,UKF248,ZH1019T1,ZH8812bulk,ZH916T1
P4HB,0.06294470270729954,-0.023565283907442582,0.020598383205944905,0.002163497258304611
ADCYAP1,0.10490419679788059,-0.04954370259818312,-0.004529757715288182,-0.026568255343982022
GREM1,-0.017286346915286063,-0.060242690492175295,-0.10077566837561425,-0.023388544161685274
EGF,0.02295185339352708,-0.04572200992639318,-0.008869873303091481,0.03439150304756996
VEGFB,0.0036301055287928066,-0.00249453858692425,0.06497775285738862,-0.015074399837299017
FARP2,0.005903918570451726,0.02590035070397012,0.060463328655907235,0.05640185977355982
LAMA2,0.010058963354811093,0.09703829741686827,0.007621788801772515,0.02527654916898539
NRG1,-0.022807713998228032,0.0070751203095947455,,0.004175662690575515
SPINK1,0.004387265613856403,,,0.009208342510226765
EFEMP2,0.016536115963717696,0.06643250691031921,0.05254279035779149,0.004915061216261783
SELPLG,0.013526691798193484,-0.0036959834401364975,0.06009932270641884,-0.010979411342267788
GDF6,-0.02086192521132074,,,
HLA-E,0.028747535891070906,-0.042326074948847194,0.021460202327114625,-0.014598400110870926
PTN,-0.01787090789327166,0.0048966524070421635,0.033565114853702775,0.04205383170978611
CD274,0.08179288942291184,-0.010551021708387627,-0.013529202794982289,-0.0059623457483785995
CD14,-0.009460844082549994,0.018528990790056325,-0.005945403809306039,-0.015268021640835376
SFTPD,-0.01982917018537076,-0.014942845903433888,0.021482792863497562,0.02637220101344477
SLIT1,-0.02002904990039817,0.03363540819646524,-0.03526582882412781,-0.027428289895666695
CNTF,,,-0.017376695487349124,
BST1,-0.019984783292912773,-0.05503828036895624,-0.016180297028304005,0.0470895017953877
AGTRAP,0.021989828965158057,-0.004396732206467199,0.03226382543603971,0.048716994895879974
LAMC1,0.08116454936736103,-0.04896376115081697,-0.003619346318611931,0.011875411458483965
COL6A3,0.03294109752514296,0.026656387228244115,-0.0037228287127415915,0.025476025150680162
FN1,0.054372264668372756,0.010919265078734447,-0.0385265516168893,-0.005676667823100094
MIF,-0.03350605306705691,-0.005227691704349069,0.009850480941683618,-0.023227181334147782
JAG1,0.03347125225594288,0.02180055149592495,0.024900737116401304,-0.021436491070842414
NID2,0.03396818618566895,-0.017158383507088846,0.07805405501816483,0.014400281682761765
EFNB1,-0.01760209135366242,0.05399167039021292,-0.01467588353451704,0.03416154446899417
COL4A2,0.04781811074709066,0.002995287427991384,0.004764444610756451,-0.006454600251134274
SPP1,-0.05577332568017034,-0.07362944445855744,0.06784338498521891,-0.09515538241417829
PODXL2,0.09703332130710011,0.1031198307744096,0.028490181594539924,0.00598847504407544
FGF9,0.001052102044782593,,,-0.0245461074415329
ITIH2,-0.02076985548275092,-0.04723125769030939,-0.020563689064335568,0.02698789299228991
ADAM10,0.013080093284064091,0.028965786281684988,0.05632003518291629,-0.03545992055410102
CFH,0.024983664181828298,-0.011654076317333015,0.03277472601036967,0.024390321618778486
COL4A5,-0.04870844716692823,0.013563009283939843,-0.04150658445974349,0.03084681579241523
LTBP3,-0.002156512596157986,-0.0022889161059373537,0.009071925143642034,-0.04992559509449653
GNB3,-0.0456745916959076,-0.025596802201776507,-0.029689782614974673,-0.03973177921055948
COL6A2,0.06585662156986699,-0.10598931848757813,0.05407855483573088,-0.00828250796671555
GDF9,-0.03589348777826219,-0.013338042748317683,-0.02551046933961463,-0.035368495009337524
NCAM1,-0.052474529273696,0.022564827205556935,-0.06871897709928496,-0.021924236071351796
APOC2,-0.006861608653846677,0.033794525445131285,0.04010216600298205,-0.024827884882187543
BST2,0.008232719339842525,-0.06905428960744008,0.02069611467115758,-0.006208465452582627
COL5A1,0.03183746364817674,0.01843115141822631,0.02062431385486782,0.03511445161568326
CALM3,0.02231102961521799,0.0026738208560259207,0.022587055728920218,-0.01946999288118147
THBS2,0.017141091802812727,0.04480186721741503,0.05932835227104378,0.02693209871322956
SERPINE2,-0.027162880303329626,-0.007741239130403685,0.035345816710307516,0.0765175886288908
EFNB2,0.004203707035461957,0.011162084141914542,0.002446757727326112,0.06547281102898043
PROK1,-0.02011533656625587,,-0.017376678525431642,
MMP9,0.0034917179496580814,0.012177865544367216,0.042052884186466015,-0.022857929754467654
DMP1,0.03158158842994045,,,
NPPA,-0.008020589338275786,-0.04171517677319188,-0.06555685740131134,-0.0187914324271083
APOB,,,-0.019067960768336632,0.10212735364111275
C4B,,,0.08734064884454629,-0.015772857853751376
NTNG2,-0.010143437701675074,0.03021464739473159,-0.07564330494400785,-0.007968329982665823
LAMA1,0.012817318181992327,0.0691762808832818,0.00989961959368915,-0.01997377589820848
UCN,0.020317458630746202,-0.04011359167312706,0.029594427003728836,0.03776427490190954
ARTN,0.06976283304889423,0.02656000127280089,0.10199115888104747,-0.02340278080206121
PDGFD,-0.001704830465784461,-0.004526419006608883,0.009634458278757255,-0.009276433909438662
EDN1,-0.005164833108914428,0.025933560700718488,0.02369177670883287,0.049386649260768474
ARPC5,0.06545431657371252,-0.08525178399767383,0.02783166909717153,-0.012790994932897315
GSTO1,0.04117334592247781,-0.09452938279898984,-0.025575051828095427,-0.005295569148227618
PROK2,,,,-0.012987275675600035
SYK,0.028777926659730026,0.08778881532510928,-0.07960494755318999,0.0383965232318956
CD40LG,,,,-0.015403995978151902
ST6GAL1,-0.0018353723076476797,0.07800908522171403,0.008847864366894392,0.07656087620333743
WNT3,0.022885395729782685,-0.04481098137256738,0.0893046620876109,0.0055039485965751285
HSP90B1,-0.024580228952154653,0.06749969298721493,-0.022024108861964313,0.004963230668363302
ZP3,-0.021675598362167824,-0.024728474384258535,0.07907164328019589,0.022384576313529702
ANGPT4,-0.011524982074509376,,0.06205790958128421,
NRG2,0.015421411255462373,0.04425404188255574,0.008516412804757,0.04612850175967715
MELTF,-0.051985054207220834,0.027733497819709442,0.0034013710702255665,-0.005226796320451301
NLGN1,-0.009237393228505685,0.08433150725705087,0.029336153581506257,-0.021386194448222845
SLIT3,0.09195520052086784,-0.04954366305945144,0.019052451225741743,0.06559310093801238
CCL8,0.030005551189931104,-0.04588867415382193,,-0.01766659952774999
S100A4,0.007331543407189241,-0.01932835658527868,0.01744185268518004,-0.035598865257724405
TNFSF13B,-0.008509923007986505,0.03324843401227581,0.006976289223258645,-0.05341789433257241
HSPG2,0.07343278705193122,-0.0033390449275660936,-0.022823416472968316,0.02542905915197444
FAM3C,-0.0030658340185824645,0.029723297183336224,-0.027647381498241332,-0.08579930779849917
FLT3LG,0.04395912817470594,-0.05287965442336762,0.026832994538258135,0.011975105840242325
A2M,0.03404303471594182,0.011441858123263211,-0.007102938423108671,-0.06025150103311333
VCL,0.04163093549180695,0.039072595862471964,0.11404940865429808,0.0011080352977549449
FGF2,0.013996140752035986,0.0020170230819680514,0.0281369301249553,-0.042066023437325524
AGRP,,0.05059489902628534,,
CNTN3,0.009101229840246706,0.006882508961612726,0.04485722127319792,
RNASE2,-0.035669961563250675,-0.01176458707003519,-0.0036866223715011797,-0.000844533226000811
ADM2,-0.016399552428222778,-0.038431335079721456,,-0.014640295587449979
GAL,0.021688307746875815,-0.06965138508141405,,-0.014443462048867758
CXCL6,-0.012289242331564516,,,0.08406495394544665
PDGFC,-0.059671120507920956,0.0020964191734727375,0.01056788446027881,0.05282818914236994
COL8A2,0.02871825969712987,0.004209416853706463,-0.03006428813553343,0.014134308797557915
SPON2,0.06774396263305185,0.009181856027913759,-0.019244728237456387,0.017395439403368775
SEMA3D,0.04718054874209196,-0.04572200624824264,0.02600915278561202,
BMP6,-0.014093587716046609,,-0.022891718342701053,-0.0002802870723990215
TIMP2,0.008965649213718953,0.026225076258487093,0.07484882017563163,0.02212880691227388
EFNA1,0.05749063332530466,-0.008654870032899966,0.03747304239653334,-0.04117276153248784
S100A12,0.06292014550514058,,0.08706856078079345,0.11485207376037997
TFPI,0.032745802741888916,0.007547047297616624,-0.03147176220837557,0.04213035309352218
GPC3,0.10765737417476061,-0.039084404838299024,0.06622136989850534,0.00045756583979495596
NMU,0.0659715116009142,0.036636093374441826,,-0.022665499288456546
SCGB3A2,0.07117083766740598,,,-0.023030322966049566
LAMB3,0.07178187999091432,0.0860008507088095,0.06262276567657075,-0.03442029203059877
LGALS9,0.011732938357818707,0.0457395812081488,-0.003067154963293134,0.03301526850756854
VIM,0.058662073383779385,-0.03817487253651459,0.050569034470213464,-0.010273777512382851
PLAU,-0.00519287007127662,-0.018267827116361757,-0.014271419900392697,0.025525637406385058
TGFB3,0.08660937586704133,0.013908126571515772,0.10189902491970054,-0.025694937562752273
APLN,0.015487489769173121,0.001319983936200653,-0.04632894900137673,0.012423607553942997
SHANK2,0.043746973289420156,,-0.01811942122298198,-0.00413830947843663
LTF,0.024952150726742426,-0.05503652266776702,0.02432944468364007,-0.066026831306645
PYY,,,,0.06507988933890169
PENK,0.02365419001590054,,-0.021269098385925597,-0.017342490029194774
CTF1,-0.017490048492001916,-0.008753445164522967,-0.0361144992934483,-0.05472116068226505
COL3A1,0.023236144985463274,0.022164585103099838,0.012524532622331946,0.009335280409903998
S100A10,-0.0284795029959647,-0.06045488503917137,0.0830382041602717,-0.019700314996262958
FGF13,-0.0019585854109184495,,0.15995001424556457,-0.023924445134237055
SEMA4A,-0.010131987190515411,-0.06069338376990243,-0.04944276005546515,0.05499332784122103
EFNA4,-0.010220271850646936,-0.011544252200510466,-0.012453633315504802,0.033097298219893934
HSPA8,0.01229403397281124,0.06975032659878319,-0.06898621908233138,0.013460785327614497
NPB,-0.01070911405314195,0.02032517745594651,-0.06187032054852321,0.02556336298918558
ULBP1,-0.022464421990063342,-0.041605289880321715,,0.0256162354977031
SEMA3E,-0.011593271185705698,0.053629459499905635,0.010400569790753086,0.022174216780791553
ADAM9,0.032142604262940334,0.10237414688819176,-0.0163986841621747,-0.017215481203984265
ASIP,,0.1366389612186516,0.059970116117017164,-0.02234809384869376
IBSP,0.06148651996362036,-0.026162816996454275,-0.02189017224946321,0.025335006419808286
MMP12,-0.010876958494174747,,,
FAT4,0.08160699993085306,0.04779951084968252,0.06479823803265045,0.02351051223043347
MDK,0.04150523875868371,0.010697518461845405,0.029191826488932315,-0.009967882803550494
BMP5,,,,-0.025789643344963503
CAMP,,,,-0.01894621190400708
HSPA1A,0.014681692283406138,0.018663235895159,-0.055246562979446745,0.015189517455079533
SOST,-0.016848195860699505,-0.049013088682605344,,
SEMA3F,0.047054081935325134,0.029886254072189634,-0.034298041482108924,0.018021093980216913
ARF6,0.05220602230955443,0.05300021429754945,0.05763787650310855,-0.02388976476919451
IL6,-0.019825979939710647,-0.07736893930294325,,-0.0021912886964709595
CALM1,-0.02043888206806821,-0.013908867720938639,0.02676843149343127,0.034426107102470974
VIP,0.049274308019285507,,,-0.01999938741807948
NMB,-0.05420408820873704,0.04472501713363543,-0.06269513139060737,0.010875705093785699
CCL26,0.026508801821487824,-0.061743772679516064,0.02771912384619132,0.003991306464218869
FBLN1,0.029026241880008085,0.11414314474812187,-0.017258525308492798,0.04910950068147335
SAA1,0.05412788076060989,-0.002785651108843072,-0.01552376571128665,-0.022374582556793154
MICB,-0.041719675166348155,-0.060048419210016045,0.013861662461779117,0.022455522174546334
MMP13,0.17398176294625745,-0.03640945541942701,,-0.017342482702629468
F13A1,0.041194179117934764,,-0.007935565401314458,-0.02948287608426414
CXCL11,0.022273933897428898,0.027294463099471405,,-0.028253337859041244
COL5A2,0.06109232232950402,-0.05330915541102529,0.03934420658924311,-0.02398885335086376
EFNA5,-0.013507390275124856,-0.04847767582600911,0.0671630919845167,0.026552195045792044
AREG,-0.01997376592745188,,-0.023281583971901873,0.023664501417297003
EDIL3,0.016009534568910366,-0.009694198269080967,0.016086142106390554,0.04183247280390889
CD86,0.05383523754476988,0.03363642773097833,-0.05151483161322906,0.025410819575363293
HRAS,-0.03786562922702829,0.023599139060584026,0.03992996800137194,0.02963892007301246
C1QTNF5,,0.17525433044925354,0.004404609728996797,0.015611176854646781
RLN1,-0.0112054443729799,,0.044406715065020926,-0.013629411118710421
COL4A1,0.05705739768232442,0.031363260661667364,-0.02007517764097756,-0.010255063676317868
CCL3,0.04620671062151595,-0.04192578776831441,0.054340054992117935,0.03840957016005718
BGN,0.074271925634898,0.06388507143473979,-0.0016140505197333906,0.012771363779098932
RETN,0.03010175930195863,-0.04572201636315877,,-0.023671918462585772
S100A9,-0.013322217609024398,-0.01571910886163709,-0.009371060271207895,-0.02749010403313091
HCRT,,-0.09191276332826878,-0.019379076849976914,-0.020493038983722407
FADD,0.039239004981068734,0.01876124409829281,0.003870364282505629,0.0310146929000322
ACTR2,-0.014871878186391343,-0.016190607712512652,-0.013652687597753453,-0.01078445495400753
BMP2,0.014717436652790978,0.04981186316217364,0.028900277432795447,-0.02199552373061498
PDYN,0.018577038996365505,,,
CD55,0.029177268813472598,0.09102113268795203,-0.002131229360478481,0.026823192517724657
OSTN,,,-0.016864628354853185,
CD6,0.0083021052483528,-0.06924384047933234,-0.021684929775692127,-0.025948097744756413
IL16,0.026245910281260665,-0.00920764523464626,-0.05458682321445665,-0.014265053229182771
LAMA5,0.07511372170679041,-0.0342381723121874,-0.013935092967717085,0.021966144329474198
RGMB,0.06218053368963203,-0.06473955187261839,0.009192253031330292,0.026197249498739503
INSL5,,-0.05081599661751022,,-0.02379847121015718
IL12A,-0.004581066877466734,0.019497553824746792,-0.03647925196827227,0.11474426646135365
S100A8,0.006505011514040237,0.013331678081014193,-0.06734834691536311,-0.033282165456012404
TAC3,0.05422972129566159,,,-0.012735291237143611
TAC4,0.036864519318981694,0.019488055517095742,,
MFAP5,0.017033490173696667,-0.0069302884442140385,-0.023281587752226916,0.04481126205303839
CXCL16,-0.011254332553873135,0.05148988244917063,0.11088288154636232,-0.023423278997968314
AGRN,0.050695689035591254,-0.03239651952540494,0.005393825023343071,-0.002058827370315283
COL4A6,-0.015103914496823056,0.007311704095704264,-0.01180039987798333,0.034660391409626345
FST,0.0549720613236977,0.016116215882921385,0.0562242905402964,0.006738719390389788
MEGF10,-0.010331747313125169,-0.07635722587019388,-0.008501286300544138,0.04828390440940975
C1QB,-0.006006941384993466,0.007381458686651647,-0.02464101476589314,-0.03860141987588815
HLA-B,0.10332795065935806,0.007242807777112568,0.016127411311058982,0.0027357139753956283
PDGFA,-0.0033299408544421286,0.031062688573190396,0.023663755342907208,0.020980327217865677
LAMA3,0.013630879935486957,0.01040887031486825,-0.01906794531463004,-0.026104111335427838
DKK1,-0.021045036294073304,0.02309238890736282,-0.017122450462512057,0.00032714780992460033
INHBA,-0.022660113819511107,-0.001396688893833543,0.0005267871723430335,0.02007074134314511
LEP,,,,0.015336904316813555
IL7,-0.028409469386902877,0.020235685736831127,0.09327588119676071,-0.0013235158759012306
FABP5,-0.025069313602826555,0.05167961342144342,0.05713731073827615,0.025988526254242236
CCL4,0.028177176262326006,-0.020570155306151545,-0.025084719381195414,0.01827649998206456
FBN1,-0.015695917416067812,-0.06925511845474083,0.005306297201838495,0.05275543730459872
TCTN1,-0.03660043961851208,0.05163357234373537,0.011768155967851074,-0.04025846184694212
NCR3LG1,,,-0.01787503072162552,
BMP7,-0.021803192582917384,0.027813300738358727,0.05075178384333231,0.056958865475043204
NLGN2,-0.01988227595299104,-0.035177107543450645,0.06110014063744016,0.04635390400275442
CCL25,0.03230223451417115,,,-0.021423636603490913
NPNT,0.00048562152284928166,-0.0019655914174311,0.07280452807865696,0.0476996396097451
KITLG,-0.00925416280543803,-0.057294363172406146,0.03449399488667482,0.02712264875230033
MADCAM1,0.08158148716097731,0.016682048243403788,0.0653108289639813,0.037021171883452775
F12,0.030935821224966752,-0.05617295885764336,0.049526891799310205,0.008639113116619197
S100B,-0.040080057521143415,0.04877777624368616,0.0355380548854902,0.03162988080383586
IL27,-0.016737051740224534,,,0.04271699248517326
CD99,0.09221706303232734,-0.08064809667323763,0.02336850960914282,-0.0068672128119273675
PDGFB,0.048209081662602994,0.0019718987357465684,-0.05790102737931497,0.004177259051553904
CLEC2D,0.009287272796881902,-0.06383840366698149,0.008163954756888055,0.06123845709280083
F8,-0.035205819694008635,0.010173536664233852,-0.029881001674815832,0.006705536189947682
C3,-0.001632033853344187,0.033317140695474576,-0.013259314359483819,-0.060877679805091914
DLK2,-0.0071317415222079475,0.030188353041898357,0.08811667825350673,-0.015403986600265205
TSLP,0.011992697314295064,,0.0471383295864918,-0.0005003972547543748
OSM,-0.029573886872434705,0.07882249698637782,-0.02964831653613999,-0.0035065933211451228
PRND,0.09794133940022973,-0.053631268873214295,,0.052948692497897805
SLPI,0.042144646362742406,0.02723982695203971,0.05986418167895549,-0.014934390315808663
AFDN,-0.02278508923621352,0.0783506870809246,-0.04885082656243604,0.027451448948975762
ULBP2,0.02420917495594504,0.008482346552542711,0.011137638819724871,0.036632189676293024
ICAM4,-0.011042371011344565,-0.041605289880321715,,-0.01648752248160104
ANGPTL1,0.014797046465876297,-0.032551952088701305,0.01666180261864347,-0.007252341491119906
LTBP1,-0.012162628787499513,-0.02430103953935688,-0.04447915104661568,0.024390115307928437
NTN4,0.057664287764085435,0.06078110811324104,0.02717204002844377,0.07364183700465106
APP,0.09836254173704731,0.008545330835818897,0.055851077426232396,0.022234496784522863
RIMS2,0.029860314451731446,,-0.02515095311288855,0.007718638725564701
WNT7A,-0.004079939888053158,0.02328151777575681,0.1442874469007284,0.034683588728468454
GAST,,,0.07528929563699169,-0.018946207579024654
GPI,0.005187834563387905,-0.019140686837112782,-0.003663318016145783,-0.011699963157173185
IL1B,0.013777877502903832,-0.03861352885637591,-0.03492285593152888,0.027119996596523237
HAS2,0.038246219296452166,0.0013315897423597652,0.028069529593151784,-0.05584590998952996
IL11,-0.016737056043586506,0.12589184049234436,0.024748253894449873,0.013754893819828357
SEMA4B,-0.0017866846970482839,-0.03264196113561602,0.03395175851625994,-0.01351977599294072
FGF12,-0.020965112621895224,-0.03338890511879488,0.0563225155058436,0.017087162033395352
CP,-0.021206206268696768,-0.10007534665092618,-0.0036965284969977504,-0.02355563241847437
NLGN3,-0.018740088038098082,0.12785884839538636,0.0013864668444995684,0.023701748963246522
GZMB,0.039325209821680536,,,0.03105278000602454
PROC,-0.022892874791177402,-0.031381313460239244,-0.05468064950439843,-0.01133912723373253
TNFSF11,0.13637786056295087,,,-0.005938003054558056
AGT,-0.02486529711987782,0.12309693893617382,0.038692509094541076,0.04369900108631193
PTHLH,-0.04277759632883885,0.0803088361216021,0.007692212290116937,-0.00212953015592059
COL1A1,0.024651725465840994,-0.03169490967100689,0.007433740644057086,0.004814790169100107
LAMB2,0.0363550004311117,0.06241084927167781,0.07934217054952945,0.02219749086273237
DSC2,-0.03511274568947872,0.08057526825551448,-0.03930722284350699,0.07590810541285083
WNT5B,-0.023813120650004498,-0.002026136537160644,0.07125972675828596,0.07826961774911526
LEFTY1,-0.026493615806491965,-0.04401021035288457,-0.029054977292185615,0.0014932431848627254
FGL1,0.010286549452163802,,-0.009426053950575244,
CXCL5,-0.018237708062486663,,0.013416186874787074,-0.021856302714576763
S100A1,0.06703323028679595,0.011236883358515925,0.00561772320357557,-0.01843661485517767
C4BPA,,,,0.07592562005428263
NPTX1,-0.04201889366947846,0.009236819082041995,-0.017122446193781043,
TGS1,0.008937411301147932,-0.04494548573018406,-0.030811454437666256,0.03326932854589183
SST,0.027536552940268078,,0.05863432986189793,
IL34,-0.008708757818833871,0.1016937594937246,-0.00738987070124694,-0.040076527018935645
DHH,,,0.07460206601294479,0.042144185067892304
XCL2,0.09515501263998508,,,0.01446723224902477
TF,-0.013526484246539692,-0.021317972489202572,0.0437053175159189,-0.014387407618345267
IL33,-0.007011120758693519,0.055866541131303,0.024222572529300407,-0.022230834126918658
RBP4,-0.007199996609746822,,-0.02269455957490021,0.03842829855355943
CCL19,,,,0.05634254870587601
CCL20,-0.005224785723643434,0.028229656489289826,-0.019067955690686034,0.021053777914831696
NAMPT,0.0002868602403400686,-0.06758997670667087,0.04470694980937206,-0.08078353478129059
