,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
PSAP,0.06349874746318906,0.04470722744527829,-0.023766810971928613,-0.018560646021175308,0.06541617797561039,-0.04178015113477899,-0.14532570554837324,-0.06731204530859557,0.06374051308646969,0.024281714201752222,-0.06337639434757417,-0.10738086739813289,0.3067159560725574,0.015443493752747851,0.07369935742204166,-0.033924483816847005,-0.15300806314669993,-0.049197412129133186,0.005712302994278374
EFEMP1,-0.07228141410598159,-0.019389264008243614,0.035776961291773275,-0.01848575694261233,0.05681111828760869,-0.04432780313598747,0.04684186604391658,-0.024643158313507076,-0.01661817944437547,-0.01694534535031353,0.03083127757267818,-0.0035449822215330895,0.14078793182766064,-0.02539917526074892,0.08230087400678437,0.025354025180042743,-0.032452269714341044,-0.030583453794143737,-0.0009618141037911117
C1QTNF1,0.03752749553378915,-0.0011614273295480712,0.004617940965915674,-0.0009354086825179166,0.02148183702615278,0.028759118471178197,0.033123133726882914,0.015433655765043608,0.01677890260225333,-0.01534537501696837,0.022759907269574112,-0.036889612026613,0.0700779666636322,-0.033530439907073016,0.030088744231006253,0.03806909988894597,-0.14876291750181714,-0.0639952072012052,-0.040540069459308735
ALB,0.11039847212811572,0.04283189599003651,0.00792231016989974,,-0.023457694828266363,-0.02621247883146285,0.1453659632935014,0.03728810145776094,-0.027320686908256325,0.0028641556363558918,0.04922040946959464,0.12315868374122434,-0.10535958545934247,0.012492160566213495,-0.016990931892355735,0.036412122725684004,0.027211688139982513,-0.002657168326584026,0.052497990667643726
CCL13,,,,,,,,,,,,,,,,-0.033836267171431435,,-0.040968747363635594,
EFNA3,-0.029720114945887433,-0.027189322063210987,-0.039857206668065456,-0.014027186314695182,0.010432191404961171,-0.00842376100423644,-0.08404103436434793,0.036025854214740166,0.0994619210292665,-0.011802009051899475,0.019536702237857365,-0.006812017177341293,-0.007613216544197983,-0.05063381498971972,0.04961471077683484,-0.03965073220709516,0.05087089400179868,0.05566956762207205,-0.06152401511578177
DRAXIN,0.06095221328652306,-0.006800372068612547,0.06024548321420822,-0.025982493142353822,-0.01056528471844621,0.02453759911795628,0.11382950868964624,0.02599147203392336,-0.05673266492125796,0.1420191612271467,0.011220782048146787,-0.032661097964538616,0.05117504445583757,0.015482489133301162,0.09811437599218653,-0.05205934318894927,-0.10994037607589191,0.006480773432211852,-0.03129793008391142
RAET1L,,-0.02210555427126448,,,,,,,,,,,,,,,0.044803746525609194,-0.016542587719084116,
NPTX2,0.060029558714759276,0.03961374996584369,-0.023051581837782838,0.1276218477558381,0.001746948873640708,-0.02350435832259599,-0.06593846723923165,0.016185318987568007,0.11665100908108801,0.01569295640468929,0.02900368589764335,-0.05327067291861168,0.12933610501329615,,0.025545712153765908,0.05447778204143166,-0.015532109982785137,-0.03149012925980063,0.013124283298054736
FGF11,0.013636059957300316,0.026758709629475165,0.007326224153352035,-0.04260369876966023,0.007692263786794929,0.00538077959005024,0.10059269950417685,0.04992368331824007,-0.03242450640870821,-0.039514169996899114,0.07677361553863027,0.05203159988907065,0.06478398885100295,0.04286505919036516,0.007423716228312989,0.011162493150886528,0.027774963959793744,-0.023520144901993553,-0.03927830971252798
CD59,0.1327624729026859,0.03221845058202814,0.023819777722571354,0.04928266118449782,-0.007040720284587455,-0.015045964739498418,-0.12594228849391517,0.006039532014364612,0.053379669996916214,0.009531085879940424,-0.04204901957568521,0.01642874363407523,0.08954473611698835,0.01120452999166381,0.03036181036869053,0.03986060171539793,-0.059080488410496956,-0.09032580019500952,0.00963330197220599
COL9A2,0.0799353919784419,0.043501092309183455,-0.011918812446837993,0.12290175896633145,0.006619702906756859,0.06109883030995424,0.038819065139070574,0.002335949752199279,0.003707387267501616,-0.039051551618606455,0.07412163792919159,0.06403228823651001,0.07560584646590444,0.005029393543983787,0.02398644212987006,0.0733246371569379,0.09530862595436357,0.10013155602886548,0.00874235677643122
DLL3,0.10224128784292658,0.08775892639575576,0.011802846296380788,0.10515717665323199,-0.03691314768170511,0.004374391411087183,0.1075620461832985,0.0692119123714053,0.006284507502028084,0.02211990493576646,0.006073643715034527,-0.001909456281226777,0.040804773253640965,0.05436942589486039,0.035020177904606056,0.02231737950167854,0.19197634550268328,0.1077643640550585,0.003962776806579262
FGF5,,,,,,,,0.00923826515567469,,0.01095477338590431,,,,,,,,,0.03588349854149344
LIN7C,0.01169658851202732,0.02077883896595383,0.022384002186326246,0.03069317165982878,0.01837526120740051,0.0030529890931451135,-0.013730160504612496,0.0011498052873712336,-0.02189166045097224,0.03041249561055218,0.0021571452543363736,-0.05496426910792969,0.0421905325292959,-0.07031940240285796,0.06794319749245584,0.003539083027297797,0.041181714048395685,0.011672605595260566,-0.01885619204240236
GDF7,0.16132105352356535,-0.01807079110187179,0.04308925747230561,,-0.011445066343253017,,0.031413967337383754,0.02241741514759925,0.027604775259089907,-0.03383910036697042,,,,,-0.03756403022152275,,0.08869183630061643,-0.029691511816158648,-0.027202767639668113
PSPN,-0.012709679157428658,-0.0008105693552096653,-0.010458691090437549,-0.035012036406962606,0.0005496113549411184,0.04569635844232737,0.03164018058038865,0.014147643721996237,1.6185878054970758e-05,0.02679585349178162,-0.011694414475544625,-0.05406336108639268,0.1321244726748306,0.012299783159377846,0.013645237512537088,0.07209916287252052,0.03773895536326748,-0.006855178128523031,-0.00960804406322942
ANGPT1,-0.012589771376322554,0.07017322668995102,0.04258411867585026,0.01103801363325134,-0.0228171549960671,0.07006866859259979,-0.030548433451984384,-0.010373026606236279,0.01709533220408464,0.11532232224347677,-0.010201579349651109,0.001804082121747919,-0.004022056237517009,-0.029473559604040987,-0.03949226465876478,-0.0485921546452427,-0.006216328296984052,-0.010683020831162874,-0.03703507760146887
PNOC,0.0004277798547398067,0.051904350243418856,-0.04303183819290406,0.09722722566295854,0.006770207542693069,-0.020076567825868998,-0.051876716524338534,-0.014622078277885359,0.10713466162909453,-0.04300625676594147,-0.03961995741001203,,,,,,-0.03046816131267087,-0.035200499954734656,0.02129191439545025
L1CAM,0.002621609291469516,-0.005425794927918024,0.04176154460627041,0.0014006415334798556,-0.020405534929821206,-0.008782534260797887,-0.018669591190802637,-0.004480232138433076,0.11391351203157704,-0.0248425469473761,-0.07072816703661154,-0.04894874628036577,0.059113372180741995,-0.04172243442292392,-0.0014517510659406423,0.037413775240272416,-0.10925254561537386,0.028918685054854527,-0.03888222159826778
APOA1,0.14580090901693504,0.011063124362926698,0.06349142019429267,0.07127004951738951,-0.020576976448028958,-0.043860177394861866,0.049607799527509586,0.012359320505340174,0.06429811815752602,-0.01642224685485402,0.016998023629067466,0.0214070324049493,-0.03937232473925294,-0.026672155667559143,0.01133136189914987,0.00769017242520735,0.04471601704243927,-0.01999173219983839,0.0005219877341291026
PSEN1,-0.035174086038860186,0.0437366051843906,0.019026097062069255,0.07804852449438204,-0.008436781628860544,-0.0023774631566461295,-0.0030469023927310055,-0.00018557937863678233,0.0021291085302787157,-0.0042553963029973866,0.07079664258746235,0.12761499054479308,0.10789590924004176,0.019359981211113743,-0.0025861394925276327,0.11582316404118886,0.01178755480847514,0.02750403079244665,-0.03332131943390173
CALM2,0.10320267736755254,0.09754466345508951,-0.005983131972323635,0.13161960714303367,0.022030409891209617,0.057153818544086216,-0.06160161769356708,-0.020428454127252024,0.11992538494312678,0.04859107047863435,-0.046099407481678734,-0.026456333803816214,-0.05226075317230797,0.04151803938840318,-0.051341231425052564,0.03212491496461448,0.1195330929603928,0.04609716167808928,0.0424626620507665
CLEC2B,-0.0998101051618693,-0.01919940935764107,0.002390791560120038,-0.08758847576624207,0.010123300440426548,-0.039637574227726353,-0.03102093900117685,0.04115843696748472,0.01759068351760483,-0.033084813934811455,-0.021122939513508066,-0.025072301916838194,0.07520821810530644,-0.05625495812159195,0.05142458412925567,-0.0002990263974139565,-0.04483761895582697,0.008858451610223084,-0.03741935582791767
NTNG1,-0.05311453079832831,0.06203986090492449,0.0007066018812673068,,0.016833054632708355,-0.0659494087228224,0.02126154074467468,-0.019881313716422454,-0.007188389620061169,-0.058148839158071376,-0.04221584645416584,0.025036566556570442,0.0038914908254366123,-0.0509638987561868,-0.02881980191215547,0.07085141697653059,0.08921956416616511,0.040326504731128233,0.08020092047555454
LRIG1,0.08541619624997686,0.013297354433167216,-0.01639645086511206,0.08406690566649157,0.008778723012422949,0.10172818682515028,-0.029791874366924726,-0.004117143109077984,-0.015877427713099853,-0.03613786632695541,0.11762412163373465,0.056392343972047614,0.10261346705147095,0.10217407340613541,0.03896254718870705,0.03262515923737371,0.1494093372663319,0.015527163664067938,0.08084107540553347
CPAMD8,,0.03424652461253285,,,-0.015628554514033013,-0.026302496147777788,0.06478592011891841,-0.004418484179900472,-0.007366999318740184,0.05057240565382379,-0.018728272666434155,-0.03367096877277932,,-0.05026026874270939,0.017076602640760306,,-0.01936902156210092,,-0.019288801094111328
GHRL,,0.006481167962796994,0.06132520020389703,,0.010631245024736122,0.02941517775909838,-0.025447920913154926,0.0005793589081768208,-0.017387652875915247,-0.020531599052486898,0.0004811839254589095,0.026775089674785788,-0.062437433155741316,0.020298977347832304,0.026108855688739257,,,-0.008463131889166574,-0.017003278865284025
NPY,0.024957842582849055,0.006900912683834344,-0.04346337149918482,0.22889578822361062,-0.0016039358450365433,0.0394946765873166,-0.03150566477564054,0.00933267968233337,-0.0044355618343994326,0.01810702945262256,-0.01927931256682744,-0.03932040003665864,0.12392118217541499,,-0.03343757833932213,-0.03961240797100116,-0.055897022416882006,-0.04663528262834419,0.01551872005174055
MMP2,0.14713407554584473,0.10579540741133721,0.0002961901411268705,0.20021588351815675,0.019873205921374478,0.05918035135687418,0.028309603082013746,-0.021794917275865924,-0.011611024351654514,0.060740290098601935,0.04776701677525676,-0.0352417282713592,0.129017167140517,0.052265499691874114,-0.01903104765002122,0.020376942177882093,0.005890315886653161,0.026763666219853866,0.03560183101687731
LHB,,,,,-0.013611290709187,,,,,,,,,,,,,,
PPY,,0.0347003317177317,,,-0.02369328734840462,,,,-0.02028691293612897,,,,,,,-0.0007702299661501857,-0.026928152858994445,0.056088055721477154,0.013892420462548932
ALKAL2,0.06942717775478698,0.009367971607629475,-0.016505133512289678,,-0.013413539885151472,,0.046715913191163055,-0.02465947076120605,-0.03676569606449472,0.008907207666586108,0.058755695273344406,-0.03840980223112233,-0.03196642944381251,,-0.04632573869485879,0.004071854126257599,0.03658352757616716,0.007971575196891071,0.006318004186417326
CSF1,-0.06095598903170287,0.02519353508343072,-0.0027072551668511917,0.09316382545700085,0.02873409668422334,0.011858011629726854,0.0668311599146377,0.05311060257087772,-0.03254642842726314,-0.004780112353006082,0.01310217886434676,0.008724976400077489,0.16329663967693364,0.07021184294381187,0.04077326783511226,0.04125140625267058,-0.07210431409437798,-0.030895877069981807,-0.0039046643474465563
SEMA4C,-0.050203696683678356,0.06697071073026585,-0.003061576807325924,0.04548197239330224,-0.04350037011387415,0.002208207208835177,0.04391264710100817,-0.005339490374202284,-0.016273815596955538,0.046772162512790476,0.1259871793318186,0.041587387912789556,0.025486834578452276,0.017507736940839076,0.0022845807357096608,0.021077008930073495,-0.01874806147469616,0.0004322229178634326,-0.03350595313438118
ICAM2,0.004459356929234801,0.09780845634689049,0.019298951685702243,0.028466766897573968,-0.03025295708911279,0.00915454618921357,0.004427898509209071,0.035409650675611436,0.008808327767254381,-0.005473954798531192,-0.01745588931049116,0.049260384430543175,0.047551375260624175,0.009844638107594247,0.07048649400317855,0.08052022718581509,0.08209056196084258,-0.04186270698717525,0.03990138604244732
SYTL3,-0.012215173596446215,-0.021109010238762684,0.0052381563775189335,-0.013938766979470522,-0.01373435472854212,-0.0393958834123986,0.09602499870111784,0.013615470634125644,-0.023486803323340754,-0.02090311464221022,0.015964551729172344,-0.030898924148552796,-0.02018247407768537,0.03594939725983358,0.04099276879610688,-0.03967262147979885,0.054906590668183784,0.03863239833287109,0.06982360410011974
IL1A,0.06904436525072437,0.025757426389063864,-0.03293375422108301,-0.07250836753884972,-0.02256069378822043,-0.01764750819354292,0.03006150042535494,0.028003094681075275,0.005296848733024294,-0.021336849235890052,-0.03848527183328235,-0.040348737775472064,-0.008544041188226412,0.16007642654140944,0.07551557481727034,-0.07928958727511096,-0.06985514465629897,0.04016237404444407,0.0016519597215331186
HLA-G,0.019309256102644154,-0.034015169615628255,,,-0.014376156934478098,,-0.011984383092339247,,,,,,0.19620798185865068,-0.020174462790799968,,0.022805474681609046,0.11710719006406602,-0.015499450314072382,
PGF,0.013610504238185479,0.0558778541289968,-0.019904139736096487,-0.02028355551995433,0.010719914955312042,-0.0053571613407869915,0.11112490475264115,0.03136026299070517,-0.04964603379330789,-0.018953439343521276,-0.056397805328400996,0.09457665199111645,0.004172479315728937,-0.02812691485194396,0.055959997585768084,0.10526796487174231,0.1390008619932873,-0.09553731880270455,0.02580145681336867
LGALS8,-0.024407420720318467,0.0004560246309784137,-0.010576131998407413,0.05035852380059084,-0.03978693662163569,0.026635262900280305,0.013456820622840501,0.06383989714742802,0.03089835120272429,-0.012457690315348753,0.04389928977340866,0.01647733995903468,0.03406331943904206,0.08288651436139592,0.055374914848332464,0.031303762362393656,-0.007637941366835847,-0.03357420227364104,-0.0007833335842163684
DKK3,0.10605018670573933,0.08711133864532487,-0.006086189895763463,0.04458208435985353,0.037818362390970944,0.04869679213295681,-0.12927788038494442,-0.0015579668941594557,0.0452837769590144,0.0429136566075081,-0.03569443207344376,-0.019690634706347944,-0.0216641540548795,-0.018536363466064017,0.02262129450631192,0.0879743888168706,0.08476480220664988,-0.03865045645329232,0.031021423985448982
COL16A1,0.0879021120755841,-0.015538287510948129,-0.06883414956026795,0.12516892884635747,-0.017719838301890577,0.07471012475014674,0.03649619608938474,-0.01787521469709363,-0.07500654853551773,0.03303052949153475,0.06815581709185484,-0.02063018681251564,0.15095001738263367,-0.021704172943903987,0.0031538777506591085,0.06225762504381834,0.06386202404228408,0.004932168235223396,0.01182589525358538
TPH1,0.0635611172387433,-0.024975773212678114,,-0.013680524900761017,-0.02616089300822295,-0.034500909596769644,-0.027468915363252574,0.03429452064124057,0.005462734599757764,,-0.009600929792234753,,-0.02186113969145236,-0.055172774064190876,,-0.00950353931655097,0.022366515049616637,-0.029675282187976937,0.07230351247602647
TNC,-0.057177816098347,-0.017830215135687024,0.0394153992062354,-0.07618537827057958,0.04616793148805758,-0.05804438742108539,0.09663951172827527,0.05034839745767725,-0.04591661360341954,0.0015676315846923725,0.09564568053535925,-0.10776935873829817,0.07549621087243791,-0.013635254985529364,0.11283228103895625,-0.003336747324096518,-0.17910862607113615,-0.05105900031911334,0.0021348385458717697
TNFSF9,-0.036191166628823754,-0.012370186928028137,0.019854798091010387,0.06268977863772812,-0.023575750345572702,-0.009922383053392091,0.04518087974791317,0.05547929391891463,-0.002388849484822133,0.0642916882086725,-0.032816175481228026,,,0.018402358136225004,0.1289069643232498,0.005089178461613285,-0.004881350208491592,0.01974006210500028,-0.02486555904212117
C4A,,,-0.016265069258860298,,-0.016136974967838856,,,,-0.024049117720482963,0.025618452612474047,-0.005548933037389837,,0.10348262428573984,,,-0.0376704522701224,,-0.030004657686086914,
CNTN2,0.06354942184309756,0.004646382617255447,0.08409524937474294,0.15841433377900327,0.0005912430846822336,-0.010004772322471999,0.03903875718297313,-0.10472580767780598,-0.03818489878491705,0.02097445764123922,0.02220801923951141,-0.054203289306367156,0.02399345673274139,0.006080283008575819,-0.016409435786704858,0.06568699091262165,0.13321274929785565,-0.04457471098525,-0.06076876323063685
F7,,-0.024365749108024456,,,,,0.008032554227900484,-0.021748742295798047,,,,,,,,0.029103578323273833,,-0.01709227067709689,-0.02384204817718319
LUM,0.08037665006466373,0.024910220858898907,0.03060161903344275,0.050947390513357914,-0.008183081540640997,0.041221822876253325,0.08685237036450971,0.028225606690627996,-0.03517044986379019,-0.016811063143856136,0.006607389595149646,0.09496384155276652,0.021309734592618434,0.05440757399351484,0.10866450485167295,0.05625303102902698,0.011503853460881168,-0.09963797532078379,0.020499350147994685
BTC,,0.010444776813197708,0.028309259822072188,,0.08465007911493402,-0.009115527619659997,,,,-0.026999935819130395,,,,-0.05497932645670751,,-0.006702561809230522,0.022106951441199705,0.01047704428917652,0.0034517981344910553
APOC1,-0.020462523997018527,0.04545993819158137,-0.01622606978055572,0.09579286061675718,-0.0004894489016172683,0.06283251738597824,0.07762872212840807,0.020879915679943205,-0.04147693758749088,0.011822850469866732,0.031351502996258905,0.005218335907326674,0.17895343269138708,0.05060175656198453,0.07235577026967414,-0.05610019692806552,0.03524316563990824,0.08729836870086638,-0.04794983756727647
PKM,-0.02936530539190505,-0.09451001072507775,-0.01767286904480393,-0.11820949916715887,0.028426091500057694,-0.08923893532230397,-0.02307250988661998,-0.010968364580116772,-0.005931504375452666,-0.018931530896629276,0.04460129029635432,-0.004423950423316941,0.06975901086805446,0.04538498953114818,0.12102435211244225,-0.03164802248381079,-0.13317789231191998,-0.1083038522694838,-0.03853667508395985
TNF,0.11215560176957043,0.07091641219197867,0.00015944333174296377,,0.02731999109413523,-0.06066154946829801,-0.01373326202404338,0.005963096952518132,0.010383294029625359,0.023275516403574427,-0.019875122966216453,-0.05285135323980173,0.13505936423329548,0.06589527304425033,0.028140721291342714,-0.0077431075624542775,-0.020312478601327205,,-0.018556068397448628
GNAS,0.13127245579282995,-0.005703759367908252,-0.0021840527904917807,-0.09309969027205774,-0.014923345558117642,0.04285680507825022,-0.09024895938750756,0.01211115960325976,0.0561756446127202,-0.006379661279322941,0.09989119189592444,0.04937948067923729,-0.1634835469771971,-0.01755990889847725,-0.03625937708977231,-0.06061882222068649,-0.02941763817827319,0.057083961263368725,0.020282174160490357
BMP8B,0.1281227927966479,0.01261590415484793,0.04814164371199386,0.06700407188607357,-0.020841724441192647,-0.04028719515744594,0.09979228729525164,0.0065439916977195955,-0.0018579859162334879,0.05429598025436194,0.04920813239244593,0.06049702813829581,-0.011334991092502602,0.07915170248093525,0.15744923938140387,0.04569084440818972,-0.004911523387431869,0.013182979300386468,-0.021688162941710092
LIPH,0.04441695776673144,-0.024975767063838025,,0.00625766846746795,-0.020443429576040378,,,,0.07859911131004794,,,,0.025271182685546883,,,0.01926101493918991,0.06529315031012907,0.0006123547839697584,0.07207094632651365
CCL28,-0.00707873952147633,-0.035131523182555253,,,,,-0.020915641748140094,,-0.02076760071374062,0.07092648193598484,-0.0017596317140557256,,-0.014406400185786374,,,,,,-0.02807451272616659
PTPN11,0.04811845762644236,-0.01972749920075034,-0.01086083912471646,0.06221778992086245,-0.012119068157037276,-0.02218889905869428,0.01077776139425173,-0.05203610049230049,0.023167435911690893,0.06178068519989112,0.05550897861160994,0.0528165005863264,-0.11237459213720602,-0.0401758755459744,-0.057979744643295646,0.005817899892878754,-0.026751071008249513,0.037741010921106745,-0.044898397861710466
ADAM12,0.05474378745240272,0.0053897281533381415,-0.019368554041033697,0.016282058201180047,0.023078448462041247,-0.05947949022059352,0.015971988838118165,0.02633139785152098,-0.07122039847172236,0.0222347978501985,0.03458555395459567,0.02881821645818011,-0.010214753463142425,-0.01064403379518225,0.04451467152987688,0.058446127416987695,-0.04678360510057967,-0.015502928053770335,0.04024861854688916
EPO,-0.02789875773788966,-0.03355931041577895,,,0.03420440484181939,-0.030122284987558288,,,-0.006022657353025531,,-0.024097504933523105,,,-0.007334202834781509,0.009314137843046712,-0.023239395199997907,0.04927214420589088,-0.028406824368092422,
EDN3,-0.055633485182116645,0.04276722114503736,-0.009787711031639126,0.041030769332325516,0.09896608819020102,-0.039985711331067215,0.03606098838871005,0.0449181973445816,-0.031443715876279345,0.01914279437674433,-0.024346155321905802,,,,-0.02585959277805031,0.0009726644858330091,0.05270066137807238,-0.00379570665944542,-0.029588972756962435
CCL22,,,0.04506678273578103,,,,,,0.00753244060050016,,,,,,,0.04488995093279287,-0.035391359964794436,0.1478581452553477,
CCL2,-0.0482175631791477,0.005386292752468954,-0.04163707234243862,0.04063684044905002,0.028293839134303583,-0.033820954329047144,0.04025781815979951,0.01623099204005321,-0.04671204466525257,-0.029062526126904648,0.023265909175034225,0.04417596109161719,0.12530196936107774,0.014307097538150168,0.07811555685596358,0.018466434925116258,-0.10039169901891097,-0.03165156325573643,0.02823373102618261
DSCAM,0.06689655611807616,0.012293359731714642,-0.014885858642090351,0.11997363349847977,-0.017741706033055697,0.014526891697730342,0.08753128031146763,0.03131157830017524,0.00978462307422038,-0.012693517633806623,0.0944199151457452,-0.09293267045372272,-0.04831622188927081,0.04065736040326668,-0.026437755176777575,-0.014526977559391462,0.15520298619963854,0.058367816875087394,0.016444497346452255
GPHA2,,-0.003226499725215748,,,,,,,,,,,,,,,,,
ANG,-0.03899604400657708,-0.08957910238602222,0.05411302072638266,-0.1034003909401707,0.013866256025080601,-0.043621769319389055,0.04084958315735258,0.05599325730536054,-0.04128104215272669,0.03520666703461532,0.018661242330792315,-0.07447470549526801,-0.04999761863937577,-0.05578707538571878,0.08568652688281363,0.006766322620172591,-0.008332825070051812,-0.0020631467157424034,-0.07183695457298298
FBLN2,0.09871144465242501,0.044943321638760206,-0.0019398937434130972,-0.0398876418933614,0.04610427917425346,-0.051033767691505215,0.009229205412862986,0.07549750893354941,0.014392101198692503,0.03948243404843499,-0.036376093322588544,0.03462172564985349,0.08352607140261967,,-0.04656396850090908,0.04388538916815308,-0.004725023175926743,-0.038250080576395035,0.005564155329887936
VTN,-0.01708694941002184,0.025963082569713556,,0.08998931834409307,0.018783499331061854,-0.029497842011398663,-0.027468906380892482,-0.03666128392300138,0.024777771486352594,,-0.020023575773874133,0.0756019127212072,-0.03845655687416555,0.07717218681325164,,-0.042004408645587576,-0.027213676921209098,-0.016676427294293732,0.03926097321176797
VEGFA,-0.11687141461770191,-0.10053238657427152,0.027772692869573838,-0.1983575104279962,0.024500527944889095,-0.09436361802125778,0.11096912025616462,0.033693314232037856,-0.07016040216960881,0.05455218226717154,0.09054296599139448,-0.029279757697526942,-0.01696971745728009,-0.08331937073533092,0.10628112501420417,-0.07588912525095905,-0.13086769370002554,-0.05594455103998999,-0.006182405163035211
F10,,,-0.023471302141457838,,,-0.008747825245960074,0.07543382521754352,-0.0353639187780045,-0.02224416253505189,-0.012238075530376124,,-0.03097606057721947,,-0.05183000044152651,,,-0.010250641530014983,-0.049198788349395756,-0.0244300052133987
SERPINA1,0.06031061079922424,0.0226634607256026,-0.026915904886928434,0.07612282692090354,0.004497635281143634,-0.01566273001335581,0.08319279143619365,0.014313356266100878,-0.014854323720829444,-0.008674152313068485,-0.002370700087051723,-0.049325989351878666,0.052436683205769656,0.02327741215119564,0.013792436330953534,0.03966743145219813,-0.16617052070677157,-0.11082343545816435,0.005879163383309096
VWF,0.11737741983025297,0.10939831126497261,0.00942629806812534,0.08275292502829223,0.01773620504819922,0.017589858016766192,0.007684279179861911,0.014308182605816882,-0.05800443380300899,-0.028914012589144236,-0.03776419030650873,0.13427904186312273,0.04303092827942597,-0.06297746626392893,0.1021823508558517,0.09525410347380885,0.023703077914877684,-0.055333511307884505,0.0029392378473929994
GDNF,,0.06927974957445077,,-0.00809284787111364,-0.016952269686035255,,0.061616430671706586,,,,0.004725331608743225,,,0.0037234106124122202,-0.02881979386487771,-0.029786457783839846,0.01803764158148566,-0.029295860747332047,
VASP,-0.017918392980803003,0.04434300722162644,-0.006804813585446843,-0.015600772555095292,0.03769626697637924,-0.0010616474576735544,0.10452400555817769,0.03423706376049271,-0.04580380200628752,-0.040212190754619494,0.05146008487094474,-0.002082575577675644,-0.029743149543558403,-0.08332398730352769,-0.017523845311035305,0.11134587060875678,-0.013045154180916693,-0.05038474225881332,0.0359927869403
ADAM15,0.049093856303858055,0.03504504603486723,0.02154471224827032,0.031252492390679745,-0.03626799503853373,-0.03036841881113221,0.03758219750707689,-0.0134565619441459,-0.07045563824954265,0.019621936260799427,0.00367224252668214,-0.08906735271214498,0.08107235092926277,0.11436520583039118,0.006284277079004298,0.0682328577796706,-0.0024345807458664008,-0.034505836491329565,-0.026524098235803144
WNT2,0.07206894061090505,0.04790355208915972,,0.07080604083257912,,0.00307608932831365,-0.04520264792092394,0.08085921250618258,,-0.01396713101542186,-0.02255169010952395,,-0.001951441302308395,,,-0.0019022981833857423,0.08096891625414489,0.05274599633057092,0.04280865643173169
CALCB,-0.03661786806275438,,0.004032035335092049,0.07587281592662791,,-0.027536095303667386,0.012098797260661204,-0.024041480685834664,,0.08117138304396943,,,,,,-0.03989178606302762,-0.010186633596256916,0.05971978792533948,-0.028586775155644922
OLFM2,0.1483203705260342,0.04495066101065471,0.028061798970298046,0.14815274942290452,0.009848195888612993,0.04775157153445229,0.02948602341683974,0.0148531919252354,0.025218263568680812,-0.045840291422399475,0.08565540993310317,-0.014444154223213107,0.047932245202690515,-0.02786531170955998,0.02540434765092289,0.004339508960971381,0.042760442473481174,0.055141567645411234,0.03413685274657894
MFAP2,-0.033607094412926634,0.05796476246861901,-0.0446571123267117,,-0.024959420284657825,-0.005651760338552351,0.15541874447206577,-0.0010943349708827654,-0.0016881372693618045,0.019626883617284575,-0.03803205798519551,-0.0043449644634544074,0.0723350541808366,0.07235803316657041,0.08039547540624051,0.07801925123889167,0.10738409676198747,0.0021992777883609676,0.022986001825360612
HLA-C,0.13852418982518064,-0.011833548346393734,-0.024947902146317365,-0.002942093917341598,0.046964521628810686,-0.06584394435882192,0.01814092275802995,0.008235086459331513,0.05209107433512907,-0.06128555859885305,0.0382987016950536,0.006634704460890461,0.14572952462025127,-0.004646189753081375,0.058293959305000885,-0.034038210885475075,-0.12003055066879331,-0.0735628093894737,-0.006396463586593881
THBS1,0.042159723737577114,0.016140863613315275,0.004464556013825665,-0.04670156683250949,0.027955407656383675,-0.053804333962459115,0.09154357374808428,0.12084738034994186,-0.016424768292474707,-0.004192059404430798,-0.0020251965396246435,0.047604424369186944,0.07046057943865952,0.027530881126967402,0.1088615349017119,-0.00021895157675317685,-0.037080342529336854,-0.05501269746464452,0.011703991855136745
HSPA4,-0.0037366729293975736,-0.011737965602625454,-0.02272622690604503,0.03863943371050661,0.03522775439512791,-0.014926890520760494,0.051405038373150955,0.02139197788573165,0.017492438421107,0.0588065232820228,-0.04199383690445105,0.04439222246531475,-0.026720594278738834,0.003944618382972104,-0.068764723537738,-0.05122985722103912,-0.0331377390995462,0.013700301664394844,-0.016460828955939904
LMAN1,-0.0513751666731927,-0.049750483924392866,-0.0007311000864122654,-0.17899012921888832,0.030313498157214642,-0.02632339737634618,0.04832899330392729,0.006045779305750772,-0.06386767804184587,0.02140264883366384,-0.018807708629438518,0.018595017075826174,0.014492015519307162,0.012424545407123946,0.11964508654824613,-0.01808763011919763,-0.12679667337749104,0.0034180427966140343,-0.04142589352290953
LYPD3,,-0.0016797421899694823,-0.018954756761877942,0.1105652969032795,0.023022163566269453,0.06807383117906508,-0.03452285900688742,-0.02658975893480988,-0.008463203561356186,-0.025108034373057853,,-0.04636460923374371,-0.02259304638678242,-0.025049800718707587,0.04231043258837957,-0.010301015582327815,0.05860399006977671,0.022009429731680248,0.045859194604053806
APOE,0.0766452799203254,0.03984902505867391,-0.02907075078374585,0.05558478373061245,-0.03861977344319792,0.10331690388302925,0.011031334611445724,0.03410128568194715,0.004484523760241497,-0.021999263994709736,-0.024266862299665595,-0.07595148097904682,0.1432684274965408,0.1330441218181389,0.011208006648012372,-0.0071300229575531,-0.02176022601272334,-0.01956156978538793,-0.034509675318998394
