,MGH258,UKF248,UKF251,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LRPAP1,-0.03234368222954883,-0.05821102522178053,0.05008381801315237,0.005099908360156979,0.011972488191899902,0.07445298444962399,-0.016526712574677065,0.08492001876492901,0.1468804820852714,-0.023631497534032354,0.02041821782269297,0.010852008677869354
NID1,0.06389242167538758,0.034579589561711685,0.020101641859258036,0.11536226267667696,-0.016200987113395026,0.03311248796554347,0.01589632406292406,0.012173291393193965,0.06192768351069376,-0.003730514090416526,0.05312358047804766,0.020671828794923852
MST1,0.028894280302539124,-0.04766754924006404,-0.01256495512182596,0.10696048487373994,-0.007760818110972568,-0.02375769170566681,-0.06957542372906678,0.08547132338706068,0.12434690151013342,0.020209601870207358,0.0006861379258444973,0.1354752475179243
IL13,,,,-0.018940167039406743,,,,,,,,
DCN,0.007444142702644507,-0.0008010879808632845,-0.009937533499119407,0.12043335620676583,0.048022291597191465,-0.0195300830979668,0.0823351146884851,0.02762794886566513,0.16293770737544924,0.02688360405972697,0.09643077159420176,0.00857163409562245
IGFL2,,,,,-0.013601906607981969,,,,-0.019122180845325423,,0.0834240656827644,
COL7A1,-0.012260862237719177,0.021009080283389794,0.004224850361976012,0.12470312206247927,-0.036145506464014696,0.0446615342761352,-0.03821059467676457,0.07791979130327373,0.010264747483907245,0.011729443966520574,0.09871886525080666,0.06128014910898668
CALR,-0.022467713566051793,0.012516516756533166,-0.009685211532574685,0.08493580272190686,-0.028360411249337764,0.1027992664269754,0.047854338286061324,0.0657660670558561,-0.05270920683443919,-0.042608754981623254,0.022075850036549684,0.03510851574275337
PIGA,-0.02022578601379614,0.03714127731463227,0.012221586160089424,0.07038049962349067,-0.033053742611123225,0.04087905049420957,-0.0018270696026741573,0.06072179238449706,0.01599564245325839,0.022675851470817975,0.04105105377886475,0.06755370937404455
CD200,-0.0020668204553364105,0.011634140870148723,-0.0035613749953848518,0.012037759267139105,0.0566277908501965,-0.06328625320543163,0.07717747974809921,0.019808631908222827,0.13019007735471505,0.03359125708223828,0.06376865974359702,0.054169115908183886
GRP,,0.00430682127708911,0.024293345827012647,,-0.021118605894944843,0.017376630043011213,,,-0.00023120786495274564,0.10580621586813053,0.026910571151456418,0.04675399711938967
CDH1,-0.01649313559460772,0.030424505390639872,-0.005222079084720678,0.0017337765083972581,-0.03712780346165237,-0.014823755730070207,-0.03078629140041424,0.006634718902621091,0.08659039440430841,0.096732305776134,-0.02993088270657743,0.010973984521661309
LPL,0.0829801172838294,-0.0012595885433507824,-0.056622662570486905,0.054562276909524365,-0.11418771005320424,0.0047937619051345685,-0.07893805759265891,0.09042629109190027,0.17569328603077367,0.03498985985295928,-0.11841260199107684,0.038387614918852245
SEMA5A,0.03339011211813053,-0.04180510970857547,-0.034138926564305956,0.060641421574331736,-0.02555969344572443,0.056811483663200664,0.04861691165430673,0.0035466784997711335,0.09655341305335306,0.0031520473611595487,-0.071707109536094,0.0001264167778599112
SEMA7A,-0.05455618896849845,0.055369021255774975,0.02702017922379572,0.02632338480623937,-0.030155898108198635,0.0036028041118093667,-0.013667839304283702,-0.01829952979272981,0.042916795447874675,-0.03888019657621863,0.1381633420365762,0.003849050099753248
SEMA4G,-0.0500804006741435,0.077292536329793,-0.03445579633701308,0.011231092590365322,0.013419133101883998,-0.04972198412202474,-0.004059565278559652,0.09249313324974717,0.11142650205705655,0.039117161209096196,-0.01927674398074463,0.02738591615157107
SEMA3B,-0.0029352962800103456,-0.020402080508323477,-0.009027892958088911,0.0023509960037358395,0.017509018477955204,0.07713194291185517,0.01967964803984689,0.08876567778394487,-0.0009061058667621198,0.04484001921211645,0.10945889480423629,0.037366220420675195
RPH3A,0.037378160621896035,0.00031818508328698404,-0.048763353770781954,-0.07273490193673615,-0.037367687426874865,-0.0896197245411365,,0.021117814133800292,0.13022740656627876,0.034937812328217466,0.012691664108982688,0.011457494787404718
JAG2,0.0403853005813394,0.007488224559128301,0.03578724234345214,0.027190412615629135,0.002302061910336142,-0.02805879657597956,-0.040942290959664195,0.06500919470091603,0.02351990948616289,0.016232333831152912,0.07096292035621703,0.06026791818888726
CGN,-0.040924240012007757,-0.03943469578867193,0.06492827537680852,-0.02555823151127564,0.001875816879749194,0.016400605669979848,0.04708196324577374,0.07968102951010324,0.11937026400506723,0.011974722064810693,0.025766683962681603,0.0006205617075638219
GDF15,0.06810336553716795,-0.0014110436953448874,-0.0331251183546676,0.04683211430236173,-0.020364526957945966,-0.05237248913926784,0.019028493885336447,-0.009692350387318388,-0.10467415103917423,0.04006594575740972,0.09533139278140884,0.013153631999310241
SEMA4F,-0.04251979962268142,-0.011035000008085504,-0.02399841963128284,-0.0036282263450629596,-0.027554903000405195,0.005650875353721124,-0.007139430030398062,0.04405809989973979,0.16026975245922911,-0.015030415556874005,0.05418725645326689,0.012576515160244621
NXPH1,0.09848123763230551,-0.044527426958558186,-0.036838052299206905,-0.019312613278832567,0.02176047561971504,-0.08182027937270162,0.018006999694980066,0.13300237683312632,0.1290982993810138,0.031847434669398794,-0.023432224667528645,0.088581127098292
ARF1,0.027691562911208934,0.041148058329093885,0.02230645591248157,-0.02760774354700905,0.04175921846805647,-0.07737642772838327,-0.04227949195631712,0.06304346300224221,0.07304369784344014,-0.02321211893036591,0.0020296330772844344,0.01776451098641633
DSC3,,-0.01609196845343124,,,,,,,,,0.0679848051996392,
EBI3,-0.010047837097629407,-0.009802342538324212,-0.03073071757792754,0.05051997051432684,0.09024725518228523,-0.01293020679072531,-0.04347564643636208,0.005075466742380703,0.12968145908707174,0.12065153512542591,0.12095029776267534,0.04725890055718074
TIMP1,0.05481360967810778,-0.006734534026680096,0.014151284467482173,0.10637265212128186,-0.07361954747684502,0.08690289765377636,0.0013156769331252624,-0.031782156786418506,-0.19624668595433545,-0.03125627354843434,0.02093377726233711,-0.0022118814943455946
SEMA3C,0.05229877539326826,0.049415736358490885,0.04619487098455745,-0.004000580341776485,-0.039633160301491575,0.03971295421822771,-0.05993268984625965,0.030386268707929036,-0.05049267745852274,0.005503776072752225,0.12845892791812927,0.09900483110743323
GNRH2,,,,,,,,,,,-0.022924386839890794,
GAS6,-0.04500220372288347,-0.027373157523323675,0.013166134647333906,0.055675532336293646,-0.012855474734639077,-0.03882147667308819,0.06907628966246887,0.08325077349318881,0.07466301218043615,0.06340731519907924,0.08387761760994511,0.07663186631562147
MEPE,,0.007872471769472407,,0.04957270323627671,0.05992664042864901,-0.06687296181685613,,0.05583776690808743,0.06010776385124333,0.009433472225640328,0.011842360287701362,0.0143176238352692
SERPINE1,-0.008677530449305318,0.012253240533898471,0.04335312956080653,-0.035537520704964944,-0.08085760690292917,0.011132222881150481,-0.032183304250824885,-0.06391586456532583,-0.20235245691749698,-0.08681649605502963,-0.03374718240719736,0.010519510527843515
RSPO2,0.055230319073403374,-0.019299347513271548,-0.033125114135570476,-0.019633820370085753,0.07850859023558973,-0.02995447919774015,,0.04090561746882737,0.10492499014384592,0.0004232179214563473,0.024293700321766927,0.036282878198394736
SHBG,0.06775710389222894,0.09348421221025513,0.019091931372728247,0.09077674308486784,0.06456906499961257,-0.022699256492743267,-0.013637174202155447,0.022752571468183602,0.03761364333859029,0.06085152230547988,0.047388169259049505,-0.010492479842441234
LGALS3BP,0.0019140812080193292,0.03389401816175475,0.01818538027717249,0.08488146449376432,-0.009934409166387334,0.13044739509065806,0.011279987498643096,0.0048118096451647595,-0.01319794277200548,0.011590778910531344,0.06568089056157882,0.03617397331473922
LAMB1,-0.004991499177013182,0.07163106722673404,0.0629314334197616,0.11936618520659523,0.021028892862011865,-0.01687614579626338,0.008724292619473962,0.08515562402363543,-0.013393582738388761,-0.04350057799981038,0.035420028481856755,0.04478300026945127
SPTBN2,0.007553980186272061,0.01163597615402537,0.0246733409463021,-0.05038109874423957,-0.0325809390248434,-0.00199155783332642,-0.040424215480252955,-0.02380915609049908,0.1537551758890886,0.005186059355485469,-0.023974409262529653,0.061414459202679246
COL1A2,0.010393015404454782,0.0734161206073284,-0.059948083727432745,0.09446283858221143,0.004190075039604256,0.013087308248934046,0.043379228321438215,0.0373795770962305,0.07884422315646493,0.020556375571831674,0.04905685130578892,-0.007280870824562143
DEFB1,,,-0.018731717835506867,,-0.012118497720681416,,,,,,0.09167723080175406,-0.030744628487993707
SCT,,,,,0.11008135684233578,,,,,,,
WNT11,,-0.023065016848978357,,-0.018453672299503975,,,,0.05615224763384068,0.13833595298394888,-0.001529039625929383,0.02108206216430093,-0.008900963302643594
LGALS1,-0.00804920340316302,0.014494263745932287,-0.03929968991105359,0.022185728973951033,-0.0372059635265148,0.06882090987961523,0.023482285290394315,-0.032482696238775914,-0.23470846122735542,-0.12025667981216945,-0.06079992075146614,0.031054293750824424
BCAN,0.01012344976699051,-0.03368239634788373,0.06534185350219679,0.022792548066482076,-0.015483972052831488,-0.04402639041080595,-0.01356130395634775,0.030157021069448762,0.2494409901157151,-0.0679037908736366,-0.044900536362932474,0.05252144617888708
ANOS1,-0.062163678591130964,0.015674769405222014,0.07286791740080763,-0.01831261269727148,-0.01568132993755355,0.00802790486369229,0.051229392004292405,0.06989086161230319,0.185836156920346,-0.00018189907687539316,0.0398269962895755,0.04799015901375431
EDA,-0.02951566688389495,0.02472522250228873,0.021651132896767213,-0.02206437981034422,-0.017452764936668193,-0.02777525446522332,0.05806906087138149,0.010350922991775886,0.059867258094871346,-0.027460338708195288,-0.01938748352341744,-0.0029350687317111703
FGF22,,-0.024011697274450898,-0.02579328523748046,-0.01691521879849936,,-0.04789769920251996,,0.02368644024044944,-0.011464221514367219,-0.007175795054164842,-0.017502207282878747,0.09524985106113898
SHANK1,0.019491293781301284,-0.023065015368232793,0.009570910310652641,-0.016093756360463677,0.13735215314512386,-0.006415978052827085,,-0.021694985042344236,0.057692648215555954,0.01075694470623288,-0.015150939423364184,-0.017402519088933633
NPVF,,,,,,,,-0.03194549025411101,-0.007950341272106885,,,
RAET1G,,,,,,,,,,,0.03270198047694495,0.05353373210037927
TGFB1,-0.05222128465003009,-0.022676188728637442,-0.02209459919777632,-0.015106763534264645,0.006651133935905047,0.05912550287199989,0.01001573647236325,-0.01697902345205325,0.08542107609777017,-0.013376987127323948,0.10612848092683061,0.019301186393473852
MSTN,0.015318642251830864,-0.02910512989504627,0.00469132656591562,-0.01064421769949265,0.0125431157734897,,-0.011378573647757519,0.07165016966443019,0.04973999523670671,0.03532776733464254,0.09004463456308966,-0.03437277403634734
WNT4,,-0.015541156841195664,-0.024490219428715296,-0.019179051809608078,0.06287340048110185,-0.019820632128516858,,0.08148112985967926,0.10073618001659651,0.03112457300422834,0.1369803459617875,-0.0056998906109546384
TNFSF4,-0.04756175482095284,0.004114895306589292,0.01308573200433103,0.0482192953526837,-0.02928475229514232,0.018148022756833405,-0.03142240745862427,0.08366288354376693,0.08204342135095608,-0.017879342546125776,0.05382246994542497,0.061223964174235326
NTN1,0.008125333478151527,0.010342255075336126,-0.03487874120587945,0.11773992926454196,-0.0038335334360186093,0.025733952197213028,0.009504892334701396,0.06779030284182654,0.1236712850351057,-0.05379305571280521,0.0796435734822891,0.12965751041729248
CXCL12,0.021420017676337857,0.08157129729956121,-0.003663691887961682,0.015796873914908117,0.04619886037204588,0.07901795616065013,-0.047673177261142605,0.04762805799712437,0.08158731819673268,-0.027540164671983086,0.09976008785327617,0.04153033056488524
GNRH1,-0.01049720936246324,0.06980809759269667,0.045466135463180644,0.10384396177828104,-0.02583340765858281,-0.02597866091625437,-0.03104384811902729,-0.0171337382466501,0.00658103374459718,-0.04158320050756317,-0.0019551656811642787,0.021628567735594174
FGF8,,,,,,,,0.044329561419224034,0.025138042994607136,-0.007118979095776819,,
RIMS1,-0.03723840674786722,0.01831072086732898,-0.02160838392648138,-0.031946220413863545,-0.006614868222890233,-0.09453062477850045,-0.0549047879168195,0.06284118955886399,0.07773412777899859,0.06791312118257867,-0.010751508532770066,0.044757259244266295
FGF14,-0.013532212026233826,-0.08259012458811757,-0.03740630508464929,0.07559808033383476,-0.025837619849162163,-0.07174316164378132,0.0030255865104551896,0.014732006259856512,0.12111265637728626,-0.005186578217839288,-0.015948690655145144,0.013820628951357303
IGF1,-0.04301026156109431,0.011998288775724135,0.03889709161108308,-0.04618667858691788,0.10286919111101595,-0.01954136735720057,-0.06707009571227494,0.09500987308589617,0.1594408158153613,0.023732002112207193,0.13553082120596543,0.026935998716417543
TNFSF10,0.01701156074864733,0.04229070454725723,0.05059376928465045,0.05344722325992616,0.004094161324044259,-0.012489281062325783,-0.035168227712806276,0.04163666590585533,0.08888985254843132,0.022939512373490033,0.08743859587315436,0.09956991311050814
GDF5,0.09910184153034365,-0.00973425857664024,,0.03432482882219128,,-0.033871163614272205,,0.08396450336017146,0.017118568068663374,0.028610805787886415,-0.040418260286614785,0.0065018187776351745
CHAD,,,,,,,,-0.06907842713005674,0.1117324735072115,-0.020746236688306018,,
RGMA,0.013101450299902196,0.0015596761058746867,-0.039875778757101715,0.07818290072983981,-0.021845747760982907,-0.028137390035508202,-0.029212133292802193,0.010689881473451639,0.13785105420101823,-0.04872701770448613,-0.030302708686293582,0.11447644229559908
WNT16,-0.0543206790096921,0.0398266046356962,-0.019016413975377136,-0.022977122183320677,-0.019159975972823613,-0.035073314490350255,,,,-0.011043118911941006,0.013392862427804084,0.07080725889759457
CX3CL1,-0.0208725207165372,0.01089355447472923,-0.026700179585471898,0.06805497745747585,0.04985193756106987,-0.0729172858805377,-0.009736811884957257,0.06523794854492246,0.08146540895569299,0.016099902585258338,0.06570961484464273,-0.04039229033398731
FGF1,-0.02184515952417,-0.010973540552621827,0.0013958188787109144,-0.06506240839697489,0.016506671017057512,0.07946421756764398,0.12936229360534712,0.02201396350049309,0.11631685819217305,0.031023590343296232,0.11570195359280787,0.03308097690831334
ALOX5AP,-0.048854740301597865,0.12977193964744765,-0.02212900360050475,0.09088848601234693,0.051679162218928064,0.13969555793556448,0.10221896555510745,0.11023658677039952,-0.05469067892515326,0.05637987096382209,0.030501767883463374,-0.04897020458078767
IL1RN,0.02901869046727382,-0.024925461220881212,9.007631335385793e-05,0.028333623671859515,-0.010693054029715971,0.06327248114408739,0.05947597838447931,-0.04479825263768635,-0.07838114027123748,-0.002341806698505111,-0.03239338437780905,-0.023913123465166622
PCSK9,,,,,,,,-0.02483429778302622,0.03486445882662542,0.005270042383257177,,
NPW,,,,,0.07561023158190736,,-0.00041305401526484564,0.0007604469463853054,-0.027096196245851946,-0.03179786631474971,0.023815515525804982,-0.007844018450885504
CXCL9,0.005217919638395282,-0.030554769839638365,-0.030127581585491853,-0.02077907663112214,-0.030063055307925576,-0.02338914712997445,0.03430734718101409,,,,0.050322059967118034,0.01704893644557049
ANGPTL4,0.002408879751717305,0.0022892139201759064,-0.008866201163241185,0.05280174978097072,-0.05062838965015353,0.0030458953356091406,-0.07185086576357948,-0.0022393708888615222,-0.20459789367043998,-0.05095092099647888,0.08832048445862938,0.022637387890563257
UCN2,,,,-0.01820582487339189,-0.017452766013027934,,,0.011582536666192064,-0.01585430562712678,-0.002760114020905101,,
OBP2A,,,,,,,,,,,-0.034250807112046276,
COL4A3,,-0.031227819452143524,0.034931216840608105,,-0.022577004016599563,,,,0.024920314425890877,-0.010305396258351867,0.04712762412859469,-0.030470967729054367
NRG3,0.02758681225463944,-0.019854078691055085,-0.033342797881173496,-0.0009229636592092774,0.0510913475814689,-0.05777061594673849,-0.03368617510558744,-0.00762008493610255,0.08628458477834719,0.024794352414424174,0.07319210911497184,0.0001368476676512464
IL23A,,-0.011785864113485778,0.025910235839273318,-0.02227192263963346,,,-0.03831769204138247,-0.03694144488407607,-0.019635727949209467,,-0.015872364085493383,-0.019202564203166097
COLQ,0.08574819338711633,-0.00679622697484494,0.024422560892936204,0.07516588378405463,0.022185291189255215,-0.009926538424297124,0.046346897441259714,0.10683458680779308,0.14019126755727052,-0.025647266500431476,0.06078274238306597,0.05344664176993812
SCGB1A1,,,-0.019297090631810357,,,,,,-0.02359934951260317,0.02404330090877038,,
TNFSF12,-0.05381294798153967,0.1130064381933404,0.011549581786288668,0.06929968181035506,0.07536518319996831,0.02064217370511198,-0.025086309342245126,0.06270255437086895,0.025132909165354704,0.03927140358264259,0.07028687006620878,0.04141270143950284
DKK2,,0.037157183571969045,-0.022644873184327674,0.01456997933560317,-0.017893436926672522,-0.04187663574283343,,0.04072133459672275,,0.01136593559275718,-0.036532283381869333,-0.04309090672137346
FYN,-0.014397601336196221,0.037767875975919955,-0.018637956212701437,0.07762505491294903,-0.006442291823268461,-0.028709101132153705,-0.08919953072066075,-0.03502281511948487,0.1931130124308925,-0.035263332120342925,0.10779603180991842,0.07428147579282027
ACE,0.008797578131200615,0.04138853454549059,0.043779255421226494,0.011799090680040437,0.023397940870784596,-0.015117654846463578,0.03007550047146639,0.044395072527983526,0.195228372602156,0.027491871121630557,0.07683979239467863,0.07329423839049637
IL18,-0.009387770293697743,0.08094277064795342,-0.0022819116792896286,0.10200883106559645,0.02367347305117957,0.05032141774417139,-0.00377047523824983,0.07215620241006732,0.21359122027019864,0.09729052909386915,0.17829360262936092,0.0525055962460577
PPBP,,,,,,,,-0.04523124665690242,-0.043146671776499036,,,-0.02848977089654413
CCL27,0.034602917233272294,-0.016885816767958698,,-0.0123107264612591,-0.02503254272087221,-0.028635238711910514,0.013285220172326867,0.07421145391705757,0.026602723606196033,-0.019473132001794343,0.04081851003593634,-0.013411308560354692
SERPING1,-0.005885155706565539,0.08747832149873147,-0.012920981321618789,0.1403546571090718,0.034285095217451635,0.0582519555623106,0.06979756934200652,0.06556566601800391,0.03195181370552441,0.005402781888460383,0.12052582413476443,0.09572871471918498
AZGP1,-0.0046584484999607515,0.04791352250401527,0.016730234623365023,-0.01573984190427641,-0.008712535231129706,-0.03179217298675278,,-0.01569096947093364,-0.007667904528780725,0.07583644208565257,0.07963180497716897,0.032216744894027864
INHA,0.019447756761012496,-0.03238686009554667,-0.02957062583297178,-0.0053520466887703125,-0.031777127783246054,-0.0254613761654573,-0.004198889166120933,0.0545266592785899,0.0725111944523467,-0.007474396110638171,0.049375094358599596,0.011102935871013216
SEMA3G,0.00024155653100208765,0.08735899639327055,0.04284759668318493,0.04428840656915482,0.02236432957673261,-0.03237843551050401,0.11629869526794456,,,0.025572905752152084,0.06449715411441703,0.016152353552673155
OXT,,,,,,,,,,0.06921362677120076,,
COL6A1,0.03114237707484274,0.0611429093951906,0.050610055230150275,0.12682958910024533,-0.03273242066048179,-0.0530983241413641,-0.06255249829659548,0.032588597034700975,-0.08852593898157654,-0.04089534286638325,-0.002216150750452743,0.04523331912839939
FGF17,,0.008298036903089204,-0.021162278710444155,-0.026813318528338223,0.021204206585855964,-0.041258395750944046,,-0.03620172945092178,0.09906482609380124,0.04287300726983692,0.001568768697379284,-0.018399939922758006
TNFSF8,-0.03204689481120345,,-0.018731719763934816,0.14276965912249964,-0.014288656504044744,,,0.008266471511654088,0.012486953309927712,-0.026283043437283403,0.03494134151032732,0.031995088149981754
FGF20,-0.04266907087257738,0.008986091581919235,0.016258357645891196,-0.02767490385233701,0.06475038878732568,-0.04187664775610423,0.0068609082875982245,0.08330008846857835,0.0654886898793607,0.04128668582230085,0.07272395260447169,-0.02374896553299946
ICAM3,-0.007434677588606869,0.08236519584426169,0.028827293108068062,0.060703367539584815,-0.0144568381584145,0.0589607850186747,-0.009626375729453527,0.0736280357150617,0.14630714480089413,0.010874826248106519,0.05627838464647831,0.05121185750526304
LAMA4,-0.013258446707576269,0.05136563726097788,0.0006174627678424829,0.11051231954255789,-0.055620781488033205,0.04323601606372224,-0.010543987084088453,0.01467950974605605,0.09293413129265268,0.02459402457447188,-0.01576737188693743,0.11488588077753532
DLL4,-0.03304498237683999,0.02901928324366278,0.060024951001747186,0.09924201894633712,-0.013514175061630315,0.03447533473805158,-0.010089707882735959,0.09544558028938793,0.09080297879290272,-0.0065172575243586895,0.05247653989310891,0.14641099208319724
SEMA3A,0.038210938820291196,-0.013127000801950053,0.05082754293441534,0.027274282569610148,-0.03746727611439441,0.04479261559456063,,0.01051396792218023,0.041434420192808616,0.03167505851100801,0.07363278016878642,0.011050609232133416
RLN2,,,-0.02011662451308261,0.04701130883771007,0.12066628326387202,0.040366100418951514,,-0.007807000912117804,,-0.028828199498740284,0.00980176674848421,-0.009517281958323387
C5,-0.0025647030610729607,-0.023336955720497023,0.06097642695755253,0.053528782939527605,0.007673755862278503,-0.013130061731492757,-0.0565877468958685,0.09039414150775313,0.04972168950459632,-0.04215116070212838,0.03560574559297776,-0.015843413749129412
COMP,,,,,,,,,,,-0.032212316157556306,
EDN2,,0.017649314340355826,,0.043285487801712416,-0.017674354305931193,,,,,,,
C1QA,-0.07364089167283877,0.14105993769583391,0.05266809088524028,0.11844367905776831,0.06045656649559894,0.1062719008260429,-0.0393553687585077,0.1283528553692392,0.08510877838382905,0.0732581659057241,0.17225739328978576,0.005358608570470974
UTS2B,-0.027176432200357075,0.013396060648192933,0.06227253810340292,,-0.012581042910816291,,-0.014661207351043228,,,,0.04174144211828634,
COL9A3,-0.0072252790290761116,-0.010483120728683739,0.011628637954861057,0.03683490275516741,-0.006947533779756083,-0.010855067296437065,0.08076932674329802,0.027254970084514742,0.14816863282748172,0.0020341922548840425,0.05818687819862908,0.054990728692335435
DLK1,,,,,0.03347715654397674,,,,,,,0.014817226503728324
HGF,0.04126404210887365,-0.007800716691260454,-0.02366632666156963,0.06107517082623407,-0.016037441123508703,-0.043423119935907965,0.043311298135271493,0.05004834889148377,0.02623859677751221,-0.007433995418272616,0.10093180952717501,0.0015834330254970946
P4HB,-0.0024899712516438153,0.022036895288380723,0.0035619459012557297,0.07436936764471488,-0.042436503384573235,0.012608373659312227,0.023620351583581924,-0.007408561881842916,-0.18802819177755065,-0.042672440767683804,-0.049058192802034765,0.03532816461194415
ADCYAP1,-0.014686197058266973,-0.017640963028830222,0.02883392520411533,-0.023114657376272694,0.023230552226467523,-0.022948857831277526,0.08838414573756673,0.02585546605622997,0.085804900935844,0.03883585578506203,-0.007378602721469861,0.007495741903314541
GREM1,0.007894632201207738,-0.014028738967516658,0.0041107449033838195,-0.029806544714458066,-0.010169212453188333,0.09004278428700217,0.057592069743767946,0.027447210363824272,-0.03504860620563888,0.0014382574410357226,0.08899202782154993,-0.0014708599574293844
EGF,0.027800870770026444,0.01043044921510287,0.07729089215377498,0.024233321071156683,0.021439639395747938,0.06588334854971602,-0.040780299780788,-0.041495073513012765,0.0036366393838181714,-0.03629597377918246,0.038048340222931305,0.04312047284148641
VEGFB,0.016446238422083082,0.0024875822010322498,0.03175655064061795,0.028229486638787916,0.017547375729974765,0.09404475313964102,0.010087676724950465,0.009867809278324124,-0.08066056695292306,0.0010798174440689384,0.03805824513394883,-0.034031977629014415
FARP2,-0.006709974267088503,-0.01166229232000128,0.007144047851574895,0.02702675064772185,0.007494259448971557,0.046588821303170054,-0.05295696863810769,-0.029249568439036405,0.06628148914261275,-0.0064031962281199985,0.05849538856717847,0.0438121441290516
BMP3,,,,,,0.01786247885894742,,,,,,
IHH,,,,,,,,0.01544393588030004,0.0150628122180373,-0.028477768854186465,,
LAMA2,0.001664064842213538,0.0756155152853748,0.0007422882465921275,0.079760488010562,-0.04997622235930957,-0.055344445190619304,-0.07470044246402548,0.04110108603222527,0.1862285193774269,-0.002919937464301757,0.0533624884932507,0.08381136790432919
SERPINC1,,,,,0.06945591945252674,,,,0.046339354923683664,-0.00046335513336367697,,
NRG1,,-0.02528189057552621,0.008311305324375044,0.048339798060357146,-0.010746994714941,0.03543892616589349,0.028237881634926024,0.03199466467206111,0.024594067917868036,0.06405618273334399,0.017473846848110524,0.0042039269430485604
SPINK1,,-0.03186360190658373,,,,,,-0.06510051836588071,-0.0946857235607146,-0.034569109162959,-0.04024587161257709,-0.034897030334968195
EFEMP2,0.016252730302890973,0.004339992685059236,-0.018828493863052086,0.10154727648161119,-0.028245326405477767,-0.00016637985753191034,0.0010778340341741806,-0.0015265130731260354,-0.08840920020558624,-0.10006710373215222,0.11164212359099387,0.020728856013127017
SELPLG,-0.06984798959175462,0.06758401496761283,0.0048922159270316625,0.023666132524140064,0.050778960036826776,0.06993385942181564,0.012860977923084311,0.12474338789954013,0.18165090567105627,0.013016789646683374,0.18054254222756838,0.034897866819622245
GDF6,,-0.010553552872045839,,-0.02206437934593666,,,,-0.013761490895574172,0.028191344733471086,-0.015259604982677854,,
HLA-E,-0.010392656249427375,0.10299453211338418,0.009433667388812263,0.11144318146446693,0.05341147567180196,0.05504540904704737,-0.056127055927039135,-0.019063987664588777,0.03370189306509432,0.06524445304901674,0.1112641131691341,0.020130711283040087
PTN,0.024124813683740216,-0.020778106912984998,0.02618728835448586,0.06824634589667394,-0.05972399588707878,0.009104775424196455,0.03814100330366685,0.11907952340448974,-0.00017479181167684102,-0.08350717339562826,-0.037783432681234894,0.07815992665303176
CD274,0.0073952715404606,0.07315598887859255,-0.023734276659053446,0.024954297464677835,-0.03406166878249163,0.009955734621985091,0.10291095092609868,-0.010456796332746491,0.03638361937250928,-0.017021237148783393,0.015144216274279977,-0.027903616452224722
CD14,-0.07661731583514708,0.12675529733964458,0.01882132544198591,0.0856767791709302,0.011715987022736282,0.10049352986781412,0.022252109046048938,0.12638255945195256,0.0830892563827307,0.09615199265484214,0.19562165704470483,-0.028633286354913797
SFTPD,,0.04565842046490208,0.01894828300719524,,0.02600085190979207,,0.056089764993475635,0.09396782490832892,0.11729108474123852,0.022809993458823542,-0.030656802618227327,0.07270655689560686
SLIT1,0.09463990516524387,0.0031911149896427923,-0.013698096113529077,0.05812754995890815,-0.041776830023648695,-0.05747675306943389,0.009973034991540564,0.02894141294976835,0.043366528195437834,0.009933301535401708,-0.0017688795694521969,0.041653036655311705
CNTF,0.05977624496098507,,,0.010099227540179846,-0.011474044694349157,0.06607430178571862,,,,-0.028828202677657806,,
BST1,0.04551831734498303,0.03755865599404659,0.08693677777138628,0.07890141444729062,-0.017617117164270425,-0.0075183319516270945,-0.06703376568130054,0.0629877233895392,0.10510081711472967,-0.048630269554733874,0.05668758127916992,0.03806865446885017
AGTRAP,0.029636709748349754,0.04550199715586164,0.03021169271419615,0.10767316832746615,0.04630569029255584,0.09991127066460082,0.057095242062490045,0.0320564109732442,0.01713622196023418,0.02226645634066686,0.0448970489774256,0.052868134842526567
LAMC1,0.09859833856041934,0.04007662615556035,-0.0538108618467312,0.07783110095440816,-0.04818943945014365,0.041043101573508996,0.012977248664307427,0.05721621760925543,-0.011747964560986182,0.03563740071479458,0.05206673470468887,0.03932274136617361
COL6A3,0.03384939704695552,0.030623936000841748,-0.01813519020475954,0.08498565223144963,0.03691635672868153,0.030462992011477407,-0.0609341961413037,0.025117150953683474,0.043228376269772294,0.018886430044840873,0.06491771806331409,-0.017325583655165133
FN1,0.008231025649535796,0.043271710702126494,0.00544713307376241,0.08793736898365596,-0.06158087863788719,-0.0030995445872783705,-0.04401710165328789,-0.01970297512056606,-0.13668395565295477,-0.04567279721861331,-0.008049063930660114,-0.015730404574753092
MIF,0.05264495801475079,-0.10301379752272005,0.011917282345837336,0.04689334656347297,-0.038770432688880745,0.09951634839168252,-0.06979506560648427,-0.04404306431040522,-0.19341287446527322,0.02538921529513654,-0.04044757785172636,-0.013626693342900181
JAG1,0.005572170351827782,0.03786975995974182,-0.03340390325600205,0.0040782974240237664,-0.030804754681482242,0.05275072931132291,0.06877352370292798,0.0628767828245501,0.014823891938375678,0.01818650167572711,-0.0632994751495869,0.03531404137219918
