,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ARF4,-0.06237782574251564,0.027402068765457074,-0.04876977964243886,0.047176536018875975,-0.030981912017547207,0.007019973625334253,0.033358048928133884,-0.008142093691308742,-0.04514551232815469,0.05194595291889498,-0.0013534126301580152,0.0013068538793261641,0.08962852565213675,0.09396856934378728,0.10063960627054415,-0.0024379808119482636,-0.005438338991077547,0.0516091261030721,-0.047980878661902815,0.10049093800440881
CXCL14,-0.01271223736631076,0.05971867524235682,-0.01429933288195095,0.0567724928856752,0.019818734506572875,-0.039337683191410906,-0.02449722084636607,-0.015240756737806378,-0.026990251227614632,-0.00797464380608226,-0.0045374954856818904,-0.011854956817525611,-0.009158595646472489,-0.0410157832308927,-0.05886818489430335,0.11168469664894944,-0.02111117944552129,-0.049371809541675825,0.15418855489768366,0.0045332193268948365
LIF,0.007016332615030966,0.005125410861890585,-0.033647217337505,-0.022967303166805834,-0.035760906088714225,0.011308182064004762,0.03923072473548279,0.05579572331287642,-0.019807699648944466,0.04447535357633246,-0.03630193294091016,-0.11181123801362709,0.007329153857202414,-0.002404860426263472,0.003054082642314306,0.09330469615072971,-0.004633203169681607,-0.05846625625639024,0.0524915212622179,0.08192144950276384
IL17B,0.060437359456370444,,-0.019584113773314378,,,,0.04096369593940753,,,-0.032008993583983465,,-0.0516238642299497,,-0.023695802403070627,0.037770252160750806,,-0.013298888069454923,,0.03546167490600922,0.0025975155536849654
MMP1,,0.011804967341140563,-0.08124856967277613,,-0.0129858774701991,,,,,-0.0901606772048737,,0.05717640164863382,,0.029305066492007936,0.05926962567743217,,0.039337987264095,,0.005648074087870224,-0.06198889725626449
MATN1,-0.025673354140403847,0.032963546537849095,-0.031285567705932125,,,-0.021504247025601865,-0.020273258469255918,-0.018993704289327732,,-0.020277403841656667,-0.017847508031887473,,,0.04969310924929644,0.06356837476725019,-0.029800100846973914,0.05404430311100554,,-0.017111357815833766,0.08317506024463524
ADAM28,-0.011887283932926441,0.02833947535472434,-0.0014336799434153237,-0.00821485262748927,-0.06464162511686525,-0.01344868811976261,0.014152643590310321,0.04362566210924715,-0.009825799979852985,0.054626689789374724,0.004611068467337404,-0.003114388448433035,-0.041458987842271394,0.04853273874009531,0.007088749631396154,0.003880104859361124,0.00334659465372848,-0.08213697304662133,0.03522874627588109,-0.018701926057754337
TCN2,-0.050600342770689116,0.029303416219747566,0.056091438609711095,-0.010592503030356493,0.04975888623841029,0.032842504720800685,0.05638065764434573,0.08491158970615377,-0.03181762392615306,0.07404070393900886,0.00595005821602128,-0.03504727580638546,0.0015578631410890721,0.11402982587635228,0.08044342002783417,0.06377737846159608,0.0008934987100853631,-0.07145214494307522,0.03424148843375641,0.02525908863245786
THPO,,0.04635070870089731,,0.03775850096892251,,-0.006223262447678042,0.021451107754699442,-0.00919453186600908,0.006747992839908179,,-0.01784751008207568,0.01472195464391711,-0.030094457229592263,,,,-0.031139499968432183,,-0.03319344687344417,0.077641090550176
CUBN,0.05110968570083484,0.004511916095560429,0.002934378562215359,-0.00868564802149674,0.05794347619388822,0.02463263875826507,-0.03151145050893696,0.007794883674366943,0.03450212760229834,0.003211619966100062,-0.03080028125891173,-0.10865038125139387,0.04283845765176715,0.02047418971125796,0.09500986330769001,-0.046064755672217995,-0.017889523207049222,-0.0388389693966174,0.10611468045558224,0.04639040250345231
TIMP3,0.04273529483999109,0.09674014039503202,0.02777809393550836,0.04479673909125574,0.04591052544971831,-0.003983527539563679,0.04562784699265048,0.016104908840703636,-0.025194702381510878,-0.028337643894361383,-0.038325955838572935,0.047308458183571135,0.0893294738378709,0.06710292566350247,-0.029240909193470034,0.10034224421382117,-0.09417531838309522,0.07466800904228234,-0.011543526926348623,0.05541729514632166
PIGF,-0.04487660469144472,0.04938492596812531,0.003533938419413806,0.030375059935763452,0.018717561452490872,0.0316641438430554,0.038186737169409506,-0.003407028282170329,0.024291059387487022,0.07242869867685216,0.04279073036315289,0.0338437626974468,0.02630630718502708,0.06539713060376813,0.038447512204375436,0.022562432824023884,-0.009461042030631998,-0.05940700314353943,0.17422407890061933,0.10583158528668263
CRH,,-0.03293981270494242,,-0.029817023317564487,-0.01319601850691015,-0.01812180722049411,-0.02973482299920339,-0.02990052418665131,0.010768078423974604,,0.0314964550115742,,,0.01078654613558912,0.10798252639209426,0.01677799395079972,-0.0010141122997417505,0.1358980940198111,0.09535843153243827,0.035879678313827816
BDNF,0.008247420992876208,0.030583797923096605,-0.03850620790259544,0.03143283607261322,-0.0030277112135692827,0.012928103167493108,-0.08876904158827709,0.03377691491185452,-0.016254551734080164,0.07113399136331248,-0.0026742683461556276,-0.02710331256941915,,-0.044594793010985824,0.09550847487404183,-0.010208978868335127,0.0451297577736959,-0.03355334624121909,0.12700460089944063,0.11138468443672672
CCL5,-0.08422464504112837,0.012560799704752164,,0.003565256378704602,-0.034842668661311804,0.0021178727719359893,0.03050958966827074,0.03393223185388807,0.013897266654788054,0.014022713336858911,0.030861838350338785,-0.04761294484151248,-0.019356240749877757,0.009189607981298089,-0.0029268801018907022,0.017370932786335877,-0.011971328208206362,0.049038086817292235,0.023936105178685687,-0.07292519844399481
GAD1,0.004002534118822423,0.08132738772049408,0.07633462408873593,0.06644933746629801,0.030453520818002785,-0.02630606387944646,-0.07101043993490819,-0.038214383567752606,-0.03378613485241176,0.10127364225823997,0.030906785968103364,0.062140732141872004,0.17394094954601724,0.08133308540097126,0.09049441870520618,0.06011595636130691,-0.001755502630931176,-0.05363605370021398,0.02619590835202069,0.040410677187743826
COL14A1,-0.07165745812031243,0.02667610164394846,0.06078949177775664,0.03592380227468441,-0.007102177263506928,0.025785405192623425,0.009739755172077105,0.008277373639470287,-0.026998563647113363,0.019936311722777263,0.04761391126583667,-0.062276227250630034,-0.07551436512561457,0.12864103688618392,-0.013737706532625026,0.13033687720438916,-0.027148816859637343,,0.053944645078384035,0.026835738147046494
HLA-A,0.0001671122489116383,0.02395987863965394,0.02135439173600822,-0.018285634080840416,-0.07164732055036253,-0.00574838195351793,0.09747173145176324,0.11311933005139937,0.010964613288252436,-0.06349362740811192,-0.03881321044150904,-0.1193492356494211,-0.1204977840295288,-0.0112194973506115,-0.01638993413171643,0.04898536281535403,-0.04113294607270979,0.05703194109825741,-0.024191393777762558,0.02503532026815189
CD5L,,-0.0005110663613369348,,,,,,,,,,,0.05013135917305272,,,,,,,
FGF18,,-3.039277813036691e-05,0.007355047561998118,-0.02368940204724656,-0.018004781726209364,0.03323232683295426,,0.033319718583602,,-0.02105465895092298,,,,0.004681037431730448,0.008217169605295602,,-0.02571203659610869,,0.04085062843512236,-0.0024267170660606696
ADM,0.04015106405259599,-0.037555720172673016,-0.06253059778906123,-0.023571900629214184,-0.05414567038537697,-0.03482943236164158,0.0801417784686324,-0.0014499278334239472,0.031936171656887447,-0.0936955649505553,-0.03729370838835283,-0.04684822127095049,-0.0074911238461552706,-0.06195178259564953,-0.08671649674003117,-0.002571706241915211,-0.010528805038077894,0.1384241101951288,0.022696889908741986,0.09188101624058094
CCL15,,-0.03289912779961352,,,,,,,-0.006321342347623814,,,,,,,,,,-0.03259580688679446,
GNAI2,-0.016025392570680037,0.0564392602250011,-0.00786397930181447,-0.02177318501739653,0.009874510750420111,0.05544825098653833,0.10236606748909827,0.013474404864899512,0.012485735160693283,-0.014788226659668967,-0.035083853308212835,-0.018921172871254395,-0.02971624181087282,0.026528082434900152,-0.0030146912200867426,-0.03574616485742193,-0.033943808599036014,0.036621702108443156,-0.02707982669328267,0.006571457396459953
HDC,,,,,,,0.04226176567283555,,-0.025092206205656383,,,,,,,,,,0.055812899367745424,0.0947389310907222
COL11A1,,0.02503897230308147,-0.05447322916370783,-0.04789329653288119,-0.04124921303246069,0.03945100365151833,-0.035155823042145186,0.0143725262583771,-0.010344962588092775,-0.0644975707453223,-0.026287078753554502,-0.10908305966521603,-0.027396414335319842,0.07300652408542588,0.09798834875316931,0.0421810227224361,0.007945076199552394,,0.05111541656451639,0.08905864226070341
NUCB2,-0.025763263254357252,0.024029921950754297,-0.06508552852672687,-0.01639304919333095,-0.022796727976468624,0.01897852939643323,0.0655229172226089,-0.04685744599467324,-0.022365607387897456,0.007265998134519989,-0.04282313793065764,-0.054070688873190983,-0.04425363078788634,0.0035650373749454827,-0.03191054763720382,0.039387046643169714,0.008745273935907405,-0.057886546397424264,0.05219985384921263,-0.04012270979184675
FGF16,,,,,,,,,,,,,,,,,,,,-0.006798646129959672
CXCL1,0.004523650819888074,-0.024529512751172593,0.08526947144879808,0.06735546458363888,0.03169434700706255,,0.2380318752830571,0.046407258356053825,-0.018756854207847843,0.10989954517645129,-0.024212297794158084,0.019832598641851402,,0.016145289195445958,0.0003042710703134824,-0.04479390320668158,0.0014461782709008501,0.060636094243072765,0.06030381371693847,-0.01130813633059097
VCAN,-0.05610208215531945,0.02801200028606961,0.08073005696304004,-0.00842773669281192,0.015568488017883447,0.048073972591779465,0.06797719754866188,-0.002085609626205682,0.004685029782649148,0.013968373302331867,-0.018025951176280718,0.10139491726503638,0.016030419493338086,0.025886861422145215,0.01140469785807116,0.08067284895874506,0.008552521250636816,0.0007412282992385325,-0.06966140408822571,-0.003190177711314669
MMP7,0.04197129265745467,-0.010869464252388298,,0.006915965569788518,,0.044647466681469135,-0.014114226336603237,-0.018758116945926214,-0.027826597788592672,-0.04173908052748732,-0.027585145106936045,0.0004438624435336907,,-0.0002485150786461899,0.041933249805214505,,0.046392085328557,,-0.019701251770537335,-0.01991301467917416
PTPN6,-0.07644134975717659,0.03745099596241926,0.078601212241949,0.016064526675259833,-0.02367831932638124,-0.006876863997169518,0.046601683215822254,0.03835081221965389,0.05931127702584953,0.049372724609388643,0.05657497030395215,0.002268370846524064,-0.019448672942191398,0.12332165386206825,0.06531229736705375,0.037234757203342746,0.02581230126864281,0.14185595927698785,0.03776029612709508,0.033962000437156366
PTGS2,0.03623056258635941,0.02644237583864033,-0.04386336141150106,-0.017131646508841122,-0.04613357594063991,0.0193628879056221,-0.05827110205875821,-0.04282475603105099,-0.025668916182359173,0.05246763677765736,0.06994176315867302,-0.001786436724107962,0.018509679731223944,-0.019198028525896433,0.026297369618351087,0.07130518605256024,-0.00814125207121123,-0.05557954320327623,0.0561369621016119,0.002719285166628014
XCL1,,-0.04606861353315165,,-0.013605807600284455,-0.013808114368213593,,,0.07165337987856843,,-0.0066806897731867265,,,,,,,,,,-0.021705312307103843
CD58,-0.03733548562206519,0.0652440035397463,0.04902459312430195,-0.02297310534181838,-0.006933673803990296,-0.006888522401930511,0.03474148243120776,0.026886076377067247,0.037030537016247214,0.0767418912083833,0.053290649797285664,-0.00831727602649891,-0.052551007054657574,0.1223725625615481,0.07187740453335068,0.001757633325829303,-0.027077090456814484,-0.07685166124088313,0.07072743305602683,0.08629810994579179
TNFSF14,-0.0001536488777303672,-0.03163691768014099,0.05565017083299843,0.03035648175314049,-0.038865231106512084,,0.023000057847638214,0.019786656769868242,-0.018320510929572577,,,-0.04810911290282045,-0.04102914708559296,-0.012782413567594778,-0.018325917778708158,-0.0005649643451502128,0.019050348297692265,0.018288276784450025,0.07377108871903498,0.0034000579647112473
CNTN4,0.01693941053466177,-0.01764500138076675,-0.02251403600488742,0.05050171162334032,0.05162339041487026,-0.023830508130767467,-0.05011670259248939,-0.04606384380380064,-0.04173361175552307,,0.10418997967006133,,-0.05335436135103758,-0.02231352749746099,0.007854951474593252,0.11303352545274006,-0.01245577044460593,-0.05272426637566491,0.040917354812183636,0.004417731488131865
NTF4,,,,0.03272878242246914,,,,,,,,,,,,,,,,
INSL3,,-0.006211855399252188,,0.040353852122860655,,,,-0.02163008173635266,,,,,,0.009915421494353366,-0.009730555365568347,,0.010028723250946682,,0.038581286703671495,
BTLA,,,,0.00921208194482245,-0.014395418899613214,,,,-0.023395919065079342,,,,0.05343892047208051,,,,,,0.02120440092462472,
MFNG,-0.04668843901390398,0.04756695142537798,-0.005824810935715452,-0.0167763492324373,0.03268669081483426,0.03320258314915808,0.08666277324694237,-0.013377159733664393,0.027882940729346762,0.039898633136646995,-0.007867193042508552,0.0044565697156051165,-0.027586883912658976,0.0521565038614686,0.04179659624486387,0.023194509228801428,0.049500078848252825,0.10635063850774142,0.07647157127870877,0.02773905828350197
ICAM1,-0.022866922648460766,0.02647295114888044,0.020030350158704312,0.02382599396691107,-0.04881116826376923,-0.023267046423360117,0.06738053506516495,0.04330685479156175,0.043370203701410405,-0.04315766412824166,-0.05701854963936936,-0.11782619386866677,-0.06339199318457825,-0.015358557536195371,0.05652392742587925,-0.0038314142437754157,0.06128254712148104,-0.0025573792236902875,0.14549466878869052,0.044728876912375815
PROS1,0.002327465031996631,0.059526951648374724,0.012158997268321757,-0.02029624746166733,-0.05563601692724605,0.03700715455541122,0.13271952304275855,0.01149744460950824,0.04404006177907632,-0.017682425867176152,0.007275186981920907,-0.010285320877739385,0.02686745662428866,0.03730457913895583,0.09707804165740432,0.11404002563124133,-0.03660862191627845,-0.032669926406911014,0.06639635458519327,0.07278538527741765
CLCF1,-0.01812892749766401,-0.023135676720866978,0.05088993125197568,0.03328828676775954,-0.012973602606105498,0.06773833594568689,0.00755608993528725,0.06555694333814491,0.07342599271723436,0.06160730825575827,-0.03925954242996836,-0.0593905126622199,-0.032829104635801465,0.12488314412668394,0.12763196098662746,-0.0012589588032387194,0.013827563766835211,0.10026094595273845,0.16362859747454012,0.08526685515984583
PSAP,0.07114789943307637,0.07363002718659262,0.0031117529044604143,-0.0351845086409142,-0.025345167090817283,-0.05251415256118216,-0.10076911930465715,-0.011519756893272488,-0.0012188463534568241,-0.06921466761075618,0.024286379887531767,-0.12524388856412158,-0.08702750685840492,0.06834872393782397,0.054170969860029596,-0.01637213646072429,0.024046871265647394,-0.11139088827829018,0.06684525006099595,-0.049087693728602666
EFEMP1,0.034055757642659376,0.06666321987039825,0.03718278859249154,0.04096083171654366,-0.06235495493503055,0.04367290998505929,0.09363788074818132,0.08580662407622586,0.05107161916803211,0.057910950953932595,-0.0960263595270657,-0.18622953240618542,0.03221554658433987,0.08052284579367125,0.060197267137685265,0.043566935531865726,0.07481375460228044,0.07569479295677112,0.03745880052749843,0.05557620736920839
C1QTNF1,0.02661331892085572,0.07492741397351596,-0.013445720521311362,-0.0020279601802835633,-0.029095829576982254,-0.021673162126652667,0.07598100441636597,0.04856174539255842,0.07926848433938401,0.0016246335899298616,-0.02133687404339064,-0.03298166698290076,0.04110857490145076,0.02738296480165097,0.004581659994318882,0.08048998179194564,-0.0019081677888579261,0.03837459574986676,0.08018548364343732,0.1288846170054221
ALB,-0.005044675914858562,-0.0026484059755570366,,0.002579558667434631,-0.03400322745367935,-0.021307519463498147,-0.007071253743509782,0.02392016170320009,-0.020808230989991034,-0.019195057738724642,-0.029634988675632405,-0.012792582809478129,0.028100815994901884,0.0392910945184009,0.016943073470536005,-0.010718490551758775,0.02411870201005985,-0.03842186594227479,0.011319054453610297,0.12110068131094152
CCL13,,,,,,,,,,0.10203282113550437,,,,-0.012781692579792062,,,-0.006401793812055226,,,
EFNA3,0.04918575751597709,0.07784831329549735,0.019655777548602545,0.02755029424852949,-0.005535364077033329,-0.07009799744028647,-0.08271697511676873,-0.04930632088238303,-0.0049542719010610085,-0.0275813953910187,0.0038404583081211386,0.10721133766475477,0.0010559273780449605,0.03560469524651261,-0.009906529351427761,0.10391341744110068,0.04236684936224158,0.024691014598970207,0.0586725530144473,0.009779124987551907
DRAXIN,0.030366194447427327,0.07048242557429969,0.014522957261177555,-0.009399308540873164,-0.020964389506110886,0.02919784611591818,0.08564165469317296,0.01994440855496939,0.054010146938314435,0.05861496280910092,0.023111344843559218,-0.09828012565394292,0.009513729628772633,0.002235146406889376,-0.044794310631187446,0.0557849472793262,0.05450927573602681,-0.0009312527187975614,0.09111428989978385,0.019388035531970674
RAET1L,,-0.03214893259515674,,,,,,,-0.020011576248163312,,,,,,0.023477147603713614,,-0.02679578321797233,,,
NPTX2,0.0678759471908946,0.1245894992911738,0.061157560427125654,0.03200726881359086,0.00704466763823238,-0.02666652896174839,-0.07303504479535733,-0.05182724193627634,0.06219599128624053,-0.04420338036784967,0.0037145177872767885,-0.0871145033616449,-0.07396333881082055,0.008667344797533496,0.1512842976238861,0.023333977838527562,0.014193525739460654,0.07115594653235857,0.018655341047865846,-0.02847014884515122
FGF11,0.032789594271237024,-0.0033139458349163396,-0.00682920552610725,0.00988523822762553,-0.026330216186115748,0.010008241671683758,0.10380762696927592,0.007842798388555682,-0.037870272708606385,-0.03766703052907311,0.03884553698670255,0.016010120199651565,0.008805885511364794,0.0076508518490485304,0.047442578807755584,0.0195412977563569,0.03327978620878422,0.04861176736519282,0.1546226776537918,0.07563825556192903
CD59,0.0699460508471125,0.02627040255197466,0.043963731399468,-0.032031759234461256,0.05236716144811092,-0.05928339468614814,0.017488636469198782,0.032805604928586245,-0.0014735403578988446,0.01912220897378011,-0.024473918417641526,-0.1730788388144317,-0.06569386424605422,0.059029649694769155,0.04302916505009818,0.045556516589121694,-0.0629928208765713,-0.011189762765148992,-0.030869416514931244,-0.029677319427402107
COL9A2,0.023975412624887556,0.015306526379019155,0.05945509382838301,0.04654852535509477,-0.029433270873255195,0.03776308989995672,-0.00476021319007933,0.026243812692269466,0.026343985093842347,0.10378730820864328,0.06293251719570125,0.019302267804515445,-0.05429150121739405,0.09708384417446188,0.03422410357059125,-0.03308888466279514,0.005717579034355545,0.09974425249524937,0.09062283176462269,0.03668875752058162
DLL3,0.02432230497567954,0.04924720596259363,0.1300232066228621,-0.06700538276462328,-0.029446482213823302,0.0879360795986666,0.11381183625948323,-0.013652152323724742,-0.04777116679936454,-0.0245969239012397,0.0264272152627513,0.08402575119943231,0.04419806768831566,0.07094846790633132,0.06915337422612731,-0.046339913608951414,0.004870792143858762,-0.05019866209449665,0.031219837724015823,0.0556289379383239
FGF5,,,,,,,-0.01885214093476954,,,-0.029180157485312056,,,,,,,,,0.0034846273304833643,-0.03433985737059083
LIN7C,-0.0084482594388979,0.024830721093440176,0.06273167916720847,0.0026196498806886144,-0.00028029892153359434,-0.02661216139040156,0.03137629285418053,0.009179733554388305,-0.04587917644015515,-0.016187892717090695,0.022058431805545533,0.02722706044691757,0.07781483265425251,0.04677241928574979,-0.018546496753953104,0.04698449861480853,-0.026203433334716225,0.0021971247165323165,0.0898271322414466,0.04733203065838808
GDF7,-0.025673371611970457,0.08742176782158081,,-0.014648127783049766,,0.08041339308013344,-0.010021641824245678,-0.012862529548782715,-0.01832051021763749,,,,0.07158644484504657,,-0.04685540756886696,-0.04869264298904679,0.05974690068063458,,0.01758874410964592,0.008412884398612056
PSPN,0.017180440194168006,-0.020724765329417295,-0.026620616477459884,0.006493854241297973,0.014894368371427626,0.02757020922188977,0.048128228471945284,0.04549902161525801,0.010145869518353362,-0.0007137287737984084,0.0013082310208893256,-0.0687979302258035,0.047141595532279555,-0.007404685261088726,0.03924251140506253,0.03515200783542306,-0.010733419949347556,0.09023073165153354,0.1339435424572315,0.0255852783846346
ANGPT1,0.06597962530665703,-0.0032336312602060067,-0.0007847386802797274,0.07112003032187655,0.012392608266336766,0.005358985713884031,0.12489994027353159,0.03519191188904826,-0.0034447245219121525,0.03193663254945799,0.05728364246134811,-0.0013495989811422257,-0.045959565971580726,0.05008236129025898,0.0904347689993153,0.004210989187574702,0.014584088291456533,0.016054911675750308,0.05045236227808335,0.019025249461193366
PNOC,-0.025170781530466594,0.0751110876528486,-0.03213086412914786,0.04202266610472598,0.04984909473686116,-0.04822764490459833,-0.05798869754528145,-0.053213319585222726,-0.0137056744968454,-0.019195057738724642,0.03213988538696045,,,,0.06268747757850161,,-0.022620109739386312,-0.033553364383229464,-0.022427961068876137,-0.00910729660617559
L1CAM,0.019966160544003835,0.031041510401680357,0.01959842564562977,0.00027646892504076484,-0.03302693657935768,0.0117741229351215,-0.06296609498151651,-0.03138950510067054,-0.0431590575687872,-0.02798396143308512,0.05703892884001205,-0.04269193602959529,-0.032356028242288365,-0.019437125605574642,0.039469063800248956,0.008254425923614512,0.11929749658202662,0.08009023903948319,0.058780398422672395,-0.09220445048086733
APOA1,-0.05515148790582624,0.04622784887876281,-0.00979903011126368,-0.019759841557099384,0.04115444606326677,-0.02529071068330618,0.03935380791163258,-0.02816612914344595,-0.009230842657680084,0.020206286567732174,-0.035479058640045705,-0.1192316608259064,0.012366629562946653,0.01107193270474998,0.0969354343284442,-0.041108121809098376,0.05222655331718056,,0.10459842585577415,0.10917622951179642
PSEN1,0.043723226843345515,-0.01858024031487497,-0.031990395465476364,-0.03162083663646231,-0.00474790021279614,0.037336404278540535,0.0004527780520349883,0.03532982324809215,0.008433504324945933,0.03607089768476146,0.0011532134293496098,-0.07805571592105039,-0.063720954971143,0.0529977138244013,0.03929600501851362,-0.035215242811381525,-0.006634901391343121,0.0607702027933962,-0.0018833853229201366,0.0008707991414922822
CALM2,0.03195594543463373,0.021471938603449245,0.0384487567586686,-0.009934795992566118,0.07020838610537021,-0.010513969634641398,-0.1348768154342879,-0.03503968952297914,-0.07994802876978485,0.094067364084174,0.0853933703065752,0.0837529589338927,-0.04315523171722883,0.10063521936836624,0.09927659623219993,0.05197930221931709,0.07490058839510082,-0.02888413301531154,0.1275988498563899,-0.025189602627356443
CLEC2B,-0.06890209905441125,0.07873946020190306,-0.07413552749539702,0.02779348542850033,-0.0005562146528318217,0.00746345593304512,0.11556948188293947,0.006092010087009026,0.01498981891610746,-0.018912281273067412,-0.061486574251896305,-0.06640014188502352,-0.03570044562031121,-0.08502626296740443,-0.03002455726200677,0.0035557853993841817,-0.018155962000274452,0.0252167546766516,0.02492559636046553,0.03402878394272288
NTNG1,-0.051868353972508975,0.0465299893693413,,0.02003938597827145,-0.03508498059327214,-0.01816833537714216,-0.012859412198252013,0.11624249597912487,0.03645759154963565,-0.01908168143302993,0.06652130332075887,0.04970614559536219,-0.033539367739845026,0.03988750898107082,0.1211548676624807,-0.09145689759025778,0.002393895911709862,-0.045816670341566654,0.14442967259996428,0.003879836570678543
LRIG1,0.05413960287034829,0.06462656804217784,0.07047841641867847,0.005435293057922138,0.020237534849909096,0.05808427561175641,0.040700249887722306,0.035440312257073114,0.042274863405724734,-0.048974878788386425,0.047069281321399044,0.0023412247851017495,0.08015984486375359,0.1509303220256603,0.06337480846033706,0.02227534075042875,0.039822873462281035,-0.03671388187332839,0.12569982389341644,0.023465212282096394
CPAMD8,,0.037965516372320304,,0.035175048914518794,-0.017531652455267915,0.00491150057959652,-0.01705429853212417,0.04739002577010348,0.07432180636314532,,0.10171765907769635,,0.02820475206228264,,0.0009442850569100893,-0.03255975649969675,,-0.03714741056343401,0.01238405972936146,0.004001872298141711
GHRL,,-0.004387239897638455,,-0.0037600975254165657,-0.029691143314131512,0.17572201756699204,0.029604602871288566,0.013443141675891515,0.05151892606613984,,-0.022778254588182188,0.07800714896621957,-0.03178786709771994,,,0.0030032151690490747,0.0067580498647194474,,0.024998150728864136,-0.03392496728430708
NPY,0.002266631621255058,-0.005880592375774619,-0.018108531881747183,-0.006702554828009768,0.009849298450458352,0.0040851146941777655,-0.06802164490857826,-0.00929123246812058,0.009730844741318464,,-0.014760832289062772,-0.0544938869723471,0.032781304928799666,0.0018786752776245091,0.03389699403035753,-0.040606315051867126,-0.03346046867865049,-0.017386078698890927,0.015689713038231013,0.03429277699122658
MMP2,0.010727724629229858,0.08913522834565303,0.06480521951038731,0.0003239953963161608,0.015408506572820582,0.013065840877380752,0.10668866994946989,0.05766285490790867,-0.0009195695114263562,-0.0857911557705103,-0.003194975143592582,0.05993616509643629,0.0539834307877262,0.1208035820721055,0.10420314529696467,0.006457802227657166,0.015455871653478562,0.02210864229135906,-0.012999836623998942,0.10312111752700233
LHB,,,,-0.02440359140140289,,,,,,,,,,,,,,,,
PPY,,0.03551539512006775,,0.01911074016676948,,,,0.01402439513911471,,0.024379134895783486,,,,0.047126452442652955,0.06620990960634081,,0.07698466265586647,,0.11323306867985018,0.0976340033222065
ALKAL2,-0.03355721086269682,0.004177506544079784,,0.025701806735529416,,0.007244162333360835,-0.019336737998377648,-0.04229676522362497,0.005651458687890985,-0.002802023034686788,0.057398499468729505,-0.05063937784947892,-0.05391209803046948,-0.02071070621435564,0.005268352399001095,0.010176382583400694,0.02919605933833953,,0.04934288745071859,-0.010087569720445395
CSF1,0.010350454223560662,0.1027457093675191,0.0344208328007894,-0.005312300781763887,-0.03814168001839196,0.05587161794091973,0.09909036982098875,0.08048874305117058,0.007835754045585402,0.08352753794903456,0.021372671942710152,-0.03261483245279571,-0.022606678741975257,0.0639875033205738,-0.008871070391905907,-0.029583140850711825,0.013452666285140417,0.059080686086606514,0.09580823217570246,0.03785063605634123
SEMA4C,0.0693544368398598,0.04596749633370754,0.02430477608637424,0.01242976392741635,0.02438052106314669,0.10108467856959527,0.0058059365058116446,-0.027159183929659023,-0.0028855833300113665,-0.022087263855647715,0.033811135602150245,-0.08023986336911909,-0.02832458045121076,0.027189299716128587,0.08973865508808467,0.03452726046010442,-0.08394249138291036,-0.0013695881132382772,0.04774683632108943,0.03790085037076065
BMP8A,,,,,,,,,,,,,,,,,,,0.03800115675426906,
ICAM2,0.024321990978433405,-0.010427670527176776,0.01459475532707165,-0.00441626922549011,0.0625127109639375,0.07277076676421657,0.09642327245785755,0.04173138050228606,0.004700738374281239,0.051550193129178225,-0.02594881635494437,-0.09312998319541672,-0.041968481931303446,0.0213349315325059,0.06645960962467588,0.004797019104149002,-0.010950745392564092,0.0651234219800499,0.01753406692674422,0.007278520550080395
SYTL3,-0.06272057069060508,-0.015047927699025,0.022511280096798186,0.002023933001782963,-0.03885150424427792,0.021711005047150633,0.07212507277928366,0.06712043944732903,-0.029301068324718686,0.03005626041986004,-0.01140388264393579,-0.03669488711830805,0.044633824443146716,0.029421375219745038,0.004494844622125729,0.05138570870410413,0.033767518027092346,-0.04654097158908078,-0.0019559988251345176,0.01426617138579144
IL1A,0.029518831451787166,0.013927180362340093,0.01356029092699094,0.021959739790166178,-0.04397360301965758,-0.030436359498564082,0.040862411159532055,0.04559437371483677,-0.002680702166816015,,0.0166642313297688,-0.04642157348401918,-0.019200294795060056,-0.017804506023034423,0.02990754227340076,0.028364439379881052,0.05002131931534278,-0.052724290625853425,-0.045853585722117,-0.025362841273674833
HLA-G,-0.04060442770694581,-0.0270983430034808,,-0.025774914903158606,,-0.016439118068472567,,,,,,-0.04437445977789093,,0.01307682200063318,0.03394065406116152,,-0.03945402407040539,,,
PGF,0.03498264865370181,0.015315952231288996,-0.032060485047012234,-0.05911469932516949,0.023155488256937532,0.02649134287872095,0.09956950239206164,0.009001900137773414,0.017348996443576598,0.06460968377285412,-0.03958846224551864,0.064578895848493,-0.07575559833005367,0.029807769024866943,0.05148853216764782,-0.025284326997270217,-0.06490589636541683,-0.04434088805556345,0.09188586586186989,0.02255681473814899
LGALS8,-0.036751812741055837,-0.028155919970912914,0.07671825934780677,-0.005731953416771864,-0.021575401779792645,0.010513121681922134,0.008196215287813958,-0.02228973727823442,0.012987044796068655,0.03537300676491948,0.09071049304818556,0.01328112988205741,0.0630667616493128,0.0576598070769623,-0.00675267401216737,-0.014699296602006187,0.01732044542736036,0.0043263495306973855,0.062393407541673114,-0.057362709945840376
