,MGH258,UKF260,UKF275,UKF296,ZH8812bulk,ZH881T1,ZH916T1
APOC1,0.067673920723748,0.015017359304216,0.06251141709761845,-0.0706708341337247,0.054183684552453044,0.018215546233935846,0.023103702325831494
PKM,0.03497590325712041,-0.021763138556193107,-0.03163955805447413,0.039585154378631346,0.15585766885887375,-0.04347776209423565,-0.04559686064873056
TNF,,-0.010079755275636806,-0.025651887218493402,-0.015702759693190047,,,0.04829373207426268
GNAS,-0.017099602360354772,0.03701886226082827,-0.08201423503547194,0.05151299377182817,0.13166956328226845,0.02032327690266868,0.025981933013349817
BMP8B,0.11055256959294396,-0.02306414114223045,0.022182662584231613,-0.010426471032212895,0.03180628576235909,0.00043540352025697954,0.04387257750546244
LIPH,,,-0.009065562799080747,,,0.009029572519196028,-0.00020505263557385226
CCL28,,,-0.013959475332400205,-0.012332313603566987,-0.023430324316494455,,-0.012182807696069711
PTPN11,-0.0387961965244695,-0.06316440208006262,-0.0018920808584171203,-0.022139162095291806,-0.0031797612548092576,0.02179376183498388,0.020208167350839603
ADAM12,0.012869247120239298,0.012078286112759238,-0.04038937762897856,-0.011918414454155538,0.06287086407374312,-0.012415668530862777,0.06637692112342948
EPO,,-0.01659150448988516,-0.009484824353784277,,,-0.014371076930025106,-0.012955403496941248
EDN3,-0.02191213393787227,-0.016997289372855457,0.05896639574353339,0.011264575511872594,0.03378897491114283,-0.044672338471133576,-0.005897118417937231
CCL22,,,0.009216751738960452,,-0.029084179885719385,0.04722395655819899,0.022167202898838403
CCL2,0.07417517511217159,-0.04424258245268257,0.0464789401888354,-0.02450297653461248,-0.01752129804320298,-0.027427567963349005,-0.0866765611212715
DSCAM,0.012188923271050861,0.016308602764583357,0.007287599910525742,-0.028688352452592027,-0.003033788148545985,-0.014486364550981382,0.015834329710561902
ANG,-0.004983155554421938,-0.038650820529158005,-0.04584196569108296,-0.014903673958410088,0.06527358288073214,-0.05831831146036718,-0.050322001711478326
FBLN2,0.0031071951185028595,-0.0007635111406205072,0.014327374645821409,-0.022404615721649337,-0.007322396395662414,0.03999655931077245,0.04084277735007655
VTN,,-0.016727766573465568,-0.015582501247763775,-0.01644473825098869,,-0.01860860496034586,-0.021128100624913822
VEGFA,0.007331927876521541,-0.02174205193918349,-0.06696981448832734,-0.015015061414913973,-0.05617977608958262,-0.05119727617171292,-0.07716140427920916
F10,,0.05602259771032834,0.095552311137408,-0.03156521742917532,0.056471294535693016,-0.024889778704984773,-0.004017616894348088
SERPINA1,0.026325853828228014,-0.022923110856755018,0.005547931941208007,-0.027406836577519744,0.00894223567527317,-0.013805212957788297,0.03903673460761929
VWF,0.011623482858266953,-0.007046145198038167,-0.013115484499607642,-0.02883340348937102,0.075731032623016,-0.025957515534075187,0.0747187841617505
GDNF,,,,,,0.01643601745333431,
VASP,0.00035693830704612047,-0.0062426692853486294,-0.017996551740592448,-0.01557583367176704,0.1447052970754323,-0.024790204913038336,0.021951598882813346
ADAM15,-0.01920783714798082,0.053028290303704866,0.022844086664737515,0.03888865155456972,0.01591940341887953,0.0002499790256713112,0.05977997550909309
WNT2,,-0.013441634187612583,,0.06742903304296542,,0.04771224674077836,-0.031505780571047394
CALCB,,-0.020205416860569134,,,,0.011074221685682032,
OLFM2,0.12828947074567906,0.055177700990798155,-0.0382550097377927,0.013589630456163126,0.033007864008256345,0.04041734879624532,0.025237258053688188
MFAP2,0.051906894138998544,0.029871993174131854,-0.02490896293804374,-0.019778717136184062,0.06672334414450566,-0.016269572184658496,0.1267851487921972
HLA-C,-0.08469083281251275,-0.01721502990894075,0.07584148030254091,-0.06264500373354413,0.05800328018340771,0.07051799965789068,0.031144972082013073
THBS1,0.08156854357282245,-0.05571649377397644,0.02557648589791901,0.03358363983196804,0.031693932029515655,0.04826402588630632,0.027962783149203516
HSPA4,-0.04522670160717813,-0.007353554313204038,0.030096027641653235,-0.0125159637006882,0.04241805244116728,-0.03295661293776147,0.0007748453728950782
LMAN1,0.01943277107181956,-0.00625824538741845,0.031046271038599315,-0.030664026983899858,0.034031131079888415,0.038015134736616524,-0.008328362923725852
LYPD3,,-0.016727768012749535,-0.013279517005762067,-0.016340629431291602,,-0.022888570136295954,0.0856229961704254
APOE,-0.08016128278663347,0.054778293540768325,-0.004127082423161827,-0.003883709100115868,0.12849505383432294,-0.024235944973565314,0.04384549414312109
SOSTDC1,-0.015602693590368616,-0.020883390511204202,0.0026926421439377075,0.021084756681687068,,0.02471852321726683,0.09803871336319446
ANXA1,0.06204574658331094,-0.03673135503498701,0.08541983560021191,-0.03950990168501963,0.03377173212833294,-0.004092224775348389,-0.030559070228165515
WNT2B,0.03441102437700597,0.007149637870490958,0.06750707197996812,-0.023216587652330766,0.08339075333138503,0.01642595201040618,-0.017213119520327228
AMH,,-0.020771731840975107,-0.013671894150653438,-0.01387092107684144,-0.023430321328630058,-0.008094267960366518,-0.02275060780668424
GDF10,,-0.005959450284876825,-0.012773352891005207,0.011939584629966016,-0.02957169686334565,-0.031101954467114085,-0.022256449506141567
EFNB3,0.014923906785771055,-0.01330246108009858,-0.026214550675553436,-0.04664682834584771,0.042190930665576915,-0.04272582046153307,-0.05211280968127675
LTB,0.02684154791493968,-0.008129206500800474,-0.016502861539279563,-0.027835756339245225,-0.01848798968536597,-0.030672285516194272,-0.006759789720289947
ANGPT2,-0.017880944685036176,0.05737049995146866,0.01920866180527244,0.05094744131060784,0.049723555400503903,0.02315977378656398,0.04130600904902476
NRTN,,,,,-0.02957170747205261,0.10411874980602209,
ADAM17,0.024153734260152323,-0.014941422200168876,0.014933895327192215,0.01361992526873789,0.03825871120196921,0.029011474392583232,0.006533154901800852
LRPAP1,-0.02276389098743502,0.028744052463561133,0.00018134687586554273,-0.01903481540305402,0.04083691387753362,-0.00464703089903884,0.021451502887637162
NID1,-0.010962171565736879,-0.07500543638181124,0.011390407796254635,-0.04998323508314723,0.06910384166725447,0.0442546218025478,0.07856652493876258
MST1,-0.027155058732971617,0.0649642366261271,0.013372140142979872,-0.02803426325483773,-0.033007322618907556,-0.05573153059027138,0.02993446935947438
DCN,-0.06496698794144995,-0.04556133654940642,0.03023732457555724,-0.033722707383151425,0.06937967388280959,0.06938858918364782,0.0700459231356617
IGFL2,,,-0.011243784223832437,,,,-0.03423034345027887
COL7A1,0.011823982568290292,-0.044854395505834886,-0.042966329176636224,-0.0004623842363582476,0.01528460897921397,0.022546391319243894,0.06672954897334873
CALR,-0.06478624712857536,-0.020509190340515644,-0.001863125741610229,-0.03263551462454115,0.04784589887333439,0.039624966882510715,0.08211076538949376
PIGA,-0.023867390210813758,-0.04901606882242802,0.018177358173767057,-0.04299878387254867,-0.014107886817627724,-0.035037118127298005,0.027163922356744905
CD200,-0.009192896458177434,0.019605006785684408,0.0360808840629377,-0.05525453618087013,-0.011894074394636734,0.048036058492375355,0.03183813381288951
GRP,,,-0.017457335551147774,-0.01715735589707251,0.028498977661652047,0.01207890704446247,-0.015372422034064033
CDH1,0.013993348253864946,,0.00861897512672031,,0.03708660859911824,-0.014615005716973923,0.07243231353790647
LPL,-0.014949269445756627,0.03449025410246378,-0.02322309551385753,-0.021003008234593622,0.13259851052866045,-0.014940018525024749,-0.0011855891580070024
SEMA5A,-0.0635178569815089,0.025372874136619986,0.025087388177351844,0.029516480459238242,0.08058808563316962,0.015057739443367264,0.029943321172404287
SEMA7A,0.0843513416108475,0.017526082245798612,-0.017884794518367494,-0.033633993898194735,-0.0668830889799657,0.003934641621533479,0.03278405173906951
SEMA4G,-0.03968563667701899,0.04981518378769881,-0.0025633121248071667,0.028433703439667453,0.08020876713288053,-0.06555164844077252,0.024115370194146377
SEMA3B,0.038596834444083926,0.01456324249982071,0.0737553943647152,-0.04518344986680179,-0.11623435015075528,0.04377407039139011,0.025040988199273462
RPH3A,-0.04051753374572757,-0.010530975949710338,-0.01620784510959715,0.03360518902155246,-0.026615227729745464,0.033632903124425545,0.05445052429265007
JAG2,0.03679506216970684,-0.006690887732510734,0.052910476471246144,0.04897937952896201,0.07589404997718217,0.010760606660302135,0.034451339686747934
CGN,0.02262344388657465,-0.04200906791939074,-0.032714397223650826,-0.012994301546226786,0.0497958328850731,-0.0016115553915553654,-0.0365000104960114
GDF15,0.012018008859352529,-0.026538202416826095,-0.010757433345915236,,0.07220003205388628,-0.038235698485827356,0.047182358572799434
SEMA4F,-0.007786095399600856,0.006660746852860994,0.012991201679623208,0.029445605598640543,0.08754390853607845,-0.013358816038229405,0.03153206824587975
NXPH1,0.03536277780638233,0.010338589402633056,0.011681390522089483,-0.03437332496936305,0.07707482574616768,-0.024100174528369274,-0.03913095182060646
ARF1,0.03717136424258071,0.04818746572302203,-0.04669432648943683,-0.013394416527323262,0.019910402183207606,-0.002021322746289869,-0.01333541007306476
DSC3,,,,,,,-0.012955407429418225
EBI3,0.02360721324049609,-0.034852031247771253,-0.003171839153330844,0.009074006157236976,-0.03000198136076004,0.03216814184486785,0.01551230211198291
TIMP1,-0.029688184181297074,-0.050415389206094466,-0.011037216867719505,-0.0513006648493168,0.13624616743119375,0.06289857054569638,0.0677189584266036
SEMA3C,0.06774240630194571,-0.06524452541645216,0.010973004523549849,0.019239445378483475,-0.03598572432602041,-0.0068028323097416325,0.0683638877717598
GNRH2,,,,,,,-0.014038949619751122
GAS6,0.011668415380655734,-0.048245592444725066,0.08387738716288626,0.005222253259246558,0.1062995797245453,0.021360073974609817,-0.022729241962417546
MEPE,,-0.03144201675440005,-0.033472080877253695,0.03476583731816592,,-0.02165934478699654,0.07402680385730036
SERPINE1,0.061060564938426765,-0.060093471445969285,-0.005880926870547606,0.007439612517249599,0.031222895295764167,0.032665078133225944,0.005967670843737177
RSPO2,-0.01648514051565088,-0.027484329632042222,-0.02244306518447938,-0.005462581897977918,0.056463955645050606,-0.029176324829569764,0.00387778232260398
SHBG,-0.01852024147926209,-0.025093518103398563,-0.019097899315491395,0.03224141847944893,0.054925755155309834,-0.020366674515151284,0.021151593603753804
LGALS3BP,-0.05957579085930703,0.0003738190997104995,0.07127169221792545,-0.011031292991905181,0.13295177268492722,-0.025186956087154433,0.01910623824441586
LAMB1,0.00653633996260871,-0.0383590374232191,-0.018523423146851417,-0.023496136195210713,0.09623725212358812,0.02431573670169763,0.11816991017486539
SPTBN2,-0.031862099539204485,0.030989900246592154,-0.01942595456411124,0.0757150073099229,0.08024587634092863,0.024725530678497337,0.014591488053794874
COL1A2,0.0032072174109034125,-0.04278397620968388,-0.016613671370224025,-0.03973104994035448,0.08064430214726832,0.05760672757761029,0.0888718010240985
DEFB1,,-0.013607000484338149,-0.010017549555029827,,,,0.0027937248035269195
SCT,,,-0.009207362521180349,,,,
WNT11,,,,-0.025360849222526353,,-0.030150695314339296,-0.017193447521251827
LGALS1,0.09047016785923477,-0.0841769492778117,-0.03147439105223419,-0.028701033064601342,0.06311187938032772,-0.0032771378205825093,0.049595028502979775
BCAN,-0.08254044109422756,0.07724147055761386,0.058343065179405226,-0.011076185253713337,0.12390125427200473,-0.0561790285881363,0.019742125339685536
ANOS1,-0.053024827590031506,-0.051561433197026975,-0.012456787158321228,-0.0014714166179828298,-0.023821597475667707,-0.028888136577136698,-0.007907536613517828
EDA,-0.023207633490582837,0.0792475215691028,0.02417558130217014,-0.007647896997454053,-0.030510428916923033,0.02711920707784241,0.021099386407923734
FGF22,,0.05650517703990422,,0.09943529458388088,-0.031683746572402936,-0.0033142044789704855,-0.024829534742180345
SHANK1,-0.019648233199485967,,0.00700774458821553,0.04001380224628074,,-0.023300836620866645,-0.023096879300507706
RAET1G,,,,,,,-0.016153994186171725
TGFB1,-0.0014090752260827427,-0.02556713299741317,0.06582699034988455,-0.029395093743831282,0.06967490931764278,0.05135203115586234,0.027215703134509734
MSTN,-0.011006960540291034,0.0901996029349211,-0.013098575086118875,-0.0047858862387762345,0.1195038841854412,-0.02177354983113556,-0.031241936724204354
WNT4,,-0.02175877185570671,-0.014148201877693648,-0.030895126735595867,0.04306754675357621,0.0555395838760751,0.01753500932514829
TNFSF4,-0.026907394747185554,-0.028100375618227178,-0.012916207947749505,0.06864435447229583,0.035796110253095786,-0.016935457551841233,0.08511163429251649
NTN1,0.025407925508039678,-0.002552571492890671,-0.012352016310155095,0.0004100877927697641,0.05522207296694704,-0.09577470196187139,-0.004037070164275736
CXCL12,-0.009275820944537246,-0.024237177824654524,-0.02116325334732035,-0.0270574610071554,-0.030032972644785095,0.06117650361732343,0.09072957962696653
GNRH1,0.06582837046722759,0.00582761931785962,-0.021354746055156158,-0.020976543590625972,0.019435425579881833,0.017190103068115237,-0.03982357729481035
FGF8,,,,,,0.14992198159509854,
RIMS1,-0.021067105574492092,0.004801971097203505,0.014000377113561575,0.00022373639230746834,0.07538573767777469,0.056338282436491416,-0.02793677884329032
FGF14,-0.03198893046133206,-0.006829174635078371,0.008499105177212366,-0.01144994029665395,-0.045642148784857194,0.0341126731884957,-0.020966613905169993
IGF1,-0.04459805788399424,-0.029483139636390113,-0.011928966722444355,-0.021727025928285074,0.03576839298470953,0.09709904119336144,0.044858709236684516
TNFSF10,0.07546974828496616,-0.01911922408435377,-0.02726977727949618,-0.010222187901503846,0.032150690945625525,-0.005202215500471806,0.06019050930088009
GDF5,-0.01648513400881265,-0.01803876022882038,,-0.015152411681422897,-0.023088219946364903,-0.01584216649797842,-0.0008974872812545645
CHAD,,-0.019269165106325356,,-0.012733418600121312,-0.02571714378800008,-0.02000149394153583,
RGMA,-0.007602404194616316,0.027371254993233562,0.020837187948020804,-0.022356950734292117,0.07546497906144814,-0.04779655933206618,-0.001005202015043937
CLEC3A,,,,0.009089687575127728,,,
WNT16,0.10750762463978099,-0.011855987113974176,-0.015838267515071898,-0.044444267032182606,-0.021245099375039714,0.04536719477608544,0.013254425360894356
CX3CL1,0.059264955165680235,-0.04539313792011071,0.005005889708472282,0.023638000715520083,0.11932719748784029,-0.024335784628250232,0.051473002661582695
FGF1,0.12962761716772037,0.0014651631681862627,-0.01692275307011275,-0.04387014108658305,-0.007413932420544953,0.010137824672611956,0.004314922571352296
ALOX5AP,0.07011815015775474,-0.028831454554396455,0.054189156766085204,0.008875142999838643,-0.021150678498999452,0.05712909089389064,0.008930721754740608
IL1RN,-0.014670725386331811,-0.05679596974914658,0.02145005762691051,,,0.07604141998254639,0.00025266414392246546
PCSK9,,,,,,-0.012420916001472897,
NPW,,-0.02154279796383593,0.07484340824134324,,-0.023727207328158164,-0.041355444846702685,0.02044842781145924
CXCL9,-0.012461453928629043,-0.018907540523536454,0.029631001290488367,-0.015152409205173247,0.0075370566539051985,,0.026573363048890727
ANGPTL4,0.07007499005069151,-0.03672458662618166,-0.02407829930212626,-0.026527324969614983,-0.03672374916380828,-0.01256426359655084,0.014990928907352409
UCN2,,,-0.01442703150486023,,,-0.0140355733000328,
OBP2A,,,,,,,-0.014552308983657563
COL4A3,,-0.02101283002233844,-0.01866289549689137,-0.008005814048571716,0.013532422328767103,0.01936945831380196,-0.00510808992865963
NRG3,-0.02662742810182429,-0.04443621962266155,-0.024268068037800225,0.007211602411292292,0.09151851820144778,0.06611101084220752,0.11959153591996045
IL23A,,-0.032785515100734956,,,,,-0.0017421445573560074
COLQ,-0.026767712422977413,0.020803813532057673,0.0003957541843900305,-0.01750204867670458,0.009064021809562476,0.0022225593370833675,0.0006757988438844982
SCGB1A1,,,,,,-0.014371076843523421,
TNFSF12,0.026713461661799758,-0.059187638978307464,0.015663736934811,-0.049892283849001,0.027964957035306676,0.016591163701894517,0.01717702762692947
DKK2,,-0.013105010446122464,-0.01479130460344416,-0.010426469856475731,,0.02754850148266016,-0.03254595750866173
FYN,0.014147493629720193,0.06988762214952521,-0.07417948877734953,0.04682426599038434,0.11221320151255655,-0.008896251968783912,0.03272950522754474
ACE,-0.012413086508135175,0.02387780602079104,-0.040320371466662626,-0.015810707082809447,0.09163852530571993,-0.02991801280590018,0.10807241896844254
IL18,0.051411297852663795,-0.04636103117237978,0.05623836934195313,0.02761279572228794,-0.038926956129878953,0.08870741829720953,-0.010278266942328947
PPBP,,-0.01240593116089808,,,-0.027317426794174565,,
CCL27,0.06488952834873675,-0.024997923099078244,-0.020692724706857322,-0.01074076406963196,-0.029328845112412932,-0.03383689040655763,-0.037367253427975665
SERPING1,-0.11775891471578039,-0.03733331731012658,0.07664668919068893,-0.04819098033649439,0.13820673237578704,-0.003666475929150458,0.020357009658695944
AZGP1,0.01946097606317781,0.08150965435030372,0.0711523832852785,-0.00657002931778081,0.08335821032415662,0.013822451411362525,0.022800379734155322
INHA,-0.022889754758400317,0.0036332180640517102,0.01857480241469357,-0.016548247770480782,0.03854205900294007,-0.005460259753352551,-0.02831816106969926
SEMA3G,0.1219205306826212,0.047960434284777115,0.0023233932436371616,-0.02021189171588911,-0.021890170041378918,-0.020606954162711074,-0.03594131523885115
OXT,,,,,,-0.012034280082980017,
COL6A1,0.016085500929659532,-0.06263461502367627,-0.004359809890225478,-0.028823727304670414,0.1727138649548415,0.04500376959728561,0.08933653548647907
FGF17,,0.012679182663075206,-0.008046124236839177,0.07827111609139963,,-0.033188708016482875,-0.01386388717230478
TNFSF8,0.08641981207388512,0.01652521005880572,-0.011811474318288597,,-0.021245107634492943,-0.012796412833528368,0.06205079649502533
FGF20,-0.024139427525039243,-0.02537854494083071,0.028522252057990225,0.005739333987472491,-0.03640320213143211,-0.011157848761019652,0.010008481082916224
ICAM3,0.00813848093552017,-0.03613288630376449,0.015041620889371122,-0.030214382732368466,0.01810260717337675,-0.004039079437603395,0.06502643890090534
LAMA4,-0.010179751248341218,-0.01086230011493772,0.011182958123112527,-0.044558418661887936,0.14671888542097755,-0.007574544880227991,0.0889791990220657
DLL4,-0.03066337085500851,0.04237518617625433,0.0172834222801406,-0.01504011259771218,0.10793528582383699,0.022550351130381816,0.07119101184049273
SEMA3A,0.0005763768827224889,-0.013575292394057454,-0.03724985688303006,-0.007975145107591824,0.05182521344354566,-0.054786958699666224,-0.028137399968569506
RLN2,,0.020551648978394815,-0.012031461499299475,-0.03617396929559177,-0.021457986252313748,0.06564390616230034,-0.01600048121494126
C5,-0.050765984017749725,0.035858238012923156,0.0020737217689627526,-0.03692709648794609,0.060758400415820465,0.08893273877636733,0.013410294789963183
COMP,,,,,-0.025441586070277234,,-0.01976582053158412
EDN2,,-0.016315869225838595,-0.014610203689741244,,,,
C1QA,-0.038470216168836474,-0.04081530196685374,0.04081015524209699,-0.06562734237719765,0.028301649903438822,0.07641648712302551,0.062106783718768405
UTS2B,-0.015374684802693385,-0.013606999488327054,0.09481376791771746,-0.026206235582532465,,,-0.017048481134966587
COL9A3,0.08396802148920872,0.01357154820364663,-0.04247420465215405,-0.03351816526314025,-0.028888241489881245,-0.012232125759893285,0.017263740365587237
DLK1,,-0.011082357417007527,0.007060919159363427,,,,
HGF,0.07708447238299285,0.09528159751318074,0.0491021083097533,-0.03661342721265384,0.06180256963072174,0.06609654302355226,0.019418751461883665
P4HB,-0.040995147750335525,-0.08620059889014482,-0.023342232139407736,0.06239772364508362,0.10351021546530427,0.008859702549213583,0.08479205945817772
ADCYAP1,-0.016910235573514742,-0.022395971659673126,-0.01994344572787441,0.0348273746943556,0.05363245979398757,0.022385167933540444,0.18653593680581013
GREM1,0.018716442225420245,-0.027127438772654694,0.05798382470632554,-0.012195831053802198,-0.13010780711419836,0.020690513499528208,0.022567857950806743
EGF,-0.020917687784710287,-0.02528382584782795,0.015429165262178633,-0.01869378253386999,-0.013262920515464387,-0.017671403457580163,-0.0262083875078278
VEGFB,-0.05257731852588096,0.032836542646999874,-0.03842566400448273,-0.010376082020451597,0.07031994170108533,-0.02888019597577892,0.002620320760676005
FARP2,-0.04820030514677979,0.04308666218675275,0.04128161121932246,-0.003780044933878293,0.017456417695816098,-0.013534941448258966,0.011141974119435112
BMP3,,,,-0.008461670756401302,,,
IHH,,,,0.010546936211829302,,-0.013864957751393178,
LAMA2,0.027936549451087644,-0.036979119482023155,0.017936005556940596,-0.03738657418407536,0.05573739645274414,0.05256337543899363,0.09379284715144358
SERPINC1,,,-0.011126958482769156,,,-0.013692343643888123,
NRG1,,-0.02509351422174632,0.0076335071273794805,-0.0320462630112821,,0.03887119635836227,-0.017385327327997437
SPINK1,,0.045028548089063127,,,,-0.016830645704790335,-0.02230401876220641
EFEMP2,-0.009225373290289267,0.0018209118796667127,-0.014427627452414495,0.02231124861770982,0.10195283099316325,0.006766898736728771,0.03763135083180196
SELPLG,0.017607195221226148,-0.01867038486424127,0.022510593816093494,-0.04532787354825072,0.04989643066667918,0.009659783861687811,0.061622370304875586
GDF6,,,,,,-0.03335158354330225,
HLA-E,-0.0818352517609183,-0.08365180876422101,0.06956865010297021,0.03655671404693124,0.053801332550354554,0.03945668040916903,0.04202285665859474
PTN,-0.03466814046773281,-0.004626681377043385,-0.02824442225074238,-0.00011378186149990958,0.144082998230707,-0.02499353662855223,-0.0021163537723358195
CD274,-0.026143930867204918,-0.04113806917617351,0.008676648049661366,0.06301936590734605,0.006136715506044151,-0.023687187136414295,-0.038429684713655744
FGF10,,,,-0.013625873921942817,,,
CD14,0.03349737495350146,-0.015528212838943099,-0.0014608670706895543,0.03893198299752342,0.11664560049391955,0.040891028928109426,-0.0013898227622226183
SFTPD,,-0.013932176022103032,0.009298298989056982,-0.02424287265668446,0.05462968443217532,-0.037034721432299286,-0.026171600135579717
SLIT1,-0.00799816632175651,-0.0004107112215101566,0.04240874365505094,-0.013288064935023242,0.03787293218348371,0.022806831645400295,-0.0027988540310699556
CNTF,-0.019830573249325162,-0.01240592907749119,-0.009484823446895581,0.011169531139033963,-0.0218901786793786,0.06457521198678698,
BST1,-0.015929933213425267,0.003124847874151169,-0.028898629408549835,-0.022907937004481425,0.042237365801977955,0.0495979143535293,-0.006978301876673444
AGTRAP,0.011023737063219763,-0.02830246428716893,0.018351975855632176,0.013837056409898454,0.09116363061730247,-0.015406943891633586,0.0019909749423926287
LAMC1,0.011276244042297394,-0.02218261552273065,-0.005098074972111168,-0.03375727022971797,0.10602347222845905,0.01858326993733808,0.07690378210785946
COL6A3,-0.03256824074891401,-0.013117265805947412,-0.019665034379330818,-0.024893869150085953,0.03817974016702884,0.028800199874897667,0.09845924219817088
FN1,0.0035672044455102823,-0.03745675199976514,-0.003648742678804829,-0.030736679336586234,0.11327218253492234,0.0749654067913701,0.08507636507544847
MIF,0.014249707910194961,-0.04609968285729635,-0.018138320580004638,-0.014137356514886274,-0.016439169040275745,-0.04246259406407748,-0.04955038482332533
JAG1,-0.08424406239977399,-0.03764826226197349,-0.006146407610182492,0.058924726921787754,0.028803037216966882,0.09307178371133629,0.02923371319854691
NID2,0.06796536894636235,0.04888154690206091,-0.024966708093787916,0.008902178453628591,0.06403930949793632,0.06290073624606984,0.03777865105698464
EFNB1,0.018475879579615787,0.020885718728704802,0.09956430164539738,-0.02514139202875882,0.10030041350633322,-0.026074835029129977,-0.005574868081642604
COL4A2,-0.009007568793075321,-0.009865831896164393,-0.043301737405292876,-0.020357448109649918,0.09837227543942413,0.02790004952871067,0.08778324082698111
SPP1,0.06272930343966553,-0.04399545862906592,0.07327118995662495,-0.07882141400332385,0.04930127374543515,0.024909038759638652,-0.04294135240848768
PODXL2,0.006509847039835504,-0.04697421653158966,-0.01625586897131762,0.011130147506541609,-0.04569515761627728,-0.032809684321209356,0.0485424948175713
IFNE,,,,-0.013625872858804036,,,
FGF9,-0.018130083514567314,-0.03667964291845852,0.03888722552881677,0.05738326055303577,,0.022590934942145514,-0.022646665748553726
ITIH2,-0.0436933865315692,-0.018907539357336384,,-0.026313266063101526,0.05524877413263413,0.037697762627720455,0.09054826472829575
ADAM10,0.003733421392390596,0.03184958911298436,-0.022699349323467323,0.014402883826325501,0.03893633971127853,0.03056890453488376,0.019287233858876093
CFH,0.03773854216997914,-0.04428009021971403,-0.024178060318017384,-0.030130372560139715,0.11432303539504866,0.023842414115593825,0.11401928164277388
COL4A5,0.0036031831687098528,0.017196924634322257,0.02178629081854483,-0.02096756982458272,0.031284660743455886,0.0008822172830074767,-0.009539093805380268
LTBP3,-0.07707241135632002,0.07465224665367591,-0.033633575715879056,0.03726564343066546,0.10841622301519334,-0.06370614557345727,-0.011851053125835178
GNB3,-0.02827286281998339,-0.018403657413528833,-0.03667309042360809,-0.018036037544937752,0.05724779100850782,0.05647859595321637,0.004295900122651836
COL6A2,0.056804365735259724,-0.019557610772511978,-0.054560301401623976,0.009859982391120603,0.028909893272449336,0.0580413932187676,0.0969100731162823
GDF9,-0.019464361854263514,-0.04086798027268982,-0.00491235145775571,-0.0037413746078663276,0.031083695422880888,0.016886123130520906,0.022156878977067782
NCAM1,0.013131297436532411,0.049405372852040545,0.06932678482112664,0.0026354959261974593,-0.1190834438519631,0.0039619225025804335,-0.04831718833064432
APOC2,-0.01480442804344509,0.02190165633417503,0.057738245185683254,0.010196980586893604,0.004589949066350305,-0.030955418394932592,-0.03376719538338879
BST2,-0.07659365191210259,0.04985936253027184,0.07676653946771753,-0.010352263015717015,0.11437388474952317,0.02743097818159585,0.041998581261237206
COL5A1,-0.00324035830774319,-0.0691776520782552,-0.06075862535020128,0.07152817690465535,0.14624679302943316,0.03429955164265395,0.08932289347926291
CALM3,0.020700434925617222,0.011674429081986909,-0.01888592449038084,-0.02783399372788995,0.043977452469549747,-0.0008774613695925422,0.004997229399264883
THBS2,-0.01443171130199956,-0.01623270153743253,0.003676729081817408,-0.039591390881189424,-0.044823998939976094,0.07907631974898918,0.0007881369386471213
SERPINE2,-0.005029871135594942,-0.049651617327814764,-0.03958583619400074,0.027345446712973908,0.12972046584449579,0.021782851083883076,0.03983941634066942
EFNB2,-0.02352052613090207,0.038595870682778276,-0.009430964281640442,-0.026096155546529727,0.014118992020467349,-0.013793848260624833,-0.0035946067356030093
PROK1,,-0.013607001355848034,-0.015322888645797285,,0.09232473153079342,-0.013161711695526039,
LACRT,,,,-0.017256975746349056,,,
MMP9,0.01824052660239356,0.021807374027095903,-0.015838264879477176,,0.14282292683563233,-0.04141930988325136,0.06959374916654142
NPPA,0.001960572554974649,-0.006003124423643074,0.06484980213080568,0.01796317827278008,-0.021285397892581867,-0.012257235881034598,0.0061716259715433736
APOB,,0.02442937023431539,-0.01924102140275455,-0.012733418579885164,0.06273882971817361,,-0.013141824795161064
C4B,,,0.03152079176426728,,-0.02431096746191295,0.030490120913254436,-0.01455231305265772
NTNG2,0.033268006147828974,0.024443565670371935,0.030163942925091728,0.048720816099073264,0.006935406780551214,-0.018498911565678296,-0.029481952853059594
LAMA1,-0.01926230823426854,-0.025378555381010956,-0.010849863701484469,0.012586027265758002,0.06848928416470867,0.03380063108905405,0.05341549845741538
UCN,0.05729264522926495,-0.02149538391828949,-0.028214048496419397,-0.018036041022807675,0.08220252284927174,-0.03867631364012819,-0.022149039421156494
ARTN,,0.08516279787672047,0.001302329169300105,,0.1005966673869693,-0.02539452200411434,-0.005602274865671565
PDGFD,-0.011418076876804224,0.017095368404312843,0.05301664992204487,-0.018969447868952674,0.18341509549920934,-0.014533044200429196,3.094647144173403e-05
EDN1,0.06773653548118744,0.006336191872051797,0.06638629693967674,-0.04518518099560827,0.02180474672653385,-0.04518040384176125,-0.023618940624017943
ARPC5,-0.021983239858419344,0.0007383577298083594,0.049964370031083935,0.02853094728442612,-0.06987789437423272,-0.0042695492685777955,0.015681072325477
GSTO1,0.08024472246337684,0.034915333820835254,-0.01565770738865173,-0.01572866153071343,-0.020539012790563905,0.0448118107311753,0.007078584411897401
PROK2,,,,0.007538848906148123,,,-0.011982286474961693
SYK,0.04520539771390157,-0.0678053484170008,0.024211965212631446,0.028106690141626454,-0.056507631101566536,0.009062526933170839,0.04331751764778892
CD40LG,,,,,,,-0.014211994669224279
