,UKF248,UKF266,UKF269,UKF275,UKF296,UKF334
LYPD3,-0.020800031182346617,0.01567361085543403,-0.034317151534471194,-0.013086670501038946,-0.0030036810312641738,
APOE,0.035863007859922594,-0.13027146525335662,-0.12239478490654726,-0.015160063732947086,-0.07113813677001757,0.00783577240863678
SOSTDC1,0.030429428084687345,0.05412965173945051,-0.018190061561482635,0.02654882624979416,-0.028371648147492535,0.042107412962023354
ANXA1,-0.09196216901325602,-0.023129031909309684,-0.19877899135109897,-0.015711942247966147,-0.09453742116909515,-0.09801391059006041
WNT2B,0.006755841348166322,0.033999708138312656,-0.020297727594398882,0.02053453037992329,-0.026120203936225616,-0.02284352477862234
AMH,-0.004686051716660139,-0.026026894142975227,-0.03631264347894213,-0.013473349504884017,-0.015605707984998192,-0.023413286202827805
GDF10,-0.024222750452353767,-0.03027060721973587,0.007916600973804299,0.09849295743104912,0.0781186626194553,0.08937345282034428
EFNB3,-0.0067900034657703365,0.138093297405083,0.16568985892357688,0.014323022905273344,-0.019833316355002063,0.09781575691990209
LTB,0.05100963040096538,-0.005756438198407548,0.007891849712216042,-0.016263205295426807,-0.03131707566969591,-0.02592871009211839
ANGPT2,-0.0002397700370701779,0.01060813080977505,-0.15354553756360506,-0.05490023315068428,-0.022818440484920943,-0.07200844592971531
ADAM17,0.002453253088696202,-0.00737274681088765,-0.01503445581436975,-0.03147792362691452,-0.02149235716819769,-0.018697946163501122
LRPAP1,0.07703044643740584,0.11986998341984231,-0.10353775521976588,0.06687392001720761,0.032911375097738685,-0.04555291753686695
NID1,0.03037235898364824,0.004553151343625599,-0.15692368087882946,-0.005851515771990508,-0.04002746435600879,-0.04886900294441654
MST1,0.020763343026207734,0.010744511036228822,-0.1279360689549747,-0.012521399782919124,-0.012237258288043656,-0.02236128980397956
IL13,,,-0.022407807497531025,,,-0.016361034920250858
DCN,-0.016719873347558704,0.061701051175757846,-0.09142792047517626,-0.07250585027099485,-0.0661440763347395,-0.02709873511918146
IGFL2,,,,-0.01108050083886548,,
COL7A1,-0.035428499066075446,0.0048469234368639395,-0.0635690887498475,0.014244199251005403,0.015898583457072485,-0.03264047868154857
CALR,-0.00288700080404289,-0.06836965839447934,-0.20389497802142942,-0.0652156887990991,0.005284424968503445,-0.11487870427771846
PIGA,-0.02269528315804401,-0.005514856522106754,0.008074149456324987,0.012571809352920115,0.01633725957330572,-0.048946288557588424
CD200,0.0736898986591031,0.1010912727291601,0.11712369453345646,0.06141093273632409,0.022040674368088188,0.12715199603995633
GRP,0.1092215227805043,-0.017066375664299114,,-0.01720381833803251,-0.019303165553398883,0.034037566289174995
CDH1,0.04898356177033362,-0.010469695792930812,-0.09408555777962888,-0.0017464871852083679,,0.0822811536712897
LPL,0.0562661668305855,-0.04022398554656942,-0.12889009651235456,-0.05265157839415731,0.06718668462636757,0.003319296800938094
SEMA5A,0.11044641981799759,-0.05058902470167386,-0.15236156279457588,-0.023555880102787027,-0.021353692438093094,-0.08974033647824865
SEMA7A,0.0378022921587285,-0.018822404003157878,0.022648542355300824,-0.019458753162510823,0.07852184351897955,-0.03134453263929064
SEMA4G,-0.02656296922615118,0.036352987939976336,-0.04673732527925884,0.011640053076339993,0.018754826295819035,0.01322177123848667
SEMA3B,-0.008064388465901007,-0.07315765501716813,-0.11723750773013045,-0.07042328864578022,-0.016483671178646884,0.006598761536058154
RPH3A,0.08855320551598131,0.13140501883147962,0.20277717564392375,0.09925163947922659,-0.01245726239858274,0.03696702482979938
JAG2,-0.02938271146026033,0.013708474280844572,0.03942930982135023,0.006320842681259082,-0.041007571251346187,0.07025344860290235
CGN,0.010259328269389923,-0.04818712127555997,-0.02788861376419432,-0.03223931539981888,0.06202252041687774,-0.013443352439562432
GDF15,-0.032336909636846455,-0.016661144304932256,-0.09873420129566217,-0.07157197593067846,,-0.0609494553678027
SEMA4F,0.03038577322371675,0.09500533209962951,0.12281485565552494,-0.008195436703638329,0.09464248487419957,0.0599075399227261
NXPH1,0.12231611875828412,-0.024433754937736824,-0.05050852229018294,0.01270037731963623,0.08399637431935914,0.005850781940247552
ARF1,0.04040196169044152,0.13238779706944764,0.16310314695486433,0.047474187811412806,0.030392743977288826,0.005994381263384308
DSC3,0.04311155671763183,,,,,
EBI3,0.023660919978113953,0.0421992762095614,-0.05949045581807077,-0.03375098074867263,-0.025681134933067215,0.001249905356163828
TIMP1,-0.08008356042796895,-0.05543766925342834,-0.17018759791500832,-0.08908223722905177,-0.018094089756820208,-0.1258814719910627
SEMA3C,-0.04234915545180614,0.005186083080127253,0.022383087588100023,0.06725019840903008,-0.013572162734869678,0.09923008609120908
GAS6,0.028878779466207857,-0.08510013711507342,0.012624327635096234,0.02747010377127823,-0.018492955699193014,-0.03244314744467646
MEPE,0.03780880391038442,0.13494088614512592,0.1793589162439805,0.02168621916746377,-0.0019249916980242584,0.03928255276447808
SERPINE1,-0.09659995560855372,0.041408443281522,0.09473146511626729,-0.08710521652270323,-0.03450046560509671,-0.07979488019106803
RSPO2,0.037636665457708655,0.10071982469593249,0.2240876423825083,0.015486136721578326,0.03313807348060459,0.21701571355021715
SHBG,-0.02286548855627398,-0.04157117084658361,-0.04749204329379471,-0.0188205576675272,0.024994903873361233,-0.01124204795876908
LGALS3BP,-0.018602734185957336,-0.11460327462234592,-0.2126341386324693,-0.05718211336659956,-0.04822009586001165,-0.09073042773320449
LAMB1,-0.025564061817546276,-0.0177462022816478,-0.13651350403114845,-0.00795850373531965,0.03975995076063281,-0.03220434158048324
SPTBN2,0.005156692475690826,0.12872730024861476,0.16491762098802376,0.1120931550731235,0.05393043590608389,0.1324336965713982
COL1A2,-0.039201049913958015,0.0060040992652961945,-0.14120215516164414,-0.01894886157231305,-0.04156976466170146,-0.06309690095735082
DEFB1,,,,-0.00987207367539204,,
CEACAM16,,,,,,-0.020406863396374517
SCT,,,,-0.009073652260546784,,
WNT11,-0.011934923702171005,,-0.021832243382514424,,-0.028532640696737117,
LGALS1,-0.12379814102663737,0.003271279476064016,-0.03250366002092261,0.0393143862126356,0.011440574355404288,-0.08628723962309592
BCAN,0.1177655896725403,-0.07458078187855036,-0.1787694700246124,0.011528661519015836,0.0008522066321161848,-0.09867987981305823
ANOS1,0.03731157578142191,-0.10232915726556052,-0.09962673978148658,0.08269563016967042,-0.05318694188699501,-0.051182872254984045
EDA,-0.01852356157519149,-0.016686352534129513,0.03555509038080859,-0.014217519800333738,-0.032276301776805724,0.034226543106743584
FGF22,-0.02634057695214951,0.020005655182249216,0.04000856961189078,,0.015830037783341733,-0.01124373025866129
SHANK1,0.06734581974356971,0.0750800641698737,0.08373939147742006,-0.013281313489522878,-0.00829738019282821,0.1113835942199429
TGFB1,-0.024875538257917627,,0.01516696422866077,-0.021617843514800644,0.012563667298146544,0.015062637604171654
MSTN,0.09499356187451324,0.03434874074663279,-0.08250703142284788,-0.023972438851144383,-0.01731771938710762,-0.036986727529318184
WNT4,-0.017048484037674113,-0.049542464895278256,-0.022690428233326343,-0.013942740242376152,0.002806321010751855,-0.015595831502436876
TNFSF4,0.01410985306276289,-0.031139479127885082,-0.03601769386050511,-0.012409048020707483,0.0018483392547661464,-0.02330476431225579
NTN1,0.011888271148974294,-0.06215030173911572,-0.11232258619624767,-0.059650850291451216,-0.01928718856778178,-0.028849269213004458
CXCL12,-0.02377239737540303,0.05553346299488922,-0.032577592611643134,0.00035887047298410404,-0.006511949617018812,0.056190360238900866
GNRH1,-6.963883003187468e-05,-0.00771381225438263,-0.05570398569490304,0.005451550531751868,-0.023600005507668595,-0.0388325054260791
FGF8,,0.04405060600916383,,,,
RIMS1,0.017609795107306692,0.05228234374439364,0.15271341915946704,0.020852172534947325,-0.005538352709533384,0.13059631449408904
FGF14,-0.004098786808271287,0.013123356123797513,-0.050481153892587685,0.04369221203380709,0.04705760939227087,0.15344192957770486
IGF1,0.01614568332931744,0.08511035159113965,0.10271538550155708,0.0006580010821583514,0.016087059990217683,0.08808197568918794
TNFSF10,0.010472368869791564,0.04826522976913778,-0.09349341079645539,-0.02574545597848295,0.08384989219493885,-0.030780907091569814
GDF5,-0.026135905643945877,0.07818798978393118,-0.035270615031620045,,-0.017047470074900505,0.16150349874046827
CHAD,,0.047015168426150666,,,-0.014325942107478774,
RGMA,0.015605126322565178,-0.10589307871910167,-0.12572179352768798,-0.06736035784638003,-0.003292667915666851,-0.07969991579754496
CLEC3A,,,,,0.027790525448288687,
WNT16,0.007504796026904987,0.12072532021831031,-0.025085465364358392,-0.015608262573640211,-0.0131796503059722,
CX3CL1,0.07849405405635328,0.057264993464853337,0.050720927301172586,-0.0004584253752998916,-0.01375875232614134,0.07331569461810167
FGF1,0.031083052422880602,-0.03905494668041962,-0.038259345050769625,0.05097119676852994,-0.059620235542792346,-0.022299793487646977
ALOX5AP,-0.05943958364157263,-0.06698195238349432,-0.17823021851571633,0.05020297563275764,-0.034099875297813005,-0.05458546225371244
IL1RN,-0.021894988536314205,-0.04595093780552881,-0.020326219907416114,-0.024547229757967737,,-0.012262826158955955
NPW,,0.03485775772654917,,0.0738499509779086,,-0.013658118430393154
CXCL9,-0.004676028149612556,,-0.02458339190767848,-0.02449022178720507,-0.017047467288955093,
ANGPTL4,-0.05015011888646704,0.023785155358293033,-0.00685303823289804,0.05511896523734585,-0.06071865977420856,-0.0842093452375612
UCN2,,,-0.021539019072426606,-0.014217520677167063,,
COL4A3,-0.013923656622161695,,,-0.018391871018890647,0.021468739064707063,-0.015464917856416434
NRG3,-0.042057951295798625,0.08058223867339927,0.13738937155521622,-0.01300383927539467,0.06431770217628364,0.10654676166751319
IL23A,-0.02792857785811264,,-0.026349554049362903,,,-0.018815724229577484
COLQ,0.0158120316910589,0.07943416018862351,-0.0695414408540118,0.009918681401242947,-0.0011480369894348629,0.020747715574687558
TNFSF12,0.03203882368514673,0.07824653499576274,-0.05492934993856631,-0.04023094281852482,-0.005623001646218643,0.007838266558395843
DKK2,-0.0292538488140493,-0.036388849432121353,0.08759535925498046,-0.01457650376454079,0.08623480098314171,
FYN,0.08625059775019425,-0.09038500596291,-0.17129208788022027,-0.03154968666004774,0.00705803862082325,-0.0327371880144831
ACE,-0.017869163219319802,0.02737239715360255,-0.062255675152301536,-0.03973483490662735,0.17542956839011864,0.029622438341845733
IL18,-0.03341114684476653,-0.0037902141282858005,-0.127403606425399,0.04874300057932528,0.0025652141186347515,-0.010300635548128389
CCL27,0.05660079991870635,,-0.02024103413560413,-0.020392222841376543,-0.01208407334148032,-0.01164981272877031
SERPING1,-0.05864460544159709,-0.07745933409747904,-0.17022010987584332,0.0009928591703815169,-0.0163414967698499,0.0670389268469241
AZGP1,0.09047078855142437,-0.04869376659344224,-0.02361612020634246,-0.026401421753565624,-0.011404595689562707,-0.019989805681397257
INHA,-0.014830363836594801,-0.03433680410989591,-0.05164659568858645,0.01725382299898079,-0.018617878433515398,0.01954495160165899
SEMA3G,0.027455307914380625,-0.038976885542168674,0.02774809708912822,-0.010021476375607604,-0.02273972133466959,-0.017451197286714244
COL6A1,-0.06602426033908693,-0.003600159814679007,-0.1770739091197381,-0.09974819701548256,-0.011383535032723262,-0.10598299898283134
FGF17,0.019769545025533623,0.036496789205679815,0.01987547824636377,-0.020655236538458015,0.05979534323583954,0.06720526838757261
TNFSF8,,,-0.020326220081061202,-0.011639946879683675,,
FGF20,0.06846333288917215,-0.0034865968014966228,0.015957431824414618,-0.004413967880270497,-0.024250862848862107,-0.01493068717617132
ICAM3,0.023404788508841236,-0.025907112995668467,-0.014329862298965356,0.02543158142800458,-0.0248483168973575,0.04192144306158601
LAMA4,0.009091367184367016,0.026670015356521345,-0.14791430546880557,-0.05455983531140496,-0.00743055620927834,0.0024051091847425566
DLL4,0.0023429395543029135,0.008311200220571744,-0.12842824054276974,-0.0021141811685853637,0.051456285075686344,-0.03165478292919522
SEMA3A,-0.0518873453077273,-0.053949669301130425,-0.038459156980631806,-0.019593146318048874,-0.0256062450095077,0.1052986066930783
RLN2,,-0.03945036975070599,0.0350795182651845,-0.011856739384342736,-0.04069811935040173,-0.01176301741058182
C5,0.052468620320539124,-0.04235142079968741,-0.10759206847151269,-0.024544267659503384,0.035736255604314995,0.024540824449820153
EDN2,0.012594862402350936,,-0.0277809119344225,-0.014398032816836987,,-0.031001037755722997
C1QA,-0.0037244067540137572,-0.07314939209976284,-0.20908253019137574,0.008058783936751975,-0.017847766910452097,-0.09623543514724058
UTS2B,0.1303482400116617,0.008140202483500128,,-0.010248876171910804,-0.010278176529977156,
COL9A3,0.09290209760120845,-0.026854065397228555,-0.17007899782172567,-0.03790861271569233,0.007011318151781108,-0.09487048145408469
DLK1,,0.16858241814744535,,-0.001617904661623813,,
HGF,0.007884647748072654,0.020968356014349748,0.08323727782742489,-0.0039027387138096553,-0.009740691028495159,0.020718556263710764
P4HB,-0.06790658477365687,-0.08996379868367067,-0.19732077836403975,-0.10750101610136494,0.06549259697274301,-0.09337784372815107
ADCYAP1,0.038319288056925256,0.05149946132141506,0.07716436511212015,0.040053794896612406,0.001498846742728639,0.0020475587101877624
GREM1,-0.006502292928707954,-0.012125818634189385,-0.04842332163213061,-0.014736143221787453,0.07083272400041321,-0.03995764153742496
EGF,-0.022852281230010617,0.0026533578331056095,-0.03045895788121214,-0.016293316366540866,-0.021031747620978074,-0.021409993540658506
VEGFB,0.018457132624339224,-0.022160287529116703,-0.15476774131082421,0.01374099044643801,0.04215737173117469,-0.05288912143608425
FARP2,0.11803590348379438,-0.00417719916633268,-0.11282669935982181,-0.018189178329917677,0.00546828638481855,-0.044696381905329596
BMP3,,-0.007685890904489463,,,0.018285475436518407,
IHH,,,,,0.02400405844419904,
LAMA2,0.009149425305659556,0.0863303598560176,-0.08902546737477542,-0.05057021164482892,-0.000822668545244469,-0.015661485505732108
SERPINC1,,,,0.08892281309495212,,
NRG1,-0.038841733220224196,0.07847358071394805,0.09174179529607546,0.02355636822458151,0.024284382015503692,0.0061213343763783165
SPINK1,-0.03566166594837357,,,,,-0.01176301741058182
EFEMP2,-0.02926244042602613,-0.029392475397825916,-0.14258974672810187,-0.04457689432351029,0.02789334806503448,-0.09078329316692914
SELPLG,0.040342244580913546,0.03216863573758548,-0.11100840623619194,0.046990766167704326,-0.030877912743621182,0.006248475178196325
GDF6,0.0029843992045170678,-0.02141068385244355,-0.02610401291116251,,,
HLA-E,-0.04576322704733863,-0.10210501960450588,-0.1803223769942332,0.06443942377970793,-0.04582795932549801,-0.07784884175663924
PTN,0.10460372007554103,-0.14303684001578115,-0.20470546150581714,-0.09989396197341549,0.02853913201121261,-0.09049022511153856
CD274,-0.04924305838900503,-0.0005322627813258147,-0.06516563561145242,-0.030150157890291508,-0.016275801173333736,0.016210777590940622
FGF10,,,,,-0.015330013651455537,
CD14,-0.0429849271277414,-0.10538555816327004,-0.1665522479446784,-0.04044091597391519,-0.006373045471006667,-0.08776863257573497
SFTPD,0.059123904056977115,-0.002247316215615092,,0.039819371167755836,-0.029443235195721073,0.0662391316127784
SLIT1,0.05908863473967953,0.028294064052086555,0.024478942109978363,0.010286711470207106,0.06947485066237337,-0.039152484563017204
LPA,,0.02295172904242372,,,,
CNTF,,,-0.027311427037758868,-0.009347083870308866,-0.013721119207322646,-0.013658118493717824
BST1,-0.012375898612964354,-0.034465221398212606,-0.13260020093418565,-0.0035363921453838406,-0.025772951446428154,-0.0027285079946864537
AGTRAP,-0.007105866281665645,-0.012581389216225638,-0.15300481901937354,0.06143198242899131,0.027761056321042445,-0.0314558520552108
LAMC1,-0.0231629975143848,-0.033735080691683524,-0.17867308571478202,-0.05098313657229748,0.009552662825427077,-0.039001044471431205
COL6A3,-0.03138288952773863,-0.0024617579925708725,-0.04848729452491313,-0.019379456737940063,-0.007490943203695307,-0.036912273163512616
FN1,-0.08316079356790865,0.022945888085352063,-0.17046417827417587,-0.05368487755208344,-0.057986104560748916,-0.1396254318745838
MIF,-0.041234752591013266,-0.0010888263442684505,0.1007362496315463,0.030997192662535443,0.034651880063066014,0.006805105989085136
JAG1,0.005373758667250113,-0.07216412617390197,-0.18823188717916478,-0.10853536333814519,-0.03317667104894277,-0.094909804657835
NID2,-0.019284630494831836,-0.019243666344510694,-0.11766825357184608,-0.024604139004246458,-0.0158873852889681,-0.03041145509647984
EFNB1,0.011118843352096567,-0.04180700414236594,-0.11800435060525964,-0.034822412371787306,-0.047617252933628444,-0.06117393795224461
COL4A2,-0.0042053267117216206,-0.0012723063085399663,-0.1549626468119209,-0.06472123625833023,0.007975013502479675,-0.12317619856523525
SPP1,-0.08955035580649773,-0.16198225481221074,-0.22678295790229525,-0.10704414052727211,-0.0638191645243668,-0.12906084521331485
PODXL2,0.02779483533663111,-0.04200644302497443,0.00794330205223476,-0.02320845590703647,-0.034506811468998755,0.030162466868302807
IFNE,,,,,-0.01533001245535376,
FGF9,0.1236615298146186,0.10516549845990847,0.21559192064773314,0.041840609880723946,0.014822164535010894,0.06832326749932702
ITIH2,0.052942477573811354,0.08150974477108405,-0.026593020239754905,,0.017168082756438767,-0.01914325418751801
ADAM10,0.0496704191564297,0.007973902456973034,-0.08895314610949764,0.007755540708732332,0.011355470529713778,-0.08305583376382043
CFH,-0.048354678348895896,-0.0127357346339179,-0.12327886942150258,-0.05171466598140685,-0.04189610339916195,-0.03703008668196708
COL4A5,-0.045048752149734014,-0.01599837320568664,-0.12808932547737564,-0.00029167383018853174,-0.021001922742826282,-0.02334372669288376
LTBP3,-0.08028074816110112,-0.06587849020397894,-0.06338184225818158,-0.023214963425430703,-0.03281008144106942,-0.0736161636649389
GNB3,0.03180763671693189,-0.018362634061871226,-0.05062695648884614,0.026113735800327605,0.02342214626413862,0.03452898186063606
COL6A2,-0.03133121817415433,-0.015381422273537594,-0.1277568692080458,-0.06630880416244454,-0.04123659555373515,-0.005251070862618516
PLG,,,,,,-0.02478743052249925
GDF9,0.018193035052194686,-0.019693073005604005,-0.07470906632819983,0.029929429236413632,-0.021031747509037888,-0.02255697494261371
NCAM1,0.1059074847816277,-0.05092171582157446,0.04222505008208836,0.07898421817623864,-0.006416752219452574,-0.045056287182995085
APOC2,0.007602320305876039,0.010538333517996457,-0.10163363285086015,-0.01374437863825842,-0.013271871909434003,-0.019414086704373335
BST2,0.03685174834916959,-0.032999651849773104,-0.16766362082465466,0.009250840494979432,-0.012686417851213988,-0.09261678845510093
COL5A1,-0.09008672042522543,-0.035268666357401446,-0.10071780711151389,-0.01857328552368218,-0.025333302155662995,-0.04633004800223675
CALM3,0.14082321861795627,0.16059349043640195,0.2203239216092658,0.12448299415654453,0.09133777850629866,0.1208702930357619
THBS2,-0.04244367313179826,-0.03964553308388697,-0.10956127935199929,-0.012228282881455103,-0.019210444143889987,-0.09877877515783143
SERPINE2,0.016296715428779765,-0.0661740920862255,-0.03815988930821106,-0.0446889806187264,0.02320875971813425,0.03326649094571453
EFNB2,0.0006316332576123323,0.03334492531992974,0.01977714031582547,-0.005678970880765786,-0.05586667306791756,0.031743918050473774
PROK1,0.03596126073880393,0.11418971999350726,,0.0035380049164954004,,
LACRT,,,,,0.009908398926358346,
MMP9,-0.049326811727123485,0.07456019621681302,-0.10454923863866736,-0.015608259976319865,,0.00036221649039567004
DMP1,-0.025089643685939637,,,,,
NPPA,0.019483324746271895,0.03505326595279625,-0.036202399973240686,0.003054760104643805,0.008217755072019644,-0.0017327146942703734
APOB,,,-0.02094095645124862,-0.01896160132119481,-0.014325942084711765,
C4B,,,,-0.01227951652265833,,-0.020406862362856163
NTNG2,-0.006411220923255034,0.035383928205410295,-0.061521065040091416,0.015579532326119054,0.007735197845727981,-0.032378140252668976
LAMA1,0.032450381065942474,-0.051894020872476514,-0.1466976262452484,-0.022607500904639675,-0.03869342026193911,0.03805967641704628
UCN,0.01640266393110261,0.023423540457958063,-0.03508171263807772,-0.027804321197281757,0.03753725884602937,-0.006275639464506959
ARTN,0.017848150842536725,0.05454934507352595,-0.01900211857449829,-0.015608261491423242,,0.0835355375021666
PDGFD,0.02562661005522731,-0.03258911081171675,-0.04476934231357382,-0.0017728547612074741,0.03213088698652833,-0.013658315154823642
EDN1,0.02015558160155013,0.01311773976510686,-0.05031774771885782,-0.049134643422692706,-0.011435764205366144,-0.021863712344023952
ARPC5,-0.020875786769509,-0.0025450659461695663,-0.04812402645639132,-0.040776391662559634,-0.011275019294159253,-0.10526916988061343
GSTO1,-0.0038455182559202533,0.11589682694851546,0.1990315315699223,0.08309448573700151,0.007566992039693213,0.0732783373730801
PROK2,,,,,-0.010660310447733906,
SYK,-0.021448203223174304,0.012151804145510365,-0.09178589077737878,0.025266791282657824,-0.02710581086036371,-0.04981888254952276
ST6GAL1,-0.006374891709892126,0.022003465743263294,-0.09422892360785726,0.016891304725783554,-0.08198807897382972,0.008187682344286726
WNT3,0.11007432926230712,-0.007011056676346187,0.01368317883701219,0.006334505335692591,-0.0052791164514950474,0.09367360205015537
HSP90B1,-0.05955955589212844,-0.09639242084257893,-0.14181041164644434,-0.04903546673331886,0.014091256379912138,-0.12068068305930472
ZP3,-0.03691373054912303,0.038978759069300935,-0.09017698259623765,-0.02078983229707336,-0.014325943359664505,-0.050151650393652984
ANGPT4,-0.019627143655902464,,,,,
NRG2,-0.028191041635380377,-0.040780208398523185,0.017383982473798035,0.002512462364433028,0.0038570130278728367,-0.016120591482988805
MELTF,0.023527234506975005,-0.029719184737564627,-0.069434912441484,-0.03512240061933178,-0.01568600215037063,-0.046520699158065004
NLGN1,-0.014577549265020617,-0.04645657635618296,0.025521372227238714,-0.03565193253313444,0.004169101612618798,-0.03306435606526246
SLIT3,0.0203505194936861,0.02529442104555264,-0.008062230896764574,0.06769688061286179,0.026438870796395942,0.12786478618170635
CCL8,0.02865896023820609,-0.0420624719579569,-0.027311427630769134,-0.026857923658789716,0.008636703632780714,-0.01274398132322542
S100A4,-0.10916526321518293,-0.0611821835796157,-0.20734069911408526,0.04785697435869805,-0.03454507537763476,-0.08514121611789721
TNFSF13B,-0.01278632448539195,0.00025873393783335007,-0.07620688049886835,-0.03311539786588043,-0.013235171486432266,-0.03431702813788863
HSPG2,0.016844459816480185,0.027005342669839803,-0.14755829141907298,-0.07414838743013935,-0.03950812773150786,-0.043572946307176216
FAM3C,0.05220862542964625,0.0706610232490049,-0.10064272675918903,0.004356085903019362,0.009619668964506257,0.06745050916981546
FLT3LG,0.05153139354827183,-0.009656439655018265,-0.03911613734425948,-0.021886475133286287,0.04950196013741331,0.002892408843207861
A2M,-0.020074587569297964,-0.06692318172143934,-0.17418105194363806,-0.11674349302035626,-0.08723045949372152,-0.08681053514514887
VCL,0.01764394575342187,0.0224215325581857,-0.02796680486904848,-0.025330316251913915,0.026345739643656406,-0.01770920330776298
FGF2,0.021421029915563987,-0.0054089631761207934,-0.10746870187490316,-0.07730404029310564,0.062452750587103645,-0.018299453090839406
AGRP,,0.040378455276873684,,-0.01108050083886548,,
CNTN3,0.02166874340220404,0.12398531570868486,0.03533514796712016,-0.028063127168844956,-0.06533393187042885,0.10281773990480535
RNASE2,0.036817092806039446,0.04662057348127826,-0.10495030568409278,0.05833977575012066,-0.0015158054018249527,-0.017007138178761344
ADM2,0.03257941898076895,,,,,
GAL,-0.006232582651090358,0.0049344706910048435,0.030552279240786753,0.013434375814158343,0.06102422140241925,-0.01803098731578763
CXCL6,0.094562393786058,,,,0.08490440326161577,
PDGFC,0.03462891149920412,-0.04521566724580673,-0.07733853362537275,-0.04785977600982133,-0.04323886102557164,-0.06673255297841195
COL8A2,0.035521383338021226,-0.04946948718424553,-0.0646922977718804,-0.01814606250231037,0.01750119260298687,-0.02156168338687415
SPON2,-0.016807396941209828,0.05300076414934491,-0.08490116705152721,-0.020683459742234414,0.0773587787316704,-0.02373180264555113
SEMA3D,-0.002205735188577058,0.10027242074085987,-0.0737100056826926,0.08736010415720524,-0.05446153980186738,0.18196417810225254
BMP6,-0.00985281860955439,0.021682161110562346,-0.006000910867241332,-0.010124765754108596,-0.026120198348615932,
TIMP2,0.06542341672722446,-0.0694377465656032,-0.18182801746748178,-0.017950037133537704,-0.0094260944782521,0.0445366404789961
EFNA1,-0.014343294810570348,-0.08592825686697898,-0.07642450458977999,-0.02148678979190727,0.06557410773685954,-0.090973938238763
S100A12,0.007129243881580074,,,,,
TFPI,0.0224384077302397,0.00847270619184428,-0.11415754525372185,-0.035077754393791946,-0.03220328838620031,-0.09563144411331932
GPC3,0.029496532231224403,-0.05645246140390674,-0.030673236595520553,0.027712639509580084,-0.0024137700308051917,
NMU,0.03996419849914149,0.007557565850185426,-0.01135164293509773,,-0.017047470190981594,-0.026756813672738577
SCGB3A2,-0.032775828786863984,,,,,-0.019034633047894958
LAMB3,0.055421212598160775,0.13293207434838128,0.21498987669046907,0.043671373817920064,0.010318573337958178,0.014284377066467787
LGALS9,-0.025063353065703994,-0.04255459692559187,-0.1427429713870805,0.0022674843560051717,-0.046142991722065395,-0.05691836969210562
VIM,-0.13943736990341488,-0.12178366654157463,-0.2188554114435145,-0.12010187636878548,-0.06929547749793233,-0.14417210041865763
PLAU,-0.052878945697520933,-0.051668308228278205,-0.1309005829417776,-0.08938530709727853,-0.03328582221798485,-0.07903455286246705
TGFB3,-0.005223966414857043,-0.007152219999382929,-0.07034081448966736,0.014717612240077338,0.017019512241576412,-0.06978231612586258
APLN,-0.04487721425175797,-0.03800305658460399,-0.14583252855479908,-0.0061117763403710865,0.006409271426628084,-0.12062708048740417
SHANK2,0.027328903697745856,0.11572679563783163,0.14278054886160216,0.011460637962195203,-0.017800509344312227,0.12873377424291219
LTF,-0.016833581926605293,-0.01815742550264277,-0.13066683946049837,-0.053730100389221665,-0.03659689644476651,-0.03869155223037602
PYY,,,,-0.012587857627072735,,-0.011418231823134062
PENK,0.03336228284144052,0.09050502184746877,0.1068908201960372,0.002337909818202606,0.04808158292613363,-0.020406856689502855
CTF1,-0.01868205523307896,-0.06527122763097726,-0.08163982964274547,0.058790552079393356,0.03503219288321025,-0.003593327912266923
COL3A1,-0.0019067011540907723,0.0026198846860271893,-0.1404476467006137,-0.05187314645297057,0.007521286595862997,-0.04096696922320751
S100A10,-0.1191020823971789,-0.1368613927504605,-0.22962191228262088,-0.029688786105858133,-0.001720449491287872,-0.14505800282251569
FGF13,-0.019507167049907816,0.06608922962679116,0.2164364918319627,0.07958331455958327,0.057207214095726926,0.14592989472532006
SEMA4A,-0.014869673118274042,0.09556373259728587,0.1314390530510595,0.12196418949384845,0.013243426354740013,0.09794715704899182
EFNA4,-0.011410197315115124,-0.051225831702077285,-0.07065464859068232,0.0037520834761282187,-0.013453941717558735,-0.03897748589165569
HSPA8,0.0574739367934809,0.1666326007053255,0.12497557718911842,0.04896522807052741,0.06330861336542787,0.11603043441596993
NPB,-0.018237713394223115,-0.018152831467490613,,-0.015014210572907067,-0.01963766869747725,0.057776389117494005
ULBP1,-0.0198603359747164,-0.014398001721718859,0.0006430797770441413,0.05516533567960866,,-0.01274398101902752
SEMA3E,-0.044136484175604854,-0.05872299670759889,-0.036055988043835335,-0.03489883235833112,-0.022257766453956794,-0.010684772870118427
ADAM9,-0.061692001499589595,-0.0384053580825261,-0.15986026665989167,-0.052772773650380966,-0.0035086101564616896,-0.09411579345896573
ASIP,,,,-0.013850035282170596,-0.012763010403203478,-0.016361033715045024
IBSP,-0.02084719130936746,-0.0026930987940229885,-0.05302334933255492,,,-0.02882203327716924
MMP12,-0.018523553921756912,,,,,
FAT4,-0.028773830446755373,0.011025495193716806,-0.06832188574829351,-0.02045824102060842,-0.01286188305073458,-0.024293736170471317
MDK,-0.02051469073208515,-0.08767589111028946,-0.1629910330348297,-0.10329372975899519,0.04872127933937078,-0.10578406456102042
HSPA1A,-0.006363398451158593,-0.03542505496441516,-0.1597328026559061,-0.0015515248092615535,0.039714656170811644,0.0651299081694418
