,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,0.12785564237265742,-0.02216023865265115,,,0.07390922794823611,-0.0169750138009025,,,-0.013443954575415085,,,,,,,0.03743609007068214
CD58,0.06346224655316794,0.0003322248038468839,0.029374858798662765,0.05253053988010754,0.020960763371126043,0.04938469527103256,-0.0436586606317304,0.03243533899607286,0.004884508724804899,-0.03215417015707605,0.1300113360887888,0.08140161670382476,0.027354074366144156,0.02228749073812986,0.0927739241905117,0.008509568964617985
TNFSF14,-0.02084119624662327,0.0534911358521295,0.024248391156464242,0.021231257005225934,0.020118380792485752,-0.03989875187489742,,-0.01439265341522133,0.004246490931751893,-0.01588444119815092,0.03177089690098733,0.026658710678212405,-0.02068073809946689,-0.016776930457695564,-0.05081303549010978,0.030204165541647038
CNTN4,,0.02453548512914304,0.022483366622057775,-0.02051617483390394,0.022165570565635083,-0.02084366990052422,-0.011162574702318264,0.004251620798651186,0.018897459108880018,0.018895691814197473,0.1076116212018684,0.09427747137596974,0.043454485335645,-0.042275547191709326,0.08256924097503916,-0.0002379600380836996
NTF4,,,,,0.015329864733578686,,,,,,,,,,,
INSL3,,-0.01985148396072364,,,0.05056041340403027,,,,0.013737240675350568,,0.037590103951797266,-0.030835298784910127,,0.10997168814694798,0.10108686491710502,
BTLA,,,,,-0.03235931034329125,-0.01769701698395775,,,,-0.03353938574921939,,,,,0.14704717115589047,
MFNG,0.01788978926252128,0.1380657931634028,0.032056984766449304,-0.032094872012228645,0.03713669118760448,0.009533716431673887,0.0025013412533495846,0.04719060987130749,0.006820843044470911,0.04216547731106504,0.0708259154595695,0.07417061843845787,0.03063843849005243,0.03134485439645725,0.08313719494422615,0.06249499221725676
ICAM1,-0.0319362802175035,-0.017224935090196992,0.08699776080015527,0.027256758402112773,-0.02867383642891,0.02861214569821832,-0.01033418334255839,0.07643306302780764,0.10533196532009598,0.016777430864085698,0.023290896327408404,-0.0023578360166034242,0.05213555916119308,0.12444531164178903,-0.08659174167447709,0.012156869286473467
PROS1,-0.04681454032437371,0.09603325810136012,-0.014003694403968163,0.0268210416599431,0.0020381274239729334,-0.0017583489315398052,-0.02851918410491984,0.06390129102328176,-0.005150509843283803,-0.006624699931784971,-0.043011953112566996,-0.04662871496451426,0.04637589044970633,-0.012569569414422657,0.055204971272004674,-0.045956979913427565
CLCF1,-0.017587525671506333,0.12430740973761253,-0.016626684031700527,0.10202831631027304,-0.008699212753893919,-0.004944254677917644,-0.017733683459475385,-0.006101531864193506,0.06841157819917014,0.05637174951878702,0.06392264652247252,0.0210916667352649,-0.012006502531258763,0.003933129919201949,0.04647369554484976,0.039038794074783695
PSAP,-0.044793425778100304,0.08515020232409054,-0.019792416981661305,0.12060200058108186,-0.00033702137147526137,0.041682160501850356,0.053706931907103496,0.02591455937585047,-0.012735260540845467,-0.039926022794435946,-0.02466930858663671,0.006009602266161165,-0.05105750510742283,0.062309802221453686,0.11500844310602536,-0.028843994168831693
EFEMP1,-0.025812076215426877,0.028819428517758528,0.047988773205686695,0.06601278379603477,-0.008965564406493228,0.07068407876896209,-0.038900791132468145,0.017977960150960745,0.08418385779790971,-0.04116538453086986,0.03847048892621255,0.05455677848585485,0.017019297726895987,-0.03292405264871049,0.07870256991055824,0.009493544363888383
C1QTNF1,0.09611381839831878,0.04196464988917231,0.0014248634181713397,0.06743586834592419,-0.03440461647055415,0.005889185033835854,-0.0393440573910661,0.005693493354058542,0.037381133289086516,-0.08643967556401198,-0.002509875608576887,-0.06921170137171678,0.03644357638848851,0.07254803871839623,-0.10847167199564217,0.0028415880727960183
ALB,0.02915191987522459,-0.030690912226257954,-0.004738644730034013,,-0.03619302862347365,-0.04180188836139462,0.0020128076151972674,-0.02289370256317649,-0.018926905431088437,-0.04810059436351618,0.04837831444885795,0.052109165410732565,0.04479318925354028,-0.05619890220518014,-0.02433766630865933,-0.03493641739043565
CCL13,,,,,,,,,,,0.019507183372272356,,,-0.041935624869372794,,
EFNA3,0.02235252362285998,-0.006795072721949419,-0.01953842001301432,0.01829515492298995,-0.026774985425094443,0.005074900532354947,0.052111014481724255,0.0037250995495760326,-0.04568142310958354,0.009286519204685376,0.0844620830265436,0.012856069922023376,-0.06276064075724297,-0.07337456129960265,0.03465755839653151,0.04934190246973096
DRAXIN,0.038499497764135235,-0.028865306391373784,-0.030151360993545005,0.06160442718660402,0.027343205572380198,-0.024096956495203325,-0.013233509977802229,-0.03574379953294133,0.020285538042136505,-0.012300470732229438,-0.10663848866272493,-0.06764800961277131,-0.01130864933830687,-0.02352609142256648,0.1698021923320896,0.01682866845901768
RAET1L,,-0.015464498800772363,,,,,,,,,,-0.004243322364351262,,-0.03721399727503065,,
NPTX2,-0.0292797472470338,-0.03647914622741475,-0.04445873085943453,0.07460266769894142,0.01724969819005055,-0.06832271636267348,0.060563710157187804,-0.018739063582236908,-0.015817392683633778,-0.0032131001826836442,0.12447193580512642,0.13032638020803766,0.10044167293905587,0.06480190291565892,0.16057856867007317,0.01522508119436974
FGF11,0.011467537845204549,-0.059605071214707435,0.0019466585633515798,-0.008767198477800074,0.05746206741480798,0.034468704726874674,-0.05601931547160417,0.07050499604954612,-0.024354853287883383,0.038009088289620484,-0.026446573516208646,0.005881373992884418,0.022102650047485135,0.00712244276609762,-0.033168813309179,-0.008515345221709466
CD59,-0.018115756881178863,0.14660805964803192,0.00436664628338219,0.09793024668447187,-0.025940432883202812,-0.0220469421483917,0.010907298055430763,0.04151286579088163,0.06833560523150276,-0.029406695419342096,0.09738258061925895,0.028895580872374975,-0.027994455669051677,0.13066058498476932,0.17435162762169565,0.030716272731939106
COL9A2,0.023122256288028026,0.06948230405762525,-0.007659021259367415,0.10991260720233582,0.006181774735855375,0.024642058668111175,0.028020268081408818,-0.03791800172684667,0.04790106477172489,0.01598668377985508,0.12091838471639973,0.04961930098776331,-0.054195960229246755,-0.03874738957207511,0.02124556039100265,0.0485170928577485
DLL3,-0.05090841317878721,-0.03483043581048624,0.0012003501971361804,0.02521056168734089,0.030954324591628436,0.005260720258507489,-0.052932915240024005,-0.01112890334906826,0.005232031267465791,0.04013745429928215,0.09184868401986317,0.06413414279641814,-0.05439729552270658,-0.0460188957043865,-0.10161201451839044,0.041427500359631685
FGF5,,,,,,,,0.13249949698205185,,,,,,,0.130284269929666,0.04282574290941377
LIN7C,0.0531051618001297,-0.010833866360204912,-0.003841310258667048,0.038404823318650756,-0.03562436129402721,0.030646692865698308,-0.0011728689330421883,-0.007516013526048097,-0.032708252051415705,-0.03838617738106899,0.021907259687698504,-0.024651031024508697,-0.013827475807121827,-0.11671635816312972,0.021555534167009924,0.040761421951644415
GDF7,-0.0008679057457170393,0.1049623541174061,-0.017912438040878834,,-0.03637517479563016,,-0.02606601803692295,-0.03261071715703893,-0.03701774855254627,0.019154847959214103,,-0.010552325799548158,-0.008049899305268183,0.09905396413561646,0.0792666884537702,-0.023294809064066477
PSPN,0.0189050690143665,0.0008740974796609148,0.0070180295562245615,0.07098936065187007,-0.03127218180847581,0.02058086312614011,-0.00502500863803728,0.05079665842527085,0.02681790515842371,0.05287965334049773,0.07652619912279235,0.07927275015768488,0.032865636095754186,0.011340280145793124,0.05043227539323824,0.07414667536029731
ANGPT1,0.019828994208478196,0.10641616290055846,-0.015327077590054522,0.0765930042545704,-0.05436002940302299,0.013396970728323968,0.05442185439709693,0.0041877650149763175,-0.012741546379333129,0.1363924985412552,0.10224812133684577,-0.03224349628868839,0.0597181762720578,0.008700794825750877,0.10096617504523434,-0.013874292735823664
PNOC,0.013786626086027468,0.015764613890243046,-0.03748515027868602,0.005123711423212065,0.09140803979275375,-0.05893837416695615,-0.01344544574821662,0.029335944384692492,0.010191800276792763,,,0.015327095761265945,,-0.036031244700109655,-0.012567050101229438,0.009058057909583061
L1CAM,-0.033569983727729805,-0.013034138541365281,0.008830648928383047,0.03607926208673011,0.010718746080144767,-0.05710171832610323,0.0013397362153717424,0.028441522327869503,-0.03484006589410611,-0.06552109174263139,-0.0946858927165096,-0.07599285706627114,-0.018855820855170048,-0.065279191105886,-0.0502398973156785,-0.036303236878202444
APOA1,-0.047084601062123886,-0.010411855406754345,0.002299572451652922,-0.016749547187868325,-0.013349114991412515,-0.03333004534384675,-0.04214484060708219,0.16510141390151828,0.05472644145953231,-0.048808666028166844,0.09290619317053152,-0.023970271176533463,0.03973960793400024,0.03352139349922207,0.021777295428373138,0.09427380149200501
PSEN1,-0.03714687086509819,0.01675188848490843,0.006742274915369916,0.012206425637397874,0.05514918530784371,0.018355130765911335,-0.06021992198651123,-0.028031763074493718,0.025805838117560577,-0.009814435519023485,0.009775206135897578,0.07781154652217513,-0.04962134706794574,0.0407603032384603,0.0019958035695670073,0.1119951342649695
CALM2,-0.02054799142490034,-0.0804468410743817,-4.4984341062829503e-05,0.0762984700593224,0.004907916057360203,-0.03692240664875533,0.036874940282227237,-0.03950731685873394,0.007003827461132266,0.024454922292680172,0.05890467637203332,0.08483655001794402,-0.037540559818254,-0.04933872068334583,-0.19268454015203468,-0.027504774732354634
CLEC2B,0.07136949393763363,0.05255042255094326,0.057355244906544214,-0.03108311884089801,0.003948875010997701,0.01294696380702914,0.04004669327543256,0.10694110355066863,-0.003764824526627744,-0.07946107706045602,0.015038672825325939,0.052913537525275854,-0.003279426877190945,0.1192850276895548,0.2098038309185316,0.016735572984962716
NTNG1,0.05546806627626187,-0.013967733660331102,0.04485570591605234,,0.013548724503002315,-0.04313174224180777,-0.011078226245152648,0.03344884271087947,0.10929930762035676,0.018754762431759785,0.1264322005543464,0.07661832310055347,0.03829051434736508,-0.02078093764103777,0.05372896052952544,-0.02410035803755634
LRIG1,0.014805522102475687,-0.023145879955885722,0.03428492939561061,0.10386078867330283,0.012640317306488395,-0.007960324164638361,-0.006232014799994495,0.04264437402761458,0.048856714134593596,-0.03382229244285006,0.1277206282100539,0.06818193452017382,-0.008737346231364585,-0.024759515689296,-0.15433718305341868,-0.019836805478932105
CPAMD8,-0.019670777536977515,0.13580097952556278,,,0.03601298565106404,-0.021552547614023036,-0.013182760407147654,-0.016491602741983344,0.08421560821286184,-0.05336840801183748,,-0.002237406601424475,0.013905484829532322,,0.01043145133533112,-0.026746418767398965
GHRL,-0.01650084690642179,0.02419242813695378,-0.00804346720190319,,0.05896594235486436,0.048753146820961685,-0.019399058067320514,-0.013450764193137656,-0.00824720082250692,-0.019283979292285154,,,0.007399845507044169,-0.03287511086521378,0.05259265697963342,-0.02357724644112741
NPY,-0.01151086231165462,-0.006304512339514709,-0.00760052359180946,-0.016501608418437213,-0.006927075742045201,-0.031191952641079698,0.02462536875702521,0.016732835248017726,-0.03908386620790757,-0.03385442173163475,-0.04020977313063568,0.011270161544508292,0.054283501743137556,0.017349781890890637,0.09497116609609474,-0.008007838375728918
MMP2,0.04418125160868772,0.16901910601329742,-0.005811566469537842,0.05801793383154383,0.04854660929937568,0.00017615913117250025,-0.04210521616300552,0.02479420789096411,0.012333815036670408,-0.07647302346480492,0.041394424770721236,0.04956279254688693,0.05545701850782621,0.09518987442268532,0.21739369578229364,0.16005250075463678
LHB,,,,,-0.021000948211092156,,,,,,,,,,,
PPY,,0.00040292688370116136,,,0.012957255525020183,,,,0.06397302627955383,,0.06174885659985647,-0.051900849314011455,,0.029262487091088713,0.023704199615392243,0.026750449254583142
ALKAL2,-0.02945715122764616,-0.005978796577086115,-0.014377666306153255,,0.03727362581349976,,0.004373243308963476,-0.018698734562103327,-0.0011555530528415021,0.06382228768580873,0.0886907429397582,0.06663689335086204,0.05281503120055979,-0.0030455011141585367,0.04550598076439585,-0.01626151632344398
CSF1,0.06774373688871174,-0.01786513344662265,0.028027398169005586,0.05413078618706547,0.015216238119558202,0.023180454625970782,0.018013129087377466,0.042737469171182346,0.05919236075823552,-0.013345404355940048,0.05172870980035091,0.014995180779921303,0.05673066353282548,0.08433119210340981,-0.13085468012417698,0.08492874777416085
SEMA4C,-0.02547698068372346,0.05639069797204656,-0.01425798688840479,0.009508085100311887,-0.0006189603578159345,0.030572111646703454,-0.023970032169174888,0.028177600474553265,-0.0590365224230596,0.048401252056986,0.073613956145932,0.03364602632423625,0.04565698662502983,-0.02794298063914933,0.23347102020940616,0.06528668938553628
BMP8A,,,,,,,,,,,,,,,0.0820834098408436,
ICAM2,-0.023963429945989694,0.09429784667745778,-0.04271250503236608,0.06752327696970797,0.09825751002889573,-0.03620809568303932,0.07330893108611919,0.10511300159674856,0.00486132672056055,0.032507438309030204,0.15434216441771048,0.11052341664169808,0.09939403549006934,0.11036907405551905,0.2744119172567455,0.05056139749285578
SYTL3,0.025315594062177538,-0.03822152240234265,0.026197841011101272,0.10068090720378932,0.036519438816940614,0.023199816216806293,-0.02506366848256322,0.015411312921452208,0.031996692676149026,-0.025225112989397183,0.05174513551398315,0.009204889722467687,0.0006813976796256851,-0.02900423211882574,0.14755799354834354,0.03219496005130483
IL1A,-0.022857127354806644,0.014280674494792919,-0.006584185850260718,-0.004718493152701836,0.02626606746841321,-0.0036590041056427597,-0.026066014612794446,0.07750605940085317,0.10872577413096797,-0.06764309755310992,0.06885995901366643,0.0057437644019008235,-0.06636538103775637,-0.031683692788423916,-0.04023211841048957,0.12148459649758436
HLA-G,,-0.023796171010864314,,,-0.022181065242529163,,-0.014078631572691038,,,,0.022160910936861362,0.05273642915188051,,-0.027718076969752273,,
PGF,0.026265350288480396,0.1516312026076096,0.015333596925439999,-0.044313627954454815,0.04842228016993365,0.061149647826533086,0.03165001891013255,0.12607561756405258,0.1114126292079583,0.029823725076183565,0.15341327380554215,0.09413037049689116,0.16983779383083486,0.20035018382161757,0.3220406408837098,0.017429662388853392
LGALS8,-0.027396745834986816,0.007122908376312786,-0.040186546828260554,0.10327324823789953,0.021131053761002206,0.00826087962669852,0.01102719437103897,-0.015116738329565133,0.013446989769310651,-0.021873700659157856,0.09787897374778656,-0.061677942501664716,0.037096949057594565,0.045946542698117376,0.09605081952942635,0.011272312541278548
DKK3,0.05542410365028482,0.023503065887423055,0.012886973681066696,0.0583653248247947,-0.0026084743643303076,-0.03743885363658474,0.040017203254839664,0.030640958844932467,-0.023487118855467122,0.0007854535325676697,0.1574968325664733,0.09366303946069382,0.008806187535928564,0.057440120240935776,0.09236352589327604,-0.007981135042469797
COL16A1,0.038776861208436354,0.07339555878189422,0.0053216895902064585,0.07326068335484034,-0.010299486404803503,0.005711817015739934,-0.021648692720483656,-0.027706837276017283,-0.03936540058856642,-0.011005940709016858,0.10429466698700098,0.0685070964134517,-0.02008247924675293,0.15594732188079424,0.11691216157000625,0.10221570051005355
TPH1,-0.03664562948987556,-0.017472432953101868,,-0.024505322949165978,-0.01802638989699166,-0.02115661941243995,0.033793295756373146,0.0587068683873526,-0.005094716082070069,,-0.019638219010023696,-0.037448221863447845,0.038871130800112424,0.01654521578617762,0.1179587735043854,0.0338657222399983
TNC,0.022474471112904956,0.042610133001585414,0.016057271965089152,0.0613243653428834,-0.04395758429759799,0.0229476193566402,-0.028426484510996664,0.017567974540041432,0.02702294349422151,-0.009439234251290826,-0.060989350912721084,-0.0673501591299073,0.03049165690328091,-0.03673637162448377,0.07432269736183036,-0.06930024852051532
TNFSF9,-0.01967076820090645,0.03581418641659975,-0.024042735811669505,-0.027289793821019225,-0.03637517724243679,0.01744375091850506,0.011694985775435675,0.05623875991267712,0.041553519309942395,0.010837945285605409,0.059655288721392134,0.014553258940918544,-0.03817399716219286,-0.04696957665048637,-0.011223007000214556,-0.021593035129622472
C4A,,,0.0320747780207652,,0.06179567290905765,,,,-0.016660466053624003,,-0.005375264409863114,,0.07184061988746597,-0.01761668509885135,0.002788994714290497,
CNTN2,-0.10321353259766071,-0.0710913010398866,0.01752141524786428,-0.028443390044647736,-0.029761139502964353,0.001260941781184016,-0.041397023574340164,-0.09298373933483806,0.06542255715730415,0.039207222367635436,0.13123883366769404,0.03453462693760725,-0.057096127834875054,-0.06032237623678409,0.03249919234061321,-0.02216181343177093
F7,,-0.01704567518357958,,,,,-0.012956563039669808,-0.01649159315651216,,,0.0039901487328264625,,,0.046730107966599856,,-0.01756552706844198
LUM,0.04568189845655707,0.14308267158216184,0.009616898736430552,0.12514505549206,0.008680420060249654,0.13727835772472577,0.010893649868421909,0.08866328088678439,0.002212153297431529,0.018554683528336047,0.2225668008306529,0.10583798698266929,0.115522721744326,0.20477535784079662,0.24727345293440783,0.08846068894857713
IZUMO1,0.030270173799165127,,,,,,,,,,,,,,,
BTC,,-0.015464492359311596,-0.0074587914332196106,,0.05833637075759027,0.05683483327305901,,,,,0.03787795328468492,0.026586074651202836,0.0536398273334298,-0.02941116242715411,0.05659513307856904,0.0014566237477064185
APOC1,-0.08781588204152946,-0.06549873558145236,-0.004192608526047359,0.054020901118383674,0.06422123037768848,-0.00801503284656046,-0.009862200716287465,0.07522589785188304,0.052177748538844076,0.04966792492567254,0.010527299941100708,0.02403130005875913,-0.019901571142128358,-0.13857411739699446,-0.09761914696896486,0.040748290796415454
PKM,-0.013289343993480435,-0.03298564216734405,-0.02193748967488885,-0.05805950096812361,0.017354046295411412,-0.06653797924249101,0.004645420436195145,0.004504057500851172,-0.050117562935434914,-0.03410974085473303,-0.10160573766020708,-0.07076550649060517,0.06436826175942097,-0.07362744343507839,-0.01946552992916511,-0.046889452071344664
TNF,,-0.030579991340276898,-0.03146006358636172,,0.03276295197691551,0.08089480245365123,0.029433214473204856,0.039238806252646675,-0.016062171746375534,0.14513506866273432,0.06760166107898342,-0.031215275433800954,,,0.033788474592771615,-0.02573039006484321
GNAS,0.06643289785204358,-0.09200321054963001,0.011711493646340698,-0.04212630296615473,0.05862216167870991,-0.03354835646905625,0.05222285165130712,0.02099238284208243,-0.03799470212988231,0.039265700632530535,-0.16071769890014825,-0.057429831343025664,0.055380314781875425,-0.11533946086698674,-0.1393799048321075,0.013921884603816343
BMP8B,0.016251407917994155,0.04484667901205121,0.030451202814255205,-0.00730028721585091,0.01462461651943774,0.05444056511692232,-0.03737693401991389,0.02735636985102186,0.023316924656955763,0.06537815920636915,-0.008205519550277757,-0.014537052576541889,0.0407579317810346,0.014869538734075798,0.29449427494225494,-0.035832410492684985
LIPH,,-0.017472428651525485,,-0.017585014018517274,-0.03154229932755418,,,,-0.013432890052482696,,-0.030230138082462655,0.0848022732022446,,0.009882467295644942,-0.029166351291475403,-0.04102895120896871
CCL28,,-0.024577144343861546,,,,,0.06954186303384993,,-0.020684440832453396,,,,-0.012294192887004464,,0.05951597783488309,-0.038928944852563326
PTPN11,0.04379469524329561,-0.0095676639148507,-0.029871295468079165,0.020402504615490147,-0.021875791423294554,0.03287593764593948,-0.040416827696180775,-0.02447088688374862,-0.004969246629635146,-0.007210276235406924,-0.08009281895062488,0.008890556482977674,-0.07604231374643698,0.023949388090553945,-0.005670977363591778,0.016763787757556606
ADAM12,0.07469098926209598,0.13121289562959232,-0.016871999649522813,-0.01088280147617783,-0.06978646955567466,0.021695203945782088,0.06859180274037432,0.09255864612129563,-0.017328100929040042,0.011527189696240232,0.10800837001256307,0.03162303795310594,0.07941507352475106,0.12367334344805762,0.27306840157153606,0.051971678176697185
EPO,,-0.008973940920716237,,,0.025539623826239626,-0.005978757872517823,,,-0.014054130508523279,-0.034167066544802324,-0.04571919771705289,0.011000670521141022,,0.009921303408149973,0.06114687385124681,
EDN3,-0.027625273402668894,-0.019052423638268784,-0.019127951478389985,0.004426059506809486,-0.016963810535421744,-0.023257361171853213,-0.018583535467402393,0.025137407207188905,-0.021783209140781305,-0.02618196661350086,0.05926673057224559,0.009979854368579127,-0.020297089862543825,0.021121870341121403,0.02689022729024305,-0.01520814344029919
CCL22,,,-0.01791243760712201,,,,,,0.020799015150432427,,-0.003987289121455521,0.04245152547272743,-0.02372851901881517,-0.02551400866655864,0.037254346995985545,
CCL2,-0.04129394963304545,0.1301604601455008,-0.012483214789481863,0.0726945926641928,-0.038500638635366784,0.04067685767473905,0.11562431216952133,0.01194257948632852,0.08556590854154715,-0.0537782694454155,0.10723552324459555,0.008455388747642255,-0.01514525826484107,0.033042297958568966,-0.051927514976388894,-0.013771588755187785
DSCAM,-0.01515247029638976,-0.04663441313057199,0.0102922549484241,0.038214766546520465,0.06489692846596082,-0.008979472363966805,-0.000798666215093076,0.01931200828218743,0.03668509546826424,0.05710510581981519,0.059333327764875814,0.033486383849629583,-0.05581127553050756,-0.02462637478978102,-0.09757908311826373,0.13026105360389048
GPHA2,,0.08470126055222207,,,,,,,,,,,,,,
ANG,0.027742980682642485,-0.07596779342595848,-0.009669408918927053,0.010215149147622095,-0.044869337017896714,0.0005670111101549329,-0.030337224681741284,0.0800520510662846,0.04798665239001032,0.02627964987748341,-0.012383317290915597,-0.03796995977054443,-0.040210643419082655,0.016161403795927155,0.040775800910375595,0.05051348770628704
FBLN2,-0.02590209251990574,0.11057647985044661,0.008554983450922583,-0.0241131409369249,0.01990321372049075,0.061623111151081565,0.05143819422811892,-0.04792287058465001,-0.024529603710315602,0.013502541795108904,0.15253333136378508,0.1019621904598482,0.11380472328656531,0.19115838083656103,0.12250498513387507,0.09954903915681886
VTN,,0.009977871061952508,,-0.020516178270966037,-0.04134899082922704,0.07636487552668858,-0.014918268546386318,0.026729274005033478,0.025999188328733373,,-0.01594831847090905,-0.009128448505370442,,0.08645699775250502,-0.016349489981795504,-0.029343041815451838
VEGFA,0.00265740811403339,-0.1323933118963729,-0.03848943128991948,-0.1268069025073943,-0.023711031496807564,-0.0004402018929276903,0.04541085026568625,0.021066806236914985,-0.013654118523123749,0.029668680903003897,-0.19790011858230722,-0.09735563089617902,-0.07354400084282312,-0.03234347923401752,-0.1793261299304028,-0.02546539018500412
F10,,,0.01058285593719964,,,0.013813162704352323,-0.025942530072855446,0.0018160671652678567,-0.015410050344212143,,,0.08919133731052412,0.025891579294906503,0.22831326237187827,0.03742831805620853,-0.019209128034661196
SERPINA1,-0.021287028404621,0.04377078253250943,-0.028246832930371814,0.05259592842366283,-0.03770365129385952,0.07568992472634631,0.031164412140528838,0.06235276840760628,-0.003702276511770461,0.07773463933948832,-0.006606625281487265,0.028514275939167343,-0.015879979282758333,-0.0020046255612372584,0.10062094305607583,0.024868972887207713
VWF,0.04561017697277915,0.1534356138181708,0.004104731670271738,0.0746137304665732,0.02874815115031162,0.06272649887617084,0.05086199511992367,0.05315611895067518,0.077042377398822,0.04400059078758686,0.2402479302963354,0.1474082963476813,0.14738571136644069,0.20632001364789815,0.2165962843385076,0.06586583537298542
GDNF,,-0.027363088913633423,,-0.03130566402498723,-0.0034524910007259113,,-0.023220863424524275,,,-0.029179070500239154,0.0417183085564539,-0.03309276300116462,,0.05544416170562961,,
VASP,0.03950396832208476,0.16106220526828996,-0.03326067238205784,0.03806275990115829,0.043761747459742685,0.06340695166268959,0.012140821934092843,0.06574016327636437,0.02597487378676859,0.0596391034920477,0.07059104880245241,-0.004795052728327859,0.03971934145954837,0.16897942300134552,0.270661179203326,0.021190461032755487
ADAM15,0.004144612770671242,0.05630853656268407,0.005601640884833083,-0.017655638295980165,-0.02055193436824433,0.016669989599009755,-0.008270710462273935,-0.021818700892473335,0.07606335101305857,-0.007603279519441113,0.03972719465725368,0.03943889860155721,0.05243807751276683,0.05600802058064992,0.15092161104169025,0.058756627893417096
WNT2,,-0.03056374645913216,,0.16892661754457342,,-0.01839216443184655,-0.024549402562352197,-0.013814055426516708,,,0.007474647036733932,-0.03712261264515828,,-0.03491372220843004,0.24085004670893612,0.08246087790885087
CALCB,,,-0.025914641755599807,0.0032156676459032334,,0.014509778507574523,-0.015121261096786402,-0.018230126273901012,,,0.059062642296909475,0.0935415538021854,,-0.027963545881661413,,-0.025547192448953867
OLFM2,-0.08186767568832055,-0.03668767254304324,0.0266147034589434,0.08779785612778948,-0.028232865942547626,-0.06561140177714476,0.028051156549251235,0.029318643787156783,-0.034844917122307736,-0.003869931502936471,0.025789359677381028,0.01857355921017044,0.02310651620178446,-0.06775388756927006,-0.07582362954792482,0.048523293278528265
MFAP2,-0.019648092733059584,0.18648038924883403,0.0296324398412944,,0.025583857769867636,0.057555719038881674,-0.0026910592494808414,0.053704215053241806,0.0019996387023759423,0.0075156257566454335,0.14398308252867395,0.04147023206972227,0.08243481023847861,0.23935251154743967,0.34430034432325557,0.04278945152069588
HLA-C,0.0620604482857947,0.14164037567888432,-0.039775268995997995,0.11279245532240229,0.04188529442162028,0.036587003552082255,0.03846862049527854,0.023925594161809807,0.08373167219258945,-0.06219210684097376,-0.0018858248369834824,-0.016207566743002166,0.029455171506498526,0.05937401867648664,0.16380621350646207,0.08079017873063603
THBS1,0.031030790757361086,0.12600487574478988,-0.018146439552191144,0.06831395614754923,-0.0241485893512784,0.034572166304375214,0.0057150209000854995,0.03799081909725877,0.0846983526464685,0.018819361765939194,0.015313484184579477,0.002720262625124985,0.08782654863143369,0.10715149425231336,0.17803718982077713,0.039343759205098715
HSPA4,-0.10716127749263828,0.0206082251436116,-0.07807611759574351,0.008425951253705748,0.06926234273376823,0.007585602214878034,-0.04540403083400154,0.006270997258731755,0.01764629924844118,-0.01999633961558319,0.0022312617683153874,-0.016667170815147056,0.035449739364811036,0.0201270122005608,-0.015320719690301245,-0.06191342177328022
LMAN1,0.06432097568229996,0.018848935067433202,0.022231279827936663,-0.07402056552495459,0.042569788897474495,-0.023306442293042125,-0.04066646530287346,0.036318630129926956,0.02596801650879108,-0.04818593433044995,-0.06002821375821624,-0.06007506226976966,0.07391370676871538,0.051774162198240034,0.07488958221307619,-0.06106500254668957
LYPD3,,0.024774061995785534,0.20185358285549274,-0.024113162952312108,0.01441087173377541,-0.022888575568572073,-0.018749245947848495,0.03969437771961241,0.06475701679078201,0.0012967307219817791,0.04260613249619535,-0.0019305984822388209,,0.10098278482365657,0.07573463769361295,0.02961700512816079
APOE,-0.023458730407811896,0.006056938247076991,-0.026366392667893243,0.09668305589035549,-0.004324822977321361,-0.0028421622052109403,0.0007790696578836496,0.06878826398293426,-0.021122813223896274,0.0036846078124513283,0.031028513484013927,-0.008911233555498468,0.00892408674745533,-0.09394110964735276,-0.05290609296173501,0.03738240230733069
SOSTDC1,-0.01967077590316412,0.009513235290049122,,,,-0.028574706528652488,0.09942109597870397,-0.04288454232414164,-0.02586663801386833,,0.07059217382855593,0.0701075696604845,,-0.03595653963539863,-0.03535940711144604,0.0074535798911487565
ANXA1,0.0069941757216495475,0.12088276382285296,0.0013251179525197562,0.022717739348054187,-0.07294121242887275,0.05754797234823501,0.0562311747931859,0.05605785869766057,0.054752206978631014,-0.04056552008609727,-0.009100187277155232,0.03544372309782855,0.05006451748816858,0.1482823824664522,-0.1579469728065755,-0.07017465181808903
WNT2B,-0.022538142702698227,-0.02195021167670575,0.07792505434006049,-0.02411316741489795,-0.009565640900076671,-0.03287325918681898,-0.008739502314109176,0.013725806745391877,0.04271601428981258,-0.03239466964167558,0.05010982482905379,0.06094168319127196,0.057463953080833234,-0.016522133488403506,0.06315633169116655,-0.023977119428285114
AMH,,-0.03254831494255225,0.07752677866769266,0.0613193163514768,-0.03276084092811134,-0.0015594569996069032,-0.02715598307789709,-0.026181755064332526,-0.02025831765828498,0.03625145103832617,0.09474132512673016,0.034342222176332066,0.015934899138439516,0.027247376497282455,-0.006580584576026171,-0.048080901658073966
GDF10,,-0.02022249695980632,0.08835901100626004,,,-0.007027509160789114,0.0947628412608881,-0.015870292136019284,-0.004039796327333735,,0.03517783388196583,0.03728388583645727,-0.02705566707238441,0.0328479294645076,0.14682580302689419,-0.017563531750150716
