,UKF248,UKF255,UKF259,UKF266,UKF269,ZH1019T1,ZH1019inf
CCL2,0.12850233511266232,0.13055925833832097,-0.0013555880042148767,0.084497621514612,0.06974213019883335,-0.06238306750250487,-0.004044637167027029
DSCAM,0.011110826775028903,0.0036151112934235093,0.006719364174308407,0.018002654574814703,0.07949324922542136,0.10342139915415874,0.0552140718815206
GPHA2,-0.02071140223852656,,,,,,
ANG,-0.05729689403155869,0.019486381183502568,-0.09443260885222793,-0.03328700044110469,0.1252678160991102,0.08653976145574832,0.12056159555234795
FBLN2,0.04003205969327969,-0.0391266885516146,-0.015511602793376067,-0.03479219873369538,-0.047460483968191025,,-0.05211039257610496
VTN,0.035489506486796246,0.045089772608735194,0.010302327539802132,-0.016368814777673223,0.11933242446720982,-0.006116008758267444,
VEGFA,-0.1337571456675131,-0.043084217452473775,-0.06947289581734035,0.09477968588665797,0.08390311908865646,0.027574684986924388,0.03291897609067345
F10,,,,0.09168708380489375,0.07665645603536238,-0.007225385924281001,
SERPINA1,0.09681575353353397,0.06714039122195826,-0.04926588063501176,0.024910740479874478,0.12169678304028433,-0.01987972588935579,-0.02430757243330312
VWF,0.14248734821936934,0.01416132196727831,0.03523499553573231,-0.008706996474024353,0.14892616248224927,-0.0005388580487948475,0.09900822262504858
GDNF,0.035248563216372,0.15626372361997973,0.028290047970156867,0.12256640724662385,,-0.01843488816578276,-0.03225263697684786
VASP,0.08739372067754152,-0.008851906159898722,-0.03674568829475369,0.10789213735116233,0.07280406241819008,-0.02960750339776959,0.09823848520650152
ADAM15,0.05959206365622348,-0.0007283368803161547,0.04912524929060226,0.11917603061259818,0.016333234165651366,-0.02196704533373631,0.04384593407678118
WNT2,0.018747600785379702,0.18988400159631244,,-0.026936411701947754,-0.04721085160305095,,
CALCB,,-0.04478918179432363,,-0.016591544878583716,-0.0203314745517094,,
OLFM2,0.01484073724610003,0.03555524158289601,-0.004517749548482329,0.03818162141907869,-0.02992755773832194,-0.048200732631229544,0.09889541469614446
MFAP2,0.09453625110683374,,-0.013657511531472582,0.01933613914465421,0.05321245723732494,-0.05622551556661502,0.02872259413315024
HLA-C,0.08655136938677155,0.08805358020661155,0.04845599089509306,0.03795677114947098,0.1541771196069455,-0.007814865730929916,-0.021436748979448247
THBS1,0.05341061354485418,0.01062153743285773,0.008707381925328984,0.11828470506470906,0.11288685701853969,-0.009366735365086754,0.032784025890768176
HSPA4,-0.004989015317507477,0.042613636825006435,-0.024575882805118424,0.07071349315714183,0.023739900786688535,0.04406003245831994,-0.04354858146382658
LMAN1,-0.0485603945810327,-0.04377936685429001,-0.04932937240616427,0.09735361282384211,0.11252313781736197,-0.0008274995399804949,-0.03575043331547605
LYPD3,0.028341599116449376,-0.018269790643574948,-0.020925075239208075,-0.020572289149179718,0.030344200501275717,-0.09918998276155731,0.047465949808479756
APOE,0.07307253538947747,0.044539831663467505,0.05731478356069086,0.07080029721864174,0.08523221423637359,0.044438637579534174,0.10918246626267279
SOSTDC1,0.0015657950576121397,,,-0.04945970167531865,0.02673073490417344,,
ANXA1,0.046775010930182194,0.09352148925240128,0.009384450911877907,0.08176558399088099,0.1414125773187233,-0.027339291980511965,0.07448781217073004
WNT2B,-0.031929760015915895,-0.030115298648016642,0.0176956007281955,-0.04287395936969952,0.0029615257581556993,0.07514701391712054,0.07210878667926658
AMH,0.009295768265420112,0.013931521362902788,-0.029076288790484437,-0.01653210924305571,0.00541493233461213,-0.01565216162515967,0.1050141847113017
GDF10,0.004803810371906256,,,-0.03434749391015421,-0.03276102390483858,0.21117478912468382,
EFNB3,0.045630733165417686,-0.044219006954380295,-0.00971436662867636,-0.07047681960650398,-0.040865419615473894,0.08293106519047357,0.006466624305405333
LTB,-0.012093347472449079,,0.01224479707691145,-0.01702872392880995,-0.01002316389352857,0.030856609754137832,0.004004865702175416
ANGPT2,0.07677876512814588,0.0502276426286311,-0.013568755220796336,0.08813851335169505,0.13212255743114357,-0.03826171572747643,0.08866132549168444
NRTN,,,,,,,0.011188425034749008
ADAM17,0.04687128561527022,-0.027219705419853715,0.021991215950775654,0.13608258341035995,0.08313552168405045,0.0014437280996783405,0.09186384195521957
LRPAP1,0.05221417870687546,0.08204469742042907,-0.03394377261710368,-0.023610677961721543,0.010195460267268102,-0.000494549817907091,0.04815063502688456
NID1,0.11338485540601738,0.0026625757496136697,0.06901520020757587,0.07410731045907303,0.16816957369124508,-0.05127680551861525,0.019983163643047433
MST1,0.00862376278253997,0.03115461554923211,0.04274408689150284,0.0558470791217692,0.09629579655834458,-0.010529586798622413,-0.018247292049116928
IL13,,,,,-0.020594354910850134,,
DCN,0.11977525367784153,-0.07660845689907098,0.04604512432813745,-0.08461464673443274,0.10548401754552142,0.06471634878573093,0.005171816952874492
COL7A1,-0.0067045887432404605,0.044117481120908505,0.04506819647419472,0.05346232052640342,0.07484778060183427,-0.06834965525538386,0.09756546143459163
CALR,0.013450074857743367,0.047606283218242326,-0.034094879765272944,0.1607972597016583,0.11202120778569424,-0.0514932459557246,-0.027625394643874653
PIGA,0.018444715934752255,0.0570603803009617,-0.046102455396725285,0.05464092828793242,0.052140464253199084,0.07989767779551118,-0.03975890502835043
CD200,0.06714249701572088,0.05650627733456332,0.08987448362990204,-0.058340866350335883,-0.04133974131353616,0.0020436213111074165,0.042050697763995684
GRP,-0.0025443934784759813,,,-0.02214701517469912,,,
CDH1,-0.044132082110162035,,-0.03400430635782993,0.01743656724061507,0.10450763322396579,-0.0015869507320888175,0.11946012311148278
LPL,0.06383535615738899,0.08547487021033297,0.021993991277989396,0.007475585773485702,0.1288722139754726,-0.03269100610100609,0.042547258384313565
SEMA5A,0.06129160423674688,0.08659103226936081,-0.006834292764010238,0.14768881269579878,0.0704449122258105,-0.10082921813853507,0.09488412878764736
SEMA7A,0.05133530481742814,-0.0011149045898789611,-0.010020088494985042,0.042389827759580195,-0.01819522873812226,-0.034034905081052606,0.04373494750069276
SEMA4G,0.020987380491613413,0.028875578593053685,0.03847564739025785,0.023328539345411247,0.08602058303703897,0.11404482722462131,0.060268529284930254
SEMA3B,0.0531214491656395,0.10125090146631618,-0.001242270193986458,0.05111740747019352,0.0035501330122877945,0.07157177620674715,0.0799375576841347
RPH3A,-0.03679928659355136,-0.016757121294513507,-0.021965873475863283,-0.01499109419293702,-0.06771925786800286,,0.1080816806201577
JAG2,0.06175400442093631,0.027473760931415136,-0.008981333298273384,-0.006368615891535587,0.014146095342781662,-0.08068857787304348,0.07793164138103256
CGN,0.007097201471528773,0.05965759693024781,0.009483555666744654,0.05803067870567418,0.07251931726616659,-0.07078359695387079,0.09292292605698739
GDF15,-0.005653100238574022,-0.06727966801312084,-0.007508138956752618,0.004090836988914313,0.08176715731012967,0.03922630175885354,-0.003205180239494994
SEMA4F,0.05983364702406094,0.08406069442531401,-0.025220109201089056,-0.031372688581822204,-0.0002108593935293079,0.0576918936963965,0.07719552478691405
NXPH1,-0.03196793571110558,0.0864041414702071,-0.028491086910631222,0.11311628803137297,0.06788285285577701,0.03422691590750562,-0.06734456106639822
ARF1,0.04931483950796993,-0.05660945719689781,-0.08978838918965831,-0.009378738783472982,-0.06194041094289187,0.09289616936187305,-0.027847131393808105
DSC3,0.07588510936968407,,,,,,
EBI3,0.07618839045832557,-0.03431136274103571,0.015322885541773535,0.0349119810113411,0.03814403853699925,0.041034088513427276,-0.018038239196346204
TIMP1,0.06591682684963766,0.018867379016387565,-0.00981445966851227,0.08775929239454978,0.14570825688002112,-0.0262666500547091,0.034197335143046986
SEMA3C,0.04416950140025517,0.1079220778555215,-0.008142877831370543,-0.023436243028973423,-0.04267301842664949,0.059249934469637396,0.02289431192815938
GAS6,0.02823615574282044,0.07717764375246858,0.047925359206391016,0.01814592325107503,0.10606325974467022,-0.002411307735675941,0.05783983701127132
MEPE,0.04890136093205268,-0.008097569776477324,-0.038540863737360744,-0.03492508680153631,0.014090730655578837,,
SERPINE1,0.05515721172946315,0.02669590329179807,-0.07341988695678163,0.071514617367643,-0.020473210303546947,0.0063606396692277925,0.0360930299475861
RSPO2,0.014115976616498407,0.024537733181402843,0.12196686681178788,-0.04112784126772415,-0.03455036171014708,,
SHBG,0.006928633746752548,,-0.020868731725284626,0.06407420908048868,0.03807599843532512,-0.04448449167331224,0.025043556012289185
LGALS3BP,0.1213267029352045,0.1100468242196848,0.001894343201632604,0.1579652969658982,0.11339153590801931,0.011661838691807792,0.025324942059249185
LAMB1,0.13566741925420137,0.03126322822976371,0.04248410938192101,0.09238124426215026,0.16445227400098272,-0.0797052121702176,0.028698520247053775
SPTBN2,-0.01966387754237617,0.07573346660685192,0.035099322959482794,-0.053054108668101896,-0.07154933820353669,0.014761176247254135,0.06835217266469096
COL1A2,0.13594315360324602,-0.0070911003075997715,0.01297996151571617,0.07753873007625219,0.15274057103116412,0.019406813849378445,0.01528417852305804
WNT11,-0.032021465689045736,,-0.031960072400964136,,-0.020065370910076867,,
LGALS1,-0.06421612807233185,-0.05171804735408042,-0.019326373659216668,0.01765367225972774,0.0708538380849122,-0.003067275028064489,0.06773982114711166
BCAN,0.06661895432333527,0.016197921747331933,0.10340348172980404,0.15857149705844537,0.13912660365533877,0.11038030257916208,0.1333680003656904
ANOS1,0.03551575689741531,-0.0130832011289194,0.0038409122371243732,0.0750363866013266,0.1066787867708352,-0.018542335833500442,0.04868753856317142
EDA,0.04950815491860265,-0.015951554513684508,-0.02948476066309435,-0.006833995155279615,-0.02399142878500496,-0.05121823360040529,0.01283604435190764
FGF22,0.016471205461745443,,,-0.026793747152144276,-0.01839255264255005,,-0.03978564352452171
SHANK1,0.1197822817633317,,0.014523150780946422,0.08677271273546965,-0.01749934568404537,,-0.04172279925668129
TGFB1,-0.0008650545473137322,-0.04395761714985495,0.06704285771365405,,0.031230201337779054,-0.01397323307673301,0.09969606496887055
MSTN,0.019690231174713625,,0.02648777822860388,0.013857783642570957,0.1795546446368267,0.09798059266037179,0.09044392151893162
WNT4,0.04917381209465765,-0.019057295173214743,,0.021643704828456383,-0.020854103292693195,,-0.033034116060651535
TNFSF4,0.01246834238236566,0.010769846745321457,0.01387739793886887,-0.017665347367184038,0.015270683621304567,-0.030952740536990646,-0.05211044678693188
NTN1,0.08102169474655535,0.09215506129854734,0.020860832329286615,0.08078755328218248,0.08861732863150143,-0.08504065029670363,0.0033752576396966646
CXCL12,0.07703174230402027,0.051501605150104206,0.002038657637396215,-0.06126796998820029,0.06279435689029746,-0.05843928120088947,0.018242509446175784
GNRH1,0.009203178680097386,-0.018895355644742158,-0.039881942332781105,-0.0147206627507216,0.10732305799525871,0.03816378966696613,-0.042664008139813976
FGF8,,,,0.015272487636361732,,,
RIMS1,0.05784198449290937,0.0033371736942060227,-0.006383447396385016,-0.050993483150058555,-0.056427622278438276,0.08057796519017653,-0.04561694571136896
FGF14,-0.03428437998730263,0.00196830254198589,-0.047609653095690097,0.020578513474913306,0.08975072194329269,0.04256494028815285,0.05776699717624086
IGF1,0.04321038691122221,0.011789583493959227,-0.02832576279797821,0.0030772262236561693,-0.019585528111676572,-0.03157367822114807,-0.046988058108997734
TNFSF10,0.03244635059158386,-0.029933801140010315,0.02500124552039582,0.015687331537423358,0.1422298705845666,0.04669474106824019,0.010217918702980498
GDF5,-0.033424147820107025,,,-0.017028730542420583,-0.007792197551779178,,0.05832322721337632
CHAD,,0.03630976185073576,,-0.004019926988838953,,,
RGMA,-0.01789819978036575,0.07037614412149237,0.027148026282244223,0.058988794595196584,0.12016633869439504,0.0768375695300633,0.06210131336068221
WNT16,0.0018996110040341292,0.04302183148214399,-0.027887947457633535,-0.019835833100452213,-0.021442226968405066,,
CX3CL1,0.06709507582921276,0.011501462440876924,-0.025327453367674255,-0.035019154034602304,0.048611515178854356,0.02088220853377582,0.033417898909166945
FGF1,0.058434942758801574,0.07114947383190798,-0.00033006676176088203,-0.02485532579638449,0.0132501850449134,0.008677628234087631,-0.13915888296171128
ALOX5AP,0.04486667057060051,-0.012487100783873334,-0.045759489715879155,0.0017315332205554508,0.1170963272538878,0.014429642025455129,-0.017079457632672688
IL1RN,-0.06792167251517486,0.0017945251855169492,-0.047043154721771105,-0.02020714398624769,0.10390882927757922,-0.05601659478073763,-0.04419629990157071
NPW,,-0.011826407897413358,-0.02649029796078459,-0.02093156875139198,,0.00614905889278251,-0.018989578437682637
CXCL9,0.03920319026614001,,0.027243024120939464,,-0.022593870369291398,-0.020493324404873024,0.10188871171132292
ANGPTL4,-0.03549339821731731,-0.0004631091355676767,-0.0011887495171784182,0.025912580749893274,0.02132367669429109,-0.03494834829648778,0.023935243999584452
UCN2,,-0.0019461999761520652,-0.01836821543966146,,-0.0197958770958738,,
COL4A3,0.0007314559408687919,-0.03298158527056996,0.052172620098060396,,,,
NRG3,0.10285076744156317,-0.020593385366009458,-0.013293794928247248,-0.07578644893930334,-0.06458936731680541,0.04056614724598861,0.05255116275859985
IL23A,0.008180183121344402,-0.008780475647581918,0.05192190811002375,,0.1492625764515,-0.07996232799622217,
COLQ,0.037267512010920066,-0.02603526563222427,-0.038676754649070784,-0.023651927920889878,0.070311779302595,0.026538474062288223,0.0925299463159503
TNFSF12,0.05989733306529561,0.027719356462955556,0.015786583344979538,-0.013410487162425324,0.08415394577520374,-0.027092281753323174,0.050746671340519516
DKK2,0.007306565673075837,,-0.018639011331179112,0.02450700913762689,-0.03525523841548178,,-0.028056674841605272
FYN,0.014107044694636972,0.03717923138763211,-0.020686179817204522,0.12249481393777403,0.088661554538827,0.05155285422101302,0.07291103043871602
ACE,0.1165513220570891,0.0001526801943349051,0.003642050129157472,0.0668769326860596,0.09569133243232471,-0.01311673708104514,0.03803721695416587
IL18,0.11375018583882979,-0.06691468929450964,0.06082531353669428,0.052797023861763145,0.07766121854286026,0.007489582294486701,0.019404085907727568
CCL27,0.0065373314372817746,-0.05734201756242672,-0.04327518680125082,,0.10085270517119381,-0.017027604044200353,0.058003880952068335
SERPING1,0.11754953475574696,-0.032985951964276776,0.048101494203465385,0.009571476155242386,0.138133092804322,0.012410567820436043,0.031955945771907586
AZGP1,0.051553682987943626,-0.03192111616423587,-0.03445848397569554,0.14299843347418476,0.043417606336061884,,-0.018817402596370675
INHA,-0.015014342307894744,-0.05189089426163987,-0.027889694040716007,0.05646849241434187,0.004686942656377935,0.05451458757416045,0.009280040317135226
SEMA3G,0.030074045853383077,,0.026238376193427112,-0.02355647082815166,0.06593096835053112,-0.07898841993017551,0.010959825371372944
COL6A1,0.0780506489769542,0.13735714937675172,0.020551301767398947,0.11779717809046607,0.1374553630449544,-0.0761633753011952,0.022061893109975472
FGF17,-0.019095829151712724,-0.01037056920945847,-0.03447685317248675,0.0637548435977481,0.04957048628267947,,
TNFSF8,,,-0.023431348520729214,,0.022417266843042377,,
FGF20,-0.027855578355175596,,0.03488708909953701,-0.01766535294413846,0.020820558120883143,0.009097750118754983,0.09945884008320938
ICAM3,0.09082758306609938,0.06893951555157218,-0.04536976812115625,0.016226591701600557,0.05501805526891911,0.0342472959142524,0.11657198545474229
LAMA4,0.10050703625552258,0.038439602042517534,0.02721949588142302,0.08976257143273808,0.16187344213769922,0.001870044266631648,0.05301642282506524
DLL4,0.061463591000368294,-0.058420600366577466,0.023499517497498915,0.021447922087319563,0.08615607153706677,-0.015999318446601313,-0.028775983046619782
SEMA3A,-0.0235775558985575,0.021751893452279316,0.03056475072333422,-0.04567694420119775,0.019129143820582638,,
RLN2,,-0.04702568363904379,0.039447521458890265,0.14045928101825048,-0.023991425692077822,,
C5,0.020562765996576724,0.06167114817741433,0.0005770054269153126,0.06887783230150926,0.12793408256381802,0.10137386513623227,0.1576412338957916
EDN2,0.0003883412475883172,,,,0.03576740048972295,,
C1QA,0.1341517593737391,-0.03573669885983397,0.04787721283888751,0.08260690038454171,0.14976858979889232,-0.02138883609460572,-0.06712558479139065
UTS2B,0.007577554971120688,,-0.023646746692244494,0.03259415037768965,,-0.03830176207176633,
COL9A3,0.026146996312891555,0.11919291464864679,0.026508957150009064,0.15064625188113062,0.12734591882827265,-0.0857036030645422,-0.03409690042979008
DLK1,,,-0.031609810196253633,0.015879852419300417,,,
HGF,-0.022826367903360532,0.00302664741496079,0.06503109357320648,-0.01264887726793413,-0.01865238798502991,-0.062263554835813556,-0.04742689599567704
P4HB,0.004723572491732444,-0.0213119152899735,-0.019420177990575105,0.1572360564934953,0.09630335195770778,-0.06497992421117225,0.035674059041497445
ADCYAP1,-0.0040491548911584605,0.04053728798504893,-0.02121244893841876,-0.04689714735089439,-0.03075698274401179,-0.06341498253011461,0.013456129194329288
GREM1,0.017455591607274702,,-0.02043820254446039,0.02609327922898394,-0.01613998354817408,-0.047518212481716844,-0.06638650624901248
EGF,0.04555857578721924,,-0.012773044139897494,0.034350774835105805,0.10298026912982239,0.02554898157611517,-0.039455048128439
VEGFB,-0.012996007037829986,0.03018971186681513,0.027337148290412346,0.039234801105848524,0.044193392653981,0.004296796504923362,0.010236838347432671
FARP2,-0.010312766423634028,-0.010164346527425367,0.027154196580975,-0.0006781814534114339,0.05997305571828532,-0.009358691270365215,0.04190663138254107
BMP3,,,,0.022521708558555748,,,
LAMA2,0.08924396353748382,0.032694115231633555,-0.018066721686577372,0.004734140570387951,0.11473994841318684,0.020477727070063283,0.010356066266874957
NRG1,0.0203972661301531,0.13506972699690717,0.19976939051789244,-0.025276828948107243,0.04275952507844169,0.0052852756013761475,0.045082775573996814
SPINK1,-0.07193469535801113,-0.053853345725436375,-0.03332930701218481,,,,-0.029799143012598776
EFEMP2,0.05649337968486901,0.06589916346904903,0.056315932900525216,0.0914172333484418,0.14351152743816764,0.06608652616064183,0.03836029376956465
SELPLG,0.04319028222600606,0.08999265940913848,-0.01721635235826927,0.04235776780125889,0.010237037380378714,0.0552102011355468,0.1046941237205166
GDF6,-0.01226250437041136,0.07991902293754165,-0.02649030025269568,-0.03082674640881828,-0.007334461239305649,,
HLA-E,0.09773904439299337,-0.015482251544587697,0.044300265140221624,0.07793866000993763,0.1226746984269544,0.07628749829679647,0.001343356750329937
PTN,0.0844150598702608,0.14343906771126302,0.04154374338375963,0.15763759531393795,0.15805856563444992,-0.07602589038528207,0.11428703087895709
CD274,0.00815959480380357,0.0372638192924606,-0.006308547983066968,-0.03446373636838643,0.10287313634937026,-0.03058039366950169,0.09183329877815649
CD14,0.15427351097531572,0.02656563206196527,0.01713676913716902,0.08546473374283083,0.12987541840948585,0.026775048457355222,-0.00624821846233299
SFTPD,0.024532233598791645,,,-0.03492562842531649,,-0.03109467810035787,0.019959668931936795
SLIT1,-0.0137500384665543,0.07205427087374942,-0.0035530448886555255,0.03712389650557445,0.07225736825267869,-0.08440997827058028,0.16067880054229536
LPA,,,,0.033045140826003835,,,
CNTF,,,-0.0028314591776564847,,-0.009505511454324437,,
BST1,-0.0025559500609438125,0.14657960137955833,-0.006164557416873911,-0.024874790698253137,0.12425861899464409,-0.0031225937496606577,0.020849946297102653
AGTRAP,0.06835005576428387,0.02758018441028086,0.009245913358878265,0.049291257145954656,0.13226856324356748,-0.037392355022824446,0.09440576132064141
LAMC1,0.09833183648427335,0.08585759079898332,0.01993053465865101,0.1092771795684234,0.13275331928720058,-0.0878296291556726,0.02352106455215564
COL6A3,0.07368492398594725,0.023601058236093028,-0.018354784324098587,0.0900240795047786,-0.017028190516964557,-0.005341623521554968,-0.031155275053945816
FN1,0.0958144080048485,-0.02462572704785489,0.037764014340862476,0.08638181950711965,0.15684198117126946,-0.015511882236186565,0.026825185665719148
MIF,-0.10475253932251301,-0.09224188432848746,-0.06679059232373863,0.08154600312396791,-0.03850692995091665,0.07848579096853524,0.06284488587954634
JAG1,0.03470286529796136,0.02834262691916471,-0.01344890928056859,0.08581852802284108,0.1010393880163333,-0.03999087244726281,0.01710738669657824
NID2,0.12472890725500395,0.010017617834774718,0.07718649039827764,0.15036134754075883,0.13853240069041958,0.05418211631673094,0.008676762126564487
EFNB1,0.07823785271792637,-0.021939856978523322,0.01691577978122365,0.09961215443736243,0.08196104826560624,-0.04230001931058505,0.07941748395910553
COL4A2,0.13099028167141974,-0.0299978574712326,0.02678658740997615,0.10420983307806869,0.16431432610043592,0.0027928719312233646,0.031022303792349343
SPP1,-0.061933619636593475,-0.025536540463310865,-0.0199375625598278,0.1586617610854707,0.14069309435296204,-0.08998515669860771,-0.057278965574042724
PODXL2,-0.0031934807429856663,0.13249417761511448,0.06637175770834108,0.047319478481198475,-0.02182962744799995,0.04183910239850819,0.027019738300463357
FGF9,0.03965587394244702,-0.011091759984139561,-0.01532926896938602,0.032496007304365325,-0.05826657294289404,,
ITIH2,0.010445464951620796,,0.06950332440452889,-0.024567929290181464,0.12031506506088138,0.04801201406285385,-0.049672494720265505
ADAM10,0.0032057235470217505,0.09491088394653048,0.012273936962438848,-0.0026370583838848448,0.06223081855729872,-0.0032108980423543867,0.019583468864127623
CFH,0.1114209088777113,-8.194412454179312e-05,0.025500504242849515,-0.014744914563643768,0.07338559345401545,0.11013350098568378,0.06722503004370481
COL4A5,0.028699545492822,0.03432603791573269,-0.030913642599112005,-0.005174649766768414,0.04280081585863021,0.008525725614989339,0.02448541880943147
LTBP3,-0.022744061457078673,0.04738736633398155,-0.025510850313018276,0.0014752526079813018,0.03002361909834331,-0.044260262744290686,0.012831026451758364
GNB3,0.005971105741727369,0.031390508250496975,0.03192818143256062,0.12565226859633752,0.11907988246366538,0.09392171433942736,0.11604138709080127
COL6A2,0.12361219211274353,0.024189661864955348,-0.006271683817305303,0.20492751583920543,0.13942769547162195,0.02015110232727963,0.02271604592899079
GDF9,0.01378999726590935,0.08368521444307075,0.000993502446606737,-0.006024528016300449,0.08874482645843544,-0.027509330240514027,0.13012783194406216
NCAM1,-0.021823910119910694,0.07653412411707855,-0.0039003142787244513,0.04544219116729326,-0.07267729801731493,-0.041304926630432795,0.004579161057544246
APOC2,0.03206455356116587,0.0008072239999600085,-0.012441600327800468,0.08770167314658496,0.051664544078022644,-0.018531333546967996,0.009418555620593407
BST2,0.09348861635968295,0.009067116182742611,0.049165652363020486,0.025389871541379252,0.10964068243741304,0.007211823367308976,0.06917613745828612
COL5A1,0.10071048844963941,-0.02728850761171715,-0.01839784170316151,0.17248790976524564,0.08460076417330255,-0.03354107274830004,-0.004901623478786542
CALM3,0.03785166994174738,-0.03528968402072096,-0.01285224188466325,-0.1492683667176637,-0.09140015521789793,0.042704389180149044,0.03985745065422713
THBS2,0.03856526921671928,0.020229915676745876,-0.03522429188228125,0.11501205482677487,0.040453683576887126,0.06377208765453397,0.04662935609808067
SERPINE2,-0.07809420270006225,0.021791202989859336,-0.03238785803066513,0.00792843416431,0.004995216662916341,0.05717104430397482,0.04851505635118966
EFNB2,-0.0425722666737381,0.021847150363181772,0.026335530482318712,-0.02492669071121431,0.018662133016829344,-0.03762195076318545,0.19320432370377735
PROK1,0.027987851096053364,0.020615462582626337,0.00013141623936599843,-0.022315737807020595,,,
MMP9,0.07274763492911099,0.0037032147824028966,-0.025981620893935378,0.04743675271583448,0.12368849672984829,0.10243257334685171,-0.028110428361832675
DMP1,-0.02467266889831722,,,,,,
NPPA,0.05401843869185729,0.050209852944036196,0.024508249421575017,-0.007446415882047627,-0.0086282944029441,0.018044454287791254,-0.05871148237337709
APOB,,,,,0.0011152034191291192,,0.05489096527265082
C4B,,,-0.03179694569636135,,,,
NTNG2,-0.031109897239962107,-0.014968023774626167,-0.049153140389881854,-0.03240654379842096,0.03336772632223631,-0.008895725276912188,0.04945307547689676
LAMA1,0.02870001330595008,0.018965737018808805,-0.016194214698852776,0.07416471304310614,0.10003470451936616,-0.029923369483510723,0.0666422601149623
UCN,0.030403723948167517,0.07805308063619497,-0.04347863842132977,0.025116581760471636,-0.020293200029827582,0.052460778971558736,0.10219627609823846
ARTN,0.03814420784629133,0.015434104932706557,0.037884676989981436,0.0038459766033601124,0.02489731552843464,-0.07357601085885714,-0.016667726702977143
PDGFD,0.0980656552944662,-0.00022706067576208958,0.011638973430205304,-0.019547582738458767,-0.031463820140431184,-0.07562065860557712,-0.04419660127465209
EDN1,0.047521300380963576,-0.033502733967086404,-0.010307507907599342,-0.00803748413834606,0.04662074680153909,0.07373892671019888,0.08537382894036023
ARPC5,0.04075368828877142,0.008199654869017624,0.015503649298471636,0.04198577922834539,0.07566620737527466,-0.07728747602702504,-0.01239664311864403
GSTO1,-0.05734505294078322,-0.01381432734318544,0.042988578718347034,-0.11320344049285913,-0.10073922115395548,0.059913099735440026,-0.02921629310203582
SYK,0.021268210589258645,0.003396004747169304,0.004949330305154337,0.014048999917269791,0.07900520807767794,-0.04093756309438511,0.024532533061526276
ST6GAL1,0.08490096097850348,-0.04594742112335936,0.011573857871500675,0.04049821351301571,0.047291654656514984,-0.030124283625935326,-0.0246675629790864
WNT3,0.0539063957235446,0.00638536504587465,-0.01892271649491515,0.006289966912538216,-0.057078049587096925,-0.012473508782516341,0.09657993984376738
HSP90B1,0.004181795591193622,-0.031111732448047383,0.028578499630985136,0.08226897097727782,0.007901559696563904,-0.0978458969170644,0.04188896975225234
ZP3,-0.069944355292655,0.01956721636141813,-0.019498909981093684,0.01581779835529795,0.031409393583221146,0.018241929777298917,0.03358370142976249
ANGPT4,-0.026810794125038378,,,,,,
NRG2,-0.011325316420668896,-0.01610999771368673,-0.0015266087961706854,0.07512356214440874,0.018264325507966184,0.04417661257319383,0.00660391088451065
MELTF,-0.020617443756294995,0.054508842644951996,-0.017864626254846788,0.090768657564152,0.06985370168447753,0.0010199810983488944,0.07724537751657308
NLGN1,0.003887026104906358,0.028637700333411287,0.006389682225679048,0.06865714068471435,0.04582837932873472,0.0768604020255515,0.10821814943557251
SLIT3,0.062301904106989055,-0.022420416098964644,-0.0035551799445953988,-0.06452225321884603,-0.04457532775548624,0.05931010790785202,-0.016083221131661767
CCL8,0.05077939585028059,0.014323250365454928,0.0612301080009113,0.002428826530543113,0.004776389610670673,-0.010419265624177653,-0.02979917588353098
S100A4,0.006693976744365146,0.07945045070176915,-0.002868701785961864,0.11404441780431755,0.09815248491498503,-0.029680644103346383,0.03266963970347805
TNFSF13B,0.07192190249124361,0.022089115127941664,0.015948428209088115,0.09586908274006366,0.10624138905605943,0.02284376841792645,0.057159219156622
HSPG2,0.13346287906037424,-0.07043756235761642,-0.022730050446282995,0.14473017724964052,0.13717980629818377,-0.02362611514988618,0.01751285644991664
FAM3C,0.01829072908184051,-0.015803704287689978,-0.02288970864330472,0.005431853500952767,0.059953807907999555,-0.049628014844716774,0.12512913774821066
FLT3LG,0.04328426566097949,0.016819922747109382,-0.02050826435067665,0.041189364391213686,0.05099431774237486,0.026659520207486267,0.05978052406780265
A2M,0.1602705237721763,0.18858929394919277,0.026626073029927776,0.08683742138257816,0.11002150054598411,0.0025496990596611826,-0.037437019991551586
VCL,0.0530828205149897,0.0727725958126994,0.0018892196120011123,0.06632781986057759,0.06641325847149643,0.04456640991750223,-0.008499417179713097
FGF2,0.004873909629347006,0.11667166992441437,-0.04125478973498088,-0.032031373207008565,0.07536760553815954,0.07420424083644507,0.016632608584995247
AGRP,,,-0.021209003415492284,-0.016143181020506,,-0.03337134660524815,0.020313948831179863
CNTN3,-0.03049507545145673,,0.022113116687030115,-0.06458184913925231,-0.06003252046720704,0.005228513098952144,
RNASE2,0.0656054978601967,-0.09982187630139004,0.0027664422439971988,0.03342096784391735,0.10527445087934764,-0.03581461164453168,-0.06811045066853869
ADM2,0.0006894846113884558,,-0.02854021131173363,,,-0.049191366710224275,
GAL,0.05132316519730008,0.0844226885845625,-0.044641013263601766,-0.053763703659990635,-0.02972034059840513,0.024414945929069426,-0.021442732591704095
CXCL6,-0.029937241270824044,,,,,,
PDGFC,-0.01597643017669449,0.06829905805413945,0.04311316791594177,0.06700849628705766,0.10380658492851286,0.09209936584185782,0.10786248750211802
