,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH916bulk,ZH916inf
MST1,-0.06892422933963424,0.011806008529549184,-0.04882365796020049,0.018845933152587604,-0.14996114824763915,-0.013547024459112475,-0.008892691931779238,0.007216304858314624,-0.08339962708691141,0.0019784884774821728,0.03607034266849894,-0.041065009643699246
IL13,,,,,-0.03603431013462083,,,,-0.002943048834093585,,,
DCN,-0.0598284588524144,-0.04343820204044872,0.08564572330203209,0.05357498715136275,-0.12846195906852134,-0.034583976920542166,0.015828191142046213,0.006606072200675927,0.09535221734253436,-0.0005052697170420491,0.04307469237799299,0.024745029076476646
IGFL2,,,,,,0.020048210632426608,,,,,,-0.030816038511859035
COL7A1,0.05026733899612844,-0.028490200330999402,-0.014241890135371148,0.04523308289014831,-0.11884101921613649,0.0012324273730860906,-0.009606265387866325,-0.07790095916944903,-0.037296502417299864,0.0440524458958318,-0.018218585608810664,-0.04964171248929853
CALR,-0.09578400818844167,-0.03768258468196507,-0.14905477442980802,-0.08209696985070668,-0.24699247746711142,-0.13943178390709252,-0.053718163097084784,-0.17008655040403287,-0.1941419606433373,0.03458867522658765,-0.01017108447970783,-0.031928573908846986
PIGA,-0.0415644195671039,0.03425051665732727,0.03424033978775696,-0.00486120000554537,-0.00040900439312354395,0.01863408095256349,0.01185803014358807,0.033358244996815584,-0.03609882938249927,0.018293306143017822,0.04811876951293948,0.10046781855577021
CD200,0.1746772192478144,-0.00975716796568889,0.06575910349806023,0.09499833303577915,0.19131345053271354,0.03436001514932123,0.04771581772581694,0.21434090184590945,0.16133129623777695,-0.08221450432475803,0.023645156019485282,0.10416792992578743
GRP,,-0.011886997919468763,,-0.03641164669288789,,0.017125954580098465,0.022747793940825007,0.010237107513612941,0.019659374739093287,,-0.05781872783370768,
CDH1,,-0.02153156091739572,,-0.009981435880300402,-0.12582589607386768,0.01568013817191042,,-0.04355066916282649,-0.03922780772037374,-0.03199335328666886,-0.040958060748397286,0.08762319240496913
LPL,-0.16584949110774305,-0.01626698099044475,-0.0086275673556234,-0.04486808916845997,-0.2296376073291874,-0.12106636926315884,-0.03885168602035925,-0.039255234949506036,-0.07798678493256894,-0.042580326672300176,-0.10977772504766056,0.04538627204602255
SEMA5A,0.03066407098447867,0.08980930724042928,-0.025303146912012235,-0.059850584886572585,-0.2382470134341631,-0.05245500596540018,-0.001021463712704702,0.03821259558531726,-0.13192625273816774,-0.028866270861096253,-0.031232117220745755,0.015485134208460797
SEMA7A,0.17348748020105806,-0.025580696899896786,0.15169683271722512,-0.022001374426096055,-0.000573580770329873,-0.03167938676343892,0.07172252869958912,0.005137360098246487,0.05693770062635836,0.019891285054781344,0.032278487257971354,0.09045787334542726
SEMA4G,0.06460358567332578,-0.03434025006327115,0.006794934484895165,-0.010442333497786655,-0.016861343199289676,-0.026252590841594797,0.005017161923184446,0.05720593025341088,0.061484608144640115,0.014277252478737883,-0.05158030994537192,-0.031772605410854485
SEMA3B,-0.07505821103016297,-0.027612956736683337,-0.07786798513593231,-0.013051984641334715,-0.08805872043493679,0.05181382383590308,-0.023564225749864436,-0.264708202700975,-0.07438135184812156,0.04411134007401942,0.03853289496171483,-0.08982578609778667
RPH3A,0.1657945489016158,0.049773942833119124,0.18525226793975577,0.10107558406452354,0.19914618464948508,0.07614367429883363,0.03077593081170095,0.289492956622776,0.023186646818789812,0.057701366668805446,0.08296843006036558,0.18413648069407945
JAG2,0.13494786614583515,-0.07323000403252873,0.07193019226123107,0.04528719261928784,0.013857417649770588,0.0247148308517806,-0.029659831680934324,0.09888282792595303,0.05811042185551038,-0.07118333074631072,-0.05108241868696714,0.09957361850941893
CGN,-0.026621751546061355,0.024383543376928628,-0.01875775595050774,0.05063901147434697,-0.07717162794651428,0.01273494476711882,0.038460676350024287,-0.02493677599647689,-0.017152617721285558,0.056987154159656946,-0.018074735702881747,-0.028304308552209702
GDF15,-0.06489948939117475,0.012990039816585227,-0.034623506559644274,0.0034278050463989666,-0.14310427753265412,-0.06266704900260749,,-0.05953370453491389,-0.07227619155834758,0.1082891456973975,-0.08320068142179375,
SEMA4F,0.08606479877591193,-0.0301914684745172,0.03605820043162978,0.008303603075717822,0.2418467727947077,0.057307968180066414,0.04503218292030255,0.1739639014571182,0.19048185857656683,0.0035686764466798153,-0.052334667429244044,0.11959393599019372
NXPH1,0.2386347034737001,0.012915647992319352,0.16257996168407296,-0.009710594893898649,-0.0562416387627779,0.016631678568274386,0.07760565402050296,0.19925996405743232,-0.030040376870823265,-0.033838419471966294,-0.0085741795176241,0.04251180022257487
ARF1,0.17698073917850674,-0.04000505489972776,0.04160056943059101,0.04290019139075089,0.22775818851999483,-0.029175648285219426,0.027678683951683023,0.19404295169475605,0.07617455748518152,-0.007471834568845759,0.01855472157022377,0.06360759116864403
DSC3,,0.013754889861082444,,,,,,,,,,
EBI3,0.07288764111970326,0.02086481345990584,0.05830432650271596,0.02285241825512831,-0.07410178810119282,0.04801187275311301,-0.0016542541272842202,-0.06134591350840641,-0.037444628837741877,-0.025673984821058076,-0.07955274680205308,0.12825283917947428
TIMP1,-0.110553621534682,-0.07937789035696036,-0.16391909963145324,-0.066683499407642,-0.16838419590573103,-0.16543515476858922,-0.006594912260937972,-0.21163146651256753,-0.16041863161590453,0.09566674957159078,-0.004413212868157668,0.050208287283953254
SEMA3C,0.0374348802284224,-0.03971839753379747,-0.019730678440808173,0.022414789205688193,-0.0022849096823321573,-0.006542359201504253,-0.006581911706863033,-0.11768225834359043,0.09770461112197457,-0.0015946386702932174,-0.0395970283791729,-0.05397811017936819
GAS6,-0.02040692041762998,-0.031221320531715075,-0.08215507284479456,0.0020594287378684238,-0.09710314050880473,-0.006304496997053609,0.016387427300640627,0.006630543549238615,-0.06464940959151752,-0.047614945753423774,0.06582052757440107,0.09099891441028826
MEPE,0.22102567874094778,-0.04054711527677593,0.19564299990955092,0.017077998300697544,0.153779057769429,0.08560119391838923,0.1464507711543798,0.1845865402743802,0.2771343308733096,-0.025958151399697343,0.0393706082014989,0.22591135581056754
SERPINE1,-0.15895215584999153,-0.059082015606435515,-0.08081955619043131,0.042242282660762916,0.2373640258811812,-0.15160283062545918,-0.04423660801211011,-0.14608933754825837,-0.11639122662037932,0.0951885653552935,-0.05090576773837082,-0.0880890594712901
RSPO2,0.25530104486005506,0.031866604929546495,0.16342859298444973,0.050766640155651306,0.0881654081090679,0.06951010991436705,0.054055760276066275,0.21918582934015604,0.16782045770485776,-0.02097434841879133,0.10277085127108278,0.18089062372530962
SHBG,0.03052009258771209,0.026190655028207235,0.025246645171103033,-0.025688212706744883,0.024734153862633137,0.009011767654225103,0.03384358150524476,-0.015195301099179787,0.07106773417428591,-0.022474915782905273,-0.03903064785434303,
LGALS3BP,-0.07486881440191002,-0.04246020725777066,-0.09836014990161197,-0.07923371009999798,-0.29124923316741264,-0.09864091480925243,-0.08391759330329386,-0.2790389247606595,-0.14648342124342126,0.031644846890911044,-0.04830238254314047,-0.0981407252641571
LAMB1,-0.02609451855111061,-0.05079363811184782,-0.021512154630850357,-0.0028189161051760574,-0.16296553749179543,-0.0791021184328826,0.0014878543601983432,-0.0187528773514417,0.016850540438827798,0.056704056630371626,-0.03503670342562102,0.18456610947953153
SPTBN2,0.20363073577028784,0.04349608204320499,0.09419014036108324,0.049376767993279454,0.20456149256835093,0.1530495581652086,0.040199424734793474,0.2796514093994448,0.274817134299234,0.0048143611498423985,0.05644047586245036,0.16450585480867072
COL1A2,0.015236601774727684,-0.07732558351819246,-0.002776168040239416,-0.03152774163611512,-0.17573470141876613,-0.046070405964371265,-0.004691743240463586,-0.05759389597958026,-0.10061818729529398,0.03743021321031037,-0.015135483395528096,-0.062119977350529806
DEFB1,,,-0.02184298719748281,,,-0.02289712177675134,,,,,0.1446249460369165,
CEACAM16,,,,,,,,,-0.01533433086354215,,,
SCT,,,,,,0.005302443168862378,,,,,,
WNT11,,-0.028942784991386403,,,-0.03510873739283644,,-0.05673015126337019,,,-0.02818485204477195,-0.030430567812528474,
LGALS1,-0.14256045846188442,-0.04593597661988734,0.053546482886120544,-0.042720921523870414,-0.11001555465638718,-0.0629136693674804,-0.04872499991920931,-0.238654079145067,-0.07676058967227578,0.049814947107353305,-0.06721088755096709,-0.09467662102450371
BCAN,0.05816991123640037,0.045430981005532035,-0.048178370040670535,-0.08141463371578246,-0.29502377939860946,0.07801753045900987,0.04916334336920857,0.22303835088066418,-0.21826480755004712,-0.07780345889008836,0.00631655069117789,-0.10034254616470477
ANOS1,0.006770904277227723,0.02409362777442408,0.10168954672411075,-0.039774759266954805,-0.19028230833110663,0.02876130450988099,-0.006541522350706877,-0.08131735377136565,-0.07713723503883552,-0.0674652078062175,-0.013400722160114596,-0.025188321851730606
EDA,-0.03871691729280391,-0.021188909769092854,-0.007510762514308118,0.10763146490709564,-0.012347444748540298,0.02492421970239853,-0.044000194291604976,-0.012210715189709937,0.0006161282005839661,-0.03056847092192013,-0.025475049092974954,-0.037074173989157584
FGF22,0.03489520199707672,0.07527841404604625,0.14554402040506034,0.05198195433538709,0.07284310607120512,,-0.0003210488223494354,0.07821334956664058,-0.04362371772058823,0.015153961654909466,0.07713615004472324,-0.04441985963365522
SHANK1,,0.0540314983361046,,0.024058699729259735,0.08510886923526784,0.006012037317709563,0.03549060617398258,-0.023652895666677057,0.0883748013388896,0.0069105582968308245,0.12559343074952936,
NPVF,,,,,,,,,,-0.016976084886698627,,
RAET1G,,,,,,,,,,,-0.039717088515729394,
TGFB1,-0.054714745140843415,-0.028454869948474532,-0.03155317912345681,,0.06316466600386926,-0.03274330851348831,-0.003046646724024102,-0.09949493689086598,-0.03417835140902168,-0.032843959786228866,-0.05760218883566558,0.03974155483326114
MSTN,0.11723718731212905,0.0500208913671824,-0.08096675705000167,0.005231036547776173,-0.15844362988494254,-0.028941638387964517,-0.01664914391236434,,-0.0709372401334575,0.0691297473507399,-0.033836281205936874,0.11381090944509353
WNT4,-0.028577813078766688,-0.019501583888592022,0.008112772254170014,-0.02129054564792352,0.0505959716058846,-0.01517067394976779,0.013200448440693974,-0.015305957622749061,0.09322420657588866,0.013336995740552932,0.015474688034322863,-0.028821717431002928
TNFSF4,-0.024557411603960015,0.004979994336066982,0.020713278418115686,0.005209356233100299,-0.05792055965521276,-0.023546975231645683,-0.004072461814375512,-0.010193169706193096,-0.02198470662202517,-0.03790425244184103,-0.0465710549264107,-0.0336162727413999
NTN1,-0.057474917357875216,-0.07068324712454298,-0.04504216060311502,-0.059748230761696816,-0.19317389078139538,-0.08082979285716464,-0.02388478018501887,-0.04509127544783107,-0.039199706643089575,-0.023191417684718937,-0.019938809565729514,0.040797325058908034
CXCL12,0.06418219727731571,-0.06098650824194304,0.11991749658828042,0.018992807128270426,0.028945649933573663,0.08820548780327793,-0.012730512715740138,-0.050036415467730924,0.03813424295098232,-0.07447467440133967,0.05493263452474157,0.03092448691747129
GNRH1,0.0026313809618916683,0.06845858737227954,-0.00033578239822115626,0.018809594208478934,-0.054786143545068264,-0.005828178110765639,0.004044296484734528,0.07911311616846103,-0.027184122761949838,-0.035915057123418755,-0.007754083835008567,
FGF8,,,,0.014097775432630851,,,,,,-0.008521346927312492,,
RIMS1,0.2081535224253178,0.03199652995572425,0.15558688830697476,0.03977109820278024,0.13146857870447526,0.04461504326025395,0.016491487306561973,0.2511179877640385,0.26994396970205314,0.02148208593577156,0.07652135850253734,0.12165625086985216
FGF14,0.175490103070477,-0.012627041463158534,0.027967647217738072,0.056277919308427564,0.00425765566788637,0.05396307489299401,0.030480421210365156,0.22682322016438364,0.16161010349275406,-0.001258686619624901,0.007196480520491682,0.23550007938644021
IGF1,0.13957402584324424,0.032629879532093724,0.018072003571058558,0.058492051624146564,0.047733341043115655,0.007539216378666793,-0.0332364821641418,-0.02025396202803423,0.0019189337244540142,-0.05674023071615937,-0.08404654831555948,0.005415602456898216
TNFSF10,-0.033523271672576405,-0.09819073314773488,0.1374346220548689,0.0788859509250385,-0.1433341599681564,-0.0422283158158345,-0.0055196567051780596,-0.05309834632995392,-0.052644174191174065,-0.01576013547374628,0.0170393504715946,-0.03177236771318527
GDF5,-0.0413479390390614,-0.029896591115867465,0.06121073236982639,0.05529652990365375,-0.05002816128104601,,-0.03389470909075293,-0.014076369342372577,-0.002194483016878804,-0.020977574390989025,0.05965512397408734,
CHAD,,,0.06405175358294952,0.1081877289312543,,,-0.028483618862536413,,,0.016152628553359336,,-0.006187511146888198
RGMA,-0.05220014040542779,0.06805078254498227,-0.10860949526384162,-0.043030716834385585,-0.21825123651267228,-0.0520010006595936,0.04567919729273668,-0.06060255016750992,-0.1731991917464451,0.024577734674024396,-0.06721134361091144,0.019532358594687098
CLEC3A,,,,,,,-0.030374380273286997,,,,,
WNT16,0.08340452412332187,-0.0007877924310848305,0.096557595694749,0.009347679322011164,-0.04595922726439526,0.035674203260587165,-0.014381129010408814,-0.020578362412402223,,,-0.04129210185674284,
CX3CL1,0.045289257824360975,-0.005328632808211672,0.02168782421755907,0.04755076525342161,0.0841238208784962,0.012976887577422403,0.04089696262605065,0.2610179619918658,0.14847927587727713,-0.009438295996218763,0.09380815906199065,0.07750414923946124
FGF1,-0.006338101768667859,-0.0377861065622578,0.13934247787683574,-0.025511596247168616,-0.12973884279247305,0.017429675785504528,-0.041223508416024034,-0.2407579601056082,-0.023637812450027298,0.057367853050272304,0.03406318633439681,-0.13011510763642567
ALOX5AP,-0.0567080891986675,-0.062398518338844376,-0.08261042417254484,-0.03187158377694387,-0.2621605409780424,0.056914514129103456,-0.033452119348408624,-0.3091041398118859,-0.04478026514199302,0.005452863949882654,-0.10545929670799252,-0.06249595433088106
IL1RN,-0.006461032339865271,-0.06584143528124053,-0.059638447863759145,-0.04110790564181158,-0.005997950268414069,-0.04581839730628501,,-0.09901500756295652,0.04231049082076886,-0.001082319494186087,-0.042459589315827405,
PCSK9,,,,,,,,,,-0.014807593995507653,,
FGF23,,,,,,,,,,,,0.0031580466646991957
NPW,0.28052204020464866,,0.1041556600131333,-0.014168788242884006,,-0.019192238272499086,,,0.021043698345640186,0.025069779367213982,-0.054624772959024424,-0.025002886881072793
CXCL9,-0.037630959304651344,0.037074634675696196,0.007100815904720357,,-0.0014072757737696418,0.013096807096130095,-0.03389470355158443,-0.050115067024881284,,,-0.033117587354493466,
ANGPTL4,-0.14747118845359283,-0.0467070439036833,-0.08469004069941222,-0.025546802372657055,0.013674626827060696,0.0474721371384962,-0.02582516700453738,-0.03439260411216959,-0.0870370891832818,0.05476863927925264,-0.044099396699217704,-0.023850493774023162
UCN2,,,,,-0.034637199259090916,-0.03297587852489832,,,,0.010355343389420646,,
COL4A3,0.02264019862504036,0.01518761136509787,-0.1058747543813073,,,0.015220012677644753,0.037521319798322475,,-0.026449442411278338,,0.05403689930349028,
NRG3,0.017302488635310524,0.011920726422553117,0.12375324351796245,0.11989501317780292,0.16592095570616408,0.046921176557881965,0.051850868638375305,0.2080221835854914,0.17313205468213397,-0.020203409485554668,0.014940431920914394,0.0621678727864526
IL23A,0.01836034748178539,0.010666969132394219,-0.05262979063111763,,-0.03291091185245871,,,,-0.03218028178728552,-0.014807588829998308,-0.022497971702947688,
COLQ,0.06780451180349678,0.021682979505269408,-0.02293543273383326,0.0029973575329733087,-0.0016552874928289383,0.016978881706423515,0.0077619257860314685,0.11566392904358751,0.018254488913947327,-0.05298852883334507,-0.030585271644299698,-0.035809410976382766
TNFSF12,-0.09363671536645436,-0.01662305538083521,-0.015936702779332172,0.06371182451420518,-0.11740567502183116,-0.003494723688580225,0.04712547553479598,-0.027614761084496776,0.09811577733742824,-0.0515974934960274,0.02537972793028808,0.13048689705832056
DKK2,-0.02507362390911946,-0.03346317393679551,0.08514918586254544,0.05124491158670777,0.04831775214560846,0.033358085013964124,-0.02332316267924704,0.06496142116269907,,0.08309616313258845,0.00411319781783644,
FYN,-0.06606580997570713,0.02695856282623827,0.000685324985279004,-0.07087148266921808,-0.22002213403248402,-0.037243651632466734,0.06095542655269202,0.048881787157442035,-0.08178766654064117,-0.0298405301856917,-0.01530396928310611,-0.027074988832327194
ACE,0.09758406582519627,-0.07812493307125216,0.027072201130059603,0.047754165706218425,-0.13877967493392485,0.0028409952313381663,0.021472105212404426,0.014549690836957656,0.048847463127309775,-0.07462013115394735,0.020535697002849945,0.001840263434774415
IL18,0.013991006906147813,-0.04844091717821214,0.02720951704956283,-0.017853857877476103,-0.23403176262561273,0.013882736601503388,-0.061318566934457884,-0.2251412331077727,0.01205604622817591,-0.04156349683460321,0.013785798896354354,0.004555671978823066
PPBP,,,-0.01991493980118944,,,,,,,0.0790593188553077,0.019335240583011608,
CCL27,-0.001193608583742079,0.02880066383424564,0.01569426267729465,,-0.044373930215888806,-0.023555470915832554,-0.02402621320003629,-0.005585189935342467,-0.004620647141646017,0.046771866202498874,-0.04151972290410299,
SERPING1,-0.03990095859269603,-0.043416503537318865,-0.07923024057374893,0.005521723389818551,-0.22729801168487912,-0.0004305433289775802,-0.002125635491306609,-0.2168200352963455,0.06096360822117918,-0.02980395521077937,0.06880916962821763,0.03774141621157575
AZGP1,0.0158077710445457,-0.01087022679524126,-0.14795159490950036,-0.11144089476926777,-0.05551479757392183,-0.05578857355001837,-0.022012683659154226,-0.10576957261324217,-0.09581792241388673,0.10942306035230671,-0.0433995500873756,-0.06616397004990728
INHA,-0.0569153677339901,0.0554900964395018,0.004243593427485386,0.006852030706674022,-0.06525417355328383,0.0154691075638419,-0.004008105640360477,0.1210305991644687,-0.07902720864042294,0.020037774768048196,-0.011580518177188661,0.18517655499016025
SEMA3G,-0.00236634538906612,-0.03916165635235764,0.010072939765319857,0.10440754830863236,-0.003023378908783528,-0.007263266415267876,-0.003989161503279057,0.045920386834456435,-0.006099342294926381,,0.08039939869169656,
COL6A1,-0.14464048951985384,-0.09975491900412518,-0.10371194336096777,0.018280010528653527,-0.23140384005793804,-0.18101736080788694,-0.017034462431404947,-0.0009085149944975549,-0.18133744308449382,0.03363408200349751,-0.036703962334640225,0.018475017155210438
FGF17,0.15104864017851097,-0.018340718491554886,0.0670264526367104,0.06283576584349253,0.026006430473358166,-0.018202948076437485,0.00996391907887935,0.17053338256487277,0.07048706216877637,0.04808831165960849,-0.02688435433280045,-0.024414062745464486
TNFSF8,-0.019865007718425854,,-0.019914934639115933,,-0.03268688015756206,0.02574175941138532,,,,0.003145963165220173,-0.0501261996042817,
FGF20,,-0.04205160395936206,0.02409793379532796,-0.012331650182761654,-0.0067789994082509495,0.07643561946403427,-0.048216887189152395,0.042193177363449894,-0.025535754815736507,-0.021392640533269402,0.018441684041251395,
ICAM3,-0.06946053082382145,-0.07642239841043946,-0.039672321915267234,-0.037851993242459664,-0.0669581284355286,-0.026736229817717946,0.006941848914142804,-0.038712260112954984,-0.046113142369555424,-0.03531792931079251,0.046530788511896716,-0.008606340587137398
LAMA4,-0.08970841676822945,-0.032088483239887486,-0.021913842203894755,-0.03239307604485503,-0.1906989860865596,0.0039847688218852375,-0.012888811642408042,-0.10151775010733338,-0.07035995027366597,-0.016908152362221873,0.04033891230743073,0.1350388011625341
INHBE,0.09512220738611875,,,,,,,,,,,
DLL4,0.027103335255376376,0.0147737750108614,-0.005152248183127589,0.058853254693434685,-0.13694100107017265,-0.025972686822882656,0.036120374654225705,0.03836701317443866,-0.04723036389617333,-0.06224150322543368,-0.01902156138320941,-0.035809321655342535
SEMA3A,0.0532770154504998,-0.029822377836584296,0.014846527978169207,0.021152118889660745,0.0027557954800444214,0.0077535920524845914,-0.05497487859122722,0.16528007251564555,0.13105083568567097,0.0958421505629291,-0.06696254279675494,-0.05732206876795509
RLN2,,,-0.030546407555485728,0.01189107135287798,0.06513593216059066,-0.0275003220686274,-0.015465821874649776,0.008947718686539102,-0.02011813153310489,-0.013603778510474172,0.007311925619512297,
C5,0.06517927155976229,-0.049081364286969714,-0.0037456773757835768,0.019766073016561747,-0.14611202070517548,0.001048996318292672,0.020908763543486867,-0.0007908231853368759,-0.012339709545342218,-0.023081772844474054,-0.11173394282834953,0.03019337983116819
EDN2,0.015540466805456777,-0.023940109738886335,-0.02619146835674792,,-0.04467487488804386,-0.03339455534803701,,,-0.04580257454822015,,,
C1QA,0.026825536606448215,-0.07077512622814008,-0.029057398636217226,-0.03896606865037143,-0.26019814635325994,-0.04244023603125242,-0.052052423267693174,-0.3109963677206936,-0.10318842072163228,-0.06519340189975105,-0.05260890705138892,-0.12305829054689425
UTS2B,-0.021362367171174495,0.002408128467599147,-0.021842985598610403,0.029662638470790897,,-0.011952613798317524,0.012593993575393215,,,,,
COL9A3,-0.020666591301479822,-0.014285295198428694,0.010452198806569645,-0.059445539427473534,-0.24464134952880492,-0.08182584380961555,0.023357084711237572,-0.13490467238142015,-0.1805887905380884,0.04323796049254504,0.0014921853558683142,-0.07606064889704645
DLK1,,,0.06362701882086315,0.07296324766449253,,0.039925281955912224,,,,,0.07684287597270502,
HGF,0.15531392693287455,-0.010076330860099845,0.030143297703223108,0.030200020367988537,0.12999599295918954,0.052610409538276115,0.026303837047305132,-0.07554480238235411,0.07451334735783673,-0.029937749299030234,0.08635803438787684,0.25556506992217043
P4HB,-0.1252254530921437,-0.08469647736017233,-0.12578787799546798,-0.0704107697358789,-0.2695795032990992,-0.15248049432320926,-0.036356465523098604,-0.10827256053773333,-0.0781648030774791,0.03618105363512248,-0.02615510953398042,-0.007024615117949312
ADCYAP1,,-0.00783926006944559,0.04649418638809799,0.0400780830291804,0.11816013736080015,0.06479341368577758,0.02105190497521892,0.10548988373409961,0.19257912052895712,-0.013744591832142309,0.06174635030180088,0.26883119714397696
GREM1,0.061928825952695554,-0.03367473488888333,0.066394068155176,-0.048672579881875774,-0.04485288151450742,-0.03255113587376715,-0.016865580115629535,-0.18855012571193047,-0.06833902052031476,0.007860947156026582,0.028705522491141184,-0.13709247618911827
EGF,-0.05625140308580942,-0.03361882171501609,0.04311281155266665,-0.02059990562524733,-0.07812956947452117,0.00856169037574089,0.053819877303841815,-0.007242236846970119,-0.01773952335491235,-0.01663286287202336,-0.03731924596876811,-0.03270541112423403
VEGFB,-0.05045104774435621,-0.024460542834466616,-0.07664425000793774,-0.007640093400091753,-0.1886654028753098,-0.060592971065490206,0.02203861956194431,-0.10694718092509409,-0.14192914264388906,0.08215404951154202,0.029372495646892646,-0.04285899037112945
FARP2,0.03733945870978501,0.024632717454658264,-0.06634547814400404,0.029271852730518952,-0.12239597429571103,0.026235135230017297,0.03832818939770644,-0.005103921659379828,-0.027258063382728473,0.0718168056774196,-0.00224172979981551,0.1222504168772987
BMP3,,,,0.03648339872980244,,,-0.010651502272079946,-0.02297039893479587,,,,
IHH,,,,,,,0.08771783705649562,,,-0.01780761294518603,,
LAMA2,-0.03151105148873402,-0.069179514914223,0.009341935982863932,-0.013839821883638465,-0.16722139118381632,-0.021280373331508173,0.05522060648537119,0.017541025388415312,-0.09433021942204066,-0.058154652604969576,0.04043066293048116,-0.03690846345613023
SERPINC1,,,,,,-0.0031286422359810464,,,,,,
NRG1,0.013876021447841742,0.013725782225480276,-0.004838629759966622,0.09600756322549692,0.07452039374562347,0.030239151632786974,-0.009981136032278033,0.15831084484505856,0.06616325178454395,0.13297614576972067,0.0022779651793047224,
SPINK1,-0.050129916490018786,0.00040430603935413074,-0.03561352757044551,,,,,,-0.02011813153310489,-0.03754771292358719,0.034232974314149865,
EFEMP2,-0.07184686391867205,-0.04351417796242404,-0.0868982214719384,-0.003260767022446438,-0.2043913823302794,-0.0524431561342645,-0.005046798350096331,-0.09347040363811417,-0.12952801793183635,0.05137496097240175,0.017004636106510786,0.08584951174764575
SELPLG,0.005341208872945646,-0.024505827542476905,0.06799143237757123,-0.026708811473175678,-0.09872761009878761,0.005580267489037426,0.03327099462458594,-0.14638064774971707,0.015392511119360472,0.03620051813902755,-0.031314643246131695,-0.03763775780884031
GDF6,-0.025050672707370002,-0.013752017859675756,,0.06160403052911919,-0.032012357304067575,,,,,-0.017340187954457704,,
HLA-E,0.04812144978282512,-0.09050908553487312,-0.00425240026005056,-0.019881686518664173,-0.2625708102420269,-0.04174159314001836,-0.023397768364739235,-0.29359914995667863,-0.11017092688268934,-0.04963218986290176,-0.01710405840403653,-0.14579364096057124
PTN,-0.0654166052143217,0.032651410764875564,-0.06040169043349665,-0.07248586844600721,-0.29175360953106694,-0.17390427930856078,0.044566637063994066,-0.16596920089077816,-0.22948480069138805,-0.0032222915091456145,-0.10643758481313324,-0.014620870286072936
CD274,-0.07122316821668402,-0.04145718450183199,0.0380614768927389,0.029856515856528418,-0.09438957918706382,0.05205748600197369,0.11549330772923982,0.035264517337175616,-0.033109238438025594,0.017120011533874047,0.003695316900315317,
FGF10,,,,,,,-0.021088832676001153,,,,,
CD14,-0.028330097087430263,-0.08287633215198963,-0.16091816143527868,-0.09168961636714797,-0.17150052379051567,-0.06335957650632165,-0.05677307177038211,-0.2593620373280898,-0.08368106063242484,-0.051049826153117046,-0.09634029049021162,-0.11913567395166762
SFTPD,0.07944442727860289,0.0340991603284617,0.10932386005339433,0.028967911821446975,,0.07766154804215437,0.0007907648444762484,,0.06101943569389841,-0.009005238089888387,-0.036368916963208285,-0.03177259932423045
SLIT1,0.15896295944133987,0.0687861989561997,-0.019645664647160877,0.021397599441594722,-0.05029778265955233,0.06399662685370616,0.022072864179701723,0.2807189152608329,0.06257757673994259,-0.027732052094118994,0.06826619036374589,0.08044466637722758
LPA,,,,-0.007158330568415257,,,,,,,,
CNTF,,,-0.019914936456746992,,-0.009119379399577528,0.004120127103257923,-0.027281077009572507,-0.08081538475544366,-0.023359297598604566,,,0.11678138215401375
BST1,0.13417970904727944,-0.07492192952558897,-0.014262032448808748,-0.021756416759625176,-0.2001301824892525,0.004358458950684251,0.05812693202425219,-0.06390231380065504,-0.048630046111856416,0.009337635178558967,-0.031000432973211704,-0.032705418252616296
AGTRAP,-0.03944380740917241,-0.08711819266931721,-0.06792548311549944,0.062459251403119,-0.19782745496163992,0.01950699988503302,-0.09545692258160313,-0.18235496991249187,-0.08322139709200307,0.037659997880210044,-0.05006030882238265,-0.13034299417525885
LAMC1,-0.06174075006267152,-0.06276670959437271,-0.04555964534119711,0.0007493582885439878,-0.23943911110554447,-0.12276703306103275,-0.026934260429846972,-0.05585517065206708,-0.0657151420930931,0.0277362100385166,-0.06465385756724831,0.0690450280135512
COL6A3,-0.03638106383605377,-0.07464431064340842,0.037159662587704985,0.017399263140296172,-0.009035175024222285,-0.038610288886501955,0.026261308960279398,-0.08928663632190066,-0.026175254763268676,0.0024911166212110967,-0.022787477363579684,0.08332398537504827
FN1,-0.16641602401356473,-0.10878091133451818,-0.09272846151564688,-0.027604129295443848,-0.23078127560826303,-0.06093784532064854,0.05015554120169873,-0.15067377176533345,-0.14506106013062073,-0.005563244653600459,0.07775472744036001,-0.004769358966756144
MIF,-0.16135396317659195,0.03400519356332174,0.023454401770413965,-0.06737617012145047,0.09400035661999974,0.05357608111462366,0.052095537878933895,-0.009995596602888995,0.07798433586727048,0.07425008378067849,-0.09233208921636281,0.12147720668818413
JAG1,-0.13754029769317078,-0.02630508044122687,-0.0792664947999927,0.009403952934514705,-0.2488839213054325,-0.15623001009424953,-0.006149758594134871,0.03760945770443792,-0.2221421278933812,0.05579357889471223,0.030209273273197314,-0.03488850196446823
NID2,0.058080158059401234,0.001249657243300625,0.02787933713761869,0.03677885445113128,-0.1532736275114225,-0.03574080117603323,0.007698158415458232,-0.04577580418516402,-0.017728959639632825,-0.04897013650942074,-0.030931851613374542,-0.04997654540308443
