,MGH258,UKF243,UKF248,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
VCL,0.04370233336888717,-0.05687513913812451,0.02857832943500003,-0.004388330262938251,-0.12488530927401457,0.10800900282999001,-0.16985337649142887,-0.024976176054422865,-0.05163645816671065,0.04556394631709323,-0.004144780543602596,0.03670681828348523,-0.01772503329912972,0.02121409629459004,0.10100230134837274
COL5A2,0.21071531536353708,0.3800530181740243,0.04140481255301389,0.0033083583598024105,-0.21362573762384718,0.11823390592833918,-0.10751249744235539,0.19416581388417212,-0.07507449450113977,0.07755702952653559,-0.06712698314313015,0.0397260288833136,-0.015449029275124199,0.06479982192311927,0.10119391043367185
DKK1,-0.04819977296725475,,0.02253499616782548,-0.008791695563145246,,,-0.03740158523681056,-0.25821006824212583,-0.06301663377265641,0.12661662976257862,-0.026060397967998944,0.059707377603898,,0.12028357059061028,0.011457565472523589
COMP,,,,,0.0015233011290295092,,,,,,,-0.029706127868740922,,0.08948452526941456,
POMC,0.04948146332868795,0.00433066068509963,0.0037957814053503876,-0.01523994731006334,0.015202394478555838,0.035933386958237896,-0.12594552170285708,-0.017314338963838587,-0.0034752707810723035,-0.010245556993383453,0.0790373386466462,-0.03686578022697575,,0.04847616981653567,0.03547870239422207
CCL13,,,,,-0.009328406907251412,,,,,,,,,,
CD34,0.10165214659625821,0.01694168458166152,-0.025174757324372538,-0.011704582577193166,0.007706401153875997,-0.004327169296263726,-0.18371630562895896,0.2666235805564163,-0.13045271625846275,0.037669638427906445,-0.030659854256917227,-0.012451872023013111,0.02159500316599401,0.05369866300651898,0.03462454742857516
SPON2,0.04316691559384968,0.19171163465131563,0.016373930583338428,0.024051894379475417,0.02444030196199896,0.02074457446152429,-0.21834149208947878,0.22344381105997196,-0.07554039386965657,0.05683425432885273,-0.052167539598369665,0.013519762799242904,-0.020086842049883716,0.09558118059980136,0.025857527199814073
THPO,,,0.004057019057505887,0.017943944308000247,,-0.03213202746241399,,0.006530541221169091,0.05935332231670437,0.08642373405317218,,,,0.042559877911563994,-0.033561320424727994
SFRP1,-0.024150902504919483,0.1197833260380647,0.006780626012301504,0.023759608030450723,-0.022090242499362284,0.10870060223774497,0.05158089148314937,0.1206948442905318,-0.031479453487827644,0.09339297552566381,-0.016886349759664347,-0.013121097349037643,-0.0008403974594519513,-0.04078308163111096,0.03489898215459243
ARPC5,0.008487563048287843,-0.17855259674765797,-0.027947548261934175,0.041047274372332354,0.2576325145857151,0.07713099574439328,-0.24645589253309913,-0.050907496996481484,0.06939944609942177,-0.00359955397407832,-0.011825207305035725,0.07530912815319508,0.10247108011078768,0.05652511218518458,-0.03921447054463329
VEGFB,0.0022873476546333314,-0.03435534820000452,-0.002938796378265959,0.016177514818722028,-0.17525756489164937,0.08152955719605372,0.15017094735250805,-0.17221047792501523,-0.039329462534545216,-0.004004677860625096,-0.012819904625241879,0.09477580718783817,-0.047736485779671434,0.07584392407737678,-0.09702610699226154
GDF6,,-0.07046374797548721,-0.016202892535510844,,,,,,,,0.018824877827640918,,,,
LAMA4,0.193625019891717,0.08822284336556052,-0.025115120105068892,0.023530514509487878,0.08466968593550506,0.05156854495343171,-0.16484855859263792,0.28575318328382004,-0.09432351640536218,0.08276133555784032,0.019499934604963912,0.0441548126206525,-0.03066516227364438,0.025988499739194378,0.08645434345161838
PLG,,,,,,0.08695199979617595,,,,,,,,,
NPPC,0.18230139298911655,0.03349192125157525,-0.05274627148187201,-0.0026951139706072984,,0.035975572493677166,0.03248439705335295,-0.1101176793531332,-0.008039369495368095,-0.026663455465521,-0.025382646090738904,0.060651851280709476,-0.0496724543438764,,0.009255673597031073
HAS2,0.07182520988936641,0.005600215120740323,0.04165975864306256,-0.022618918444158552,-0.09080800764687395,-0.04803522394444424,-0.0600834838182336,-0.08268532224174253,-0.04922227104223122,-0.013530347864036438,-0.022441671298344464,0.08523665374429819,0.06382970542889081,0.04825627061483113,-0.07885063500282032
JAM3,-0.061017666607852294,0.10910990233737332,0.029564705746715634,-0.0055033064267371095,-0.021865018262492576,0.07543752917478479,0.012731442601788571,0.11034967023664242,0.08975790043367109,-0.036885963966772885,0.01879535499823026,-0.03853289030040603,0.03672208857916318,-0.03478223242221993,-0.013555339510801269
MEPE,,-0.04398449287216999,0.0827684861495476,-0.01291043812626437,,-0.051401558845523894,0.006583907675129905,,,,0.08567254586595581,,,-0.008242931863743037,0.009124780758560583
ALB,-0.017319475324679902,0.049956240196248364,0.011614421326656915,0.001895803603704961,0.07828624057768722,0.040978377293716436,0.10514982785285511,-0.07466217496469518,0.041815090911340745,-0.0017935414830355526,0.01358627613778957,-0.04870927849901987,-0.06406407365065697,-0.01719897806145746,-0.031707641126154526
SAA1,-0.054677072748727254,-0.09685344814498546,0.02543149242264663,-0.03831372132356041,-0.03039650343697257,,-0.06577200443503273,0.024446676370139846,-0.10586206242831595,-0.018188185076377233,-0.0005273053105126119,-0.07028344954652013,,0.11786256611692422,-0.007436688475282344
SFRP2,,0.09078663781491314,0.02511558152252517,-0.018576335180936345,0.1263208602103424,-0.04841696408459148,-0.12053853726817115,-0.018965801524574808,,0.03294008960523086,0.014339439627237676,-0.06990738310192228,0.06014466601047131,0.08897201761870796,0.03328686449267399
CHAD,,,,,,,,,,,0.024019283266936243,0.009568391979493693,0.008457823706520172,,
CXCL8,,-0.2183914164002866,-0.024617464762741875,0.023702205329425862,0.06115840423536375,0.0663052327463611,,-0.23585133999223665,0.058151509584985515,-0.03764235444270635,-0.020659974811219253,0.02254351884854607,-0.07158885393091953,-0.01976700030846248,0.0070877797366988
VASP,0.06083057836547272,-0.004028641958636312,-0.036099154327719485,0.02803167489443324,0.14330888649779153,0.08036106988835198,-0.11988535011962978,-0.04390984340709746,-0.01101529060819948,0.03189642004851607,0.019133717833649973,0.000236752977603655,0.030431668052781746,0.1061134379327119,0.05454635444844602
PDAP1,0.16830268496590187,0.07545219518550579,-0.010933138729764615,0.004746259103117067,0.08073842098808365,0.06610326146213454,0.06441687624266976,0.12171717152561164,0.05186314120098768,0.010975761910659859,-0.0006324340232135495,0.019324739578398344,-0.046541989193551875,-0.007971866192677467,-0.10913683245072674
VCAM1,-0.04718594317614567,-0.005503667945241166,0.03672142043694776,0.06526473865319815,-0.08379190099950075,0.04091412069403131,-0.05336563137578945,0.014284248254051848,0.06312147825180174,0.031538503651446934,-0.03238865543747896,0.06218188708483456,-0.04038438974394494,0.15789460878316536,-0.0018315504311768192
CALM3,-0.0029178613273078934,0.06944846437854763,0.028937088771766352,-0.007830439167617944,0.1050209130636234,-0.06878324580439281,0.26275322082503116,-0.11752409744238822,-0.0387236625388078,-0.005544281944449786,-0.014783215036500392,0.03591936020588716,0.05989946556829329,0.02063200562664915,-0.03798279424579509
JAG1,0.1439874049636679,0.15245219235326635,0.0544281463140375,0.029394124514462616,0.02578337742755408,0.06812180318015584,0.06868783950933914,-0.0053175261650375465,0.1575368273164488,0.057164822724216996,-0.07209317285710254,0.030839172711066728,-0.10869818799766322,-0.03818128412561964,0.04221108744038523
CFH,-0.013787059638248335,0.21867876442037318,0.023794400164444163,-0.000180759254244685,0.17194224999360797,0.13026171770315925,-0.1746397265131364,0.24625875952945336,-0.1438586354866787,0.1174399201340369,0.023574639380692132,0.08315060737258519,-0.04609156308782143,0.10041304079025809,0.05786488284959537
VIP,,-0.0435299767763549,0.05239106820651036,-0.03058363578333413,,-0.042159738640026034,0.012906753037128339,,,,,,-0.007797088593786654,-0.011502194064389976,0.018336421593472693
IL7,0.026087566346697604,0.04645438204229224,0.03412333128062835,-0.026261461472002187,0.1493543490929307,0.09152069433223037,-0.023080743988917792,,-0.024111984139501955,-0.030483562808069457,-0.02678394870290148,-0.03793739245382527,,0.011160261993465852,-0.004923772473520963
FGF8,,,,,,,,,,,-0.0019890970295510964,,,,
IL27,,,0.032228854925931,0.022519914061564412,,,-0.012876392085789692,0.14964525639480578,,,-0.019992203657484796,,,0.04934087264840062,-0.02366349183356753
PROS1,-0.04814656206218015,0.021701324109920577,-0.005101528196057524,0.03662997190218159,0.0886195812273003,0.055099174992537824,-0.12626003991792206,0.06789513252002743,-0.007351048096419677,0.05406502806726175,0.04236153353049946,0.15925095981246082,0.009458853143529719,0.07131669033208783,-0.09293600860483354
TGM2,0.016755854619520182,-0.001950440749084875,0.011808709276740012,0.019883190698999686,-0.004780093570717966,-0.03048033159060652,-0.07797911692521692,-0.2646139230268472,-0.04348262073421239,0.10594927344032516,0.011984644947516956,-0.025627659585531593,-0.04208067374526898,0.04051264985142955,0.05140210528782336
C4A,,,,-0.013869785843013606,0.07881663990951615,0.04530807601203955,,0.0176890609463508,,,,0.006159349650493975,-0.0031454569016719884,0.005732954912950476,
GPI,0.22464016044515417,-0.015328090885927619,0.02601149434674583,-0.02786906742303403,-0.08437268989666183,-0.09318116462522884,0.2585561619070648,-0.348380776572343,0.03682512567764695,0.06833916737733899,-0.009956913782606184,0.06533217497815835,0.08834338636657903,-0.06690904423929625,-0.08682001313275504
DLL1,-0.03562912576336232,0.08025043681472567,0.01139421652368628,0.028324769289024256,-0.034661057281706834,0.07371916086331586,-0.02002541843721674,0.17508144848055662,0.15579366776842732,0.0729112399019942,0.029745116139711328,-0.014697355737048407,0.05919265995128041,0.042369190868744015,-0.01952993772759562
ANGPT4,,,0.10172220202856551,,,,,,,,,-0.0510314679759147,,,
DMP1,,,-0.025372342195228537,,,,0.044579955413558726,,,,,,,,0.053760997953348676
DRAXIN,0.15930718502145555,0.2587749980919889,-0.007403986596249127,-0.019196664125227286,0.1303420970636754,0.05374471953293494,-0.09477728768930611,-0.20013458197797332,0.027252157819583823,0.09801702162154678,0.0441441340957249,0.050170809540772514,0.035435817561274514,0.05514638262027086,0.01291915366868233
PCSK9,,,,,0.023268979808852237,,,,,,-0.016129216693162873,,,,
NPTX2,0.01371989267152908,0.11680542044597916,-0.02083652093732557,-0.011759419617074298,0.07181402757574169,0.04278637175465973,0.20016088008889074,-0.0067338253261724785,,0.0502757373137546,0.031556422186565715,0.08532459453486452,0.03520136983397679,0.011670621964436394,-0.03657069628703932
PDYN,,0.021045930487680362,-0.08377293878908697,-0.02323604512939404,,-0.061844048879255334,,,,,0.07085837503762796,,0.005164682871644963,,-0.015068029535216928
RIMS1,0.01449104160411581,-0.08009285805298874,0.006313240896111743,-0.033965535606347914,,-0.10145121262521974,-0.06354712796349923,,0.039687208030320935,0.08887328747268654,0.05589624132768818,0.011926532530450087,0.030099104030742306,0.03958210844466248,-0.014424523829952471
FGF9,-0.043512728289852746,-0.04645447494098522,0.013526892526473027,-0.033643556656302975,,-0.0357446718886109,,,,,0.05598961530492645,,,0.009133079074417693,-0.006921389371430923
COL4A4,0.01490158319382865,0.16441236730083014,-0.002192439255781699,-0.01710223877538643,,0.07688320083206597,,,0.11721285020222345,-0.02703063998921708,0.00905125997477667,-0.03281322270717641,,0.08051956342725437,0.08300814397424776
WNT5A,0.03800104359757324,0.12614797384622128,-0.021196988718793917,-0.01662869839644065,0.02885344202152217,0.08978077151774241,-0.003797173619747458,0.01907583993870645,-0.05457398483477302,0.03366921962740365,0.029425773036715706,0.10029498601995933,-0.017634120625519726,0.07643242984711762,0.012952123933016283
F12,-0.0008418255278857442,0.08370677300159682,0.06276046342805211,0.07042258004931418,0.2005908422816482,0.06880364022140954,0.2002646921660916,0.17049438046339221,0.1637975301766475,0.22275084910017634,0.04236333730238607,0.009028300550888284,-0.009658935795663508,0.003916955901811397,0.05521420110785671
BMP1,0.09458434617286834,0.1925866235269481,-0.005893840213615942,0.01604552056635457,-0.19366137490140573,0.10069536170061762,0.036806060206422644,0.21602089825344625,-0.003518865816405784,0.08947430795843095,0.029649127383312823,0.1137386730373983,0.027902716842226387,0.06169491188142828,0.03608796397769321
CORT,0.06443942828502743,0.08317301613976331,0.030605893210122533,0.004637884690160049,,0.01741045221528574,,,,,-0.014038429120815599,,0.08261110827149906,,
FAM3C,0.21042284889482663,0.046769188669575495,-0.0027916026874098246,-0.0460787041780639,0.03477720798543985,-0.010427556816036326,0.03620708507695429,0.14145422376761513,0.05491345793442903,0.07075604733205688,-0.04323620693807859,0.09016983903412973,0.008562395442563188,0.07275055360934157,-0.022925867385211206
DSC2,-0.0719096170424683,-0.12285459727954195,0.017279535300023834,-0.0038946962381824087,0.020820798262464572,0.008238769688820697,-0.08067769807491305,-0.04703438906589737,0.02150708177631811,0.07899594167660842,0.054788485243810255,0.021711332401192045,0.0005252319900768465,0.09101197268933159,0.08050913783688246
IL36B,,,,,,,,,,,,,,,-0.03217967258796854
BDNF,,0.08097987928014336,-0.006600345631237513,-0.016437843067736945,-0.009963012935132251,-0.03618891561653753,-0.0599394431532601,-0.0021050782203277446,,,0.046078768647277536,0.06523531788089248,-0.05594637303802397,0.1036772938145539,-0.0007014054190555123
NXPH1,0.040579612378967116,0.08910235827893036,0.033090649038367496,-0.0023652714950197365,,0.035151348238486056,0.07727564986079268,0.1441277160557807,-0.05507133450226871,0.04494952576192691,0.015299967495255529,0.06288948530485546,-0.07333543991223541,-0.05093445460521774,-0.0263009396556113
RAET1L,,,-0.018732277890256766,,,,,,,,-0.015399735877560352,,,,
HSPA8,0.181516142214113,0.2405576150858866,-0.03672934507153425,-0.008225594627341067,0.0931400651232674,-0.03334698737804999,0.0453230709363756,0.29730198520111434,0.008845994969345568,-0.08319879754846132,0.0299442392518892,-0.040691658623163346,-0.033332740044337325,-0.11642212826189655,0.004549107669959837
LAMB3,0.1293079713279437,0.09583875701472155,-0.050174655822595005,-0.012135169812668605,0.296472494835541,0.023130886348591617,0.026638645245607242,0.17836401822376366,0.05861050220477511,0.07252223323483198,0.05746791561390154,0.09098188234868541,0.10096664024544201,0.16943950728048646,-0.04943970810411605
PON2,0.1393267722525328,0.37874947164384704,-0.03942311331876407,0.023808377887641324,0.1146576608797061,0.09599317217089558,-0.08224958504002042,0.24542407016579185,-0.09894248130322857,0.08910715469928954,0.0014182812814197197,0.0673835070551523,-0.018274945209319497,-0.02857364378122409,-0.014326863925095475
CFC1,,,,-0.014293844874403456,,,,,,,,,,,0.044766614738761985
TF,-0.3077880335168189,-0.00010028648661117938,-0.018182329899088433,0.023949413208249885,-0.053334606206896513,-0.012502016036214906,-0.2051058353526578,0.012471948103719176,-0.09494047333243391,-0.03920434794436596,0.02394976119186594,-0.07889804812783735,0.09163933063634945,-0.038980770391846095,0.004437136662733102
HLA-E,-0.10415701690150792,0.03817926286378636,0.06845425492558664,0.006215386691918857,0.07839818674239354,0.06911112365217349,-0.22993340776780616,0.12959712993980663,-0.13531215038402586,0.031853478655976035,-0.06690355790622882,-0.021695960776209233,-0.04859497632970835,0.04581950860103761,0.04061720480669733
OSM,0.00791400894872912,0.06494197901703032,0.06063113389494233,-0.0007756129994082371,0.036404318190041605,0.056169156847488,-0.039705949716028754,-0.1521810965951232,0.07253051709136782,-0.0397859971191057,-0.010522558561381306,-0.012876149143886522,-0.01691223994330426,0.13987118287453865,0.00402998682473728
ULBP2,0.10682671581427775,0.012762170945126734,-0.0002623186057422455,-0.012006919155812975,0.0858305239627174,0.030475348531148933,0.05919903407298663,0.17371159360538313,0.02705987204367047,-0.03568008804955718,0.09099211648617511,-0.038906876822347634,,0.08879086720026313,-0.005124074919397532
VEGFA,0.11355715263126172,-0.1422175462930263,-0.01600163550551302,-0.04360237565268718,-0.1865911505443009,0.06805961198518419,0.01693094222791096,-0.43978293392743806,-0.07615690891429934,0.03813961693527986,-0.005395027332615315,0.04197774803623936,-0.03888089764872512,-0.10712684473063498,-0.09274850232703802
TGFA,-0.10116270791208215,-0.014777135741620335,-0.0018011917958403296,-0.041943820210230076,0.049691077269919254,0.0759390115410252,0.10000023957102645,-0.24647499117763633,0.03160412464402587,-0.060662116884638205,0.016075870155497447,-0.02755032122628931,-0.0011367028899125823,0.08728704010964268,0.035051942416438636
HLA-C,0.26187236358014515,0.30178253145076406,0.01704363621837331,-0.015713795853582756,0.14085402612935977,0.19838282001842747,-0.05260069411256826,0.18775767679963004,-0.06977727617256352,-0.08940469863248918,0.05038347565310844,0.10350196816675945,0.05833845940936577,0.10495586702764008,0.06209405580272261
CD200,0.03406431444306758,-0.026691913128391184,0.021030006850942033,0.0586148792395999,-0.001580150159779874,-0.06227779971284963,-0.021917339141487142,0.1843094392360222,-0.03832294489687536,0.024094474432551385,0.03875506524784025,0.06228044560559407,0.13204096992496267,0.0801555618303881,-0.057006753819092475
BMP2,0.04304063286397082,-0.06267400908477058,0.01734799462200871,0.03597181805001391,-0.04583062685082841,0.012455207926404392,0.0351703960248379,0.17048203342781496,-0.05905857297467262,0.04182548883135086,0.0101751529893303,-0.006675015568939772,-0.04309702498482246,0.08503654911996676,0.024210998517481767
TNFSF13,,,-0.024495684629643452,,,,,,,,-0.024163793566536255,0.03277460460647251,,0.029575683481399714,0.08142589416683374
CSF3,,-0.11733101117089735,,,0.04144350603448092,,,,,,-0.00428913478282871,,-0.024703953987056364,0.0632322786760477,-0.04024704041291636
APOA1,0.0695489889922551,0.007331871710744217,0.03432724280516051,0.0995382371386418,0.006782237527224361,0.09148820853278246,0.1811400690452288,0.01972159924365879,-0.023037330088649177,-0.03209768438510522,0.06797324650862255,-0.001244628866219179,,0.018363565252264784,0.006366809985580938
IL15,0.11534926991981731,-0.015479932732251137,-0.009961432454373772,-0.010958655873147372,0.18554037354165956,-0.025902627136661898,-0.032871015676147836,0.09765931543060143,-0.04945339346643608,0.07849590938949255,0.014944204792857829,-0.029244022381318496,0.04059332703360249,0.013253815204095593,0.0014247945573843577
FGF16,,,,,,,,,,,,,,,-0.0220675989069169
IL12A,0.049551277722298906,0.19293356163964068,0.023504515902179363,-0.004339584429790208,,0.027645524013022105,0.053496301646862254,0.03408534709213749,0.04689046282409094,,-0.03138629205581453,0.009796598936942865,0.019257219273138643,-0.0315423970187589,-0.0029464421852462134
ANGPTL1,0.11660950862983047,0.19763294889111263,0.039699804342336775,0.03867827327914596,0.193332253918379,-0.049663321386066946,0.019461527687370715,,-0.10778501638206092,-0.022369174507036755,0.08452261320414067,0.0005793597229203346,,-0.02464384402439631,0.050612845144586124
FBN1,0.016785063827906704,0.10501962293523373,0.016159141153978963,0.016417794865933213,-0.2253231163337673,0.09505815831164456,-0.08669653904932036,0.0008841546184775399,-0.051638287714818765,0.06436072311023755,-0.012523080192417657,0.004196095524442216,0.02003351990985162,0.09001979790208124,0.03385142829032613
CD274,0.02800123164493434,0.03967160642750744,0.03498464488362219,-0.028294220516986216,-0.025901877689926245,-0.025535679660479763,-0.0808189653325244,-0.08294581731522979,0.1103451041588333,-0.046444915392595085,0.006500076905983696,0.0041006768943828206,0.12257787840388681,0.06516256885644406,-0.07052703699624223
NPPB,,,-0.026637362573945913,-0.012516271883944314,,0.018761532984376886,,,,,-0.027677041254586192,,,-0.030414723699454995,
PMCH,,,-0.006662469178731396,0.04951479920154701,,,,,,,0.0006892379964218698,,,0.0035445255035882486,0.04800604190650529
MFAP5,0.07114305584674516,,-0.02038444868221365,,-0.21171029439942107,,-0.11213797325054,,-0.05412202806767857,-0.05373971781207907,0.045915945640582476,0.036966088147414033,0.01069059488420203,0.0963236406510925,-0.021555581071848833
GDF10,,0.06961986838058794,-0.024495681209341567,0.055273803269867666,,-0.06354782509719477,0.07513932055093529,0.14526784100484003,-0.033770985392688635,,0.07580835449893683,-0.016218166699048943,-0.027897845112881077,0.06715132730135943,0.01648002177726874
COL4A6,-0.03540315612721543,0.04494819555242741,0.06486186032974134,-0.02134228507681405,,-0.012378169963182133,-0.05809691020886932,0.0019861232226228245,-0.03870832585705635,-0.011324747467183042,0.09583939852823307,0.06894751059765572,0.008818647523850287,0.06287501294452237,-0.02624403062531884
TFPI,0.16027002153996003,0.21403291088596546,-0.014421518858946077,-0.043907852167571544,0.2902672342295173,0.053162235213385485,0.03988867136556767,0.13837993365876664,-0.012797560438734224,0.043490065635499786,0.017388944146295635,-0.006140943298117907,0.14404994162891324,0.0669389315230208,-0.01852505413620031
CNTF,-0.0456470893831063,,,-0.011700018540754949,,-0.0003294828918251665,,,,,,-0.036879761302057806,,,
FGF11,0.10291455072744164,0.055358711775800325,0.03352703819739851,-0.02396697848819631,-0.048391524121808555,0.06120763997424516,0.1148372498083636,-0.28647304323339473,-0.052414784544613124,0.07617136168553082,0.017420944742833375,0.05911449872835267,0.04226779415754376,0.07118020405435252,-0.03479956430681683
JAG2,0.026086478596059937,0.002608482454392537,0.015523311500064422,0.02286777221765925,-0.050667802447480634,-0.0450405968319342,-0.0744055044300645,0.16091804332390516,-0.04414293885978808,-0.037979180275002716,0.034463637161744734,0.0029366524945710197,0.04470595114546819,0.0476885182338805,0.05073092601728978
CCL18,,-0.03922746458453581,0.012730228066994101,,0.02196526641589224,,,0.04371288155589593,,-0.021379715053247914,0.06654186599406452,,,,
NLGN3,0.2145095915341968,0.32850715694862626,-0.013250643651502962,-0.01608342276973437,-0.0028536942656728517,0.04538651686660038,0.12810988971357198,0.20060265643152425,0.07205725811887474,0.022145418506207333,0.05566025172100593,0.028533378428032892,0.039917196507771716,-0.014405148274628833,0.09282489050934761
CNTN2,-0.26803103823877855,0.1217581183426256,-0.007120973361133903,0.02249788708877116,0.029308080854077125,-0.04005388875880345,-0.1207549813367931,0.04098743807588548,0.029888093162954252,0.01795676927713732,0.056379012695857315,-0.15802493391697456,0.13109598131430286,0.026550480365045565,0.027982681469318024
FBLN1,0.00913548805125881,0.10875223195601783,0.0444005468471745,0.028989157589400908,-0.11697639093993584,-0.03076903951341221,-0.022468364861173713,0.2657531251483143,0.14441364282045877,0.03431852081569519,0.015177712030923118,-3.205599160291402e-05,-0.028380213543165087,0.040223957708235336,0.047595938872352514
NTNG2,-0.0020169062803102175,0.1237901492759826,-0.015466094505425609,-0.050321798105759,-0.0447300917221182,0.018071082354608425,0.03465710197401893,0.15646875218405593,0.03916272701771772,0.01382702858041657,0.034859323473321255,0.07616269994695873,-0.03310613196844697,0.04078310765410666,0.05278262236436615
CLEC2B,-0.09134699340263304,-0.16320971854884778,0.008750427069654454,-0.023738859742852815,-0.03510279652712432,0.012039294264971448,-0.24998705070845642,-0.11193478304959997,0.04984674578266839,0.004156398680692558,-0.00562719799377565,0.026267515763441687,0.0348782765035985,0.0950520790352157,0.00842821757214281
EDA,-0.031704049472170856,0.06488698808674707,0.11451235675866055,0.09279654464675839,-0.04737680363679346,0.0022901514555938468,0.07596983344348869,-0.01660865254785948,0.05404694942575932,-0.048056299527329455,-0.02746254736151303,0.045019231382727995,-0.0042491810728790365,0.018108575650721735,0.05712673909938238
SCT,,,,-0.011357756189391334,,,,,,,,,,,
C1QB,-0.30656954753174454,-0.0063906386542727685,0.10142809674895475,-0.009883471703677064,0.23175497448753457,0.17905572636294678,-0.3151330565443277,0.22642681653274857,0.07413961607908173,-0.007926700923360003,0.0012892351588006913,0.08346340379773211,0.08798090958638771,0.10583950340855491,0.05743585857543408
PSAP,-0.3111559853667685,-0.12094172255739088,0.05189285686468781,-0.013597486411536778,-0.1957393627077913,-0.06575813257628838,-0.24884810853802058,0.0926000178462307,-0.24468650825910815,0.026925306949268993,0.014845271270299821,0.08312474529580759,0.01804216756247632,0.12885672445594543,-0.027791829788042795
APOE,-0.16735597643453115,0.12998782810379547,0.041179817148844326,-0.019120773762919378,0.13172974788917563,-0.10462761766195612,-0.29757608724700985,0.09598494630892727,0.005718056349300679,0.10359893841451674,-0.029590498428165985,0.07566072220282699,0.012892847082064927,0.05588468052444723,0.007302143021816116
TIMP3,0.091366430992174,0.09861703806860207,0.02849417581241785,0.006846417920667772,0.023740571571259892,-0.011054783993366351,-0.18058774381721238,0.20886202702031267,-0.08589696670077589,0.05787308181194923,-0.022954888130228238,0.07028255774926111,-0.015548318376818549,0.08731196668131759,0.09416332893926718
COL8A2,-0.07810219638281526,-0.014292219323906959,-0.0050215724055307385,0.005620645344112684,0.15821823949638256,0.12572106647694684,0.03201404032126495,-0.01842864780572273,-0.012455972839875921,-0.06908412222333409,-0.010928855207669709,0.056767052305865956,0.036790566593110204,0.05596876783281556,-0.045425064589454535
PTMA,-0.049477623894328554,-0.2525339068797864,-0.0048639550110966155,0.04416377175090953,-0.01722762372804169,-0.016521709167414352,-0.23075385670705395,0.08009664498530783,0.21632272832093824,-0.11975931229146376,-0.005355069044531765,-0.10453628187271143,-0.04506869534004988,0.020339522120223413,-0.017538257163613978
APOC1,-0.339544566683616,-0.11287076428187878,0.04670208778045141,0.008110770447547058,0.3218658805746949,0.11316445969728864,-0.2207099743315017,0.1287213230060253,0.1766635131004984,-0.0723880250423377,-0.006723906802366121,0.05207684268615065,0.11736597068323662,0.058352748625867056,0.017498606934731046
PF4,,,0.010156011399394925,,,,,,,,-0.01341529953963162,,,0.019538134687338362,-0.024274529237031054
WNT16,0.05327419262620761,0.0846480621054928,0.023391392802250905,-0.019537319236071816,-0.1316412194938641,,,,,,,0.06420014647303404,,-0.005289836231018516,-0.03640030964839466
LAMC3,0.17503440940164816,0.0800192049664671,0.021015436148211705,0.07494028351374991,-0.014843833708670767,0.04677991586409866,-0.14744393587686463,0.2386775836616337,-0.07354981867150392,0.05043274635108356,0.019130885742767743,0.03894814768010833,-0.06888603498928693,0.08296327639232656,0.06280752227349182
C3,-0.3513761348778024,-0.1004964202909043,0.08801427681511832,-0.020463478460458186,0.12036502042101502,0.1434096089919037,-0.30774390395586587,0.20830453896255013,-0.041614998257327854,0.014262743493057051,-0.0031714959977029215,0.13414938180896893,0.040734630539438474,0.1673832218999632,-0.08085157528537205
S100B,0.17056986248778958,0.37485144888940486,-0.0270497910613924,0.05157761014324117,0.0802115535314813,-0.08658156089996585,0.048862265309648524,0.310337316796808,-0.07887472538802559,0.008401268017275282,0.027813160856541133,-0.07799237732516659,0.0020270289177257927,-0.0036287000991736713,0.03536375797411617
F7,,,-0.02064757018506922,,0.025721128160863905,,,,,,,,,,0.11975365023319468
CD5L,-0.07402404701960603,,-0.024495680085528403,,,,,,,-0.029145953287592927,,,,,
COL6A2,0.03982341320080792,-0.05885714951419123,-0.009885972273574403,-0.020462993578232537,-0.37488192899082146,0.07231746092871191,-0.17864023660907738,-0.24872216456991775,-0.17410964911475926,0.034949933129424675,-0.03815409019115841,0.01641724228153833,-0.053515819835101376,0.06907906305492409,0.04876717988023829
MICA,-0.024884323215955607,-0.0071190023643113625,-0.012862216428589975,-0.01322434279030058,0.12476101820243439,0.07527543854774807,-0.02097333866972275,0.04714416623427165,-0.009214791606747109,0.05571111031016617,0.03265608593512195,0.019107371431664744,-0.06493628440333037,0.09720234345101422,-0.013929976850293301
NPPA,0.06083393696255497,0.10966423759587086,0.0027142026357843416,-0.005385463151866187,,0.027967564782791724,0.168467235650628,0.11727692770044196,0.034241596797003865,0.007297003689150634,0.031235569553501746,-0.005385738987609273,0.09640220188628527,-0.01923943987494969,-0.045469352345509764
COLQ,0.03663077987338767,0.0617535866061159,-0.023651567001863542,-0.04209674534801586,0.09905697489219296,0.06622181929674217,0.042065847705740025,0.015660825415395773,0.03076524149152964,-0.056612331577525155,-0.0013679562636317033,0.028280781103795134,,0.0769075239576902,-0.031052297585632802
SLPI,0.02401623209592168,-0.23418318027574106,0.0471824412340712,0.006477728854577071,-0.07321019763887325,0.05745900297334719,-0.15140443225160444,0.006260892320279919,0.013627433728186191,0.07063508454376743,-0.020089214985275335,0.04722529860951301,,0.10997475629247404,-0.06065250612879888
