,UKF248,UKF251,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TGFB2,-0.018720229756231353,0.007521943039966756,-0.03597695636976313,-0.020785282487616276,0.008938943371208881,0.07356413543878101,0.012659081537595058,-0.050706080730549406,0.06746750606672668,-0.01776893349735608,0.054152963441310466,0.08605970563979617,0.03136646513512598
COL18A1,0.03451046603086922,0.005400716691523432,-0.08151406588480119,0.005870355822306339,-0.008355173909454425,0.08356909296333645,0.08981934173792933,-0.08559400604416864,-0.03520493598197528,-0.052852729921592706,-0.003013282225822466,0.0027998941286910078,0.08811378639355683
NODAL,0.026222323772447074,-0.012890605498827024,-0.04374432746384312,,,,-0.008410920363373283,-0.09887679238185514,-0.019348314809295237,-0.04342434280544075,0.05574709099893536,-0.02629208653350346,-0.03293252745214933
INHBB,0.021369223985675232,0.030161618440376896,0.07160251731318477,-0.00271003318701368,-0.010243851166635452,-0.05694942304253294,0.023307650072556522,-0.002446112883797839,-0.007724399866245273,0.023478853645106948,-0.060653894992555,0.03454537463463588,0.052571935950643044
LCN1,-0.0258552385907604,,,,,,,-0.053071715203989796,-0.01827203609456338,,,-0.019427272374884532,0.09349625009889122
ARF4,0.03562971874812852,-0.032052427044843596,-0.07076178513279147,0.037889038440480395,0.01494939198112688,0.026774448173512256,0.00046228622460560236,0.0256168419020695,0.07749811992584564,0.05343648197196411,-0.03417446740411446,-0.004318804195151601,0.07516702374263647
CXCL14,-0.019273063923169673,-0.004303632200033315,0.12188264583959343,-0.029333573162384347,0.05842614919373615,0.027639383567168718,0.048140214815321714,-0.0055607052173233,-0.03154403386107547,-0.010534162408898545,-0.008062261119484004,0.039799761779501064,-0.044244266334818455
LIF,-0.030418894385815073,0.003821615129572836,-0.02337042089730887,-0.03397630686593284,-0.0026962882189918358,0.05288082279957886,-0.027850895083807777,0.10205575594954819,0.019570697200785615,0.0712554502095659,-0.007253413896785719,-0.02643070874543727,0.11293966890348615
IL17B,,,,,,,,0.014415560189066012,-0.029256388510618913,,-0.019382641470029216,-0.019410270317168726,0.006593418479642213
MMP1,-0.026066343096535907,,,,,,,-0.02596640061259286,-0.030116899095833316,,-0.014035572188501273,-0.007017421466325247,0.035839181262820874
MATN1,0.04869215815915391,,-0.022561588782703063,-0.01890979355175888,,,-0.013692633792052072,,0.056326701447230204,0.07245935419191692,-0.019975892859371062,-0.023364757567504273,0.10348995910872325
ADAM28,0.014168848569827738,0.004805701763966864,-0.03762039084904453,0.01381854762067055,-0.02948124785741943,0.07809913156061628,0.039664982105093435,0.010010443195319723,0.05442736924875929,0.003543044917240572,0.038592548694858626,0.08622610690981213,0.06679709507763532
TCN2,0.0031193450762602806,0.019242794714786838,-0.055688462943657764,-0.007789543722148153,0.02185145371889835,0.035901854481272165,0.00218484434984852,0.05521444809318033,0.02929171220301338,-0.018695395754808195,0.03270604999251235,0.07243006835590438,-0.01788924530163305
THPO,-0.04423457331398783,,0.027980634474782395,-0.010182942872076283,-0.019303168506297857,-0.007823932078671925,0.15451464020289404,,,,0.135086128718736,0.05930577087201685,0.0390104904955789
CUBN,0.022767489019669098,0.03149777430011141,9.532237257714192e-05,0.006849955086887426,0.01703154767887248,-0.021326134571005146,-0.031189632430878227,0.007793642114204785,0.06715377031123233,0.0817370516551732,0.008375008175541168,0.06902974730336452,0.09292152878227099
TIMP3,0.045978115300047674,-0.029781873887767384,-0.034896510460948243,-0.021470162110767868,-0.03188770157593753,0.025173818331132396,0.0022565754601543563,-0.02396062715152863,-0.01063802858920863,0.0018499377396762437,0.00022425414117076568,0.008377756252257718,0.04437355246174858
PIGF,0.021041714218244287,0.000827997960897466,-0.05423175862569372,0.03501496584120718,0.0093123366947647,0.09487684908624436,0.007925013326824952,0.05165152736296392,0.06511620359014807,-0.0388208562085712,-0.012785155770988328,0.03530402622976028,0.020860641927947097
CRH,-0.007992018912515029,-0.016177675910624176,-0.019012837883672147,0.009086848461998451,0.02296981904106653,-0.0017661546371642493,0.09024411730868602,,-0.007743945033715346,0.04006353848579287,-0.021327449526296356,-0.028808158487302594,0.04782111637163229
BDNF,0.08837380034977262,-0.01447188362598912,0.11159500360486826,-0.004172202968194329,0.024147948109849375,0.030357709165873038,0.029545159963074743,0.04419719654908921,0.030703501818996254,-0.0071081775458558425,0.02523882481990471,0.10552173770609216,0.0400787836531475
CCL5,0.04392835908108246,-0.013509075952910631,0.029195637096928663,0.0910893730836301,-0.011704062956517802,0.012626611659943342,-0.018575706488495415,0.08770901747762469,0.018939277002803376,-0.03461851501820579,-0.03531731173137732,0.050088326501446026,0.033396117645444055
GAD1,0.09543213896603003,0.017754091224908165,0.05837825235849423,-0.019176931797559867,0.08025180807014251,-0.05107176055829372,0.03475702784592945,-0.0631465419452927,0.03920119759368574,0.021575582359143648,-0.02548766953589329,0.0678907410075711,0.03342862836851353
COL14A1,-0.026255313431708564,0.042378980054288515,-0.02943329580914171,-0.010698988687665735,-0.0252844493795641,0.11080789337896489,-0.0046148722409549425,-0.02288477169946315,0.01104884083181673,-0.05816858402044076,-0.02735982825842558,0.10556879881599521,0.07127011184947801
HLA-A,-0.0212532623393107,0.037935410986413357,-0.01492502543727324,0.07005137673256227,-0.038706058184306336,0.08359250158956372,-0.04493111107608572,0.01880407782204684,-0.08107806865483833,-0.0012922642342380471,-0.04817266823854095,-0.04747798500785198,0.0452280990304878
CD5L,-0.019099841014197816,0.0365042634256633,,,,-0.010571223991623795,,,,,,,
FGF18,-0.02740922535953045,,-0.026379062219088232,-0.020262588778358164,,,,,-0.028522714722638717,,-0.02425446748216546,0.023708085870938856,0.019639781132133542
ADM,-0.10984286873662294,0.0002237128358314956,-0.018215776982081416,-0.02615095910415905,-0.03857185774676483,0.09762510481582852,-0.0783157795334406,-0.015644018925717627,-0.031959080798962876,0.07161458271797809,-0.06949889197569457,0.05248852147778431,0.01894945824881306
CCL15,0.05994917096218419,,,,0.0015922492974530034,,,-0.040169878263853716,,,,-0.01666175464188366,
GNAI2,0.001521048493209412,0.011326548146867238,-0.06664218181028213,0.027659220890755464,-0.04841055451841787,0.0827663484493507,0.03089344428347152,-0.08334402150252133,-0.015646684601405073,0.015540304620560785,-0.011422514230322008,0.0146725774808428,0.09143319600497629
HDC,,,,,-0.023499124839418496,,,,,,,0.03606655950649653,0.05009488927915659
COL11A1,0.025987655667417557,-0.017465859956653937,-0.10708097616345143,-0.038699307365025463,-0.03597901969557567,-0.035131961004237336,-0.023805804909261954,0.10076361097185473,0.029181837553091092,-0.06359036191637348,-0.0008483905344370113,-0.04561183967111233,0.053838104752250426
NUCB2,0.030258264333594874,-0.03632518042239323,0.04174938521172968,-0.01317542009767533,-0.0008079774139896077,-0.012313332739264236,0.0168773072804845,0.040834813409037427,-0.011617622034903451,-0.05558939819437267,-0.045642141580662564,-0.004230551683789744,0.07302895732645256
FGF16,,,,,,,,,,,,,-0.026561223784170418
CXCL1,0.0033166266440624393,0.02018657318748619,,0.0356587703676146,-0.0175659985818875,-0.026070134320133657,0.00027988294901442744,-0.009162357701362122,0.01827992736638766,0.11482161493334765,-0.040036780814142865,0.007601114460818936,0.08275637991575001
VCAN,0.01766338729840331,-0.05184443981465431,-0.07813822886337317,0.05710069398311979,-0.021137862341550184,0.03036968002392451,-0.0024959939662879357,-0.0794851928280895,-0.016273993076935025,0.02626060850445417,0.000911902050896407,-0.0667507641412616,0.07607944494882032
MMP7,-0.037005694210748716,,0.008132022609398933,-0.018675246990473668,0.03368144848959189,0.10514277996984801,0.07590944408460316,-0.002009021329490502,-0.03248580090390936,,-0.03847591703797646,0.024392729243295122,0.04483590081153564
PTPN6,-0.006384259109162426,0.04103009198847075,-0.059886673622327385,0.009502026812429372,-0.018478280934428465,0.023248479937979065,0.02268602642448903,0.037375438229180956,0.058023335015551195,-0.06055571642311869,0.05988361688394145,0.09783085874748873,-0.0206633475547113
PTGS2,-0.029859330421224968,0.06827098682831997,0.03884277081703571,-0.016197132718903436,-0.004584369226091123,0.04745272192202399,0.01100328365758281,0.028172397645671282,0.011609725261169187,-0.03609834760861239,-0.03567335753215208,0.023949215776626474,-0.04966387865228908
XCL1,-0.03319514740406297,,,0.024992875661108586,,-0.02234180116948965,,,,,,,0.12254357068487513
CD58,0.043512391928805114,0.03806643002137085,-0.001183310345457184,0.008102489806625274,0.0013752329900500973,0.056113257993457226,0.017436593502619675,-0.03222566148591106,0.046209018885030685,0.06887603618606893,0.043129694894191224,0.006231863050562642,0.029497856214647514
TNFSF14,0.0524309067886606,-0.00014734745327307794,,0.023746540344307083,-0.017157358341767032,0.0026359073196593856,,-0.05119790872086132,-0.01817970084268422,0.0484515603248977,-0.02026662963732873,0.03400211844626719,0.003698084464945589
CNTN4,0.059813319255823734,-0.014168982868538068,0.013572198987563974,0.0069700419534401885,0.06428109712642283,-0.03404142910406591,0.052551936656314906,0.014388631321438911,0.015116334042183835,-0.03664344772449399,-0.06073187144184575,0.0013018321690004798,0.0459588230531465
INSL3,0.017903881378413852,,,-0.02153452396181198,,,,,-0.018049607731603516,,-0.02026662767924598,0.04999973626932962,
BTLA,,,,,-0.021910533427678288,,,,,,,0.12926031456917664,
MFNG,-0.03846612259260234,0.051973306739434184,-0.03646540643390121,-0.014714989568922945,-0.019412360868421775,0.07555706130015044,0.08471336782769531,-0.050451074874160735,0.03659817358555381,0.02189496575046518,0.0005218392279663181,0.04834184188813122,0.08545418782740449
ICAM1,-0.01989334893233138,-0.07059971778389106,-0.017629682431650587,0.05597683628383604,-0.06568426083408888,0.06283036181965457,-0.033246837316371666,0.1269246792459694,0.027661722715422794,0.045533518692825944,0.008442864102391218,0.044502789913833975,0.07481792973399512
PROS1,-0.019159412969782803,-0.02954410737438149,0.005519812979117101,0.01821671156874376,-0.027924837144156126,0.059991188435811034,-0.002855563716355288,0.02079945821268415,0.024653928231538755,0.048876156544695445,0.0034642789400569493,0.0470384697313098,0.047706967690803216
CLCF1,-0.05546381263126667,-0.036616288101211945,-0.021725133905824177,0.039000547294397815,-0.04027970153907522,0.13593205677094575,0.03917960754804561,0.010991810149197147,0.05378957083354062,-0.014262875638148476,-0.005562163001193439,0.030739086125080993,0.06056139734130225
PSAP,-0.008870825131359098,0.035603249639925075,0.07833670781085984,0.001363183760523571,-0.005241574368716974,-0.027485026699823313,0.026222085287339096,0.08489695173082737,-0.006466088723442764,-0.015088318919241358,-0.036556573801002634,0.13780940473066067,0.029262173560945282
EFEMP1,-0.035414782241358196,-0.020165020443097263,-0.025167099162927267,0.0844647715994433,-0.025722783494027658,0.08657577060452057,-0.028494968581417795,0.05168627459185057,0.12611496125892666,-0.047356262309066845,-0.05480198886751471,0.11437666758350616,0.11290531903568923
C1QTNF1,-0.04659196532625997,0.0010330398364315635,-0.039535573761369215,0.03404280956095643,0.0020797828742371853,-0.00697322136341746,0.020138997973973213,-0.012538234924206696,-0.030196709325158385,0.0521172383833237,-0.019905937310796824,-0.01992360636132284,0.07362784909692134
ALB,0.05466454406208517,-0.02387710608916919,-0.0056488374400223825,0.023028898376729084,0.00985794530166371,0.08609898170531063,0.08539609260646179,0.05146581938229729,0.0378119236837463,-0.0538138630619157,-0.0339258319446801,0.007194689201480295,-0.025270943189847073
CCL13,,,,,,,,,,,-0.0227332342683898,,
EFNA3,0.04098840567328552,0.02290343657718211,0.041258897099052054,-0.02407152785233897,0.07606728060452955,-0.07102926214855088,0.036214638381682034,-0.016166393348748836,0.02685889698171872,0.0547515198831821,-0.003964199280783842,-0.04855468446457636,0.007911576931892794
DRAXIN,0.02631279604374157,0.0175507575176938,-0.022158973091926614,-0.0003641240846451165,0.05858828639534959,-0.023317174886290346,-0.049085017517387,-0.01498969458019027,-0.041979125917118956,-0.00019973927998640916,0.0073036992064488635,0.011489258411553406,0.0053401988216164875
RAET1L,-0.023165198049894614,,,,0.04371629306210991,,,,-0.01827202411983604,,-0.02462206296844641,,
NPTX2,0.08371505914167039,-0.04474516194822947,0.09716974530599662,-0.004585777141874299,0.0327191017985972,0.03598159515854149,-0.02886389713107946,0.021589303156850904,0.03641735240718072,0.04299507215551486,0.04844008981890298,0.05705129808595296,-0.031336837069951134
FGF11,0.03964349224964238,0.015809305813736036,-0.06862799444426375,0.00036707178360930224,-0.02695599892402024,-0.04550129043909367,-0.008642085398255383,-0.07474706387669666,0.05471398789208189,0.007843437559940181,-0.02833010996852236,0.0324040452613201,0.038986674560625954
CD59,0.00424054923325984,0.028324355285764963,0.07639913602002048,0.06906392680008941,0.036965175603102585,-0.00027402350411987104,0.07743030353274974,0.01231780245498054,0.04577859614698017,0.011588201421219493,-0.011880918499872281,-0.006053540309278186,0.05370993396773825
COL9A2,0.0692018913752621,-0.01664888853074061,0.02527973222699388,0.01242211018646332,0.007470609183718353,-0.03733298868867684,-0.02074146013891028,0.046675189143530624,0.05095750048060475,0.027637618079904808,0.07167556196783688,0.09672806786719641,-0.008878692418002312
DLL3,0.08599142145102147,0.057308925325411986,0.012991756140013662,0.038734805398656966,0.03762281095611092,-0.024115455951303086,0.027037526475168955,-0.027876353151829535,0.0669005323262046,-0.02646339653483124,0.03526683847206112,-0.011127719327208697,0.004925075030337982
FGF5,,,,,,-0.016381053881185076,,,,,,0.13357776565047183,-0.0010435602611439203
LIN7C,-0.012173605249738458,-0.038699048537167116,-0.08927528435183932,0.00535671916874072,0.006117898257501027,-0.040806612152024635,0.04020075964926505,0.011989778306455218,0.005628533238528933,-0.06012440460387685,0.01178344957635999,-0.005058213748925391,0.06782003835156941
GDF7,0.0386263254108636,-0.0152043268661382,-0.03193288825403066,0.008360501310500562,0.01565451044717922,-0.030110924942032238,,,0.08860955060143666,-0.047711710395660245,-0.01647558535066472,0.11585094461798107,0.013401919214040062
PSPN,-0.004895410123685493,0.03218836638482585,0.028767680309950645,-0.012160101770948775,-0.014438998952528037,-0.03442165268398989,-0.04485549997145435,0.05196629560364096,0.04716726703676598,0.015226905177685738,0.05200166387499119,0.02542287487331557,0.033970411462697254
ANGPT1,-0.015442268413265991,0.054755778924104576,-0.028559147851188894,0.01888155458145746,-0.05542978742192825,0.042786773154494126,0.0709694471850002,0.14271246083380637,0.0030319756022596962,0.04742681512969542,-0.01151443362460817,0.04450436204467559,0.016138724387672915
PNOC,0.03481091539743386,-0.031817917592388834,0.03220273513537071,-0.026962798143293686,0.0405257250784402,-0.0542213935577092,-0.027093139306578137,,0.08151318317793699,,0.09382561337205506,0.08398685445495177,0.004290903556486587
L1CAM,0.08472756303465988,-0.05213830464181727,-0.030923430919749494,-0.0415005502536319,0.07985043378833999,-0.0618250981287508,0.03375990941621133,-0.034771672643645175,-0.05082150472897613,-0.04661415855370772,0.009743081622196866,-0.00037720750761814815,-0.03552629276201642
APOA1,0.011170343916452958,0.01145201525880301,-0.019158204644490653,0.0023049317829045217,0.01362124465624855,-0.04365722665029467,0.1272574975184299,0.0666956702921069,-0.028552667571012113,0.009592057150685488,-0.02608146514244303,0.051022841667106765,0.0798125032871423
PSEN1,0.017718900483704076,-0.030845049810835676,-0.03415493594095976,0.00869635163574745,-0.006481158380394931,0.012238974792095337,-0.017393635978933293,0.002253054550461071,-0.004732878252582513,-0.011821290363128416,0.006464153756539214,-0.013231377177175745,0.0833198997276537
CALM2,0.0856616249835669,0.03773060311733042,0.03002320644478828,-0.019933079839038147,0.11713425484709529,-0.09346900748275555,0.07242431715420564,0.05925738822055733,0.05634594584119097,-0.015605341668450299,-0.054329593167821044,0.006849650584053124,-0.059659951860557475
CLEC2B,-0.01606239271414605,-0.014473310662258489,-0.002982680234924586,0.012165560839202389,0.024849079716500973,0.021802204010013534,-0.006344483273119373,0.07379021576703639,-0.02313572809572145,-0.014801560896240764,0.03924966801539493,0.12682586011475813,0.05610579498961751
NTNG1,0.03224228065225928,-0.03981248361972951,0.04351778030517812,-0.0021017908594359977,0.004806953399918258,0.02628739433211932,-0.015283822126569311,-0.008800204707697268,0.12965258867281107,-0.03287087105235951,0.0072901275104075595,0.08311632910613322,0.04009961087842287
LRIG1,0.08389964042871065,-0.07476826148105563,-0.014540638785416221,0.016017668987188444,0.00432384559053408,-0.005151804281576019,-0.04100288277232051,-0.09945616850754362,0.05257528629848118,0.05577595193743515,0.011664513809611712,-0.020450919298856302,0.027475104236990382
CPAMD8,-0.006853961218450135,,-0.04447614375046532,-0.023886759090231253,-0.012648036180748109,0.08391345283874535,-0.025290113325106278,-0.02410697493662985,0.005286984707946491,-0.029209206685778973,,0.062423144426461276,-0.029217577571540483
GHRL,0.04230323554467962,-0.0192850466113643,0.007462549130719637,0.013543504776665282,-0.01564721338968967,0.0694374733823013,-0.01747550963086044,-0.030985570429707097,,-0.058729821382128164,-0.017821544312888397,0.04403230547445031,-0.02575559863949435
NPY,0.06158894525090313,0.009190312856332341,0.0031399083190918166,0.06945883200879985,0.0141356431226732,-0.024476140399885295,0.060961790091228873,0.04919384478741982,0.05510443116820697,0.10698880121802445,-0.0008359051489800685,-0.028808150433668005,0.02659614440183629
MMP2,0.06692921524688167,-0.03234826551823208,-0.04705736140836578,0.024735334121119702,-0.06504573289079976,0.022778776951073863,0.01612143065843312,-0.008437456784270422,-0.04373061751240584,-0.017173354349878024,0.014737636502948218,-0.026566160181439608,0.0558112174207744
PPY,-0.003134138860332742,,,-0.017457334789131664,,,,,0.020875912589298475,,0.005109880726787008,0.025918451446929794,-0.04275692500747127
ALKAL2,0.006242789425317802,-0.012203963390808785,-0.004188209629111209,-0.02203975481067427,-0.034692972779127716,0.021623882765507224,0.024169682999080906,-0.06877091240125285,0.012237883989204088,0.021514255189694506,0.017345363805418717,-0.011606917668913261,0.034058579338167805
CSF1,-0.0137944968210399,-0.023808341633280737,-0.018220262991831757,0.0762623720825749,0.006685978537257932,0.051195653995613204,-0.0246515560903116,-0.00822970936013346,-0.021512982134004953,0.040275208559391776,-0.03162393075806973,0.10321480907137329,0.05555898993058255
SEMA4C,0.048002118338077646,0.03571260087167828,-0.054473303956364565,0.025995591083302006,0.015748808312644996,0.033229891034334685,0.06271003869885854,-0.05144284732992022,-0.008200993683523478,0.0491101521204223,-0.03378887963993646,0.03532508430585609,-0.007129616715073886
BMP8A,,,,,,,,,,,,-0.020476543018082206,
ICAM2,0.07086236559602178,0.018927418188008572,-0.05395953935625833,-0.010203973322270295,0.030540489010096945,0.011968117884257608,0.08643751414913121,-0.04316022387372425,0.05745273943858348,-0.07002293640585984,-0.02019674469456007,0.031786191052582,0.03658922622447112
SYTL3,-0.02493129483737484,-0.010096570195408395,-0.03070493252003604,-0.026616297719422782,-0.009509479268020066,0.028826895960891115,-0.02568830128396864,0.1207550093258691,0.035668748317738086,0.09064886048042943,-0.0057193051825434405,0.013789593881957525,0.034741653887624735
IL1A,-0.003597231827406016,-0.024351352901006287,0.0184276726989214,0.02389582283781717,-0.03110518564412109,0.0856331027466452,0.06715386437979391,-0.016827340353663324,0.049104018220794535,-0.0004206511207014661,0.03260069502456256,0.05789405262768778,-0.0015177501893845254
HLA-G,-0.01591756569113602,,0.04798079420097723,,,,,,0.014361265965562316,,-0.029880844436087243,,
PGF,0.038765932441780095,-0.029470686124127652,-0.06440391356520837,-0.0019308615729253683,0.0232627192115358,0.01772804280865315,0.007406251719070028,-0.026899140586748055,0.015781285982835028,-0.03996495989552645,-0.05888307157610331,0.03358632342306251,0.06769845174805322
LGALS8,0.0060328969371149345,0.004763534755511187,-0.03000444690328281,0.006630573503432241,0.02019358017947026,-0.014972458644093686,0.016983219676723057,0.026647833468673287,0.02668514730798777,-0.07877381373079857,-0.033194398540194264,0.039100092085127075,0.02052938369852886
DKK3,0.012045736343662858,0.03179683376155838,0.04533222362596772,0.015038729072480604,0.0565298636208029,-0.07179873904618353,0.05845213107220514,0.0517356360762988,0.10858209486107467,-0.021844994149322394,-0.026749007755154618,0.10447534137737086,-0.019904685576937458
COL16A1,0.06386527016238297,-0.07518182892538351,-0.01730484996889044,0.005907321585220728,0.02723174793023354,0.028483908347937893,-0.03782073977078169,0.02150986336993915,0.02180804317178506,0.06435641002584325,-0.0031455530802020483,0.035592326765651154,0.0340056550500778
TPH1,-0.012873246589766175,,0.043253728894718055,0.0033920983329271555,,,-0.016478487229840365,,-0.04770764863147754,0.010827857158221188,-0.029047560357896497,0.0476259377884405,0.009669282566922626
TNC,-0.008742076634959194,-0.007960963075778562,-0.055362569502747795,-0.005536837930449407,-0.06241780501643125,0.07796141541868191,-0.046447605872692525,0.043164521173712854,0.013844573166434827,-0.0017000370251127475,-0.057045546020959285,0.051248206306295986,0.0219635728651058
TNFSF9,0.06308846017789373,-0.02040780898739648,0.043978092003351565,-0.0022466393496869777,0.01769405223443375,0.10821062860247993,0.02059708892230069,,-0.017928504245471957,0.06575358930820246,-0.01039414294783061,-0.03240563588001103,0.13097864693592018
C4A,,-0.012026458897548399,,0.04783524850578443,,0.033953480551846445,-0.014485216258294641,,,-0.039777899939416224,-0.01664934752010749,0.06385224719117717,
CNTN2,0.10139749829311953,-0.00473648213771793,-0.06420322890709604,0.08061156871761262,-0.0019883837228381754,0.023708468954226847,-0.020268930027462388,0.006446406049080366,0.042885008992661504,0.005523267536739226,0.034956868010665484,-0.024815625967006417,-0.04336393868445985
F7,-0.012306574159889177,,-0.01587279189003896,,,,,,,,-0.016475586943813566,,-0.036114576986017145
LUM,0.04089095735770683,0.020214655615990857,0.025258307405953993,0.029010158657142793,0.03639024188568071,0.02091885595733073,0.04667143232101879,0.048925349167640075,0.025679490692165758,0.03475139099594924,0.0535875099882789,0.03130364626371335,0.15675790664358544
BTC,0.008044259605042762,-0.018819272163280568,,,0.0014268452178161017,-0.02402525575659414,,,-0.01171738468561766,0.027957388836845957,-0.01594374347931729,0.06243044978216165,0.03711257413620877
APOC1,0.06344918444058707,0.032496697008619665,-0.024025694964616554,-0.008610868131150662,-0.03843318209076726,0.06192816182650202,-0.07601931355390434,0.07855668629628854,0.024762473231024564,0.05347845809064837,0.08368186003053432,0.13731615909831812,0.0049915316786255095
PKM,-0.11851689114179181,-0.05311258750748901,-0.024741156244626705,-0.08147450587615435,0.03736416125229605,-0.03885845585539348,-0.05007799081198395,0.04871541738418356,-0.02976922834537756,-0.02741435531653388,-0.07567506784801531,0.008701144894252026,0.051212561808752166
TNF,0.011552482381223937,0.04823996803588481,-0.03899500011885686,0.0074714382350218,-0.02287588016396879,0.030087666031165975,-0.03440893320784235,0.02218301967445933,0.003984742184779574,,,0.06963650070682587,-0.028107675805251742
GNAS,0.02329569437018019,0.01668868208381505,0.04606327626041213,-0.01361174292540735,0.0676949804142953,-0.06421465770214528,-0.04487533458770254,-0.06777515411304398,-0.04333488792881266,-0.032607024871530055,-0.043865743923669015,-0.11145150485002367,-0.012178712293251848
BMP8B,-0.026238323553335725,-0.011932056255362146,-0.0631491326559312,0.010833066694033415,-0.015189349294406698,-0.018465327769137983,0.00124422226909195,-0.059484012493986986,-0.013959470294592921,0.053198847888910356,-0.030875211950228975,0.001574608182480355,0.0535329436300579
LIPH,-0.02617299631495499,,,0.04789452991324143,,,,,-0.020371740484545025,,-0.011056069328111848,-0.007006550089482647,0.02161296549399031
CCL28,-0.036815575051030114,,-0.0341339646265241,-0.02569317426510386,0.013195410319554932,-0.0024316819575151546,-0.013068156201174281,,,0.009170061529878133,,-0.015900079930363912,-0.017789909146550154
PTPN11,0.03483452984100995,-0.027254819453261386,-0.02564013415693844,-0.0031178623965739762,-0.004494339472734098,0.028693550871169923,-0.04895112995120028,-0.04108583916335299,0.007827168475535991,-0.0952241368880946,0.004677864811734983,-0.0016034562351807927,-0.06120906466216204
ADAM12,0.024038960809050394,-0.014321188269920628,0.039220866072640206,0.015496626548768688,-0.017362821957723495,0.02490608053618955,0.03625011218327681,0.005343694393437238,-0.008481094462724527,0.016523525800626188,-0.011759318725518525,-0.014622885428229324,0.02074991998194019
EPO,-0.014811482822508895,,,-0.017457335551147774,,,-0.01647848964976202,,-0.021157605504169587,,-0.015762722434468458,-0.0169084135833431,
EDN3,-0.0455921190166087,-0.027395950538557493,0.043332295462453846,-0.027058009111330345,-0.02484563092307437,0.042384711511983544,-0.016648523139232273,,0.022684161021201254,0.05221809042946149,-0.0489982535928068,-0.030722464375160703,0.025715102220962877
CCL22,,0.02652529112795178,,0.01449406350754486,,,,,-0.019348306277616592,-0.002838185614364426,-0.01383110274258041,0.03942168279139434,
CCL2,0.02597674693075152,0.026165658785930634,0.02936139868966418,0.08516407593466242,-0.034983806357001844,0.06304797992594828,-0.04450322563509476,0.015309731814177751,-0.01319709228315649,0.012354317884385733,0.0024278414731497056,0.041324145096286805,0.03329260920058827
DSCAM,0.005079788942824962,-0.024356203385712042,-0.08018541546892005,-0.01343309577323629,-0.00652515362743924,-0.04904981930900134,0.016501368803296435,0.07901969690694126,0.04029376663411449,0.07900759465511324,-0.032965519747961546,0.002198019348737152,0.06634164006327817
GPHA2,0.03320751965727086,,,,,,,,,,,,
ANG,-0.012889599719216435,-0.02658375832801755,-0.037165446763951726,-0.03564463678518722,-0.017818623484023337,0.032913859572004586,-0.020573698053362115,-0.03661831445752154,0.03299654811035927,0.012563133153595706,9.280930045866092e-06,0.06512240252115938,0.05904022347439466
FBLN2,-0.02106416354952192,-0.027649516995366146,0.013978083595511955,-0.004393020638302621,-0.05816551507820866,-0.009107385753476627,-0.024120022127693878,0.0746302292001644,0.06606471021428732,-0.045337584455680584,0.005086237921751393,0.04700909425879464,-0.0009411299137148778
VTN,0.02434304371478569,,-0.018276032870098134,0.0011737296651153635,0.013056486254166225,,-0.01369263278713934,0.04694307866694445,0.09651880627629027,,-0.020410598058227238,0.09675433661218381,0.00010740570457478905
VEGFA,-0.11403995386579877,-0.006368603500104098,-0.05455770661664975,-0.02744082201266721,-0.0003850010633140797,-0.008218586672031434,-0.06666342091990868,0.019483493079145205,-0.06044240275254325,0.027003763412428806,-0.08116330170124542,-0.09762290406623604,0.0026162417125022903
F10,,0.0013341656553402027,-0.031781605946479906,0.03858452502283016,-0.04598440945209048,0.07303826746895724,,0.04109602144319735,0.006240960483606668,-0.02952969155631532,-0.02730001899595518,-0.02985171513678444,-0.02373410152624932
SERPINA1,-0.0015235223224167329,0.03449383154237251,0.02260984122959167,0.005427328929218846,-0.004826056634886249,0.059460727501938426,0.010692657237870273,0.023090839803370417,-0.037428575012904884,0.02126579544229501,-0.03737317691489927,0.07106763739851701,-0.013882667562604508
VWF,0.046848567202148396,0.013113736208977692,-0.026310146406910595,0.01930709175525642,-0.021610185114806463,0.007166643081754749,0.07585301505415606,-0.04388149400923657,0.02938715488670071,-0.02322655873398041,0.06124098156969795,-0.0014752537257505562,-0.0262764386131317
GDNF,0.07163832117227675,,-0.028447353786339023,,,,0.02401151161971357,,-0.010527142555378273,,-0.022072595341276962,,
VASP,0.0194825161646218,0.03166588198576707,-0.014757088679902575,0.0041578111149714525,0.002320561214393268,0.06796459656391733,-0.009565375965771235,0.022269026438549992,0.021599151499036316,0.03531025075260269,-0.024062746262076478,-0.014881259846249195,0.029348782309978515
ADAM15,0.0842838832514106,0.03153137715687934,-0.034452776107540176,0.01630297489230656,-0.04279173538806686,0.009635553002750407,-0.01836713651507428,-0.03949002202564923,-0.011380687084106316,-0.002391901413511961,0.03666885245841192,-0.015572918122512738,0.043047027586326524
WNT2,-0.016430212864353408,,0.021361300221932684,,0.007965709589009646,0.009772242444310993,0.006391006404826257,,0.0551719192885981,,-0.01892667221766844,-0.04111896385836981,0.014828852578289465
CALCB,,0.0067107858798996336,-0.018524714445440578,,,-0.018566713553878497,,,0.0714479887228042,,0.03712838745164269,,0.04037399284680142
