,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk,ZH916inf
RSPO2,0.09432043132120954,-0.018824901872120395,0.04349745336348518,0.0855010236170409,-0.01717042508095187,0.0921312957063998,0.21831109939141882,0.25216125666354083,0.023098225550265743,0.19929587121350154,0.16471126991372864
SHBG,-0.0252195586332434,-0.018140661931805222,-0.02680738602152025,-0.03981002055272126,-0.008533331966208918,0.007988750260250938,0.14721124707408684,0.02075370963625279,,0.05070171981602225,
LGALS3BP,-0.05298742817905151,-0.032476481245894334,-0.2181925941788237,-0.15974052972465744,-0.08148943235938065,-0.05588926933187939,-0.26123070042131485,-0.17526317416861234,-0.12744506935922803,-0.1431603910952557,-0.052291780748434234
LAMB1,-0.0779025360522434,0.007043571742048572,-0.2140115951768221,-0.09136072131157097,-0.011431323539975021,0.0346748185470202,0.054349183350293824,-0.0765645073375814,0.06967537443632728,-0.065696815587951,0.15785196703445323
SPTBN2,0.08527432897122975,-0.02545665497603466,0.11157624875290992,0.10915713703691206,0.11326886051916829,0.08906468670286177,0.257664017378378,0.4250778172446625,0.04084791424828073,0.2652158331620594,0.15100052166388245
COL1A2,-0.13783989124381837,0.05049913802986439,-0.20126832931524005,-0.10409557708193483,-0.06880114637270847,-0.07643095654574618,0.010825672207501424,-0.15089648751264767,-0.013214226814814033,-0.055988211300872434,-0.023252366310075493
DEFB1,,-0.010645178419808374,,,-0.00104722538419161,,,,,-0.025457111459087,
CEACAM16,,,,,,,,-0.062907904632979,,,
SCT,,,,,-0.01602009813248699,,,,,,
WNT11,-0.02790700284638073,,,-0.018300793090607535,,-0.01900864976601532,,,,-0.0004124443591175308,
LGALS1,-0.09451717400567552,0.015477852114125126,-0.06029581790423033,0.035898404887960735,-0.02987140092113142,-0.04537443145098835,-0.24129307093316724,-0.12803517403904666,-0.025989786029500188,-0.2099503252602954,0.011430893110939894
BCAN,0.029262733304970735,-0.042046893628192736,-0.2293272658392476,-0.14465903746121878,0.06574996434611509,0.01628135225253221,0.22129044307241244,-0.3515246211359701,0.0004951996899797609,0.04334350382319625,-0.04811668863213131
ANOS1,-0.011807384722720119,-0.0408882446011249,-0.14807263300378287,-0.1278665204142227,-0.01341977019453472,0.02602244569300131,-0.026741550548753427,-0.1525641358367228,0.025178635329701972,0.07040115351005967,-0.06293557635409618
EDA,-0.0204306173512245,-0.021966516947931652,-0.02569600730106489,-0.02188158774189036,-0.014094324442766202,-0.0011876884226539738,0.05178038376126205,-0.0017142116925294773,0.051894403401250414,-0.008455715828511528,0.06072251944176111
FGF22,0.007346982665395071,-0.014658245751786874,-0.013232479119968893,-0.01677508488768453,,0.10502161359530361,0.07459425801930072,0.06119706168258265,0.036050424841293324,0.08818214491025393,0.07556281039947764
SHANK1,-0.02790700105478565,-0.0118805467585018,-0.014095586408987951,0.007895579472426643,-0.023448986066571857,-0.008440723449113334,0.01538062669362865,0.12237359309057809,,0.01643109931500288,
RAET1G,,,,,,,,,,-0.05480487358128807,
TGFB1,-0.02743654893203262,-0.022134504397602395,,0.04433995928663824,-0.03816764898801448,-0.010217226279578641,-0.05943350465485932,-0.0636726975747986,-0.15146848245455113,-0.003952579910246308,-0.08292552591153403
MSTN,-0.060437542551755916,0.004041919046780144,0.010385321432936806,-0.1027474013803788,-0.02778382983249035,-0.06638011623323938,,-0.10234122787485367,,0.006852043728519398,-0.03224172107881853
WNT4,-0.01880367619252389,-0.013917717405755354,-0.06512010092330592,-0.01902016320356539,-0.024616776189435034,0.041766097048206184,0.06804372026373157,0.0450539790154552,,-0.07627017447268891,-0.0288216413646101
TNFSF4,-0.026346258611043213,-0.017432764580754427,-0.00016043500033539453,-0.030191691774097213,0.019614516183902655,-0.0010972057389866752,-0.0025150284567857914,0.006035412315543616,,-0.07156822842074012,-0.03361618402119737
NTN1,-0.08036505435038069,0.048973194598053965,-0.18600289982711876,-0.11207582555278292,-0.04137508585949227,-0.03087374437864956,-0.037207849549065045,-0.1106163631433553,0.0020546207856976012,-0.12269358379030075,-0.061531330477436
CXCL12,-0.05482057459364565,-0.029921150627917004,-0.007104626086450262,-0.018449479989893387,0.05007140399099092,-0.03584654085375674,-0.13075211109296095,0.11108249182922268,-0.0650841537427724,0.1444554179382568,0.1116301812727535
GNRH1,0.005243599508892587,0.09886068229288715,-0.04754215722996064,-0.04669364932698797,-0.005721662804897769,0.0031800025444131356,-0.04216873682031574,-0.11696560745305509,,-0.046944194118745,
FGF8,,,0.07052827495677887,,,,,,,,
RIMS1,0.05868710378923321,-0.004435611363009493,0.100489218391032,0.15335480044267777,0.037572949969659736,0.027597367020816003,0.16422556965974866,0.36340710240210294,0.04207191181898754,0.13049807613408274,0.11363938530686453
FGF14,0.02966882969242937,-0.027167367261476515,-0.017514553264241502,-0.050916747540307776,0.04728186544060188,0.040145927654034304,0.1721272161426024,0.27660113736525693,0.06667074273307014,0.03324129710524112,0.13099898134865257
IGF1,-0.016374488784439537,0.013054247913840225,0.02441197769281461,0.05509803178307893,0.0436349263490665,-0.06578255268040947,0.010270490535372498,-0.02570352484356282,0.04050441842472585,0.07287276422559287,0.053633713465858567
TNFSF10,-0.01828637992881948,-0.0009164677940913545,0.060614969741507194,-0.08756437073823754,-0.03574714350368988,0.029989184793296285,-0.05750672114304423,0.03494764817873959,0.05283757034918196,-0.012876286145520631,-0.015386222131695373
GDF5,-0.028826674890336083,,0.021780641947009446,-0.02956545585183057,,0.0572153837257811,-0.027790076781993637,0.08921845300910548,,0.03149873097443341,
CHAD,,,0.06265249000360446,,,-0.020556276665930986,,,0.07734803947552675,,0.08895777953256971
RGMA,-0.021508362587024005,-0.06451308334685238,-0.11607137475626325,-0.1461317614414828,-0.05133246296103993,-0.0722825520831639,-0.05736812405031723,-0.2349725241675107,0.04877137901460157,0.012596669794955995,-0.02713899636408383
CLEC3A,,,,,,-0.030074953078929306,,,,,
WNT16,0.02973976069397846,-0.010806970372418562,0.06316428036963632,-0.028939088702462878,0.013025185658364481,-0.046259070576400274,0.15299233226268966,,,0.033023443601304034,
CX3CL1,0.014478964113518322,-0.03633571140764681,0.08790735136412071,0.07224174082263769,-0.035238183385655875,0.10150859887851509,0.1916358188499642,0.2406966601008704,0.06409929776740057,0.11773163535958814,0.03651906006061993
FGF1,-0.08543995464234547,-0.017354922922913654,-0.08422703765469912,-0.02406856354176657,-0.021149825799423927,-0.030787772786986366,-0.21055288281112639,0.06531659699565487,-0.15870530512231412,0.23488525215614575,-0.10369362899060115
ALOX5AP,-0.07290240213779468,-0.008472395517100498,-0.07377557218400725,-0.16227112253854048,0.05214645915024944,0.0023551470497929694,-0.2511810911838443,-0.14275113183715935,-0.04382954764709119,-0.25884734135123216,-0.04534184234483845
IL1RN,-0.05148906328585165,-0.008552888571424827,0.04049216303239522,-0.01703837477085547,-0.014962911286436719,,-0.08339912846555404,-0.03780241399937304,-0.011703876211394295,-0.08350993088038024,
FGF23,,,,,,,,,,,0.0036923028655082885
NPW,,,0.033883815960606335,,0.016012444074948246,,,-0.004078273296589665,,0.05560957684313296,0.023322378144905533
CXCL9,0.012018277682928265,-0.017121413217476848,,-0.02060693264019141,-0.007499978484687889,-0.009668903895135588,-0.048656404337836856,,,0.09500019834294558,
ANGPTL4,-0.05620454946542024,-0.01099365997681232,-0.09530236053187233,0.0181296907119746,0.08611602722308165,0.014758874286201231,0.008911534764643382,-0.2073546880676351,-0.11516286681510714,-0.2390208673064944,-0.04358164283819188
UCN2,,,,-0.018054998953283503,-0.025101918159155235,,,,,,
COL4A3,-0.0194515708636265,-0.026334919530937657,,,-0.03247199364734268,0.07153278639813426,,-0.047673449798323164,,-0.06459344855230803,
NRG3,0.0002178980816080309,-0.019015519778243475,0.08223862816649022,0.08183840779780935,-0.02086458972296577,0.06106440949383095,0.16639871430824352,0.2782116954984846,0.02297669253192772,0.14471280496495303,0.10611231192075385
IL23A,-0.030803908042564523,-0.014415323673017616,,-0.022087411185301338,,,,-0.05800292590016462,,-0.048385293826565944,
COLQ,-0.01292729042783418,-0.026552640410505916,0.01301041980022226,-0.06364065807188352,-0.013615060347495505,-0.02657802165257068,0.05990202293014117,-0.029285314269893652,,0.0042201729069133685,-0.03580931646804096
SCGB1A1,,-0.010966478064785318,,,,,,,,,
TNFSF12,0.025042963605977506,-0.032718187838964324,0.06472601246896037,-0.04161776761698264,0.0178425764664524,-0.03762028947158737,-0.023463264294921397,0.11720139089161662,-0.0613694751875041,0.09501243113698764,-0.027982459888318583
DKK2,-0.032265619586401555,-0.012869012733266995,0.0006741122771495485,0.019238225217567774,0.05332456709127398,-0.026372176300228495,0.058635152699404454,,-0.04879886214781894,0.046189980468822105,
FYN,-0.0004969765952975032,-0.008038677682321946,-0.225860510395692,-0.14011150551021925,-0.07028434952520081,-0.0077197501438332995,-0.03156789488316146,-0.1266227429019415,-0.04675149738421578,0.08242854770344824,-0.04496672768994712
ACE,-0.04094005264591556,-0.013381293408459538,-0.01375183231311993,-0.0348924201153211,0.002538378617402295,-0.011321863303526709,-0.009468812250132026,0.06235800268893175,,0.20008754577530968,-0.0331634294606893
IL18,-0.016285338437502676,0.0441709162144511,-0.06016031004146317,-0.10540760995838445,0.02306598743470339,0.003667850235511682,-0.144772751624695,-0.0013863804587416213,0.014187173592817863,0.04123199512252241,-0.06551776528968273
PPBP,,,,,,,,,,0.07346250504870194,
CCL27,-0.003360020850542797,,,-0.02710670042386695,-0.0041962065736124285,-0.009442497375955476,0.021880179296926743,-0.045733267582518465,,-0.06650145607988367,
SERPING1,-0.04830201772607739,-0.008351490184446175,-0.03805400661572376,-0.14908753844938083,-0.004972074341836187,-0.05851614999470116,-0.20777953211401293,0.16258557784768382,0.014527208780087552,-0.15068643669423368,0.09491938949672434
AZGP1,-0.02017415583835051,0.011189791183228874,-0.1692101571016084,-0.006303108890133694,-0.01573578701511282,0.03359779212097487,0.0006295811683670369,-0.12490803855186111,-0.0324500893756146,-0.0811900700479121,0.10392767768188321
INHA,-0.0023344914361660843,-0.01680489695294737,0.0038215007594311896,-0.033140182985680264,-0.0267902951060406,-0.03216813174628516,0.07131179355809572,-0.08827888989781088,,-0.011871702617460032,-0.022564182558819305
SEMA3G,-0.02588177742487328,-0.027621421109135715,-0.006906824408605038,-0.03471857338244107,-0.017168061239464957,0.015236175571629814,-0.0030987772094326887,0.12875882982869014,,0.04511567495446879,
COL6A1,-0.09246437619077966,0.009806041968246427,-0.22201762360629368,-0.13861406604811913,-0.1544770702117609,-0.06773601793779126,0.06942389746640074,-0.2949241488659044,-0.09043018351198592,-0.07751293260733928,0.13201267170326983
FGF17,0.0029535324207376427,0.09489451853064783,0.10510865085027198,-0.026591183938649496,0.0164389284879063,0.03774086165024504,0.01797420803085926,0.0236670629507522,,-0.030616523997925166,0.07433915161545208
TNFSF8,,-0.01064517951572813,,-0.017038374916412795,-0.020551051099927345,,,,,-0.06243662718822375,
FGF20,0.03918285886825078,0.0023733975481562766,0.018935969485686974,0.030506737383331282,0.07082858200595568,0.06910597540178877,0.025579706966070488,-0.006437191667811821,,0.06410218757798722,
ICAM3,0.024611889731134515,0.022438409194409956,-0.03535031403620506,-0.05513800804741598,-0.027172786293241262,0.06317681312446725,-0.09075556889595497,-0.1144269619192287,-0.04467785301970813,-0.01921301391638917,-0.0071393219904386405
LAMA4,-0.07640911327220781,-0.013750655918029394,-0.15579444264976114,-0.12690456896947477,-0.03355417172804308,-0.017463630368099472,0.009353197185292768,0.021905599327900763,-0.02030391535301717,-0.018159841046959092,0.04181294024707278
DLL4,-0.03206325687078674,-0.0004876900457128008,-0.029517543654833722,-0.10765447306466008,-0.05042975723174025,0.009843634301950724,0.0035583322705306673,-0.07008018134341734,-0.06448375539849002,0.02161369025286563,-0.03580922714723647
SEMA3A,0.006135108376877136,-0.020041128086783894,0.10095873336876056,-0.03968588289796429,-0.026112483186913924,-0.014606477657016604,0.15483065675874094,0.15177119307087236,0.03233827219590312,-0.08052054186899317,0.007347549677374785
RLN2,,-0.011432216683305626,-0.02385837905430009,-0.02188158492095972,-0.020933811767770764,0.028419753086155054,-0.02878482195027071,0.00024359084484629618,,0.058299337713093875,
C5,0.04241273774283877,0.07858340044562145,-0.07485066295234309,-0.08306359350283436,-0.054011202963035784,0.048075146082103934,0.04516316775161511,-0.058348752265524065,-0.014615593621659585,-0.08236650395265442,-0.047254549427021356
EDN2,-0.023083359490961183,,,-0.02328724136464356,-0.02542062358323142,,,-0.07747161006352497,,,
C1QA,-0.039144335088552695,0.032062083180514574,-0.15001934103559952,-0.20450165793985448,-0.013554708383921938,-0.05828836977367545,-0.27182546031485805,-0.2212009616168147,-0.04027557597129602,0.11446819779738004,-0.14356869567238068
UTS2B,-0.024701796769741484,-0.013004432988318671,0.0621764144023904,,0.012810016818599829,-0.0237515162776827,,,,,
COL9A3,-0.017184262927756107,0.011070994638112923,-0.12113839895728208,-0.10126777200439394,-0.10178667315343322,-0.019287323876139642,-0.08916042125909447,-0.30760487519493107,-0.08618461974162794,0.0052173474453622495,-0.01698787105545473
DLK1,,,-0.07008557629070387,,0.019708707543621043,,,,,0.05585710497510977,
HGF,0.007576990532736319,0.008457112777161609,0.022800033752906165,0.07552335031751962,0.06886673817236641,-0.024507830573048624,-0.08482489478783464,0.038185252078943514,-0.11012770601612303,0.1669141851564554,-0.039900171137609984
P4HB,-0.0680840541113038,-0.010195499449357314,-0.23352181370222694,-0.15423250854466383,-0.13900490547369146,0.029740246853650645,-0.10555423654814965,-0.1148347757818415,-0.01679551948471218,-0.21933467105574758,0.027516659209652457
ADCYAP1,-0.019248135462720327,-0.01615514696748349,0.08167805800589746,0.06645740509676071,-0.001508062704478277,0.004062686400806973,0.03880411974843398,0.155303743649645,,0.023957408899985558,-0.019688046731747216
GREM1,0.010102320036814676,-0.03130461136144779,-0.03370465470035297,-0.026112407929913775,0.0029862028037562485,0.04265249850520969,-0.1812311707633431,0.04090581857122429,0.025271035271619204,0.06746692290546868,-0.1109187790561908
EGF,-0.018914826046123934,-0.012547872334317856,-0.05222489305533431,-0.02428049981177166,0.06226364429976648,-0.036130492382168526,-0.02222857708860313,-0.03596929213614715,,-0.061194101805088434,0.1522092344322367
VEGFB,0.07731769959358359,0.025031621406316897,-0.10782229139314502,-0.09359024421823543,-0.06869357881361253,-0.022835861342659837,-0.04473696619340072,-0.23001744122267895,-0.02499827807343631,-0.072132144418292,0.14674655436941
FARP2,0.05651346181359505,-0.055995410082599346,-0.076795126665661,-0.12931293830820642,-0.0014242826932389864,0.033584066377886246,-0.001630426175638591,-0.10093751076754368,0.01180837472966048,-0.08705268989661165,-0.02972806287497444
BMP3,,,0.022503990930393465,,,-0.021764048297221592,-0.053397394028655475,,,,
IHH,,,,,,-0.031209820948875217,,,,,
LAMA2,-0.03541519123579644,-0.027811305376241702,-0.06063214040404835,-0.06349790473410771,-0.05048501275297064,-0.020567368554188573,0.019030524771830235,-0.11157665918231721,-0.04624057980030947,0.02884805188744115,0.09482693414716308
SERPINC1,,,,,0.009422784683285935,,,,,,
NRG1,0.033553735104450554,-0.017787306452812453,0.1276745195515743,0.07264425277354776,0.08542070930743918,0.012733113141497646,0.17868292349520395,0.1575538802250985,,-0.09594131007117047,
SPINK1,0.006855493479114417,,,,,,,-0.03626166173055379,,-0.15684205404487614,
EFEMP2,-0.021182893883623904,-0.054772944678394754,-0.12326405692129412,-0.11913127267055455,-0.07832524479256446,-0.04960881066289122,-0.04799649056479194,-0.2669904976880594,-0.005925939327635694,-0.23039093837305813,-0.03524270003499552
SELPLG,0.023718033273532738,-0.07209624789237595,-0.05210572379170688,-0.03873799562243996,0.005192020830891136,-0.009303935285700624,-0.08699953868561523,0.0638454262951066,0.0018637659277695997,0.06832960461853226,-0.0783707072161227
GDF6,0.07191716317440407,,-0.03262432739766593,-0.02188158728133018,,,,,,,
HLA-E,-0.05925743335972034,-0.00936662199167191,-0.1525686346252685,-0.16795507663010545,0.002285792864589705,-0.02458820218527551,-0.2688078674718782,-0.21534881938454215,-0.12382338034686678,0.04998944468515832,-0.1799983228265296
PTN,0.015931948694315173,-0.036064211714347455,-0.2814055592519466,-0.17421171931209467,-0.16312455737281722,-0.01744602123966718,-0.10469611070974859,-0.4235039671346038,-0.023069248303433203,-0.19302381948266376,0.006178486063031881
CD274,0.006656669372101971,-0.03149657736687044,0.07882184100120287,-0.07898886494364882,-0.016775131952975416,-0.006144743721206249,0.04911466817987365,-0.033195476319544906,-0.03375714744577858,-0.052146887973296294,
FGF10,,,,,,-0.04618131330669372,,,,,
CD14,-0.07826184755390597,0.008020540612505216,-0.2375488487780971,-0.10635627441491315,-0.06075381581504124,-0.018957626884737764,-0.23918626369353593,-0.20740999873694532,-0.02199809169576924,-0.13401776028460616,-0.10027072837908181
SFTPD,-0.027711354800003654,-0.018140663190013447,0.07341313708018393,,0.06947003584178135,0.028302541472635306,,0.05522044791476274,0.2176358699201291,-0.09362736340067894,-0.03177251546985823
SLIT1,0.036178519759918426,-0.0026248077818319207,0.10267208865929481,-0.03231254687227153,0.06923854661685398,0.08106547183781221,0.24128474589808124,0.11899234926483838,0.08400807937661815,0.2625802178303484,0.043721160403285504
LPA,,,0.07433246419404507,,,,,,,,
CNTF,,,,-0.022893697476254717,-0.016502858667620003,-0.02562429744714474,-0.04863612342940935,-0.04210365890043513,,,-0.03177265181071544
BST1,-0.046313805041180045,-0.03506616165147194,-0.07480160831960701,-0.12045421213112195,-0.038864923978567355,-0.018087031036302614,-0.05716998327223116,-0.049030538919051785,-0.04664995550678101,-0.03897714048268906,-0.03270533193634461
AGTRAP,-0.02538170589471743,-0.04499714707867502,-0.07016604269815138,-0.15338782341940382,-0.009700748212988,-0.08587433916560287,-0.18809271390948062,-0.12353502876379456,-0.06725597667730876,-0.06791441418513158,-0.032176173848409546
LAMC1,-0.12369612279740444,-0.023823735525198796,-0.1487290930123006,-0.1550160815234872,-0.11921391911935061,0.011743246935817428,-0.05787443480392072,-0.18606075880245515,0.04046233058633863,-0.047990496838888605,0.04281277363464789
COL6A3,-0.03871973594601098,-0.01669819063360973,-0.11831754092918906,-0.0471000070592862,0.009267533337627526,-0.03132221570104619,-0.03867107944404176,-0.024928767877675322,0.035020597718616195,-0.03168800012235263,0.03232268746327612
FN1,-0.13150001375982948,0.028036024071450522,-0.19896927072025536,-0.14684044718363137,-0.06634551182821909,-0.022398082524648026,-0.09637828689646606,-0.18936709761035725,-0.013609158902401415,-0.027784843345993085,-0.03710912927718896
MIF,0.004876405848732069,-0.04813580822945841,-0.07732022260432429,-0.019278281940412437,0.04220167286924908,0.06006347220635851,0.018500739881470434,0.03174607247426385,0.03417110639270023,-0.2389375481119167,0.05670019441587654
JAG1,-0.03669693868516079,0.04519635342395494,-0.15802269867066598,-0.18310896121904788,-0.11698837123865635,-0.0028199084135232017,-0.005762608028092018,-0.36420842702616896,-0.10908849906732339,-0.13063884236485415,-0.041237236759222334
NID2,-0.04720296142622155,-0.019949861261350312,-0.19270168403697188,-0.09863495584133075,-0.04344013964776149,0.02660553635011461,0.05087486763582906,-0.007194526596119106,-0.048772684862531994,0.057604343108109364,-0.049976413504784344
EFNB1,0.009279051665666362,-0.02820093035897153,-0.07780896978299655,-0.12119645178981762,0.01979992483034263,0.025231385196259032,-0.004704986218689173,-0.17403306015966238,0.08454780871253642,-0.08634980305436146,-0.06034512649616126
COL4A2,-0.07352473540519289,0.0061911948749996835,-0.1771459255239722,-0.1207762570892524,-0.09352538893713618,-0.021984149768332302,-0.12253986788535243,-0.17221574117348398,-0.005522480890715371,0.10418509320771382,0.04246664641657961
SPP1,-0.02370725245497663,0.04215897100027264,-0.27808518978721497,-0.19023397949486257,-0.13482981681687228,-0.05759672544479154,-0.2930259069912691,-0.4125463166248544,-0.2065143413514274,-0.2692065471675833,-0.20421691007234646
PODXL2,-0.006349712344368909,0.004529502306723186,-0.0800986972247487,-0.0037429096170272266,-0.009894602613545779,0.03433859391479359,0.21916272915409796,0.1004490247555293,0.14071634313961792,0.1555649730506459,0.035837053937820655
IFNE,,,,,,-0.014777248477799817,,,,,
FGF9,0.0460410628950327,0.033124889040510946,0.07477031348830629,0.15746068477209338,0.07694432605934208,0.06228177005593902,0.20130960633879877,0.18447765047793913,,0.16761745123379287,0.020554027206130903
ITIH2,-0.03901281729716681,,0.04126457706251927,-0.022291495772343416,,0.009086933729908665,0.08129678244527544,0.04398608405611403,0.04423032259246098,-0.0731232071979849,
ADAM10,-0.05076148463667171,0.11905035012763464,-0.06534648908403233,-0.10383808881033632,-0.00535407706911261,0.05497781648725898,-0.07397277303857772,-0.12147060942974687,-0.025968733090146932,-0.10794278854935614,-0.13619582869720792
CFH,-0.044016974767208714,0.0005694296807911432,-0.09322802671827654,-0.11537496309326067,-0.04447788846792853,-0.015484629061132807,0.005257054024814277,-0.08452185052785251,-0.03915941904300212,0.057223778816177844,0.11428357808453583
COL4A5,0.018866557333214868,0.0035490505953720964,-0.07215724557229036,-0.10096294215293403,0.011914372669260962,-0.04948909493329733,-0.11626880635580654,-0.11429432753466963,0.028520469071456344,0.08079407858862152,-0.024681469080398286
LTBP3,0.056802454499478246,0.02281950338700122,-0.042746349745285836,-0.08597620743332152,-0.054793637482179566,-0.031016671805875536,0.0025752769898733396,-0.11333458063351702,-0.12224824187314913,-0.1494486228904073,-0.005893002007268525
GNB3,0.04237209359301638,0.10903061216355339,-0.03517029557306838,-0.054980804814299365,-0.03843008197826665,-0.030418270454304737,0.06903042361413811,-0.10030891715667645,,0.006173168941418105,
COL6A2,-0.040665918676862506,-0.01375239866941453,-0.09651768544588506,-0.09386401757740871,-0.10570423100207639,-0.016463749587186667,-0.1028961617999955,0.030597054503295976,-0.07625492252497251,-0.041636324778657405,0.008499945045190827
PLG,,,,,,,,-0.2199510617430474,,,
GDF9,0.022083782247303833,-0.028591575042540476,-0.02949190319478763,-0.06262458424038485,-0.02506950038241805,0.07536196405603034,,-0.10034826118257457,,-0.06742287112486754,-0.033616260659863145
NCAM1,0.07476136444439847,-0.014937873572144236,0.050383969460290653,0.017049712032794043,0.14641103469938174,0.02918873445318522,-0.021122467268027603,-0.0534730685392516,0.022134795511941415,0.29563539701214164,-0.046020708898430025
APOC2,-0.011449706917703252,-0.021056725000882622,-0.08848733326796425,-0.07634386708141956,0.022804145566752393,0.03133748249156763,-0.15146685050752265,-0.0807521917999392,-0.04258524733540072,-0.0640878268976342,0.008097384306952804
BST2,-0.024173250962299043,0.026233590375517403,-0.09732513376603472,-0.17411943830395643,0.011289535192374746,-0.029110689982593477,-0.05220952832738483,-0.3754504078669027,-0.002790414573713027,-0.05462258675206957,-0.0012755643843411976
COL5A1,-0.1005544370358325,-0.0007955581153720536,-0.1372032305388638,-0.07765175613368584,-0.031037045879615054,-0.037978611986857896,-0.049968369309007554,-0.12449586204777394,0.08786442843834247,-0.1017953879385122,-0.02614445754659336
CALM3,0.08359808849729318,0.033296471281962975,0.3384162068012063,0.17801776054224744,0.21371658807362146,0.15349000139359487,0.2754036666411985,0.4333365354205154,0.2304324232262638,0.34199482389988695,0.20431325761919156
THBS2,-0.028492121720334242,0.0079751843848317,-0.1061957203504999,-0.10886396219550652,-0.03743783874507567,-0.024285322492413972,-0.13659736428431202,-0.3582149435088316,-0.001024209581694234,-0.07875389379464039,-0.11898297669659604
SERPINE2,-0.007043448467731478,0.030745686213744298,-0.04724498973274165,-0.0637052480696491,-0.06877838866531183,0.03049927571738462,0.0998475441626547,0.09216144481101315,-0.016317808163295335,0.0348396450800491,-0.029318038137751707
EFNB2,-0.018976895636454966,0.017147488909782328,0.09440183594060972,-0.020858062095381553,0.010331605528616996,0.0025978416825734366,0.14305439179736568,0.028764767211039932,0.07745895637337333,-0.08153142309104884,0.07166752511175929
PROK1,-0.03778340927706926,-0.013917718281272973,0.02243771240137705,,0.027201970681482873,,,,,0.07209683287708003,
LACRT,,,,,,-0.048740524498524646,,,,,
MMP9,-0.019297693289666448,-0.010806972437496024,-0.07962597487806977,-0.05768359369748532,-0.027557355000834626,,-0.05900749743533256,0.06462095006603424,,0.004532508620879199,
DMP1,-0.027672697150882514,,,,,,,,,-0.03594754110158863,
NPPA,0.04062824479301063,0.012416565949889952,-0.05586804955348011,-0.030346520954613383,-0.014175273652651832,0.04671557089091513,-0.036670515063142235,-0.0687744290057619,-0.027654799954566267,0.07220471943917031,
APOB,,-0.010966479161269473,,-0.01755367528747229,0.06210019828857034,-0.014862621666014856,,,,0.044662001987726546,
C4B,,-0.012594078910081857,,,0.02992686500022623,,,-0.050892963370664304,0.018884172584611544,,
NTNG2,-0.03366058434339856,-0.017004085520507466,-0.002851990876346535,-0.016263084110340408,-0.0174597609997015,0.061626406276316,0.0715251309358033,-0.004311869921763809,-0.005143511894173955,0.0735641388389115,0.1731092518161075
LAMA1,0.06241929146422962,0.004506797954109852,-0.10337546728349412,-0.12527641064641185,-0.024612321575243498,-0.06484655577160993,0.010305612542543486,-0.020897271433603485,,0.033090708166270286,-0.04549740421507839
UCN,0.05971776748183752,-0.03422699832974311,-0.03155512438130514,-0.029407109155251167,-0.04909026060260329,-0.04591141910021098,0.03441881095112427,-0.06410075440189288,0.007127025750822464,0.03758041251023653,-0.03789824870179465
ARTN,-0.03670159410873482,,0.01581837550156963,-0.026591198468900904,-0.027557357675843993,,0.042241102308202834,-0.04210366182858447,,-0.04589631580705827,
PDGFD,-0.04134380628566617,-0.022384512596319392,0.02685832572407951,-0.03752772704702848,0.0074532177103441045,0.05914433778211279,0.015133697007459406,-0.1308452728669707,-0.0760728147589807,-0.19558200613856727,0.04330421391152706
EDN1,-0.012952830551852321,0.05854580856474287,-0.10606747925591693,-0.06523665688804875,-0.04478705417416518,0.008536942643919717,-0.008893514201491438,-0.1237381689069151,0.07093641999686694,0.1995392214466308,0.08980341579988084
ARPC5,-0.04876382856842227,0.037944797407279414,-0.12540882194354513,-0.06228469678017348,-0.0654394651306777,-0.036826999059430654,-0.20589000714118075,-0.3600507533160644,0.0138184670539636,-0.11346527455848912,-0.12594040210082508
GSTO1,-0.04322632671828276,0.029059672276209814,0.19158852144327293,0.15061721746755208,0.04331223810973913,0.06785158909841806,-0.028449554702286363,0.24639598456874143,-0.016258056035470855,-0.06952428561523527,-0.003259075154242355
PROK2,,,,,,-0.00021830416960223642,,,,,
SYK,0.01807280767580231,-0.033381488064185144,0.034282723384583685,-0.09549832188973593,0.020277453634873894,0.026516446117379817,-0.08707235736304898,-0.10632804826747813,-0.038274501333440736,0.04484850192569107,-0.04693567575547883
ST6GAL1,0.0654619917492762,0.011054290387752698,-0.12445995313868198,-0.10671992508222904,0.0417945366243634,-0.048846484549697644,-0.15424405055041698,0.11459474051238384,-0.0592565260170559,0.20325603835256031,-0.13323937235478633
WNT3,-0.00747136367683923,-0.00630570277556693,0.049796349842046575,0.07202965970866708,0.031173785977471315,-0.02191886392134307,0.1365975743584168,0.21574094958266854,0.01764395909283647,-0.007299895513829706,0.08634965311615199
HSP90B1,-0.018685732244466735,0.043833114466259926,-0.20291527110235014,-0.060334732158128554,-0.09595027642303101,-0.024742453273376274,-0.08133485008771292,-0.38459534949209234,-0.02791088547652933,-0.0913210111994821,-0.010553090533429618
ZP3,-0.004202489221062037,-0.009943586979806596,0.011448684785990905,-0.07392573867453896,0.010242938891990985,-0.029231810633627238,0.0637547241316661,0.005387186669612055,0.08929736616030216,-0.04428691786732973,0.05159061971315518
ANGPT4,-0.02164781649055583,-0.015365729612439386,,,,,,,,,
NRG2,-0.02397630684898926,-0.007368241485284877,-0.09083211513079333,0.026212479939255424,0.04040812491627083,-0.01907197896177085,0.04846884741621598,0.03996469093448749,0.03946450303147542,0.08083085579836924,0.0685847864521185
