,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CRH,,-0.024765964040214885,-0.0180293157448631,,0.03302532579053897,0.080380878897454,-0.028060410622254246,-0.010544522358912215,0.04677062498196331,-0.003799685635430155,-0.006510000096115497,,-0.0011416908596409597,,,,-0.024632575396107706,-0.005770575798501525,-0.0351916544713105,0.041629120000571576,0.023611416026019502,-0.002490371592993174
BDNF,,-0.004331246527695388,-0.01612828448025234,0.008604448663968641,-0.03155819900367874,0.0333168262964161,-0.05121687704631612,-0.11685160886110262,-0.05840521230984776,0.014643169125261838,-0.016470515097869974,-0.052285913299262556,-0.015577436845154603,0.09144053725384985,0.19941358970540246,,0.11049426052877039,0.03264441925414993,0.009612793074814949,-0.04255486742411938,-0.021030563460604005,0.08695595016921806
CCL5,-0.047080510873853364,0.053410245984414934,0.045223656983806246,,-0.01079102289510644,0.004751237875225352,0.03248424427188952,0.09859107291626071,-0.0036068489934873204,0.021092921073607506,-0.036658833837572805,-0.00569937049024766,-0.018763629804365772,0.07731175468165422,0.039008248005117194,-0.0914885198860271,0.11962780014151633,0.06635653514304551,0.005803890411999782,0.018502502886607302,0.2163254499421908,-0.022211952402813324
GAD1,-0.0008301130496198813,0.027646039186058905,0.0490546168806208,0.010917827362653478,0.0430994625558883,0.11658861468911207,-0.13399565789857676,-0.056786101273440685,-0.0035410017243060433,-0.0014578221527536382,-0.07095366397152339,-0.019632676369753084,0.045792894024692714,0.07837516816927523,0.06182520146877115,-0.02126634091085316,0.07228791772675566,-0.0518299324138347,0.08148627783521913,-0.004316999123064035,-0.04409439027606757,-0.009534876186294679
COL14A1,0.050687950080808196,0.06981363513968897,0.05090673732943739,0.10642544310095625,-0.004056318762651438,0.056420420852934736,0.0011901283297576291,0.12014120822437456,-0.028818241067354446,-0.00953558815427624,0.06730683437477024,0.014184020926184452,-0.0008388582540209904,0.047606673851795275,0.07769517537574464,0.0036469059022607025,0.20697268599175192,0.21140632226013245,0.0648044696555574,,0.25039457137612736,0.05701049378081335
HLA-A,-0.053575399740587906,0.08105750397082802,0.020325995785961448,0.06846584739825949,-0.1103956351116077,-0.09792920082775594,0.04779406340510137,0.17680468198984842,0.01463924776798004,0.017481201621483967,0.09048072801117461,-0.1115077312027078,-0.04473786065618486,-0.027681695653968393,-0.02950567558677563,0.0029525111250807436,0.3294296546367073,0.3780469235103465,0.1596340904405849,0.12218125134667754,0.1333874090450933,0.1781643806771029
CD5L,-0.03797427626396345,0.07140907529137511,-0.02507384741670581,,,,,,,,-0.01802397323286795,,,,,,,,,,,
FGF18,,0.0711501248114629,,0.05122303303888715,-0.02878258530526569,-0.015933932153417627,-0.01920514370599244,,0.023784408374013095,,,-0.016713618159931262,,,,,0.07179877582580088,-0.026073800531312585,-0.013664350047160836,,0.04564542507731497,0.017852726822158996
ADM,-0.021554541708187557,0.002062104190777568,0.031001765713097523,-0.11795977339007038,-0.025295010617269884,-0.06825834952541772,0.01833121161405486,0.22253624429921792,-0.018405915548857985,-0.0009793230235509165,0.025799972617700465,-0.05428734389053282,-0.03510544849674757,0.18684958042584185,-0.04420422135899885,0.029938444784781748,0.17802459034375664,0.24628272435783874,0.15419368265764055,0.01580273289049103,0.010205929030296828,0.13920772045769414
CCL15,,0.011380362175906706,,,,,,,,0.007230757299968491,,,,0.04648673962977419,,,,,,,0.04714543169797847,
GNAI2,0.054106893933834825,0.05590794151153848,-0.008161963388645593,0.05765056700536601,0.061491862910239205,-0.052745772719095765,0.09653937782061886,0.1565822208918778,-0.06046118576952287,0.01142162663750708,0.11506954729165168,-0.009287756726527163,-0.027974748058580707,0.031589388484044655,-0.03084739326323463,0.018275141848435688,-0.0250132009844185,0.055369477907041886,0.11963096163737064,0.08856418200595245,0.13904295133096042,0.12982807687384185
HDC,,,,,,,,0.030151483148142057,,-0.019825479641313475,,,,,,-0.04619558914201698,,,,,-0.05991168377310839,0.014212699825674751
COL11A1,-0.009938812119080879,0.0373417632837062,0.07582078995818832,-0.048055669126137665,-0.022672061087181457,0.016539670032032876,0.15455124959457361,-0.045677535845667125,-0.02715068464801035,-0.002214125983848733,-0.05313321443855905,0.04285643773495085,-0.00760003341291588,0.15554949604738783,0.1599955406244112,,0.20062541230626707,0.17195117693973236,0.13546715789086095,,0.1222549579026983,0.10993850710122156
NUCB2,-0.0018974157607113177,-0.039973657267027035,0.022765768998425567,-0.011754771121327577,0.015472548928819782,-0.019030144879697272,0.013201773507978479,0.10891224856491566,-0.07121670705269514,-0.04893819592367009,0.013203716085869744,0.01789420734377432,-0.026143373291060108,0.0072067888317429865,-0.029907472643719735,-0.09842557334240379,0.10709456030332476,0.037836846369715585,0.027528232081513542,0.09689214855090589,0.08813611330488419,0.044376800960105316
FGF16,,,,,,,,,,,,,,,,,,,,,,0.009993110097305889
CXCL1,,0.004373446611401717,0.01515512447933113,0.019869525518869613,-0.02623926720780449,-0.015428933707130318,,0.030899222685294905,0.027154150861383713,0.0406407256697749,0.047724017113718875,0.048207574330428715,-0.0010897368460416057,-0.004141519793612615,-0.12351385273731354,0.030465321401093513,0.25969710590449896,0.2211097076368993,0.05969317952450979,-0.01207486961032234,0.03568665291346074,0.07454274728675223
VCAN,0.011186976096588927,0.035022138549564555,-0.005191112527116632,0.05007750921298198,0.03575841001392908,-0.09611374470892732,0.16392145049822696,0.16633015724029246,0.025614520704204603,-0.02268046724443002,0.009212180096062703,0.030537382859287115,-0.006250810397119838,-0.15929013212040735,-0.030785581437394495,-0.00994358465250121,-0.23499777229209576,-0.2274722880893291,0.0931395061436455,0.022520670619558328,0.1267891858568985,0.1913972255950292
MMP7,,0.059387689590562016,,,0.02495460174478236,,-0.001633712333865904,0.09502626415292564,0.05049718685151874,-0.04088741302396088,0.06065583789418733,-0.002323722129903017,-0.021377464586008907,0.18396090927420056,0.012570631732408844,,0.3396143910289672,0.23757918846374462,0.1267119037634795,,0.15558776948675695,0.1926444515521535
PTPN6,-0.04637066800856497,0.0485514256441186,0.02125629192674709,0.070929600789891,0.017930384405647187,0.016056921695659896,0.013417178447301866,0.05981899337148951,-0.007632100084122728,-0.002661004658623075,0.007660607852192087,0.0593385899615757,0.013065510142986817,0.047439989225865495,-0.10287428209276399,0.018284953291707408,0.05697042959332757,0.024134198025059676,0.04925700746177072,0.12875294485536898,0.08759963933369137,0.04204027502048589
PTGS2,0.058921431695199936,0.034782298097021394,-0.017260956558615224,-0.10813481963287341,-0.0665288841191759,-0.01710460169059427,-0.014254457027731988,-0.05048638012491185,0.009308918977979308,0.03552561397549769,0.03864808498736359,0.06273338028768119,-0.021593569415875265,0.08680553684337414,0.13878186932713113,-0.036957863608625616,0.1795188378380237,0.2195451765684564,0.11104876533617111,-0.001515894401552634,-0.037498317273058954,0.060933418774994766
XCL1,-0.028140613437654716,-0.0011302900583229857,,,-0.01789317652018328,-0.012219951391550018,,,-0.008433400413411334,,0.06365234939390457,-0.05172554140417887,,,,,,,,,,0.023620253538851645
CD58,0.029477721678282092,0.012067252839753895,0.07249534047912029,0.0640440563145529,0.010684022429368983,0.05241424846404162,-0.010585219187030115,0.13168441595803204,-0.01805819678813549,0.013245566149401674,0.04087817636258784,0.008422430015171206,0.018535743574293342,0.15879190115937897,-0.03313487321591686,0.000339831356444466,0.03871753584210729,0.05931643540026716,0.026643991800621238,0.04631812464689118,0.05133972922842549,0.06957148069946419
TNFSF14,-0.03616133597371865,-0.02734540456399773,0.04401812788141792,0.09345418319816784,0.06662917453284478,-0.023940479498003965,,0.015358528284470018,-0.008493883607537486,-0.032070877942179124,0.13529535473181314,,,-0.0115539347469268,0.03205833445330351,,0.038836245884360694,-0.017108826906454686,-0.003014615551157277,-0.005774538031218379,0.03960372875874502,0.07256936103548005
CNTN4,,0.06079043404805468,-0.015790714768409073,0.07168712606600171,-0.026916974091458615,0.157905215584731,-0.06093805933754475,-0.050993066744908486,0.06947583592328928,-0.0026802484519696307,-0.041271805041617746,,0.022311389471660066,0.011442162865715876,,,-0.04638115311840889,-0.08303343973572824,-0.030913329340166575,-0.06686886456928406,0.05728009741319917,-0.03294843264311747
NTF4,,,,,-0.06993738349229991,,,,,,,,,,,,,,,,,
INSL3,,-0.009976524934074372,,,-0.03465528100208907,,,,0.020831496233777162,,,,,,,,0.03207175151872323,0.01859390311507059,0.033666042380267686,,0.002851315137928597,
BTLA,,,,,0.003576252230213483,-0.012739706126654295,,,,0.021734091106512116,,,,,,,,,,,0.09113938530516547,
MFNG,0.04139191225700427,0.05586159198514104,-0.007567514245886257,0.1437408213509062,0.006969615167050405,-0.024567297168919342,0.07842957261755078,0.11231721851721224,0.052311615217000645,-0.001543429052138838,-0.0072121941060767315,0.04461467622724243,-0.05033726610166771,0.05360540894148681,-0.029187691685306,0.07147579732190819,0.049387835964003986,-0.07995251871086846,-0.009249426613141652,0.020429162304462695,0.07319508640663733,0.06867342406976065
ICAM1,-0.04425319588528943,0.13165952189531613,-0.010888764296314895,0.09812229524358293,-0.022205314884821237,-0.0547824330163078,0.015474673389299637,0.1949115849324182,0.013941673122021667,0.06371055345823853,0.054533055705858334,0.004629078470080512,-0.007525997455301659,0.11506052699583198,0.1306453747039047,-0.019752322536512615,0.16286855958123547,0.1694082235427752,0.030798754568125895,-0.0915670522133745,-0.023440668914851207,0.14585236921623929
PROS1,-0.02298933679125933,0.07400429706563119,-0.006951123400032041,0.14044586642373996,-0.03453809286688205,-0.011153877940784478,0.08461418643762977,0.18892892720421176,0.016077683263836146,0.021891821380566504,0.0739662193901543,0.004389389537399571,-0.06922750341357614,0.18285960734945425,0.024680430318207873,-0.015925436319671853,0.14577663448870498,0.17191862014122083,0.06318748580769963,0.06197505179963478,0.028594043082722318,0.120262554940275
CLCF1,-0.025314576821760193,0.021511703150377207,-0.0349571800952514,0.06870288589701783,-0.02958300244327885,0.006261769943883855,0.027772587936382202,0.15051829630006763,-0.035709664548927565,0.006156509885425818,0.014445674679779788,0.06604388017715944,-0.014642457295978023,0.14900475707527977,0.005724757868905776,-0.01176037077652216,0.1376655790912725,0.06033824429823522,0.0192393119790302,-0.0808652264497312,-0.06351555479402284,0.17470715712325818
PSAP,-0.03123071988333427,0.0802185947262133,-0.020855990295534498,0.05930307830668778,-0.01960313134929274,0.03241735285854273,-0.09825296926048822,-0.057705872991717144,-0.009620054926175944,0.0031173771262808353,0.049560793802142004,0.025066081614629632,0.03883205740373797,0.1227616225699368,-0.025884631589975803,-0.0018666822540874919,0.4225011851261094,0.289521136459607,0.13580425679886132,0.07946489777557593,0.06769606902583625,0.1319262557014427
EFEMP1,-0.009712666257897665,0.09285555099628295,-0.019239164811961466,0.18743743666828533,0.048771497828448314,-0.022199044437965665,0.08145638992485685,0.17020524607210213,0.05155377328961837,0.04861285252426679,0.11978516893658829,0.03705892992409333,-0.02172085184398192,0.15179352833919676,0.15933219099052168,-0.024758190831352986,0.2179101061021398,0.13120830316207477,0.1699354002001974,0.05482920200901485,-0.002377674097050774,0.16594866723749618
C1QTNF1,0.07126998459167401,0.056975517455569405,0.01581743944317358,-0.01935559981089142,-0.05613770077968172,0.02146284162422989,0.014448019357680062,0.16529008760026295,0.020329880175807384,-0.009110333010078367,0.0028792447211837715,-0.029277200102815395,0.03380068291346099,0.0817621103017049,0.03298093385695495,0.028756796399475353,0.41179265106881735,0.3096064510876389,0.19919670382562346,0.03183447412410809,-0.09512441724323385,0.1895718219261566
ALB,0.026190770360618534,-0.0004300324836454118,-0.02660999559723627,,-0.022968417540055606,0.0443048115288656,0.046203941452461074,-0.04464542935655554,-0.01649419721807678,-0.027962838227706243,-0.041295183157599565,-0.0207111649589556,0.0294690193402824,0.004625966371322575,-0.07527827606675579,0.05777829389921871,0.021622790357995247,-0.02363595276486676,-0.04770248973850673,-0.04872948884460908,0.006166541281176441,0.003514554368417925
CCL13,,,,,,,,,,,,0.041007139459242906,,,,,0.11521127285989839,,0.03517344696840643,,,
EFNA3,0.038336443839202664,0.04809036616372913,-0.03167260678420402,-0.018532578493876777,0.005332642320226356,0.08569213977572114,-0.0190902575951305,-0.13162703879160648,-0.01820931370783174,0.00446337548746604,-0.03678839325388181,-0.022675342799433004,-0.006993961985430692,0.05221886913041707,0.010785518708278433,-0.009376230708259792,0.08588650148102342,0.021952493035379377,0.03534003440034449,-0.02444754462439344,0.021532154282764827,0.04079085666033722
DRAXIN,0.06805120303386088,-0.008362671271786528,-0.005653224115687562,0.00930775902565081,0.02734997097698173,0.05218502075495521,0.06402031958901923,0.11279865435669584,-0.015953563632959508,-0.01451631538642794,-0.035264654118943736,0.04248773241339369,-0.02272103356157311,0.09917087987234402,0.04647157975619475,-0.04041300617838569,0.19441936042142816,0.14589237367345073,0.10622010412730339,0.08251306928946028,0.06667333079872596,0.06317992857713474
RAET1L,,-0.01893896659856937,,,,,,,,0.025144849357807905,,,,,,,,-0.032480784817163474,-0.002109859011452245,,,
NPTX2,0.01766033744361578,-0.029496700648285558,-0.0028555817350884995,0.041303844292771535,0.01700889770142029,0.05464462459570663,-0.11581645625238926,-0.14581807017647916,-0.0027846040500125206,-0.010270559540111251,0.08555071708070505,-0.04632318060333462,-0.06165252650621557,0.0026209640562095005,-0.018017211152072127,,0.1534273933354293,0.09605088349701832,0.03783216616296258,-0.01613665288786359,0.1324498426007708,0.17037557252175423
FGF11,0.008134122689760404,-0.0220271307006292,-0.02343636409258909,0.012830212427249594,-0.012553568372346741,-0.017327503623955944,0.10970652325815496,0.13932363445697468,0.014459981442371973,-0.011060291723569825,0.01399518814047841,0.004951043669878319,-0.030380661786687437,0.0472526763107471,-0.00930153431623849,-0.04461455799864174,0.16771073627946478,0.10948249980422385,0.1151133026990326,-0.04586824427632106,-0.05063718721920214,0.1355286259716022
CD59,-0.07015072829205823,0.08222867511539955,-0.030826234040575176,0.0621697792283487,-0.007561921018298826,0.04226175122701365,-0.10757709438533447,-0.06028005495989832,-0.004844479219280972,-0.04035642599264873,0.04954747297311752,-0.03985995361938826,0.03778024889869855,0.22796169806650288,0.12966447379394766,0.08543855644163774,0.16601107395641387,0.1659647593561412,-0.0055545317286012485,0.0008336632029090507,0.15475887419266715,0.08531436113465332
COL9A2,0.06437911212841858,0.09868351604501262,0.00829705604153971,0.11164669179460658,0.05169105755611432,-0.02840864786836045,0.09089680999322268,0.02575718795180505,-0.001396664491596338,0.04805786099450327,0.01069955956367666,0.015394378913032896,0.035995912763755085,0.017137253453329906,0.11419959957287859,0.02538579578526736,-0.0796894056101138,-0.20138755383421103,-0.17391091670380948,0.017672349788616513,0.07212380929346245,0.01842168734623888
DLL3,-0.022366025213249846,-0.04065414953309323,0.008678481199277784,0.06297631221443105,0.061090719198272476,-0.007358566692256283,0.07904002863166318,0.11481603882968776,0.027685420877231907,0.0030659873854236917,-0.0036896864721121464,0.048667775540227956,0.04138342126533179,-0.06479910067096416,0.01144796452270218,0.03406669638255282,-0.311601949886636,-0.28276791932117473,-0.18381808114354212,-0.027404916693045487,-0.06984470174710557,-0.00022137451278636132
FGF5,,,,,,,,0.012563739470355134,,,-0.024774536453960504,-0.007234140625755691,,,,,,,,,0.09146128420313392,0.11442665157073231
LIN7C,-0.0021447282276485895,-0.000535460103290186,0.0194455416101946,0.07901592693469171,-0.027872817509912006,0.00451711123343582,-0.03364594653708523,0.04459193949617815,0.01780073100552066,-0.03521037808033342,-0.026186833662469468,0.015326682534971678,-0.0171748854160837,-0.007816346616370153,0.07831871529464123,-0.06032566805357795,-0.08475896191223875,-0.01666074776180134,0.0013625969187954716,0.04515349847276503,0.04451108460969297,0.003691174733793163
GDF7,0.003004961880751354,0.03565856753210973,-0.016944560595239053,,0.020813218518668214,,-0.013312895266986372,-0.04316644851336894,-0.043040017090284176,-0.0208979027700762,-0.045539451432710785,,,,,,,-0.03932664134099364,0.010933526079154496,,0.07720268276603719,0.025810437463054055
PSPN,0.016484920520398714,-0.025441288251763332,-0.01914728498832312,0.024137194010639705,-0.01017571377246074,0.009522390609626237,0.059016926241048914,-0.005502227971337624,0.028649953127140745,0.03509276859693284,-0.02856525400136783,0.029363153945331875,0.05744004988372004,0.10292637025267128,0.0640967846823466,0.013442328145928956,0.0660131400960589,-0.0340734141881452,0.013484612305302606,0.01602845537160279,-0.008415532288138237,0.04387115727152763
ANGPT1,0.039725509899732295,0.05392049136367129,-0.024138224684611704,-0.0030050720245956984,0.05050816299221355,0.04336195698914562,-0.05034437763151707,0.11155864303194185,0.043910287749210686,0.013268129216319093,0.025434629664947937,-0.001384481437800017,-0.021919866836209417,0.09071678662884382,-0.1472742736570246,0.01960067591310944,0.14364576215880845,0.11951953198983735,0.002492523365748939,-0.06406561662906145,0.13663813954073495,0.09585672484705507
PNOC,0.04267828806745721,0.05027872445213978,0.060902660709840434,0.021132188981588307,0.0480871900949466,0.07754915542544948,-0.10512372175875878,-0.10058488282892035,0.017232209918035434,0.024356446123789982,-0.012097636703391082,-0.01769044755623435,-0.002052278584922299,,,,,0.09567147147160318,-0.02270943117431486,0.05670815271819612,0.06745552159266499,0.04625723822603929
L1CAM,0.04571539369732087,-0.05385828884376868,0.006930312652192122,0.07478644155499728,-0.011711518837739136,0.03635003955262206,-0.038281459234111574,-0.0460506049289906,0.024395642756836658,-0.044397621764917114,-0.021593808018315966,0.012763642143927114,0.07664830264053042,-0.06370838410485427,0.12112616145974016,0.04203251874134006,0.31254097685025367,0.20173912037790698,0.2538122884340043,0.0016253331288037594,-0.054613983701661865,-0.01642951984081143
APOA1,0.012942920225808044,-0.033579030296812126,-0.009671761031949633,0.03144741516384152,0.03466250280942363,0.026202284236346716,0.07165576704967844,0.09444069148490392,-0.019673511104477362,-0.044684662647861494,0.05696440595563749,-0.03568145749545603,-0.04279018177385618,-0.023754714156948808,0.04005523767807927,0.04843269683228505,0.09585218006782097,0.07012287603907433,0.033221817433065313,,-0.0009651295780427512,0.06497745559911333
PSEN1,-0.034671262680961594,0.034586049965964705,0.03090438715049856,0.01614635520382909,-0.010073680656763725,0.015456058332963511,0.0633327184198377,-0.04785807615783043,-0.03331179206625634,0.06552175784626753,0.006457514813988178,-0.04741549133573873,-0.01735094926550489,0.09581512001675914,-0.0034705541221391463,-0.02932251950950142,0.03669548050850723,0.07432268710578514,-0.055767932885667455,0.007883282901287472,0.0001837738722646227,0.12412074794185435
CALM2,0.03678249922530607,0.03835734818400122,0.017687995535832404,0.09784529477678044,0.07192872991988075,0.039103173180202865,-0.08492389807051193,-0.2292806192682332,0.005109286797978221,-0.09508740395801057,-0.06665125962039645,0.03671969089974391,0.021955304435973304,0.00774143714137629,0.08545005914250675,-0.07780219355626738,0.023610115965896974,-0.07886952607743251,0.040157113389005884,0.05622101366143761,-0.1990273571093416,-0.24187739159446162
CLEC2B,0.0025294749332569915,0.12238496744414462,0.0235819286161575,-0.08125326206110817,-0.028724789122283954,-0.006758173766335276,-0.006856560575129458,0.14185575264645628,0.013790082895226555,0.006594529433220047,0.04469277342840072,0.045523492450754495,0.007861951961123997,0.11140875215711137,-0.10522904731511824,0.02120085043364478,0.04934044584913705,0.10016481613754362,0.0660497770586296,-0.039161616218686426,0.12996888716060923,0.019563077016346728
NTNG1,0.004970947027435081,0.04682582942366758,0.0016489356514439728,,0.004067878727473149,-0.031049623865385796,-0.016861215403193765,0.030080969057776408,0.018390460704148764,-0.021963187991042566,0.019332260222796535,-0.021232980939637016,0.006870517080568971,0.0766438815372193,0.01654186909311278,-0.03583418920335562,0.055684187176655964,-0.1701695461847934,0.012361669544370275,-0.004639461110353258,-0.006272130801572065,0.08718565000082143
LRIG1,0.019440230085282947,0.027631234842551727,-0.0016332807118640193,0.06469176137895868,0.05336872764962222,-0.09493427366281357,-0.001042663404750224,0.12902484295032396,-0.04461264213509919,0.01986390806691141,0.05981692798007814,0.01162299043566144,-0.012489016737794534,-0.10657519558583786,0.012317433453626788,0.010550731138530722,-0.19169770170174955,-0.2068794629652027,-0.17472148938797355,-0.05816125501292832,-0.16106922231008017,0.05970726638293532
CPAMD8,0.01317238797928874,-0.01090792309112546,,,0.02826907061651306,-0.015515220623468731,0.016771933766587307,-0.038061627059072956,0.0845242767986671,-0.01611715089366501,-0.01434951208474366,,-0.012334594356733272,-0.051956317996935335,,0.017274233377674395,,-0.023291736188793623,,-0.047113129054601,0.020342522160047283,0.002393959867466343
GHRL,-0.04091937193726539,-0.014982891295303582,-0.021492345157090868,,0.008550810973067773,-0.026276167649180063,-0.02471843725918916,-0.0323168846877036,-0.029383573971566886,-0.01346953555161573,-0.02763069194354966,,-0.017652302676034227,-0.02178320864605349,0.04776615728600376,0.1310680110736267,,,-0.05965529716544224,,0.0165707584733445,-0.03885273291103343
NPY,-0.02490033802701138,-0.049827665383543794,-0.014148621506055168,-0.029168406457710756,0.020673301874407437,0.012563147229519301,0.002701422390407384,-0.04120740347554155,-0.0034954014666985955,0.033766470346960537,-0.04444796850148422,,-0.038743385324151176,-0.0606737282154746,-0.05560871521276193,,0.28191680211891407,0.1967202124877325,0.0685807652081232,0.004009495954012504,0.00346979179223415,-0.10797357807645683
MMP2,-0.035668211731424676,0.0482966400912135,-0.00890425244794871,0.06779888292115102,0.00963081344346511,0.026136444711057548,0.09538777578333586,0.156765918120735,-0.01394758605059789,0.010646638660299669,0.0725153955891338,0.02448743057401796,-0.012920043600666549,0.19267871714229834,0.053976460841864936,-0.009385312063325256,0.14572110997552343,0.06537371496395808,-0.0031079068587323254,-0.005548232834465058,0.12786622505896966,0.08594587553827396
LHB,,,,,0.023094421028529648,,,,,,,,,,,,,,,,,
PPY,,0.012295910479293189,,,-0.01435918366423893,,,,-0.012247728032538709,,,0.028825792391691158,,,,,0.2642432566526828,0.2326237204533065,0.06656310903229347,,-0.02180528998088462,0.05782906179135993
ALKAL2,0.06370911418183343,-0.02583590717954245,-0.013600786078743519,,0.0012729638194531065,,-0.00027530123329670946,-0.0323590808789013,0.00933047014682761,0.01014394368711877,0.0796969036171524,-0.035714096138085225,-0.028501700127877557,-0.04630098278392829,-0.006582841018896272,,0.014625699897644338,-0.02046446206388677,0.012738728563471273,,-0.0017358548588319019,0.03556785454392777
CSF1,0.03128642666548148,0.09101223683343512,0.010537754649625159,0.17130979362941684,-0.023457371858300425,-0.05999244567219922,0.03398480205142982,0.11505583136265414,0.006033021618572914,-0.021955917323349266,0.07157672574338993,0.010728890944790074,0.0439196570805541,0.10518098473770268,0.0922773744110366,-0.027376305085150578,0.24823838767674522,0.17251917825789595,0.16894234510953102,0.06167248731768076,-0.028045648240673394,0.10008604399774554
SEMA4C,-0.011631099134447995,-0.026753894685610277,0.03496984426130929,0.11675517368723731,-0.017534962330928418,0.05394239191294685,0.04762140687288069,0.09572011983687229,-0.019873460514981765,-0.028915049696139682,0.012779935187518748,0.018854101565624875,-0.011688447867870754,0.11032508259301506,-0.03720999439973716,-0.01183818128428514,-0.026909382679316387,0.061952235200499896,0.06907821176107964,-0.10862005994019326,0.150303362070092,0.07548222821328932
BMP8A,,,,,,,,,,,,,,,,,,,,,0.021341970710702908,
ICAM2,0.015090202307042447,-0.02267245041911783,0.07874963683680992,0.039921535479356944,-0.0071700015341406844,0.02712099854871396,-0.006787647325209064,0.04051185239806863,0.014522756698253007,0.006439310330098738,0.04391100293549547,0.029301596217312795,-0.011566925080231995,0.07566466239347565,0.08505312568721506,-0.027049666448496625,-0.07585048706716903,-0.01520709306970979,-0.05169017889961253,-0.007981832665651445,0.20647379711022446,0.01788818080055692
SYTL3,-0.0010726794730347463,0.004021152115851375,0.015397688825447075,0.020826729562395688,0.003842324028142256,-0.00850255177689072,0.0039543967342604,0.12487985603984242,0.0067711452927583845,0.018782123911312464,-0.038592376949799403,-0.037851957245529116,0.014712065968853202,-0.00031883063212473427,-0.051208360955823685,-0.10471004866250189,0.040969442012363196,0.04572006002162585,0.03170974483823151,-0.03978762382534301,0.09369179552636214,0.1003711939051031
IL1A,-0.029802441282460238,0.09337147468480154,-0.01446296329046354,-0.0019291357620941493,0.006160789355097768,0.010776394786093879,0.0017801766380360093,0.08859375780173256,-0.01287013301908203,-0.038405130013335925,0.0885960562908996,,-0.02658345348256295,0.008450594268070643,0.12204225905174011,-0.014268917626552136,0.014816387228823471,0.036602629455632446,0.0575812450425645,0.10206086057820422,0.006599629909770182,-0.006679447702347077
HLA-G,,-0.01702750679342937,,,-0.04408355553282547,,-0.025454878625316365,,,,,,,,-0.04041846106324024,-0.040477267255108314,0.10881385487995769,0.028796210878138318,0.06556277886244445,,,
PGF,0.015237796416624264,0.060427062729059414,0.024170042105038793,-0.0470022998504697,-0.040600715129934656,-0.0520111062230659,0.09709300228805104,0.21233466187871156,-0.02782924267550225,0.04450434122483491,-0.04693309765441505,0.02735350361338914,-0.051663300224951685,0.11225036445731093,0.08406476408000228,0.04538341292966534,-0.059333721479471545,-0.01830550244525606,-0.009072216978329344,-0.02116432903387287,0.13111930107640865,0.006512116296844368
LGALS8,-0.04480599166044194,0.021361699022371478,-0.010361162862034128,0.0822322371510966,0.07186851957555196,-0.019010353390456845,0.0389019292159189,0.015347624751391497,-0.0006146551785758852,0.01355552678033986,0.021741912231428222,0.017009915225387667,0.03466532984542752,0.07521960819939094,0.0274323439388927,-0.057014442605612795,0.07590353886421981,0.08625501654746345,-0.0036627058932295247,-0.06988185636962688,0.06643269934782914,0.045367304669809885
DKK3,-0.037693276508134886,0.04812402027931073,-0.011730421618326768,0.05420687021044173,0.053617545995136684,0.06488724603884531,-0.1333284685046363,-0.10891325998121638,-0.03499233398051872,-0.04622722356273795,-0.09232245951101622,-0.00879210803556362,0.04076345051040249,0.03899012558837904,0.14661889541932815,0.055922264248374876,0.006755407546702716,0.016994889909710546,-0.09428911547352625,-0.030636545797907633,0.04239533255879023,-0.1336177311883348
COL16A1,-0.01073893460903602,0.054667348515281496,0.04714499095933063,0.10816685060006623,0.055129666611522,-0.035977321097386765,0.06449049762612787,0.05891912928825018,-0.005445393417638437,-0.016196994651307497,0.020811309577904596,-0.00559268013825353,0.0001695066589653276,0.08287077177512624,0.14831782862322485,0.025763714130934114,0.11735607705954272,0.0951362399978241,0.11292718528906263,-0.06490895525325568,0.15753491332173367,0.1333855793255677
TPH1,0.04207554077912035,-0.005560597047299561,,0.11906643079575964,0.02639115104049021,-0.01523020033219616,-0.026972993601238476,0.04950495121673256,-0.018379319884375238,,,,-0.016645193780822784,,-0.09984438806396713,-0.03879357099716002,0.012101500050153681,0.08725446423101617,0.038313681661685375,,0.09101490763551766,-0.0019790497727630125
TNC,0.025192513224327577,0.05758696739333878,-0.015404987745927051,0.1104095901476262,-0.007953905448781032,-0.023382219800203555,0.14048312754429565,0.25314893394261523,-0.0418165578049525,0.04649910243919656,0.06852887535322144,0.07035104932355012,-0.05020105554529635,0.17289178514953102,0.13227028905056484,0.08939367126070535,0.36738984296053273,0.2878702645734343,0.291524885545865,-0.09446261134818905,-0.07652592769007607,0.16658759951049817
TNFSF9,-0.025647882395209223,0.00632268867016137,0.10508409852178076,0.002850649623088359,-0.026224392498755942,0.034775328434909915,-0.01156666631338473,-0.04131939916439693,-0.007438699255447185,9.4813889634341e-05,-0.0034730402593247662,-0.03728457570176708,0.03242553809288381,,,-0.039361759195806846,-0.004839188952828672,0.007125877780011804,-0.02623934300305592,0.03023020194028413,-0.02942976179774151,0.027134404084839515
C4A,,,-0.013402965046056016,,-0.005747970964792618,,,,0.0042613694508152125,,0.04504401184883853,0.0031377050836402,0.007929440805009968,,0.04087624104031754,,0.07592401787135937,,-0.02657946623184648,-0.04018680948510324,-0.007476729228161758,
