,UKF248,UKF259,UKF266,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
LIF,-0.021637389832352413,0.008075519587966429,-0.01886011582112677,-0.03458197952987763,-0.0338490954283802,0.09709031455358348,0.05693763101313192,0.032719482485058626,0.027016697564202195,-0.04003745782612324,-0.03294534889447931,0.01285795643917391
IL17B,,,,,-0.029703995329895212,-0.01383446609208777,-0.0049918985336496295,,-0.022662771887208562,,-0.0348086623032338,-0.028062062896489434
MMP1,-0.02341360247887922,,,,,-0.002800619017678662,-0.005138691534460868,,-0.008878910580015735,,-0.030243924726409514,-0.02915471486067041
MATN1,0.08775589025798017,,-0.018207381861890762,-0.01027396591417201,-0.03245779847319808,-0.0018002523106300911,0.024692823531416552,-0.042372230146608056,0.056803651611664986,,-0.02478398612145159,0.09696218392269354
ADAM28,-0.004541153494484141,0.0435416820772555,-0.014267749971432002,0.03095899508396537,0.0363050138385685,-0.032127290124444145,0.02659007612407021,-0.028062904620819267,0.021812903342375303,-0.09656422713035127,0.06436951133007043,-0.00699674167930145
TCN2,-0.012166596703418173,-0.04610219823622554,-0.030892417907813826,0.02020761277449082,-0.0018871933065087133,-0.05885040518131778,0.010086282658061623,0.10064319323165485,-0.023907949831001873,-0.032357361458499614,0.03614091448807977,0.07298397598124429
THPO,-0.029055124542386058,-0.028961081340371196,-0.011112616849416368,0.04610222616012185,-0.031107715733359433,,,,-0.029966839751348135,,0.08676842850113947,-0.03832382482584533
CUBN,-0.06743663299746859,0.026832130675052513,0.07471073534751575,0.04830207574450808,0.026585113661277148,0.04045945479280211,0.040824305919418734,-0.008183876696708446,-0.01732725956301079,-0.0476570258894904,0.012038152591274505,0.043416323214306045
TIMP3,-0.03245294113596037,-0.0021104699227709346,-0.09099333200206326,-0.0342453867117791,-0.1240490304568364,0.018858966492794862,0.01540353940340218,0.04187955555903308,-0.015991839775213998,0.020567105981091932,0.04728690773196041,0.0812499564599672
PIGF,0.05216224525980676,0.0432970225675987,-0.04255557229361272,-0.02391250501505841,0.06362198567174154,-0.011127262330309286,0.04445767295270697,0.006673421847118117,-0.06843758435133405,0.008688609072106779,0.08708595059724723,-0.0037196752956215203
CRH,-0.019897379182982445,-0.016101720033712495,0.03319330139486513,-0.016173620565533422,,0.0009540563350002729,0.06753409835974031,-0.02008811906426001,0.01844444056358172,-0.02034336607125518,-0.030558031602557288,0.04126976403899154
BDNF,0.028534769648901972,0.014740599165375555,0.11993830786913863,-0.019041423513752848,,0.0042931326462219395,-0.027241546415701555,-0.04985319131896653,0.0012208011846224238,-0.04117134711190559,0.014265820430422363,0.050621235871769095
CCL5,0.04845050701817226,-0.0006030822674955332,-0.022413094161692196,-0.005210836806852954,0.0374934005304155,0.07158794513270265,0.003920246856293556,0.04611946811130989,-0.061076773887637166,-0.054865199928258,0.07413748369630607,0.048526882257656265
GAD1,0.06626262329802944,0.054347859106518334,0.03517796425745315,0.06069093655075858,-0.034185736075093134,0.05926613152098639,-0.009232642894462304,-0.02878955104789453,-0.015464491101025952,-0.06991847559325527,0.14198007919450342,-0.05643818672138569
COL14A1,-0.0030860771782654545,0.00010388595367939568,-0.02375290416878285,-0.02231727729841211,-0.07797078860040121,0.04594107563628465,0.006013298447473266,-0.01637036796956886,0.03477937603469282,,0.06561341252673236,-0.002630189206492677
HLA-A,-0.08337547075599822,-0.01777698792444972,-0.03883515916693907,-0.03446652842783736,-0.13931953073019476,0.036050960456447526,0.04666294066224182,0.05878260084327608,0.0010275029212721723,-0.15292564522340485,-0.023749161004031932,0.03049016895329701
CD5L,-0.01989737688100723,,,,,,,,,,,
FGF18,-0.01800352974535539,-0.012792696154418692,-0.02128811333312369,-0.01100895923966196,,-0.004538616135346207,-0.009275795716283536,,0.042789255469362956,,0.060086365854787875,-0.03510744162955212
ADM,-0.04152889104158214,-0.04046083207929279,0.07944709849274965,-0.004010030205077655,0.028377591482373614,0.012767608083697615,-0.024504390673830662,0.020667769047100194,-0.018062250757375404,0.009158523522068541,0.0020900479062960584,0.04772530693223337
CCL15,-0.022285409326614863,,,,,,,,,,0.006277106185197149,
GNAI2,0.008290547310353481,-0.01430103441639331,-0.08169026480721141,-0.01597787573660615,0.006982869842419081,0.04894287682849723,0.05196211939456966,0.03672000818197989,0.0199640610773358,0.046323638755086154,0.005580430749466569,0.06512445654728567
HDC,,,,,-0.037043160166306814,,,,,,0.07524586577512156,0.05199617524084577
COL11A1,-0.0138937905839142,-0.014299056513808322,-0.011691433564695035,0.03168918101285404,,-0.008291717347789235,0.09746192934908103,0.009129897576492248,-0.01698876064599831,,0.12388537224268967,0.05287153009211989
NUCB2,-0.005584629660254782,0.011922300178236556,0.08131412519139808,-0.049013929893830695,0.05897227563303052,-0.022396497161804425,0.005026023457993017,0.017551787701187895,-0.008675190586014155,-0.056080219514042316,0.051998378506359584,0.007451348339250884
FGF16,,,,,,,,,,,,-0.004793239014636122
CXCL1,-0.022197007939881205,0.019340687873931933,,-0.02324728570540762,0.09433519953346034,0.0443475680640209,0.05725937086854554,0.049888184553150514,-0.022388082226798434,0.08231775903776826,0.12454702087871983,0.08110567969386268
VCAN,-0.020285293847153232,0.05755330639092791,-0.023389373966060376,-0.029333475298152167,0.01473971283821266,-0.12281953344161345,-0.03313791278252448,0.044338750833029864,0.02653088593632389,-0.0935911170075504,-0.03200187291643286,0.052552715503861584
MMP7,0.012311947604109358,-0.025432750150588986,-0.018860110527185735,-0.01014653335551743,,0.0031802945795590385,0.0946480583602129,,-0.058752094870794004,,-0.04082308616386293,0.04144255212564342
PTPN6,-0.01088895015811784,0.013215631872164183,-0.053488124087131945,0.04389183856564076,0.04149179047228543,0.08954118915592574,0.02275879814886323,0.07771086098574252,0.03609898967242014,-0.09072847294495003,0.02506911544787231,0.07354166154060858
PTGS2,0.011856668694975307,0.057536059774988275,0.029939390331249087,-0.04706623245543906,-0.017280595771979688,0.03559843160154564,0.04745530399054176,0.0715909368780771,-0.024340721435602324,-0.004658135888264967,0.001744978769891614,0.013524296131255253
XCL1,-0.021803966213977764,-0.013918911244865351,,-0.016665301388947333,,,,,,,,0.0010727853456465645
CD58,0.012520236236986509,0.02878431228747845,0.022953201945283854,-0.012102016536897537,0.010914213284467528,0.03768183581595175,0.052161942646717974,0.040935107518742256,-0.05338140672342271,-0.008781220038338911,0.05140915158937506,-0.0015172349822009947
TNFSF14,0.009897809285337846,0.03135959101994899,,0.0489412911728723,,0.05639358760971456,0.03176800359228373,-0.033218526707554256,0.0554077695022617,-0.046107638627400825,0.044139608208222235,-0.0002969719293594771
CNTN4,-0.0023470915270151207,0.08449447030012534,-0.014970424334970426,0.08096304500382567,,0.08141827463563193,0.004069518145208307,-0.014112089490961197,0.013112259550461797,0.05131887737717202,0.012373659541228984,-0.01646560761439857
NTF4,,0.014605172953472077,,,,,,,,,,
INSL3,-0.0195323296089664,-0.012792693645206007,,-0.011700020127453891,,0.03808418046886772,0.03774904349139777,,0.008447708226639237,,0.011805356789026283,
BTLA,,-0.020305892571572875,,,,,,,,,0.011465500061002313,
MFNG,0.030060377779011306,0.022151225915847207,-0.05224553263946321,0.04830956353862886,0.03133739612319246,-0.056337435051211075,0.031746963997276174,0.044330689051109935,0.019360910341935465,-0.05048841527257504,0.028125667125043826,0.061782804494386626
ICAM1,0.03109937411741759,0.045075484954987595,-0.02598873964459226,-0.03366946145689421,0.02431061182524185,0.015761940658500766,0.04305961987059881,-0.03221581055927781,0.044932816168683366,0.09404472787114583,0.0232572122991637,-0.03400974033804287
PROS1,-0.03228417952323334,-0.004762203095898787,-4.866586057404192e-05,0.011434464136484454,0.09427459790868135,-0.011337117041751065,0.054336892362478344,0.0147411252768542,0.0016709613439822503,0.13062304963174087,-0.04621362370089674,0.03990612911541326
CLCF1,-0.02936102870018034,0.014140390865728249,-0.01753235611347137,-0.01264356749229808,0.08157307578447814,0.01085816876587105,-0.02019832101417144,-0.043275172351361156,0.033705181468438566,0.13119483026042383,-0.02295439144468138,0.07867231211107495
PSAP,-0.05007741674293445,-0.03621864677814196,0.024798232032145828,0.02639593064136543,-0.03287113298874986,0.08385160178898887,0.027431334429365493,-0.003405647119754625,-0.02677399021043001,-0.13859051314980278,0.01361221846948758,-0.029410313790122947
EFEMP1,-0.012922430027527947,0.035723610981884195,-0.06767149397001726,-0.050744047310403044,-0.14463079012587945,0.028960611025268094,0.03276135376653599,0.012474305602079454,0.014698266445538831,0.1203984725391679,-0.08964435547317727,0.022412573748961592
C1QTNF1,-0.005731626361144086,-0.014590771448199522,-0.02898010228282655,-0.028613979029218882,-0.06509477526233169,0.053873070417223355,0.06285486295045256,0.002447306086911093,0.005264029003558927,0.02093247141812702,-0.007074168539764245,0.04179832747815838
ALB,-0.030197491270132486,-0.009308242794064555,0.06458909983576075,-0.012773353247693884,-0.04155879543133467,-0.010418191467693029,-0.006821642361126879,0.10776706750288835,0.01375925070982414,-0.047145222656010864,0.08311980207328147,-0.03620709998240076
CCL13,,,,,,0.019378707146868995,,,0.003066231608772142,,,
EFNA3,-0.010855502497119257,-0.03525643276734525,0.05604761940781099,0.022422849809310096,-0.11991963150901043,0.006992153399014242,0.00018671199040258942,-0.03437056872820702,0.06558588229661612,-0.04407651143058804,0.005834272122707129,-0.004805798726309439
DRAXIN,0.02478726906061228,0.036736098153934124,0.052444564290222595,-0.027587812422861284,-0.054924168220847364,0.03402861786876971,0.031245883741838246,-0.0025681172051855716,-0.008544411326050718,-0.043339562610745355,0.06881660465750093,0.02866270971246996
RAET1L,-0.015215874461162477,,,,,,-0.03530676437545276,,-0.04258070897380611,,,
NPTX2,0.0016285991674527488,0.0018869838584314274,0.04681778564295104,0.04644951739414905,,0.01246611863309204,0.11605847803300767,0.049874752026514486,0.02459319908872176,-0.0712733589920995,0.06173791212574664,0.012855797836917418
FGF11,0.005769020850384091,0.014496782919838712,-0.005345537233373899,-0.04857350148957805,-0.1598196016963139,0.004301601855965245,0.03692654143126494,0.05630551313873094,0.0055117143405327635,-0.09844170910047068,-0.010655811165924192,0.018088131112334017
CD59,-0.03204216587883455,0.008539246444543241,0.02067322380889,0.01477354576027475,0.06565341271283445,0.003013212226301474,0.0640859091860502,0.043115897014549785,-0.04584752134589507,0.07376047607203286,0.013909585932412526,0.1076899514673689
COL9A2,0.02668325621515758,0.035695866536960025,-0.04448771421656917,0.012173313813604522,0.06878368515070486,0.03716035659045933,-0.006293323990838772,0.05043559008081168,-0.012937771664765651,-0.09717817457992252,0.1001300391406292,0.055195907376067915
DLL3,0.04949239715496161,0.0347707454147097,0.020259449698507195,0.04363793637877692,0.06865563024460263,-0.07827263003427165,-0.010103732680421505,0.011013333911898208,-0.006867737825346199,-0.09219917150408082,-0.006017140198826781,-0.02835532217568397
FGF5,,,,,,,,,,,0.0027987925377113572,0.0481645653696149
LIN7C,0.030464839155482884,-0.04807382887815538,-0.06298401609111945,0.024959302028631083,0.07803328272787456,0.012598774303800016,0.04235781206012909,0.06134390274001927,0.012217168471060368,0.03482759629784,-0.009019589018672518,-0.005118504302875187
GDF7,-0.006161891879740169,0.0019179034085078815,-0.02577009518230232,0.06332692396077641,,,-0.016625911514666032,-0.018367917994936814,-0.028492417791669035,,0.02712455129808453,0.01640424074409106
PSPN,0.005174885538180502,-0.01471826449965675,0.02216578921616441,-0.0174577759701895,0.05003276520645865,-0.0011351299451702094,0.05677013793523434,0.02861152151379687,-0.031961970111457086,-0.008711496212553429,0.027835048201206563,0.06621507150692821
ANGPT1,-0.010696442986125182,-0.045707735288370015,0.017439544104847285,0.02129755329506534,0.037984279524416215,-0.007844373339679543,0.02719583311002669,0.11840090133023104,-0.04024431312811275,0.0013250537961833413,0.014792958581506654,-0.02452452447608285
PNOC,0.10422804067812884,0.04835010835286004,0.044761076669233096,0.042518661309091474,,,-0.01905684112142952,,0.03367248893245868,-0.04117136937290457,-0.008109181764847012,-0.028158843913393003
L1CAM,0.00814698084536873,0.048789980310735795,-0.03230299437535287,-0.02359678425658063,-0.10033927766491663,0.15624526576542863,-0.010430051474472098,0.05646735681801933,0.06183043756796075,-0.03814226963913638,-0.030397116731369498,-0.014391435251051363
APOA1,-0.02373687900244538,-0.01992250671079985,-0.0024105834321222976,0.039245485320180365,0.11046453761914338,0.08078081755694173,-0.013711494054338467,0.005512845331360271,-0.04104402671245839,,0.03534248320071421,0.05167206575529125
PSEN1,-0.017781681996119694,0.037902132515282065,-0.01977783480329764,0.016627156641309586,0.09992734621184698,0.01358971463234234,0.04588894963188971,0.0007157733851480476,-0.02380963305911139,-0.10902434964914075,0.07496535152569135,0.04274940213079938
CALM2,0.05820412794780758,-0.046917863864992866,-0.0010248853604058682,0.040305034489324786,-0.012283387291387957,-0.015263414359884868,0.005956054586613351,-0.08053278939155352,0.021923161218085584,-0.10559925186323568,0.043848861900103335,-0.04477574440136117
CLEC2B,-0.05750539292733862,-0.012473040780842258,-0.0021082822890268866,-0.0028436675302536186,0.05271469850567332,-0.06377789013175685,0.008547025975076002,0.06095179823170063,0.028777044202527805,-0.08871173790377056,0.03245936891120855,0.00781743318317928
NTNG1,0.03357723167307501,-0.0011934483691501227,-0.016155927864349957,-0.0012927242554064548,-0.028734596413714827,-0.006627747586830612,0.020928312024941075,0.03370592829084374,-0.007921785595655923,-0.056218954276074456,0.013962802023645358,-5.601983675562453e-05
LRIG1,0.0514815981550975,0.04529983424748151,-0.012531091729401514,0.012891859698982823,0.10163708272320537,-0.014027716715207241,0.0308555100199262,0.039699940262367915,-0.06607012987841547,0.07652247620918144,0.05105487658255122,0.00910391553542213
CPAMD8,0.0728578940753715,-0.015131473905912388,0.0046477560765669996,-0.012978023690282304,-0.03704312417709083,,-0.021625678156640907,-0.005527727676118274,,0.07114961720498218,-0.025356404586284315,-0.027719220538837807
GHRL,-0.012548294277229775,0.030160001181653018,0.11633567136293829,0.02528155027643518,-0.05906749685684683,,,0.06025606266313454,-0.03082008168135117,,-0.03480865793209468,-0.024434781324696026
NPY,0.030807285281929008,0.02662072439620136,0.014668452027081499,0.01876306456663465,,-0.05427605407642796,0.00897673927518901,-0.0069674351224425,-0.008530068331697104,0.08128397234718775,-0.0028069391253404616,-0.08358325363151936
MMP2,0.00565963259302359,0.019749929588463166,-0.0072347267961898765,0.01859727095271103,-0.06000330312029703,0.02742029114112992,0.03132495472004401,0.03964428271765846,-0.008963411014272228,0.011590709483062298,0.046384939133642986,0.06740583725430263
LHB,,-0.013178371039171828,,,,,,,,,,
PPY,0.0013643588890471354,-0.022939700465308903,,-0.009484823939769838,,-0.036327036966203,-0.02089105775509789,,0.03827457576016444,,-0.04841294866822541,0.14600775565489554
ALKAL2,-0.0038937905708857205,0.03186051730066877,0.020966941845170138,0.0017830057548132096,,0.02183286139611925,0.031230004785520727,0.010149279869432714,0.02079459231384717,,0.07892101306812753,0.027662768441912837
CSF1,0.0861969824305809,-0.054565501956433074,-0.058952060415872025,0.0316963600286172,0.025440951279641282,0.010378341974207157,0.03906343100835563,0.018308206967962686,0.041863202217081064,-0.029532329475783672,0.06243096300706077,0.07265877263534395
SEMA4C,0.02365690813538711,-0.009417719337968334,-0.03786882947526573,0.014217659113120404,-0.006584802285223275,-0.004837601855069012,0.0008811601121766972,0.009283674047438135,-0.033362526463300304,-0.11883405730871958,0.018858197024358307,0.033015408052570874
BMP8A,,,,,,,,,,,-0.02172033484658424,
ICAM2,0.0028175640025754193,-0.030929721791582095,-0.03599053698522206,0.0017671343094949115,-0.06400885805841153,-0.02136637985469855,0.04159690059841579,0.10447870124738608,-0.02287119703587784,0.023189735270778198,0.09002384652588306,0.060626696672931586
SYTL3,-0.019369865741518312,0.07498551775359918,-0.02477912512369195,-0.015054760187154027,-0.049298713079914624,0.01702100122866092,0.01705827093577802,-0.02559384041745288,0.0005121154196321441,-0.05710770193958936,-0.032312054384324385,0.061554485110947244
IL1A,-0.029021095834220804,0.07469923847907847,0.02019540370999306,-0.03215567280106194,0.07328929175063899,-0.022110171276319417,0.0051602226143347245,-0.024015443526037544,-0.0454468661061707,-0.015911763384580783,0.01934408174701341,0.0933787087699417
HLA-G,-0.023413597519214884,0.02699183329126912,-0.013918799378980386,,-0.03245777187548856,0.08681219125361427,0.020264647059990003,,-0.05167509897343448,,,
PGF,0.010577467621245912,-0.04530693579836441,0.012440503608307988,0.011940983422513117,-0.05267309699203989,-0.008523003644883727,0.013688892655227491,0.042524297252866404,-0.04873613930056787,-0.05440810821852095,-0.010341947212215171,0.10178302431112334
LGALS8,0.016264995252855807,-0.0016020419944504215,-0.022633065749337364,0.0025418911436244987,0.053124386382979116,0.03439529319907207,-0.027443183970339916,0.11715389143898082,-0.054272865006029694,0.01266299980152158,-0.012929909988124422,-0.02162056141172773
DKK3,-0.0006041723006886049,-0.03363348732100634,0.009042062627774303,0.08623135909891733,0.0632576923903679,0.09120785580098234,0.048672286709115956,-0.009901747010369772,-0.048885649453636486,0.040520915947155935,0.035029867599252654,-0.023774201000972904
COL16A1,-0.0467586593589817,0.05186771459676578,-0.034767951980439506,-0.028179758044573774,-0.017064507677367564,0.07398007619166663,0.011602884733889835,-0.015415293501120276,-0.03512604439546755,-0.06108440312433736,0.0824896403710268,0.16517205780152822
TPH1,-0.017191526849366652,0.020168982910850473,-0.014748908926745824,-0.02193640748658313,-0.03110765530996862,0.03443363625224114,0.022728741774468788,0.04319447264617353,-0.0069404089204275436,,0.03683179342835395,-0.057711870316683594
TNC,-0.030771052461830106,0.0008743351200715225,-0.033315899920199954,-0.033809672469598415,-0.028141523113947842,0.030001972269876314,0.04835483431697491,0.07567475801040419,0.06483077158276819,0.042185657721080676,-0.08922819649954528,0.012744270119894976
TNFSF9,-0.030570261947928626,0.002447927583665871,0.0808087691652585,-0.029815886441630548,0.029019420137004988,-0.002751779882265136,-0.05737521371540617,-0.0747526370609795,-0.017749543402864512,-0.08148780156982212,0.018185447142559725,0.08169968828481058
C4A,,0.05897707364575154,,-0.011243783034103408,,0.008180674953086926,,0.035982053030810465,0.07708987972782456,-0.05621884892216601,0.02749440234869899,
CNTN2,0.01421219103003819,0.012382439969864609,-0.0755675705109853,0.0032202012999202416,-0.07069780924225318,0.012336368406982271,-0.030801140108440605,-0.021604367270263877,0.010041946532213726,-0.010335598094390821,0.039301021587462875,-0.023559247615223794
F7,-0.016771630108448506,,-0.012809469489924695,,,-0.05322696441911079,,,-0.014674253864447085,,,-0.0342625230202979
LUM,-0.03274479644005271,0.020158527368789203,0.04876467285436593,0.054952421380229544,0.017710275402638753,-0.05726847816654072,0.044859872869320895,0.045499397931388026,0.02677216252281197,-0.04000451805687887,0.030198565458959912,0.06383360663247113
BTC,-0.01521586812326174,0.00046572145812436483,,,-0.03159723442321183,0.006191818012235932,0.022541779840456393,0.07499093900984115,0.027934215998042668,,0.03796291162603791,0.09108035279755718
APOC1,0.08705825565658869,0.004819802492311735,0.009124616906046488,-0.027405657493262823,0.05256205894944819,-0.04517161688931574,-0.04523521442271363,-0.009927435749469752,-0.01743396389222599,-0.07425209662705129,0.06066665988583428,-0.04767642013977814
PKM,-0.012359667882167432,0.006671413763694349,0.03261114143648902,0.04037075814761635,-0.09099056773456005,0.02955573994567943,0.009360919582829256,0.0535224230720281,-0.005334804117733816,-0.039905155583347444,-0.05708530566576935,-0.006029191350548226
TNF,0.035868183465405525,-0.007602810615315712,0.018538038408950297,-0.014531784454477156,0.10481217445141587,0.008108234794012431,-0.011494495151863592,,,,0.11859532199638669,0.046921557535565324
GNAS,-0.02914221795721112,0.030608765892441894,0.036350782254687804,0.07108316038361294,0.09982302399013533,0.0465136984526352,-0.04393058182625411,0.1049563301035602,0.09377016406773521,-0.09060555360690326,0.07295675343164011,0.029645393475621652
BMP8B,-0.02512266458659178,0.03603002697705863,-0.020280462823333137,-0.02920309909792816,0.040916476938818926,0.02714941926682429,0.07997485491260783,0.029088187744585495,0.006364635149188102,-0.06771137989649632,-0.043817653171556975,0.012218362385321495
LIPH,-0.017191522616947154,0.04066647985048078,,0.020996490982870947,,-0.003071991217460856,-0.03936401552934011,,-0.010978952253953239,,0.054888729540480116,0.031681882330675364
CCL28,-0.009790267800137137,,0.09262606403249915,0.005923575808119064,,,,-0.03989988919641197,,,-0.01686588697467075,-0.027295852927488613
PTPN11,-0.004115901502593558,0.002458918267401347,-0.01794605586534983,-0.009402863687806597,-0.01008581697646922,0.05607237157315411,-0.05979304467800281,0.02779699702462449,0.05814511996462435,-0.12410678584025095,0.00596388260004996,0.02198721405510427
ADAM12,-0.0003434387255100751,-0.053494836787257784,0.038528186724616706,-0.022192381378801102,0.044344974187916324,-0.010000741595911309,0.003004750119641377,0.055438310485117104,-0.02658241060671472,-0.005617664282476939,0.018058002598204472,0.10719640968976205
EPO,0.021382899861249294,-0.020178834714594588,,-0.009484824353784277,-0.0026104559357660044,0.0779369871538198,0.033105951047605595,,0.002256710916628778,,-0.017935469108747146,
EDN3,-0.029946817544184663,-0.0022870500610092923,-0.01837255990309995,-0.01470100995837188,,0.009273863125544056,0.02098183446461642,0.008417553424897683,-0.03571297752532403,,0.019952918243995636,0.0648071980255236
CCL22,,,,-0.019097899243024262,,-0.036418381472140736,0.0569517033756395,-0.015773636843450328,0.03704314440977871,0.03163927443509053,0.03534291365080617,
CCL2,-0.028875186261985444,0.0272041146793161,-0.010396623306394837,-0.03225746078830662,0.09523605329139183,0.013223480600469073,0.08617717803245588,0.06138194773851735,0.009719700838324042,0.1432311181112373,0.002325799883804967,0.008176121985565393
DSCAM,0.0054120618523248515,0.019840414646286136,-0.03660183764320652,0.04176274835677407,-0.07652969469153352,-0.07103999723156194,0.055859654562091104,-0.062139162982185824,0.0212328600721958,-0.04989615667340229,-0.030263431599416798,0.052448122345069424
GPHA2,-0.019160825503030974,,,,,,,,,,,
ANG,-0.06275711194276758,-0.005777345075076049,-0.029992811579733474,-0.006559423449216556,-0.009451226160569736,0.011225887989130837,0.05543803658765589,-0.02305532548032046,-0.014810809468768588,-0.04826196413233326,0.03075533596398982,0.002884229407008745
FBLN2,-0.04167729830150849,-0.030596924933680738,0.08141083340340005,0.010718452610297122,,0.01228598518427576,0.01982353448975025,0.0036908429707003445,0.03304871023963705,0.009590749605623922,0.10511502278111579,0.13189101941868317
VTN,-0.010803486529225838,0.01828679015298778,-0.014748904103839305,-0.015582501247763775,0.018226697103692117,-0.04500401496774569,0.018686314376391712,,0.00797412282402386,,0.045216478878120456,0.040396537161834105
VEGFA,-0.014224405942912561,0.0017123333886033007,2.4018221328719095e-05,-0.01165234983767458,-0.17506218573538068,0.019827178353022893,-0.0012359910039266946,0.060153733579625175,0.04383485441806719,-0.10306976293490515,-0.052673045934088523,-9.746047681461701e-05
F10,,,0.03226513085040942,0.09520772353816544,0.09574526121740344,,-0.004316011197797192,-0.017889478322977576,-0.020093960780299052,-0.038806984523832556,0.021875053625148945,-0.03510745426691616
SERPINA1,-0.013876127035791106,0.01315093772569242,-0.01912564013981483,-0.043146421074092264,-0.027375522457612208,-0.03923757099708501,0.016524575784986503,0.04263390162576899,0.002049375906926399,0.020566805827531523,-0.010400045200678474,-0.0529562705897098
VWF,-0.01698824084828494,-0.04702933313470497,-0.00769499058586439,-0.020986479379734666,-0.015173215256665878,-0.034292356098909585,0.009194655072085195,0.06978273460377983,-0.057889415421700015,0.09010245760320267,0.012268541649768714,0.07088052672836748
GDNF,-0.02692316971557323,-0.016413087094517092,-0.022957241102863665,,0.00042251179646464015,0.03161741364390413,0.06710317075308096,,0.022622367290577292,,,
VASP,-0.01738118011842447,0.034203748302465635,-0.03456665825367305,-0.01618126727906341,0.007210071022700522,0.05665293906726678,0.033243059808950565,0.012115830474041297,0.027250325442648726,0.027321888202729502,-0.00689965535027019,0.050846572976915826
ADAM15,-0.026876266924602276,-0.07740531107394344,-0.018647181521144366,-0.011347900292202248,0.02232035548981786,-0.025123394643896478,0.01524194837308121,-0.0126269343016502,0.0252045428303295,-0.051443173523135384,0.035843468577256156,0.022376930602099044
WNT2,-0.030072369960139116,,-0.008925764591471288,,,0.010679361266058313,-0.04198840718005143,,0.039643371536385995,,0.06686687797337791,-0.02363618230515599
CALCB,,,-0.014949592116012801,,,0.04292792842880216,0.003029601721834318,,-0.03340310681060285,,,0.05611554073413476
OLFM2,-0.0010560833773352871,-0.0182766928382508,0.05601103128953903,0.008148591938881474,0.001134519067566935,0.10209045594135509,-0.023756259033421514,0.015939847328386828,-0.035057351182639716,-0.06913508554042586,0.028635493957920487,-0.010106163583984086
MFAP2,-0.062180635867690404,-0.0075430470071741,-0.037005144987543884,-0.02490896293804374,0.018802482480586573,-0.043643654426506556,0.03617446280275045,0.033931441495649764,-0.06032939399863986,,0.03357881484135406,0.09744805665979363
HLA-C,-0.044041918810268484,0.039938253815552785,-0.04609455150137086,-0.017630916313036652,0.009575367567144012,-0.0011318546326570817,0.07770423208135467,0.02803756478066471,0.01600435801920566,-0.05047765498251095,-0.002578537888845364,-0.00496769695221415
THBS1,0.015698006630468248,0.0038377762387677918,-0.005325341003486631,-0.03687414419439039,0.09434870492134008,-0.016371283308463852,0.005212861446097104,0.02392536339275989,-0.014242842943376712,0.051533648470089954,-0.06201689729225141,0.07817742874236557
HSPA4,-0.012327463407241996,0.03976430069585604,0.03480109490926104,0.009345087314217326,-0.02959102735853569,-0.0691440645029497,-0.029103073414123538,0.005790183811536772,0.027105867829644,0.026593086133395227,-0.023469438136316613,-0.055246198418797354
LMAN1,0.019835633338948368,0.008007720555384729,-0.03947325871567024,-0.0460882935109286,0.032201619424853375,-0.004768266178889716,0.006382919897766744,0.04847350581299747,-0.029723555710856855,0.03309873603993259,-0.03953517937118263,0.056959394853244034
LYPD3,-0.02622633928289288,-0.01479469180546133,-0.018536389102011427,-0.013279517005762067,0.08031996038848549,0.047568888118383355,-0.038085913057680804,,0.08221012900943941,,0.010641648513590566,-0.025582722281477805
APOE,0.02788458148174339,0.05927932475684232,-0.026558838927021634,-0.0483818600804324,0.029923147951606683,-0.05727732989722929,-0.023965714809225352,0.04852756407396312,-0.04626390723984881,-0.017842080075774248,0.04286559943901897,-0.07116476432140958
SOSTDC1,-0.01140760996721043,,0.09294602634089208,0.024714089735152107,,0.014293461538799295,0.04125838822944527,,0.00653251791887932,,0.10142633302889965,0.007832370973756242
ANXA1,-0.10114881707641556,0.0213365280819179,-0.0916169141964809,-0.02132533410518801,0.015524335262907238,0.000876091405340157,0.029757208403137527,0.03694926435703355,-0.020740589172251838,0.04142351860356153,-0.051051906783369884,-0.009263566254651993
WNT2B,0.009492221546602564,0.027865587725122307,0.07172422391697107,-0.016621401794487938,-0.06333629291929664,-0.04180050602253868,-0.030125776978823092,-0.001028129917839878,-0.03419077690297228,-0.03819603933152837,0.06160898469846823,0.047075112021167646
AMH,-0.010977516400647949,-0.020557858291270235,-0.026847686044531367,-0.013671894150653438,-0.10776621049953342,0.13148443512577812,0.019977785294763333,-0.039899884108327975,0.009700771262334743,,0.03994569161916919,-0.007441582970093024
GDF10,-0.01989737779385937,,0.10042321781152033,0.02941544954543222,-0.028238777780747987,0.12168030358185854,-0.012231478664296592,0.007214679677122079,-0.003967850907000869,-0.04558160853159993,-0.01856479685999949,-0.006993723385797924
EFNB3,-0.01756355515251322,0.06808563091076013,0.002238085238753343,0.032352558831671895,0.039920660186970346,0.09618751837494685,-0.048479065105704364,-0.0029142726018615713,-0.007825605250312813,-0.09041385343825736,0.04347199533207827,-0.07095127361441994
LTB,-0.02374081525553602,0.014378692416426829,-0.015343506518220413,0.0002631791987876317,-0.0588458244926171,0.04866802826124609,0.02391284241467771,-0.03452111458315507,-0.051179538714194235,,0.06523983352511599,0.026609131123240516
