,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ACE,0.0907718289360853,-0.04267061015435539,-0.055337548718155403,0.06783428489846971,-0.007020862130867011,0.012812334588901901,0.08072784015318084,0.06562022091752423,0.019730172189067724,-0.030898868066596225,-0.00885686319452692,-0.024309823657453034,0.12485105027395765,0.012231172066073938,-0.10579367131671094,0.15203307867505972,0.01686639532672759,-0.022135225887967333,0.0013665716709500132,,-0.03990857223147537,-0.054684401125732696
IL18,0.0032959889791040037,0.048731211301673114,0.014782303767986584,0.029067144637320717,0.00635011964171154,-0.005382551404644905,-0.0063005297160914926,0.1753240992781354,0.022601517959391356,0.0010853560350288828,0.03749988382126625,-0.038088292984303315,0.11038336397688589,0.060868399323447946,-0.04111147891262309,0.058097710396202054,0.08346247591659443,-0.00657816658784271,0.03435367139826751,0.05981932001559173,0.07145758860233255,0.06663028512720126
PPBP,,,,,,0.0054320000438374,,,,,,-0.013196856159113885,,,,,-0.02144622105167175,0.0032022920312377023,,,,0.002009672182910694
CCL27,0.17911156757451077,-0.04707325416307128,-0.01444643956441137,,-0.05111155178456363,-0.03807025313948632,,-0.014135309916499582,-0.03191059472157039,0.025799792656685337,0.005694076665646646,,-0.03401170868482776,0.07811708315221134,0.08797598272746134,-0.06978352853372936,-0.01542815641411922,0.058441293759597605,0.011251736742240318,,0.07055938146128098,0.12418888005922542
SERPING1,0.06337537737551478,0.017477578264435027,0.016731154144719925,-0.0360847123933622,0.01557159259289295,0.04921224136521304,-0.018621468179858994,0.18193553284134822,0.10736798475927686,0.0487559761131605,0.11882955485888068,-0.043556206035811895,0.07257769275159164,0.035301493035963735,0.016186534318758217,0.05277300010241046,0.006061323408442547,0.013045094825644464,0.0249552389522783,0.1343324540177519,-0.013386278795046436,0.1136415970123664
AZGP1,0.06013703664535396,-0.016752075866203142,0.013828869697392202,-0.008471598475494158,0.03150096328155329,0.08315877315859768,0.04282266064834467,0.03487548745714717,0.0784437634065505,0.011749636567510765,0.01197730204175149,,-0.0008978803347700241,0.1346088024441637,,0.0359272466609639,0.01851353080651879,0.03621838943624091,-0.04904615949470018,0.1341842451655511,0.033791555335395705,0.016044095148310067
INHA,0.20747798196427472,-0.05047698692311112,-0.014918867897202107,0.03955208397063795,0.007743848231215905,0.012390725355295321,-0.021381934022546133,0.04501002269246182,-0.0336690567238806,-0.00582198966370938,-0.028828157494916913,0.007945795843698136,0.030331353890949944,0.01944954193161966,0.04022892986140826,0.022652056480690727,-0.02289548790646987,0.02434115902319268,0.028434062840080414,,0.12480271595288277,0.055652621702620246
SEMA3G,0.04713310889414263,-0.011360323615529482,-0.012411556828446454,0.060358122986060775,-0.009972874305830964,0.014895699423106524,-0.015457368601665685,-0.026989721065871383,-0.03351573677969658,-0.029127591441479618,-0.034405232319339125,-0.019463533194563322,0.00014884329724935722,0.050616999092157416,-0.026106485588064873,0.06252034745519103,,0.023626311322034025,-0.011360199567589428,,-0.04292857781775444,-0.04887088241758219
OXT,,,,,,,,,,,,,,,,,,,-0.020044172644970906,,,
COL6A1,0.015617214793324239,0.0819068764405542,0.004037237146946349,-0.005105467875199234,0.07192033511446534,-0.002322696332508533,0.09092766250174651,0.18086433523141024,-0.005127176078321153,0.03207232960939864,0.03483345760488845,0.08148906676417518,0.10605470195961218,-0.05024065371345906,-0.017024592364864023,0.15257168164548432,0.005520312936872869,-0.005153684952097884,-0.1159694461816669,0.12594224492002648,-0.1695216715261065,-0.029643603737653516
FGF17,,-0.04399086965629344,0.0021336457497126457,0.02691993546567067,0.04146045789798871,-0.03430227122713452,0.07521207806063245,-0.039988211765529566,0.008794149273029584,-0.026237001226641615,-0.04384105249538561,-0.014991839937369507,-0.023905726732984807,,,,0.008186048798401508,,0.006160191658138757,,-0.03127303751010459,-0.007913536258162558
TNFSF8,-0.018130084604395618,0.07537568780171627,,-0.013584246529612149,-0.0001056036101085042,-0.03663241048989484,,-0.007921608903344817,0.014484074429776778,,,,,-0.04692528063273976,,,0.061171458085508744,-0.02228968185637785,-0.003736633082712407,,0.012043533903178992,0.0005153765852597844
FGF20,0.13494919522923599,,-0.028670467604250707,-0.032380649959870035,0.07231845593142153,-0.0005781504641198192,-0.014173113038729077,-0.017083203750690692,-0.05128798964923741,0.0071590405562175176,0.11043345537895458,,-0.021984074753723343,,0.00728766236498807,0.019181658586352478,0.052729548731050443,0.013127433352468533,0.1082706948747071,,0.024559832548500447,0.07021785986566507
ICAM3,-0.007910681967331227,0.12587098038495848,-0.025808022040815927,0.010482729463916847,0.02476543421911785,0.027026857411295072,0.043783172451876996,0.12379659312856607,0.010074555728597435,0.045616843186308195,0.14463778513522854,-0.037308906619685285,0.04008568034114625,0.13780670138624224,0.1305354371107408,0.06150101585780925,0.025053247000209226,0.019389782584650597,-0.014717810271176994,-0.03621880177391545,-0.029711583475583243,0.08395086650714052
LAMA4,-0.006941798310068372,0.06794736641144528,-0.06154735826906613,0.021754524160689608,0.037636096657518575,0.050351666716834095,0.06882964196138164,0.14337283342887447,-0.010458262886608179,0.008137451546091518,0.006160565413685475,-0.05026892346133921,0.04950731692510427,-0.010549533518144406,-0.0006473461083574908,0.11168888845233303,-0.014192442701686616,-0.0020968385838584856,-0.0822888604678828,0.027602944077524928,-0.07542296660430686,-0.018113317291625533
INHBE,,-0.006822811051470219,,,,,,,,,,-0.017359785746497488,,,,,,,,,,
DLL4,-0.005965890130796557,-0.009009722153477832,-0.05089536595314493,-0.033326210371080925,-0.01653688196592795,0.0373894232255169,0.02790715111030535,0.10522721046024448,0.03748091578553763,-0.0334924718345446,0.09168121898272194,-0.04300391336294168,0.05017771799317865,0.02011332980818024,-0.05806053004719497,0.142295012238589,0.04720281398004337,-0.005553593483886289,-0.0022652302410710924,-0.03719580820672861,-0.01569619926772726,-0.005663053976714513
SEMA3A,0.0012345015334663681,-0.0489309009633009,0.05024025307367576,0.025332581865709428,-0.030633584621529153,-0.014138779349146605,0.05615039409226014,0.011064869682638723,-0.015292272913300736,0.07285604858092316,0.026764340175083882,0.04609084420822148,0.0053813212732368824,0.0580714911343663,,,0.03663811027125993,-0.013933027624700865,0.05349429112941868,-0.051387435880368586,0.05050609331182788,0.04089879492532298
RLN2,,,,-0.014588579701875154,-0.034527559480025664,-0.02895650192011751,0.02779139492735734,-0.015760956895546293,-0.029509573600586914,-0.02604581239568672,0.08333303841670194,,0.041791504938992,0.10261352130177452,,,,0.04030097016528499,-0.023377503384864558,,0.06100439682673833,-0.043438661912501626
C5,-6.573839698894129e-05,0.05858840706552058,-0.009897130700511951,0.0017478802770485387,-0.015769679845785513,0.11822637611576332,0.028741128431735753,0.1253668499400515,-0.02393912764633795,0.03091540369137803,-0.007347433830034301,-0.0340098053181167,-0.01848032248482957,0.034013178741382245,0.003424228440740915,-0.0098225238424335,0.024731302223361017,-0.012081652238874413,-0.04307569521236658,-0.04222524644150221,0.03024464744031697,0.11671587432528029
COMP,,,,,,,,,,,,-0.02050609491666173,,,,,,0.0012878887888630322,,,-0.04458614234376118,
EDN2,,-0.04498304910942886,-0.016322186934278362,,,0.013850472146723367,,-0.007890226151173145,-0.009078574253528997,,,-0.013758521535359674,-0.04564619989845495,,,,,,,,,
C1QA,0.04120395050943753,-0.07381763324846059,-0.009947584034548805,-0.0012811085289674946,0.037983656939535676,0.01730480232959011,-0.0145107539690375,0.19036229452058034,0.07732696259171642,-0.03032027945790729,0.11147458970331589,-0.06427185468022426,0.11142212911233847,0.17419365561722583,0.032568795188660946,0.03816149626632667,0.04774737495392698,0.04352554544053532,-0.07941217684860606,0.09302630304254057,-0.0332275351526027,-0.012065427109749645
UTS2B,-0.015374688185572527,0.19952775896820468,-0.017466579968403256,0.0029366041131594607,-0.0002882505482441446,0.03179261000418839,-0.01239373251544657,,0.02888528886616694,0.04418906130805406,,,,,0.01833486130795622,,,,,,0.04796741878107537,
COL9A3,-0.06553936873665688,0.15597692870012994,0.031034162722879243,-0.023444066162961325,-0.008884958026978654,0.051784427605071376,0.0443215197077965,0.13747405289453749,-0.05144358709768498,0.026315287240554923,0.0346026617722195,-0.008550381394703818,0.04493242174026807,0.16666961474693828,-0.04421619352314857,0.021418629569565854,0.04651152072080109,-0.03165883808828509,-0.012644709568504999,0.028826933148332425,0.11277269194685974,-0.03605764587630212
DLK1,,,,,0.033380877493112984,0.012275110244036446,0.10317004707965388,,0.027005064855242997,,,-0.02186787278408017,,0.06022472161129639,,,,,,,,-0.011038852834875946
HGF,-0.03937225188030098,-0.07799928876219463,0.016675264633609372,0.015339517797151286,-0.031021611009123446,0.002447000777810999,0.022134106490907596,-0.02037598775505944,0.00846001742763028,0.041124709257728084,0.048741099539778926,0.00845967133758965,-0.0011237083496980103,-0.0337838532039174,-0.06496274710966585,0.06846089081827877,0.03783499000455921,0.03651664070855624,-0.029526394753480806,0.06402451591505927,0.0331725202626458,-0.05041972258715735
GIP,,,,,,,,,,,,0.0035864227494604916,,,,,,,,,,
P4HB,-0.02298142395568767,0.02998844643533883,-0.028147200424918643,-0.0016255550307575166,0.003090012249941954,-0.0013950921810138438,0.0889828940888057,0.1387913926620475,-0.0044315607502997695,0.023409542603353803,0.07809579702928696,0.09130724496083525,0.02901059019422755,0.04788897028650991,-0.05386596192804493,0.045689316293888685,-0.044932010160453305,-0.012996420137617412,-0.10831544789437028,0.10067642098806644,-0.18465845141416765,-0.013810466519420327
ADCYAP1,-0.016910239294259846,,-0.005639720764895062,0.010830829309548613,-0.022534421214373733,-0.035763579292786625,0.030730774816471386,-0.007031451418560683,0.04479449353346949,-0.02142005268214296,-0.05118231577180582,,-0.025521466551578276,,-0.06930260431231916,0.02600583953898352,-0.0022781922450040635,-0.017409542307443866,0.06524410643803974,,0.058044460713206306,-0.017979506985206624
GREM1,-0.030909759441432705,-0.03576764571097225,0.006504287907671382,0.04946954485395328,0.06175894166071357,-0.021895398287100597,0.032057537328058806,-0.013801397456396795,0.035812264598326496,0.024722766344977835,-0.007212040187955693,0.03323995340688888,0.040459133954529956,-0.059486076753998425,0.005174120279855525,-0.0931582441846373,-0.05738967533005774,-0.003974392244157381,0.016462355127366844,0.027768178788790367,-0.0004252154323174186,0.029089728479554114
EGF,-0.010877605721406591,0.05303790725458327,-0.0030596229155086443,0.006816478832718445,0.017098575687196402,0.07687224195658492,0.01776645086026519,-0.009177618173438625,0.0153193788730158,0.0642238706389445,0.06603010881996386,-0.017942557808764338,-0.03152426227412707,0.016924000085676932,-0.024274859306425634,-0.06793502898120296,0.028836642020840474,0.006522519614354313,-0.016170678833493005,,0.06259918775376191,0.08494671836497651
VEGFB,0.012667555539270183,0.027401200149297356,0.023211623196458028,-0.015114253498317654,-0.017114710799460614,0.03020684526225301,0.05088945667563318,0.10484555995348559,-0.04173937437318998,0.027225582227075714,0.07063051346594412,0.08198149477292394,0.021195944878500073,0.07184026059548367,-0.14100293439429368,-0.026338501734757592,0.003449403011961817,-0.004740854917654288,-0.012404994933710427,-0.060924296906941594,0.09617084491245174,-0.009165511634903315
FARP2,0.021719647352351146,0.13116091357023313,-0.01837340860928714,-0.019049783343535808,0.07090598410679409,0.007510153875211776,0.038738147452890975,0.09422933239677878,-0.0030628502056880566,0.06772952589828729,0.06262776404549844,-0.010449577321410553,0.059470678667046,-0.03645504630766394,0.09637386596498926,0.04541666292593149,-0.046478837462467,-0.01231258782463438,-0.004413510702261618,0.049893716579006445,0.021944219084066855,0.03100873508661078
BMP3,,,,,,,0.0571603419486979,,,0.03802905288179729,-0.027274893969950607,,,,,,,,,,,
IHH,,,,,,,,,,0.0389061966229414,,,,,,,0.11204523192075472,,0.094114824588599,,,
LAMA2,0.02456164682732796,0.061088836398193375,-0.010634853604834283,-0.01932009294996828,0.02495560003572775,0.01947801903660354,0.053992053664779494,0.04291436712065958,-0.005336187078353834,0.031125475307918878,-0.011857083089709649,-0.008003727708347976,0.11367934911782908,0.05463917474780755,0.00472010630404877,0.07197703079368596,-0.004529165608995461,0.019744410488655523,-0.038320121777622874,-0.021187929487455143,-0.0577487043325004,0.009460526892370577
SERPINC1,,,,,,,,,0.005756515459492961,,,,,,,,-0.017297476854047984,,0.09051267990179886,,,
NRG1,,-0.05092526283009938,0.049536504266072874,-0.012719159854806924,0.058263429992064804,-0.01830500346283445,0.02918182646606514,0.0654553160594033,0.05674154702861803,0.04337574818081477,0.045220171806948754,-0.013080071513243042,0.026982056981071187,-0.04573274842513611,-0.03939755362475234,0.08845482223774219,0.007203873212319132,,-0.009377114792437854,,0.013787839301723344,0.07599343444738678
SPINK1,,-0.0031822949043188403,0.004239233777002204,,-0.0340484788358001,-0.02833827149229114,,,,,,0.026306796141373007,-0.017319970007562135,,,-0.05130916676582959,0.004511460708359087,,0.0005864921321275084,,-0.050311605014353306,0.0021089305535263517
EFEMP2,-0.014442732671625469,0.06235368569839781,-0.020323173617601553,-0.023538528128396487,0.012738110556936853,0.014756092637877458,0.065324743258969,0.1512412661887922,-0.005670040501431784,0.010780392862774787,0.13584016016183825,0.031979692246312884,0.059944382345688635,0.010275650306811546,0.05097330223400038,0.08425086258669144,0.017884913983848096,-0.04785156608922285,-0.05617213328661936,0.09445423478036429,-0.03947808833283896,0.0470231575054791
SELPLG,-0.007480138328518211,0.021777249446899672,-0.06266493086235425,-0.007006313840648594,-0.02774838518741901,0.04677316176480092,0.015180277119294216,0.10004640066962807,0.04497024414321093,0.024331803710723434,-0.0016158160334883227,-0.044150950388976734,-0.023454444582801753,0.021009142594356923,-0.0011406995642982655,0.10031874101805975,0.05467402174407399,0.03428484204336002,0.007405400352663234,0.1409215864521806,0.09983334743154777,-0.03414488690309384
GDF6,,-0.04194311119944028,0.022877247188509142,,-0.04280160721248211,,0.03514367068836368,0.06702879914409816,,,,,,,,,0.010429637462345345,,0.023835841629779836,,,
HLA-E,0.01261398104766656,-0.015108107284994076,-0.013790954725862033,0.028411814341364465,0.059224634744629606,-0.00800496949280667,0.05826670201754242,0.15309141352306965,0.11178916387748718,0.05719345133466966,0.07707875508532488,-0.03079400616948416,0.0495638909389552,0.026248793363202492,-0.12739485101094014,0.10053518076395589,0.018254450619835286,0.049499059009930284,-0.02292488316849165,-0.03932255809859747,-0.049409459432561045,-0.050914170789203766
PTN,0.04591625885102914,0.18006621253444768,0.009050955375727587,-0.011358833235994497,0.04310780691425988,0.12788611505937364,0.0955372780852868,0.20591725128684024,-0.03168045092368917,-0.02086153416450914,0.04191541753284814,0.012752518611269184,0.0990827174687612,0.14845178069756806,0.05509513508027365,0.1413671636413794,0.03709202983317378,0.016827506655611092,-0.03278788413875832,0.1453805885378937,0.05255200945022672,-0.004521253343356098
CD274,0.012290195637553297,0.019592480271978345,0.01602301896023872,-0.032194154136311576,0.03352873159969865,0.014643143287509392,-0.027650646597931372,0.11278524992664332,0.0306047537853448,0.02977481304324167,-0.02154944938372074,0.007504360136608411,-0.016964900852768312,0.007240137324770655,-0.011921281799163248,0.026847339335460657,0.010476174891255267,0.08475301568696343,0.004293871891259334,0.052213418934595655,0.01794834880166455,0.08442116142708163
FGF10,,,,,,,,,,-0.032062154713360394,,,,0.09511143838104588,,,,,,,,
CD14,0.05175613820146071,-0.025063818035723436,0.027734967414669343,-0.018734724805910076,0.03419347783987969,0.0705669380564148,0.014706175612605043,0.18790114161690358,0.040634277401473254,-0.020363020187784294,0.07641971741404305,-0.02946677917801372,0.024474994954632713,0.18653513909510536,-0.02561150936268275,0.12690759532876061,0.038438532642141685,0.016587197135555475,-0.08635375364169487,-0.02577963782353134,0.01905919964110743,-0.07038184575354318
SFTPD,,0.03882307815519213,-0.02633647894918285,0.01895038389516195,,0.004101365736265702,-0.02802122783427927,,0.07877587515409722,0.01714840065985064,,,0.020297292056833092,-0.04547860458159597,0.0011110056163446856,0.051855063775205136,0.030036963016863916,-0.016825941953068604,0.05489606558236394,0.024384986962406027,0.0487409814565232,0.045469878463068436
SLIT1,0.045441248324953235,0.029694123428302657,-0.027883529329444948,-0.008708847101282158,0.0814748059256181,-0.03100898335964966,0.026181643005513386,0.1406251870462806,0.0749975925465289,-0.0073723499031691205,-0.07173817910874125,-0.01629434919833729,0.004517989310855356,0.008116402798741465,-0.0688714703026571,0.20082284692894756,0.07529400673404006,0.020637780568047437,-0.013586852563672104,-0.02528348150583162,0.005209450641332997,0.03498353551212375
LPA,,,,,,,-0.012393735622604703,,,,,,,,,,,,,,,
CNTF,-0.01983057761262974,,,,-0.0038250057597220668,0.007034039126819262,,0.0013981385099463384,-0.016987962427917513,-0.002235218980708384,0.10532249715818465,,-0.02011033346410918,,,,,-0.04822548648289139,-0.023377505962727772,,,
BST1,0.015594161498550495,0.04903167222857729,0.022608052133456475,0.03567114681594456,-0.017858285125920203,0.04188690974963042,-0.019957326722874723,0.15690561568305045,-0.006572573715351362,0.03268479885700169,0.05329399673947306,-0.04025207081099952,0.009625020615767546,0.03470979405790123,0.070328887856232,0.06973916749756576,0.07642636931819811,-0.009645995890676792,-0.0060201686478448925,0.14726482162983304,0.05109291698675221,0.07160922915119783
AGTRAP,-0.003652169733592281,0.1177461707084901,-0.01496045810608596,-0.014771279914473806,0.0674503857709028,0.07009062124555918,0.09681932837973486,0.14340008675814334,0.02633398606232751,0.040375948198144926,0.058799677163180464,-0.01391846007075547,0.0537209864984556,0.09283284470151852,0.12992473022124384,0.1526513896869706,-0.005362110116398121,0.051154847996080756,-0.005219118091314137,0.05334663906172598,0.046132806144673404,0.05130703982450373
LAMC1,0.024017931696582867,0.07190270881698885,0.002621096773155719,-0.016515876697450128,0.006868377664907375,0.07176503675423827,0.10351392022766828,0.161328881940941,0.02307780985795157,0.03774599343644606,0.06544835179613637,-0.0031426926592291295,0.013058475341870652,-0.02796574676352225,-0.057748455139176834,0.08437334228029938,-0.019168370859872427,-0.01628777236637209,-0.07952431901269465,0.05746025150418032,-0.10235491550056228,0.0084835873572935
COL6A3,-0.018527016095751987,0.008248852941199297,-0.03540597673971954,0.03942292166140669,0.019962892519137253,-0.024569806745518057,0.0929948315030479,-0.04252950087594536,-0.002248928341088718,0.003447813247748238,0.06808889508028197,0.11510895661682873,0.11394321832712793,-0.03009293069012327,-0.012375407049190459,0.01364895571787325,-0.03225438613779741,-0.040787140488244215,-0.07663198882923078,0.062709998457128,-0.1002815504837385,-0.009874035492148272
FN1,0.06814308102546072,-0.004636733914243681,-0.02621805970130696,-0.010017902279011143,0.0068869128478581156,-0.05421908408715124,0.11820676603224435,0.1652597559698063,0.000654493381321594,0.020646088026331576,0.01811958831434749,0.08169601776592637,0.12599518958263617,-0.032638993435759024,-0.09203460128668829,0.13640585146586806,-0.0252889947118227,-0.013887827438061271,-0.14171381435048958,0.07714975799591266,-0.18982848812149536,-0.07859257399140712
MIF,-0.03489100621075297,0.057260377176874475,-0.007797832025286015,0.006835425188899795,-0.025418518072865402,-0.028326064631218787,0.06857393502898051,-0.03625931853911153,-0.02041648772551938,-0.015610288055157262,-0.03423494010444331,0.05617783564616622,-0.04004453692111844,-0.03879613700724344,-0.09659523252515477,0.07018559516243753,-0.027825295230919637,-0.054939823344259016,0.044071542756234504,0.12878179597043815,0.03200091024440619,0.013364776528904075
JAG1,0.03185373742876832,0.14623566172066035,0.010719185737417333,-0.021696489165293053,-0.03034086725694249,-0.013648691658436116,0.08519239192716492,0.1547842836208226,-0.004589217672509312,-0.02026961222950716,-0.007372422574075547,-0.043122592192757,0.015190845351120277,-0.04398455794737526,-0.03192067292929455,0.10222398615281816,-0.00802756264801986,-0.01045445351173768,0.02315068475307692,-0.07097435789647585,-0.16554917365002428,-0.0157120062403415
NID2,0.05729547971995852,0.10938356034458652,-0.0335726046506802,-0.025457892298137077,-0.04058524886693636,-0.0586693881620468,0.13743918279837003,0.09120464677735156,0.08068729162359199,-0.029437616954819248,0.025164235592994372,-0.004287105738449842,0.0783548067412687,-0.1258302218834539,-0.013934902232568547,0.14014222093565512,0.03893199049936459,0.10748455178404008,-0.04279482397050968,0.06186434453838963,-0.03857089410217402,0.00042057213077813444
EFNB1,0.01900363584794415,0.04497302400207303,-0.013533578187918942,0.02055302660597889,-0.025981036920751953,0.0343436816186111,0.04580069289798898,0.11163092059307227,0.05286337904877181,0.027405096574150727,0.021345576911185427,0.007461932779734388,0.046069123311302994,0.0059577756408137035,0.010417871496316622,0.07309109294915105,0.018268963191608777,0.016363245532912466,0.06837993270260799,0.07512551047288031,0.014213600761924225,0.06936715017698643
COL4A2,0.045676600066140965,0.07119296112237698,-0.034158792034726645,0.0013047446922949122,-0.017140050872743465,0.06291675153692015,0.11218553573453402,0.15934704092604868,-0.0193254900164263,-0.003080009234019981,0.003562464258339433,-0.061010990708867785,0.11341656810577756,-0.1053937967009215,-0.010861694998258299,0.16117883814671094,-0.018655836321249904,0.021354535714404786,-0.0963686821157486,0.08099565502863279,-0.12348108793406835,-0.028314608687624997
SPP1,-0.0067588555027902,-0.08294149251343923,0.041235513072991406,0.008004166735029683,0.04103321257458729,-0.023333886235221146,0.08325425089885616,0.20890953852270963,0.04478793675396841,0.03628191204851502,0.11441648768850467,0.023652827138230206,0.008494814246991946,0.1584265431244557,-0.04649915197479224,-0.1435103681061467,0.056239276021870156,0.07168776241342074,-0.03759337919971523,0.017992031136402412,-0.16966011952697582,-0.010301656707748167
PODXL2,0.06706452216238093,0.01729236338206576,-0.03528840932180188,-0.026754558275903614,-0.038985184196584435,0.0265901594501617,0.037296693865165466,-0.020285734563334042,0.02787802753548895,0.07231509748378408,-0.0435664428521892,-0.012410601762673416,-0.020330350959642838,-0.004213505332198343,0.02302634502387017,0.07876320602496177,0.07516172212086915,-0.019032018588246494,0.08408076585075866,0.01463361119533779,0.17030209522271986,0.020028350474036505
IFNE,,,,,,,,,,-0.036249831872085796,,,,,,,,,,,,
FGF9,-0.01813008750371455,-0.07435087808200792,-0.001993328091332935,-0.054401253872118485,0.05014906134936432,-0.0004887596102237255,0.09113200790424034,-0.06734354869326865,0.019769398742719744,-0.02030898486323045,-0.006552778875290454,,-0.03755623058828786,,,,0.10294671574360213,,-0.005847156082009489,,0.0675119505165473,0.02927210626048988
ITIH2,0.0020107795966647192,-0.03326062834708259,-0.027585867516664912,,0.007878349469576195,0.05360504337934186,-0.019711128334561942,0.04130952997875492,,-0.007895654386297902,0.0868507086583701,,0.09439612087852901,,0.038749126366623414,-0.06724928241875605,-0.0389637653400709,-0.007940492984209905,-0.021602393317522464,-0.03036755408687585,0.022654484176694297,0.03556337112811456
ADAM10,0.03566495325851865,0.017397635720869595,0.06436411158467038,0.01423951673409674,0.012795569241191252,0.025532439326411242,-0.022860313979104856,0.04069140780249425,-0.0006952967122562544,-0.03630212714603519,0.08076946495099957,-0.029272935525470268,0.014409036700568676,0.05652700190693689,0.07391095693057673,0.03654847832366628,-0.012143084927964232,-0.02403226786762187,0.0016446773912830047,0.020656931864437116,-0.043620489719374565,-0.015924972900175593
CFH,0.04543744347927076,0.09348670906957753,-0.05936176702875708,-0.027473906474603474,0.06772069891675633,0.030345908791257693,0.07592073527623544,0.06896419847161973,0.015420023712631984,-0.016962761485576867,0.018050429723925704,0.022837954603373938,0.04524357608218437,0.03137315195007059,-0.07824875710653736,0.17202656555848175,-0.005905874526846737,-0.008165245091578585,-0.0247794209088184,-0.048388352732343994,-0.04334926624793067,0.056298941228547124
COL4A5,0.017043458952959778,0.12827722339935588,-0.018770073945715754,-0.05590987970982931,0.005727121760179187,0.09887778016057479,0.09424925655505278,0.060610580317447024,-0.0010670619040244263,-0.005227471232013471,0.15429830217024362,-0.03769373853191598,-0.026156502785511127,0.08749416063478371,0.04352633523995271,0.021904105706958672,0.02056686848629641,0.06968498091281149,0.06624286421912173,0.08320814446075873,0.12250570156477204,0.04120607810646887
LTBP3,-0.00386977166341011,-0.0338858389278397,-0.01463356204960816,-0.01202357919183625,-0.019127710523623703,0.08388266576867709,-0.01934480435058356,0.09879978246833843,0.029519205697312038,0.030940463557554334,0.020052156237038002,-0.01141998148424332,0.02077445459411069,-0.08552272673723624,-0.0075959271210409825,0.015889733034828584,-0.02352708736922535,0.03317137920809104,-0.017364846613094922,0.0007564707643019175,0.07378910056429479,0.04103123841882824
GNB3,-0.028272869040837943,0.0038916300678025813,-0.047660111012320684,0.04708045786120405,-0.04795455534066225,0.01049234215642242,-0.021995597860281553,0.08343064748051945,0.02141711621186992,-0.04268719174505025,-0.022910211073753628,0.039566299732366084,0.012852306626478549,0.04762912922705916,0.091904902866299,0.16666014527978565,0.028248747359340215,0.012404196730081104,0.007643129288037566,,0.03216998268567635,0.021701819461221496
COL6A2,0.053531349252998336,0.03514589924216551,-0.011812994716429085,0.013691866176011518,0.005502645304421519,0.03406085795727392,0.029913719416223877,0.16798140083719268,-0.009114940576343008,0.06877456769377518,0.09824059850013596,0.07375638270151141,0.13002273820162857,-0.05255432702602457,-0.08366977273493588,0.1330090033625804,0.016622151056960733,-0.03502579287691708,-0.12531387074838218,0.10416588581318481,-0.16308999805082589,-0.05863420144587545
PLG,,,,,,,,,,,,,0.06211926093534928,,,,,,,,,
GDF9,0.07583057081228887,0.02343662649342771,0.004439051986865305,0.02421487821527379,0.011539396336981173,0.025740532298597057,-0.025137505146852458,0.06737476391741941,0.023589276889873632,0.007167360477151109,,-0.01919505859834988,-0.04420836540893533,0.08445332993851044,0.07395044730577703,0.03109876763891035,-0.04163859646662496,0.1084157932716996,0.03655695079402929,,0.06575966416837015,-0.01615770654716171
NCAM1,-0.01857552116559316,-0.002796249954927872,0.030622046609241765,0.037376892113485716,0.06338596441142179,0.06496805693525202,0.0009793513182128595,-0.04094676989280759,0.035140012969618314,0.05066813706000138,-0.00834397663945849,0.07498910824030193,-0.04557960116887855,-0.0530670901227795,0.007717359555736838,-0.12906285314238067,-0.023120149811327012,0.003838151598629616,-0.008826170981560352,-0.03749488100516436,0.061110765642850125,-0.08275429435826645
APOC2,0.00019717265812380056,0.012124404593597246,0.02927656858145789,0.0103454474105154,0.03437484329093237,0.008208458741100872,0.01547697151026293,0.049589962295616116,0.007602257107058168,0.025974956640391702,0.08716089529010139,-0.04769777261586267,0.06905095459771807,-0.03926784179160681,0.03386000760146059,0.04636249960833509,0.0893170867671162,-0.010247809145025571,-0.020507214341907595,0.08164872475619481,0.11841638400043271,0.08467627818374346
BST2,0.026189515520886344,0.1132138072760506,-0.0004673463535504417,-0.019998785091535905,0.0339206053709004,0.09404965159508008,0.06482777201619473,0.18181114233251283,0.06255448548533625,-0.014780300452640453,0.06441096061952872,-0.08403481801641634,0.06379038407165749,0.22867936889967058,0.04846008269366449,0.1588195307660264,0.05269435683967136,-0.0094469850233222,-0.010202138392399166,0.11065271863200173,0.03357156755562988,0.13494412113386786
COL5A1,-0.029009378321795617,-0.007010225172306905,0.012800481866565423,-0.03313878085772013,0.010593988581429691,-0.045660454834597776,0.14388722253421163,0.10504858809995835,0.013968439059145259,-0.00968367382644677,0.02130367627255392,0.10812801578747241,0.08612381161234628,-0.030962371537515503,0.0016647561135312847,0.12437345785537263,0.00043493528043884376,-0.04583212546258567,-0.11265462302604326,0.10295434243105021,-0.1522671368133911,0.02369337526694527
CALM3,0.028048398007760236,-0.010636984982076856,0.027634662969760262,0.006204481100056551,0.02876765561439748,-0.03284492973307862,-0.07379692399104651,-0.13561324615757925,-0.02216915786109516,-0.03126455930030062,-0.05676759378525059,0.02055827170077915,-0.09928660292681595,0.12987792112018062,-0.014301410952175575,0.0647555421888744,0.03234896807501677,0.023520751059795786,0.058627416172052305,-0.03104376851022273,-0.006246269675756185,-0.01830398949811441
