,UKF248,UKF259,UKF334,ZH8812bulk,ZH881T1,ZH916T1
OLFM2,0.03762124031278217,-0.009539917339986102,0.019058127597465294,0.004027305575472077,-0.03459973712999879,0.07823202466502124
MFAP2,0.03529285643929636,0.013100371201332712,-0.038176849558962264,-0.056604462003853585,-0.021750997137778373,-0.017747074783221062
HLA-C,0.04094857134104963,0.00020976581973377424,0.0064101003387267985,0.04283526082149021,0.05948709534492424,0.0440463195898032
THBS1,0.027401035785618602,-0.010977033025455666,-0.025995898730608934,-0.05522764732074429,0.09341932397083316,-0.06629453846298505
HSPA4,0.03836596294025978,0.0674614413021485,-0.021405083435351784,-0.028970824484275674,0.0950782536169837,-0.008490475857324205
LMAN1,0.010078995012018897,0.02858645059897633,0.011572044400829299,-0.005015522290951713,0.007608453610729899,-0.04871071282105335
LYPD3,-0.01904156696329631,-0.011165528375117048,,,-0.02510502029437446,-0.015249580959822276
APOE,-0.0015939392557239522,-0.0010171722604345396,-0.008311974096150828,-0.012362536856674856,0.08087058031255413,0.05718817016854958
SOSTDC1,0.04738764979271533,,-0.02480107022601984,,0.054261187952311336,0.027211444865810265
ANXA1,0.0024987135729236873,-0.016160983826631895,-0.005315664008635669,-0.01301080603142572,0.010211549516147665,0.0006630002066868823
WNT2B,0.002502476799783139,-0.026556615439547376,-0.026707852328596283,0.012813983288063172,-0.009998837202349125,-0.012630997720109002
AMH,-0.023251693309845327,-0.015514980176746952,0.01557435518200929,0.1705777695654927,-0.013526476689111095,0.050634158217779016
GDF10,-0.014446440563777623,,-0.031378650076159906,-0.03298687415526041,-0.03411376042461552,-0.029148911429420433
EFNB3,0.0059608869619040515,-0.0522963564850525,-0.03741854538436961,-0.02734320547454267,-0.09563660770393005,0.1085784537552602
LTB,-0.024601649742464513,-0.014273397252828989,0.0815503236384962,-0.027699680465899323,-0.03364248381500332,-0.009109620214864554
ANGPT2,-0.00477373522597455,-0.02145254506348978,0.013579525769699318,0.05586307155532576,0.014401531468015113,-0.03497772496434144
NRTN,,,,0.08064768782860961,-0.014035573300032798,
ADAM17,0.009650334432121144,-0.024825136117415398,0.01980714281534862,0.018597821467864012,-0.016561966199519187,0.041108158330324746
LRPAP1,0.005183908583815751,-0.002671305154894063,-0.006106206472002724,0.0005279853934051895,0.03527475904231172,0.05807846766088122
NID1,0.06507688902361865,-0.020387666939512977,0.013397418453948276,0.03394459015360941,0.047340665174480656,-0.0332996237519308
MST1,0.052913217803632714,-0.016346615118234587,0.037375674901830594,-0.028725024321223036,-0.007733741236149503,0.00931200530707454
IL13,,,-0.0016303507175139272,,,
DCN,0.05306657271259712,0.05669647812041252,0.008451689462648765,0.0011898140262132473,0.027098327773344973,-0.06266302718756579
IGFL2,,,,,,-0.021023587362414577
COL7A1,0.0037955193161688465,-0.028519459575971837,0.06640833014280643,-0.025897198128050698,0.005044551944198272,0.007422116259493441
CALR,0.014298581738653077,0.003036576133206405,0.04684895364244606,0.014037439720768994,0.04515188627296961,-0.022018357935377944
PIGA,-0.03712790354081467,-0.018251770760468716,-0.03498597997403657,-0.030113628909471897,0.002015611713125705,0.03806962883191938
CD200,-0.012077103834933777,0.010086565874248526,-0.018690932689841372,-0.0608035301674053,-0.005450152041745459,0.03745876844683552
GRP,0.007859531110618885,,-0.016478486203207254,-0.006468289504347068,-0.01539472979055766,0.0016606495700351783
CDH1,-0.01324333367981162,-0.03389017884781355,-0.014243538371999523,-0.028277186434681426,0.08532460052737964,0.016792879667969714
LPL,0.02717782459724363,0.00887343624910122,0.05341514992638591,0.010265853089338882,0.04465663426087243,0.010129567993253664
SEMA5A,0.04441777007263555,0.00037718520865309945,0.019301184760169697,0.0015092586515601486,0.011435409834338755,0.02917635206565698
SEMA7A,0.08003986237119182,-0.014668977642060342,0.020430818864772316,0.018553042701688074,-0.030979827037595054,-0.005422880721617137
SEMA4G,-0.0008406473639689926,-0.01592680289929511,-0.010443489082341556,-0.040073471330329985,0.0012004987264476992,-0.0014205900970642848
SEMA3B,-0.03136657387695739,-0.016127704791891344,0.0023484941953279617,-0.05427917880128902,0.08201744323525229,0.04391296956641521
RPH3A,0.03986778012698312,0.00533085620408243,-0.012869407455452841,0.06841842854405701,-0.002432177246210215,-0.009469811213450346
JAG2,0.07910087027693564,0.018024732655529337,-0.008249208697561966,0.002934452417397205,-0.05460492877281137,-0.0023560802547823202
CGN,0.011861174513178717,0.039694587467863356,0.009714981033145829,0.012315125825848847,0.04963695654582184,0.07625873265342659
GDF15,-0.028364331071185887,0.013251891226992418,-0.053320555753607515,-0.07070769995378802,0.06471568932952608,-0.007295509320281192
SEMA4F,0.0135507423231841,-0.03443353078037144,0.0011117401835446454,-0.0005002789332669409,0.029710413475471088,0.0664317237688356
NXPH1,-0.013072892646880377,-0.014205457120194647,-0.01942512251910607,-0.01009859470375848,-0.01051383898466811,0.08173513570397375
ARF1,-0.003122484545248512,-0.013933183014782365,0.002935215489105967,-0.03230904845311072,0.04854294371862572,-0.05071559828744316
DSC3,-0.010528075641191353,,,,,-0.02402236872900788
EBI3,0.08320785359184486,-0.06563472978775654,0.033758770457367186,-0.02034348291565478,0.019552011017637174,0.028149942589782817
TIMP1,0.056392797181146447,-0.03142323535490444,-0.010393723164231646,0.04658177917471062,0.018997244699390594,-0.07252933261479856
SEMA3C,0.04599720023964997,0.0642440477118312,0.005858200706645693,0.0006986011434681488,-0.04168355896002375,0.08868389773452391
GNRH2,,,,,,0.023276132740310176
GAS6,-0.0005410282853871852,-0.03605026833126878,0.02717293439510172,-0.02473316358202076,0.006586818063904178,0.014355273272691302
MEPE,-0.00217540126032049,-0.0026002070261311426,-0.030216760185823963,,-0.02375676100352497,-0.03319511471764728
SERPINE1,0.005719910424259733,-0.006606785413651207,-0.01711110911424567,-0.010706140365358139,-0.005441082309945597,-0.08038881821912387
RSPO2,-0.0033140148137000077,-0.012617797553068915,-0.03572923882867544,0.019110986562230113,-0.03200165945709644,0.04954382530863423
SHBG,0.011100159707914739,0.010449939248394062,0.012005707925807347,0.003528155951632282,0.02770807790926358,0.06040050650476832
LGALS3BP,0.033594792599636866,-0.017199448954864548,0.04373309934166375,0.017190088197181534,0.05228335345856642,0.007259452271773876
LAMB1,0.044526166889711435,0.029791176826265506,-0.009339170169427327,0.014504079360538377,0.059750424495364815,-0.06509714001568974
SPTBN2,0.02795183347564535,-0.028419867658770748,-0.005476227312867719,-0.03409941663459546,-0.031163999802256908,-0.024708010587634107
COL1A2,0.07404737430636255,0.020024315670428124,0.03249071924108985,0.043138273048287594,0.00971276747248934,-0.08944921994689423
DEFB1,,,,,,0.0030390243877244914
CEACAM16,,,-0.023858992837666487,,,
WNT11,-0.015090151509688007,-0.017053754463693182,,,-0.03307038461767728,-0.031880690617300436
LGALS1,-0.01076806235011963,-0.014669869360841376,-0.006917519045339698,0.014217710028358359,-0.0473792845372841,-0.09090805255072519
BCAN,-0.004300864349169486,0.02024976414143695,0.09645400237132565,-0.01804687154032901,-0.026490234724280977,0.07622016944812735
ANOS1,0.04158833586701003,0.027758224741184136,0.05595999420965817,0.027718325569198808,0.017737561787690866,0.09104830432469643
EDA,-0.011047446154054556,-0.023424974011163065,0.007718783880211324,-0.01270779140526863,-0.007407360716310919,0.0736149549134268
FGF22,-0.015709511605766557,,0.062389335415813825,0.026996156965662443,-0.02363093429399978,0.09717484890679522
SHANK1,0.030037751303531975,0.03641984087636414,-0.018385980927131004,,-0.011721399978971968,0.00785665477146992
RAET1G,,,,,,0.027459206058246467
TGFB1,-0.014835763000648976,-0.0035508649107205874,0.007016000567217605,-0.08612099611437737,0.0511711826351997,0.013867501031094031
MSTN,0.00534306725190166,0.03599248128962722,0.11033567409451273,-0.05255036731543496,-0.023882025270089327,-0.025948912599795232
WNT4,0.023295901768730042,,-0.01823410216879298,0.09566780535106724,0.004125259789930012,0.022514241003056868
TNFSF4,-0.02325169240014599,-0.023689077104261526,-0.027247117502065522,0.06731543811741297,0.018717421176177425,0.048646199661403364
NTN1,0.01456371408708132,-0.032532389423523926,0.01789295320984355,-0.021060373230915024,-0.009224387868141275,0.054108599572782606
CXCL12,0.043630446390927446,0.05346001124997182,0.007800062678562655,0.018755378308115047,0.022451026880019518,-0.03515281093178816
GNRH1,0.11591411863423781,-0.027991431765196,0.034366434739980634,-0.025801127751100224,-0.005287308012867299,0.040219523146357045
FGF8,,,,,-0.028398409929723024,
RIMS1,0.01700943058509136,-0.017765184952592987,-0.0024583238863795987,0.0054755786059893525,-0.09760955324183745,0.01434054496644097
FGF14,0.06211653816232637,0.057880574554534395,-0.009054096500501266,0.053477090613412874,-0.04663589997056861,0.03813057229086132
IGF1,-0.029231337465516746,-0.03463446168737063,-0.017541845701677872,-0.05299987615328624,0.0560672691131982,0.044333999344823474
TNFSF10,0.023525664539078395,-0.007589936781517529,-0.016860447453880975,0.02990036378942507,0.05989818932342475,-0.0066950674968275226
GDF5,-0.015587445703511135,,0.01149342947086204,-0.0025334698162797448,0.007673225206942849,-0.027298891928246447
CHAD,,,,0.0464702226220394,-0.004212511510118394,
RGMA,-0.047243746830583806,-0.017439113144075452,0.05479732887757368,-0.03296065017163618,-0.024329515265628605,0.07879672931209623
WNT16,-0.011545904704125963,-0.019505085848403932,,-0.02369865424831591,-0.014035571447480402,0.053387056397520054
CX3CL1,0.05322031545695744,0.041706457228815864,0.0034033251509420926,0.05865673653473698,0.0305219868291357,-0.022263534618452315
FGF1,0.03996386596549068,0.07293187867345205,-0.0023464939474776513,0.00529097821311468,0.08024388740426308,0.07291080094851364
ALOX5AP,0.01546764717418921,0.0003963344941487787,0.007475824598750494,0.04060257988260374,0.018452032148775315,0.03334923553956188
IL1RN,-0.03432832169761575,-0.02510202103917672,0.032229150445583936,,0.037659319716987376,-0.02333398115475263
PCSK9,,,,,-0.013623714650362188,
NPW,,-0.01413510681157482,-0.015968595637516965,0.04962940956805354,0.03746998955161033,0.09722138160640972
CXCL9,0.01180392252843198,-0.015153761773192137,,-0.014939456640622118,,-0.012910690985988498
ANGPTL4,-0.02710241120252708,-0.04768650171079693,0.02624597580179933,0.0808880418549991,0.047693420013512657,-0.044141188514397474
UCN2,,-0.009801199199872743,,,0.15553888501347182,
OBP2A,,,,,,-0.012022900185700116
COL4A3,-0.0204306170654673,0.02582068168500153,-0.018081042500480142,0.0006709886657726949,-0.021531275804499688,-0.013907956026798025
NRG3,0.057951363978031474,0.03733358293166511,0.00037714649684674975,-0.009733165933679488,-0.022496002345521383,0.15192011419467802
IL23A,-0.016656594834334935,-0.015420168926763084,0.024182669529317184,,,0.015739898397246824
COLQ,0.01252864004327239,-0.018858585630742376,0.042964786207889724,0.035823973568468996,-0.005536368357515949,-0.012439708821812771
SCGB1A1,,,,,-0.015762722339590245,
TNFSF12,0.034634810955164415,-0.06264346230089783,0.04920667363883459,0.0009793546211423287,0.010904202175491831,0.09224247535728179
DKK2,0.08182003738349018,-0.00994569469993862,,,-0.018143586113229363,-0.009773440506283662
FYN,-0.015212132976725745,0.08864222126153191,0.04377675101513061,-0.03129348348053039,-0.02803825369157119,0.10019246531460317
ACE,0.05939965758925348,-0.012761835010354395,-0.034657561643472105,-0.01950816625043527,-0.0200605507392363,-0.0028330561422945165
IL18,0.09236356722989256,0.048858285165461965,0.018955019614040565,-0.10604468789733833,-0.015957389634098772,0.017238511305214747
PPBP,,,,-0.03047226285556566,,
CCL27,-0.01104744622827421,-0.010224505859300214,0.07001494379198711,0.07237293551555565,0.002975097214093815,-0.006811475812211187
SERPING1,0.03552441613260936,0.06448129487602293,-0.017842185372298962,0.04540601964376206,0.03995461384297117,-0.0020493639594969266
AZGP1,-0.0016308075216174022,0.008794180221478966,0.05481304307861218,0.03774976046786617,0.03417958245255783,0.05539237528892251
INHA,0.04335011789273463,-0.027886430037477063,-0.011801051273814514,-0.026467415825593157,-0.020491314310257018,-0.019115229990912082
SEMA3G,0.026544710595271293,0.1084373029760082,-0.020403331123703794,-0.024418222861172772,-0.022602460502315434,0.00016288433144388598
OXT,,,,,0.09892611607430232,
COL6A1,0.0311016024746951,0.012178721398390168,0.027006254579463266,-0.01240915629260144,0.05838541123009858,-0.0870163572562186
FGF17,-0.010355761351777988,-0.0183966976453612,-0.018982324985869253,,-0.036402587987643856,0.038017559862071074
TNFSF8,,0.0801936996167257,,-0.023698663461637196,-0.014035573300032798,-0.0036751380409384194
FGF20,-0.021924810454868847,-0.031109692058537072,0.02145756809977002,-0.045902641501570335,0.07842041906400993,-0.04425622175754484
ICAM3,0.04830102464513513,0.026709327848021797,-0.024173325179916664,-0.02712746971148901,0.0239719758889911,0.034112811048088845
LAMA4,0.08772868655598205,-0.03769607260594947,-0.024284256729352,-0.021519236885604708,0.06823005201482542,-0.06389565691054538
DLL4,0.06229825486861344,-0.041183169565405825,-0.03700966799825464,-0.028748481619610723,0.02703300334647995,0.05151670006403569
SEMA3A,-0.019432220915409484,-0.03959643744410509,-0.02840338452887948,0.02893724908894043,0.002896651605986663,0.04015549212066815
RLN2,,-0.012617800398328565,-0.013752909631289969,-0.011625964989875011,-0.015394728092963926,0.028210258855612055
C5,0.003683697898202581,-0.034065261945184194,0.0062353395276474695,-0.05043742760727228,-0.03901962224400582,0.0849780079189011
COMP,,,,0.0408537775663267,,0.009301309080025412
EDN2,-0.01248186320790712,,-0.03624533194579183,,,
C1QA,0.06707420832482895,0.001661710484059045,0.0008824889166552918,0.07321231618152185,0.06414663151376754,-0.01434972553448899
UTS2B,0.08948716893851275,0.12689541939154425,,,,0.15953833434986792
COL9A3,0.0841826181019067,0.030288911377916672,0.07959762019904641,-0.0420811800419775,0.040685812700777715,0.05103340842557092
DLK1,,-0.021000945417898296,,,,
HGF,0.004439260205209679,-0.035480666341990263,-0.020947209839836903,-0.03197580635301587,-0.02700948472023588,0.038486612305979835
P4HB,-0.03629752336401127,0.019427840569510458,0.020483049585396585,0.004888640359142367,0.002903371755087222,-0.041522609142568626
ADCYAP1,0.044901549588673706,0.05491945868284468,-0.02026530201776312,-0.025220496313502688,-0.009567801986095577,0.04718708529830271
GREM1,-0.017557289378788452,-0.010905735240510347,-0.04671708065732625,-0.042668283771777456,-0.04564629302820022,0.004447418028906652
EGF,-0.02914989278560336,-0.05061113445054661,-0.025031817610530454,-0.018455926993295804,-0.01938264119562094,0.11545248353965105
VEGFB,-0.03339683374681681,-0.024364104232161916,0.04054360348131049,0.0034366993986075056,-0.00951996032640581,0.07019706292656835
FARP2,-0.03931851962986156,0.035387515202729244,0.008167458258791775,0.012360561818392296,-0.023669365913009156,0.10171995065657405
IHH,,,,,-0.015207592420873692,
LAMA2,0.08536920696152503,0.0006754273265340267,0.03165472898828452,-0.00225366234639504,0.05995041773678575,-0.032022808453254295
SERPINC1,,,,,0.08210842195433095,
NRG1,0.006688526477253408,-0.022066554053311926,-0.027777626000949053,,0.06896814091839647,0.02352751102851873
SPINK1,-0.03734838239928216,-0.024976163764441544,0.03585570752042646,,0.001292245938480762,-0.031288415333120066
EFEMP2,-0.029071934055431754,0.0009170287992274229,0.03389942119916897,0.004946312852793153,0.01234129794078496,0.01712711470770578
SELPLG,0.02191570604835067,0.03245772102936962,0.051665385030754435,-0.019542248341487278,0.08218730595181994,0.04246789803799718
GDF6,0.04504109246061699,-0.014135108034528526,,,0.010219695477434275,
HLA-E,0.04380323069317588,0.02583212122112056,-0.02522837561547419,-0.026314151642803145,0.10595949346304698,0.0032839805507149365
PTN,0.03427147776312137,0.003437176932525806,0.04747506618158081,-0.015655906167151883,-0.04097156624117279,0.09053381579952624
CD274,-0.03361232722314912,-0.012287441867534655,-0.022633730346663206,0.03738827689391704,-0.038421754737752147,-0.006424400544621058
CD14,0.009785107636621385,-0.014275977162052703,-0.015181575906648008,0.017580298265928326,0.0547907852912766,0.01976706119123151
SFTPD,-0.0032139352372579626,,-0.023253423644620668,-0.01909982695682595,-0.02113869733337572,-0.032009450155051175
SLIT1,0.008183883755848545,0.020817164848712575,0.04077759675665835,0.07355919519805773,-0.06468637885593738,0.031919974354981395
CNTF,,-0.009945693677518885,-0.015968595711553964,-0.0244182324967581,-0.01539472979055766,
BST1,-0.014081618081101302,-0.0076548311787823335,0.020487752305092314,-0.06033323273560821,0.020075702972828666,0.0219023128468657
AGTRAP,0.10347031711894064,0.009321147350238678,0.03629667464587528,0.036834781767498256,0.016364510061747665,0.0034301389631781203
LAMC1,0.0473697389142386,0.025789222017087814,-0.0033112267646182468,-0.0231696630973491,0.06441837597012708,-0.04760741612573803
COL6A3,-0.004929857801993565,-0.022091497321430432,-0.04315654218505228,-0.053179236938629,0.023432300956910294,-0.0581547415207533
FN1,0.07744830719527784,0.02894931958591824,0.020414273126866864,-0.01925014380575838,0.0014416925993340362,-0.09903620307442686
MIF,-0.05027809829257525,0.019684744727692313,0.0009641158041067084,0.05047017615451776,-0.030518071455479558,0.07822995671289272
JAG1,-0.0012674365382873316,-0.0111402635745264,0.07250940201687739,-0.007090096949854699,0.015033339863782053,-0.07868014793523606
NID2,0.06323131702577345,0.047922242998546104,0.0024422431633083076,0.05672644469516369,0.007506190067560334,-0.027877845744860824
EFNB1,0.04772798640079682,-0.04155956381091221,0.032782471632783396,0.0020212678093195417,0.004109858758976575,0.0964976411173668
COL4A2,0.08417308087556352,0.008991318141826203,0.02516137631564686,0.008570505946869917,0.018596334435343986,-0.09369952942172029
SPP1,0.008075732833799797,-0.012091273382313389,0.009359347021171893,-0.02126191703586111,0.05426549144570271,-0.04284129455560721
PODXL2,-0.014275385617928935,0.02110961104909278,-0.05388925015670443,0.01820629756938242,-0.05532979428236201,0.07507024912870489
FGF9,-0.030157227700013212,0.06492338614076111,-0.00660321063363133,,0.013695629883098262,0.011245573362729185
ITIH2,0.011927286504210613,-0.01328783069722571,-0.022381625028703105,0.012523580268020279,-0.016223743901753896,0.018009809183546045
ADAM10,0.035294065633717224,0.018277298074448386,0.011481508553068122,0.03943377551498229,0.011169991743218715,-0.025938891620552188
CFH,0.07773279655219063,0.03415680664732927,0.00494460123263093,0.010607377566577418,0.028703676421931727,-0.03868963544850752
COL4A5,-0.0016608922160461612,-0.0016907812772713137,0.049416575447906834,0.03954682060524236,-0.011127069577821015,0.055758456969554775
LTBP3,0.021478430462070937,0.0007806682218613255,0.02929195488693206,0.029481549478138892,-0.024885035274114915,0.018045792202644642
GNB3,-0.020680445307907008,0.05959090548912655,-0.028285691105381924,0.032405748728996216,-0.011558630155874739,0.16469616298466358
COL6A2,0.012716550027672515,0.0784295376592253,0.011127465548955268,0.008140833056177639,0.024685628572480096,-0.09374653947447409
PLG,,,0.0781194215151733,,,
GDF9,-0.03720522559262026,-0.02488813783001418,-0.01785980482663998,0.03389117691594463,-0.011378138793396532,-0.0012127592043859776
NCAM1,-0.03945463970254817,0.029350604763984166,0.030131997916199048,0.03767325142576671,0.0010328497011050596,0.062478358304325674
APOC2,0.014347695267964675,-0.04017770276570431,0.035222096449810884,0.04746624577906824,0.01611490240884318,0.04887963611793237
BST2,0.09314376287396327,0.020524723646520426,0.06840319088197065,0.02247219110064798,0.005739469814827033,0.07554228401879332
COL5A1,0.016305425720930977,0.026965886570752266,-0.012930993091294715,-0.0321602330252796,-0.0034535370712792486,-0.051031926892509676
CALM3,0.029828950033487404,0.040695846530701074,-0.03852663302815203,0.05391076108496783,-0.09140339939263026,0.035734187315632535
THBS2,-0.04996496487502315,0.020200162519775678,0.014696758861209306,-0.023865780946412268,0.017758739512389928,-0.017678059215972677
SERPINE2,-0.042403535504826936,-0.027044691119386045,0.04153244821501187,-0.018229239689004535,0.06549050431198189,0.042498077467580914
EFNB2,0.04509792227294586,0.01269977134215302,0.05005324133999017,-0.036577011356109655,-0.009143886268935829,-0.006210535838197594
PROK1,0.012622159517211599,-0.01163813386554899,,-0.003549803931493798,-0.014436246443411929,
MMP9,0.09183704434058317,-0.019562121082089295,-0.01611117439813734,0.008413752618121464,0.00746009648878841,-0.05921409302571932
DMP1,0.07479355412715373,,,,,
NPPA,0.06065018086096516,-0.04651067247918238,0.06555463405512874,0.04351489607120081,-0.04604540705987743,0.03250110984854245
APOB,,,,0.05138055428226542,,-0.024368030316400034
C4B,,-0.016966710769553008,-0.02385899162931288,0.010123011848529215,0.06486555861104946,0.049121239073138534
NTNG2,0.00013338975683614506,-0.03185593774846478,0.07425281302821374,-0.01604321639980008,-0.026441656399625348,0.07182616732612421
LAMA1,0.03677328646608425,0.0011493006855362467,0.024027050029394856,0.13597368146275857,-0.0015880970455478397,0.037249816434808944
UCN,0.0932084434296974,-0.036703781936116286,0.03932993199778068,0.01070350336207733,0.07511619664089295,0.12826648041207075
ARTN,-0.0030888256850156934,-0.016879266115190635,-0.015968596822109066,-0.0027143859217575238,-0.02785363989462386,0.0611269280962817
PDGFD,0.09543114586643944,0.06261437712342777,0.061069065413567124,-0.06698546249237342,0.09358908563326813,0.00031275591298263417
EDN1,0.07965728299610289,-0.03322336713135433,0.011270136786398847,-0.018018116586378252,0.022312554763898453,-0.02747059658971926
ARPC5,0.06994349163464711,-0.003018699275671092,0.014736520093831033,0.029473286678587382,-0.03196073157916978,-0.0256820417264436
GSTO1,0.007541992405453891,-0.023605110702302718,-0.06976006076955742,0.003962920236148827,0.05094352137568898,-0.027069286299423585
PROK2,,,,,,0.15218416962055126
SYK,0.004311007483646595,0.012694261769122014,0.06801041843520932,-0.052024058422669765,0.042468903375287956,0.023406082805415805
CD40LG,,,,,,-0.010734365755554755
ST6GAL1,0.038448890785780176,-0.0027318182109637365,-0.030480993390776923,-0.04338626991171786,0.07752461553366284,0.07302134613735964
WNT3,-0.038565440518790496,-0.04484325655718122,0.008590362994208471,-0.012854993757863045,-0.02063950635848202,0.035698671547521765
HSP90B1,0.009795699680197348,-0.017716129301659528,-0.0061143504698527055,-0.0421251422178166,0.01876225210166219,-0.06911643096878013
ZP3,-0.022015337003704675,0.007865009023298059,0.023314091432161142,-0.027395809783393822,-0.009661502628663896,0.06289304914944155
ANGPT4,-0.011705622151351009,,,0.060771689756474546,,
NRG2,0.0425837224698906,-0.006266240244476415,-0.009455450548013219,0.06732310675023234,0.018301966483778846,0.07117873739951683
MELTF,0.008521735864617862,0.06535722564391389,0.007869033663740798,0.009581139425655383,0.020071098658303563,0.07484733595487554
NLGN1,-0.021276666063262072,0.019728839498663168,0.049674276856288335,-0.022176969062557582,0.0035816403526449376,0.06592444094474487
SLIT3,-0.04463169007971007,0.030077092871918166,-0.0033236952602327275,-0.034313164887169706,0.03330169221497548,-0.04865505454225796
CCL8,0.02818221906000379,-0.00962239457202586,-0.014899818419336788,,-0.031106531476955995,-0.007936757650526748
S100A4,0.02100293493002541,-0.06116342280440676,0.021460897853736487,-0.0028071670508302386,-0.03152267564441799,-0.02545390902695213
TNFSF13B,0.08341716109621107,-0.01731219347451511,-0.04012227223010405,-0.012889128474699259,0.07351221649378685,0.03272389628392034
HSPG2,0.08593479833000621,0.04459575780063373,-0.03902412113336011,0.007927821436993726,0.062012290853319246,-0.08707810143722143
FAM3C,-0.037925741220368285,-0.007520868446358576,-0.02266317264051548,0.004414536225846073,-0.04067348899893371,0.03180269008944765
FLT3LG,-0.023693629140829234,-0.0011797678318984674,-0.0031613169593000313,-0.0018992759780601639,-0.039107192670937284,0.019262460212851697
A2M,0.09100611526978103,0.0475079191977705,-0.005381303634758018,-0.017729609208857095,0.08731832637291474,-0.044644171030167434
VCL,0.087347838595424,-0.023189912569222388,-0.015926527280782567,0.02394544923836766,0.019531960104831957,-0.07271233734061276
FGF2,-0.012755270274143103,0.02082242033393448,0.04012420146741277,0.04867498602921686,0.05500037980328934,-0.011781230155118672
AGRP,,-0.020114749176721243,,,-0.014826660991910582,
CNTN3,0.08870998819062967,-0.02382024864339231,-0.03414698373797497,-0.03828799524798535,-0.03626416214142038,
RNASE2,0.06498738408492404,-0.026675689193600565,0.031103167086225965,0.05306608986475532,-0.022954414682736356,0.05275119322466953
ADM2,-0.016656595466697843,-0.015228931585196951,,,-0.018926675061790896,-0.007744139791425464
GAL,0.003863414303487466,-0.011367425376841763,0.04133950859705007,,-0.019079761535685226,-0.02470914382708664
CXCL6,-0.012481861258409466,,,,-0.021618046228227644,0.06429731457897087
PDGFC,0.010049937058128176,0.006964688649507509,0.03644865275380973,0.003770161617493148,-0.01608975863289245,0.04356652816667943
COL8A2,-0.010952013926206528,-0.020651946004798617,0.010348576413727958,-0.049333202894447106,0.033071340836422464,0.042314038681633435
SPON2,0.05088044084044728,0.05662267538944184,-0.031685667699821264,0.0003225800564383528,0.0349596952907674,-0.016717372324805423
LCN2,,-0.014937897097044763,,,,
SEMA3D,-0.01186472429725299,-0.023491221571804024,-0.016140232414369095,0.02452408464095821,,
BMP6,-0.01431448756227126,-0.010639900153603417,,-0.032168101302651644,-0.027522566988968804,0.03687769768761271
TIMP2,-0.023493897230042984,-0.044885041423776084,-0.013051824014409207,0.0320598703011859,0.12109127004229492,0.0030065594010583764
EFNA1,0.051866581301350675,-0.03683993430035034,0.013545871224286988,-0.00010247216872042093,0.0271118621003642,-0.034817414538407296
S100A12,-0.0171122707899457,-0.012269963617733266,,-0.026136233360875796,,0.0030866441828531267
TFPI,0.007402765441778137,-0.04119604867872647,0.054138712271480496,-0.000126502452864037,0.09002195449962314,0.027557523444468986
GPC3,-0.02262477656877069,-0.015420167300531503,,0.015325950463224615,-0.01602716413513752,0.08178342444662316
NMU,0.004337821975554474,,-0.00786473483865317,,0.02346636646435733,0.005173722528002092
SCGB3A2,-0.019547493726170633,,-0.007164269730664961,,-0.024864534548817478,-0.03939911086601183
LAMB3,0.06146448140543955,-0.003564528286218645,0.03474883303487923,-0.04978379869351306,-0.029965508688526883,0.04167372825297481
LGALS9,0.041357250123741154,-0.01633083366841629,-0.007920295259438923,-0.04801623808272481,0.003656020183377802,0.012987724267734055
VIM,0.02591194483501569,-0.01322560329418544,0.018471444202350005,-0.02725488758198418,0.02036303063008234,0.03760897589501132
PLAU,0.08693569196060749,0.03114071746623127,0.04497646710303277,0.008121399979248281,-0.03509617298301965,-0.029296356857004862
TGFB3,0.026301518375016358,-0.04608919745256469,0.0508518055490254,-0.00024274102214080849,0.009659934068086982,-0.039047603185292205
APLN,-0.006255290606813106,-0.052090529761314924,0.0597989767171327,0.0534721717206991,-0.010579401266497394,-0.06219235953677932
SHANK2,-0.037734614498688326,-0.026935215880345115,0.017650463723080836,-0.005044463534666978,-0.0032802086508424504,0.0711924991757505
LTF,0.023581802634092344,0.037197932297168244,0.0882420682768464,0.05848227182963011,0.03246343435123444,0.0004153402609922599
PYY,,,0.1631666556547549,,,0.0002641034719783092
PENK,-0.009628313780763087,-0.04229275593884397,-0.023858984996226087,0.0735950788956134,-0.019975892897518967,-0.0015728296360522972
CTF1,-0.00569789134375935,-0.050219728496009176,0.08657667592537859,0.06710254143710499,-0.04449379364972666,0.0415399384706361
COL3A1,0.06197440366329302,0.029810293280059925,0.0008416645191862624,-0.04710662554526649,0.012980334060804228,-0.0755123858412821
S100A10,-0.0010361440489899745,0.03924566109797695,-0.00573981571906001,0.037872880523612824,-0.03511257202281861,-0.0010175570640895597
FGF13,0.07607272165879067,0.06815232186895183,-0.053417747446614025,-0.023698664156982636,-0.06687230877061795,-0.019744049008445123
SEMA4A,0.07503665966297622,0.010492473868034473,-0.005326372280434339,0.02938798288611051,-0.051817524584323746,-0.001714334919271283
EFNA4,0.028124683814748544,-0.034147858578583226,-0.01245105522604472,-0.010692401490684794,-0.037202114638007974,0.11830356495826959
HSPA8,0.023875306710774116,-0.022178218449737667,-0.016006215577627943,-0.018230434750844786,0.009654261912308709,-0.015321099045449874
NPB,0.020229096773695478,-0.010639901175910736,-0.018675522895844548,0.018845561431401165,-0.04990379160889616,0.06219350351454626
