,UKF248,UKF251,UKF259,UKF266,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
PODXL,-0.025130666861884657,0.0011694130514740134,0.02669777805327622,-0.08745272873114575,0.05698206942972574,-0.058471474855674214,0.05195492977098363,0.033011533556148574,-0.015854775728564512,0.008110361050484939,-0.04797035350199061,0.020034301858725966,-0.03934657877079869
JAM3,-0.051243239138243336,0.0047897013692588235,0.02884426871350294,-0.021209864353453605,0.08506349998921275,-0.050761391798790606,-0.036769297822539314,-0.007090336932300469,-0.07541892714176386,0.1347836454217571,-0.01456180652143538,0.04398603532156669,-0.04439265461155449
TGFB2,-0.041942764322668344,0.013653944117558268,-0.06334697367237653,0.022240110468724456,0.06725486126788859,0.022085808988298067,-0.005597464744923683,-0.049711837947738105,-0.05584839336197358,-0.09523140409936227,-0.011853474136435458,0.10603496519649595,-0.0833985580582435
COL18A1,-0.010224225611648699,-0.02083139005289543,0.13677591871485753,-0.06921583734023194,0.1014888518713222,0.20792025739491,-0.007480159792725429,0.0038215351524860954,0.05099730470941202,0.1480866266975975,0.10124780691853091,0.1803894327706964,0.23939096080436253
NODAL,-0.04663270283435144,0.01928391684006006,-0.0031914686674324594,-0.05365167481720608,,,,-0.029200087781008983,-0.08327220744886238,-0.05810325527257176,-0.018361621323719903,-0.05041888704663096,0.035233072029231566
INHBB,0.0295649747600716,0.004796259692032476,-0.04741661066235636,0.01424387107186283,-0.08553619352721133,-0.035431145483568335,-0.008106898571250163,-0.042634588530467796,0.026218810621173896,0.15746006881154578,0.09820969116906411,-0.08785306050297516,0.013292975716054927
LCN1,0.038681892984085677,,,,,,,,-0.016680105849533926,-0.014680513027578503,,-0.022743085972726333,-0.010908663851260358
ARF4,0.01174161919237898,-0.01991234786121933,-0.029930780018760123,-0.061959414740752575,0.07133389769987722,-0.033262044516453,-0.022062029717314996,-0.07370748975234218,-0.018355463168596747,-0.021835246486947565,-0.03966474036611855,0.0016799442403139955,-0.2521590741957648
CXCL14,0.03546416762837677,0.01560340471781375,0.036825099687844684,0.09587857445279452,0.034272081302369396,0.0413007015342391,-0.07080099550244175,-0.00333253868500137,-0.0010590168301156896,0.005129543603431574,0.07624728920157961,-0.1366321366495483,-0.08268829825911835
LIF,-0.010792920453427828,-0.032860848328334115,-0.0038646456924528463,-0.00032982604057948836,0.06874126407821267,0.01684207423954597,-0.03256181219110624,0.015964729865554833,0.019658939422574333,0.13682703867514703,-0.025719102190136716,-0.19925685332869095,-0.2765966048827542
IL17B,,,,,,,0.0246090041627071,,-0.009633553217492792,0.0399207261993784,-0.022843563125725216,-0.012037706393199236,-0.01678455468925926
MMP1,-0.031289371305052674,,,,,,0.01625927634190063,,-0.028174102673219903,0.02616782274727724,-0.01654173296191186,-0.051092622787700936,-0.1522086840425379
MATN1,-0.029798412085367935,,,-0.017689052385785355,-0.02691872941471566,,-0.01888746033001485,0.061254397711705356,,0.02058589014657292,-0.02354274417299421,-0.08025250290389338,0.016639396724000225
ADAM28,0.0428611318934734,0.017346415703496487,-0.04793016140528334,0.027610132830994043,-0.006368485492223368,0.0825899426559576,0.02214404973126927,0.01198552683689227,0.006045900198964441,0.01965805021918238,0.029005846320911896,0.139739839691005,0.15638558470912056
TCN2,-0.04873463765573156,-0.09363101849851976,0.08918269101270654,0.006022800046183254,0.019395441140140978,0.028738959136116377,0.07486820384633575,-0.02858830404885716,0.0448503975960253,-0.08765839899644359,0.010620439636028543,0.08392876312679926,0.13930313116935872
THPO,-0.011394727350479547,,-0.013475465516824606,-0.05288527699831719,0.05010399294826898,0.04171616593229074,,-0.01729388733062294,,,-0.020422240121428153,0.056234507661786094,-0.05768680487230703
CUBN,-0.05000801392537161,-0.004949509754756474,-0.019429900306640747,-0.05995862647976071,0.07304146747408444,-0.03451434386642951,0.017301211769866758,0.01889519377698914,0.08441113454477454,-0.04073101469019369,-0.02490719939703085,0.044268509538645834,0.006443337225550411
TIMP3,-0.008701538225648864,-0.002158402951801563,-0.08320416316497359,0.03701619091007307,-0.024401200435979594,0.02618847532584555,-0.003222147662753028,0.049589944756380386,0.11013597214133095,0.07006846891610055,0.11120907502926719,0.1485326228540148,0.14360837490851341
PIGF,-0.04106420209920439,-0.013058549157864616,-0.05223399014968345,-0.042145058920473814,0.0006348772780161383,0.028390702200228966,0.06491191330738673,-0.06639390793290526,-0.08287629626746083,-0.043574024493443386,-0.0116598827616393,-0.08974610593686005,-0.04912862275950387
CRH,-0.013358140995032802,0.0549877952280405,-0.02345185634951532,-0.019339876550461012,-0.01465808447518826,-0.038504033030666455,,0.04774390154069627,,0.02206249960490459,0.02700040257997235,-0.036345493945840995,-0.03702352017106618
BDNF,-0.023920667753739897,0.018270436102899072,-0.0628965108068438,0.03456212639897889,0.030852408996950503,-0.04455056735217342,0.09572073928298974,-0.01947735884459508,0.053897153656322014,0.0364097402582604,-0.01408085305316498,-0.029886580901636657,-0.210067496332179
CCL5,-0.01862471686372676,-0.07200185587431927,0.0012099938547631118,0.02283858244016446,0.007611216094816399,0.036264647692183336,0.005150213515164845,-0.00832057803379984,0.09705184852103108,0.13510022635422173,-0.041623492918347695,0.14524157216288153,0.18224862371789702
GAD1,-0.022730772798730415,0.012916563453073826,-0.06982020824877488,0.09120996694425307,-0.08359882110862295,-0.14684258612690954,-0.022195118722536936,-0.05779016025003716,-0.05291099744875825,0.04560664509809674,-0.005319707705221925,-0.0005988699513901828,0.0364174203671415
COL14A1,-0.05377876095419828,-0.03796212651035011,-0.032050859602274565,0.04668807102514271,-0.002794952776202186,0.12874011245718558,0.08441596882809445,-0.057934238332480036,0.01263089415481187,0.13018681220065362,0.161851987895102,0.13837895431051825,-0.015076296724939629
HLA-A,0.024979870875418402,-0.011629419770870822,0.06856598221595066,-0.0023419218085969735,-0.011693738008550468,0.18904524931836533,-0.08117352676365915,-0.06997116106837042,0.0688910503354975,0.27641010443491804,0.01959450628265915,-0.020208346977591895,-0.11616299664761492
CD5L,-0.026590372574575638,-0.0498849448604808,,,,-0.011124398862170596,,,,,,,
FGF18,-0.024059481129063334,,-0.018632324491314096,-0.004359498146275,-0.01839006854204403,,-0.032928576145345646,,,0.005585740660898637,-0.02858529163150542,0.03739961166015878,-0.041482427029628906
ADM,0.0419182045254326,0.03507306796564171,0.013808419619173656,-0.04067171644678921,0.09470903386110263,0.0475066060646234,-0.03314718224207165,-0.12285862460356287,0.009909359065481255,0.2404764426223615,0.09041305280047876,-0.1206332948869186,-0.45632648016116817
CCL15,-0.04436368129557393,,,,,,,,-0.03753554263448162,,,0.0006562000904258618,
GNAI2,0.028345595922012575,-0.016461873861456134,-0.012657334183591351,-0.10292053684966547,0.07603048307344752,0.17518034022121445,0.02315525771065146,-0.030068760132263613,0.03880281542894012,0.01957925542803456,-0.007419582133476449,0.128726929819499,-0.038192565268436104
HDC,,,,,,,,,,,,0.022480798839056494,0.02678228085352282
COL11A1,0.022877812759899318,-0.06812804944089153,0.015953306173619734,-0.10942196125065888,0.02759050160337567,0.020461597590078453,-0.017492869590163846,-0.03851230556164457,0.0754494066303147,0.06318321783933006,0.06622278026268655,0.06059908495807754,-0.23030754564913988
NUCB2,0.055068296469054596,0.012251181265877232,0.0033117437487827405,0.007071700082136308,0.01725125819664773,0.08345156827780786,-0.003560789231576625,-0.03712010661495063,-0.0021739441367624093,0.016757144701384497,-0.006910118897111856,-0.03474156820064584,-0.08091310523401142
FGF16,,,,,,,,,,,,,0.07291858845568942
CXCL1,-0.027546458704568184,0.011772981641357875,0.02984902071424322,,0.02454470989527267,0.040499749716543514,0.04450054072565138,0.033415034130018756,-0.02202531694884091,0.2558262137246791,0.05527929453094923,-0.06466388378472443,-0.0276254046358666
VCAN,0.049669124854303415,0.040973544917139705,-0.022020023005661006,-0.10217265300343888,-0.026373837258799108,0.1823755033465886,0.0076452589611483105,0.024225376731682017,0.025633019771851288,-0.2504735643182347,0.0026271645642309428,0.17988455211855875,-0.15344439685134234
MMP7,0.0030565137317823117,,-0.037042328512478025,-0.00852802417108945,-0.02658484446768506,0.010115591712893928,-0.0033080728246227794,-0.026729464742386903,0.06070386632565637,0.21777983769794187,0.02836278673701161,0.018733727127288984,-0.13142443126435338
PTPN6,0.06936584486786304,0.016853091522593854,-0.030062001565866754,0.029015195192405672,-0.002237250068259621,0.01700724553112879,0.0018777870348341097,-0.007379431245607626,0.1374697010933548,-0.010473562122577999,-0.07206268395954243,0.0783714088104659,0.026168534865539283
PTGS2,0.015413568002418684,-0.004634875830156487,0.03276025753872495,0.05302336091487302,-0.030084706653930603,0.038006032077076965,-0.04131485146851605,-0.03056364242890319,-0.038114406629589634,0.21647290638768732,0.07247630860125581,-0.1329998535722519,-0.14433601111651212
XCL1,-0.0291382923839848,,0.03807652853925227,,-0.018254856615286426,-0.03615810477007688,-0.051986961454164496,,,,,,0.10940869510982983
CD58,-0.06458197366157097,0.058630882552089224,-0.03188211374237347,0.0024087106315649827,0.08270297414493175,0.1033925010286888,-0.004050407775061398,-0.0075739101060817715,0.015569872140317343,0.03443384210534313,0.0709399199077796,-0.09384302985264976,-0.0997778776742402
TNFSF14,-0.029359833459391034,0.07103382257760901,-0.02070767999684227,,0.0012454155325420007,0.042959255856412804,,,-0.04784035622327088,-0.008668875860243827,0.00678031816423192,-0.02353291700451605,0.03235690815532036
CNTN4,-0.05161811602684281,-0.03558115516032007,-0.036433573904560396,0.0699601018347618,-0.04558721100089118,-0.10765775032170162,,-0.05438766187138949,0.020618850866330304,-0.02273604270305114,-0.0073044335771724365,0.035598449901448524,0.15096730210823825
NTF4,,,-0.025643996584065458,,,,,,,,,,
INSL3,-0.02610253224120166,,0.0766456136825982,,0.037685195199351436,,,,,-0.03240258691776524,-0.023885391960238717,0.016096464297322505,
BTLA,,,0.01076325219027342,,,,,,,,,-0.04928349477702011,
MFNG,0.0010618681185498812,-0.018673211184082997,0.06526222452975634,-0.08881446776331434,-0.01598090893384219,0.044723893216475165,0.021114568550383205,0.023751922153554136,-0.005325576967880994,-0.020338144949538856,-0.026682799881155253,0.027817807576496763,0.006270517505301849
ICAM1,-0.012757036780762747,0.09072538785565812,-0.01940056073349888,-0.033257978684093505,0.028027098676515486,0.1399163768830859,-0.023232142037224967,0.009594260519823648,0.052954413376419214,0.19287366716063903,0.05265692951149995,-0.12468948569689536,-0.3012585929239643
PROS1,0.001321455386499755,0.010418854204719722,-0.0037890271214882244,-0.04286122817846181,0.058326198000911295,0.11637057678062669,-0.06187103419452255,-0.0568546354652087,0.04907254893118979,-0.005449335999066643,0.13623821696326346,-0.002884293510297526,-0.23044160948824063
CLCF1,-0.03204298373600528,0.045753199524029564,-0.016271006605612547,-0.03581085194894099,0.09728746385564507,0.031336762583420406,-0.01615095753553011,-0.038706731625027614,-0.036859462404710365,0.005210059141272586,0.08270487617662534,-0.1916225091155166,-0.25281645714602313
PSAP,0.008609376972492718,0.08366736746666158,-0.04144189153114867,0.03732133818888336,-0.13970292690597985,0.029718512368935395,-0.02866289352000955,-0.020574963424718234,0.10498449163333548,0.3270518877167547,0.022270643445182113,0.09008677110881401,0.06324850100499366
EFEMP1,0.01564505452280437,0.03732075884483039,-0.08786527666759711,-0.06878019048322503,-0.11649539148307113,0.17828738506718797,-0.034193910589752796,-0.040758716003767945,0.10984013126709442,0.015371098482070345,0.04137590896165378,0.03713821599032859,-0.3124253906179282
C1QTNF1,0.004919344087659855,0.025933833047808965,0.03627111775839864,-0.012564096717326318,0.03873471890374838,-0.07817440965847584,-0.020893085321802143,0.03635235946599387,0.04055476033040356,0.26144420798626944,-0.0368379847584309,-0.24183580141779665,-0.3626276326415479
ALB,0.10864551191534805,-0.0042696094951776824,-0.006576305008866566,-0.03684940875322363,0.03472006822947351,0.05958324015568896,-0.0015028771730455292,-0.028417322726669646,-0.050871250422112615,0.013363760158904127,-0.020363362541681022,-0.008484086193947575,-0.15080273046039094
CCL13,,,,,,,-0.028775775331155447,,,-0.016592525416591355,0.04432553882124049,,
EFNA3,-0.019654121537268695,-0.006521547066749412,0.007020886541277821,-0.037888820037000864,-0.012969358965278992,-0.1062766245090711,-0.06056030427257219,-0.02150661969878024,-0.02206566979953845,0.017903432366344115,0.0036952842240521267,-0.09471011290481911,0.08598348685445417
DRAXIN,0.023241974659992354,-0.020912893825564386,0.03090434218514076,0.03314358163701756,0.07588135646813274,-0.0377366554327791,0.10051903015167962,-0.024675129526335268,0.03088400987260784,0.1739480292874761,-0.06609870705661348,-0.015343583908979042,0.011570452276586768
RAET1L,-0.02033412612073916,,,,,,,,,,0.11838606930588995,,
NPTX2,-0.0924033424473541,0.11364511664290658,-0.05890512019763903,0.11816246071803675,-0.11683275804441692,0.07030096330155872,-0.058020449599815505,0.006486358172030299,-0.01584300546594103,0.018961033398050962,-0.006451101231177764,0.002416202678523593,0.10200326656930922
FGF11,-0.01608794238937656,0.002133575085477562,-0.00827626652955992,-0.028817303311095777,0.015932376988873946,-0.0578220838819862,-0.050662297969112126,-0.03263573691810161,-0.08812147352831569,0.11152032306584285,-0.02044482802055745,-0.11349171726439712,-0.27039317077828534
CD59,-0.029365622421292866,0.02557710072464361,0.06815096645670428,0.0016421161883797327,0.019304971213447188,0.025962081617706797,-0.01727876558229199,0.08043235424256402,0.03962222086708908,0.08555288743262913,0.04285091720878403,0.18405314603676612,0.23707657115685316
COL9A2,0.0017911230802540737,-0.00847455489500532,-0.05337275436062554,0.010886422276477266,-0.05724980411304965,0.03642291731696833,0.09488017737139548,-0.0035729817709578547,0.019572942965481458,-0.10587680832404443,0.001683883663372938,0.2163174595920149,0.03112089699235553
DLL3,0.04004317758701943,-0.016342068910827002,-0.003033503915576214,-0.08174331697892183,-0.09516918801120194,-0.02087270202303135,0.03314352403310356,0.07571788661577017,-0.09453755327946725,-0.19433839979604495,-0.046439712370359765,0.01193965358547866,0.035337355805777376
FGF5,,,,,,-0.026511195672488143,-0.05446781009570433,,,,,0.09119090180537408,-0.012476064069270128
LIN7C,-0.02719487380592339,-0.011319125579049322,0.0280518099458481,-0.03221955224851101,0.02203226702557697,-0.09340557411745551,0.0013665641396452273,0.03484542921996387,0.07182958048245555,-0.10646227801582936,-0.03187510062701095,-0.12066368097222163,-0.028329486772186455
GDF7,0.015456116800360898,-0.00229638891303822,0.012943789030776146,-0.01567695992090105,-0.03619541980373437,-0.026228000857336137,,,,,-0.019417429485714767,0.023836848018393524,0.05323260653631227
PSPN,-0.006168868743269473,0.015341049717950112,0.02655998937369628,-0.02482487744428758,0.018051812756139388,-0.03246337901343714,-0.027617049152395302,-0.01111767557937896,0.02554768409910799,0.04173881734379661,-0.01839945429031424,-0.02303795216522886,0.11777834297553717
ANGPT1,0.0174172644848116,0.0005958578553763045,-0.05445784822338312,-0.008447990706551762,-0.07115839566678922,0.008355691946131925,0.08326252889421414,0.061730824232390805,-0.038496997758412754,0.09816281989529944,0.004771396765267749,0.09618934296136944,0.012070760894566589
PNOC,0.06083731996844004,0.007813916540591293,-0.11095318055982162,0.01874040239925544,-0.1377475659463904,-0.08775222795002635,-0.030020240263079274,0.08080026931539364,,,-0.023020155725482168,0.04981856698976191,0.041152049056404086
L1CAM,-0.08098577086013609,-0.07470589465870095,-0.06518269548998522,-0.020370382340951107,-0.051219269139225504,-0.05767584053699794,-0.02677542683900917,-0.022429730075553985,0.026908439298446843,0.1699602665067321,-0.0069834874125714015,-0.04679920840028415,0.26311866758431024
APOA1,0.00994663448982338,-0.01615425023713202,0.011942196042974584,0.001372756005082504,0.107917295371082,-0.07065511698081263,-0.041776476748047804,0.0331723084268824,0.047814514816590395,0.037568782358991776,0.005821522237921707,-0.04476116889160983,-0.09690841931969932
PSEN1,0.004407592728979066,0.013460153022464987,-0.01140536080867093,-0.03428449369944453,0.009361583406817028,-0.06954547126673623,-0.020911249712128446,0.05502121837073496,-0.055684892207644936,0.03844644487545457,0.02316662979283211,0.08482158696626002,-0.04801223824294661
CALM2,-0.0693313436914833,0.03191264586661998,-0.01936116100104236,0.06389187512087502,-0.07852317565868908,-0.2581069819604105,0.032862209172122445,0.0743624663551107,0.050160205258552984,-0.12287471630007529,0.009197419992256225,-0.060719861033200914,0.2630024121699171
CLEC2B,-0.01061782307965724,-0.0014039495749014674,0.01742802730124115,-0.005619663963973074,-0.023436897711402248,0.05433060205927966,0.006548760618464003,0.08114267703609791,0.07559104418661902,0.05796236512266022,0.035154671539267136,0.05794792014409717,-0.1163915557898996
NTNG1,0.004984769575355804,-0.00422636994075351,-0.00383112813401398,-0.039157966587282315,-0.0462955440510408,0.07510780550730037,0.023762878012811132,-0.03889842905927105,0.03470676095547418,-0.04461812374860806,0.020497994022562673,-0.06744394799733792,-0.11991909583949227
LRIG1,-0.0052019903660573685,-0.05197211271781428,-0.02093586615155382,-0.026812538239969343,0.08563690621734396,0.012152471114137878,-0.04510013191568554,-0.00732103414002309,-0.019989533529296638,-0.21987792925932523,-0.1015929602454731,-0.09148079055472441,0.0059000486472272785
CPAMD8,0.05453391440196484,,-0.022038710874050522,-0.026773408773739762,-0.03400360785454617,0.00993501314503081,,0.09156439350058905,0.11768793108318239,,,0.027393168971317224,0.043819338475943985
GHRL,-0.04748812173787367,-0.03496819303915942,-0.05363986324031717,-0.010355477643721658,0.03322342603949276,0.04174151798834828,,-0.02207168207916508,-0.01218781853692883,,0.10187471598889,0.10273284715820794,-0.059952046666583415
NPY,-0.09662697517840506,-0.0061266661328787915,-0.0019330851238297435,0.0543605866695235,-0.05331590026664591,-0.1575541917476077,,-0.024076403508292408,-0.014888852520398661,0.07957357899325881,-0.06250065539522343,-0.07432560706385759,0.14141547135880866
MMP2,-0.028228926098501417,0.004468976358109894,0.04518730902603576,-0.14687427179725035,-0.01336685240866294,0.02237494165655984,-0.07743677536911475,0.10734582580250632,-0.044263985394932426,0.03721365263129656,-0.08800152985717898,0.2039908706431555,0.04244513309192218
LHB,,,-0.01919405280207277,,,,,,,,,,
PPY,-0.034287354995295886,,-0.024267963930028495,,0.021755136903760276,,-0.02776738357119543,,,0.23574369353140096,0.011433938929059518,-0.123684386932934,-0.05303966500114961
ALKAL2,0.001512595970509249,-0.030646597501605734,-0.018915193152441643,0.014555469862020434,0.034015015384361684,0.0738530663928169,0.037037741872816714,-0.01606026920916721,0.010237470529374347,-0.002814063496244514,0.025308705396961916,-0.13487105442091563,-0.07726314893316752
CSF1,0.003816845781779963,0.02826897579949856,0.001848003205980413,-0.04159706573367875,-0.00576748725542662,0.07628272966564316,-0.011003852700689048,-0.01858530734687471,-0.0704583993483315,0.14649753351286304,-0.06544718061764797,0.04126620646967108,-0.13287002163230738
SEMA4C,0.0017787882498622653,-0.023174736410933868,0.01725102253099204,-0.05548665008521163,-0.014743247992062041,-0.10661507184404934,0.05472305656056903,-0.01890171514146406,-0.0235749738302228,0.028829772286623784,0.08048387538159428,-0.06587148589602221,0.032206599371026184
BMP8A,,,,,,,,,,,,0.06744300383516082,
ICAM2,-0.0442556658631761,-0.014116044526587398,0.01289386023527824,0.02856208944325872,0.004599490283650912,-0.031596152476114026,0.05667097239883046,0.005181660048887054,-0.05287341935897428,-0.09895662796651582,-0.08354461183897105,0.18352939686091285,0.2731603567634482
SYTL3,0.02997702665199031,-0.024519419531921726,-0.05059165999998707,0.007363980358440669,0.009883395751967797,0.05059706216853519,0.01233477940050113,-0.04782832100978611,-0.022905869882778755,0.09109842786445581,0.03997652187406425,0.06011377206479382,-0.11173068772054051
IL1A,-0.038590421041656386,-0.019545220302563813,0.01057268708543519,0.048748913243980736,0.046483771448013904,-0.04922010056034459,,-0.03323880995027334,-0.009049323763980648,0.020682146533267304,-0.030971794826808802,0.06919897601464255,-0.021738831432074886
HLA-G,-0.0086365209324734,,0.008537078792222496,0.027132532674365863,,,,,,0.06484078785114049,0.009167935031993356,,
PGF,-0.046529713186553585,0.032886240046469034,0.08371961763017292,-0.09519322372916653,-0.04219707379407535,0.0962865611004652,-0.02214707429121194,-0.022475826454894193,0.05540627193260203,-0.0830751287417197,-0.06303078759496496,0.04645536068649149,0.17483224989865825
LGALS8,-0.08339156944026502,-0.02098254960536204,0.012390988887369383,-0.035919322361522954,-0.03092366697165236,-0.06853745116437687,0.08827746101142425,-0.0401517010869724,0.06502254462776502,0.029070484733004776,0.005300937393008305,-0.05312847226916319,-0.06279811128653441
DKK3,-0.008610532975615977,-0.01365518398833672,0.028250912580907867,0.07178940817933084,-0.03886699464095633,-0.21427352383718748,0.06817687848726396,0.06291274005739253,0.016371022784225253,0.035804173842156735,0.023975875451338214,0.07920270394403378,0.45694785980454283
COL16A1,-0.021465997602690065,-0.008500587552700237,-0.00626785560506667,-0.05766748533887119,-0.013787811096662446,-0.1086193323151595,-0.02310256045145879,0.013410322071459453,0.014924074538490666,0.12365114914522912,-0.03874955837385855,0.15445339531580704,0.10331532905601985
TPH1,0.036533547217555806,,0.02708104398530651,-0.017542414550976,0.037672298530595213,,,-0.020812436316039518,,-0.013179436185755877,-0.01553989242933222,-0.003337579526863338,-0.07648233038110347
TNC,-0.015116916171684201,0.0305693524759441,-0.08957118403172085,-0.06337310060371733,0.11367512109513303,0.15338849207683816,-0.061122546897942526,-0.04035535499789814,0.04560200139345831,0.12287832678628666,0.05403028223004279,-0.118730927544208,-0.3079946563991377
TNFSF9,-0.04085335769428546,-0.01861792989591479,-0.02432038014418788,0.028156278889523375,0.003034210984255779,-0.0068738026039592455,-0.0459500158310425,-0.016598425190397736,,-0.02844822982285934,-0.004458235463396185,0.02257666583324179,0.09252537144523051
C4A,,-0.0188683858525939,0.015121994198039059,,0.007347225194789659,-0.03190430035130473,0.013430465385577224,-0.01829492214272499,,-0.010117411803172681,-0.019622218244391778,-0.01670917800568838,
CNTN2,-0.014986087824106912,0.08775954686633607,0.048056839487385504,-0.10197649900545037,0.06328043418230134,-0.0015544060267615306,0.021106223353026785,0.12461296848686898,0.08255154524576164,-0.14543066857333653,0.0019808617357668355,-0.07653472356382937,0.3837746832299315
F7,-0.02241320028934592,,,-0.02616408270966524,,,-0.016983342903651215,,,0.019943275826733206,-0.01941743136333275,,0.06847908206552202
LUM,-0.011549134654498933,0.06426237645115677,0.13490054551499284,-0.030935382045669382,0.0818170250182192,0.0658239181982479,0.01793117089314346,0.004111171850198896,0.12150755237422685,-0.0016829813922555764,0.016905014392275385,0.28516207677634925,-0.009586861513498893
BTC,0.013965787990933861,0.02903911738577994,0.006925608228747825,,,-0.024867098547027414,,,,0.03007059171696623,0.05872071669426485,0.03873221344014832,-0.06137603405905059
APOC1,0.07547732172096092,0.06779003809143201,-0.12658471755759304,-0.18575293659645367,-0.049399740210125484,0.10355274135683681,0.08524252101128,0.03568009302009026,0.058928561137189674,-0.2869304281542041,-0.016744884074808307,0.20487327616664577,-0.08337145350161708
PKM,-0.034252058276992736,0.009968365851539599,-0.022774076690690773,0.022604402423567246,0.09989273862941156,-0.07208989786010526,-0.08962892821720002,-0.09925586399086708,-0.04579548260739233,0.24705729352830283,0.019785877888842465,-0.2228100644239961,-0.3986001807551011
TNF,-0.023057035080057776,0.026927494364998316,0.006651228165977151,0.029730714506622354,0.04947349038111747,0.017543915241770035,-0.04273424165050303,0.05868642195232457,0.11126428393654181,0.07755389867147656,,0.03614030633583042,0.05617262583458958
GNAS,0.037628025383302795,0.061528066518013236,-0.012554037315207435,0.05027065131000322,-0.027286464303096124,-0.1699584502630071,-0.007344210274343073,-0.06557122915925369,-0.021975670121607616,0.026104307430185682,-0.04734811180436274,-0.1914735703726144,0.25752822488388294
BMP8B,-0.018981052886495604,0.012146581896806398,0.17633222546574503,-0.04062791884631373,-0.025237929411947885,0.009530208765544043,0.0685711405594648,0.05640659765446377,0.05037008938638833,0.14102393692175086,0.07407552304754758,-0.016826450808262835,-0.02306881141750395
LIPH,0.006866430542924952,,0.06565452507551181,,0.014524578200429284,,,,,-0.04303488132158538,-0.018313518413455767,0.00894419081327865,-0.14980509215368235
CCL28,-0.03231625927318977,,,0.02890117601969979,-0.036575100830920255,-0.03963009457976251,,-0.016505166093916467,,,,-0.030427710299259027,-0.03538604299315929
PTPN11,-0.02574605481048375,0.04834714061170662,-0.0273660958213582,-0.0778025115728644,-0.037778668175713445,-0.04010277875931761,0.048279026206325175,0.00917498968399723,0.06306896275617949,0.04841803732841341,-0.04971699946139124,-0.01564953811109973,0.06784924471147773
ADAM12,-0.08066663938085857,-0.018332062147569217,0.020110783344731084,-0.04725384937603945,0.07709371032344944,-0.019029128513348384,-0.05104161248545853,-0.004065203122962826,-0.03451120301709442,0.12513920611830198,0.040955991080899,0.03202656606844369,0.06805628678027272
EPO,-0.03087003574511367,,-0.029390098202954195,,-0.02485110642360942,,0.0016652491583063467,0.011726150935479178,,-0.004405246528305886,0.06102327108391657,-0.016501525086955383,
EDN3,0.037267735804726795,0.0067684103439803215,-0.036586587160490985,-0.016319250174343297,-0.038517989304069584,-0.04747856103559042,,-0.02102719277312804,,0.0527233991772927,0.09874899484596998,-0.008476292575782982,0.08000760652637258
CCL22,,-0.000961155082076247,,,0.05633603522376861,,,,,0.042620143959352645,0.07489073243246329,0.006668125267182097,
CCL2,-0.03118469826771873,0.07383391678045288,0.06412664887510125,0.05240917082313772,0.030313797116772567,0.21509572603622518,0.0996814529345381,-0.016879743452992542,0.11392332053484927,0.15054295561137565,0.0004847416714522155,-0.1008015920137197,-0.2503667528494755
DSCAM,0.022406116662409256,-0.012649732055513582,-0.00028109876023487215,-0.09380780994384043,-0.027528994464767313,-0.04021170693601401,-0.001972404156513704,-0.01827321949103939,-0.012346301426440352,-0.10432197964005789,0.0780216369487204,-0.1504207372498047,-0.03698400595302097
GPHA2,0.029855458304867577,,,,,,,,,,,,
ANG,-0.02695310938060583,-0.017449806132300936,-0.04003605115899304,-0.039495920958651065,-0.003128644457923435,-0.038699531936115056,-0.045349005868953136,-0.04064381310558703,-0.02506240606281522,0.15982700905011246,0.023242328079817538,-0.08145088292602602,-0.10078446156742611
FBLN2,-0.06416842330216702,0.009733082771358663,0.0481830649817938,0.1045786598657329,-0.046033043954343676,-0.04696018366840013,-0.043085710874130746,-0.022441539969639615,0.027243675256424304,0.0566142939399384,0.014429486188607262,0.20883861336339318,0.06552013027034417
VTN,0.07716264478694768,,-0.037791375194640923,-0.0166797464169171,0.017090801525993037,,,0.0605438438492331,0.012980728002850233,0.043720094368003046,-0.024055069372142468,0.057807604710568145,-0.01942008058069148
VEGFA,0.05296218531497792,-0.017669099284665795,0.004990669504934518,-0.10351115410564943,0.13946003280921354,0.09667594504229744,-0.08314051117118224,-0.10037367010147732,0.02834475932007847,0.22880524529233734,0.10656370421498763,-0.2518936233406808,-0.4701410927629896
F10,,0.07698909048963443,,-0.01565240516818015,-0.007182040944820389,0.057890544205344646,-0.04060656213037441,,-0.03698207092105281,,-0.03217465009771238,0.08185997098723068,0.13063179872523858
SERPINA1,-0.06893552763402944,-0.017432452555493853,0.0006533439488093202,-0.013431734659152825,-0.005793820216448109,0.23910673359821155,-0.011088787399922567,-0.053568723772003925,-0.05614713110650427,0.1202072631677212,0.16450973670811975,0.14331362936640168,-0.13403079524677902
VWF,0.021776550614001914,0.004024845373271322,0.0712106441975084,-0.0323521820980495,0.07825731282298563,0.015612187078759762,-0.019772947071260653,0.010318523161818706,0.040781101002019385,-0.07632786271972362,-0.04055272104219573,0.21796568757902104,0.4622475760974257
GDNF,-0.02673973559358617,,-0.00010996922387319889,-0.006787841589478162,,,-0.014263658264492206,0.028774050452475906,,7.585003667134402e-05,-0.026013829219650134,,
VASP,-0.012044814640356586,-0.012741432759054962,0.06971948459412854,-0.026359915149098436,0.03687443439048396,0.060361169941657966,0.054594805379297465,-0.014951360330852606,0.07374484622374451,0.08836721684053357,-0.13014150916492456,-0.10709275953917843,-0.1501491297976346
