,UKF260,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881inf,ZH916T1,ZH916bulk
CD14,-0.0453231717790098,-0.014632216255260566,0.01678232891506874,-0.042718360392439876,-0.03346480619782421,4.5064942879903136e-05,-0.011455470000270696,-0.05232736292357331
SFTPD,-0.020701447297219833,-0.02882113010150575,,0.0014979977621288007,0.04981176640662786,-0.03419314460448326,-0.010690211220174441,0.017538941228248863
SLIT1,0.00631919164821997,0.011074870620684508,-0.0370394745952602,0.02055082362712347,0.020083710340711144,0.07540921935481133,0.0033394221939228664,0.05222576998769452
LPA,,-0.012747530869642355,,,,,,
CNTF,-0.018433637829675113,,-0.015961947309234715,,,,,
BST1,-0.04450335816047505,-0.020527034481143545,-0.008302414478287824,0.04988453725323447,0.007015873388989971,-0.01695168836895349,0.050236524419899564,0.01239847266727158
AGTRAP,-0.021971413243427117,-0.008613233354274611,-0.019335436262765106,-0.009915309200612413,0.029783757841430662,0.06766933858962215,-0.0008161956554128461,0.03710621831734845
LAMC1,0.01786488731924637,-0.0097020993764434,0.036641171582893456,-0.025240284443623175,-0.03978441809501338,-0.029575289908933152,-0.04081132804869378,-0.022375541541793054
COL6A3,-0.023018382190172444,0.07982512461221292,-0.0226480592196087,-0.052847698879300825,-0.0011022081296980142,0.11628549731317077,-0.030757057955943558,0.01532094790125018
FN1,0.006746824593217918,-0.01569988356664117,0.01113087857903544,-0.05422793015069179,-0.06843323456580755,-0.07242124568785994,-0.059933998044721395,-0.003095294657116503
MIF,-0.016797786831262238,-0.0016802693230066148,0.04840124745987735,-0.0058180338256346815,-0.020490586474127236,0.007834747281978522,0.11490045132324603,-0.002713228876053297
JAG1,0.05028357569997184,-0.021311377856646174,0.0016961297476689914,-0.006033005696976268,-0.01033761515316891,-0.012509885020986529,0.019028410258707776,-0.02754433895632986
NID2,0.02070232672929846,-0.013882077085751775,0.07370470879534964,-0.025169012323696952,0.03822692534899126,0.09557862430147612,-0.018388199520070328,0.03376699170766326
EFNB1,-0.024843223122242297,-0.04907854360944572,0.0846261436389822,0.054773220600477374,0.02876162801853369,-0.059551203556167775,0.0752328769533329,0.05048715900757343
COL4A2,0.035958872963413685,0.045883240833545294,0.008054870161252298,-0.03291243502969899,0.021866403267873476,-0.006431009632777601,-0.04758048669739163,0.07047155071312217
SPP1,-0.012598494511456162,-0.013526587108313382,-0.02600700526348633,-0.020458122269578716,-0.04371103760610375,-0.10242757707230331,0.007418178969639556,-0.038401565711844256
PODXL2,-0.00046687094417768556,-0.03470253147292273,0.053893337817836846,0.02008973254736907,0.023630747283842436,0.07350310982922996,0.03685897815175187,0.030665332914512403
FGF9,-0.004422530180751499,0.010622511283303923,0.008939641673869037,-0.007416980635843626,0.041003246655046864,,0.07896288469970868,0.004210179243050547
ITIH2,-0.02809420645454392,0.11072134848064814,-0.015542080143726239,0.08038036676892982,0.02334019175518281,-0.029916017212603088,-0.033240147515885395,0.030677658101781732
ADAM10,0.014318623488529319,0.015258465724674366,0.014023739419175764,0.04048497348764048,0.018818854032007927,0.08200029499146515,-0.06577703525135732,0.01932590619382676
CFH,-0.026436475197403258,0.019342708835970206,0.025244118461689925,-0.027553044105888647,0.04407762230798488,0.12449013226671979,-0.05173643787728314,-0.008238352483270714
COL4A5,0.03341482481087264,0.02469254785436783,0.026660383122446597,0.029508250880144065,0.010730047327317296,0.043251006580751296,0.05559192819237155,0.005439403698994473
LTBP3,-0.006674633579342373,0.05789902223874725,-0.002706866384373248,-0.007138726520504446,-0.0837412516187242,-0.10085954401469223,-0.041614631992314896,-0.024484232967711555
GNB3,0.06429574478126925,0.016459333799739496,-0.017001367570018154,0.06744875421221865,0.03127096211139636,,-0.045665323744861624,0.06709779914444733
COL6A2,0.0002474176026097513,-0.025789844515155612,-0.0540832122923795,-0.060183401458835245,-0.06939700812247994,-0.037048975142502764,-0.038760391959494434,0.024685240858852958
GDF9,0.048952918627501264,-0.02585508781233389,0.012057165062023763,0.035431967882926935,-0.013240935864673937,,0.07443632654532127,-0.03525419808911082
NCAM1,-0.004312492949814332,-0.021385951125844866,-0.024332750775391602,0.05782516817974059,-0.022977432694077354,0.011906553732485826,-0.00115791624368675,0.009053791859025304
APOC2,0.0829300307092855,-0.023888921269497175,-0.01273010041956523,0.028661228711105935,0.04749804873560625,-0.064858396052404,0.1277045907209918,-0.04314548205552911
BST2,0.08213436369209562,0.027676077947658445,0.023758282471883947,0.010998194657790368,0.07820201488981741,-0.01742102519423335,0.0009523039357307881,-0.008681849988349425
COL5A1,-0.049372754089646774,0.017393687765794186,-0.042738005469340576,-0.07361550252470488,-0.054572945086407414,-0.03616425772492169,-0.07041911206466102,0.006494614176982501
CALM3,-0.009342612745875847,0.05156693666650955,-0.019179207559563833,0.08163436730907517,0.08064823379335674,0.01771529361280288,-0.035378229187352124,0.03430292454756373
THBS2,0.03823593593933305,0.002897548577220956,-0.023485961830415042,0.03957557545676453,0.012678198898283833,0.11716830057253003,-0.030006521648120413,0.03953851816632474
SERPINE2,0.004603264271427041,-0.0007055226867441872,0.004378245852904126,-0.016373909298182342,-0.0027354094042016906,-0.08580407849378878,-0.003932445877742521,-0.05473568632034688
EFNB2,-0.01006811217373891,0.005963602960849918,0.022097034793571217,0.03048590881934933,0.003993953657611976,-0.04147672657521772,0.003191991833424367,0.03473848700476758
PROK1,-0.020218278967650254,0.0022041740939170258,,-0.015677854131021813,0.01327245313687241,,,-0.025433013747033776
MMP9,0.04636505968408933,0.011041076396652456,0.0011129014351788048,-0.02075321071402201,-0.021409807182461594,,-0.015000722157515658,-0.0058687064567323425
DMP1,,,,,,,,-0.021577387446664653
NPPA,-0.02961250116266922,0.01912752764543596,-0.003437756980428465,0.013744492590123357,-0.010000751150599181,-0.008892944370032818,-0.019069622648591085,0.0009351540464408901
APOB,0.016275552697698734,,-0.012238776209594864,,,,-0.01445493843275866,-0.02543301334770907
C4B,,,,,,0.09961256657504691,0.035629826839596125,
NTNG2,0.021015395554582456,-0.03638282788445988,-0.02720232809769169,0.02864396780716348,-0.03731506854471635,0.08095530147912179,0.023374244531170475,-0.03909286839600082
LAMA1,-0.02697575102609857,-0.042575841752967004,0.02036417781853583,0.04352722549729929,-0.01302126654553215,,0.030707715054715597,-0.022422632802381177
UCN,0.007267370669996291,-0.023377460743624155,-0.0022157454948230812,-0.007376215695533077,0.04492961891101621,0.02823970351758444,0.06327099196382513,-0.007637970859880549
ARTN,0.011316635622387057,-0.020901767654210195,0.043649385218634644,0.03079203325662825,0.014344001185897995,,-0.036732220340035045,-0.023138392228184246
PDGFD,0.02587452070942697,0.012291694674486181,-0.0261650876788823,0.03820552877568502,0.062380629406937005,0.02056146422430266,-0.027054150570283937,-0.0019109685894009927
EDN1,-0.01512562026249062,-0.027020930729525133,0.03679302173250075,0.023003449105965305,-0.030223543280165032,-0.04222328724790227,-0.053219254558525816,0.028095329535752077
ARPC5,-0.02017813913381059,-0.04106401757754822,0.030003603894741823,0.026185545269570613,0.025999756957134943,0.02777159727061182,0.002807316264898956,-0.03384423455375824
GSTO1,0.01270401321126555,-0.009827004992516715,0.004323739174006761,-0.011552215329249813,0.02216377915527747,0.008866915482278647,-0.010284089306313988,-0.029788312715545173
PROK2,,,,-0.013622829502282783,0.014309097289495844,,-0.013179540587318055,
SYK,-0.0071421324062918715,0.10433162782343963,0.055033300426005335,-0.0059348124834108845,0.013142982917346007,-0.06150886508701597,0.04340741881064796,-0.0756966620694661
CD40LG,,,,,,,-0.015632038255902914,
ST6GAL1,0.03129810955767207,-0.028603522711257247,0.02718489901926968,0.007839525699756883,0.04638932231774168,-0.04654650311252429,0.01051156026488919,0.0803761493786149
WNT3,0.030024475419514172,-0.013866171293544375,0.024316666111937488,-0.017843422123881535,0.03794442340195579,-0.036164245333548915,0.0029732747534372043,-0.007277779474019058
HSP90B1,-0.004820070818587771,0.012405499181657492,-0.0343015364620609,-0.0722724008126908,-0.036695925942713176,-0.02499379993695723,0.013135263494114468,-0.015484241964684401
ZP3,0.0369127503822368,0.015389107252647456,-0.038659210023358724,-0.025284517984560752,-0.019132289101601724,0.018262539380456275,0.06872372157916877,0.07112687604719409
NRG2,0.009864952319036849,0.04870789797919252,-0.029858233168903174,-0.00636367451204298,0.01731123332803878,-0.06570448474418757,0.02423975774808821,0.018795313481718944
MELTF,-0.01226077077903468,-0.00737347222310893,0.0298748486067306,0.03618928689907781,0.05233709369657934,0.023605745310630335,-0.015471594389850041,0.015464091354664592
NLGN1,0.043474938358265006,-0.009626795676434444,0.06849790623270756,0.026207237219895846,-0.010232967892098668,-0.06323735559233558,0.016447543556008363,0.004316726328702626
SLIT3,-0.031239158494945667,-0.010353867445466866,-0.01379275009775036,-0.005957854630587268,-0.011498244810790273,0.0026679165572275087,0.005742979802981948,0.03916873422870011
CCL8,-0.05910379993911733,-0.0219923087963983,0.08225634857445573,0.02944459884197209,-0.03801274786771838,-0.007041918216319986,-0.021087572936961167,0.0015339628890741169
S100A4,-0.042744431537935924,-0.033554752935452466,-0.019035792659862077,-0.0017616046438299869,-0.021565679883502963,-0.03474299370671537,0.054018581984778574,-0.08106197359589182
TNFSF13B,-0.04811734441766866,0.08508345075785298,-0.004065505154517852,0.03266268939701614,-0.01364713935098475,-0.02580494268184419,-0.003454296384941733,-0.026198248530696785
HSPG2,0.060955824071212736,-0.010449756883612285,0.053115893795040905,-0.08639281623238002,-0.01328807245339217,-0.04410520621420242,-0.04932589331608218,0.058185300591881095
FAM3C,0.047574553824094264,-0.00817698334388586,0.02054525590086225,0.05411311989490016,-0.01632048274277593,-0.0944945795901776,0.06968264532821987,-0.021739541121902965
FLT3LG,0.048564165618851525,0.02991112602979097,0.025223071079770776,0.01199066863017804,0.014884708598809483,0.02019389998683234,0.07241740806635599,-0.004729071349890317
A2M,0.01854514438266303,0.02036664558577493,0.029918061165573377,-0.09054575566900175,0.007972089658405387,0.062071346733074705,-0.042088467364155197,0.04416956079121535
VCL,0.03140476720138676,-0.05140968743098772,0.060042677022701614,-0.03359185508190529,-0.010392631735801128,0.03205158787671915,-0.06171857992139631,-0.023634591176386985
FGF2,-0.008120357270340803,0.03111238299020928,0.05765310198406226,-0.03443575955892704,0.03418978297008062,-0.05013519571101072,0.05149528733085661,-0.011711538141649458
AGRP,-0.018433640925353625,0.04150619135080748,,-0.016152765272959873,-0.017370912079600256,,,-0.018982997604813596
CNTN3,-0.003009389170022418,-0.031051265962460512,-0.02733944424787012,0.11468585002372178,0.05760614894086557,0.0523466150184172,,0.020672803275800462
RNASE2,0.05519696263761708,0.01851950723483684,-0.020564254619334168,0.0624754183457046,0.01897570328955999,-0.05529694321432489,0.005208433853413245,0.0247561698071329
ADM2,,,,,,,-0.014857031969194395,0.0283060952462162
GAL,-0.0033114993384195006,-0.034545760235280824,-0.01889933112783509,-0.037666652687919334,-0.015576003661246524,,-0.01465728448746783,-0.03897835839143262
IL36B,,,,,,,,0.0982270885344091
CXCL6,-0.018433630359674696,,,-0.05830455090199441,0.05258229325849892,,-0.026844445064127632,0.005041093261136915
PDGFC,-0.007158917697285305,-0.017661439896073137,0.0246093675950065,-0.000976447775399559,-0.011532514007486904,0.10146183409621091,0.014966319282510855,0.05363290492064006
COL8A2,0.07887148842663637,-0.01916322632949097,0.07300033495001314,0.007778174257533095,0.040750705981536156,-0.010874701639689755,0.06244612474045214,0.051252771539397064
SPON2,-0.03099127358314376,-0.0034803259891066874,0.04320550819205818,-0.030424790456027435,0.05735182674577102,0.04481518494541728,-0.03496306287079307,0.04255840653495644
LCN2,,,,0.017311265091227174,0.022684354002995285,,,
SEMA3D,0.022328298579321303,-0.030990722123546453,0.010247726876420615,,,-0.033684765987557756,,0.015847268121012434
BMP6,-0.005571390133966585,-0.01741953644472024,-0.013585935050772716,-0.02853639673156102,-0.02744360718745235,,-0.016002524002201604,-0.020830434967172077
TIMP2,0.07390528577772447,-0.012892905916128333,0.0018492260489219605,-0.10989579294397175,-0.07065104127886832,-0.006801049917074936,-0.07167387479058174,-0.026884471698705427
EFNA1,-0.05092797532931408,-0.05402503440288375,-0.012906307506474438,0.05416096198887903,0.0265826077104221,0.03706956887260541,-0.03601541409327533,0.030784334980763342
S100A12,,,,-0.01728624529238075,,,-0.016190486894267126,-0.017847898204315305
TFPI,0.0044282080372014376,-0.020090641119120695,0.042398559155408404,0.005618681399251306,-0.024189551155960796,-0.0380474328491227,0.001156188009421141,0.0751058859276048
GPC3,0.0055301579552315405,0.0036971011856206486,0.06696679911088818,-0.026873957747796582,0.055229883431523887,,-0.017987160879439086,0.018760032231100492
NMU,0.07725567721883173,-0.02299643612139366,-0.004212213219975289,-0.01080554752468304,-0.0174377225739923,,0.042188483369892164,-0.043667611300332886
SCGB3A2,,,,-0.019564311967562215,-0.0040975829515406716,,-0.023371266141701413,-0.020830453612830254
LAMB3,-0.03986020608326086,0.06658565993302575,-0.01706382185928316,0.04446102344878305,-0.017120538891547677,0.1186041458736214,0.033186060670561415,0.03904921665060888
LGALS9,-0.011739687148029952,-0.008531583345149689,0.05675954172370794,-0.03931243760674968,0.045462502312903705,0.02158377173302191,-0.04335602995162033,-0.009198770362946102
VIM,-0.10682841717522625,0.006136421403280595,0.019600608323463737,-0.019910429824537026,-0.05240694991899843,0.057548927814862816,0.10068729386256321,-0.02859457861123254
PLAU,-0.03207787533292106,0.048090930981513284,-0.02689624515052513,-0.0018013913240174388,0.0037639185182319923,-0.06258704232624991,-0.020046558542976368,-0.06689007892298819
TGFB3,-0.01313115674707992,-0.0022275235472007555,0.013894568866455036,-0.009228250876383577,-0.022172726006289098,-0.0025428096628960354,-0.01079083459701952,0.04508197399978656
APLN,-0.0564707521782565,-0.03317389339661429,0.07170806023589352,0.006475302099174002,0.0031047184441865385,0.0738241684438375,0.0124421196350519,0.024770853528576515
SHANK2,-0.021349000572705626,0.04779469546738739,0.02411032150785794,-0.0008598056738179644,0.08133334998925018,0.06857913474195768,-0.023106453864435158,0.02790573175217141
LTF,-0.06613196144570645,-0.005147188244639492,-0.051861068748421266,0.00856551175418106,0.006685432508306971,0.03984732651353266,0.02297462659971893,0.057680364168131916
PYY,,,,-0.02284326183725921,-0.008978300598826807,,-0.024532617795798572,-0.01898300229421116
PENK,-0.04707550905411001,-0.053479549139623224,0.017667990410969513,,,0.06078799654452927,-0.017599229964322064,0.06300595913080814
CTF1,-0.04083072687918325,-0.02882113315571998,0.026242133955466842,-0.047715703466667175,0.10205667784442438,0.011241773372114364,0.10795040810016422,0.020783096335848003
COL3A1,-0.027641099967111185,0.007435606666044945,0.02558358162363116,-0.043423045500582846,-0.0346398211629032,-0.004258383295833728,-0.08299550113639535,0.020019133751946583
S100A10,-0.07633123912636249,-0.038338433001371644,-0.030202493015136514,0.0044259233806476315,-0.026797007496775275,-0.06825343010412005,0.07649678390014264,-0.03760043916199554
FGF13,-0.006741196839708468,-0.004039412942673559,-0.051011774003666764,0.03460225246100506,0.06497957132833827,-0.03979019326156798,-0.024278624982769777,-0.007067526555991396
SEMA4A,-0.029191039158363016,-0.040374786076431794,-0.04624727809935602,0.00853895487243734,0.017815348426158027,-0.013096562003213914,0.00928197079541516,0.05488725386982448
EFNA4,-0.029130854977957372,-0.024803275930130687,0.02623075871327318,0.026157938128364703,0.002926886847436493,0.08102640534426737,0.035888680502537094,0.07990160980033846
HSPA8,-0.036807534806116225,0.05120344069103338,0.06635964089390826,0.09768009372352718,0.02864476227557728,0.04035496044393083,0.008390885948371018,-0.04205148842482683
NPB,,-0.020901778078641093,,0.007884094262457687,0.01914931771205072,-0.0452471080722703,0.0697382534947148,-0.03156325006984903
ULBP1,-0.017335966227791474,-0.01882735009442722,-0.016099668806285945,-0.021078522680218034,0.01679119608512269,,0.06781813274575688,0.006241787627903634
SEMA3E,0.06134369131479224,0.003750441534884338,0.027995832834438038,0.07429271641653842,-0.009065293635277574,0.01950195372663902,-0.01791843572931759,-0.02175258671912792
FGF3,,,,0.08102553276024708,0.08022868147887235,,,
ADAM9,-0.030775774052079524,0.009016717302191392,0.013946276920362263,0.008379072054015198,-0.01439457369768177,-0.036305480038250106,0.012736892583259286,0.0014547424045230207
ASIP,0.02625929364888844,,,-0.00551839464292992,0.018389719600104357,-0.004627637457064343,0.030832735535394885,0.07878695083197915
IBSP,-0.06850432657972019,-0.030576833505457587,0.05356779256116364,-0.003446589372174646,-0.0167505720807768,,0.002969483973828154,0.07694813979508232
FAT4,-0.018651320161975293,0.06069401901473575,0.04903017149550745,0.0754225050263619,0.019581813710658664,-0.03299658176858022,0.06079348957887995,-0.007535361344762426
MDK,-0.057761962323257594,-0.04749461376476154,0.015090526551491212,0.03349643407368465,0.02374339813629596,-0.01754391208696523,-0.015259522798957433,-0.02245423789183006
BMP5,,,,-0.04646836811052676,0.020984953755157052,,-0.038643843566783374,-0.018626763226441297
CAMP,-0.026803307719043722,,,-0.033900574328162014,0.008453874488963497,,-0.01922669349615181,0.0489704533875211
HSPA1A,-0.003243935268704629,0.05255097577239876,0.03901315273196342,-0.06579387068857058,0.0014596094900628544,-0.02011824743444056,0.0346746097624208,-0.01191856997685245
SEMA3F,-0.0044282327912238415,0.02771927822790272,0.03302386897630088,0.014377786030003717,0.08564207427801206,,0.0416299089761344,0.022569862268274607
ARF6,-0.014580298394844224,0.011057495071094157,-0.013724827041965195,-0.028334408260621394,0.015030513076704345,0.018981087540211026,0.0690516755184412,-0.047663474380149125
IL6,0.028904440793107535,-0.001861716505309501,-0.035690867009846125,0.07268402377008207,0.03801705050178608,-0.06383600113770083,-0.04960049780015419,-0.06112402003270554
CALM1,-0.0328581278486406,0.006085893422842038,-0.021199272264010444,0.04058144964881984,0.005572085765235586,0.008005039856332911,0.026565605695533023,0.027323420479525667
VIP,-0.027134108485406188,0.04343488447721734,0.07612069127636073,,,0.03248833984618861,-0.020295460324545593,-0.023239948714142873
NMB,0.04674901219310199,-0.0011415723645633727,0.027171916768434817,0.04314002637651623,0.0778280399085675,-0.03867241355476494,0.04876016413694741,0.021270614022231158
CCL26,0.008730331077067853,-0.013507784848313187,0.247066293832511,-0.04600007496590633,0.020921038775984464,,-0.03798345914267339,-0.040283891075237326
FBLN1,0.0006354877166915317,0.062440774350721893,0.04482204235513217,-0.0246703485871927,0.01070845461677436,0.04494207766459983,-0.05697351332139734,0.010570997510785557
SAA1,0.016339243017124024,,-0.028224215180839455,-0.004542312837348279,-0.046763973979533996,,0.02020419839942229,0.03372405753705176
MICB,0.0362782619528241,-0.0225783216188591,0.035617452113890655,-0.042651259133446556,0.04157153158440019,,-0.03407077820355666,-0.006287859195591962
MMP13,,-0.012747527673786362,,,,,-0.017599222529293565,
F13A1,-0.053687025410132726,0.017741003748135205,-0.026792586427122428,-0.00922264183352638,-0.06500310934903254,,0.03746393790908451,-0.024225632524452468
CXCL11,-0.024855337895593323,-0.020017758515101267,0.02295204364912235,,,,-0.028671603062991116,-0.04057353784177481
COL5A2,0.05106048522002567,-0.025143482877547974,0.022938359014378993,-0.007671828186110675,-0.041260552550069475,-0.05390453779145769,-0.04620321403379365,-0.010702504608560271
EFNA5,-0.01947748529354958,-0.04315342939003133,-0.0385219251835417,0.016941784808012863,-0.002505873515122346,0.16650037746272578,-0.0011624167199524207,0.05507044239565414
AREG,-0.004470389693414685,,-0.03309187620416881,0.13642457915845155,0.08455392582675823,-0.03985514184406954,-0.05474765165693886,0.04068791298763891
EDIL3,0.0048212906658832615,0.029333882649684093,-0.009546485196610234,0.014890054767246717,-0.03709341139816855,0.006108770838728437,0.0006901321397360615,-0.011160023571261187
CD86,0.05923214989560436,-0.042285351802096395,-0.014006308605070234,-0.001997440275480669,0.027321948466080943,-0.024406446804860597,0.0504522890676442,0.029137866565240995
AHSG,-0.016483378082214745,,,,-0.02098730157539086,,,
HRAS,0.0920328986694463,-0.011785381180019929,-0.006411757147223919,-0.06485479618518053,-0.014692020645964598,0.020924818608213536,0.04807735604501991,0.016375466369789236
C1QTNF5,,,,-0.0035984407975647938,0.011679474443951036,-0.03711602750876747,-0.011561569078917469,0.021720881493694204
RLN1,,,-0.01780184193449288,-0.017504690347812882,-0.023463647610756675,,-0.013831182266945205,
COL4A1,0.08102431688121642,0.02383099438054194,0.01763845361116626,-0.0075107145793723365,0.019506187654433144,0.08398658443628426,-0.04169866292999177,0.06067711166758884
CCL3,-0.01912004325363758,0.04311957633011414,0.04501342750990843,-0.02893073435114303,-0.0007244004789093427,0.022943643226172893,0.009117752569838196,-0.030476756174032397
BGN,0.04352385173569247,0.025828177301716434,-0.016635695463950665,-0.07236272601269449,-0.012722772549088816,-0.061056573942042745,-0.025303739911021663,0.038900981145734904
RETN,-0.032648977955295894,,,-0.028955904270454927,-0.018341777391008004,,-0.024022359881331966,0.053236914406786066
S100A9,-0.08430790940371044,0.016814385596547254,-0.05973078028751228,-0.04089273818739849,-0.061249449188749513,-0.004521011770962053,-0.05575557412887316,-0.014208182316231666
HCRT,-0.014310466925116273,-0.026061242468547782,0.05175454502134147,0.02860342348449382,0.04343238603851902,-0.029885229412786585,-0.001608530024252234,0.02148266352622453
FADD,0.03203320796374349,-0.007556878487839076,0.0071436761971409544,-0.030383572429996238,0.03355910034767905,0.08870606377036644,-0.010515308510714493,0.03481145152087793
ACTR2,-0.0825242946428894,-0.03064070585068379,-0.07770609712416249,-0.050190233921950225,-0.02981704853957888,0.08778614201894439,-0.07504428254165754,-0.06548357587907995
BMP2,-0.02295684492107449,0.01176769884234865,0.07093029232065362,-0.0009917952250797352,0.05986170178801452,-0.016402642288528963,0.04650138736393769,0.07826886239471958
PDYN,-0.06926164598347029,0.047115023034248825,0.005693647185998393,0.007514517937494883,0.07651640535128139,-0.04286607923468394,,0.016759110717395345
CD55,-0.021577922323721497,0.04352150923220969,0.05080299415619024,-0.0014110969675741039,0.005812542978723148,-0.017288078040073703,-0.008592329333209277,0.025560389412829967
OSTN,-0.02070145435362821,,-0.013745569371627514,,,,,0.06626535995308568
PDX1,,0.021445429901278172,,0.038667159960600064,-0.013179593050331874,,,
CD6,-0.026039964082208263,-0.014918265389742323,-0.01780184151575919,-0.020522601183443283,,,-0.024399906766844313,-0.006620958587152638
IL16,-0.023217471957802882,0.04312470118286527,0.01706349388290711,-0.03969891852426221,0.05903555164651848,,0.009317607393544432,0.020913203658533316
LAMA5,0.012488973765951716,0.020157138978010813,0.06043688850369354,0.015151271748502986,-0.036934489033803225,-0.000672308876515056,-0.024413760843922563,0.033393450146245236
RGMB,-0.024575388960332692,-0.016277203095151047,0.006858404989814696,-0.03691130404123162,-0.02206937794947459,0.04969556036336271,0.0010237944340492301,0.006823659116217513
INSL5,0.060596146269675966,,-0.023623061727901858,,,,-0.02415078612827671,
IL12A,-0.029680289979976415,-0.020652608208234724,0.0037730735348307327,-0.0038476745945556358,0.10780527968860376,-0.037920249263739124,0.11855424847115427,-0.008625915030943456
S100A8,-0.019312940943535698,-0.004377798704993274,-0.04562746978559322,-0.020132068828901735,-0.023979352821921932,-0.045317246869317186,-0.030946652816174484,0.033870356484148406
TAC3,-0.03288705874356283,-0.011386568134808603,0.03174468192824077,-0.010926840184827162,-0.028100154887588498,-0.0040167424967837125,-0.02878269796016773,-0.048003611704977744
TAC4,,-0.01636881663945313,-0.017801843679216903,,,,,
MFAP5,,,,-0.006229017565915529,0.0012361017341221434,-0.037584217018014114,0.01674787953653375,0.030110663256507048
CXCL16,0.006644244241238791,0.02702313211708973,0.0029541279130267826,-0.008133639221972338,0.043137580185006054,0.0501710563743043,-0.046838494447824855,0.02559091501738906
AGRN,0.09426501179149713,0.008212606327030204,0.02520987949965751,0.017867920035850433,0.015965275160453967,0.04742983926195491,0.002519041885487331,0.06237931270460319
COL4A6,0.02198918070381844,,-0.02818607226289667,0.035161258866756716,0.02386911692598497,-0.038610896250221995,0.029705528092859285,0.01830502703158609
FST,0.0456982488692586,0.02216296201003578,-0.026525070342349386,0.023666706153847777,-0.042917830643625594,0.04933607852525331,-0.03791853635180203,0.05460497258812424
MEGF10,0.0008968670359490134,0.012818362515490315,0.05785098909619333,0.032782422964729795,0.010387532658873244,-0.03655603993160184,0.005666746737389568,0.07418700064953491
C1QB,0.032662933636370045,-0.047116703959208944,-0.011967103630448568,-0.023779997408083578,0.013610600142224361,0.019029035482906152,0.0010818971615640465,-0.003288114098152133
HLA-B,-0.009015366533948332,-0.015534241084228208,0.005850062967331559,-0.06788333368371695,-0.033492426578091344,-0.045301418603162856,-0.0816168367449514,0.010365575289557588
PDGFA,0.004351241834518267,0.05487063276842139,-0.05779664451776623,0.007331607736684333,-0.07061611130232233,0.05720728479528764,-0.018797974091230282,0.008058943912618112
LAMA3,0.010907759194034484,-0.027567235114485524,0.004136565358989649,,-0.018472295974499245,,0.1492099756325673,-0.03013101103727517
DKK1,-0.0035432974810413707,0.014199320830342132,0.05536413108159156,0.04173488041200113,0.0170441145151274,,0.020376256537751814,-0.061155059031898135
INHBA,-0.060523397229830606,0.04470825364129234,0.016697373678493815,-0.01828765694243846,0.031048712219824578,0.01817199482932834,0.007134922082933929,-0.017562498827773318
LEP,,,,,,,-0.014042014552820059,
IL7,-0.025063561185942978,,0.033521659494901476,0.1253717309116604,-0.011680264276392223,,-0.02142078835201874,-0.0386113636200832
FABP5,0.004663815277428031,-0.004691243154200569,0.03759129491971119,0.042931713316678485,0.03379181475965354,-0.03552737995094421,0.033622118803688594,0.0065714970097548635
CCL4,0.02129974345810965,0.046520572475314916,0.04073477988464151,0.014458987125585307,0.02171551152006087,-0.01718945691925978,-0.017489218752444243,-0.006373081855521594
FBN1,-0.028106978655871275,-0.04253794506182349,0.0014884627518610678,0.006317079094104009,0.0173896294539306,-0.021231898593290728,-0.059492998455442814,0.04264846396909266
TCTN1,0.027759781019501953,0.019114975948758016,0.015260633740008708,0.036220527904014393,0.04543806718173282,-0.0065127740885507004,0.01430561668092169,0.020631580221543606
NCR3LG1,,,,-0.027825615965982587,0.03229571355040058,,,0.10752010511415933
BMP7,0.0012694026960576453,0.01850598052784795,-0.03480850506385072,0.050584565928345156,-0.02033210689927695,0.004984075644988119,0.014669904009947462,-0.0362555588284156
NLGN2,-0.005493456279761161,-0.0022789187999001917,-0.023222926333616323,0.07734543785030845,0.0038659921338149543,-0.057084109974517516,0.060156614577002034,-0.04768371992970179
CCL25,,,-0.01650656566560245,0.012359238346815595,0.14962199791069575,,-0.02174079423555595,-0.024135530318177747
NPNT,0.009440892004666987,-0.039235511870128435,0.011259058088311614,0.06602280783434401,-0.0026874071565300066,0.006212957742809113,0.009042714381344118,0.09731392621578895
KITLG,0.02914718511055744,0.012926493812165945,0.04439863210514993,0.019149237040633336,0.05487673635383135,-0.051784197981575276,0.03549051895373507,-0.0590293914815435
MADCAM1,-0.021637406684326232,-0.002053594086244875,-0.021372698574291898,0.041370170576910455,0.03537089149877047,,0.08104746252320745,-0.03821150782166379
F12,-0.003835318993276343,0.01523074170874754,-0.007605511000248015,0.0038124670831760432,0.03788252032185044,0.01444587142845595,0.08387507399948439,0.043340815922104654
S100B,0.09962781610566146,-0.0031655612718496876,0.005852973039197466,0.052450090975518344,0.0580643775721802,-0.029219546381455404,0.026371640338450793,0.03698239395742568
IL27,0.08758317465823538,,,,-0.02630650078384449,,0.04191601502516245,-0.020058002637934953
CD99,-0.021538923871500405,-0.022482121010623093,-0.011592957484778612,0.08881727881473793,0.015214511116142145,-0.007850235005707062,0.0411488671623687,0.017042747949712726
PDGFB,0.02089050346653245,0.04629024779808311,0.03402148981012812,-0.0729116173904451,0.020921461314001494,0.08761263293870049,-0.016387362565659643,0.0816391188713597
CLEC2D,0.04295760903389769,0.003767339591894201,0.0037672814607313744,-0.006200185269157868,0.011901529882963852,0.16631029579555429,0.02549235609449584,-0.0042817541931468575
