,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
C1QTNF1,0.004915395757297311,-0.00017399446161255074,0.006071018986476694,-0.01835225699477741,-0.0007526412280892884,0.0025925222041748405,0.0059713322115575234,-0.01802769285306567,-0.01776678366960339,-0.00735780187417538,0.165460132276322,-0.019735136539909954,-0.042294992241993776,0.03806895514033068,0.08977372355910232,-0.05271665177908037,0.023430467340317875,-0.062400672507881776,-0.031608394379436223,-0.02339909589217832
ALB,0.011811406711679594,0.04550378869637574,0.001969534200739171,0.013600930346090782,-0.001506535528895969,-0.04313937777350364,-0.02486171531614192,-0.010418614355316987,-0.02276804317249775,-0.023345887511935004,-0.050388903582564926,-0.035187380598222226,-0.03768533313991465,-0.0039260370123424424,0.023643073081274064,0.05546812733177137,-0.05324918398351157,0.05482936110807849,0.03200838713240774,0.031019410930860206
CCL13,,,,,,,,,,,,,,,,-0.026316889919854897,,,,
EFNA3,0.00737650306426137,-0.0006589504108687539,-0.061965295751783965,-0.04928008221194384,-0.054824898062541115,0.0418050558090601,-0.008175125705593665,-0.02043959214839918,0.014435391234886286,0.04313083948199531,0.05902438035830528,0.0016472239252956745,0.05827862541440018,-0.020533764193964976,-0.0008987409692215649,-0.012536994571306475,-0.023791788851804472,-0.006854493454599226,0.05587730637584767,0.04965599412413597
DRAXIN,0.06788557149708746,-0.015616066079027244,-0.05009626913889041,-0.025569913057549114,-0.006314401334546755,0.028041091100737527,0.03488883829651666,-0.04596621595695096,-0.005267729498692511,-0.018745602046497833,-0.02584076771622145,0.018390029607740156,-0.014754679226125526,-0.010163277175489111,0.03518815983891539,-0.019909914265153907,-0.020003019537311602,0.06525896863847548,-0.03654082344510291,0.07807809730822675
RAET1L,,,-0.017884535905309952,,,,,,,-0.02245207717325193,,,,,,-0.028503472629116403,,,,
NPTX2,0.09354566110961565,0.04464171542845494,0.015341273490961368,0.011082739132963568,0.026465626970050667,0.1660838923173021,-0.07865631145290976,0.016434660242150567,0.040803288135956815,0.07574243152800131,0.01129668427385693,-0.014180706882141599,-0.014140988653224482,-0.02535809404974869,-0.07715908959825765,-0.03761871151539347,0.06139808587770935,0.0009364315817582889,-0.046218700297952456,0.05124558516313916
FGF11,-0.0027442447418631116,-0.07921123509060014,-0.07318458442247323,-0.0221776456003834,-0.05812597108193184,-0.08458317584973625,-0.019950786483520402,0.018687483334681735,0.032647108925192486,-0.042488721272206896,-0.013384952852939693,-0.017341289737196366,0.07405064685249266,0.05228554773148579,0.06423929204959652,0.007577727085486745,0.01905011831393567,0.03792527951836399,-0.0662254340452171,-0.08794240837331137
CD59,0.030379145421434234,0.10222687240336545,0.13527315458340913,-0.025167963853863003,0.016057454492199395,0.12025040430003274,0.046562681037464144,0.023039508614877597,0.029413506501630157,-0.07224441476780313,-0.009016641429617068,0.07064728452796251,-0.12588573240714163,0.12661112408812503,0.052702995986768385,-0.0003825827711625362,0.05582372198824341,0.011502082441749923,0.023230614438051155,0.1281166354007309
COL9A2,0.0665403551226877,0.04044647563911404,0.01837298925510981,-0.007444983886822096,0.07652412383630279,0.0019047839249758038,0.01725960570787975,0.031212745802628544,0.02955442113048938,0.030678885183860083,-0.047141747096285366,-0.04999874489124066,0.039178037042916516,0.052532448484794755,0.005998297178376038,0.001724595688335464,0.06307065461067701,0.12202273480068365,0.02640856673989733,0.03334852398050006
DLL3,-0.026487729635821307,0.0264109459017658,0.021356277202017042,0.024390651049513008,0.08607063725130555,0.058729146439727514,0.06942414099929137,0.06256560427497869,0.07798434037777967,0.010373576120988687,0.1392487221084648,0.10032080902256627,0.1608136147800889,0.02717131984210068,-0.01716954843242428,0.006500684119143507,0.015073965410377104,0.08076116213326462,-0.08603204375328358,0.08193744601988621
FGF5,,,,,,,,-0.0012409172800545085,,,0.0454429623915344,,,,,,,0.05320770812872527,-0.030249481166237865,
LIN7C,0.046960475781951054,0.019919333934062988,-0.06485401688716298,-0.013779079557070842,0.030015184074369216,0.04335420922095982,-0.001232245059822953,-0.012749039120557493,0.06222748273448557,-0.028348420707553675,0.07106397671515235,0.03154659288382271,-0.07378311319932039,0.016864768677155702,0.042676146586919136,0.03733014621526418,0.05168422064103999,0.02102754964369411,0.01922951959868636,-0.007572599965266093
GDF7,0.0008300830063699208,-0.01755288972409722,-0.016876313791706357,0.01705994360593462,-0.0030739914908821005,,0.005802619259959574,0.05271635414686862,0.043648507071883336,-0.020554778102374632,0.07620161994001663,,,0.11097726163750338,-0.01657236151205489,0.0006933717408071798,,0.1083265201692698,-0.04541856346114628,
PSPN,0.04002019544392798,0.04742898492481707,0.03257590268050834,-0.03768705572726227,0.0397210859332387,-0.029884609346298635,0.017718245460145138,0.035407843114099086,0.03734648743690805,-0.02822147652463767,-0.03296792627563168,0.05168572895914796,-0.021168357764561507,-0.03431491624674322,0.060578477453747455,0.03967768861822425,-0.04216275622743378,0.04260140971846567,-0.022582430862741282,0.006272920908972213
ANGPT1,0.0047315619464712135,-0.047134393176077594,0.023646772821828036,0.00437315918328816,0.0007556287792734525,0.017107326702969546,0.08619841867650463,-0.004199118389379333,0.058880603787324064,-0.08135908308264592,0.003708703476041295,-0.010746550062475208,0.05560958653332796,0.006326510470679094,-0.01855181577323949,-0.00920383191656212,0.07280669299208853,0.06035419564887214,0.005416242244080245,-0.014446844552386744
PNOC,0.06261656855456814,0.07643205554823002,-0.05240804281416499,0.1326901920867489,-0.0008707622430921822,0.17442297042484275,0.030611666481392172,-0.003798077334864218,0.09311179370944073,-0.012098676912631334,0.05259460590250388,0.005293046095441519,,,,-0.022611569599876646,-0.04650188712835344,0.06868240749960902,0.00642714322848766,0.015991563643801814
L1CAM,-0.012573358347420849,-0.048928678156322715,-0.03855435273910523,0.06899513264074886,-0.017073554436240028,0.06815898674037439,0.0026774508953597257,-0.025675724445839272,0.016541765912472074,-0.029667163061131596,0.07858797906737436,0.04269800630400534,-0.04329189146115362,0.0894401242872717,-0.032100073127776754,-0.04126472541065948,-0.08995669932471206,0.0028182709875375486,-0.04077329794570009,-0.05073459336476032
APOA1,-0.01675536781670942,-0.037707084210142405,0.07916607522089406,-0.0020664325509391467,-0.022326930475459486,-0.008835665324213197,0.041198575947808465,0.07657612574852882,-0.0271566626892547,0.027715229402312972,0.03738357540262611,0.07001040735320019,-0.06129430299237205,0.10961496117932158,-0.03715310273250804,-0.010546775329813123,,0.04230875060971707,0.06550651511502646,-0.03599916499842745
PSEN1,0.03601141053665495,-0.07397566536295229,0.044370293759415355,0.059782512268748804,0.0009295560199113466,0.059273208951969615,0.002813889120401991,0.022564158601245107,0.010157336189946839,0.018546412695282306,0.008899511685921464,-0.003102578126925128,-0.06383430216979788,-0.0342864435633549,-0.025519116664888864,-0.022427004837270954,0.051729803191342044,0.02200120882841302,0.060731704406695626,0.03841930998159984
CALM2,-0.02055375372487668,0.0857186788526048,0.008174830123982964,0.02495950843125311,-0.008592094175501554,0.1550320674150227,-0.08251335163378352,-0.012284271504801806,0.02928325815053951,0.02399265246751429,0.08190534961217817,0.047635207978721096,0.06030242376584844,-0.03758482299687333,-0.01317296606138353,-0.02346904155766154,-0.07125679700144842,0.04145935975468749,0.049403109006479984,-0.11541721604605144
CLEC2B,0.04333589689080317,-0.08849934971633396,0.0013711571036184964,0.04161991001750912,-0.023794724665601973,-0.04839225153663623,0.10675340946832283,0.003714690412917415,-0.05949268634994759,-0.0013196908775635562,0.024876445384353706,0.004550742291367822,-0.0024896926200405982,0.04372966680057211,0.02391793143725624,0.04347470770840658,0.0442227533103815,0.054356417905418515,-0.05482144751263652,-0.006744300746868404
NTNG1,0.043937878454914696,-0.001298736160788606,0.05326008185400334,-0.02031122524990739,-0.01903244592802426,0.05008591303377425,0.015138520609519984,-0.006133883471619362,-0.023891326339171168,-0.03778534647548117,0.04815288748325165,0.029222587537811297,-0.02552978040784074,0.08314839993363352,-0.0043328757126583385,-0.005335028902847373,-0.013124515706100648,0.1030269203032416,-0.0035290237447617493,-0.06648817236291762
LRIG1,-0.02984153694753715,0.038995607055884646,-0.05086160687019815,0.03844018199945348,0.013110711029530375,-0.07891603986364656,0.013631199787839379,-0.03832562566127485,0.0028807010128838986,-0.012365559050758958,-0.015860024778253035,0.02504586604149192,-0.04415579059051795,0.06995700135705743,0.04919973336129433,-0.017503060668741934,-0.03175074269239791,0.05387874101485248,0.0073201635596720355,0.06119526807699449
CPAMD8,0.05534845086800916,,0.0032583847320183782,,0.026087502730115543,0.0750272180855594,-0.009189451381781191,-0.018521581266458045,0.02458054170578085,-0.02213566316009073,0.07205873580376176,0.0024930816235644282,-0.029779719324246657,-0.03806999650536396,0.050812407968154234,,-0.05148290566041743,0.04097824098979846,0.0457724875947704,-0.053350295264899456
GHRL,0.005650355356460957,,0.04822462075655593,-0.0027833935082800807,0.013002927024614952,0.08494369700893896,0.048750864988174186,0.04391178417491434,0.03574317731308477,0.04474210034433192,0.05033092000179534,-0.02542931083213261,-0.040122803713599574,0.05860179043753943,0.01614561089656159,0.051893553998691624,,0.030472880786075674,0.042808340925082386,
NPY,0.006548019673969744,0.027993449094859027,0.06527000262326946,0.021471520580305627,0.036241601093793936,0.10028484871092422,-0.05896866190686127,0.028167818863080354,0.08132354456416538,0.08192903004772034,0.07288994346332234,0.010742695174033411,-0.013764291544163226,0.014147914990473263,0.03191480244727758,0.0004546062418949993,-0.04466007763793741,-0.029427349535344673,-0.020428949314525588,-0.048738078092240136
MMP2,0.06714455233855073,0.08578506147634526,0.14610384447481842,0.014082375708635924,0.03330646571680909,0.057239033776832725,0.016690989814236477,0.052388870733748406,0.005811800603198127,0.008829745335355558,0.07662095865221524,0.02886118409359991,-0.05533265794893737,0.04146024078926308,0.045963805790006876,0.03909077262321142,0.017767996378779165,0.05320403568183281,0.02308690112243001,0.038584121440133935
LHB,,,,,-0.007045350591741538,,,,,,,,,,,,,,,
PPY,,,0.004712464889445977,,-0.0028747676431724154,,,,0.1626458205426414,,,,,,,-0.023505186865177885,,0.017391371716602166,0.01278820101029305,
ALKAL2,0.02464391536631726,-0.02294307232504497,-0.03353963777348567,0.0813015046587214,0.03716424202175124,,0.021015005200600373,-0.021000392574959243,-0.0006421557341732516,0.011823666966039576,-0.061850250532362705,-0.01407242407504302,0.07159198810106486,-0.008700828075388188,0.010820367372908738,0.10173154779833682,,-0.014656900518109717,0.0006776961077912972,-0.047663405982217556
CSF1,0.04194913165803621,0.01105791270263312,-0.0070510127963667995,-0.024697804096544426,-0.013453604262230743,-0.1287017339954827,0.030220933747783695,-0.04072532433373143,-0.06297676057040763,-0.0013252131125822291,0.03909503978169326,-0.05533181763412312,-0.0158287312079034,0.11115649296112587,0.07998843604154135,0.04794000327139414,0.011154223459632228,0.057424237697536594,0.04528509332342283,0.08282149858536082
SEMA4C,0.07408980674796596,0.09558058379518748,0.07704064375310767,0.005730599896587284,0.0031796010753266718,0.031180142145944726,0.019701346668215956,0.002342494659150882,-0.003236515999087145,-0.019349074053668102,0.013971859349452139,-0.012552372103878426,0.00507100603543526,-0.009990420976370202,0.04619368072615482,-0.04964833229666217,0.015801138156105433,0.08240106202345164,-0.022228775963684486,-0.09623289427621642
BMP8A,,,,,,,,,,,,,,,,,,0.0287875869311997,,
ICAM2,0.057709377510149325,0.1767572347821918,0.12562389868418097,0.01299064686424892,0.02216787074759958,-0.01497418885054598,0.10413583538733491,-0.007005141870681846,0.021758413622058805,0.042164611204752726,0.04605114769749453,0.09142337321551498,-0.00912472602839801,0.16201977806365384,0.015640102028832318,0.06710412458352644,0.24598192432081092,0.0756609679937908,0.04064338044947643,0.15336250165671117
SYTL3,0.0326452900597468,0.011062302601552847,-0.039472662387877715,0.0493946775393607,-0.05163536153730866,-0.01897389812667856,0.03747221526920515,-0.028524378982272062,0.014920261427699229,-0.020244581603051478,-0.0435393532224292,-0.004410916061391496,-0.051152737486293585,-0.035158244780159505,0.04986224790664575,-0.006414473242276101,0.07706122480514913,0.02323921131181141,0.05216153603159171,
IL1A,0.06156684224158266,-0.05316679961129273,-0.013028636948478969,0.018429340374096534,0.011384175572795412,-0.04396055929856155,-0.028018259218120335,-0.05094267848530385,-0.03607339854380134,0.06835117603296768,-0.07045743029015354,-0.038295224935011224,-0.05267991355006094,0.030268045359205333,-0.0145793126181766,0.007562141601267046,-0.004179713907139278,-0.011524535039198681,-0.001549491026099211,-0.06927262484228691
HLA-G,,-0.027761256005727843,-0.027520030253514793,,-0.02218106327614326,,0.001526567737587923,,,,,,,,,0.06561227500363766,,,,
PGF,-0.04568853096528161,-0.04233164527574507,0.1826478329387473,0.0071435724104222205,0.029264467906088727,-0.048242245065500775,0.1314190161307193,0.04065935496303352,-0.002647680823451346,0.10346248854964604,0.054368393402199566,-0.013842853192036705,-0.09135651958537666,0.08730507834261475,0.020136062709578715,0.03399594673131136,0.057674211815812025,0.0359474618743284,0.03932940860826963,0.012339985651902741
LGALS8,-0.02118045694787215,-0.05385843620519146,0.051489135037861185,0.08302203784703371,-0.0008659372042980741,0.00034242280928321265,-0.021976507361685008,-0.04806004376444082,0.005345948057638203,0.005862463996482719,-0.046105339220363216,0.03269439829633434,-0.05512013867125397,0.14097131346330477,0.0021337448385575007,0.010406835088385474,0.1183138133101842,0.02753622062556316,-0.05166569263854473,-0.01856689738735574
DKK3,-0.055432087569828085,0.10814435352805858,0.02934446478343371,0.006706568470117677,0.022967892667430937,0.15484619873504607,-0.04698553007783015,0.017801195499313333,0.027408811542075976,-0.0014091865887100466,0.11088973116084284,0.0868102809879265,-0.024581159455333557,0.05922093212395299,0.03793164006674806,-0.018408362071147363,-0.06730375393378972,0.07650510186193168,0.023357801281780024,-0.032974983870190655
COL16A1,0.007456456099083769,0.04912628033509731,0.064110644565047,-0.00926532115147688,0.0050811702828094645,-0.07279474129870969,-0.010676220766573834,-0.059905770458525257,0.02871897259103939,-0.010230047712805302,-0.0071167475860441295,0.013336113488632156,-0.07352986244223418,-0.012621774845284567,0.08973572346625373,-0.0032157691970196777,0.045057853785735916,0.069129303652714,0.1368223836380553,0.20394376267121045
TPH1,-0.0016188339451914332,-0.023377237052418752,-0.02020669137284063,,0.010894033164751,-0.021833544679918812,0.08803331506039067,-0.022017487264131375,-0.039100858092545016,,,-0.02397850378400131,,,0.0006258188533697125,0.0061958546754455526,,0.08646770109279488,-0.010395767299625215,0.1042842237931037
TNC,-0.0361421317822136,0.002795647451550806,-0.020861162767496208,0.011074736777343908,0.0030194188593762996,-0.1341294810147759,0.08722156250830505,-0.021119630037706952,-0.03948518635167398,-0.042425307960912685,-0.030069818912089485,-0.04312463179912501,-0.11327646340715551,0.01292709601883622,0.09770867041078449,-0.04971483909170483,0.05277317153072352,0.013482313103323757,-0.09410849497923247,0.028840193099503645
TNFSF9,0.03870662780218475,-0.03294528447784362,0.09626705542489784,0.0034232200922840413,-0.011836167860007003,0.09293154714623109,0.04325681913496059,-0.008527679999543368,0.008719113339396338,-0.031310816566302704,-0.06100517658706672,0.06158848354948414,,-0.00974248302803992,0.038785456648283735,-0.029475968991600817,-0.004321911206870862,-0.026797771667216395,-0.0004466618239923932,-0.0402685500197088
C4A,,,,-0.009310483119387062,-0.0010330635280382007,,,,0.007432039779297211,,0.0123221952621406,0.09260526115969978,,,0.0767730934523262,-0.01927394231507705,-0.06349758598957395,0.051015587849756905,,
CNTN2,0.01923454288036333,0.04553310918471357,-0.01905498517606421,-0.016884639336505844,0.052082136660233,0.05409131455520146,0.024143306952012975,0.0023615613291054828,-0.008787122844447603,0.0523058247716914,-0.001516935307245575,0.09646165350783498,-0.027165685841463692,-0.08622532522121262,-0.03349054789627245,0.0033303493937288115,0.12467322766393811,0.0682473406782841,0.0014591105025047527,0.09012761697179665
F7,,,-0.019713150343789614,,,,-0.011356057258379855,-0.018521570501095437,,,,,,,,-0.01907279020866093,,,-0.0398074046186395,
LUM,-0.0619699400984934,-0.025699819461868872,0.11290065965017203,0.047323935224979664,0.022004701662750186,0.026354239898354823,0.04492741705497057,0.0033795768443783333,0.022938555352666312,0.014998601575012257,-0.045121108750218644,0.043111411280783614,-0.014773973282287021,0.1272671089825618,-0.04996417828697558,0.06408172332666714,-0.0451839618560134,0.0255850114967982,0.054107900279452274,
IZUMO1,0.020849704582402987,,,,,,,,,,,,,,,,,,,
BTC,,,-0.01788452845582595,-0.0509656802832581,0.06348343700292552,-0.045937561675007475,,,,-0.006704300786539886,-0.05074162610178635,,,,-0.000554463860970957,0.12390082824514986,,0.09090911147698104,0.042527159129943225,
APOC1,0.046873469796396804,-0.09706857106254692,-0.03916728768942586,-0.012372063732880318,0.01587357533985728,0.12375859756132436,0.06553092499267343,0.022026535015918995,0.01618141945120412,0.02554269758471086,-0.11339010804391556,-0.043727769689499436,-0.17287825872347526,0.01112173586730516,-0.05997262121538076,0.09992192056246046,0.12202247705171793,0.11004586439071623,-0.07571890344135214,0.046800701731016844
PKM,0.01461808987585276,-0.06659346011143484,-0.04754413405756907,0.01916880519359915,-0.09245961669265425,-0.06359278708420386,-0.07527588464755437,-0.057192980168676195,-0.00962118670539709,0.01905914358103787,0.055240439204193595,-0.0676886611617359,0.05208960900773618,0.01112816423219634,0.05974457521174828,-0.0702694427233122,-0.0006355334277020956,-0.024119227389486412,-0.03534253361908718,-0.03757604219740179
TNF,,0.030852708145181547,0.0372508739015578,0.021760736826880463,0.0007034968940395105,-0.039233932984526876,0.009030751951486605,-0.013027976598605015,-0.025181817664534395,0.015246929810109233,-0.10315443488041073,0.006900862675066971,-0.02117675978026747,0.05291187862660549,,,,0.1240142746530517,0.08210846874484906,-0.009954980966669308
GNAS,0.06654199571049475,0.03793140252055077,-0.07542084684240313,0.014007741342685325,0.014698081053625241,0.15045050783137773,-0.06479085229179708,-0.028414290363415997,0.006848392180506493,0.0009253883746021284,0.07469284637148196,-0.08604998742269358,-0.026607373917882513,0.04504234377011379,-0.03630453511693761,-0.03509000002995709,-0.07879946433157628,0.01535779715338783,-0.031329633843487435,-0.06426542766872427
BMP8B,0.02064887985719709,-0.06174652778102225,0.03204373782293458,-0.015381411582259353,-0.013332115463125616,-0.02636517486734883,0.0203676652490252,-0.003123205666702112,0.0015016949021979375,0.012949919527644283,-0.052560843245056596,-0.008448176080465504,-0.10261374841302445,0.041637235412634185,-0.06236118153519693,-0.09828194998329474,0.1121004425225768,0.006997711249868797,0.04203775871802232,-0.04264562167928851
LIPH,,-0.024015495307192037,-0.020206686398111202,,0.04474109473056629,,,,0.019256434673925918,,,,,,,-0.01730424325944337,,0.10217022198322678,0.003680484199987166,
CCL28,,0.11678032671603222,-0.02842321798659419,,,,-0.005311764265808268,,0.010012851895262322,-0.021523295887179817,0.11467508145752128,-0.01901599513044702,,,0.010072291489744457,,,-0.022224166427032885,-0.04687405541907988,
PTPN11,-0.03722760582419461,0.08291482808563805,0.01593498405832291,-0.02273740238834186,-0.007931632234063258,0.07187387653933208,-0.00799214934936243,0.047056674413300595,-0.008103001049490275,-0.040726346143836474,-0.00010391816186270636,-0.06082985447138904,-0.0035630304078180723,0.014209696948284304,0.01895076688320237,0.015441565768957726,-0.01306874226674117,0.0045964533140120415,0.010916623704511958,0.11812513460194848
ADAM12,0.03672201922106168,0.005285309700739257,0.050119855413802795,-0.0061537443856787034,0.06134298194843937,0.044398239565857145,0.09285556865124336,0.002766125906159966,-0.018596283775228394,-0.020800927469816672,-0.0172698211449996,-0.021381481271157868,0.031694169961907076,0.0979721563378917,0.029762289054872344,0.03990787827744737,0.07657345833672745,0.012390421896418063,0.006974275888350734,
EPO,,0.03745430780508772,-0.0018363910974346065,,0.02410430567853263,-0.02342850159897267,,,-0.0169063585875155,,,-0.023978507305325802,,-0.018640765169035272,,-0.018247550095497948,,0.04688231608735753,,
EDN3,-0.04437555066358651,-0.024224982196555975,-0.025402497201455043,0.08317866144603596,0.006653905934128987,0.11399204411338479,0.03470809829842031,-0.032817609353325866,-0.015686666167717606,-0.01607957722123691,0.04566362340074721,-0.024225929815280857,,0.16937309425865701,0.019877362006454707,-0.02705348775544631,,0.02623146880483421,0.024109155111966877,0.06946519675285963
CCL22,,,,0.058645807017979994,,,,,-0.00032620132369414167,,,,,,-0.007651289051202617,0.0071142589851090786,0.015987564719434015,-0.0016235724516562935,,
CCL2,0.028221795998973214,0.045693939198063506,0.10626645498497561,-0.00910156688762106,0.04958251370200376,-0.17263051290806,0.05031736434157416,0.045651616734864425,-0.01488947846378125,-0.01413796939613802,-0.03099764774107893,0.0018615467146413324,-0.0932168941410723,0.12625151507250795,0.05651530581349551,-0.015819798161601964,0.006707724433419492,-0.015032891259949986,0.03485107317292918,0.07592036694891312
DSCAM,0.03415562054688125,0.0009649079162132773,0.03369466362997859,-0.006709599850449829,0.014283997307311905,0.023635970179612997,-0.0007775858617607489,0.026309715589168524,0.05769089271758282,-0.031790022532380106,0.09140962845900007,0.027858227799129904,0.01812406140220795,0.1032258448126881,-0.03205967573268684,0.03679640678381785,0.06994340816042448,-0.026615050327722815,0.02224586726037529,0.006650272858068401
GPHA2,,,0.08565158353227334,,,,,,,,,,,,,,,,,
ANG,-0.06590256881737591,-0.08894348778568996,0.011345699850510663,0.02057817364041027,-0.006524181540030346,-0.03549781675426601,0.06381041665103877,0.04139992448357787,0.04025434705611367,-0.03496216935704189,-0.01505101401586196,-0.021482906383818154,-0.013373442668500457,-0.03917339582210805,-0.005324078355442795,-0.011171674410164714,-0.07487960998446214,0.0765236351247768,-0.021612099559369064,
FBLN2,0.054359036990272315,0.041021258879403534,0.10202426709039664,0.04516407118244414,0.03805731157721953,0.16301073763983778,-0.006133263106965144,-0.010529490351068703,-0.03250100027151979,0.013528425086715269,0.04699655584507638,0.07564749208412576,-0.013840338918423251,0.05954436817509684,0.07698995679341829,0.06529924347052617,0.017472094038148398,0.05841465031292181,0.1328114149826174,-0.03522104155649568
VTN,,-0.022723250711763204,-0.029004867930171457,,0.05340061720118732,0.05771409999133573,-0.02938562905767438,-0.031221325150914,0.02266565967133181,-0.018668116937679426,,-0.019924695909270176,0.1518800762532297,,,-0.023628114502108465,,0.05127107269181162,0.07215853144173895,
VEGFA,-0.03439499779157604,-0.13599479730515399,-0.1297753475807443,-0.03837331590949687,-0.07291999784615895,-0.1439937957340643,0.002131974529539612,-0.0335574746942979,-0.07987059339061345,0.0016189276874294634,-3.541109027608351e-05,-0.11973616647173578,-0.055627026910772225,-0.0355182770501876,-0.004306080624175856,-0.03534907410727509,0.030040585495418288,-0.1058883012910556,-0.06019956554156595,0.04412370097801968
F10,,,,-0.03321566399603773,,0.062184362414512494,-0.043253821548062774,0.020446022638446103,-0.003462159114072036,0.021842396467112283,0.023163848734474204,,-0.02739625331202833,,-0.050430727680078606,0.01659722137061534,-0.043831381894881796,-0.03105385189403413,0.06534580034723089,
SERPINA1,0.05933086993785248,-0.043025571078230414,0.06498344547780026,-0.052731576968335823,-0.013375946861294029,-0.07606342045587837,-0.00413699852598168,0.06622074231426352,0.03194479318027454,0.007927920673941404,-0.10141322863530884,-0.02207543750036027,-0.030218265159215166,0.08461010810362024,0.0014781954881160258,-0.04006015723820199,0.10927800352108087,0.04210379369958657,-0.03858922411849996,0.006608446047796503
VWF,0.07027652130117572,0.11177133835252878,0.1748590323123616,0.032979152732438566,0.09787927199036028,0.11989400456275028,0.03762204704448493,0.025505872984190693,0.054273101625761426,0.04486898979984922,0.1108146791418803,0.14870752264749687,0.04786700783199007,0.1177584823403265,0.0683469021818911,0.0475037835522432,0.06957385146468532,-0.010455688663139171,0.07328198992132366,0.04705886738004121
GDNF,,,-0.009484911011072647,,0.017729932449597228,,-0.013560743324345675,,,,,-0.023978505437956564,,0.046634072201178045,,0.07835746650466645,,,,0.05139399396717237
VASP,0.023591565548738678,0.048650568190852714,0.10349340171715561,0.053545866583224806,-0.010272762505148006,-0.05551296757798526,0.11059105832253406,-0.003773040238371135,0.0350441950604741,-0.016548199623697447,-0.0321130755220248,-0.033683334414576646,-0.08208547936391715,0.13227357753564292,-0.025369470282962853,0.05048340021920834,0.02526904868449346,0.0016314754062634917,0.002738931150026946,-0.009270256233337788
ADAM15,-0.01066651472259658,0.05887465551640903,0.09553523348160466,-0.018537237563005717,0.0004043245230431388,-0.02120723942939554,-0.01413282771735209,-0.029932284512389905,-0.023895747355484883,-0.006855906084031831,-0.009042868449435866,0.030805674734137013,0.003582188191683973,0.03545823568415152,0.06495936723400449,0.014505979822619475,0.19933486574089448,0.026229104649846274,0.0688888677308209,0.03110848314768182
WNT2,,-0.02041016227226175,0.025096041198546182,,,0.05893043097897726,0.07998542978175571,-0.04754204193995747,,-0.0016213112928509922,-0.04899636044332378,-0.02244032598106845,,,,0.011795182485651487,,-0.02735628701437943,-0.006925456653152594,
CALCB,,-0.021362358361443467,,-0.03606610000425931,,-0.028531628431547378,-0.01661023570176835,-0.020474102521295785,,,0.02183134012540685,,,,,-0.001968341532774948,,,-0.03684379949688428,
OLFM2,0.033779871609442416,0.03850362606009314,-0.021997995603063057,0.012013369613789227,0.011565408370103242,0.056907111615897385,0.0021034198060738284,-0.01715505420396118,0.027056129034319122,-0.011481222794928475,0.012437858959961487,-0.0025982139812831856,0.08773246740542909,0.07504839681991965,-0.0022330011764321207,0.007631589280094003,0.12755862608334664,0.05116175649744776,0.04026551273510793,0.033301720849999744
MFAP2,0.13721511361867306,-0.02738757686732508,0.16463579799756559,-0.00714815763899716,0.02771065135425563,0.013571860865334413,0.04144938450303784,0.016809532003674722,-0.01793115468100281,-0.039352003268628484,-0.03282586960049843,0.055034425440713707,-0.00559134288023415,0.0643678439519083,0.006498569870839531,0.03454194563638804,,0.04714380536957878,0.07960836542357343,
HLA-C,-0.03011014798992867,-0.02079824945497329,0.08762135706874874,-0.03540665015891456,0.00034721576253000756,-0.0785798466534665,0.02326059368078045,0.04728015162526552,-0.07463839281468287,0.049202719768327,-0.0432151182457008,-0.07844893935161332,-0.09214340334934443,0.11334128091268754,-0.027224002190905257,0.05161436041912592,0.015345697767780725,0.08033431026597633,-0.07954331971087363,0.0364273094468706
THBS1,0.048131992307682524,0.005511592623067244,0.09254938415379993,0.02466554327072461,0.016091392469964008,-0.064674211669975,0.11081944240109656,0.04741416440761974,-0.006047202738622131,0.03696548153630172,-0.010243798149320136,-0.02889152692055698,-0.05447160289612823,0.105453726224045,-0.007075662809082256,-0.019230669714780838,-0.08748208414692174,-0.06530012937562535,-0.01915350147038796,0.005840277277985568
HSPA4,0.05611107701065998,-0.017162239117234857,-0.0015713419627566897,0.026950721875400492,-0.027618506520933676,-0.0061742728006242,0.06373734005344413,0.05424042926341714,0.03388134995647771,0.021756608528652514,-0.00010619491443847316,0.035594687949736865,-0.05099479001856359,0.03131622790712925,-0.010303530147998197,0.025420778192460056,-0.004548966977558056,0.015896015411948104,0.06286662950954996,0.06143657439705002
LMAN1,-0.032616060534636525,-0.06315123503043285,-0.013082100028260124,-0.02982417450909876,-0.02078334015803812,-0.05781795875513889,0.06927780845087048,0.04245239360454047,-0.00708350367251618,0.009536610371152544,-0.056465172946581675,0.029456718520856382,0.0024659345995647576,-0.02218073079597253,-0.039791214713440645,-0.004167404996094105,0.13732721968231393,-0.05010006352373941,-0.06275088950492384,0.0071609680782395236
LYPD3,,,0.004272768036973546,-0.009850320579062983,0.015302540145177021,-0.02362091634745168,-0.03693179170367195,0.055633757074529194,-0.02367026188300987,-0.008694844878957372,-0.022348288750773094,,-0.023245787440426394,0.04537600011458758,,-0.0025995848103761475,,0.003291784649780273,0.02542408977846011,
