,MGH258,UKF275,ZH1007inf,ZH1007nec
FN1,0.016057935334068255,-0.04640381186983685,0.1345929892396369,0.005407117310946852
MIF,0.07904652839280667,-0.04027245162942171,-0.02201616829947773,-0.12609041654943035
JAG1,0.032727202383595444,-0.05323542501487561,0.07442898141085684,-0.10634785140582659
NID2,0.0025922203074825656,-0.024604140846355028,0.0778117166023646,-0.05566587657888196
EFNB1,-0.013772253891444219,-0.016534324047168394,0.05711154916686029,0.003520654862565467
COL4A2,0.02684780475089331,-0.020226809602053458,0.09990385156107319,-0.04567685524559402
SPP1,-0.024961620659743798,-0.019254651814331725,0.05053245433253868,-0.0012924366718868087
PODXL2,0.03720476168663125,-0.01577200476682344,0.039419788603148674,0.05843711389880269
FGF9,0.04260639906906873,-0.03270723971356885,,
ITIH2,0.011717795922046165,,,
ADAM10,0.0024297067136510204,0.02010719004299282,0.0024970263613806926,-0.07487641488449305
CFH,0.06368106860195107,-0.006723946714148735,0.07287538982905693,0.09652239548984666
COL4A5,0.03343945046729659,-0.022374846933057,-0.018880576128519025,0.014496206555474286
LTBP3,-0.01824928564646224,-0.07476347935954007,-0.01852969021719656,-0.07460905332310094
GNB3,0.08807355614579117,-0.0013790006818380338,0.09014259447916478,0.05667146281036298
COL6A2,-0.0299945018383473,-0.08681543094304278,0.12281589135557107,-0.12858129292100515
GDF9,0.02171421635423731,0.021316051393914036,0.15640067314953357,-0.039145754504060895
NCAM1,0.04591231491132358,-0.02116761701054488,-0.0831394670288337,0.016192921424792728
APOC2,0.0649562660198832,0.02890900212256284,0.06482437762534386,0.07325276510945472
BST2,0.0011835544283844187,0.018655241718838436,0.037941868988934924,0.031621626688835495
COL5A1,0.02841701854056467,-0.04737318740932877,0.12381890361718978,-0.09311270724461602
CALM3,0.04164964463233425,0.008075197159713525,-0.023895860571094905,-0.06255969402231547
THBS2,0.03786926958707729,-0.03990169000910226,-0.01235867422349261,0.03703026911095148
SERPINE2,-0.04214559073275417,-0.011525109827945454,0.06333348401508719,0.15509930546690495
EFNB2,0.00994235451134717,-0.027547587110490712,0.14236916940778482,-0.02791444108812991
PROK1,,0.0030522657088179897,,
MMP9,-0.055130275326948884,-0.015608261144908184,0.11563416311745826,-0.06248958357518805
DMP1,,,0.0024802493775266275,
NPPA,0.017189196001268472,0.013671999006262248,-0.06168726504928279,0.0015555775446136036
APOB,,0.039722293813757414,,
C4B,,-0.012279517442024077,0.05305903423673334,-0.04095164469233439
NTNG2,0.014266095800822103,-0.05375206466324587,0.07595928505902956,0.10832987060585968
LAMA1,0.010862974259609722,-0.022607502597260222,0.012657118156703657,
UCN,0.032292896855937975,-0.01731188035033947,0.08923041209928717,-0.045467136378874576
ARTN,,0.05589914720768587,,
PDGFD,-0.017613460759394874,-0.011767104295234043,0.09620939361676349,-0.01821584193597953
EDN1,0.03718925075969696,0.05792962105527904,0.05003050247468163,0.028491264226598405
ARPC5,-0.0035024008763333216,-0.06096317077464369,0.06278013105953954,0.021839049103259567
GSTO1,-0.060911714635235224,-0.02446892827807973,-0.003751405608580072,-0.034027307807768734
SYK,-0.02175586477236778,0.010933326871532265,0.016401065890235465,-0.043770695875784534
ST6GAL1,-0.06535843064058496,-0.05603746835866695,-0.011256549141389849,0.03666556242479373
WNT3,-0.03677102628426839,0.025536987271160615,0.0036253347356288374,0.06376162241701798
HSP90B1,0.025891523685086713,-0.005195982481507544,0.0898532892666213,-0.1624078384294244
ZP3,0.04849069455910171,-0.06899717156732994,-0.02933050247431837,0.0870352107140066
NRG2,-0.04015398713555652,-0.02658539803565719,0.037858776521723085,0.018319733441930115
MELTF,-0.050549189370180304,0.016918862684130006,0.08266339202520288,-0.031319374868807204
NLGN1,-0.007340212286229399,0.011213427115634183,0.08700232441430593,-0.010936758612651507
SLIT3,0.037983958407784096,-0.006607342149993108,0.04456826947555776,-0.022677694498404448
CCL8,,0.08883682329496308,0.019250342606762137,-0.0916675667339915
S100A4,0.022674244091142253,-0.012233244905239284,0.050215416265127405,-0.2047850160942632
TNFSF13B,0.006355284914507802,0.016803482647616674,0.019577507208322333,-0.12423371336696074
HSPG2,0.027967229318266278,-0.001455048179711142,0.08796365592050952,0.0016189550146980304
FAM3C,0.012293717547561254,0.012254318826823552,0.10660711540481256,-0.0651760979922031
FLT3LG,0.045824598182651166,0.01300162567403579,0.07934818391740533,0.14952112550981622
A2M,-0.007771644200171579,-0.05094409375103706,0.10801128301936325,0.03068459795171125
VCL,-0.009251246633176814,-0.007487458632054595,0.002269083263981665,0.04661124893180423
FGF2,0.014461345130944539,-0.006597785620115278,0.08729503385845104,-0.0376442279151282
AGRP,0.008941428522971886,-0.011080501668461085,0.02242096009277383,-0.057254260423944
CNTN3,,-0.007350320901531539,,
RNASE2,0.04527524461693474,0.02408916651969775,0.01662959238732179,0.08862651697795107
GAL,,0.0029397679654346587,-0.07038230396750836,-0.09048517871268769
PDGFC,0.08687032554271404,0.026755979828557867,0.07495817874278644,0.05994880558448946
COL8A2,0.016459705731043203,-0.006469111219494745,0.045413794343417684,3.0897361173291675e-06
SPON2,0.034822293323487345,0.021509570908488308,0.06087959080584125,-0.05791894090732434
SEMA3D,-0.036739684824234085,-0.0067242414769733624,-0.03386944856842373,
BMP6,,0.043102837042901465,,
TIMP2,0.03615301087212026,0.004685285357856968,-0.0002810568260161821,0.032563069928254675
EFNA1,0.02696138158546429,0.01136986577449401,0.060594223532625814,-0.04425709838737031
TFPI,0.021777527163110044,-0.0014302203008198016,0.0027320525740498164,0.044351138844627616
GPC3,-0.03764381228061893,-0.013281320726356498,-0.043167920235514363,
NMU,0.08992987723269237,,-0.0717603739651362,0.0010870147188815056
SCGB3A2,,,-0.028522126372467725,
LAMB3,0.027150183113072615,-0.0002606188016630004,0.08655660978997666,-0.020431187111786427
LGALS9,-0.027499137868979086,0.005564752350754495,-0.0026253860390191997,0.07794443888225831
VIM,0.06308790086786055,-0.03269380857774991,0.09578744651888962,-0.09066889563517982
PLAU,-0.05625294337876495,0.03856768769375974,-0.0015450563241914842,-0.07395988397747244
TGFB3,-0.015257843484631673,-0.043186102113222255,0.13187278275389167,-0.09514061748984041
APLN,0.009076486904636347,-0.03314922607943456,0.07849922352971639,0.03657971368899842
SHANK2,0.10230921040380679,-0.030723935955723054,,-0.05355047785826105
LTF,,0.010606666892263798,-0.09893284386758083,0.04879419417715589
PYY,,0.03150914247771268,,
PENK,-0.02743492119400295,-0.011735755932394886,-0.05018991082861444,
CTF1,0.0639912136143435,-0.027632616073377324,0.0768521352352102,-0.020150085353148647
COL3A1,-0.008060301973002969,-0.020496838224588892,0.044953754963111346,-0.043754270629060024
S100A10,-0.01889677923673786,-0.030592142972026573,0.016468735997005816,-0.1596191487296947
FGF13,-0.040807034393227734,-0.04277089903893331,0.03460991550520428,
SEMA4A,0.0508716582618364,-0.017300720785491996,-0.05507681938375929,-0.08788304546649636
EFNA4,-0.0016870583325117585,0.05090473783777998,0.1212570633994825,0.011294850288345822
HSPA8,-0.009293844333075727,0.04453297639143381,0.07880322890720083,0.010102973252136995
NPB,0.027425470124325217,-0.015014211697018987,0.0020992106006252364,-0.03750686631604902
ULBP1,,-0.015440640586536231,,-0.009069033304861095
SEMA3E,-0.043399890953797066,0.000715914152203882,0.10272357172473819,0.0796510284555866
ADAM9,0.027810067796031956,-0.01588710102700871,0.08910076075525773,0.00400271834477291
ASIP,0.003249440239880772,-0.01385003631912087,0.14013446683085204,0.0673619294798405
IBSP,,,0.1470580183374703,-0.050124134949093874
FAT4,-0.00044137252190782933,-0.020458242552314168,0.10002996781934305,-0.036660546062537616
MDK,-0.013738353315880044,0.02804643952257638,0.0218025365024881,0.12933849798797964
BMP5,,,0.10200805081661639,
HSPA1A,-0.041158443878116784,0.07448842415520154,0.03193868179774369,-0.05786634698201712
SEMA3F,0.007239583038365782,-0.0037439499372832917,0.07314264594638685,0.10019494238923041
ARF6,-0.036272692579161166,0.001956395311384233,0.045058582988588766,0.07446293155298687
IL6,-0.03612577605598653,0.02296082475550068,0.07523740939878454,0.05264965618588824
CALM1,0.024376300444690843,0.012966316146139736,0.015578809088839485,-0.03294235262542878
VIP,,-0.0244331091555896,0.011612409792166515,
NMB,0.003415345218306848,0.021036767810651134,0.005870920922584952,-0.03356313694815004
CCL26,0.0054006033665452416,-0.009347084764410455,0.09243555362488938,-0.022428517959323054
FBLN1,0.040062723243790885,-0.011540401916920486,0.08879196066127716,-0.11520652405060033
SAA1,-0.030101324296289922,0.0011485200216583052,0.10218974117564318,-0.04479125381602631
MICB,0.030122880577300292,0.027298863478403202,-0.013667738904338658,0.02668825553470874
MMP13,,,0.06953060602303615,
F13A1,-0.028700354577294168,0.018097099774923634,-0.013864211257662143,-0.05370077806116659
CXCL11,-0.06578586803784463,0.02222187211321505,,-0.0397556369961797
COL5A2,0.011240428070164118,-0.004754570318455477,0.0765321420882236,0.02159924885410499
EFNA5,-0.022072498518916676,-0.03105009102167434,0.09100296876375434,-0.02521675144760814
AREG,,-0.008465816073122445,,
EDIL3,0.02845150590130471,-0.017176577131283823,-0.06804062162061697,0.03595741220108918
CD86,0.053697570815102014,-0.0016396047941261735,0.09313048562540605,-0.07637826826596437
AHSG,,,-0.03532934624332529,-0.03790074705902073
WNT9B,,-0.011080501668461085,,
HRAS,0.03138990443267624,-0.0034930839853567538,0.04399003661284718,-0.02750321286291374
C1QTNF5,-0.03342943307877927,,,-0.0060174077008841075
RLN1,0.10914847021250897,,,-0.03914576941264238
COL4A1,-0.011709629413351508,-0.032968037558361675,0.1187446649561243,-0.054119327634502154
CCL3,0.029502855256772844,0.017060227860772045,0.0673526400530738,0.016794232322567142
BGN,0.010653714466908427,-0.03255834652952162,0.1188908847417828,-0.003538545546371294
RETN,,,-0.011546440974088242,-0.04691399037975129
S100A9,-0.08565542497530278,-0.015336471368084342,0.11241085958647522,-0.10580561151407947
HCRT,0.010252351540058609,0.007238440783514619,-0.022548788563841772,-0.006863415405924265
FADD,-0.00931021641516312,-0.03996458550328672,0.025602831413117966,0.03329215335758315
ACTR2,-0.021270453415903345,-0.008408265641353267,-0.01918887906330193,-0.05885989600825388
BMP2,-0.005095092376927995,-0.029041550698884432,-0.03769357371680778,0.061369202288957786
PDYN,,0.009957722958977228,,
CD55,0.035855056058853606,-0.00762681265268058,-0.025195397499715153,-0.07115174126568047
OSTN,,0.006969465554973306,,
PDX1,,-0.014217521231235344,,
CD6,-0.03297442742687305,0.13133767299280824,0.06761810753277829,-0.04035749959949607
IL16,-0.010584157026573565,-0.008985284290061055,0.010117789228885427,-0.026737659365297112
LAMA5,0.028784970125406546,0.010757168702564953,0.09061359958730429,0.047297971976293714
RGMB,0.08598140725186558,-0.039831497261234514,0.07816939797972788,-0.08151376263230889
INSL5,-0.02662743733808004,0.0466902365992665,0.12626936452485302,
IL12A,0.04874336177145634,0.009190778109975747,0.03646344499765349,0.03637850704035293
S100A8,0.009429783715018677,0.030987815175162123,0.03788956923841593,-0.1130455869467875
TAC3,,0.015253670651725856,,
MFAP5,0.014009010571345393,,-0.012606776307134474,
CXCL16,-0.04038487501504895,-0.03414607872179384,0.053511864405113914,-0.043889558614017325
AGRN,-0.00033947769459361134,-0.045840800337325814,0.0820650962781272,0.0288079058562293
COL4A6,0.025826689457352954,-0.017050241658830692,-0.003319095937590485,0.09370909324883314
FST,,-0.007996717363157787,0.10032969709903387,0.05070291894157375
MEGF10,0.04870570164962775,0.007986154631619455,-0.012910187081122569,-0.022454694480279362
C1QB,-0.018829433529180508,0.022608803337767977,0.05053286258448577,0.06713818090249007
HLA-B,-0.023594322998755336,0.02420733303556222,0.12493207989731563,0.00647700636713994
PDGFA,-0.024245406058820248,-0.023739907777240138,0.031440844343563666,-0.10458717078357012
LAMA3,,-0.008556437733403368,,
DKK1,0.04600952118723334,0.006998272080637698,0.07437886851714133,-0.1556489026469932
INHBA,-0.03422505095697468,-0.03152924305181438,0.04352930936083865,-0.008703419889599414
IL7,0.018738661900849864,0.03060717696230657,0.08815868853939329,
FABP5,0.03266405149670964,0.03666238827767259,0.1163449021302284,0.1268268284322618
CCL4,0.016821521425705345,0.03780265817476758,-0.029053632217403702,-0.01631074796470191
FBN1,-0.03935549975406564,0.031188155489658132,-0.007349058437861839,-0.025057343115437766
TCTN1,0.04707419347849437,-0.013924666727461933,0.129073922230174,-0.011226471013796101
NCR3LG1,-0.0036135724370988387,,,
BMP7,0.0073980747804498126,-0.012269184177149808,-0.06232877593053298,0.02955991895671366
NLGN2,0.024276912151798037,-0.008433751389615517,0.04818705875969071,0.06651321048813819
CCL25,0.04371758980696111,,0.24495308964032614,-0.0017066253681870024
NPNT,-0.01654745881850473,-0.027966483755755913,0.025347456113456127,-0.08769613751247754
KITLG,-0.0516157894541831,-0.0013479050291692982,0.05479940139884174,-0.09428417239096999
MADCAM1,-0.027434930308752176,-0.018607277579675837,0.12182886084734422,0.08396991016296688
F12,0.05192449584318265,-0.012906718591071202,0.05520727165152036,0.04708336691153078
S100B,0.11221312596387802,0.05125515025061403,-0.08786619359183125,0.18259177317225536
IL27,,-0.011856741619744517,0.06055665782057539,0.07366010549396182
CD99,-0.002423336274750229,-0.042412099906924614,0.16832593039138335,0.13589516789653353
PDGFB,0.026215176636401116,-0.060072506799363184,0.09603836539440372,0.023145503015243953
CLEC2D,0.005482794390856935,-0.02627232479191849,0.012368942591960495,-0.07854609285703844
F8,-0.004962743425807239,0.029149879204343,0.11587480326777078,0.01310293440106909
C3,-0.044848304407724665,-0.0033983529144586944,-0.055194152534760364,0.02691165649030791
DLK2,,-0.015720669291032323,0.06774970429496953,-0.03806177241237745
TSLP,-0.02703400789270249,0.026755343030185258,-0.04513549890108984,0.017125752922869063
OSM,-0.025796207085303124,0.027757905603634062,0.07525727965964524,0.044872986054197546
PRND,-0.027434926890720152,,,
SLPI,-0.013319260407839883,0.007706366247716322,0.11781012592908698,-0.09265807217883408
AFDN,-0.044807139993541516,-0.016498144158027583,-0.0315903970830027,-0.12049536854295756
KISS1,,,,0.13696373714079935
ULBP2,0.14954080743389814,0.06403365309079938,0.01487528262164446,-0.018682777110571043
ICAM4,,0.06535769009620232,,
TDGF1,,-0.01024887676138174,,
ANGPTL1,0.006975656642926567,0.014330993804539399,-0.03532934819316816,
LTBP1,0.006456451115454131,-0.02368464069013704,0.08507681577921641,-0.06075705631280339
NTN4,0.11641629137102427,-0.02275905163337188,-0.013622655397049425,0.04729421828835363
APP,0.0613666112678961,-0.031017909274051087,0.05850103727913043,0.016853233261330716
RIMS2,-0.027434924612032847,0.017310316945511408,0.10230248404846783,0.0446462746100347
WNT7A,-0.028220698476618372,-0.0492208415966332,0.011595500867189905,-0.10320710691491414
GPI,0.01769701759640582,-0.0128454475889687,-0.0649620998357661,-0.12452954703698146
IL1B,-0.01999569328416537,0.06426924262331853,0.07620675329573075,-0.07912216598258322
HAS2,0.054973514218829705,0.05127189246911099,0.07503411738866282,-0.12330482808368501
IL11,,-0.02320873931839374,0.050255047226649155,-0.03637114049531782
SEMA4B,0.018004969664333355,-0.023517049031337584,0.06907487258625537,0.13682095386088075
FGF12,0.04505932231609029,0.010277720560099492,0.027401160071120027,-0.03474335282283127
CP,-0.022489894585205724,-0.016957595234966726,-0.028385925295683054,-0.005591675322283508
NLGN3,0.0004302290941984077,0.01430678776907461,-0.07299676794645285,0.13940272397612316
GZMB,0.019710783028214583,-0.023268184079158174,,
PROC,0.026474451707278957,-0.005939455657961381,0.06450485381705319,-0.07900030712342206
TNFSF11,,,0.07534503298988202,
AGT,0.022446036494102834,0.00855129914064922,0.08109026053162745,0.09102811057192149
PTHLH,-0.03827858671051599,0.007710651764962811,0.0713329401819177,-0.02469498518521049
COL1A1,-0.04736498017039239,-0.030857574520610463,0.09352312656312384,0.020261790319676728
LAMB2,-0.01764698688741826,-0.03237007949069874,0.07508260515535568,0.000591239575864032
DSC2,0.11486589236143858,-0.006989323485404277,-0.06563414038551743,-0.041657241639993674
WNT5B,-0.0019438823109804333,-0.024030397420075934,0.01544090112808275,0.05950388717933204
LEFTY1,0.016172011192611597,-0.019310350537051397,0.08853381021832658,-0.05904097243023989
CXCL5,0.05777844063177631,-0.012485869871917077,-0.025010389727202164,-0.07025013713948132
S100A1,0.04638150489999568,-0.06555961250625489,-0.11377642616500686,0.06704319617002102
C4BPA,,-0.014840537811222387,-0.03286390261718294,
NPTX1,-0.041084022111146416,-0.018930375585241823,-0.035848502797875124,0.005117136427682924
TGS1,-0.006209458683705131,0.020555399129922117,0.0002865665147840656,0.03834109230300875
SST,-0.03518696265449709,-0.038207395675631674,,
IL34,-0.027688758406384104,0.03490499036785873,0.031018096745017553,-0.038334728693107
DHH,,,-0.013964728519740514,
XCL2,0.06715482349470102,-0.015938747659383804,,
TF,0.0007597373040055148,0.05156431289193939,-0.0710719419988238,0.03346249043776588
IL33,0.006899391252015416,-0.006299093614292949,0.048612173681918766,0.0063568681655694756
RBP4,,-0.033732744442776276,-0.03854311694191712,-0.029267025781072004
CCL19,,-0.009480947633410439,,
CCL20,,0.053246089560515304,,-0.04104193939355691
NAMPT,-0.020232257940747827,-0.013000814706240985,0.06615020905262058,-0.07593300373859398
