,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PLAU,-0.056840671853876756,0.07415005252479424,0.14969600690632545,0.001737379412821154,0.022040239303553304,0.0022922766048389725,0.16637980768947297,0.15833907419654794,0.07868693133611032,0.007261683675454021,0.14199854039377058,-0.002102240366388648,-0.04452164501824098,0.13361799433358137,0.10863377571329341,0.20828974678592177,0.055338821821605357,0.09750384582493221,0.15451125437826743,0.21137438194840844
CXCL12,0.03978064833894349,0.13543811457589908,0.04686218101452546,0.0385167375688794,-0.041872251239646587,0.10114240506362421,0.006415508311904159,0.04887813716681358,0.004084985012783615,0.029280763635087904,0.01585854351199588,-0.04710784261137561,-0.023535032000209698,0.03791104783181718,0.018396208308346054,0.028554768999578605,0.051638947487463234,-0.047673587290483085,-0.034119693562676176,0.010796300902641172
MMP9,-0.01836835060030929,-0.04473460307190184,0.03236342208745607,0.07799298749274858,-0.07365931994376691,-0.04344053513549793,0.02384414042678136,0.12583671422102355,-0.005294533685746563,0.026773817219209635,0.15021140359529916,-0.06997676865988985,-0.009793205567955397,-0.12853559073244808,-0.1177783288243757,0.20556354904399282,-0.066256051840618,,-0.00039647330726555344,0.07826602024988452
TNFSF14,-0.003574149717367708,0.05412821026755576,0.06459955172236707,-0.013409560611205166,-0.0331832876148002,-0.010117890913116075,,0.0444167615980843,0.12087868369706703,-0.04289508608168542,,0.15653060062168472,-0.0611317281942846,0.018649296141402618,-0.015421385735042354,0.13376693580068083,-0.037695344490114864,-0.03819607863542715,-0.038266056398360136,0.029137919184881834
HBEGF,-0.005957930940824496,0.1121295395744515,0.1313782158093769,0.026197699339628025,0.07020594087271208,-0.07405604922221319,0.15420383272348764,0.0793055751845899,0.16548462031916478,-0.04801874917668847,0.06915852567504867,0.0007519917427536311,-0.1333575971693862,-0.07559433617981326,0.010826428606386449,0.018912762455653577,0.013768181263550257,-0.020129092685041053,0.010825921139413181,0.10114415647539764
NUCB2,0.016580479554502595,-0.027287457221044878,-0.009884630756428224,-0.022974936383548694,0.06306486912427245,0.05344196629484483,0.018633790639349033,0.05432026635636524,0.011626708054018725,0.02490297548218914,0.00869518714779855,0.06274173383955553,-0.02682300402740597,0.0012625592708273286,-0.015434681028624383,-0.060510422889678304,-0.03685881950734109,-0.0556514846463539,-0.02457371672403069,0.06760758030327647
VCAN,-0.05392453945034145,0.18098918182080742,0.08782039164368205,0.008197163376783084,-0.06038239219190135,-0.03510817337877476,0.23835223739426578,0.09497847176572907,0.12244573940998432,-0.012471826814896173,0.15233357954648535,-0.01754175375038581,0.062471366270852036,0.12354447860211326,0.1693870922633414,-0.20027908995835383,-0.000560341047491247,0.11337097355899331,-0.03570320149433893,0.2339990090972894
VEGFC,-0.022100515751812617,-0.005616991959551882,0.016093764404125133,0.028925366696158573,0.015439012350961262,-0.01950086449705843,-0.041209902323033745,0.005460411955674023,-0.04850372753773648,-0.0351777347695016,0.13068339861302852,0.014733426921444233,0.020018331446677712,0.02263022599312798,-0.007256625280849269,0.08030377086901044,0.05149136468743279,,-0.02170536187019712,0.07895329160307456
LMAN1,0.012462963462627792,-0.07658466497496544,0.08954935319911131,0.003214861184594825,0.0948795827907358,0.01019699384041537,0.07545574548052786,0.08021173683973865,0.026150283878436445,-0.033666716452294826,0.09230277648125033,0.08191155589025235,-0.04377852800321602,-0.1537466510666795,-0.14788521050389222,0.09984895552742744,-0.021675125213740747,0.00894090132372521,-0.0033211878056277062,0.09628074495238433
IRAK4,-0.019096588978962607,-0.006607191887072309,0.054096257805600526,-0.05819372466528033,0.008489704037989569,-0.026871879598619558,0.110147757534084,0.09920144988917834,0.012989978997015398,0.029428349372878818,0.11842852322406992,-0.02880304369766764,-0.009810709191161213,-0.004340229224379774,0.02706579953422023,0.067544285279126,-0.0066729973513051394,-0.0734458876625783,0.06012239492316664,0.051025482138330504
MICB,-0.003440700731801033,-0.03679130547916381,-0.011923853608569226,-0.03114685876028523,0.04446889663065351,0.002106375868179037,0.015272827796248232,0.0920469708873937,0.1212008566227903,-0.0021571007138656575,0.15001804280579104,0.023967294425436672,0.0010361856257667698,0.011465907793691088,0.06950075231538798,0.07510515135981972,0.008035837668095402,,0.012851109504454011,0.019650808184447685
COL1A2,-0.024113409970177753,0.11390959017464461,0.22935310814176396,0.06564744554089279,-0.06420783954821527,0.024908156084268693,0.1245677548806553,0.18036671528191678,0.02220405957974611,-0.02964018529591908,0.1547660123866078,0.014049642502722497,-0.042279297292803275,-0.024412086758813966,-0.03681598913220737,0.2985883217520429,0.037433805749916366,0.00848777649670566,-0.04753969246378109,0.3005573406024765
ICOSLG,0.05691842885490464,-0.020663457259999293,0.0831775634810381,-0.0442509568782953,0.05652631656536823,0.06175533739144487,0.07206408140855408,0.11155150270295731,0.1100681976080142,-0.00023357393871659778,0.09019449861773242,0.14721246341214195,0.009976059155861427,0.06004487174314857,0.15400069979229156,0.06991700771761185,0.019710883480284526,-0.04014317939803761,0.04347372942594584,0.12828073159241576
GNAS,-0.08327354945136203,0.04251440958473856,-0.20530723374627763,-0.06968238722271022,-0.1370873405157192,0.12501786900970946,-0.15758675104182762,-0.10556501078450913,-0.1426163900677448,0.13534987068249232,-0.08483434386074792,0.017776131515226414,-0.05118032318716202,-0.08600667003337407,0.05122377182544068,0.2691780864688532,0.07851240299449638,0.011428150683955885,0.054022807958516904,0.04544453183003641
C4B,,0.11750915588273128,,,0.03824296908390844,,,,0.039987758633504074,,0.06766321938615073,0.04434075310967237,0.016451136416402723,,,-0.04793168479743966,-0.0020762463951772294,-0.04507249280738093,-0.018186164797287085,
COL2A1,-0.020758034961010342,0.02294710333666015,-0.08313135856214313,,,-0.011314802435939419,0.0074363973397932135,0.008882267788633089,,,0.04901770223579665,,,0.020047056979948776,0.05437336330915162,,0.004454373481513187,,0.173246054930753,0.08869118162765265
GSTM2,0.008799322921319876,-0.02894211063393943,0.0644410714229126,-0.03845006912436748,-0.0018893645441078744,0.026191242037484283,0.04540676688732472,0.011230046083242627,0.056808355532679905,0.10275018487609149,0.06519918533478915,0.03257273741070551,0.08023550445841594,0.03482912947149487,0.05149282789466029,0.00764322102652044,-0.013775283156642936,-0.05392781399392126,0.07976747467500905,-0.0033492424733708565
NLGN1,-0.061091920967004575,-0.015989591837199415,0.028594277005279632,-0.07167442880379662,0.0327045740374057,-0.0022114228345431965,0.11606023135432811,0.032247184282481745,-0.002880322354322772,0.0397656250183432,0.033853426658857266,0.06206980321476189,-0.0005442941381354519,0.15875572470276236,0.11662309510881812,0.09504906022301383,0.03818342434724256,-0.04490534988757165,0.01791110865320314,0.14998708005092248
SCGB3A2,,,0.12165662786293241,,,,,,,,0.08225846406100656,0.1391099054018131,,0.03048704757581905,0.03908741322231914,,0.05284266234419503,,-0.0265540495374279,0.05607488891688341
LEFTY2,0.23785009842349034,-0.05260157311901947,0.1907808548254995,0.030201440100377102,0.021573594228028518,-0.028365924609531946,0.08847545796847396,0.21019665060267761,0.06315215000281023,-0.030262101491644502,0.06400559196537527,0.35902794205612837,0.07339839345065846,0.023383403889379997,0.06735064608004125,0.283630961164114,0.048068239583281616,-0.0030273521409739717,0.008602425173322027,0.24058468722670434
ACE,-0.04320404821636752,0.08835011800920177,0.05990218774071888,0.06468394285757405,-0.03937544943704891,0.03834719615282003,0.05451230015979856,0.1350502494996956,0.07543753230323838,-0.03600272445721185,0.10731856763262945,0.002607588569182204,0.09671794074242733,0.13849217256238192,0.2016722435263712,0.3374730121595286,0.01884957711665003,,0.027961304814637176,0.03468896375218082
RPH3A,-0.08499122425615507,0.03682823695040788,-0.18556178863521333,-0.03435850523555261,0.02175316980296169,0.05523587720314576,-0.07944037739084266,-0.04802627093488031,0.0244045076232104,0.06872890977870952,0.040197939680546114,-0.018884727340433297,0.027953123668114838,-0.0037476373513381615,0.11546368012426161,-0.033566564145776516,0.028307105271624243,-0.09197934945808918,0.15157144931370506,-0.0204834871231913
NCAM1,-0.0041027480470082435,-0.010926398666548457,-0.1623589274167102,0.010746440603804315,-0.06303801512703226,0.0011528467386168837,0.09358445108762098,-0.0430647524987579,0.017172749089734807,-0.010460806722287039,-0.06792302409593189,-0.055756227546400465,0.11302807020198065,0.22923491431661755,0.12911063164914582,-0.2684770552635211,0.17600545285024366,-0.09664956373104917,0.018544031413711682,-0.0507997599103213
EFNB2,0.07191733119843581,0.09029603686690783,-0.0037752104879069746,-0.04615331801063912,-0.00673016801636174,0.05613645052960289,-0.020198518160508386,0.06737442461386736,0.012113549118278484,0.01700448938521188,0.06457750104443326,0.03964227752409242,-0.07900934489509875,0.05737467386024852,0.023373895494653164,0.12121167632329848,0.11336668157804598,-0.02653406197400832,-0.004294663364376453,0.23786982420758468
ICAM5,,0.04112485181435053,0.001580086112514737,0.08039873586549655,-0.036222398459919994,0.12222767566660156,-0.08622919612760173,-0.022313990567896548,-0.023848230309077744,0.08815455072314775,-0.06252995285528576,,,0.01837040674029224,-0.013726752181671121,,0.11344682642396264,0.011737600620602934,-0.023133213070569876,0.012855684077580967
CCL5,-0.021483920916705364,-0.014852553008096436,0.011088352678287216,,0.036713587349701975,0.042244199376563506,0.024094269037781686,0.05578376186962877,0.1287798159678554,0.06975546638361026,0.10180721362484448,0.1997593545299069,-0.006209441305242191,-0.004495510474586455,0.0024427602651482714,0.002004693064207421,0.03102680253902375,-0.023313505545888184,0.10987270914531728,-0.05343264056158018
PSPN,0.071500341119478,0.02117535392419079,0.03911823474708148,0.06378389217476195,0.021288853118564353,-0.03841891924801263,0.004484686539115852,0.08099028654436156,0.04093533941589147,0.021333579373833147,0.03156727004675279,0.042455182833693,-0.1034156219122808,-0.010888793259169758,0.05099472473256113,0.10252788641649739,0.0881305680542556,-0.032335283424966145,0.0922679424837914,0.02751829931057844
PENK,-0.01806154590645096,0.0007045161135079427,-0.09264376870834654,,0.013501111549089177,0.13708485169489368,-0.057257138583887306,-0.03253958460004327,-0.08773251586492586,0.167800579295276,0.005716346823144857,0.06754909754791634,,,,0.04290520912634577,0.025175713911972587,-0.06779435935522252,-0.019995956635799634,0.07541069031812214
EGF,0.055496346992688156,0.14713864834451332,0.02776588782123069,,0.07889658559102705,-0.02412970085513951,-0.020589052818337207,0.027269739198408458,-0.0509372900460715,-0.04350753188381864,0.06922226223049782,0.004329373457387866,0.05923564680881821,0.06357429121537111,0.00968814760766441,-0.04961058690752391,-0.003564548119757626,,0.0857597423871548,0.023359432928066477
SERPINC1,,,,,,,,,-0.039487461934030646,,,,,,0.038226154982507046,,0.04878723071332028,,,
UTS2B,-0.017797607082988866,0.06438053393238133,0.08630419108402447,,0.012559799536780585,-0.012985883907184647,-0.025170717956693713,,-0.019397282383317477,,,,,,,,,,0.09588503574671296,
F10,,,,,,0.08190427288804546,0.003868873348701551,0.03346441411170374,-0.0034149188728477674,0.0823025497056376,,0.00016318933887832053,,,0.028273951355347916,-0.049612135943757164,-0.006103548719784136,-0.032148135896840895,0.057318200654968475,0.025568159279555334
FN1,-0.07950044045544405,0.007034393504097131,0.2467559303035094,0.031757587047161286,-0.022963039476182452,-0.038783329997766444,0.09142227241967187,0.16360218967485785,-0.0008538447334248049,0.013355025727494663,0.15009135009909685,-0.0003697494149927255,0.0061178256150855115,-0.20010195828772506,-0.22264174737382939,0.32955293196728797,-0.07177714839631823,0.07047551465968135,-0.052290539744130074,0.08372928050727221
FGF2,-0.014856739609068498,-0.024362907926270768,0.06449131353868146,0.0660735692705918,0.032286799414869685,-0.02827022402364599,-0.02473365396556987,0.06916965258283918,0.08503309881076286,0.011108073362595778,0.05142977356803925,0.11011698126470382,0.08659281422154338,0.01412439340428864,0.059674901249209863,-0.10824551964984541,-0.023007488802472244,-0.027572050650163396,0.03341388631666656,0.046881821768452535
GDF9,-0.022531783177929723,-0.02189556968425488,0.04362587947668131,-0.027642847460407256,0.016429849264911575,-0.039002488961474305,0.13210932541304823,0.07432638279036383,0.06218784721865163,,0.014722096557189436,0.02317383588808367,-0.017303725084565215,0.04830887187203414,0.051578523778655454,0.056833614734075444,-0.047019309590637694,,0.01050971741096361,0.05714109138295566
CSF1,-0.024052539810665553,0.11476593157974445,0.2289226551856459,-0.06715258271989363,-0.07405971316328291,-0.049565946933029605,0.149253015288559,0.03310690546532742,0.1595330530021669,-0.029641259398027642,0.1037496634327996,0.14082728239997316,-0.07567073513886595,-0.028712460617332326,-0.034401239083443315,0.12435747104330502,-0.09070769119314058,0.06107538997006103,0.10099510251091559,0.1628565972929213
GZMB,0.09986105332172206,,-0.016297549714113055,-0.025083502647711108,-0.02199059117476674,0.0035429486551328917,-0.015546323425263258,,-0.04529915782340011,-0.016860766241144867,,,,-0.03551735891277665,-0.03790153478258553,,0.019777364711452645,,-0.043600242215365195,0.06937228625471244
WNT11,,,0.010922234550406775,,-0.03086363465490845,,,-0.03528748420942756,,,,,,0.04519860279713022,0.10093288142522426,,0.07876289010895425,,-0.021486815801965375,-0.009447446713170781
GDNF,,,-0.016048463131647962,0.10369584973727587,-0.002602452982297279,,0.04057517997177924,,,,-0.035862700391919244,,,0.02442041265243006,-0.05435995452740512,,-0.02117013524438928,,,
FASLG,-0.019083065134261695,,,,,,,,,,,,,,,,,,0.010073127362833426,
SHBG,0.0633714159896246,0.06319567571700385,0.0406882054628977,,0.011455613288141663,-0.02394808004462076,-0.016289099940443908,0.06802264393722515,0.016308732883778435,-0.02936948491327984,0.03513073445190957,0.07477119765649468,0.027261217456193764,0.029783405883392157,0.029831077516594424,-0.0475375833451392,-0.01131084392932854,,0.11876401835318695,-0.022285405380701645
EFNA5,0.006405815383156395,0.0005757234100989628,-0.010153339878173998,-0.025836880714983752,0.0019439241927476038,0.08249772963549443,-0.0479785150296819,-0.05772062789292411,-0.025500574870667245,0.10822481705557996,-0.03032994513735482,-0.0111703083003342,0.05551010082082054,-0.03833631820113414,-0.021320102931776535,0.13536985216888767,-0.02924324894340838,-0.05782878217812557,0.03667629186869669,-0.05296721985893719
THBS1,0.07239459531671148,0.18979642950259965,0.08796894729591216,-0.019745470270720735,0.024073999698697272,-0.015813772634925637,0.12034502532204729,0.0826506240631852,0.15508561381612104,0.005241168778246883,0.03228424719578726,0.16034453473222585,-0.07605721326186762,0.05162750567059307,0.01199857943725094,0.16841523187804203,0.03143638068167436,0.12448332569061432,-0.014728897965442274,0.3018622675507892
PODXL,0.0602209562314213,0.09748036496475308,0.10978641040943439,0.0409014160613561,-0.05943037534718572,-0.040670563654738784,0.17253072715481663,0.16568061968821465,-0.017140408298528233,0.06753622041266576,0.0684377136723751,0.1012543871205462,-0.009356534627976228,0.06535925080308912,0.12953569879704807,0.24719693399942314,0.025725841079906712,-0.013236954777588975,0.06562347847490557,0.37623286957753505
LCN2,,0.026455590095727406,,,0.049783762344125786,,,,,,,,,-0.03085154274348729,-0.060783482662606435,,,,,
C5,0.06519804083444483,-0.052219326463354664,0.09371564265859961,-0.045472249379226184,-0.0032570932138474944,0.04500927837311316,0.10626094868008021,0.13170505502391414,0.0055536112030173945,-0.01656873361116871,0.03661042744481529,0.11015364004498952,-0.009527029912857959,0.032264081596218804,0.027021172931908435,0.11402043958386857,0.061341445051631825,0.00853358810861019,0.023398373875317045,0.0869958104826845
DLK1,,,,,0.010747872881598189,-0.01057648359277482,0.020678466677912077,,-0.039424595670498594,,,0.21505776546668187,-0.0051557967740808305,,,,,,,-0.026055835749112338
CXCL5,0.11108091760387641,0.12743614601940098,0.08754648435365939,,0.02563404564941684,0.05735900549527189,-0.023578903223698457,-0.0393107106659643,-0.015644700434681313,0.008145985833733594,,0.05737179932680254,-0.029577652514718146,-0.09508709622312421,-0.1298788884197864,0.039742618312732486,-0.05396700225173876,,-0.03224765268813682,0.09837277249335635
BCAN,-0.10648520916479169,0.053448477087464294,-0.12900025279887917,0.002586199604549117,-0.1499614186879377,-0.011234183634857104,0.23160023809739447,0.14109088219355176,0.07986476376776862,0.05049553623434851,0.22118278315125767,-0.12641516943780243,0.09222980502035266,0.23772958947191936,0.28216550491016934,0.11789389153321637,-0.17176975117483625,0.07738128569560468,0.07489664759671436,0.2349604748678468
RELN,-0.018321908476811494,0.18105276601142972,0.017340726436695566,0.1230480539648141,-0.015434599868518351,0.05181907629993058,-0.06261333707943334,0.0011574567308624444,-0.032354361086704204,-0.023780518531157136,0.024444370239872303,,,,,-0.025306919888732175,-0.037390726119654515,-0.051560426810968805,,0.02334917906252372
COL4A3,,-0.037408598739245,-0.01839981675160898,-0.022287532043221626,0.004654360570282492,-0.03162189924485177,,,-0.013786122760937696,,-0.02628915030441441,,,,0.00974602691413439,0.04511871023878134,0.004611474322266243,,-0.029418007270664435,-0.00971747153189218
GNB3,-0.032728430536225275,-0.024600258408073308,0.017825712374293392,-0.0031541527112737516,0.06581834918200044,0.09116368436001056,0.1395236838018617,0.1312210662242201,0.06440947335777085,0.06545472828947084,0.005162797199993911,-0.09827016128284266,0.005772296537645184,0.07932161947019953,0.09928055193839525,0.12682150226073535,0.051266006810820774,,-0.060276322321230494,0.027494378211988416
PYY,,,,,,,,,-0.003056462784310655,,-0.0005946634913069108,,,0.012160301295948183,0.033808839304310515,,,,0.016628245693168644,0.1643799474041022
MSTN,-0.10697075134185598,0.01416512861224365,-0.02952785085367563,,-0.024983274982563867,-0.047123630778617344,0.08729264231625669,0.11282011313481378,0.09581393480568562,,0.02322932211432546,0.0531047094489608,0.03078061884453995,0.04299331233038124,0.048071599237469474,0.07965383785297313,0.018351053803130072,,-0.03904334711580642,-0.06752503413249208
COL18A1,0.05935420521100354,0.14124028921906,0.13966011372606385,0.0499353120566116,-0.037061228040338484,0.044435602744455474,0.20211495954740208,0.10268398662754444,0.09738560080773327,-0.023389209668317,0.16223087958997592,-0.013058912515337476,0.01364042140018566,-0.07192816947962229,-0.1473100691203764,0.25259680927176437,0.09883902838367443,0.07794205966188208,0.0006964024911870793,0.14333263403221805
FABP5,0.14217576008359695,0.12927878389750136,0.2402153836976679,0.11270355475277286,0.07540208217527816,-0.02988320564922448,0.2058775827375521,0.08886653516157003,0.12205401967447585,0.016752778937488354,0.0987165097377659,0.11031240970707427,0.07288696193120162,0.14380960426748143,0.19500101475384338,0.18515608497116973,0.018490322889500928,0.050274296105138415,0.0926360726052224,0.2598022835202444
TGFB3,-0.01776518600293382,0.15538904277692078,0.012765901702068561,-0.0302390627297162,-0.043389960634770304,-0.010574847178236651,0.03039034826333167,0.05189187722094156,0.027748204050238652,-0.051345364339430495,0.21980256863001693,0.026151507894477153,-0.10049573321318195,0.02149059970923351,0.091060428068266,-0.022390857483840548,-0.008480308068854036,0.007910852144351728,0.017548420912061116,0.05837953907132876
BSG,-0.0659435236711151,-0.04221270089209452,-0.12658469392140245,-0.025211349805259686,0.04807540122650802,0.014435198470376049,0.05749349292241974,0.06304453995381834,-0.006065900945427344,0.036800218633945635,-0.0007177261769903314,-0.04065187045425402,-0.02041596025627055,-0.10539211698400415,-0.047333833351669435,0.3599313749131204,-0.05398374751267185,-6.779617719245593e-06,0.05854511030132011,0.20432770245599158
TDGF1,,,,,,,0.06714770854244867,,0.03501905236557525,0.040775266907835186,,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,,,-0.019607120276671205,
