,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PODXL,0.08963734102229669,-0.008150160974148266,0.1850331171452858,0.07108339178649499,0.24513543319507625,0.0640487739860632,-0.002338909973131538,0.07105235737592143,0.10745815704972894,0.06926946519661563,0.08851523165881883,0.09974758669587531,0.06341741238394202
JAM3,0.08670105946944073,0.029746093792033863,0.00023942602576053584,0.006355935157808585,0.14754282486311923,0.06485746570282665,0.006635397867131297,0.12035017676681076,0.09593255689946718,0.02002339682965022,-0.03330383296263099,-0.04190538150976028,0.074647416080385
TGFB2,0.05254992384552273,0.008933703170415705,-0.03183972397535262,-0.03763032004503396,0.09720980086485391,0.07837466276578513,-0.049988156534647846,0.056663055893190706,0.03757100970237962,0.05468087285021056,0.03830433300155794,0.002316466156449326,0.01123508045822956
COL18A1,0.052232863608793346,-0.02776799757487551,0.16658880947175275,0.04932338936531177,0.3482703191089668,0.10460441753153522,-0.0259579129500887,0.03264826191554568,0.05618089904321808,0.0010839766891948817,0.012168685290659719,-0.05026074795406469,0.03361442269286464
NODAL,-0.011234723356996117,-0.025040985838807657,,0.1008773435334228,0.21580079289810736,0.0417590566974316,,0.011492762554311461,0.005107728259091797,0.09689931306518716,0.06845937924142598,0.1673118298302183,0.03303196074478293
INHBB,-0.01872915557283471,-0.0011024250268566156,-0.050051724370230935,0.06631456549977403,0.08658369360954142,-0.00914564899081284,-0.004296866341750097,-0.10714942217052284,0.07032680640907012,0.06768435095064075,-0.015319735550158987,0.10571831013411123,0.036443117918923844
LCN1,0.026319316130671084,,,,,0.003097663014610984,,,0.05277119609815445,0.011517388855127285,,-0.02382783019006524,-0.02192728962670798
ARF4,-0.019837402072453676,0.02473248877723953,-0.14589739264577353,0.04808383254331007,0.1617293217795955,0.10998092514653389,0.010677969662054278,-0.06010814995445798,0.05555606214808027,0.05141454914843545,-0.023144443353162406,0.022900234587966452,0.07516025502610953
CXCL14,0.007276452310463422,-0.10632467556865804,0.010502339959915914,0.069075337885406,-0.22467290603972942,-0.04123470077404327,0.008270513464279405,0.02067273828307041,0.04552702386771208,0.05588613066368732,0.004526446081340072,0.11608846630682942,0.03550456747245826
LIF,-0.005531330359281478,0.04363945578615748,-0.10650487904018213,0.0139430432981208,0.026023937345158094,0.022781056419617154,-0.0027316093970877115,-0.12051032691367974,-0.032960499465211145,0.0072899628697979816,0.028880315822179238,-0.05708587633928534,0.06976753335677992
IL17B,,,-0.043258186763815876,,,0.07226418637765372,,0.015782184490179423,-0.03696076160445625,-0.020535283390446007,0.09515195152670708,-0.01849843875397705,-0.024791815443357762
MMP1,0.021076924706300987,,-0.04143808594471442,,,,,0.024805737245609537,0.03142560498936635,0.021010596196390015,0.040205672332388996,-0.007313205984836844,0.04775098000064087
MATN1,0.05097434232232504,,-0.06910483397412263,,0.05011316982274612,-0.019088681095778035,-0.011265181568941168,,-0.003191223026255975,-0.010725858800656166,0.05337956612132513,0.030193650435654848,0.021564582490558624
ADAM28,0.004328307961122845,-0.044530353912131504,-0.01914060938457981,-0.008673642920684725,0.12174955589956019,0.018879638505998952,-0.03399969020254478,0.001279504714620557,0.09731520369090832,0.06559039436130425,-0.0492172238628962,0.01741485874367877,-0.007829933344632238
TCN2,0.08122449425654672,-0.009197785537806868,0.012964236171341504,0.013429001052124297,0.11756064211449727,0.09761741238476088,0.018826932144754123,0.010501642414022799,0.00958931116842025,0.03660572127916853,0.016044209894773422,-0.01094754385467552,0.026324046617315293
THPO,-0.014859431690808545,,,-0.02396668709580625,-0.044126058422574846,-0.01701234354502428,0.025567788422836326,-0.04963963365876734,,,-0.018259512264407043,-0.031022417204109455,-0.017888304150175
CUBN,0.04691575561172366,0.05395462928947318,0.00809695415180882,0.10491628445950764,0.19298088557630413,-0.0006835215338205111,0.025135404304894218,-0.08177078126737741,0.0387490071023039,0.017237978009171442,-0.0213245169974648,0.06443113087202293,-0.04906595609902057
TIMP3,0.04528088951678,0.06031548280535792,0.027447945810247537,-0.01576483059976604,0.01915189114979765,0.06067440289067674,-0.0013022964544315738,0.030166771911499995,-0.01741451091947109,-0.04372853841888933,-0.039865305919972206,-0.0018913254836988103,0.010732501298916848
PIGF,-0.01659433546850534,0.018503409988314058,0.0925729025824933,-0.010407825084173514,0.23213178618798416,0.09251920086566122,-0.00850298199469277,-0.07440185742258616,0.041620787012262676,0.0750633988819234,0.0027355838525615064,0.10088099557253206,0.028166628484242257
CRH,-0.04623000987333398,-0.031426371198747964,,-0.01332494740844908,-0.011944068107801306,-0.027997401332003635,-0.01773402538221079,,-0.027985903333157067,0.009232564084440176,0.06781371443369548,0.08274794589215145,-0.04948230252662512
BDNF,-0.059034542846522535,-0.0038574226520039167,0.020343056268739897,-0.0357367317190421,-0.0911997779277716,-0.08980798940118129,-0.0030681612230450774,0.03583687081961955,0.016697105130653995,0.08898733018292063,0.014353529823510229,0.08441146823132152,0.05670566898012489
CCL5,0.07663231219943559,-0.0218770334639418,,0.013255853520618857,-0.02031273650265565,0.10725922585736558,-0.008433116912322456,-0.05215311374284848,-0.016787912546482927,0.02349972001285631,-0.02202612937594547,0.014433788732562649,0.0786372737929393
GAD1,-0.004105180138768921,-0.010915654974654479,0.01568477233761936,0.019903697885212717,-0.20604216125039468,-0.0425042600588224,-0.04981137563188704,-0.08673073025703507,0.04663344279521347,-0.01888202167556116,0.08617868201237334,-0.02575520236739681,-0.04802818064109507
COL14A1,-1.008072385341703e-05,0.022644521898716796,0.08000228511476325,0.02297537869255958,0.03865413722239211,0.07771805750048505,0.02023734043411152,-0.039499816835460194,0.023398197711747868,0.026157390898153946,0.002871492895435092,0.010883744198570355,0.018522020851580764
HLA-A,-0.01927885918477523,-0.024908152124937605,-0.14035923968095682,0.024856149760570677,0.12831332002229587,0.09809792075731559,0.041702558937183075,0.056464583995786764,0.05312541346413366,-0.02654620103097555,-0.003790313694157746,-0.004373024120476518,0.0511732343857099
CD5L,-0.03810327754006252,0.009855151146286139,,,,,,,,,,,
FGF18,-0.007606884303041172,,0.013152854471531994,-0.01058657106899127,-0.03064717110037199,,-0.012071085864592261,,-0.01165685038976363,0.013922768143272948,0.04205846814961914,0.011266925374554078,-0.031016152190193963
ADM,-0.10894960175619982,0.036208073181835096,-0.1876284186650086,0.002760435764536635,0.18056790749220714,0.08988030123929452,0.01598678362156922,0.008449622210156842,-0.02055608199598611,-0.11227069623056528,-0.03188741770828325,-0.013161110538422897,-0.0044629339621468835
CCL15,0.02526038126670292,,,,,,,,,,,-0.02043588274330224,
GNAI2,0.057593158938982154,-0.03414229828912409,0.038190563173341505,0.06558288838463874,0.20283192396534647,0.10209647938226134,0.014906763986485543,0.06560754825322218,-0.030076321785551426,0.028990441623989123,-0.017796370703590133,-0.02064689815847857,0.027412775025304027
HDC,,,,,,0.11484152379155815,,,,,,-0.0007262163443940668,0.021478746498985967
COL11A1,0.006941953216160269,0.049023288169842014,-0.028404772419461665,-0.0048857364735647715,0.397456437505715,0.014646681143670206,-0.011125299413257276,-0.05288366504292603,0.03087650475772456,-0.008518999413958275,0.01696685971833891,0.06023475002282516,0.02788706071655245
NUCB2,-0.023889741515274933,-0.00897661288365929,-0.0038356786014211107,0.0395529013022995,0.042339493769539986,0.04481754752595833,0.025103837534667363,-0.015891093964874845,0.087211038642363,0.004436976331522266,-0.00636637048669109,0.05512465326301506,-0.032542275576213565
FGF16,,,,,,,,,,,,,0.02464559879148668
CXCL1,-0.027788845828116884,0.058094191608597225,-0.04262497303796346,0.04451327467238212,,-0.04657390712788608,0.0984299125256168,-0.006912120832349072,0.03536957706499467,0.049506374921398255,-0.05329900048189856,0.01075518675023515,-0.017112830076150314
VCAN,0.0402581136267312,0.04602342608555366,0.18132900476389663,0.009527769522369669,0.41013469740609887,0.027810213417570385,-0.02277602396318148,0.03729503242605677,-0.007018192511435938,0.03553825770627966,0.011213521601642339,-0.03440981762021326,0.07500231078050479
MMP7,-0.06216346977939245,,,-0.02104682341385161,0.016739069337104243,-0.01328952451632898,-0.011125454522634894,-0.0013961450295530958,0.12854832723525014,0.057023290603991215,-0.0019242299462154987,-0.04936758971918768,0.07054024672232152
PTPN6,0.02209505881668573,-0.024494859812319844,0.044312804894015165,0.05508587845164617,0.10769932200866181,0.040620243637420915,-0.017644986601041295,0.03363046288807203,-0.04142206217927016,0.0516308127241433,0.00027512936589925034,0.05398892949781321,0.02115898688646269
PTGS2,-0.048735830246004364,-0.00875373986266205,-0.11376077536706514,-0.016567470088242334,0.05647688186135167,-0.043425215179466244,-0.042863809483038584,0.10181504674059741,-0.05801227847218505,-0.04222642336978674,-0.010447428618892632,-0.048615455890082836,-0.004063559272574731
XCL1,0.06317804876390731,,,-0.01151856819845219,,,-0.018273142778160473,,,,,,-0.026870703278038015
CD58,0.018864856988813596,0.0038164750299193016,0.04736319790970615,-0.007704711478763804,0.10723875722549926,0.0762343456835417,0.02415640609726858,0.10948911337655617,0.044292785011100656,0.04358146559359957,-0.023954118213442236,0.09891165147652128,0.0431959168081442
TNFSF14,0.033551031393739376,0.08120213214275683,0.004168719172547545,-0.017734671413393726,,-0.0004645268733880164,0.019014257532069413,-0.04810916112934935,-0.00833184800259179,-0.05116826408946865,-0.013733929787569009,0.005002606470751007,0.012082404797493857
CNTN4,-0.0508961999575022,-0.027524331529163264,-0.02881924958683841,-0.020700939360399226,-0.07451049642993182,-0.03905359179409355,0.0072868933962482955,,-0.007392113154772846,0.03390235708693499,-0.011735450071525207,-0.034772925349611794,0.004632080156695922
NTF4,,,,-0.014570484345994308,,,,,,,,,
INSL3,0.01120024370281323,,,-0.010586568992497145,,,-0.012828819191839454,,0.12984903979584556,0.00228848829680198,-0.03549634764659818,-0.027981358859139244,
BTLA,,,,-0.016804102296606647,,,,,,,,0.06602826834279207,
MFNG,0.07646750398555624,-0.006394789705822438,0.161570913726748,-0.004472228866609958,0.2649914007261969,0.11265110292192436,-0.019579985311171368,0.06463581391187194,0.07536056488901222,0.03102480885496202,-0.00149146566604456,0.05863575859917451,-0.026397295734848576
ICAM1,-0.041168116071426175,0.010488226634927975,-0.05450371459122932,-0.01831833863670191,0.2097317972952027,-0.009863616144856886,0.030386793631786417,-0.040591305931813676,-0.006667566458030032,-0.03069079944204292,0.00856244111076003,0.10036527249191346,0.008253986329955589
PROS1,0.03593483244024685,-0.013305424130875416,-0.009258044349344866,0.0544483446960422,0.1857805457776515,0.09421131334584427,0.03943062807040303,0.13933950432054437,0.09960743667579741,0.02501857908346248,0.010852021090019882,0.059157724243602244,0.030626331580718567
CLCF1,0.0005914531962819112,0.004854867519263339,-0.016710286025727376,0.023098948523349712,0.1664346937731511,0.04566736718316503,0.008338744903549017,-0.05047706734319595,0.009500325804119455,0.008164410652653938,0.03329822976257358,-0.025492939094998626,0.09313265660675976
PSAP,-0.020205070320046162,0.007459837274301122,-0.014407386706818796,0.0059781657434543525,-0.3174197466489444,-0.07889126216121736,-0.006702108548941142,0.08637957151340059,0.10913753214467502,-0.05987433209048752,0.01224000608048949,0.012693893690417206,0.0778090241622509
EFEMP1,-0.028718356629732916,0.007254833243834955,-0.049067315636145074,0.05059408593053357,0.17996515897360071,0.025160005664248104,-0.016743565620155925,0.07562618431447321,0.19617774801434265,0.0803333360038419,0.039537078395439386,-0.06622137946737808,0.028401542509747343
C1QTNF1,0.03778064400202875,0.057136294860855884,0.013210302788884964,-0.028391490237139258,0.13276955018862277,0.04177316202622627,-0.0319296426374013,0.049768679804585166,0.09126126702877717,0.006422890918345034,0.01994818745418235,0.030442737292275913,0.04903377625460743
ALB,-0.054057629848434825,0.0336691412035143,,-0.018794941825419787,0.014048617032036801,-0.022291505350471013,-0.014005705759740444,-0.05542548419530491,0.0039540429260099584,0.016030901785100894,-0.019585351257687282,0.021435127383163204,-0.031987660487183094
CCL13,,,,,,,,,-0.02594809116779212,,-0.029988413778497928,,
EFNA3,-0.07819352059483554,-0.008449888433466344,-8.284346945468993e-05,-0.03608046847450418,-0.0746910805457388,-0.02431683408698671,-0.009667107131124104,0.04513180388176864,-0.003020102289421315,-0.0319009614141383,0.035630063016064493,0.1395288850890174,-0.02111500194164967
DRAXIN,-0.03176723100469567,0.01978035633901278,-0.07023349658269665,-0.034485756943281175,0.33595783874653357,0.01794477626908602,0.004839657108436125,0.049717224186860594,0.04236203943428688,0.028944530421282866,0.02419501069819511,0.07130150662662212,0.011264398171747451
RAET1L,0.0390796001710033,,,,,,,,,-0.01779249550536518,-0.00753299888687224,,
NPTX2,-0.010701293304282725,0.004571312271317343,0.048531472763149085,-0.002251791165524671,-0.23731709194664463,-0.09135308209791752,-0.022705132639983222,0.16289725036981817,0.034978374515992894,0.028460177559146174,0.01843286927184412,0.02382005381126637,0.036173819962244565
FGF11,-0.039702378849054885,0.02960961819182424,-0.149527835833173,0.025250446180267175,0.19601125830742117,0.0889574451331276,-0.03404004436332295,0.04369701864667135,0.006803531703300971,-0.03200213742083713,0.007859946006475126,0.018476081488769096,-0.005535168243940205
CD59,0.1035263066551197,0.02121552513580495,0.0348567836165703,0.0003706771632559552,-0.21405397030833334,-0.09329618471734466,0.036684655006767077,0.04951540546966107,0.06952441852076807,0.01145763893870531,-0.04665191831911298,-0.01205612539735979,-0.008483676190750201
COL9A2,0.08700479651367192,0.026138619007951423,0.10471157105379132,0.0026067112084367187,0.2213246376235563,0.022059127563378453,0.02646911792065863,-0.09304785924073593,-0.015222741034110561,0.10318482055955491,0.0002192305746613579,0.030681200826094886,0.09160485366551727
DLL3,0.11544340104654989,0.017157208969480392,0.21859917155862452,0.02405746918330667,0.26110335728612627,0.05727300120336214,-0.017871324811980102,-0.030350697687835125,-0.079805744831686,0.06931984993236741,-0.04772414798579489,0.06293755785729273,0.05256970143262248
FGF5,,,,,,-0.01775060022157782,,,,,,-0.05983495442129136,0.017589572126645987
LIN7C,-0.024036423084796504,0.03688236227974939,0.07426132410949525,0.04634078311917814,0.016323677463119177,0.06014254936656912,-0.04220985210481126,0.12016637606325499,-0.03738151353974687,-0.012689373077556985,0.04641381002307874,0.053501692422419166,-0.01880034928013915
GDF7,-0.004671107060005267,-0.029535566329930266,,-0.018889529839731026,0.09444942622116155,0.04313081834968621,0.036298551975074894,,,0.15869850377536196,0.02254379065178419,0.026254720740553624,-0.034536443093067776
PSPN,-0.056094332123530516,-0.008539754484415088,0.11918530529351122,-0.008672035089670327,0.05706875988079756,-0.0075977682089186606,0.14176053256337237,-0.049803099496176444,-0.021454615133887845,0.042047616398582476,-0.01096722181491488,0.034107567180294715,0.027168789612341038
ANGPT1,0.04812132942926093,0.06590852273093398,-0.0041055832053010655,-0.03879978915376348,0.020302527446049098,0.1304308800885852,-0.031024461982437156,-0.04086282066027627,0.047334547223943285,0.010906251429381154,-0.006629533815950074,0.05002562901443407,0.07547117256469642
PNOC,-0.030848489830265943,0.01849610906965998,0.17973056904320062,-0.007472263399275876,-0.13981815824875984,-0.10300225306278123,-0.04477307540288454,,,-0.02999924895614315,-0.03421051041870262,0.0005129030683284247,-0.015643368062232366
L1CAM,0.03760567875901559,0.015522217339570345,-0.03157634746465021,0.0522159544451771,-0.06670509079031299,-0.04225882039574207,-0.043229802419780465,-0.042691978825726055,0.03851700021942131,-0.09700491711266523,0.07605227504566825,-0.01058507443770678,0.023238710667431908
APOA1,0.05163350380069877,-0.00965975290603533,0.10126118500991668,0.019119765349500474,0.13974405116877942,-0.00638167065525581,-0.016705354261698602,0.10378699189566856,0.07094976336633037,-0.007134542975040234,0.03544177967251813,0.013026174216140501,0.09054248603300065
PSEN1,0.034431177234177636,0.007204590565141423,-0.002491217666983587,-0.013388970415386395,0.050324337680646605,-4.3225599441582554e-05,0.046764225782737256,-0.005116333192842457,0.008017849970414482,0.0458498822226677,-0.045178365296470444,0.00423904616546511,-0.022919270574269766
CALM2,0.03301937848796639,-0.013314830195479684,0.1364238697089914,-0.0007554250991511148,-0.3226529885989801,-0.10715047796281148,-0.03458182690799083,0.04049118731947078,0.06344577262135306,0.10292662400350765,0.029589017197364335,0.11553581792704208,-0.02590702648530479
CLEC2B,-0.05096575667946648,0.04552689303968259,-0.06708940457779193,0.007877697488170389,0.06899732274380516,0.14400929285911857,-0.01063420683571513,0.08626472414361867,0.06081970630921704,0.0395002670858597,-0.0012446256903477391,0.036067800665621,0.06263864492479335
NTNG1,0.009909881272557581,0.007308973698259745,,-0.02725586464528107,0.058984733221630156,0.016152265573143323,-0.02205907916926715,-0.006953733371026952,0.016130819301922436,0.0758425597603567,-0.0032781331075193137,0.011411000678743463,0.08971396439173954
LRIG1,0.07983090470854322,-0.015557935340719389,0.06184435605167616,0.03401737918008737,0.038405081649076196,0.0281569059114605,-0.01368823654141522,-0.013389014161519558,0.010365237193977314,0.06574575043126478,-0.053270171535055096,0.06593537915069449,-0.010176701099269686
CPAMD8,-0.009899335768948908,,,0.03344265159675331,-0.010215139076508173,0.0773662650617152,-0.014230122476402284,,,-0.004503974160583064,,-0.029319088335121705,-0.02448892664689198
GHRL,0.0017748179994582511,0.015123634881710207,,-0.016163322389764163,0.02239307045484702,0.012743851027989736,-0.024950452924396335,-0.0563452288321349,,,-0.031213862638694165,-0.029662247821605998,0.07633247607033282
NPY,0.007761722802194283,0.06682068870191872,0.1508138734447814,-0.01663671769746066,-0.184514771842583,-0.04051834847923143,-0.002158086714540296,0.17682606240994692,0.037203965107106704,0.012845371564449532,-0.035010976648286174,-0.010821253597087306,-0.07659962235245311
MMP2,0.03772012274276264,0.011327680545151814,0.2143064893932311,-0.06956568987405584,0.293296574296958,0.11793924603476218,-0.030047624044052576,0.08039814599108165,0.0720610480182707,0.059813570402633895,-0.03194276001714937,0.012486711402296598,0.012776135994179273
LHB,,,,-0.010905735577213707,,,,,,,,,
PPY,-0.02352459930457477,,,-0.018983704947411084,,,-0.010399904450097463,,-0.011117775317639812,-0.034216820548509226,-0.043902157418889254,0.04174222119661571,0.015368377418897032
ALKAL2,-0.043282110699963156,-0.023707131094375486,,-0.010747292249304182,0.1418818998817446,-0.01820688201866503,-0.025086246093171984,0.06624443245226064,0.10816353700553717,0.05391434099430506,0.040304295919594925,0.044688837712873505,0.022935141634076422
CSF1,0.042463713334377824,0.010241715677686294,-0.0212923905963901,-0.02878536085030895,0.19549070926707426,0.02610400675164096,-0.02007516564537519,0.024981035925197344,0.04943642350005172,0.016703716946407626,0.07798606359562879,0.055400584356747426,0.056236098418102315
SEMA4C,0.04347928410694647,0.046925716341317855,0.09442324353611767,0.017402834117874143,0.1494951718980015,0.044151580451790386,0.03102216386958718,0.16404444749562686,0.06436212552474324,0.09017021126927618,-0.018585123546403688,-0.01935223471104704,0.032022045821003826
BMP8A,,,,,,,,,,,,0.008654917362098995,
ICAM2,0.07597018790646475,0.002644409418763647,0.0405284234254821,-0.03052309768243797,0.03432588048987627,0.0777539093706477,-0.0024294939519113865,0.05802031353987805,0.10484097073896964,0.07835390354224064,0.00774797854195767,0.01755024341627781,-0.009137886204437892
SYTL3,-0.025129001047909577,0.018368014259346553,-0.018143761824646474,0.03708139555766905,0.07290436059857867,0.061185578144841886,0.025226683342557232,-0.06205850509446087,-0.05088399849764826,0.03368381472879057,-0.01056844729874063,-0.03132425529775281,-0.012839767731994745
IL1A,-0.017074010679231314,-0.019825624874331677,0.025845421649198695,0.0013253798361493095,-0.0011673356443394295,0.023492871416438757,0.0007916495078412769,0.015571051826985358,-0.04507440598676184,0.026241319756458773,-0.009391658138446833,0.020752418081567088,-0.026079722765692852
HLA-G,-0.03429349178666277,,,-0.01151856715822874,0.06445163029584708,,,0.12880653612311385,0.038210936756362224,-0.012650037317656168,0.0728351129994327,,
PGF,0.020298011667030137,0.05561453161372936,-0.004200634808221705,-0.00947258315943354,0.23638584145765973,0.14595487863335704,-0.015009404459138615,0.013882773612559088,0.04700678555657353,0.06666080524578535,0.024830691260486183,0.014387310171975396,-0.002552490639734614
LGALS8,-0.01440079633947866,0.046419323298313935,0.008583216178704126,0.026413560166993918,0.023364148522494365,0.04266439149881216,0.025272629178199252,0.018065441920070507,0.02183889689825826,-0.023096561244198323,0.013797205220694284,0.029376072838842093,0.02666595872565713
DKK3,0.030268281196274015,-0.08529320093437354,0.0616337084492767,-0.015792395363068645,-0.3535144439831972,-0.10874417803720376,0.005238864264626619,0.0009002560616076608,0.029789803489011862,0.07524879546310735,-0.05995861416481026,0.019134803754037998,-0.036157747046491225
COL16A1,0.0925637027795486,-0.030655925129244557,0.178808258530523,0.0342130020070702,0.07966124795418639,-0.04028432944847109,-0.00409208445232426,0.03317740677022148,0.018758278511477742,0.06265965330616909,-0.01660733458977348,0.09408042835454333,0.0209551340660405
TPH1,0.06657041496458156,,0.047261069209108705,-0.020960817582045422,-0.008304176942701504,-0.01908868091558892,0.02228297002463679,-0.019695482312449122,-0.005640509881305789,0.0318888582376912,0.009179759667653454,0.033693721228147934,0.051876510151630424
TNC,-0.016343869492547927,-0.0016004721546892793,-0.15646189081715933,-0.0006330133385874066,0.2530665269737964,0.07976823848223233,0.01850570550381627,0.07323172063896616,0.047172141605096744,0.012627680008840186,0.01313900368040038,-0.03793311573427049,0.07355395086059904
TNFSF9,0.06252593022486025,-0.030973346299885147,0.08996748415353521,-0.01888953111035109,0.04131082283217917,-0.04309087922484096,0.002100033106949198,,0.032152939942549495,0.03340408044051801,-0.009408292498622033,-0.03974598049843718,-0.06122972322245736
C4A,,0.03428140486095437,,-0.012929382361702482,,,-0.012328565079842691,-0.00933369021653822,0.017924653957710715,,-0.02916079759376872,-0.00981313367077541,
CNTN2,0.043536059957075275,0.05040562279820805,0.1582119488826826,0.0005974775390723043,0.036316979032339755,-0.047259305193476916,0.015899910002474288,-0.03244232508233681,-0.03179971761797111,0.02354205448953286,0.015392232451654268,0.09703392649858032,0.013332332740257004
F7,-0.0389675754970088,,,,0.006297632627152369,-0.01605779738212754,,,0.009931451431638082,,0.13970294343664888,,-0.03026969722348125
LUM,0.0606753064551087,0.032241492325812665,-0.017095133256700458,0.003696523271286788,0.06559056665811772,0.14665096514272014,-0.012584743181238369,-0.01743298998094141,0.04520505581541234,0.06647089632246325,0.05061051277755481,-0.0020160155179911113,0.009070803074634204
BTC,0.027713854645369598,0.0026465136268982717,,0.06010396478243505,,,,,0.03853583441539379,-0.02100762104179331,-0.02792495477230208,0.04187251165436273,0.11503164517169348
APOC1,0.06930352257587152,0.055839502084318184,0.1639065385405466,0.0278138561702322,0.2916417600076027,0.15134131689983824,0.025622772313366283,0.03191463632358947,0.02542242053578274,0.023698726415668617,-0.01219147313588568,-0.008286177715333144,0.06360675333163907
PKM,-0.11568668115610543,0.04257049070273559,-0.16443066290611744,0.02723149290711466,-0.14526553411717455,-0.0016794572380874025,0.012491243052278878,0.022130576737151107,0.049991595490440965,-0.04806495544102902,-0.04114100200872764,0.005404370635627334,0.06028161965249936
TNF,0.010828171422984256,-0.0005075453656269463,,0.03445974480292474,0.0719270845741206,0.15789475314178153,0.002659754636204774,-0.08804653039264147,0.11022125027504388,0.018826445973921867,,0.05029063790040127,-0.023558654351957573
GNAS,-0.05149674283017717,0.003138775415291709,-0.012499861166419862,0.022264171223164934,-0.24678414855564967,-0.061108201706671125,0.01168084733613091,0.08116711555578965,-0.12208926662687392,-0.015456499464964125,0.03549336399564372,0.08535940024755692,-0.017634151875841976
BMP8B,0.011029517445119447,0.04734585700574001,0.007529196311684766,-0.016698955344138365,0.26505543431585654,0.0430795158664531,-0.02258350053459895,0.0400980051315939,0.029899130535426824,-0.020044324515553845,-0.05869426405601364,0.03449161546466029,0.0870913866671191
LIPH,0.04674127082337815,,-0.014887909498599534,-0.016379830686975554,,,-0.00994019367101565,0.05759796764588764,0.009234359950756308,-0.041649067971239115,0.03192601641865187,0.03842506977662541,0.017153642912465395
CCL28,0.02973901242057563,,,,-0.035866266311238564,,-0.015306262989419029,-0.01332827574644969,,,,-0.019501677707415548,-0.03564320454360537
PTPN11,0.09073022329415033,0.013460931162416244,0.07636956718201181,0.015920391672278402,0.03328560017245137,0.02575926356751843,-0.009042075524722597,0.04277694908006065,-0.02653093517093234,0.041084400841597715,0.01259203336950904,-0.038043362323539484,-0.014877852630781762
ADAM12,0.07990058898013644,0.04270803557936445,0.019848068770892662,-0.03773063627579188,0.21240725609623834,0.12477395027590472,-0.02222015101282704,0.08616695111507731,0.03138140126155932,0.07454809809801362,0.06034167986068744,-0.031483185360282,0.03519682550913526
EPO,0.03070652721310221,,,-0.016698955811726698,,,-0.010399904904055346,,-0.028180300053506666,0.011038441640972788,-0.02760790222458666,-0.02073841349793123,
EDN3,0.05443294242055712,0.06417991140939862,0.03884332780782582,0.006963958838735795,0.011462377308623045,-0.02845215104898112,-0.0161193396796682,,0.0864282548629967,0.0604381533376961,0.00823806156095475,-0.03768154633473135,0.04587305491721886
CCL22,,0.03951429573588166,,,,,-0.02094043374830009,,0.024551556564582813,0.07567270810459326,-0.02422473235590213,0.071648483952587,
CCL2,0.032852421617252874,-0.005508838557521805,0.04828633850738003,0.05491135082421981,0.13130803581768258,-0.011654343454310536,0.01413101095514806,0.04911477405675207,0.03523010516696316,0.08368392946788637,0.013826420781970068,-0.06837224937563714,0.013559353943842905
DSCAM,0.010759486764446753,-0.00687869109401785,0.10962387582809047,0.00540672604024431,0.21911965792598753,0.022256427569089934,-0.03211428798062221,0.04989772612221685,-0.002124374535408851,0.033682315683263485,-0.001805996752035187,0.03718722148426456,0.049477816514039694
GPHA2,0.06573691648719952,,,,,,,,,,,,
ANG,-0.07554060034326789,-0.0003632835708243488,-0.11880574238085438,0.02611732164325717,0.03340456355672348,0.02521488790800967,0.0014129153604958398,-0.05863539455914449,0.035566899192964574,-0.054962479712941936,0.01525680007670895,-0.0236948587808993,0.041670482756575394
FBLN2,-0.021617218834900292,0.11046629291350019,0.03372258976357568,-0.025320426311471408,-0.018860387405610187,0.032439205932698965,-0.036391259463301934,0.13427956268471591,0.05186486515949944,-0.019195892449000575,0.029436091634004437,0.04289760628525814,0.012601103804208548
VTN,0.042091554605602356,,0.05318366975836314,0.03228618847987293,0.039895856162003196,0.02953222107555647,-0.017085875826409934,-0.03852760733697176,-0.03221201143325742,-0.03651726277670791,-0.013968711221921885,-0.0338208908189399,0.05735384417034157
VEGFA,-0.12878669612366575,-0.009230398591987965,-0.25609923807077567,0.0022445909049398755,0.24836054185715747,0.008082995680939713,0.022459786572299596,-0.006294050437797366,-0.01193423595656261,-0.10613654348909124,0.02146910611106237,-0.04633689644122711,0.05098305863361995
F10,,-0.012468100935935195,,,-0.0031855901835526773,-0.01129121134419237,-0.011403270949370959,,,-0.0030262306248707536,0.09860957357243742,-0.0005794541457160052,0.017253337468358748
SERPINA1,-0.02570127126685548,-0.016013913193315653,0.06934877860788302,0.042578795202732375,0.16422561324348975,0.05647708294979086,0.03905102938145436,-0.030096395631233494,0.07475134963563851,0.05774352035133459,-0.0010599082189657865,-0.029856181058818307,0.0879188334530721
VWF,0.0897862945178284,0.049308213621505226,0.13039529764163366,0.03339368454836966,0.038934476981119244,0.12177958431629837,0.04676973401361764,0.030160053594575905,-0.0019573948901968705,0.02630588104347616,-0.0008018981747145316,-0.03269308154252099,-0.01641364483661436
GDNF,0.0010302963012368844,,0.006046976416953985,0.00755751118671949,0.15293569553577113,,,,-0.04499063836427623,0.047698035981500825,0.04237817526960483,,
VASP,0.03983435166309481,-0.07320420783359788,0.015062774473749766,0.03318516843276964,0.16466192254625928,0.07183013000818379,0.053585178181103824,-0.00020801340923481512,0.013050294404313297,0.053588829751719615,0.013319688327244698,0.01893056340995066,0.042473233803859534
