,UKF243,UKF248,UKF251,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH916T1,ZH916bulk
MFAP2,-0.04415870447931222,-0.06582675047958213,-0.05300704759926828,0.06215996130409158,-0.005980864602037307,0.015504443605768626,0.015472675097551085,0.08218313412515553,-0.09921457717081765,-0.012469787142854554,-0.018020080823853705,0.23226138437587038,-0.028585694985999145
HLA-C,-0.03598520120128344,-0.033791195456439216,-0.07102716101317477,0.12982745438152907,-0.03134384989161659,0.21089312866512072,0.10603185245985199,0.22178872832083465,-0.0723256493379479,-0.011289983005898915,0.05478412533701515,0.11465436022028018,0.19937516403914596
THBS1,-0.003034492616347762,-0.003086012098176466,0.038633383899148235,0.07536299639253817,-0.03509020888542717,0.1016317192310919,-0.015687672868285076,0.30785923492553663,-0.06915828144434286,-0.013257383245027971,-0.009708315575762084,0.23148199829369065,-0.1766846877145262
HSPA4,-0.008823747411876245,-0.012549482692461674,0.022072760244502127,-0.0473551180436754,-0.022932986273085793,0.02463149576114383,-3.919484747027009e-05,0.02595951778773195,-0.02173457916330639,0.034659763326001757,-0.053021527484325134,0.03554020678660739,0.11688554492350793
LMAN1,0.10336418781270265,0.009944450027130085,0.022092565844244686,-0.01921832422966305,0.01621021131012362,0.006637709661530188,-0.005053537433419778,0.03942320678604751,-0.04514691093959554,0.04385420950794012,-0.00686671346308304,0.06159106343773165,-0.2195779140070907
LYPD3,,0.011962565138872871,-0.03094352462193119,0.014229741409684523,-0.022436918326320356,-0.017950235460448882,-0.015534393938019368,-0.04296275713118005,-0.016313069522811474,,0.008889467270738584,0.021031803151075015,0.01658653214307997
APOE,-0.008976324851637326,-0.005966721622051871,0.08556773738404388,-0.14598614818015582,-0.08337785977451101,0.05617489145965774,-0.013791525194683853,0.1486385266909585,-0.09764284228517128,-0.04470277003468278,0.06704070446857364,0.201803666957685,0.26540185138530087
SOSTDC1,-0.041675752307102285,-0.012549074412478833,,,-0.04052162853147836,-0.04356002497273492,0.08595142655502207,-0.10666729308570458,,-0.038756595521315704,,-0.017477345959112673,-0.0013303503521844813
ANXA1,0.033153346515047866,-0.046983140634542724,0.002909241289391454,0.01384090273147756,0.0004535842354603826,0.022935704915922665,-0.0075144501980982555,0.18239564881358006,0.02990741125812088,0.0037776126409213573,0.013547270281123269,0.08881593454059508,-0.1980541745601328
WNT2B,0.03178523414819523,0.0033572933633267106,-0.026427388442526848,-0.06323626253105494,0.05233434243006256,0.032799755053693175,-0.009172181722164706,0.004511288863519228,-0.023432894214276193,-0.03312376063206146,0.02164991714931629,0.020060065872007725,0.01650894799127502
AMH,-0.07000321433914274,0.07888573743843592,0.009777047795824391,0.02111617341735872,0.015414034372899623,-0.01922245790285852,-0.013186539306631778,,-0.05340479652521569,0.0027449863446829814,,-0.04068821954538063,-0.06332408421373054
GDF10,0.03915126041896483,-0.03375790436174334,0.05157792463213169,,0.0369836980808219,-0.026295009907292374,-0.027211189604040596,-0.04332745855540584,,-0.02105926936817241,-0.005351366397437479,0.1504635277976615,0.05001129034613145
EFNB3,0.020588949198965287,0.029000659317159512,-0.03985145871545086,-0.0538833847835232,-0.020709498752112674,-0.0010110034923311963,0.012053075998960284,-0.009809227299210146,0.015359864457267714,-0.02929593635054353,0.01044694786289217,-0.06717248499144068,0.09361765240277142
LTB,0.018432535603960243,-0.05748821901704872,0.10202183948661224,0.023806483642122657,-0.018572171780280484,-0.018163284197822246,0.12566423731471357,0.08721841259718083,-0.032027464821915604,0.043663915453699555,0.09356048320448072,0.2049329299003129,0.0679952455024239
ANGPT2,-0.07393145257808952,-0.022878223978407018,-0.04695631082945155,0.07329411307970855,-0.08179876531243714,0.04962959548196296,-0.016824820863430373,0.15093826867982985,-0.0261899505193332,-0.04278731229217623,-0.08740392004272696,0.06370825715903533,0.2266122643435107
ADAM17,-6.529966072112365e-05,0.01109973969606608,-0.014222937950245802,-0.04151308123583818,-0.04304085274367568,0.027308458349165364,-0.025548255620221373,0.051518013769444884,-0.038472121485022916,0.016147263909852792,0.007834161280441518,-0.006711342811311344,-0.20271959135273288
LRPAP1,-0.04207626438523291,0.09268967353814032,0.03815003107281912,0.026103814657087863,-0.024443507773371544,-0.01252833636759326,0.024327791695786624,-0.08399238002670828,-0.0075760551837472925,-0.019206257479121074,-0.007209980092952956,-0.02419313083574776,0.14278952372867204
NID1,-0.037691062710575755,-0.01723547637997556,0.044140792131685244,0.0738316793117142,-0.06728672184847792,0.032963734015386735,0.054010110497345006,0.03724584318942281,0.03972286528541543,0.002242391961666556,-0.08289837821179555,0.2479905199405078,0.04635775691750711
MST1,0.033921029216722444,-0.006246583002034014,0.05654530873141394,-0.01098210504951264,-0.04112317241748168,0.0021627313994738054,-0.026651071857050717,-0.03136879127941348,-0.0019599537366979396,0.05901090079177434,0.08694061849201198,0.015131167337622915,-0.07240712842586355
CCL14,,,,,,,,,-0.03803879801036167,,,,
IL13,,,,,,,,,,-0.0063508258569457505,,,
DCN,-0.05521550943235153,-0.005940905495162311,-0.012979347656152518,0.03866289233031936,0.1229853164917677,0.06323762799950004,0.06669388496933917,0.1273723324611397,0.07509645493281286,-0.1338686700938735,0.08335834154178627,0.45459002327586145,0.18211367236538056
IGFL2,,,,,,-0.017681062261670787,,,,,,0.01402587341315344,
COL7A1,0.031899050973032146,0.01709093556838539,0.025820006912307368,0.03067042164619152,-0.05404078810495272,-0.014789916055401137,-0.02390527780747337,0.10069518384615642,-0.02873836446705353,-0.007247158064158265,-0.02880023102447237,0.18190791256019065,-0.08744719911868676
CALR,-0.0006674823861827288,0.009148260375042726,-0.022200473574337302,0.029427717705257504,-0.03867031242636781,0.005577581876388868,0.05584550783355079,0.24903661944712954,-0.006533208784048115,0.010053902913599724,-0.015906676756829295,0.19914961055976055,-0.22250672425761525
PIGA,-0.024458050506625067,0.008098503182336462,0.00797029962164375,-0.038883668594922156,-0.006327016270911318,-0.0022105423108611747,0.06017893273235544,-0.010023415033795998,0.0021860677264355934,-0.034165896701206636,-0.05492186594486448,-0.03433800925370522,-0.16513288740552987
CD200,-0.03274939219068511,0.014664535723283379,0.015496836726989701,-0.0020570241503225567,0.0037363023564159995,0.02832913313071647,0.004896245138827664,-0.0488934996716689,-0.029361852178207585,-0.0803705810397513,-0.018779083811687476,0.03830672123500114,0.21617462885999242
GRP,,0.026069515387604172,0.08524482050741528,,0.0383822940574953,0.02891804767107875,-0.016310823677913668,-0.03948713020659748,,-0.012500709090781534,0.017531373451188607,0.15226132638565254,-0.08071885467240983
CDH1,,0.03629401613212387,-0.03319044969472404,-0.01323112940374609,-0.02795056270184926,-0.0426611473906408,,0.023296600245797407,,0.01597204823624318,-0.047033982377806885,-0.07479468600949175,-0.10098323414163829
LPL,0.03337919350503279,0.017208866419962023,0.007184215489146957,-0.06466081592120963,-0.03730859139120995,0.02858451674982219,-0.014624049774824108,0.00564632187298997,-0.02057659814295566,0.03549667312396196,-0.11373614674695841,-0.2547601090026652,-0.4060099432982904
SEMA5A,0.08808831914186178,-0.008550992509832574,-0.036300383632958635,-0.017758315759681353,-0.10819829596880326,0.014526233352483672,0.08153572454523146,0.048114319342864274,0.023583135814789064,-0.04563221726085192,0.05774888243143394,-0.10326097281340235,-0.10062264582017506
SEMA7A,-0.06464563200524477,0.010679490809373532,0.019458649973483268,0.029425963917275054,-0.05903581332648108,-0.021798795424761316,0.025807649473614983,-0.031117776111306932,0.012610154708976843,-0.015557761949858657,0.02396606226520783,0.07113146241837423,0.23994167974541786
SEMA4G,-0.05082274063853803,-0.06759854219567633,-0.040497357674400034,-0.0439051514826264,-0.045892584179243495,0.017475661036710992,-0.02878289669779233,-0.05014447644262636,-0.0003317299037106363,0.054808358490755174,-0.029638359201034813,0.047803786934098556,-0.05851327413135229
SEMA3B,0.05356721079004728,0.034714194716480296,0.014742830932518228,-0.017847517890782597,-0.045562758175245376,0.05864935945711932,-0.013055771554419114,0.10237749150240177,0.03369252350163104,0.058656128480120716,0.01723843521728057,0.08765043805306769,0.11450663819651419
RPH3A,-0.035064748896610716,0.04920963535247914,0.009588268538188912,0.006114583025999459,-0.0011760809684909445,-0.010530379447425324,0.016295009876027163,-0.07370309066728963,,-0.0238783891411984,-0.050705996062862045,-0.11380999127224858,0.23330889160863524
JAG2,-0.06258935579646326,-0.05413740661187705,0.008365309709263488,-0.007653871933162703,-0.043285454789580735,0.02647196373285851,0.004497738310937963,-0.0020408345134136445,-0.040070039092894146,-0.03119571143758688,0.02901370596096859,0.11900413454944501,0.06916022250945947
CGN,0.03728077249506138,0.021439652231049686,-0.04023154500128796,-0.03010270915907432,-0.02937788084084818,-0.024879749692073246,-0.01235317158480753,-0.042300397205792435,,0.032879779307858056,-0.054081297346325316,0.030322098665974292,-0.07293282652035846
GDF15,0.049902649536187046,-0.04110382694099945,-0.017008096003178343,0.00809558845732201,-0.019890813528285655,-0.004860322923910199,,0.08500509056133083,-0.05968482617313352,0.005360030877216416,0.04506592683457792,0.07095290031956804,-0.24603561115504138
SEMA4F,-0.03410030653820564,0.024257222548089475,0.014836844784425958,-0.027577680322720864,-0.06075928010315187,0.0017722949301597765,-0.04565062161235273,-0.0871336444449472,-0.05972780276043384,0.04916893508891667,0.0823993881276212,0.07373790391126825,-0.029867168300811937
NXPH1,0.03715673433732289,-0.0759227214202652,-0.051436974152166456,-0.05023819539436719,-0.07257045548880965,0.07129705733460108,-0.03327322760724069,0.02827400670087271,,0.02794874750269131,-0.07123062878551469,-0.09143602797072979,-0.01385407976107836
ARF1,-0.07765264034696957,-0.03139687918456471,0.016674770485823966,0.08669323225952522,-0.0032696488669107225,-0.09072618407640111,0.0044190299982506025,0.10660751510408857,-0.0882591408727877,0.024747617644518567,-0.06426137096829249,0.00018224033926210578,0.011591038065181856
DSC3,,-0.02460161512031319,,,,,,,-0.029714364932438193,,,-0.015981356969395545,
EBI3,0.045890680604597923,-0.008336650254661569,0.01276895148642182,0.06387616579873329,-0.027876387836351015,0.0630210115093935,0.0015208560412374194,-0.011795375618665404,-0.036875366735173956,-0.048736481836218044,-0.008774717613027285,0.15873213086212595,0.0360428854299954
TIMP1,0.008232243166312811,-0.09042463994195635,0.012890146548779992,0.11991504378762896,-0.05077623336926504,0.05137853454904794,0.0864817437567054,0.2363073669904255,0.02291889778482063,-0.0449294746936365,0.13160032661496468,0.23890023367487517,-0.2456887223063403
SEMA3C,-0.047949248253351395,0.00844887927208796,-0.03250228369138807,0.03048541886239125,-0.0007323395782541827,0.026594674092821447,0.018057515373341472,0.06969616220640566,0.028763816280150883,0.01685286803366661,-0.04531792281609376,0.23375418102059226,0.09118696147529529
GNRH2,,,,,,,,,,,,0.00587837763034974,
GAS6,0.0010301658675455295,0.09972524890645022,0.045921484585185565,0.08772781121407339,-0.012077421865975895,0.05605824806139474,-0.007879705550459809,0.1334256422115801,0.023882077601178442,0.032989263169073836,-0.0420037161520454,0.22383222872055641,0.23526397193748047
MEPE,0.0011543454559343233,0.06997592068600217,,-0.04920950311213134,-0.034387969134975056,-0.08088904077518205,-0.026209130237681785,-0.0030813868458582985,,-0.04721968615926611,-0.015987584644682275,0.0001501500394064234,0.14887392593063908
SERPINE1,0.018113668170376483,-0.04448816235387626,0.02392715255115246,0.05954392369237843,-0.059726136051548376,0.06423477851934123,0.01597069889956062,0.126914005517222,0.06992762947634965,0.014112687025092396,0.030728383046228245,-0.0679876918769978,-0.4786495220907781
RSPO2,-0.02975716697189912,0.027617023234650265,0.02719135775016672,0.06691508024931613,0.06536945357538346,-0.036843119656933314,0.026873707276373348,-0.07651618229571161,,-0.01619637065650102,,0.058396682764920396,0.11888336840741667
SHBG,0.004621583112412852,0.06775864100735507,0.10268188576743159,0.01832753936785121,-0.01993808304384402,0.002074731148952342,-0.02002093303525745,0.03654640774558965,,0.09452022568747245,-0.012361861915920208,-0.036355006767297186,0.023721402922669093
LGALS3BP,-0.015327583134008636,-0.03010834680979669,0.03126713938576174,0.05217999869341026,-0.07593014750918532,0.20305009518053674,-0.027693844784701077,0.19722517444661333,-0.04721750901787923,0.024488112197927608,0.007105884342938173,0.08107504082297697,-0.1462643848747057
LAMB1,-0.013633551725661676,-0.04381770260922009,0.03365568999028099,0.08555139347158895,-0.049831967423735815,0.008581237420298088,0.05919606604864103,0.06611144781709766,-0.020210964620205454,-0.035209270434989684,0.04073138772571543,0.2726940623205818,-0.040377213491578516
SPTBN2,-0.0615232218654267,-0.017397014820080662,0.026766702709249534,0.028884906416072106,0.03934683187256573,-0.04066218883240553,-0.040962956288981195,-0.07624217532419435,-0.057376525496334416,-0.09454271452386222,0.01369578379297831,-0.06639118893074676,0.21474055978978762
COL1A2,-0.023481686980972506,-0.022606988461517766,-0.016626966472844357,0.09949990228242622,-0.027233345694023327,0.011152179666785837,0.07104052107073952,0.2032808530156864,0.10089036147573567,-0.07214236748185804,0.019691489431506067,0.3630822624293735,-0.016792797921995416
DEFB1,,,-0.02615509849176759,,,0.02227067703545248,,,,,,0.18148964933867434,0.11150861232421792
CEACAM16,,,,,,,,,,-0.03728441258898876,,,
SCT,,,,,,-0.03581619602950035,,,,,,,
WNT11,,-0.025504567918619957,,0.07043570532889512,,,-0.02410956224678896,,-0.03475471835068953,,,-0.02339175694247918,-0.001126264432077983
LGALS1,-0.07827192985567298,-0.08240870849163061,-0.08496151602612587,0.049447112825514936,0.008610207022311979,-0.05645166094720492,-0.022842786426194035,0.2039940979381104,0.1005989702511744,-0.021218672670930343,0.005778613661410703,-0.004215863553530382,-0.2911700515684825
BCAN,0.05625334961542345,0.020707724771834534,-0.018711580092625364,-0.09700578806539832,-0.11801454400278232,0.1169964133545416,-0.008611946853751839,-0.05214378317477344,-0.03506482573634223,0.04148459855191562,0.02677492646179463,-0.0934700195158312,0.07232716621014891
ANOS1,-0.045876487189137775,0.0169327212442718,-0.04520592938034856,0.005473357478979186,0.0020220127557299167,0.10958775850004028,0.014012730616425492,0.058466528528022234,-0.05482401412729498,0.08115346320477812,0.031141803519895487,0.03345973180696807,0.06160070251184682
EDA,-0.015001115530170719,-0.02581526079477135,-0.01486387545983401,-0.04240370654523663,-0.034171170735028254,-0.034060901395706306,-0.02727288774477264,0.047634851509847274,-0.01545902290613963,-0.036619353567667885,-0.047033967888986845,0.07375941097122063,0.024600966150271013
FGF22,-0.05045745418575569,-0.017085378121188047,-0.02598190922744248,,-0.029222276244970546,,0.025246774683949404,-0.07652558742970701,,-0.00975528029199931,,-0.0024454189265144264,0.03480130404665849
SHANK1,,0.04546098907641974,0.006151282541222155,-0.04295020988285577,-0.01578221427965865,-0.004388359962131179,-0.018033508803346043,0.06754867311361226,,-0.028731745023964576,,-0.014563319439308664,-0.05942021276734284
RAET1G,,,,,,,,,,,,-0.0017291351415759477,-0.03722415627407011
TGFB1,-0.022522707832708454,-0.03466765853487423,-0.004257640189353823,-0.018577343514417904,,0.024530623618974165,-0.016702711706764288,-0.006337334080232338,-0.03493758595908589,0.05618833445497605,0.0642350116784132,0.26411595281699163,-0.03218858845092592
MSTN,0.042300210864988794,0.07957521485569749,0.07138125050007502,-0.004936780022999267,-0.040297235463404274,0.02047341565906378,-0.018450047118110546,,,0.09947003283170544,-0.032863817124979315,-0.06925377315024592,0.006508628597501554
WNT4,0.059437261992714124,-0.009509074247226761,0.023003405191528284,,0.06823867371525631,0.04485711080025073,-0.019302712954512913,0.025839973725156656,,-0.02849440431440879,0.03610201079990059,0.32018688593710143,0.013341547281418932
TNFSF4,-0.037690644618693425,-0.020177187654569138,0.01402452154221537,-0.015897638199010113,-8.430595703618844e-05,-0.031405906510447335,-0.013415703222313082,-0.024070272161417678,-0.03077207556988902,-0.04257902995820785,0.017526077006404593,0.04038262047113075,-0.05380276150878373
NTN1,0.060027008387295286,0.0012282413033382024,0.02948808245741052,-0.03309374058091702,-0.08827717700255293,-0.02447102906462032,-0.037657376565110375,-0.046462233152830414,0.015647757971503706,0.002842308377736792,-0.016738790070423348,0.07449559290511032,-0.1846550836833448
CXCL12,-0.009111684138788758,-0.038240749328678485,-0.01623775987995332,0.02818590836425702,-0.015329158928764798,0.023152720859618777,0.028788089298758576,0.002047924241665111,-0.057896363632688366,-0.03530497846991647,-0.10232219535734137,0.31548059247476135,0.1834695577621662
GNRH1,0.0235924095261365,0.04050690921183045,0.01809691028639164,-0.028552695070442786,-0.01605491277378903,-0.025601452029842826,-0.019941575259690748,-0.04150579924200082,-0.014420283617634557,-0.003000330285721285,-0.03560200804561626,-0.010045892109297504,-0.04041865579812212
FGF8,,,,,-0.02243691412277032,,,,,,,,
RIMS1,-0.05742469033348894,0.061621648118236415,-0.07041718038788894,-0.04079087880741184,0.02730352077174957,-0.05514805335613203,-0.045463224317968925,-0.05558152372483325,,-0.04780589479052594,0.039375974499036674,-0.03954340078343664,0.10896672163213411
FGF14,-0.06855915242771572,0.020626633036293217,0.03305749888801775,0.03736998079022622,-0.011424679487153117,0.08330058347099327,-0.0027298180808615325,-0.07841824104201654,,-0.07158874981745272,0.10167257083807178,-0.12397207316777749,-0.036174100583991606
IGF1,0.006351651158954999,0.029587243289434514,-0.02337515835485224,0.024128112558552104,-0.021767125981791285,0.019214316110696187,-0.009675197119287384,0.01186379650199795,-0.03313853958426559,-0.022276476280225194,-0.044845003241304277,0.260231618476665,0.03733834429774215
TNFSF10,0.10946399354677502,-0.017778121370583773,-0.021676615361507424,0.06277752352267324,-0.01622351621246597,-0.012929409199891289,-0.029855988082393595,0.17447102820529664,-0.014071931012065308,-0.024919958403609277,-0.017175820399863626,0.06890211045247026,0.0585138108507257
GDF5,0.02697789631737881,-0.03642416268422312,,,0.10389252195793669,,-0.014404802040215192,0.03119919550694221,-0.011665848870467434,-0.020861706853270313,,0.04438938702355712,0.025869152980962967
CHAD,,,,,0.029807770439311754,,-0.012105160425044439,,,,,,
RGMA,0.054413076794203166,-0.05987257456583372,0.03202921952582914,0.015897860966487796,-0.11514048153370747,-0.11840050464742813,-0.0065135161598957915,0.057918751661702676,0.010021988622287094,0.03601200586946608,0.010402710006259114,-0.17329797044493703,-0.06711940148443747
CLEC3A,,,,,,,0.0221164397530936,,,,,,
WNT16,-0.004733687194093024,-0.026651963454552344,-0.0006308655804089207,0.0495207625584578,-0.02163371144465534,-0.0228388443234911,-0.023957559175838826,0.03523479017805958,-0.0044452366484487036,,,0.059929357056113734,-0.003673549087119879
CX3CL1,-0.032586170510214285,-0.05483243727316283,0.015978765306447068,0.00523230730555116,-0.02615698059782255,0.04182151638650654,0.04407873451583449,-0.10408553338024011,-0.0029422993088344227,-0.02817811235961442,-0.022000340002406204,-0.008313114454542254,0.08800409406512644
FGF1,0.03021664547191253,-0.0015954722742223674,-0.053419250399314944,-0.024605992858246148,0.002884184688463963,-0.057835040576858315,-0.025948686234913126,0.012001958590309609,-0.011143122908941304,-0.015262353919916625,-0.052272817779135713,0.14424434793697982,0.37123410616667035
ALOX5AP,-0.105850992935374,0.030116006927853912,0.050101510867407995,0.18845107942287387,0.02526568998920579,0.051589513387044546,0.044581100295248484,0.10802993414883298,-0.07718611623244957,-0.0008018151948766353,0.04142505626373363,-0.10668865898417357,-0.3564591337423903
IL1RN,-0.016029285765313293,-0.006538753313425711,0.0688879568601349,0.0014178974316154023,-0.022038677171019296,-0.030005656120549583,,0.012321996357194798,0.008861082739624344,-0.02240482827452975,,-0.010417506233865531,-0.11279625227744687
PCSK9,,,,,,,,,0.003130986659455575,,,,
NPW,-0.08008425628829116,,,-0.03049285365270088,-0.0228287622787699,0.03228663318173407,,,-0.035980482266966006,0.0025694533057163313,-0.04195004613107086,-0.013659365713360835,-0.038554738018177166
CXCL9,0.10052537361832907,-0.011683455995155292,0.02009168543772717,0.10861218625215094,,0.09982643112402667,0.08614734331267229,0.06752570648765163,-0.003647224839918146,,0.11224712801971534,0.026947537859950955,0.20054095711705447
ANGPTL4,0.0318629412567106,-0.036205109956910245,0.054734235982420935,0.06893089953913947,0.02538353736168757,0.00462078259276708,-0.004241923818150822,-0.053358664244369726,0.06229355450586959,0.05396663902483887,-0.07002668738381686,0.0027506553716125995,-0.38726978454160105
CCL11,,,,,,,,,-0.036281003320549496,,,,
UCN2,,,,-0.047532230415162836,,0.0008983360075873517,,,0.033047049280920504,,,,
OBP2A,,,,,,,,,-0.003075099200781405,,-0.000700909692880047,-0.001826209581815765,
COL4A3,0.006883434554040105,-0.0023235682550254077,0.039825309691208836,0.01005292122348865,,-0.0516199490242646,0.03395041621916788,,,-0.0030556050312004254,,0.035087914150958466,-0.004671165954018673
NRG3,-0.05153527723377231,-0.04143139823103819,0.0062498657534670755,-0.013679395895741547,0.061419651904091266,-0.028588893358443522,-0.042270173340770247,-0.01665433952310264,,-0.01869182555147549,-0.07632908984133684,0.06239350413494224,0.09660033216810175
IL23A,-0.047469881657433204,-0.011323620423989099,0.032759692316913794,0.009455095247721578,,,,,,-0.034377317655825246,0.04808241308210641,0.03142217826387164,-0.09249451574652327
COLQ,0.01097234792808798,-0.03674142541479831,-0.059623286247809014,0.013910753799543372,-0.009369735909717535,0.019450819977900994,0.031625825873146635,-0.03422803882378718,-0.061923306492072686,0.07649268278696617,-0.04513542605865502,-0.013434677887059286,-0.049286000653582934
SCGB1A1,,,0.011666092582611774,,,,,,,,,,
TNFSF12,-0.07320979057029428,-0.036062325648081775,-0.0007267087129597962,-0.00625523724057043,-0.018737144278457143,0.007073747649320926,0.06871507772544957,-0.008767142516188592,-0.020257349785487735,-0.058069290464361344,0.06235566094600625,0.15872050272096797,0.06156054353341147
DKK2,0.053874487740229245,0.012551726475634404,-0.03161903748875526,0.0312666161114136,-0.031486563532959116,0.009362942761685786,-0.009912034956451236,-0.06690580556386293,-0.05757835815629431,,,0.14075208491278307,0.07032202444645909
FYN,0.07711301862113804,0.007499070437252263,0.002780536081698745,-0.13493792488399495,-0.07638034048687979,-0.007041252524143696,-0.03750933029656904,0.08202120927324712,-0.05165534816531294,0.02692762201165332,-0.05743205280038223,0.007843616922406985,-0.020616106487679
ACE,-0.03255432325227129,-0.05047672505056249,0.04058562306695786,0.10536281090342235,-0.08303952787664864,0.06313899380200412,0.004184721973177274,0.03793017272643878,-0.003004832283786145,-0.027791018688744264,-0.052417658163826236,0.13051651681647944,0.23472299260822357
IL18,-0.047814811225615976,-0.04202113590570424,-0.008051571231493708,-0.0006238649475466132,-0.007623195999199559,-0.01570276336676811,0.06372627896150533,0.040796549646348525,-0.07827865535592048,0.027565090170093953,-0.003485296369731986,0.179270171181972,0.13406882412823637
PPBP,,,,,,,,,0.21983310636553705,,,,0.15289796069599904
CCL27,0.025510749733310314,-0.02581526096820507,,-0.07178229635815933,,-0.06025272165679606,-0.010210822107835941,-0.04575018216122478,,-0.01026384614280541,0.005694743410682917,-0.039962679216581996,-0.1478147401445958
SERPING1,0.024238767929800384,-0.06263478951552198,0.044951156163058725,0.05936001212746402,0.02922959221071081,0.19427696077811987,0.07438147776448212,0.16610633800435956,-0.051417369707320804,-0.06997613383508472,-0.01589890902208909,0.1775069111992086,-0.19715980421198734
AZGP1,0.0713696209679701,0.029176490637534976,-0.032790854088069685,-0.022418788818042462,-0.05380446065693551,0.20556358710014064,-0.019701847011127923,0.08073089524967636,,0.10772109990595884,0.027068102803529066,0.01207312062467993,-0.22195074479598345
INHA,0.000981686882986506,-0.034622754696632806,-0.017044181772312615,-0.020225704404017858,0.023471818825866235,-0.03027569984161043,-0.015731768530184456,-0.05468108598390363,-0.04990711753302781,0.06883395061407956,,0.02764467087089369,0.03919369742162559
SEMA3G,-0.008719621741440298,0.010653879779053445,-0.03179075860554722,-0.008334445590149713,0.052576127447418,0.010513011437884573,-0.01921465078609239,0.02573093961157103,-0.04000124677610591,0.01333421065299475,-0.055826757956243984,0.1288049233110727,0.12358965324009322
COL6A1,0.041156981487941266,-0.04844627309243907,0.04238184382123848,0.05558452057182375,-0.016670546118103265,-0.03285297466440001,0.0434028182791335,0.12329804032496694,0.06118678367065241,0.07539777303720545,0.051511164385168826,0.21366405860179497,-0.10115226835517171
FGF17,-0.03368413713385575,0.005149842066161139,-0.029548890755375083,0.029581081337139842,-0.030747642371393085,-0.0444021431397335,0.08110602032083081,-0.01565552318350159,-0.0050396223981093655,0.01656509050291829,,-0.03196434660157845,-0.08764697081892676
TNFSF8,-0.025467884185705773,,-0.026155101184431633,0.0672976370570986,,0.018082920706315786,,,,,0.2404856840945779,0.04422758152186605,-0.08181586561973792
FGF20,,-0.03096827630162536,-0.022384901968177474,-0.0030354260707366252,-0.019266503515437,-0.00602166505057969,0.007663404509987228,-0.03328837219473132,,-0.014903556316605835,-0.03130059523200961,0.03978432138134773,0.0014273146349072234
ICAM3,0.0014336434780748805,-0.044533653670040134,0.020901350007290726,-0.012888913107683636,-0.04124858204139495,-0.018494017186530324,0.05836764896044565,0.06860008358482188,-0.020192381942325505,-0.01721276396319141,-0.05760783622095632,0.08764863496928901,-0.03882705085499577
LAMA4,-0.0011128494550928813,-0.0399658337398938,0.02197939799497384,0.0788175646731459,-0.062186870295820644,0.04297982682322753,0.032027758811943786,0.12179111824854877,-0.013285953967110277,-0.06740165917597682,-0.011515538972665518,0.13817529024942155,0.003159703706875846
INHBE,0.005957412077816319,,,,,,,,0.043885837356856854,,,,
DLL4,-0.055934001378798205,0.001329828995285192,-0.005457222595963109,0.04534647328604856,-0.05569804999739897,0.010228226642734026,0.06594657566838412,-0.008578928483078977,-0.0554472867260193,0.07503165101857921,-0.02469452207271986,0.10839484464943207,-0.01730017381517251
SEMA3A,-0.01800775560943651,0.03084954963772149,-0.013507304747292982,-0.016204890017043182,0.029905139295976147,-0.029496347118094804,0.049807761293240625,-0.07221496496368415,-0.004031362382675888,-0.02899358472665727,-0.06498739301104368,0.08546185356631557,-0.10435411824649483
RLN2,,,0.045632690356451865,0.0005811741092286312,-0.02263361926616872,0.019833456531850317,0.04064839851601101,-0.048393156013550806,,-0.02149165140711965,,-0.07543648193667396,-0.05071910070601936
C5,0.026423688705920302,-0.03888322105593337,-0.04445439737857727,0.03196592474500183,-0.009150153384951969,0.008307737235924794,0.02505561878966987,0.056375347001002094,-0.04526231359571984,0.0161323517613142,-0.015488389767327837,0.03632361140821218,-0.0814580161160815
COMP,,,,,,,,,-0.042143908558429664,,,0.07733090449701906,
EDN2,-0.034443856344272085,-0.029167153152271644,,,,0.00869330320973292,,,-0.028276367384520888,0.04482258855175051,,,
C1QA,-0.049990332095635116,0.020117489618878406,0.03591334957314952,0.18429085074027615,-0.0178054592157768,0.11951077008929388,0.07097452720264495,0.21445626271900523,-0.06496094419086552,-0.029737925296274583,-0.0381042261170775,0.3901139509642248,0.23596514574269015
UTS2B,-0.0273875701816796,0.002458911065713893,0.011462605983193267,-0.012321730921803652,-0.0168476671586364,-0.03218555280521567,0.02295957772503093,,,,,0.040626978415201666,
COL9A3,0.11221721183345393,-0.01419728912715805,-0.03768355951428803,-0.07611693473470597,-0.06969033785911924,-0.07269114425705608,-0.02204438910481633,0.028908767631530004,-0.04900477178449714,0.03438307197105212,0.017666667078754816,0.01562875956119567,-0.011365398987744286
DLK1,,,,-0.055111325907286936,-0.02447479251557875,-0.03794601091491589,,,-0.04494261997348044,,-0.0948431310211733,,0.0457332805176336
HGF,-0.060542860861117605,0.013775412857519573,-0.024773549009221307,-0.04085348170396676,0.02647890512191289,0.004485167362409852,-0.0005199118246553807,0.12383666562028219,-0.05892645233049773,-0.0327341736329969,-0.0651890089871644,0.0513865823810327,0.028881969761129275
GIP,,,,,,,,,-0.03746116555598812,,,,
P4HB,-0.037028966885817846,-0.02142870185821906,-0.024102674664324388,-0.002067127849703864,-0.1004533097143343,-0.005544592029510763,-0.03233788734700126,0.09994068841071767,0.04297000389457648,0.008667271088953472,0.03176519291251172,0.09918892924578414,-0.33666877300381026
