,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
COL6A3,0.031150804080245703,0.002999010403928679,-0.027695073593765333,0.043745769136737604,-0.03298377977862082,0.08551689508381459,-0.11339745821499242,0.025064611101565208
FN1,0.0037930296867124203,0.04826112706221811,-0.01484572789073958,-0.07406834092806226,-0.0698479492519829,0.10439435522841879,-0.1570390503024347,-0.09947131721208521
MIF,0.0043208468877173715,0.017282974161530525,-0.06352824500802019,0.012238431356932243,-0.042186331188499675,0.02468914897092228,0.05743421502711068,-0.02403129185294093
JAG1,-0.07805086633945703,0.05476054540865138,0.018103410446884426,0.0188550143590306,0.013146994710816469,0.022652197963436045,-0.09896057941029676,-0.01770452450822294
NID2,0.07252474589500373,0.09858555566122877,0.02040446308780111,-0.0012346865363140095,0.014995607083650943,0.059572672268001024,-0.0909770961072666,-0.03521430632155421
EFNB1,-0.034343476858366646,-0.00603922107457151,0.0833370904844711,0.017340242221160956,0.004086203686848299,0.0028985540786668983,0.08181085929450488,-0.054661843483757765
COL4A2,0.017638093193662868,0.05133610833350813,0.059924819463252836,-0.029381889443767132,-0.021070219044241296,0.08375112959627606,-0.1481204394149914,-0.062090759898338524
SPP1,-0.06931466414505767,0.0804499576637506,-0.0860685213941088,-0.07049253471865652,0.011665296786011005,-0.02696266979175448,-0.08078309893155465,-0.01295437984339139
PODXL2,0.0194599721647836,-0.030039025215100473,0.023962295237387594,0.03605484185470774,0.044578865720234305,0.0005220344833098343,0.10239859848897064,0.040182526287240734
FGF9,,,,-0.037016205331095876,0.05810004237530608,,0.014846102889890874,0.04098362276189223
ITIH2,,0.0008281710288627247,-0.008480757222587459,0.0010535116905277296,-0.027143477631096945,0.08422537349744807,-0.01699855912252728,0.006653814026396699
ADAM10,-0.05434601263328494,0.09313580098608196,-0.006272494974858615,0.01646114688686533,0.0071813655154559135,0.02790366816382166,-0.08505433035723656,0.014428755490690148
CFH,0.018407185574213097,-0.018532856041442194,0.022039305550548293,-0.05057320815204407,0.025367401544280726,0.09245003829796049,-0.020270193415382557,-0.04830965171066771
COL4A5,-0.12169477014217966,-0.08173780045340456,-0.05324972523984149,0.03229827186675268,0.0821567187462465,0.004362020737326155,0.028233845622968285,-0.015038994046415536
LTBP3,-0.01305778087979612,-0.029971607677204096,0.027461155798584744,0.017224661713244414,-0.06562838732935378,0.11474339507439485,-0.030090951165529834,0.029900930060673216
GNB3,-0.08900938928302318,0.04981462973503963,0.011951874984876787,-0.004793438695526412,0.0076389382044021355,0.018589260641489705,-0.008940515087180302,0.017650263423259344
COL6A2,-0.09528676212418424,0.05107291134201862,-0.08164080303059211,-0.00043035455354429973,-0.06564997770213792,0.1550331327182923,-0.1447606238702607,-0.10478889289840981
GDF9,0.1904918738568193,-0.015767265179859023,-0.03407164946150037,0.11457013489484982,-0.0002926166352073718,0.0005045050385256684,0.011802081895853387,0.05189903328201936
NCAM1,-0.04961305792268807,0.056178491390394034,-0.016797563548210603,0.09830812686595526,0.011420017818612235,-0.07861612503239024,0.1152985866853513,-0.01653232291137931
APOC2,-0.016204837109389757,0.09121537088241864,0.005935557318300256,-0.0558528820764429,0.07281842274976227,-0.03644285054722654,0.03699708873573078,0.03715088959595351
BST2,-0.04513094145158038,-0.04126235243165614,0.03128054519872301,-0.017902779561948166,0.008862773436124296,0.08311262878507665,0.010600879443122489,0.008028829054040966
COL5A1,-0.06515018145794299,0.0011666209882253665,0.0342504218198986,-0.035697016059150696,-0.027093105507995933,0.04838515460908143,-0.12797097773837113,-0.03732399054181295
CALM3,-0.06206122383633011,0.011835073959350642,-0.03217821962946043,0.05056756790208704,0.011531034589151954,0.009052974709723098,0.0214128383498106,-0.012418136429169294
THBS2,0.04746764354218605,-0.030646441596780587,-0.02463571250842617,0.019772803929408042,-0.02096135540400649,0.06040740002620103,0.005058478882322541,0.0609805538216372
SERPINE2,-0.06252883998125637,0.13728472077027046,-0.03267735529798679,-0.0035915061759810344,0.07159376391574347,0.017269466236712928,0.03807460013775248,0.025932600890809645
EFNB2,-0.01381606688786457,0.07854828405465071,-0.027118335168166703,-0.011611684526161986,0.05066807230287133,0.025941476860285098,-0.017743385724593063,0.019531411213188892
PROK1,,,,-0.015083822398495645,-0.018648621431638403,-0.021269079353532977,,0.06918216235614748
MMP9,0.038702858312600424,0.022251561487388074,0.003947110728790411,-0.006758235179047509,-0.02270930739623085,0.09276881607945998,-0.10903833534543914,-0.02955772224750715
DMP1,,,,,,,,-0.00020686092192630123
NPPA,-0.10549497414297042,0.05032672049082438,-0.0337325294886915,0.03461298085207882,0.015726262153342857,0.018629144509068035,-0.022390731580849844,-0.017549561060072123
APOB,,,0.023091293166507144,,,-0.023339211236385073,-0.01697236764616955,0.047912602063063116
C4B,-0.04149548464964348,,,,,-0.02362120512637387,-0.018793981131357163,
NTNG2,0.14799018209945505,0.08545857340580834,-0.002985090636250187,0.0016648773246191165,0.01433441962351411,-0.005771226064072063,0.022848604488205315,0.026186182390886367
LAMA1,,-0.013808893209311753,0.042707135652925186,-0.026779615849320107,-0.007334045707299786,-0.011934243647320661,0.005246561622524018,0.010162296821903494
UCN,-0.046070942299076906,0.07503816824903961,-0.050444119221757115,-0.015630103105835638,0.007533612759862754,0.05487783550983897,-0.026318817403270533,0.021669544520893962
ARTN,,-0.021300591601634524,0.013125010061235365,0.0031733734182484746,0.04161699987120338,0.0747415804319634,0.10634545727015508,0.015169785644489488
PDGFD,0.0234622616633344,-0.04876409852412842,0.03455635815076795,0.12005908457569908,-0.007870167181825989,0.060053653485528775,-0.014671287055240324,-0.016226863013980804
EDN1,0.05909338239294476,-0.0027016020066709568,-0.02100942618865641,0.024260090718015766,-0.04889216371990997,-0.029329721570458683,-0.033414732077513394,0.007020936351620347
ARPC5,-0.03015414087678889,0.0007950079041137232,0.0028918045554317483,-0.010686560799842973,-0.027573615296439445,0.01734352448241776,-0.1069233251022037,-0.05150835652798083
GSTO1,0.024895074643592245,0.030533590711661025,0.016753212895040805,-0.04739339058042043,0.01783271736669329,-0.022923137909463535,-0.08500556600152474,0.010226316583862938
PROK2,,,,-0.013106662369745349,-0.01901833579617598,,0.14771970759183384,
SYK,-0.03599892759106779,-0.0028949528339795895,0.05980626151810051,-0.027819457258057487,0.049144062845308985,-0.030838739166976683,0.0012181024191985131,0.01356844553598908
CD40LG,,,,,,,-0.018354467683992595,
ST6GAL1,-0.0692667821675462,0.03636199233198955,-0.026126654808584594,0.024342334681758657,0.07447941168277841,0.08382715940067244,0.028372478297291948,0.04700079654496833
WNT3,0.03991754326072088,0.15272827780790446,0.08081534586915196,0.03437197754467633,0.016971463365544177,0.0346744628640263,-0.012467144817480897,0.03069290881501106
HSP90B1,-0.09322504542863728,-0.034648744521741194,-0.11955289373756563,-0.006967898986981298,-0.03539893055152148,-0.05266678355051342,-0.10521418764837254,-0.02974077589126984
ZP3,-0.036947987559960524,-0.0626057318953708,-0.057914220627385285,0.0113841490976559,0.06493542110201515,-0.006115275277125208,0.05858583816704185,0.028428110083640715
ANGPT4,,,,,,-0.029430597245534148,,
NRG2,-0.05775524996890509,0.09601938466170439,-0.04734111561856721,0.020816692713226673,0.0034370205914392776,0.05164217513382162,0.13749252596142364,0.013518283743085434
MELTF,-0.06822298763663516,-0.006568339308345434,-0.02366233366341663,0.01322649697895915,0.05710066920644184,0.08989192759588172,0.0539825131778363,0.0201656634585116
NLGN1,-0.10875736765359496,-0.055066769163409746,-0.02280684370321835,0.04059379438799807,0.0282858443620473,0.03659089284626844,0.0847218268863848,0.03951384690487641
SLIT3,-0.007736447810301214,0.24616300655580242,-0.03309929106640483,0.06936979541366212,0.03487007082196759,-0.029887918355380332,-0.03087798201497337,-0.007779135200346044
CCL8,-0.07963665405839257,0.022011619684897527,0.02890959581429787,-0.025202046709645473,0.04659188623994271,,0.0009506244234190342,-0.045073845063617626
S100A4,-0.03691421380828997,-0.039789671179509455,0.06387615180491929,-0.08067154869408563,0.018327438247162337,0.043051777539542826,-0.059819137562451906,-0.010886929068680393
TNFSF13B,-0.004309541214079372,-0.008600283211678312,0.05122124195126671,0.0013846921401147075,0.03154255985527984,-0.006008298386208422,0.00644304860552246,0.01207529779842728
HSPG2,0.004322265255987899,0.03787739259012559,0.04242550969245253,0.027382983280658125,-0.02529019571038229,0.0496213566064341,-0.12530740223194559,-0.1087812042816322
FAM3C,0.00047299088182157004,0.06180145979874554,-0.010309251245880596,0.0171561978118681,0.09085074927168135,0.011304810276995385,0.009653467566671627,-0.03311471685947075
FLT3LG,-0.014631509261377221,0.08057132461726234,0.08698516193777242,-0.038640930156623864,-0.0026025896725596367,0.0791384913127469,0.10172835678300556,0.14527773963976445
A2M,-0.05450531344224478,0.052818221335173596,0.03373473174182815,-0.06407192536117483,0.05228146297256324,0.0472756657273625,-0.1015535641387678,-0.03978371341092868
VCL,0.009040731760109106,0.0024842604530799796,0.04055246826617903,-0.005248833864880808,0.059276486109006626,0.019445337022994304,-0.07171038297620319,-0.06316980095826286
FGF2,-0.06579141615066605,0.040889453144556116,-0.013346874428063357,-0.04078079421702764,0.010250052179733264,-0.0652758667973223,0.048513575285438655,0.0424832077035158
AGRP,0.04642832636595192,-0.031604381261438656,0.004494381609551174,-0.015540739222711148,-0.01448155881308741,,,-0.019663695847502966
CNTN3,,-0.044372272240031284,,0.01665352376956405,0.06043141842175711,0.026030521038683533,,0.010517988837573726
RNASE2,0.07042431037159912,-0.04530881057184788,-0.03964433761063405,-0.03543322559119904,0.0551140832763976,-0.00991771944611958,0.03598824413564779,0.009802695321968912
ADM2,,0.03554815327885641,,,,,-0.017444488600560457,-0.021047071897540875
GAL,-0.033671857958696594,0.118405763586326,0.022504684633002578,0.05353212441813057,-0.03256674242981667,,-0.017209953689738787,-0.0033127306027307822
IL36B,,,,,,,,0.008218720248120105
CXCL6,,,,0.009752004838455404,-0.036704246535787605,,-0.03151959401315997,-0.044706485777283075
PDGFC,-0.021948892101529144,-0.02900095351641298,-0.03223694740821804,0.03380712298362294,-0.0023960307773902,-0.0223662349123658,0.05956923574988613,-0.04047292957574407
COL8A2,-0.009501588731911273,0.02151012425630393,0.016488586656101693,0.019417065122246255,0.03438280568642853,0.052812946444338774,0.027474280533129638,0.10385226732387125
SPON2,0.038665506957046666,0.025722254190163885,0.0054614377809094365,-0.05754055309377219,0.01935200779373896,0.10614419338179101,-0.07051257066833558,-0.04643000729731776
LCN2,,,,0.061968350816804976,-0.016988409808338118,,,
SEMA3D,,-0.0347315382650608,0.05548584035247022,,,-0.026350656700823448,,0.027740737468886965
BMP6,,,,-0.02745515659188136,-0.022878833863599016,-0.028019495973125887,0.008899821548707979,0.1412091634918215
TIMP2,-0.005474190390652424,-0.020719644149142593,0.01672573454162694,-0.013037815322030603,0.011970181122677767,0.030514783367025743,-0.029944440373629477,-0.043040317965786154
EFNA1,-0.08422108190774415,0.07799086554486383,0.04112399951532905,-0.030149614181938237,0.034198468193924046,-0.034815467218432324,-0.03643700238644125,-0.01337952317585313
S100A12,,,,-0.016631271840396217,,0.17415255124863124,-0.019010174081215296,-0.018487893699036088
TFPI,0.04445963337193502,0.004195647957764247,0.06974091294996017,0.0123151522878964,0.02195480956486533,0.07388260065327885,-0.04059858574934442,-0.025919681812538776
GPC3,,-0.0296894562071122,-0.02482195844434009,0.031373589255080624,0.037681697707808465,0.023623661800994202,0.028444511699863596,-0.014383730539650214
NMU,-0.0663526957481888,-0.023407574456079827,0.03347818807719336,-0.04712300876883729,0.04683517458675652,,0.06946809431069122,0.027595675150196456
SCGB3A2,,,,-0.018823022883185714,-0.026232701518203654,,-0.02744153654881594,-0.021577398508671176
LAMB3,0.08273624780100011,-0.007556678347749058,-0.010643775384565747,0.015473981707984837,-0.00029652133889082567,0.023490485092474537,-0.008229194965144668,-0.03002654037473954
LGALS9,-0.03262324403753895,-0.006921472505358432,-0.04170999387710154,-0.016181186584918964,0.08513491322174298,-0.03526216199660757,0.01087853759005556,-0.022198259345640025
VIM,-0.0018649554439480564,-0.0006171903640602392,-0.0003081495196032826,-0.04971197723845996,-0.05673746826239747,-0.0027848483619579137,-0.04764600799237847,-0.0048419453070806286
PLAU,-0.12623813954923604,0.022159913618509088,0.00771100328260227,-0.04656814535160258,0.058001910698958034,0.008516989197869597,0.014321246366891777,-0.009921322959863338
TGFB3,-0.0767799373452094,0.0486750428637876,0.059426199727119745,0.03157510822681136,0.07772962623877742,0.02089451483111795,-0.07712023932833707,-0.003871674366014009
APLN,0.04949315623509525,0.028482905199178177,0.042213973434499945,0.0601345850961465,-0.02782225080142212,0.06737152147605249,-0.07813005831286986,-0.04350321248305547
SHANK2,0.012357654222502762,,,-0.02436228428997657,-0.009523969177920907,0.00026122001877188736,-0.027130605350603673,-0.0612458861734063
LTF,0.05667778851875997,0.031481969764505416,0.07887885811546418,-0.09079732154172539,-0.055150436301733254,0.014312341612984052,-0.02313774051663842,0.02612660527848562
PYY,,,,0.0573505736217255,-0.020776404808202604,,0.029943882759963913,-0.019663700705054406
PENK,,,,,,-0.026033406826642923,-0.020664259666926296,-0.05532663827281028
CTF1,0.06911813242967134,0.07820302864406095,0.025160443055124618,0.059260601795715136,-0.04014753559828089,0.059216932637848566,0.1441701576900412,-0.01814290995143949
COL3A1,0.00764869502745915,0.028176427203564336,-0.019014059822228615,-0.0007180819729362696,-0.017609062166779557,0.12160730224293653,-0.14337590049351887,-0.1154479248887889
S100A10,-0.03621414574190695,-0.03648282977412845,0.011084406320273866,-0.05920139204349981,-0.005087311581150674,0.0022111987978886446,0.0219822605856491,0.029492058691949777
FGF13,,,,0.01896786531854917,0.08998344319042755,0.07533319496270369,-0.013710506567265161,0.009847195762440294
SEMA4A,-0.015139681379666071,0.064221049402933,0.01808327558861263,0.07516581838273141,0.06354369092923326,0.0366244350677777,0.03519547698511088,0.027044541003950064
EFNA4,-0.01787167123710715,-0.04878102570793671,-0.012097876397937175,0.0008835188157448839,0.023244623005625197,0.012145855140771298,0.013667424422484255,0.006934966306451453
HSPA8,0.05104208198009237,-0.001376912740180495,0.03481891806107764,-0.021802994617271386,0.004950216128710831,0.019043274303570695,0.0106010384448321,-0.008329704137585417
NPB,0.03867524577186611,0.07246093880234085,0.01537915824233697,-0.0024319384488704493,0.05557247690975105,-0.0004282156631865719,-0.0158829433074869,-0.035186732893498544
ULBP1,-0.025136817189377058,0.14905509964426852,,0.022373310581483515,0.028828058107336362,,-0.013549175487758781,0.04361855364795076
SEMA3E,-0.07530545457081804,0.019350609524182345,-0.008175109372062664,0.027062173333146998,0.06678655047843572,0.038458766780602546,0.09745738047747529,0.07806073808023607
FGF3,,,,-0.001891752554684388,0.0735114568575251,,,
ADAM9,-0.05700925939636389,-0.03683760287087851,-0.021659758624611627,0.014358756403308635,0.0053620781042156675,0.035082004130765294,-0.008372576379668324,-6.952235139945132e-05
ASIP,0.07483767178518365,0.03405156565382553,0.06676892594135668,-0.04153426296738209,-0.013879587037708334,0.035594656382628626,-0.007694663945229405,-0.0020874902554578268
IBSP,0.061911267579327606,-0.05544651858812788,0.018287104444439907,-0.026274131170976375,0.06460148848372917,-0.026793602123382387,-0.08237846119244899,0.006966243591489022
FAT4,-0.0354127570865103,-0.06840822201038856,0.07693629672536006,-0.0037074235456822256,0.013052306660762741,-0.0015548251076915474,-0.001096514394768583,0.021199055573135974
MDK,-0.03031913001588178,-0.023068799039539574,-0.024763195939360463,0.05033938164046049,0.03386939565152973,0.07858036991418467,-0.1054068031330538,-0.02354405538978686
BMP5,,,,-0.045961446113943594,0.08898109270073634,,-0.015523644550689199,-0.03499508660136647
CAMP,,,,-0.03261608623856159,0.05094636725285763,,-0.022575157421450765,-0.026994706510696305
HSPA1A,-0.0212553841283062,0.058852755409007335,0.06501335278950088,-0.00098306877349752,-0.07603761425593177,-0.03726237736365342,0.025295819169971402,0.07763802310184631
SOST,,0.01684415232498616,,,,,,
SEMA3F,0.09644070066062267,-0.057977429052889155,0.028888878857704782,0.04607974901620658,0.0237829572536324,0.026814284676140297,-0.07541074886454356,-0.03946188818042104
ARF6,0.06410390205994934,0.017473525215452833,-0.0067105816656435665,-0.05645774097334158,-0.016155074251712455,0.0354515154803646,-0.05225489292112642,0.024697811061330847
IL6,-0.048748177961202906,-0.006811664007048195,,0.05484697696451683,-0.010771865227752924,,0.03407913115918481,-0.019475808496398083
CALM1,0.06422114713122828,-0.04015666449538307,-0.007997250831083285,-0.003434700658330144,-0.011826263593250522,-0.030780902772592815,0.10943264713751487,-0.02332846929084939
VIP,,,,,,,-0.023830057511403487,-0.014739859479549124
NMB,0.0073718355706593845,0.024055777939377028,0.060210911175507247,0.06446113441553887,0.0019150326324335202,0.012533888510031278,0.14053808634094359,-4.484658543921624e-05
CCL26,0.11146416678636618,-0.06446293970878259,0.005621738146338311,-0.03408143361701709,-0.031604185073432746,0.059887824952980125,-0.020723436281722817,0.08980565298474867
FBLN1,-0.024573060862209832,-0.022490576669158917,0.006645438439057143,0.014945081639752923,-0.004546821574434587,0.04567849912857355,0.014396406464344907,-0.010847440028829803
SAA1,-0.012389120420755828,-0.047454872099318916,0.004118106539242259,-0.07931408748622705,-0.008887742310176003,0.045852005886933694,-0.04944086815169931,0.026205289113153413
MICB,0.08686270822278593,0.06267090734324186,0.02016149645993436,-0.028642842200632655,0.13682482771059395,0.046773647872196435,-0.023290245287546904,-0.015496905116953227
MMP13,,-0.02765750013776919,-0.025203806453558807,,,,-0.020664250937035278,
F13A1,-0.02946646814629584,,-0.03796143063975108,-0.09073863881066119,0.021716974425753155,-0.0029403931479561494,-0.09284898529142872,0.044668998977605644
CXCL11,-0.040283593909491294,0.0158311278195374,,,,,-0.03366496443093159,0.06068260395162149
COL5A2,-0.0787478150106115,-0.011909875124947735,-0.035303347075459186,0.00012108164762585265,-0.049456194730636394,0.025690108816278055,-0.1278264234025673,-0.07043207429056025
EFNA5,0.13221611616758522,-0.036824811313194795,-0.024821980187332626,0.015155342872436405,-0.012494153672566313,0.015956907159306657,0.10277919932599432,-0.02690079806483568
AREG,,,,0.0514111889344605,-0.010888862942433693,0.024645431666744953,-0.10398825836833266,0.053574921057768364
EDIL3,0.04696162826338462,0.010610850455367958,-0.04644710327519759,-0.042658943557477146,0.061438372431744506,-0.053721637949023876,-0.08874434731602028,-0.0366233594290014
CD86,0.01538835502408323,-0.03923995121044751,-0.04172045152208176,-0.07974007344454473,0.0961731002513485,-0.007255403529515345,-0.02356335985570412,-0.03710177364881123
AHSG,0.08189519778949894,,,,-0.017496423947073417,,,
HRAS,-0.0325487479958375,0.02295220766337588,0.1103068032624152,0.009973956147545988,0.004817526131173287,0.05830827695386393,0.08384779896843576,0.026678747493223763
C1QTNF5,-0.052802564088073115,0.05217194496313772,-0.02751463250377759,0.0005482206785639469,0.042661059508312754,0.08560863256368068,-0.011168963885457222,0.08255086564291973
RLN1,-0.039665627252935376,,,-0.01684144004278101,-0.019560872295460382,0.030545473099387065,-0.016239979956177115,
COL4A1,-0.00932923854846803,0.05976812683388607,0.02523391439992143,-0.021031279022679067,-0.01193940220740268,0.0703280318909102,-0.13137567113255155,-0.09553766493572935
CCL3,-0.04180823319644394,-0.06963242860211942,0.004491562568869103,-0.05052608954184029,-0.011373104647019634,-0.01800565638229284,0.08697834412407977,0.019856469335137596
BGN,-0.03746345738660218,-0.014203556952660009,0.0014048449517323563,-0.02946006639671965,-0.029581322604946433,0.10442797440301083,-0.11318376078091787,-0.08722837502453354
RETN,0.01320843754907727,0.019688426496250244,,0.03574154966700576,0.017457043596573095,,-0.02820602284341583,0.053764802208393775
S100A9,0.0898835095419376,-0.049822825321238925,0.052716538534472515,-0.06144565565030875,0.006317973256872079,-0.017884277235257727,0.008698113279801158,-0.05488222225557367
HCRT,-0.05668865658054433,0.05010842686003394,-0.0022194972941300566,-0.010910388253583835,-0.023933651990466678,-0.016506421580640872,0.07548866396069964,0.04638433069328071
FADD,0.1047816068117759,0.02155443267956178,0.00107901879383439,0.015125262929375095,0.07935109941443759,0.06885865234901004,0.02616475786162909,0.026262187340235794
ACTR2,0.024913200128608575,-0.09344996259349025,0.03940067835410194,0.0060794003730729376,0.001114139581097765,-0.005510235477836039,-0.041726728635348195,-0.036794215639976355
BMP2,0.08662374483506521,0.0012130440190566698,0.011437287593617583,0.07276284961047595,0.04499806878216712,0.0019209123924305886,-0.006382541636245549,0.04765493195543489
PDYN,,,,-0.01716691740839271,-0.02026357126181665,,,0.012666410216609445
CD55,-0.022960519686055877,0.0037993961797602783,0.0662140953833007,0.028395177760523506,-0.028134520104691346,-0.0048830828738661335,-0.07027377011503735,-0.00019804874737688272
OSTN,,,,,,-0.020642329212815114,,-0.031651078882128134
PDX1,,,,0.05903216741195462,0.04203716793244218,,,
CD6,-0.04089344927927535,-0.014778890862300092,0.00424786793313528,0.04636710539517588,,0.01261004928137226,0.03489376412989611,-0.023389720295085195
IL16,-0.06729605507289205,-0.05051113342706599,-0.0320938504368632,-0.0177698507401446,0.04862946427653883,0.08898901759225102,-0.061359839952529395,-0.05178013007466864
LAMA5,-0.05225990704925016,-0.021898172582717444,0.06728604357241148,-0.04237678062464398,0.010326780343285246,0.02280220278793046,-0.05331851212533567,-0.019955710580764844
RGMB,-0.015292158114304198,0.04755806761686993,0.0035699521274540486,0.08533191122736794,0.0358624835293205,0.04207187862835338,0.10015770694841741,-0.06851166025521968
INSL5,,-0.03613200398494269,0.02222274621732326,,,,0.06294915344203604,
IL12A,0.04642673932298223,0.04518971477894449,,0.0947832391519379,0.04172340616586942,0.03704510023758541,0.02477012048118903,-0.01865233172790955
S100A8,0.020543543100196474,-0.05573472180823957,-0.004990742485648333,-0.04681477134208735,0.0856962256031934,0.03422163398432693,0.009088921237905398,-0.04535116071156352
TAC3,,,,0.018115145828542973,-0.005776829204045374,,0.03213088277265915,-0.020319212149081688
TAC4,,-0.05166285575005673,-0.008462043355868138,,,,,
MFAP5,,0.07515747523597062,0.027470096650020016,-0.061135061550725414,0.02124909879526165,-0.028496696687668927,0.01178991895850424,0.024017829027422204
CXCL16,-0.11875743750512106,0.05253506833663169,-0.021315767440909492,-0.00827071008019767,0.06990103056099758,0.010308155934352392,3.06912156702443e-05,0.043606589265705806
AGRN,-0.005410154722609009,0.09487417740438316,0.025888648445159403,0.02382016228347412,0.007328700234905024,0.05173628526143895,-0.06692387579433687,-0.09376390830270383
COL4A6,-0.01728292260948538,0.01288621143752763,0.042557779325392654,-0.06586997368490641,0.04925108562869991,0.013291311851592415,0.04346094098373525,-0.035503750779848756
FST,0.013317872380277925,0.02843595351481858,-0.03407164866517995,-0.019689369380678456,0.02428829720796028,0.036861876687294695,0.043733442282666936,0.028506417651176164
MEGF10,-0.06461481709925934,-0.08892337102104583,0.11019785879238002,0.04308857491766055,-0.01794839708571187,0.04807057290462245,0.19433101302350198,0.06403171818583714
C1QB,-0.0009685284590475577,0.026553697465507897,0.007374457161563723,-0.08799030065315733,0.09814166569050005,0.0364401379507566,-0.03989653743011262,-0.02999275101641892
HLA-B,-0.07400464097158953,0.07126808340755636,-0.03746947662878499,-0.05142648923130982,-0.03372408133370914,0.04605177884152668,-0.12074176470576738,-0.04400279184845508
PDGFA,-0.07005421166755504,0.11060358544203758,-0.01199003371727757,0.02984907794095951,-0.003340386960705881,-0.010884569823475285,-0.006914611842205452,0.0025168147940109026
LAMA3,,-0.0223845336571204,0.05602154608433895,,-0.015399746388770197,0.019107527640520927,0.026156721761945455,-0.014621849028973
DKK1,-0.02297722220879593,-0.03959852828555462,-0.03136122794374471,-0.025720396901562366,-0.03075835788504759,-0.020957903841123168,-0.09401012390670174,0.007704256880845597
INHBA,0.03877042707362129,-0.019677445360234084,0.06716154002418241,-0.017174175714359894,0.006304729583952657,-0.04781543254977559,-0.044858600868740474,-0.026362822099712305
LEP,,,,,,,-0.01648753016776715,
IL7,,0.021844394323334224,0.016719950919264814,-0.031661907884280346,0.027834611962038746,0.13860569808339088,0.07377849372571615,-0.031124407517909135
FABP5,0.001500626935154471,0.05957780742270771,0.02775347940976892,-0.061769731188824034,0.16613472524167475,0.04657885390047707,0.03403528465174758,0.0026113846437371743
CCL4,-0.07984336625158124,-0.08315293890820633,0.03708409432343823,0.0486567962412408,0.10742358141584256,0.07795059505142397,0.04364346305531294,0.01803692719701804
FBN1,0.06341038466440756,0.016869926669171035,0.0678250199855445,-0.013629605905477057,-0.04636091068916814,0.022382181508253652,-0.09223148288086218,-0.008542772938721773
TCTN1,0.013466427610607602,-0.06646241922864109,0.023814389448607545,0.023073358457673557,0.060097393683603076,0.008778407059193654,0.08974914751932862,-0.003893081887339125
NCR3LG1,,,,-0.026771307211561027,-0.02318717777543434,-0.02187906315402408,,-0.024304223878912158
BMP7,-0.014836561574053964,0.04993350314328228,-0.021936841158267325,0.05712532327076244,-0.06442664657186095,0.012495253179004828,0.1780454594104334,0.009945661562762156
NLGN2,-0.07399516274998354,0.13311441998972673,0.023618206896176008,0.08122224048188623,0.011099616773188934,0.03307078969493688,0.02063680359947752,-0.04744721143835918
CCL25,-0.02302737235963048,,,0.02295372722963435,0.006760264848712879,,0.13584190751708183,0.054892843531306974
NPNT,-0.0800326390148636,-0.10435377720153352,0.005947296903421279,0.013681954148571498,0.07520610816013376,0.06544054531896364,0.14148439372993735,0.024899698648383022
KITLG,-0.01588966090619287,0.045864752769465236,-0.004334289110924002,-0.026239548001002543,0.040855936277402465,-0.022569808183949252,0.02057570567965767,-0.03601342864933112
MADCAM1,0.11263767712447344,-0.060860194402494544,-0.04397618224871404,-0.02027985744411517,-0.01808102096860004,0.005252348319471091,-0.034056077575563976,-0.011051763360456294
F12,-0.028111550903702705,0.014424945125228579,0.034762751381760625,0.030742175155731098,0.07001588301095255,0.0012446117237823716,0.013517026136794768,0.018581140493944177
S100B,-0.007080368762432832,-0.06816720152013556,-0.045806241256898646,0.04376811742431894,0.06329210212905578,-0.026795803007351234,0.16321796653379228,0.04904837114201795
IL27,-0.03903917415497538,,,,0.015253989446835809,,0.031860915836257706,-0.020777248746043763
CD99,-0.09822549472389505,0.031229874267902313,0.03239570081858734,-0.05622269988502552,0.048794438605414596,0.10241743955956203,-0.009481942924833389,0.026164321536387935
PDGFB,0.020537413506837784,-0.011679691179195165,0.028412226029865765,0.033161664661395335,-0.003354693465682338,0.08030751859114268,-0.032563638577609376,0.005476311016572556
CLEC2D,0.03617203486379411,0.051390869081591455,0.1342149120015543,0.037335283533669925,0.008594592146183981,0.00014005317597501682,-0.02435491419307339,-0.023615965717848904
F8,0.03439419490074462,0.02121699471923405,0.036705008572431135,0.013446886880710551,-0.01758009623438326,-0.012728806594747958,0.10683348737654795,0.019899529544525434
C3,-0.055563768684391966,0.054900096912414674,0.06025835826912134,-0.08845576684506752,0.08509127099053794,-0.03518403994756961,-0.06256161451639151,0.03980382955736822
DLK2,-0.012702689591490787,-0.031604339578115,-0.029764567588866708,-0.026894664019922826,0.009662038100829053,-0.023339201643590136,0.13646956771272806,0.055146264625404284
TSLP,0.08805180237486628,,,0.0365108872795263,0.1068011818826048,0.0014865301286016445,-0.02193294319887271,0.03606727715174227
OSM,0.001377432441761807,-0.014641968716707084,0.012276493422707431,-0.010635696855751987,-0.019529432036227895,-0.00902511603980704,-0.032337442337759544,0.016343810410747256
PRND,,-0.04073960484062095,-0.034935259414922336,,,,0.01736468473449134,
SLPI,-0.09397726026499967,0.01827321567212776,-0.019825274956022668,-0.06875236610360244,-0.014107858821071496,0.05803356355197713,-0.07399974535073274,0.053333294918605036
AFDN,-0.06282897156598373,0.012719167703803005,-0.012534625605863577,-0.01032915024558385,0.05779603153909437,0.058376045943860984,-0.0039517002727464225,-0.0033828482103253686
