,UKF255,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
RSPO2,-0.01860942057165665,,,,0.0008659289585026171,0.07541752760701434,-0.013610322402178842,-0.028898783519556055,0.04335995906565747,0.07515221927001173,-0.07460939116658871
SHBG,,0.0030409163777893595,-0.024689756646499268,-0.02419764782389603,-0.03400955673505012,0.01593108585774581,0.07018246730135785,0.006945461288313221,,0.10168949083174887,0.05489547970307816
LGALS3BP,-0.012921254824611829,0.008221228752735324,-0.07181760736641601,0.05893355558994424,0.0585287268751037,0.029539513827462224,0.023858251113029087,-0.011417796150591379,0.15267707554622567,0.1484124048644666,0.12203773273726382
LAMB1,0.017042280175098325,0.008901324014283347,0.05777858924146293,0.03887300488559683,0.04846483160984976,0.008061204398576683,-0.02263916963412351,0.004701010283321198,0.10293592030502886,-0.031665224321479,-0.03333525995654502
SPTBN2,0.05804354688376781,0.009750799814457508,-0.04614896006309297,-0.025654362266080272,-0.004539800536242375,0.024115380842939613,-0.04656837035874097,0.008743845243637869,-0.09514065497151629,0.08456983569452176,-0.08549846348294143
COL1A2,-0.024063091470456488,-0.041680780563604095,0.06714088821353502,-0.002748409494020663,-0.0027457131380214162,-0.01973802517100223,0.07596758648197419,0.013941643005598605,0.03669239494794695,-0.11576521486353697,0.031362488074834195
DEFB1,,,,,,,,,,-0.023966857505639573,-0.0019282717758111092
CEACAM16,,-0.025474952139889977,,,,,,,,,
WNT11,,,,,0.000587307024493385,0.014394205776125197,,0.003986183263898275,,-0.025214093061925662,-0.04388426423061555
LGALS1,0.0024845271221994956,0.05340957209969031,-0.0753193879315526,0.11757441865129101,0.16465040709025766,-0.013309520385515248,0.04585724292630078,0.054584151476123055,0.07424355937381312,-0.1099345282802909,0.041124928764052396
BCAN,0.03685804371232508,-0.027626668356574662,0.11584041806527715,0.019886214009012675,-0.06991354810697309,0.03327792275595895,-0.026197995373225678,0.061306932347688095,0.09904025664289598,0.06276111928635159,0.02213296188073109
ANOS1,0.006533854026448861,0.0961596862957231,0.07468351787704852,0.03981386015498389,0.021247356992494203,0.05276472408369181,0.0012592541757174519,0.026699472012927036,0.00566661557131099,0.0847879135406639,-0.01274022681422368
EDA,0.09560407209530232,0.0723911838269864,0.06970952044560749,-0.04502093382254435,-0.035842230033068724,-0.018703373498558735,-0.018268223383433296,0.011147387165743454,-0.08310870165556648,0.02396048684284883,-0.014181978375256404
FGF22,,,,0.07837573069164679,0.156180430043624,-0.023966652319400473,-0.03486177481860573,0.021334069743888715,0.07349088462871906,-0.02879761765100975,-0.0254194311477358
SHANK1,,,,0.060692542122607857,-0.02702270888019984,-0.016606871140854896,,0.021217738572285087,,-0.04549470671259568,0.011224349925845128
NPVF,,,,,0.0187156700603087,-0.02166389077131725,,,,,
RAET1G,,,,,,,,,,0.04987835729215207,-0.04041533164403343
TGFB1,0.007353522992108328,-0.09716012071461111,0.043498812398799575,0.02428094539471463,-0.012071451454506476,-0.038274356320971925,-0.016421456460940537,-0.004561274707772982,0.04344581993941828,0.009213664142592401,0.09331986250146164
MSTN,,-0.019547623478409,-0.2140929759412894,0.09100682758524745,0.029479440110521168,0.014245009824728708,-0.006581210800877816,0.019218777181514005,,0.06230203403800768,0.023334054293846218
WNT4,-0.02633654605290374,,,0.016386268920894453,-0.011360822294018203,0.05415336394350948,-0.0023429001149448065,0.021327938985822525,,0.012631422876310767,0.040687397360673984
TNFSF4,-0.03264441739454994,0.04828993243935638,0.004378358848649232,0.023296089841446644,0.045222098686295065,-0.02013311050095964,0.019058176015272005,-0.039984686435527675,,0.027037677493874503,0.04427833532683615
NTN1,0.015722805508372316,0.04362928886095072,0.0811665798631144,0.03148949226448539,0.04632308465408558,-0.05620100776732685,0.028472357664223017,0.08620475088050958,0.1442091560681241,0.08027882623249048,0.06813667714690504
CXCL12,-0.029382455696736094,0.005208534542667055,0.020292954995089766,-0.05248272774130632,0.02118050838909718,-0.002502655304976957,0.05649261712885719,0.05984102342725083,-0.08027554734292408,-0.01602005287493078,-0.01915926291592536
GNRH1,0.06193802266648427,0.09876738175621834,0.15510357881361,0.09949504781512082,-0.04730045911974707,-0.014631296547742078,0.014698952624137679,0.025426693422801957,,0.025587305124228136,0.07819862241395112
FGF8,,,,,-0.007426026610241847,0.026701438563945863,,-0.012455507997049151,,,
RIMS1,-0.02493765158241372,,0.010090797348683607,-0.0014647668520562963,-0.035402288602466414,0.01959916316233898,-0.06269268596844804,-0.0182580307262469,-0.04300055071402323,0.006412405374428744,-0.10442932452083586
FGF14,-0.057418539584740566,-0.09666940558815001,0.054410112636455094,0.014345760598015445,0.002363962511759408,0.027546343986592954,-0.02675326803458041,0.0337850118195113,-0.046924199939435196,0.025420611886834855,0.06730807884232497
IGF1,-0.03112853516591779,0.02190778314835519,-0.09683565059974134,-0.0030003362195932014,-0.01897355477796777,0.07139973921589918,0.05452317626255664,-0.00699726370899703,-0.05954341286502572,0.12581640379935496,0.013514142685068363
TNFSF10,0.0034650438890630767,0.09208598902352846,-0.08451222067961559,-0.021713877704799135,-0.025592330675371353,0.049360037611675026,-0.03434822236099051,0.08516305744251146,-0.0646647021993829,0.08821799283654017,0.06575627041889066
GDF5,,,,0.06188548332954528,-0.04479479197795937,0.03757714590069754,0.08328204270728608,-0.017843150872569234,,-0.027918040758103124,0.036523026899810476
CHAD,0.05172553062614977,,,,0.03330920759907766,0.0221094636173056,-0.03704398998984159,0.00846548192731422,0.038119079869719526,,
RGMA,-0.044850424036512106,-0.04450525385155644,-0.15517171886899464,0.003891143624375479,0.008836688031633195,-0.008640641352581913,0.0039754473846635935,0.011517966953587495,0.06654251498237367,0.05174088897708872,0.037794037084529004
WNT16,-0.01860942342400423,,,,,,0.08355642718437009,-0.03286124562962741,,-0.03455627035135323,-0.016250178358359527
CX3CL1,0.045714849823873714,-0.09256222526999855,0.10048662540830329,0.0341179083021184,0.00331529982434722,-0.016972010699666824,0.014529820269311038,-0.033239307965908765,-0.016499988374576755,0.05894914466309643,-0.07815702924542131
FGF1,0.02435779101144884,-0.0638173205262808,0.08148942706770705,-0.04171187783347891,-0.048980417982954834,-0.012852502511686953,0.020718730933063978,-0.04158115841174228,0.0011550566838995453,0.11233001677706625,-0.10462154034658859
ALOX5AP,0.06267849343434405,0.11814489864910757,0.07309049760043912,-0.04654558911706154,0.09654545352671817,0.0193740638446102,0.03489952550628869,0.036223104145497426,0.1316724533833664,0.06741795369520562,0.10251745515915561
IL1RN,0.05689879168114925,0.012618528388099159,0.052084857306344226,0.07231541139573247,0.14040294183392726,0.07064885697435452,,-0.03384306135281669,0.08247804136762701,-0.020978812266694572,0.08014989207439796
PCSK9,,,,,-0.041478932653156456,0.04899150882774691,,-0.03189697228849723,,,
NPW,0.00044416541929238824,0.10794337191994746,0.10929716587399883,0.14054607204000866,0.030548275185073016,-0.019483898977568182,-0.03417760689121766,0.03098329663675382,,0.05200664039092541,-0.0021286596353885063
CXCL9,,,0.02287481426007066,-0.007495402236774882,,,-0.027883607409196744,,,0.04595930424976038,-0.053314993292332497
ANGPTL4,0.0424075888295613,0.08768494411148303,-0.23033654425098393,0.10179485249536199,0.12823065152852797,0.0010527215862138094,0.014215172303117396,0.010069240960270377,-0.20226330583300625,0.014204406493926531,0.12145771995029625
UCN2,-0.031128532145845,0.04709387213174466,,,0.09593369887378023,-0.019636123676252486,,-0.02490672751049493,,,
OBP2A,,0.012170404002565588,,,,,,,,-0.037830862924045444,
COL4A3,0.002150109116282546,,,,,-0.01817639989718494,0.007574345393944359,0.009193175111997345,,-0.047290979222740046,-0.013349328452334913
NRG3,-0.019663859928772155,,-0.04863602247654711,-0.04476281181667479,-0.042283000272259536,-0.022297961777115117,-0.06260420212969539,-0.061921942210485796,-0.04692131517753212,0.07797486484402988,0.05496064651729719
IL23A,0.027025387345468985,-0.03522406890214148,0.049447663615216984,,0.004052339561396397,-0.0011015718458679035,,,,-0.008674392494410066,0.018033519008712397
COLQ,-0.010368854277274348,0.06447352823544628,-0.052054776595287046,0.04534249060188002,0.03170429996134421,0.054450187785025084,-0.04014082913172457,0.1054526828757991,,0.03064519707013744,-0.016200129494203953
SCGB1A1,,,,,,-0.028886404409583483,,-0.02560166676688577,,,
TNFSF12,0.01891188854036057,-0.021160622014234323,-0.06145920475346949,0.12944642368737902,0.020431674242545002,0.02201832574068033,-0.05056565450829942,0.0161971363872536,0.12792849007094823,0.08628148361848081,0.06208871734001933
DKK2,,,,-0.02943167642082094,-0.03996178006850026,,,0.062125809861152216,-0.0584982568683669,0.03500098523892369,0.06025660257269758
FYN,0.013631117910970393,0.05441370011284069,-0.07024990509105386,0.023395516700292097,-0.05945027194740604,0.014671035342325178,0.04531882937233468,0.018409965055406954,0.03069347855772514,0.10949694203467805,0.0028508218889399255
ACE,0.08580375090714083,-0.01975725432533057,0.050850079779366675,0.0970224576718265,-0.012923028044431229,0.016575227875615717,0.011554916204122065,0.02995866985782098,,0.004168133332602383,-0.03666190969822707
IL18,0.038173914172497166,0.09224867967427915,0.07707928381760346,0.02420443612582779,-0.05002064912342336,0.06058823800786713,0.04197471625020724,0.022333770080770542,0.059852638117881475,0.1884006256925313,-0.010046074860812708
PPBP,,,,,-0.05078694635008973,-0.027190911782170268,-0.03934910085869719,,,,-0.045296407627147046
CCL27,-0.028641382269268593,0.06525428172116766,-0.05620324727595908,0.05076209010019665,0.045761564874288174,-0.030906291007083184,-0.04224642727489796,0.016998952523525623,,0.06872109650197526,-0.002114812180922813
SERPING1,-0.030833257688457558,-0.10471529037684782,-0.08910801938620323,0.04471392804625903,0.0014832485703966177,0.05467925224397949,0.00553489155305528,-0.011989452035356155,0.06722559158972542,0.06625247665004985,0.05166358301640487
AZGP1,0.05749186018788807,0.09347549269909249,,-0.0398713121681824,0.042098925160314285,-0.03182275071187172,-0.02570820096937815,0.017674934492465533,0.11801632625300976,0.1373958880841122,0.06820067368465961
INHA,-0.03837154501028347,0.05171760797287834,-0.02545820068995888,0.01393318628822042,-0.015675725405583953,-0.030952221627954322,-0.004569431051785268,0.014487631032215264,,0.0675649809504382,0.04303332422351916
SEMA3G,,-0.05228259063197626,0.10814701787702227,0.05017661281555904,,,-0.03153146580247944,0.033920532539878805,,0.005784131892550561,0.017124677574789436
OXT,,,,,,,,-0.030904089382241148,,,
COL6A1,-0.07466187058192339,0.12561783263307003,-0.17542856277179056,0.05965439864493685,0.13181909372437975,-0.01088882316657508,0.04074784271683172,0.04569428756467842,0.15349438418828798,-0.08732149840639052,0.051738775132759526
FGF17,-0.026354471221365625,,,,0.034246639271415004,-0.011964370559293936,,-0.029140255998624357,,0.028216653585306114,0.01987532578332445
TNFSF8,,-0.02389902499705851,,,0.00948819871816455,-0.008039969380496384,-0.03060229242535436,-0.032861249966976945,,-0.006801018018146414,0.055046502550061875
FGF20,,,-0.024617691048191465,0.039938175671868845,-0.035620145815652114,0.025570591558920858,0.004457668481339887,-0.0070291284628011255,,0.03726737013130688,-0.03775891450346127
ICAM3,0.02079044041258968,0.09402833512835616,0.07278868663802344,0.0368030048782864,0.07283905203845462,0.07042205731779295,-0.03792408251852883,0.01155449882103362,0.036219766343407706,0.09924483223120946,0.0014291471266200543
LAMA4,0.060540878694310206,-0.0329840748334549,0.06759802435481094,0.01585427955223881,0.09188214951598848,0.04394343729631275,0.05555305146623677,0.028217180063471195,-0.009829236135667763,-0.061867026913671234,0.03959886507119571
DLL4,0.08530179096027829,0.0074668815963369215,0.05892402305200854,0.10520076842039343,0.03890769415543266,0.030429222271838995,0.01859988338850215,0.0793309830442919,-0.0522721972690326,0.04342874518420435,0.03134339265053234
SEMA3A,-0.01791467342508234,-0.054136483273926124,,,-0.003965469043070752,-0.003060335152973045,0.05899723704661647,0.04728745513599133,0.012973964556047832,0.06940919855034486,0.026460082903557773
RLN2,-0.020171934154846482,0.02198458159018391,,,0.020023486097294152,,0.06827309188952499,0.06769491929512984,,-0.04159559917542847,-0.04435950367277501
C5,0.008622220900819263,0.051804354029302425,-0.07035464153669552,0.09204040838793999,0.00860869770218333,-0.02657548050456607,-0.02766183993452625,0.042853359790861155,-0.06633069874738652,0.08224794571211567,0.05914301968136808
COMP,,,,,,,-0.03664706576602045,,,-0.007993218509581505,
C1QA,-0.012725158929117714,0.0206067037621964,0.05615965772730768,-0.010777228146824023,-0.10913349464611508,0.02638313122618196,0.06038799944585457,0.025823076686829618,0.13460097107695013,0.06358236625712525,-0.02447861275711876
UTS2B,,,0.046420097196122494,,,,,,,0.06965247918250793,
COL9A3,0.026464263774659963,-0.0035568175832969688,0.16436759383805838,-0.01954016870263928,0.10795439728890403,0.004144429273582866,-0.008089753785343667,0.12056739172813744,0.058403649808653216,0.08542931083575095,0.06668358568844085
DLK1,,0.06472769243741498,,,,,,,,,-0.0120783233934409
HGF,0.0006015127126715068,0.05074614609596216,-0.023068966179904348,0.010941991228640235,0.043953838291358974,-0.00036176567970686583,0.006978962633439934,-0.0032224226433434887,0.08859540926707338,0.06888437222303077,0.005650566102440272
P4HB,-0.05069648344026524,-0.04073183511101626,0.052614196634623,0.02114859943507036,0.08623909222903954,-0.045292487714877976,0.05740304120792494,0.00902091534089633,0.0005127680970280288,-0.1155088480266165,0.044932730239519596
ADCYAP1,-0.028084581622507297,,-0.003444055572842299,0.1178098707157965,-0.051874150698444914,0.05637011563069582,0.021580314992304617,0.02230014328734511,,0.022441841658253487,-0.03699811175697168
GREM1,,-0.04456368362426316,0.10024694145770736,-0.014704266210188742,0.024406980724381296,-0.03808999131438326,-0.020788000640236608,0.008867084992576501,0.02724865835452312,0.024102698308971264,-0.004881557926120906
EGF,,-0.07268367387055166,-0.04101098543377751,-0.004504648471317212,0.05594740777306285,-0.02193086272137304,-0.05930465927606996,0.05038280427443976,,0.05504306847816963,0.09311863258485256
VEGFB,-0.03851113357229548,0.05764964729123225,-0.1089472620828278,-0.02499347533153099,-0.02837126688586208,-0.015218730616499766,0.006477472254979841,0.030786708426609126,0.006204513259003144,0.0671602761326783,0.03851054470493663
FARP2,-0.0353770451889054,-0.04475478754987428,-0.10571933217387824,0.005800304725028483,-0.08410570646664625,-0.011258439476336245,-0.017835200249285414,0.006403883414174763,0.07446863957361298,0.021994268792009105,0.046281861569324324
IHH,,,,,0.12061382217145261,0.06937707136891032,,0.010010420577911022,,,
LAMA2,0.04911173833219906,0.05406378250008511,-0.09122679892322991,0.06695896758941702,0.04396028641383144,0.06336897493611258,0.01662824194856458,-0.021222949064805676,-0.009009783567359996,-0.036523699064318,-0.02624126029989505
SERPINC1,,,,,,0.03401998970651272,,0.11159499342751346,,,
NRG1,-0.018060787269345936,0.01680883597090203,0.01920492804003343,0.030551290192399865,-0.0525394623070601,-0.0300102301003045,,-0.008714095873805469,,0.08374873440520246,0.04767994145812259
SPINK1,-0.035297670819008115,,,0.05787228386110978,0.09078721244305393,0.02575313978499888,,0.04444172822841986,,-0.021873837319971775,0.010819687261325626
EFEMP2,-0.014773946267971455,0.030593275723956332,-0.05635438531583595,0.06036271559801511,0.16032591973846705,0.045947816533690344,-0.01658027540669384,0.03147836343046385,0.14056332242297867,-0.0030814456043172025,0.05421010982621166
SELPLG,0.011038987435228917,0.025794780792480678,0.09386577980519427,0.05722847762910614,-0.005402774848223023,0.01653157128540024,0.07011819782424235,0.01929542279713456,0.09296097014662626,0.19089363751432692,0.045459112374758665
GDF6,0.1007567540665915,,,,0.0015203699861102294,0.043374113654816526,,-0.0019668066305748417,,,
HLA-E,-0.03358596106094595,-0.008804284088612311,0.02546948192479394,0.05736820672620046,-0.04416916135725147,-0.047645554044863335,0.041582442286727084,-0.012621264834000433,0.07679010586032181,0.007153817609002856,0.015194783812477798
PTN,-0.015472268578067942,0.03533247237711406,0.16163529478238647,0.028854901256941828,0.034070697214510684,0.048458658864243755,0.04152669512398473,0.07987584242365937,0.14297320069659905,0.062408664512344746,0.08089257915578718
CD274,0.07952497259119416,0.11149282010423142,0.19587386548397234,0.001410516518427158,0.06260698235253073,0.04638737394096972,0.0006332964213024468,0.061277600303831885,-0.03392737704972149,0.030404229203761023,0.05622755922912635
FGF10,,-0.0279602898200257,,,,,,,,,
CD14,-0.03310866530776157,0.04457114445967231,0.017121565591460667,-0.01736277358518821,0.02327161609327617,0.007409276595002082,0.07117494478978544,0.04683999269091342,0.09013757845564718,0.1374475446402506,0.10794652519889808
SFTPD,,0.04347427337573219,0.0284527793016722,-0.02684949715726874,0.02993120590376295,0.003388179608405669,0.007264167640008114,-0.010194942905148184,0.2065693937671611,0.12602067442417725,0.01658739003707317
SLIT1,0.03802349081227199,0.005777338309929227,0.05681251222498387,0.010886335750241808,0.022049256818001448,0.016498611649570522,-0.001996566932957049,0.05711892622874385,0.021633215224281698,0.06706217957516566,-0.029934589081559115
CNTF,,,,,,,0.035216237864873955,0.01900613039123621,,,
BST1,0.004302305386481839,-0.03690358257972822,-0.012021587815564677,0.00936180687366617,0.05357538174757588,0.046856140870301,0.007964748168049297,0.025129639033832887,-0.0493022671808402,0.12328140436520263,0.05740675132609854
AGTRAP,-0.023055903255456266,0.036676958286312504,0.10303792268576462,0.07982645376634263,0.07286415707212943,0.01839959796207825,0.04488592370922373,-0.048658100847820046,0.036696304376831336,0.08733605539377165,0.06951999434067337
LAMC1,-0.03668581918513612,-0.08358833482795754,0.0721383502781109,0.06674551045707575,-0.03220141954720466,-0.028461203920855126,-0.014312410188904879,0.029166175368466888,0.16108197905574115,-0.0699197305748876,0.04864996663348587
COL6A3,0.024544646094455533,0.00046852542904258045,-0.025640648241879695,-0.06928157067307637,0.0607221976471799,0.0006770752243225639,0.05832154299980262,0.0064652183814343355,0.08421298829082162,-0.06418867651825194,0.09131476752747263
FN1,-0.011108682711479374,-0.040225722649062594,-0.09181215972102749,0.10954663151150179,0.08802737853367121,0.0033289085062565187,-0.019913877096567834,-0.052381424238842296,0.0014194668768938024,-0.16421449172904803,-0.026352019034883014
MIF,0.017265920495111102,0.05145533637218907,-0.19950431968938523,0.11765318892592729,0.12995010265756424,0.03935922618747378,0.050766742939555784,0.08751413739324275,0.21836521051620544,0.10133925396177777,-0.025661347956727285
JAG1,0.009095569515108412,-0.08318264050140753,0.09839015789053361,-0.010719638867308715,-0.000260813831455395,-0.0260401648727319,-0.03785773409344698,0.022004997717976725,-0.007104497075848938,-0.15207792671710701,0.08072642145686038
NID2,0.012204996553387738,-0.0742310968427762,-0.017833294025432194,0.03680602000932007,0.007526923681261564,-0.027882836753718474,0.03734670196687951,0.054295265939157296,-0.026762293603937934,-0.014012372399488321,-0.026911661962930253
EFNB1,-0.016656559755001746,0.008586804902367573,0.0028177292924045404,0.008422274654486445,0.04782868748594404,0.006911448589353758,-0.08031297657670604,0.00429013388415197,0.01652010815438143,0.014517061094756836,-0.0036054736481738025
COL4A2,0.017523190898554586,-0.06580196331978601,0.046032366261686816,0.0418489883048339,0.0026740600651562123,-0.009815663059833014,0.04732953418246481,0.05856747435546164,0.07686106411596619,-0.10628015103625477,-0.029165937143663733
SPP1,-0.042086209307556376,0.07033042514467669,-0.0764827267429848,0.003083937793590488,0.05642913801288852,0.025923151279518688,0.04111200182909203,0.04780335848527017,0.06626365972084897,-0.09188557283819641,0.06815871721377455
PODXL2,-0.010665985274428257,0.029761493179024216,0.01131659135175131,0.07022231824727261,-0.0694718976686944,0.019061499034413176,0.020491635986587743,0.04790034943180571,0.025568712610695897,0.12650350419883746,0.04048605217028196
FGF9,-0.023226191429582807,,,,0.017154347632360515,0.03826313816520506,,0.012988279268457453,,-0.007773932138311126,-0.024341835594733272
ITIH2,,,0.039584934326455094,-0.07977200041697835,0.0778882881871609,0.010685959972963264,0.06582656167303384,0.04630350281896868,-0.06628229181962628,0.05337621721747407,0.06816829026814566
ADAM10,-0.05838793773658255,-0.09597071906271032,0.04511529580863062,-0.01876819143629903,0.030646066545969235,-0.005563297992177269,-0.004229635802074827,0.059060387092091396,0.008484032759486285,-0.06255065646106184,0.011515738383905998
CFH,0.045171936697495085,-0.002006973679990404,-0.07603199410993586,0.022261095413712857,0.04148098910530684,0.015762573464434444,0.030893527948747723,0.02614739771002029,0.06157558275401689,0.01982332852103207,0.015404637929735203
COL4A5,0.03862123996494474,0.07831777275198909,-0.005558337018457189,-0.0010631744440512592,0.004647207091808481,0.060508835899318034,0.025468476216757834,-0.0024036768263556376,0.11121557867163936,0.10501274279197238,0.07132308060368767
LTBP3,-0.047083309019227304,-0.007721663571674169,-0.10108396154234434,0.053178717921663954,-0.020488927709986806,0.004517239734969064,0.006243888194660292,0.004819012581349732,0.061586049499050964,0.0457390524094775,0.038188849793421464
GNB3,0.13323322942209795,0.10894782475550877,-0.033175906514583804,0.007031417589629191,-0.020617798182404303,-0.010958467801318192,0.0199234459283101,0.05167972863918959,,0.006227340398248091,0.04140826600436303
COL6A2,-0.023096069644541493,0.018899785586486778,-0.11677768447145281,0.023569672945291723,0.08160253382468549,-0.052752690401425384,0.01135573912527801,0.02510405517424234,0.10112018246842501,-0.08509234580585512,0.014839497065275311
GDF9,-0.010139171928827006,0.05474751926025845,-0.06829022461846751,-0.0405958790965193,0.049102946596095674,-0.03648319078584378,-0.011694337999602632,0.019133294374030364,,-0.006182877415427976,0.05050477487551254
NCAM1,0.0007250807183784664,-0.025341163214017064,-0.08270411123840721,-0.008831978081839297,-0.1423477189577623,-0.024219052903501043,0.05968719019808592,-0.00438869139495075,-0.08549821842339213,-0.027035831954808354,-0.0942974064034124
APOC2,0.031011566560888392,-0.02600729777788971,0.019011418580643563,0.08335088130283863,0.012625093558991279,0.05044275041620464,0.05963795365292135,0.027468715299701126,0.05997683834155201,0.1455966016994926,0.047904327398342605
BST2,0.03728846286341808,0.06233458778037964,-0.07988523358195371,0.06337898423200314,-0.02496019473886969,0.035797681302471615,0.07816223083142564,0.046238208104645954,0.1119455051014041,0.1434874535300828,0.032999908115623464
COL5A1,-0.009554114818041831,-0.01762662223697702,0.03273395517994832,0.08391395272325752,0.06449461174884169,-0.030620531686053137,0.07313448885471516,-0.0037277678043664384,-0.01410270410082535,-0.08263024738700436,0.02218308710183573
CALM3,-0.030981074339676735,0.07285367543657527,-0.07174504829165211,-0.010603346626616618,-0.0663925423799246,0.03785558590794618,-0.002640792649889864,0.0023289784077396907,-0.07095344529283587,-0.015160763735636705,-0.12906032932913236
THBS2,-0.0315702370862318,0.08914133475304634,0.0025219848875017714,-0.04498588505406784,-0.02457843949508054,-0.034091115753939784,0.0060967309792391705,-0.027063539076084654,0.1047669792998095,-0.03845324467065757,0.050016015243474446
SERPINE2,0.07281160391522011,-0.0014964643494873777,-0.17991763779631184,0.08885558947853885,0.015094250296448841,-0.03299262065131971,-0.032303412022182836,-0.032800133085625925,0.02311242780555862,0.04163202538363999,0.050771826435671685
EFNB2,0.02017131879219269,0.07312530883060755,0.04343597772745192,0.05811045967146454,-0.027288174372890245,0.0505516903005842,0.02833428542039983,-0.008975159067761133,-0.006006406718238038,-0.0206380572301862,0.09907921163002585
PROK1,0.09360023094576884,,,,-0.013927077892967066,-0.024209947917590183,-0.01500887891949364,-0.01187134260783582,,,-0.05058857270077099
MMP9,0.053389222067114196,-0.053741645464561144,-0.11843134906939533,0.03880961675128996,0.08899589812335341,-0.037110464832173604,-0.0042127719557938596,-0.016283335427113303,,-0.12238732026335096,-0.024767758680565157
DMP1,,,,,,,,,,,0.12335876113555141
NPPA,0.013407976596194186,0.07230769610028406,0.141944499704012,-0.011163724452911385,0.07177505332790945,0.08676313792359718,-0.04240675040741869,0.08479977342634584,0.0657010544760137,-0.024486621485869664,0.08499108483975393
APOB,,,,-0.037736657523850484,,,-0.018952381249483525,,,-0.020559378887419287,0.027181052974606844
C4B,,0.12145932259135181,,,,,0.007682273449915555,0.1696934811993814,-0.009513052047496,0.09165013274747734,
NTNG2,-0.05509597889058532,-0.007775200084371362,0.14265641794824757,0.0964686923980944,0.05841128261346699,0.0919404687717773,-0.053918037364287796,0.07800521381485637,-0.10576963787443283,0.07263766669369494,0.048192348197346586
LAMA1,0.053796066733403945,,0.13870712217637543,0.13548623417999375,0.07975872565457323,0.06040981839491806,-0.030841308626677617,0.010456688686703726,,0.09974233904620125,0.04351082918433057
UCN,-0.04093602360285685,0.026756749916381068,-0.008323160002686847,0.14844406745683336,-0.01056231352380774,0.009758445008902474,-0.0018469438230493767,-0.052879076072502716,0.0906745668796285,0.06824850151104715,0.06375288961481022
ARTN,0.012957975392628685,,-0.060130156553876386,0.041876602741944935,0.025529978167062532,0.027782628289378747,-0.04363091401519375,-0.013630052985133066,,0.019771468233921334,-0.03524056789782924
PDGFD,0.04217856867812935,-0.021695709083519622,0.047232298060820126,-0.05370605721751716,-0.05450134733033136,0.07573134683621133,0.03471054752427159,-0.028304608220057495,-0.03333888460988747,0.05490178964597433,-0.017780895784272447
EDN1,0.03145828517099889,-0.025058613546983848,-0.001941479125230284,0.04213965612307798,0.033194406643402466,0.009633006179990614,0.02688819791053688,-0.0172247968398273,0.022556443991053145,-0.0050030433163046305,-0.018825736918780245
ARPC5,-0.026425277391773288,-0.0022493933491184604,0.015812863108749256,0.06106746892102279,-0.06574114070986362,0.031041660305623747,0.041934680859253524,-0.0012798198814958411,0.04383884805985242,-0.009378736496076527,-0.01833963224066583
GSTO1,-0.017303786243518884,-0.039885995188261025,0.1752324965209599,0.0012215322166267395,0.14246331509934718,0.05010797189728086,0.022474920049229175,0.0021587616938754306,0.060324844473737066,-0.002443599568311946,0.004674498471283947
PROK2,,,,,0.055331191888214566,-0.00849308216741125,,,,-0.031149712231920153,
SYK,0.03613498054381367,0.08149856234816304,0.01110402313053496,0.058586398035258364,0.04550625497745323,0.009389076041668365,0.014416138100762595,0.024198087514485433,0.0032745146833126817,0.11309954381204028,0.02099311094536053
CD40LG,,,,,,,,,,-0.014103687316781752,
ST6GAL1,0.025188372506736646,-0.01080854386016908,0.11126972395517036,0.055447492075334746,-0.09472686580725946,0.04270216825433205,0.004558894347509368,0.04661494193661996,0.0713370369795525,0.16566375527167063,-0.012262073801088735
WNT3,-0.035994088584930195,0.026682529764292712,-0.051529773138953044,0.03949563780349857,0.02433233674451732,0.10244054210299142,-0.014648213524111895,0.02134581232504779,0.013153700563891394,0.15757655441830296,0.032390783105568914
HSP90B1,-0.07025533711756196,-0.03590942391817345,0.032768655413120205,0.0016329012207921838,0.09222501806967645,-0.05280874595538752,-0.009173133757067874,-0.007016311189454674,0.1091125339614646,-0.17930737429516785,0.01090537556292448
ZP3,-0.008355976962936102,-0.03177207840214321,0.21233642491715338,0.12986060063885388,0.006903697120787402,-0.03494012304914976,0.049058605656702066,-0.0044027299655992,0.11389842148705225,0.0713172078825423,0.04327460384966642
ANGPT4,,,,,,,0.170934001830194,,,,
NRG2,-0.026551485744221337,0.026800461532145117,-0.07306544885804955,0.1043476945511141,-0.06584525489469831,0.00894019206857892,0.030748701680913475,0.035620836747298615,-0.03735680794943718,0.11536426901877013,0.08579755002084084
MELTF,-0.04418938218737619,0.08338404093015142,0.02477808011136813,0.03412719405641266,0.03184430231887961,0.008961369552723026,-0.06571331740823566,-0.012110436326167833,0.29062533479009295,0.13960766689941875,0.009169109396646506
NLGN1,-0.02203403573195339,0.13311349118762203,0.08990661498641413,0.05325701350906476,-0.05661302240773775,0.06282133472413756,-0.04772338585712245,0.0720194739469427,0.08352654901595116,0.05546553934962179,0.03405802806936563
SLIT3,0.003936113636280303,0.03487043955721523,0.003776339152609179,-0.030362603074816016,0.014508260797624219,0.016563824551725607,0.02475130506970602,0.02881048162425114,-0.04236212354042422,0.003287577399440111,0.07305517365962128
