,UKF243,UKF248,UKF251,UKF259,UKF275,UKF296,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
MFAP2,-0.046529750533836005,0.06670006988803596,0.03048884798587631,-0.0023386159526067813,-0.011997313837011825,0.008644781371175811,0.16292171395463342,-0.00029770163522306115,0.002336400497979062,0.02231550425614643,0.08819781387118379,0.25454272166059155,0.12225255949640255
HLA-C,-0.008939409674338128,0.059696006859287595,0.02433095847625424,0.055984368330346194,0.16074971322344556,0.028178392036103277,0.1548646756553072,0.03789961556855451,0.03713711114350858,-0.015957685309173325,0.18899636908066772,0.1790548060542533,0.09699888592842805
THBS1,0.06020466142814821,0.05448189916574905,-0.02985850209340975,-0.06506973178338492,0.07789031657427359,-0.015096477934405205,0.12280435373089318,0.044818294076280685,0.04667446076131582,0.053946630164968035,0.13612221116018028,0.14709796255481974,0.1646666139777947
HSPA4,0.0785615255547355,0.0013300397558438557,0.11078624755457044,0.05203850247363279,0.0702552472313789,-0.013600352753612313,0.07240747053641636,-0.024814190241653496,0.0775285182264273,-0.03529297753481283,-0.028432110103292458,0.013741324280238347,-0.004527740091586144
LMAN1,0.012305483565294043,0.030196529812594148,-0.00547806584092133,-0.015385617087239751,-0.010598957619794343,-0.008479991901250821,-0.052818673818146575,0.04686230482262072,0.022566796529634246,-0.08375015542098341,0.049051915372231386,0.06507507044240154,0.05638897651587988
LYPD3,,0.01640502049295008,-0.01679912561335177,-0.012067040959976048,-0.03185306263788934,-0.0168164816891047,0.0557820494744184,-0.037805478356209184,-0.033850795411684446,0.07062966524967146,0.037020661572068,0.16143103549142954,0.07779396311142692
APOE,0.06613757029344051,-0.01303379933292322,-0.08740303788055208,-0.02994381378201779,0.057899299203886714,0.0278784543140288,0.14714310710011347,0.059203193236207714,-0.030466918607113272,0.012857333899520719,-0.04687674633344375,0.10625644858635779,-0.005008622946963965
SOSTDC1,0.0906706125426049,-0.031476762812859126,,,7.946208826413658e-05,0.031668614360119696,,,,-0.03097955475930031,-0.005297955124908948,0.06990599058836952,0.023309604023923527
ANXA1,0.002040454632627286,0.041814500971151664,-0.01432791873610833,-0.004339216419501305,0.02047866126888997,-0.01654884206974463,-0.036935855751180996,0.08367301052252621,0.07128723004649899,-0.021769003593209553,0.07032660257917549,-0.01650148355182535,-0.03745386810966864
WNT2B,0.12990095836203883,0.014679238118378112,-0.02366219501086153,0.004207161772383109,0.10000370174868534,-0.008123739749121084,-0.016261667872806963,-0.018681574220767765,0.05531317572535656,0.04086319175267166,-0.002347770066977482,0.04861712061179809,0.10301326279123715
AMH,0.05724588229327153,0.043804075647712395,-0.022557422611667773,0.02775254880453971,0.03564990390103961,-0.023083286231960518,0.012410702425921028,,0.05074605238911907,0.004304057053340946,-0.0002913918094432648,0.0006022395944612027,0.06570799836244645
GDF10,0.12638243003431138,0.01163361917733631,-0.01889929109984623,,-0.019449307043452834,-0.04763370159040297,,-0.04340659355167599,,0.014592396938238241,0.012226833240776822,0.003124636330342858,0.02663049323173384
EFNB3,0.10485560809374438,0.02121088103114965,0.012068921769123279,-0.03344304715856576,0.05774374971548188,-0.03141817427721468,-0.048677971978682635,0.0022908067448753123,0.019968816189408906,-0.028924961283487965,-0.06282085266214998,0.06215250748683345,0.0039346081967905145
LTB,-0.02666261177212831,0.0064471004278062885,0.05516288623344589,-0.041019876711524385,0.011055828501446756,-0.019507101277244338,-0.021178181589095593,0.031133987332752334,-0.0450881123679328,-0.043190772361384064,-0.00938849688153805,0.15301116182261384,-0.020068090701561812
ANGPT2,0.11880998093608604,0.021982307021197762,0.006343158974701503,-0.015562015924910952,0.0077437350502252734,-0.011687007280324551,0.06792170002890434,0.057773399419992245,0.08053725108613281,0.12693269158931367,0.09564551112121218,0.24449382503629677,0.15796398528137984
NRTN,,,,,,,,,-0.027217201633543214,,-0.005823059280322377,,
ADAM17,0.05693399774651854,-0.009006214636941927,-0.04547814304249284,0.01654336955289967,-0.01964401451025922,0.015323968118972173,0.05702948196283398,0.08174656463488351,0.0269098153385467,-0.01382779286219219,0.03310891723479755,0.08034928278299815,0.07542990505117114
LRPAP1,0.0033183168571518816,0.020016776745975046,0.002907797793056111,0.016437279225967574,-0.017926139534495327,0.023960020400321955,0.08787364690237012,0.0007515558357554171,0.044167994885548977,0.013824816609801525,-0.0004242609896643384,-0.007895551285637178,-0.00784982042912486
NID1,0.036233682412703694,0.07216606770792916,0.055038775423004005,0.00986569934120731,0.09627177569488504,-0.0028045781365608918,0.11891225361336989,0.0640172813181434,0.048730417353632205,0.09883393962924783,0.13515340971399667,0.22661547537897683,0.2200823263897066
MST1,0.012928393320782794,0.008683173701978363,-0.00020628833874376614,-0.013432246986183857,-0.04198128856229664,-0.03392093404595471,-0.01821745845825426,-0.04900304813685066,-0.033373370217049426,0.0322587836334759,-0.024719846426471504,0.07859297566746243,0.09003224468605572
CCL14,,,,,,,0.045491513766469066,,,,,,
DCN,0.02281979015508002,0.005240475162894735,0.02549557545293233,0.04296701033265017,-0.04655083710754219,0.03455223095537723,-0.13215968644979217,0.1142559577494284,0.03187096771330809,0.1321939547060692,0.1729347733709138,0.14377196036947026,0.19270580802923004
IGFL2,,,,,-0.05251623900162353,,,,,,,0.10922708926868911,
COL7A1,-0.0693090395812023,0.016804784793288327,-0.021394656427800782,0.0012361822256104868,-0.014211352938064008,-0.011145554661222062,-0.014746304749033781,-0.025933906736255154,0.04192414569433711,0.07051613871812171,0.09682347439008128,0.13854454880150122,0.17787676804565083
CALR,0.04644685330829542,0.07246181919348703,-0.03132756459767845,0.005372185905924889,-0.02132006365071101,0.018410791490806096,0.04513706065710794,0.10348082037962873,0.010032171948027037,0.0674107264641781,0.06589474770291523,0.19477082086403594,0.17625656959947997
PIGA,0.02638920772018091,0.0497166691696771,0.04163475986907359,-0.04242083382426281,-0.013751245249113427,0.04428671087627013,0.00876921484596499,0.013745863983395157,-0.013013404096525648,-0.034714895713656456,-0.04783878737613746,0.08044986834904956,0.03540480585977363
CD200,-0.019145654331845723,0.00841235536849828,0.10825754654615877,0.04795185734619524,0.03316033161192698,0.013312614430839727,0.10109262880744455,0.002242687930614071,-0.0037026284481568163,0.030064924133241338,-0.055004053777457075,0.15890940313288307,-0.03393588597746127
GRP,,-0.020178056077138736,-0.016041984020880896,,-0.01395758644907872,-0.018357474253565,,-0.04016982962683599,,,0.053094496388568585,0.11947130220806386,-0.01588677597311234
CDH1,,-0.016559589694312656,-0.021722350001479096,0.026015323704139743,-0.0036814805671391846,,,-0.03559996086019654,0.03937077004440598,0.02959786741111685,0.0650705721293337,0.014365410019471647,0.08642438320467866
LPL,0.046143780431470265,0.04696771966534907,0.04549023756396473,-0.019770891862483278,-0.023543115800182642,-0.006492913501985128,-0.028261705484158493,0.10715535114867882,0.0697463963081511,-0.0061174296940582715,0.031562464579518286,-0.12788493356940736,0.14941944393472728
SEMA5A,0.0523578944171041,0.01646477775734976,-0.06174687231435901,0.012551318377804854,0.008121981942435904,0.0034919817711831116,-0.0006199125554706379,0.12510289307988853,0.03339307032108933,0.05472749969993703,0.06193261173998315,-0.015716945523288332,0.10545982794465601
SEMA7A,0.022457009943190376,0.08216419467450221,0.029957369063911485,-0.05557949500023747,-0.04074553921074987,0.024606126678772298,0.017630980381437684,-0.0428450123980379,-0.008065583103335518,0.018004954544609635,0.002860987749619985,0.26404205992412383,0.0208249746905593
SEMA4G,0.021887498376121483,0.02995606232323763,0.022828249171420848,-0.03607106626655456,0.010934463507529524,-0.013760149823263469,0.0010089904254351062,0.03291695272322882,0.1390499386647216,0.05529940762167918,-0.0608777448723211,0.05215703315075558,0.026018744288231012
SEMA3B,0.04591367464154532,0.054152433640911164,0.024445767572443326,0.011158826572816015,0.03022084004090706,0.012958920384268498,0.0030214915469360167,-0.017621863953382586,0.022130180455220267,-0.006231603005702779,0.044481384578000965,0.006601658768482763,-0.03899391271549181
RPH3A,0.036773888142676146,0.06615042454257943,0.03457349995798194,0.01408427064186106,0.036523887077666774,-0.021148976555556986,,0.0018889083506986022,0.01920113349827826,0.0046484867043408585,-0.026742960109535682,-0.010818315680994551,-0.06011072443522358
JAG2,-0.016423869670537113,0.07079573433007513,-0.03110841669056744,0.00523669605343589,0.019589872625883357,-0.004310891972222957,0.06385421807411347,0.01605426662206326,0.023602710801169362,0.04815224314950419,-0.008065736107665016,0.18010620923726478,0.1399910228118239
CGN,-0.0014892516563470442,-0.00769200071245081,-0.02184155768786726,0.01708283687350631,-0.007703039588416314,0.030860029026535986,,0.01680377346512661,-0.04205054188972957,-0.009513217413069224,-0.020593005284851834,0.045281977232959215,-0.020124344140743048
GDF15,-0.025820884101023563,0.03963075894441484,0.0019436468778545595,-0.044758385784273776,-0.0014481826962322829,,0.028837140488870323,0.0565631298712701,0.024018889348494495,-0.009771243305244247,0.05315950450376888,0.07054667754146404,0.07139481296479505
SEMA4F,-0.028054734158239513,0.031802446506404854,0.032960857284842805,0.06280256540496369,0.0022012784890785074,0.025672962229259882,-0.03092646028848889,0.021848726400354564,0.016440655841751025,0.01626532003087483,-0.03999354015345499,0.06777795780770943,0.028352171996454345
NXPH1,0.08768383272331992,0.01272983405676648,0.06703701635664883,0.060643675942406015,0.10935002753573285,0.05029072784616371,,0.0008654990806007799,-0.03055875545663007,0.02580817017717262,0.037959275447689345,-0.059617415277469915,0.030664555445426765
ARF1,0.010188699217256632,-0.04103285773572081,0.06291491063715704,0.005394825559358726,-0.047585689307795324,-0.03739021139312076,0.07043914732479058,0.07482944100810883,-0.022275998825407033,-0.013565668079522428,0.011560539372905963,0.1211573050296053,0.01801861810567742
DSC3,,0.035387821569563764,,,,,0.06333432836929362,,,,,0.020718483638695148,
EBI3,0.04995224383632363,0.03417100990000829,-0.03788039258908195,0.05498204788914903,0.029913537909911248,0.01966125454810879,0.0418228733478541,-0.033679692340811675,0.03896916483514893,0.07003870754865134,0.04626469953150554,0.0817622683735151,0.03599231799810366
TIMP1,-0.001338855367624826,0.021247965308158097,-0.012718523855118426,-0.006227938166909562,-0.006428825856866041,-0.01123313948458008,0.026346814853573024,0.11423129270900345,0.08736570834489484,0.021784610824713842,0.13140161637076095,0.19193129780703952,0.1774908638355404
SEMA3C,0.008970751318074016,0.050506116533582696,0.014878631358285427,0.03365263730561715,0.03235089771664713,0.028065136835366593,-0.03609525789272945,0.1005454432743405,-0.0625046513971241,-0.056878186690912956,-0.02423899528840583,0.2017273081163186,0.08862971603437492
GNRH2,,,,,,,,,,,,0.006190157759713137,
GAS6,0.020389472642082407,0.0015442397018638433,0.04934239329309568,0.0086631745672143,0.047855192098106354,0.004644420691656327,-0.04339924262691343,0.06613333351860233,0.0001473608934478567,0.008414033668982732,0.10793524000508568,0.00865243291126938,-0.09040347999694079
MEPE,-0.0350863266410607,0.04171106584676123,,0.0003736939214570109,0.024500756026447437,-0.013503769756069166,,-0.027455155345360093,,0.14529222056816007,-0.027587841262757463,0.14167795189733984,-0.007143487084156045
SERPINE1,-0.023108289362243118,0.05906553475825686,0.016602597781775686,-0.035562479509446604,0.012493288604402365,0.0017250017685377244,-0.1430972739704325,0.08437907737843764,0.042690028202576835,-0.04909612260037374,0.06815101869825195,-0.022173836281273406,0.16305925546825306
RSPO2,-0.015159921541762458,0.005226720146869646,-0.025110365425365138,-0.003062077965001258,-0.04627080040088538,-0.048873991006164415,,,,0.059887483775629954,-0.043101655502267536,0.10107888711139501,-0.04564551833787866
SHBG,-0.04841354668758984,-0.03400186059896507,-0.024197663991027792,-0.023284763328034752,0.02079309176388246,0.007263658505310084,,-0.02563573598279074,0.1075751717765948,-0.0022704663140027414,0.07285322582891013,0.07482023898306675,0.0927672273319209
LGALS3BP,0.05467899266770671,0.01705788413472802,-0.03567711464188877,0.011949324443781113,0.1629576056986713,-0.020664995013801195,-0.035548856305591695,0.01633644147591044,0.03970608220613982,0.03859887590488486,0.08000048251693517,0.11196498650076862,0.1170323416663531
LAMB1,-0.05701527351523645,0.054927456923411534,-0.035585069061431475,0.05394050201083305,-0.03193939337315745,0.007044840392105797,0.04103095330958839,0.11734735980711412,0.03485220017152613,0.06790885388043597,0.11516710991009539,0.21110190300466614,0.196924546924409
SPTBN2,-0.03184173342111661,0.0404634330047012,0.031257488540453175,0.011848435464740502,-0.0021353818566682485,-0.005851283684180358,0.15326386666042363,-0.08140986543367797,0.02742948927723858,0.0011500712819418836,-0.05001937380837843,-0.03618713350661263,-0.07949198978151709
COL1A2,-0.024711356593790666,0.057682956165708246,0.014798369758223552,0.03879913577689718,-0.006167353286059192,-0.003900323477591394,-0.19865133388667697,0.1426480964334769,0.04589246558418774,0.12035210929898887,0.18998994276780054,0.19792826574690103,0.2369837838097571
DEFB1,,,-0.014199506693603325,,-0.003622210594633801,,,,,,,-0.01964342594348952,0.04037446883280359
SCT,,,,,0.012928628662258867,,,,,,,,
WNT11,,0.027154493325551643,,-0.00846598928691356,,0.00610695509466413,-0.030263955569088216,,,0.030579104096419858,-0.04416154309783769,0.08323710514877977,0.12228148235522888
LGALS1,0.014463667427444897,-0.04951312204523934,-0.04356318976439905,-0.033995261081136575,-0.07851154606124426,-0.00046341509202926464,-0.14554142114137922,0.09524185989099591,0.13267980022641776,-0.003975080372675995,0.05806108406620725,0.1257795882142767,0.06703621335695689
BCAN,0.0917462710261638,-0.018247242643365805,-0.03411929168685899,0.05050193255912182,0.14343444556332202,-0.010706482727810558,-0.010526025954598067,-0.026054650756816424,-0.024294339279273772,0.017204599426704627,-0.06688510759006866,-0.08978484610607738,0.08584195730325425
ANOS1,0.03804089161221699,0.014395477798847455,0.040520274729508136,0.019688277845174112,0.05539521849777566,-0.009071852293773188,0.16027154947191352,0.05083558002062284,0.08412694750979331,-0.011667567691570707,-0.022457757710341558,0.0014287680103746091,0.003032335868662674
EDA,-0.006393873030623502,0.05352920741421895,-0.02930093720711176,0.02309553392233004,-0.04069269519311516,-0.0179718972663183,-0.021925038506324438,-0.03559994989362726,-0.012484331322723643,-0.030568461421992568,-0.019446806912704537,0.15794905063366255,0.0063965612296331825
FGF22,0.0380570421639688,-0.014739466603812363,-0.01955250071541093,,,-0.025215877795633418,,,-0.032779858517460195,0.017364730782114524,-0.03741954033778457,-0.014542666434153051,-0.01822447412511659
SHANK1,,9.837750401391255e-05,0.06447864013997835,0.00442845615357236,-0.018391314524393743,0.13474592468087904,,,0.10961940164156411,-0.026884170541356604,0.025649661177664346,-0.05776509340937879,-0.04545265570926866
NPVF,,,,,,,,,,-0.016976079610949733,,,
RAET1G,,,,,,,,,,,,-0.014505696825154716,-0.027748597481849373
TGFB1,0.04160233468680523,0.002767003540179788,-0.02952501413865501,-0.03450980542532881,-0.017492668190024555,0.07203169705315175,0.02288652219351391,0.020009269416136413,0.0523151358792809,-0.011893969884459031,0.08737109900026775,0.2294294402693208,0.12544985732979666
MSTN,0.09756607343806985,0.01770320920707499,0.013414631730076081,0.013161660130087596,0.007001690118408549,-0.026492828577179335,,-0.024874580977815846,0.03964317071583003,-0.019221853115033258,-0.0378171424296588,0.025976845255225936,-0.03752185291945621
WNT4,0.010379856821108096,0.08384992389985925,-0.018564716688540026,,0.03461259843774519,0.014763297555219795,,-0.030486172927598455,-0.027217195822158927,0.030107562596559112,0.08855513612602624,0.05804992643670496,0.14877733496196915
TNFSF4,-0.049586112847766005,0.03705947041593387,0.004261359401026308,0.022606536453284035,0.01251992511300597,-0.011403824801288842,-0.009320247213418306,-0.035316411690803885,-0.04293440853619573,0.009577846662672756,-0.0037601045983567025,0.20379161901943052,0.16533162624535552
NTN1,0.05070040565981039,0.1051764530115044,-0.0007338807099585308,-0.027548552360560967,-0.06014351721613675,0.0025251732506518416,-0.029249234991782946,0.05771062068562823,0.03859197243581522,-0.03997265009520949,-0.05237774555415551,0.012850871706424623,0.14580276038889545
CXCL12,0.057392308522548174,-0.016588453115919805,0.045466369762810786,0.007088326974047618,-0.005163269927910234,0.021409382368013593,0.07194111099080412,0.009450605240552253,-0.045577989149932385,0.03426228264093847,0.08588726046663829,0.2266367682874677,0.10179811517560053
GNRH1,-0.018641656527592556,-0.0020313309484414803,-0.025619057064466124,-0.0211695203383154,-0.0025089194392021435,0.007483563722568534,0.04136051150759398,-0.018406038438707594,0.0475380525651513,0.013025467316995854,0.007137820270602122,0.13085127870000593,0.01712317111200462
FGF8,,,,,,,,,,-0.025603891073336663,-0.026990123843742657,,
RIMS1,0.010101036729870411,0.004538860454588941,0.03923022469642288,0.02657497873144805,-0.035888319345177826,0.0075284485153519825,,0.011346251011728049,-0.05532697208483361,-0.035243845498445295,0.028862216939718965,0.035501161306972354,-0.07528874019905625
FGF14,-0.022947784889968903,0.0041411256661524135,-0.027768386836544163,0.03165593484814518,0.025398115180742437,-0.004644535799906636,,0.048510749092608205,0.00812673152253237,-0.00806338797673271,0.10100277639772444,0.07696562371215583,0.023069342737718736
IGF1,0.021553179942789397,-0.004227980992274379,-0.0028245984956144702,-0.03441993931103287,-0.010047638919395223,0.01743958005211929,0.04724727369622946,-0.03309846846010768,-0.03187893914087368,-0.03263667676664755,0.057320234879677225,0.10973501687310487,0.03610543866129257
TNFSF10,0.010834125606616936,0.06837433332466922,-0.04779946773965323,0.04905384144964297,0.052037774959167386,0.01244029865835601,-0.026330642475035578,0.004712139125599487,0.045346114222484926,0.08016927598643767,0.048304871664994545,0.19089179535283768,0.035320194803735015
GDF5,0.10675969772045205,0.007681580727490805,,,,0.032468709415933814,0.000550975958348146,,0.07799888792541164,-0.03375270514450876,0.003618319952097419,-0.024074946113779718,0.043631525021770576
CHAD,,,,,,0.005722227736622785,,,,-0.02188609382342893,-0.03473936730846655,,
RGMA,0.08210633241833724,-0.052682605713733524,-0.025521807039715416,0.03895633560274716,-0.05902287945794046,-0.014989210108229338,0.006730564345841924,-0.02880267505608469,0.07527058579784321,0.020479943397819743,-0.05884612477275968,-0.05930595791782144,-0.026016085890831136
CLEC3A,,,,,,-0.0036646289180890103,,,,,,,
WNT16,0.07542307050625195,0.008346496448351361,-0.014415319507955465,0.01370951095327267,-0.04510075328046736,0.008372545379022758,-0.006184368463575637,,,,0.06070383580068406,0.03952509551729741,-0.030006638404773838
CX3CL1,0.007649900393291583,0.001194969731261597,-0.013896788566435314,-0.010659036717122653,0.0428366119055063,0.07131020750392848,0.12075060734105873,0.03049920033746251,-0.011675139416488468,-0.01110289948692852,0.046581022969237204,0.14651545737623217,0.073596131609443
FGF1,0.06806405815739057,0.04903720308754152,-0.060133611297922114,0.0172200118252163,-0.03286106190592985,0.003399381441381748,-0.012714289901540039,0.11884369734078408,-0.04394280843635173,-0.029884610633939445,-0.02988998757969207,0.11388927945364448,-0.12563102130091855
ALOX5AP,-0.01940405984673326,0.10023997262967196,-0.051665503467736046,0.02840346588310725,0.07293053635815151,0.00455102128215891,0.19005884760363242,0.08256300658929717,0.03346816867364081,0.033808173866676804,0.10154048664833722,-0.056436005923520535,0.04170720253993227
IL1RN,-0.045573270840572874,0.08079151563007775,-0.03105581073668385,-0.07064780769011202,0.004104034821318417,,0.01785611940358833,,0.04255119672698636,-0.038698677118542975,0.0019492336906077655,-0.03845023261947763,0.05778915047774241
PCSK9,,,,,,,0.03792173015563172,,,-0.014807589393672294,0.06723565949985498,,
NPW,-0.010508038474993962,,,-0.03978222734116879,0.007733366995003644,,0.005513408965880455,-0.03175193604388977,-0.00535050330008541,-0.015371707673569778,-0.030482414921327656,0.044588464957870486,0.009959925175722152
CXCL9,0.04624385030604661,0.05292148156097765,-0.022838097399394013,0.016352339109450678,0.06012773470407588,-0.003136311255750505,0.05449607220267511,0.11095793785731567,-0.034635945386367654,,,0.18763226037850367,-0.036226216688959215
ANGPTL4,-0.05873509632719749,0.019999544125951365,-0.0215412630884566,-0.056609013549302256,-0.04654743549475733,-0.010997707300936835,-0.1436724356047306,0.07841890201311266,0.04529742677488284,-0.03151142216639388,0.13654582204867993,0.12090216880661692,0.12735344540017668
CCL11,,,,,,,0.041325909996393746,,,,,,
UCN2,,,,0.018608494064156156,-0.00436042435576269,,0.021446315891237605,,,-0.025603895384298084,-0.024377525882814412,,
OBP2A,,,,,,,-0.009687296828331174,-0.029835949687824985,,,,0.1903029673730081,
COL4A3,-0.029447536500874037,0.05259817781508022,-0.005606177001424901,0.04932954655062642,0.005211875922163776,-0.011391039049971121,,,,,-0.010551793740224084,0.08413216688931033,0.025772734856393534
NRG3,0.013917047789056556,0.03114816609852802,-0.003855683047757273,-0.053543588638490694,-0.012668403953498223,-0.013341413446462246,,-0.00748629015137269,-0.024911475159670946,-0.03768875909164005,-0.03997458179466711,0.09255287983646815,-0.03588483413560157
IL23A,-0.040824129963963285,0.02940041053716072,0.01579131143547969,0.017905158689425646,,,,-0.0274551495790462,,-0.014807584228164555,,0.05375175566931724,0.05094552464262505
COLQ,-0.04747940819306406,0.04200064956742377,0.053153305323621655,-0.02395056463394928,0.02166421291407918,-0.028580907891746683,0.025230867602702867,-0.03416294602037773,0.0033939651253597036,0.10832303059194673,-0.029728842742271673,0.05476525016189322,0.053545470748272324
SCGB1A1,,,-0.014628085368340522,,,,,,,,0.0048728464867929195,,
TNFSF12,0.1159818148736623,-0.023924436169082974,0.02639804626495212,-0.00506873327012415,0.04269789101514609,-0.011037987032859308,0.08616321885849047,0.043339988068507876,0.08704158814636585,0.05477337416492102,0.06209834786524227,0.104501524887514,0.02563639150739814
DKK2,0.059096214648655096,0.02128104645580718,-0.017165859062170656,0.024349091169522944,-0.01363236236604751,-0.0011687551234599491,0.08990133210032886,,-0.02311622359988614,-0.01747932511828834,0.11423246983438497,0.05721406621569376,0.010737169422119521
FYN,0.059838559817229714,-0.014346448573985596,0.001343832821623758,0.03865858161581996,-0.0038905128702372304,0.00607942620898103,0.09104236567789187,0.06275213715172823,0.032820932769936875,0.0323516975123151,-0.035577455969783664,0.038113742353844494,-0.024664033829464173
ACE,-0.03160824193924458,0.043508908715986755,-0.034344216001023435,0.021902218341664812,0.03290035707095332,0.019502832452264873,0.11913906299959237,0.015473939739490185,0.11863553364427618,0.13631483714554174,0.047001457137779215,0.26009739432851536,0.09696169720271847
IL18,0.029211080489788373,0.06459587077333528,0.0074368233256650795,0.05049887802454506,0.027890371085917413,0.017587409621050643,0.09478252844117933,0.01687138892484234,0.07976144045856758,0.09120359374420023,0.011796628923083455,0.13688744741520148,0.05191810084286322
PPBP,,,,,,,-0.031120741958288494,,,-0.018130462864100833,,,-0.03109987550491954
CCL27,-0.06840428181526267,0.013883896190297078,,-0.026973802721489457,-0.007621697700242747,-0.017874237045671985,,-0.027455148858257228,0.025736721660110883,0.093498823144386,-0.008790093729566224,-0.013667909672498316,0.0476934930275807
SERPING1,0.027416279662914402,0.021379952269492387,0.020414433719119864,-0.03194578834839366,0.19192146863772624,-0.0063540305364914555,0.1422016571485588,0.07032925740316692,0.032512299528753945,0.07571962759192728,0.12848101670757545,0.12479884320947514,0.061795570865813054
AZGP1,0.0635145580568844,0.030285149466519463,0.0037505836215881317,0.02942351835240508,0.15319006173581673,0.026152248523063196,,-0.010705729805614904,-0.012584123783587307,-0.02193902749059889,0.08109118983649258,0.12566242364762698,0.055968667842770284
INHA,0.1131030991624117,0.04404391594312124,-0.007882239966713927,0.015750460219292065,-0.07355179010654889,0.003678008662410482,0.001324844590754884,,-0.03385081735102262,-0.010084342977938554,-0.05333066572493886,0.013237900144745652,0.029833310037574823
SEMA3G,0.017670012204545858,-0.040909895039291176,-0.027650793358503983,0.07160642922261125,-0.006315395164740257,0.018761923350848995,0.04871662214337251,-0.005172750008430771,-0.04160335667602842,,0.0071582753719760485,0.038209450828918,0.11489460567780606
OXT,,,,,,,,,,,0.08931529706655984,,
COL6A1,0.06470405220478645,0.06968929041674628,0.04687745163760878,0.032078198356341334,-0.053554572702043376,0.07931781864413935,-0.18703846758746187,0.1349721283240677,0.07591331177842224,0.04044305299906064,0.15328493315305589,0.22130339384585115,0.25118425293373137
FGF17,-0.03549276447908693,0.03034371677332932,-0.016041984020880896,-0.03341775587242981,0.006888347803840842,-0.018092563891319198,0.008586948826403784,,,-0.014148297219757777,0.0008816621236746419,-0.047316584212310844,-0.047261800679344906
TNFSF8,0.07945565498177869,,0.031081488416317627,0.04379499113096125,0.026160324800552137,,,-0.033573892815794676,,0.025047342279442584,-0.022225304117487483,0.10995320561681167,0.06477908429863977
FGF20,,0.013412564625358222,0.015974608308172232,-0.04745239552180105,-0.03763799962888374,-0.03587082425548579,,0.09810126768923876,-0.022744483686482152,0.019097254338637338,-0.028124933977370724,0.11898697458923288,-0.0062641718222710314
ICAM3,0.04634605354566002,0.09592680627432257,0.020908711839281474,0.03377882885244836,0.045439065767830626,0.06305866602082347,0.11789522955608073,-0.0025824253588332935,0.04013788024596246,0.0032862328776726633,-0.033342515360033624,0.11222383926275843,0.011482889213996693
LAMA4,0.025643695307571254,0.03037667339796404,0.002479640658586016,-0.021321090240399552,0.011665737808920029,-0.013684981460050347,0.1371868107401807,0.09113879445060598,0.04455512553346681,0.09512628847123926,0.1300480420810721,0.19636009644562222,0.16394636419289424
INHBE,-0.042208706305978914,,,,,,-0.0012901802282901643,,,,,,
DLL4,0.09215053547375752,0.010086633791198743,0.00387062563751114,0.01309922564815578,-0.002091000316482014,0.05515858017084561,0.15334839682601467,0.07447991572743337,0.014967786327677346,0.10457327156552372,0.09720301597769153,0.3056423883048076,0.20782719325463167
SEMA3A,0.035323643950992335,-0.0038898674360085756,-0.01411612186724541,0.048418291163780845,-0.0049137730634911635,9.420379251866406e-05,0.003207700707178285,0.0531414323337668,,-0.004997427417418157,0.04409196844917487,-0.04115840009888964,0.10058079967123001
RLN2,,,-0.015249329876449736,-0.03551187908822546,0.04855156454120641,0.044618841203551696,,,,-0.013603774282755004,0.0971586444666779,0.002903505863608773,-0.030456610445560302
C5,-0.04387691319951663,-0.03759877929225305,-0.010321578189046237,0.06408169022901669,0.03163971994611657,0.0069595879053325855,0.060140999845347695,0.06349741870908446,0.01905633099859003,0.011151907166189719,0.010822378070718416,0.08684906390913834,0.11590092585872575
COMP,,,,,,,0.020349227303923724,,,,,-0.03125619047407183,
EDN2,-0.019838808854059312,-0.04451704588749491,,,-0.01303587237567039,,0.06060022304562915,,,,,,
C1QA,0.053600497978490966,0.04665572522031585,-0.017174815736657082,0.0661347319824963,0.10978386565181918,-0.038041093525299996,0.18035395883959957,0.09310695203863788,0.0588218047882691,0.09407529532191691,0.17129805907694073,0.1391534440550745,0.06418661383816823
UTS2B,-0.028858111289892747,-0.016294765723195853,-0.017346494908957184,-0.03551187888420563,0.008292024754674502,0.06968952178296839,,,,,,0.022495903044880732,
COL9A3,0.06243479303811325,0.028679805490008314,-0.003666656387736649,0.039189550642099745,-0.09871258309436541,0.026863169484852716,0.04171247904184624,-0.13604621934464234,-0.044126973811898264,0.0130630997108988,0.019068257034254178,0.07674126968913554,0.11163747242911111
DLK1,,,,0.004873703592810811,-0.023137335679498654,,0.06764032970594769,0.09869171654307615,,,,,-0.013072520117264905
HGF,0.05072551367004421,0.02856947155780725,0.06575398767719275,-0.015494109122767835,0.018577739159169184,0.028549283237597554,0.09062207157520574,0.09673017612304508,0.03490603150284332,-0.018202122556297967,0.03170105945630484,0.03853348465574547,0.004761958827423826
GIP,,,,,,,0.04701818214858738,,,,,,
P4HB,-0.013773278920154924,0.041284678671120484,0.0006325013945803061,-0.015801129172254014,-0.005979870877028697,0.05561939731232246,-0.18653474815763652,-0.007688990298543868,-0.025087317739501486,0.01009483779227815,0.07398527701440909,0.12011900598778998,0.15124005199267834
ADCYAP1,,0.09274130702360543,0.008373017613706958,0.01805020235686824,0.03904571409815156,-0.02512520592701328,,0.033511563281630734,-0.02558053617208765,0.04257047366032821,-0.019454652704905765,-0.005962143409031736,-0.046567268871876434
