,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
CUBN,-0.016145589516278657,0.05375586833654761,-0.02479102553695394,0.03921661939576889,0.001343774012087023,-0.030700327998333547,-0.01773799532075073,0.1290012755170242,0.07012807249394433,-0.017768139807197856,0.021569872784043185,
TIMP3,-0.00932331511583601,0.009092573944456743,-0.031576264432259964,0.007174993595491731,-0.03953558007348719,-0.014336969959753558,0.024579040979852158,-0.06474629775816373,0.05229881896154796,0.03949906601257984,0.02760733853621264,-0.034093466706038744
PIGF,0.009630929934564918,0.020940158057461626,0.002196571895754126,-0.020740595412470905,-0.017340512627502646,0.10369054404534969,0.04787079666965292,0.04253219599542488,-0.056345394291324624,0.030856995761428842,-0.0382463455380606,-0.03425951975635053
CRH,0.026958728794619847,-0.012834801333808625,-0.02588164088553019,0.06537596832626763,-0.013206417430489078,-0.04855301297538747,-0.013710253512055086,,-0.01787896806693282,-0.013530093770876371,-0.001757481090113252,-0.04169963948023481
BDNF,0.06200089581057119,0.06808482220007604,-0.018186817343957933,-0.02331022661068931,-0.0011116314112977446,-0.007858924570824587,-0.011289601290612268,,0.004119702481819156,0.05782149626422414,0.047858244357415085,0.03960956220366795
CCL5,-0.03159615563243696,-0.0188196712875088,0.02530874271320299,0.013039778362318503,-0.045151131092261106,0.02034673058290445,-0.013598764762242001,0.005198696617205024,-0.03199809055095272,0.03235694011523784,-0.05159234234509555,
GAD1,-0.03805627214320194,-0.003303511208980269,-0.05411602892095368,-0.009072048392939224,0.019966128953001202,-0.07701038640529197,0.003112500042704524,0.11818155876822999,-0.035742635142503705,0.026503407724118126,0.000397848961239251,-0.0009281260032364157
COL14A1,-0.03255571593902467,-0.0036322671064886215,0.03780233550663339,0.022548829970655642,-0.0405298484465604,0.08035511635956868,0.07422913458379629,-0.033722059763282276,-0.005143351513469668,0.10662387245833319,0.003394955824556092,
HLA-A,-0.03144950778997783,-0.04201434663751407,0.032729861123591185,0.04494651797795966,-0.031383079931705415,0.1312499314816603,0.018948282938326996,-0.0018018817688409228,0.007899820949438882,-0.032661919250535076,0.007587840350314346,-0.038453088119896596
CD5L,0.01795730290820607,,,,,-0.009805695691343484,,-0.029886069361322428,,,,
FGF18,,-0.010197153678114515,,-0.015528445930509942,,,,,,0.14114177278143322,0.04037822753495036,
ADM,0.01796947546242958,-0.04601237152344457,-0.02126616131619214,-0.04465960721721783,0.09774502089372847,0.04003625301007071,-0.03703716012001499,0.02516246226291203,-0.023784875055501406,0.008849979462320193,0.08072187600612213,-0.06005065398440332
CCL15,,,,,-0.00937482511855166,,,,,0.08756845901058344,,
GNAI2,0.05311111658821154,-0.035040836423530834,0.042457974625154986,-0.011443397465661117,-0.002201845148936798,0.06506714504734526,-0.0009910450265285442,-0.062179914983892075,0.0197754241803558,-0.029644763983332843,0.05289800706383681,0.0732768634301335
HDC,,,0.08915527968067719,,0.11254342141408578,,,,,-0.029582503755737843,0.07202284065270428,
COL11A1,-0.03823497731307314,-0.052294093837091264,-0.0031623420896646367,-0.00991443860027562,-0.0028248332476530913,5.160431821903977e-05,-0.005686633211164227,-0.04714450808079876,0.0518666345838811,0.036411752848457705,0.03742809557886651,0.04563118245920685
NUCB2,-0.006147144294551533,-0.016032114287862102,0.00829314123578065,-0.01275470720770318,0.007343970575289421,-0.023421804319158707,-0.016301314800736325,0.0579569929562131,0.016443129201225048,-0.015571772424661215,0.0008369856914565587,0.04872818450068536
FGF16,,,,,,,,,,,-0.02106914319689951,
CXCL1,-0.027987202984010997,0.036436027552016255,0.01907560736029679,-0.024378973920375566,-0.006639996574422742,-0.009627505683311981,-0.01359876706779719,,-0.004372167049774987,-0.02066015262866148,-0.008324380567913599,0.12295570578618428
VCAN,-0.033068622176406104,0.03959668794472523,0.05607057588750184,-0.008922367767120838,-0.04345359752613294,-0.021309309207486762,0.010375377989431648,-0.1290022700179878,0.05136320187526587,-0.025942863615169585,0.02838305070858978,0.08692014121714538
MMP7,,-0.020272635151509275,-0.012285236654371336,-0.014311970020347361,0.014989777684111784,-0.0012759512768163693,-0.015493117011435327,,,-0.027843162971979904,-0.02916678156988062,
PTPN6,-0.01146511998846871,0.016830220778043026,-0.007664269749139977,-0.02647594906081664,0.005953056714210033,0.017769711642945107,-0.018378094217036026,-0.013719979438552743,0.04500801012550739,0.03384167291034465,0.0034283340181358764,0.09342208011832293
PTGS2,-0.024977110561540596,0.007603135631925201,-0.0522743144044847,0.007095670458502614,-0.008478868898850297,0.06881987035366834,0.008003944994587842,0.07727174458017287,0.023723161535886602,0.045101523655086614,0.029787206229008895,-0.06760559348946586
XCL1,,-0.011094868140591562,,-0.023506875254982525,,0.014277832812849056,,,,,-0.038053074448814055,
CD58,0.03234375998691364,-0.05132070764271425,-0.005613635454469546,1.8454647390417218e-05,0.019334405291951344,-0.018209457037644056,0.03434014855369854,-0.009493191028172934,-0.023965757695305123,0.052990340673803475,0.04034882251998985,0.040388122948196284
TNFSF14,-0.029189730034938445,0.01334146628870371,-0.02559809602481875,0.025776946750319413,-0.005514390137337977,0.10443957674097595,,-0.03569515839533264,0.015260142271017216,0.004018481298589447,0.030542907888835253,-0.02185978797013657
CNTN4,-0.022849627555516366,-0.01993947412846622,-0.005597886036752208,0.022522223261167904,-0.0005718287418793104,-0.06375679053770804,0.08502429253024371,0.03341034098469192,0.04127002985626754,0.04672127991625258,0.046122505504007295,-0.025555760283873512
NTF4,,-0.01403452232761734,,,,,,,,,,
INSL3,,-0.010197151678002336,,-0.016503206704635287,,,,,,-0.022334259926926666,,
BTLA,,0.020571828429676836,,,0.00039527036614992237,,,0.009399924511264868,,-0.021596112621620898,,
MFNG,0.02282526907334565,0.027032928952721042,0.003926375050287204,0.03840412064206492,-0.035448278069444776,0.08912128552287944,-0.03219173927613639,0.023109794452832566,-0.0039702080392579366,0.021337500493084256,-0.056299526645456524,-0.012845448678917518
ICAM1,0.017224326991228757,-0.001337842323934956,0.04086145100745952,-0.04309379571291845,0.020205463122721617,0.056687632737053004,-0.02716231273253817,0.08917772746153013,-0.01177922107299885,0.06852125394608925,0.07092811056805728,0.022805818256900947
PROS1,0.05991971022751711,-0.032050016202522055,0.02539038247072929,-0.03367294323466196,0.01912950257617095,0.0391717135814595,0.019507753153891784,0.08035522986095972,-0.043709434377229434,0.0492540630342237,0.0764762149506014,-0.05250505038603164
CLCF1,0.084097931890296,-0.021180727919105503,0.018096067304399225,-0.03967519116702571,-0.013697042957933567,0.023102561650771646,0.017327381811297046,-0.01413792936020614,-0.02529138725655926,0.05640208025475743,0.04436693358428036,
PSAP,-0.01431522322434511,0.01227525962163865,0.016910466152219205,0.03349856427035841,0.04577748060971473,0.09823095123878937,-0.015874191374575772,-0.012277734336376907,0.0764419281859507,0.1099581281792804,0.0018760609995008269,0.051492516101766965
EFEMP1,-0.0018629395750883522,0.011730026063930732,0.09360378797363977,0.103679853860313,0.00959596937337903,0.10602805591465007,-0.06046798124062416,0.005945284633324401,-0.013708357738820419,0.0751667201937193,0.10513709633331864,0.04645450502800015
C1QTNF1,0.04525550821397538,0.04098177444981496,-0.010501611970422818,0.008642235333768379,-0.007919368238643722,0.04586365925372145,0.030728800529662516,0.00609601638312645,0.013734651811814316,0.023968086076471273,0.07879720545418724,-0.06810994963635846
ALB,0.02078947884426802,-0.018103586979772598,0.15214211564056956,0.012652490002966229,0.007869080248425303,0.06059290797625041,0.010971960761724879,0.05434958379428382,0.07839474533096158,0.13957113312555475,0.034687499406589765,-0.02185952365796517
EFNA3,-0.01267941814785607,0.09353449788853287,-0.041266544330915256,-0.013008542004478764,0.032731307747463564,-0.08549775900745624,-0.01088468022986531,0.007194740429238277,0.006570492640840045,0.011194973588785486,0.027216478660834747,-0.12466095720793119
DRAXIN,-0.01683757961152183,-0.03958600807619401,-0.013568719596375794,-0.010153066162515162,-0.025081787535689102,-0.04758536123777412,-0.03602661364550007,0.04333174022282313,0.06571537351329478,0.013322238221844564,-0.04329155473156324,0.14585794735361063
RAET1L,,,,,-0.030041085263495654,,,,,,,
NPTX2,-0.008810729393776442,0.016970280510132815,-0.042541515317454766,0.05211723151087485,-0.03191844394593383,0.11688319116842606,0.036020176055029926,0.08252319248050884,0.02658647875911947,0.0060617873169430715,0.07685750020111988,-0.0029822335047475965
FGF11,0.006488638089187018,-0.01776314174046464,0.0012272607074784742,0.021316988281411004,-0.008857064727377791,-0.01669754207654601,-0.017202337852948935,0.08457831681253732,-0.02648481913768185,0.017488589250369578,0.0875217347253701,0.08752773376472814
CD59,-0.037531838998526086,0.026786850443315354,-0.025535949683346167,0.034388944457952854,0.009283836928331176,0.09701097077352443,-0.007685637411984194,0.006258480657602333,0.007492725811089951,0.017846239545619983,-0.0029844240761724883,-0.06244071325682385
COL9A2,0.02277110170576,0.06661376178026267,0.06754236385061951,0.024361100305414485,-0.021989005068922096,0.10056354724715498,0.019690012680070198,0.008563970915492216,0.043151239762913955,0.036205888181866736,-0.06238447533369011,0.08805944361044152
DLL3,-0.0046568885430291656,0.04969091405342992,0.0028133420943178794,0.019359321946585663,0.008578892516448295,-0.05148777385809897,0.012803344487174304,-0.03100567137867724,-0.0023242542187754795,-0.017512050635432316,-0.019189369079335893,0.1064404971069696
FGF5,,,-0.016409189374027223,,,-0.03343022343800107,,,,0.005316425405985256,0.019244550301616058,
LIN7C,-0.022530530813876702,0.016752950528509346,0.023826107190311262,0.03431834964506133,-0.05205090666832402,-0.005575567784015685,-0.010664596383727411,0.04727296717145378,0.027385152238412588,-0.029065725590767283,-0.008729282721756252,0.06687757942752777
GDF7,-0.024519276319757078,-0.018194695659982055,-0.029353358259701683,0.035020157334051956,-0.027502481698277254,-0.0442488810733375,,-0.03803232588346682,-0.022415303502560897,-0.03185875348082056,-0.032685178187162815,
PSPN,0.03155655442549484,-0.010526999035446113,-2.1532316038855726e-05,0.09174482934143356,0.016070111291844973,0.007177991246728002,0.020454388846157825,-0.009988195105608262,0.025893473109450095,0.011826849262518242,-0.01582454698442499,0.03168317484822106
ANGPT1,0.07345731301230286,-0.006439828290069098,0.02713288219611273,0.04156634217227832,0.048397148007325363,0.012333568420064573,-0.015886217956395953,-0.03998459884418054,0.025360309611880745,0.03329247479173224,-0.028483938388212875,0.07141742631002154
PNOC,-0.030984058830747944,0.06556519747373071,-0.0019009121619487843,0.021916671598012284,0.022676568828041407,-0.06902553850912174,0.03413274072089655,,,0.06772000154739649,0.019645904058970723,-0.017657347314555774
L1CAM,0.031577607673543985,0.009943433147188487,-0.02472897848763341,0.0074659364600508605,-0.00017987918747768502,-0.014652830726887707,-0.003201180004554582,0.023705192552979915,-0.022111890371236623,-0.028054203654210606,-0.011931920279230299,-0.11789950262002924
APOA1,0.003907416414929031,-0.01588037893897161,-0.03511814711317282,-0.021490045991944644,0.03769049802358173,-0.0068063657360336646,-0.031011783015504547,0.07049822206010924,-0.04480006294566149,0.03393272884381693,-0.041000027450526964,-0.02963311624073176
PSEN1,0.009183200537631105,-0.01143838173863609,0.04446570508598163,0.016883319889874213,0.008861549775215347,0.10595608333927803,0.00014459277192754595,-0.034976144583473125,0.028026392024949325,-0.04871017977698429,0.010858392729398323,0.10431973147090137
CALM2,0.0368035993896134,0.06327364739899323,-0.007445109656773016,0.0780725384931267,-0.018662367003796955,-0.09384970149872696,0.03051112895733205,0.00017220577808699626,-0.012776373195492545,-0.0044225082049925875,-0.0290919570906441,-0.002342656527283228
CLEC2B,0.00976560842916397,-0.005596739604233094,-0.007051352222784856,0.02414775615166419,-0.053229650609987814,-0.010745758029420464,-0.010348984428620995,0.002024263489267997,-0.013790350592442184,0.03795873152367682,-0.06303962258006554,-0.026177563712238696
NTNG1,0.004906214532529659,-0.018349408505527527,-0.0389303953495835,0.04038356775606531,0.06888573035612894,0.06891822540162648,0.006633056253144968,0.06974086824136143,-0.03772373394036507,0.054686193805670594,0.04940276342279331,0.05454943228671765
LRIG1,-0.013818875177941782,-0.01300183924937265,0.0167007124201992,-0.0059175159175260195,-0.02052454464940242,0.0173105482473904,0.02212982547977738,-0.03911934378265787,0.03792778902621866,-0.01458301587776154,0.05978472706577583,0.12694553666032762
CPAMD8,,-0.012061410896691438,0.03703344997562268,-0.018305866592127924,0.005355904925873211,0.0016442265881719661,0.05636940005789546,-0.056509083776189434,-0.03277572494496437,-0.023402013568874797,-0.0010775937318755965,0.029622826148366782
GHRL,-0.031100054008740104,-0.032171997494521605,-0.006236104449514742,0.028229097700901776,0.048403331602494035,-0.02105380739981639,-0.012793340846419367,0.055764236282894925,0.028285249611816592,-0.006529909984704962,0.08110673286800325,
NPY,0.0698276678689019,-0.046549396387320925,-0.0763466042069993,0.04042837666769537,-0.017348703786682202,0.05706628536138008,-0.03146470795797216,-0.03385443118471377,-0.022333217345014336,-0.02820270783455358,-0.0022526188568502367,0.0441965558999277
MMP2,-0.07156166591409086,0.04038519440882314,-0.006534043305534422,0.0617009477716538,0.027095363771181845,0.033983546731574735,0.017070755826510194,0.03608475144948807,-0.0063845571737715205,-0.0009648042607198851,0.00544700723544569,-0.006733276610446496
LHB,,-0.010504578010104015,,,,,,,,,,
PPY,,-0.018285406621955314,,-0.013378610321173717,,,,,,0.041762029981354726,-0.041488312189171865,
ALKAL2,-0.0035643036528888424,0.045026743172118244,-0.016830990007406593,-0.004659598142323731,-0.022763129860491147,0.07564273772212522,0.03128687921795629,0.22769808719833753,-0.048452916132648564,-0.05667309882827643,0.03509700777386794,0.016251960853482447
CSF1,0.028250095140533255,-0.031434876455466436,-0.004390242512449974,0.03441721150320698,0.008513537136595521,0.12948606693568238,0.007722092927193403,0.02246384411670904,0.07684550393130307,0.06742836590939363,-0.00035032469998959813,0.10699865233942774
SEMA4C,0.037331831263818366,0.06447933185221905,0.053260539669090154,-0.016455974655372834,0.06964314219390388,0.057796355085352705,0.05325391379377745,-0.03619456712755545,0.01996426042631452,0.04866619699969479,0.03491429306804573,0.01262676092798351
BMP8A,,,,,,,,,,-0.020046200519896095,,
ICAM2,0.031373067218101854,-0.017168270737766632,-0.03323696855177883,0.0434329745798116,-0.020024327764753776,0.043552632718266426,-0.03275643609043813,-0.003566608509756564,0.008497393119826318,0.010407939609568255,-0.03445463095536355,-0.039127932349452846
SYTL3,0.03649418351623847,-0.04752630570315721,0.03002957941009421,-0.007044078661081078,0.015963095037178028,0.047732178703600386,-0.031297321722202044,-0.038993233369451805,-0.0023407746148539437,0.025544601838594878,0.02152910507231691,
IL1A,0.053784029567441556,0.014542300123913563,-0.04082855639370541,0.0040665423703754615,0.05601556284755357,0.04899940228353156,-0.0013220812641640326,0.0004082230199119156,-0.05488834044797238,-0.028261079492122386,-0.03672374254594635,-0.05463219397109246
HLA-G,,-0.011094867138631784,,,,,,,,,,
PGF,0.019221686319180278,-0.0010962812440892405,-0.033766890382975076,0.045889164227241465,-0.045352277232286,0.08580827656805401,-0.02653631627184215,0.020107363080456932,0.03926892385346457,0.009136138114805062,-0.02968290370246967,-0.06164796005825893
LGALS8,-0.0014771545618206016,-0.0391549916320139,-0.025305833202605283,0.006884177659454784,0.037086744729282965,-0.021562162552747045,0.0062623557344251395,-0.01182928752229799,0.019769623539791097,0.01576840588888954,0.013800596639621625,-0.05810976588347795
DKK3,-0.0510836501148042,0.004593012220802765,-0.026904527984535867,-0.01647023380184792,-0.0550700903642409,-0.07333084534354732,-0.005682455531762848,-0.004815050649746925,0.02540571357203024,-0.005537221789232723,-0.06380534195317072,0.03485276629307192
COL16A1,-0.014087284914319565,-0.0005340968834335239,0.031184341130682032,-0.038208886014856315,0.004298865317218902,0.10595192337154001,0.041427414427595996,0.05273085779382206,-0.03386904152560385,-0.04972796404229829,-0.03647598798524739,0.14082821194690187
TPH1,,-0.02018979296602482,-0.0176461514616003,-0.01198231429923193,,,-0.012063448117841057,,0.006264902923147879,0.043431905873889246,0.03732275753788769,-0.024625726490052558
TNC,-0.013842670461057251,-0.028805660776342577,0.0066163401740614,-0.03667060653520292,0.042402227484790056,0.1254238122513843,-0.01073738333949284,0.0564742720189975,0.057063434686276136,0.027868600122264022,0.03752220729800815,0.0683098051101178
TNFSF9,-0.03291067812789601,0.12975016255558355,-0.03983450636414023,-0.016208550989244327,-0.04189415985343929,0.03737006183821094,-0.02046709539831959,0.02957130829691711,-0.006836299854519409,-0.005329791699376151,-0.039874604957825154,0.036066237705048534
C4A,0.06486519696314529,-0.012453786787636976,,-0.015859671481972083,,0.05463948276993594,0.11548870034971687,,-0.01921381160282659,0.01840689720597921,,
CNTN2,0.04620460108125495,0.003944781360683376,0.09293787664354146,-0.0342789071690163,-0.0013431424501693522,0.12248677695569687,0.046996368114971,-0.040260139285482506,0.05404076221608149,-0.02123020740174351,-0.03786495639966908,0.0828668885450189
F7,,,-0.014844311453354771,,,,,,,,0.007637676032616987,
LUM,0.016172573509535083,-0.018968247635881123,-0.025491046431589403,0.0029059591009955718,0.008638017658107185,-0.058374811242409536,0.009625996439799452,0.10642207074890096,-0.013810537953535883,0.026266118328633885,-0.02015396909284979,
BTC,-0.008859096990372971,-0.028511622203128507,,,0.005577894632535023,-0.02702618384381113,,,-0.023857647307459217,-0.014471074666355431,0.030440289572634272,
APOC1,-0.033062789872946405,-0.01776047488092081,-0.007640390218109089,-0.0048018851462631375,-0.017016457830662548,0.10665939420264005,-0.012106463416353666,0.09605629180419764,-0.015177598349321397,0.06512443339867394,0.012021014654873824,0.047700343133400394
PKM,0.011753497600736438,0.025391095895400385,-0.06604649769665187,-0.07283500924292723,-0.04329393572940177,-0.015135022192795796,-0.0073256459598823485,-0.025953166454272793,0.03216588271029627,0.04655704374063963,0.0545451349132833,-0.07787608588910196
TNF,0.011880295857386392,-0.005654624235355104,-0.021785868996546942,-0.03618270674060058,-0.03666901905630173,-0.007996905928475167,-0.025189835374656883,0.04220120479304754,,0.07019925353643948,-0.022295834381916187,-0.016917667649888883
GNAS,-0.0060055503348249275,0.013898702172743086,-0.1030852741921266,0.016636721518904565,-0.002510778253502814,-0.14689416581157666,0.016832417434205927,-0.08191661661673552,0.04122211648222836,-0.059016459970921226,-0.03493494874619839,-0.11205688219034242
BMP8B,-0.022681499388739902,-0.016084699455418253,0.00639789481921742,0.02395077869847866,0.04568352270517924,0.0509406086347365,-0.028468246353096645,0.09590473369106584,0.05456742490893803,-0.05330365747150267,0.01644563776225005,0.030056751792525826
LIPH,,-0.015777313508603383,,-0.0127872307173235,,,,,,-0.005537006185329338,0.020717128102070662,
CCL28,,,,0.007974270719570638,-0.018915196265715035,-0.03941415589891465,0.09640402418014463,,-0.030581521614528637,-0.015565918049984532,-0.03373261364900298,
PTPN11,-0.016958155393885933,0.07822917688441473,0.014733597044209927,-0.02773056128155942,0.030244175997480513,0.07880288975516832,0.006863891094314504,-0.09962595311155314,-0.05562177183826413,-0.03936723972804736,0.024115073738601358,-0.014074729394648676
ADAM12,0.032582995596598864,-0.00602740743061494,0.026945851275985817,-0.05388592926081342,0.016308018529561256,0.010327291623844704,0.018886547885046904,0.015984987983192294,0.018403190561713176,0.012293577568836964,0.004191921749866394,
EPO,,0.0019601005850787916,,0.007360433698698557,,,-0.01206344988939927,-0.03416707608518031,,-0.01655306019505904,,
EDN3,0.03075247508101381,-0.02002321567591728,-0.011150451619028945,-0.020736187072073822,-0.006647919995003861,-0.019770001551903157,-0.012187926739119155,0.1369659215204184,0.07736060069801443,0.025122741560616006,-0.0208024370523719,-0.0522233131614822
CCL22,0.014812183121742243,,,0.044895294647793585,,,,,-0.037960997201810835,-0.0255788157448016,,
CCL2,0.0441072620031952,0.014881998364933478,-0.03581159847533779,0.020417059783893805,-0.008947736325714068,0.13575370219343283,-0.004630835571235574,0.11030775694056662,0.09119148807883985,0.0856306044257477,0.07392506868839174,0.11430554696346325
DSCAM,0.0638628811123957,-0.006229013872572721,-0.008661495382571804,-0.017985405672882742,0.021506153910340723,-0.022768796245106793,0.0007541332792571799,-0.02682787693927846,0.060136036726626554,0.07540188431640564,0.008899938059651788,0.07136572636722222
ANG,-0.010868781136063306,-0.052584996667743696,0.0064518176878793215,-0.0005627849988492648,0.021190090734088396,0.06578449718364288,-0.03759937929075699,-0.03620789302789425,0.04621253619975507,0.03354009754115204,0.07584764583649908,
FBLN2,0.017374290410938048,0.012549003162380503,0.0019024713507726563,0.01955813823441412,-0.021224523302800672,0.0021772964800848556,0.007669956547626467,-0.04714446277490692,-0.020240470107712367,0.11736952604871145,0.03916291796816271,-0.0513054362421158
VTN,,-0.02068257563605041,0.036857377268851674,-0.021979555271333117,0.022284162179737332,,-0.010024000560268968,,,-0.026995278189061035,0.02134542673877739,
VEGFA,-0.02220231455267997,-0.05742282396681834,-0.015909270001907064,-0.010761119037244651,-0.024890308270532294,0.01029637125742083,-0.038602743448500544,-0.0374503000972922,-0.07498540981728317,-0.054154114438209444,0.04817763814110513,0.046761327228338076
F10,0.09216663689746638,,-0.024137166987042893,-0.014669357699432038,-0.015667105794422986,-0.03472040588202351,,,0.09513584498763408,0.0005066412495644934,0.16283601878195497,
SERPINA1,-0.01122335312858683,-0.022271695663017132,0.012769195310295668,-0.004147383278819609,0.008144091880150138,0.0786553083068063,0.038126126786354304,-0.01686819740549306,0.03781054199576328,0.05356206077817728,0.029815184564308428,0.023525043909441542
VWF,0.035078646474636474,0.014251004019115967,-0.021105645862051593,0.005010893552730858,0.013130874215242198,0.06231627597027709,-0.01474880345271172,0.013980248456038277,-0.029496229473285028,-0.05285582104879007,-0.0658059286463876,-0.038247400863589805
GDNF,,-0.013082994344179675,,,,,-0.012063448949936485,-0.004681771354377373,,,,0.039746871293347544
VASP,0.01247760597631018,0.03936423766787418,0.04544685208214742,0.0041958166736053345,-0.004691317767515882,0.06259545261279544,-0.0045483527859871194,0.0011921480448330026,0.03933338958990646,0.004437789355973941,0.04877944441374888,0.055519203801191644
ADAM15,0.05025600321325731,-0.006000826133637022,0.023534671803230392,0.031684472241373156,-0.0042912371766665935,0.10257523936857202,-0.02079218911756987,0.06401610303787302,-0.025953711755357874,0.02991502806322121,0.03290531349708976,0.030022626801107028
WNT2,,,-0.03810307973848352,,-0.03267390761682022,-0.015224240709805718,-0.011289599662205729,,,0.004233721163034801,0.05077859733248662,
CALCB,0.0019853205540558204,,-0.016409189195703222,,,0.05045242185149965,,,,,0.08806059582686401,
OLFM2,-0.025554897889257203,0.030470019503323603,-0.007835563928918066,0.009143028964405477,-0.012775006884148139,-0.025242954621747773,0.028905279186513207,-0.05080177031329271,0.03403575470464554,0.010359463703091033,0.057046946584469946,0.02401114118246714
MFAP2,0.011374940380515152,-0.030590502670085836,-0.011165711222516443,-0.0014355845842005676,-0.03982586160192041,0.03465068479920033,-0.02823661772372388,0.10696718864253214,-0.049834810230426844,0.033930785300031775,0.012186813582671482,
HLA-C,0.05250433033932311,-0.05059556816254733,0.02942881841581562,0.04374409484214516,-0.04583847539293116,0.14571213651460685,-0.03188283835031866,0.05975207919744028,-0.09647395698785032,0.04435546085382797,-0.0581662473501641,0.013442126482061827
THBS1,0.035910097610937275,-0.025436409550954074,-0.020716816186938877,0.00051259082856003,-0.013218823893353125,0.025627984927625545,-0.027060315837518195,0.14152845740562486,-0.021450486115396655,0.009937917831975554,0.06192957496758125,-0.09460384845518019
HSPA4,0.03589212991428653,-0.021902604279386048,-0.02850726348056158,0.0597181213545331,0.011277811651298344,0.040409134511978195,0.006585468616463631,-0.0488707493834952,-0.000948923097122697,0.00796492921672865,0.006247905038975548,-0.0648818941961037
LMAN1,-0.0016032992139696706,-0.05132868468893246,0.00903194399818212,-0.0341260041288595,0.029690712683627864,0.059514713960842354,0.04778743602597377,-0.05352319133447748,-0.015914365064797993,-0.019772132163157485,-0.01093791353459652,0.07837941632839997
LYPD3,-0.008568362177003196,-0.011792959368344035,-0.025455305032098547,-0.018731131373831433,-0.014011352885318023,0.07377175961969044,,-0.037170169074181664,,0.06011493133931245,-0.0012923039921321525,
APOE,-0.017303812666712003,0.03393311495511804,0.03595896764123506,-0.00917405827944387,0.017360937405649028,0.11997510276295366,-0.027654263350382534,-0.1012830959177935,-0.010273175000323707,0.04288061173535055,-0.008079769836517533,0.024932399516514877
SOSTDC1,,,-0.006215005314917415,0.02242952371652619,0.014532927572427919,-0.05980878704036768,-0.000268177103882405,,,-0.027604620121339726,0.1136336390739065,-0.05355078060034458
ANXA1,-0.0021994022701599474,-0.007349944131755262,0.04112150827134083,0.009616468010577374,0.0495376766459576,0.12892685156250436,-0.042482498730170674,0.03305198898900643,-0.031317470430493655,0.07579680077984534,0.021447231142909265,0.032727724546475864
WNT2B,-0.010929974329079413,-0.002429999105041836,0.05452453066740736,-0.0364192484746186,0.01785479908738864,-0.05341445800701194,-0.0022750161347898225,-0.019036273714449586,-0.02516123942698017,0.08423998383217837,-0.04992135203530004,0.07541830471826477
AMH,-0.019350221838971927,-0.016386822430436203,-0.0336652827625894,0.06719035640737768,-0.03239131714635737,,-0.0035092313409628897,-0.02682526622859671,0.03672624382809559,0.017886193040645707,-0.0416629447746442,
GDF10,-0.025427247911190103,,0.03141143654006792,0.013059310350620315,-0.03407750402481065,0.012258713301339106,-0.008141993345362487,,-0.03859730981905582,0.09101550584729068,0.03836652503380105,-0.07251667161437762
EFNB3,0.03511658575870658,-0.017018348539676074,-0.042521175410207473,0.04725422773603276,0.009788858702154396,-0.0634465505938189,-0.023136700523113528,0.018157377423621154,-0.03650955138111199,-0.03294805117815243,-0.008891793187938257,-0.0004788215003895166
LTB,-0.02757298010780059,-0.016612443132610823,-0.02685371707163858,0.0015349384769295382,0.009343074519404103,-0.015604934855650805,-0.02242174190279197,-0.02051811991808316,0.031191515380666616,0.041148157835282986,0.04120874318343749,-0.025564537028472768
ANGPT2,0.024983125514309135,0.02065369478534814,0.024494926828707863,-0.06418550913245423,0.04064334374514559,0.06849474521553804,0.02795591286987823,-0.021036540383992434,-0.020828160403872118,-0.07072668123116121,-0.034537543025304006,0.05079698013404615
NRTN,,,,,,,,-0.02988609201471503,0.02709640734603472,,,-0.05794147755811047
ADAM17,-0.029251639753848785,0.016627240492719,0.02387133539734972,-0.05399899736598623,0.024620169903383875,-0.03981486584956578,0.03402581513935317,0.026243047479567082,-0.0005650148336098402,0.041334867984723946,0.03138486699716741,0.022338393777180623
LRPAP1,0.009136051690697478,0.041222854762453104,-0.03212767627898576,-0.02458792237364995,0.03872443542777926,-0.06014290657744459,0.004569366625006033,0.047164182938733715,-0.030408886858063842,0.056607168582590434,-0.022180444165412264,-0.011250248460010303
NID1,-0.03385399712046522,-0.0445418528822544,0.009891913481799007,-0.03756225730642878,-0.04212808174645978,0.09175524371926744,-0.013189331188518082,-0.04732083981373754,0.04018965748907974,-0.04349811089161063,-0.005864256902339445,-0.05669702105523159
MST1,0.01980862210038049,-0.007485676011450111,0.011883582065886031,-0.07137978827553217,0.008000194682860246,0.1081721543385312,0.027544654191791102,0.006812662120088,0.02599570024972167,0.0454295711892119,0.013388750928532252,-0.004228119239467969
IL13,,,-0.016621355486839844,,,,-0.014148135442956011,,,,,
DCN,0.044879918732063005,0.05198736935747101,0.02914931794536664,-0.0259361576057663,-0.019898755385242273,0.014313025144156548,0.06649378939971311,0.03861707069928978,0.0052350418959906594,0.0657411613873309,-0.01903237518139843,-0.08242182352672649
IGFL2,,,,-0.01585967316011826,,,,,,-0.034067174174547396,,0.003486434945642017
COL7A1,0.006037575309820722,0.001190686100096703,0.00788059651770809,-0.06386792103696927,0.03811236734703775,0.049878419112067425,0.014907928232924805,0.005764246779176237,0.08571889807515037,0.01797606497346115,0.08427044676060505,-0.0995675053034254
