,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF9,0.0010783387532313478,0.07406501584261989,-0.03316474834692017,0.06765007104794411,0.07391485951404352,-0.018836855553135978,0.015410973774603133
C4A,,-0.002270793192878586,,0.05050381103686522,-0.018919756364990555,0.01588159590589244,
CNTN2,-0.01908017571251031,0.024813652008067264,-0.02579811816484709,-0.05609065174024504,-0.035937307124127425,0.023290660483558916,-0.05088794961562542
F7,-0.01749699128149116,0.003983985552844361,,,-0.018722300713028755,,0.002374154761869972
LUM,0.02708415417306593,0.02275422537750033,0.02909294521763937,0.040129056099077895,0.023647406102149108,-0.051941110400286254,0.06507353921242344
BTC,,-0.020116141615763607,-0.004475490833782108,-0.034600117324991575,-0.01811793175740273,0.08124823921209554,0.008178502556112898
APOC1,0.05639696915100348,0.07430730317125217,-0.0037773897965904407,0.028826993532348105,-0.06265344125620026,0.12983945060912738,0.06407379760344087
PKM,0.0016922890745681505,-0.09081750010564141,0.0350763888413518,0.0033463863374150575,-0.03779506852227546,-0.03371222333777538,0.013332462287539084
TNF,0.08309345277366956,-0.01952470085854433,-0.015399745453227526,,,0.09346204627797812,-0.02436806967084326
GNAS,-0.08600776197596477,-0.14126718134519223,-0.01737057401259579,0.025278571420060316,-0.06477048770984625,0.02727068929539577,-0.04494438508389677
BMP8B,0.08297932819411015,0.06246677067844394,0.029458045215059004,0.03523077699347418,-0.02851978282490195,0.05383378293234009,0.01752617179271912
LIPH,,-0.019822497842848102,-0.01716939132066696,,0.03258265324579285,0.09840665747592431,-0.013101535775663307
CCL28,-0.02778508484122624,,,-0.027873985423582655,,-0.019363711951289903,0.0354897543713819
PTPN11,0.03875044066554366,-0.022798254129493,-0.019646610305049293,-0.030694639857476714,0.0669982873250247,0.010649840336947606,-0.06092131542969499
ADAM12,0.12537713791811336,-0.021390709783641382,0.021168699851743033,0.020023080506397187,0.007817104812680062,-0.06091285679703824,0.016169349696477125
EPO,,-0.021527738898726667,-0.017831721770899922,,-0.017912225554121204,-1.2793297727552777e-06,
EDN3,0.03419413076084169,-0.05714667111230291,0.05807374715351656,0.053380669540123986,0.014108326886129832,0.020091127690415163,-0.025164067123948336
CCL22,,0.04521394457334485,-0.016306836528009877,-0.03460011885625876,-0.015717198156428688,0.023255281825657895,
CCL2,0.09417107209170834,0.002767035711785856,-0.01393853761809905,-0.01877477566261832,0.07181974420112625,-0.022667591289125218,0.07563255383375303
DSCAM,0.06389600768346626,0.023127222201188024,0.020754552756378598,0.01254839633262922,0.0397071084611508,0.08714616134682086,0.03520090095538067
ANG,0.07898405436766222,-0.011788203195899823,0.04562686581860759,0.06188114404768166,-0.03663566393943561,0.06481467658910826,-0.007290753213302583
FBLN2,-0.037749446097133973,0.000180261453883731,0.1044287418664556,0.07286052414267563,0.05616418393351069,-0.007814829782649187,0.04221390963622511
VTN,0.0339282421673041,0.048951298173715914,-0.012538907273460844,,0.008734990806694742,0.05633017426043751,0.015167306654207876
VEGFA,0.05428814406695899,-0.11790651274345852,0.006937475365503432,-0.01468728708054925,-0.024880556487335552,-0.08092200865487557,0.02475461115989015
F10,0.040243595769170366,,-0.0025346873615227786,0.16004992074991783,0.06633341401364588,0.042609833380454515,0.03153247921312166
SERPINA1,0.0684966092928166,-0.050435126589541045,-0.0651114853516724,0.015774845569722362,-0.008993326614440737,-7.866015198863092e-06,0.042784857618943004
VWF,0.027132505346266437,0.024007018038219658,0.04099800778863943,0.05677021485708132,0.0001143687446998154,0.013203174178048073,-0.056895872304223605
GDNF,0.026832005221803575,-0.017168915441554064,-0.0037334912869596616,,-0.025082552075727797,,
VASP,0.09702197263834503,-0.04260972367331395,0.04766061345662373,0.02127049103957512,-0.014091554073667889,0.009635506194602737,0.027326753640604728
ADAM15,0.0582105646836674,-0.0010528463597187778,0.021675005290070118,-0.01696194027489113,-0.011341049566834285,-0.03848757177778375,0.059697801267456115
WNT2,-0.03315236311390182,-0.026703022972162295,-0.018314071471404347,,0.04860920853553768,0.0033796788061613192,0.04737016625545737
CALCB,0.08728584443858049,-0.02337002921613892,0.015181730559706024,,5.946565097884235e-05,,-0.010608963907189848
OLFM2,-0.001301616905570297,0.05270933640052174,-0.05331890498720551,-0.03568351017787226,0.0351378140483669,0.07258344912294397,0.04585741667279881
MFAP2,0.12902735978167518,0.007884137213373292,0.011780017473533447,0.04947073812830048,0.009569827597637973,0.027480374861195467,0.00238918898675141
HLA-C,0.07371111850449237,0.0007621328016525798,0.09428269874438881,0.05231907634299587,0.020433088957317755,0.07292097288524174,-0.009953782746411597
THBS1,0.0628542243756958,-0.02912932894274265,0.033684508020212424,0.056234855241492195,-0.007531210614979126,-0.09685580517690615,0.02948407417174582
HSPA4,0.04437518488426458,0.02335295704346879,-0.05369035075410048,-0.031190351844096312,0.0348488246334709,-0.04125063857616747,-0.026887632792642627
LMAN1,0.05981620788584062,-0.0953221103575189,0.004924956912120001,0.06156443555265384,0.021846532554521285,-0.03641255431954444,-0.022680985313876998
LYPD3,0.03623955507568619,0.05088862218773707,-0.009596996131496676,,0.02410778781693473,0.01730292441168714,0.04775008295804201
APOE,0.036521587182582645,0.055009446838049855,-0.054580253115200775,0.017289102353171784,-0.08421613414080112,0.09942937445940425,-0.01780433348734955
SOSTDC1,-0.03324031346484786,0.029444927567870347,-0.03374213827806244,,0.006587483336897837,0.16481454816408325,0.026604731594648007
ANXA1,0.07583674573748166,-0.02842696081971582,0.11462590270507987,-0.037855444411079756,-0.03458808083148047,-0.029085182571758808,0.03154118155700194
WNT2B,0.06185396712339636,0.04630525521679805,-0.0012200854480941316,-0.02743565623956536,0.022597088354215783,0.013822600580493189,-0.04259837379012803
AMH,0.06857645411765836,-0.06435164442301856,0.12381629782312403,-0.009033130825128785,0.026815019049664646,0.017682185839959962,-0.023859443297001053
GDF10,0.01946339651496784,-0.01948385771248614,0.03152564053710597,-0.035180095511491705,0.03116236381262843,-0.046583669977458796,0.03904346485398833
EFNB3,-0.06307583423801895,0.011063286865734307,-0.022889672877686024,-0.029123219149809716,0.0036663247152915425,0.06624224586030869,-0.006757314090529835
LTB,-0.02095833867186826,0.03217860681081161,0.035453784522673955,0.07572556037620362,0.024971529393702094,0.048801687584890494,0.050634880966744886
ANGPT2,0.08239804516596891,0.016940727050029507,0.0505445178669622,0.07193636522936056,0.02188112699902348,0.042920448037428935,-0.06820536371113298
NRTN,,,,0.020910631248386036,-0.01594955159407187,,
ADAM17,0.02966395473994111,-0.04250563269174441,-0.021303836643432883,0.024465189872424502,-0.015986965411242737,0.018035038510820438,-0.024001094592445524
LRPAP1,-0.01186114782607994,0.07158576854828679,0.06083587273465595,0.06750966087045965,0.03599648185158446,0.06728725820335443,-0.032564504789346714
NID1,0.09830285832192444,-0.014666655270282878,-0.020257700880523456,0.02547469580663513,0.010737795257582306,-0.048685245451545435,0.005910585521192587
MST1,0.10368769040239544,0.06194417120153614,0.02420752017857005,0.0037594726912581443,0.018734881859053636,0.09347595547116026,0.013175702155465575
DCN,-0.019531528075949482,0.028422603456394052,0.03250858197721975,0.12133507396329637,0.03650836769003732,-0.026555608285669073,0.06582991480939329
IGFL2,,,-0.017668267419996404,,,-0.0393334997147693,
COL7A1,0.0239405008650764,-0.053342464663489526,0.026548768811422385,0.023214380265378292,-0.0034942756366791983,0.044480738529445035,0.024918323131949364
CALR,0.0890127065027174,-0.05640126560383006,0.00014629811159404135,-0.01648874105356042,-0.05134072167355758,-0.024374929570525207,0.05563988699624807
PIGA,0.11938269135985342,0.02273734215287802,0.01363008926513198,0.014848474807034311,-0.02937139327208105,0.04126066957460788,0.0425438422031323
CD200,-0.038952634082532925,0.03382483036173161,-0.02000779998235344,-0.0017237163868956673,-0.017192230733078302,0.055821389604593916,-0.06448622410336935
GRP,-0.027257746766159937,,0.031636393945499594,-0.02562103296292206,-0.017494051138667838,0.07867234683716949,0.006161731127524919
CDH1,-0.019098486753869506,0.003592269461529807,0.04281797513962578,0.04201105975600679,-0.004303975109494598,0.009092380049131543,-0.005245176248185646
LPL,0.061831440894818956,0.11884665379943382,0.06132773269095438,0.0019542466907763833,-0.040003294839024664,0.0797733105466019,0.11724282824566783
SEMA5A,0.13963164533470102,0.022988490341281403,0.006762589494913431,-0.016702507079758396,0.013069504581325253,0.09897179619691021,-0.016854513020921193
SEMA7A,0.09226975504916957,0.0014331161604866087,0.030195805220706626,-0.013989705749966929,-0.041311672462858516,0.03418396840553315,-0.01860732530487463
SEMA4G,0.029578126339038228,0.043742078008627915,0.0038129787379194667,0.034999407773011804,-0.002134011190617056,0.06823774759955155,-0.0525668681477825
SEMA3B,0.06616375228184254,0.002150394690902446,0.047895803756228775,-0.038094602059935076,-0.05307120674455297,0.028419034799379798,0.020316444705107364
RPH3A,0.010535183237101094,0.05853286923366057,0.06606039671187995,-0.013113656421955895,0.016340552497457743,0.13067906771939444,-0.08531728220513615
JAG2,0.061013236726350464,0.0178251464344161,0.00153189641673942,0.03202720772001245,0.04334684466202947,0.011314555147343313,0.014871820381991894
CGN,-0.00974725356449076,0.0010873475649439636,0.08071871123482585,-0.008094774982786157,0.036250685960994865,0.018738286102212683,0.053824021757250914
GDF15,0.0552909241075967,-0.014690236696441749,0.007173081673031754,-0.019652158087816732,0.019285526143093697,0.06391470820846297,0.050037545208408814
SEMA4F,-0.0223492432099509,0.024236083917283564,0.010796280995825414,-0.05772007014547011,0.05515911578304743,0.007359481516511697,0.06255297850073435
NXPH1,0.028321667001986243,0.036895713732843595,0.020689760277796905,0.03386926090663017,-0.023325070840300603,0.042205625467666735,0.0028553860060604257
ARF1,-0.032861739251558476,0.03401450707882886,-0.0020532675120927815,-0.036532345493333354,0.02264883023988556,-0.04742309141344825,-0.04815019489896698
DSC3,,,,,,-0.020591704632733146,
EBI3,0.10993910331617794,0.053662918348078424,0.03813793650283468,0.00024244050251268345,0.041757298703106425,0.011377664602908753,0.04298098635244539
TIMP1,0.0864834944472367,-0.10402190360344583,0.003317653918648713,0.08169001431296935,-0.01973710351348061,-0.06612494255381,0.061588117469802084
SEMA3C,0.0004573293176464499,-0.022018349843434672,0.056712250613381164,-0.04708689362469363,0.07872672037768162,0.02541406715576477,-0.027118731483255505
GNRH2,,,,,,-0.003447181027379859,
GAS6,0.012012199046929378,0.01056247891242086,-0.04676778697811179,0.08754515402917643,0.014943698474763002,0.03765683624447953,-0.05012810312233133
MEPE,-0.022974073805552313,0.03375726411335222,0.05836767361954884,,-0.026996381069298445,-0.028454479457310194,-0.011740663412621952
SERPINE1,0.059619683388920965,-0.10162731526358856,-0.018754434894785385,0.01721107871888045,-0.048633308210941195,-0.15568607718329638,0.12097819074625238
RSPO2,0.0009527301583545503,0.01460842958003078,0.11393911383149069,0.0718739213447586,0.014001283760849277,0.04623413222225846,0.005832980475895204
SHBG,-0.02249974326343466,-0.018458459867242396,0.051551489932006124,0.01035586097536188,-0.025385186474130482,0.09962734415737283,0.073639179646234
LGALS3BP,0.0766659121736246,0.006640883565094574,0.001570132016432594,0.010672732563358288,-0.030905144094489214,0.023935616192987938,0.07177836599852032
LAMB1,0.12830410581254473,-0.08041097535509026,0.010634585588182937,0.003265352762848994,-0.011444483032038561,-0.005309733781651938,0.0017407059753146573
SPTBN2,-0.07857503756358818,0.019347314981210298,-0.0037752493610146926,-0.03291239636302689,-0.007943015439944212,0.03659074190241458,-0.07334419554471329
COL1A2,0.08645090181535134,-0.04304987690712025,-0.02722366809108065,0.08270897185413952,0.03381009485822109,-0.07569669408283672,0.044867867674746084
DEFB1,,,,,,-0.024779132412340005,-0.03025309351968521
WNT11,,-0.02352898315653184,0.0068594377257249805,,-0.027687060886481048,-0.01200894263482966,-0.027160299725012906
LGALS1,0.06829419668788551,-0.11336613151357001,0.0437924849065107,0.04474722130854985,-0.005443171289575951,-0.07379561455572685,0.024777416481879356
BCAN,0.11236789771325426,0.12746753046529008,-0.0352088918343429,0.03953840696369369,0.017272426407358956,0.11471502547523718,0.07558363669784154
ANOS1,0.04664419637214158,0.1377485960737137,-0.020828806340589274,-0.044432866519173025,0.057633958716224405,0.08419455686421846,0.023805179410423868
EDA,0.04173964549595208,0.01836659494390587,0.12076466644274382,-0.041330305085328575,0.007422434593098082,0.05040653733134531,0.042044643725493026
FGF22,-0.021768287491636618,-0.03282306569979384,-0.016829270798176366,0.029797861171219728,-0.02685339584506969,-0.017394119278379756,0.16695954285771128
SHANK1,-0.01780992528920524,0.0076790577599026456,-0.02141530590720728,,0.011703198115923236,-0.0010470375198586136,0.01025888225822571
NPVF,,-0.024364765370149203,0.20011166119845603,,,,
RAET1G,,,,,,0.03962288928825599,-0.025013351372812794
TGFB1,,-0.013531036060710143,0.024438508708895093,-0.0015598510907245172,-0.0018273234991257772,-0.0023685457280451646,0.0670287184026128
MSTN,0.04725709496315159,0.03650292632885754,-0.005464769456570987,-0.007701237544481149,-0.027138727152337117,-0.03144352660975626,-0.0049244134689024445
WNT4,0.026556069163311376,0.05251986309066499,0.06722676336592011,-0.027154853471102015,0.058864767103729614,0.013895587204230312,0.08406190360211645
TNFSF4,0.11348542968014688,0.07067761947609227,-0.0014984631236367298,0.00796761548109408,-0.007771142026503487,0.007865238428379507,0.12097912374810695
NTN1,0.09393769892126945,0.11230600592636274,-0.03448714241317575,0.013168402844554023,0.013209622634077786,0.06888561545457146,0.1165384259766688
CXCL12,0.06571673818855234,-0.028655920138344924,-0.013942894052384587,-0.015226161503491088,0.030841494419453355,-0.01618956617790472,0.03548405307878249
GNRH1,0.002191411597957542,0.034930980976105024,0.05975473712481308,0.09875375773876098,0.004957240417970792,0.03583580281789108,0.02644139994567998
FGF8,-0.025319626078191625,0.0382681894165734,-0.02099734307937668,,0.003904174581773379,,
RIMS1,-0.018506743216760532,-0.04737245674453693,0.01013070472485977,0.04706947272536254,-0.014654374735256806,0.041766377706524103,-0.04488306716463226
FGF14,0.01077572698947593,0.0663824968219173,-0.0016485923742059164,0.02601445580168292,0.03604924891679648,0.05567020161745364,0.022823680714209104
IGF1,-0.0071070327832590124,0.023523264253849544,0.032951128054579615,-0.008262629955512867,-0.0495655555888983,-0.010447567628838904,0.02772224740198533
TNFSF10,0.03877798123927269,0.03398538984363238,0.02238763413190606,0.07919339327119722,-0.043115979817136364,0.036447668580622476,0.03677178814080733
GDF5,0.05188046484050956,-0.018948566394152922,-0.007745654125477439,-0.04402570763606668,-0.018816891458944024,0.026185137507201462,0.018694780535720434
CHAD,0.007628176683345681,0.02616517210987908,0.0070832403820195455,-0.03059450997774937,-0.024930022478110325,,
RGMA,0.10343429575490873,0.042770353055720564,0.01938230314114948,0.021942031839976756,-0.03062400266610622,0.0669941672575489,0.027164781620714645
WNT16,0.09783123186143873,,,-0.025274323236129333,0.1715917809175624,-0.0042638165376484094,0.03156657182743706
CX3CL1,0.03655270428277165,0.010504691083714882,0.06893805076977157,0.0681879303677091,0.005552732761255397,0.09350950288967386,0.005279253169324064
FGF1,-0.0064599161787973185,0.060997969028809225,0.04036736673956836,-0.023371866167686585,-0.0010605332291376132,0.04874105085538238,-0.033341583577387014
ALOX5AP,0.06234166791093006,0.005854600229047861,0.016500263922922743,0.0051493680907356496,-0.032597452612590436,-0.008044904192817769,0.08456711384890528
IL1RN,0.004257965043439251,-0.023775117475799752,0.025663889982584377,,-0.035530909564408984,-0.05159966583929648,0.04962774755135802
PCSK9,,0.06251587791711066,-0.016129222323177476,,-0.015481529330786706,,
NPW,0.03178913348396668,-0.0016630664416718453,0.0712029384031841,0.02473039431118186,-0.007031092325458135,0.009810237509529697,-0.012697081840375489
CXCL9,,,,0.10595404903946389,,0.04343477860731322,-0.047040586976629245
ANGPTL4,0.012045560941914646,-0.06801887589077096,0.020352490722128087,0.051811016365068026,-0.05411886394428754,-0.120738437648776,0.0794433057936793
UCN2,,-0.036747760254251575,-0.028017892285910388,,-0.017494051138667838,,
OBP2A,,,,,,0.049477186079888054,
COL4A3,,,0.0513916566501641,-0.02645633811773876,0.005358784657636507,-0.003363643991353967,-0.029983807958596283
NRG3,-0.01523608528978324,0.08288091748955341,0.05965737526245745,-0.04933722363411963,-0.003283992238196325,0.13082592007357263,-0.0188706976834203
IL23A,,-0.021252451902101278,-0.020714565394335253,,,0.005346877136845991,-0.03357926789646665
COLQ,0.02671941907452026,0.03466184765251478,0.07210622416806232,0.16929702698298002,0.0024480870585351228,0.06795698436169907,0.05948085843310309
SCGB1A1,,,-0.020283897630583938,,-0.017912225446304813,,
TNFSF12,0.04540746869137405,0.016147970200582604,0.03126085192911473,-0.006097296867754568,0.030657533614871404,0.04271860586562937,0.00533097723250504
DKK2,0.04047213424624432,0.04779349166918641,,,-0.02061775864999839,-0.051729499643990796,-0.017553755566061764
FYN,0.08190416324401918,0.12188472693294988,-0.03356581104605501,0.016447764279714415,0.05407767088116625,0.09289681150065857,-0.0016343654913802293
ACE,0.08312306893440231,0.048675229769254875,-0.01194846890650427,0.08447725142148252,-0.030298055376313776,0.019493856019038535,-0.047140747114976934
IL18,0.02745815507348121,0.015521657758439401,0.020288549428789233,0.026977043429092514,-0.018114056920276875,0.06903832828744617,0.0683259851735085
PPBP,,-0.026021583537525986,-0.019093330663500635,0.06185656170988314,,,-0.028034285846847792
CCL27,,0.008744531164413542,0.11239806289514463,0.12392538416206117,0.02561081314082108,-0.017569986664423325,0.016253065346747673
SERPING1,0.03061543877407354,-0.024958857149715803,0.027570100057219382,0.06693644761108379,0.013172013078058308,-0.05452597217941139,0.02374844346785521
AZGP1,0.08576159323384527,0.047567448196145994,0.07340811368897836,0.01203917661008158,-0.02886073602397027,0.044518938191626875,0.048641582219373175
INHA,-0.010145234487319884,0.12323144059243388,0.10330835260508602,0.007469633716745586,0.01351291674903962,0.08993721257730128,0.0678103632543279
SEMA3G,0.05309354822198289,,,0.07239431468025374,0.03522630065683433,-0.020109516540037082,0.07437582105723378
OXT,,,,,-0.01499962322082079,,
COL6A1,0.11979950869878067,-0.05944084175894999,0.02056330829983443,0.06611290747741178,-0.013793623936700961,-0.060508869234086236,0.06138359985053646
FGF17,-0.03469812307386544,0.1351636333157932,0.031320220636857535,,-0.022710116311853244,-0.02203566898756018,-0.031132032873883157
TNFSF8,,-0.012916243408870482,-0.017668265519082953,0.014780835493398975,-0.01594955159407187,-0.02639246341969933,0.03536415461806067
FGF20,-0.021741878681523316,-0.030703585115167065,-0.027574346640527093,0.042411833435836044,-0.009146773224368944,0.03075790124153838,-0.023369274914029025
ICAM3,0.16655160425082186,0.012130543232549765,0.09001252302250973,0.00458310823514189,-0.0020645298255098886,-0.011830576257277863,0.11755821918323585
LAMA4,0.10213416033130844,0.0006885841355015518,0.00810897476182365,0.038262644025493446,-0.01753140337676465,0.00568501667173895,0.056318096289619535
DLL4,0.09000098330215359,-0.026079815358845893,-0.05296502130148524,0.09884743523514088,0.0018709747784418948,0.06891604919787278,-0.0015547344609342588
SEMA3A,0.05853065108425862,-0.01343355881789345,0.10029714463835239,0.0678095622774079,0.02199994760266848,0.022931895998192574,0.04470046355154886
RLN2,0.06007905594401645,-0.019524694519811585,,0.007707956220203979,0.003825839593987162,0.07657352108737633,-0.008597957903876997
C5,0.09160154191238713,0.09442311531572302,0.024509168855828337,0.001831314128757056,0.003213129508038457,0.043214969024843765,0.03066615533718928
COMP,,,,0.004470433655127008,,0.0344593239785059,
C1QA,0.057984543928826314,0.02573124835153917,-0.027453206288150084,0.10625066022721998,-0.047402562863528515,-0.023434962570608266,0.013462174217175405
UTS2B,0.09593765002902381,,,,,0.08183104294860959,
COL9A3,0.05970749454004475,0.03801664742082059,0.10000089244075698,-0.01202447234228062,0.014590177708280246,0.08466284839614098,0.05750977128241595
DLK1,0.04386669974961155,,,,,,-0.05334734150352506
HGF,0.0010567333602175552,0.005129180129804867,0.04715346524867855,0.05374923317360808,0.011087379083158214,0.009064954186375252,0.025392080568219847
P4HB,0.14431618344252917,-0.07328829115723758,-0.0076294956981154015,-0.02649934193041689,-0.023797832020670328,-0.0945585907512283,0.010382671361394355
ADCYAP1,0.04133772544916748,-0.009839436528763273,-0.004670008604789457,0.04303178308673191,0.0037420793159598943,0.0071599920834296326,-0.03712615238730075
GREM1,0.08472985476485555,0.013589926778677257,-0.0369495448922403,-0.03499072708091076,0.056347103018428484,-0.01952291357893183,-0.0289339527447016
EGF,-0.004918456301472492,-0.023872159217832832,-0.015399748895128566,-0.006654218445012931,-0.02202577900955543,0.021353549993525647,-0.009491555752939482
VEGFB,0.03730011589807596,-0.11908372858128279,0.0242875742674101,0.02013588026398331,-0.0331007480822874,-0.0010440027635693788,0.02056690543965846
FARP2,0.1176250828286118,0.03528727037477118,-0.018991625432724153,-0.0204836987556408,0.07567531201227036,0.02554265699533582,0.07815830077904379
BMP3,-0.029662859520264127,,,,,,
IHH,,-0.025558208156219137,-0.018785140723169533,,-0.017281394550358303,,
LAMA2,0.06112630103441429,0.028101957066855324,-0.0023312872678417,0.0411968798563928,0.01369780030682755,-0.004996439797527583,0.05267577918187138
SERPINC1,,,0.038895110289735225,,-0.01706624694224871,,
NRG1,0.011400581792908525,0.014916581851305193,0.027758045462448092,,-0.04506724217073604,0.0282405233966418,0.06681852496640292
SPINK1,,-0.036708428978955696,0.04528013207768906,,-0.02097785180286966,-0.03545066173923618,-0.043169150770052615
EFEMP2,0.053301981800582515,0.01672215915856648,0.07844752634497525,0.05165836921966155,-0.015926656943014122,0.001914388571971274,0.09284142193964819
SELPLG,0.01695762829272808,0.021730449138534013,0.04131167724236708,0.03184515657996219,-0.00821517118543896,0.11162705327488345,0.07268812879486472
GDF6,0.079567976058454,0.050991246588787884,0.009408472954610777,,0.029873699560246696,,
HLA-E,0.07241327006458818,-0.05607828706040801,-0.06119246149911097,0.03076935162094348,-0.011207088156201195,0.024520627184493722,-0.08764804472674713
PTN,0.10827470406224643,0.015948775744554753,0.12941081602908858,0.053225645823958494,0.044234382471067764,0.08832245808213351,0.07839204009662673
CD274,-0.004227283749953695,0.07884276778892423,0.0348332365326901,0.07355073182701556,0.029103977850154193,-0.004457523459186206,0.041147238710958205
CD14,0.042252701396547715,0.05661669909010392,-0.014111397030046893,0.02156612863285912,-0.06293400205122301,-0.0008369112665437028,0.0790794337209922
SFTPD,-0.03393810254832564,-0.007809637274668631,0.05486224502144526,0.039345063652110324,-0.029858855732339925,0.13713970096733913,0.05237970447486289
SLIT1,0.06232684984672858,-0.006007857017461552,-0.04682384838777403,-0.0196525577731975,0.04597936286258286,0.013811742262723584,-0.04167475739889756
LPA,-0.019012273138668795,,,,,,
CNTF,,,,-0.02604174458648336,-0.017494051138667838,,
BST1,0.10637722404305808,0.011407165648611805,0.06878996678884607,0.021562822666464452,-0.036313665766768644,0.10315579937035585,0.03646858163891315
AGTRAP,0.09922620382791242,0.0629836477219033,0.018054782767717478,-0.00020213955874659763,0.02891607810987739,-0.02680039631418166,0.04485964629540186
LAMC1,0.09421496660074526,-0.024736224867211876,0.0400306478925953,0.031211365936062153,-0.009861909344723991,-0.002199301315282508,0.014796298750373641
COL6A3,0.045281100100025215,-0.023052126651362734,0.0009404127100401665,0.04146381497276214,0.02605747683056899,-0.029457771508263005,0.07680591988380965
FN1,0.07752147280383134,-0.07154414813948116,-0.028527383291004065,0.05386579584149271,0.00354917233614512,-0.08217277825753012,-0.047701498630085805
MIF,0.05040841408656585,-0.07669585337643685,0.06777491578544664,-0.019011557604240784,0.007306085608364503,0.05433331663090941,0.0013808579704366027
JAG1,0.09358983727762646,-0.006024188045395147,-0.00231709278522214,0.013077961537086798,0.016507103602723623,-0.07220339597728022,0.04929634919584834
NID2,0.15365987290995237,0.03941404227403315,0.0195160091394605,0.06977458691360036,-0.0295386293626132,0.03368091194530362,0.010148636189727587
EFNB1,0.10288053849754754,0.005042720506519875,-0.005834371467616941,0.005609109038233209,0.03830622574548513,0.0479429439030404,0.0793419545028866
COL4A2,0.1161375682338784,-0.0008595156698792378,-0.01912094903592815,0.07197442317830108,0.023161193654805,-0.026953269836330975,0.0003843043580503833
SPP1,0.10174588090686278,-0.053452724858500916,0.043517353882930015,-0.011707341376792864,-0.08372586471897313,-0.11928080866015554,0.0267924958919736
PODXL2,0.01809217605750743,0.023939209280953028,-0.03356129767952906,-0.030804512763433208,0.04682910338952931,0.12419266861833768,-0.010020336521356808
FGF9,0.006453035928038763,0.04476795948488162,-0.03601568892341092,,0.04945037899958177,-0.023972889895564696,0.006784488330470183
ITIH2,-0.030237320464101214,0.006138747866719435,0.035932131562527336,0.0841537003933401,0.0840422504801682,0.04611774170717262,0.11221361655082746
ADAM10,0.025633241547651852,0.031950005227200685,-0.027932122451247137,-0.013029514016580332,-0.003706406473550687,-0.05195809284022804,0.012089942497114512
CFH,0.05541432810927794,-0.005679298329004955,0.05527465416405279,0.03832423561779337,0.04083905225526935,-0.006217065355351552,-0.01533484920273558
COL4A5,0.10562594520364636,0.08965707095205673,0.07631301653368949,0.05357165860756413,0.0061875938358666475,0.03956687399172772,0.04672535828569236
LTBP3,0.052491381592982514,-0.050408105114113075,-0.008068813528593932,0.012501951353588852,0.0021372778228230223,-0.07206433032140866,0.04122379225124873
GNB3,0.058734987950308355,0.0789991349426716,0.020601342307190004,0.06120274962471475,-0.01518380612864314,0.022669091881654682,0.027231132481348595
COL6A2,0.10731245783607601,-0.0936622824521792,0.04244916244288578,0.08809311578454494,-0.018424620738568438,-0.059706251683554125,0.04594799604883961
GDF9,0.06913432960997988,0.029713692412028495,0.042861825772509986,-0.0382314996143669,0.020485192779016424,0.008236314991714603,0.01991828408881171
NCAM1,0.018773263077478845,0.0487130586682449,-0.08602409616785453,-0.056820585339385284,0.016091278653191418,0.032849676133449045,-0.0970099551013655
APOC2,0.05861543849597012,0.021667582494436757,-0.0077342256315449,-0.0016720033875117794,0.1015245130015184,0.10482774862161345,0.06516351018124146
BST2,0.04174827972063075,0.029336953811276233,0.07387342977767365,-0.0008023507365206384,-0.023952670970157026,0.04168647192776393,0.04893660176951949
COL5A1,0.16094823985085702,-0.07207562982880089,-0.008235565650210469,0.05448547094730008,0.004555457330988968,-0.055656825624426864,0.04032497941737659
CALM3,-0.08708691940695812,0.053989503166910105,0.02223898252592187,0.024019829383178204,0.050590462227340025,-0.015056568374657861,-0.11368710950132856
THBS2,0.10895030939790708,-0.03427665771122985,-0.0344049037855188,0.03385850585292557,-0.03794098639611936,-0.009948561945449371,0.0669230591474907
SERPINE2,0.010175059915396802,-0.02973331055167204,-0.01626973569074368,0.05229169897138796,-0.07309841708772093,0.09560873010626587,0.00011559280613283494
EFNB2,0.013861571204506007,-0.0040822645345419736,-0.006869740340647972,0.06545019073130759,0.08240701643387968,-0.02727820316271695,0.008668660509096484
PROK1,0.039982559077259006,0.023854890040599944,-0.017000111825591132,-0.02604171916634965,-0.0164048630256804,,0.06806349705669476
MMP9,0.1462061545113756,-0.07405786731472187,0.004274936645876956,-0.04068228428327835,-0.01446656518752916,-0.01857196677207811,0.02700791800060549
DMP1,,,,,,,0.010812271627893789
NPPA,0.019607769362712774,-0.0010910295334379983,0.1507734054691169,0.019120007450032075,0.013649674301024444,-0.02755641715506055,0.07148790134944276
APOB,,,,-0.011405389323623493,,-0.020888001862650607,0.0016441468017740918
C4B,,,,-0.028921646303867295,-0.002021130813573793,-0.005175753366746005,
NTNG2,0.10251695059838307,-0.007404620761235549,0.009315762318280364,0.0012100676301128475,0.023893361499671917,0.01333846322433808,0.06391308467675008
LAMA1,0.12241453188268604,-0.028638970887760296,0.038535060303370575,-0.05373623843396832,-0.006084138541264424,0.0801516607893202,0.0006398806081602591
UCN,0.0186093755750715,0.1076383758738959,0.0343728317807729,-0.03801140465006792,0.01056501856040813,0.03594241236946963,0.04061901425514006
