,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CCL5,0.05403365072975052,0.14509070682252062,0.009744480776275509,0.025980584530644345,0.09334617799907077,-0.0032376578731757046,0.12153591330129825,0.04879328308865385,0.10958817801973593,0.04000131165632751,0.04011788981010354,0.014665008545084528,-0.06000704643566731,0.12194134628766522,-0.03906857138032519,-0.037376374505293825,-0.05012282128115682,0.21399083998806018,0.08492029265519717
GAD1,0.04292756458028896,-0.025936287546503272,-0.016519942609403006,0.06965953265097322,0.0034366685431767093,0.008501008734808071,-0.09424007073288232,-0.021727400028374956,-0.06490539616391582,-0.11412670120310334,-0.1823827589530106,0.0005543770564090846,-0.030800115361006138,0.028003257332893345,0.03393005990102029,-0.015244905809058544,0.013753733832570132,0.026547224184323738,-0.0712399828666534
COL14A1,-0.01284324524233329,0.20862238351633158,-0.008971828725050155,-0.0070912251272688765,0.005944153213064459,0.02962797550837889,-0.001382355713992656,0.043247295420899855,0.012976239824631865,0.07156503314694224,0.09694919727533217,0.015854069280148455,-0.04097828218786971,0.06817452953314665,0.038533925542364435,0.030667142420590307,0.0675478910672369,0.24742450061635568,0.156365283798277
HLA-A,0.046596447019259635,0.13000282826829837,-0.0017845577615505854,0.09402491602913218,0.021209965878384612,0.05063889455636479,0.17951676995556287,0.14253990213048026,0.09160485451008338,0.24330081282745014,0.2256789259569688,-0.07183672527825652,0.018988490218574267,-0.003466581837430266,-0.015922314061255806,-0.12051911178025217,0.06654238129244418,0.044309179156445694,-0.012240012217365464
CD5L,,-0.026967367994355524,0.002326538754586108,,,,,,,0.007810930994394618,,,,-0.005750263309305977,,,,,
FGF18,,0.004603895158908079,,0.05418593179684697,0.015957235934676847,0.0471250105754102,,0.002454633539573439,,,,,,,-0.02473397604942361,0.08494008859763563,,0.004253928829161925,0.028732630651632403
ADM,-0.006941162503902651,-0.026552833014222826,0.004827585647421464,0.0791220285618381,0.007286336725498797,0.06637724265092255,0.05686070563606628,-0.0036547003651857565,0.03401952182604298,0.021446521771603125,0.009565923792332913,0.028464877197713335,-0.1461613288910446,-0.07994030019624294,0.04266935055985892,-0.11415299877193064,0.015024139638353152,0.03410754118073684,0.2038992844143031
CCL15,,0.05246089050498685,,,,,,,0.05679698966779382,,,-0.024091696745887625,,,,,,0.025569366975454175,
GNAI2,0.12911572007598976,0.09199303214456313,0.026251259159321534,-0.062365441634160884,0.03550294616178252,0.07476330406852992,0.15891641667998335,-0.029393365575526794,0.014774931524545966,0.17370642718606008,0.17505065322238594,-0.006026994008056276,-0.01955683923848179,-0.04903145809797339,-0.0712519341343472,-0.04265463903519839,0.05360206560475444,0.12463187429606543,0.11312183332227521
HDC,,,,,,,0.10375993992723213,,-0.016759975847260904,,,,-0.011020424966920957,,,,,0.027644736938152357,0.12955083764276507
COL11A1,,0.11710554662385426,0.0453425887345133,0.05518038972268026,-0.05074897432793365,-0.0002645871889160896,-0.013934479481389879,-0.0236180728160882,0.015354211144826506,-0.0488941169603521,0.03930463551899133,0.07124930683589328,,0.04501759169224597,0.03361249842822771,-0.00167001865911332,0.0016977076669790283,0.09052115822898509,0.1778462534896906
NUCB2,0.04771893283613038,-0.008315923095756666,-0.014709428529871236,0.02532375667828682,0.016146754026724924,0.007165003043460341,0.06620205326185023,0.047011152364542015,-0.015589551532926842,-0.01311717881482735,0.04357425276219531,0.03534829683927325,0.04367761047174044,-0.045988997385086015,-0.018525718070561446,-0.060268378524814405,-0.024547425097345078,0.05356895085325194,-0.08646044287938401
FGF16,,,,,,,,,,,,,,,,,,,0.020859045375257543
CXCL1,0.10303244589397945,0.0070857146843896854,-0.02617787731680203,0.058371688594775845,-0.014790160894777027,,-0.016647788310777095,0.0008407480185268207,0.028158176427300327,0.020905198614174957,0.036539210275428946,-0.025801526464867684,0.03566617973892853,,0.012972876049363738,-0.07297613503859608,-0.03218136393952934,0.07812034219710758,0.20901830078633143
VCAN,0.09965466957570392,-0.04406514088129235,0.013889524486172651,-0.06315270453970513,-0.034297518461771356,0.0028993032576176206,0.11957747584505016,0.08583360507761613,0.05008073862373447,-0.05337131078166322,0.2328618585078338,0.0307598106711734,-0.23417609714187243,-0.005513011843006727,-0.00831449529207357,0.0905315193168085,-0.026666935855978957,0.13862584668526592,0.13174046511856952
MMP7,0.05830800382788281,0.04219713903391761,,-0.0035791721739683183,,0.03744577336765684,0.0883720500875532,-0.0014479387221926993,0.07848374085952992,0.05829243332949459,0.033854553580379886,0.021646639947203634,,,-0.0070352542810798255,-0.08443258188344409,,0.16563929805489197,-0.01730817381557325
PTPN6,0.1264710568457898,0.09775206282612046,0.0296155693633444,0.03132963534985179,0.03260509817077001,0.006196851432230301,0.09963717038850728,0.021748067329905946,0.08202375213949735,0.09564852306869347,0.1218823509060485,0.031247781547010415,0.17458225085284212,0.14800973061195555,-0.005193820645832682,-0.015361212696105714,-0.0077179742976298,0.16738609688657838,0.07764665210182506
PTGS2,-0.029898283138663856,0.12112740418789952,-0.02336238231386506,0.07171899765198592,0.020243357089923388,0.08065351955272752,-0.09308660739660032,-0.08485378944730179,0.006842431995630673,0.09096891420047899,-0.04987383920756765,0.011904941108870245,0.012751387561381689,0.0677729794069017,-0.0367260251542081,-0.06499979522039864,-0.026467396585037054,-0.0019855113715088247,0.1756143680553853
XCL1,,-0.02955141193461015,,-0.03470929021431035,-0.023668728180781327,,,0.04015051591905171,,0.0943118675291879,,,,,,,,,0.07848620784630003
CD58,0.06133617327355768,0.09045058211300132,0.008609511700931237,0.07214100199307112,0.0909482623363394,0.024359313187636494,0.11769592254653577,-0.002882300163683989,0.0192329198418048,0.03333855763518819,0.1516741098853454,0.031450048113105325,0.04679206067751992,0.09049848430265796,0.04734075034522146,0.0318362804474439,0.016012477850660543,0.035133848131316224,0.10505745925204094
TNFSF14,0.03717024548168345,0.005180244593680213,-0.027302663013582758,0.066615347109753,0.017528302712301564,,-0.00872764088291774,0.025906559111806657,-0.03506002731900904,0.15747059977329506,,-0.030705706470525295,,-0.05293024701359353,-0.019785879902971867,-0.028748927675936883,0.013989917114858834,0.015717028080156292,0.04883954126394803
CNTN4,-0.005198614546468371,-0.008214442795935868,-0.021372437510981373,0.024671116697249182,0.034513793959383546,-0.021387724786974698,-0.025189485673661458,-0.06984321613025803,0.0043539155918357626,-0.12377504164943545,-0.1235279491189397,0.21176094313018207,,0.042137729703785154,0.07885055874659656,0.0019000949074265013,-0.026867065320626094,-0.005103577656815064,-0.11115363475508237
NTF4,,,,-0.04485197222859609,,,,,,,,,,,,,,,
INSL3,,-0.013404094304816731,,-0.0020825790087035073,,,,0.07940487782890411,,,,,,,0.11817981114576885,0.10434372982817434,,0.08982828046894262,
BTLA,,,,0.06399377345612492,0.06732033382593898,,,,0.03222355649931693,,,,,-0.035294912690752335,,,,-0.003796224891836662,
MFNG,0.11628352515465488,0.06593033390105464,0.014888230164904218,-0.04902183824072011,0.02629045271505475,-0.03729705333768847,0.06117908987818428,-0.0009750153052195463,-0.00601377637265739,0.05337179505174577,0.018015901658377242,-0.02268189730157505,0.029095896446870533,0.004723907121375033,0.01765270164646134,0.0019093915828600825,0.06176648868881099,0.025611521801359685,0.004522641668071763
ICAM1,0.06078149866114842,0.07290279775242503,0.07388266301348233,0.06839767603133001,0.09173158910059703,0.0245841142950563,0.1454518743991582,0.08795278080940397,-0.016675674292022075,0.16065655607679952,0.06381317937473943,-0.0040051973851489946,0.055438300738906696,-0.0034364608192928303,0.035512169386045074,-0.057733066338142625,0.04570422876719974,-0.03519233008942418,0.09771774529265605
PROS1,0.025481035879598265,0.07089569755790866,0.029005958305831574,0.004895902224011091,0.03870641252430335,-0.03799904906944995,0.14151146598061576,0.03014219983549322,0.07384029675822706,0.05584078145406033,0.020912319062878236,0.023453504060124857,0.062312130876985464,0.04478224220359817,0.042437742786340146,-0.04192266892032271,0.04143987134158135,0.09762870863368858,0.0854105091771717
CLCF1,0.07898262935610645,0.08030764215316591,0.011236247773016786,0.009342305230266646,0.07299903490473467,0.0022012393024789705,0.060733566867640636,0.048296865797919995,0.015167560228116026,0.11716170151082164,0.058957750921922195,0.10273077628958786,-0.03619722463263798,0.13353764673491889,0.05007750012877665,-0.015569787862835893,0.006614273035108693,0.08181365841341807,0.22880021459250569
PSAP,0.19415880343874042,0.14550311939478813,0.039309587162198935,0.0882633609820993,0.08804749624188847,0.00615323864004881,-0.06867553510831231,0.05352220413237173,-0.0002196224658116924,0.14667629315092956,-0.1793710321479537,0.030673071031250474,-0.20162533975733293,0.010334078456459676,0.017783132537875765,-0.06244695251064185,0.0416618557673811,0.25408484145544924,-0.11089725500185554
EFEMP1,0.052585863511645986,0.061632016497963245,-0.016057924065811264,0.09104628566657043,0.004345819283009565,0.02893716214346564,0.11131381383898961,0.13722687731080133,0.04016078505437554,0.18961341479133006,0.11831151112281306,-0.012968481889865997,-0.18952356368778941,0.02955411224267722,-0.026181839168468057,-0.08482095521814494,0.04453315242638213,0.22145702377449497,0.14920149894515694
C1QTNF1,-0.00782573212078491,0.02796331870847671,0.03161209205979178,0.010781488255577771,0.002466540351383985,-0.015942117974835423,0.09909751874365519,-0.011004923944377982,0.06226806424923083,0.06837020098855279,0.0623943261484418,-0.02561349183222183,-0.08016033119598998,0.08834891869807711,-0.003710317674606533,-0.09332060917187338,0.014584141536323736,-0.18762324027951757,0.13719537837143286
ALB,0.03689642903033007,-0.004606450841212269,0.012323103885560726,-0.017324658258271217,-0.0516068704235396,0.1903432459688135,-0.031859507929173865,-0.012244324058775196,-0.00769960454427259,0.004578138007844332,0.020655972171984536,0.08517473584751947,0.09845282237470641,0.14219670562058123,0.048643917414917616,-0.038258128026809016,0.010952007349449823,-0.019003661222398983,0.04377761210794283
CCL13,,,,,,,,,,,,,,,-0.014687671883359623,,,,
EFNA3,-0.031022506510608932,0.0031032454393448007,-0.06422164961374038,0.07977190309585591,0.06115850574445707,0.030292372703354307,-0.09110312595352073,-0.000831288530324285,-0.06727764739067078,-0.04256011360289136,0.024644750340232134,-0.0012149158515223264,-0.07875902610744247,0.019397788180354664,0.03894612990288703,0.06277418327857855,0.023884030661542564,-0.022299728864108154,0.004701624113584627
DRAXIN,-0.01753980073538627,-0.043361002509088954,0.0908482656421256,-0.03941611441567342,-0.0020544432708429774,0.028323366736131558,0.05709371395502616,-0.012556589718403899,0.076517667109026,0.02825652758114614,0.1671208104399764,0.020157743604360043,-0.021102357691848723,-0.045845814869140016,-0.01064689611432335,-0.03132149273835406,-0.013441223385928914,0.14874159291113911,-0.025281291291995002
RAET1L,,0.04492347111144773,,,,,,,-0.02257247541128172,,,,,,,0.12715760911473198,,,
NPTX2,0.05456908759383704,-0.0729700928668432,-0.03273281129510233,0.046276119127415916,0.0009446050482830407,-0.07668971992371562,-0.1622460574215167,-0.04426190596891715,0.04669838586698807,0.13324374941798173,0.00973882717286071,-0.08051979012212837,,0.034339902201241064,0.0021083992273483224,-0.013392397096055546,-0.039031338251027343,0.08065922619704977,0.0007009220942773773
FGF11,-0.0017047458567265705,-0.06348915617149804,0.04495591547812557,0.031148340006832694,-0.010986581822614855,-0.02298754881182809,0.11567371331075678,0.019583712683173306,-0.05075766546641338,0.10044619394447452,0.0490771862878185,0.00038086388296818186,-0.02296222565049625,0.0075386777918164255,0.01505468243302104,-0.060873404252575036,-0.055734221920057475,0.03769149896369646,0.12973328412498156
CD59,0.042850983641214244,0.1099118647028452,-0.0076552652115777445,-0.025252514316568695,0.05240690479226272,0.03716717448227261,-0.06543067779793667,0.08572489568510833,-0.020090419352547687,0.16699229851090014,-0.06327549697903682,0.07034489111288464,0.019906597628969822,0.1406027051896211,0.06251564196752932,-0.05135742088298172,-0.01882137555225997,0.13144263202205386,-0.05845311753085491
COL9A2,0.053960742602085734,0.013379787912388934,0.0577836892868405,0.05081581073216838,-0.0387745624364354,0.0015510680099073903,-0.0073079609049062745,-0.004807398968058752,0.038945440436522524,0.051309542652850024,0.04301877328089036,0.011326310096546204,0.10269195933447361,0.029432841744374046,0.044376174275802885,0.11454645616133126,-0.00646128548880157,0.18850177681970998,0.01755710012936435
DLL3,-0.01993836469295189,-0.07930354588401481,-0.011554127262919323,-0.0840053166876092,-0.011698344405153582,-0.019380549087596274,0.06876371884966573,0.013750612513251511,0.0199719508381222,-0.1128949215098306,0.1253094411969837,-0.05038106168002065,0.21177109390515714,0.027725879384300076,0.03664925526455192,0.12030144153797512,-0.004383470257284798,-0.08562991300355698,-0.1150821470222285
FGF5,,,,,,,0.05479167102533912,,,0.10861825714827145,,,,,,,,0.26259410758873397,0.1639219860154562
LIN7C,-0.03261663620133471,-0.010484827454487249,-0.008470988708135419,-0.047292459980161655,-0.05300686966234014,-0.045179518002516406,0.05169129446324434,0.05813633118678444,-0.012388118377682169,-0.0735643296989821,0.00838429556122427,-0.011558215644555864,0.07215865621736504,0.072453994985655,0.030030688521115827,0.026202696713642996,0.041633360465363166,-0.002339398804292277,-0.033055623141926255
GDF7,-0.0010534055461104016,0.004358889379161504,-0.02293414628686061,0.052284054651583686,,0.041121530365127765,0.057927106438130954,0.08915559841708015,-0.0009008840144705685,-0.06981210678851364,,,,-0.048424273394856575,,-0.014481551936354814,0.03713091994730104,0.0610774339191612,-0.03890242771068586
PSPN,-0.007222656347476898,0.02285888785131974,0.023730915074512283,0.023554423220749916,0.0255841166317132,0.028816006413387347,-0.01085722723953445,0.002905647200406662,-0.0008400992321307855,0.010511583967117684,0.038675058874291755,-0.07766574833611234,-0.026108230148099505,0.0032253001471689293,0.03326332902150374,-0.03436237678355642,0.05055259606142068,0.03643934481563973,0.07556195803389573
ANGPT1,-0.04045079539846823,0.06269880740302057,0.012497665774985766,0.05509932797282146,0.02291036425971591,0.05078548233488987,0.10475703348106094,0.03433433341291321,-0.009692816505014242,0.07392124885224895,-0.05550759039899403,0.006299349906747695,-0.07079708574475689,-0.012606974664525475,0.002857850958853504,0.07199080527628073,0.04296918266478531,0.13893728854969375,-0.007011794300085241
PNOC,0.03351956690551527,-0.037194489415349766,-0.02695445782916225,0.07709304090482155,0.04788689536439649,0.0375055425770806,-0.08278233757015975,-0.024986257328790572,-0.05088383191574546,-0.07371781626526935,-0.1258061965870109,,,,,-0.015399746029017903,,0.08095217814533409,0.019504302172616363
L1CAM,-0.08660633707245156,-0.04977106015808775,0.07259345566504437,0.013723796068781642,-0.0030743372925715164,-0.03407578612865587,0.012879039755709304,-0.01307120031181854,-0.03937383563646337,-0.03268196885791405,-0.2065849600173336,-0.01630662461742239,-0.03002769357553781,0.019962749988443315,0.008295535044729333,-0.016229486895441313,-0.03417761483975594,-0.07846495672530787,-0.17985655889076768
APOA1,-0.04705312290718966,-0.06095370860358408,-0.02109600074449703,-0.04267096423842099,0.019808707696961147,-0.014635688521743627,0.12110971318974884,-0.008725844665680679,-0.009087958338338096,-0.05023003132264479,0.06130508336068555,-0.03504313483323379,0.03987070188424788,0.044850668369407036,-1.3341731650437243e-06,0.008574530720402759,-0.029533381422580926,0.04179633709674248,0.024317286739735156
PSEN1,0.1024375215819384,-0.018737264508327293,0.00042857741869595223,0.0614020393035896,0.06864244273691952,0.003905745664110942,-0.020112416949111474,0.040284017429574236,0.01421252476906887,0.11459648215542745,0.09834489719538558,0.05596976037277717,0.004174222254832523,0.06769850123616315,-0.008831804638913057,0.007084662871697308,-0.022677560676769862,0.10910259785710845,0.07776261082922767
CALM2,0.060148089695609024,-0.11426720281820911,0.005540447350478285,-0.08876986367107219,0.013163023188220623,-0.05375887313004812,-0.15141281354168973,-0.04670542706853101,-0.05057209208885289,-0.17533506173565358,-0.15877689468238673,-0.015815312676939988,-0.0026350845898425903,0.06693947233241039,0.055866105179920536,0.11141063327192202,0.055463543091944255,-0.1644808037161495,-0.2061584681543813
CLEC2B,-0.015846957832404387,0.08866677962058393,0.040066436310337135,0.05973186149126521,0.06480856705897481,0.06708892305784632,0.15655694799718384,-0.014061014580345293,0.015482031128708785,0.1276508544582883,-0.00887730140273674,0.02740931437924674,0.022145485290255264,0.04852021355937838,-0.011370589994327288,-0.03819847381288348,-0.007991356615879294,0.17677705309042324,0.04852063050467698
NTNG1,0.016818771789751906,-0.0015927735373029795,0.04057154896398971,-0.019971477908051788,0.015293344099095838,-0.003940670674059678,0.01021460172443557,0.13185571714419006,-0.01570278036694242,-0.012077932989456176,-0.08147468182622879,0.11626539662578163,-0.053546658821775,-0.04021740587801224,0.057457945270436656,0.07993213806059846,0.06423792214610638,0.0965055926128813,0.04894604471228948
LRIG1,-0.0029108402189519295,-0.05842275750021385,-0.02552424506251391,0.029005567047186064,-0.10344951004802797,0.006882182471209251,0.09480954416921644,-0.00252405484251774,0.05708587105836676,0.08277786369513132,0.151049601248242,0.012710511496685277,0.0662347762815158,0.005538082649304428,0.039735864203111454,0.07197846313657322,0.0659985779918163,-0.10278128084924067,0.12286498119498132
CPAMD8,,-0.007874751091409834,,-0.0005130490001704156,0.02103852186129905,0.06367262643727932,-0.02295016923859706,-0.03399035140590636,-0.018363943356343223,0.07250504407254242,0.012028846455703268,-0.025801523077989028,-0.03982208744955024,0.007145025876880569,,-0.01626885406285415,0.09254918618512636,0.0806487807369502,0.08101482115995348
GHRL,,-0.012965643357632685,-0.007059117917739391,0.09489140559460113,-0.02925676194285724,-0.002047594479777903,-0.033170228066543704,0.01284833546345649,0.009718669549097734,-0.05066823628903887,0.02142845438166996,-0.034762901379234254,-0.03501225809060344,-0.04475073036849164,,,-0.030940904861495328,0.1000617600854214,-0.04746117777661353
NPY,0.09390143377645377,-0.043460524308815585,-0.022128698572582747,-0.0054987978524811566,0.01794677071304506,-0.07666707360023813,-0.1042953066246854,0.037818093325473326,-0.013988042525684663,0.03343070765382841,-0.053115610783318015,-0.030130591603345365,,-0.062416435071195854,0.008234059267213411,-0.05319295182092563,-0.019644029346213957,0.040449902265405346,-0.14267826251983784
MMP2,0.027019860129861448,0.056715233627186966,-0.019555658936028952,-0.00889781359072514,-0.04070913529954967,0.04058419925952294,0.13520694500971578,0.0063851530594673505,0.031786242875414795,0.17331646401922976,0.33320646020516165,-0.024563268780477075,0.00678624827513315,0.06728881325664514,-0.022437424442106897,0.08333742925908444,0.0424752012277487,0.15673157507699614,-0.015999954284558134
LHB,,,,0.00041403427614061794,,,,,,,,,,,,,,,
PPY,,0.06940632695846778,,0.005351063933593094,,,,-0.006029927185912956,,,,,,,0.009930274913373654,-0.03818553557577881,,-0.036425530863119754,0.096646204261046
ALKAL2,0.002119450123786835,-0.003548463299732531,-0.018408409931494035,0.0632834616276758,,-0.03623998399000728,-0.026021674755443785,-0.05840160482207084,-0.029941797504908545,0.11464559616643083,0.042846747935397576,-0.04124503329649972,,0.0424896759500877,0.07903293020851397,0.05046183067055143,-0.010732796573913378,0.02130046076741044,0.07048889676904178
CSF1,0.040639844162316904,0.07865466832792282,0.0003966994262524232,-0.004166209058247392,0.012050103279467768,0.06088306524952752,0.09478243219313963,0.08580588298821952,-0.035996812982115274,0.13547816581188457,0.165168896675616,-0.04430000079776352,0.13154656397823442,-0.030657689060721062,0.003064308217050979,-0.09806354035218996,0.08389560099028821,0.07483548631430859,0.27980356360492387
SEMA4C,-0.03603219775550383,0.055101979883040844,0.0708415679847632,0.024833628284942552,-0.004433355504340281,-0.014038927958522669,0.032471377745319024,0.010355828681664243,-0.016054424102405918,0.10875300677292439,0.11774742268624565,-0.008227758771200858,-0.0959539275903638,0.011571480629900103,0.011811944133404395,0.018440793154273508,-0.03561905143370272,0.12846846093718736,0.005550917314771731
BMP8A,,,,,,,,,,,,,,,,,,0.09222047476429623,
ICAM2,0.05504848368483707,0.05839175710439966,0.033734327429946386,-0.038538344993197776,0.02999441522502902,0.08839979925646128,0.09576147463722574,0.032472080787739305,0.05319827303988414,0.03352456780936039,0.008869724679341008,0.02660150281182927,-0.01404048192544035,0.05410372312789379,0.10145262759333404,0.07731140980225157,0.011466016694631655,0.2218422460714872,-0.0669247244082204
SYTL3,0.07714053790169663,-0.008487458815975697,0.05609747965114075,0.07016258224224275,-0.04058173065319518,-0.05332848616902595,0.06847183431797643,0.03985325764603814,0.003139681967380676,-0.01496419029313643,0.024515266944514655,-0.04431937461815907,0.043512343392366086,-0.007123228089255054,-0.053235359133707215,-0.053164793077702284,0.057710854491382454,0.23215698301628407,0.18140868900661838
IL1A,0.14632643848455612,-0.008766269790591575,-0.010387969742966102,0.0426087590158208,0.09815429704694996,-0.020583506149712945,0.11689629905607803,0.02004446235805644,0.05135201737743852,-0.03021720656486534,0.0044675723478442555,-0.043598019365623984,0.14476139824173692,0.05120872493388943,0.024903132471553048,-0.03815556643005311,-0.003784072909105216,0.06223815432096254,0.05317304303444113
HLA-G,0.012487866584395789,0.013760270761009726,,0.0005121852702328388,,0.02208750662920203,,,,,,,0.06366127065443274,,0.04633086438235206,-0.04095913116902921,,,
PGF,-0.019288611221941837,0.0974150726201004,-0.02082843620362711,0.020630593119855725,-0.040792016476035725,-0.019982794563290465,0.1661374545181844,0.035378673395187146,0.09891278871668537,0.0449371277219567,0.04505390171902404,-0.0260607638426203,-0.06616402718202359,0.1129277849591035,0.08200462379401521,0.09446077219369468,0.002487400931594644,0.12084645456984361,-0.01900039486161912
LGALS8,0.08926358457409594,-0.02374965229012354,0.018652007645710022,0.012712413564837653,0.011458141434167146,0.02234157256613804,0.01741006114042957,0.06414398616938372,-0.001726621547521891,-0.032971136334546895,0.020276226303325623,0.014503664913499068,0.0782574306087863,0.006565238272632992,0.061293833203913156,0.02225382117282417,0.07469238554807964,0.08517803559191384,-0.031479540983400105
DKK3,0.030909156016403413,-0.0023438366314188224,0.01842448947531377,-0.035539407793612816,0.02101158667374427,-0.06419450778483908,-0.08086981934656778,-0.016433440731199393,-0.09152695487102679,-0.13618636499792683,-0.14258715648303688,0.007756987245896142,-0.08296371443816787,0.053136017698993177,-0.001623272527870029,0.0819751132579405,0.04625104340209659,0.10831798809483233,-0.2560001037369235
COL16A1,-0.0018740148420351886,0.06474361715281912,0.009966173243606043,0.01604112588809993,-0.04491701106478737,0.031593597604696454,0.026886539967734883,-0.02445748686598748,0.03723274676509093,-0.0020221352145378224,0.20002162128274933,-0.04478260624637839,0.03789898255824587,0.006426704764308463,-0.012779176347692808,0.010906406735428191,0.04524977298750884,0.16893937547488702,0.16156070456262617
TPH1,0.03238755090111857,0.03743067407365701,,-0.01005902595583656,0.1140043011728484,0.00280960768212775,0.0642564875541451,-0.0189049401850174,,,0.07570248169467507,,0.08614290050240242,,-0.035587021422941026,-0.004563456195253276,0.021112172651778855,0.11014664076154576,0.06306465893894769
TNC,0.029135739448748574,0.01672737306845612,0.08996516577033188,0.14424177072400352,0.060332369746505105,0.07635614401822494,0.16698246262325267,0.010324221616840426,0.011492270740042759,0.1456717618170613,0.19228302983859577,0.09565366793600172,-0.11791367266289808,0.006924249923454581,-0.006978931328180323,-0.09176407807634365,0.03240798560192619,0.11396961654416665,0.1394980409426944
TNFSF9,0.011371959113712036,-0.0002250672027738483,-0.020480956827884717,0.04824320552875104,-0.002730769407235651,-0.04584437638019103,-0.061586428855056476,0.024384839666601134,-0.008181641646581448,0.022096413976290957,-0.06566722778906348,,-0.05881787022783714,0.014189657270325375,-0.00039892889565068816,0.04210482153369415,-0.02797596016517178,0.051759792836456466,0.01507618035033144
C4A,,,0.05296856936543288,-0.001225796235877677,,,,-0.013070756162599003,,0.1328177957471944,0.03847857360749989,,,,0.009613269198516076,,-0.029165253336007765,0.07526006827571446,
CNTN2,0.0021182622065316343,-0.047299162745667145,-0.011034780295504667,0.0499936275927164,0.02632500849160786,0.05443264446645046,-0.08294473129724467,0.05678589275987785,-0.07353887234395251,0.17937691880083498,0.06110619590544627,0.03734519838033762,-0.006450997224285792,0.002012503647323708,0.013313734969313169,0.08152393745425032,-0.05222953130590084,0.024071287973098744,-0.1272963153274795
F7,,0.006663631143681922,,,,-0.02756794733938651,-0.022950155899190982,,,,,,,,0.020471004685985436,,,,0.046973187813539305
LUM,0.1315041433682086,0.1415805458671298,-0.01488736251835025,-0.04975849539944481,0.043424359106523334,0.010765552875559765,0.20263086208418696,0.0003068632400694614,0.004189208063457237,0.11110813424662065,0.10294547504697366,0.06595706811234998,0.16428234439364492,0.11650105311272457,0.03934477551256366,-0.009051283820262036,0.018958305618480675,0.21719199642667494,0.08582622659541184
BTC,,0.08158848576374007,-0.005071106156452288,0.03939812546960262,0.07211096991346845,,,,0.012396898809656616,0.05780163381577329,,,-0.02454259810659119,,0.10381742886684156,0.03977116836316023,-0.02502488805174549,0.11924030096670155,0.06694593514455573
APOC1,0.10307283489959704,0.019884650197796158,0.07951151012087138,0.0883543977992174,0.008006398253369585,0.024761177186355243,0.21600031592158492,0.021371739958558213,0.031017940400960498,0.15425299042295953,0.12763954387456264,0.08520712332394871,0.1040236143832405,0.0011387223160797982,-0.01055793932679392,0.0650541844554221,0.09663808414154725,0.10720149704761245,-0.051725728745477526
PKM,0.02161094713094712,0.04697268383755262,-0.013876032635488178,0.048884149716629674,0.055498705335612256,-0.012207623934852625,0.029081713483729343,-0.04164440738803371,-0.034503419482037244,-0.06872091391498152,-0.026958478516811657,-0.13317156070268002,-0.21292969312278825,-0.018901556578022873,0.009014166439899282,-0.13811943802453866,0.012558759554331889,-0.007047367280039233,0.06918216010419495
TNF,0.0744912606329129,0.12165842561340867,0.010400017221133664,0.01987354906682901,-0.032652759403115586,-0.010334298214808697,0.035251132019466884,0.03027796418036904,0.03697663818505934,0.052583139562708825,0.051328368088055645,-0.04579856099861718,0.1515843256996704,0.03682988838422985,-0.014467021642402565,-0.016893062483650047,,0.144311170014132,0.04229332249861257
GNAS,0.02514558790421619,-0.15003595589075885,-0.0047575730022336666,-0.06065286986095806,0.008652148744066319,-0.03734723110677511,-0.10087537159151032,-0.10564368253513601,-0.0717953213521586,-0.1865208035664122,0.11058633422087726,0.032208840498304574,-0.021701528067724355,0.02670925702609561,-0.024467920235933548,-0.04218415534776274,0.06363036267446756,-0.23509292084978717,-0.22127106289828852
BMP8B,-0.06511220290580118,0.018259087627036368,0.011618898157537916,0.011026405226504131,0.006191063708685548,0.033672211554196946,0.06207614941834057,-0.03234545020404496,-0.031038519486037815,0.1778963563526142,0.022226033502302178,0.1400663831860277,0.011551608037225169,0.02126338188097101,0.0049000793022309684,0.02699178331083944,0.0394627361850837,0.08718752560785725,-0.07675265519350215
LIPH,0.016534560918724055,-0.02330006209195507,,0.08516901436336753,,,,-0.029511404596422458,,,,,,,0.01417153654846126,0.024990727187568923,,0.05026148535002266,0.12418835572549107
CCL28,0.010619888573874744,-0.032774435693856414,,,,0.01233992687630363,,-0.012482706061048841,-0.02860005661517624,-0.01318268592684104,0.024570062139783376,,,,,,-0.0201601444939988,0.002898608506718371,-0.01843955781412969
PTPN11,-0.048558350612997875,0.01189740419925955,-0.014539559185184047,-0.016885056420067084,0.01367551390159474,0.062476492272484904,0.013269561359427027,0.014838647086995832,-0.019556519463560882,0.11292848018851874,0.01709836333526832,-0.052713644956541884,-0.0680455255989928,-0.015060630662542106,-0.019631704612489375,-0.013939826445673554,0.007166102080053879,0.038017045759271575,-0.15211928756618776
ADAM12,0.005921420322400709,0.1262104076258997,0.0395627886771968,-0.0579251892042612,0.04576981176149254,0.024379894346916633,0.09872893419819546,-0.027077439812275356,-0.03547987983039245,0.06311233917869798,0.10734018767824077,-0.09098711116078285,0.0712450827545179,-0.016658093917759614,0.015507117014505044,-0.02348914482269903,0.033076049139137094,0.2020090021426647,0.1333150453544696
