,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
BDNF,0.1143989683756192,0.05999734337176443,-0.01447188362598912,0.06475558942274345,0.011785180093572751,0.046068110154377784,-0.01425403715658498,0.09710605397611557,-0.061088628530805315,0.02966598827437761,0.19529915289641134,-0.02442881736360828,-0.01776464671769301,0.0800717994479601,0.07092401675085999,0.007323725780949252,0.05759011558572957,0.06338902939940382,0.08218997676668735
CCL5,-0.0628837409298475,0.028215629066003736,-0.05791384953591057,,-0.029934365437685125,-0.04990792548222216,0.05847760953168731,-0.002341478886524599,-0.01230345594386131,0.015240881026292277,-0.03784333809817194,-0.042475475847841775,0.06014122260992069,0.0029855345877716727,-0.02387331786907058,0.00165939203862354,-0.014317052807590044,-0.05428931147152398,
GAD1,0.19150649623352145,0.06791116731089263,0.031326795363499894,-0.01008581845812799,0.02693480603612071,0.12358213439379422,0.03612926610990125,0.10621786348467929,0.04091163873880453,0.10966039500639417,0.1439832625172611,-0.023725885447224527,0.05169444805253816,0.09303831695834013,0.13313475292725796,0.011798829681674774,-0.041111836021249126,-0.018683111016505792,0.1758572174047966
COL14A1,0.0328353303376293,-0.0007411788582744065,-0.020187698039816387,-0.06870693345899394,-0.02409439008208052,-0.04077395523314578,0.012627047832617396,0.042843992065838596,0.10475698891335854,-0.030912704414532463,-0.08165879428190193,-0.019310672528010466,0.009735986818402492,0.015341597169305143,-0.0336051435239624,-0.08221758757409522,0.007038870498394922,-0.05035642275652187,
HLA-A,-0.06962917762529419,0.0356136907107781,0.005040373857974671,-0.03606397920081352,-0.042190767308899466,-0.13276252229544877,-0.051926796655011834,-0.09063156539929479,-0.009986306489962299,-0.06747867675951241,-0.18162721512409238,-0.07660995798686551,-0.04333795130423156,-0.012696638703253275,-0.19431535908958517,-0.019425529533977814,0.015521866715215174,0.02842906257017725,-0.033939713996554634
CD5L,,-0.033208885276221844,0.07089088234962759,,,,,,,,-0.02566222056455663,,,,,,,,
FGF18,,-0.027836750383019047,,-0.025273643948152746,-0.017858304774395373,0.00671346444532403,0.0006706418098067253,,0.03122010265303857,,,-0.016444234600974935,,0.03462549407001087,-0.018095833619499412,-0.00991772084551263,-0.01732583378068198,0.09018170285603519,
ADM,-0.16597193832539825,0.02170659451213613,-0.009307394891978973,-0.002857671989284444,-0.02072125592673046,-0.04863478106070794,0.03568952133985795,-0.08576982563999411,-0.03531684018839542,-0.007195245220939296,-0.07175325218559177,-0.010905427739553018,0.006832821024736801,0.03891302742772465,-0.1695056682006156,-0.01500389216724884,0.02214492567555861,0.10044714060383042,0.060175896925047274
CCL15,,-0.04267743008061695,,,,,,,,-0.019792839824614026,,,,,,,0.17608268094752502,,
GNAI2,0.04121433562770792,-0.04215469439590453,-0.006608234784916011,-0.038721525907515604,0.051981479509046254,-0.03620091871385249,-0.04604462093278095,-0.08642106600538316,0.051083941431357714,-0.051305006825804744,-0.1680234515709746,-0.01618085501805961,-0.048380553591951085,-0.08371594247374961,-0.02083336721943591,0.0031544413230076055,0.019481214928188054,0.034394564155028236,-0.07083510217780675
HDC,,,,,,,,0.0013548359312359664,,-0.02872997110818101,,,,,,,-0.05086092807767564,-0.03153746959080088,
COL11A1,,0.052639002368008586,-0.02029927359282319,-0.029373369820580423,0.0011632586795102973,-0.03390360991162196,-0.02382323246453352,0.0022752318710448425,0.009552289087347942,-0.009391836548876728,0.004392887312492636,-0.015135728911864587,-0.047525696717423266,0.025680313477249934,0.008706899380498515,-0.016881614066935592,0.012131697643785048,0.15151190020639976,-0.0429526949818841
NUCB2,0.028699669459683316,0.021997466350393513,0.026106883672499456,-0.01920637973902477,-0.0013199378758948738,0.014782048280471007,0.039396111848105694,-0.050195216827126195,0.021173670477743926,0.0017101383683550693,-0.02529342617087418,0.01017380437929416,0.01616648861729402,-0.0441711870126449,-0.10503961125347597,-0.026564753316446872,-0.007825412487432449,0.05096590075563492,0.03029470286439827
FGF16,,,,,,,,,,,,,,,,,,0.01917719041680686,
CXCL1,0.04261190755486312,0.006022850558406555,-0.017354777387739696,-0.024903715931617127,-0.006337455226414065,0.03455061169267118,,0.006730095342281125,0.03815356943816385,0.032776631191855345,-0.05661124892892664,0.03455651715119,0.0424181707027399,0.036287526249415246,-0.09255040361467459,-0.046546241016543005,0.02058408791740985,-0.05676079485368414,-0.028821768004954958
VCAN,-0.02924945859597375,-0.011801421497122561,-0.019269731684609166,0.007330938043993412,-5.873811273340192e-05,-0.08437494946100545,-0.061934967687673516,-0.09086784363734485,0.010501818516547858,-0.008082510763755945,0.038023238856699684,0.07574953611623095,-0.047745382570717275,0.05135340204262899,0.1289248153349399,0.04489525163437395,-0.023193609434927258,0.021828624340447914,-0.024972072703551246
MMP7,-0.034206589624775616,0.00983371212810055,,,0.02327426888963039,,0.01892778346879424,0.009123524521476488,0.002642323206251936,-0.02637151839743688,-0.028433303954598522,0.016914019060394813,-0.024379049638616757,0.026073629536008395,-0.1031233717931762,-0.04260654996902476,0.029799603736753544,-0.004516889326423248,
PTPN6,0.1220649814290346,-0.02380744936046082,-0.06439974351266865,0.06953081416828072,0.010601644527007525,0.014851272229688942,0.009291645640972195,-0.059932271910739486,-0.018273851303581393,0.007064527409682401,-0.06358127092124286,-0.0026160510033018352,-0.0021976522242510457,0.057154373220509216,0.07629248033304477,0.025048459646060804,0.010802022608983587,-0.03872194364250169,0.11245972292924368
PTGS2,-0.076796865329069,-0.006386873500625262,-0.015488228453273462,-0.029805317388170022,0.034361296923914174,-0.04091791439992157,0.02953382805671447,0.09441162233025499,-0.017390062771713788,0.003201521492315593,-0.06770066028696471,-0.00406605997808341,-0.017655495370039603,0.010018888973917594,-0.14917356923978242,-0.02932324531338827,-0.010617145979566563,0.01083764417007596,0.028158087173273293
XCL1,,-0.007546806310145288,,,-0.019430474712924924,0.011602907462566201,,,0.009015079449240999,,-0.022494068557272495,0.0545015672836896,,,,,,-0.015291580705853462,
CD58,0.0009205350672566153,0.004503436908388597,0.06565777719795733,-0.051027005118881974,-0.0046790894079386915,0.008653475236474415,-0.0058253921482631765,-0.09158059680729876,0.009008836434343827,-0.019882276251645545,-0.07882933823664745,0.015479743203390612,-0.013575994756156517,0.038762626648382086,0.10862496178108749,0.01758132915747616,0.010784546273141578,0.06642360930839795,0.011794269569572942
TNFSF14,0.0590390411169556,-0.0016073154012180256,0.018051725858305247,0.01194723990295583,0.019402755285720497,-0.057364118922960526,,-0.03303178499239166,-0.0006460881929764781,-0.020976543289170133,-0.011897726627642527,,,-0.02387303976221318,-0.05971323594407999,-0.030913480192189112,-0.0232931190818801,-0.03100862991833645,-0.03129736733698906
CNTN4,0.143987114759774,0.03362921262879345,-0.014168982868538068,0.0418136694234883,0.007408861252807077,0.14965909516185114,0.053073031530223504,0.041019005773445055,-0.008830073926178192,0.08438253173920714,0.13247101262217284,,0.03594815788995377,-0.011410855677656553,0.055538547306890444,0.020331163038427028,-0.025568854815951794,-0.06389935090163373,0.1492654985871145
NTF4,,,,,0.010620374697091374,,,,,,,,,,,,,,
INSL3,,0.009940324381369601,,,-0.017858301271593123,,,,-0.025854765345376656,,,,,0.03195229189429179,0.07475283697220389,-0.023441599568758367,-0.020574952927576023,,
BTLA,,,,,0.044142176903158144,0.021827771553981086,,,,-0.026787763231339492,,,,,,,-0.01989495071975838,,
MFNG,-0.006378235313795388,-0.023993838512774254,-0.016661574379976767,-0.025645522726560538,0.0026836888523497256,-0.04038210742115619,0.014813848646270122,-0.011223311487457014,0.010312704666493396,-0.030081118736496396,-0.04392958992989322,-0.030359094606508024,0.012010949620076275,0.054915744428405126,0.1273092777241233,-0.018901796794339617,-0.05724958538746694,6.871637346806826e-05,-0.02364923702960171
ICAM1,-0.08780655230726556,0.04414163272865371,-0.03141491159718803,0.004577296035978419,0.023190407258321718,-0.05326154227850182,-0.04826611138186374,-0.0255945332787061,-0.007013459486332822,-0.009997370766120983,-0.04841316589571115,-0.01938153261455782,0.002453615814179737,0.042359762858274926,-0.025045471979344657,-0.01197206422488586,0.013829772693695373,0.05076301903400563,-0.05549784837370454
PROS1,-0.07256899829919553,0.012875307049185485,-0.03110177958703006,-0.04694670547629244,-0.012513278330599495,-0.054371316440118216,0.019691000282828223,-0.06937727783406203,-0.019841348065972066,-0.06696607311840472,-0.013043771279412603,0.00020961459156368804,-0.03642459776086436,0.09112329808286505,-0.01160512967175941,-0.10213316801746801,0.05454740060098652,0.05886413605652515,0.12747970483287022
CLCF1,-0.07296191589816209,0.018094574533778267,-0.02631121867374131,-0.08283140426555902,0.008829464634999562,-0.050567503441274066,-0.027655307554487654,-0.038816139874098717,-0.010798407545641358,0.004347272483209591,-0.06540063412014964,0.002909284351931208,0.007405789158018858,-0.01624904187183802,-0.013467331985736467,-0.060029374727019136,0.07041012721586537,0.06353663876093497,
PSAP,0.04334231585603346,-0.011195751834032595,-0.021070407324310543,-0.025607537710410768,-0.06460710367099834,-0.027931762917342215,0.022393307954770385,0.028160241119675126,0.023340159312841717,0.020124504240237418,-0.1040940507223967,0.017417484743517963,0.012622709486883297,0.05971606101007383,-0.12196145003221216,-0.011440246691331986,-0.036687926848096644,0.04229005665596333,-0.06758162821527033
EFEMP1,-0.11024091809095037,0.004938301498934901,0.06117957512535077,-0.014944051240633457,0.052132361581078146,-0.11073870681899319,0.017567506301086958,-0.1113474631382043,0.039152502266817074,-0.07442787144930255,-0.16720878874121117,-0.00045431430345557733,-0.005169648840261162,0.1014968809534301,0.05211728450229372,-0.030571914222223377,0.03452057755019033,0.08046529057596127,-0.06454215708785513
C1QTNF1,-0.12407969624569355,0.06542825043032581,-0.010769909604823321,0.04704366088309314,0.03007180068081649,0.05346753542328675,-0.004393395448668639,-0.040033657180418444,0.02488095319040759,-0.013217635237231714,0.05215833987205619,0.0378168579303249,-0.0019166569549094502,0.033698850925451246,-0.12853788035588648,-0.012790806549535794,0.004522787917795255,0.048846624987573146,0.10516560608006364
ALB,0.12494576637229808,0.014250838265635113,0.11752319373146758,,0.025411929440219066,-0.03643202955069171,-0.01556211245509252,-0.026591195364251224,0.012430878018354054,0.025834936638553067,-0.027920377131655932,-0.014991837833640628,-0.00392154062669569,0.04331678611114024,0.017846999545921022,-0.025456536395991994,-0.023265344855131886,0.02578184769984319,-0.05097187031852758
CCL13,,,,,,,,,,,,-0.02857292052778297,,-0.026399917400025664,,-0.053755315744895775,,,
EFNA3,0.040953776051071256,0.010188373245103141,-0.029846887694824794,-0.026804452548190097,-0.049568563776662564,0.07772771297738554,0.045389344094936175,0.11495908669920775,0.01574794947292047,0.06325925374845012,0.10491997735170193,0.040229625906482366,-0.00110495281185255,0.07723613525391916,0.05230090664002837,0.04026866845510505,0.007847520336613697,-0.0013060070395235508,0.07272268371566212
DRAXIN,0.18936179040633933,0.01680359787045118,-0.01668205263090818,0.024760002531563612,-0.031391191825244344,-0.009461793292912081,-0.03298422754510839,-0.052011334283482084,-0.06881911325887993,0.011087148853170303,-0.03892464992025069,-0.013054639250122976,0.050974083400728426,-0.0017409726197582345,-0.08626206191256951,-0.01831403044498848,0.07232240571941058,0.02388291135156116,0.2303387721728444
RAET1L,,-0.03187798612554909,,,,,,,,0.06727476700571743,,,,,0.019389467696006624,0.01587734226419995,,,
NPTX2,0.20209824642968896,0.10279061106592152,-0.032293327460302675,-0.011918103883758732,-0.00625053321821743,0.10036133284523949,-0.0013816177582450155,0.12238107479889558,0.01647865760045685,0.044108337252846096,0.02617428589143499,0.02209438498944219,0.03211058018634165,-0.05921989327799281,0.07659555204309133,-0.059298317804570844,0.04232789098306473,0.003993390524306107,-0.0005791951752039338
FGF11,-0.08942420018828967,0.02779735493694604,0.009304827488948253,0.015243249847638063,0.031266565999495934,0.02513706513978843,0.011447975687083873,-0.03126797821343788,-0.014285187058370943,-0.0076900509922168785,0.014423078168825654,-0.006981842353661104,0.0013823011982010544,0.06889513045277823,-0.04375238819204607,0.04643927139823259,0.011810785221592074,0.08877372025134486,0.09270086190175131
CD59,0.0647948539754776,-0.007817156170458557,0.06454502379753135,-0.0014985629551793453,0.005309282730928348,0.038805714568329576,0.003866217646554806,0.030877956177780514,-0.00034501353249222184,0.006109192949071496,-0.07022327086228944,-0.06953636389315296,-0.034103426315726146,-0.017410067760747657,-0.02417182458138982,-0.053872374817228015,-0.03919670902284311,-0.0393224898101724,0.10441352382681306
COL9A2,0.005848858253052861,0.0559447954974849,-0.0011077883337247897,0.014160469812528827,0.00044781629529716223,-0.006582329699337969,-0.031157930148157657,-0.07533179634754136,0.035823434467162164,-0.04158946972484185,-0.08850532230603846,0.02036436019394015,0.02665269743907833,0.11367152139156207,0.14795172022068523,-0.011389455853843586,-0.03469617700719332,-0.06732128571254914,0.026296818087666925
DLL3,0.23032886813227565,-0.015012292204305692,-0.013135079955979284,0.045215403443711416,0.025133637745978005,-0.011255815510022738,-0.0054522890012008544,-0.029444792719696897,0.08543967475637006,0.056074750880838846,0.21335291981196894,-0.019210835380289174,-0.016436819675957386,0.042124630106139066,0.1890151091460424,0.06273063807595457,-0.017536640358330108,-0.02763542137079512,0.052570795904367223
FGF5,,,,,,,,0.051090816606349815,,,-0.027345799427219382,0.01861916829586896,,,,,0.03524963355823303,-0.0055852970416196265,
LIN7C,-0.05127409973774733,-0.015884286821423375,-0.016362978642159826,-0.035457197167245914,-0.017646429314158503,0.030292670305582893,-0.007761277047868967,-0.03257226279544465,-0.02603308998508727,0.011412088479164327,0.03976870002814489,-0.03291352705481572,0.0272885733059571,-0.0038378969687993224,0.07880821523155475,0.06472179633595927,0.009589035661975899,0.03379371062070236,0.06550727382970056
GDF7,0.005621213983252583,0.02936286124163117,-0.0152043268661382,,0.025862852092948647,,-0.031356846418930814,-0.02782129054472365,0.07866386316568207,0.007127312415603686,0.12406675043665089,,,,0.0702233823840691,0.009138202748064182,-0.02934918619841333,-0.03670293018181471,
PSPN,0.067267337614849,0.05627646137326028,-0.02739417361300375,-0.018436237553462204,0.005571038261763184,-0.005488577763648272,0.07264823776106127,-0.01818762801509554,-0.021440443396652333,0.06392005074116094,0.0574872555835561,0.00482419725788359,0.008276727020582016,0.08502580319024956,0.09510748822855494,0.006445438615266735,-0.07187025591179123,-0.014437770420467925,0.046521313421428546
ANGPT1,0.14615884780147814,0.021383165142149295,-0.04720429587955494,0.04182966251834951,-0.008110214494231575,0.0225643103473403,-0.0253818455094059,-0.07254595940764558,0.06875164585090451,-0.04773942649971564,-0.0668258065453647,-0.008237766914076777,-0.024997609960797813,0.029673725995345533,-0.006266138880677624,-0.050025371937737546,-0.04672786286994608,0.015247661373125125,0.0156482063566563
PNOC,0.24926372741001612,0.06013896429111633,-0.031817917592388834,0.0050929813684794135,0.0285167249778317,0.11609708346177827,0.07326492315917583,0.10784501141906916,0.030828144946987514,0.0753380619733454,0.13377722367391762,0.08982312598401339,0.004051210434729636,,0.005261051845719233,0.02042765532219794,0.07536592110687544,0.035378129281270855,0.12360148848108606
L1CAM,0.23982596377515933,0.053644864343790004,-0.041491753763600855,-0.03354517679751144,0.005475544978620499,-0.01493155026568248,0.0552807380197106,0.09025129496828452,0.037690439642406974,0.08124655202263145,0.05876276263895818,0.0013957072877359964,0.06265109354951752,0.030568120212988943,-0.08874984552111885,0.1319053664988527,0.05465917760580184,0.006561611933701546,0.16154353812154257
APOA1,-0.03243883104897959,0.04427323399946984,-0.021055951568681508,-0.03111897313796498,0.005072986429220043,0.02258385635163997,0.03811070093479202,-0.045316459616715515,0.00746136095950228,0.019456422921317024,0.008867188083009504,0.07198221707364537,-0.00754130313062809,0.03335903748144129,0.03241435057521623,-0.042880363706067744,0.0013348197625062007,0.08231081444847785,-0.026144654687270296
PSEN1,0.09029833492874137,0.009194982810574267,-0.03221573075356771,0.03328536801670915,0.05289169228784106,0.04807406704715471,-0.050511113102956445,-0.08283009756759828,-0.01422017861510922,-0.017238284435099806,-0.13807405626115285,0.007585501972727758,-0.024347047030980874,-0.03447325047433235,0.017929659441632766,-0.0068434233079054845,-0.006651669046841861,0.005958571728743682,-0.04206558251094136
CALM2,0.14423365221512335,0.0031685677645078686,0.032570298089461165,-0.02236881070046185,-0.0005220811791443417,0.028305682293284572,0.07841572441373461,0.10129502068036615,0.017923778856706436,0.10074039707946685,0.18135718795351222,0.06193595672633662,0.05852536535085573,0.03265948518772198,0.16054301131908422,0.07487832384363105,0.028492298945307235,-0.04323422392791057,-0.0277432447532071
CLEC2B,-0.04866016921929206,0.024963504844180175,-0.026699826398645522,0.010670680102496239,-0.043376762053392394,-0.03325626675037799,-0.010334133694269715,-0.05989820102117843,0.015299193228786393,0.0029004852662824865,-0.0763126371313752,0.023312111921807144,-0.029807524500364876,0.006938268443313095,-0.08811564483336773,0.02821485578542382,0.06717648622077073,0.00810998338424646,-0.04896782198673495
NTNG1,0.02518499382649188,-0.03810833054653747,0.0038051751448253406,,0.007482400257176242,-0.008901308915778498,-0.03634905225122443,0.027376820525323965,0.04095044520360435,0.011528782983290976,0.031806775270217004,-0.024567293603827475,-0.015307713445586138,0.09722716377345897,0.10627537002200077,0.06970069257426523,0.04907937249665321,0.05586189829454426,0.031470099408229084
LRIG1,-0.0005890915711292292,0.030570808843343414,0.023065471755121376,0.015441782270893377,0.003987578390171641,-0.02530088525353948,0.01353391950414059,-0.08909645641239033,0.022283769572494092,-0.05864977078924365,-0.08436110043958843,-0.0313852745570188,-0.023181199894047422,0.07536175405067234,0.2141985387407392,0.041537776617388236,-0.0158860992185275,0.03171917661601224,-0.019052649585617424
CPAMD8,,-0.05348038477646919,,,-0.02112318384144982,0.05076248170096048,0.01753127840821309,-0.019155111724350724,-0.019251198303664844,0.055553827750641965,-0.0017384460974630088,,0.06901211835060846,,-0.014204672039584592,,0.07389669761656731,0.041786651844292144,0.03721537883263318
GHRL,,-0.017110836462219576,-0.0192850466113643,,0.01988355982823919,-0.001988719157802164,-0.01723517069220793,-0.020040387562564023,-0.009790540484585962,-0.019130243857219804,-0.013104734393594936,,0.013939632543694357,,,-0.024242254190536095,0.028161870704744803,0.003072486778290951,
NPY,0.12823630321073093,0.015318353730368937,-0.001173384515484933,0.07006701782659132,0.0012871300891727927,0.08511732325377831,0.10247947036261579,0.11002626771871407,0.018505771563938535,-0.023446612575882618,0.00437037914625684,,-0.026105209925298682,0.027989599415792425,0.009231012393763775,-0.04583173200425707,-0.025981133380942448,-0.011588680246801465,-0.021174927572238142
MMP2,0.16592521462782361,-0.042145597554890175,0.02295194925473676,0.0030780371957569983,-0.005064432311970731,0.053230649860918314,-0.027783605839665184,-0.044507054468647875,0.05620302943823329,-0.023578939677678788,-0.021796398688377513,0.0009361508314934036,-0.09490329478185694,0.03179902076000953,0.04105788768903992,0.03952102410648076,0.02222164565448663,0.014169055963223187,0.18153107995977855
LHB,,,,,-0.002877812718064995,,,,,,,,,,,,,,
PPY,,0.02091012717100429,,,0.04916717863856025,,,,-0.020959613285582063,,,-0.013866781475291206,,0.07483160748179848,-0.07725311523297484,0.033454067556755895,-0.019929614879838957,0.04172418550377877,
ALKAL2,0.055806839487473406,-0.005592366046370635,-0.012203963390808785,,0.04544109276294538,,-0.029056525509188372,-0.0043602653944067385,-0.020805766672023055,-0.05086509265090806,-0.049438518596271214,-0.012793964840253011,-0.04532495647094363,0.06423164377956202,0.05738678798274686,0.03336830290961201,0.019578461223414667,0.0040097246855442855,0.0761765927960915
CSF1,-0.07976797265847448,0.012280218967152546,-0.021942678735978195,-0.013647655873186462,0.022460139032148656,-0.027510438740625573,-0.011752877282185228,-0.10768014477821432,-0.0607611541373071,-0.028428021959869067,-0.018792890005052888,0.07468439155680211,-0.03939780345223926,0.03551183381557199,-0.03808710797391731,-0.007341144186236935,0.026185563305823122,0.0066022534034454,-0.021479560470524628
SEMA4C,0.04707785828415283,0.021545677652384354,-0.055250987347485125,-0.016271681987281933,0.017907536498864573,-0.011803104850645396,0.0999568310259037,-0.06738383236974552,0.04251137235052482,-0.041448870922050185,0.0016950864945825459,0.0303904339414991,-0.062409553854784236,0.04417819031264182,0.06124637431823407,0.006591091779624933,0.0013426347972013333,-0.03266350082052948,0.10222648708326243
BMP8A,,,,,,,,,,,,,,,,,-0.018467127785879937,,
ICAM2,0.11466875368872982,-0.02236026471462628,0.04000478209999136,0.019298837272944822,0.06863360775342175,0.12318375142004621,0.008319670015039268,-0.018283816674433725,-0.03166714840673715,-0.01942254389121658,-0.06587556993786725,0.029011731401329673,0.007829749803051312,0.022185102396537613,0.0815402292897235,0.053821316236735035,-0.0190648767608413,-0.03987382183708058,0.049260369762591974
SYTL3,-0.030860535017370343,0.07819043103161406,-0.03514757057589399,0.08297825205404098,-0.03300960132715085,0.010442974089285054,0.0963527677705718,-0.04623918606674852,0.05068039609047294,0.03308641549685325,-0.04729717968722291,-0.01895341967717897,-0.021300814168056244,0.05272330904768744,0.03141853602147643,-0.01519051841061789,0.022644468589383446,0.03466078505443848,
IL1A,-0.015526946680737615,-0.036722315899787555,0.03191854533642079,0.0035306383632299283,-0.01681918360868758,-0.007907221941531033,-0.030949716508551137,0.01766524300515912,-0.03772669650896121,-0.03572641472054158,-0.048836196650411653,,0.03729696172320965,0.03783835916413468,-0.06806312640707113,0.043200426927086026,0.06654198310152548,0.05090273163345847,-0.05030974623610096
HLA-G,0.05103458015061505,0.024080071289414945,,,-0.004837968984635657,,-0.004789724480503187,,,,,,,0.035814295541951625,0.048111148267161154,0.004489400145692761,,,
PGF,-0.02144801979707899,-0.031238234568889633,0.00893224308137814,-0.002771382630842232,0.004951317553657166,0.012212593738097884,0.010832068178949505,-0.05855971341790679,0.005550512552683381,-0.026260621173355987,-0.06666688705403534,0.035070965008239925,0.03375941734526036,-0.015182146025674564,0.0799305198235659,-0.02051848371716484,0.01571174009957295,-0.02663744398901175,-0.018793871876844573
LGALS8,0.021275784809913524,0.04263094519030615,0.013084448457891772,-0.018756962803905645,-0.017692394722293576,0.04708428670558676,0.040090417047953006,0.0005759280757078325,-0.03440060191807865,-0.03075804164881372,0.027256029138114927,0.025884767861739516,0.017069285610878688,0.026056416185910286,0.025211354117075025,0.027860940543732365,-0.004175817575541261,0.018116531051044438,0.11916040522312032
DKK3,0.15801091799359696,0.03663380828895254,0.0042256631083437395,0.02449621416789408,-0.009489207950539535,0.10786535708147015,0.0835691234065139,0.1177903650732248,0.04293482312178868,0.11496866287443691,0.12579132842898294,-0.0020187950294068965,0.025142070921989564,0.03473365489057816,0.09575626673284826,0.021626845389259134,-0.009526293188963019,-0.06966706133925159,0.08643740813274868
COL16A1,-0.010051059829337811,0.006658626969168616,-0.014773857026624416,-0.04862616077736054,-0.0037187403173763343,0.03935092851096046,0.07712255235871976,0.06194135545233415,-0.007489921902305578,-0.002860028267787148,-0.07350760993341682,0.02918945026155875,-0.0639966791155474,0.07017736172716921,0.12524787939832277,0.028899010059354118,-2.6937096696854775e-06,-0.03191346116462276,0.06507099270341868
TPH1,-0.028751812478504283,0.046294188454607206,,0.010530136740267948,-0.027342111957576895,-0.028192588488337316,-0.02326473463249337,-0.022770595143389617,-0.036778172976561344,,,,-0.018982326168495076,-0.023885894895603967,0.03467819826461922,-0.013275281394137512,0.020106808426177056,-0.05688735998217036,-0.025002894806487555
TNC,-0.07782193416854262,0.035011309266064015,-0.011872975934079053,-0.03966296366414295,-0.009739742573787187,-0.11610893314911158,-0.05239386213784855,-0.1017600786538961,-0.05844068778840473,-0.04696024361836794,-0.07084159323004652,-0.044697134078307055,-0.04982163650400838,0.06055182002275193,-0.11182305648596427,-0.014052999253047453,0.023508851540328345,0.08566184074952268,4.67902941079195e-05
TNFSF9,0.18858281247848815,0.017935148748121188,-0.02040780898739648,-0.025072966614060013,0.06925310224159771,-0.003777041184728446,0.04434367581228211,0.042833468053016625,-0.020899199950138114,-0.022209570264369125,0.09226648975632287,0.014957641769032646,0.013046302814278592,0.009494771341409674,-0.013549743262297615,-0.05265042155737947,0.03083556747913513,0.06584957928956708,0.10015009249685156
C4A,,,-0.012026458897548399,,-0.021810352875850997,,,,-0.02484657024298068,,0.0012721004444838549,-0.016444243524796422,-0.01668618580097661,0.01659841636016662,,0.019602440548640895,-0.02486880982449419,,
CNTN2,0.07929661882268466,-0.01698656087121383,0.04247990356327246,-0.03815415424749758,-0.0013075839870626022,0.040495608993747344,0.022623741694108957,-0.08246692266239018,0.025730107577095977,-0.035913980215769185,-0.1283071197095301,-0.01741183041863678,-0.020034179919732775,0.09609447986175493,0.135975003625459,0.05792427464145267,-0.01862240047283118,-0.01914853853885366,-0.06433904649065632
F7,,0.006838475224254713,,,,,-0.020205488415872292,0.1017571517672416,,,,-0.014991839937369508,,-0.013420392371456142,,0.020489847362153348,,0.03344064785349007,
LUM,0.016617412318312066,0.001517389170042182,-0.017731186040467653,0.04518321210625592,0.04809545495837731,-0.03290233078378387,-0.05615409306253191,-0.04596590991410284,-0.014621966300671673,-0.017416973618289214,-0.0392675669934614,0.012879990745956547,-0.04604123576904374,-0.03582458626323518,0.054675731827189114,0.032284657354266964,-0.00311783950425763,-0.05154079746295084,
BTC,,0.06266616164435629,-0.0018897680642233161,,-0.014779312768956583,-0.012267951359301225,,,,-0.029632448175027203,-0.026697176055078792,,,-0.039835206758523874,0.06367366946078251,-0.003711041831482618,0.06489129390205202,0.07009527890490447,
APOC1,0.10211367572107691,-0.07634392249668387,-0.034713371383827636,-0.0008374273744026326,0.06433056368495899,0.09549744289373152,-0.0997963329408334,-0.08569730304197723,0.017826115948227816,-0.07368339124626948,-0.14796591635636763,0.016863446167744874,-0.08440774050494661,-0.015924522252361194,0.11523812931562112,-0.002394602317747216,-0.012758383753955207,0.015782239033871697,-0.08854935901001372
PKM,-0.11259788830412502,0.0685295778157136,0.002919820935914471,0.06473545310730999,0.00482359016648426,-0.0439029235525412,0.09563139670970554,0.05703122313314505,-0.03749581406070197,0.09763652466254498,0.09459038650315066,-0.07640270185956323,0.04742504413187746,0.010491825704665248,-0.13499602770350308,0.0006235092845159192,0.04020931804105992,0.10382539690646536,0.11245117444914243
TNF,0.08324514922222373,-0.05878435004693747,0.02259704763346915,,0.020491248668188508,-0.008036131157675265,-0.020354301555540882,0.053286204260245405,-0.056685673825805756,-0.006728999554631828,-0.033565909403705185,-0.021341095712544354,-0.004834988707528135,-0.03866399980943452,-0.0031096470023160446,,-0.040196487853534274,-0.032885392964899965,-0.05358487729231035
GNAS,0.1319932688338881,0.10846754478505012,0.003989143718417702,0.06527303701985868,-0.006796841986716324,0.07921989148436989,0.09238578314296898,0.1347711938296437,0.020043644990119645,0.07481820115393782,0.18774348169164634,0.004097881308685518,0.019212314694179358,-0.06979281607256248,-0.03407466645642096,0.055979628109054456,0.021015184687506273,-0.02456716563180865,0.05473011602699414
BMP8B,-0.04341850813402871,0.09394499395652495,-0.02332271712436986,-0.009006916717130147,-0.02816918074853639,0.03650086736841358,-0.001423415719651705,-0.006104659806791111,0.001594627278877265,-0.018570460362351635,-0.06004997496904757,-0.02383272667472611,-0.04087571882115713,0.07513841528401974,-0.028530767043305066,-0.022584026905505396,0.01944032237125521,-0.03262562929761929,0.12702123566748855
LIPH,-0.029536810363966548,0.06866571088711175,,0.1021848953472123,0.05516809783479901,,,,-0.02003312783573948,,,,,0.02354232058902059,0.08892688633547087,-0.016218308305223843,-0.022369162157502495,0.02458244593067964,
CCL28,-0.02158839171933024,0.042853015460642095,,,,,-0.00706070677645405,,0.06042442881258501,-0.02196493331670673,-0.04087769676810696,,-0.015053809246659524,,,,-0.01433976465756162,0.05510050455846392,
