,MGH258,UKF248,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ANG,-0.04581834313373566,-0.04645778587166694,-0.06115831822925264,0.0090492618295796,-0.009360957525561533,0.042071147976283856,-0.026217519613279245,0.03626184928471764,0.058326681749801504,-0.01441568731961148,0.023251725317337612,0.0071533796534673354,0.04043325128068291,0.00839277800650449
FBLN2,-0.020859028691519,-0.02333182715850532,-0.028186069978554804,0.001053319530812059,-0.014386903066490105,0.09709335220437827,0.04631536985968791,-0.06250605526366321,0.1309918837850883,,0.13343293493197037,0.02863099273588696,-0.03913159807035126,0.003379317781020733
VTN,,-0.021716133846593388,-0.002988169279079294,0.005269591587567763,-0.003103903029423745,-0.029753404568066983,,-0.028556439219258014,-0.036420834909220975,-0.027203201702690374,-0.025785563290840578,-0.01472207299521768,,0.04653304919130965
VEGFA,0.04841905755944556,-0.10191705545247969,-0.03365454522177713,0.06353684664143816,-0.022811176233830912,0.02205362995131898,-0.0872153280564943,-0.003619540559583155,0.05688839817158952,0.0917373185751797,0.0063759315834973854,-0.023299439530473167,-0.04208753173997811,-0.013316181777742169
F10,,,0.18714816542644455,-0.024137164492184934,0.032215324503757733,0.005698154474812713,0.0013459152337419083,-0.030976033759686664,,-0.030603848024688667,,0.02360227895811209,-0.025397279822992953,-0.012721654126989964
SERPINA1,0.019424049604469612,0.06375049788251028,-0.04620977252587735,0.0499899324515595,0.03730471015180864,0.018230507071012293,0.10794226226977792,-0.0021629055741653547,0.09799787567281527,-0.026210593348138213,0.012688123715836155,0.05177057596296506,-0.04780816853873502,-0.010727857315353044
VWF,-0.030906181857735058,0.10890881791063532,0.053185945695418575,0.09026851453743039,0.01025479292939586,-0.010520454001917787,0.06518645063233999,-0.0015071709036563394,0.03030612322414311,-0.027688465562212883,0.07207252860065748,0.028012806878672452,-0.04786787801989734,0.03450246925468012
GDNF,,-0.01799088300352633,,,,,0.00027698897648590926,,,-0.04464148406805612,0.03161585134201772,0.0188051811748681,,0.027406047731258307
VASP,0.01548931569970266,0.1096506543779403,0.01040302101756963,0.07297978896936984,0.019224646285367162,-0.013225421390101855,0.003746032073205652,0.033448657888744515,0.022703646424520125,-0.0012601445486707017,0.013841044133721022,0.0825834056465539,-0.007418493059794542,0.029652255342890902
ADAM15,-0.004891444660983094,0.05925169289602349,-0.022136714760130953,0.03599302040811139,0.014722162164754728,0.019153022961675304,0.0369105067665676,-0.05188576088706355,0.09587641654251446,-0.04970109470432296,0.02903237322541267,-0.01886832718465152,0.034599842131212095,0.018433242759165334
WNT2,,0.013953139687003159,0.026078735368297197,-0.038103075800085456,,-0.025315556074820778,,,-0.020491033400548614,,-0.01201959780963486,0.015875401914914426,,0.08422725281297981
CALCB,,,0.020401131727353188,-0.016409187499621974,,,,,,,-0.006899678692998052,-0.025466491468747427,,-0.018491272186616264
OLFM2,0.028629166495372366,-0.01712440158641387,0.06752290776155984,-0.0023423080864838053,-0.005942540090895614,0.052243683055461045,0.08203186093226758,0.07682302328460631,-0.09695505368512952,0.07534264662086818,-0.022777757214949436,-0.03875391508965854,0.05061024479377445,-0.03425229768472057
MFAP2,-0.03400627171222662,0.050617441358202814,0.012671523956605979,0.0896732722500849,-0.029528327997245373,0.02849792408679776,0.07452012871165381,0.12384303387100691,0.01621400590122354,-0.1061659271596553,0.08213396693997145,0.08127912377420442,0.0017521905351802344,0.03631618685278402
HLA-C,-0.023023832770636406,-0.046456779545578225,0.008463262713190828,0.13253248303267545,0.07092681380342573,0.052746186440165314,0.04128482688469672,0.0719336894956596,0.061616115294611355,-0.051511323645714924,0.10179675986188638,0.006257175773006566,-0.02802058628425204,-0.00023121212285465108
THBS1,-0.03438413000529387,0.010372654522428562,-0.07084989682856362,0.06681615254611491,0.011148632462691436,-0.03126866509176424,-0.03053239692891391,0.03046222702266409,0.0177048703131518,-0.06147932080341602,0.028368438143183683,0.027448393250075382,-0.003580526687383902,-0.06560615066409943
HSPA4,-0.003185709384766281,0.04378856337167141,0.0019769369433534087,-0.03270868645932149,-0.02534209324471465,0.006564116763358613,0.06484147141940995,0.009482986692483306,0.0669481680896216,0.008756392723665483,-0.06165495920368928,0.07083893651793646,0.02513177139426139,0.020622915009909742
LMAN1,0.05841378028345942,-0.02980287486054907,-0.0041387692393317485,0.08427791670121265,-0.023669958996464187,0.031926333756573555,0.008188125022296253,0.0894224127958604,0.005424073052868381,0.00028374205905493734,0.014815799747817986,0.020198422041976753,-0.05059339408661375,-0.014417103459003155
LYPD3,,-0.017525239659147113,0.0134310513584564,-0.010333710059959669,-0.015742202305510194,0.0013542803596062229,0.07270007388895455,-0.030187601548773448,-0.04644701388963361,-0.04511755826668416,-0.04705112979797656,0.034863178450717756,,0.015633469613111708
APOE,-0.012828792388354745,-0.018820248573809525,-0.00864170948969116,0.031241626818877696,0.022612628844435437,0.02072908634489809,0.0628938378791233,-0.023826872412545816,-0.07494380163301789,-0.08317676256860636,-0.050440207537193804,-0.0466286855347163,-0.01348999210197007,-0.017912674683027728
SOSTDC1,-0.01584093171751338,0.014963280289291277,0.030306203675364685,-0.045482151188974855,0.01520539040898839,0.00857416354615866,,,,,0.07813062832016099,0.061800372983530964,,-0.011458125648247778
ANXA1,0.012319438512217212,0.05638361471969649,-0.02385808353827877,0.06973575083083647,0.026886874941649826,0.05776524123136859,-0.013533300621801846,0.0628186143848422,0.08822264214816496,0.06402048254237426,0.03199427916479086,-0.008722256262674205,0.06450293554735916,0.026764606503327782
WNT2B,-0.008330812673528006,0.018047419792140744,-0.03009772693352754,0.008736709943136075,0.025993420560344885,-0.035146571402100014,0.09284125128854713,-0.00804352077921347,-0.06023918511114356,-0.013089787421184244,0.006924297045337533,0.004427571255726112,0.04303523800275285,0.02710404139367616
AMH,,-0.02140010318066206,0.0029280961208163303,0.024401830081980182,-0.016207345758563363,0.068094862991478,0.03693123941848037,,,-0.040978558739954166,0.04028319922253598,0.001030939705208249,0.06090522823244463,-0.03765300899757117
GDF10,,-0.01329603459577884,-0.0288364740868729,-0.012261130867971568,-0.015142170098703684,0.0006508244200953662,,-0.03860372012014573,-0.001269373416597018,0.0035007522229412147,0.01511887842350919,0.017058934027984984,-0.029846676416758654,0.06654909789459819
EFNB3,0.002522004936109031,0.04482719726666313,0.04389691494518654,-0.0389295914854415,0.051479341875395886,-0.05532447051850232,-0.030894610929928238,0.07513094720421516,0.031188921288620892,0.12132619199074733,-0.008455397888306208,0.008466454403180503,-0.04385358502990952,-0.021995903128015016
LTB,0.003924117568198101,-0.02264255922730261,0.04473997470825495,-0.02685371429599346,0.12335967411326945,0.0009737610446459035,0.03767849707479645,-0.04368626917789799,-0.02931456280642612,-0.06571513239547104,0.014640134292841339,-0.014202470879429307,0.002632571933349262,-0.015733798167417202
ANGPT2,-0.006793867729433448,0.10983958911587761,0.02898862771029359,0.084778556062598,-0.024033519861534184,-0.006355592473251675,0.11314594928068587,0.05160230768123854,-0.02342215809125722,0.030125236773915175,0.05643897149671006,0.019664097980265024,-0.05712840480960711,0.013799003081811565
NRTN,,,,,,,,,,,,,-0.029846687124113237,0.02374747026898672
ADAM17,0.02012512852342738,0.0635126274134876,0.0122238152156358,0.05761316831376432,-0.02626625040354952,0.02222340434852288,-0.04772406428805616,0.04309582140073095,-0.01327656896150017,0.06010936857344696,0.0025095851178325757,-0.02142744024930147,-0.012815519115703985,-0.04430965676505329
LRPAP1,0.013263584119042836,-0.023154598643985648,-0.0111166229411743,0.027984439639771586,-0.010118910215969334,0.01986472300233137,0.010566306808113317,0.024280333712739546,0.05553728235358341,-0.037671902828006816,0.02571235851213514,-0.027040684098094205,0.007239596303381354,0.0018769841414028189
NID1,-0.06102129102370428,0.09664402042159707,-0.03514294192666895,0.10979076659025341,0.03516749649515,0.03030677885200404,0.08359574278407775,0.06852420661819872,-0.03855795460051733,0.0251440017872267,0.033121372271940744,-0.04689731673670444,0.013304515937306471,-0.007815371409065922
MST1,0.03535755192523046,0.011617873015378453,-0.004266094696486417,0.0777192169178688,-0.011288378702597317,0.0059157760608209604,-0.006060840912595369,0.01854857248110043,-0.04725692886793572,-0.016478413034962443,0.04883569752309801,-0.009186716942880363,-0.025575861018668943,-0.019567968414961966
CCL14,,,,,,,-0.023071810606719787,,,,,,,
IL13,,,,0.02874612355462966,,,,,-0.03758172640592967,,,,,
DCN,0.05602313310976845,0.08532028975263867,0.01575026381472503,0.10673540216159551,-0.013881879984149605,0.023571015442108056,-0.04892646297069611,0.036527951622674006,-0.06905421983073105,-0.09665216293282422,0.0725378500616162,-0.01365013414034555,-0.03526025938796851,-0.015454367850244281
IGFL2,,,,,-0.013328943052241422,,,,,,,-0.020744512817855765,,
COL7A1,-0.0073985573185707055,0.058539083188461204,0.01379482312204954,0.08112101287189293,0.0554714985222192,-0.013509804475302036,-0.0379869660732561,-0.00023893033932603953,0.06089896306443886,0.05139117929116737,0.054929097898292194,0.023705246951709984,-0.04193574492774932,-0.005140543488500218
CALR,-0.006646108822309535,0.041093297258505,-0.03510495863217617,0.06712919417825766,0.02044719544415988,0.0017571802872136382,-0.009074684133834639,0.024425649429443825,0.044731385894032756,-0.041755943067010845,-0.012099577365988486,-0.019620447851109522,-0.03011516928813621,-0.011554673072476068
PIGA,0.0013057865392374433,-0.034323270285833506,-0.00016795789208783206,0.05528623925179303,0.015176099242699307,-0.0360531667693948,-0.015426201950187955,0.051024873796680165,-0.0016680627592194615,-0.062440181172405455,0.04240777171584598,0.0004962931811261579,0.016001025008294274,0.028984806340535987
CD200,-0.017990405554485913,0.057353683642409885,0.07611050148204342,-0.05699335867842001,0.0020067885443469627,0.018921468021723883,0.09185976203546906,0.060189350555780105,-0.018037301782477005,0.019835165958994382,-0.027409238470754847,0.018823489352550328,0.036528395639303414,0.02687494764725972
GRP,,-0.02132049575324086,,,-0.020694796944956566,-0.0030529999801219934,,-0.04926420514143587,,,,0.08362409056725761,-0.03266197612982998,-0.01953247989402274
CDH1,-0.009481436972076282,-0.01831280120538683,,0.05174142802626681,-0.0362974693168455,,,0.14626597193193455,-0.005763181291475355,0.01097896183211951,-0.028883221909782743,-0.03026628095744865,0.0009931726172457017,0.07526206935586031
LPL,-0.04987439293766542,0.006705410660072979,-0.048357691988336164,0.08413174995743744,-0.02351642072583931,-0.017007666182033265,0.031053875677533094,0.074730683593108,-0.01937209362672507,-0.10127387088866709,0.007965784525102064,0.013318596148757604,0.020679540390455272,-0.06948731833229801
SEMA5A,-0.03560081669626039,0.0352017934208984,0.03724587128459306,0.04105888842955333,0.011910281388957762,0.04211678230001846,-0.007805359278304053,0.03519150319592852,-0.11604506527200903,0.04025613360174684,-0.02199826876815049,-0.017290169574612078,-0.06432266237513963,0.01695146934405942
SEMA7A,-0.02207408457933355,0.09500699426346995,0.0416144524564555,-0.006679366440207021,-0.0435875629539986,0.0005050099513050235,0.04507868152934176,0.04024825808076227,-0.04884541828430622,0.04232038112189052,0.06861779424357874,0.02255822906832873,0.08191629601996069,0.0022068331116873764
SEMA4G,0.07837817298985761,0.005900803944853476,0.05730721086853156,-0.029746710502885573,-0.01078577830214011,-0.001627768294279358,0.038276654489581494,0.04783627010613552,0.015487880565513812,0.03801899068159894,0.018109238922369826,0.06105219181384679,0.012069269735873042,-0.008431105679384099
SEMA3B,-0.04928746638193185,0.029324041858375883,0.002421517472463716,0.008606625694229007,0.02780068324103199,-0.03397070736917175,0.01501742599587723,0.014961258661377999,0.04101509593028311,-0.08452685363487157,0.011477394863911597,-0.025744911252618227,0.03907978048649222,-0.06550462824973169
RPH3A,-0.011647563566842024,-0.023949738163382,0.04502719303538382,-0.04616867198948154,0.08010562143655667,-0.0433276671133898,,-0.000591413420213069,-0.11006458884815443,,-0.024938992387450443,0.06591673763688076,-0.07374863125793904,-0.03650636779398042
JAG2,-0.009735540224444708,0.1266503214115758,-0.04366675685278957,-0.02032012175156662,0.08038970177834327,0.005745180105131313,0.06548055749264736,0.06396700473676356,0.06820578046173113,0.02182604604904296,0.07306317204639345,0.054176899810989144,0.022020374876055623,0.031504963941506925
CGN,-0.029109948639733915,0.07378258272592564,0.015556802454048446,-0.02384240025732241,0.0391004546604651,0.05127439458890926,,0.1000479331572451,0.06630045354092709,-0.10320225868489336,0.13729443358399326,0.00633960218106365,0.038085047837868806,0.02493931876018676
GDF15,0.018475629583844987,0.04455267311951493,0.03741308276158595,0.06067174707521748,-0.019093674837078387,,-0.028943757549852234,-0.004841910996683853,0.04473444541704702,0.02098158968553008,-0.015884009279413327,-0.05165980205652819,0.004486786735635904,0.01789069556699745
SEMA4F,0.03948811418034772,-0.038767867520387626,0.05311686503236882,-0.06197592605461327,5.28543903220559e-05,-0.024056179136270645,0.03038882846752719,0.08810723084465973,0.0672087219914151,-0.0023804506094026547,0.003998322297513233,0.05916676760383662,-0.04409694089261369,0.009317909550773424
NXPH1,-0.010428806766003109,-0.0722117991087145,0.03518404128004123,0.026745498621030143,0.013263357882462745,-0.04607634402951347,,-0.04512427113045148,-0.042873796308386156,-0.03444552667020255,0.017192739807868705,0.04724420145198745,-0.002970212624587628,-0.004837171238590143
ARF1,-0.07276492418510146,0.05305880517270031,0.018353928581315678,-0.04082246955586911,-0.03129327638865123,0.013092158698253286,0.0585370576441708,0.10128116248746255,0.04169768520936591,-0.027642871867772287,-0.00278147808065579,0.027010709939087447,0.04008950100692019,-0.018284038816349393
DSC3,,0.059269941130353526,,,,,0.032750173765169754,,,,,,,
EBI3,0.0044603995858324835,0.012366756988144434,0.01832408666645795,0.09892498728066375,0.03842179602085367,-0.027835178935475664,0.1135288147812359,0.007161359844703238,0.15019220464547728,-0.034697514816974015,-0.0347904326573172,0.019536634888862092,0.010117322264795427,-0.01261227240452326
TIMP1,0.0031121086092195244,0.07533822601953911,-0.04724887845459977,0.10742394920404587,-0.03370433057883639,0.010703218520105272,-0.10324371859369794,0.06914457450069542,0.1738620594269841,-0.037085274574993526,0.08847524974308643,-0.039397276470973686,-0.04618590478656153,-0.012329781810014408
SEMA3C,-0.0006636721629162964,0.08683618282110417,0.00019797094017454315,-0.04884745354935153,0.018268817718703673,-0.04463626912482419,-0.026701977214255775,0.13281829332301326,-0.019836817283257757,-0.051884737247156094,0.03841289147968524,0.005090099895155645,-0.013863571960428844,-0.011511067236579487
GAS6,-0.048319699051440165,0.02213230021032418,-0.03000593531836164,0.012251752309066298,0.018709310842215637,-0.011215379606019716,-0.0464891984733646,0.05391681737991184,-0.06150566277613656,-0.0177113874868534,-0.033168054390962196,-0.002380775594524421,0.007454199802777366,0.02236771128893909
MEPE,,-0.025947580584291967,0.019746232283113754,-0.026162533565301994,-0.000957133512803389,-0.04398926772139449,,0.07799012287112413,,,0.009125613672856994,-0.029802059134845515,,-0.030142033212760006
SERPINE1,-0.017365415406206702,0.09013063284749098,-0.012983470468354892,-0.05520387900226454,-0.03617483853390185,0.03639999102824292,-0.11818056879698315,0.1311974437981895,0.032107348376790246,-6.63335711396846e-05,0.013634769629154015,-0.058348934149010184,-0.04774344352645883,-0.015537213384390637
RSPO2,-0.01673685275875942,0.028355702313886184,0.06580416063065887,0.0031654782745341725,-0.026605129714923095,-0.020590717586380626,,,,,-0.03154417311943664,0.0025160611126883526,0.0020943708004256974,-0.01233337441769016
SHBG,-0.0188030277570758,-0.012551024190733956,-0.008773946841195562,0.020561416434255745,0.06256717172113602,0.0005533614198514965,,-0.031439619439266396,-0.03582813202765652,-0.028764304466428532,0.019167192713804865,0.06310466909986048,0.025829839228170295,-0.028343100204846507
LGALS3BP,-0.020842742743038812,-0.059814110666446395,0.0172168388465031,0.08739557975641232,0.026171501176891813,0.018745443909445738,-0.005532052692409451,0.01660381098699837,-0.015954316881141066,0.054342254470312906,0.07721710537072672,-0.06352971788077975,-0.02348267666011731,-0.04227490425233255
LAMB1,-0.03228221797810553,0.11703055572309427,0.05437327320161264,0.10787113865258816,-0.026774429151440904,0.012784817256507493,-0.0496702975641601,0.09056551880567733,-0.03377218241101618,-0.06196994055270523,0.06931914855861697,-0.02217638498125932,0.04313611124898036,-0.06264929348732075
SPTBN2,0.005542364644850336,-0.0006748591253812815,0.04268477649566548,-0.08023245944171237,0.023411037523252638,-0.0023179213700006422,0.13757888813011726,0.060081319169399565,-0.030275364429632547,0.05071051752961782,-0.0072614900845756215,0.0690010979607107,-0.012506499506969656,-0.0012422711269508072
COL1A2,0.014755876277816845,0.0923295024979397,0.02791765882236339,0.13820352729053104,0.00903048034953353,-0.0009434695440574071,-0.03769805099836375,0.0198524205887532,0.017546895136044613,-0.05104250003571934,0.07086490541708916,-0.04522432740396301,0.0064289272750641694,0.008063839825646006
DEFB1,,,0.02517458607985633,,-0.011875303268358848,,,,,,,,,
CEACAM16,,,,,,,,,0.005288807187286359,,,,,
SCT,,,,,-0.010914867117960785,,,,,,,,,
WNT11,,-0.013888485239155035,,-0.01619441977390809,,-0.026809243575266845,-0.021079905817701562,,,,0.022488891300610124,0.027413391860492516,,0.037867066501111546
LGALS1,0.011120555997639767,0.05496480003154096,-0.03678298791358881,0.0889499686977933,-0.010962886259787022,0.017732464802712587,-0.08417409392676743,0.036047645741175506,0.10690825716020451,0.03550379404973104,0.06482102589660284,0.0004101938089864323,-0.02530414125516611,-0.009927327042729693
BCAN,-0.034978382531140155,-0.034317133126507283,0.046144515872243504,0.08940998893754389,0.06056917198099571,0.01851134060724248,-0.021267996379016756,-0.05294253411649868,-0.16356630562152846,-0.04750640896943801,-0.03267012973574037,-0.009219836824463746,-0.01898949883720921,0.06478369500491475
ANOS1,0.030484477833100623,-0.0178411560894014,-0.009903736827629392,0.11554948935622587,0.023878928937698548,0.018518594453420918,-0.02748976650933481,0.0032892242209765212,-0.12726799174208606,-0.008910262081082821,-0.02516270656215166,0.006196299582147868,0.06780136249513959,0.041245352073806744
EDA,-0.023561991736884072,-0.010167710558932553,-0.03660315882172867,0.020258593120493936,-0.017102522216149784,0.0194953015463973,0.097519902256454,-0.026754195648273863,-0.00204802545116132,0.015910417400212092,-0.0141308853144201,-0.006897422441340125,-0.04341344154913765,-0.020552136671445058
FGF22,,-0.01445852415139432,0.09407549703837081,-0.0148443165861227,,-0.02741520244390572,,,,,-0.02175396107987942,-0.01975943738506118,-0.031978365529278865,-0.0040736186908841105
SHANK1,0.14217866004427762,-0.013888484347531453,,-0.014123424433377288,-0.01597634202055994,-0.025552609390275424,,,,,0.003317357104864507,-0.02514395312964163,,0.08042645576895367
NPVF,,,,,,,,,,,-0.025531022459630338,-0.017860913051512738,,
TGFB1,-0.04536469218131422,0.01119087839947695,-0.020235983772302964,-0.0321618228173355,0.016575795836763774,0.03943367670647963,-0.039383787280039516,0.06004693711338542,-0.03611467868648498,-0.006109176929445239,0.06282508570740263,-0.007133401584544926,0.014565465737353815,-0.004785035133077055
MSTN,-0.085535867908485,-0.003091860021948611,0.01890337152464009,0.04760771786858298,-0.02883689798113488,0.033940350923074784,,0.09199983494144362,-0.04016260233931402,0.1265541313034097,0.0024323296293932988,0.009936974865297274,-0.04272297002037054,-0.00571151138823145
WNT4,,-0.009358030336661115,0.029633162530784102,0.027988979224127353,-0.01677198471308944,0.0558472237194096,,0.12089296919310155,,,0.009997764641970847,0.06352795743335078,-0.02303808767181233,-0.04450275315958983
TNFSF4,0.007917578560896777,0.057362884085688445,0.021438622095438564,0.002847331818125204,-0.00924948912565681,-0.014555949222276064,-0.003964914302448365,0.04536185093534484,-0.03345302308229886,-0.08082696078747684,-0.02168213080966089,-0.02335553025035593,-0.020198196224514346,-0.008870997102832312
NTN1,-0.06113494561754768,0.0034736460607151243,-0.03594268385194837,0.05342716292637747,-0.07675728960866955,0.042726984195871634,0.048346069497990425,0.024880767947761902,-0.010062067171017236,-0.10562454814656831,-0.009266167204946144,0.037977810450995485,-0.06656613455918667,0.014921706727458251
CXCL12,-0.03506500053967652,0.023406182036377742,0.04867183136004907,-0.04603069346148836,0.11293425136393238,-0.01233048834246474,0.11062953587887066,0.047825642842115136,0.02737670753359723,0.012958349713717137,0.07398207492687758,-0.009756174377118258,0.001813146138426143,0.033140300017271106
GNRH1,-0.02572277943353791,0.054374105759708954,-0.019362974552121194,0.057603232081357446,0.0644653215982209,-0.02163324398675551,0.0319469922516,0.039104439918195906,-0.015399804023549136,0.08345110697864883,-0.0062154592948136305,-0.028106123229193026,0.10889395138934742,0.03803576055409825
FGF8,,,,,,,,,,,-0.0160448773788616,-0.02465321824131261,,0.006166908214616727
RIMS1,-0.021388780017905264,-0.017762997648047164,0.018202881494134147,-0.04828963990512334,-0.03948772590949258,-0.03273880297520317,,-0.042609511279674175,,-0.022931625581769314,-0.0006054627438664599,0.05068905638854842,0.0036822662079926153,0.028446225760890207
FGF14,-0.012663489171082148,-0.014264332621149659,0.04379924823187232,0.07543098891091028,0.04736889131745866,-0.04003334050179783,,-0.048869928233973854,-0.06128144329222594,0.05290075983941048,0.006749259992057807,-0.015089865572431792,0.001262679422696569,0.01873967213411718
IGF1,0.04058817910866716,-0.01572288490650703,-0.032878827728311,-0.04053212004958088,-0.028415792651174557,-0.00919606936597143,0.022893941704921365,-0.009665958455445382,-0.04410862594864493,-0.02082973088991719,-0.03103932252050976,0.08781719609472635,0.130974381540274,-0.03278745507318583
TNFSF10,-0.02437732230521386,0.027214574245449874,0.02170287025638919,0.07236506264595652,0.043759621095649875,0.009459794521532379,0.07933631600811471,0.056650342756678,0.07943635548177162,-0.013640096590265634,-0.002214503312452688,0.04964682984799491,-0.0659421521582986,-0.043889934781448994
GDF5,0.01096702592935331,-0.01434617866032419,0.025428197019676902,0.1322578043763729,,-0.027415202848374582,-0.014616859569931953,,,,-0.007798222485121302,-0.014948176715153902,-0.024615265458678,0.07529043488415754
CHAD,,,-0.008496229528221242,,,0.0015023401960439294,,,,,-0.01200841187617674,-0.022865310608046096,-0.025956280850257998,-0.014012301982769143
RGMA,-0.0010899127595499567,-0.044783669330932856,0.028357503679043074,0.07305550610838044,-0.05062629072765824,-0.009486217004269227,0.01804109382757395,0.04198816987033993,-0.0012897454610905136,0.08501083586315147,0.07344987062931192,0.04904212393704546,0.007260369674545646,-0.0554680732167675
CLEC3A,,,,,,-0.04316685834321609,,,,,,,,
WNT16,-0.015004387017169985,-0.029898519688410435,0.08208186116622705,0.04406795870081088,-0.018775472879236987,0.06402865585102611,0.02515927610577846,,,,,,-0.021442652054054375,-0.017808010977053968
CX3CL1,-0.05097114169388747,-0.013421710583571403,0.07650722709687773,0.0038753347029562447,0.046133195274634366,-0.06653376865477242,0.011517406833411339,0.014682379308933817,0.005882866264951329,0.006760634622602418,0.046254352846243095,-0.01714594173410984,-0.031048895973697848,0.008146355399294291
FGF1,0.03871378299515244,0.06971778261742895,0.05425061061370361,0.011586029527266407,0.0096344699481476,0.03870989930979838,-0.03135285305106071,0.029943853456584308,0.014338691413986651,0.04424233479118933,-0.026031892677566084,0.0015925912022679903,0.057884315120533616,-0.0017273528421311681
ALOX5AP,0.018811236214414186,0.012903788167451434,-0.020707418093347675,0.06752688668740556,0.02307567025198469,0.02624191711710231,0.02123131542717055,0.10697255168431086,0.03322478632891612,-0.017656489551777933,0.05524498165181838,0.02414032591947211,0.05517293284809551,0.03403454305631602
IL1RN,-0.014894733255207246,-0.031594672119508706,-0.026895523077031937,-0.0150773024938472,0.008228773870253097,,-0.037144721827579046,,0.030416042130471697,0.11023653310387177,-0.011408166824141157,0.013671672965856072,,0.07026256238582404
PCSK9,,,,,,,-0.029154458003044774,,,,-0.022269741073727277,-0.01893750254461955,,-0.017285456523785016
NPW,,,0.02921151141220455,,0.056848780926987065,,0.04777658829849284,-0.03894051594032478,0.16022255997805054,0.022117430329311887,0.01527067481434008,-0.04719977527058302,-0.02394784048644412,0.01662055585858119
CXCL9,0.08259346144332269,-0.0007317593792355814,-0.023686819066976124,0.06539038032049796,0.07759738628988343,-0.027415198368105177,0.06869648405301133,0.09020987787744864,,0.17515411473576187,,,0.06492221546994896,
ANGPTL4,0.08745283364036231,0.00014355374901198418,-0.0403543189948549,0.013858022246083816,-0.004473133574502238,0.013360005247082201,-0.10781143632888569,-0.015009888863469593,0.07646891060651652,0.008141824710837828,0.009243733506010742,0.014808323822379378,-0.05938452744670135,0.020115033729654615
CCL11,,,,,,,-0.02200564899567737,,,,,,,
UCN2,,,,0.07925626852610862,-0.0171025232709091,,0.04121706734774064,,-0.04142351114866833,,0.050578525685938,0.005210361318568525,,0.05497850400165804
OBP2A,,,,,,,-0.017602695773256533,0.00656268045012864,-0.07113609280547363,,,,,
COL4A3,,0.017067311922046743,0.004679171774072469,,0.002550806709440668,0.059244539000283085,,,,,,-0.014985632155373237,0.0008874064514755862,0.04124731972960782
NRG3,-0.008921317823151571,0.02596266692296056,0.011440249527510497,-0.04893984568519738,-0.031094391944794342,0.0513077303184276,,0.11831948052375034,,0.003853331023152806,-0.008791805253357573,0.06880801658254014,-0.006713434931712291,-0.014178547034782057
IL23A,,0.007534565435390193,0.041750439544317924,-0.01954520805097023,,,,-0.033670944925973646,0.10696128400451425,-0.04891633926914077,-0.022269733305108307,-0.024321205759697897,,
COLQ,0.04182743337986984,0.005534778243645038,-0.031244499592381174,0.0655862163798385,0.060438340690813025,0.021780501258149627,-0.010664118533248109,0.031762743888188644,0.0005256018424462528,0.04589025472826598,0.0025600774255484906,-0.00540815023587754,-0.032601982545684444,-0.004391388599812925
SCGB1A1,,,,,,,,,,,,-0.023815553862259142,,0.12779728390075853
TNFSF12,-0.019140416858900222,0.041021425984172924,0.04898614560178506,0.06971787214543408,0.021092709147952055,0.0007125728278462387,0.03705710514521206,0.047558565665484005,-0.03736779351443701,0.1199745773545079,0.03173890253777388,0.013329956287336296,-0.04137055944991745,0.019489474331850602
DKK2,,0.026911308256208726,-0.016417577469778434,-0.028453903627706976,0.09399074872351834,-0.01886457364791601,0.03405197498663785,,,,0.057111515061939774,,,-0.023020165717977523
FYN,-0.017810718315162025,-0.004253230946430767,0.014229515193795087,0.07595455079170152,-0.0518654097596819,-0.01890361104078236,0.08473624582560775,0.02382704783182928,-0.13476903815459404,-0.06685566257951776,-0.05184191900470279,0.023858037364715156,-0.041975313089395186,0.06890228705785872
ACE,0.041700191145435994,0.13581565096376358,-0.022129650970043633,0.11502988917831267,-0.029584827180422837,0.022593099007552745,0.04929250910523575,0.02522602209981172,-0.04071771002778154,0.03662813481493519,0.012142288477184937,-0.0005359038607199319,-0.060343361947500854,0.011777772562051874
IL18,0.004269241950220181,0.07055982316403911,0.0095716294923936,0.0823669901471133,0.03557936967569717,0.023692921609499873,0.07669865132779394,0.09016651615155248,-0.024949070279906272,-0.13504882107473593,-0.037315401167816564,-0.0422450946432033,0.06320874167389896,-0.03265563123508674
PPBP,,,0.0075090618067834205,,,,-0.01645042882824451,,,,-0.027267146785073054,-0.022417695706613217,-0.027571444473814904,
CCL27,0.010405042200451109,0.12192571968811411,-0.03131667393551085,0.07471896261089493,-0.024530188744532843,-0.019433225014372234,,-0.033670944041999364,0.006719080543256398,-0.03323746599908625,0.02922652358542102,0.13296378005989237,-0.029601566450265106,0.0036587888339082034
SERPING1,0.022079590833556272,0.018968374285585142,-0.05064006215408641,0.11186071607674387,0.03031045833832475,0.00019690699701047342,-0.02286711548627515,-0.0008952570996607711,0.0329107505802373,0.027057705199347665,0.06721944003142952,0.011066324913209498,-0.08536256944675145,-0.03253719123693018
AZGP1,-0.014735865503135012,0.014498826227289652,0.01948338972280531,-0.03220650654518911,0.04493387181336324,-0.02997336672687292,,-0.05089755261920719,0.07727952891120742,,-0.006902465468037024,0.028106245144657524,-0.03855443402206754,-0.11329249627308714
