,UKF243,UKF248,UKF259,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
ACE,-0.05915071581136219,-0.001332449285030107,-0.019623545565524262,-0.041202271371437345,-0.007839735049571922,0.029973820918785376,0.04891976090881524,0.03777925662890311,0.039047633904899924
IL18,-0.00407312916402082,0.015553015537103917,-0.051333508791618486,0.015907486220718015,0.07618799437259452,-0.02616508079036419,0.027301239019082244,0.07755426433922019,0.09530368746234452
PPBP,,,,,,0.06917364474280875,-0.020944818002150756,-0.02350473713825167,
CCL27,0.03459010203414042,-0.014577281687025769,0.003842294129348828,-0.02220627037332692,0.02565399315220411,-0.03579223920154106,-0.01473081308977317,0.05317255704712858,0.06421835301848945
SERPING1,-0.04719998760014881,0.040808907028277705,-0.036792925612479446,-0.015892483023813714,-0.08917646220977997,-0.046454166739405646,-0.07061776933100669,0.03927054645279975,0.004335074536753103
AZGP1,0.021735513718952718,0.02828683541376727,0.09888719685123515,0.09754555394775143,-0.04501615622080478,0.020157773165909172,0.04019818745307818,-0.020030122380609926,0.022432709471862072
INHA,0.05874515118740007,-0.027959108467108577,-0.0326404757684507,-0.004873796150356147,0.006264799821513674,-0.013616409870587952,-0.02264263972763825,-0.020415604008736852,0.008727461154956168
SEMA3G,-0.01255503786671278,-0.01442652572549996,-0.032481446045569747,-0.017204292635347517,-0.04397619066913463,,,-0.01883496189487236,0.03243292654872936
COL6A1,0.002911493007576326,0.10775405698613337,-0.009183837843448553,0.075323541944203,0.0020569352238945116,0.0032026832165850546,-0.04225841357456359,0.02918653238392222,0.006451038833580595
FGF17,-0.029277180778346294,-0.025365747290310887,0.06958330468266367,0.13056085078070584,,0.03928045865173679,0.07172523566893356,,0.06041650309953714
TNFSF8,-0.02213587500798612,,-0.02197835561328001,,,-0.02092128862536042,-0.019381563763428807,0.037899738447992895,-0.003791048234297656
FGF20,,-0.028930137457224638,-0.020831810374457384,0.030607059506198422,-0.024041707957763867,-0.022750132544394282,0.02379179958620046,0.007771974447354617,0.09863793117498834
ICAM3,0.07463202984618397,-0.01828948342422605,0.045871725464792,0.023458074484193868,-0.006854431099895682,0.05676000816058961,0.09302467207517291,-0.024748731527815638,0.06165043568458255
LAMA4,-0.004398347643784294,0.018672350521790674,-0.025226355678606552,0.0037150227994752847,0.04098767929304843,0.054389558000579465,-0.016232524753910915,-0.044544139048075415,-0.00908871874469836
INHBE,0.10127929182565537,,,,,,,,
DLL4,-0.025434229674081495,0.012291094909265252,0.002814395627541136,0.05888431018293933,-0.05780768625750417,-0.07315994921346061,0.04542101739410721,0.015096671420060773,0.0502531160814636
SEMA3A,-0.035024720284777607,0.03378363449387644,-0.012366026807153242,-0.02395001758812993,,0.007280215626439953,0.026807496601217087,-0.01309375934567722,0.014357944286000969
RLN2,,,0.05534650870514833,-0.011596590794398213,,-0.014467020269730652,,-0.030437308023393676,-0.023745797482704757
C5,0.06450246946339498,-0.03404378723609064,0.008137525513927544,0.018777704518456326,-0.05526153507534484,-0.028213554902185602,0.03554957891371084,0.014706396764122531,-0.00833785697947642
COMP,,,,,,,,0.09173515667184214,-0.029333815971997145
EDN2,0.050494391755551225,-0.016470017794239945,,-0.030562425992110034,,,,,
C1QA,-0.0984229602266246,0.014610021652708763,-0.0780767915763708,-0.014360018421342314,0.028334250090069648,-0.08410755273674596,-0.0167689866697394,-0.041317365441466705,0.10773138480540649
UTS2B,0.00016144893010265146,0.09934435746190011,-0.009087334775240881,,,,,,-0.009205105854228873
COL9A3,0.08496632548855268,0.031220085031409942,-0.044644453166692064,-0.0027535331461268765,-0.017095269456487608,0.09104523859850433,0.06984485545654419,-0.07507241479499814,0.006376110156997171
DLK1,,,-0.03691683896162993,,,,,,
HGF,-0.042844873130175994,0.0034526505676602936,0.011278591936801677,-0.017662896602207632,-0.04130423893033405,0.054097815555777064,0.007655718105853424,0.028555928807404825,-0.006867489027260877
P4HB,0.07179393467097199,0.04284971661670642,0.056573893598490924,-0.01617301602494391,0.02702322870574216,-0.0027886791739171937,-0.07282734057213276,0.013742068606995896,0.05284925151885337
ADCYAP1,,0.004584198084701691,-0.044784598371129795,-0.017087905114290234,-0.02703951377968022,0.029748756297544192,0.005515490973522918,0.022061670227673094,-0.024481881411408016
GREM1,-0.02380439026729187,0.03442602690049922,-0.003672525818727974,0.01401086965940518,0.05340534282190284,-0.0018612289390426292,-0.046737159864909394,-0.004608190652713409,0.03766514289260693
EGF,0.04137237032688321,-0.04085061893681134,-0.027006484777998305,0.04240094566730658,0.11969237011718577,0.07832692620169919,-0.016893068243136664,-0.0399747628041622,-0.03086810550958017
VEGFB,0.10220514380117807,0.05051129647712826,0.03276220133343937,0.06874687816444397,-0.02742946919720103,0.03988769832171314,-0.03345080167065146,0.012895257805385406,0.043977737007193714
FARP2,0.04438191599375412,0.03266293680682636,0.003165732821577554,0.06695179710334372,0.008488107609163409,0.01694600762490189,0.04884105100816509,0.09438369755567552,0.03252998145990895
IHH,,,,,,-0.018937613342878856,0.11788107518315896,,
LAMA2,-0.013748078605332215,0.04541705376118686,-0.009406744549136613,0.04624369018139194,0.01633208874010614,-0.02779334099552913,0.014388046024644385,-0.010814412261305858,0.08989027396543277
SERPINC1,,,,,,,-0.016893069587017487,,
NRG1,0.04379428686845679,0.014834172437897124,-0.03879003569667598,0.03378957860240578,-0.04105479907432203,-0.030482759772415498,0.13741916395040268,,0.0008984987919023242
SPINK1,-0.05586051519902308,0.020240082657232348,0.16929216549827852,-0.011596590794398213,-0.025952171169366947,-0.0062004069563212395,-0.046129166580052464,,-0.006036887361756453
EFEMP2,0.051135070830912746,-0.002360589438194899,-0.04698368680289815,0.01623931094845808,-0.06540479673813916,0.0003966633694200368,-0.04631812880494055,-0.02441795468174604,-0.0011096333118361544
SELPLG,-0.06347974367377228,-0.0454640648851375,-0.08812457402001325,-0.005354243913412717,-0.0654868756573264,0.042933974702723976,0.02449762736400721,0.07840811008387989,0.11483052826661683
GDF6,-0.027914339011404766,-0.027959105737948027,0.020795739903980138,,,-0.03485227002665769,0.025910187086063113,,
HLA-E,-0.04890586835626067,0.05717477983056933,-0.07962396378052639,-0.007448806496321684,-0.05520007347779214,-0.11051515523237199,-0.06033264447018383,-0.009179856764766296,0.07860097278496192
PTN,0.05559829014186207,-0.006992217761633286,-0.1558560069300424,0.0728786291578415,-0.0191289467736669,0.03556133872629951,-0.027734978914180208,0.0027366472918636062,-0.06681326572670838
CD274,0.03902703206049508,-0.005471462446170527,0.04326960657049837,-0.019084987542115257,-0.04584503280872057,0.08553282293532403,0.025459646550667042,-0.025092759837297314,-0.03502302743036897
CD14,-0.07848303818490934,0.02014279171785527,-0.03869102047494982,0.03538438114507299,-0.012668456067421698,-0.0025511701484450837,-0.048275393285866164,0.031039735861906212,0.10499880738686661
SFTPD,-0.03026283217145994,0.02753309046278271,,0.03148200866382341,0.012034001769024834,0.010154652387244703,0.09081079277409099,-0.025476541022877622,0.028021873682254683
SLIT1,-0.03817738388302194,-0.04745359037564985,-0.05654789416250248,0.0019358633781752406,-0.05681047244044151,0.061460912047862824,-0.008812068223709947,0.028981277225889245,-0.03196919041117366
CNTF,,,-0.017483192520549404,-0.013464879432259033,,,,0.034795472952324956,
BST1,0.05196004537249505,-0.007958720111297444,-0.04253576614545771,-0.015182935565980797,-0.028771432608230063,-0.04122328154535779,0.05596064509259492,0.005799412670734611,0.050919399916093525
AGTRAP,0.03595337163940047,0.0498209139982837,0.0467677312202748,-0.001981497294911903,-0.08479653501897169,0.03202214423223861,0.007544701435264867,0.04721452545661141,0.04420461858055258
LAMC1,-0.06162975857120956,0.021514547102744638,0.017178038411498477,0.06296330704709809,-0.08206000602120252,0.009721114113071428,-0.010573081634017779,0.008851110130299948,0.017035534695047483
COL6A3,-0.031101461600170337,-0.007332172200613739,0.03855794765600562,-0.017609294575715827,-0.02883769656661099,0.009587636269138989,-0.00325587510620639,0.019767350567306375,0.039921917980476444
FN1,-0.012194067914003587,0.07674379808513601,0.05440282184202497,0.010273620143223881,-0.025017899827770154,-0.017721232790463948,-0.053370764212262556,-0.012990569793881548,0.00043229411701526364
MIF,0.028377358025624067,0.004716013544499602,0.15631046239570656,0.04034598086452825,-0.03588112003445287,0.07363433618630764,-0.07039518412853418,0.07529418038089145,-0.010350028917357777
JAG1,0.10884066571697032,0.008830732254767616,0.07281023079253149,0.02314100094250028,-0.08702763634760363,-0.056105699233350625,-0.04843646001636611,-0.007213062745594794,-0.042258730578442275
NID2,-0.0018861413982628617,0.0578612851414706,-0.022297683964828532,-0.029981184921042202,0.01934704834283636,-0.019201580231166592,0.05720840698088343,0.014052681392580363,0.05384798533696244
EFNB1,0.006542906427469746,0.0426991504636403,0.011059471705460382,0.014479750304886609,-0.021776534854121513,0.02026837711707323,0.008915359626148096,-0.04241606908731024,-0.011623348136017635
COL4A2,0.0026012618422225292,-0.004220112519227078,-0.03824383909355297,0.01921642840617348,-0.023807529056958553,-0.04297399968070537,0.042134444672782136,-0.00484146562445264,0.005463118303059465
SPP1,-0.11014429614924726,0.052693472098359076,0.14409742838742973,0.011627504761312326,-0.007010870833124965,0.009339300065513265,-0.12609486090872865,-0.05060533079985682,-0.07472956225739683
PODXL2,-0.04475937300514185,0.011795685749815396,-0.03934942351789532,-0.03744228275261552,-0.09151344582013382,0.025391807606230762,0.026424565807819544,0.035794288537890157,0.008127931363047255
FGF9,-0.04948263391115559,-0.04442608849242979,-0.03540199598457537,-0.025145784763038248,,0.03799327739020389,0.08013316137652074,,-0.02141461643385805
ITIH2,-0.02213589857457195,0.03344800685906926,0.06657098757250866,-0.018872409819447506,-0.04325993820845062,-0.02051103855789542,0.0618143788418531,-0.045620653222460485,0.08573381262481874
ADAM10,0.015041673132596788,0.040659424452425694,-0.048771711374286854,0.029369504252963377,-0.05758272476479467,-0.057913439003377656,0.004589427636821265,0.03461180746643489,-0.02612977124315287
CFH,-0.029878718854931288,0.05392565792818397,-0.051413914841936366,0.011227485662407917,0.002430728079479833,0.020846160571983283,0.07558888794279808,0.025767217560103466,0.050226509664841386
COL4A5,-0.0005407673041512376,0.007652389148998899,-0.01198745317700333,0.09592492429580105,0.07298374047670018,0.021620540742056535,0.03613613023664595,-0.006109766833749994,-0.0030701973146198404
LTBP3,0.04645228428320721,0.023943285437198505,-0.02328695219820641,0.02021457482637325,-0.13750825409508458,-0.026676451393233363,0.017393692927990468,-0.022174668405963577,0.04681968064364659
GNB3,0.06788853419331732,-0.010653369847243304,0.035170535515196416,0.08714370039238775,-0.0404683485919698,0.04440374680344987,-0.007939645474707265,-0.032181386000198514,0.013820281068471853
COL6A2,-0.03466584241301305,0.053444654975743605,0.0077280366381128765,-0.01929891463761792,-0.01085561452847813,-0.002494483343411267,-0.022823457548864595,0.03681265669521066,0.048232778210111654
PLG,,,,0.11285135247380257,,,,,
GDF9,0.025989598134248913,-0.0350154123275342,0.03564521105728722,0.040460364477472754,-0.03407167277365018,0.12273380936599083,-0.04066510471738682,0.11545861813915699,-0.04842748718699194
NCAM1,0.09176158951587499,-0.06796648328498688,-0.12748401264903292,0.03915702976285486,0.07825788265249835,-0.06450407888769479,0.01965078890517905,-0.023203691450066836,-0.10375307175864543
APOC2,-0.05473557007385989,-0.006492642301822695,-0.07253829877017536,-0.004532053254449412,-0.07693884468802503,0.019098408120484762,0.051749273107362756,-0.053777176065310024,-0.03995754231051263
BST2,0.08445738115392244,-0.027637858659106115,-0.06931589929252137,0.05285016274152054,-0.0666443766289151,-0.03843958874528453,-0.009946107087527984,-0.029050594855425972,0.09524056407963301
COL5A1,0.015254723279769598,0.041750767674952664,0.0955313783046314,0.014901010605011984,-0.024586305423020965,0.003415238011784426,-0.04052382852320034,-0.008262911741791158,0.04625204061265209
CALM3,-0.003003595514399108,-0.033942622256536735,-0.11478339653462455,-0.03315043733854949,-0.06990347836245904,0.05166160995664781,0.061976047457716205,0.07528012882441652,0.0333558265893191
THBS2,0.06444333951087562,0.030659233067160164,0.026566445583803493,0.07585844546230307,0.053605655496984414,0.035421896320076356,0.005241086758735033,0.007245800886285945,-0.0034663993526177464
SERPINE2,0.009108992838941433,0.0007883220617858275,0.042330894444096566,-0.05407682406430027,-0.021108389272492298,0.04686537574809272,0.055687220177909835,0.04228904681984267,-0.03131836098956724
EFNB2,0.06818000612564902,-0.022076458714221304,-0.010431977484957687,0.06723381722899226,0.0028611163340792082,-0.02142739728682364,0.003797879528185828,0.0027052853321195653,0.0010466229014294776
PROK1,,0.05103132823263412,0.0008755504641327607,,,-0.0144670234791748,-0.018648618959073486,-0.018834950941884927,
MMP9,-0.029277175400530996,0.008965155342469597,-0.015889696210225446,-0.02931520594051556,0.04934547114998083,0.038924480344780035,-0.02795268678075248,0.11149810616464882,-0.045787400009708754
DMP1,,0.013969447441096414,,,,,,,
NPPA,-0.036498902769783195,0.010851933337681283,-0.033861691944024136,-0.044970264381014174,0.03585713765097765,0.03868893311977084,0.04576689247176292,-0.001084542419368549,-0.009695597271946736
APOB,,,,,0.17422508835594636,,,-0.020668167688536188,-0.01950335780199397
C4B,-0.0321527399116984,,0.020255923727961308,-0.02011814009615956,,,,-0.02091788893859904,0.07443874949329406
NTNG2,-0.03406819519703214,0.03309801540131895,0.015263417687372554,0.026376583221407394,-0.04304454229802685,0.01022115301176833,-0.010559735373003339,0.03505563503199863,0.049398947673905104
LAMA1,0.0549802358343903,0.004707648433000472,-0.03395876457256705,-0.022428461508737098,-0.06748567071242428,-0.011586125123892092,-0.033849314429367915,0.06152147705888349,0.054077483538822455
UCN,0.008413684087376463,-0.009822317459658518,-0.01999002592891081,0.0035226645344390603,-0.07032511347472556,-0.012887156283930258,0.01763518095534379,-0.04040547784985204,-0.017532238415931326
ARTN,0.045114512921293065,0.11510904913657283,0.057726233743814005,-0.013464880368690188,-0.03136128814137023,0.005062128324694207,0.11062070710815151,0.013038815452280297,0.07625044454283103
PDGFD,-0.068725164086625,0.08187127998873255,0.014691619395766927,-0.0404444623301854,-0.04285807965997955,-0.013627332288907487,0.05473030089035527,0.014175465580519325,-0.041170378866717934
EDN1,0.04880531440324221,0.025044368866049098,0.03416173523322427,0.09749695110970166,-0.04257511298324319,0.04010409637447185,0.04836763293618795,0.004056745356124042,0.07738819324199997
ARPC5,-0.06535968956918685,0.06087269971447178,0.06464999755226193,0.052399289005017245,-0.00507579709788673,0.04540092154370913,0.010765805938581787,0.04891777371685723,0.0003906463391962614
GSTO1,-0.10168377048251499,0.00023322378251953998,0.06305127183070422,-0.03754755913653647,0.10246023424864426,-0.013482429191920218,-0.03664764185194933,0.008055096286185037,0.03483768321461266
PROK2,,,,,,-0.012570712331884365,-0.019018333274591737,,-0.017782524424859135
SYK,-0.11321320290603558,0.011948770391732247,-0.01844265325115195,0.0016096381960604628,-0.04674405274551081,-0.026945099596435287,-0.030198713864946387,-0.009156699800508062,0.12102513161542466
CD40LG,,,,,,,,,-0.021091562354108754
ST6GAL1,-0.016712744478981755,-0.006429917959768625,-0.06082843129930564,-0.05268399360482904,-0.031042907773990016,-0.009043107548808344,0.09373993139390743,-0.00501902140556938,0.0531926510686051
WNT3,0.03666801676857526,-0.014424372445045896,0.015391367671172095,-0.03837362417639659,-0.03605987168374927,0.055674604865506475,0.08516851400995568,-0.0035874419673160574,0.08082588647464028
HSP90B1,-0.0005082975300235021,0.07158881743051837,0.02847575140154257,0.06343921372993237,0.07571313232109081,-0.051852385862459174,-0.07480137228572967,-0.02186554564081558,0.006946829900183985
ZP3,0.008817644934782373,0.05256676824629712,0.005501601654017955,-0.0010879905338015163,0.00917834970645994,-0.023331746314597026,0.10913333396636427,0.11847146417899825,-0.04229274162133146
ANGPT4,,0.006263684260318599,,,,,,-0.02606242828361687,
NRG2,0.0537206351025572,-0.03419323853979913,0.004231508967275418,-0.02706697141802775,-0.045285556733588944,0.04044123924144073,0.01736191005976358,-0.03326214136435926,-0.019082564265762082
MELTF,-0.04633965213589932,0.014746459064131615,0.023309476091213865,0.05083494534735418,-0.023918221203971617,0.013880601320958034,0.011652619199263673,0.0404180760900444,0.03612955541858284
NLGN1,0.07097387580395928,-0.04047323582160051,-0.03856500992770589,-0.02696932616668489,-0.022013758396374542,0.036873839238755486,0.06112024138350589,0.05055574876511784,-0.03174494685955461
SLIT3,-0.06305747087361754,-0.030467299152456908,0.018791999435838792,-0.03969719021438313,-0.0175768448130131,-0.026747223745780063,0.06611375785686938,-0.0264674115236277,0.05953625318895019
CCL8,-0.03348226143700521,-0.0029045255084621997,0.043511378127793245,0.06771476968615557,-0.025952199796769375,0.02852386046308588,-0.03168997507925266,,0.006860612466865571
S100A4,-0.07100926032159811,0.03735575654608339,0.013994660770079475,0.04550661458414166,-0.09021879505744759,0.01463886553337264,-0.026996289991179936,0.04051860838661896,0.01831420484424697
TNFSF13B,0.08802611009548135,0.03412248617961244,-0.07663082656603178,0.00694647040656163,0.021155425428057602,0.037257476095382484,0.021470820379176282,0.003457615986459473,0.06671327880459099
HSPG2,0.0211932507181388,0.002818795787542156,-0.03061360369244064,0.005058011560122509,-0.08893432966436904,0.00057421498275912,0.0192779506555129,0.00012892321532806769,0.030565506327287415
FAM3C,-0.04346577504651661,-0.03656839289743013,0.05837217073588656,-0.0187549483859279,-0.032618604557704954,-0.03233023697093949,-0.012618766434533779,-0.012601636237234131,-0.05581737018320745
FLT3LG,0.03229736649834877,-0.036246655325645825,0.022653425974526104,0.06482573617633719,-0.05519267503983462,-0.03605514381496569,0.009174536510106324,0.01736824739695692,-0.00231184773744346
A2M,-0.08324411723579815,0.042041617340321136,-0.09890092188720218,-0.04737982844049787,0.04462971754747077,-0.005354607137875636,-0.014252615086313468,0.005279038552516295,-0.012279006927419905
VCL,-0.006452200469311384,0.026429367992463405,0.041963606623279866,0.023506333694652538,0.045006968400449904,-0.0012622995959264839,-0.01847362079054958,0.03611385662112014,0.013824410119774855
FGF2,0.06504778622956978,-0.016848812810520038,0.04065654578728352,0.006069562742661052,-0.053064837572511174,0.0015490002538233849,-0.012419745653472335,0.0022451641291714084,-0.040654065406408854
AGRP,,,0.08152719732719745,,-0.026019689953348666,0.100386499894729,-0.014481556893020855,,
CNTN3,-0.04525551863721766,0.0180847057256351,0.008125954779545948,-0.028793077820516717,,-0.0034759411054214088,0.09729993886083627,0.05699574948314196,
RNASE2,-0.02094819943808665,-0.008728816219657239,0.009084817670275826,0.011447396957511157,0.07564778873322994,0.019367262640726225,-0.032660745005961445,0.006781961208685936,0.0656511279446951
ADM2,0.014448782040863717,-0.021978643665489152,0.05832552783099901,,,,,,-0.020045883399557422
GAL,-0.03306166653239083,0.007954437424097734,0.008295336153291331,-0.01777587962524586,-0.04301923969488779,0.014908796119226669,-0.023408855551702492,,0.0006990726117124574
CXCL6,-0.028941914358120407,-0.016470015221846664,,,,-0.053801578952879334,-0.02628526675261909,,0.03508477276401218
PDGFC,0.08907376557594522,-0.004044458271053854,0.006215825715892463,0.03663793244161409,0.11465690356865868,0.0005879874684120424,-0.03778954260293701,0.0234943465698162,-0.026471633334912564
COL8A2,0.006903541919470376,-0.02447648059469219,0.033144957350779394,0.06563313083757805,0.03937318225328208,0.024899849107085436,0.028055594990668543,-0.003290311824161438,0.07761727567670415
SPON2,0.06177948103782738,-0.009215213801745496,-0.08926879635719269,-0.025785587371834538,-0.07635955468563381,-0.048989895226670806,-0.02229775357209384,0.005186957492630208,0.056412458608825045
LCN2,-0.024987245014317226,,0.12068437609109832,,,-0.03150794274520069,-0.03049228457015437,,
SEMA3D,,-0.01565569314809638,0.021799324659030013,-0.013609605214744967,0.09920868397260817,,,0.010598916155962744,
BMP6,,-0.01888819489038165,-0.003359577850664893,,,0.056864198121469055,-0.02287883083016289,-0.02481281974165494,3.970772106763053e-05
TIMP2,0.031241603963264006,0.017551190552960873,-0.05274636933152038,-0.015393722558498626,-0.009537654622835647,-0.024427262201714706,-0.05992714139390146,0.00022414621988303386,0.06024776438666895
EFNA1,0.004874009431482193,0.06516347628988946,0.028462634620750615,0.016813964279567058,-0.029268093689280714,9.96677798872359e-05,0.04005982432608799,0.012862589242530472,0.037017508658970306
S100A12,,0.0985783594143705,-0.021568946632034475,,,-0.015951195515769734,,-0.020160146879908695,-0.02184505042039967
TFPI,0.0065455920751920915,0.012293710907548288,-0.011772720869932073,0.02794373973535191,0.0011403334314497202,-0.04520046333089646,-0.013867651818620323,-0.0008521211791070232,0.06148696408104034
GPC3,-0.003203551743960497,0.052931000010177046,-0.027106581235621496,,-0.024821975427762467,-0.024495860764563428,0.046698690344686926,0.05559454136178475,0.08321384333464323
NMU,0.012807538448171878,-0.007515500173850747,,-0.026378250434754818,-0.03901420564279918,-0.043718878308329524,0.058584318120810684,,-0.032432377551986524
SCGB3A2,,0.043356162772421346,,0.2563854461256512,,-0.018053322745781662,-0.026232698040088247,,0.03437591363184525
LAMB3,0.005172731678460646,0.019775875022724432,0.05584178719521197,0.006385185877703328,-0.04512096149193787,0.01037354228989004,0.059751131219246974,0.026644605127771292,0.015230099491764251
LGALS9,-0.08521115917415839,0.05181290896009137,-0.003199701259791139,0.035582903934533325,0.09162686448638717,-0.007530472807671953,-0.016136672478552033,-0.04690583773094705,0.09219634795416777
VIM,0.024535515923532,0.08256868991719958,0.1688033262915539,0.1068711132860129,-0.06125404670142218,0.060025506772676075,-0.09068176255907946,-0.014212141825010325,0.02251779714608253
PLAU,-0.061101618281383475,0.0934261388080097,0.019722154736935105,0.00991925385492509,0.013546771799506422,0.025233842090552704,-0.016209530557826615,0.011007273261803133,0.0573923193871214
TGFB3,-0.0004761371448969554,-0.0003409526589340445,0.005124881948254253,0.058006688736767925,-0.042768128236784476,0.06256793269244759,0.1097341652854784,-0.004323467466690912,0.039276754689345876
APLN,0.02217057625728174,0.042496030629920495,0.11580299567168963,0.10570857290587951,-0.09289055250440709,-0.016629696069266193,-0.0028923599955983977,-0.009256576224855326,-0.018307656873547677
SHANK2,-0.04751607363810429,-0.027536843035088812,-0.0344271282430586,0.02592038308684552,,-0.031813410185241774,0.03704769281452145,-0.019640025527935968,-0.031176434223479436
LTF,-0.0886603807302746,-0.05350060088030808,-0.011833902143836205,-0.04589230545086173,0.05040915459134898,0.035046484090961574,-0.041308657398351524,-0.015946403691276107,-0.06063338832137326
PYY,,,,-0.011256683334443162,,-0.021079033047428145,0.19466141782472327,,-0.02003864957889365
PENK,-0.048616015105603545,0.01028945923121197,-0.019205799716875575,-0.020118134503074512,,,,0.06396408291262036,-0.0237458001381636
CTF1,0.028326056866427144,-0.029516088124163845,0.07520438682663845,-0.020518655761542447,-0.04745256935890781,0.014559995802042905,0.04129390272214075,0.046876625850977745,-0.04597488951400938
COL3A1,-0.02847556901739406,0.03600353716064113,-0.015200476626294014,0.011908334340504739,-0.021282242553713276,-0.026693138175036834,-0.01027824286648185,0.019108520345640066,0.06419060553925057
S100A10,-0.06281726452838114,0.04382961719370846,0.13611691828082675,0.06155519894523105,-0.054359004552762345,0.059192093968874954,-0.07308721631372127,0.04205712763969851,-0.024840940532307433
FGF13,-0.044289530946653693,-0.026959134321129157,-0.05429227453269784,-0.04504237829699092,,0.007465328607503361,0.0904687965160202,-0.018279931299419187,0.020081667640436097
SEMA4A,0.008672183652458,-0.027509105955734466,-0.03483050601869696,-0.033646010172799425,-0.046985163317469845,-0.012003332209173398,-0.010284265983272747,-0.016656800131349892,0.09736058989022861
EFNA4,0.054770728756395784,0.06933328005730416,-0.03825197564316163,0.053918650876708225,0.04303771908787004,0.03662991379088649,-0.041444085857796235,0.016825533603691024,-0.009820453216466934
HSPA8,-0.021333112620110714,0.02599204870274427,0.045661315197726135,-0.07715596667656292,0.10380497992913697,-0.014304156422495664,0.05149872088128637,-0.039761837625393544,-0.02926129610577505
NPB,-0.0007178129566888104,-0.014352330819835455,0.08741919601530378,0.05417541592702493,-0.06568227864651843,0.01451185406713953,0.04610355803607182,-0.029178520186667667,-0.005153318091277409
ULBP1,0.005071515170060467,-0.03010676835430486,0.03153453686737889,-0.01256367544234811,,-0.019450588069807356,-0.01769328032788229,,0.08847744686471327
SEMA3E,0.11377837212576215,-0.025237382858363286,-0.0030037528146151645,-0.024296544912131877,0.02073036285585024,0.02681709612576593,0.04480862779662228,0.09106233204143453,-0.02698418072427776
FGF3,,,,,,0.03762504636518834,0.12821219455253824,,
ADAM9,0.009581317201402345,0.04804910108733806,-0.031795529862329384,0.04279778466442254,-0.07933983850694762,0.06597049199521457,-0.04690030286176316,-0.0027373383109124084,0.048341337837532555
ASIP,0.05046164895848975,,-0.017229190774246787,0.06766650834341299,-0.03857102918256324,0.09859365195728943,-0.010595617853450737,0.03123018379991464,-0.009874983286848618
IBSP,0.0027047734227045868,0.046187394873212946,-0.007336365984216196,0.018847161298324776,0.012731249708460013,-0.008607377953210028,-0.031823953852508455,0.08223069341697935,0.01423800466915573
MMP12,,0.1758623112968403,,,,,,,
FAT4,-0.03998594391271469,-0.020027179141110674,0.015245156161365537,-0.02395002127452363,-0.04229079234420526,-0.03462947162922729,0.09992273850382531,0.07053667350925247,-0.03075019314406667
MDK,0.07774552482868206,-0.09442046686860095,-0.05016618605078877,0.002523323504997689,-0.09162911697723111,0.04391746905555972,0.01608210191115504,0.0780507584011859,0.0852928426739771
BMP5,,,0.06553846638934616,,,0.03162819227005334,0.10750384536412554,,0.024249313387335682
CAMP,,,0.046945832332207255,,,-0.031282368152194664,0.008225799122721832,,-0.025941658925015217
HSPA1A,-0.013031207359685375,-0.03611232710492059,-0.006641038128097944,-0.008333483378733837,-0.03470985945057957,-0.016775787765904698,-0.05340569688474258,0.023706293002594334,0.011607626984436549
SOST,0.11824043461125204,0.05528574770588562,,0.00601374279626233,,,,,
SEMA3F,-0.029326724063725537,-0.027629513746950145,-0.015039323684892516,-0.022638833840716042,-0.027191620883814886,0.04257204185213825,0.0295919191251382,0.017522022419961786,0.041290846952998644
ARF6,0.0034712241486847665,0.08197284776219067,0.04880083135336617,0.053056711167541536,0.012491070286368873,0.007714791451332215,-0.01930170186535166,0.026474478750339862,-0.0355468502554663
IL6,-0.028544482451138834,0.02263186347975772,0.07540874703202906,-0.016006091488159704,,-0.03162271400749999,0.08022159610769175,,0.05128581428146637
CALM1,-0.029279938982202817,-0.029817293271616457,-0.11915953607831055,-0.05992222583598642,-0.00016356740866214448,0.03864294642409683,0.016625939224615575,-0.01981992932113239,-0.09718859550081273
VIP,-0.037044955159671725,0.010754415547845907,-0.008893181338130765,-0.0235993266660305,,,,,-0.027383694943226625
NMB,0.05390728657364558,-0.06764153475757176,-0.10656599946512998,0.0746942498153746,-0.0013688373947046272,0.002192694930854377,0.07193489871947183,0.07183519699814159,-0.08937750083607525
CCL26,-0.038643911176594874,0.09341889208329697,0.017894751919850842,-0.017775883881023722,-0.017925143590192563,0.023731364087522744,-0.03227934608606858,-0.022127801710528573,-0.020406721548158323
FBLN1,-0.07034611113321752,0.010410352262677634,0.006913151150772076,-0.014145138600549412,-0.04035257216545717,-0.011898474414120303,-0.033155731953695984,0.025088933515682487,0.09301218106005037
SAA1,-0.03107599605026567,0.060977073358566586,-0.022251714209654425,,-0.03777971530234888,0.028093618307433954,-0.07997371330803511,0.05765180362623343,0.018594285939851022
MICB,-0.05033816128323918,0.04258313287799459,0.010505697756821152,-0.02841425574683764,0.10686911502551959,0.03756800601458037,0.030007265363888858,0.05023423661607234,0.05795367065339806
MMP13,,-0.017247939390408057,,-0.01072753226799983,-0.02520382369824526,,,,-0.02374579010643487
F13A1,-0.04861458295405332,0.021938900822040114,-0.04018074902402905,-0.0229750387945429,0.05675457829154947,0.015260370571373352,-0.0861156488628582,0.04242580084136213,0.019868670282273383
CXCL11,0.04639950436156294,0.004829504557781346,-0.0024745915004874223,-0.013170941500268287,,,,,0.024744812746228875
