,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VIP,-0.03704495209148555,0.0026085088018406996,-0.023873879706660852,0.010460069652288568,0.031723006158270416,0.009440059615563825,0.0448501843449976,-0.057006356808929154,-0.011966486090425008,-0.023255923746499804,,,,,,0.07796998131234532,0.10129545687374682,-0.038447649148314555
IL7,-0.027209725298234757,-0.03831177481685236,-0.020046787143350085,0.012073755143087672,-0.026489293659214607,,-0.017835047035693583,0.06813710121396092,0.01603003341144038,-0.013552788564664138,,-0.0020698443836789627,0.019181766402736257,-0.01013547362903006,-0.03416659017137223,0.06369038899238656,0.1157105278001434,
FGF8,,,,,,0.020058556703585178,,,,,,-0.04414565528166496,0.022710950021910682,,-0.02751931786427149,,,
IL27,,-0.03225148291302255,,-0.0015085139912162696,-0.00301965547356809,,,-0.007030383200746719,,,-0.03642085238492668,,0.006833679009445942,,0.046712295768183205,-0.026447210189170352,0.05698935496374113,
PROS1,0.0288639715143466,-0.061118435106924635,0.020873645849564637,0.032429352345796685,0.004852743560492504,0.06383964182120266,0.004091557117661822,0.020562227136756026,0.05593554912736449,0.025227747242586526,-0.0091646334080871,0.023379497501988776,0.052137007212396454,0.04039475895296296,-0.008689738910541603,0.03316205701239389,0.02880464306330024,-0.017571943191968212
TGM2,-0.007801047836670481,-0.0345587234151535,-0.01995826673264696,0.0028835572694539736,-0.013384720131163428,0.014117352616418893,0.09228328582168276,-0.020940801680626158,-0.010082939017019694,-0.0012719014619832951,0.02547425265245662,0.0037891772622866376,0.011758537151388115,-0.005148877387100169,-0.007528532360026248,0.000996724404563062,0.04952784497054311,0.0028875112853499873
C4A,,,0.2039555099801132,-0.013979148715710966,,,,-0.014282758277196913,,-0.011913414240906342,-0.04926122738921647,-0.028224225164051934,,-0.0028381454100575654,0.0024555824891635794,0.0269359412802515,,
GPI,0.015135815098261651,0.03393995279105831,0.007721479586965096,0.026712881458247902,-0.008018293288675081,-0.06168208803046776,0.024542293850380266,-0.07493274246235287,-0.012833066569999432,-0.053304121854511985,-0.02876941075048782,-0.06190592355231089,-0.11886412770567441,-0.011498403097341124,-0.07375602917725486,0.032215273123949104,0.031441740637752603,0.0065585427763534335
DLL1,0.0159233583434852,-0.04486402703942593,-0.012068943435977893,0.0502364311458084,0.053494134467965596,0.06738520076365424,-0.02969325993753422,-0.014370662416082175,-0.010951117510866804,-0.03478801322020568,0.037466082465554724,0.05869292258562522,0.13137572303690198,0.0790217752141908,0.01959644502170014,0.0583224365016828,0.026501364011451135,0.05933889001428155
ANGPT4,,-0.02834873365311171,-0.014902242204281322,,,,,,,,,,,-0.019767195563859488,,,,
DMP1,,-0.03623857035816221,,,,,,,,,,,,,,,-0.007392551982323972,
DRAXIN,-0.04280779555554848,0.014547473966169842,0.048359906377729016,-0.006611448884476059,0.021095775925548232,0.0789449898349432,0.10040311308290621,-0.009502786941887638,-0.00863001732479049,-0.0165035986508347,-0.06778100879618193,-0.031073171129390186,-0.086559854213287,0.009950504034751428,-0.01975748197395211,0.004525653988745209,0.03837795947005891,-0.03446374567983983
PCSK9,,,,,,,,,,,,-0.03770577536064351,0.05663320651908407,,0.04753265304663865,,,
NPTX2,-0.06494817384863003,0.00889481826525757,-0.0290112351040447,-0.04108448514611753,0.024812892019698822,-0.05110285118110064,0.037880231723022344,-0.039655746162222075,0.009292760175313044,-0.013410826004385163,-0.11325749211901227,-0.0036803156740804937,0.051368377844326726,0.02138857855991709,-0.03088947962147882,-0.003396276747050192,0.016115268930184348,-0.0027362167078975007
PDYN,-0.06378442214358257,0.021826223332754486,-0.039410707069905855,-0.006649633437200919,0.057450615100233124,-0.03308835964113464,0.05211942087890622,-0.05934704552139947,0.004825146851503496,-0.023601512625287528,,0.00022785134378959838,0.08393274920069138,,-0.01423515456760986,,-0.06430119194280659,0.026148328781035922
RIMS1,-0.0011020441279313373,0.08263372159015227,-0.02779544601644254,-0.016549371199953034,0.004649575070926862,-0.0037432096111616893,-0.03308854157942631,0.017450806227493638,-0.0030410170779680635,-0.030144395397138396,,-0.040866799302903496,0.0353075926907507,-0.017613366408844464,-0.03012386506814059,-0.032462756555512166,-0.053386703725806874,-0.06775797674972314
FGF9,-0.04948262981283956,0.026759158436503918,-0.041345169390722226,0.015481609434569863,-0.014778780214753706,0.03814662351258951,-0.012963664936962629,-0.010929949740490535,-0.0011534227967776925,0.003970753858884335,,0.029824247619898124,0.05725023345046572,,0.06317092683133545,-0.02631560356737136,0.05523422013215387,-0.0683391885510575
COL4A4,-0.0391647033578631,0.06869249419642931,-0.02468201680184788,0.00010290798004010568,-0.05256224431430351,0.06720164690736723,-0.01359389775473122,-0.004921890056139609,-0.00975225330912005,-0.017627932271746753,,0.05179270959911685,0.0430346154258956,-0.05671203272873539,0.020564863409745993,0.00530501626817362,0.012706340879508253,
WNT5A,-0.045863385274465096,-0.03769912221551125,-0.02004943293382965,0.02210112609993892,0.0013244971993503815,0.09643477329816579,0.0417241117270686,-0.04019043894376405,0.029795676031541596,-0.011319814280245253,0.05142160471028369,-0.0611095145317078,0.012444679462850423,0.036036678648384696,0.040676193490170376,0.04632589662356551,-0.06825213553607805,-0.04931871950177421
F12,-0.02498784786646355,0.0024062279544645885,-0.024243860637887776,-0.007015756083002793,0.030448378265748484,-0.0614545730229842,0.03303679163260122,0.019371464895288522,0.0017679446846758711,0.02979694136459673,-0.017774869772888977,-0.03749284132146609,0.06759912797510663,0.027884844910636964,-0.03927606241359913,0.07659195293340328,0.1068220623948983,-0.06605554423990247
BMP1,0.05153711685104075,-0.004045623841545512,-0.010072630513195907,-0.023169148415152177,0.01833189611606627,0.12339636410406493,-0.015316570538225655,-0.010485910953032614,0.09033323993024185,0.05044605164748701,-0.012320505358008329,-0.02289664530220111,0.002965354092023645,0.013809163834260767,0.045608549539370324,-0.03243083060913891,-0.0014652294107945806,-0.07611840547360958
CORT,-0.03090420589817091,-0.02681955862444019,-0.0010815373900515141,-0.027928569583032147,-0.0004819379645345475,0.000732207730585818,0.05347699477822753,0.015923207483421548,0.010152761811388092,0.06058709857028315,,-0.054473798942767854,0.03776422372695172,,0.03861500067386594,,,-0.03626715875126843
FAM3C,-0.007859904414649366,0.009484853494267977,-0.003676281998981879,-0.03793497609046858,-0.042247298193165764,-0.011353358628751656,0.007602987418214812,0.01743508762758146,-0.06475985567064275,-0.017063844339963816,0.052073055065403495,0.0036023586508732736,0.04190370693694354,0.10726030145850436,-0.0333887630979968,-0.014445031405476639,0.024253825537099493,0.052836009486732
DSC2,0.015562579108078338,-0.0126365234996057,-0.034296119378369995,-0.04577911312330429,0.03420314538880356,0.020512455535126324,-0.04152334581796296,-0.033964512114963354,0.025184089018099712,-0.017290649283458193,-0.05734652132013484,-0.019660413543811258,0.017858068565747242,-0.06454490254020935,0.010145265031122544,0.034505068720361805,0.03334010354189939,-0.03322890022105111
IL36B,,,,,,,,,,,,,,,,,-0.03357922130921525,
BDNF,-0.04456007259503885,0.08111311224740195,-0.012612169185017464,0.01300134990731817,0.0009405462555647595,0.020549804035514097,0.03757775117561351,-0.049664781530617104,0.03422366253610768,-0.012683401570348526,-0.04572914028041123,-0.050054787748739456,0.011653372211415141,-0.011758689001435781,-0.0032764629325516175,-0.011835933505595161,0.022567266128308096,-0.012520836498601508
NXPH1,-0.0583877039918827,-0.030003195194920573,-0.020303477509610566,-0.057274079324116864,0.027309943672486223,0.0767002836291995,-0.0021326741894660563,0.006850337764595376,0.006477734355026852,0.010920640026316746,0.0068318101272037655,0.08593566580831684,0.11931268801798083,0.02788056288212943,-0.01999347672724441,0.013288014706614977,0.04703293369410602,0.045026013012029145
RAET1L,,0.022921742759298952,,,,,,,0.03276236564119274,,,,0.030105280546257163,,0.030499237881650716,,,
HSPA8,-0.01702045346425302,-0.008874695626563373,-0.016325983014423576,-0.014239924310860822,-0.012678032782441541,-0.07108429427443892,0.038156011217894935,0.06620202145203322,-0.03644785295986267,-0.034939816310628986,-0.04091456374259084,0.10915154210143248,0.11959422023345248,0.010281957968685387,-0.02172928348621218,-0.04331421832658918,-0.00028764164597719474,-0.05933160294920858
LAMB3,0.006997083275765278,-0.025996002585395493,-0.023499255352200002,0.02679143832551402,0.03834184061080848,-0.0030276214025405355,0.0022512127548946614,0.028415196541729058,-0.03265068779008192,0.05187279481746047,0.11816172833136504,0.06438466190848531,0.04361930304802999,0.02587211230201322,-0.016395464739340417,0.059012131434056495,-0.028040332981544347,0.05977620789764353
PON2,-0.03586276563825875,0.05974034377882456,-0.05410552853314098,-0.03774565721408427,-0.056671904027363065,-0.013083338051921387,-0.048896869343700536,-0.06217433597397933,-0.033690959682428315,0.034494897668910944,0.02157907446929231,0.10599033471331588,0.142072211828109,0.004982033115739433,0.08306132910361834,-0.004598764658811604,-0.005185382281800588,0.011959824569278275
CFC1,,,,,,0.08060297823871924,,-0.026643006961446856,,,,,,,,,0.16691182465212914,
TF,-0.03223831487173252,-0.018778809737804884,-0.022702600139555218,-0.014068328101729807,-0.024972149807062163,-0.02752314701160919,-0.05816488950552578,0.11303873202455492,0.004455804078562756,0.044163341675568936,-0.0004969118698108637,0.02472431765126722,0.10112874075315942,-0.04335013200306821,0.051011113175428384,-0.027770881890307294,0.042284471673830315,0.01012438156167627
HLA-E,0.02163161028024585,0.008770437631892964,0.040115097369335495,0.05000519492027687,-0.02093504123332399,0.025907768721544863,0.02333272834941044,0.08666246971934866,-0.04394948441069021,0.048882822424942185,-0.08244071552551857,-0.10821411729553058,-0.0011648371714774886,0.0048311628118017395,0.06495274822681298,-0.0635489328355317,0.05957698925671974,-0.11411552707539742
OSM,0.041539863552969285,-0.00916133405501835,-0.024170225647813695,0.03894578448188067,-0.04743847562314941,-0.02908776869455815,0.008289755194097147,0.03176677578092239,,0.030700814336145462,-0.061211282320027365,-0.007632266691634746,0.09047354211433718,-0.06226346758535278,0.008900817270633854,-0.07061055919165177,0.041481242756884286,-0.05783979463973963
ULBP2,0.043254855279710305,-0.005838818312102645,-0.013396965175197052,0.005174288878317534,-0.024311778457161027,0.1223374949354156,0.010827761764273972,0.021787059977487828,0.013190513124589121,-0.02192009569780195,-0.05751675103780722,0.05760206475943411,0.12588900838864694,-0.018969447172275167,-0.02966615634852044,0.08865832028505263,-0.002117621497414634,
VEGFA,0.041333890413534996,0.03776333638052411,0.001160659270389468,0.005750062949269087,0.011884046488811926,0.05055695759423473,-0.021912394342838228,-0.04909588433556128,-0.016306449616201105,0.015113561598947495,-0.06505197859091752,-0.039460561304379395,-0.16652067276945998,0.06171884029736559,-0.07301890289320659,0.006054440319343171,-0.047918804164743645,0.08539393395947778
TGFA,0.06936556492081378,0.018511418171730704,0.046327277209625616,0.0561671379665506,-0.050993604251319456,0.02080585068740291,0.02105488384771774,0.0033317288923015833,-0.0034654372902334914,0.0065332833279147665,-0.04108356081004926,0.06634829855848795,0.062474729970437896,-0.02073018085352055,0.050607231595152236,0.02674575447247103,0.02693787805229509,-0.10162524845720865
HLA-C,0.040739348039779154,-0.02822207735644204,0.004362902717680737,0.010540668780389978,-0.018112227767796786,0.010655727720101147,0.017465791818317044,0.17632195637716946,0.053278049371762254,0.032931728933999885,-0.05235227006775904,0.037167750121534414,0.010937203362815432,0.011458391600302657,0.015817728872581264,0.021992894974647036,0.06517590655588495,-0.02764515433046642
CD200,0.08983453254293321,-0.006722580789832356,0.02853506523948259,0.010062992865246699,0.0049181874404666225,-0.03202637069189283,-0.006792983600522536,0.028304212113923415,-0.044246744577287056,0.01189602079497513,0.04578844638992318,0.02585285770291112,0.1108130396129547,0.014735973818046715,-0.028737757328114174,0.03143497287603573,0.0513665321113575,0.09372741458535341
BMP2,0.11138033904964857,-0.029921135746672326,-0.015880410152472272,0.04791572950364253,-0.05430001071884246,0.09984715121209414,0.006236870471862411,-0.018412858367055546,0.010038768036334814,-0.048654831618832474,-0.006519638496568592,0.005699545778846487,0.07465818461964432,0.029959652992627008,-0.0012883419718602944,-0.012125883747693158,-0.04166824366965844,0.0324945091628081
TNFSF13,,0.004842305372752416,,-0.012453784793883699,,-0.0182372950439214,,,,,,-0.044942651289341974,0.023458870112074492,0.03651689436411466,-0.026496725251091157,-0.021909072473663586,-0.03572301228183828,
CSF3,-0.039164672351050464,,,-0.008416333455047274,-0.031148666666899055,,0.01196296594514921,,,,,-0.047845491719589524,-0.07851784696994195,,-0.03382808754136115,-0.01415652349703709,-0.03020570290698251,
APOA1,0.025686943119292836,0.061819596970289326,-0.01835014918575222,-0.017825435960579054,0.016099231617012356,-0.014228945665397764,-0.01817320530055469,-0.0028639976251288927,-0.019976348218495144,0.018888372456623753,0.08222594870041026,0.03988357150712381,0.12582405733792998,0.023602653208846767,-0.06715067282379726,0.0948487035757728,0.11047572521805049,-0.035514211264772964
IL15,-0.03967974808432242,-0.055794860150328876,-0.019960598639916217,-0.01102577966025994,-0.026165861879094914,-0.02015893827613604,0.01598980415778848,-0.020957818990801215,-0.05318984315815158,-0.015402905954945513,0.014177015755236291,-0.00605291801719622,0.10198423506198268,-0.05661605007787144,0.02274904374955402,0.02472758633047801,-0.021355672267304924,
FGF16,,,,,,,,,,,,,,,,,0.01945251931413937,
IL12A,-0.05934048035105154,0.03055417578320231,0.048525425540924164,-0.031488896807328845,-0.03008948386939146,-0.030010265130014438,0.015174855758231645,0.0519129565869787,0.04032100111473467,-0.0005573184621372498,0.019904860947487762,0.07288664967463705,0.04400652617409281,0.07603654710412863,-0.025658808368376168,0.08496956395862959,0.062149742234381945,0.11586898776910771
ANGPTL1,0.06329603678773059,-0.03795685471177092,-0.019845669928122426,0.07361850584282927,0.09724845490000247,0.002937900041584272,0.010710302048929556,-0.009383688807356603,-0.006973691977400722,-0.01740587795255503,,0.056848007872631834,0.09837652417358572,0.03263806504487121,0.04268427526999547,0.005461060268643396,-0.02774573407407224,0.09403734388378371
PTH2,,,,,,,,,,,,,,,-0.029820399875866568,,,
FBN1,-0.008757696288202117,-0.046056362844631285,0.043007945005087374,0.0027890085199946575,0.003498111224287138,0.08017189165763368,-0.0019071751813271407,0.035561404551606245,0.06229675058757967,0.05084756832195656,0.09901094264318828,0.06425779644827781,0.023673716894429358,0.08779718311714961,-0.016976944618555225,-0.0209864939928209,0.013177447168883765,-0.04254234748188318
CD274,0.01917614567820747,-0.009902677446104445,0.004773314366610928,0.10428182250790372,-0.01317439229964796,0.0074060308665664125,0.006681370109647306,0.07732928558138545,-0.008831716810032792,-0.018807274515217628,0.015763044616227323,-0.04218538810325475,0.03050697351644166,0.013680395884430374,-0.046980818195396574,0.0063795805555841726,0.031098266056860727,
NPPB,,-0.010511108392555034,,0.034589504545504975,,,,-0.023329700431578747,,-0.01383116087139312,,0.029248314572778728,-0.008878182721952798,,-0.03338497982497152,0.09570886838689392,,
PMCH,,0.013803324884090362,,-0.020727337419717728,,,,-0.002686002824913545,,,,-0.048557909352894384,0.03891894300298312,,-0.02233701652077467,-0.018614799335458704,0.07169121696622356,
MFAP5,,-0.004997706388428448,-0.011522185253622867,,,,,,0.018975718538275118,,,0.0228687006293296,0.04821286580692563,-0.028719098465722112,-0.06048571117962089,0.03209794411005662,-0.008217456788446403,
GDF10,-0.027914338859100957,0.005147801895161265,-0.013741167495429828,,0.1036988376065988,0.016937491732121585,0.04491038299191387,-0.029369488512428234,-0.02244110498772255,-0.026073779127897784,0.07489243498521612,0.00018401612707232923,0.0343789227671114,-0.027552750233992198,0.014405453319455435,-0.01754511311596504,-0.0260288472616781,0.024148873282005344
COL4A6,-0.05118478547777736,0.06602819702549113,0.02879033026520001,-0.01562372320635958,0.040965790420600605,,0.01673838713960637,-0.025589256749062123,0.05950015339296769,-0.01142784432159603,0.04343972791111702,0.009917491642604767,0.13573729396283304,0.05459626326724011,-0.022160320661911766,0.0689101612149399,-0.0033765778898766255,
TFPI,-0.028924440546754228,0.036367460972726494,-0.01295150687266458,-0.0027183723192344854,-0.0563701473915273,0.14636338487610479,0.0304750168224045,0.05100899114307346,0.021875927505781725,0.034327250762705534,0.04175684211660867,0.00984279426003703,0.07936763418352911,0.07851793115969684,-0.01020895830736252,-0.020806942125410514,-0.051316606411396445,-0.05312493796416924
CNTF,,,,-0.011791197142194926,-0.018687777259063496,,0.0035067626554528834,-0.009169579300311927,0.005642795740447194,-0.01326894676970463,,,,-0.037012576449732174,-0.02450005612978737,,,0.0436053219859489
FGF11,0.05631959641947973,0.006458383455487388,0.008190964271492003,0.0010190391062930434,-0.0011686663642349897,0.03920904133968844,-0.020391605833882834,0.0320940252315342,-0.0182858940299943,0.0733228844310164,-0.011171794804040128,0.1045371735702898,-0.02489684091827954,0.09347474470607149,-0.004155765248073557,0.0856236695904013,0.02590410118604549,0.09708798316918484
JAG2,-0.03707227908083817,-0.024414792473621754,0.010707553919598453,-0.01096457470320514,-0.05828587154539158,0.013479252418513143,0.0528205055548756,-0.028853727285144008,-0.012045629106933154,0.022169842958051897,0.016693290392439542,0.03751042642671171,0.11186343436501595,-0.02257435775602305,-0.03894845763238287,0.03836282830507033,0.07637475948518667,0.136982965779479
CCL18,0.032034158700607905,-0.03031288957590279,,,,,,,,,-0.03815060945993713,0.036525705104901926,-0.016181492676089756,,-0.05198707547946417,,,
NLGN3,-0.05653710563361803,0.056948165431537294,0.07278501240735835,-0.053098241374482893,0.005927903893026725,0.01857752644677776,-0.025336045174887283,-0.043071418659022045,-0.034068105158588755,0.04774063566102286,-0.06016376435907978,0.03418861024737448,0.11390158609645654,0.09203538787444274,0.01904988838608763,0.0755197667211115,0.1012318014903369,0.04229125528290637
CNTN2,-0.03537456298494896,-0.003621215648210174,-0.0018983553123248689,0.003418703201658727,0.011191846436064306,-0.006997387097555727,-0.047116626207550805,0.05936823429629531,0.019567051866228282,0.003794011376204793,0.0507435133240138,0.0723659332864581,0.10070485456242954,-0.02966782195501565,0.041759337415139056,0.020945281070567316,0.008509346697391035,-0.11992430155151951
FBLN1,-0.03054959522320821,-0.017718462302669845,-0.03879398671775028,0.01788082426737984,0.042878077251272524,0.03238321611015857,0.0872734602552026,0.044484223930322093,0.0009787501621832395,-0.04122397967259946,0.04218028136798186,-0.034523610761011736,0.09778779070393448,-0.038585819284705204,-0.008068607939800477,0.01220753971949,-0.006578429282927374,0.07254284038668472
NTNG2,-0.016152146242880545,0.013598553191266755,0.022091041001734583,-0.02027445637158416,0.08701377048850038,0.05523919497105161,0.033910745416967966,0.02469747295028983,0.02077509519658222,-0.04512446238899808,-0.0003910593071145635,0.07353846387043465,0.1118020924413277,-0.018272223706739005,-0.040448233254710725,0.04262781356398453,-0.028430522231576768,0.1007606584125201
CLEC2B,0.0024448353728852394,0.02363543486792983,0.08449587055573037,0.003704274479526218,0.048525681945447444,0.07265362637596193,0.03123288009885027,0.00019027453587389754,0.00494418068631196,-0.015429985115701554,-0.11800489374734688,0.0694566993388745,0.016058679517841012,-0.005962584417535648,-0.040062628629965805,-0.004104966413345263,-0.000475458581946036,-0.0665166014244371
EDA,-0.04314283603880983,-0.026754759765779724,-0.021303925306450807,0.07086920789818241,-0.044012416939262805,0.05253003316756724,-0.017196135266798303,0.0005747335812006713,0.05052345110518366,0.00423642220213279,0.041144964371638885,0.0397636329028505,0.09827920546243372,0.06984776322031297,-0.004118062074124598,0.02881393441471535,-0.03699203942013492,0.04355007539905787
SCT,,,,,,,,-0.021170285523544163,,,,,,,,,,
C1QB,-0.003898237726091184,-0.04193715902052907,0.0039922045495213564,0.05859810280757617,-0.06298413756028529,0.043387117438589876,0.011900996854940631,0.11578342032455188,-0.056753992259054226,0.0030652994922746838,0.03513464139268794,-0.06893559478464346,0.054057361628770784,-0.06545070714284806,0.0746259406714722,-0.08062232499660307,0.07637043505951831,-0.08149242113234588
PSAP,-0.05981097198665617,-0.05091237819691098,0.009476434333079365,0.06607590386959715,-0.0026196105976592004,-0.06290580037416776,0.006722360379142167,0.05591691167092418,0.01110041078793005,-0.046430912955961356,-0.07450172088742567,0.005461333389246969,-0.03545064213282446,-0.01674390948237842,0.028255016256012764,-0.020897507208287994,0.01895303534282785,-0.0399986827882868
APOE,0.009069240748674438,-0.06793700282473238,0.024354182411602858,-0.007591268306666069,-0.039063963551948154,-0.014961821253721749,0.0370156820032692,-0.022784127299073934,0.05143507207937995,-0.010499271891355143,0.025778065465684195,-0.09021495846109197,0.04570752065586737,0.06475783377071419,0.11333913812293116,-0.05426282446124271,0.04959776396138155,-0.042794904604755823
TIMP3,-0.017804769373109392,0.06149732728974557,-0.04972239690767047,0.019210327536031437,-0.04377631977615893,0.05364216660371619,0.0025038362735019483,-0.005449978230666667,-0.004748870882857041,0.013333060116485699,0.12177919833887038,0.06823478155618522,0.04482966902715309,0.008190288533405367,0.061339112938721796,0.007599310838470336,-0.01732354202228087,0.002445163277404136
COL8A2,0.049936169937082366,0.05327117892412923,0.03572998481976531,-0.005375093863569096,0.004631799646833545,0.049887947811637315,-0.01579144348950908,0.033382734547142634,0.007741677330019483,0.03997739069830497,-0.1461096610766484,0.01978832112812137,0.12300384709223987,0.013312902882116296,-0.014387098909364307,0.08217431753688575,-0.06239259821161712,-0.0411968567928076
PTMA,-0.01973180351092966,-0.01786365079069164,0.023785681008607167,-0.0005847206213948795,-0.03162075309514954,0.05733796833736286,-0.009056058280931943,0.024315483529802683,-0.0048113745185124155,0.029004304325635288,0.04311693663489431,0.02372496633290546,-0.02709175818993752,-0.06178470673135013,-0.01841859171000593,-0.015764243597586217,-0.037308516324436415,-0.0025000719518139024
APOC1,-0.013835802628318773,-0.04299322980573128,-0.012377122453322663,0.018706434847398597,-0.004731455047645653,0.04868909256485895,0.017878658329822755,0.10082309569729032,-0.010780388334392321,0.08151212785747955,-0.018856194106944894,-0.10180150873478067,0.0691995660804621,-0.0014312040955160592,0.0392637050693825,-0.04767939526772831,0.024694325727893766,0.002478869908987739
PF4,,-0.030591468899204107,-0.010480992979169068,-0.010723958112766484,,,,,,,,,0.05734458405604833,,,-0.02112403321577782,-0.02533026982170234,
WNT16,-0.03236017525919693,0.0066323619935534425,-0.01048099205480595,-0.023124411425804278,-0.017859367483751745,-0.02378549248816611,0.01483508623479819,-0.036416579093201826,-0.025013395281883396,,,,,0.08260444288841585,-0.005247643008090999,-0.021993137682908736,0.01667487633183903,
LAMC3,0.05129192945837061,0.0030039956979133874,-0.027861628284726103,-0.01956753106791679,-0.03940031188794963,0.04269997034396535,-0.016104844528204033,0.018780089531494067,0.022543362276092934,0.01715449438955547,0.06059419095815827,0.020849687075907522,0.08065509723742138,0.003188015883045824,0.03971323396028731,-0.01590012204947603,-0.014056945534182378,-0.06082952440104296
C3,0.07746557313319223,-0.06161280591700877,0.010500784297068457,0.025107519065020904,-0.03388586250901316,0.024280968881217006,0.036104038683973126,0.10357497658014309,-0.005092615104329867,0.030566883985883687,0.04237216131375467,-0.1674961527148376,0.01376199504658044,-0.006934003604848599,0.12834961716975013,-0.07658646285696905,0.024622045537117554,0.05071364415278109
S100B,-0.04350337139639897,0.03481653822880902,-0.007328385823597481,-0.04610328849737133,-0.012072088752854312,0.0015656734962884809,-0.022648287512500063,0.025634856487367925,-0.02225078340450276,-0.01086385334764522,0.11484889364759256,0.11068823940906444,0.20650716813004358,-0.08280563156158248,0.10245190076182953,0.02643856928929112,0.051084928951923375,-0.0457972342781009
F7,,0.018833151001460418,,,,-0.017047092935410922,-0.013183069834003422,,,,,-0.039710606090655916,,,-0.026220194208423475,,-0.031309673075977124,
CD5L,,-0.03498645964255481,0.05169568707632147,,,,,,,,,,,,,,,
COL6A2,0.03650199914694896,-0.0159824413819613,-0.02617008001184937,0.048482869255466646,-7.392981534030362e-05,0.07809326310461195,0.015184638821326044,-0.05767627625462349,-0.0037242425201828504,0.014365395316010767,-0.05475233544642507,0.032617490608440686,-0.06569276212716714,-0.03403939215439343,-0.055165828240192435,-0.046687024059991145,-0.022129319404726105,0.04270717319175145
MICA,-0.0257847101363482,-0.03483901883750445,0.07567091732634137,0.007421257293701897,-0.003456094922620982,-0.0018338745219176845,0.029024089910806756,0.07716407962176773,0.043519034435347166,0.04030157916956284,-0.04894995288843857,0.06429433750846004,0.0654293612943445,0.040136925681486295,-0.0019868731151221706,0.0036410676901655094,-0.001238413936018929,-0.023753389362493507
NPPA,-0.03649889974682289,-0.002434482780115778,-0.0421676378782054,-0.015635507525875374,0.046770940692725804,0.02199350516461261,-0.023848492411418527,0.05846927745364255,-0.01490518673720425,0.04755555357170861,-0.03941687558638718,0.11309654139318684,0.14915242703100248,-0.05064862398103067,-0.029116667384755355,-0.02014608171143681,-0.0028268682129398595,
COLQ,0.00801622202595809,-0.043235443000455155,-0.025751714272012925,-0.02882947623974535,0.031109735778396173,0.029507933669987003,-0.012977533633676383,0.03668579808161694,0.03930366830292042,0.07249104883250641,0.01639324297142457,0.06253049554355214,0.11525485136971798,-0.06610396633217078,0.025961272978700208,0.0057946519698019155,-8.78556491745967e-05,0.07289610920680376
SLPI,0.09096017139528717,-0.024891934079114705,-0.017399771925785734,0.0002787209525655979,-0.03933151121993924,0.06820805086111151,0.011760347105785883,0.14110749088917154,0.015062527369452978,0.03930920295059133,-0.08265349754346564,-0.12452536820621214,-0.15825756791447354,0.014198486568451166,-0.026876056017386275,-0.04502410646039261,0.0343013329991975,
CD59,-0.023516162496350666,-0.039318713900202196,0.07960673914790257,-0.029231953082647893,0.04007174199604559,-0.026357618583688503,0.005649163795892711,0.08797632758045226,0.06243786152432756,-0.021633416175190052,0.09272721512338142,-0.029784841559014286,0.03281632384079131,-0.026198266385398374,0.025153135088047816,-0.030528547286120138,0.08808214731164557,0.002347828317592531
PDGFD,0.08341976346928556,-0.052036378322596714,-0.02170931265542296,0.014547402769322433,-0.05692875295278011,0.08545860061171719,-0.029492003878711075,0.017310807875960437,0.04523117459125476,0.06925872829470836,0.13236121798049558,0.00015759420205361125,0.14634278492556635,0.0543923914738022,-0.0015185950207091176,0.025987523784869213,-0.05711785610382093,0.06328742952030407
FGF12,0.012953284491389406,0.017015858931703712,-0.04045473118891095,-0.03907864817311101,-0.019827803377713303,0.039864564178849066,0.031943799249488355,-0.01688709874941685,-0.0034865343163774146,0.008973500828236409,0.00254214539730785,0.012919314684964765,0.14317708234277926,0.06558012312081694,0.031452899476176834,0.03485072993831489,0.053047994388962565,-0.0677335128162135
TAC4,,-0.01557096320247702,,0.01794787324741026,,0.03966539126973881,-0.02006536531728909,,,,,,,,,,,
PDGFC,-0.035678044351309966,0.03631295884281418,-0.06947930424381892,-0.03901647883190636,0.013651691184381837,0.03026551967117959,0.05440420212951422,0.012278695629962385,0.04465794427882241,0.010403503178374894,-0.02649627077307522,0.0008204004225008364,0.08542264181122855,0.07952858478514814,0.05881778281555575,0.08193659424365392,-0.004316062633654518,0.02512035182469459
CCL28,-0.024598846869091116,0.02715575576731509,,,,-0.036659263932487494,,-0.004361253336945516,0.04877330253808813,-0.010747948488536224,0.019906175705086432,,,-0.03961670129368207,,-0.014156518280743624,-0.0368677979631314,
GNAI2,0.013285470216375961,-0.02104328405576531,0.04403034721043218,-0.00607185697978471,-0.03299709631263951,0.06932132438870106,-0.005028848970186274,0.03579086295663424,-0.001233814995199595,-0.005954506202734858,0.04073598489654372,0.04677032198867036,-0.007624499647123653,0.03410938561732138,-0.03518414939740439,-0.0064818507926237365,0.034221512274317197,0.03661019469754537
