,MGH258,UKF243,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTPN6,0.03457909459829145,-0.024196676088612392,0.04785026307712649,-0.02020367569338337,-0.004615608555804766,-0.029918632209600022,-0.023029627507903667,-0.032734928027671105,0.061082101310192205,0.008891256767531818,-0.06581032742658642,0.0782131673965214,0.07855057470173196,-0.04745146124576988,0.0024394049479090052,0.013871297484360796
PTGS2,0.0536791070972828,-0.008082864179726484,-0.0228654333998338,0.08433929046731914,0.054990664263865896,0.03159439524282286,-0.010512183011309751,-0.034546982595755865,-0.05235976912800721,0.055660982273347724,0.029117201060090688,0.00040115750370016585,0.10684844888844502,-0.02639374193229377,0.07586295196557918,0.025133801545589925
XCL1,-0.0014779018437018749,,,-0.019258206875501043,-0.012589294225191165,,-0.02436012844729672,-0.024447371719445936,,,,,,,,0.13356094337353683
CD58,0.0320735980556877,-0.012949919172841353,0.0266324354391336,0.0518294789662468,0.04478652508440484,0.05759072146748196,0.035994598585920655,-0.03053599149214833,0.05210038905109757,0.0060275077940442675,0.053002990202862525,0.03092044516603544,-0.0007466284569549964,-0.02540758675699552,0.044828761709212885,0.028846157784208883
TNFSF14,-0.01164538066734356,0.09586283456483558,-0.0277469220693252,-0.01815838395959065,0.02810606843283764,,-0.009080325126058844,,-0.0576218694458894,,-0.00935258449246578,-0.039460359606022295,0.07886591341924214,-0.024266775742496832,-0.030370467292580656,0.0037265434445962996
CNTN4,,-0.04316439210301849,0.06942132371086573,0.017873010264920098,-0.029649587050433104,-0.021575588043704998,-0.020818243419633765,,,,-0.036156100632825046,-0.02441528586517835,-0.017181872717894585,0.023277234151242505,0.062050121495549664,-0.04994951733902675
NTF4,,,,-0.000533129759936174,,,,,,,,,,,,
INSL3,,,,-0.01769997210127825,,,-0.0007150316780211123,,,,-0.028963000357597104,-0.022904919323041107,,0.038136091767237625,0.03193661157506898,
BTLA,,,,0.012408743943705487,-0.013124758326111296,,,,,,,,,,-0.03578154870439639,
MFNG,-0.03213456640528118,-0.010877945743449352,0.04063194353318196,-0.021551318304581416,-0.036974612534868806,0.08605972217193524,-0.001966956988826542,-0.04051458177294075,0.1025671778723595,-0.02136541819753855,0.016044157622222714,0.08614274839442078,0.0308355158326451,-0.01619438382549692,0.05119438888456196,0.03423429465516325
ICAM1,0.03044964808263533,-0.009825995407755044,0.003497647398091737,0.007153984886693677,0.0818858976933263,0.025558286819237983,-0.0348826427689523,-0.07587884547029451,0.09730042211852678,-0.01842407870578554,0.04962198536868966,-0.019378539427831645,0.05244971158361455,-0.0006886142772434701,0.036465770342325315,0.060730015045948896
PROS1,-0.016923314867854273,0.003988583246728695,-0.014058739341000045,-0.013558689262362691,0.08586737069345404,0.041568527626106834,0.03133367890824979,-0.03152914166237984,0.06613703378596208,-0.01503484203375629,0.02652407529072587,0.008918519246393199,0.05893748959536183,-0.011008808212689859,-0.054037785312950185,-0.02577148835919765
CLCF1,-0.010020495382261164,0.0409576164746433,-0.018197282123752594,0.03364319573578904,0.07586402425051428,0.009052311863610326,-0.004306878257832654,0.048927538820908174,0.08777352813700155,0.12494218813902959,0.03320558756341423,0.0031678106921374676,0.12185510396935935,-0.05542956879303822,0.06497046051949405,0.0520545105863158
PSAP,-0.11902796979167944,0.041412683351597264,0.03575982348418984,-0.009608587175757537,0.05760029077714642,0.0130434436558189,0.005302609039431751,0.019788533963365343,-0.003710321410089536,0.04984229499733437,0.057878707625741946,-0.030209702463723287,-0.04118576905880368,-0.03953807841979942,-0.04363553277232543,-0.10892248222413937
EFEMP1,-0.09533596607246404,-0.013983297201268,-0.008146179895430466,-0.04979623700888666,0.0640790524643793,0.026980311370718865,-0.018667526195971354,0.008309835759560165,0.07021023598691654,-0.031022122990352688,0.04187132225658819,0.09336770688816624,0.08054345307669537,0.003955295639833928,-0.07783271826515374,0.06093394732757742
C1QTNF1,-0.0027702520011838403,0.0005383715675651956,0.03315765783101687,-0.018761072648461087,-0.018592460228368683,0.05516857888760068,0.03657653528656015,-0.025146107719223876,0.01975994623738002,0.02645658827685763,0.04076734144513116,-0.023671223913789074,0.05747357570981417,-0.04646956043339893,0.04935851690310184,0.0021142496180147894
ALB,0.008852848419841476,0.0409107061759955,,-0.01324530065209465,0.15896261049313243,0.14895118909982816,0.010742317745183468,-0.012410594972695496,0.00808732691732655,-0.03958733370204537,0.01941342324612031,-0.025989441600869048,0.03631901372697218,0.010935252449780355,-0.041843283845469585,-0.03670472941198259
CCL13,,,,,,,,0.008180658088763318,,,0.11480863862085217,,,-0.03948224168010415,,
EFNA3,0.051647909199158036,0.01768834241221624,-0.007017923417141259,0.004287993447251161,0.10804122205782851,0.03425922259326271,-0.011028998718973539,0.01948404818254745,-0.013156476333894501,0.06306828297432011,0.03917360751033218,0.09564561806762271,0.015013976085035737,3.475953707250538e-05,0.06318672146795222,-0.03845307282106461
DRAXIN,0.018744255539072486,0.012639063737965982,-0.028183831482811755,-0.028738383278652125,0.02307538109439265,0.020467127693566407,0.018024576516076335,-0.009208735318085809,-0.04612000045161194,0.062030306787114055,-0.01770506358737849,0.01696814052725467,0.050388587558908814,0.007245377968245952,0.0902545496476379,0.013333370322327471
RAET1L,,,,,,,,,,,,-0.005505979112361975,,0.01866786352057557,,
NPTX2,0.01302884513681609,0.07957880292122607,-0.014825676589270028,0.006267007169176856,0.01014674800448485,8.303093257307541e-05,-0.01628669390841354,-0.028579765564478655,0.048303782392076826,,-0.010051284249264053,0.0073246155490459,0.10804042860143091,0.0036696140010510805,0.05465095200101745,-0.05092154638381939
FGF11,0.013503998165805187,0.03457706010406606,0.0017387193942792574,0.02115888555798184,0.023816577339162596,0.012337040708036614,0.0036037622868075048,0.005330815318454376,0.12887986772886106,0.06860676258778795,0.016149325348873114,0.06083440469556799,0.04097473359904998,-0.05044233658099068,0.043525713570195294,0.0969722591017045
CD59,-0.018576467381555585,-0.050688372109514206,-0.021823392454380135,-0.0033895618132335197,-0.023748313616822815,-0.007082092736968907,-0.06482075484324794,-0.015024848007470198,-0.017468162310456812,-0.10861747905105534,-0.02658611574568565,-0.04526715391384384,0.04822515212400216,-0.020527475564494014,-0.053310068098208555,-0.02106357555227806
COL9A2,0.07129417026492992,0.0263803787552513,0.03807843728521391,-0.049163949671847645,-0.04182791492195357,0.0040783277525624426,0.018997729490564667,-0.052063903125948746,-0.018003519143105363,0.065828460320666,0.01416236342989601,0.044043564618671566,0.07132471790846591,-0.018467220934972266,0.09050709222312547,0.015118594357964546
DLL3,-0.02138740092888904,0.018083619520630555,0.000765601460404199,-0.05690132049046743,-0.04202812083173623,0.01283667930269435,0.008191402536411744,-0.01590318009289726,-0.0184926765609507,-0.04732093165878865,0.0647379383164766,0.026694724635226753,-0.05317642809326171,0.011392699087741315,0.039317545875553604,-0.015291848209865977
FGF5,,,,,,,,-0.0012866211819422186,,,,,,,-0.02838429097807254,-0.043820515998873
LIN7C,0.012173198527820058,0.023534316730211693,0.060799637589144896,0.04134986342994183,0.032407122705199014,0.01674655980077982,-0.013027034659254281,-0.035047625045847096,-0.03557281862975395,0.061770615978119524,-0.0038806249450441515,-0.04386580693604956,0.02647145157698814,-0.01679202832419102,0.038795535033690064,-0.008102208488432645
GDF7,-0.02322038845042072,0.06701034444236986,,0.036586498552757106,,0.04454145727756358,0.029841298584824576,,,,,0.020590841983336893,-0.043599224025612865,0.09646165170280903,-0.020246146288246596,-0.03962936892778744
PSPN,0.09051655045349286,-0.025891038334784042,-0.025272449838265758,0.019036602487795224,0.043896507795034866,-0.027803839710348364,0.02233702702196975,-0.024438687332370944,0.10973030327302126,0.07995398140652907,0.04909744273859547,0.059611930617774284,-0.03324458749319555,0.04815213081292032,0.0675775736624338,0.02979686891268891
ANGPT1,0.025679859618246866,-0.013126034233086305,0.00039854685093883193,0.024504505313981205,-0.04022545557438298,-0.013229373142014658,0.036397448948176814,0.018888859630595018,-0.047332443503709916,0.0022124653449877,-0.061545300431614304,0.04377947414091459,0.051602860450018086,0.0032393579589217215,0.10767975433240967,0.0016437727722329683
PNOC,-0.0027763696816003884,-0.03686297966175781,0.015214492678861638,0.034289050243694115,-0.011845439001958391,0.054860304038725174,0.004679733564453874,-0.012410594972695496,,,,0.05454337835335243,,-0.033923288748313775,-0.0264284861648424,-0.08553174073906011
L1CAM,0.11577997475334342,0.053727034721125874,-0.0007306469769332178,-0.013751946718832796,0.0475042836199488,0.03305766395811295,0.0012768990518931395,-0.0014042026455981511,-0.008238898986183494,0.15272264629908816,-0.01050668644940935,-0.010719448113128844,0.00401336437083096,0.03415296877302251,0.0005094941913529442,-0.06361584142177105
APOA1,-0.03801282914460715,-0.045200054429441125,0.03810846655198136,0.05739429741771561,0.016118661125832438,-0.03601239391756506,0.03895993502880335,0.030904436808192874,0.0038635319301358224,-0.04503845640045749,-0.007200988555745942,0.0644203095697793,0.11451224399725284,0.04116592160510762,0.08791402482039744,0.044075727627369166
PSEN1,-0.045050537382511704,0.0226053688088247,0.0038027126308614687,0.02248777880852542,-0.038291601740082996,0.05108589576524339,-0.01600759263284981,-0.03470090900629451,0.06135818483807624,-0.07027597081830317,-0.017601273340886812,0.06852114884601958,-0.014143813387572228,-0.015075845512796818,0.020462292369389623,0.04624058889458088
CALM2,0.004179613878217851,0.0012789867835692255,-0.013615134925436647,-0.02402137572142961,-0.05196603482687825,0.00793864907397886,-0.03447798148265859,-0.05499737574724241,-0.022482033001743992,-0.05082581895613575,-0.007585126671639297,0.07856256783701927,-0.04499935555400884,0.03474369070771445,0.07977502026868538,-0.028673618070572955
CLEC2B,0.01014867411353538,-0.06417551307543753,0.014916392342828709,0.01887739228473109,0.05490931816563674,0.009064325592813583,-0.035320179516021497,0.001538534012353823,0.07733555927274458,0.047643392540754385,-0.012677561142559898,0.03144307510770156,0.024160207026076637,-0.0005069007229850011,0.026219173564824397,0.0110338431463587
NTNG1,-0.012186279996725044,-0.05271491798630045,,-0.030525502875611822,0.04869134790532449,0.03673116142982398,0.03815341028078251,-0.02033738183908535,0.04200090317050321,-0.039147442252520814,-0.041698807679353356,0.03027292531656457,0.05636105698170486,0.022927203485330897,-0.0055752040171039696,-0.006146072432108977
LRIG1,0.04580618758925225,-0.02906140206211804,0.059325756931552384,-0.03994060315430715,-0.08477764434076733,-0.020919350496985175,0.08564135499132496,0.06918905405407058,0.025455914736669798,0.022620481019564286,0.045936691156342434,-0.029280075592124696,0.09162624909600246,0.061662151414869186,0.06468314832884939,0.028351891084791723
CPAMD8,-0.020431949049374596,,,-0.020935908684582286,0.03036974474492905,0.04430649228404456,-0.018970333431653955,,,-0.050466815113626495,,-0.022330392247480606,0.0026745855755827253,,0.05165219294341065,0.04403615458835359
GHRL,-0.032597705840303894,,,-0.01290734463401103,0.098201790510558,-0.016576323713338902,-0.03326172434787436,,-0.050874114783976306,0.042407125433598765,,,0.16352501220758472,-0.018732839236075063,-0.045332312898872885,-0.024770612316365494
NPY,0.06882964762585021,-0.020995081151927202,-0.017887132091217173,-0.01347596361706329,0.029955219064268162,-0.03513282726849912,0.0008361141462962561,,-0.02822661602439154,,-0.01734745705488033,0.0545754717627765,-0.028433633064662896,0.014649770011632144,-0.0006721994054282016,-0.0532900876714314
MMP2,0.0162351035008787,-0.016704164060704924,0.02599606768642352,-0.05908674223972359,0.06068826850895099,0.018064327385986723,-0.052813950281398896,0.05667009453873931,-0.1089796773529672,-0.05067353894981539,-0.02976927600651175,0.004772825865204194,0.08433542114778338,-0.05469938957835445,-0.017477442686076327,-0.03930367227059408
LHB,,,,-0.018233595378956517,,,,,,,,,,,,
PPY,,,,-0.013163882640532254,,,-0.013864227479619712,-0.011479246932523977,,,0.024354942337087314,0.04555049021239276,,0.01382668654604347,0.14525314279420914,0.011988269677152354
ALKAL2,-0.0006796681281699524,0.00025306177977833924,,0.013463378368153233,,0.018686611689491418,-0.03344275172087743,-0.014983849101268754,-0.06065245113036933,,-0.012069103422754029,0.011361599150546709,0.11372736088483001,-0.01830832205572438,0.05940773266037473,0.014006548594954463
CSF1,-0.006816966733701172,-0.008323346253764546,0.008431191044175512,-0.03187584438072161,0.0188913847008601,0.007624968786010077,-0.03174029716259183,-0.029895415237617847,0.015513529689624992,-0.04300927274417456,0.026903794065345453,0.04132690294989714,0.03330323565186854,0.021234894941428228,0.031646160871782354,-0.024898121588207506
SEMA4C,0.09346389580290167,-0.0013015799197162493,-0.03514844377569713,-0.020704595789166162,-0.029128794454482812,0.03600455781824111,0.0026549532821362972,-0.02751499113203083,0.05073428745499516,-0.05593694255279719,0.021979636983240562,0.015837162576118894,-0.011634914975710595,0.0064191737513694044,0.03353606879338603,-0.015891057800006887
BMP8A,,,,,,,,,,,,,,,-0.008525813597387123,
ICAM2,-0.03211729099992971,-0.039002362585154764,0.015546849362459834,-0.007862974684627742,0.04884040425437129,0.015865440446154098,0.0026014956599733647,-0.03431574580361949,0.01743347339426067,-0.026741057430376376,-0.0029488883426735638,0.04742911346255536,0.06238733864941898,0.005587993751332739,0.011261899666305189,-0.06364162968133508
SYTL3,0.009463139125989884,-0.003980553762358887,0.014111356338762638,-0.029474804681066256,0.0013576549879699272,-0.02141668326209424,0.057895046714590885,-0.02643403857077041,-0.03132943980180339,0.048802078051622864,0.024549271638299532,0.07497488855396586,-0.023907361007868222,0.0020776549437028324,-0.031003530180538575,0.04462319600523523
IL1A,0.03569432008054534,0.021216292280307643,0.01719140011399097,0.020083013863584586,-0.018647580080969766,-0.02227317917389911,-0.04805863332710769,,0.057315068105865695,-0.010264617169807134,0.056073345925040034,0.10561351330784378,-0.030791574450272582,0.01355319517850083,0.008539893410953353,0.1206035757993519
HLA-G,,-0.04126714870471484,,-0.019258205136323214,,0.04837765455372085,,,-0.009955409605061282,-0.04421982239968804,0.03847688663230233,0.043397858919981463,,-0.03738102866349496,,
PGF,0.03524221829717253,0.03257168882830532,0.03192922301387687,0.05481666825628582,0.02569467659790704,0.06694648820568369,-0.03768390716457324,-0.059625117441295006,-0.044958494896192344,0.056285090071543906,-0.007593945887583435,0.04700955403711688,0.05096969541762732,-0.045595578768355155,-0.003161208501577902,-0.05583545132335193
LGALS8,0.040680337169625935,-0.03386095623280814,0.031158533564202437,-0.000304290565072175,0.033503746872598564,-0.014041347657395405,-0.05775047601178894,-0.04222344967236623,0.09310070319553138,-0.0023813714104186216,-0.011738177101861669,0.0010760651209701063,0.07011431463207139,0.008037227072459095,0.0015050917563654896,-0.005335474077520759
DKK3,0.0506173500884342,-0.027461416131211315,0.004521850412471396,0.007746280803651441,-0.08139402991877465,-0.004340519503290273,0.03664985192545241,-0.05913113871745383,-0.046722941949789966,-0.0319373897526516,0.03299326829654986,-0.06770970493151471,0.04467648562978683,0.060796779284511486,0.003596893070156163,-0.10064118110009995
COL16A1,0.08338955709735658,0.00390523897589057,-0.009861667664977865,-0.02084714029580689,-0.04107642445337677,-0.020213267850066507,0.003828626298706874,-0.008328398748818362,0.07261484851281493,0.0026133869913890265,-0.0162994112172556,0.001657574699240508,0.027448503819360905,0.052073064658493935,0.024655765841658735,-0.011629683920841443
TPH1,-0.03806365219737234,-0.001090353428452673,-0.02656286208076071,0.10842582584524639,-0.015690526659803767,-0.012747532827281935,0.014573291685952502,,-0.016127307290606574,-0.04238045046204576,-0.018574114732376464,-0.025800619018489207,0.027548011339359725,0.02169742374139267,-0.02561807903514221,-0.04900349332202373
TNC,-0.009410782078766665,0.017886182674335498,0.03843116361052376,0.05806020967669163,0.09564580794759837,-0.018207783614952067,8.323294410223746e-05,0.08255592489945937,0.029726409886399685,0.030921060984254702,-0.017075150992727967,0.03672458146893278,0.12273579277046553,-0.0194966606338177,-0.04932772447464957,0.05868063360922321
TNFSF9,-0.020431939352039147,0.02721505582166946,-0.029581125332804506,0.006563081842371699,0.08975906238946685,0.002472789477687852,0.03198018530068788,0.06535288643833392,,-0.021580884717320746,-0.00593250645633628,-0.03098463377215053,-0.0459147389248167,9.198366155660709e-05,0.06508302644248168,-0.009456327911506019
C4A,,,,0.019065640557665728,,,-0.01643534626538162,-0.013612930468115883,0.143731247076268,,-0.02152316019899317,,0.10487820556915363,-0.0027753758610993833,0.08136189896269821,
CNTN2,-0.0637324003515776,0.03909549677793486,0.02068840377663537,-0.02939445521150273,-0.023207517601229095,-0.009294606459052527,-0.006880220888232856,-0.014413921592325848,-0.03011328842010221,0.06586181515469984,0.024235217610758416,0.030406186277547216,-0.0744434677625242,0.041521402682375974,0.10956936686999831,-0.08715153572398343
F7,,,,,,-0.011071268636473251,,-0.012410596714211602,,,0.004540749295653976,,,-0.0024623165940191247,,-0.03473342623527267
LUM,-0.0364615295998106,-0.014090298531159682,0.007778393732585008,0.017296502486773342,0.035791540247973555,0.03420181652762459,-0.024389478306085847,0.06240053787324984,-0.0005541280684006313,-0.007422445722647211,-0.013057063116353324,0.06653589074472721,0.07260141160758136,-0.01893434541206738,-0.04218798458628432,-0.018204726951412557
IZUMO1,-0.0195233653081841,,,,,,,,,,,,,,,
BTC,,,,-0.018893760991981857,0.04563462785158344,,,,,-0.055702534027950217,-0.019618875633300056,0.014771254305300976,-0.031189040569961097,0.15638656240775428,0.029389845286176493,-0.0707633642746277
APOC1,-0.06824471135030469,-0.04911588630635689,0.04650378992159184,0.024578994537046473,0.015909668522314516,-0.021529230009308894,0.001054163292646602,-0.04872205570225257,0.002527779751327496,-0.10600946753180031,-0.029683969002451738,0.07611814247534417,0.030760095654439424,-0.03044508720407316,-0.034551288719274764,-0.020984408507231586
PKM,0.01843339240923376,0.02790293738421483,-0.08792524667240115,-0.002937211605196808,0.06715057811129631,-0.0030217478081262933,0.001990527831163164,-0.017433617967863763,0.008193244500490991,0.035897085138835994,0.035089839888055474,0.04362796193908372,0.06602052401924746,0.012337056688931829,0.05093706945081345,0.019501038896952677
TNF,,-0.027506419369680315,,-0.04772284098209801,0.01993373834547958,0.026756741997724702,-0.03749606760622401,-0.01766665955841644,0.0837487069113215,-0.02525037917945877,-0.0190420551434673,0.04734139376309329,,,-0.002064210897269132,-0.027032737628483496
GNAS,0.03827187149767821,-0.014647591227910777,-0.09994343139531575,-0.04962593428613707,-0.09030836101831785,0.005145774015961657,0.015507448231818818,0.05133301191629928,0.014199047487343255,-0.05120879967823864,-0.02626769560306644,-0.001551862099416437,0.09604540208769181,-0.01235252147087656,0.07439299011131152,-0.0714278744894365
BMP8B,-0.047325302146621576,-0.01369745535460109,-0.010615989131423694,0.07820895130439293,0.00583555832469356,0.030223756653772225,0.01544651524669785,-0.00022747051155852304,0.007885637250737283,-0.01487243932565459,0.043280064305306856,-0.04019363576130829,0.003460052489627576,0.008835658079667925,-0.06443145887299673,0.04618761697689671
LIPH,,0.0631255187623874,-0.019061503618258407,0.016754621149317687,,,-0.013251381962951168,,-0.053148783017314856,,-0.019332490660905154,-0.02585170155534347,,0.032007230480853875,0.02284127844839961,0.028315984490458048
CCL28,,-0.026092374007130357,,,,-0.023808432355575733,-0.006803114116418826,,0.14768517982356127,,,,0.05773709183607382,,0.005703611146662314,0.010424465500853929
PTPN11,-0.031481075258582646,-0.026527650679316943,0.028797218505300193,-0.032799541803195255,0.053425543135634586,0.035659002779245906,0.0018674337994772602,-0.0579230854232032,-0.055399305776048374,-0.032730894773747535,-0.02955845571884343,0.027668438071781414,0.006088926544078807,-0.034713439210525845,0.10039128866309234,-0.08008245932675676
ADAM12,0.025024670898538662,-0.026848123765164884,0.004864086977459864,-0.023789648580193334,0.00581746604851257,0.035687142572475385,0.03129547568066411,0.05729752844674546,0.03426825644584159,-0.037925099448016746,-0.006072508480044216,0.08942306362821595,0.13469596776190468,-0.008472996852692306,-0.0027583149955910727,-0.04987234552576705
EPO,,0.05472694336066984,,0.012697254239027506,-0.016836731475674556,,-0.013864228084795979,-0.011284193426397015,,-0.06043902631936572,-0.020995578584976173,0.003446565945906226,,0.05932912140134211,0.0678902963010798,
EDN3,-0.011837622249851435,0.10752288823954302,0.09401174639828297,-0.026275127486638888,-0.017248513970482313,-0.015879466857460958,-0.021488869749960626,,,,0.02711830184050523,0.04177403908730598,0.007847655153109194,-0.048881272371095845,-0.01479771498538718,0.06496145504917895
CCL22,,,,,,,0.04014613867656775,,,,-0.023762472879806536,-0.024552965411560594,-0.014250024254427982,0.05468878282457619,0.033005057828065294,
CCL2,-0.007891066056638169,-0.02129346697123949,-0.08154183228054075,-0.04539893879213896,0.06455458342710475,0.044866426685985325,-0.07404586545739766,-0.05414383949648707,0.1049900018356985,-0.001651233497063725,0.010288582074046022,-0.012232384188701616,0.014921014057732735,-0.006585117816112263,-0.07660714635859749,-0.009846641649072799
DSCAM,0.11139557941691572,-0.029568943377746577,-0.008984488401834308,-0.0289695166737417,0.007417322113835426,0.03862095106459344,0.017014307911724008,-0.016601584534195725,-0.0428765007308697,-0.062408191284161356,0.02964247508129905,0.04464995433865619,-0.0033155451707147236,-0.028716288333015382,0.08723260472622374,0.1035595085041033
ANG,0.0176044245850678,-0.024011837779638546,-0.0254879280213292,0.06239698310775321,0.0655798309584059,-0.025922890438478813,0.024713508506735808,-0.01323354349172733,0.05713656208842785,0.0872757369117563,0.03516441048447131,-0.005908213183230935,-0.017386428638837232,0.033046268712672265,0.0582011346685877,0.042792333290702936
FBLN2,-0.026904388179066315,0.005676837829389056,-0.026137751311017945,0.008876550616540422,0.05492385752708804,0.051196158350722956,0.04379387444762986,-0.012240264272903631,-0.05909597910996154,,0.09702170706416169,0.021629337374338836,-0.045026026256289396,-0.08461708234985318,0.0199909700320288,0.003488433119733357
VTN,,0.0006597286517401997,-0.022238777059435492,0.09472851954216574,-0.016975007550213663,-0.012747528658827206,0.025256389046841608,,-0.02077610295896291,-0.06408245683784125,-0.023999383120228673,0.02509193626865854,,0.007664371997148404,0.040967331266834155,-0.043820531210853185
VEGFA,0.1041003702134761,0.05263246913749426,0.04819246203711743,0.0032933128810091216,0.10333587086223205,0.04966843998649892,0.057176267053716666,0.04226232334468454,0.049133587408704694,0.04103340649780005,0.024368599025047486,-0.008063655378143806,-0.04072193295566903,-0.003990703335815013,-0.020782219936340576,0.058456662797984886
F10,,,,,-0.015837969301439245,0.04392788669492839,-0.015201826441043544,-0.015659698472190852,,-0.03981273016296606,,-0.03224471647353453,-0.02698439496078401,-0.03019628505231105,0.04306732054618635,-0.03558997019471506
SERPINA1,-0.012488913305158075,0.06307707431423876,0.05627690223585499,0.018349522161531486,0.07547429092582895,0.04757784924848295,-0.011709608238969372,6.833565415870129e-05,0.08438953102599189,-0.11515527635378876,-0.044917977811391285,0.0160471368599842,0.04954042194712331,0.009088977428917646,-0.05800292971643011,0.03989164216701909
VWF,0.04019928155875356,-0.008885267989775462,0.025645159476147483,-0.018997148749296044,-0.023926415043642964,-0.010297492345476963,-0.01995762863813967,0.0221266802406586,0.0015510402539350842,-0.020036283226507873,0.023439621466537754,-0.00907948617128503,0.06608759571850953,-0.0410032082901722,-0.020144879453774463,-0.06425998965708371
GDNF,,,-0.03393417983380095,-0.022709148809927932,,0.10960843048397294,,-0.01567198996560995,,-0.05807437541325154,0.04609499538383541,0.0061538263080423575,,-0.03833486839060163,,
VASP,-0.01498429196950081,-0.04136227670942512,-0.022170526437532548,-0.016876903753919037,0.010066303294728096,0.04267965075367449,-0.010937686228041511,-0.036559313442448636,0.0072618607102639685,0.02523351302880834,0.010867373206137992,0.004903526851150328,0.1094925510780501,0.02326892318220052,-0.013328931565504513,0.0035405583836628125
ADAM15,0.010310981065324088,-0.013430363143048595,-0.04304341948598379,0.02442683860998768,-0.0337764736384507,0.022255262470178925,0.05503145318724586,-0.005645787652048457,0.07578572260251029,-0.02008044238683106,0.013423790185499858,0.01106379504209533,0.010295560909284233,-0.028691839898715172,0.04331043583419207,-0.0025428134281627376
WNT2,,-0.030339736840545146,-0.04138386823638892,,-0.01364030522663267,-0.020977247577197943,,,0.024594239301682547,,-0.026042930932315366,0.017820664196997217,,-0.032871145296609276,0.01244543457468958,0.0004671062131084846
CALCB,,0.039545584433122526,0.0308851020842893,,0.10725334282178492,-0.012920983999553078,,,,,-0.003989985235503276,-0.020217408655018445,,0.047271835806072506,,-0.028724876704621823
OLFM2,-0.02941633414337661,-0.00860502099291119,-0.06875596615926037,-0.04239079526344161,-0.022827932036025112,0.03358760364785934,-0.03927039078247245,-0.005249860131946084,0.08152454941335083,-0.016995883334092354,-0.004235111154240681,-0.00652247881687162,0.05107724586283387,0.022024083541205625,0.0870833219354668,-0.059657492130978165
MFAP2,0.09714686658888866,0.0337537177726262,,-0.01019916333787574,0.025397954482625613,-0.00861415883068887,-0.03641011479469118,-0.002334643040087351,-0.008464298946673632,-0.02876166482521762,-0.0064700075064116885,-0.005764191332089739,0.09667274336740428,0.04724194018298659,0.02504589586010652,-0.01602466294110648
HLA-C,0.0698223236357364,-0.02714505177182035,0.007890546330822494,0.02414062108006509,0.058104293452144386,0.01888434266961713,0.015575698747981946,0.00895448673847474,0.0016989566500744192,-0.02875545499784216,0.0700137863642185,0.07661696173144925,0.13508460783463277,-0.01446271981380455,-0.018801373776260785,-0.06693496661155811
THBS1,-0.0012859265243084527,-0.017041372388322408,-0.09248303962670237,-0.009567100458500842,0.08936936986623979,0.047671694713248815,0.00733249733701746,-0.08065022842016825,0.014719395564088644,-0.06907971647099656,-0.033950742547162925,-0.0012882320476456715,0.012736888969415373,-0.04120479980020439,-0.12396963068940359,-0.05673828343988533
HSPA4,0.03844765963364442,-0.046113060800705964,-0.027280866858865434,-0.011922337137437131,-0.005765695435622686,0.05204407789915799,-0.013213877771959896,0.027534094130884628,0.023834088189614442,-0.01792227684029419,-0.028274566128410648,-0.037579832141199684,0.01352899293393828,0.07777305464902234,0.005139374917415651,-0.028512729503997053
LMAN1,0.08134696381626344,0.06389068806396263,0.024307984873431453,0.03041263843856556,0.027318861579008702,0.041552015830610564,0.05334389111161679,-0.002989038693588323,-0.062052862213151413,-0.031968707056146316,-0.010128559535290087,-0.01201336063473855,0.08016831045531415,0.022494425355305457,-0.03301465230730478,0.031970278121530867
LYPD3,,,-0.02613777517488194,0.008680016182184143,-0.01697500901077064,0.07490835939225451,-0.019411034485879074,-0.030794088898958218,-0.03832884257088722,0.061681813088773484,0.04560569765714069,-0.01660903338168628,,-0.016899206920611275,-0.009745561383346863,-0.03937122277288546
APOE,0.0007072122340785744,-0.031438860412290694,0.05323793217382967,-0.036466712724241894,-0.03295473591777658,-0.023689498871348785,-0.0031236723608516134,0.020925617350696375,0.029137486632411284,0.022052936945267436,-0.009875859055299342,-0.05158434621531305,0.10101382604804858,-0.030429711004961703,-0.0847516025151234,-0.10115945415290986
SOSTDC1,-0.0204319473523399,-0.023064599000814406,,,-0.021192052749233768,0.015035657310390917,-0.024533136028368898,,,,0.0785590017152924,0.1389438640145202,,0.0043509962880040965,0.0011838100613834994,-0.015369833356770713
ANXA1,0.018882197562154913,0.04481474523999745,-0.0363979548203934,0.024213664697692986,0.039653600784742685,0.025139598288998196,-0.03224869695227193,-0.019887539114158595,0.004646876952315,-0.030529744926818,0.03770144874648129,0.05606603404593233,-0.0003206630589548608,0.014926567652929918,-0.027831078341852958,0.11659388391373038
WNT2B,-0.0032258030313487376,-0.0050546697425956095,-0.026137780012159644,0.017518510515652414,-0.02438001741252367,-0.021476057242635394,-0.04954326114487118,0.02199885128160412,0.08841879686866305,0.018325752903612717,-0.0226869029010143,-0.013831877730138694,-0.007386874064780141,0.011328315621969771,0.03896153059920425,0.03764995518819037
