,ZH1019inf,ZH8812bulk,ZH881T1,ZH916inf
LAMC1,0.0358220176079441,0.07328515832447165,0.055604406832822605,0.04474087269283939
COL6A3,-0.03183194886970044,-0.032966007659090385,-0.005589398733145083,-0.08516446096511575
FN1,0.04085545131111195,0.10509002436933747,0.06764221909409508,0.07366306730703757
MIF,0.006467918933075691,-0.017029822229618023,-0.02875763434570544,-0.05180829889637364
JAG1,-0.07076416710972323,-0.006455848709034705,0.002257149141894902,0.08541695073148654
NID2,0.017928398944455456,0.060355856054151384,0.01730849631720928,0.1053980892068026
EFNB1,-0.04919314705203064,0.049759698213106454,-0.006518366653268758,0.06921058422565347
COL4A2,0.02971981532595644,0.10515955448282763,0.07751019975153793,0.03402929100822333
SPP1,-0.005809850694493316,-0.08140598016806287,-0.02244953617001231,-0.09014600178588576
PODXL2,-0.021055677946171178,-0.03948980566192779,-0.006327676729078622,0.0003678395669648638
FGF9,,,0.021573957546982592,-0.0026953901394487145
ITIH2,0.14917525662720105,-0.007976195143064628,0.02359370718835049,
ADAM10,0.0018922321282006656,0.01692439492077913,-0.055958131376846076,0.09860816664134492
CFH,0.024142478136081884,0.07496602048797908,0.015045628629221488,0.13047219438490631
COL4A5,-0.046227465368902626,0.03011518010652673,0.008463495058987587,0.1148879160859256
LTBP3,-0.08281806658086302,0.04015319797907153,0.03985191694311815,0.06539342099855187
GNB3,-0.017414219750949977,-0.013969908328543619,0.12684793672161493,
COL6A2,0.08090737083574619,0.01317935638366657,0.02850281710712967,0.12247827603562322
GDF9,0.038917767608529996,0.21911439815572262,-0.01929407614590706,-0.051048285428246055
NCAM1,-0.022240966730862646,-0.014447982399931156,-0.024386096940575003,0.025062004907662177
APOC2,0.011006584735624296,-0.011177633118864985,-0.04178983987521608,0.01770661953550996
BST2,-0.10405942901951898,0.09476473829235647,-0.0009874844144943666,-0.04406050498209724
COL5A1,-0.007541716638058036,0.15719610596504452,-0.014700484354445476,-0.039701909284594196
CALM3,-0.018979821202458613,0.04037387060342263,-0.022333549318382086,0.004208188188014836
THBS2,0.04510546652598354,-0.028528320580254802,0.004268804320366544,-0.02456053708714052
SERPINE2,-0.08977145607388282,0.030436036362350868,0.002325405925654604,0.0450663940710968
EFNB2,0.05282673440554815,0.08209723290646365,0.0032489588694091707,0.08902251489706609
PROK1,,-0.0015137650257777547,-0.013161711695526039,
MMP9,0.045150760581516555,-0.020965672283613918,-0.004400123263144725,
NPPA,0.015306269169763877,0.028598613517004337,-0.016160984811173968,
APOB,0.01864622050798206,-0.025759147143228103,,
C4B,,-0.026070379687984733,-0.016248134037514596,
NTNG2,0.014091498728839006,0.03310264746396224,0.002925520499687627,0.1223341975823819
LAMA1,0.0010283841117613014,-0.005158139257950832,-0.01778871780385948,0.17840916417822503
UCN,-0.07285229829410637,-0.05035814809573463,-0.010919036807306675,0.03170845439331499
ARTN,-0.033367822471570004,-0.03248212251880256,0.04874682763064141,
PDGFD,0.021027215270675415,0.047158040039290465,0.07169156843459774,-0.0496648363958208
EDN1,-0.024581590341380365,0.09478451941451536,0.0634948472657084,-0.037002575457945004
ARPC5,0.002917813706802999,-0.008194450480528172,0.03390078907408005,0.0643802186273467
GSTO1,0.043857640269671865,-0.009652458683923736,0.04497071966735701,0.01786623371834747
SYK,0.013589138338482461,0.01657692785180341,0.03181433734865492,0.011858924613465117
ST6GAL1,-0.054066340757456484,-0.09084913508744685,-0.006594884209736663,0.0075716820872610835
WNT3,-0.03836702724923109,-0.025076401040136632,-0.01507210831686442,0.1509646190753192
HSP90B1,0.04221740165729707,0.039129049758844583,-0.019152604659395424,0.10947063440407018
ZP3,-0.04377422188090412,0.04106510907549504,-0.0071470322093525355,-0.0593894510751765
ANGPT4,,-0.03248212106581106,,
NRG2,0.03512558847886845,-0.00488593334654363,0.011133442817138569,0.008322778231187817
MELTF,-0.017760002437583095,0.04250708943657309,-0.04218906045007969,0.016579355026241666
NLGN1,-0.007253689812731857,-0.01976206499712931,0.02295800361160961,0.10525162028240871
SLIT3,0.10087176883872924,-0.03298685970675824,-0.044740136136267476,0.00971126167319622
CCL8,-0.027612653908274054,,0.02757705211962187,-0.05938934018288565
S100A4,-0.00024586814903216465,0.04416556299014277,0.026444633286220424,-0.008124965565345319
TNFSF13B,0.10812402178699151,0.03411067396149054,0.05059063145904562,-0.021756274840879074
HSPG2,-0.03041611401484193,0.13423731908638195,0.07934851613979535,0.0518091270764859
FAM3C,-0.011497483408652356,0.06639152486985544,-0.06679693669118154,0.1005713207308947
FLT3LG,-0.05777352824730961,-0.0033969094696322455,0.00863257680848625,
A2M,0.01612401716711441,0.05513357723102849,0.06227514681508314,0.0661505149720095
VCL,0.019354259313581,0.04455898746702968,0.003994349320187447,0.07104424668886515
FGF2,-0.08192185355162224,-0.028454735501822603,-0.027306926749058356,0.07650093307061143
AGRP,-0.04653687153841808,,-0.01351765766452986,
CNTN3,,0.059865903842667045,0.051516780890798156,0.02083134527380301
RNASE2,-0.004327751529729995,0.026068422487553044,0.01524758223522257,-0.02236865508318289
ADM2,,,-0.017255693264496462,
GAL,0.06626861688551455,,-0.017395264173165826,
CXCL6,,,-0.030150686087148444,
PDGFC,0.10376827359098245,0.0188678626226309,0.08123361775770753,-0.09588029845693201
COL8A2,0.014613954339668644,0.04549517452664175,0.06099169646493276,0.011157303813709067
SPON2,0.04199111649283136,0.07256385161390881,0.012406154303830075,
SEMA3D,-0.03531264428004216,-0.052118527094339014,,-0.020399887375241826
BMP6,,-0.030924709166076668,0.037225402281139935,
TIMP2,0.002502153586806049,0.08638080293707938,0.015754689532378654,0.06854208463211692
EFNA1,0.026258332345539,0.01979038580940636,-0.030519287005832448,0.028100039098159186
S100A12,,-0.025125990737761363,,-0.01505316858565327
TFPI,-0.019379514286757906,0.06567195910735062,0.01262075643558692,-0.05938949324564732
GPC3,-0.026410116374482023,-0.03505509253561547,-0.050745733072099015,
NMU,0.10332033970177813,,-0.026380266579324352,
SCGB3A2,,,0.045187188190287,
LAMB3,-0.02842232138091716,-0.023208582531133143,0.026902756807406527,-0.007085284036851059
LGALS9,0.06539218179777577,-0.008890897652996744,0.043705410469241784,0.0778748001219921
VIM,-0.04111111879354411,0.05494521922855817,0.009547069960130806,0.08225847874645341
PLAU,0.018150362209869073,-0.006867208937431207,0.00944875177716467,0.006323730440800084
TGFB3,-0.03729474731976513,-0.0471778467726961,-0.03000204391959723,0.012852273513928142
APLN,-0.07188616280154404,0.06539525181870921,-0.03224445488743209,-0.044395749150268636
SHANK2,,0.055841594463833875,-0.019317718251822817,-0.026485317725800806
LTF,-0.015158227016599388,0.07789034015887661,0.021218146727940607,-0.0032698406728455974
PENK,,-0.011309908874500115,-0.01821227867011336,-0.03707409499271248
CTF1,-0.007228400036221358,0.03957936425059782,1.0752138563721215e-05,-0.008678192266055651
COL3A1,0.05963668173557095,0.09744783564846402,0.02042130514267049,0.05432726962880998
S100A10,-0.04046471623636762,-0.008545174965361292,0.020251410884754375,0.021710333405396014
FGF13,,-0.022782640783924724,-0.03812242102248096,0.09180128613069002
SEMA4A,-0.049991332668089736,-0.003528767367850987,-0.009816789901085818,-0.0432491770670918
EFNA4,0.008161845021838466,0.06449946313440075,0.10561215750782808,-0.05755110155394413
HSPA8,-0.1287928072461665,0.026879236021540364,-0.024828763741326636,0.0024629730194945143
NPB,0.07702184716222675,0.03849716191887425,-0.02636782535904199,0.05212452244420818
ULBP1,,,-0.02385402068869305,
SEMA3E,-0.012626769208690443,0.03871945049496859,-0.02279875687773334,-0.0417128332899124
FGF3,,,-0.04029117802318711,
ADAM9,-0.07788577074815974,0.028272830958214396,0.07220681628791968,-0.04864155404796458
ASIP,-0.013527957108607018,0.04931578402054416,-0.011406221366356042,
IBSP,0.01236881128221757,0.05441547310263213,-0.007165591345589257,
MMP12,,,-0.012796412833528368,
FAT4,-0.044996609984969106,0.1030419572208237,-0.06668016751126157,0.07467231138145002
MDK,-0.037067172826055365,0.07237195210300401,-0.01564824690562642,0.08671797982000254
BMP5,,,0.01756487612151351,
CAMP,,,-0.01873904115316343,
HSPA1A,-0.00015580461513149495,0.06378683621213178,0.03577419908114359,-0.038962348437392734
SEMA3F,0.010540553413808183,0.11522336617321281,0.06268614895600162,
ARF6,-0.01184079650976469,0.04895032271181728,0.00869858997078296,-0.14283515333472013
IL6,,,-0.03318870262537427,
CALM1,-0.0734158737423901,-0.05454080769342665,0.02182620314800769,-0.03250451914781748
VIP,,,,0.017946240910140625
NMB,-0.08782189590042906,0.05141399735317716,0.0361520689927286,-0.101880494484064
CCL26,0.06707471771140724,-0.027578317962546468,0.011247330694797695,
FBLN1,-0.006567296815017777,-0.012035184949816962,0.023267186050587103,-0.0731279741306192
SAA1,0.0039872132893089135,-0.03454376365256238,-0.019365075405452133,
MICB,0.11201430825583311,-0.020031288570311917,0.0015130262123521853,-0.022169668722708116
MMP13,-0.0011942841968721504,,,
F13A1,-0.04039027795432713,0.01384293621695051,-0.008005440003801538,-0.038843683130167464
COL5A2,-0.027584149391951113,0.08482886678654467,0.014884785113275175,0.06189727498745021
EFNA5,-0.026410139508634172,0.0414900366902726,0.07377216117788855,-0.07786521045597211
AREG,,0.11196392837782321,0.0002787634449927745,
EDIL3,0.029275776288394173,-0.009621805524107106,0.005216067519052533,-0.021884830160199414
CD86,-0.027333378789908328,0.014843818691743251,-0.03683701232571394,-0.0362668851005866
HRAS,-0.0479179085109948,0.04052306258175861,-0.033057547263925346,-0.0020715924300339283
C1QTNF5,0.02008479484562425,0.06400569491949737,-0.01502100293568543,
RLN1,,0.0454276486636249,,
COL4A1,0.020788390733148396,0.11515782509500666,0.09188775443722778,-0.07421673618110596
CCL3,0.020559694024923525,0.020043294156957478,-0.01558206199995686,-0.030956837369944153
BGN,0.06408846588773498,0.09810235325220196,0.07048548827681327,-0.08446406479416435
RETN,,,0.07562991362103386,
S100A9,0.00761993456974565,-0.01311182180202497,0.01403946193328028,-0.05153270143730168
HCRT,0.006523550561252541,-0.008586552279202657,0.034904683436148505,-0.020344471764975367
FADD,-0.051033367590547496,0.04087401583770236,-0.003196507146704807,-0.04965521003044068
ACTR2,-0.009778793720589912,0.03902986152535173,-0.009362788823571931,-0.12836929733591224
BMP2,0.037893298528576605,-0.028445435913536873,-0.06104511304436589,0.043851512957532195
PDYN,,,-0.03277902747347592,-0.06522598443134506
CD55,-0.040009606447837166,0.05395773517834806,-0.02102174191295276,-0.011823007345433031
OSTN,,-0.022782637775817908,,
PDX1,,,-0.03194111259715007,
CD6,0.019032456902663086,0.03864745365458083,-0.017943678574280433,
IL16,-0.06080846634851346,0.05179354661180379,-0.006827921465165719,0.011545986462480432
LAMA5,0.06571511429977031,0.08325771299087265,0.028417950301345044,0.10988363234780904
RGMB,0.02391787732706603,-0.04079186035820431,0.04510809169804998,0.003969458501039347
INSL5,0.06308261797434463,,,
IL12A,,-0.02712208001272028,-0.01469939839068296,-0.03303763077059398
S100A8,-0.06543118279441452,-0.040530438307618245,0.0032464409234124604,-0.012834263927712196
TAC3,,,-0.009323773406316927,-0.056927770086399564
TAC4,0.01118842503474901,,,
MFAP5,-0.027386687300569108,0.0025674906121510447,0.03148919025230382,
CXCL16,0.03624311699249611,0.06539051277606364,-0.007678162589637746,-0.018174565547534594
AGRN,0.05179783842216761,0.056622826203199986,0.047170852458842984,0.0009130623596627419
COL4A6,-0.0638761967493711,0.09776466334279431,0.06363163308080558,
FST,0.04708598262799134,0.0958084548308059,-0.012269060775805205,
MEGF10,-0.08727796882340919,-0.04836303158881931,0.008097915695896763,-0.019260542185952446
C1QB,0.013322525615045442,0.026085956258396346,0.039353417440998864,0.05405172304082297
HLA-B,0.028329675846709788,0.11926464043725325,0.02453415643778217,0.040795640254858156
PDGFA,0.000611142778103593,0.027412041544579477,0.02263952840685921,0.0399865113289104
LAMA3,-0.039820792321378994,0.10783192327040265,0.16437947710965453,
DKK1,-0.03336778125296613,-0.023130932891832115,-0.0156484130344573,0.08000559274206324
INHBA,0.017953289699271183,-0.025215668238068537,0.0970977926762043,-0.055408742395527316
IL7,-0.03201502237873786,0.09924863264169122,-0.024889784758535143,
FABP5,0.006124944678051569,0.034869691768013245,0.06407844572194886,0.10472078811652366
CCL4,0.01766388739619318,-0.023600270783343195,-0.02250778371983887,-0.09841139017386916
FBN1,-0.013846742551176626,0.019402781732077854,-0.0012973922658261394,0.04137491508677689
TCTN1,0.008803143049021534,0.02926396134893263,0.0763898521193534,-0.049463229332851306
NCR3LG1,,-0.0025676987231974765,-0.0167362809572193,
BMP7,0.0316695898294784,0.017313522701719344,-0.060302023306427616,0.0011548011357851568
NLGN2,-0.02974193209545336,0.04942774831498258,0.01923686160656082,0.06262592855194549
CCL25,,,0.005512041472227745,
NPNT,0.03460006362148639,0.02594418984458649,0.034169380792486916,0.04667018487368098
KITLG,0.03570128167008513,-0.008382675506602225,-0.007175726983847909,0.06164016674701167
MADCAM1,0.029663123646206175,0.0010040983693628796,-0.013692345952312557,
F12,-0.04678988346508215,-0.02812081410593201,-0.008704981863221951,0.07635606712971779
S100B,-0.03647746622120829,-0.02199287608571946,0.026490200097532588,-0.04220794983462219
IL27,,,-0.012796412833528368,
CD99,-0.040894539736430695,0.09442123417319025,-0.035630547097098474,-0.030190449272617
PDGFB,-0.0011525270716170335,0.13251417440592822,0.06637825036279682,0.09739624290080122
CLEC2D,-0.06060112609017441,-0.00010668025926288634,0.018730339294459105,-0.08173594381368422
F8,0.03890766472657698,0.039309781630293895,-0.001116582245536593,0.013595760863954802
C3,-0.015151856922550585,0.0170045754028807,0.0413310918959263,-0.03784189479736573
DLK2,-0.03166896341482471,0.2510610789796334,-0.026574571051458093,-0.06235946084276521
TSLP,,-0.019841068999465382,0.049649208838662334,0.005915013141086719
OSM,-0.016986553254829707,-0.007105611702759384,-0.04289111625478366,-0.026290167336909996
PRND,0.002029819771034091,,,
SLPI,0.05116309471847377,-0.06531632395903963,-0.0036092901593365624,
AFDN,-0.03521707021938787,0.05196858011845054,0.04906134241111811,0.08323289430307922
KISS1,,,-0.016830644658650324,
ULBP2,0.020684385301058386,-0.03611798605270961,0.06087133697191086,
ANGPTL1,-0.06725643660897929,-0.008993742050183431,-0.007319482228571288,0.12970145544349093
LTBP1,0.03731841011773576,-0.008278458278878329,-0.019514611204389753,0.0038272066651254284
NTN4,-0.014591933154945244,-0.00236679655383369,-0.004596083372361781,0.048097205292131504
APP,0.009341679706183097,0.08789012252325323,-0.005226632695622937,-0.009294776465360612
RIMS2,-0.0259980225641409,-0.0026727461576739166,-0.003529088846975444,0.060228749821676156
WNT7A,0.09823487901321676,-0.0016953961827080816,-0.030998200277766706,0.07995186643111236
GAST,,-0.02787097845062628,,
GPI,-0.07155416334546422,-0.010902870009998258,-0.020422538723713638,0.16376362763192207
IL1B,0.03445830907281093,0.03509804898714242,-0.009562603388811115,-0.04158391737885439
SFTPA2,,,-0.013692346902840602,
HAS2,0.02335199552227601,-0.028537668877772676,0.0527626491614943,
IL11,,0.006732181861538283,-0.015025785341581286,
SEMA4B,-0.06440462591630432,0.1041097632486922,-0.05744374676769987,0.0031045145708676596
FGF12,-0.04137746026775219,0.054730804220541315,-0.04211017390770842,0.0697475110543435
CP,0.03155795062426813,0.007483087231697165,0.04322682293089508,0.04967802617656004
NLGN3,-0.05272168150984945,-0.03957177418078773,0.031134335743108744,0.001618019444079409
GZMB,,,-0.02899650025672717,
PROC,0.018036966406820586,0.019238278394845605,-0.02569346629757848,
AGT,-0.07788112110308043,-0.028982239560816345,-0.017044570506288628,0.015725020420105987
PTHLH,0.01505334438389759,-0.03666618325449919,-0.024206852576653205,-0.03948572013821994
COL1A1,0.04973491870751122,0.05151831574252915,0.03926390468593701,0.05299362010983614
LAMB2,-0.0011752101353521979,0.02086759529997082,0.016374547367727334,-0.012108100849893293
DSC2,0.026745693562184314,0.04419008202552712,0.006421202853193076,-0.03351509837114648
WNT5B,0.015515147733085422,0.002205009720911196,0.010359385629466006,-0.04605474252269
LEFTY1,-0.0398208179360468,0.10537512542775755,-0.033188705800374675,
FGL1,,-0.03771156264628197,-0.019252858467317037,0.0451050399322453
CXCL5,,-0.004170676619819289,-0.031442551461251765,0.009183263950322545
S100A1,0.07582094760407664,-0.054891437754039284,0.01070058766276091,-0.0428607324165301
NPTX1,0.1278954237363685,-0.023130927125149893,-0.04486150711412265,0.08728087457130948
TGS1,0.006381705862447026,-0.04383990421071598,-0.010717000545513103,0.029176442441709895
SST,,-0.0385454964962099,-0.02865280763082872,0.004529480347236576
IL34,0.008597591681582181,0.04154470717084243,0.02619532817515474,-0.000955798770712448
DHH,,0.025775263700238128,-0.04107085491035284,
TF,0.02427093281480611,-0.027837923161557712,-0.0005556648482336741,0.003022071767668907
IL33,0.018376074098776073,0.029619165034744824,0.004562754005933244,0.005474306932327159
RBP4,-0.016679643956086714,0.10097884360048048,-0.01098403124999046,-0.012045665020479998
CCL19,0.13560804908498192,,,
CCL20,,-0.005332520335522793,-0.024479841181649337,
NAMPT,0.02208090072365331,0.007271841684256217,-0.0005479890264610908,0.02479983148549775
