,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf
COL9A3,-0.027840592869391056,-0.0006866676772843878,0.009641087325839447,0.08500552532229813
HGF,0.01659460162561973,0.022381090207718255,-0.028732463388366852,0.06955453069124477
P4HB,-0.06105884553250344,-0.046618752731768465,-0.027274389640523956,0.031440636064214975
ADCYAP1,-0.013631256061792602,0.0021302329146622675,-0.059822633642109026,
GREM1,0.007351195782412918,-0.025909845845218275,0.016223218882453996,0.07617857284266999
EGF,0.025816042868602354,-0.015399747429113386,-0.017671403457580163,
VEGFB,0.005663545969686699,-0.025071683103295564,0.07916318775573919,-0.010757283359857615
FARP2,0.04261946569958352,0.0031261889700140836,-0.003209597361707481,0.06872402212983024
IHH,-0.020775767412562603,-0.018785138934874046,-0.013864957751393178,
LAMA2,-0.01609311102791591,-0.0010480448848650195,-0.0641770195814892,0.034937404639062745
SERPINC1,,-0.015399748654197248,-0.013692343643888123,
NRG1,-0.019298981034433744,0.01672584020547107,-0.002857552043833548,
SPINK1,-0.021659250193650097,-0.030917394336976586,-0.016830645704790335,
EFEMP2,-0.11535440306234533,-0.008132248370370502,-0.017368212661506576,0.02014545074794348
SELPLG,0.022880532253125623,0.02311367913743378,0.051406051701074075,0.13942868615866855
GDF6,0.06417950342735436,-0.04536549655841689,0.05134188288193779,
HLA-E,-0.06438416130146893,-0.02676838265172764,-0.021909834335387457,-0.0295154609153917
PTN,0.009794595491412856,0.03188902176083105,0.029338234125990913,0.13980970084157593
CD274,0.02241737817270406,0.004096538015112125,-0.03502960833183082,-0.04843624111643905
CD14,-0.07186905794987193,0.033511728270720464,-0.035452209648923025,0.024566568372485442
SFTPD,-0.041764819506627214,-0.021039468413596635,-0.002659385972965509,-0.0336702564280183
SLIT1,-0.015608743148068609,0.002943744375856465,0.07983849063950589,0.03750224777887418
CNTF,,,-0.0140355733000328,
BST1,0.004281211558003058,-0.031526908757342716,-0.030668325263389896,-0.041797554807396234
AGTRAP,0.00619313077111608,0.026381815748737554,-0.06203604080066497,0.1299295853608421
LAMC1,-0.022245782059781945,-0.04468495081672846,-0.016138491510093063,0.00409613735118726
COL6A3,0.004384473870887747,0.00649311368638227,0.012054363763014199,0.05759375425319268
FN1,-0.030543547926968787,-0.053639711245339984,-0.02236389475664689,-0.040408713193577576
MIF,0.013047535509574321,-0.014791839893132234,-0.0174812489874262,0.12955616390849775
JAG1,0.053484933842389296,0.00831593729765096,-0.025125385343843103,-0.0641864217803609
NID2,-0.0783289990334532,-0.024611747572987182,0.005272177878714903,0.10951335777923181
EFNB1,-0.00941905806618643,0.02977988002549747,-0.05644541381652228,0.055292757211745966
COL4A2,0.04029686433828971,-0.04567042533362531,-0.01419083175868168,0.043966312960211924
SPP1,-0.03433932469601313,-0.022255229271318813,-0.04315176795017983,-0.11715707954879533
PODXL2,0.029775589292434238,-0.00862847799398739,-0.07213523425724883,0.06937402358358974
FGF9,-0.041755357307058975,-0.008754775453828668,-0.014302456118632016,
ITIH2,-0.04565871701011953,-0.009953010681751782,-0.021039704452829,-0.029458535694938254
ADAM10,-0.09320758582736233,-0.030856285651341988,0.02167789494200156,-0.001793234386930187
CFH,-0.04554280226310649,-0.0323139287600217,-0.018326790828534188,0.03577352935292522
COL4A5,-0.009626551587400643,-0.0201838852279175,-0.07593791850507303,0.06539704194728241
LTBP3,-0.06567823459948163,-0.04880732398462104,0.0025817866495897817,0.05385466031558412
GNB3,-0.02185925368973715,0.018477049246091476,0.010832579335626133,
COL6A2,0.01955968492208427,-0.012576029450922295,0.015030914623923334,0.07121768555512817
GDF9,0.024098656920801903,0.07253506427928605,-0.03127259660183141,
NCAM1,0.011458964727753835,0.05835769459091871,-0.012274228906313609,-0.022401195014503966
APOC2,-0.0341653007661782,-0.03638420701763029,-0.02214322883255295,-0.04326295651768787
BST2,-0.020315350067688042,0.02967552102717664,0.0037179315893654838,0.06839229298612896
COL5A1,-0.016290853509325406,-0.024554353017411507,-0.0054802674432705735,-0.03561122690562367
CALM3,0.01793099340697852,0.01987458530737843,-0.03725030942851671,-0.049829292748170655
THBS2,-0.04385538402856646,-0.02787009239609895,-0.012644496246817766,0.08618340311323217
SERPINE2,0.006869276164479372,-0.06597047095303557,0.007425086075761864,-0.005709823213381081
EFNB2,-0.0005801088416882015,-0.012151848327061598,-0.016466017070898585,-0.004510339502181114
PROK1,0.03767862851508222,-0.017000110207225656,-0.013161711695526039,
MMP9,-0.06022882910049833,-0.03814871735918077,-0.030381202192481086,
NPPA,-0.01078267083690346,-0.01478541998424313,0.04560260603123215,0.1945189059270037
C4B,,,-0.016248134037514596,0.10973723065652703
NTNG2,-0.053404215863294587,0.04194499144997762,-0.054098393812887544,-0.01400522139395737
LAMA1,-0.032289763106002706,0.010800834250282637,0.00730681259404194,
UCN,0.03381948427262207,-0.03552580259094547,0.00015330405627493994,-0.03367029758882598
ARTN,-0.015067498520577384,-0.010508270955759492,-0.02539452200411434,
PDGFD,0.07150478591055967,-0.034819124373504866,-0.018992458520796347,0.1418288589875663
EDN1,-0.010789123256060448,-0.0445701669989429,-0.052742116418572606,-0.024912219463167046
ARPC5,0.06000678757219825,0.014408264239280872,-0.011536695517723298,0.13730807781705687
GSTO1,0.08504728950723081,-0.024875178282091237,-0.03673309223785524,0.027695828896910496
PROK2,-0.013790871684243611,-0.01733714235543957,,
SYK,-0.04625128766271446,0.047074977256294684,-0.0372934431525075,0.15000695541571468
ST6GAL1,0.04287494401111384,0.014843107321863018,-0.018650094866515376,-0.05418652034800876
WNT3,0.040597236982629875,-0.038528409889151176,-0.01767997703515093,-0.03561121470374217
HSP90B1,-0.05808317417424327,-0.03363981886091015,0.011525068357321196,-0.025568851616188038
ZP3,-0.02559641101465714,-0.024534788117325925,-0.022997532169179893,-0.010399942249397668
NRG2,0.01998124024328437,0.05560352679887766,-0.023793847208620954,-0.06469971906349749
MELTF,-0.07683859286620556,0.00023208758445968566,0.0825089438718034,0.04554073101483697
NLGN1,0.09125338758664271,0.023359303624735723,0.022092907349337713,0.09659271599936356
SLIT3,-0.010270456089513337,0.014103574205181785,0.043008240945310416,-0.05043411321762716
CCL8,-0.039378587563176325,0.07376570120421368,-0.02836022512862682,-0.035134630254049476
S100A4,0.010273221428531156,0.003631373807138576,-0.017488951370034755,0.06382950134473024
TNFSF13B,0.02151900414335761,0.009663432145888986,0.034085553933508615,0.23772084803868615
HSPG2,0.02479749716978023,-0.04985869990430406,-0.0017902053036332256,0.02521324784423137
FAM3C,-0.008261953537728359,-0.03148901805972194,-0.06576353188062799,0.050735453245018707
FLT3LG,-0.0008330895814121852,-0.016517940030697394,0.009378533046698495,0.10088419392809735
A2M,0.011337238541701211,0.004446542590250258,-0.00808767088713066,-0.03536464330413215
VCL,0.051855236456168234,-0.03808578323483519,-0.0017900408526116494,-0.059674542099065954
FGF2,-0.0005768325536912404,-0.00717528859054832,-0.016046113792357795,-0.04643511455713229
AGRP,0.03540357532649962,0.11237701149369489,-0.01351765766452986,
CNTN3,0.017587222819037962,-0.03897034814588211,0.06109438763625082,-0.03513460204062392
RNASE2,0.03724385363652626,-0.012295010245355112,-0.06349883802132326,0.09649352923317762
ADM2,,,-0.017255693264496462,
GAL,-0.038131283512505235,0.006025755554712865,0.07119759841285049,
CXCL6,-0.04285717141816036,-0.028978015002315064,-0.005856853759999883,
PDGFC,0.016013866884545737,-0.029834351329325662,0.05682166511177552,0.07179508211849944
COL8A2,-0.03494597293939862,-0.06912475842248235,-0.058208522337359146,0.06302151204098562
SPON2,0.021723614526182985,-0.033013715471300206,-0.017427093397413492,0.01795796479602879
LCN2,-0.03456621899869868,-0.027796814300315605,,
SEMA3D,,,,-0.03316965203516704
BMP6,-0.028888402779296392,-0.020856377964439083,-0.025092678574694324,
TIMP2,-0.0036827161013063933,0.007647007883006104,-0.012375885206570304,0.024489869474043066
EFNA1,-0.010171435673944858,0.004521508142632772,-0.0038386434397700924,-0.030447210526173343
S100A12,-0.01749947693976759,,,
TFPI,-0.038251655166101205,-0.03762529078365221,-0.003921128181811456,-0.03746560415182757
GPC3,0.042119879630743616,0.017750130680297457,-0.04490411552747777,
NMU,-0.05032807287627978,-0.041293567919363075,-0.026380266579324352,
SCGB3A2,-0.019805644333282614,0.04537810886309818,-0.02266931618671066,
LAMB3,-0.014139262757109215,-0.01341657182216597,-0.0317323932808096,0.09186690412357175
LGALS9,0.023269429311273605,0.0073147620719611825,0.01025820918896226,0.013307471949903097
VIM,-0.03109696902829529,-0.0017996456932278708,0.022080972073140213,-0.006348762783724809
PLAU,0.0052424281034061035,0.005771413527642146,0.023921309008998307,0.044255647348825984
TGFB3,-0.010480675684472463,-0.040714530590733815,-0.018525651159686626,-0.018170034661438354
APLN,-0.00866502109812662,0.0005575266100913562,0.06861821030367597,0.028649342548700576
SHANK2,0.02222521961385121,0.012038585386326232,-0.03811949497579801,-0.03327748401827039
LTF,-0.07722383975544266,-0.05975275641968887,0.03987872739123303,0.19825195246727606
PYY,-0.02312504115201848,-0.018939800603713912,,
PENK,,,0.0023264485267023224,0.1515650579571067
CTF1,-0.053049006958942706,-0.047103537545891416,0.007843546489729201,0.006812794637623034
COL3A1,0.06041012361885071,-0.02441181889719247,-0.00385722346493721,-0.004018249059410838
S100A10,-0.0223692975838625,0.01623045715915197,0.01993654292595926,0.043636767756614604
FGF13,-0.0014054035061713797,-0.05945402144421794,0.019207238077476967,0.08259662983153994
SEMA4A,-0.05370151861506719,0.009011711475748677,0.03917069866499633,0.005099268434634938
EFNA4,-0.006650408983198295,-0.05501735827611286,0.02752615856268761,-0.0356111876853349
HSPA8,0.017185250349776048,0.06659475718191943,-0.10080990468055581,0.07468678843483963
NPB,0.001907877808244266,-0.029917183449624678,0.037296183741108796,0.0940850335441386
ULBP1,0.01855647155132652,-0.016129222017000264,-0.02385402068869305,
SEMA3E,0.020550458210746816,0.015685714267380794,0.04353537225083507,0.023220120416931517
FGF3,0.05001614019717074,-0.031882920233118506,0.0649453701155779,
ADAM9,-0.04415625120552266,0.06481339547667724,-0.002886328088892956,-0.06526420646168626
ASIP,0.003156151484862766,-0.004713682078738886,0.004730558661861316,0.13472837576030533
IBSP,-0.005640861549903638,-0.04060108406202613,0.076576382263075,
MMP12,,,-0.012796412833528368,
FAT4,-0.004720023715710504,0.02953649704628596,-0.057506957017802264,0.16944390489814953
MDK,-0.029286523611623344,0.015103041268379079,-0.06420835540103849,0.167121039781949
BMP5,0.022903038680393922,0.04596972934254344,0.019502910116724597,
CAMP,-0.03431874931000958,0.011181487583892608,-0.01873904115316343,
HSPA1A,-0.046987540369641555,-0.015196658046135257,0.051679499235218244,0.07533196789189436
SEMA3F,0.02533563945675846,-0.06408491174854342,0.01837203542121731,
ARF6,-0.01642068360008263,-0.000311008458120143,0.03109649670874121,0.022472075148762427
IL6,0.05084213059628207,0.050997458475889296,0.07354642020781627,-0.02791421467517721
CALM1,0.01758844484444647,0.12315141662824582,0.004823430717762537,-0.10547975579087006
VIP,,,,-0.03109707112224919
NMB,0.012076681178588428,-0.02114450685923962,-0.016406237124396636,-0.04774033840487401
CCL26,-0.002712952886678192,-0.026639466693716668,0.0617656264328473,
FBLN1,-0.009394790007807258,0.0028624887264255194,-0.03776436946802267,0.009763057039798642
SAA1,-0.05682857289940254,0.013662790206161263,-0.006247092382568098,
MICB,0.049735457993014646,-0.03087879344926665,-0.026957701693259627,
F13A1,-0.05121756951005537,-0.008994829414210748,-0.021761360061788217,
COL5A2,0.006588860098825271,-0.035358369770469966,-0.005834944740800453,-0.03311393993353649
EFNA5,-0.006387758253900034,0.01778471502553404,-0.04285492138287126,-0.05875381352797406
AREG,-0.0060195128308453,-0.017027938547584925,0.001100991271254428,0.09476464268033769
EDIL3,-0.03110869271950313,0.06611440434769113,-0.00746454132970071,0.011435829819521886
CD86,-0.05675315269391105,-0.03457815487204913,-0.04941819889151609,-0.08129731892606432
AHSG,,-0.01594976531766391,,
HRAS,0.033031343350951384,-0.004017005654538877,-0.0455318087418627,0.020517066039192882
C1QTNF5,-0.02152208947282363,0.017701200466735248,-0.01502100293568543,-0.036548442041967846
RLN1,0.006219100270373716,-0.017831719411072738,,
COL4A1,0.013855547806571087,-0.04808272123704125,-0.0075887660317754905,0.025864708614240606
CCL3,-0.03060757078149067,-0.025761486986321355,0.0065164787925469266,-0.030971836927409162
BGN,0.007476374145915557,-0.03225834515864385,0.02292049538346172,0.03406151029707844
RETN,-0.029313085084722686,0.02867266477461468,-0.01609947846074203,
S100A9,-0.06917128416696737,0.01171822511803422,-0.03792465081166811,-0.058201940576568405
HCRT,0.072019277549269,0.013279160193828502,-0.03698007778890908,-0.06098647679050329
FADD,-0.05008708413019466,0.01562451686377412,0.005775035828893198,-0.024973319638783166
ACTR2,0.037620073188834875,0.0324353528790888,0.014069767671513344,-0.05345469634154516
BMP2,-0.02917433977853968,-0.01445439663157673,0.016632670387186018,-0.04598968393344921
PDYN,0.03400337295201222,-0.018472300802804622,-0.03277902747347592,0.1266799713906018
CD55,-0.01294503893729987,-0.07263413861142701,-0.033686100468236085,0.03374492021569945
PDX1,-0.026681223372344288,0.03512008629209265,-0.024382840348750434,
CD6,-0.020775754368822272,,-0.017943678574280433,
IL16,-0.09167913394471958,0.012424850658723252,-0.06565007562575544,
LAMA5,0.004393839013547862,-0.05814221082431241,-0.05270941414017383,0.08640672067625324
RGMB,0.0676769381550488,-0.01135334739215416,0.006072025523313334,0.05353180436170349
IL12A,-0.012591922968279606,-0.03138630002352412,-0.01469939839068296,0.0531965222670917
S100A8,0.006875179134546939,-0.03629970154988193,-0.006800484747833101,-0.04462424677084708
TAC3,-0.027057877790010783,-0.019801153838617244,-0.024479840643324542,-0.023812912948001277
MFAP5,0.039086111943649124,-0.033210500477770764,-0.06292402112835895,0.017681263823581348
CXCL16,0.019753857102828985,-0.04908366998940429,-0.04668047454882153,0.053297685582570996
AGRN,0.00866264512764691,-0.018783381395425416,-0.0737056895138655,-0.028192840857206948
COL4A6,-0.004503668870603841,-0.024670927964668774,-0.04901077300745602,0.09742298791955134
FST,-0.051047485970001916,0.020932756275022554,0.015223930116817523,0.04129027819440135
MEGF10,-0.017219295960962666,-0.006687199209169048,0.007230959195244873,0.04755459441480353
C1QB,-0.030497599016191673,0.0038078902651552744,-0.03480398610663414,0.10601520187552822
HLA-B,-0.09096879704353464,-0.01139110369696187,-0.00027250227114528503,0.13043461884423618
PDGFA,-0.044213160466140454,0.01697716064171391,0.002369254041797489,-0.015779967315779086
LAMA3,,-0.014038431029988366,-0.014861011625522603,
DKK1,-0.014457511151160762,-0.07679795317006846,-0.01792898699599984,
INHBA,0.014751030237054775,-0.02089095203650505,0.021513559288810845,0.023087814666706775
IL7,-0.03331475982156813,0.006084894614492039,-0.024889784758535143,
FABP5,0.04729287733792179,-0.014424890054970097,-0.007947680818042886,0.01948858247002895
CCL4,-0.04446014589350665,0.0020413670784081442,-0.05463423147220542,-0.06612268079494878
FBN1,0.02326652990853817,-0.012203185607843097,-0.050577859312693256,0.04899338839062077
TCTN1,-0.04857405618857625,-0.022338358104630557,-0.048805769116073636,-0.021965545822791827
NCR3LG1,-0.028168854294007194,-0.021137464719411463,0.07639480364507299,
BMP7,-0.023066808934718238,0.05183908065876112,-0.023498662854747634,0.02982254486444275
NLGN2,0.019520526937877956,-0.02051136767876501,0.0019656159724695775,-0.0076975433318143644
CCL25,0.01840010083372296,0.07122092685582661,0.019337471577939757,
NPNT,0.02815410794192946,-0.0004709791157604298,-0.00012401115047862768,0.058017828723928876
KITLG,0.04422795863198985,-0.04331011426938412,-0.0342036800337329,0.0007483646806747804
MADCAM1,-0.021338530275421964,-0.016482684806066836,0.09502389229201288,
F12,-0.06982105355786421,0.0906581872609122,-0.05292275296946077,-0.03949299445410749
S100B,0.03764292346767994,0.022164721456768132,0.0802740246142728,-0.0032077225286002765
IL27,,-0.01999220873269637,-0.012796412833528368,
CD99,0.007331927258403384,-0.05465909330878272,0.042122104486429765,0.1468370750335051
PDGFB,-0.05825126389511563,-0.03966163401775673,0.0030328394859394417,0.0571633992402114
CLEC2D,-0.04335275685935582,-0.01784035566040566,0.04302518561755893,-0.027787784720618228
F8,-0.012369870711064566,0.022844947279079382,-0.0019031557429213918,0.02146246703135698
C3,-0.013122808651775114,-0.019420773391206455,-0.04776459457320301,0.07232673805396056
DLK2,-0.04943342964350707,0.018911205529825007,0.03520158960088258,-0.04011089431762104
TSLP,-0.02816884988606466,-0.012992570064362417,-0.02926592285911524,
OSM,-0.05027403333341275,0.059699636451424766,-0.04006367091818743,-0.014671621356884412
SLPI,-0.009391484506593795,-0.005354220850917363,-0.009846937114279246,
AFDN,0.00989582803277421,0.03178965282009127,-0.057581490451027645,0.004272945802223178
KISS1,-0.024305752943498748,-0.01576841028066536,-0.016830644658650324,
ULBP2,-0.04069277584760466,0.014667117205403752,-0.05140585939682298,
ICAM4,,-0.013833677931491907,,
ANGPTL1,-0.02888840242795472,-0.011328484568222056,-0.031187359060868974,
LTBP1,0.02854275076116031,-0.005723917548665232,-0.005227293891060827,0.04352233286450862
NTN4,0.05981133036513765,-0.03665566712780265,-0.01575651109796915,0.035072854448403974
APP,-0.01439420711509225,0.006932259825556026,-0.02157890811395369,-0.014632087386010836
RIMS2,-0.05798785442191791,0.0329386295893222,-0.013287972683669453,-0.040926117484678164
WNT7A,0.016540547093412593,0.03329509816798746,-0.05020383794045215,0.1391105223975848
GAST,,0.08933228735915082,,
GPI,-0.020658137595279197,-0.009641426937646703,-0.01162936431874217,-0.022156281463978005
IL1B,0.02700685678935679,0.0017246196872858406,-0.04243137593104789,-0.03697606975897745
SFTPA2,-0.017275710396395264,-0.013626018652478441,-0.013692346902840602,
HAS2,0.016622266459123524,0.03452759808115047,0.023843709848288753,-0.05025932380331036
IL11,-0.029549898090661775,-0.025605658043171647,-0.037637474461023813,-0.036548388333114516
SEMA4B,-0.03733807620994564,0.009870546481096209,0.07236653037677653,0.02034694985423983
FGF12,0.010896644281164321,0.04846372452828157,0.00018594458805258423,0.026515401082358586
CP,-0.021960433416711975,-0.05022072734812908,-0.011040266419203753,0.022489087217742242
NLGN3,-0.007155050937522047,-0.015051485921339883,-0.02342333302073543,0.09114724030429586
GZMB,-0.02479659499903419,-0.019547399962088232,0.023489707448817315,
PROC,-0.02447031505881106,-0.016656810131650487,-0.02569346629757848,0.0888493209711241
TNFSF11,-0.0163520142282958,0.008423466806565645,,
AGT,-0.07577684630767435,-0.024125251412443413,0.03607383556399314,0.009353172425022524
PTHLH,-0.013633076548033802,0.07578583152292376,-0.023115824656015502,-0.046939937655740775
COL1A1,0.040056156118551775,-0.036524249729979946,-0.00840696582601348,0.1753663752629861
LAMB2,0.003980017758008639,-0.0262971653048877,-0.031037531422235132,0.09061980929405118
DSC2,-0.0452046476568783,-0.00010775030661446903,0.014704719800774611,-0.06975600042784434
WNT5B,0.05445153145059044,0.020295084766378584,-0.058650581619950605,
LEFTY1,0.028210689291193275,0.09198725427507093,0.01696503195198373,0.14963760033288698
FGL1,-0.02397363648990572,-0.02209646579435685,-0.019252858467317037,
CXCL5,-0.06431862315364266,-0.01930038957396395,-0.00680191581037887,
S100A1,-0.0004873861278833301,-0.03198814142528613,0.011281475718187623,-0.016745849775172066
NPTX1,-0.06848716520838685,0.029751119671383115,0.025793741171399997,-0.047977850841241225
TGS1,-0.07984409351726342,0.030492963037551158,0.020076008124732075,0.03976163628207511
SST,0.02363895052604396,0.019287373210236755,-0.04561678722173334,0.051884649913586184
IL34,-0.02503404129348347,-0.021589483995014258,0.004935769815024473,-0.0016966865763524774
DHH,-0.020006122643721685,0.0022464775400713056,0.00891518234318764,
TF,0.06239444208984016,0.005310022899938224,0.005120350524211132,0.07102677006251938
IL33,0.012175554718198705,-0.0375691056302216,0.022215921871508917,-0.012121957422387447
RBP4,0.012945127695701315,-0.02239228212265798,-0.031558236570922396,0.08768555557378095
CCL20,-0.02041980121269186,-0.03023024188111292,0.03917441676852005,
NAMPT,-0.06902794838530385,-0.02859349418252477,0.013847000256826177,-0.10736642874243157
