,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
GDF5,-0.0015080454874117969,,,,-0.03048389761074748,0.012207943278148845,-0.029565479532966236,,-0.014595135917205035,-0.02870579652040928,-0.016011390825773963,,0.07127387495415238,0.03608183714964361,0.04853871163413743,,0.060522191508968065,
CHAD,,,0.02270734746109287,,-0.03256317222994778,-0.01656316674271404,,,-0.012265108622100557,,,,0.05095752200024063,0.05086095320295358,-0.022752411786374816,0.0841646986847985,,-0.061326470854902206
RGMA,0.005072290379992927,0.05467101232670928,0.04729934618313754,-0.040627354624088535,0.011145405808343771,0.12039142442640291,0.09264450716618539,-0.00415136053237671,-0.0026761933565880506,0.07898381401240662,0.07249753542050794,-0.03464592038015385,0.06474855735551291,0.011286083369553336,0.0173739820475484,0.02447370703717527,-0.010390437294626152,0.02848609672078909
CLEC3A,,,,,,,,,-0.028982782611746624,,,,,,,,,
WNT16,0.052155594783463786,-0.013271365674525887,0.1318030908310692,-0.040034613693870374,-0.0022486158175850043,-0.025026957668746946,0.06300308381109167,-0.01736631864341436,-0.0295279697911589,-0.010659823783087769,,,,,0.03431580747510457,,-0.030350593981879902,
CX3CL1,-0.0071483153524851285,0.0628429170589553,-0.008391019963561624,0.008670577636475682,0.053876701694517644,0.021787921232299216,-0.011453605490024266,0.03453408587633484,0.013979610671319405,0.049735113809601696,-0.0369696288050459,-0.04468636174864156,0.10422077665717394,0.03262146621567228,-0.03063790619158484,0.013119300395362143,0.05093608668224855,0.09701996032892538
FGF1,0.025719310269041066,-0.007819852196228312,0.05583272547280433,-0.002436826780295606,-0.018140008165685978,-0.02255369191073712,-0.012325539997545652,-0.033674082645904976,0.03332224701963707,-0.03164774817072956,-0.010898556912332416,-0.04364951969792107,0.022414998386963942,0.060175473249659675,-0.0006590633126006251,0.07059846874788542,0.007470482054913477,-0.05083359168868934
ALOX5AP,-0.02536127385307358,-0.01862645402042495,-0.035789591267774534,-0.027170724255261774,0.009264558798162813,-0.01473474131506576,0.09324624252093033,0.021186699269573474,0.03306236746657817,0.006624233778488781,0.029081180804320084,0.0023284857409871236,0.006839823942130271,-0.07997638451089924,-0.03471832861409313,0.10689826723094041,-0.005642938149294141,-0.013839475527193867
IL1RN,0.03570987321509057,-0.028591320530768762,-0.08409228932965304,-0.009999496300122344,0.010132734458763731,0.047236377998565116,-0.017038388418135816,0.05402806517342393,,-0.02079431737444336,0.0025266215851972892,0.08587657401622124,0.07072503515546856,-0.05006237452310712,-0.009453393127227545,0.10353090555883121,0.03141683409837172,
PCSK9,,,,,,,,,,-0.029428675707177998,,,0.008366514512348523,0.02356634806448514,-0.010831513525998414,,,
FGF23,,,,,,,,,,,,,,,,,,0.09959934542391492
NPW,,,-0.09501659426072012,-0.007616676427300884,-0.036405409188231014,0.03299092281167745,,-0.014005707199027929,,0.06844542338162794,-0.01915230909495811,0.01954011530297688,0.05065206981551213,0.06426907410609488,0.027736724320792782,,0.11439609791831948,-0.04045908360388547
CXCL9,-0.0177057956831082,-0.021025738744848983,,0.04291395136628454,-0.031952058904229655,,-0.02060694914579072,0.015148205890038657,-0.014595133532026953,0.06526637922966437,,-0.06912850849356346,,,,,-0.0072810497252736766,
ANGPTL4,-0.03419254859673411,-0.02242764777498574,-0.07613120118045823,0.055811115993834086,0.012783643416086562,0.0013261567813804501,0.03795227197022424,0.03775575482482214,0.08611881243529389,-0.12316876323593348,0.09976126761817845,-0.09378609140350193,0.051087952214616456,-0.12539681552181242,0.060102913728980877,-0.006416304162407906,0.015161224513828246,0.06227545733261206
CCL11,,,,,,,,,,-0.005221340861864068,,,,,,,,
UCN2,,,-0.05572696843516351,-0.02011717491290535,,,-0.0180550134148525,-0.01581892880351713,,0.01734558953716704,,,0.05773621589703774,-0.027356648374772474,-0.018119070356172138,,,
OBP2A,,,,,,,,,,0.003587340823696944,,,,,,,-0.014552314383694642,
COL4A3,0.09019170627065795,0.09525070272926783,0.032610944774302986,-0.015926238928214646,0.04063252698707254,,,-0.020463462288368053,-0.02099722793689062,,-0.02168592170464132,,,0.09579599125949766,0.03516550894372565,,-0.023539884017234135,
NRG3,0.10641595509159466,0.03732084763381793,-0.03520266540131189,-0.010519354058758609,0.018456695808240487,-0.04658923376755533,-0.06914484330844865,-0.002066286165192306,0.035836262128942524,,-0.05249983832295989,-0.037053645608033745,0.05518765084858648,0.08377251840771707,0.05280820993594308,-0.04794101283633536,0.021019903928255108,-0.023860373631797178
IL23A,-0.04194468439343767,-0.0177025591066233,0.1086581244381548,0.005035187386744714,-0.018728448211463293,,-0.022087428876724175,,,,0.06495842515310288,0.052451326883301494,-0.04445750792170781,0.03535776460141027,,,-0.02100742709003299,
COLQ,-0.030549991613897633,-0.032607640103407956,0.01123724500441305,-0.004859972887545132,0.06379479966403392,0.10729034187332526,0.005706507988790639,-0.03741892553071179,-0.04774757985024208,-0.026921079860011445,-0.0058861124424510166,0.021206458817473572,0.04840405084725496,0.11054999431295522,0.037669463791058594,,-0.049375619654034426,-0.05794594677769466
SCGB1A1,,-0.0134672471140366,,,,,,,,,,,,0.06886769614391304,0.009840112893781014,,,
TNFSF12,-0.021288447980309377,0.005907069185059316,0.006904336969401342,-0.05540184553792204,0.019229561568326926,0.026740913357269688,0.040291739331214715,-0.0592610445227825,0.018953470722608945,-0.032097160675064504,0.021462678605214246,-0.05476946657933904,0.008895237973017667,0.01474790258268085,0.029673525641889565,0.11378350129012332,-0.01619201751403498,-0.002343721374306593
DKK2,-0.02748455533065068,0.0045638977877292125,,-0.006048542549794576,0.010172369366373502,0.01749988655213415,-0.03215486737225824,-0.01621834639746877,-0.01004300489528505,-0.035251687930031486,,,0.08213685635807304,,-0.0024828464605953973,-0.026148168362580416,-0.032545969585740187,
FYN,-0.017813888196386705,0.09793304108658119,0.15138147238454347,0.003176781134978114,0.01825210838451515,0.1313083586286798,0.10697020082390243,0.010590859358133664,-0.04691862003925416,0.028941578459812586,0.03215962814221629,-0.014321659271169226,0.041730471945953224,0.14041542969667406,-0.016189683462022503,0.007132959150704222,0.01970831659533421,-0.050462225990945214
ACE,-0.03723283833808466,-0.01035733488540942,0.0540464468837533,0.019119518921389453,0.010321601986441265,0.031939737226187495,0.10772436988131573,-0.015588717642460288,-0.015229220514357789,-0.03662205573415155,-0.02284412146127024,-0.02530812661592186,-0.01890330735624529,0.033480059921464946,0.04378580628982874,,0.005663866920586435,-0.053664423341059767
IL18,0.0035991721344815356,-0.04428581650410963,0.12885713439264185,-0.023595408651018564,0.029088501872936694,0.049312944001693795,0.057882037962851955,-0.03376907898311171,0.009935921819178262,0.0657177735516103,-0.023137536036898807,-0.0007591854413990694,0.031475352291533,0.08653653633401913,0.03748211922330177,0.1342315033967526,0.014311449404457189,-0.057721198151365984
PPBP,,,,,0.014249872835300574,,,,,-0.016605156411409222,,,-0.003066529102405126,-0.033705352436594116,,,,
CCL27,0.0352877426187655,,0.10246375728066902,-0.00991468991179937,-0.033505512419370206,,0.01656510090347647,0.06534306934372493,-0.010345739988249173,,0.02143172826803095,0.005478797804225523,-0.043266517025037206,0.02753516243818481,0.04533530842872211,,-0.026248863982281354,
SERPING1,5.446718994987722e-06,-0.04105496446503371,-0.0016833424987936815,0.004850601537772212,0.015744792137026564,0.011049556782896272,0.08902328538867339,0.03543048704204249,0.03190029051843952,-0.006573133801440557,-0.0638076594522395,0.003130083872223224,-0.02535745061083988,-0.08265499159423755,-0.009005477841140775,0.03678614562194805,0.019443590401292035,0.05394479318776695
AZGP1,0.09035570666889238,0.05046741278049677,0.051508151859156644,0.09630697059400721,-0.0004714288861870319,0.04472526700084914,0.005445366037402051,0.0223950111436451,0.06652801521528345,,0.06606088170316939,,0.07498495212085908,-0.03384940906160785,0.012325964896653009,0.05732580810945238,0.019844233198427163,0.06793198876670484
INHA,0.06089479801979769,-0.020637044879339147,-0.0021224735357055265,0.04405726553869363,-0.015090981002595134,0.132460707287133,0.05349427438127776,-0.009711377814891549,-0.0159396359127349,-0.0305550590377398,0.007898325485034665,-0.055190168026325356,0.014050064994723572,0.08097973571424426,-0.00985110168735503,,-0.013325402194001038,-0.0365129259812163
SEMA3G,-0.0372482899905085,0.06637906992514624,,-0.005586375134280251,-0.03622175193723357,0.0643018360870033,0.0903782496023232,-0.025086247926187365,-0.019468538272287114,-0.02449030353272265,-0.024471212943101166,-0.010330235773393506,,,-0.05791573538083249,,-0.022837291054312904,
OXT,,,,,,,,,,,,,,,0.04344857165438563,,,
COL6A1,0.013579172122512664,0.013734135582052023,0.013369058053740404,0.008368462475860717,0.028939191610879152,0.08968523454322776,0.12903284418435698,5.9806258220828574e-06,-0.0029305983718504675,0.019133652523964918,0.05426865443729114,-0.050518831491581984,0.04175012266524051,-0.1314191360979998,-0.02065324417839358,0.05876930712250392,0.012342251723692622,-0.07039018200898174
FGF17,0.0649707530772639,-0.014768943273752461,0.024026782887638022,-0.03775962275681229,-0.01655979615812245,-0.014953769276940818,0.0727965261493396,0.02812682055223609,0.009328555770225943,0.06317087913859838,-0.022766895957724,,0.07329699135725667,0.08510013824622657,-0.04421290274207561,,-0.013863892316883888,-0.03950626223394213
TNFSF8,,-0.013072680423438905,,-0.025662402435619697,-0.020964912912569886,,0.05059210481061535,0.008421480161317952,,,,,-0.029386195256758403,0.035499588137176664,0.018925281838756712,,0.022731471313566922,
FGF20,0.056406376854908805,-0.0311612342948775,,0.030096601572195906,-0.009418030596266776,-0.022288453330772805,0.05626434105963892,0.028299561682700376,-0.020762297152218712,,0.027160702476215194,0.13443568212975246,-0.012603672323164547,0.04348949327717093,0.02914473149067676,,-0.02386765449251703,
ICAM3,0.015829057256263948,-0.046854633684388004,-0.003867669110851199,0.032985349731918155,0.013523330210600808,0.038406670677291435,0.05248940989611796,-0.025612551223499893,0.02133725373650291,-0.042088732965479575,0.052890232882982106,0.12839240406765196,0.10933923003204618,0.06934609495564524,-0.04664381080150015,0.12922998912371353,-0.027528280711195476,-0.0006731493964466462
LAMA4,-0.024472380457737912,0.006090589063030588,0.08730040190338823,-0.06471664527089079,-0.02030919768265692,0.011719956791162523,0.09886335540360344,0.045057855502448216,0.030831386433801504,0.048084901757921274,-0.032134217809346076,0.06265158382052977,-0.02395075738078626,-0.015240590299093661,-0.027908715937958132,0.012131857266853322,0.013839072626205786,0.05740515127665615
INHBE,,,,,,,,,,-0.02184322948690067,,,,,,,,
DLL4,0.04564810609922389,0.04315026903241887,0.018175482247914376,0.008159847651941625,0.009042019112039902,0.0697364855538324,0.053569945516250904,0.004661011061748369,-0.014486966971917932,0.043141782434284515,0.040385565868983786,0.03730755820212042,0.014545995080909719,0.002825117701397948,0.05021848489850402,0.004569787670405214,0.020751853585435544,0.14399496262754308
SEMA3A,-0.02602954627952505,-0.024611258308668477,-0.027804817032123962,0.019516364758484686,-0.0234809006644408,-0.018567962331076587,0.0005912303943990275,-0.0342797130092694,-0.006119646478821785,0.00977678371527925,-0.03406626432207901,,0.12578865793092792,0.06039350671583151,0.031421115171388,0.1049099961589895,0.024258629114120037,-0.029527081952752755
RLN2,,-0.014039191637073933,-0.00603331626233834,0.018471450071505316,0.061256697504171814,0.0027720608477649024,-0.004165359902603991,-0.013192237973248939,0.045536551623312056,,0.023766084053411844,,0.025751993974391454,,0.030599666107842257,,-0.01600048715236273,
C5,0.024180166442378276,-0.030657110060917273,0.007246232440466691,0.0019832852610552096,0.02004329034718845,0.019317250753568636,0.14242865556536038,-0.020897244435604083,0.050138479457541706,0.12565207957091942,-0.0031538511912324175,0.07358312363176059,0.0054773502204807705,-0.009801206468863703,0.04272066577960513,0.017587018596590696,-0.0044880985268001454,0.055758467838777574
COMP,,,,,,,,,,-0.025802123579502227,,,,,,,0.0658419949266511,
EDN2,0.056958721798980025,,,,-0.02757236531788717,,0.01020323011895446,0.01811380571276121,,-0.01731188090025601,0.06535166116847008,,,,,,,
C1QA,-0.0369707010255672,-0.06449129994719008,0.04634883403017656,-0.06191435955714755,0.007584394254272912,0.06737124004121979,0.09599586617983072,-0.04158707741617315,0.0523556322337575,-0.0366085798546167,-0.02436799387048742,0.06805381865884615,-0.12191131948329895,-0.019711522495029225,-0.04880966169303405,0.02504663427410962,0.01628912563606956,0.009519970175704712
UTS2B,0.007639695714824317,-0.015969932333516724,,0.031532519320806716,0.07219645339635922,0.05540016217151705,,-0.011403271087897229,-0.001761317238049658,,,-0.019497289995230812,,,,,-0.01704848746127744,
COL9A3,0.028878822391231868,-0.0021320735039316503,0.06186608457802573,-0.028562988813326303,0.07259940358571121,0.13067233210417253,0.06298508384581596,0.004138850415929775,0.03094433768681433,-0.028872764677002588,0.00878930641099553,0.02744241722436081,0.17126093474158663,0.09405465130480671,0.06058030625822007,0.04578097037414281,0.02122250449372139,-0.03130471356294283
DLK1,,,,-0.035838771871798465,0.03950835374782711,0.02953854577693192,,0.039332904192033766,,0.042088364712865235,,,,,,,,
HGF,0.023074316029719332,0.05523240231082767,0.015961185207597862,0.009960751350808178,0.08941560891496576,0.04609577187169313,-0.016891077031692712,-0.0077073426825884275,0.025354566664100315,0.0018637751524654335,0.0019216188576836948,0.07565108192363625,0.06724833758573755,0.01669934830922925,-0.04499027327250554,-0.02679187234235525,0.04204941034835715,-0.06456568907771011
GIP,,,,,,,,,,-0.022935168003406798,,,,,,,,
P4HB,0.09495682668070214,0.02017522436353409,-0.07079454601804916,0.029312871982943245,-0.028461319763612006,0.13614182578562484,0.07585881050828165,0.028519694470794405,-0.031242883876244996,0.04504913778625216,0.005739937981620984,0.008495905679686897,-0.015546180201797566,-0.13678346960599314,0.013043475327474716,-0.007141828834950158,0.04216700399687696,-0.02998558777766646
ADCYAP1,-0.04938850696112469,-0.019839127483718567,-0.029050982867848414,-0.05229146377188927,-0.028327484364739326,-0.04592341920589166,-0.030982903051488507,-0.02186755799069073,-0.019798812616186334,,-0.02430566450283221,-0.0486063267496613,0.0020784297785029575,0.0014056004714019712,0.027099395445757887,,-0.024512343678176358,-0.05688738561752876
GREM1,-0.0031709407449637132,0.053609502275879455,,0.003993857510073276,-0.03771795301062521,0.09110082652174512,-0.014969692457054165,0.032153590604324093,-0.011747292483594785,-0.06348198748338568,0.009588008122805828,-0.04114877944801744,-0.030990229631950274,0.021508830978814196,0.05014081509946735,0.013223059250539557,0.013982002649200425,0.04859202403709399
EGF,0.0018767666497523307,-0.0043420640927155,,0.033492710077942335,0.013975625004601993,0.01620071411964142,0.06845363119441,0.04772035915522721,-0.018006262146573682,-0.02257651180273901,0.004396801173057582,0.0007994741437237862,0.09306234854206429,-0.03784205420276837,-0.03445889760154654,,-0.032875804975509716,-0.05292312720802322
VEGFB,0.03362500823184671,-0.034133777542065966,-0.0491193210271835,0.06388436248711897,-0.007317784782838386,0.052519643994674105,0.07073526720932918,0.041682770347371834,0.004191969659874573,-0.03623839599550054,0.05003048655819545,0.01042256719609123,0.019261193877323397,-0.06979946719187015,-0.05453002231327974,0.004696719830140028,-0.01274300759341849,0.002635855147081332
FARP2,0.0014068977868596255,-0.011069058902370877,0.0696704100037298,-0.02570562016422296,0.025979094969733336,0.09735918442196557,0.050195901828520524,0.011841765911238113,0.026963815863408996,0.09253392527936896,-0.007130579094477187,-0.06532269006294977,0.07686092449795409,0.08932165487756595,0.021371089503420076,0.010158012989395634,-0.003097992626633805,-0.03488096776458766
BMP3,,,,,,0.09411856079421507,,,0.012581303305823218,,,,,,,,,
IHH,,,,,,,,,0.0014351103338114003,,,,-0.003214559431976269,0.06462455645160488,-0.02861359989767873,,,
LAMA2,0.031136543299359165,-0.026143527558393206,0.014383185893718706,-0.0377134869908315,0.048353857220678316,0.045183947407151655,0.0814787978791315,0.038292463543440104,0.08425227104576563,-0.029709749962048247,0.04787831851007403,-0.019094358761095713,0.016845916752383918,0.050186394684781054,0.0019943865033714985,0.023474031231044433,0.005031412920718106,-0.03894029070558442
SERPINC1,,,,,,,,0.09847880229723087,,,,,,0.14626130442041543,-0.007486304434785516,,,
NRG1,-0.052205718649673695,-0.024343744844502375,0.034639484476757985,0.04232234518529244,0.0018525749240278998,0.007184879887693026,-0.03752775077491408,0.01613943962719291,0.0365732425961604,-0.04489340810637254,0.03774848309350694,-0.029981616653047376,0.03570024013430572,0.08907244597653195,-0.031519197190116484,,0.029473807959263992,
SPINK1,-0.030564999965149324,,-0.08325625947150204,0.028569545495459984,-0.03749118526140146,,,,,-0.029428667618243583,0.02395719026520637,,-0.053649959916957424,-0.006813389532253101,-0.03796701182417198,,-0.02230402703872998,
EFEMP2,0.032797605884002046,0.00992366568719337,-0.03634855254501644,-0.071165383276228,0.0763959488480571,0.09556724594967865,0.07584769233756747,-0.009519518935611348,-0.04713089920996465,0.013137724633144771,0.08638111598072191,0.047580636393811826,0.06270282920855555,-0.04267690591402609,0.023392716423161226,-0.006555182560172578,0.03368679961932522,-0.0038358812794263165
SELPLG,-0.029379447092798362,0.008235096617470343,0.036608159795631395,-0.0687062313035732,0.0437109176034178,0.009210701356580135,0.04218549908457049,-0.004811613330178891,0.005771513177072532,0.04425486525393418,0.011514197285243501,0.10503359004033297,0.0885008581705262,0.010794555601927616,-0.047365613217566535,0.015129458147278344,-0.013392173731733915,-0.033304727329602636
GDF6,0.007514534084924609,,0.06591296766628342,-0.007628637524392731,,0.00042810646210785956,0.06485710421353846,,,,,,0.04973908909550651,0.02794974006473811,-0.009366320771365568,,,
HLA-E,-0.013382970151666193,-0.016261186867366946,-0.018279636911489584,-0.006764430993741915,-0.017739342909952854,0.044177216405107876,0.06248929172866983,0.013789156126730047,-0.028690207716023226,0.049474125945259136,0.07118967486078033,-0.03995240193843293,-0.056109065206433335,-0.09449576908426356,-0.023084588917273427,0.02881241975084529,0.029909278683564664,-0.00852109765363256
PTN,0.06667213044834504,0.06232105074062964,0.14218904030837962,-0.04450506857633206,0.005124592168085479,0.15000729762837958,0.14314859777736458,0.022187075729947058,-0.01175719935846054,0.05728573396932783,0.05864423724770788,0.1340007979711698,0.10751185589608439,0.04341386965009428,0.05420919011842262,0.05927498831353933,-0.023403099070105057,-0.06384812409023156
CD274,-0.03304096432455975,0.05470671605553711,-0.04449761076260543,-0.027352491952968315,0.014781519853962314,0.025480774784125398,0.015016695969318355,0.010820557223622457,-0.013934474103342717,0.06914030758236539,0.02339396244114039,0.05233673744783943,0.09391027286919494,0.022866458729498607,-0.04152482028517307,-0.008594520393728343,0.028213471126678494,
FGF10,,,,,,,,,-0.013124741200456867,,,,,,,,,
CD14,-0.03425713891957132,-0.05203120445137737,0.04575866318169912,0.0077572154054020995,0.05844401102659597,0.07723002736178924,0.0750236406485916,-0.03025686590024504,0.004503005102943812,-0.0362156300552101,0.016607981932831917,-0.026499710392294717,-0.01928213556091273,-0.04090888790113162,-0.033055918919820154,-0.0007700070136053074,-0.020692864003829983,0.048554685480331254
SFTPD,0.07609875846004621,-0.007234111878004585,,,-0.023544136180387216,-0.006703672949034051,,-0.020940434602259392,-0.0043706037125321815,,-0.027889538145198657,-0.021929334567110048,0.014452072577534116,0.02561473948689089,-0.027445746618703127,-0.04259754509520698,-0.003283088178207856,-0.051413673088482895
SLIT1,-0.006939505984817045,0.0016109447074840503,0.07077321093617081,-0.051662731628470134,0.044118516983307474,0.07447246936107278,0.051173274773451474,0.007343013605741299,-0.027633795892186532,0.05750363304847781,-0.023777880928349645,0.08012277916918868,0.08206892235905573,0.03356342853044472,0.07880012981272765,0.08058947273036801,0.024328626752389962,-0.016403743771875146
LPA,,,,,,-0.019490227536005877,,,,,,,,,,,,
CNTF,,,,-0.00628324115076909,0.09896141325559683,,-0.022893715813491207,-0.010399904288683726,-0.011747291468304008,,-0.019152309183756114,,,,0.07826587490524828,,,-0.05141389371263423
BST1,0.05621913860521775,0.011003577561139852,0.10053223597051124,0.01284075990817455,0.0443592652190266,0.018677858035507616,0.1041339578297945,0.04560452889320865,0.02862684634178034,-0.007657889082129227,0.04531415604699825,0.20898104883983648,0.056678026448863564,-0.020466882325032593,0.03456156068325954,0.16628388959413404,0.10303448066217163,-0.003665964620422584
AGTRAP,0.028794255852087593,0.028161105935621718,0.008298270011000097,0.03651303527132234,0.08320196009458868,0.06377828680036321,0.06876862245808849,0.0431912754926674,0.028913653818686248,-0.030804927677976955,0.04790885790840804,-0.004486859533751187,0.00016601480667247011,-0.050409523650896654,-0.029460773005002796,-0.048186100158371326,0.06983962351043725,-0.0917340143254396
LAMC1,-0.02554135604220225,0.09525419278655857,-0.04161662565152643,-0.03263722729787616,0.042337899019751796,0.07332542003541129,0.13093016517078682,-0.014420277266344601,0.040823106399215145,-0.04042249307768297,-0.014961614340874237,0.03187049252533921,-0.02322233471398987,-0.052833922038931835,-0.013116279670230303,0.09554865983230386,0.02428373196868341,-0.028718822414680288
COL6A3,-0.034723520557994686,0.10683979741054284,0.02652767815292038,0.06401269803644294,0.0017272268196241876,0.006920988309477243,0.00948242195753311,0.005305056578221468,0.002557931985184158,0.006082907976134333,0.00308897494346611,-0.056606801355862255,0.03217204367273857,-0.07644463025747628,-0.03221001258358759,0.054127650301235675,0.025919378975768084,-0.055828980892477155
FN1,-0.025260268080778754,0.03856013230570242,-0.08635213064150883,-0.017129461560662824,-0.049198662076275046,0.08047120025236362,0.11640485089845648,-0.017717010160287806,0.04194649834964626,0.08352908817869946,0.02995428893552748,0.04381234461315646,-0.10486089460489056,-0.11724423790318449,-0.026910135983716863,0.044452625757030934,0.0083743811959289,-0.041871145959754455
MIF,0.011454074362890771,-0.018391566321930657,-0.11214462860640823,0.08129101050221085,-0.03363912811959084,0.038362465605304485,-0.025749271084316547,-0.014294668834472867,0.004862355747982031,-0.027851332381776416,0.027357166955682823,-0.02332603542996143,0.11727807203635893,-0.012272229115115935,0.02731397508926249,0.03354250777329774,0.0229828977539162,0.06260336058393252
JAG1,0.017638722880695516,-0.03209548335827694,-0.0530308289708109,0.005774056804910222,-0.012251137490880443,0.08388623667088867,0.118494898171183,0.07960051342121865,0.04623914468303894,0.04049047699492736,0.02024652001170209,-0.010948316856966926,-0.06493771682428069,0.0073517547822313034,0.06055761176990691,0.018520229546132444,-0.006513162183466133,0.009231410858417123
NID2,-0.026585081628901906,0.08132344577649626,0.10994060873277989,-0.062626039853075,-0.02213646880659038,0.11524796580078624,0.10058167721303259,0.05682280741131038,0.010102895629454019,0.052959423712322644,-0.01029232642654338,0.11749256509899779,-0.006032264816328141,0.04462693177808827,-0.006455491476893165,0.07632026854058,0.016121912752838658,0.09336751919305297
EFNB1,-0.026160217328951744,0.04117445091993739,0.03586429511964981,-0.01867314958976108,-0.03343548368270962,0.06603080635098522,0.09181387270875611,0.04548984945541545,0.019365179142526213,0.06266115271820662,0.06753234265503091,-0.11858849685225924,0.05347535877409777,-0.03751310993223316,-0.021414294301570113,0.03880770803197283,0.04755077813025339,0.1420960176073735
COL4A2,-0.0285138907013468,-0.009251655922593898,-0.015700117201224776,-0.05708795344458758,0.05251675235244434,0.1015640622336624,0.12415816668986253,0.001024357965513464,0.01687015855260747,0.06084418794527079,0.02190858486979425,0.056317775331029024,-0.053306222999620095,-0.06173713477650712,0.010318170539332691,0.020698711932241542,0.021707982218482174,-0.027356025348255913
SPP1,0.01624974214974566,-0.010652671446582641,0.07720870555742591,0.10336512995912926,-0.011352076212036058,0.13115654338250776,0.10813856701820519,0.046583524889518106,0.015399215335440029,-0.10554875080971864,0.102201964698609,-0.04056880186512188,-0.015329580824094035,-0.07199976163635403,-0.02613976362258753,0.014953100521510334,-0.027199555844369113,0.07320333443266126
PODXL2,-0.019218017756677985,-0.002032461715413415,0.0385002936274867,0.0358126455720584,0.03499028604653926,0.07726097025211463,-0.01788280671941395,-0.028825416295893774,-0.01946659524606076,-0.015615839177468194,-0.05229866930002477,-0.06997579350914292,0.034981635460475106,0.10743176203218988,0.09939658114151512,0.019733062128188518,-0.02631050769216299,-0.0016296100187588672
IFNE,,,,,,,,,0.1600979147550283,,,,,,,,,
FGF9,0.02925358168201152,-0.016346086302532762,-0.04158002794995881,0.0272458575118943,-0.007946156704308859,-0.008313873432769731,-0.05314256857761108,-0.004682427261946953,-0.03317087649059213,,-0.0357671115343283,,0.07215322219590262,0.05226766919337259,0.04025014966610068,,-0.02264667415222595,-0.016142699013529105
ITIH2,0.07579902858099243,,,-0.004857153967197341,-0.020003442314712235,-0.030997464197262393,-0.022291513627232525,,0.05208950040260708,,-0.0019074118287540408,0.055144066914167816,0.06556756195980087,-0.003219329221743322,0.024052141495527365,-0.030083096864729902,0.041236225713105784,
ADAM10,-0.008422811817557425,0.02123629677876644,0.01872706988749972,0.002350327173342352,-0.05439023501712417,0.014071080228892151,0.06186092882159365,0.056802320060856705,0.00983287532928316,-0.038056982708167555,-0.012539212170759796,0.01695887491206358,0.0028873020263526024,-0.09493255642970318,-0.03384238960517055,0.007315161251781227,0.017914554927169576,-0.06050959132819094
CFH,-0.04963743541032976,0.021576495920189398,-0.02143990922637952,-0.042578692386081876,-0.04174680520258669,0.0016399618153821946,0.08749689396729474,0.0006606077947073815,-0.028742331047914123,0.04307212702695514,-0.005275443758795897,-0.08563070179782226,0.012151346904744738,0.014446381103421117,-0.04611465861275316,0.009246901357368196,0.033808727533415746,-0.04972745868169766
COL4A5,0.007797198255488706,0.0331283006775051,0.05231359869939193,-0.024191863687432997,0.009170595049289867,0.09554280836557937,0.061066135287931,-0.012913146780390867,0.006473873113125658,-0.029691966433033436,0.031894976511374754,-0.053052839678985574,0.05931109095126303,0.07881589657702533,0.025847647581560867,0.06495111627597175,0.02778171407319507,-0.006839339480090501
LTBP3,-0.02897231395700008,0.018845398690216338,-0.034819572947927487,-0.028352411461076987,0.016427373108242604,0.04470995964404117,0.04209294139574989,0.0006921712782463437,-0.015392890227015043,-0.06832880324642253,0.06669053890846946,0.0467451028871991,-0.01655106044415948,-0.06959851324795152,-0.006769219993494548,0.02384108672185705,-0.0109496069188192,0.009004632988678471
GNB3,0.011363334083150633,-0.0015771070919991096,0.05834499651409827,0.015072273982791401,0.05511840789048202,0.12555037851820924,0.09799558057998553,0.011117052889463687,0.015986105107151833,-0.004947887217900099,-0.022847651087659796,-0.017297038772394357,0.10342793509407051,0.0941461330110425,0.03402196972285463,,0.007073557043701717,
COL6A2,-0.0031216177416420084,-0.03313738811676678,-0.07520274318037592,-0.03156338065478539,-0.01530912431033404,0.06392254461915446,0.04651002861568708,0.0199302996206172,0.05780789819941439,0.035687504610185314,-0.03426174769202207,-0.09007075770803112,0.025626982674980637,-0.09905350667481298,-0.016660796031454542,-0.009532968108669456,0.02218504821283624,0.07052837374568009
PLG,,,,,,,,,,,0.07204562262461052,,,,,,,
GDF9,0.0314808556235214,0.03193807848904774,0.000494162286230342,0.02454984178957759,0.04103588116662837,-0.0005743057284268311,0.11073009787341477,0.04299668135411903,-0.01800626205073646,-0.024152491056109764,0.025480002908666484,-0.08736188112322986,0.17696043858715407,0.0018485579236163425,0.10700357874392798,,0.020492832940434035,0.04100964262204315
NCAM1,-0.007828515110175923,-0.00615714059942101,0.07573595378535722,-0.042526548536648036,0.03544999015429753,0.026439930566069754,-0.01350523819637946,-0.0013139318158248642,0.04909150052153663,0.03321733001175031,-0.01830004053954997,-0.010862255798142957,0.031149688697833477,0.033428875875807805,0.0428018074093897,-0.07431437737361386,0.00499455146402709,-0.052919415278540945
APOC2,0.03391667554300286,-0.033688681066291117,0.05413942620731134,-0.07436249194300863,0.02331094050506063,0.040176292165339286,0.027559416380107733,0.00794970166650924,0.022132324851593575,-0.02384306422639542,-0.019196259973584803,-0.014286412052773364,0.15572077926863342,0.03469008742951888,0.024943413169393993,0.0854804435165216,0.05933129816439122,0.06686969429774145
