,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
SEMA3C,0.1283040560126926,0.006724935813616212,0.055823942450878,-0.01750426488160536
GNRH2,,,0.11153773346619962,
GAS6,0.0037354491890478248,0.0374978442508201,0.014070513408018839,-0.029337105914286298
MEPE,,0.09505975525937124,-0.004294886064792797,-0.0492010274532962
SERPINE1,-0.04636439626639006,-0.007427467879198805,0.05675090150218784,0.1240960063367485
RSPO2,,0.05619299883903026,0.03579061753400158,0.005074587034344236
SHBG,,-0.018848373661739488,0.05307267497000581,0.05403652965597839
LGALS3BP,-0.030051744247900577,0.056273573672102756,0.1330564904160194,0.07517997855408547
LAMB1,0.030811095303803993,0.08186970753959215,0.030529849392334094,0.023906852616730166
SPTBN2,0.02965883800141106,0.05295039202897241,0.05144083381400244,-0.047326636540560046
COL1A2,-0.18747570358872412,0.09624624706464978,-0.004330429891176665,-0.015452639895056245
DEFB1,,,-0.003908836076378014,-0.024871682248194124
WNT11,0.08544724289404682,-0.02821410723324999,-0.029951636839963897,-0.022329033693254667
LGALS1,-0.12121463501585897,0.041573870198643635,0.037132179040233096,0.08400943048110693
BCAN,-0.024464890792756367,-0.009559839911971877,-0.03459607021482138,-0.1073496627794904
ANOS1,0.03757872837013632,0.03737952249037096,-0.0054552372282942446,-0.0510556089857847
EDA,-0.02552153823986959,-0.015778718553094442,0.05068537372759456,-0.03958218193229098
FGF22,,-0.018009133343667435,-0.013849431814389869,-0.03104533665963241
SHANK1,,-0.02291668511983993,0.0016361508865472914,0.04560423877613018
NPVF,,0.08663083708157611,,
RAET1G,,,0.04686421128010473,-0.020563983874978733
TGFB1,-0.0596788612808991,0.07273158565230846,0.07472935135349949,-0.005386202180788448
MSTN,,0.018998550032867646,-0.029507030584040625,-0.027806766770815405
WNT4,,0.027404063877295038,0.08275225421791041,0.07895303989398374
TNFSF4,0.05856954796882809,-0.03938105982906662,0.03161623941910142,-0.028655825551803883
NTN1,-0.058899500671697004,0.01660549209671864,0.11087597054667962,0.013634824461300816
CXCL12,-0.05028236051758671,0.12208059012532413,0.015010300271045909,-0.017877977421006837
GNRH1,0.05343478664988644,0.08297928904328758,-0.01615883638064491,0.09782806016160228
FGF8,,-0.003579309231335845,,
RIMS1,,0.01698598721843322,0.08474844405360327,-0.04253844863272071
FGF14,,0.0319849809672052,0.04564045039462629,-0.05147539574964106
IGF1,0.04048850823146689,0.13175149772892375,0.082731837750089,-0.04538198452201547
TNFSF10,0.006229462798287836,0.05207487782574184,0.07206436901264601,0.0343849344934664
GDF5,-0.008430655156911927,0.059344464896953046,-0.029083718336528983,0.032361259471179384
CHAD,,0.026524258436362327,,
RGMA,0.05717866069761729,-0.01624003653993306,0.0027251089204992324,-0.03761428666720965
WNT16,-0.06841527843225706,,-0.028279227979228747,-0.013698329730944111
CX3CL1,0.05229460459185869,0.02602065621048886,0.01474197292502075,-0.01419146159733302
FGF1,0.01884341429922778,0.052593039776663485,0.010010458724277006,-0.07753193822972665
ALOX5AP,0.1360944304548668,0.015494691644777,0.030654848382377146,0.07676773573564523
IL1RN,-0.03015249856821588,-0.008934343955665188,-0.0067553819022628985,0.006583891823243161
PCSK9,-0.009512284283983133,0.05419772211958145,,
NPW,-0.02510374858129422,0.029400591796709296,0.05137129108675215,-0.05311787706588638
CXCL9,-0.007608336746245879,,0.06831295248244781,-0.013378855920944767
ANGPTL4,0.046259612778539475,-0.008886664405606698,0.12468797314649496,0.17291407496429093
CCL11,0.052332049533612174,,,
UCN2,-0.004341952544047849,-0.015616745253799743,,
OBP2A,-0.02024864129541217,,-0.009255966159161712,
COL4A3,,-0.013658194940778244,-0.04100735439104775,0.05685850805744384
NRG3,,-0.026633082823533615,0.057626204854344054,0.026422467681619072
IL23A,,-0.0030810297652976216,0.07763516425917667,-0.02760619771675485
COLQ,0.04711779970182302,0.031715473843815956,0.06636960061758998,-0.013341974741106226
SCGB1A1,,-0.021705956338766017,,
TNFSF12,0.03126856030576206,0.007434495039958681,0.08134793356222447,0.009301182068589016
DKK2,0.09496691532208114,,0.040883284241324626,-0.034859531322003354
FYN,0.033169509156253864,-0.022924680449381604,0.01996307152881003,0.0034527445689111276
ACE,-0.02243347293048651,0.07866971175134733,0.06864074744590538,-0.11055083660042296
IL18,0.004228614217206023,0.03520241786758782,0.08146667760517137,-0.0793752044441663
PPBP,-0.018923171586303376,-0.02043192138372256,,-0.023047555423849408
CCL27,,-0.00036572009114423153,0.05409304057885627,0.003188059635898474
SERPING1,0.1699973382697693,0.053630039604783034,0.09172534795013848,0.003985955400837758
AZGP1,,0.0011866457737544922,0.10616567174568257,0.07579505498808872
INHA,-0.0006210089768878746,0.009212524817951423,0.013451551094071028,0.06019565957205174
SEMA3G,-0.027909054541150946,,-0.02785425234996224,-0.04207805150527891
COL6A1,-0.18466542186136028,0.09679749709222836,0.032297240923535066,-0.045046318884195455
FGF17,-0.02149702596654563,-0.024250235922526692,0.09601736552969907,0.03940918665108912
TNFSF8,,-0.0189069481084686,0.0051542028174520835,0.12995922182910763
FGF20,,-0.01479333921967578,0.08209878326745691,-0.019212355247380734
