,UKF248,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CGN,0.002111987880648382,0.003512731170463309,0.008736559798036793,-0.0038812270108856367,,-0.048162353577396635,0.04627563190062314,0.03169247098490517,-0.055479792385597526,0.003961433981082741,-0.04811005871979907
GDF15,0.02125579858246297,0.005753877899972811,0.026046832150413146,0.023763513475282168,0.051858901661151015,0.026577450244200704,-0.01122024563867259,0.04751314966017235,-0.011308153513434385,0.03175147498810568,0.05298330735795222
SEMA4F,-0.013614104457878213,0.038090158105234966,-0.02242058023778649,0.03663785422432658,0.004392872909342844,0.008065769414770468,0.028452629882378594,-0.02611078547973789,0.012294647764288914,0.060344834328521536,0.0018446652128260076
NXPH1,-0.02191654405142194,0.013910368551929488,0.07373056210066248,-0.017639696757491344,,0.05446876118208776,0.0028034490470495842,0.007337981238180164,-0.005443086125721292,-0.06475431668821596,0.04159558191422049
ARF1,0.07867040691748838,-0.025595207820085113,0.0010982195401292925,-0.007679403476003427,0.04100587566313627,0.03756029607438159,0.11451578714480794,0.04323654852954321,-0.07679102347485574,-0.013170327462503338,0.017707418869978588
DSC3,-0.01130693047880153,,,,-0.04106170489590891,,,,,-0.025281661172595442,
EBI3,0.0655513696106999,-0.002771841103285735,0.15248217552045792,0.01528689337865593,-0.009979257804391526,-0.007053017984259472,0.04882009303471247,-0.043833253734127706,0.04383402569672582,0.07799832920890566,-0.03335264848354906
TIMP1,0.03374660774008592,0.022377105164778262,0.1229621661170993,0.019841225573542814,0.046737043403099414,0.08634508019735634,0.07257174539170179,0.011009737955379122,-0.007190052993232246,0.05561921177751201,0.008845372719681794
SEMA3C,0.01824364792042406,0.0321664167383757,0.009994154873496247,-0.03883779799672616,-0.04702156162379418,0.05887720104465877,0.07209051314199451,-0.018122096352957643,-0.014746731320942763,0.09115036204281567,-0.00555352559921923
GNRH2,,,,,,,,,,0.03317451789967039,
GAS6,0.009942783001555811,0.00032501409467209887,0.05985334358341853,-0.03965560390926032,-0.010023216546282762,0.054532692285121295,0.020389857748245126,-0.021210284426551963,-0.007433451007583265,0.0796386322886229,-0.0028913663144561714
MEPE,0.02515632523802945,-0.02518184249064192,-0.02384720657138123,-0.03967947276921428,,0.037815493881315665,,-0.027844020884143988,-0.004502132120217146,-0.02233392781997852,-0.03356462534438479
SERPINE1,0.05021101117606312,0.03356905697341964,-0.05464345095244153,0.02734321775878915,-0.04558241297188307,0.09961607410888673,-0.05388686808335359,0.030082929423359484,0.011844703774623998,-0.03946735425453271,0.14037498117786784
RSPO2,0.013201511179764112,-0.017536845235978753,-0.013019526574883445,0.01632768765975587,,,,-0.026232706736856785,-0.01676470995271969,0.025133847044030818,-0.04510208304286874
SHBG,-0.014645817246978497,-0.02806086755573247,-0.00858461797298339,-0.022639601601620297,,-0.03016258940837808,-0.0070413784870277185,0.041973116444278966,-0.020366671750152658,-0.02134125621576328,-0.034855457713562535
LGALS3BP,0.0477086706582141,-0.018597267746370882,0.062472808977890204,0.004962977040217485,0.018574446215073606,0.006712455303280788,0.08484213815119251,0.015880405434563098,0.006573435419157519,0.04719794383485461,0.06510318115547023
LAMB1,0.06715405261998839,0.048875754852052596,0.1283889865571458,-0.0051131002878783876,0.039832709822970845,0.15495830155337015,0.02421525763058747,0.026777294496040327,0.00921493752045172,0.02699169618935534,0.07044359038421358
SPTBN2,0.0325685863114841,-0.002463079743325751,-0.01089947219760479,-0.018365114444526952,0.09800951949336721,0.06651434990578194,0.00353915895370845,0.006543369132418487,0.02100946679443764,0.008368855751018034,-0.03959994566051271
COL1A2,0.09090679753842412,0.042547653562632286,0.11551858632764386,0.03910295176860234,-0.016184930238649548,0.11097617261757985,-0.051090163522205426,0.01781099743455827,0.006231106389107664,0.05149336914234496,0.021547688361399194
DEFB1,,,,0.03531946898472402,,,,,,0.03721213411640389,-0.023970791344812826
CEACAM16,,,,,,,0.007074320807361462,,,,
SCT,,,,-0.010914866385965644,,,,,,,
WNT11,-0.01620650343421322,-0.023702159704522222,0.03663303843183172,,0.03919642230041626,,,-0.019892172703114434,-0.03015069122105293,0.015383359255909135,0.024164050050069035
LGALS1,0.03127641815040461,-0.002745693988747002,0.09678898485451871,0.013660533315235533,-0.0780352168492595,0.08853511980425219,0.03990868624513317,0.024420974634291517,0.03359110424317298,0.06264727921702708,0.030599145768851792
BCAN,-0.006029699211681412,-0.008586142252251766,0.0845258665805673,0.004397393768343043,0.06261475285256253,-0.10211021883692215,-0.03523186571455956,-0.018089799910042306,0.0315836861407285,-0.04189168619467738,-0.024232366663556357
ANOS1,0.025263642339922263,0.03401792923752357,0.0699238068272126,-0.002282535490656435,-0.04297709593283913,0.03211973074134388,0.0871884363024378,-0.0025895643568543463,0.001233004361868058,-0.02092829964187557,0.011214917468141369
EDA,-0.01186472342043917,-0.014149126768288979,0.02630744588681945,0.015549431315858725,0.06813631432378033,-0.04188632120104314,-0.07229409703794393,0.011368593190849966,-0.016028548747348745,0.0337885323773718,0.01685716309904262
FGF22,-0.016871683072579833,,-0.01353062703796143,,,,,-0.018461213861739115,0.014916215973390202,0.05116975488930963,-0.02992082641903123
SHANK1,0.12878119595319623,-0.017892965828569373,-0.012873532263890793,0.01868538218936464,,,,0.11461897151468371,-0.002455844379945376,-0.03495099960571098,-0.03246404948462869
NPVF,,,,,,,,-0.01668742531400183,,,
RAET1G,,,,,,,,,,-0.03152350165935382,0.03003316019768066
TGFB1,-0.015933295558022018,-0.02845206706264687,-0.00376838261060978,0.017022260673559532,0.03923540434077807,0.0701426137423069,-0.12050065618776155,0.02993504624908024,0.008898637409441312,0.12030671336335896,0.09064171458971398
MSTN,-0.018387339430214908,-0.012665220874499068,0.0991376468613145,0.018690456889248985,,-0.029267026827042335,-0.04281256528930367,-0.008553198706383545,-0.021773546875138234,0.034721563362885816,-0.026799562554136742
WNT4,-0.010919905819606635,,-0.015341486271556131,-0.016771983588292298,,-0.0358695345148371,,0.0007732847102546839,-0.029383071560780988,0.03792098432762065,-0.04298168484987922
TNFSF4,0.0018872531831135941,-0.02382268126422416,0.0389439824526101,0.04945138278180737,-0.015123331304070155,-0.022900131096523803,0.034929168449191215,-0.02995056362697644,-0.03853027605543696,0.04479837225142086,-0.01585970846081217
NTN1,0.027682484803179783,-5.444923659759983e-05,0.08124045652430278,-0.023702926557263197,-0.004458826006743736,0.03268789017222875,-0.018968236924007575,-0.0018802073062177559,-0.015443415961496936,0.012760495938439887,0.009879427100414603
CXCL12,0.04939341339287489,0.06596050248616224,0.09198073084380778,0.014443935615386436,0.11586474464649062,0.15000349866695872,0.15307833257739492,0.004936513206244984,-0.029746513652083088,0.10509885385136927,0.007829230618755414
GNRH1,0.01100679457257992,0.006895969591404381,0.07455673310797198,0.02166600047976458,0.019659824378483116,0.07466189370111087,0.09226031295436246,-0.012882446627138062,-0.020245590266719474,-0.06525068876537742,-0.02718258896561219
FGF8,,,,,,,,0.013678098378229303,-0.0258911923419928,,
RIMS1,-0.04245316374402554,-0.023758070263246358,-0.05021273524434016,-0.04602211004436593,,-0.040878777050822185,,0.0031544526398789275,-0.014554110446415884,-0.015393475192131753,-0.07768008962186494
FGF14,-0.03166168115771134,-0.0271412341539812,0.03452197816031867,0.002564778467278354,,0.029161628916524702,0.01747010073539426,-0.05161528350989107,0.021811774904702184,-0.012553809935384717,-0.017463859015521534
IGF1,-0.015261808818020915,-0.010611959004888481,-0.016459839086406643,0.009907546471482415,0.09257708037260787,-0.028014703098736552,0.05222099769134654,0.03462720094161245,-0.059903130711524984,0.0043251245684993635,0.006518935660199165
TNFSF10,0.09137852571797518,0.011082976121559592,0.043108513413649775,-0.028434419776156378,0.07331949132717608,0.05278623695169786,0.04473706568755545,0.021201323667974115,-0.041777280916659366,0.009892119008089574,0.02236483262608284
GDF5,-0.01674058687630687,,0.00886238540895243,,-0.023696897909538436,,,0.04530674042130903,-0.04378585635418536,0.010786301386413392,-0.03533508761349649
CHAD,,,,,,,,0.0012763267811553443,-0.020001491226114457,,
RGMA,-0.06906795571747507,0.012766955279252756,0.07403354154069271,-0.002855053203091356,-0.0028771331417519366,-0.06405060516904033,0.09166901322282522,-0.019226250351524057,0.04277397980562622,-0.07477403065184197,0.06982358491708267
WNT16,0.008223187304864744,0.04739398338424856,0.011135046954253372,-0.018775471620077824,-0.034567163997388836,,,,-0.012796409407279856,-0.04324154832259096,-0.030095866437599362
CX3CL1,0.04166223502316879,-0.06908293364446957,-0.029050139732402867,-0.032381138076467544,0.06941820839231916,0.0616407376364821,0.01144002779993344,0.04308507282872251,-0.042718722990160767,-0.018548725099599435,0.014631863756936592
FGF1,0.01639815899232804,0.050580940703949265,-0.01152730304495023,-0.026745367194450476,0.043692792894063553,-0.037257811558123195,0.0585274350772546,0.007017490514609333,-0.034126982955424705,0.09706888233308913,-0.04693883314512691
ALOX5AP,0.04199268833382567,-0.02334082359577748,0.09350580315249074,0.002477368385104632,0.08286042250481944,0.011143635368928064,0.06775613756643287,-0.008038755394882205,-0.05369823407875985,0.013771680216635121,0.07727908148043493
IL1RN,-0.018220828637750628,0.01667054240595928,-0.013742994202473956,0.011383204655003233,-0.05783957984679421,,0.09863807636551059,-0.001327137423620896,-0.014484091565840533,0.02664384875380033,-0.025042692867001826
PCSK9,,,,,-0.02674057172594655,,,-0.017693281325295577,-0.01242091431519782,,
NPW,,-0.019645677425560355,,0.0028547921078665673,0.11388455706831033,0.14943658575873647,0.08991256893053712,-0.034525311620408665,0.0029422425579222846,-0.06367848758321831,0.0015185954603086202
CXCL9,0.05690505496489624,0.005125130018323781,0.0760772967863125,0.016822487608255398,0.013067714329312747,0.06319119033607404,,,,0.06608359573063846,0.0296217682813776
ANGPTL4,-0.024932247613103056,-0.06166992033352511,0.015825910313509876,0.002541939224830609,-0.09661442856293044,0.032909939731247055,-0.09393405292816773,0.02218383097349038,-0.057615247946084365,0.010207145073940596,0.045106884262827864
CCL11,,,,,0.037792536975474585,,,,,,
UCN2,,-0.013622196169517849,-0.014562993787710322,-0.017102522123944707,0.06601404139684766,,-0.0031657973291758525,0.06890847034669015,-0.014035571394550347,,
OBP2A,,,,,0.0026481312221757728,0.04913917604592017,-0.09195870826819885,,,-0.028397913921898818,
COL4A3,-0.02194205044409371,-0.034687230093972066,,-0.02212392639642642,,,,-0.01400105451802282,-0.019630338621153723,0.030634899835965717,-0.02375742513177305
NRG3,-0.04148106764075075,0.003225952805558899,-0.055771541145729346,-0.010773978415708912,,0.1953255526937957,,0.03273108269061772,0.03416515907787971,0.00570508566975337,0.0008304601064758174
IL23A,-0.01788883042106239,-0.02143172093576035,0.0035062692586713836,,,-0.03230328181154193,-0.011916136234786606,0.10526812759890058,,-0.01958394089393051,-0.026606258422267607
COLQ,0.06496885630697848,0.01995020492500126,-0.01944206894101025,-0.000679806879088944,0.03189533238920712,-0.002608318822192493,-0.020997928791925035,0.05802574399029059,-0.04116883530793621,-0.04636758961094225,-0.014310107009557168
SCGB1A1,,,,,,,,-0.02225083763869382,-0.014371074892492697,,
TNFSF12,0.04005021684558751,-0.01954718840387432,0.08968501844870155,0.017412247622957233,0.04835803222742739,-0.002744135781850878,0.025153027732809256,0.014980799142921622,0.049035318375395535,0.11838400213770149,-0.03586891425390331
DKK2,-0.01873769381515116,-0.0138230232323466,-0.02593579539529086,0.11044684291947515,-0.052710744337329425,,,,-0.016541738745008413,-0.014880623214620385,0.025719416600198372
FYN,0.044038552094860385,0.019854240970964603,0.06446097314372193,-0.04406990992183843,0.025225533370844593,-0.019620144261431688,0.02569868071403809,0.005310037827491182,0.034192351165722695,0.0449004536970984,-0.007966188478720472
ACE,0.11557560071223802,0.004163100074894216,0.12995062524230513,-0.023171288029054254,0.026829843031927442,0.13879328035189084,-0.007676030804797701,0.03208437954472646,0.02890591331909404,0.07154520507029744,-0.022835735767250443
IL18,0.04416313394497529,0.005176020966873932,0.08113472902731762,-0.0031538090418788012,0.04384489986331453,-0.022052738860769566,0.07185105105648927,-0.029553858776026006,-0.027532732789426043,0.1204695572305858,-0.038428503621076325
PPBP,,,,,-0.024829170053372148,,,0.01702996513004057,,,-0.022212737223000534
CCL27,-0.011864723500149508,0.013770273971851085,-0.021864011784188366,0.05441478948411526,,-0.03230328096347335,0.0027345754385702296,-0.014588821740202889,-0.033836885812829995,0.081591101453199,0.07539702669127728
SERPING1,-0.01313582029077519,0.009079584729763454,0.08750367812776468,0.048492791014156066,0.015609727567437913,0.027355329044368493,0.10170849976831972,0.02616631633678597,-0.02615941331022556,0.05278175602716226,0.03246004375581883
AZGP1,0.08723950157895878,-0.01938034566656555,0.0018451794205264164,0.0015216436719846444,,-0.02010466188824483,0.04050608722669989,0.06664859287686328,-0.012891429987768887,0.08065042410435945,0.02204981059914736
INHA,-0.022756443786647797,-0.03983436446168692,0.11285165118233616,0.024462929702554512,-0.037374876178857985,,-0.01082757121251045,0.148222979127839,-0.02669171340979256,0.031049769398461043,0.07800659074834232
SEMA3G,0.020124145843864842,0.08824300104049809,0.02821048329502967,-0.006988056522348573,0.13770144662701495,0.0836880228481693,0.029432274238926234,,0.05174560471880683,0.007072311501577709,0.060654948004570094
OXT,,,,,,,,,-0.01203427844919499,,
COL6A1,0.05849435689090196,-0.047469565772482875,0.10197071919757662,0.0001307883775981462,-0.021927168326199883,0.13578144205597262,0.027610047476110774,0.02294869517984578,0.0071014334790193865,0.006268596060339342,0.1023813395899545
FGF17,-0.03423628260377846,0.1145887955209233,-0.021448200994550033,-0.0024372309043544753,-0.014177461308336164,,,0.017024609179881845,-0.01073690114007961,0.11128616208583557,-0.03375621098579804
TNFSF8,,0.04977350161483676,-0.013742994319879133,-0.014001910287426974,,-0.02103551720875313,0.03290700995311749,-0.019381566333172697,-0.012796411096275492,0.042018997647660684,0.05689532692912175
FGF20,0.007406074550291758,0.09171920082566766,-0.02213739040553436,0.09003881196960002,,0.18480344226637369,,-0.016682173908589823,-0.025891195633085683,0.02768888100384892,-0.018516453944759672
ICAM3,0.0864851764451013,0.0017888672575797218,0.06794100753711614,-0.038313596800228944,0.023981688218077495,0.08095287028023426,-0.06995810150139045,0.08608791846234819,0.026120810068626075,0.030060658090425296,0.031101123334167362
LAMA4,0.09862156112837601,-0.03384622656355187,0.13460763840807408,-0.028030990380712956,0.05810491133466776,0.12947822471584863,-0.017182966286576163,-0.00200432893706829,-0.010217608228028426,0.00496798610801712,0.025697147949621923
INHBE,,,,,-0.032661496586231936,,,,,,
DLL4,0.09245317195878025,-0.008450373120739995,0.1278653436917038,0.01020039011729858,0.05828971057656122,0.13873270636000684,0.008678248462256448,0.03930042841824809,0.07736970078075828,0.1109183149740632,0.1085691271832119
SEMA3A,0.04593220360954622,0.048456692991196926,0.04055790262382564,-0.011570679316339472,0.04718899200989125,0.0626330930724765,0.05675721934114999,0.08853326481686567,0.0007430398587018963,0.06056823547967368,-0.009079377938697114
RLN2,,-0.01753684919046272,-0.017649482345233822,-0.01426269405496469,,,0.003956959731791019,,-0.014035569846832498,-0.018217881635934473,0.14055592778668763
C5,0.007038064998122112,0.013238424306750912,0.11428843539620148,0.014887937372697646,0.03877251889342915,-0.02621257873257786,0.002573363566922472,0.07418002321276028,0.04587831171802027,-0.00014737598857858346,0.03957508711001409
COMP,,,,,0.012003179213862734,,,,,-0.026832788986277185,
EDN2,-0.013405256985952472,,-0.01878327172456247,-0.017319663560376973,-0.011206902267666486,,,,,,
C1QA,0.05736607582896235,0.052508468308966334,0.08033971477805937,0.03284639828453699,0.03025904953610116,-0.04116854276086683,0.06842543967208388,-0.027517363500495707,-0.07136662808643106,0.07156713607370985,-0.040799831527522444
UTS2B,0.032960976797895634,0.049301828513170276,,-0.012328565258017992,,,,,,0.016087854289381875,
COL9A3,0.05130107011535185,0.00472059033372818,0.024095320286048442,-0.026076680745019704,0.013255914751367516,0.0011427930822249359,0.06233159106270229,0.009670700401019944,-0.0013024421515280822,-0.006197366494342383,-0.007428193415155482
DLK1,,-0.029188162835386708,,-0.023659934365075096,-0.022502913337997064,0.0998028519433423,-0.03623045189185612,,,,-0.06437318448656695
HGF,0.08472986134017543,0.01531362616899914,-0.05397195591275254,0.018522762214680497,-0.006677869639808116,0.0769146270984447,0.11124192398386133,-0.00723972289502337,-0.013583362314456055,0.0563005682980817,-0.09179318588578445
GIP,,,,,-0.010926306443925402,,,,,,
P4HB,0.03787244105434292,-0.03429490168212602,0.08761969781003755,-0.0070502457808385086,0.010205600875018116,0.09820967316134883,0.019155965311942275,-0.004952505805652576,0.0042776668331209146,0.02026049580182893,-0.006291894521577054
ADCYAP1,0.008696009347604096,-0.035408777851553545,-0.02437166410123826,-0.02364195445707299,,0.1128887403841272,,-0.03646824666195447,0.0282607951619334,-0.029704009154437612,-0.03157171274689365
GREM1,0.017180971938816195,-0.015157335524920738,-0.042205695162516675,0.02626260340585059,-0.0006425537516738647,0.030598156116833235,0.01636520221752096,0.08185443657329092,0.012284780528335495,-0.01377843296607136,-0.008735642131870688
EGF,-0.01010741899879973,-0.03840933216690728,0.09460495851050282,-0.02677921907206175,-0.03375795065543726,0.07119263341410144,-0.051107285914465006,-0.016893070482938335,-0.01767140105849404,0.002925025786607894,-0.048556393380887235
VEGFB,-0.05018117237971193,-0.03750529273352854,0.10734325184786964,-0.018228598596666843,-0.02890698290029962,0.018182190871928003,0.01974583165148587,0.05406963737185544,0.019298482285819898,0.0787444539784855,-0.014783063256951876
FARP2,0.011927299045084314,0.02125364003848008,0.04960801460364213,0.03179372271304947,0.058872112400238645,0.11573783668035997,0.05056397833156574,0.0014282845958337662,0.01615518522198365,-0.020835627114800144,-0.02918294227990272
IHH,,,,,,,,-0.02060674550146739,0.012494069453983316,,
LAMA2,0.11571629184226924,0.02554313285217131,0.04594622449571055,-0.04431590513162707,-0.06930802418473728,0.019060590255763902,0.16129881002262947,0.012442668086930833,0.030985931430239512,0.07758139027241825,0.001771368717523127
SERPINC1,,,,-0.013190451102824938,,,,-0.016893071826819338,-0.013692341785002846,,
NRG1,-0.024878931622180765,-0.011995764436678604,-0.03026950957301628,0.031008742002128838,0.06323152380827536,-0.028809775817193784,-0.001284921559229102,-0.03648687152769022,0.04306118490112283,0.03062911716283094,0.05189344200098156
SPINK1,-0.00636415121309258,-0.01807749776908324,,,0.013076805397685385,,,-0.018166526572465317,-0.01683064341984626,-0.024883772118929424,-0.05472484712298668
EFEMP2,0.048989773058214496,0.00959498127613547,0.06254318912710853,-0.026916725488159893,-0.003312893238840684,0.11519908261853062,0.052765950599192195,0.04498970037752707,0.06279525938169968,0.06672363521813172,0.04895717902470846
SELPLG,0.04046583395752928,0.006095122797567044,0.04122386692062968,0.0016484608403911935,0.12355422121143571,-0.020046657372291544,0.11722203448559965,0.008943024883881887,-0.02808450264559176,0.05754735001605411,-0.030559463091135917
GDF6,-0.022756441565332738,-0.0196456791252825,-0.017649484249086623,,,,,0.008672294115257566,-0.03335157901546033,,
HLA-E,0.0758250136394157,-0.019451797683864125,0.11078445263094136,0.06970547313866207,0.03583200177376203,0.03404088238322619,0.041813199591710266,-0.056114772926775094,0.03046456093747753,-3.3598500642082416e-05,-0.012128997972726657
PTN,-0.005189969957306403,0.04125623519728082,0.12243508366528849,-0.0056042013351102525,0.037559262701287316,0.09717257928509489,0.10334049562316204,-0.04108359283435509,0.06029358859319257,-0.03437090437390056,0.0766616269457159
CD274,-0.006339599200996623,-0.010335866658118963,0.0317066693963435,-0.02275172785956501,0.06761257218504317,0.059675117707690836,-0.0681970266729507,0.014672534361898226,-0.013031318533917424,0.015579923690919385,0.06055282120391052
FGF10,,,,,,,0.037430558506316464,,,,
CD14,0.07339353272476914,-0.025410884629362376,0.09158623109949338,-0.013831369799750597,-0.010816088943010395,-0.10974358233382102,0.09629652611792605,-0.02458505450617511,-0.06727416819144552,0.08245571844105398,-0.0019216284037011694
SFTPD,0.04496850136574186,,,-0.009882588388832245,,-0.036991335908920654,0.12988842742508197,0.0005330831929289888,0.015547558657015043,0.0057787875154304,0.020902823069801683
SLIT1,0.002713709878026671,0.0946903787085384,0.04355347486388018,0.011406414930442501,0.07645459728965742,0.029045262812792464,-0.05482057512677233,0.0025482738683627877,-0.009231387456098108,-0.0694519107472971,-0.05992768345120561
CNTF,,0.029131303650509338,0.024433538051101118,0.012772841758339051,,,,,0.1996172130133883,,
BST1,0.01367773999076306,-0.012373298644519793,0.056010812998674574,0.026696704585126216,-0.01868567159564984,0.046831485806982986,-0.015498100303235507,0.004540646481638094,-0.06389921864342753,0.02782719946714462,0.028841750015839464
AGTRAP,0.009764511320033356,0.036655417199197037,0.07894371228376335,-0.01884360880611049,0.052152416181774,0.015768938274994638,0.0008829273649668995,0.06376560316346244,0.034759909666948544,0.047511750066942283,-0.001243665167460573
LAMC1,0.09685725430721259,-0.002219094545690774,0.11390249283152264,-0.01386583549021226,-0.01875147063497331,0.14604566225960394,-0.02742953678054315,-0.0020490456496347555,0.04142467407050863,0.019679766743082763,0.041054128253768085
COL6A3,0.04293463224023835,-0.0074042546451093885,0.04229086973355587,0.012962586936518425,0.022328360167372226,0.05427318671567189,-0.003204623531344199,0.04955225623368239,-0.003056360770190502,0.0702332406559106,0.034812738668507585
FN1,0.08002031396906509,0.018297772629173835,0.12397879539423312,-0.04141849775426972,-0.0015548362509907115,0.1556413932138965,-0.03270020336262373,0.004867378501108583,0.019096964131144742,0.03605695415805627,0.030053975382182577
MIF,-0.056826548363505494,-0.012401525684629145,0.045827910103540474,-0.03833472573964466,-0.020610415426037535,-0.04449965504957992,-0.0017467463323358537,0.08875908812671403,0.027745485532701824,-0.01090624500295134,0.008810028602965309
JAG1,0.02712597016594731,0.06485861909048742,0.11050102364346394,0.0029962794429934923,0.1333964084394859,0.1146186226581686,-0.0968176827039912,-0.05425503854997089,-0.00869677722402563,-0.03209975685164104,0.03922661521145385
NID2,0.09947407023896067,-0.035353005499774416,0.04312483285221454,-0.020378971856087405,0.04885782583879824,0.08124900721907496,0.009997986251556552,0.015562203507680474,-0.005555817839605354,0.07847311322317373,0.08914197037400225
EFNB1,0.08041090553332843,-0.024903137651089886,0.022723625442876715,-0.005145561496171494,0.08612141109911474,0.0645320380918867,-0.04185157599579499,0.03496257510623863,0.02258304368474245,-0.03652851324353772,0.019165807673700228
COL4A2,0.11201455549759902,0.017809403439951226,0.1294218124306196,-0.011922405728682653,0.05731005071528995,0.16233791217471238,0.013495460333776646,0.04066611526446505,0.04714399774378526,0.019050326480012324,0.021692975791177165
SPP1,-0.022162072903647384,-0.02511528829692528,0.11278116687623857,0.02268503251164265,-0.05923752829531912,0.00034907121930282986,0.04778570354503166,-0.04801909640842455,-0.03731872504789218,-0.04990673977136266,0.024210723163073017
PODXL2,0.01763643944341631,-0.02570964488898175,0.036997956748512334,-0.012249661407035777,-0.02334987499407503,-0.010439523512325098,-0.03625959081163826,-0.03455235107118364,-0.028483158596879412,0.014544843810444978,-0.07196398574972576
FGF9,0.035976169701544596,-0.030283801689184795,-0.034077217814107795,-0.03934414878906364,,,,-0.010906012014970256,-0.0207052384229961,0.006892409526932471,0.001245475563270024
ITIH2,-0.007587569711563595,-0.018468090764577047,0.025171528693102563,,,,,0.052151182961052575,0.008167346982669401,0.051751648377133856,-0.006302035650603771
ADAM10,0.009578667135325705,0.033325070098165654,0.07096657956416395,-0.04775810491320923,0.007809712714822055,0.17927668375173297,0.015793937413282905,-0.021613649148486874,0.021446909795108073,0.02280877398152239,-0.04227851279556499
CFH,0.09133134267118477,-0.024284666372263473,0.10218347489794562,-0.012909408696959545,0.05720491244760932,0.08463905793073558,0.02523375031303882,0.05282502263758788,0.0068186126901150735,0.07693466381952091,0.007477022586565071
COL4A5,0.07317911073468308,0.02762990667611191,0.020598181665396363,-0.047284866119953875,-0.005869284905989864,0.03123443515796303,0.08798170981696869,0.0452872331086461,-0.017378686929378863,0.04252671466187801,0.04369536607852803
LTBP3,-0.04237909900371976,-0.055563804653604935,0.030368344618534632,-0.021890236304655274,-0.06980958847266625,0.01201946546816515,-0.09573457252422127,0.013340134628519896,0.0192453974366812,0.04318469593180297,0.009843637389026534
GNB3,0.05489429372183749,0.016141373035486267,0.05717109866076629,-0.0028213806959240754,0.05554219953259193,0.035683979737161454,0.0005124721071305378,0.005449887962574586,-0.0311287850714949,0.004384694621982506,-0.03984832278386673
COL6A2,0.05708402562778296,0.0031594991001857495,0.04578977739540495,0.0029126563322104866,0.04324937003237642,0.12174300780221674,0.002192599929193198,0.033235139267188185,0.0093816454723214,0.027772723796629564,0.04039388215173858
GDF9,-0.032793161641532974,0.03044019292353558,0.11921032149393518,-0.009856359208876616,0.031067761837258342,0.06106102892777348,-0.010219733219562438,0.09155809420122402,-0.03127259235623468,-0.03551301814525335,0.022813171043214397
NCAM1,-0.012482185672895028,-0.01454182618210531,-0.05482431275364178,0.003028422752450038,0.019797605070401084,-0.0892743898931325,0.09210407347468148,-0.09679023459705721,-0.0368623041350972,-0.09758865068642111,-0.07361002912826313
APOC2,-0.023424683986632614,0.025350127908628763,0.04771131225259642,0.014640379896881063,0.06449705770891806,-0.04886076850700667,0.10456060341741154,0.012796188350112028,-0.003656714228926092,-0.021233997286666716,-0.02894636656138674
BST2,0.06620827810427257,0.02846454646074294,0.14013117261561747,0.01913608124199959,-0.016904896241345987,0.005389306836528669,0.13965214028853068,0.03187973274852197,-0.028005344092959815,0.05152324057578171,0.034357135054036134
COL5A1,0.05806489037709029,0.02110366489835217,0.12415686704097185,0.026970358530808296,-0.014098817200889163,0.11478138438440232,0.021957224407170534,0.038106816146366525,-0.0023125135417509306,0.06029807238215046,0.04465461066093086
CALM3,0.06740254888983267,-0.021502486212912276,-0.07711065246874346,-0.04617801806624966,0.012565707359609244,0.010536389617246773,0.01806147879012648,0.0492685060539679,0.005763987463387232,-0.02398491236835021,-0.07124353993864294
THBS2,-0.0167459956278795,-0.0227042868887774,0.021722991485058497,0.007382999397992342,-0.05282954469576966,0.03923606903835063,0.1506650432539389,0.02093155108273469,-0.0001533503700366303,0.01511353457511244,0.01729457091449957
SERPINE2,-0.014174131245821302,0.030378186767001897,0.007610647988272668,0.001755284083824032,-0.032304011136285254,0.07621133420026369,-0.018213615815612132,-0.048198277391162406,-0.013028436426591121,-0.012835538789954531,-0.08888045742125736
EFNB2,0.05262621891492943,-0.013372075084957573,0.05235709075745722,-0.009900957969459799,0.0780820295476876,0.04801293938716704,0.03369621729745036,-0.0044849798542555,-0.015113012136987996,-0.015050825776477641,0.0567340383692469
PROK1,-0.02194205359765178,-0.033558908724153624,,0.04476400815629922,,,,-0.018648621431638403,-0.013161709908679849,,-0.024807942412091468
MMP9,0.03821797368767869,0.0187466149665418,0.10631215135946312,-0.018775468495712495,0.1285158166785318,0.1289855765487662,0.009975552389605256,0.050265355625668605,0.031151550600048657,0.022504434863948264,-0.02391889827733942
DMP1,0.04711205787447198,,,,,0.1424479986019918,,,,,0.002814969775603903
NPPA,-0.05680178846882561,0.014069961311362409,0.08613748322705993,0.05471357094142301,,0.011647917041500594,0.12257838756502958,0.07318081284241186,-0.0154600496538328,-0.03383265320042946,-0.009843205232576965
APOB,,,-0.014158630793852984,-0.022809265656420386,,,,,,0.04200219527315795,-0.024807942022581027
C4B,,-0.023581182031003216,,0.004170387546033288,0.04412391098800443,-0.03146262093704234,0.09374735273855991,,-0.016248131831652846,0.04475498506923243,
NTNG2,0.031863289963227646,0.025720432841704294,0.10363872227301572,-0.050257475346299665,0.04465682515703976,0.022054929032296524,0.07222681586965853,0.05191261748038339,0.03958523067566416,-0.035233991341754076,-0.024775172847124778
