,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SEMA6D,0.06701265838021578,0.045967358799009886,-0.04313197865328998,-0.057917107866935075,0.0031516896369245583,0.004554690970512203,0.005884832673420501,-0.1129452069330163,0.037787870334775174,0.05562857621026461,0.025137919426939947,-0.041148228673284895,-0.031335108944527505,0.04332959244964887
CEL,,-0.03695047405093408,,,,,,,0.05990523839522849,-0.02494615891487221,0.02236995054725852,,0.0448420064388799,
PDCD1LG2,-0.037347439541542654,-0.0065683917657790615,-0.022291559646134558,0.004631753135024188,0.028006827345141812,0.04341754599887212,0.02025534076727303,-0.03982990788783783,0.038462160808866316,0.03629189274940906,-0.013036781038228099,,0.01755543389194402,
SPINT1,0.0462816411821624,0.038358335330355285,-0.028832778565321217,0.01473150272700809,0.025003473711063172,0.012217502238476481,0.0060633971254971065,0.007464609643530185,0.12189800564858538,0.08354054451958164,0.006992030960337668,,0.018251191563131628,
CTHRC1,0.06270651334005811,-0.01796492375086107,-0.015992571730955273,-0.04678575459599427,0.004269441557905359,-0.03738910953698719,-0.03775680114815752,-0.05454863788814585,0.04306668816754615,-0.03319500566546646,0.004534514015172107,,0.002276922110902622,0.03298551767277063
PODXL,0.025797301320075863,-0.04005861191424121,-0.0336326781897686,-0.06682406884681232,-0.029230134997793387,0.027922118412055948,0.0869553056433143,0.032345223157756044,0.06724554016395407,-0.019729754324451704,0.005972167714795662,-0.08277382287291367,0.08704444383432322,0.08755216689367266
JAM3,-0.010370769034482188,0.028557580213401355,-0.009534017202018732,-0.049048207901163446,-0.017887815161203614,0.0017229412347592936,-0.11476495384963205,-0.15334076897594262,0.012951580003841797,-0.0621413442958317,-0.02457038386173519,0.025249686496780374,-0.0065575232468520935,-0.091381485972513
TGFB2,-0.006969107459215208,0.11078866582977241,-0.05694208286145921,-0.06530891490058002,-0.050988440497541344,0.007364793288939923,-0.026808621171694146,-0.02715721155806602,0.011190365403871548,0.05071212462184977,0.03558848820931375,0.13314338387234748,-0.005039332944130338,0.08426587227516316
COL18A1,0.06599626106974836,-0.004292133120944021,-0.008758694097323676,-0.08603759874833698,-0.05565517339240839,0.035922052863069036,-0.14054793702329696,-0.039219795647994035,-0.009332136740369043,-0.10026239436058526,-0.046960376175907155,-0.010834507306105428,0.07687613178192881,0.010848038959254758
NODAL,0.05438355573207133,-0.0451088314726313,-0.06238138036913824,-0.03896538842151092,,,,0.03212027513350282,0.042243396303998794,0.07334778581749912,-0.025527671078138425,,-0.05390495363347951,
INHBB,-0.01361406038089409,0.03626366092450854,-0.013054112865821275,-0.055349824571613665,-0.03510495858218472,0.005425836627185863,0.027852626330129266,-0.10898234625798665,-0.009518078460800898,-0.07678185153761505,-0.012008897756195637,-0.010938905382277677,0.025944416672773255,0.041913973780428035
LCN1,-0.018590829472024784,,,-0.015726235087460943,,,,,-0.05243453732255767,0.0018190343151610045,,,0.0094810692493583,
ARF4,-0.025681537497303532,-0.08195890305457956,-0.03276276822402205,-0.06177975800376217,0.020031958191987487,-0.00504972087181305,-0.006377336446471918,-0.10571336967399014,0.05805649341345361,0.1841816927155758,-0.005172178458599179,0.003599862980395597,-0.09203034745396037,0.04095577640578425
CXCL14,0.043140215665091894,0.14785086964036917,-0.04867291831930722,-0.03768142492614651,-0.06111481503990429,0.0323923418432469,0.07881979983679815,0.15237032055596744,-0.00776998143893405,-0.18631482854929646,-0.038245291723896666,0.011463512261070325,-0.0015655031664470523,0.12384362299883137
LIF,-0.029192785879707903,-0.0338978945763456,-0.0014834918607868396,-0.05775523422601661,0.010921432463759047,0.022845616093121933,-0.054975368613637644,-0.009675593429461312,0.012603423137158194,-0.14116302848464177,-0.009721411620239066,-0.04301613768267479,-0.04704288518854648,
IL17B,,,,-0.0259721108769121,,,,,-0.014972524012871876,0.006261363932934187,-0.03175879490406925,,0.05409933335521443,
MMP1,0.026516529291586724,-0.018729050650152332,,,,,,,0.019139846358989816,-0.025887453886981687,-0.022997528958327188,,-0.016819201861498406,
MATN1,-0.024409216749227546,,0.04216759772661494,-0.016487888341417914,-0.01085101313423551,,,-0.02117891312952675,0.08373232097688696,-0.03456962641745266,-0.021125698906350205,,-0.028280474911362048,
ADAM28,-0.036763092723752326,-0.02707519596034558,-0.01264757694393363,-0.04447689391809225,0.0051878816440718185,0.03972145310834706,-0.06082936128025283,-0.025295085531553938,0.015200930154585806,0.03242311928004862,0.027626817342992185,-0.03445305270924214,0.03120180842175722,0.006391048918289165
TCN2,0.03338715001487486,0.06954508668647823,-0.003454623203537545,-0.056400197760101474,0.010680686389985705,-0.025652713497537907,-0.08594352674395093,0.052954084697163714,0.034182521581765386,0.024165164526171543,-0.01969515459993743,0.010165689988492297,0.016790924064800865,-0.061359443179718316
THPO,-0.020560861441705717,,0.047356932173703785,-0.018587187927921356,0.02833065719147456,0.0457889770652229,0.04951051810259179,0.011601680785589508,,,0.026543985394720335,,0.057691773542496695,
CUBN,0.03129006699346245,-0.005117649322350778,-0.040451121894805965,0.004890017441323993,-0.01751777388802162,0.00381782845679985,-0.04196456271850527,-0.032294990045339644,-0.022513325721499628,0.08607661455800357,-0.028513485122782147,-0.010835792621777118,-0.03632507744979242,
TIMP3,0.006075682938933186,0.0858632689550963,0.0491280865193573,-0.08737576969717,0.025423889766565178,0.03507220375390439,0.11945853737079565,0.020916008796150503,0.014535281803283487,-0.08259782023978357,-0.019113744792989773,0.04376982260123646,0.015419822684791017,-0.03104028529339974
PIGF,0.04238614522613709,0.060345620771636924,0.004722743772754688,-0.010353079352619195,0.013706912484604584,-0.0267769853046189,0.04698668142398101,-0.08875991806847969,0.056611793972894536,0.14509729980997127,-0.013074310238192945,-0.06885254100037669,-0.029866662467039718,-0.061346069018884807
CRH,0.08510507761597148,0.018609563782442023,-0.022878936037098858,-0.024182814134499853,0.015574942995683714,0.005125328685604575,0.13035423801679574,0.03196651380414985,0.018101228154662787,0.019903128171362885,-0.014367874225004209,0.020450575963778687,0.019728700036445557,0.2769405017436107
BDNF,-0.01696502993602775,-0.02289727616514704,-0.05612019451000093,0.03876046174152788,-0.039825231484323244,-0.014079158612677476,0.035877847179168955,0.03457435152847012,0.05483606987964094,0.028809335044561245,-0.025772451145642236,0.05234776582711339,-0.008221562030173598,0.2520763379142244
CCL5,0.04571637022460554,-0.0070260346229345915,-0.009990323458885083,-0.035698687050097586,0.0023033584899216984,0.026573036856079018,-0.01468782207856946,-0.016987253374073957,0.031713460885233594,-0.05586363216650803,0.02766110159968767,0.009964772242430673,0.03440221639840878,
GAD1,0.014148114228035117,0.12881909790123294,0.009348235215237442,0.09008315967357157,0.03571394652668329,-0.015328108389299447,0.20442827166916072,0.308461961950754,0.06448588208026852,0.11921731778946955,0.06722147515028547,-0.0006715793595933626,0.0656083340810633,0.2500170051846447
COL14A1,0.06237601480736552,-0.013311162048862082,0.0429747868257538,-0.02789743184526075,0.02415563083865709,-0.00250883545727476,-0.09025949823538178,-0.04647394864749193,0.1206613513994001,-0.01960317124495053,-0.016417787448736003,,0.017732466013171227,
HLA-A,-0.02136684739356861,-0.16018744601911492,-0.013302017471578307,-0.10043968663992335,-0.05445628952286585,-0.005317263243899056,-0.20252607078735432,-0.19282134303073778,0.039652376230553975,-0.28031381671580363,-0.09685193790352156,-0.11104406232104426,-0.044055379686064704,-0.05125952386035158
CD5L,0.10486665580773769,,,,,,0.05259372970938227,,,,,,,
FGF18,-0.019708200828648464,-0.025967630579371397,-0.007808520640688312,,0.03613898403048708,,,,-0.011348409139339958,0.021407002562439104,0.006035215107795689,,-0.03882398685865961,
ADM,0.009848379725331632,-0.111958666094342,-0.0219358079379646,-0.050450339824692235,-0.046883461599369604,-0.06282617952639578,-0.09229065637637418,-0.18171811646608446,0.03180589509398915,-0.1363753033213784,-0.059913282155740016,-0.041376490208302114,-0.15914483116184558,-0.02331254330981121
CCL15,0.02255829204258761,,,,,0.0004981106095862906,,,,,,,,
GNAI2,-0.00949607847399563,-0.060406578290086714,0.0346577305284268,-0.06932583463799688,0.016404209907375643,0.005606233949364762,-0.17824915524688623,-0.10532280602120267,-0.10145902292063265,-0.07529976528744516,-0.028552923226243313,-0.01525683186762541,0.0009239789574834691,-0.08468529993567589
HDC,,,,-0.051472040200333254,,-0.007983785925448652,,,,,,,-0.02828046210340262,
COL11A1,0.010389455363642594,-0.06910618878152748,0.020171142333269394,-0.02859161913949649,-0.022206836439240197,0.028956956261287144,0.03732572958155417,0.03770235750361845,0.022416093328547073,0.027686141422101015,0.0033413263427890137,,-0.02477287478757084,0.1858780275296442
NUCB2,-0.054236063290022826,-0.002109731299277216,-0.06777961083464158,-0.08665900303077392,-0.014533228226715957,0.0306683377917563,0.03341503522749274,-0.08499704807353752,0.011567802249996827,-0.12038663723834284,-0.014437400938254765,-0.009332488289512402,-0.024050571602780263,0.0464948743163151
FGF16,,,,,,,,,,,,,0.00869714272926503,
CXCL1,0.041638796792051895,0.019567874217056646,,-0.01746198183188406,-0.024552991963574487,-0.008608118072771438,-0.06414359288224122,-0.028731750714582862,0.03075493304674629,-0.11217320137780348,-0.005787431750025653,0.035493892181342024,-0.05649903964671107,-0.04021393361590347
VCAN,-0.010881738979742744,-0.08813392799715303,-0.0013641960886915298,-0.08545745331307608,-0.03439343379912665,-0.030844243540629927,-0.023657829786237893,-0.1917804224884731,-0.025636660612403318,0.1334223720230385,0.03603379322897652,0.048622477965862686,-0.06509283129729007,-0.15893036458994503
MMP7,0.02452181806642097,,0.07826670065420543,-0.011478854680234114,-0.01071642320282619,0.011245752028420465,-0.03351576210546649,-0.022201612569859263,0.038846739543616886,-0.18356901696813144,-0.019766309055300774,,-0.06919752268345382,
PTPN6,-0.025185169598909582,0.04636465754221962,-0.016910529096163075,-0.0683270236426009,0.03337684266898332,-0.053501315008403105,-0.0726458810383182,-0.07693018294792489,0.029274075818729026,0.042549571933836475,-0.0005898769154927076,-0.06057701882274917,-0.010925200429383027,-0.09065545661921998
PTGS2,0.026933528376740342,-0.06419446955043644,-0.026189784972230103,0.026387814614134985,-0.024988573563201468,0.06435492160514077,-0.039990322440684074,-0.011547289687702977,0.013749832024776558,-0.1459572834142758,-0.05780101094841642,0.08990760298451356,-0.109171509304003,0.07047481736102627
XCL1,-0.023868483074381542,-0.019914932508708124,,,-0.001669369719555537,,-0.04396314359265686,,,,,,-0.018737385551837536,
CD58,0.03268768006790869,0.011494106406950576,0.018554251248562727,-0.024662368936867057,-0.037893647666951275,-0.013276535558047345,-0.015010761158401923,-0.06757357394599944,0.0639690611236319,0.08688568197417718,-0.02537418701251072,0.04166721352873006,0.041946042992012475,0.1692545060973974
TNFSF14,0.032679014843940396,-0.02108620704783353,,-0.02391788067468931,-0.02838293116534732,-0.02424580161988482,-0.06216319995259024,,0.11810684204564131,-0.057083766937672094,-0.0332072248792251,-0.04916598435486935,-0.04823943770992141,-0.043668044660752615
CNTN4,0.00865665600395759,0.11244062562814357,0.014675719035534723,0.08233383852242412,0.07958075057009566,-0.020908293008739306,0.17811328801509546,0.10146193446219555,0.035413018682292546,0.08328394662533546,0.04584210918146645,0.009987471490090506,0.13970810874490852,0.09928682468817365
INSL3,-0.021381755690668188,,,,0.054607693538651164,,,,0.0027099459008123944,0.05487590955985462,0.09342759272086074,,,
BTLA,,-0.020761980106445765,,,,0.020494274877313295,,,,,,,,
MFNG,-0.037853931593886746,0.01848971391524332,0.038102101520083344,-0.04183636462132576,0.06047966348338765,0.02634763757862749,-0.02419562291135856,-0.0030370279691138667,0.08220383414481496,0.12125257561251718,0.0019527155432305103,0.009066128419959319,-0.017816281873922406,-0.04279469535092919
ICAM1,-0.05885501958928413,-0.07337108905347088,-0.011247295815892526,-0.04733636372664107,0.01501587815609057,-0.019233998612969976,-0.07747024753505968,-0.07134599795608795,0.025231529804896884,-0.05410423353684812,-0.02700839792210007,0.05710450399513667,-0.03620933936799367,-0.043151242864097175
PROS1,0.02817116397261027,-0.06461599373664142,-0.016870040704525798,-0.03386490992345692,-0.04604310300666681,-0.036058715718129575,-0.0379173035454995,0.004147006574499609,0.0500763492244269,-0.0465816722963072,-0.07063722847666283,0.00826572768810436,0.013902948908591995,-0.0259663040890411
CLCF1,-0.01918073321906165,-0.06756994146060236,-0.02614275428370502,-0.015682799500844197,-0.020850667839857884,-0.03716803193224028,-0.07709100912850773,-0.026401790695227752,0.0717630089889591,-0.0034095906889287427,-0.08548380143428327,0.052538196899391834,-0.09115272374648124,
PSAP,-0.0014844686664803378,-0.05170464530226543,-0.0015607411336404505,-0.0075758790270783385,0.011573369841253643,0.026910702636611234,-0.049561782543117376,0.22676066995856006,0.08059709951097135,-0.15303244837927463,-0.07206930048073062,-0.02504196738071157,-0.0016963400482044502,-0.17241451922849027
EFEMP1,-0.050255589441965134,-0.1392784580042112,0.006520062834929826,-0.11117527551265025,-0.01039887961669482,-0.028665381259042996,-0.19717163287775616,-0.12608746271651328,0.05613524527951167,0.0396479828880426,-0.05596334103393214,0.00046418737703306906,-0.06168149375810669,-0.08476933582772975
C1QTNF1,-0.0011296128276658396,-0.031276147057446704,-0.015222746628307526,-0.032950944485443126,-0.007973329436533486,-0.05091580070123031,0.0037107752470646404,-0.06792075880154518,0.07149748474014042,-0.1721787435649265,-0.010699076064436704,-0.06268990621129901,0.0021263703734294257,0.09055510098379706
ALB,-0.011072414488563354,-0.01819069495224033,-0.026900924890278198,-0.019254334510411895,-0.013490780971714597,-0.009876195854200468,-0.08820833717708465,-0.02082488549639862,0.02721091142275928,0.04851822220973861,0.04596366417455429,-0.0063030508342365255,0.046630046006984796,0.04688295683661053
CCL13,,,,,,,,,-0.03203367703442902,,-0.03724879943491326,,,
EFNA3,0.040070908613547854,0.052438138972944595,0.019535899504172113,0.08789215743725759,-0.022954667956114637,0.03895068424147142,0.1525836859050378,0.00968930905332916,0.0735248785243615,0.08966497555269251,0.002192305604854869,-0.006706289771121534,0.0030479960845259634,0.2455486930427147
DRAXIN,-0.021951255841674105,0.0062728919564357406,-0.036593830611999445,-0.0696734710533738,-0.0510102859387731,0.017437839023631763,0.007085498480117373,-0.09473421007628038,0.010977608547567793,-0.11253567108533709,-0.0016093645045838936,-0.024331294509333634,0.028707054677170163,0.010827541022817879
RAET1L,-0.016656595340225257,,,,,0.019483326267092115,,,,0.08459491921711938,-0.011039433056464381,,,
NPTX2,0.060520894834904415,0.10814300076683815,-0.00579862819250339,0.07857575324946924,0.07805729355370936,-0.007190722938211736,-0.0559623998200788,-0.07506576095536609,0.12812456654463644,0.05521686286469933,-0.015334858407806788,-0.05483870904207883,-0.08338301472962155,0.1393543203750006
FGF11,0.010664951982136068,-0.02760960577891665,0.008552533223944267,-0.029741350954605263,0.05325748964723614,-0.024246443396260538,0.0051065709535335355,-0.1250147648526044,0.03485629205464974,-0.035074390158255545,-0.02129517756276416,0.0926630651575676,-0.08049301431438285,0.010156585013545789
CD59,0.08437226307970883,0.10219173342080333,-0.02666994111430835,-0.03091249329681246,0.05731632545315185,0.023029532309015728,-0.037727426560140234,0.13444781331561043,0.03583647186794099,-0.10217724965237443,-0.022943041431779082,-0.020439484304050792,0.06434043923088822,0.0073024939097856975
COL9A2,0.019578107952046158,0.03998980426336684,-0.0129429774158934,-0.0452056340499065,0.00537850006601111,0.02970494439035121,-0.05310013169747625,-0.09446714379690523,0.024219745353058365,0.16665913325684417,-0.0337501260000978,-0.07872083758917327,0.07142299570309502,0.050317633122083816
DLL3,0.045262574620513744,0.03850282614768288,-0.063098003020994,-0.02274278293476295,0.01420346143954549,-0.014680771356689763,0.10081290541520609,0.026495801702069267,0.03125759177788807,0.24534129000795954,0.009396897980911907,-0.07266171492328438,0.03102777988779375,-0.07574800401985063
FGF5,,,,-0.01533211817925204,,,-0.03223386594994208,,,,,,-0.026007775703867277,
LIN7C,0.0010956388302133149,0.011115051718788859,0.07770896137515058,-0.0109633903183221,-0.0030466226221774876,-0.005601782180262292,-0.022155676257145696,0.01458400749287263,0.04166335803500562,0.02488429090472097,-0.028445102345727367,-0.10649822231607711,-0.0034547579390928214,0.011538049668264687
GDF7,-0.03082151670740441,,-0.02875668708867962,-0.027426653903331544,0.007167682134381119,0.0544413406044268,0.10384197661598309,,,-0.010208994020314704,-0.026995532930087267,,-0.017586752024095344,
PSPN,0.012077013193107443,0.0011660884578752106,0.011321955997207941,-0.04666105715195389,-0.003488530009172454,0.014856030236807042,0.001887805619338657,0.05011352046483522,0.05775894177997674,0.009679811871419843,0.047290957453516726,0.019311149956835832,-0.03423360431968371,-0.004326010932854957
ANGPT1,0.04465730902201271,0.12025559196021036,-0.029253524899837315,-0.03752237211879871,0.03563912428547537,-0.010069240678785911,-0.037906715272902736,-0.000729068208873072,-0.0008531071203305813,0.039981499707769826,0.062050626653594496,0.01991979150084049,-0.014847897516540488,-0.0874908658642644
PNOC,0.03716604087571924,0.1600853545850251,0.06495356496211184,0.04274513430536944,0.04438792922281649,-0.04020769155527748,0.039324442565865744,0.11019887662880345,,-0.037427471837373334,-0.0074894991234056955,-0.043902289571034626,0.03096913886836523,0.2579130766209537
L1CAM,0.0726836765628581,0.016336725819489837,0.01648050363478434,0.08104749654884923,0.08094074076938038,0.07702572413685932,0.13036603235159672,0.24272269351532264,0.032851441481525696,-0.12761707198142144,0.01506188733703155,0.05631304151965224,0.08647428863297454,0.2113543337458213
APOA1,0.06881981048154752,0.025422510946435536,-0.009223551162894531,-0.03281305185177342,0.001186787968309128,0.027141147226888904,0.1272644187243672,-0.03637786824034194,0.06060369598233031,0.11702876623535854,0.013507228959383437,,0.040291389167308136,-0.036478657652919036
PSEN1,0.041131538073363144,0.03280031402951686,0.004961690837821916,0.03410301570910415,0.02165101706561743,-0.015576694679918231,-0.06534479108304982,-0.12234602274561375,0.07587088999600852,0.015535844914289498,-0.004741339926236061,0.030917752322380594,-0.00021898031969942228,-0.10620223594148247
CALM2,0.06496917735242468,0.1274336047032199,0.06675190383444102,0.08826689584246589,0.04180065405769797,0.024489422759275785,0.23882652042142774,0.2032047672726378,0.11519423373907643,0.1717405081957689,0.10286325942456404,0.14871667922428453,0.12365669133015969,0.12407282561965237
CLEC2B,-0.04892826146717754,-0.017635990144862425,-0.01725357430968245,-0.07168613097284417,0.0064802764320130565,-0.006739065856320173,-0.043542179898311176,-0.017372371666886297,0.07138628716403078,-0.02662810209815617,-0.024701585477886374,0.022032504710325803,-0.013395054145883824,0.028021310909826683
NTNG1,0.04386433794658984,-0.03492647533257406,0.0012216067072412216,-0.015321642425887039,0.0746825814471573,0.021009859083326334,0.008060033575299797,0.14823469114051158,0.04000538122664856,0.17717209301842882,-0.0032270937127823296,0.08674451012723727,-0.0491749203990679,-0.05013687881133965
LRIG1,0.03936047424201977,-0.03677245315154291,-0.014788335468892903,-0.04728373540250167,-0.00036561084437181036,-0.0364581218499768,-0.13025844307085005,-0.08948247434790386,0.01577671512270567,0.17028766370199042,0.0517401095665553,0.01694212912042003,0.017713913023140893,0.011471735423310724
CPAMD8,0.11914789486479758,-0.025285253735768225,0.04170580945304203,-0.01386996423713978,0.026678429412101457,0.010125611023475012,-0.02613680373249909,0.03431389832557349,,0.04754393774264943,,-0.028067987772763467,0.023140585130681693,0.001743469473182478
GHRL,0.033632689292489915,-0.009339930261103599,0.022801708198421065,0.026413157002539604,-0.0010121569770389274,0.050271774368912246,-0.03594997718191995,-0.02703002986766754,,,-0.0017527699443536584,,0.00997340949012875,
NPY,0.09467793540971496,0.07795783315597266,0.03283634110960483,0.03339458902068681,0.041010038201933295,-0.07433453786082996,0.08968663831013135,0.08226895483718447,0.05697124096136199,-0.046944965975343124,0.019856791409444845,0.04296832678077641,0.015395822277105502,-0.043908276901293807
MMP2,0.06763911885284143,0.08052125686343785,-0.05478885939700158,-0.06812349741856462,-0.020427629520128086,-0.006017565716347821,-0.04455954414927062,-0.17716251635784938,0.03984262559806707,0.010356663894393577,-0.002970840929979735,-0.05293475151647447,0.05894688002567558,0.04617438562542912
PPY,-0.028086311359149494,,,,-0.010017548238541955,,,,0.044826436786374775,-0.05794859906039508,-0.0197633673908213,,-0.03580506239327668,
ALKAL2,0.10272853392469049,,-0.04401608125457791,0.0835841374097184,-0.012505757901576032,0.039038048871027804,-0.10281940516124229,-0.052775161438108724,0.05109356201073741,0.07751969276754272,0.03215967650882274,,-0.06057009178381646,-0.06641550522707428
CSF1,-0.07468666954959574,-0.12392123819639353,-0.024576804755070614,-0.12242295538598225,0.018131552382900283,-0.010597371040053856,-0.052569922326826585,-0.1062065480086448,0.03655049106040717,-0.05707952609421913,-0.005018274446411029,-0.003255581504646663,0.024562130130881085,-0.09509298530818586
SEMA4C,0.07159714111846717,0.04522219028830457,0.04530691228817448,0.009322123219938108,0.03127633983523839,-0.0035181397173529127,0.062061532365294506,-0.027807942724388746,0.02582149041144598,-0.01687319120554128,-0.021723019164248833,-0.0047442733143413665,-0.005895364852089374,0.018746714694754613
ICAM2,0.03590069380982372,0.10378399855135256,0.023669761087783233,-0.051221212482992926,0.005260625133780412,-0.07252720430057466,0.11857427997181573,0.01304532939578403,0.014408208734643354,0.022184016298837993,-0.025821559214938478,-0.08984622626295316,0.047542593995974144,0.10290124682202428
SYTL3,-0.016894353635086012,-0.022120903706298073,-0.0050242012503315114,0.04500233869140525,-0.011215575087942126,-0.014614208965061989,-0.03468600834312067,-0.0661256157468745,0.020237199325897105,0.03021001848331237,-0.02398943474199354,-0.006290167609584607,-0.06311076347386665,
IL1A,-0.0423949382588794,-0.04323177766363613,0.021024873236572674,0.003223007233673422,-0.007542411735264818,0.03914598976763775,-0.02655728314688604,-0.023970763928605577,0.045939544273150494,-0.003817037635629156,0.01827341700056531,-0.035973531333832486,-0.04857199001102161,0.03180625461147535
HLA-G,0.028276299689929278,,-0.02075452664398474,,,,,,0.07913882889431749,0.14218874117689695,-0.0014616749827607981,,,
PGF,0.04920588792703989,-0.03776563709794278,-0.002567057848541798,-0.031096452978693977,0.0003579845100842433,-0.009766053848266003,0.0014104994771867911,-0.11602003324066516,0.018405017606416257,0.11961559605421103,-0.01756540740607667,-0.004511070412862892,0.013609857693754161,0.09126299153205801
LGALS8,-0.024432170355634372,-0.009208914779400551,0.04891852293204736,-0.001963271294250923,0.026364719158600388,0.01367232084285204,0.07889720216812678,0.05737912174373892,0.028803880948020038,-0.023320310571514558,0.05450725112781424,-0.047124753601804126,0.003925248964977898,-0.04578439408968191
DKK3,0.09467480352850907,0.1417807200624525,0.030784108777810043,0.10474745092334611,0.049574959243154096,0.0353374926696439,0.22011327281608087,0.23937922976961787,-0.0013206628155025657,0.0940477629814019,-0.006889080272533326,0.00472154884713901,0.13406570748490498,0.24155643002692137
COL16A1,0.05787981952316806,-0.01814140886035524,-0.002209888058103009,0.010993816736245577,-0.022653194379930616,-0.012036345587175474,0.015243241729143864,-0.17738554679658997,-0.00613578610503637,0.03609831441348891,-0.05508108390787992,0.046436957704499904,0.016489600927741717,0.0880340593701346
TPH1,0.05387981162225462,0.005677434803793644,0.011280967993512199,-0.01648788818577919,-0.011278785746081441,,,0.0017230276217577011,-0.005175622429081648,0.035569304587343815,0.06682690843732207,,0.10491940752869265,-0.03488560284645451
TNC,-0.021095737086452602,-0.08837624125530678,-0.0021648955593669117,-0.06124826342350692,-0.05880061987487669,-0.0007819071769462983,-0.1448312101288078,-0.19615309620040017,0.06256613507500615,-0.19675813380130977,-0.052374526476322035,0.026955556646543477,-0.0830358587699454,-0.053742941638522994
TNFSF9,0.0077550652456009105,0.07218554610419624,0.03597617661214684,-0.03721983732809301,0.024900464345652348,-0.0018700714074462014,-0.031508419605813215,0.023467487393285223,-0.020669929336689336,0.0032999382705434037,-0.0316222973260057,-0.017327240972765452,0.007815467178905619,0.005241128591378401
C4A,,,,,-0.011875300969536371,,-0.03879111879581736,-0.022404830323798093,0.1293168272440277,,-0.013149106355992419,0.04830044446061663,,
CNTN2,-0.01705712510125762,0.10757834758089704,0.07185887675812075,0.02443149373271922,0.01358237320550576,0.0007906641832194667,-0.1388080270356034,-0.05605334440968029,-0.01426946048837929,0.14301000025190028,0.058072809912977016,-0.04010604485860404,0.01819011669971175,-0.20270651205268092
F7,-0.00015865273459079969,,0.1556449517439787,-0.013869956175452594,,,,,0.06946305537933463,,0.0006337313452810612,,-0.03788962344566998,
LUM,0.007123209482587187,-0.033523617217706,-0.026381414496566676,-0.06999559068317263,-0.02363724907378457,-0.04969514273852343,-0.05394712574040564,-0.017756851144546528,0.05090443081174679,0.08477411445438712,0.03735805705112783,-0.042658040347781534,0.0054256420742888585,
BTC,-0.016656588402217967,0.057185842651298405,,,,-0.010964102869205202,0.08630400911512696,,-0.0024847719392888626,-0.022507430531314883,0.0037134461864835044,,-0.014616178244894987,
APOC1,-0.03927813220892316,0.15131738822931864,-0.04040281144654044,-0.10554647956838684,-0.05839848919942884,-0.056954211717379036,-0.22996651402450854,-0.14802953022423576,-0.013541447529280591,0.14237899776104423,0.029432476324811635,-0.09646194891924958,0.05142906202833479,-0.1393916746542511
PKM,-0.030778833246671872,-0.07620420586297494,0.03446828112829924,-0.00788576705529958,-0.03577043523963739,0.02350467023466931,0.10412421206752562,-0.1120547329116772,0.0323817604722332,-0.14686432193347204,-0.06005248323581194,-0.0328217970902691,-0.06397494487945428,0.20069609581348602
TNF,0.027975030687885292,-0.026373359547494823,-0.029449962911748506,-0.020355881724508557,0.05947041619372006,-0.03858290159163075,-0.0830393791642692,-0.05322159479000912,0.10940759681515128,-0.041056821272403926,,,-0.02948917974607041,-0.09818614404283561
GNAS,0.04049275863384611,0.1430386377499884,0.018596165637546087,0.08495971387130279,0.02863225888557123,0.012096896576861211,0.24016387104338882,-0.22776844034454785,-0.03919011708378281,-0.03430050817480048,-0.026678236005644635,0.11516473416318404,0.11949300484909459,0.18442215775875817
BMP8B,0.0030623337817246234,-0.02993301852843209,-0.011408186719122122,-0.006427793421870083,-0.030843319368510636,0.011381322845372834,-0.06059540610340239,-0.027480340748132045,0.04021583110517478,-0.03910924947156144,-0.012851220256743368,-0.056599088581339684,0.00830902735599392,0.05988524344468218
LIPH,-0.01881930849546074,,,,-0.009574738890886208,,,,-0.004684076530351485,-0.018576045178941,-0.04287010445060756,,-0.004250230905809878,
CCL28,-0.000560339592104031,,0.10127245628551268,,0.040982440535997346,-0.0037380979201269257,0.013701839175153295,-0.020213010086372715,,,,,0.01962133624471495,
PTPN11,0.0035804031005245126,0.004338297967598312,-0.011293542231043579,-0.004996497705879608,-0.01374418893928306,-0.0012796985524151066,-0.04017764233795785,-0.02975637438420401,-0.03896630463866971,-0.029316321160765005,-0.011480808358703664,0.06218598177755548,0.042239898007268496,0.00022704511897640652
ADAM12,0.024108339853140665,-0.04383439780904469,-0.031661351490367265,-0.07629724621417303,-0.017900558672261334,0.10569483186589916,0.013822765362716611,-0.11287859480576419,-0.01376312895469336,-0.02117300063802694,-0.007994894970732908,0.0648467111931146,-0.043203867595798036,
EPO,0.11136470352572521,-0.026633929194724903,,,-0.010017548675809914,,,-0.025487901458424424,-0.034789404153467304,0.028629656971418897,-0.011132332543055245,,,
EDN3,-0.032782343389742556,0.10669529932901374,-0.027395594522537512,-0.024575605156529894,-0.015526706383634742,0.034816586847751484,0.041505167423714066,0.08102258097492678,-0.010891787570192091,-0.03581454358654199,-0.04459023711743975,,-0.012582259529184856,0.15792389948857327
CCL22,,,,,-0.02017055120228746,,,,-0.039374112475897456,0.01668808888046515,-0.022662502217663878,-0.03253655157985243,,
