,ZH1007inf,ZH916T1,ZH916bulk
TIMP2,-0.043128068009528994,0.08742583158252137,0.05179663226170179
EFNA1,0.03619885427173939,0.129781495623991,0.05727286148491376
S100A12,,-0.0043248125266431405,-0.016264974616387744
TFPI,0.09119843669093289,0.17539599416621043,0.08526284335415407
GPC3,-0.04987636678048705,0.05758644916469524,0.16500439610588713
NMU,-0.0006294129594769128,-0.03629569222553828,-0.039794746766679476
SCGB3A2,-0.03295456506941566,0.20233126226728454,-0.018983008272571215
LAMB3,0.07061147617506927,0.10997282546092338,0.01762881571545562
LGALS9,-0.017104128551504307,0.02194561826124398,0.02295845247811926
VIM,0.08120290598046413,0.11390230462842903,-0.011691574867114076
PLAU,0.10936055357018833,0.10833650901285942,0.08137378983310144
TGFB3,0.16089654041415596,0.22899211708461736,0.10312810653707678
APLN,0.18020393917905203,0.13437686505993157,0.02323811998725882
SHANK2,,0.006101905338141229,-0.04814774530060696
LTF,-0.12741823726777543,-0.10744697560938417,0.05437418314220216
PYY,,-0.03390020195567453,-0.017299406738185145
PENK,0.021466380066181213,-0.02431935535868711,0.026976738903771617
CTF1,-0.03276213023924515,0.06661623934115724,-0.00029571931253455553
COL3A1,0.14530603419292965,0.19490648232560728,0.09561622609172679
S100A10,-0.096495366937022,-0.12015926313662867,0.003809402415228799
FGF13,-0.01957353867203975,-0.03354922401566682,-0.009272209389194439
SEMA4A,0.044367227400872976,0.08267092848439397,0.01710476477479563
EFNA4,0.11321520618566011,0.13266940375934558,0.0873866456374452
HSPA8,0.011306107153175374,-0.11085360795795215,0.020818030075344583
NPB,-0.017009381229460083,0.03751255415941734,0.05957486081386733
ULBP1,,0.025229190293121324,0.024013177708190333
SEMA3E,-0.012154168575664563,-0.10244894864538871,-0.062349012733856325
ADAM9,-0.06001912033020922,-0.045985242792769394,0.02597865123522553
ASIP,0.046941703920018105,0.030031048235339617,-0.015591513971174677
IBSP,0.21926050483159717,0.23524716425579692,0.07515934668236125
FAT4,-0.06916785250179024,0.06925558897869852,-0.0037346478398077114
MDK,-0.0032284728659054936,-0.06730437581737106,0.05962047855040221
BMP5,0.03010568638769049,-0.0440503214241152,0.0029513156011270105
CAMP,,-0.026568252841367174,-0.023748958281613452
HSPA1A,0.02172276313495605,-0.055553398676170644,-0.04549242304271454
SEMA3F,0.1333101205232494,0.21344513677051552,0.04770718458379551
ARF6,-0.024987809023404327,0.051261957698794006,0.11992408592978128
IL6,0.02899786598673135,0.007998332580594153,0.09065214808994364
CALM1,0.07044174361080548,0.09537119208989496,-0.05685353787229816
VIP,-0.03913297235420628,0.033287650150646664,0.015088388644520877
NMB,0.06060656163644669,-0.0868732191844392,-0.0031708754584014328
CCL26,0.08457750719219376,0.22434644318422828,0.05913024552423234
FBLN1,0.09854524494345288,-0.03767950193006477,0.04132002444860152
SAA1,-0.012726032956609866,-0.016645373595669897,-0.051911977698176806
MICB,0.08718981775799906,0.04728251851610574,0.05882718593490655
MMP13,0.11920203077589817,0.09953304761559625,
F13A1,-0.06576010419310381,-0.006099330499016016,0.061885042423193586
CXCL11,,0.19723357521614784,-0.036975085555673776
COL5A2,0.1938828090734185,0.22385687251309697,0.08575623844158427
EFNA5,0.03807927459981679,0.0343399821360175,-0.031116114825033934
AREG,,0.17894980164225932,0.1035419298471022
EDIL3,-0.0625826047215973,0.158320462433015,0.08640088457157653
CD86,0.016692101170149402,0.004033618065128645,0.042697092336185814
AHSG,-0.04081965083639195,,
HRAS,-0.013784132487332623,0.0432836031540131,0.06372616097917812
C1QTNF5,,0.09599917995581057,0.028382550011470897
RLN1,,-0.01911250874399089,
COL4A1,0.2416026685463667,0.2344042406607371,0.0903813583951852
CCL3,0.01870420316061338,-0.07417489323028978,-0.03805704922899081
BGN,0.183394236768944,0.22508571521709908,0.05979108040918728
RETN,0.0028495559286864296,0.01728743355144265,0.06280340342546487
S100A9,-0.0193622362932278,0.006642229156463655,0.047586903081534515
HCRT,-0.05568421991051784,0.02697974466684401,0.005946017746425862
FADD,0.00025307216340402265,0.024644284509183618,-0.06289769196422805
ACTR2,-0.037647151405851786,0.12931459543438997,-0.00326628617003422
BMP2,-0.038128904402683156,0.17584800328081643,0.026535756837633716
PDYN,,,-0.0023045241257005715
CD55,0.09669785702875996,0.18071728978253518,0.07070204297477477
OSTN,,,0.09763663428159172
CD6,-0.004600006508695326,0.10647395040620675,-0.018169838659368342
IL16,-0.023731302773704718,0.01314084531142259,0.021487901633207164
LAMA5,0.04292333328888248,0.07584132361826539,0.07066177999739943
RGMB,-0.0065311078099840325,0.024292660188989817,0.041769925646243856
INSL5,-0.007616052047801325,0.0037711004223309062,
IL12A,0.06077983882027462,-0.05401596473588698,0.02081399187973163
S100A8,-0.04599519334080379,-0.022174460198829498,0.04746644231214029
TAC3,,-0.03977314128482331,0.04941231700700326
MFAP5,-0.040264457533213845,0.00929719827133651,0.030321823850742044
CXCL16,0.02097615847761334,-0.022800071311410843,-0.048672001548089074
AGRN,0.24271568866616103,0.20125725223695448,0.08312417611864484
COL4A6,-0.023942656383723677,0.02786759849181322,0.02203703008081601
FST,0.05532576982302304,0.021352281006097377,0.0629534424912574
MEGF10,-0.031324175307417226,-0.08155204188992742,-0.060790270038468104
C1QB,-0.13976880067666952,-0.040459011954549075,-0.042024095289488604
HLA-B,0.0621308779070044,0.16678304172250902,0.041382583350561046
PDGFA,-0.001435009245888095,0.1996397852984773,0.03902506730460921
LAMA3,,-0.0034700296357037725,-0.02745870264818559
DKK1,0.14251407656811282,0.0014693280111677518,0.07326240390197279
INHBA,-0.04524222222571785,0.16218397944552254,0.13418119869895648
LEP,,-0.0194038456542801,
IL7,-0.041368218706335454,0.0054442893190245365,0.09245299871258116
FABP5,0.044384721169022846,-0.08064176771665567,-0.03558508885385203
CCL4,0.1108497508896955,-0.08377992830381845,-0.024381117947258574
FBN1,0.07818351810261734,0.17737044447259362,0.09006531669693271
TCTN1,0.01222738667753913,-0.026747652228096597,-0.01964013999351394
NCR3LG1,,,-0.02138196978502323
BMP7,0.03722813850772661,-0.0175944894961883,-0.054025535872305026
NLGN2,-0.010132252664927791,-0.006256621760544228,-0.04413071991969077
CCL25,-0.025478591360610852,-0.030042342867638534,0.18096731866778204
NPNT,0.05063156721230726,-0.09778934844049263,-0.047911844945584606
KITLG,0.026333393105060065,0.07833212094471916,0.08064397515779863
MADCAM1,0.03251391629284266,-0.02802695609084233,-0.005337125332115371
F12,0.07561862855467087,0.007470669615019991,0.0951844235860764
S100B,-0.1707822716029277,-0.17622551191775948,-0.10107615801488049
IL27,0.059210592527522796,-0.034593122725500795,0.09061863556453509
CD99,0.12802788613608862,0.061296581050950635,0.015517113746788193
PDGFB,0.14624732609762045,0.18893384337706073,0.06636441568426292
CLEC2D,-0.02768105734102938,0.02615708496215011,0.011953527995766319
F8,0.10308704171517359,-0.07588810859431534,-0.012956094640171424
C3,-0.11103507937852543,-0.09019756881404062,0.00641423914710467
DLK2,0.2012956230413411,0.05510683977188745,-0.0034051075824504257
TSLP,0.06470441802970013,0.004369836756671476,0.0937026340203344
OSM,-0.013061574369553656,-0.00809468010605035,0.06121026634409287
PRND,,-0.02524078328691341,
SLPI,0.02588383250980174,-0.00027157836889840674,0.02719857484929123
AFDN,0.0062247273811476675,0.08813302530574577,-0.007841876655996617
ULBP2,0.1616534182808066,0.02976748858884734,0.059600026648445624
ICAM4,,-0.023120435274254305,-0.020323492905978794
ANGPTL1,0.015518577716614381,0.041054125670930655,-0.020539146047129597
LTBP1,0.061993223872563126,0.08735033775235601,-0.010627698120207425
NTN4,-0.02209859410463881,0.07277891959831707,0.04024534818498684
APP,-0.004170362532369307,0.12107477665134071,0.0218374575788228
RIMS2,-0.0007054203497460262,0.08049537811357735,-0.010169416023972309
WNT7A,0.09648340602616388,-0.004187830882891486,0.04496489447042843
GAST,,0.08560605563933975,0.1345851313091283
GPI,-0.026852036904952307,-0.10842322546201924,-0.0003864315447287634
IL1B,0.0625160653333109,-0.10275777462631196,-0.0028935783137689457
SFTPA2,,,-0.017299402583396743
HAS2,0.03545118512953512,-0.02846874013316348,0.028461283474329257
IL11,0.11016203160417333,-0.01578324123034386,0.12804045879734924
SEMA4B,0.025142614867704527,-0.035847210348483226,0.0184804444602929
FGF12,-0.01983445086557997,0.005355045693773914,-0.041029928852283876
CP,-0.06588425133761418,-0.010348818520340777,0.027276853059374825
NLGN3,-0.049207350865505366,-0.1103073865652295,0.0013846735273092953
GZMB,,0.17614010334051403,0.0387777949281263
PROC,-0.023779101277602892,0.03116980704462905,0.011873586076586317
TNFSF11,-0.04453283454606013,0.26754280456703994,-0.018038782787138354
AGT,-0.05184909382359682,-0.15861630783255262,-0.060452289648973444
PTHLH,0.07737531779613728,0.057933699886056185,0.0256411969154188
COL1A1,0.1580985161225451,0.19648005865416374,0.10320493582538968
LAMB2,0.11668707408599813,0.16026037161384515,0.09968442691226648
DSC2,-0.02493931601912789,0.03229663927980893,-0.007818432898298056
WNT5B,-0.026505149314815606,0.06785165074640641,0.07166471951817543
LEFTY1,0.08641862195116833,-0.0399262010881798,0.008259670665259414
FGL1,,,-0.02259304127945124
CXCL5,0.04775112247486045,0.08251363042270027,0.0075486716932885315
S100A1,-0.10618811287888934,-0.03642132070582246,0.029008867811777053
C4BPA,-0.037971068604419504,-0.019403840899027663,
NPTX1,0.07117843955851438,,-0.02532641890634341
TGS1,0.026710888510933676,0.04542221565671523,0.03597517777749484
SST,,,0.11405846491943678
IL34,0.03761117637492433,0.10539666196103355,0.03351869468756093
DHH,-0.02220470542480112,-0.000492927365856381,
XCL2,,-0.020254046484836113,-0.020539132160444153
TF,-0.10559520799571086,-0.06082614840846325,-0.09026940679796654
IL33,-0.006998840695578897,0.05545234013540837,0.07909873259924459
RBP4,0.07904729009250736,-0.03577857885937355,0.020918660928128222
CCL19,,0.02029771847407313,-0.02644442241393289
CCL20,,-0.022294260559641316,0.06026578981428961
NAMPT,0.007578680194487729,-0.1342625792713216,0.09244635730303084
