,UKF248,UKF251,UKF260,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
LGALS8,-0.004936096760528135,-0.03947420906334731,-0.012492438022229813,-0.04822257609268769,0.001382907411711987,-0.002914396119201014,-0.00366154419123537,0.09720468306531012,-0.012328743700033533,0.08196884498075843,0.055870168026080004,-3.9717572469769295e-05,-0.028052149453888016,0.009258351091002062,0.0039046496128486105,-0.0471109546191543
DKK3,-0.09935459787836366,-0.016856493012343987,0.005544921595129008,-0.02191098987868513,-0.11578230012777575,5.487186693822371e-05,-0.008464302221001765,-0.008524048731942992,0.019004296912578354,0.0008424437193799755,-0.015991152741664676,0.11110524840829958,0.012367501313668344,0.07827816039267634,-0.05484952552668161,0.05071228498201519
COL16A1,-0.05173914019887169,-0.025523652714746294,0.00899779621442253,-0.009083233594137726,0.014225596144356404,0.056991092478401194,0.04520964566977311,-0.035306963110887615,0.04723394408438471,0.008806874713683839,0.02570136091065098,0.04039289040903753,0.04769558517432186,0.011768379583033624,0.037116516539944126,-0.05631819213278865
TPH1,-0.013931310365075451,,0.020906988722392838,-0.005923076473054097,,,-0.020265312283460356,,0.07679394726585964,0.026915565870705878,,0.011681865399778515,-0.027046976253598,0.1086848331062153,0.060291990654025934,-0.028986916790135476
TNC,-0.025390179176421803,-0.027161126528556626,-0.009822373043131084,0.006858803642981203,0.06684655018811159,-0.059329957672310835,0.06309284427841771,0.07334208640287233,-0.04543900107414606,0.022446253038986765,0.0013300216356986738,-0.08165211942209209,0.01157996172265866,0.06092503748100524,0.08798107051723456,0.03790396635496515
TNFSF9,-0.02477289020747681,-0.018609118647615615,0.048825622536639635,-0.021699503356282818,0.007616571707851208,0.007327824766437358,-0.03438254765392491,,,-0.0330548165015517,0.020047750086859727,-0.03763756546277568,0.005021412075426009,0.0858795699559053,-0.024285974729469757,0.0584622958229771
C4A,,-0.010966478600096995,,-0.013869785269086339,-0.01810547523878775,-0.02045434115300206,-0.017813979333990225,,0.07201696718694997,,,0.03318125559515518,,0.032937828564521515,,
CNTN2,-0.011055106035256123,-0.015763483541721485,0.05377039469967297,0.005892202635394242,0.09141383487494532,0.047420894457179515,0.06782889018065898,-0.10734096215186979,-0.01986820481398143,0.006971260373765104,-0.0656362817957039,0.10294748741721012,-0.012163175260953864,-0.06621148196899544,-0.08610376494625585,-0.037677004375733396
F7,-0.013591043216597602,,,,,-0.01864775403792576,,,,,,0.02006165631877058,,,-0.026937300615678155,
LUM,-0.012635265681474975,-0.01616840617205831,0.016603350992335293,0.051765328877119376,-0.003927405857809017,-0.053663890326187486,0.07248389072274593,0.04047713707118297,0.0002372952294706455,-0.0006458852875163248,0.05053948439912406,-0.0041616567460228005,0.0917528190234908,0.03773731178083286,0.04622624435547977,
BTC,-0.012330317321816405,-0.017160591260166228,-0.031023432800904603,,-0.02206562329167954,,,,,0.026464948072280253,,-0.015540743463560889,0.09780113429349478,0.0025771200925608045,0.04381769027761256,
APOC1,0.041757424525202785,-0.025809296745378057,0.0025867365457261345,0.009517682520071926,0.08067131764676945,0.03210315446664787,0.05165018073173629,0.17077816813751687,-0.12170954904946277,-0.05771593175865022,0.03847950311920521,0.009669221710252219,-0.07709389126525909,0.030564547620319706,0.019774294545238068,0.03768105642155531
PKM,0.038079508875529584,0.040439642656491616,0.01753189828892358,0.0476732438871954,-0.05828828909843317,0.01429271314966921,-0.005820972981169302,0.08757429730247383,-0.05451111092524854,-0.039525585986083474,-0.0005454707763317674,-0.047455248160646855,0.06047779384827775,0.09592077766569108,0.02746575993396547,0.008789635032080443
TNF,0.05770592832169233,0.03126271207446515,0.009231648504107239,-0.022911403067815826,0.03990547705721015,0.061486036997993335,0.014426531454384517,-0.008268538452522674,0.0268123931572608,0.04020288540100649,0.08934201940781228,-0.01508382536975326,-0.020263568379632235,,0.026672347640748426,0.0677911202073793
GNAS,-0.009244694000530391,0.035731148134875844,0.004813998169728039,0.010411234553802252,-0.1216324253823335,-0.1280937170320552,0.03583636008528385,0.12204165693519922,-0.04217537333964149,0.0608552194986284,-0.00011274233358644319,-0.06493403007249784,0.009384172523823451,0.10712331791723265,-0.052974036246788155,0.032524263728012016
BMP8B,-0.028693957662542322,-0.00941142814289458,0.03770736371530298,0.004793109058000581,0.06324842938321859,-0.04346131201853609,0.10216375085543311,0.06207892793883681,0.020856357756716667,-0.04834353585676927,0.04402511544180765,0.02065368454996594,0.06896007049558132,0.023350918506588762,0.033496252209431754,0.014112717600024707
LIPH,-0.01393130693529576,,,-0.011182838461511963,,,,,0.10864672580635713,,,-0.015313888700270895,-0.02259213544273762,,-0.03343031909190403,
CCL28,-0.019596116159702266,,,0.047188171675703085,0.07306345069709047,,-0.016071272968932678,,-0.04644697762677468,,,,,-0.017487056129466546,0.03392648357840596,
PTPN11,-0.01809134442287394,0.002134509002844924,-0.003008653257945808,0.017748350212417052,0.033310456288823426,0.010884459331996723,0.004623575989149224,0.021316080528275484,0.10330299267601084,-0.06813275854678069,0.0407829849619083,-0.06366110813184674,0.02032069044447517,-0.013060588380063468,-0.007785050021402844,0.08191759746357408
ADAM12,0.01502196077136803,-0.013058956591292224,-0.033023667896763684,0.01882741510365926,0.017035730116304687,0.03842708626130336,0.011194385942407065,0.03593982326048934,-0.002439972883883321,-0.036074262257652125,0.04455162110801856,-0.012143031197898632,0.01950238768598648,0.1340006669339419,0.0405575578282442,
EPO,-0.018719146953288412,,-0.01976296791623246,-0.011700019175305854,,-0.016955257541393542,0.1307380573861498,,,-0.046459218473736005,-0.030657680140141027,-0.01663127422574233,-0.02346365493693779,,,
EDN3,-0.024267676356489135,-0.021278228439810025,-0.020246318514601836,-0.018134452678682186,-0.026943763120886012,,-0.02047442315360075,,,,0.005517386890487786,0.028406106724691228,-0.023543042066810953,-0.03045044293022606,-0.03343030968397176,-0.04760848455712577
CCL22,,0.009204859275611536,,-0.0235582419891932,,,,,,,,-0.018823020339559557,0.07405675030178897,-0.021706771074570034,,
CCL2,-0.023456895143089154,-0.047830164752381575,-0.04778681431320424,0.021579916932039717,0.09008519801178214,0.02922860765854133,0.025614112508950484,0.0054889700762729195,-0.0030313920418292587,0.03547500434801447,0.047383687923943166,-0.054028512373492786,0.029032477408663777,0.0038278305409799205,0.04711493562454174,0.06655896612782666
DSCAM,0.0006309386249125132,-0.055312105899820524,0.024313370307668742,-0.003420112415775101,-0.04504904531974911,-0.008838038541138094,0.027361808606569425,0.03450451813983942,0.09599312809507307,0.06131507596376666,-0.0742559067402774,0.07504332196451659,-0.00016144244250664385,0.0004294853363321886,0.007911609373558313,-0.045599076579151195
GPHA2,0.07223754377640391,,,,,,,,,,,,,,,
ANG,0.025952402340620274,-0.018565638182467765,0.0027655551012831956,-0.042167931089222864,0.10844319423688616,-0.03125504411976158,-0.017598047006082647,0.035401349162261564,-0.022832830107571506,0.032170624476856154,0.04576297468574258,0.05276289651738857,0.10759639180633272,0.04302671518186048,-0.024845543054323366,
FBLN2,0.00728193078218941,-0.025212561653913952,-0.03431367709327356,0.0053424772923663325,-0.06457404345128367,0.016923371526425018,0.028702164120405937,0.008428142988912335,-0.0074550403462168005,,0.07138229352482425,0.043461409531403775,0.04485978333377118,0.008118311438253855,0.017237955950972536,0.12803956431444602
VTN,0.027673592304790096,,-0.019925276475268826,0.010725878946591317,,,0.06348705798717144,-0.02769046234790826,-0.044340967580011076,-0.010882585279236077,,-0.01901068457369343,-0.01649916913973343,,-0.033984750435208336,
VEGFA,0.05201341788701056,0.026502958279912038,0.012323504058680193,0.011863144552182904,-0.03037503013070255,-0.09634758947442947,0.008460733627130268,0.017578861575486594,-0.04372799927817767,-0.029547265900225324,0.04474944356963948,-0.03350125481958627,0.06654695047105438,-0.007492998198498689,0.046979543971470965,-0.014711353206098565
F10,,0.128183701131809,-0.01859062013401137,-0.012828818147829709,-0.024707099992805123,0.04176963387886177,,-0.005777644210949581,,-0.03060387371072643,,,0.01621598818255301,-0.01878044490541015,-0.009777936982480454,
SERPINA1,-0.008328607130016631,-0.0005358515522568246,0.02933145408653265,-0.04408377950729834,0.04903653196296551,0.0516607702173274,0.020878874685574155,0.11830334614058921,-0.0206327774489729,-0.024089735928263058,0.10295524310472055,-0.11010577712594895,-0.0010948831805805723,0.06726013361985421,-0.052482149964080085,0.07205437742845222
VWF,-0.007078709363672545,-0.02432804479924096,0.005079182193114622,0.013840416920004504,-0.06128126862647117,0.05711149434474122,0.019485634577500393,-0.09674829215610599,-0.056280892598082825,0.008306604015382205,-0.00428808711636242,-0.0008627340062361372,0.04439272685773083,0.056021248106254286,-0.015101252113323624,0.042830081373822805
GDNF,-0.02181743579879113,,,,,-0.04297358773570271,-0.020265313681292346,,,-0.04464152153598644,0.08292627499635571,0.07640542959700077,0.05795777853059339,,,-0.04101717582177545
VASP,0.025905468763994507,-0.011842053267568636,0.004237728370797921,-0.01737792069263936,0.003897263530979039,0.02297979503728048,-0.015316077304072088,0.038881340433107404,0.006861551894340903,0.05466976401038901,0.008413979324392706,0.0181348764297153,0.0305759296729436,0.036764732112963494,-0.01347995920406588,-0.01194762583312163
ADAM15,0.04220170788374015,-0.0004647557559090702,-0.05247868678625101,0.0170834449582132,0.010431935985079226,-0.0005314886219905049,0.02928775354510075,-0.029733826086436748,0.0381277076834935,0.03202407022407071,0.014607744823645121,-0.03986107508356634,0.048828918729561195,-0.029248359446753216,0.03404565779366757,0.027038648691258625
WNT2,-0.009848074623270864,,-0.016011000410087555,,-0.0050952645521326195,,-0.018965329023257132,,0.028512934387656935,,,-0.02062944463399248,-0.024098348943325933,,-0.00994352141352099,
CALCB,,-0.02005797705044631,0.006566956716289441,,-0.017052309918988404,,,,,,,-0.0180545372826036,-0.02854054250885268,,-0.016363335528938983,
OLFM2,-0.04944451396423225,0.04375921271160075,-0.010780860797422905,0.0442330004406125,-0.005678473656898805,0.036649593394158936,0.05864310659997744,-0.04054150668676705,-0.04508701668858247,-0.0859981180654134,-0.001351862585317967,0.10566000908096868,-0.012456173461682101,-0.0043578379553815124,0.057325838110801615,0.02325126905387953
MFAP2,-0.015094506819264395,0.014570640520263037,0.017714188686734186,0.041820462279352474,-0.019823613502177196,0.0873585872253231,0.08306726197730997,0.01983423800286483,-0.026233074191182322,0.01358413215927139,0.04477225735929222,0.040510853932827516,0.08841613848683288,0.09237216643074198,0.00523473242649119,
HLA-C,0.02988159629575773,-0.014376453929098585,0.04821611116074932,0.0008351485049479983,0.07376355305335212,0.07437048593569405,0.08350671999039838,0.06585554153924869,-0.035483568656310555,-0.035217614912100875,0.03246745957315045,-0.01738155837664047,0.018042701398978067,0.07452422746404866,0.022678964450400522,0.05012987509816866
THBS1,-0.0078104709256318,-0.02271490022543673,0.014749836095221661,0.028243715704857682,0.01978088109863084,0.016505386731826156,0.017319133256811146,-0.018975471755732155,0.014330821296802045,-0.030198225522874406,0.025102867380238106,-0.015533926347171654,0.08241632708149987,0.09676883185580971,0.03295645901819593,0.044199213664957604
HSPA4,0.05545035097512457,-0.02272503402837513,0.03289474022605164,-0.04083583879254919,-0.032228179141571014,-0.0044931907613509695,0.0076458225384303195,-0.09009201507001299,-0.011072028324432803,-0.09271266214936844,-0.031246846903320434,0.02767211889302919,-0.06779103202359751,0.033371441012987814,-0.012353849910823955,-0.06028643563471855
LMAN1,0.015659037495767223,-0.011859180180201634,-0.0238336882659468,-0.0458883078123294,-0.0028944383547291883,-0.006760976699546473,0.07071065595711531,0.043113023429784306,-0.03031858923928194,-0.08136288401788042,0.10666527503461938,-0.03474650521622056,0.05682849366075056,0.0669441879725533,0.02465708072938834,-0.04176268118546185
LYPD3,-0.021252752910845232,-0.012779959992235754,-0.01992527818967169,0.0007002809188478766,-0.02051947203807389,-0.005902289379680418,,-0.010938345467785498,0.04493374122957392,0.11469874473161581,-0.0333523170490288,0.07996248435459369,-0.0351030342639386,,0.03716889871685773,
APOE,0.016114342770691997,0.03684554680252813,-0.02963013670050143,-0.03990808033231235,0.05116432726785234,0.039163864742826564,0.03787798338858774,0.07813148521825308,-0.12112882380862275,-0.03733640165871131,-0.0575000568117964,0.05712668698398788,0.0049686826442084855,0.11605944753979751,-0.03133758425425136,0.059406066287842306
SOSTDC1,0.013368826501874863,,-0.02487524726324193,0.02418777378899778,-0.07519683282967493,,0.014335950351131816,,,,,-0.020331791955078,-0.02645514523167782,,0.03134139931838588,-0.03095329086720694
ANXA1,0.035298213018045865,0.03170702266455453,-0.002987850215915622,0.019497086591663597,0.15198132580031157,0.021986902864065128,0.014305533905525416,0.12034975261603933,-0.12293113798247858,0.017268508266932523,0.03287156043201094,-0.021061533126302098,-0.002966738769888223,0.0005410945395964777,0.036408415527328486,0.08750991303372052
WNT2B,0.09022970636421804,-0.018001050324127875,-0.015500877961401042,0.01695201588257366,-0.05128727053924212,-0.029155548415245217,-0.012211727065070139,0.04071801931665752,0.06713451945062139,0.012771652035701539,0.09560357559453085,-0.021310255800449353,0.014012180659503277,0.023025942748868874,0.001148532190903368,0.003096781995275248
AMH,0.0013589905943401932,-0.017160593065388117,0.09615937640589703,0.015505393170200523,,-0.012873225075344889,0.01055529471265588,,,0.02167435720829528,-0.07220529518740529,0.0566472154671625,0.019088447642667112,0.07188642670356991,-0.0008026403978716208,
GDF10,-0.016124021323191975,0.00794678529697806,0.02537243634784027,-0.015756588438886807,-0.050717606015367726,,-0.03898779587035165,0.04038716959712698,0.04619472327377726,0.03211277115758969,,0.008924910945034269,-0.013294457376977955,-0.022070625908018362,0.10589843853465325,-0.05149774867608586
EFNB3,-0.04901276059539643,-0.004296583463332127,0.05867765498492962,0.015732050591396315,-0.09642963286875515,-0.01091567835730169,-0.016656889759369645,0.1319874346780102,0.06116885896439107,0.07439071666696288,0.01258898042124599,-0.012248733867575643,0.01610440044649423,0.0380405396964848,0.02322546578760723,-0.0554670606695407
LTB,0.022136956701123495,-0.020975360390913297,-0.02838081354662243,-0.020357129373719116,0.0232971385194628,0.04633105620624767,-0.01966976978975067,0.025315735724088368,-0.03572867606482472,-0.03461908080548994,0.12920695190381998,0.01832497551849355,0.020340710236507308,0.06873993405364157,-0.024044437544666345,-0.03628428438428058
ANGPT2,0.04827289643132371,0.03903906512519005,-0.020550149509763613,0.047709614050414254,-0.04555377753950639,0.06731109547888103,0.03850833212074084,0.07593845319100924,-0.037439403614280185,0.04712857196747893,-0.0029838011471760243,-0.05153162725220719,0.02482714340924521,-0.0010358730122153176,0.05438942858837403,-0.07065012142410212
NRTN,,,,,,,,,,,0.000890738980664224,,,-0.022070633825751453,,-0.0429815821352583
ADAM17,-0.045396726960329044,-0.06010917810322271,0.0061052159186407075,0.002128982640340263,0.0654249243642479,-0.006623165089949337,0.010222871310705215,-0.009496234352189513,-0.002889251397122352,0.019924748932885455,-0.08541921739011003,-0.02192268407371685,-0.013701812720172254,-0.03631476859654108,0.015384506171777773,0.030110930235936133
LRPAP1,-0.026776031987234446,-0.05843647320680186,0.02372525085487925,-0.043520148617933456,-0.034531842646507424,0.025479029222717574,0.0024851940554769937,-0.03380423505795746,0.0929637145902995,0.0775556689819593,0.04672984982205098,0.06395428181839172,-0.04904125910650904,-0.028764366984686845,0.01321977928401191,-0.020334838663701352
NID1,-0.028540421362926668,-0.03311642148103894,-0.0329952602910281,0.041459274156854686,0.09540238497362738,0.04389525573729116,0.06103975114909072,0.0056989952489649425,-0.06383074570693216,-0.023199896249005706,0.09411350121371734,-0.03695979037123662,0.06858954897757502,0.013462512142105495,0.07164715943643309,0.1604275636407941
MST1,0.02389953176857776,-0.014488973977710902,0.027004384937881196,-0.046015606190577825,0.02537954052172912,0.03753762101957994,0.004524877065858136,0.03184564713976087,0.08738805299433393,-0.06402188739802006,-0.044856093467260764,0.06314806044657159,-0.04329829665988667,-0.0013360061128553148,0.03056193083882059,0.08625198591944731
CCL14,,,,,,0.06405562214224741,,,,,,,,,,
IL13,,,,,,,0.004608197981161902,,0.1783961195800158,,,,,,,
DCN,0.002631721551468101,-0.07580254549755891,0.018118075602790044,0.0220360176664558,-0.10344881618874108,-0.05419972555793811,0.05534303801611172,-0.023396532585030203,0.054717813835356954,-0.001544520930329595,0.023597113638582547,-0.029474075582700456,0.08698755913568058,0.03801775836839377,0.01609077207489829,0.022463036832799158
IGFL2,,,,-0.013869786736678349,,,,,,,,,-0.023248575510687427,,,-0.003681020005199079
COL7A1,0.01722649189942043,-0.029359216119341915,0.018672312219516967,0.024813356006322736,0.06892915879696954,0.03928150275680547,0.0730273848233208,0.052387901820758864,0.024656295338564373,0.01617609291046356,0.08787327829921011,-0.071868604621479,0.11722562986542617,0.021298967982294987,0.08547353070291988,-0.057551765222247094
CALR,0.036406581318127254,-0.04257331180139996,-0.04521894297227176,-0.03078896129635379,0.014113156603865598,0.04635144039636343,0.08849757381409837,0.027937856367095174,-0.023552262492842008,-0.07139960838506373,0.07141681419335134,-0.050636859488701134,0.023267641602998847,0.05114227855406605,0.04966392438221352,0.02005605461771945
PIGA,-0.016538515209232052,0.014304450170682258,0.04223881447054711,0.02042931884475676,-0.05255723258090766,0.024320243236648414,0.03927033649576705,0.05367910733327982,0.010012112586867747,-0.018482568005271635,0.06090730292528903,0.022871475544388967,0.0386312983681877,0.021951192441193087,-0.04003909774669338,-0.026549960957989834
CD200,-0.01911693366745941,-0.05496326004902289,0.06674241775212128,-0.006054606684826096,-0.04402293669044195,0.05707608793529863,-0.01253891816120826,0.03674026552976263,0.12877507861556473,-0.050854677592341635,-0.048381358463117294,-0.010541435896359435,-0.03710649404592022,-0.022966036035404373,0.00869023889209129,0.04104744236865208
GRP,0.026644801256614455,0.09177662425145598,,0.003994827687755355,0.1476568161446851,,-0.020474426235154154,0.018664113160891407,,,,,-0.02191766949442377,-0.024152446540859754,0.032299778454622834,
CDH1,0.03505619139620465,-0.02922131875202875,,-0.024828755581764977,0.040557236830143756,,-0.0023052779855028105,-0.04233574092824591,-0.06325437660713157,0.10708089297349441,-0.06378148775606611,0.012995875847750922,-0.013366242803624834,-0.033663337674232484,0.10348535559710662,-0.02849476049995068
LPL,-0.11546456772252355,-0.00568540243169501,0.03779878302477447,-0.00016704879638843249,0.04752148347664147,-0.04124116482910691,0.03709702647318877,0.15699288919974153,-0.002251934340719712,-0.03497161465142903,-0.0007946388460604674,0.16112794964806265,0.019178426904166674,0.11000933064268999,0.10449617471195272,0.10599514517444597
SEMA5A,0.059999501629741894,-0.002541253932103613,0.031011911476963527,-0.02814409600411667,0.13514415003462368,0.0019698313323595995,0.0741179615183018,-0.04086898440850911,0.1037476395550799,0.055087300108127055,0.004999161981454482,0.10083342442281716,0.005641651982579174,0.05413242162691662,0.06367688456743065,-0.01725580188435209
SEMA7A,0.026225417318980343,-0.03436263011258015,0.05298588458556213,-0.00030988009725502614,0.057306661281725756,0.06395945092704561,-0.03004274878264572,-0.012435489504877923,0.003366171313200157,0.016643021430406184,0.025894933347354817,-0.053502939998594394,0.06219580332345386,-0.07218381995815816,-0.0229044908879128,-0.025608015254218994
SEMA4G,0.00888559638533067,-0.019870132269382897,-0.010640528965687462,0.11170773818679057,0.006589799037605676,-0.025185495885476635,0.013605610804581721,0.05975455142401221,0.06129868394892585,-0.05974985248049734,0.11228902562707545,0.018426332876865327,0.031066137899567317,-0.05639620969982692,0.0017466177399301428,-0.036835343412030506
SEMA3B,-0.027107802998325832,0.016474344740425858,-0.0007317479108860508,-0.03473979248106222,0.0864634301167857,-0.004240128892277789,0.017331555683035293,-0.0038386899873921,-0.018985526123310337,0.006634747045613222,-0.05086627959576008,0.021197121092291996,0.04523362151014829,-0.030172079541796612,0.029341549931161795,-0.05926603264342082
RPH3A,-0.037865470164329854,-0.017851514673798953,0.019474253085682885,0.0031043134560315567,-0.07943476104748373,,0.04478740241959246,0.04062426316474151,0.069666428286432,,0.011578657232809052,0.01669610590423537,0.02578202861530867,-0.016147871498895214,-0.041405646225051475,-0.06284491790360182
JAG2,0.026648725863210796,-0.01865771098778762,-0.025512515475994462,-0.030307221570253402,-0.06530433046291735,0.014360105597730466,0.04124071206011328,0.005028568890742705,-0.08601203813675642,-0.04945778299434967,-0.008285093119868824,0.02811846348095872,-0.0389749409167866,0.08103994250273057,0.06527087339753976,0.016041257557242467
CGN,0.058283494400836126,-0.01661599775152582,-0.01595698677252435,0.0016785831447560433,-0.03467918009796136,,0.1230441470777828,-0.01474579920782189,-0.07217617997927414,-0.02284566533920049,0.02494847984959916,0.10272208928494728,0.031077390902194402,-0.013599261900505297,0.018965767772976323,0.0406920885643137
GDF15,0.054277286345093094,-0.019102750570856974,0.02841536399237583,0.006834166123078271,-0.03996402969411453,0.023640301922877357,0.06093305380589244,0.10391354923065997,-0.10218064030581182,0.005430951222645498,-0.043269455003927294,-0.015218719374030375,0.06763266597701553,0.10683586220279319,0.06733897319011371,
SEMA4F,-0.00991300544601744,-0.031505626807936386,0.022847408599868408,0.002355702478758113,-0.028531639833145432,0.052583594656385436,0.028388153771344533,0.03317015564934545,0.11814218114825922,0.03359228653352236,-0.04745709123134366,0.001830642332715689,-0.001235898528112936,-0.01372935370567205,-0.014414000235280514,-0.02982611433570163
NXPH1,-0.06473520136273016,-0.021243942951490635,0.004499698974677172,-0.0027890482564160686,-0.0685457992004762,,-0.025736507096430897,0.08616319607481618,0.03465077510249045,-0.014739239501948772,-0.04827089063851025,0.08923764569916649,-0.06748315323935627,0.05354586521460455,0.022184522948509706,-0.0549734541230501
ARF1,0.02336069319280946,-0.0676291971024477,-0.036317716638589626,-0.043659912593828926,0.006259647055783098,0.06564922470431518,-0.01637409549644539,0.05963703138581521,-0.13578731978272643,-0.05390331711586426,0.07069055600340482,0.027530712443080283,-0.04262319289626802,0.04298284597245092,-0.06863540344028117,0.014775697023602206
DSC3,-0.011750639569748656,,,,,0.08459828502959334,,,,,,,,,,
EBI3,0.024756955916701056,-0.016050511597301764,-0.013380720879026187,-0.028712582293646614,0.0048706808115546295,-0.025353644596428887,0.0778599301721961,0.006610695876635991,-0.026673611469897395,-0.052416091691391706,0.11410204523122174,-0.005096821100657812,0.017858008527875172,0.01563090551969359,-0.04745707494375169,-0.06681110223191797
TIMP1,0.04070437137305192,0.01846263620719536,0.0063481513740467725,0.004423543572020245,0.06902435091904077,0.017028842783338233,0.05992457178517222,0.09864524251171775,-0.11524238888541337,0.029139724390855763,0.05021692606295303,-0.10709875128873206,0.06590963291883017,0.06872528991868782,0.003597777868644799,0.07708230795601666
SEMA3C,-0.01750667976606252,-0.021444455748571765,0.022981639062993595,-0.033447246926390506,0.043070032807702795,-0.024769354391344627,0.09853425553432693,0.0001227755800135012,-0.020125730995945723,0.009222930618824166,4.093426683604551e-06,-0.013877166853719352,0.044940415517465596,-0.004156321117692082,0.053549030681286594,-0.029478027022097092
GAS6,0.02577433097067327,0.01884255206015082,0.012664556051481507,-0.04052629499567158,0.048379475002085934,-0.07565085814029664,-0.014634397253041014,0.0741936637457705,-0.0776837390405385,-0.0900775621882702,0.04009615433561817,-0.012190976934101806,-0.009677513356250028,0.10354634279525089,-0.007130764456614219,0.06028297042698946
MEPE,-0.020086793572088313,,0.023232622213657236,0.038855758701456924,-0.013186798236436368,,-0.03754415422999123,0.12196944592698873,,,,0.0017914287405045564,-0.03339945499101117,,-0.028362219774543885,0.03815855622772262
SERPINE1,0.03973434601713297,0.016581380959716768,0.001583708025049241,-0.026147087153294973,0.0684685861211325,-0.07664334856153025,0.05350717286154137,0.14313041076204527,0.004220679356869264,-0.031359201917438205,0.0772862821125319,-0.09427396641695138,0.05205036847649358,0.02334601764920687,0.0412334063423013,0.00692319758056774
RSPO2,-0.031714230749461246,-0.019102748137768008,0.05992843483144637,0.002174837240642585,-0.029580638863869475,,0.008758828838509264,,,,,-0.005142228445411271,-0.03146665173092796,-0.001460228022516015,-0.03785789984860152,-0.052184454194582564
SHBG,-0.015220551678132741,-0.01840840915345702,0.031238185618500898,0.012246898016000384,-0.017321188574750186,,-0.016331110245689073,0.019282216639894677,-0.04361937458738655,0.03854486964232016,-0.03563168897310584,0.00962274052392235,0.023301937193796873,0.025060434762689054,-0.037847182745323275,
LGALS3BP,-0.0009249581895183744,-0.01593569049829257,0.03516432511347884,-0.019036962755632592,0.07913081466496187,0.021507368217921676,0.05049568499577996,0.03325704966458932,0.09259834609484079,0.08078090407428887,0.08944825569303692,0.021498081165539393,0.01885682046350111,0.071765973194001,0.09621047783191629,0.00041718909627724507
LAMB1,0.0190644556480638,-0.058983446541841275,0.030669206541311743,-0.007933290327562861,-0.01215048805381629,0.003069291473184803,0.014483284594310208,0.020496105027244853,-0.07369466603078367,0.009861187102199473,0.04574190875146667,-0.07795638178529551,0.06753844398412663,0.04063507988745869,0.058233902321706346,0.0011496573153352806
SPTBN2,-0.046994933698414516,-0.04783686952038929,-0.01170124361229666,0.01229382056058302,-0.09305000643542533,0.07314333753862039,-0.003919071183601774,0.04166599433937927,0.0011203670702876858,-0.08446507542409938,0.017341405657602966,0.03872097778700064,-0.02745066608830996,0.08606924564598584,-0.0778400312189195,-0.011493575663751823
COL1A2,-0.035804779569830705,0.012814536002692438,-0.04715989579929792,0.022324742412465622,0.01838217463014335,-0.0483178149902165,0.05136295545210299,0.05568761451806782,0.0006795419237096337,0.04199302744182054,0.11873559215958684,-0.09546676760677446,0.08478223070085057,0.07281084369247719,0.042808349664660905,0.10539756141875567
DEFB1,,-0.01080229600221005,-0.016207976447951147,-0.012357163138889616,,,,,,,,,,,-0.026028260137411288,
CEACAM16,,,,,,,0.016150383178964098,,0.07515291741410464,,,,,,,
SCT,,,,0.10821939480104802,,,,,,,,,,,,
WNT11,-0.0168424826612641,,,,,-0.023895593593428993,,,,,,0.08707374625242464,-0.014616104280883982,,0.06507180481518954,
LGALS1,0.08065875300032635,-0.021112855370589326,0.06360380228447081,0.00546085784559122,0.023146113810302096,-0.06966232074527826,0.03858372239140944,-0.021569911124333683,-0.08849325933789454,0.01432753215485042,-0.01331119932987351,-0.11825363259451596,0.06780886347517644,0.03887371066810765,0.02259916227193693,-0.018485301556641066
BCAN,-0.054627427124728185,0.040153870820530166,0.007135420218450214,-0.04131589763416548,-0.08466415330725865,-0.02410880781036224,0.08196394801973074,-0.10588937752474697,0.11043806306834814,0.04009011976838837,-0.08877555620894483,0.1371927151690608,-0.06793349208149523,0.025318192749914717,0.06576556006807913,-0.058859827256907596
ANOS1,-0.0070116386855725195,-0.036678169960919105,-0.010456632142067192,-0.014895534506691557,-0.0019512779363679753,0.061739555511259314,-0.006584886763211408,-0.009450838588203041,0.006746593119212806,0.1061701052542108,-0.0047735145505689485,0.0928325547517412,-0.017533835625699375,0.029923998077374923,0.07661210352872128,0.07138971654085997
EDA,-0.012330321546570051,-0.00738625390725527,-0.03480272582293005,0.04362309932462634,0.07936712830271642,0.051196924555985804,0.00352971167799516,-0.042335727886719327,-0.01981466975443073,0.07975391841208682,0.023180030462626317,0.018832744202063056,0.010309218331872882,0.03763638355878371,0.008885039411179966,0.04409971081935809
FGF22,-0.01753376542754943,0.04984726656069673,0.08516707293328156,,0.02675584350695097,,0.10261149053362127,,,,-0.03229715050415818,0.02599265008078746,-0.022144591976143508,-0.0014062566136905093,-0.032489000565657136,-0.051497847367622515
SHANK1,-0.016842481579997536,-0.01205589776819765,,0.04927216905913495,-0.028351062784339572,,-0.022844477679037464,,,,0.04930500946162332,-0.029809080449014123,-0.02817907068265782,,-0.0352505143841469,
NPVF,,,,,,,,,,,,-0.018823021601250916,0.0003481314311611837,,,
RAET1G,,,,,,,,,,,,,,,-0.021520246054057734,
