,MGH258,UKF269,UKF275,ZH8811Bbulk,ZH916T1,ZH916bulk
HLA-C,-0.03317080568921936,0.12038934742671518,0.02742314397383058,-0.013192723860635747,0.0678867800749929,-0.07599861074259835
THBS1,0.010815030124591018,0.09428120212731146,0.01724826421130591,0.015433437718071751,-0.004885702103381412,-0.07395633732116076
HSPA4,0.005678043925168861,-0.02230891751134131,0.04006700064396263,0.025853075559575528,0.014805036739198132,-0.10155741474695872
LMAN1,0.006322515136535192,0.08442612868359034,-0.01690564300086679,-0.0534551287560974,-0.0015966901706629655,-0.012198182951859293
LYPD3,,0.06452175026016992,-0.013279517005762067,-0.021913841582782166,0.013472712717595845,0.017162940328939873
APOE,0.04089425911007539,0.07573541111431661,-0.023258992045819847,0.0958435723598324,0.07676139952754171,-0.051036072194695185
SOSTDC1,0.18980104357326458,-0.021719173702526424,-0.022940646300670484,-0.03374213827806244,0.12082726291811151,-0.017773266711053243
ANXA1,-0.01793703672609299,0.13698036803111413,0.021920162042664497,-0.061350732634001634,0.029906033214317538,0.10035644813709978
WNT2B,0.02573567197747537,0.01741579211289715,-0.016012329806251897,-0.019744132966973242,-0.016756036945510915,-0.005415003899268358
AMH,,0.02543834318809118,-0.013671894150653438,-0.021674867141864132,-0.019505742330099014,0.03403306322114527
GDF10,,-0.02348184853838402,-0.012773352891005207,-0.027462558525698445,0.03221006269160158,-0.02643416011344052
EFNB3,-0.04479499276164775,-0.01563376881578607,-0.03334149250182154,-0.01257855029331872,0.029692602198388273,-0.07555863459266539
LTB,0.04268338261852185,-0.023848495122594605,0.10245382351418912,-0.008373297873611674,0.061095367511293464,-0.05488894967102652
ANGPT2,-0.031433070552962156,0.11586669700043323,0.03195690189322835,0.02201263398405239,0.03386706320157135,-0.07908460264106987
ADAM17,0.0006367944205273932,0.07376572844893423,0.04619513166950555,-0.0015077057591421342,-0.010146650509603297,-0.03362572318960921
LRPAP1,-0.018752011671283958,0.041628680884509134,-0.013082248210825938,0.06326076426315556,0.016147619137182375,0.039973481914195405
NID1,0.003644457865292442,0.11256913576896778,0.05428521214368298,0.04810783397890982,0.007709541156473225,0.005531480108007857
MST1,-0.040307626387089096,0.1386766410320806,-0.003411911245474117,0.02778480851486644,-0.03132777346834117,-0.0347193052926948
IL13,,-0.014761245685330507,,,,
DCN,-0.03935656765995267,0.12368154647847204,0.02551961800274719,0.0626336471567818,0.01608676482133515,-0.03755164676837751
IGFL2,,,-0.011243784223832437,-0.017668267419996404,0.04157425891240928,
COL7A1,-0.025189001295591856,0.11991651241689645,-0.0030753796981067266,0.02183907390958563,0.009449614481441302,-0.01914258331380053
CALR,-0.019743780309904327,0.10028059813933954,0.011242544119559382,0.022006595438172707,-0.008582040010671673,0.0016599430660094749
PIGA,0.016396579282352337,0.08681680840485756,0.017360733304942023,-0.015542197168534383,-0.030188156265853985,-0.04514403315621847
CD200,0.03152305530969904,0.0086624007758763,-0.02513093570377352,0.02532650113944339,0.05114560120427637,-0.032241214966190264
GRP,,,0.013524826435603146,-0.016656816056216352,0.0014187927211544943,-0.02450062532166762
CDH1,-0.0016910458526896014,0.12749418232636,-0.02767827764315541,0.005351469041961424,0.030477888903385198,0.03586022341134412
LPL,-0.001408045514303749,0.07607827658211881,0.020065897724197947,-0.042473354566586206,0.013449201421951358,0.12440149305469167
SEMA5A,0.026237473780304523,0.05741658819046526,-0.0008054184781514305,0.08818272383349346,0.04425733088678613,0.05601538885484581
SEMA7A,-0.04475801913801679,0.05744169564322053,-0.0186847126632304,0.0183043710417084,0.05120843750619389,-0.08256125988296995
SEMA4G,-0.01604160610033743,0.016932080756128065,-0.03472734956434048,0.03330586122808608,-0.021632907983188364,0.022108767070712743
SEMA3B,0.017430751462324857,0.04440880747525952,-0.04722476621010522,-0.04278521985872995,0.0211543427548139,0.01949414581729726
RPH3A,0.01664813389025002,-0.06220177123760915,0.04187985047721491,-0.028969936903106154,-0.01955838722632932,-0.10035743438209674
JAG2,-0.018580064392833613,0.007383420464077095,-0.01374266456557443,0.0037492870994205404,0.026666958486983645,-0.031852533386019656
CGN,-0.02867215118210685,0.023955384397874473,0.006016964994035764,0.05847800454201042,-0.011425035356826981,0.023408150997154657
GDF15,0.02300466319088768,0.07892274879886377,0.027975223475093337,-0.07376003303700826,0.03125538811254463,0.10595881239418199
SEMA4F,0.0027213655326835495,0.016261003612610382,0.0408863624291605,-0.002167179551393658,0.004476100574889535,0.011768356416609532
NXPH1,0.01974015605962617,-0.02301757443235486,0.01628957777707391,0.04512698374992688,0.06631955751832753,-0.017967791006294184
ARF1,0.0462545028408536,-0.06269751118933063,-0.028701996047247033,-0.008455157027507616,-0.03324900890131571,-0.03651559457155657
DSC3,,,,,-0.016731615922537503,
EBI3,-0.02254774354804208,0.027630063795539055,-0.006878665932083637,0.07797608629672972,0.03748691619344897,0.010636851334037991
TIMP1,0.02154397966604886,0.1359491558182136,0.032419727961794924,-0.06069244904142822,-0.03411419375857351,-0.017005443702761386
SEMA3C,-0.033863860564952525,-0.031404004351688795,-0.023099264553400868,-0.0018903669759225534,0.01678942629627114,-0.04760607703974808
GNRH2,,,,,0.07340826469858978,
GAS6,-0.0024046256150241562,0.058512381851254985,-0.046203205967988395,0.10242812982442628,0.015849110578341017,-0.03308209404294239
MEPE,,0.009332129103407947,-0.015484490342036647,-0.008984721940185507,-0.0231204472891789,-0.1018528030781833
SERPINE1,0.05716588224441088,-0.007048317266377621,0.0045362824998777685,-0.12103909359547171,-0.11140147150809658,0.05591191768741669
RSPO2,0.012182253578603943,0.00413828730223462,-0.02244306518447938,0.04921528138007559,0.06327935583316804,-0.022448082600604782
SHBG,-0.01852024066426374,-0.03128560075479496,-0.019097899315491395,-0.029739165469793688,0.1341737604797818,-0.029598681568492238
LGALS3BP,0.019387105525806768,0.08392866590458053,0.05230810230117453,0.028019672220760898,0.06030612968608839,-0.031598960658865013
LAMB1,-0.01311849056724996,0.09717895845173329,0.03343952522574854,0.006611667931791488,0.015999874441703768,-0.0356133403871398
SPTBN2,-0.019683339488869977,-0.05141934678599279,0.015121311652631312,0.0646618996581303,-0.0037341559559569315,-0.0874106828109559
COL1A2,0.008100914419487957,0.12839371918459017,0.03866423873148795,0.045646055357045544,-0.011871264664879944,-0.051010740510184005
DEFB1,,,-0.010017549555029827,,0.0130083003992902,-0.020355601862712333
SCT,,,-0.009207362521180349,,,
WNT11,,-0.014382090191855476,,0.032693337226122714,-0.02220494892786311,-0.01827463519770493
LGALS1,0.036443434222994744,0.0776355400114308,0.016806182043011524,-0.08406591010565859,0.008301817702038701,0.0019805151036116405
BCAN,0.009126184290230842,0.01869535818011467,-0.0062937332292926475,0.09179058585747131,0.04211194734294865,0.09178855997121776
ANOS1,-0.024137185781961987,0.08067173995460636,-0.02852015288972473,0.06733588476869656,0.008674561065616456,0.012005323330051896
EDA,0.017340121966347898,-0.017196138270443622,-0.014427030615105797,-0.012544995489694653,0.045009862587154364,0.0608818001123653
FGF22,,-0.013183078057668022,,-0.016829270798176366,0.03412009603332901,0.013846335319819209
SHANK1,-0.01964823233484942,-0.012542861482814886,-0.013477028273079417,0.03728621259248743,0.06997501372869701,-0.027567937021966235
NPVF,,,,-0.015212282444531745,,
RAET1G,,,,,-0.020862518435675815,-0.016830074632394297
TGFB1,-0.010855754736438078,-0.028562569264670202,-0.021936406250918264,0.009186992416373642,-0.0028242361417611626,-0.020420019870012535
MSTN,-0.004207806446304978,0.07427088734802839,-0.0005625156983427022,-0.03128529726066662,-0.01889298968533394,0.10952987577854698
WNT4,,-0.014947423387781014,-0.014148201877693648,0.03124730168905029,-0.010035735609863415,0.06300411445199018
TNFSF4,0.00816211332323929,-0.023726820580394447,-0.024207741263400268,0.046240567200801684,-0.023865500661357023,0.08041140087861523
NTN1,0.05689080014749637,0.09985770700359838,-0.012378071835312318,0.06380991891059175,0.039270729083801616,0.12247060666307673
CXCL12,-0.010360793123680934,-0.04087936426246024,-0.03032908632502331,0.02640491630480545,0.048893638220613454,-0.01694107204210422
GNRH1,-0.02533592311927657,0.12910949846895944,0.03263690261762964,-0.034028176216417454,-0.034451910014242845,0.08738619947985234
FGF8,,,,-0.02099734307937668,,
RIMS1,-0.021067104647416908,-0.03338054990264234,-0.015071253276891348,-0.018192599454211134,0.021836960632049866,-0.08215553906858808
FGF14,0.056533370421915384,0.008329344117193936,0.019822852431200244,0.015379097168188045,0.021894966151406646,-0.06426255552800983
IGF1,0.0020366453921025728,-0.035996140297622395,-0.0012939045651460433,0.02922429764014495,0.05027958182867322,0.01692974282329914
TNFSF10,0.03177578269342535,0.10200170784139474,-0.04810194466129462,0.06636241564133502,-0.0035042817633403186,-0.04398445176783534
GDF5,-0.016485133283370867,-0.023234678984627152,,-0.03248171113606832,-0.011329198168125788,0.018422589162132158
CHAD,,,,0.07187663245738557,,
RGMA,-0.04306218190122408,0.08360939743398407,-0.03377756726892411,0.0738160528833799,0.013155044662519587,0.14115732796189437
WNT16,-0.03073115982013568,-0.03772718639963765,-0.015838267515071898,,0.0036806544160386733,0.11235033678650343
CX3CL1,0.060501830507843475,0.04097574243562685,0.07018275698618769,0.03740419547497143,0.05962562741691846,-0.04654555681253892
FGF1,0.10261422194649496,-0.03274380156241338,-0.06067394326768358,0.06589780723066967,0.018698082610646243,-0.03998114361490878
ALOX5AP,-0.03646989178735874,0.13910300653032448,0.017353912136247904,-0.003695615316654618,0.07042212277756252,-0.012006024475196542
IL1RN,-0.01467072474073456,0.24622700206616263,-0.02490896022708008,-0.01631405754195248,0.023867858607088704,-0.03318271530626809
PCSK9,,,,-0.016129222323177476,,
NPW,,,-0.012773354094829612,-0.013901831206250452,0.020177572115827217,0.028324379672639604
CXCL9,0.05213977967035115,-0.016194421866931492,-0.024851112181074286,,0.030961507728668954,-0.025620412517929264
ANGPTL4,0.008108826659747152,0.07552378889017047,-0.031207246551821232,-0.10199850425635341,-0.033058904824534344,-0.026322682827901765
UCN2,,0.040855260158916176,-0.01442703150486023,0.0006765609026625584,,
OBP2A,,,,,-0.018793978192284788,
COL4A3,,,-0.01866289549689137,-0.012763382717329057,-0.030401216961373115,0.10520003164097251
NRG3,0.009266082254842144,-0.012732432039641263,0.01775600975717243,0.0980679425883286,0.08286432067405303,-0.0346995493162207
IL23A,,0.07077873649039737,,0.020035916775701792,-0.027130607283228223,0.021598852756804083
COLQ,-0.026767711245042368,0.06757279835847325,0.007971266542193246,0.031661888846194204,-0.019416242162542428,-0.0003738363478539049
SCGB1A1,,,,-0.020283897630583938,,
TNFSF12,0.03550296460764722,0.0505694852098259,0.039247163821447544,0.05296848644613872,0.04155850879862724,0.018949659395611836
DKK2,,-0.025269606074024203,-0.01479130460344416,,0.021922681138673114,-0.011155251212721071
FYN,0.056715456719557855,0.08667902269013303,-9.403533468941913e-05,0.08929442613552004,0.029319572220362824,0.025737197562451387
ACE,-0.05253969132387147,0.042913257316879394,0.055733356100763035,0.09581855114680718,0.01705493239871384,-0.04845188697670114
IL18,0.052843048122972504,0.07614197122108746,-0.04994332841511252,0.09752699156442841,0.10408395395405344,-0.017316333328251665
PPBP,,,,-0.019093330663500635,,-0.01886269120982914
CCL27,0.0405136425821431,0.014874163475555285,-0.020692724706857322,0.042541158451812694,-0.012632452495994234,0.10202043534589633
SERPING1,0.06768702191901657,0.1534204537528724,0.05352494872598274,-0.02005209922357202,0.00638660023042567,-0.06688602319648207
AZGP1,0.030478070619390202,-0.03419534701414644,0.0023688184007290432,-0.06035294287890098,0.059803926778587854,0.010113156552278383
INHA,-0.022889753751117965,-0.022522076031280636,0.019908463204214303,0.005841849759974205,0.11669905340200759,0.0704500381993108
SEMA3G,-0.02533592575662653,-0.027284372390128157,-0.022878925220863978,,0.06478564468029974,-0.020286029985881356
COL6A1,-0.019911614494979066,0.1033914635314619,-0.023240752532321243,-0.025587667369820787,-0.002419183353251955,-0.02798502148452615
FGF17,,0.051531442256227245,-0.007243514056436329,0.0617221565614166,-0.017904896980211353,-0.028665219321985916
TNFSF8,-0.018130079817420017,0.21738393233123302,-0.011811474318288597,0.005644564987751542,0.0008968897228989678,0.02558150153429456
FGF20,0.016204258138410536,0.049734966871467445,-0.026873554529663106,0.12829354090986525,0.03829261122694685,-0.015723868227251483
ICAM3,0.11986369691489532,0.06984690607812336,0.01069698049822604,-0.01054286703575422,-0.03529876078872325,0.09647259708017544
LAMA4,-0.005328707930574696,0.10899156541066071,-0.008916715161022635,0.057252333276849775,0.047865053294544525,-0.003184945467106999
DLL4,0.008270341946160624,0.12218509311180299,0.02647469455546109,0.06219637210595092,0.05354399758596165,-0.017802245871919652
SEMA3A,-0.020178044953124537,-0.031188044384528338,-0.01872512231836717,-0.03994916884175672,0.0011516995775432974,-0.009978614555048934
RLN2,,-0.01719613605355178,0.07850136258619853,,-0.02066425990249195,-0.01847253819526655
C5,0.005444432595818316,0.016781307576487353,0.021875500772669584,-0.07712564787502688,0.05743577499283377,0.09491289648560812
COMP,,,,,-0.009457539542257169,
EDN2,,-0.018300802810436726,-0.014610203689741244,,,
C1QA,0.020466492191329542,0.1450623270828369,0.013727456382831257,0.12119642895526707,0.036098725922368166,-0.04905833851301497
UTS2B,-0.015374684126117824,,0.016401166710338495,,0.09201148634669223,
COL9A3,-0.05184857138018058,0.06220599133737512,-0.03240997976291529,0.02468333517789397,0.08351265201803931,0.02178472398280868
DLK1,,,-0.023266814491741308,,,-0.032328494865754266
HGF,0.016627998782301673,0.023818688678249864,-0.03676215234907564,0.0864789227798707,-0.04475723257160563,-0.03258441242952157
P4HB,-0.02423854068384978,0.05159318003216344,0.02194334249738021,-0.01867843451058495,-0.07286880402568142,-0.021062280660055353
ADCYAP1,-0.016910234829366013,0.0045851707906921545,-0.01994344572787441,0.07115825091859548,-0.031657126171326884,-0.038067482041788676
GREM1,-0.002485734912919348,-0.041121595639622935,-0.0329048390535319,-0.02638788586463817,0.010367382329877346,-0.061149910003298905
EGF,-0.02627578960644557,0.035790697906056025,-0.04154103689660134,-0.015399748895128566,0.038790012568406314,0.11449606035936684
VEGFB,0.002818637682677253,0.06242516758019628,0.03867997276371858,-0.01654757718502254,0.04891032414140973,0.1062325726089437
FARP2,-0.02538925324843158,0.06843510220111712,0.006174267876615161,0.0006686026682318259,0.02464967779824602,0.01599091848987189
IHH,,,,-0.018785140723169533,,
LAMA2,0.00011125423428006531,0.03179245212452035,-0.01975231769615261,0.0695204919020468,-0.01050449576428426,-0.03900979549326817
SERPINC1,,,-0.011126958482769156,-0.015399750120212545,,
NRG1,,-0.0037399897707160387,-0.03417290714892029,0.05343401704264054,-0.0025529305193822504,0.07110816088327342
SPINK1,,,,-0.04205142439787265,-0.028805136194398027,-0.02477667206532971
EFEMP2,-0.05075568614851726,0.08907711315066653,0.0022368266777746965,-0.06748604200676832,0.0015367253015216493,0.0767842531493353
SELPLG,-0.017827178583800354,0.016709200943086134,-0.029500667728846356,0.08070428496120648,0.047236628463220104,-0.008971894246788802
GDF6,,0.07054526897741852,,0.02664719921737817,,
HLA-E,0.006579549280132995,0.12702562687142488,0.028338547243430434,0.05762180332208083,0.01780481882531053,-0.10056581288114795
PTN,-0.01698173208132359,0.07450988015499181,-0.022057937171060117,0.010404047601792176,0.0325006849703201,0.1497531473710074
CD274,0.021005998206620007,0.036145060964888114,-0.013846514547086184,0.02455742889153737,-0.006675341704626755,0.04437879077201386
CD14,-0.012515588763012685,0.1504156201551805,0.048897720628875554,0.08377429702176886,0.05315203225209108,-0.027629953312105097
SFTPD,,,0.0395797638428687,-0.019215613814135075,0.016011409480249837,0.1187118232458509
SLIT1,0.02336295256864565,0.08431379240224757,0.07070532833438149,0.056395693910241636,0.0223204700735804,-0.07271323632675276
CNTF,0.2869250445802605,0.026167854730602822,-0.009484823446895581,,,
BST1,-0.02004832617844965,0.13712312729035417,-0.0033235075271774023,0.05842272858229831,0.06419663941780326,0.016663802467881704
AGTRAP,0.01965153499042567,0.08878178079685073,0.028025572856358937,0.021786781200708157,-0.019066582806528537,0.021283011494494256
LAMC1,-0.04305171284608804,0.1064847326900974,0.008973741501428332,-0.005218717541974375,0.0005023662814008622,0.009051543906656094
COL6A3,-0.03256823931572198,0.023997719450149103,0.03804252362588061,0.022412393859775975,0.011856111409492585,-0.06522655302089848
FN1,-0.06744060189308301,0.08639670226438884,0.055169385938661955,-0.0355184725963301,-0.04807988303956786,-0.10248112532638305
MIF,-0.05260543777428688,-0.0018227716588894083,-0.05516604557512193,-0.04371255800330422,0.04602590518625453,0.06452919235385884
JAG1,0.008316007824339304,0.019723840804062226,0.03556309616580941,0.014918540107141625,-0.026646152189747488,-0.011449106736669393
NID2,-0.041187551947877134,0.07702556131020169,-0.0005272472516700555,0.11524501190447986,0.0461466411871236,-0.05836304445659694
EFNB1,-0.011223610018684537,0.05040212743510567,0.033890717179917554,0.015963750800627445,0.009712061744575494,0.0990285145120106
COL4A2,-0.07861762382035373,0.11010532452336118,0.03494425442743004,0.07405985062948658,-0.0016412935084313535,-0.05453253448827018
SPP1,-0.0009024942053607188,0.16072981017590884,0.023601512269945814,-0.007758699268891989,-0.05992097480430547,0.029446664508606796
PODXL2,0.08967512654649679,0.1858175269870136,0.03490761135589272,0.08404273061285211,0.015058419484769407,-0.04071444685938362
FGF9,0.0848286418029246,-0.04176325027782993,0.014159614187247097,-0.012759755227650113,0.12123445388755075,-0.05665014445579583
ITIH2,0.04471974632408223,0.06889186222947555,,0.01785988167253363,0.008356139374615358,0.04412171346830731
ADAM10,-0.0236364787449011,0.052384035166443556,0.021588391990820237,-0.00736470318988814,-0.0214311614762205,0.009934980232006374
CFH,0.007014263950597625,0.1236567894809344,0.007324451806130832,0.06579078022143772,0.011499323967512442,-0.004310376575968019
COL4A5,-0.03522926063589179,0.03635113931248483,0.03943551399582145,0.03659696461378551,0.022168249584867534,0.07506215804779039
LTBP3,0.008767055544407907,0.0802211930430096,-0.028359368381188868,-0.015179011393022732,-0.0357631212347998,-0.0020357017481668804
GNB3,0.005258838035912091,0.04026495658338758,-0.019542564548756407,0.0021632659004894267,0.004489824891291506,0.013118786337072214
COL6A2,-0.03250174915960055,0.14580437080168634,-0.010157029001185015,-0.04294740383416647,-0.0004973550362885888,-0.024300561356492986
GDF9,-0.019464360997718373,0.0071844730424800085,-0.020047982735002502,-0.012316175684480657,0.019852614536316752,0.039010656768417404
NCAM1,-0.01981986001016697,-0.10891924033523565,0.03345568319579227,0.02088385594800998,0.0012834198725848718,-0.1250895281734254
APOC2,-0.0025062748689948277,0.0026164460229462835,-0.011515263136379895,0.08311961655540417,0.06192094359087073,0.16042079286636104
BST2,-0.005778848489984069,0.10188866001493993,0.010706846305468334,0.07179336765791597,0.07098023569237112,0.0029565490378529497
COL5A1,-0.040307621523326655,0.0034886258072802,-0.009005740468783139,-0.0335360823685315,-0.0120927997576237,-0.022539827240556684
CALM3,-0.01042974736443582,-0.07099324878675557,-0.01002549157954149,0.02874743654564176,-0.015361409033062517,-0.10559131516204445
THBS2,-0.0027802826374207098,0.05965140844032473,0.026741538038635906,0.0487819868807523,0.0008988915410528069,0.029520736947498315
SERPINE2,0.03421181835305166,-0.029961629854805806,0.03180500195757431,0.017614611215980572,0.03243097260469988,-0.07421527622733867
EFNB2,-0.045578155404965764,0.028730631094795626,0.020592220413603497,0.04925773973466862,-0.02675249168631629,0.025811502245138406
PROK1,,,-0.015322888645797285,-0.017000111825591132,,-0.0210664967839247
MMP9,-0.00932008983067387,0.033724111833157815,0.08993563580743326,0.0063514987083651935,-0.0027452814221317163,-0.039271568996473716
DMP1,,,,,,-0.01787283126458707
NPPA,-0.01917070105017087,0.03998541953396393,0.009233994337537759,-0.005390570093239656,-0.022390734340020473,0.04635743431158847
APOB,,0.09558612934878384,0.17073370783048508,,-0.016972369737644686,0.07449609466281883
C4B,,,-0.01246046872443467,,0.07009336991353694,
NTNG2,0.03236375742490228,0.07586599216157999,-0.0024578682559039766,-0.049153585543960744,0.09166865481639824,0.0013545729575089197
LAMA1,0.023622986398595648,0.09320478589783388,0.024374741454620468,0.012078068555795315,0.10690840437194833,0.019129736405563293
UCN,-0.023521765660568,-0.02311023866881613,-0.028214048496419397,0.01492257826706636,0.02512880401034094,-0.016416756996710993
ARTN,,-0.020897291871221645,-0.01583826641690727,0.03459521179399077,-0.022830078262912935,-0.03038080837610902
PDGFD,-0.048849888934187076,-0.016370969255862917,-0.04488277548889003,0.021858276520420366,0.041126515369005266,0.07576817886885209
EDN1,-0.01565503539653313,0.11436122796353176,0.01311902583543564,-0.002770875567405539,0.0019590208075550273,-0.06152752659294369
ARPC5,-0.09097649873877689,-0.0098812709546425,0.03409548407796992,0.011447268444176704,-0.006369200812968381,0.008320566480686686
GSTO1,0.029750069657463882,-0.07127530342682932,-0.0011966193898082123,-0.06872872327342092,-0.012196671319329434,-0.06782720716165808
PROK2,,,,-0.017337144005889617,0.011047221505010876,
SYK,-0.008596518947249356,0.0816916423603931,-0.00855126169692267,0.027361609163595462,0.0606624117552481,0.005399294138962304
CD40LG,,,,,-0.018354469945781493,
ST6GAL1,-0.009007202668273222,0.01688810369144269,0.022403744180961575,0.08959568206900533,0.10731293163714184,-0.06574092145523087
WNT3,-0.027184976772827243,-0.005755496796169421,0.03753679679850318,0.01985764177027815,0.012724082059003869,-0.020733228247387388
HSP90B1,-0.027844305215802216,0.08461045958791542,-0.002212128710838792,-0.02871950029489545,-0.031117770727358853,-0.06981317678751212
ZP3,-0.05804156535220729,0.10212816335831656,-0.008384763470345648,0.09038805233410424,0.03323410338193563,0.02945468311329189
NRG2,-0.003981492070911167,0.0010433950712670104,0.009532459107819772,0.11408721957855292,0.11993931854533564,-0.007264239279350883
MELTF,-0.0016950242122312053,-0.052103811820517446,0.04562994134335084,0.05360117465678123,0.019238618522578084,-0.010149416915236607
NLGN1,0.03768872630164936,0.078332937281846,0.004170040427673783,-0.0007589561995666367,0.006285492360873502,0.04149076570191737
SLIT3,0.018853364164189826,-0.025789769902814078,-0.03843253603891532,0.027640986219528495,0.014456624939937436,-0.05346737512320009
CCL8,,-0.017991527877920584,-0.0063857244964931476,-0.02888863359157064,0.010303871843483912,-0.023357199484105303
S100A4,0.01831149091205424,0.106987227319158,0.016426889471882148,0.009654625706320953,-0.009936418267378398,-0.03126707068155493
TNFSF13B,0.02551029311124237,0.11948502732665264,-0.04357192900872176,0.03752890294173693,0.050738015220078876,0.007361014747962371
HSPG2,-0.013769465536774717,0.11839330660604958,0.02609045155589625,0.033631738177871996,0.009484043703512586,-0.035099787904671206
FAM3C,-0.018041838076962493,0.007937098012234828,-0.0017386371869759648,0.021439598346775685,0.026575857743761856,0.04569480867280296
FLT3LG,-0.034887261243870836,0.07529930375797006,-0.017508462427276987,0.03266584035734415,0.049676009099035905,0.06898840675511915
A2M,0.0010634922735656422,0.06361575816456495,0.010650223935799242,0.07710800255445649,0.02403610735049018,0.02259920072237037
VCL,-0.02217222666312168,-0.003042038885324819,0.012458542847568192,0.006492118586215552,-0.008994821355782326,0.0038322026903470905
FGF2,0.025216951732256947,0.02532871694431475,0.01644432632721263,-0.03967751871289078,0.006846151316659288,-0.03362282301714956
AGRP,-0.01514346160870947,,-0.011243784223832437,-0.013201411167781505,,0.14622065474209936
CNTN3,,-0.043029013900270544,0.015164455759177036,0.06593335792705904,,-0.05729613273508842
RNASE2,-0.05390286209392024,0.13702398191535417,0.01110823112436354,0.0700160058331822,0.07304138644376487,0.04402844548927575
ADM2,,,,,-0.017444490750214228,-0.016830066224581754
GAL,,-0.021302403077147456,-0.023504887145144954,-0.03874701324391753,-0.017209955810491232,-0.04158414010450564
IL36B,,,,,,-0.022593575779015964
CXCL6,,,,-0.037543773456144965,-0.03151959789726432,-0.04352738759256524
PDGFC,-0.056028668162509766,0.08349571282717756,-0.008238034596893271,0.004375816580994913,0.012675501797577721,0.02126775208883588
COL8A2,0.026984450792283916,0.045136206951827504,-0.005877281653337777,0.04943106737594589,0.02717470170655722,-0.020328443762947332
SPON2,0.01173876390001918,0.05251681175431554,0.04982401278422555,0.05727257937332643,-0.0012666838405449067,-0.021736695508729694
LCN2,,,,-0.027796816946498725,,
SEMA3D,-0.020894463090378314,-0.02319230031971111,-0.028214046076103606,,,-0.031147706373322318
BMP6,,-0.01531340250477205,-0.010273965329865103,0.018488909377042017,-0.023203476145259454,-0.01725412078994621
TIMP2,-0.03945577362088062,0.07511837820760062,-0.02672926582745554,0.010045785320599706,-0.01214467487347052,0.002891305697036151
EFNA1,-0.03413533216971973,0.06806701297847294,-0.003521422348775712,-0.004268892411379486,-0.008072628305995078,-0.048189641425513116
S100A12,,,,,-0.019010176423805748,-0.014783646714494282
TFPI,-0.038630039503133484,0.1352084317165721,0.01720616497828126,-0.003455612634759254,0.04943178061262125,-0.011546690793602547
GPC3,-0.021408655246811018,0.17091140866137688,0.06710433976820276,0.08924940767036231,0.036337128407868076,0.024340750322500073
NMU,-0.04411534197021499,0.03417255485720101,,-0.004162107496781904,0.05733722640831881,-0.0361704516094726
SCGB3A2,,,,-0.023913770834568117,0.0646433244975275,-0.017254136234387908
LAMB3,0.03845763039519326,-0.08775825370428489,0.010050732935077775,0.01230578254764726,0.03133845326665198,-0.01087555235556979
LGALS9,0.0075738931412581145,0.08418602090420312,0.02660739810815552,0.07115772710970247,0.10032018584253151,0.014443505416946223
VIM,0.013601060409594547,0.10558669044736461,0.01588358606389005,-0.09639386007871037,0.059430615210441406,0.05840497899373376
PLAU,-0.06955318811336919,0.13793073529118505,0.03786179257175497,0.06189207394223239,-0.0063481282512823645,-0.032798504648221406
TGFB3,-0.02556905500554313,0.050176700150422464,-0.03784643805084292,0.034634104812019194,-0.030711487290613775,0.01196025722289423
APLN,0.005047997454114479,0.1299918440978018,0.034031435597173164,-0.03829902362445679,-0.016975633009695196,-0.08506114059185203
SHANK2,0.0075058188504343575,-0.044627190953230145,-0.03886568419529324,0.04436951015288428,-0.011805205250718445,-0.0655076823926467
LTF,,0.1714834527885116,0.027773488096185787,0.043251777687692436,-0.015748975831568552,-0.11268163330125061
PYY,,,-0.01277335357465853,-0.01893980240673278,0.014961095110757232,0.11143032922031519
PENK,-0.015602690959869518,-0.059267148345484764,-0.01593616253551482,,-0.020664262213346815,-0.04674417467399704
CTF1,-0.015118524439905912,-0.001645029550099477,0.00621161644907963,-0.040740333609282905,0.04254667647816067,0.09050379727337338
COL3A1,-0.06331549449959835,0.13765677402503015,0.0498467082083991,0.0606097719489345,-0.011353395898943566,-0.03581251080753019
S100A10,0.003019155627806127,0.15864291817366394,-0.018580131689373284,-0.05372083243824209,0.007534018884079472,0.03625219481131715
FGF13,0.019274634522894227,-0.038516321233806876,0.001222359057102538,-0.001410583291382488,-0.0285069218278604,-0.06875727322248464
SEMA4A,0.04790216490812174,-0.03908176284702416,0.026135990813690856,-0.02250524437614213,0.032549595785109464,0.016570710491533296
EFNA4,-0.031229154278598556,0.10995233254494675,-0.006801587556944587,-0.026266799257577026,-0.009080379962591555,0.008991513365956811
HSPA8,-0.016333954297046392,-0.06804557026817205,0.05927809241225053,0.02216351433290481,-0.03918096420996986,-0.025766936520353848
NPB,0.10365850193678465,,-0.015235461503763177,0.08614915609391598,0.008997999465373887,-0.04614973109943339
ULBP1,,-0.018146760432963895,-0.015668174260279215,-0.016129223552459493,-0.0030683490002817214,-0.031718607469461806
SEMA3E,-0.037994489359443905,-0.006983041770139133,0.0013532175609548918,0.023189395958653103,0.014017852939562541,0.03990796976791548
FGF3,,,,0.057206001646341244,,
ADAM9,0.039766488788819096,0.10111585228495336,0.011382783819449559,-0.01510775766012386,0.009598672600048909,0.09139767224593803
ASIP,0.001548710059911578,,-0.014054130807785496,0.07927409685210633,-0.0034171932919801794,0.09241840428262658
