,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
TNFSF14,-0.025240760579867478,-0.03873702889216107,-0.0010494703723507358,0.009432098574140067,-0.002494511324822177,,-0.036134438176685144,-0.006756175910602986,-0.040107435973944325,,,-0.01637073990395635,-0.04182500562524898,-0.004418454525610868,-0.03988065458834675,0.09704035377768161
CNTN4,,-0.03880407795021038,0.0657164041524513,-0.016838637961673644,-0.03342712152104649,-0.0014518556837825247,-0.02859890468640312,-0.0364195573607533,0.05609312655228053,,,-0.031913701543527975,0.02636467962921678,0.05095578997366646,-0.006434069635041506,-0.044514561622646796
NTF4,,,,,-0.004536905376232232,,,,,,,,,,,
INSL3,,,0.08104430764657053,,0.03044447199325158,,-0.013274907674142052,,,,,,0.05963910668205273,0.022838840782240872,-0.03988065073523338,
BTLA,,,,,-0.022011860298047997,,,-0.02746556241097186,,,,-0.033947888903990725,,,,
MFNG,-0.06383494509472654,0.02193110299625838,0.07485102722477498,0.03117377035658576,-0.008682411543261857,0.01639650617569908,0.03552320506705427,0.015262376839316623,-0.09557947357234743,-0.020896994908130868,-0.027264557151010893,-0.025219643976617738,0.05029330756305169,0.047584201890321094,0.04216696420128261,0.024875270957343338
ICAM1,-0.05401035577016305,0.07109983482650543,-0.015189583119682212,0.027504510392163235,-0.0004075224165100151,-0.022889112700694995,0.011770812701463016,0.02457134859996736,-0.07708059293917593,0.0414060902824685,-0.037596501665028065,-0.04093601364272708,-0.08468627553507686,-0.03747179868414784,-0.004392635159104075,-0.013856849726576186
PROS1,0.06026126183454675,0.07540187619170542,0.05299917975416716,0.03707885490770695,0.03275431285197098,0.0007545431630350661,-0.07768314855301463,0.04434410560873488,-0.06636140786280252,-0.03287599858545186,-0.06038144780822063,0.07592145552613411,0.019734713958505932,-0.07072021937716717,0.05840502057112849,-0.03864930875576408
CLCF1,0.0017371054935490444,0.04416231329135535,0.0017973438079872913,-0.0032333766444094516,0.06206255890805296,-0.03170546397017965,0.01573465488007452,0.012127098692538,-0.04068778571923223,-0.03096845155770271,-0.012323348243710439,-0.06413248283781968,0.03092670146707989,0.037365573632356826,0.02912547429762817,-0.07105453618491936
PSAP,-0.12939934722439517,-0.10785694524621564,0.06270615910116725,-0.014088651202079177,-0.03544141449973847,0.052990060663821906,5.3988845875670586e-05,-0.08336719909846688,-0.07837411993408344,0.046055973248337684,-0.06713681053889056,-0.0347380119062939,-0.01422431811787898,-0.09197456167376214,0.04390071384095961,0.03846989281462464
EFEMP1,-0.05916821576224816,0.034603104370213425,0.024075167706757845,0.0028942843232943535,0.017107966166020894,-0.03629030397144077,0.05460182142836233,-0.0148662758484534,-0.09716051183572368,-0.029851462379795125,0.004499290696863392,-0.008693737142307844,0.040568745149479994,0.028089607356646357,0.04077286524562137,-0.031756470794361356
C1QTNF1,0.0621602401936943,0.22915204818769225,-0.002542196341147495,-0.011580447971424842,0.06484215913148349,0.07584120511130593,0.045833734366459745,0.047038591935476264,0.01334970088590004,0.014268797186709372,-0.002667911646392276,0.006138827077832633,-0.08955598538532346,-0.11515472035903658,-0.013470493911485117,-0.004939183145878669
ALB,-0.026836835649855843,-0.01615455490216619,-0.036343571505953076,0.006395633424549721,-0.0002506791241701346,-0.01033942069227645,-0.039920531933611135,0.016638497815163817,0.05941889922954745,0.05574553962777859,-0.03950873222019506,-0.04868645018958268,0.08275702462211143,0.09876513652220864,-0.03689089693804572,-0.02687651147988812
CCL13,,,,,,,,,,-0.014056312079849071,,,0.029520374949131994,,-0.04473443684310201,
EFNA3,-0.0015821756914352262,-0.07088646892075047,0.01207569003606056,0.0029742561996066205,0.016250416119944343,0.03787642690032036,-0.06266381277233142,0.009622884179550099,0.08054135254822026,-0.01047354023021398,0.01711945505980292,-0.014030389327538011,0.10329926354705184,0.039121870380842035,-0.0445954580133647,0.06498162218687513
DRAXIN,0.031605068758267095,0.07822280186843382,-0.003114168225125647,0.02632318945687583,0.005821196127481229,-0.04282805884278951,-0.025553889185161997,0.06343555251396503,0.06526704807916094,0.013183007182809658,-0.02997869096239862,0.09118878516341213,-0.0785800497315436,-0.09656274236554697,-0.02632699614388105,0.04629235300248419
RAET1L,,,-0.018312753750236874,,,,,0.09639476146540815,,,,,,-0.005215708754174287,-0.04047265599736971,
NPTX2,-0.011226654548464903,-0.017544213023140166,0.008322383723189648,-0.023590585483809153,-0.042517557533158765,0.06800855290566976,0.012149252044606438,-0.0355149147938748,-0.027193029981535315,-0.035901160649050266,,-0.011397835137445295,-0.008458764782142577,0.04082157848180805,0.03225838265746211,0.05883383045055413
FGF11,0.14348879693911948,0.13452364284304302,-0.009455883095935853,0.05659580323603259,0.054883135398727835,-0.02127774659614576,-0.0624556352626128,-0.04852362423039379,0.025345687717437372,0.008856150008712631,0.07056525121681873,0.05643005488357717,-0.029642736602166646,-0.04836792224137113,-0.0075753740364811195,0.048178548637826515
CD59,-0.09420439041816578,0.10128551824322678,0.05464445517216497,-0.03901092984235106,0.007511201360194,0.004682821255588107,0.06287587098283387,-0.011885520617078727,-0.012123893047614121,-0.04354165748046901,-0.03207994383964864,-0.05299763420941664,-0.001373692112124326,-0.05614791508302535,0.11617657869106641,0.03293645179125787
COL9A2,0.026817818676400172,0.18260297531184613,0.022531712516866104,0.015114781497889354,-0.030786344407238462,-0.025416978315815235,0.02523551000212999,-0.07086231870660387,0.03350746496427559,-0.05438172653048449,-0.08872324294475384,-0.053402357850632444,0.08592112363220318,0.12393973669381057,0.008321134048645247,0.06820627106862608
DLL3,-0.10008452690566325,0.04420461097362442,0.037766438488112605,0.03645302707107723,-0.06479195524766067,0.0041518896083198005,0.03142686643605979,0.011420021090321251,-0.03723687909364578,-0.03652450219572345,-0.03080699469586682,0.022404727634143425,0.17430323413306975,0.17596212001534925,-0.003371660481879344,0.04154079669581823
FGF5,,,,,,,,,-0.017012679500503593,0.03514801091588273,,,,,,-0.015017686189061807
LIN7C,0.04020976950667242,0.06745846720039521,0.0019852844455953396,-0.05783579317399519,0.002467750272791772,-0.001974981200025062,-0.022657186025103714,0.003417632095166527,0.0032794376655917775,0.07078187899344823,-0.048395159319613204,-0.070947088106154,0.0777715938254783,0.05238609014547378,-0.029251797061349283,0.09225447677515225
GDF7,-0.054338674196234345,-0.03464692290874858,0.0878386285722054,-0.018069056750596866,0.0477721764593864,-0.014175492094170485,0.018429097309605923,-0.03105419142022074,0.040760522571892596,,,-0.01936240733967736,,0.005240061798455183,0.04042426195883939,-0.011656619678023068
PSPN,0.010142538512377109,0.012762899038482028,0.004402438640983673,-0.03255565879417267,0.0434329259279071,0.01305989443824111,0.022695978418793138,0.035065048777248135,-0.03661695686136296,-0.07238614190643577,-0.03315558803491429,0.16826729997917048,0.0369181614789655,0.08434625162162526,0.028239712161712338,0.06273828260561769
ANGPT1,0.03298828750366595,0.021120237218592842,0.02307254089486839,-0.027982684812071026,0.027772877878521122,0.011487882735001858,0.057145174061120664,0.027813599427817103,-0.023802655754047476,-0.04588466458699971,-0.05122296643533878,0.01753109183298476,0.05710952165746127,0.03139785488855154,0.03280633045251506,0.01415472896326896
PNOC,-0.014716493489133127,-0.1008116886780387,-0.0090296891253144,-0.03781290442677219,-0.03895311727451342,0.030361808479813335,0.04554092957560582,0.028275874751791427,0.08534824832066998,0.04048545202785344,,,,-0.029103085280060722,0.0023994159385962006,0.028130611277303444
L1CAM,-0.03314208024914493,-0.09101876489609223,0.017146837486712863,0.055885586412222354,-0.023773792065355126,0.004798938934218753,-0.05991537631044866,0.0032057401902714374,0.02317605938535274,0.13138120568358347,-0.01674334464461733,0.03157960661163961,-0.02753086324818372,-0.11759042632424521,-0.0246462583816081,0.025954434823708343
APOA1,0.07897360881431541,0.04600040138809723,0.15154174333357662,-0.011765605520236203,-0.01207330151884753,0.012654235146194357,0.03364672062484371,-0.02560720543072744,-0.021350582779870876,0.04227089987612741,-0.0278369545295756,0.00822179634745597,0.043641683855984145,0.06343813433468244,-0.03277330727592653,-0.03249307663660993
PSEN1,-0.04794294016983381,-0.026646070674346906,0.04474488100431694,-0.021670627608577585,-0.02325962623229534,0.005677022115187883,-0.025486413966967755,0.014236012134339131,0.014609649395908928,0.0013796773575504785,0.0751954285726282,-0.024768811881529622,0.07890051476505099,0.0054170309608136185,0.07846069894506634,0.0739674769056693
CALM2,-0.032104305284244426,0.010107909063720411,0.0695789958209911,0.0007063865541858791,-0.041179304663159826,0.07441138281347627,0.04033657535737009,-0.02535212004923332,0.09517834266811509,-0.07907395493470917,0.017354620479235836,-0.046392003151093854,0.1526929902015547,0.10103188061861341,0.056121312524091055,0.08089136038213254
CLEC2B,-0.07329342788214922,-0.016948749296914492,-0.01378941094875088,-0.01568809166725617,0.07375309684110151,0.0314491756064642,-0.01550201048813577,-0.02728055549003272,-0.04516839830457334,0.015083929913172233,-0.031092890212757383,-0.0390952479144174,-0.04334394483244905,0.029767165282602988,0.05098424225931767,-0.04978974418393551
NTNG1,0.11693397188148429,-0.067815302878291,0.04305181259115488,-0.03372272819392494,0.046277955816750684,-0.029197342398636764,-0.0026525923528087623,0.04034174534644027,0.016056240426634734,-0.04670844090916741,-0.02731714101388182,-0.02953447411542492,0.025058783563670868,0.1117240198463229,0.041262404224089444,-0.04949688132969087
LRIG1,0.09442954138821531,0.21536134877610366,0.0547051047345688,0.05987022027530165,-0.054693127404431816,0.007986325384933985,-0.006825436217645143,0.06635824745319233,-0.044081461869880045,0.09551406045645579,-0.04747407849823216,0.07472363802858742,0.16720106051410988,0.15630708048026049,0.0636222860753512,0.026752028129687713
CPAMD8,0.0067333895487453705,,0.0006093315276702476,,0.035248307310111554,0.012677368851779615,-0.002856095463350725,-0.012001765676300645,0.03465155280916816,,0.1270952547914164,0.12557980810735897,,0.09074209724462813,,0.07621494205711621
GHRL,-0.04983205714152169,,0.03272953455301984,-0.022918647088199212,0.0026703193379825304,-0.023572804162200593,0.020013651090287108,0.030193210027409306,-0.01897400208824535,,-0.019987703491398907,0.0073615928403550765,,,-0.035069218004760316,-0.018137925464921583
NPY,0.06231829153412786,-0.07937086914509467,0.03531002821075874,-0.028783252917737787,-0.06842671794908908,0.0716214360554827,0.0027271389065753305,-0.009772572851981309,0.052687890966437875,,,-0.034266761963019386,-0.07345494150729007,0.015699487854986767,-0.021475663567223836,0.03852425783202688
MMP2,0.024678463925911727,0.11763018340556103,0.03261434198789921,0.05303683573741775,-0.025333644839343455,-0.03151178029548458,0.036412080226676545,0.0023266627827522165,-0.0347356207582599,0.09440216760220424,0.04236239782067316,0.07872348478262989,0.011889858665557574,0.05171781920707664,0.004026457701177915,0.009552259972322527
LHB,,,,,0.023716940942343244,,,,,,,,,,,
PPY,,,0.024825905010429555,,0.03472356104973314,,-0.0004891919428139343,,,-0.026364147129257588,,,0.04570727778319555,0.03559880303906985,0.024530197544169324,-0.036833495693802586
ALKAL2,-0.042433039733984594,0.10863852566756467,0.004741637547741463,0.07421755140609072,0.025424048882375,0.01963227956348928,0.004572829321723562,-0.053982551542440894,-0.03136148795270275,0.11443775118198996,,0.013264187000248616,-0.02535991335917429,0.002270818235018182,0.0246899510828066,0.0012524462564500632
CSF1,0.04267006875437272,0.048258080109599845,0.008971425394815076,0.02651081063850287,-0.03260517596204369,-0.06477160685481424,0.03600422401787038,-0.015738300467805957,0.009698826664695133,-0.025399077888060808,-0.004805540817615218,-0.060537337388152666,-0.0029494717580873793,-0.009770036842721291,-0.032898568174017304,-0.04095455317890731
SEMA4C,-0.025316468659400126,-0.01489840161975499,0.022129796729397713,-0.02495358702604183,0.004120288873437255,-0.020926582278187358,-0.004953260933385081,-0.044843611498788995,0.08016589506845556,0.05787919707428584,-0.022230116092591623,0.03366188973940798,0.036305805290950025,-0.005428294521014181,-0.0039447767139572905,0.039980685315521736
ICAM2,0.07650035689293656,0.04819591215207721,0.06091926009150601,0.02972719058149582,0.002499797018831854,-0.018690039053389958,-0.04360821263615113,0.028435421525653346,-0.018529288686450804,-0.04282861524058948,0.0900720118493049,-0.02553971955945669,0.09486862785015564,0.009656359629533954,0.043314524148008446,-0.023229091908609008
SYTL3,0.0030542135209296667,-0.02489914283365133,-0.022519354447510055,0.034481024344172724,-0.0007353682158737235,-0.02715227214509881,0.04446222668168943,0.030613172515518212,0.05485538500756321,-0.007904073219783172,-0.07262506711326554,0.03176958156386984,0.04957847014944646,0.08823408981799222,-0.031479104430896465,-0.03085222402502763
IL1A,0.0016823635075182532,-0.005796452768920698,0.030466168474904975,-0.0289395236892755,0.09016531462709382,-0.030569915812723048,0.06072597867902549,-0.033506871629108426,-0.01553540138657485,,-0.13184018198328193,-0.01759735299810237,0.056784947443579196,0.04293520681526981,-0.029011886731555515,-0.03260349099666351
HLA-G,,0.06690030074466242,-0.01563100743224378,,0.06427671997021488,-0.010436688844493825,,,,,-0.030856655111951896,,0.011786817312620648,0.028230401020304552,0.0017718232136163254,
PGF,0.14830258062250848,-0.011090097106904015,-0.02275280360294527,-0.03904418368276861,-0.0006827740954001786,0.04007030406196502,-0.022453449344391734,-0.011860158513798794,-5.9184574709807204e-05,-0.11446057171314995,-0.03431888157384698,-0.0016864207270618466,0.06801753156709074,0.07726896556337609,-0.00335263310398736,-0.009765784058833908
LGALS8,0.014645705009252104,-0.05299583056594005,0.005767615337565316,0.030318541810236837,0.028154115378751732,0.04921314961356717,-0.0326780414804277,0.007361273445692596,0.000377375042753468,0.09539467692179356,-0.09237937502414563,0.03799787253968279,0.007699697916036298,0.017414414609136043,0.015610140758963276,-0.03684611491308042
DKK3,0.025052005168987385,0.06443297267327278,0.09132381611722812,-0.008466140592540732,-0.02813891159423975,0.03822279106378691,0.013550369007199569,-0.02734377550988023,0.11884422991491367,-0.11148873358907713,-0.039258400185337834,0.00995049228318411,0.10506753165411833,0.06918212675314422,0.10963891601873067,0.06432890032755509
COL16A1,0.10869400402227153,0.22769024286335254,0.07072294874110091,0.008373365272416793,-0.013219997961674284,0.020992108842372625,0.019328961054330008,0.007359210456264636,-0.010437774154101761,-0.05632825825128417,0.01725818166499424,0.020672306297372288,0.07453095212432648,0.03236928668891407,0.045471380811985304,0.08071946483235638
TPH1,-0.04367738316762157,0.021540075281205787,-0.020690509677022188,,0.04114658403011696,-0.026671885829257932,0.03952391857286955,,,,-0.029573138751586982,,-0.0071086301464729825,-0.023709932479667736,-0.04315816431613976,0.06545140416191376
TNC,0.13460575993703963,0.06932273653634234,-0.0036053890680445154,0.01658016333266927,0.013843997664711385,0.006999835776752546,-0.028868941303290697,0.009641823903814102,-0.03530200698543163,-0.03925408207753212,0.04177032951057966,0.06931109839040361,-0.0997159374420696,-0.137643314232418,-0.021560215909413257,0.008791738828740802
TNFSF9,0.011004246789661467,-0.09239200756030744,0.06769388101459667,-0.02425295522749228,-0.013114761759797616,0.01174187417152826,-0.01225326199023185,0.036845507552112404,-0.018531201961280757,0.022393930106251687,0.002066858804170168,-0.05011244129823157,0.06283751271042158,-0.0488106174216537,0.021324394602248154,-0.05144613060270938
C4A,,,,-0.014292429401296944,0.03361972355817919,,0.02108188072980204,,-0.0204735253464187,-0.019182189121655948,,,0.014510333897298618,,0.03796073567711366,
CNTN2,-0.14693273848714772,-0.02362754244080225,0.03924430172152779,0.027102160121115243,-0.0020066287316397764,0.026357607556361205,0.047001471472559356,-0.034027591875851484,-0.07351857659107265,0.012050021713836389,0.027648078305183885,-0.05132619908558536,0.1342524827934623,0.1420866272923644,0.11137694622849476,0.07977834833897263
F7,,,-0.0036315361664791966,,,0.009826595968570176,,,,0.07348010278011788,,,0.12310280574330185,,0.036756820523733094,0.01350704884436769
LUM,0.040434627561491916,0.09938405634701321,0.09450059547796648,-0.021072015199445453,-0.03681973053744861,-0.024259825821018488,-0.05139543674526783,0.021933384187945465,0.009312454175071466,0.2497534124169393,-0.04232521856839131,0.04412135822026859,0.04342132696148011,0.06677941419624411,0.03884578440233757,0.008773810672073995
IZUMO1,-0.00022346017240243709,,,,,,,,,,,,,,,
BTC,,,-0.018312746122386377,-0.022365113544129827,0.013088087488289506,,,0.06439662246618079,-0.024951628818828817,,-0.061587629558380826,,-0.0035988567803927254,0.010996615306788731,0.020674232400520465,-0.027965853957083297
APOC1,-0.1841679094035854,-0.1548310084744522,0.032506219562803626,-0.04551631839071871,0.03897173086873544,-0.0718720538602861,0.06288652654243905,0.06704727623724606,-0.07380649935708343,-0.09166240935713998,-0.07598806402680708,0.025348208889329284,0.010233728783487411,0.07168933377803079,0.08762481810711288,0.02600151458497959
PKM,0.018039047372985076,0.024111000960406265,-0.021728233593978036,-0.03331020077605704,0.023028904365164356,0.02807856585133941,-0.05627182562872203,-0.07219310373024426,0.06397629160613018,-0.12046925031095594,0.08990072310283592,0.012996170263290436,-0.09698640927799437,-0.1204278545623332,-0.03366172032985622,0.004431561683552888
TNF,,0.019190572390025577,0.020032535671824347,0.010400727554724864,0.0836734000403323,0.012631891630040254,-0.01172980990181099,-0.042564759419705694,-0.06400468741952735,-0.0036537876311682586,0.010933141997914028,-0.025501372097576146,0.09531387647229118,-0.03192521728453566,,-0.019794334268203397
GNAS,0.11075543933713843,0.02936764595521573,-0.030158530565006572,-0.0025646664516729366,-0.05976377194480975,0.08318208036043155,0.01915373281159278,0.028702039253447713,0.10820682830911796,0.14150465149613137,0.005290497304182651,0.039322221644997074,-0.12378446868462006,-0.008525380124893515,-0.08950824692552198,0.07801174244426305
BMP8B,0.017725932009757278,0.059222075994915115,0.032068786980357936,0.06582183902822021,-0.013440059484011679,-0.036770359580304,-0.034353465809948094,-0.0031916217264837438,-0.05908561597936746,0.10724711686837479,-0.009301820251242422,-0.08275305299913831,0.06270649149830171,-0.006988288612468387,0.025984064330083798,0.13792846355352384
LIPH,,0.13108908759445817,-0.020690504583180475,,0.026726823572141185,,-0.02569073961914646,,,,,,0.06958911046606579,0.010901274247143789,0.06510180124582833,0.002584232869718472
CCL28,,-0.05615950530714152,-0.0291037684474252,,,0.06873662958491566,0.04976119461671905,0.0446395722176696,0.03980149865408368,,,,,,,0.0038957702662485304
PTPN11,0.03123879623913581,0.023068912846033015,0.08199634144079389,-0.037847183832850344,-0.055841623626225814,0.015153925958751929,0.04216070479891909,0.008526953434550165,0.04187328782955494,-0.0030206478222358957,-0.01704119759244739,0.05863009471044068,-0.02428838401152005,-0.02065415653744366,0.011092648891166243,0.062143517271643994
ADAM12,-0.06775331935391839,0.09902499096221182,0.04742940293199551,0.05786667449045348,0.06917411523498661,-0.044501345489308286,-0.050028544147284346,0.04866646234229999,-0.04367564933503013,0.11954095537076057,-0.03516796156822452,-0.05579515746710591,-0.03285814310632302,-0.009970911138624831,0.06525062793755852,-0.033338304321202446
EPO,,-0.03267149944518774,0.03357739685568042,,-0.0060101428800657915,,-0.03433985918980732,,,-0.02591617180789406,-0.042174438729812906,0.11652893751024017,0.019755334835391634,0.09301091307220503,-0.031017870264089847,
EDN3,0.032650892247568036,0.013501342572406243,-0.00688102973010132,0.05496356174494747,-0.006556394529629682,-0.03322488616348136,0.05842832972145488,0.01693633375270089,0.09712553684936985,,,-0.026500857843045265,0.015597653640104594,0.020997910454816724,-0.0025060599227452345,-0.031563475886120816
CCL22,,,,-0.018069056313047456,,,0.008100904285111,,,,,,-0.03816256757130602,0.03214955182687717,0.058302695085926344,
CCL2,-0.11116138763129742,0.14825982148318506,0.08086884430713136,-0.005054017911041095,0.0014070085950479904,-0.024520759837990628,0.060145368392522776,0.032675301945716106,-0.06475043737910043,-0.06483290575807352,-0.007365720219836587,-0.008754299632104286,-0.02867640253274647,-0.01274841916908371,-0.07476701244619371,-0.03755493609911055
DSCAM,0.038326573922836484,0.044343663118333404,-0.005328880384262796,-0.0023677882428788845,0.02853047026589426,-0.04837726181186001,-0.015332076837480352,-0.03166485778402647,0.09754821765890964,-0.03812851311685373,-0.04958438426459646,0.0867350511823446,0.14082609862799522,0.1362865098241166,-0.022706057268923854,0.07142575208706359
GPHA2,,,0.03543963568779405,,,,,,,,,,,,,
ANG,0.03993214044977911,-0.05707930841213069,-0.0172887904709154,0.009595440338970675,0.014805428289489882,-0.01852891102674415,0.04598789740912405,0.07028012238711076,-0.01666903470294719,-0.06407504629597349,0.011187848508350983,0.07364898518158308,0.0910850795953573,-0.011600696208937089,0.0025177373624947126,0.009891989614512665
FBLN2,0.07447613371561189,0.05519691912061425,0.03936261060503585,0.08947388090135952,-0.013806285601239365,-0.03416581854501458,0.05958153049888482,0.002165503293036317,0.010196230387738281,0.06086754909967492,,-0.047718659780986133,0.09536969814768247,0.10738962766121654,0.06463156618082047,-0.040698983384751995
VTN,,-0.029146541359277935,-0.03911226424530768,,-0.03533269478519969,0.0030520116192939363,-0.0008131080997083989,-0.001072485179164,,,-0.04471682973981734,,0.09372970645271371,0.039810870963197145,-0.011338761152110986,-0.03208695525102568
VEGFA,0.05237954932503984,-0.025176731534899584,-0.045214118300588926,0.019439306715907274,0.025226997545206954,-0.015264922430448502,-0.06001278236293869,-0.019694581282355884,-0.011189265534156752,0.09949312716299535,0.006747069723617936,0.03047629286338004,-0.10851617192047258,-0.17546828801228154,-0.12805479268425737,-0.0471384831127854
F10,,,,0.010154668072092997,,0.012597381709943109,0.07130227004025237,-0.004072085347400534,-0.027938589364145606,-0.07854760372971291,-0.027781379866250094,,,0.07046092006962587,0.02705735222344041,-0.026060245037383828
SERPINA1,-0.02240104111895085,-0.054695561705318516,0.02956327692765276,0.037538575745788,0.08269062241965436,0.010947608017874082,-0.03929458311066372,0.016521069924577237,-0.06367734010226132,0.00447424795637635,-0.07355582713239373,0.020911740052337365,-0.04709128166723562,-0.09123376938954383,0.025087144676432714,-0.03038450222862971
VWF,0.14426613632170274,0.05597969106399341,0.08403134220874252,-0.03861167375130793,-0.05633020292948231,-0.06777226880404721,0.0717575023348942,-0.0037282241018489013,-0.010270646521062368,-0.07693480854892087,0.04071098692695396,-0.05391137022361731,0.06486875028407613,0.03648481555705049,0.060086155532717116,0.061427532061130746
GDNF,,,0.08754818069649603,,-0.010021108331611505,-0.023344906788397464,,,,0.02548776112146684,-0.01813881435647344,-0.029534465868591122,0.07300654732165146,-0.0178979364453487,0.03966491634606989,
VASP,0.031839689745893025,-0.060215200777155066,0.008061080157431745,0.011840155083011814,-0.01874720223551435,-0.019251845483526524,0.00902559994831231,0.028011416279709597,-0.06353807729423276,-0.08315758494778891,-0.04813230897840364,0.005785696418037923,0.02671830739113643,-0.016512157420397494,-0.0263802419318834,-0.010595481732517778
ADAM15,0.0006297848111965219,0.05104432945937689,0.08040067104741622,-0.02891603404358942,0.008497317115543487,-0.03991693239171832,-0.017025832324038998,0.019451590407428183,0.006414937438995666,-0.04196625152229649,-0.015632097578151326,-0.041323773900111715,-0.0031339259711688516,-0.0033619422498074297,0.001954199609716678,-0.027452360682537195
WNT2,,-0.030167668754295905,-0.03619298431856112,,,0.038936146904026664,,0.002159372744323344,0.009048362622157543,,,,0.03276025716566716,-0.027287463216693272,-0.03724388764816756,-0.049826966094772884
CALCB,,-0.02790106181604371,,-0.013203166620668044,,-0.027034800749850717,,,0.09009720249679919,,,,0.047500573745790954,0.013775522511387176,0.05539649032419382,-0.03049440058965348
OLFM2,-0.07544804445740973,0.21732825495362323,0.00708069100231137,-0.003852635049002502,-0.05608726630417258,-0.035924624025572324,-0.0032131378703782417,-0.015279316164819298,0.11900545737615888,0.004333439149861696,-0.05754712669536023,0.07778711110472063,0.07708652039191077,0.04758952176363217,-0.05826516323020484,0.06497515871272297
MFAP2,0.004321598261302171,-0.015581655963115655,0.08162157214327648,0.02167085603067193,0.0026310872003722737,-0.06692000114076754,0.008289932437409966,0.03709420759947139,-0.022416382234748074,-0.06256269474158509,0.08911394763338892,0.07263264718601467,0.02962948595325203,0.09770857978058306,0.001459395393477352,-0.05073301428262198
HLA-C,0.18267544601388191,0.1645211588008316,0.008155474661615293,0.009558293260889942,0.026980248978861546,-0.02361261171842512,0.014104193505751742,-0.02210304049259359,-0.12698447903427115,-0.15453698704626315,-0.033951952678236724,-0.04837689891117632,-0.008237223331919896,-0.08651060163458774,0.028251856437759754,-0.012897559182459339
THBS1,-0.021022132993971092,0.13705736903448712,0.04570146083320754,0.038335043429708955,0.010267845103821022,-0.032290599005063585,0.028742893435084696,0.014901054642888139,-0.056142631319015444,-0.04163411583327736,0.06316894861425827,0.0380471381787094,0.002029292596670692,-0.02465218361702573,-0.025608042413600388,-0.08149948778638376
HSPA4,-0.01675978799668183,0.02640539312682629,-0.034640917341117704,0.0008419454917835911,0.0391812542358783,-0.008389473044552134,0.0025638824213180308,-0.04191433628894708,0.04481279428179719,-0.020157564763636646,-0.03655991417987229,0.034661311535456825,-0.03060019947052886,0.01204312089260743,0.04275367937003964,0.01805528279669019
LMAN1,0.055689265200943285,-0.06543708582959688,0.0075551771253434315,0.030405444653550842,0.029310650596635197,0.022231229754235974,-0.05741990330431598,-0.03358210155961876,-0.05322408780600742,0.1189679468604382,0.04633992486036553,-0.05743135840213557,-0.12075891627539406,-0.11475598002570772,0.002933327398665088,-0.019075235594515162
LYPD3,,,-0.031564172948696144,0.06059623746237724,-0.0272522246584483,0.04549947311266214,0.016743234948164966,-0.045306388083640584,-0.02320325345377478,0.07005121883976047,0.01877660780506084,0.023452220574134847,0.08723713917067526,0.042998336188099916,-0.016669336332518554,0.007250489732066382
APOE,0.028659650748753825,-0.04091199261639154,0.018073362848137813,-0.0266583741479124,-0.1070678993487255,0.034702246470070405,0.010893165134418178,-0.018999451290712448,-0.07659234627263925,-0.10605333118188214,-0.04104678734229891,0.10707794275355749,-0.0028541060413919232,-0.005012888948204277,0.11144225702094769,0.07725726890747941
SOSTDC1,-0.004788533707854799,0.021456985150153214,0.06310451736313237,,,0.003870564752042438,-0.0051159962718501616,-0.014771105342932652,0.010313277654087887,,,,0.15185277810853393,0.12007865395109468,0.013541945589361318,0.012302584639177376
ANXA1,-0.122807389329763,0.07270953474302164,0.029221971014597312,-0.05549480600394965,0.035468539009083894,-0.0459482087200378,0.020704361146714013,0.016760018995257607,-0.08978498414715678,-0.08643690474644412,-0.00418973993461466,-0.016922741428506673,-0.062396950629169626,-0.01359442251469026,0.023072131953257104,-0.011761634256097562
WNT2B,0.012979964312644417,-0.0073652438582931905,-0.026122118147603814,-0.009292806909169752,-0.058608793680075245,0.025608853362608455,0.006341003361538018,0.015742093723518105,0.11020349995378055,0.019228093306994983,-0.0039825880872244425,-0.048686426714179026,0.05555666356869789,0.05934248897917104,0.004176059434236602,-0.025856405716862613
AMH,,0.016508805625457926,-0.03854307108215789,0.006907198803175942,0.030898638231442472,-0.0014424645616469113,0.06217525455788273,-0.0052231360963644015,,0.02188097112261944,-0.018535849217450107,0.016570407139659002,0.011183044878587508,0.0074588521811431285,-0.07925586905609246,-0.02266882670780457
GDF10,,-0.06372881906398684,-0.023947081105619224,-0.018738170716261233,,-0.027686390905876792,0.01358318008805456,0.017121725392512836,-0.014945574344721988,,0.08199987709309833,,0.11506966668527348,0.06002880953528978,-0.014091496434027418,-0.03191325706342347
EFNB3,0.061156879416394874,0.03130382414277201,0.021349536950379645,0.010520145529543355,0.011159160467805369,0.0600356665910962,-0.0067004748851363805,-0.011674996902329027,0.06999927662609541,0.04949403429763715,0.011192204086860355,-0.02319761321356567,0.0094624849318958,0.05123471162879063,-0.03653758723903382,-0.007304051144803097
LTB,-0.036000765534242356,-0.06135264744318306,-0.0136178701034057,-0.01514165960668723,0.06676755012843792,0.030646565772763555,0.007012614588088731,-0.012531173835353066,-0.016960547973711677,-0.04378756738176768,-0.0063858126315442494,-0.05011240647942897,0.05956155644341157,0.0912772357246074,0.012657659614810904,0.016578535545828686
