,UKF248,UKF259,UKF275,UKF313,ZH1007nec,ZH916T1,ZH916bulk
WNT3,-0.022787175893767466,-0.016840133169019972,0.004147496569942035,0.16080922688368238,-0.02494395813191757,-0.04861024614762294,-0.039384449374149796
HSP90B1,-0.0037153818021426186,0.04213767282296697,0.05121420295186396,0.11146666460506546,-0.21066936425046356,0.007189576347913516,-0.03007213932328025
ZP3,0.09349891023138435,-0.026308693295927686,0.0071274121391190276,0.08980527119249149,-0.052830804720366664,0.005126348062629235,-0.018801171839557186
ANGPT4,-0.012403008218037751,,,,,,
NRG2,0.00684971228990828,0.031081864756631154,0.03220278713206438,,0.10919391728259217,0.01199653510134639,-0.019979378197058535
MELTF,0.004193292157983344,-0.016624101157159305,-0.00340770175517211,-0.09292501912388956,0.05077633543654712,0.04302397108599391,0.0574371588945368
NLGN1,-0.019781738974481187,-0.007779751727498975,-0.0323918009174781,0.05696570314260984,-0.040791976534280336,-0.008312388268197305,-0.02503935725586988
SLIT3,0.08170597161617733,-0.0007189915339260934,-0.02621067597288066,-0.02791938653128694,-0.023513549049645366,0.021413526059493832,-0.0010031050523388906
CCL8,0.07907594879711412,-0.037504687991709924,0.03633192356903676,0.06661038212331465,-0.014400731822966199,0.0026689145603646974,0.082152702980004
S100A4,0.11322805055742013,0.0014557960192073637,0.035838650510960225,0.0003813161741567162,0.024348591362307836,0.010217098350704472,-0.0603897715378979
TNFSF13B,0.015508684420008212,0.02967385057376478,-0.007913321190589495,0.11886643365088291,-0.0011071406315549112,0.03912022720568451,-0.03240996191584262
HSPG2,0.1194032648123586,-0.036210379780633184,0.04756257485701097,-0.21487144581133646,-0.07119174440605366,0.03621929644579663,0.06662749042023214
FAM3C,-0.04341039097941668,0.006856532116621687,0.007192591936096552,-0.031187138806549233,-0.048294964974854734,-0.045839773027498136,-0.010233822371044308
FLT3LG,-0.06593688353155569,0.05115565272795187,-0.01971314820335878,0.03438259465462838,0.051862304096723884,-0.029033669561697804,0.0580151768990696
A2M,0.12919993715252337,-0.03601391959535316,0.060746118276139856,0.3049438465720215,-0.1422069375140281,-0.00031123281342314936,0.04507738289967387
VCL,0.07721351181230719,-0.004337144812369677,0.06722058308734638,0.0034582066176226233,-0.06870947234710427,0.006636925229937359,0.05421125751218902
FGF2,-0.001692705830633893,0.028677134882175163,0.0440011638080415,0.06902870316332917,0.018334414005355505,0.00533172960437344,-0.007742869009045622
AGRP,,-0.04532819075645249,-0.023228785289583744,-0.04313353167910461,-0.05412355173463777,,0.09211000700439864
CNTN3,0.06829030568311768,0.03839356195516677,0.004870579038586885,,,,0.04750726732413447
RNASE2,0.028520577261546522,-0.005008146750637472,0.043207040082807444,0.06923948039442487,-0.0466068464410037,0.030243238433741493,0.02075956842887923
ADM2,-0.01764894576185682,0.05278878191666755,,0.051345162823244944,,-0.020045876246250482,-0.01981911243901705
GAL,0.03486069379650585,-0.0019834439461514446,-0.02953658963667164,-0.019533720670904156,-0.03679984792695423,-0.01977636660882806,0.07054604725778717
IL36B,,,,,,,0.04688157703403835
CXCL6,-0.013225493336686241,,,,,0.16708138444205978,-0.00017431321778026086
PDGFC,-0.01609830379909228,0.02819921525651883,0.00878168143742925,-0.027688159157167998,0.024162459921863857,0.04383772221918055,0.016690726129323315
COL8A2,-0.02863326727729564,0.04062554338789195,0.03254493985097481,-0.07483386244876211,0.018132189775306194,0.05757510055741198,-0.014547335721915682
SPON2,0.0827450552323244,0.04115269582286592,-0.014866829967613314,0.2312601608742972,-0.04051414388556842,0.13905519971371577,0.08432450361196461
LCN2,,0.03734035436043999,,,,,
SEMA3D,-0.012571589195418948,-0.023313977646703492,-0.03796525407039918,-0.0066883817959775575,,,-0.009293936418548697
BMP6,0.14373901880643572,-1.9245073673820547e-05,-0.021225214747025767,,,0.03638635365173724,-0.02031847976170538
TIMP2,0.0007513358361878173,-0.007835766395695732,-0.025493840751479296,-0.13285220805967657,-0.06935013664166075,0.04546340927877003,-0.017552052598473974
EFNA1,0.0778476574708365,-0.047818849812737374,-0.014814249402345986,0.18035796714326552,0.02711391093650022,0.018779395164050815,0.0032799417566617057
S100A12,0.09325424201442659,0.015769666628392884,,0.010010973084599875,,0.03729957388481942,-0.01740924560744256
TFPI,0.06815419851302407,0.02411478909337996,0.005801566390458242,0.15986122460847368,0.038203941817176915,0.1026888445444166,0.05897433594219078
GPC3,0.05511908416141784,0.03383960347430574,-0.027842507202788122,0.1421088833588609,,0.12514214358635595,0.12334497999524388
NMU,0.023110847225819343,,,0.09402626421708672,-0.004896515897282151,0.029345606241104008,-0.042594380666851936
SCGB3A2,-0.020712075120223623,,,,,-0.018569755141334184,-0.020318497949104196
LAMB3,0.07974296274027821,-0.020821673953691524,0.006457557236225307,0.030342826537919768,-0.007642477159289515,0.059028384245843675,-0.021484364539068927
LGALS9,0.06675831808093238,0.0671918240139552,0.046760549930789215,0.1527176304085955,-0.13181462796926055,0.03393917139983833,-0.0007552376394815972
VIM,0.05738452740726405,0.006891032936150023,0.04314910673082795,-0.25578019268750335,0.016383374528341453,-0.06793089468728378,0.007243246703273364
PLAU,0.08505392571258762,-0.028235935724266876,0.05659884048006637,0.17407685729309463,-0.0846667118696332,-0.016381499083264292,0.01028669789999772
TGFB3,0.07039472009611207,0.03734187871107681,0.007930282250197413,0.1691224426156412,-0.056017464838210185,0.02305453391553747,0.03902052106930377
APLN,0.027894725836880335,-0.02914508422723744,0.037188140610603194,-0.14493362352819067,-0.0469514921740555,-0.037666222794344735,0.004126729091342736
SHANK2,0.048828259352955164,-0.031104607947817726,-0.013130730875196473,,-0.05062229495787996,-0.03117642309827239,0.025718128555094425
LTF,0.02320789730276909,0.014088088396683317,0.01619082059673108,,-0.10056827704520795,-0.07742485401379333,-0.0712259314138835
PYY,,,-0.02638875681950313,-0.050556306592475814,,0.043928637181819635,-0.018516451938674967
PENK,-0.014151462193072789,-0.0021327797143208304,-0.01710028461309346,,,-0.006539426995163221,-0.02297407005458918
CTF1,0.0040391869426355835,0.0070217072164562196,-0.008803041622190517,0.050767760213066705,-0.019119424698977153,-0.005820462026364252,0.06343250036392709
COL3A1,0.13120137458716635,-0.01493184598506615,0.03951295670644739,-0.19295031047822603,-0.04488939168619707,0.10918077072587544,0.06475830077399895
S100A10,0.006373720033850873,0.008838708752610176,0.0428426870232752,-0.1818850376012121,-0.016246411621321448,-0.08882726813137815,0.010322006898510726
FGF13,0.00883222493933176,0.0033843667481631636,-0.04779555046536969,0.14166429066531983,,0.016919831314961834,-0.020760686077707615
SEMA4A,0.04545014988270479,0.08079016513802158,0.011351832918545426,0.03773459697743043,-0.06730310531766782,0.10629854471679726,0.05608493759306694
EFNA4,-0.002701885766208454,0.05301383616842083,0.026803483450328267,0.14430568522431111,0.09461481586029587,0.04551728190102584,-0.019737400378022314
HSPA8,-0.02368259884686511,0.03859319615060488,-0.04541222405398085,0.3045077226804821,-0.005792223409525041,0.007209035202973823,-0.057131158587407076
NPB,-0.011524983618222035,0.026835426220521263,0.03328785885366969,,0.03365382862602314,0.011012898174293772,-0.04613615183291781
ULBP1,-0.024175864982252902,-0.010577164666530602,-0.014184251580634593,0.02339622931884361,-0.05908591682179102,-0.010604846765697474,-0.0024398559511744407
SEMA3E,-0.011730315652389755,-0.0029465593876536753,0.08807102289242424,0.11240048207088119,-0.05888817642445006,0.03788379752622768,0.11175579425731728
ADAM9,-0.0015296310752987584,0.01151746330027115,-0.009199146514166525,0.1796234507231272,0.0020600748548634503,-0.03710144629739696,0.04279819036833747
ASIP,,0.006368768499107179,0.010740846910698877,0.06290366753271147,-0.1221163029922384,-0.052714235947138394,0.12196399205846516
IBSP,0.0581981606516792,-0.042581649804140885,,0.005253559390505922,-0.0576049474685277,-0.018858365424919376,-0.018054474292954835
MMP12,-0.0117056152207723,,,0.056505181043000646,,,
FAT4,-0.020957339847874703,0.021453409786305104,-0.029535685854347044,0.06315435438320902,0.005791283372328644,0.09888497112512662,0.022514157460622828
MDK,0.06402436950524043,0.03728840947925412,0.05049764566375544,0.24138230187322623,0.045196052879509375,0.04200390397338355,0.00789302011045361
BMP5,,-0.00237602081008502,,,,0.022925156665595997,0.04352492722706741
CAMP,,0.019546772251452335,,,,-0.02594164966782036,0.10929931050569833
HSPA1A,0.016058757797152483,0.08991105092881134,0.057529975270891626,-0.17949014671192678,-0.08438994155468743,0.00818530910062999,-0.005394873083707298
SOST,0.05558590073668137,,,,,,
SEMA3F,0.1013195951372043,0.0069479212062808875,0.0011627728960071325,0.08233277578108715,-0.039872881399922434,0.03120272865040127,0.03128582205252015
ARF6,0.005917272738151157,0.011786830007082682,0.00930768501054496,0.03040199804267803,-0.053728354841408935,0.06919722723853822,0.05026289455312704
IL6,-0.005790937698747802,-0.0067217563715171146,0.052486665363476515,0.09600711496375444,-0.0454786300974403,0.04623881671117529,0.041501739835072014
CALM1,-0.007547509286471009,-0.007309793450686494,0.006951258690914908,0.13343138746605473,0.057377368732079735,-0.03300266221787244,-0.06294461386682874
VIP,0.025756077482878635,-0.004389430494795897,-0.03461394844473804,,,0.01866874985965203,0.006981325683886706
NMB,-0.022735536845979062,-0.0284209520672807,0.0018257285329438741,-0.1668893462548029,0.0669265480326404,-0.030733188255942793,0.08036066647061936
CCL26,0.1688615201481731,-0.019687410045910007,-0.005066473013457227,-0.14991661398507966,0.04794141506386631,0.038847140238803334,0.011403832021521738
FBLN1,0.06814372519020415,-0.0023879920394138674,0.025588624557903568,0.010561783900421043,-0.016931313003348453,0.11269316710551759,0.06452512123629736
SAA1,-0.031498531850559806,-0.0041952802459433135,0.05727092353545585,0.09855117326366275,0.07049648740613976,0.0333491754823571,-0.03163005873684083
MICB,-0.002140336029035845,-0.012750834619717299,0.00447241585995138,0.10825121540920488,0.12985113270291251,0.04819991081270602,0.012277732020778363
MMP13,0.0848306409694108,,,0.08265953037452697,,-0.02374578163282851,
F13A1,0.029937869982099047,-0.02461611947999633,0.03332802228505747,0.20773947451359837,-0.039259888132159915,0.040260286069013516,-0.022590561711269868
CXCL11,-0.03185332763755513,0.058062010643367225,0.01619857834390846,,-0.037581767012160254,0.017721821749624944,-0.03957635108427155
COL5A2,0.122741536237729,-0.027406807648957095,0.06192336709130245,-0.16451998439068397,-0.12116731685419418,0.03795779425894228,0.04736570039191697
EFNA5,-0.01823151077119109,0.01575276125442674,-0.031177300236551284,0.026353044294336703,-0.023985850297908503,0.021479470151537644,-0.008474680597581295
AREG,-0.03341594904486601,-0.005108174652338666,0.03497613498948574,0.0644270628424019,,0.14135658530425368,-0.03927697364442017
EDIL3,0.04033565922530002,-0.0003674727733918912,0.005755995303558459,-0.18531657408291308,0.0408009692152068,0.05931748948324291,-0.030919858772720424
CD86,0.013488076453705691,0.015543955710841904,-0.0385197732904269,0.07134809805748292,-0.008408463793839274,0.03621005133925826,0.011125832214378567
AHSG,,,,,0.17237017420324,,
WNT9B,,-0.021756508777289043,0.06180348898933286,,,,
HRAS,-0.0497168008707088,0.02359293392449651,0.01572078660382094,-0.02672613365854863,-0.0514910775485922,0.006109886253369975,0.004472839792785221
C1QTNF5,,,,,-0.006026367500195223,-0.028228317900228152,0.16212307362116335
RLN1,-0.012059126664693843,,,,-0.0370052474751957,-0.0186617467497818,
COL4A1,0.1297427540562187,-0.018260806572799666,0.05483113153317072,0.2651390758138223,-0.07689713197283465,-0.032446025629000924,0.056959144449764305
CCL3,0.07728373097658038,0.037583906512510465,0.07077134874310105,0.06289516089458728,0.013972440893891512,0.09461257861215425,0.022063155583005294
BGN,0.10966767656110074,-0.005329185043501159,0.018961562923797946,-0.25854261884062657,-0.09484708887497877,0.07776363110342281,0.02330673993095139
RETN,0.004986247596288273,0.01731018794013574,,-0.01557485714667782,0.015722804835899138,0.018062556884863728,-0.004806114825831657
S100A9,0.07264418161623386,0.007792253847471153,0.056104399017308015,0.167260148027576,0.03504985546323428,0.035135085710688435,-0.028005387585490427
HCRT,,-0.003306309816399448,0.013316854962976379,,0.04987764530156272,0.02323289496145048,0.08490526774148477
FADD,0.024167274567092386,0.0027753787380999915,-0.0007962799762686555,0.025484939906809608,0.02707007332155091,0.04420986124650818,-0.0331731894346473
ACTR2,0.062257334010036885,-0.00226108075830515,0.017844551991350564,0.18221023412520382,-0.05060106473449749,0.043893437759040685,-0.04283093969751908
BMP2,0.042652613892372286,-0.026324697738185198,-0.04066868231200072,0.08039292631321888,-0.0028469404872024347,0.01009030739463885,0.05152598954807776
PDYN,0.01775661077961909,0.006382278246460777,-0.041896792676765236,,,,0.04342372978763692
CD55,0.11699335427799905,0.025517771119118376,-0.04523111750244692,0.13948986626034227,-0.09856582851249185,0.0946306165783319,0.01174713575041603
OSTN,,0.00040437831297449116,-0.0358987421314345,,,,-0.006430087331972188
PDX1,,,0.01862724218607336,,,,
CD6,0.03645402449528039,0.024707487218525802,0.0037198669220860113,0.042158431291247106,0.046788445167141035,0.006584025642734613,-0.005689284398316558
IL16,0.03387085495689468,-0.042545504468706904,-0.0017938484945011401,0.20165376102950416,0.023844539195989625,0.08173902285184745,0.04909108366788732
LAMA5,0.07865290034953937,-0.008043762238459266,0.014723441892624213,0.06981060256386387,-0.08934049660953618,-0.014865711408838902,0.08741446543356593
RGMB,0.008899793148952343,-0.006855625338030737,-0.0316724948401924,0.16015537350866121,0.06926369964100931,0.018239349906826737,0.049191482079081715
INSL5,,0.02817005160146339,-0.02729162046691419,,,0.043288361663642305,
IL12A,0.02802989447171631,0.028419793981218473,0.022910982741660032,,-0.006162427400636092,0.013668718220034494,0.05260319415394506
S100A8,0.053303638146315606,-0.015354511824405117,0.07702765001571152,0.055477984336675376,0.05893916802556878,0.05116402718945817,0.014316767920971538
TAC3,-0.013283091349689089,0.0006639511413202984,-0.025527469515762208,,,0.005051401875709892,-0.031678682945617036
TAC4,0.012211459404908559,-0.02775318782658003,,,,,
MFAP5,0.17525446527254954,,,-0.10393924495137784,,0.11743425810694055,-0.034169960419691926
CXCL16,-0.031234458213698066,0.04984844114081544,0.038741768796382664,0.105744039490277,-0.05811983908059741,0.049061002271988265,0.03994494856217984
AGRN,0.11982934324531011,-0.02816540641766415,0.06623356968482617,0.10725618920759131,-0.05047243079057959,0.008930906950163442,0.12836541124042625
COL4A6,-0.01625460017356346,-0.009744327611125295,0.0953577907988874,,0.02867770048093179,0.007077718228346775,0.05804094368243178
FST,0.07126837149615656,0.007513124281930088,-0.03949185695531441,0.029669761262164925,-0.06724306626784095,0.09323247250238943,0.00030262557525607243
MEGF10,-0.021129371345332545,0.01038377962600594,-0.021263251966322092,0.011340835903087931,-0.0420618836610288,0.010972458027005699,0.019443148886832785
C1QB,0.06615215629898699,0.007874351995361299,0.05282577721035354,0.32177453955384155,-0.08731725543420109,0.07704521308437565,0.043721804738749245
HLA-B,0.13091491029115004,0.024339585788737517,0.010199394333696871,-0.019192260299535566,-0.12250181254425842,0.08202386768467333,0.024750018554807008
PDGFA,0.05075327671121781,-0.036436684094411816,-0.003226339565308115,0.05331756262904897,0.05484033151737993,0.02446072329775928,-0.04259366777944513
LAMA3,0.009611556381073272,0.009417229048627414,-0.03846343407313675,0.006909383197339223,,-0.03574243308290163,0.02305688241827084
DKK1,0.1482052645980801,,-0.0006563648037049999,,0.01710660016473902,0.02729589960280498,0.011991030159244818
INHBA,0.07776914837167988,-0.04829763247080042,-0.004593084003623105,-0.10630659620337989,0.09378184242692786,0.10009286897931334,-0.08509832872210706
LEP,,,,,,0.02465725933417517,
IL7,0.03729933389667048,-0.027955616580617747,0.013562306511075446,-0.010864739977464519,,-0.015803683000906024,-0.007786240705934908
FABP5,0.017611829044754303,0.037928533073100935,-0.02108356565404731,0.3043031314900371,0.015223338593849042,0.05187756546652283,0.017534306722424915
CCL4,0.07065044357528073,0.018469197432882067,0.0681752438437766,0.2060849409713371,-0.04618825965407879,0.09291004556088683,0.08929018558015936
FBN1,0.05793418020613716,0.0033923861695691125,0.030864172614753375,-0.021419356875473732,-0.03603014275061389,0.10557861819747785,0.05112974936890196
TCTN1,0.0042950891190622195,0.036073634018546026,0.0031200626637864185,0.09452694393847307,-0.06101393728173719,0.045420879536631154,-0.011526196981951007
NCR3LG1,,,,,,,0.06784781064099897
BMP7,-0.04914041070906988,0.030748244427220944,-0.0006243490581855672,-0.08660065349628819,0.048450317109532536,-0.005483235282021851,0.012512221153260969
NLGN2,-0.041473175105793424,0.04290735372691729,0.015646104753794972,0.014817833484773064,-0.06682286370201615,-0.011058900678063824,-0.01204158236159854
CCL25,-0.014609176352330824,0.0016585904681689103,,,-0.05746560063111471,0.029539541853005745,-0.023542344894898617
NPNT,-0.0064757977159771414,-0.029505686329993435,0.007807394194567107,0.14646721423954148,0.022972449788979877,-0.036483319112092204,0.03707970134481664
KITLG,0.004529957690766044,-0.03959361138489367,-0.00124266930342013,0.14121972616332054,0.006547949106419469,0.014631703060185285,-0.024936683900333066
MADCAM1,-0.028512019473567667,0.04424476721154148,0.02474629152598408,,-0.019293419454827793,-0.006890399762949328,0.07404703037583596
F12,0.01178831069685023,0.039096775484121715,-0.004581214914731473,0.05195402303571811,-0.10828849244967763,0.037416711394040916,0.04077418197317672
S100B,-0.01859698665140684,-0.022488276050416155,0.03979721584480783,0.23292162372605135,0.09312664986695476,0.00957208430920042,0.015300562218481216
IL27,-0.018012157323773117,0.009916899665163643,-0.013278384960642976,,0.025689678964444566,0.01828201437068603,-0.019565031709678354
CD99,0.09374130617834218,0.02304492477304752,0.020052743056148535,0.03398365987128439,-0.027307558175938943,0.06607574378477714,0.06340813267131587
PDGFB,0.09248313728360442,-0.022750620694479036,0.051308164991779384,0.16622841601208457,-0.014854094714628981,0.049476647272373664,0.032377971737272616
CLEC2D,0.06951593467753835,0.03321547941005866,-0.011044179049692529,0.07945173743809458,0.005538814674675208,0.07315145622791035,0.0655307605363407
F8,0.016877489312917483,0.03578898850287303,-0.006356501476496995,0.1259848219769612,-0.03605885915862772,0.05798223385370593,-0.012634005790089624
C3,0.06942109397800694,-0.010323543166752665,0.024080282647490802,0.02201472392881297,-0.07990210369877404,0.06220084655100521,-0.06789269677754227
DLK2,-0.021543342194831956,-0.015972840501139843,-0.005859932462629046,-0.03180133883821645,0.0826600715197587,-0.02109154198720662,0.023596857543713594
TSLP,0.03185434354675498,-0.0009594567029828941,0.04414620203861733,-0.025676914267789695,0.09084069458176013,-0.00021000861328668307,0.045459808088068585
OSM,0.06352115228346651,0.014164613556232785,0.04832360310594759,0.15209198560757572,-0.05139296292293486,0.037299505108128184,-0.032354098201696865
PRND,-0.01322549589248185,,,0.20944400231758115,,-0.024645488029644492,
SLPI,-0.04703333220887606,0.07997236610116278,0.022586691040492397,-0.033862762703106335,-0.0184254662817133,0.09135219529988024,-0.021403084701100115
AFDN,-0.05840491220892641,-0.015713329581457908,0.011123482701298414,0.1200039202465414,-0.02099905742261767,0.015859055159430216,0.06202328101727869
KISS1,,-0.03496270927695603,,,0.012558583346904876,,
ULBP2,0.02527911883331145,0.03826394844861358,-0.03266894477785223,0.17033162121164153,-0.06723328916736136,0.04906725317019405,-0.027545072992334226
ICAM4,-0.01188362962431409,-0.02175650656455646,-0.009594771392182507,,,0.014391207720857868,-0.021753288151142518
TDGF1,,,-0.021485395235052114,,,,
ANGPTL1,0.021508069965663935,0.0004451452438041377,-0.01606712408160613,0.2052159711843226,,0.032511238051145926,-0.021984112888890836
LTBP1,0.0377041152498936,0.038618202064809044,-0.03199396848474626,-0.10461262110723436,-0.08844140042997074,0.0915587871262086,0.023191810300593613
NTN4,0.05977516929565627,0.007085694733928783,-0.031801404742340965,0.19215283096585678,0.06663436835796308,0.11487010424835004,0.012983356626518162
APP,0.08614205499935995,0.05609898777702758,-0.03078737742103028,0.0030918163808845247,-0.2037808403317967,0.0014246597119395258,-0.024496905896328493
RIMS2,-0.009388236465717261,0.05357554512922813,-0.04112449539129359,0.08615024401623715,0.1655283751256475,0.23480607259682487,0.015621437032291323
WNT7A,-0.04009143824114638,0.01832865846014418,0.02785666191799632,,-0.0004919176128235186,-0.02476792988184132,-0.02619528144207873
GAST,,,,,,0.038932082998795116,-0.03027005651102152
GPI,-0.06819880825298814,-0.011316508817282377,-0.007731124302824318,-0.0861180998467847,-0.09263888712127322,-0.06881507730489644,0.007953401612844397
IL1B,-0.005369557845086106,0.07008215312738962,0.07233464480435467,0.1589925130553351,-0.02906215411379665,0.08207948364568617,0.07365154439259208
SFTPA2,,,,,,,0.09361116891331119
HAS2,0.0493346394009818,0.06942924358233438,0.05102682995030974,0.0314329932906039,0.05762633304665893,0.01765193177734929,-0.00683233999846459
IL11,0.019443809764857156,-0.0347058846243438,0.08694020520378588,0.03316651614441913,-0.03369333344737399,0.023859124351405837,0.009095336024131248
SEMA4B,-0.008394471621757616,0.011526083078823579,0.03203237193779797,0.04733724353641898,0.0015079923451863434,0.0017864702344445103,-0.02687858468928419
FGF12,0.023030691721280527,0.049797936097391776,-0.010545595804400093,0.06584595464689705,0.024969362887117135,0.061897823385172725,-0.013079750723467008
CP,-0.005858889459581528,0.022201902257953814,-0.009279466442786075,0.02960848449959868,-0.024724850228985257,0.11748286041623175,-0.0027846876922893496
NLGN3,0.00471917175905338,-0.03681285527514964,0.06363736232317439,0.12085466337941256,0.0018862106648857944,0.0006087030282417455,0.03451511844508467
GZMB,0.01752746418713,0.036369534485951004,-0.006979547085837617,0.028236366432763668,,0.11060619104074258,0.012811243490092536
PROC,0.0163487052237815,0.04096690370423205,-0.013760748198394448,,0.056896334452587245,0.018905217250845645,-0.02793505421979494
TNFSF11,0.1005478037780206,,,0.04040671954928665,,-0.019579644136766567,-0.01930784445763517
AGT,0.005010591461027274,-0.04476821742425217,-0.004506115753369432,0.2102849422715977,-0.11291797124028587,-0.05410271075588412,-0.005397205913653125
PTHLH,0.00444858527140424,0.024578733165934306,0.018050814225172348,0.05950644815838728,-0.008652110361580471,0.008445283976665864,0.013409482403947171
COL1A1,0.10191885137550827,-0.009372955961638377,0.03354373329506372,-0.1812775283935947,-0.06011301878538839,0.11598612118645911,0.05038071200113901
LAMB2,0.12712717562653317,0.0057331500034809415,0.03448854047416495,-0.18887628108436164,-0.05185932872501552,0.008760603084049095,0.11200277913641074
DSC2,0.04138976061774902,-0.032718953001842195,-0.014794663614125741,0.04771105797952121,-0.014397622709216663,0.01876223202568764,0.018723971407755384
WNT5B,-0.025627313709440516,0.003335310333846241,-0.011374815671801588,-0.005985494447826809,-0.0598845933181432,-0.036693282989133144,-0.0020833276755752844
LEFTY1,0.018790274294798806,-0.006846965751428844,-0.040481559401638785,,-0.03367449279384232,0.0087069159903867,-0.029568154723773003
FGL1,0.03490762629010986,0.027722626301137566,,,,,-0.024182503442505113
CXCL5,-0.01962714054692575,-0.021756504193772303,0.04717496616959217,0.1133317867437157,0.02637750235508243,0.03887554226199625,-0.06560582676527178
S100A1,-0.043555633587543496,-0.010570825014962383,-0.04665525762210564,0.008145647993353893,0.04241011721739882,-0.009223100167965959,0.01097060150995945
C4BPA,,0.07300113695024162,-0.03111119665096457,,,-0.018946207935395323,
NPTX1,-0.014349170342306594,0.0024225630824547383,0.004050529962507771,0.0056373343034068464,0.04850960719945991,,-0.027350749164257067
TGS1,-0.020673261315797605,0.04293803695565492,0.04601322901073718,0.0803274909585926,-0.01888116727332085,0.02311888897916894,-0.024912701988706987
SST,-0.0010241438092983067,0.0527457171710007,-0.04713925142926997,,,,-0.038474041538186274
IL34,0.02942003693163378,-0.01422519383566249,-0.02509876185754308,0.058263036604004656,-0.04132502039182514,0.02403359647926017,-0.05099069699162957
DHH,,,,,,0.16912250303710205,
XCL2,0.01156771938674109,,0.02738645178494854,0.06168333712654912,,0.06569883867031265,0.09719768554127696
TF,-0.0325646125202574,-0.004436646486675235,0.05157755860092645,0.01798315325346569,-0.0516948967598599,-0.011791102498201238,-0.022602544938597972
IL33,-0.034026756609579566,0.0495205229834871,-0.027464705253595092,0.016320199222252176,0.006584410120992492,-0.060709818309912345,-0.053085805321278774
RBP4,-0.009714050837836502,-0.01509501281237277,-0.0011278178224258327,0.17427137329881068,0.0598402884046099,-0.009800645004457473,-0.03960853936866847
CCL19,,,-0.019875534836579736,0.02506214026593679,,0.17053179827463386,-0.010013570814873807
CCL20,0.04836752951322846,0.006355305667064277,-0.010941568390512163,-0.04403282791678089,-0.05705549024569318,0.020950650398857112,0.0623281847666431
NAMPT,0.005061274854372848,-0.014818185183755382,0.019905482712239783,-0.04298528271209368,-0.02816941565718132,-0.08575866859866813,-0.03418011082730126
