,UKF251,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916inf
IGF1,-0.0038179154540724527,-0.03258389833629352,-0.0010286485747115456,-0.03264013639887182,-0.030272597283147653,-0.02567620638164054,-0.013498659310817838,0.011759491035066266,0.018603233296200852,-0.020249392272284828
TNFSF10,-0.008481728654710191,-0.012971163722223218,0.014740036938489715,-0.029005321707545797,-0.013201953603882573,0.0056865130392311815,0.0332103071405758,0.01993838701334475,-0.04191530829712113,0.04445098165252569
GDF5,,-0.01637402478704721,,0.019957180521686557,-0.014430925393439266,0.10346314430768447,-0.037922141893977274,0.01387312817863289,-0.003588920928478121,
CHAD,,0.028544375457675398,,-0.01347942785867254,,,0.05758634353932411,-0.033756593176749,0.0016740635539034532,-0.06782213636031231
RGMA,-0.07850039877140096,-0.007340463773973695,0.04323825869359735,0.009264942006078563,-0.07338199317672942,-0.08226897098355791,0.012822236496895888,-0.022559015610510227,-0.0021768845525702613,0.12746378387297663
CLEC3A,,,,-0.0037655550877880367,,,,,,
WNT16,0.01688341453982914,-0.01907320231824913,-0.015838267515071898,0.014422611532636987,-0.010530496064337307,,,-0.027886540687207126,-0.017255687626948246,
CX3CL1,-0.055861133271805,-0.028591909089212043,-0.005183080755965198,-0.04958450905302054,0.041700845824486105,0.09342829060387504,0.05858700423034838,0.06993635860866487,0.008149048310901701,-0.010125173715942844
FGF1,0.004285410077137952,-0.03187495949096192,0.05663792479196764,-0.0041876258933057475,0.033723647302106335,0.015841788089640867,0.009224995767989205,-0.018720092954201906,0.07366551993600477,-0.024552791149655775
ALOX5AP,-0.012138107734655939,-0.00878329491293789,0.007139236755887784,-0.05584608158623943,-0.08136710890392593,-0.048682093888404866,0.07069497627115644,-0.020745477759904,0.038778197334330126,0.0008111676772996564
IL1RN,-0.024299068279507112,0.09871930958369775,-0.02490896022708008,,0.027556790422722174,-0.017691889892384592,0.01741832494553633,,-0.014192297654290349,
PCSK9,,,,,,,0.035013320170846046,,-0.016749340431559692,
FGF23,,,,,,,,,,0.025432161525822578
NPW,,-0.020126810082130558,-0.012773354094829612,,,-0.01970491339234945,0.02512230728807223,0.03512298336237613,-0.04854399968700853,0.06254931918790449
CXCL9,0.13130016226002095,,-0.024851112181074286,0.038245696644378234,-0.002115680761642862,,,0.019977690954421964,,
ANGPTL4,0.0034144897261260405,-0.002249442590018726,0.04046321369184409,-0.011929847539125517,0.07053459725323036,-0.08984150679215863,0.05245986311756709,-0.10077157356912866,-0.049259724345232785,0.04304041115561525
UCN2,,,0.023905870614901813,,,,0.0036324953499908864,,-0.01892667137644937,
COL4A3,-0.01564796642329918,,0.012561779749241359,-0.0230760793016889,,-0.022311628686888782,,-0.010660869268984824,-0.02647109673320867,
NRG3,0.011170294609430515,-0.04865930821319734,0.02009004911790794,0.04962998667442548,0.08725182013055312,0.09711331777571336,0.0504880445448337,-0.029680605984949465,0.05457969703567553,0.0016286837101336523
IL23A,-0.015044974645047775,,,,,-0.027145921910671476,-0.016636749789485615,,,
COLQ,-0.0025203045371501582,-0.02157571027637521,-0.03412645851149988,0.010408040393631433,0.07884208683732678,0.030897048644994624,0.08993281508847484,0.04037020561620406,-0.0011939748545049336,0.001342375447298245
SCGB1A1,0.016766090215836697,,,,,,,,-0.00017258971119276916,
TNFSF12,0.023713847907073746,0.047479609332005776,-0.018573259051614575,-0.050477467689489346,-0.03970883703765607,0.045177967496228634,0.00015850390634065067,0.023810884763077987,0.06558808133743294,0.041726024164705756
DKK2,-0.013431121955395465,-0.027759896775312747,-0.01479130460344416,-0.011037322549786394,0.010520036077123953,,-0.019638528067861587,,0.011257108644234523,
FYN,-0.02413078693446156,-0.017556757622242725,0.03396110374001306,-0.052081806723506485,0.022634895895745317,-0.006104783420045083,-0.03533963575343486,0.021321280985113898,0.003052599131988524,0.10527661994590103
ACE,0.03656178101062114,-0.023829954261921416,-0.0057962437840673895,-0.01673700458691451,-0.02496930260176149,0.005456573003789078,-0.028616985108185878,0.03947785175210843,0.04007298251467755,-0.01779468110855464
IL18,0.020346644605708324,0.014855246056814632,0.06603606448402359,-0.017698818959824905,-0.08150323891344025,-0.014102572859841095,-0.0007257498757181482,0.053950469599474304,0.05255661522105296,-0.007923924906409509
PPBP,,,,,,,-0.02037010018581501,0.02048532583360794,,
CCL27,,,0.04594579406291167,-0.011370030230706998,-0.003905623002587103,-0.008422047996846045,0.019977884367534827,0.014449383031958897,-0.03677989846261839,
SERPING1,-0.031103444505808417,0.07423872838569419,0.05964136750363224,0.03536190488292262,-0.03921118885294318,0.03566177466495626,0.043567511790442645,0.03304960525820922,0.08983748732077244,0.027739337552543687
AZGP1,0.008111164294408117,-0.022515019892751943,0.006427876629907284,-0.00859623525695392,0.06368460014650489,0.006454919360430208,0.028912287196161315,0.03765855372332985,0.03386275055742163,-0.01093476429411863
INHA,-0.017538922767511334,-0.01150814568111045,-0.02626802097275824,0.04901038721779775,-0.02293024066112444,-0.043787564041139516,0.029486748960667743,0.01802094652290346,-0.033635666774006215,-0.040380354686822634
SEMA3G,-0.02882790492071849,0.021351972585660406,0.0030934453221558244,-0.021396040201571067,0.03157772676500585,-0.011049306229842293,,-0.02873326722236876,0.026471894236635415,
OXT,,,,,,,,,-0.016227970138005005,
COL6A1,0.042802346204091984,-0.053820875565841836,-0.00995256323792093,0.021054756288866938,-0.04978363089645228,-0.14303276110471483,0.05752884073383358,0.006947267235994019,-0.031193491631469335,0.009844079003931477
FGF17,-0.012551765863310723,0.07287480059731476,-0.020959614200473323,-0.022205487040191967,0.0310206925250414,-0.023423792443788536,0.07513865598317235,,0.04454316402615499,0.037228036231049824
TNFSF8,0.10390477883583789,,0.035210288055817315,,,,-0.022103092020227293,-0.02788655152865222,0.06845433057674914,
FGF20,-0.026483175514404537,-0.016986170886825497,0.040074509111792625,-0.02281788896181208,0.04300277675964645,0.010131386916408728,0.1215882770575724,0.0027689914786064875,-0.023993794611960977,
ICAM3,-4.8402447396966176e-05,-0.03636650847586258,-0.02170064999422934,0.041738470359143555,0.0024881084669517773,0.01560792191619374,-0.032009482324561654,0.03379362763805189,0.07740104021021431,-0.011936219005139696
LAMA4,-0.05066122559740849,-0.012153785792203308,-0.008944105949629183,0.06034629762975091,-0.01638498291883574,0.011522015932628787,-0.008849811268554383,0.025365924186648812,0.054580785067364454,0.03377135002678403
DLL4,-0.0011584463454188613,-0.012437974010058275,-0.015442753146250307,-0.01592126349676763,-0.037347575230158324,-0.003438505750991499,0.0038872014353406015,0.06713380228830061,0.07513397592499169,0.021829019223536285
SEMA3A,0.010471728229021409,-0.02571473224797372,-0.03724985688303006,0.075692098698188,0.04045483747922959,0.016356836614394795,0.02358035868870424,-0.047346192733131405,0.022979062793563158,0.048706670528812876
RLN2,-0.011931567687166642,-0.019954763682701743,-0.012031461499299475,0.004002465630264906,-0.03355732508197364,-0.016970803151949338,-0.015284234446855989,-0.03496103327686913,0.001593942752027516,
C5,-0.022982835902173298,-0.018328846979696386,0.07469919080331505,-0.039821865043475194,-0.06533336874168116,0.020545868627135474,-0.013237165426572418,0.04564379125165639,0.04156322660519676,0.022689677297590055
COMP,,,,,,,,-0.03339489322085328,,
EDN2,,,-0.014610203689741244,,,-0.04472598236446049,,,,
C1QA,0.00573078584819486,0.03859495630787039,-0.028110106107150624,-0.06586135975807451,-0.08103987779763147,-0.07853404498998583,-0.022059933220810093,0.05878756240869556,0.08332589160694576,0.01767204435940249
UTS2B,-0.013572457269807582,-0.014853621632573873,-0.01039990465138052,0.04720264556047462,,,,,,
COL9A3,-0.01826592747319679,-0.0025945882623435754,0.013282082422827463,0.06567923471127385,0.011921215433926038,-0.031069386960660254,0.08611391477767688,0.005560344300318724,-0.012477814854780106,0.008539581685926756
DLK1,,-0.03837756648779985,-0.014371057294211339,,,,,,,
HGF,-0.0013512921831313237,-0.027010753229256307,-0.01260609504187307,0.02566725437121622,-0.04236866659667788,0.040345419034697,0.06450272367595021,0.05335524311775161,-0.022295286443938758,-0.014686905970456582
P4HB,-0.0030906889803243194,-0.052719696342339854,-0.06629529695534217,-0.035011710156673835,-0.10209412163638872,-0.10228982005451143,0.07976078495764673,0.022713118340487663,-0.008582544893948238,0.05661273536832151
ADCYAP1,-0.01686079216991527,-0.0450940867995082,-0.01994344572787441,-0.0217590136842631,0.06790092356755487,0.04431623725761702,0.05359845596880141,-0.05622665359436314,0.06666359928725984,-0.024612788362280955
GREM1,-0.03267197427468273,-0.016699549955462915,-0.013743103073431724,-0.012910344820103446,-0.05490146963632207,-0.05764790149318095,-0.018330832114805504,-0.08393310022553668,0.06621120628203664,0.08996129973231985
EGF,-0.023343416214784734,-0.023771299661403598,0.011225828138933951,-0.019788989978591662,-0.0047228091856837745,-0.018959669061398402,0.029059921398299916,0.018700492994743464,-0.023829510833126382,-0.015278848218406516
VEGFB,0.025118323603681818,-0.023164152242299688,0.005884749441034919,0.02566872206650046,-0.010493490793319061,-0.06972228288176748,-0.027923243551637635,-0.02058187701363736,-0.044328717010406776,0.015178418778651935
FARP2,-0.0037583013113797006,-0.008143055363432012,0.012635653556429871,-0.04364456553082531,0.015612543079232459,-0.04935395103471972,-0.004209257761980984,0.07112831213815564,0.0790197150464183,0.009606752035059899
BMP3,,0.044345970046497055,,-0.03145291881400179,0.05141721071647687,,,,,
IHH,,,,0.0412112501385025,,,-0.020007362732606268,,0.06366041099999942,
LAMA2,-0.036688118017358794,-0.0604850744182765,0.009830075689060271,0.023602479691876822,-0.043563462251479966,-0.036297286181379305,0.0336453852252632,0.07949001802793973,-0.0017554574562067716,-0.07727777698717112
SERPINC1,,,-0.011126958482769156,,,,,,-0.018463833502310893,
NRG1,-0.0027394036558250857,0.02359430091444832,0.011761460697563179,0.0036104918848417194,0.057304465877714775,0.03741165675487719,-0.03220467230032181,,0.07594378155742763,
SPINK1,,,,,,-0.016970803151949338,-0.03157225114208323,,-0.02269576692725985,
EFEMP2,-0.04110336617019814,-0.016931351541612304,0.04930755312758652,0.04534289361072937,-0.004950231410519895,-0.03336695057575784,0.09004064296152049,0.02411049150243445,-0.02814154792776941,0.007784672418888822
SELPLG,0.028036266106339244,0.022089678336291593,0.0036385758782981606,0.02258721603167032,-0.05493849928601966,0.07408981493490528,-0.010605275257084353,0.04607400590343427,-0.036036139158045294,0.09819676449942367
GDF6,,-0.029641546593540687,,,,,0.09015477039598488,,-0.044973899399378535,
HLA-E,0.011461010332306612,-0.04341428795062824,0.01788223552429431,0.01618358741597729,-0.0689400754755453,-0.08287897091912369,0.0046055959508493885,0.0009723706787231306,0.0772049063142759,-0.03178202631049355
PTN,-0.042614541561675115,-0.06696512502356419,-0.015865259715413256,0.02387453008596307,-0.09592454140401828,-0.13477371259504262,0.023683691351313405,0.08769011834455531,-0.06851468944842558,0.07670675389895062
CD274,0.0843167894515481,0.09300628797951538,-0.019767240621680473,-0.015314070524096246,-0.03157175318486406,-0.027929550371916103,0.06869965575275534,0.07295190533460608,-0.00614236364728991,
FGF10,,,,-0.014424169212535419,,,,,,
CD14,0.07306716383427007,-0.046172704394847545,0.018972015210609535,-0.012548138410787703,-0.07818294108546761,-0.0717599564508936,0.05680147144413691,0.03187474172683376,-0.01674368451305704,0.01613550256662127
SFTPD,-0.018933034313267774,-0.022023097261303227,-0.019097899325843843,0.02925502693870836,,-0.017173518777010524,0.023355988033689126,-0.026380237699736044,0.03725145432999831,0.0840109276615915
SLIT1,0.023564403178280385,0.012181621700325872,-0.009584384737534354,-0.06905666218449341,0.04294315561997102,0.0257851935473071,0.03940511763837102,0.07832168756289769,-0.03350661472273405,-0.05284298473645261
LPA,,0.010697723408398441,,,,,,,,
CNTF,,,-0.009484823446895581,-0.012910343704292799,-0.013886406439271784,-0.019704913483709553,,0.04231429181611807,-0.01892667137644937,0.13655178370917517
BST1,0.015115538623757219,-0.023918426476429035,0.03483497191302378,-0.02425003794660302,0.0034768497231638627,-0.005306421187437021,0.02035809342529207,0.07219870911757076,-0.00911035962071423,-0.05852872800941244
AGTRAP,-0.004706176444149978,-0.032278797346859116,0.038574753881528166,0.05399172063180601,-0.08570517907200803,-0.051570233341527695,0.079697796153509,0.009392580044247,0.06651010678391936,-0.05306644546191348
LAMC1,-0.024162379759794867,-0.03904520472222368,-0.020979485462756655,-0.01907906826236289,-0.025227707348284573,-0.049852791118423286,0.04343494903984168,0.04802960645470189,0.04877696834406891,0.04447864626028567
COL6A3,0.001052718560812985,-0.04048780795309726,-0.019665034379330818,0.02603216749419703,-0.017544167033968428,-0.0036736603637363453,0.05465900505625526,-0.019377204839678523,0.035049203441066996,0.027319434159967175
FN1,0.008051842059282565,-0.07512837680250609,-0.01572186047974173,-0.01940418952239452,-0.12002337273246466,-0.12050965456501572,0.05710168833157288,0.054299241197997325,0.018788028299950733,-0.054418261129213344
MIF,0.016175796719671977,-0.007894729774529477,-0.019446634772020615,-0.03765083550983171,-0.052656064021701116,-0.015616582544182965,0.045275971342810424,0.07100208112397399,-0.02451337894399312,0.016133640044386607
JAG1,-0.03440223561837004,-0.044021181575082564,-0.03420993703422562,0.021567811149107455,0.011263691855164112,-0.08834915847406767,-0.03245058640810918,-0.011990853204306382,0.04144465980521836,-0.04205183358459819
NID2,0.04326814522823405,-0.03442076835194936,0.02304991767467266,0.004680427465287912,-0.036627083969525465,-0.026774612983244885,0.007258810525578549,-0.030362122016870354,0.007218378749505077,0.0038227576933745834
EFNB1,-0.0643449915347989,-0.022346429280058956,-0.03917076691431804,-0.011091042399767399,-0.0015754378734091409,-0.028337176604649673,-0.006176539338088076,0.03778177097226095,0.047154747886230676,0.08398179812649383
COL4A2,-0.007699461288332466,-0.047582719896532774,-0.06471557422956467,0.0030708377399243135,-0.11730418477404086,-0.08369615017239984,0.012613425598180865,0.07061880690813181,0.04258739683471689,0.10087371648629684
SPP1,0.06210597453049749,-0.00757746081729881,-0.035128800744808175,0.015663527017652126,-0.050326989278766575,-0.1403996132610779,0.05324330280642627,0.06437621128291711,0.029831209584823045,-0.02795068981633998
PODXL2,-0.015704998641502398,-0.03889204152266025,0.059117573110478876,-0.030498492334295472,0.12721396339801028,-0.02530277464022156,-0.013321560229092966,0.011279529567420194,0.02466222029707449,0.027381721418707816
IFNE,,,,-0.014424168087110821,,,,,,
FGF9,-0.02530747344464611,-0.010305804208293095,-0.014115516452276579,-0.036454991997233344,0.08158296125120015,0.07779729256708488,0.05014869096796811,,-0.0108851779780877,0.00887884183743222
ITIH2,,-0.023623363007696768,,-0.01569044491987044,0.02013012095675025,-0.0026691790126901894,-0.022670560116184253,0.05264598348037658,-0.007251462146094837,
ADAM10,0.04456902837323238,0.008947854908453231,0.07959144858753492,0.03391795359285992,-0.021685027520331253,-0.01709415743621911,0.09340863721477875,0.02982896387486358,-0.03939355811557403,0.02300685379665979
CFH,-0.05016525286335547,-0.049804102643474076,-0.005297702322875693,-0.04384369506510673,-0.02196157021291991,0.0346267550429792,-0.027937240877842752,0.08213484542109961,0.0782037476970744,0.07711107383662807
COL4A5,0.021201128468717058,-0.04140720586888362,-0.0042956777257451475,-0.026282699008314914,0.00242997215946408,-0.02291809804690955,0.03307720194501203,-0.05100614973834927,0.11029771358424997,0.008649712919002687
LTBP3,0.014183489567472082,-0.049350218728716345,0.006895073044557254,-0.012769476976008534,-0.045307242988532274,-0.056639728229909786,-0.03262574192278865,0.07182908102047893,-0.040981863658042676,-0.011834660692179335
GNB3,0.02357219936596775,-0.026157368250891166,0.04798760041895475,-0.01909270986669532,-0.011859914482671916,-0.04412673295537085,0.03733041094838409,-0.03783251231160324,-0.008545348668358805,
COL6A2,-0.02816266060839384,-0.0058917572278931775,-0.04580319074922955,0.017829123444078117,-0.056617965453720956,-0.002563085521634158,0.047988887588958855,0.04899329498931736,-0.01800968458618109,0.08552488912032216
PLG,,,,,,-0.037464065194627916,,,,
GDF9,0.06134213167504656,-0.01803354134351913,-0.0003244737050037368,0.039211836557638095,,-0.008702314832295362,-0.01719605705449819,-0.029414491768228225,-0.02439454990426191,0.037125973238143095
NCAM1,-0.010998372009053695,0.0011469002219504259,-0.055421057094520006,-0.007755509411839648,0.044952527557189245,0.05054411889147488,-0.021646118645657634,-0.008122004935612662,-0.06006961444792003,-0.07218185347135422
APOC2,0.0228936038609333,-0.023802435852640805,0.002242589744954001,0.021374145575468684,0.0037025846861415755,-0.0412189168351673,0.039745672744429666,0.05875466246016138,0.03411726630222988,0.011786034734552368
BST2,0.006165754954165971,-0.056083175992621435,0.024270060730283878,0.01293813020091906,0.03236978220084606,-0.07432277379456721,-0.02139732183222425,-0.006656041776109175,-0.009829027877718699,-0.009724761485820218
COL5A1,-0.02710322834396602,-0.04703992815712511,0.00962539467119728,-0.023836367358412405,-0.08807500364234268,-0.03725411900677928,0.08570254940018196,0.018735012622459815,-0.0158688534723059,0.0572632266818431
CALM3,0.028747470416605317,0.05225268979195516,0.003011218267158118,-0.04646421306116109,0.06101890981910095,0.15093567254534448,-0.026786283015294565,0.030038125476204106,-0.03986531443148431,-0.04202735198993664
THBS2,0.009618288048468395,-0.037940894090451545,-0.002275898993467105,0.09081757946950984,-0.00833738251066374,-0.1261252501836259,0.03731882681369948,-0.06360400635318927,-0.01705717003061035,-0.025467062678913528
SERPINE2,-0.038760030166369724,0.00284713245357671,-0.0076863994215495375,0.02014538347722914,0.06069998435752942,0.07232328717779388,-0.012598614431252934,0.05272888439872184,0.002043669879336105,0.048377870848821974
EFNB2,-0.006508734891864607,0.037979878393622046,-0.011478422321787814,0.009238052622816345,0.021893960104489085,0.015629258338047194,0.05451589383278277,-0.037733590335719644,0.01656520445953971,0.09749211835243424
PROK1,-0.014525634207617969,-0.0045077486799424875,0.020771026830969652,,,,-0.015284237837595471,0.041570429482813046,0.024341943597596536,
LACRT,,,,0.02951765593765095,,,,,,
MMP9,-0.011279013222310957,-0.07012710183871271,0.03731311716598149,,-0.01009908283662763,-0.04773814002689438,0.014222137831449306,-0.017808007214446732,-0.01175380866004443,
NPPA,-0.01207659236677204,0.012780903481683266,0.033293053219302045,-0.03328635281665573,0.024234551183298227,0.0015393872785039826,0.01429404615544149,0.01996304136957341,0.024498721565677936,
APOB,-0.011445487085078122,,-0.01924102140275455,-0.013479427837250823,,,,-0.014861489107552986,,
C4B,0.08692055155177854,,0.14354725347869227,,,-0.006032403316161047,,-0.03191083135475974,-0.021910262362266435,
NTNG2,0.0117600043569176,0.106134461285007,-0.014595165034789522,-0.03560450095025868,0.07418855014404951,-0.03517528667927479,0.06145570194452642,0.029849136028941927,-0.08283035576047676,0.0051475868890932495
LAMA1,-0.01805867872167544,-0.001178690261047772,-0.02294064733249835,0.031263800404511495,0.0497654150386957,0.009793311959079036,-0.05437074976695626,0.061373234816648616,0.007983041414893595,0.12554821022251514
UCN,-0.03572200900427526,-0.027239788412477515,0.04247250327984484,-0.01909271354832224,0.04031629789692779,-0.044936811527391846,0.07898734484687785,-0.04252340346447641,0.037323363159344564,0.08748865565156351
ARTN,,-0.024355071519165588,-0.01583826641690727,,-0.046288540821808506,0.04891181679740776,0.03029959918359088,0.0803201436980784,0.0769728558238345,
PDGFD,0.005169164725313613,0.02335926626499746,-0.050635059078460457,-0.005739151994324132,0.05606681727881882,-0.031800819700597956,0.016739624391971904,0.09797870546388594,0.07349429433477443,-0.03645676246787723
EDN1,-0.03300542022187494,-0.045416851750339576,0.0014412522606676247,-0.012102932853367901,0.009055873510061683,-0.052173526842350076,-0.027866955105638202,0.03231168391710164,0.051956713840530556,-0.036228008785299956
ARPC5,-0.06419932262135661,-0.04019836487691087,-0.02353905082991308,-0.05695016307553936,-0.16015528376558974,-0.1275555003214036,0.012264729350138876,-0.062014062804697845,-0.011406050594613477,0.03525696454854254
GSTO1,0.04928742687414013,-0.009800155611043328,-0.03988901217571922,-0.04129527692137234,-0.03831921024501702,0.09300673957302096,-0.010389389667870043,-0.05415535811784997,0.024442116418736615,-0.04737208131012021
PROK2,,,,0.07015511728944633,,,-0.013280807717295163,,,
SYK,0.013422626321580929,-0.0037879445671675747,-0.005986559982612264,-0.008280125160626024,-0.013724219538382876,-0.0718749636668451,0.02533167009095153,-0.008557839308084892,0.020810645515142848,0.10700604329548917
ST6GAL1,-0.002299545038573913,-0.05617539657741047,0.09357589331877009,-0.035502128728928155,-0.005494667424236253,0.04762184054952549,0.0034257848807448363,0.020781888370292375,0.02166062648330245,0.004874395356964877
WNT3,0.010211899266990442,0.04479003541681045,0.0803775784155035,-0.03565431250281522,0.03711979706901232,0.06298335642397372,-0.05285371043799069,-0.02138711771269365,-0.007431218787351067,-0.047556352246503765
HSP90B1,0.006246229806100668,-0.02062452991139405,-0.02373367996950801,0.05496150129178989,-0.12458071269463222,-0.10510554889779358,0.039078486873352136,0.024677861681413997,-0.03049293987133793,0.06414265624893896
ZP3,0.06708242374626869,-0.03060564560612963,0.07143844875720394,0.11329790435873366,0.06733881645513588,0.05383913445746202,0.011486393355910795,-0.04697502449093187,-0.031011681855159675,-0.03551257565256927
ANGPT4,-0.016036893632470007,,,,,,,0.010894354070132338,,
NRG2,0.032717993800987555,-0.013943501572510592,-0.02765687034341136,0.06832597750015744,-0.006659785254139707,0.10436176982074548,0.021840704483224064,0.040213170790075525,-0.038787156656404934,-0.05043965207705453
MELTF,-0.017406168042958862,-0.015548903437865474,-0.019509631642907137,-0.031519734319468355,0.021851765651157345,-0.014387886883006686,0.07922478317917779,0.033923588736791854,0.01690820656584712,-0.07401993713598973
NLGN1,-0.006760402834544867,-0.007295903667816981,0.004683122894988437,-0.01022641627420744,0.018158941236733915,-0.004586347958321281,-0.015440155349738286,0.04129063175403912,-0.02987480773641273,0.03666539095568731
SLIT3,-0.023188570309907765,0.0674901632933396,-0.03843253603891532,-0.016480946983959684,0.08003138365693792,0.09316216744146795,-0.048710469019505424,-0.015129991094348181,-0.02588806620664532,-0.04101920613156071
CCL8,-0.010408496938122742,-0.025625787372101305,-0.02725370474774637,0.010741990985852268,-0.03710723840159531,-0.018386064634574064,0.054518101381853944,,0.07516396461030164,0.06149925705199458
S100A4,0.012334243957163432,-0.035132196302017894,-0.036357041077166974,0.013926884085901583,-0.015818831119372767,-0.08500670217983221,0.014823741183203464,0.057418434796411046,-0.034013333691837774,-0.01153647951332384
TNFSF13B,-0.0012172747035231832,-0.04211778090277835,0.011508191734141316,-0.002028009076646402,0.004177848425683055,-0.04951004567621468,0.028312531633272818,-0.04292412528864021,0.06895655654614294,-0.031757636128607186
HSPG2,-0.041552107468979194,-0.05260937235233223,0.014622674960930383,-0.03717360810149213,-0.06677762000604728,-0.05528512057710773,0.011478619227808944,0.10620943644585694,0.0064289446602779745,-0.003881746343180832
FAM3C,-0.05815573753325127,0.03278093174449526,0.006171515839768991,0.018835481164001622,0.11929485085626848,0.038802094487492535,0.039140785507645305,-0.01190696895171496,-0.011772819567185705,-0.028732541967731482
FLT3LG,0.01170236289711153,0.056347854629444125,-0.009277072071842286,0.004391820399953863,0.054472739650923294,-0.06772346089074058,0.04262712913746352,-0.03820275219452208,0.04314152691792488,
A2M,0.045448643578444824,-0.06936448916107552,0.025334915580891557,-0.00192358808860086,-0.07406216894915334,-0.004627228121972459,0.029535471217378345,0.08238175794160257,0.08279953884728938,-0.03108671647110048
VCL,-0.0162103725586958,-0.05390467610836049,0.05544763489908371,-0.04405886636548111,-0.02810343149735041,-0.028097560606408615,-0.0034578067418173574,0.017586325897966246,-0.06387005972652783,-0.07304517613830781
FGF2,0.06666553300457191,0.04619042340550411,-0.04655001920730513,0.01618971680094424,0.083555908133865,0.04140452847723651,0.06216152591973066,-0.03282417114937328,0.027777594335474005,0.04003761337261964
AGRP,,-0.015522522099523558,-0.011243784223832437,,0.04375167150887021,,-0.01574722561541531,,-0.0182282731832052,
CNTN3,-0.011771670477299823,0.009179213005882876,-0.018604321239303216,0.013253075086717072,0.053464487224267034,0.07056629860241864,-0.06271244408900602,0.003763759490470548,-0.049514544573018855,-0.004930408790853491
RNASE2,-0.034381589545652895,-0.04244797209585413,-0.033906659247423164,0.020123210005312538,0.0031301358275209307,-0.05158518945109241,-0.02057749229571611,0.039792634803988786,0.04602792519538772,0.04764576387635696
ADM2,-0.01954655217776669,,,,,,,,-0.023268934500108536,
GAL,0.018122084831904032,-0.027675472045796706,-0.032618911544248,-0.02211681569001376,0.04172090747058812,-0.02601376208933043,0.1496242068039867,,-0.0071031543077772815,
CXCL6,,,,-0.015801557645999234,-0.0425760356421494,,0.1433460661375033,,-0.040657557418378426,
PDGFC,0.01923911899592833,0.03496994289986653,-0.026633042084814925,0.01961942045678901,0.03466109101172936,-0.06083972848668447,0.007496820747760802,0.0008308610535410821,-0.0353110220884599,-0.03435172114807245
COL8A2,-0.017276080042561696,-0.035009978594867444,0.029325643063309287,0.05414096711532847,-0.023952773832654827,-0.04338691560067927,-0.044692522120959595,-0.023040941451343364,-0.0026375600621760327,-0.05427427523162345
SPON2,-0.00620544043815948,-0.029817085471432577,0.02705284517533854,-0.011566200554856123,-0.07280923514841979,-0.05307517591219707,-0.01843522131758988,0.07729036093786222,0.010871801670777228,
LCN2,,,,,,,0.02120570957132864,,,
SEMA3D,-0.016707019846442968,0.10433162139136988,-0.028214046076103606,-0.007580073618096485,0.07958915447063404,-0.003272471018661523,,-0.008688316628796197,,-0.04303155469060821
BMP6,-0.011279013918631984,-0.020297520427963244,-0.010273965329865103,-0.02457676616678368,,,0.11317646501820028,-0.009402840300851215,0.036419424647818256,
TIMP2,-0.00620062967708604,-0.031163124679528146,0.053243180214172944,0.039204998354226965,0.006424994305282047,0.054955879039062905,0.060030219325256755,0.004781816384506652,0.03029543545345501,-0.01913170682829936
EFNA1,-0.0067013305101591555,-0.03206031977701441,-0.01343303668740408,-0.022306413899195326,-0.02340386013222052,-0.02174309021097401,0.02905982366170909,-0.0012614004314842845,-0.01924379127849367,-0.04969082757561303
S100A12,,,,,,,-0.016852247900749066,-0.03075487440727556,,-0.03273314856070194
TFPI,0.08753697637483406,-0.05979581075141477,-0.02732992893796636,-0.0022262357049126153,-0.057896509973542155,-0.09447114960122133,0.0005898022891015892,0.07614801190098557,0.022185999362629855,0.043942258269840155
GPC3,-0.017759757429456915,-0.029688843813345665,-0.013477034607531989,-0.007793424702671537,-0.021174744589697134,,-0.053435325498057136,-0.005543459622011186,0.00775747129532594,
NMU,,-0.015211610490918487,,-0.01604014192492418,-0.03594959239514316,0.02422128143506181,-0.022796035373375243,,-0.025081030065489413,
SCGB3A2,,,,,,-0.027461747207380604,-0.019073120258814854,,-0.03056908959990216,
LAMB3,0.002004050442839001,0.032592762963702164,-0.010817856620912636,0.010174983168157134,-0.020927971970337973,0.01730969129812081,0.03952836068885804,-0.05268655775674149,-0.006211884225591517,0.0930497580325442
LGALS9,0.013165458628981672,0.02515805163105055,0.05586023288518798,-0.03665305608035663,-0.011398312713584713,-0.06557065739508013,-0.045108260808010885,0.06948702801913213,0.023559003307737015,0.017619117298675265
VIM,0.028189779394181973,-0.07475155167713632,0.004128594046462139,0.047350038982758406,-0.09246432849470257,-0.16448194522986892,0.05873047595300266,0.019113281740036216,-0.0666288055744601,0.06257917347703418
PLAU,-0.047693927032725035,-0.036492747379807323,-0.018334154212873887,0.010093242996687995,-0.06875630207270757,-0.09235512962883023,0.051961227775736446,-0.011508659905782958,-0.06326325455247896,-0.050034442654733884
TGFB3,-0.018691226518519226,-0.05251827524998778,0.017934207403931146,-0.042144813165618245,-0.009292497838638747,-0.08169661899599064,0.025158155473292365,-0.030098143851426725,0.05203445934220963,-0.0327622667762601
APLN,-0.04183960273801008,0.005084957926812384,-0.02240173143349718,0.008797868947837796,-0.06321102727804347,-0.13400837242967104,0.06337842669081516,0.05159719629813058,-0.015017459094677844,-0.03500629299901578
