,MGH258,UKF248,UKF251,UKF260,UKF266,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
NUCB2,0.033966037542029204,0.027387542116823295,0.000962443186954285,-0.05434827296225498,-0.019828553928726816,-0.00713732493152431,0.02339399558131949,-0.015725826362577636,-0.006242287258858566,-0.048236785659370965,0.042076821675574055,0.04359660786642115,0.013434188114833491,-0.021903782425880942,0.0016844356067137372,-0.03437349362083161,0.061679416813661514
FGF16,,,,,,,,,,,,,,,,,-0.02413450418388115
CXCL1,,0.0691793119942884,-0.006201759058706685,-0.020198573265185635,,-0.011096149927348139,-0.010445388018840453,0.028218987042942845,-0.038728046442925664,0.0020921804128372027,-0.020546873429129198,,-0.08832912956856662,0.003571554476170559,0.10767212802784734,0.06740579438760542,0.03657589375839015
VCAN,0.023148183370298156,-0.010527662806817033,0.021958103695597087,-0.011185084224857849,0.010167520734114215,0.0017168589854070135,0.05491470365563583,-0.004509731108720969,-0.11478065856138008,-0.041890684940706656,-0.13796494414838423,0.018133022943590652,0.04499223079982998,-0.03151984093675496,-0.028237260460702282,0.05603417271347392,0.08177578088923854
MMP7,,-0.04422964537910796,,,-0.019290968845534433,-0.01014653335551743,0.05974882082231196,0.0489990892486034,0.0682719077601552,-0.016756401466216982,,,-0.019585960648414377,0.006489627804995348,,-0.04968633191683256,0.007604653255033241
PTPN6,0.09841685501372582,0.029091273157014628,0.010581839246846246,-0.011166590782182576,0.018181513948391105,0.02232881870216653,-0.021830066617257123,-0.045448292102190126,0.040540421242895024,-0.027215497872150923,0.03449693068118426,-0.024389474233183984,0.033499788149265027,0.057284620889051036,-0.03864070552712367,0.015211025588283326,0.07463195961391153
PTGS2,0.0918768073200442,-0.014274311448108664,-0.026043597868107584,-0.006425998357612749,0.016273701235807368,-0.019963196759924615,0.012890679627173808,-0.0009967971876780634,0.022228827671396924,0.0972635554781145,0.039356504400168794,-0.022132653459803107,-0.09473717990393175,-0.047374497932113846,0.05044874304992081,0.022449206825406746,0.05505207115570146
XCL1,-0.024201687334394532,0.04579393383630961,,-0.014777323903688005,,0.01750201112515188,,0.007182517481544617,,,,,,,,,0.002686065817488486
CD58,-0.005155179405113627,0.047032172126978807,-0.042795429366971574,0.10866502624932733,-0.07004083618904731,-0.03871991047025015,-0.004141906004852974,0.035882005669932826,0.13327554493178642,0.05909547751966599,-0.042296074704042785,-0.01768385116494948,0.12391498673732387,0.04926911356078515,0.03831801378782251,0.02940472124770446,0.03641371264411499
TNFSF14,-0.02754467555632229,-0.02085878330698984,0.02506350943610411,-0.03266758980694629,,-0.026873552149433776,0.0037655348884839106,-0.06454681301437869,-0.029249644616482127,-0.02290728758585471,,0.12286864172690026,0.0048611288135451585,0.007695725946612592,0.02821226189295083,0.018466934086714615,0.017385521075902157
CNTN4,,-0.026875569887760124,-0.023825274345712518,-0.03480270963705993,-0.04975653591180123,0.10141434875516202,-0.051354298000024126,0.09199415874320203,0.025851192845810753,,,-0.006055517221188215,0.07264222497557699,-0.0031357686073181733,-0.026867078538175437,0.0031745953904344024,-0.023575394550226548
INSL3,,-0.01854462371307451,,,,-0.011700020127453891,,,,,,,-0.04842296251690439,-0.040653405313491375,,-0.019845616737586693,
BTLA,,,,0.007765829921572948,,,0.03286883983364882,,,,,0.1082309899604616,,,,,
MFNG,-0.09807572307010763,0.0517247749234513,-0.007064181048968182,-0.017017816458006287,0.017162904188651965,0.01674960226847145,-0.033640487379065824,-0.08672838363226638,-0.011074912144624608,-0.10227933255269624,-0.0009762179295901658,0.03821762898704019,0.10630966792397378,0.0077417787805221525,-0.026763724578814794,-0.0013585403777620318,0.077049516075517
ICAM1,-0.06722049299435079,-0.0338725148104691,-0.016952596892382855,0.03686074367278571,0.016977673204251753,-0.01103184108432173,-0.058128712314305955,-0.006818262515266605,0.11726455209294238,-0.1070260481728833,0.059535620131367345,-0.016416825676436497,-0.06942869690357475,0.05428158264974339,-0.05064676823290346,-0.018542382826369844,0.10374614434983628
PROS1,0.02480587633141707,-0.025948239206425378,0.006651148130726723,-0.010829088360311614,0.028363323169253073,0.02047206994847498,0.03904574908481808,-0.04149545735400639,0.1115331162562044,0.030024014991166536,0.0027726397472436896,-0.003478161260500957,0.019056232757192645,0.07705324083903663,0.04337135837904518,-0.06532784455933988,0.05286100766925685
CLCF1,0.008390565537911645,-0.012158131567201358,-0.0015455309982158444,0.045112792997726435,-0.017932881946066685,-0.059604670409662684,-0.018771742818801024,-0.01836439798394555,0.07641404076491203,-0.10124249014897714,-0.0065721179457487395,-0.04139836568234503,0.13593723007749176,0.09539638307155214,-0.018906342898321066,-0.02169713257345563,0.07033216297362145
PSAP,-0.09022078153589237,-0.0031309130308214118,-0.046537106343733474,-0.01896222694162181,-0.038815738989982314,0.06803128533270116,0.01509781652567085,-0.06094604848807603,0.07152499667582735,0.017079370576869847,-0.07645246162590896,0.014641383482562425,-0.016122951137874063,0.059458237820395964,-0.005231567246368431,-0.09090967329134134,0.0668810778486047
EFEMP1,-0.06662692721302811,0.02714840747701764,-0.01633161446339661,0.13596186005263677,-0.00725021170185521,-0.0056984252680018195,-0.028002321442804387,-0.07135332779884543,0.09145251143432324,-0.14845561915055122,-0.06257412617053679,0.009823021131014513,0.08898545272489701,0.11131963665951183,0.033058458116650515,-0.04583231450222335,0.006291662806260463
C1QTNF1,0.03581662835218441,-0.030768709534643134,0.04449218631921224,-0.020877121223747217,-0.030152390253869246,-0.05427117003997902,0.026503581112768425,0.03710471623325532,0.0011780562769003597,0.03573362032570388,0.023194054992925706,0.023962362236870913,-0.05684685636470913,0.022647570651898978,0.01579328405988278,-0.024700474365463652,0.09801523137097085
ALB,-0.011361561911791478,-0.01620373065473697,0.04340215793372558,0.10824754346114288,0.04134200000221396,-0.012773353247693884,-0.025395383369147678,-0.004579178456546145,-0.018236351011645325,-0.02244399385776422,0.05623771876977251,-0.04316006753678106,0.017857407960165536,0.023919480718188196,-0.021328803288276466,0.04246448986152295,-0.03467745633079809
CCL13,,,,,,,,,,,,,-0.037925226786511196,,,0.001247648626664112,
EFNA3,0.0027947703762207276,0.03912651739101839,0.03158253285390919,0.005113071660173572,-0.005101896875666449,0.10898165216768879,0.026481959915465734,0.03521479991874395,0.03322725750935044,0.03760836259881707,0.03540356357794532,0.018719273269760875,0.03446019900594011,-0.003524976702426061,-0.05235739123232076,0.0541975141625848,-0.03595703504878885
DRAXIN,0.026018605198896733,-0.02507371538254118,-0.01768487182734808,0.04136820725707458,-0.010422965451285663,-0.07880443458028653,0.007922663177449708,0.03781827804623368,0.026883503099824974,-0.1725306570353596,-0.01952047300913012,0.0012376605901777288,-0.10426330791736498,0.001227974637163878,-0.019499134855573013,0.09732660776028741,0.03156219528746718
RAET1L,,-0.014446441975774663,,,,,-0.012291523422817733,,,,,,,0.06497732720606184,,0.005014792003061241,
NPTX2,0.026380219637958034,0.014569281191516924,0.027053781350000455,0.0009937799356357615,0.015123728461416186,0.010933735817978121,0.01218144286909118,-0.008730978777849917,0.02683027735084642,-0.060840798149874475,,0.1256546146134057,0.020688510899044207,0.05599894747626251,0.034769873142131834,-0.03805740051920302,0.005007375450573855
FGF11,0.0073426338136003974,-0.008689342574311339,0.018821697949077232,0.013804193138594047,-0.0031610656547749745,-0.057214081200857254,0.03864408212398642,-0.016259128771088833,0.11209560193171113,-0.12644143281555445,-0.01952275908564651,0.039791748878466746,-0.02470904455446152,0.03865548152772991,-0.032949134651700504,-0.021825417986313066,0.06927594098523733
CD59,-0.049433648339668,-0.0065550005518052,-0.053650766534259486,-0.021006581230054572,-0.007106235168638433,-0.001150660269009184,-0.006162443710848809,0.02689171454232423,0.047228438642773124,0.022769078149837745,0.07732186607505126,0.02920072183336447,0.04221249276353748,-0.005809344805175696,0.049998601288100165,-0.062278250836320014,-0.07693553779432316
COL9A2,0.03053908205821942,0.050055585946545064,0.0383557025576763,0.033129588156858826,-0.026813835899364737,0.02219080465243696,-0.012391183672778442,-0.032045330394625,0.12210086672798756,0.03797900250394066,0.08186291960355359,0.0037573800102238494,0.1070643686211232,0.02223958226157169,0.003580402590502192,-0.05464505450998555,-0.004168163489346
DLL3,-0.07711871635546123,0.021832203242915824,0.05708876649316751,-0.027359610748174473,0.0026388724956732195,0.05372343533231581,0.006484189503615718,0.0631525096041202,0.013568823246563746,-0.04444119654106418,0.1685202720456299,0.09851777672348551,0.11518581464092971,0.06587104493437577,0.016398070983086894,0.05999358398313001,-0.018328905147394027
FGF5,,,,,,,,-0.021794310142426755,,,,,,,,,0.15835906775656639
LIN7C,-0.003412413083897487,-0.043145884206116696,0.015439617177587232,-0.03594842831422038,0.016259163587035712,0.031227605275102453,-0.0518743449020114,0.029902887775068616,-0.020226118107268962,0.09219638573042586,-0.04631085454723738,-0.006227066984916154,0.07013942369638754,-0.012349103072130906,-0.07008995977262664,0.07310750248390972,-0.07497922510191297
GDF7,-0.0250682195156124,0.055307919700368295,-0.02556621475151844,,-0.026358811767919776,-0.015032411368711201,-0.022359247199778026,0.10882533900637205,,,,-0.0341259254087524,,-0.03527951922004361,-0.03498235973942015,-0.010479786227149212,0.005250193701573337
PSPN,0.023009460968194163,-0.04840496936950196,0.0020932961106250717,-0.012832845431065274,-0.014588938441238703,-0.03527658128668429,0.005840321279611897,-0.0521428614380472,0.09923881708957837,-0.06319554040166174,0.0984730045433273,-0.043359241142169484,0.027031956645156775,0.09329826886249239,0.06169462754183933,-0.047933618809377875,0.020639428605831858
ANGPT1,0.03797158531325512,0.0175930355925793,0.02976176938240403,0.04814099708926529,-0.03176250392230041,-0.04028145714043321,-0.006018785477049922,0.06409655836098224,0.14562113888810962,0.07793587142990284,0.0006200772669943839,-0.035877675265939095,0.028737214710910924,0.11222737041170865,-0.029614235603376043,-0.01071890626004733,-0.024530801943620718
PNOC,0.0449217135943441,0.01958125891226607,0.006934338336500433,-0.03656794884034739,0.03690250503205365,0.04566253920518135,-0.012574383950642344,-0.00809498095061533,,,,,,0.02304118987270273,,-0.038954294636014374,-0.04300597345850522
L1CAM,0.07525370904836706,0.007718456096107772,-0.026892588967736733,0.047901618635070836,0.04381927361760534,0.013058049965362271,0.01994650938939059,0.05827547807170144,-0.05630040178590981,-0.054961196692628146,-0.056933506682380654,-0.03364695873225501,0.010341769584000456,-0.04954186152801784,-0.003042964069407395,0.012155666516320279,-0.057965490431235014
APOA1,0.12143647044161651,0.024356788822922047,0.01096911243409862,-0.03456617507496854,-0.03389408463308797,0.10950379796697161,0.01180300135879544,-0.016490512921391875,0.038101179634525154,0.04778159605992238,0.04736568555809038,-0.011294951400605508,0.010897040551645224,0.009870655749826405,-0.02953339595185391,-0.030381677660592864,0.049638027452313854
PSEN1,0.015384810612357244,0.019265743475902236,-0.010517812009822745,-0.0027583921958204815,-0.06162636227523462,-0.05421309813403142,0.016651253545580922,0.002269759230063729,0.04406734526841264,0.02239512194221496,0.024560917477055733,-0.021380958139988596,0.017278406347249746,-0.02114459758696361,0.026073883564290336,-0.0689444767852536,0.0659357481145586
CALM2,0.055860149656237874,0.005595449648747239,-0.01986842757402241,0.04538588443041346,0.02581959139893976,0.06444004975038563,0.04534029079445918,0.07257137987045552,0.012912075654749004,-0.03974007964601029,0.013386561068519588,0.0011635423851238992,0.18723123151947654,0.03807626087903687,-0.07335372987578986,-0.014751466920368573,-0.1523576469185588
CLEC2B,0.000899366222870794,0.011102417696162192,-0.004297306882925355,-0.005252700751633348,0.010111857893820271,-0.02943787405297768,0.013769852963886282,-0.07462858256249169,0.03172995645513508,0.07752987911306883,-0.02189570445660427,-0.030244660370803454,0.033150822385863976,0.02520006078533189,0.03598815021939198,0.021932613314447746,0.07163946925580424
NTNG1,0.1205794395195489,-0.04900280358557286,-0.028174886495041886,0.012894821929987166,-0.022483585185626775,0.031940245606943155,-0.06132414290384826,0.011586379552711976,0.05921545465524549,-0.01550936981731523,-0.052695082426467366,0.0005442487287560837,0.038645926290157506,0.03710066307083699,0.05447428490452219,0.03291632169641075,0.07401181396619105
LRIG1,0.026727965735374084,0.020621865473957324,-0.009719859085007112,-0.0029917613810711515,0.01327468174905585,-0.018756354288935094,0.010337807605036699,-0.03139581795632345,-0.08799461875130851,-0.01170047674531166,-0.051724612456884644,0.06210853028596811,0.13233367514256153,0.03660991010626278,0.0010246008062939624,-0.06605206509431293,-0.050372258996909246
CPAMD8,-0.022057881804826148,0.006162628609410443,,-0.018762221979763193,-0.006986012056132096,-0.012978023690282304,0.02488666240701789,0.03805155024592753,-0.038728041359226674,,-0.011124274028664914,0.021182518236667277,,0.18473377882384096,0.07698784120430166,,0.011365619106275903
GHRL,0.11368642117108978,0.1089773327622773,-0.011676671261217868,-0.031775203342301495,-0.019616963333146286,-0.022755079562600884,-0.020391246647313028,0.13739242726024747,0.03737209764653926,0.005088578342098556,0.11717370466261823,0.07054525674132135,,,-0.04306086958493046,0.008488614951632042,-0.023402483566803557
NPY,-0.03235977348608019,0.020985355510392826,0.06380480001933393,-0.015423843074373613,0.030314758801564434,-0.04825590647835306,-0.03778305398540308,-0.0718484319677024,-0.045225965702303625,0.041243034349941775,,-0.030377153290735613,-0.05510020518827478,0.026576665193343476,0.03658151746740032,-0.006931287363212743,-0.057483815662225275
MMP2,0.03390073144903966,0.041259957878516905,-0.05146151266139348,-0.023916010720668276,-0.049497486629063434,0.005689472335637856,0.0027559581582165807,-0.02181764395855461,0.1391929734793227,-0.05274323982798677,-0.05264644168936195,0.04373420756829443,0.03155658975821248,0.019817817390749434,0.0050545173650522295,0.05666896007658647,0.08018915890719203
PPY,,-0.024359556024250918,,,,-0.009484823939769838,,,,,,,-0.04783992106443269,0.017687616835250743,,-0.029600744449879066,0.038378150980841456
ALKAL2,-0.004445799845615619,-0.027092032667132476,-0.02052107611314034,,0.012223569501945562,0.02825523369505286,-0.008164076256766134,-0.02479738582763473,-0.06190872339362763,0.005248538972130521,,-0.005489769658965442,0.006070102411479552,0.0579092532056673,-0.009666002794321605,-0.026628687368635235,-0.0053093097443125
CSF1,-0.027895155801183374,-0.03911129393371257,-0.011610507559873182,0.043162283267996884,-0.006391316188722765,-0.02688321317295053,0.010048539203862809,0.028242560587835003,0.019466848834106713,-0.11398187441483923,0.022116768579016326,0.048851828373310036,-0.03445320841004335,-0.03629703103857826,0.019755056380504805,-0.041375243088181086,0.12298654553168424
SEMA4C,0.06258852061722427,0.046148141171127824,0.048051986471737286,-0.05226780721200946,-0.03368943858219149,0.08023429733529752,0.01761514107932253,-0.011166502030629908,0.010143780243921083,-0.08336680174755948,-0.004215466773305134,-0.00044331369658191035,0.02263313141797046,0.013377567708319778,0.0790536075207829,-0.04069422530175003,-0.040225510662459836
ICAM2,0.03176681766824919,0.05805759274798158,-0.008236637379605196,0.025573115611542543,-0.0008664273880445269,0.04305668073267102,-0.010831466038949982,0.05675310093972448,0.011743665343741062,-0.041991746852987094,0.04249075881188593,0.047891846687092045,0.13281909729398947,-0.034213833591494075,0.05669903441017411,0.006211248515123465,0.04893346933483391
SYTL3,-0.024909314755532385,-0.003858470600487346,-0.03500863493230503,-0.00709123850885926,-0.025345203045958456,-0.0007723040234867092,0.05775334572130895,-0.04298227133990181,-0.03077047847415182,-0.023667156240297058,-0.009924569230817294,0.01980567985363738,-0.01693329027128213,0.047943584639939675,0.04597504417247652,-0.008011478507200529,0.07371266883815371
IL1A,0.1233946549900457,0.04141895648074152,0.0606351562052143,-0.012191644289299931,-0.026358808305328805,-0.05651276652738461,0.028298245063548076,0.0017588780686716165,-0.0155785019691307,0.09880696745458734,0.06728080157912368,0.05476027551751384,-0.014663064740355825,0.043552883944917964,-0.04139780359136727,0.023414137393551335,-0.005284510273434573
HLA-G,,-0.02222962465080945,,,-0.014236773681687468,,,,,-0.05712726193281752,0.04457630261804663,,0.04355045382015468,0.10204642444993801,,-0.04596774657794602,
PGF,0.08742983530394254,0.05268942674778895,0.02473502768347777,0.00798113241128865,-0.03180879475958713,-0.0070054811062923855,-0.006326711828167103,-0.028008722823924012,-0.030087617115963243,-0.07727561931866214,-0.015451952684419228,0.07470023335684703,0.10816515195117882,0.06657364060032,0.06834454695815118,0.05114667793881859,0.004669999064403992
LGALS8,0.020969607135316315,-0.02637210721775451,0.008966871427687277,0.029922743312733164,-0.003972285518256602,0.006242276429993241,0.02230615543885258,0.030811349466886417,0.007647693580288838,0.011556390532858304,0.035767198637477356,-0.034938300994091134,0.01653965766048942,0.03761239960762411,0.011900371785858383,0.09094658976379165,0.054585108433368494
DKK3,-0.015043043202726106,0.02153772076042281,-0.056979831871410605,0.00514500584396088,-0.004442199240169809,0.08464731751046824,0.0239518880641698,0.02649828951497191,-0.01993854057132638,-0.00608087586323686,-0.06647388262894935,0.04959578765406239,0.1557329704249497,0.012162242428475332,0.07965270719906481,-0.034085555786775495,-0.1414114119143251
COL16A1,0.07047243323510807,0.08227022992449355,-0.031607826385914556,0.01323432343303036,0.004519259539915529,-0.025003241408520824,-0.014225664971191288,-0.011959742836420706,0.03829355092720714,-0.029989478020888825,-0.01747840986836648,0.06553791284470396,0.015839385296927765,0.03056201137204919,-0.07606718910944828,0.02874661375522183,0.05624823217801879
TPH1,-0.04109267986136397,-0.01632219007446867,,-0.018417553083111878,-0.015085847042166513,-0.02193640748658313,,,,-0.02207355991477768,-0.05704692827599774,,-0.017121729616824555,0.01294993361267042,0.060426331591606305,-0.026284147982233132,0.1005692633193642
TNC,0.04984843560815557,-0.03784551492089279,-0.0066032549927872,0.04723073288528714,-0.009582550652131887,-0.05904226679084001,-0.02983953711828556,-0.04087959686106303,0.06797119328515705,-0.02991141555491954,-0.06692630933531603,0.010583533606218375,-0.05557683590303194,-0.049449641304556216,0.003071141779519369,-0.03658084153366982,0.012658965997809728
TNFSF9,-0.022057871335796557,-0.004529972621354875,-0.02430899788378202,-0.0350040632694178,-0.02983936793934725,-0.020579027733989615,-0.016474259938856775,-0.07819837131567416,,,-0.04016632625111682,-0.044424194872343184,0.15070008212547775,0.03188228904097177,-0.039895298065007766,0.03228254542778241,0.02511694278633388
C4A,,,-0.0042032335755537754,,,-0.011243783034103408,,0.015064082373218308,,-0.06708668204706875,,,0.17686415762619412,,0.06187466719070276,-0.033204365774906326,
CNTN2,-0.053590372183279805,0.005896027673015156,0.012201961658515566,0.02719045451474929,-0.008109754954107744,0.04299048905331983,-0.01065254349677882,-0.018113276166511986,0.04460129791232308,0.044100349322609825,-0.046056563710077596,-0.015587763766671243,0.08870662098244889,0.06622485260765676,-0.03298367820973782,0.01219500288565422,-0.057868417493238046
F7,,-0.015923526565580368,,,-0.013102101204644102,,,,,,,,0.005634006405410115,,,0.12381194695981043,-0.03281503203506673
LUM,0.06507432480077756,0.043398648372330394,0.07999504382229178,0.06948212880152378,-0.044327621395192585,-0.02238024120740004,0.03041145344966144,-0.04301108781393793,0.058904469948932156,-0.035945199415636134,0.05311484066277189,-0.07369519446035837,0.07729564506151829,0.03958531542277825,-0.018738561402287603,0.06688597386245573,-0.009237844534639056
IZUMO1,0.07152030282436092,,,,,,,,,,,,,,,,
BTC,,-0.014446435958367282,-0.021287286271659996,0.004131911822559344,,,-0.017606800343162223,0.036682029179242126,,,-0.04240418849477269,,0.018839537216875358,0.016365025445243066,0.11695346285974349,0.07726953967488992,0.03814898920916567
APOC1,-0.08064130622116787,0.014088360065600982,-0.020112371729368663,-0.014482632203771677,0.02082993427118598,0.009116870354629786,0.009860942399771167,-0.02362212485712719,0.13926398468555787,-0.018524544487124907,-0.015048287327486918,0.0028115031005872234,0.1382684767533411,0.027019302480891055,-0.06276191663005765,-0.06061614464878339,0.09527190656151885
PKM,-0.04335002565487241,-0.01254112007180502,0.036718910941947666,0.004643308596352997,0.05286888992479843,-0.017778380862356592,0.02237536495835522,0.04261395076165287,-0.05656584292261746,-0.06974261237585418,0.0881534806801346,0.03320001890117297,-0.08977118495544881,0.019101523945430233,-0.0037389759739407855,-0.034987009674522764,0.0324061480911287
TNF,,-0.03715700132603655,0.029840683256421942,0.030708767981386012,0.015258654032939668,-0.025651887218493402,-0.019773578820064773,-0.02700606627726312,0.0899245386099943,0.0010095860929186335,0.09725695242492823,0.0015997450620115993,0.05617804765094547,-0.04115436834371116,,,0.10873613908952387
GNAS,0.04480797216777708,0.0030206126962706533,-0.018643710658579535,-0.1120056905611777,0.03887602942605464,0.057402743744852075,-0.02165080102582802,0.04146882717377926,0.10092535645681472,0.037843257620729966,0.0034762100514527344,0.01832483672983251,-0.1558751989544955,0.045574695172558195,0.02500267765489235,0.05460670368171539,-0.013870385891727503
BMP8B,0.03488984741448903,-0.04518572893951733,-0.0326905980002566,0.06700194180693893,-0.007939554697658223,-0.018867950296114825,-0.019794564064584536,0.021145317141823876,0.04365642127762153,0.02947050674384067,0.049637341414546746,-0.0025657675850892067,0.0480227774552935,-0.011096919551462697,-0.015250433554882342,-0.0002404031686922769,-0.04514196898307761
LIPH,,0.025738143190040173,,,,0.021223221316902987,,,,-0.0144126340752226,,,-0.025260848009504296,0.053067534164395434,,0.021148631948556946,0.04579425564405304
CCL28,,0.007922986981238226,,,-0.028175677105243196,-0.013959475332400205,0.04972892164224956,0.036344004766098344,,-0.006015773244108076,,,,,0.15710269898839987,,-0.03864038976985608
PTPN11,0.03205276618092219,-0.04245516494140025,-0.016492839928574057,-0.04751265909214954,-0.015663074495338554,0.012234560564324667,0.036647994013318315,0.012208840576972482,-0.0919095334641336,0.03993551559009579,-0.09050778143017002,0.023047136490113283,-0.0459817958965745,-0.053916229418519396,0.033681597508391524,0.00014414793951021294,-0.043963940081140886
ADAM12,0.021840914290280487,0.07808813288176696,0.028595146512352513,-0.008734609387103949,0.006801894349021355,-0.04952292587228618,0.0032012204861910838,-0.026911367445755893,0.07590312200908195,-0.05614637887675027,-0.03264774435641839,0.011314023950582758,-0.053732851590671475,0.04127641466819396,0.02949789926764285,0.04475083247816309,0.024321199659757167
EPO,,0.07209034369934705,,0.017173748125127664,,-0.009484824353784277,,,,,-0.06819080806863125,-0.030657685609096562,-0.030715290340041102,0.008898177737261348,,-0.03143613890516194,
EDN3,-0.030977678152101534,-0.028432474460499877,0.008925998658404198,-0.02024631986827954,-0.018792280150878988,-0.01470100995837188,-0.053184003084630324,0.0162611873884005,,,,-0.023492754346119877,-0.004213630397811946,0.032141196644427425,0.008154848271475576,0.046301461472206866,0.06031171610632272
CCL22,,,0.06127005506463698,,,-0.019097899243024262,,,,,,,-0.006384875497240373,-0.0031853031789844713,0.05762173490005598,-0.027583843389676874,
CCL2,0.004676432732768895,-0.024093159832999866,-0.018043695741134694,0.09757568255778712,-0.02512277568086293,-0.051940806523028765,-0.018190387972075655,-0.08976513477715771,0.04219395315864507,-0.055907383957310486,0.07694172146102102,-0.07880322495424512,0.00652609489244036,-0.029278916867515072,0.0019949128293844523,0.002088758896102464,0.03965987983215409
DSCAM,0.026972385558270348,-0.03252521360726382,-0.027790893566339698,-0.04258025745024367,-0.036107015224849756,-0.005792901268127533,0.01592099694277131,-0.029617198721396402,0.14120118849700736,-0.07175531054907294,0.011622835298491029,0.09209779689129782,0.05227331115075442,0.0229984869976086,0.005811584934528298,-0.01912891691932536,0.020618147652584774
GPHA2,,0.038451200794311434,,,,,,,,,,,,,,,
ANG,0.006336168115397201,-0.02269105321647889,-0.002033232355640601,-0.013216485455319971,-0.00542924332667213,-0.05056333025570941,0.012174349322636566,-0.016675865363987664,0.14817517345672165,0.12689558500647277,0.04758143045782746,0.026547646780304753,0.05656518058026446,0.1112495948105923,0.002623691839113175,-0.0016439316331240727,0.016515496976366218
FBLN2,-0.029045384414913254,-0.04340316518937399,0.02510388871769036,0.02901027873126235,-0.0037743956326693187,0.06671614931546177,-0.021141246595439943,0.012232799262477539,-0.003748820675669311,0.027587869107664587,,-0.005961264291515448,0.11284575307781126,0.1306068760103654,0.06476430152850939,0.06833449916883726,0.05400798177556819
VTN,,0.025535761236894744,,-0.019925277807481517,-0.015085842109080927,-0.015582501247763775,-0.031220191743575244,,-0.03284538452347884,0.03810754893258189,-0.07459986427841782,,-0.027119935157859702,0.03173733207944605,,-0.02189234674178356,0.07523615851191956
VEGFA,0.004222051196869068,-0.06798422240550059,-0.023692359895747528,-0.020829507890473564,-0.0002736150692633201,-0.023540422824394457,0.005867807651380333,0.0297131912865239,0.01139370827499884,-0.031099411063208016,-0.07817763693193966,0.032296700807777995,-0.15415712469305065,-0.032065053822200984,-0.01497608797496041,-0.046474864302023716,0.0898783667585626
F10,,,0.00436720520701745,-0.018590621376988355,-0.026233936691264496,-0.010399904904055344,0.012149071504659516,-0.035791086379195626,0.009000591514608665,,-0.015594569768977275,,,0.050038030822619074,0.0018337161749222516,0.0942355356955037,-0.03362426741766775
SERPINA1,-0.07214556552462414,-0.0009069572069111917,0.04294972287233465,0.06837327864164842,0.012671256679012954,-0.08476175636353307,0.0039013526826753423,-0.0006346072200976832,0.077574440031512,0.1122323688462659,0.029257428155313823,0.029642783560623873,-0.013417128591453338,-0.03181253941587001,0.019905534695424842,-0.025526066265227236,0.0707203770661164
VWF,-0.0006465043887125313,0.08576222571426254,0.053857872455763664,-0.05522460986038717,-0.03457387230446777,-0.049661738451607026,0.0009693619457680366,-0.008324199315576895,-0.11857915829993522,-0.13744840297283004,-0.03174791635223789,0.032865971575860194,0.06033531405064121,0.0048025581243012145,0.03866534647705106,0.026846927154890208,-0.04728842278141014
GDNF,,0.13759138426740894,,,-0.02348169817225611,,,,,,-0.02955630476896402,0.026877872323740448,-0.012288176896908276,0.028228539903573595,,-0.03541958212071179,
VASP,-0.03615618679513652,0.04179911456577487,0.03454925838323558,0.016365390557337888,-0.022401817193244265,-0.029047266045131484,-0.0010175557880494055,-0.008585899908665838,-0.07050799791560781,-0.020699998446568998,0.018517653806050464,0.027287219094162467,0.040409993402979585,0.00377194879377158,0.041465593483757474,0.006396488902150858,0.05964631760691094
ADAM15,0.005692611077349142,0.048882991787156216,0.10471245469845361,0.04647308239699407,-0.0010532736810249298,-0.056452373678503524,0.03016505731915906,-0.05716141163581489,-0.009799140384447676,-0.0837701999452697,-0.03180153156719638,-0.007146351215081529,-0.00044063742258731986,0.010485416721734118,-0.04425907211954166,0.026226444043206072,0.09800211102888402
WNT2,,0.022497965907425997,,-0.01601100148059004,-0.02482516049207481,,0.06151646578447764,0.021803042017967608,,-0.06325419728364165,,,0.007687809489446955,-0.012407454739454853,,0.043461855243654125,0.02922152774552224
CALCB,,,-0.03698766716291321,-0.024067680667031383,-0.015291114829245032,,,-0.003243341614794332,,,,,0.06440688034642136,-0.0058954531167375425,,-0.049104616421247575,0.0628627637033356
OLFM2,-0.032089454559614816,0.007784347729577984,-0.07726461972923393,0.06549083112878297,0.010549745874650742,0.03728517366731402,-0.004116797904928632,-0.00994312640890041,-0.10049188635922418,0.029745879581428634,-0.049686146810003336,0.04522662794460394,0.021966713883100945,0.019889939645726613,0.004668726433606424,0.03099137425953764,-0.011856024848566992
MFAP2,-0.06568050066711197,-0.01666822189594275,-0.02052681553898714,0.01202340548840645,0.004280943360461508,0.08237839010774846,0.021812213262026085,-0.028716792477094695,-0.03140885528984757,-0.040945543193705886,0.10543157480708869,0.0019055107415272248,0.04352912033188238,0.12254769071463757,-0.009792731206147603,0.04710047553700131,0.047166254515684625
HLA-C,0.038903315892567236,-0.030791913842560626,-0.07836270408259698,0.019445039546923597,-0.05555019961848254,0.04079034962498361,0.0261537090385513,-0.04180329637434448,0.05445125303667901,-0.08069896044055695,0.003640133079363344,0.06086727393855523,0.03182058475326387,0.050501559368830995,0.06674275584525388,0.03449291004268172,0.037689874175457425
