,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
NODAL,,-0.033130340465508654,-0.015840200212591825,-0.023245204300042285,-0.010872169512923625,0.007675397132178252,0.02502628412753298,,,,-0.022644943041267383,0.06456307780768934,-0.046345434972175165,-0.042042434349599346,0.019309862384960592,0.01701791052030233,-0.03241698510084371,0.01388317362160471,0.04978318645592456,,0.029520883557910455,-0.006833935212248484
INHBB,-0.036622134274145506,0.0436088895101952,0.034855613525808925,0.01434074281601714,-0.04072065471730103,0.12968721175539277,0.06576785824537065,-0.023103274899377878,-0.04979255950779558,-0.049585400575068654,0.011826822390643322,-0.0594585142220462,0.055935888726567407,-0.0745590669468621,0.06242635766728645,0.020658571560347637,0.025790144973144545,0.0776513382382604,0.051884788700343104,-0.06910701551927828,0.0481857793666893,0.03359437492736574
LCN1,,-0.01612402103955092,,,,,-0.01735876166491682,,,,,0.13913921556785633,,,,-0.03161766933758943,-0.0168412731238644,,,,-0.008479024633150237,-0.03739583309200457
ARF4,-0.02069707897464514,0.0021847349215439785,0.005776562642745351,0.0504878610759957,0.02808302810319978,0.015459439269615917,0.0740083999525116,0.012526283689455879,-0.022751210977181784,0.06766269085692574,0.03827244066098977,0.14138634832211855,-0.031189845223794574,-0.004963567722741395,0.08685727039366008,0.03944024522023336,0.018925732082852552,0.06558601750643868,-0.042382301724614324,0.023137901085638176,-0.035700778715248745,-0.01367810293984585
CXCL14,0.001030173347552041,-0.02903893292315727,-0.0006232977498728652,-0.0018813171421025155,0.04912794066080831,-0.0367348822577148,-0.0018707292754731126,-0.04283532953181315,-0.04773521389225035,0.026256040688427063,0.04226426713679272,-0.02606652730857133,-0.12911289166313736,0.013068378289566536,-0.026510669575001894,0.013001770973103177,0.00338518135176507,0.12292734824001411,0.02520878303451867,0.05692721475553112,-0.010725780773540795,-0.08508573579418209
LIF,-0.053364486729451696,-0.053759415341414346,-0.003558299633504647,0.10338740293428607,0.01854102330608916,0.01568741755052675,0.028057487471155777,-0.027513022670511998,0.006521301947572234,0.09916081918689079,-0.02727921163212239,-0.07286594308648005,-0.0016890527978809884,-0.023925845239156886,0.08566685258351173,-0.11952670980279778,-0.011683461636853482,0.08009481781989586,-0.0006762444389597331,0.03683782681864748,0.028530485110112715,0.1030933152659127
IL17B,0.001552868755383842,,,,,,0.011114463916900763,,,,,0.06957382729798513,-0.03982695964965158,-0.029104042876341,,0.016468489199258755,-0.014917659400909616,,0.08306202186394418,,-0.005756559977974828,-0.04228113041560524
MMP1,,-0.022229625590659365,,,-0.018503353309340578,,,,,,,0.07491896069487126,-0.03530332756683947,,,0.01259379273267908,-0.033981910012443495,,0.0660433496689676,,0.036954428281363645,0.01611916540121665
MATN1,0.06268124187495908,-0.02117036924122989,,,,-0.020207143510360966,-0.018199481470592957,-0.0129138572458579,,,-0.013411570934813589,,,-0.053857041173714856,,0.006713500917677055,0.09629532843395229,0.07558862339107798,-0.022306951131028593,,-0.040684644125448186,0.01571641471543769
ADAM28,-0.030961909347943524,-0.034715759442584745,-0.009012410940772129,0.03721203633769186,0.0458528048542952,-0.0010764474936972896,0.005783611267967427,0.0268447207590091,0.05133933326284586,-0.0003580460809646922,0.06449650432739865,0.044018993847324925,-0.042140076444318296,-0.07588802528332066,-0.04864488296827002,0.0017472824313459292,0.013755354388079845,0.013065656825419995,0.040078180021971076,-0.025440169594336554,0.09365702586241528,0.028704330623572524
TCN2,0.03623840584922813,-0.004509245906440251,0.04551307633765872,-0.024772501909212524,0.014645985859702459,-0.05560030954015255,0.004659086866670529,0.011433150040519256,-0.06341252350535681,0.011570982660493185,0.017109902997763268,0.04029336246051221,-0.05170208843697778,0.038491876780032235,-0.029352183864863237,0.1357456967163377,0.020316769890089417,0.041261438168123006,0.013675904308591615,-0.02073085294164794,6.908227527125944e-05,-0.034487186980562703
THPO,,-0.027585867687377672,,0.031134798805501206,,-0.028735439158243295,-0.035418574571451575,0.03937297910252264,-0.014325943798113432,0.00939583060457079,-0.013411572475434523,,0.12519309015501826,0.21473379177773708,0.23957727695848155,,,,-0.013242450468890447,,0.0033712190893838484,-0.02267083565391786
CUBN,-0.06203752136605078,0.0016434613548839047,-0.03815430201192669,-0.016167288585158462,-0.014620983852054547,-0.03594792449540576,-0.00783071855300276,-0.017148357972443136,0.00586364586742699,-0.021877484684002975,0.007587083565554527,0.009255517521400374,-0.03707626398653211,0.003757362977822615,-0.028169466841548505,0.037925543821634516,0.0012195412818494613,-0.024390025363087414,-0.02540101884194991,-0.04711327708370754,0.0394030100413147,-0.021931749729002477
TIMP3,-0.01275222818713927,0.028769517161724715,-0.009098497318616653,0.012449105349652732,0.00738761883762761,0.03374529738623504,-0.0023599942187933496,-0.03215729201847966,-0.013573952256202764,0.0334125962760872,0.010892674002371415,0.011487012432768607,-0.11514719886239932,-0.057216091927069654,0.0790135072141502,0.00942159883491092,-0.0698055112101254,0.03259162359863761,0.05635613349532122,0.017448328312074723,0.002396333449658021,-0.010222854597465858
PIGF,0.0550219486410564,-0.02891471243324388,0.06912045915523785,-0.003771824384436812,0.009645954671571696,-0.026933057745313266,-0.032162921084314434,0.0006801519845949042,0.02426923532622201,0.02503317941086556,0.016448381139598577,0.0976477032524107,-0.08438700564255082,-0.038544246418986246,0.03573532129427222,0.07339536961819375,0.04234486662073584,0.0004251210798452147,-0.05236649107264874,-0.04886778633993867,0.06474680865346606,-0.03401841406499809
CRH,,-0.0012843430730465203,-0.019879409498803506,-0.018607153932276424,-0.018802779655844985,-0.017028727336309557,0.03469912639372717,0.046806053069841244,0.020324689327258356,0.020888178575425864,-0.01834357678961152,,,,,0.003554741892655529,0.055109702608166604,-0.020176281638228707,-0.004686557895175698,0.048878977515345846,0.01825718114989241,0.015856463412239348
BDNF,0.11217921723042386,0.03836028111762754,-0.017783302274657024,-0.04361227482207109,-0.031116947825750974,-0.008155346471576681,0.015602079575906628,0.011348721349400267,-0.023304806219534346,0.009291851564893639,-0.015104875195513555,0.007951727029970239,-0.06540142272962572,,,0.06919281810635254,-0.003537093770680942,0.19329877609857835,-0.014420580022126157,-0.04070159747044702,0.0789706090060627,0.025467907409739775
CCL5,-0.043657852273223725,-0.0020293542240055356,0.021279162704311304,-0.04140215922730957,-0.03281405584459523,-0.02487477956314558,-0.000803513350256004,-0.039532284160493474,-0.004430331526721218,-0.03812965597125861,-0.018194410879471642,0.01086040901586793,0.03828093904233521,-0.0008958915410001006,0.010073473564273698,-0.007773181071412063,0.024971442209797693,-0.01732055017435548,-0.03847945257709915,-0.035990281807844735,0.04955751279123745,0.017532610585673417
GAD1,0.08958377853587109,-0.007467190409091728,-0.001723304426564295,0.01570367269351123,0.09681321332779037,-0.023678624149889943,0.022089359039702,0.05319476400851258,-0.02066069623113536,0.05378567269829194,0.02280930868625268,-0.0010542914006374648,-0.012329078391911445,-0.05672419824993238,0.09649846891288279,0.013571805704907644,-0.009487562258889632,-0.00906017348086643,-0.007960643000952308,0.0499180328861707,-0.03788672333494158,-0.06778178711424514
COL14A1,0.015989328454886993,-0.03820727841049173,-0.02480699442792948,0.07860046329205758,0.0058089074339158445,-0.011858045720434487,-0.018317815946661656,-0.0074085972615891005,-0.01876498154485364,-0.004581375176006438,0.029480220283616604,0.12237154001601284,-0.04821729085019595,0.0384647131519271,0.0012098362245727768,0.007850947355244038,-0.012649232826016174,0.027208788612695954,0.062374912891238005,,0.04471265539138952,0.030668424338498947
HLA-A,-0.03252152677900554,0.0020672173462003324,-0.036856164091351125,0.023469233924418714,0.02931509559046234,0.0003503216938856732,0.01773165114016462,-0.009452117622835555,0.016613624141993667,-0.033463061201541966,-0.015382061580458321,-0.01161832342816212,-0.1395190753770595,0.07772410215537769,-0.05473069324688177,-0.024625807518595253,-0.08309697237865894,0.07364703224101152,0.05224815525531668,-0.07795893306246592,-0.0008451590045864434,0.0838494594923687
CD5L,,-0.0188912081641443,-0.011259920548475464,,,,,,,-0.029691210112534946,,,,,0.03925877957935009,,,,,,,
FGF18,,-0.01709312891557672,,0.023886208507385397,0.017233430753120775,0.02434938526809033,,-0.013837706805154448,,,,,,,,0.0032549175493283445,5.1838354013823194e-05,,-0.04916672709699883,,0.04229294516673251,0.007232960902706673
ADM,0.012572113184624084,0.06168006476077935,-0.02021161922411239,0.05974385612100974,0.017204999065554387,0.03343841683896015,0.034695808316360585,-0.033500492280898936,-0.03366781365829267,-0.006142148919234988,-0.009798436179466685,0.07563381219622708,0.10409082925908404,-0.06618419455784716,0.08057326476281096,-0.03463778635011288,-0.04058826196241967,0.022814000383367488,0.014349619709226418,0.04866351587494273,-0.04161227297367604,0.16695919922022123
CCL15,,0.04230279793276598,,,,,,,-0.040874223979336204,,,-0.028153515641775373,,,,,,,,,-0.02901282224530178,
GNAI2,-0.01320811483593867,-0.043558366645371514,0.020652021848318936,-0.06371633046933585,-0.03956185443602007,-0.000262786947341135,0.039898168261278864,-0.018766065878049326,0.004666609576022175,-0.016474605995002257,0.05003867329355919,0.02121729851528768,-0.008275856001226916,0.07286451903996789,0.020700931463433023,-0.05657062910317041,-0.07418723061884394,0.08874674507360888,0.021001815847927565,0.023536179687606275,0.027547697068289825,0.06089038294728514
HDC,,,,,,,-0.02216934761258617,,0.01502253122068888,,,,,0.008962086905058817,,,,,,,0.025977286262883977,-0.02468689397372121
COL11A1,,-0.012661792967111047,-0.02116083891199773,0.0403615051034476,0.037620496445030786,-0.01651955351540339,0.052914073924891024,0.005591876276041595,0.042773075675944225,-0.02163367538834054,0.003538486252710136,-0.0050072643805682115,0.033761025493878716,,0.1274946393804498,0.05570884867461623,-0.0327904234345202,0.033582195191919434,0.07403812910704567,,0.10081554579853126,0.026277157825162878
NUCB2,-0.018686195259218125,0.024947777466931057,0.010880065659572237,0.004139324520613727,0.005228651429348358,0.02063822118916359,0.013555530751285646,0.027703978701898963,-0.009438237084457308,0.02129832354381768,0.007585526131359815,0.03813803623580024,-0.1612139998518716,-0.023584647790167394,0.05331423495188689,0.0014203676448512053,0.0024930729957903276,-0.004628085870348279,0.012803881523899007,0.025326438822796355,0.004674224732576348,0.08285188433110831
FGF16,,,,,,,,,,,,,,,,,,,,,,0.015728246164105366
CXCL1,-0.05453101981507818,-0.016477586907016804,0.10176208924054984,0.007685700582093314,-0.024069279196877,,0.02939539034418576,-0.029220666241377296,-0.013036694383088314,-0.04050803129067598,0.058831995028241865,0.046884243150341266,0.10402585453048539,-0.026975925842381485,,0.004848961352727936,-0.0473755962512514,-0.012888580850517898,0.02648659043073203,-0.0674824358904295,0.05613497493816272,0.10105798316917859
VCAN,-0.0534776402760367,0.02711101419441719,0.010606534588524022,-0.020122133761467317,-0.00919115942040115,-0.019174423920705824,-0.0013639480404589177,0.010365255607195955,-0.01576552805545181,-0.031334516556205096,-0.02297267623720835,0.02490911766306893,-0.058676876093133934,0.034862901349165594,-0.05465567968012855,0.04954752888849267,0.002513533269554049,-0.028478693007457284,0.007215042981794137,-0.05995994783904426,-0.01973847974460437,0.01374769175506738
MMP7,-0.03912994929424335,-0.028998680755947807,,0.051905823989017386,,-0.0209315629745646,-0.012670464448243853,0.1354584716089566,-0.013855208459707452,-0.01747285148789816,0.044243037825051866,-0.02983295292733145,-0.03042452990980767,,,0.08472004139956385,-0.029705770483661926,,0.1623158588637644,,0.010290115093936274,-0.03392262631441235
PTPN6,0.022482043213498355,0.02091516397689142,0.0131328563619853,-0.057274092505578515,-0.019648230635862476,-0.004611605090798158,0.012224628374038288,-0.001326503302448584,-0.03359652998662339,0.015995690274298632,0.0322455669488885,0.03818184436834971,0.06633515373458634,-0.027855475286648654,0.030541800205585008,0.09083840978691245,0.04683292332062667,-0.0179507778189288,0.00922347924341397,0.03576390213172252,0.021952054575024256,0.10691739573227586
PTGS2,-0.027245157545071487,-0.00400519506987357,-0.019032204473291604,0.05704039322496964,0.038123875672071546,0.019703682019947752,0.025293916351965783,0.030145306292316768,0.038461778615721386,-0.01501219511340424,-0.030957181213820552,-0.03909633696894471,-0.006266471712581705,0.08123665501916259,0.017143047406020354,-0.06771699062262952,-0.036450292456671855,-0.031611822995908506,0.03959269720563206,-0.07080749065286938,0.021037943365266543,0.11847346792770469
XCL1,,-0.004084856145055371,,0.05471881650214073,0.11083552076179577,,,0.03291802177299563,,0.0006173891232667953,,,,,,,,,,,,0.012557191656637677
CD58,0.03171638020190418,-0.044278151863884056,-0.008515348575797626,0.022660011090605135,0.039498547749934304,-0.008468613709823401,0.012353843114522397,0.012010682006076395,-0.03507075920305816,0.008332604404016224,0.04963319357024413,0.004669024059871998,-0.06553641088281674,-0.07627457721013743,0.04305050989408062,0.03789091067454003,0.016109952321735586,-0.0020449343162896954,-0.05971856253222008,-0.041364983489302176,-0.053802804713562864,-0.01620110041172136
TNFSF14,0.06540797836823858,-0.020858779770400283,-0.0075120247454980756,-0.06347767824697836,-0.024793637074183614,,0.017779446857598465,-0.03377870036226161,-0.012733419969268463,-0.017067670446219343,,-0.03588263610188685,-0.033507484300877535,,0.08206919312194316,-0.04641575623555216,-0.0017741757931505847,0.07886934678663819,-0.023119276941830934,-0.045581567749640804,-0.030629296316004133,-0.021832276292351013
CNTN4,-0.043848103494279256,0.009437123068967431,0.05790790058196733,-0.018775153806094427,0.017774192600256464,0.001968392611968219,-0.034755143563722175,-0.02719433242026856,-0.03030368542883144,0.08332494032099484,0.04044457742893136,0.058732106693773545,,,0.0028327742237570937,0.007581318141499095,-0.030863314325333364,-0.00011243442850486605,-0.009498662476490841,-0.04731175479130212,-0.040289149796675784,-0.02032495821248107
NTF4,,,,-0.0057242022548753034,,,,,,,,,,,,,,,,,,
INSL3,,-0.00021039484146244985,,-0.014783241750969619,,,,-0.014706335504888661,,,,,,,,-0.009817295021764351,0.010979226665132291,,-0.005095363426334173,,-0.03972513450774602,
BTLA,,,,-0.0234654973518633,-0.020511784632711316,,,,-0.016261012816066713,,,,,,0.007551450640938655,,,,,,-0.004412186669713482,
MFNG,-0.04031183169140826,-0.03593541742800701,-0.014202809608667728,-0.01476483235023147,-0.010361066283708852,-0.02256422746942607,0.038410754765631314,0.020247443883637535,0.0388680437694348,-0.03065069444016367,0.08105332807288494,0.07324781485807781,-0.06483932280459138,0.03960134745921847,0.027022091583544707,0.026353573870397242,0.00032133318565768886,0.0037736735391447644,0.0047133367394995756,0.05603752406150001,0.008123171409398385,-0.02490830204120503
ICAM1,0.03923755615056776,0.01388418482602677,-0.03457775255903052,0.046433369528512534,-0.02230079568029734,-0.010543437219750271,0.04846013930680514,0.008551419106787134,0.05715082760104817,0.05147155890046197,0.050895605588468014,0.03229712890259109,0.0019471077965455318,0.008564828370061941,0.044514004920686745,0.056717989605668685,0.0038946334463806393,0.03603364968842438,-0.018381242543779194,0.030672610926141364,0.04348416266210627,0.1169363460030676
PROS1,-0.054573488838773374,-0.01885006852795868,0.05056539698963967,0.026907750989529265,-0.00010688385660360992,-0.00018351691587161975,0.00965471921237924,-0.0528802260355438,-0.02010444279515824,0.01813345478783597,-0.011783593060431547,0.10204432402857495,-0.017752336027146143,-0.07912138027413058,0.07254977442434128,0.028126796102936894,-0.03323678651428508,0.07484786460877595,0.05182866471998985,-0.0564885678442475,-0.019234781367279626,-0.030393674314294364
CLCF1,-0.04037753333443987,-0.047795195106435075,0.06728273380876115,-0.007160394997913234,-0.015738076093004143,-0.01945797801940976,-0.0074024767906467025,0.014188641492381821,0.01590256805488988,-0.014204958888785025,0.009893249557237237,0.1042505509651355,-0.03181950304706577,-0.09136185169777854,0.09739558563160394,0.08775727133177466,0.09188723559999147,0.0034753579582595968,0.00620016594687607,-0.009085853432827033,0.06303899543006374,-0.014540779111295837
PSAP,0.05010969050832764,0.02895694839099856,0.011842909361425078,0.028430369608628586,0.027371460541327833,0.03075997075141497,-0.015854377732726743,0.04391088521493122,0.042276285737194094,0.0354035091291543,0.04077133485676699,-0.007303335329863089,-0.07209297899090865,0.06413522988681639,0.034243383777326566,0.010334094454479595,-0.06251081902550423,0.0734978586118073,0.04304806900068564,-0.04307235547393098,-0.00048334030294625843,-0.03545068071744377
EFEMP1,-0.014013149208402678,-0.007044929016590238,-0.03594328226898795,-0.0178392570971584,-0.04290450760405487,0.024422049530705384,0.04280931420612567,-0.01344825131454843,0.0262029894865323,-0.053905285934647953,0.057453685512418425,0.045991184596129504,-0.06624760618986497,0.009692911278872037,0.10217873766490983,0.05294733173664695,0.03437228173859293,-0.04685661810588351,0.052141088018425756,-0.03598360634608126,-0.017824510641101403,-0.018378422084957755
C1QTNF1,-0.016482358848204127,0.0850555990176618,-0.006363803649470013,-0.018072549935741616,0.0011375506759526738,0.024792525269260377,0.06209295595893539,-0.0440887980514985,-0.028258287324007755,-0.012767926618824697,0.05043830770356586,0.003898881024645246,-0.05854689030367369,-0.02247969945078311,0.017506677704652873,-0.02582953987114247,-0.03979020206153633,0.08124550669785549,0.06581910874978622,-0.029517696611811008,-0.0017690100588598052,0.09576731967694566
ALB,0.07797590419058874,-0.02867046731991766,-0.02934060320007087,-0.004465721039601509,0.021452930140385927,0.05226906744184074,0.18195647444879823,-0.01605546113055486,0.005273170715260485,-0.022896750213061173,0.01630897740153257,0.04300115770101606,0.03312477624659203,-0.04207441586939598,0.04675733671897734,0.023556680176385923,0.03447909420804343,-0.02415033333192859,-0.022777825578910574,-0.024610096351419843,-0.026651100734155584,0.004658152869331679
CCL13,,,,,,,,,,,,,,,,0.018529941896964695,,,-0.012978858086314085,,,
EFNA3,-0.022795444889679706,0.08533152554578657,0.0019274297293360736,0.016817141100847952,0.0013565946594887625,-0.05199706698160016,-0.0035101086849721134,0.0763522366430473,0.0056644272093601565,0.04995490081092859,0.04373201737973725,0.10488098747521375,0.10277548308437785,0.060029159450189065,0.07354838411779466,0.0040156566364042655,0.06388647596460491,0.019520762821961437,-0.006044173236042322,0.016416461135730063,0.027057992257162426,-0.051425867256188085
DRAXIN,0.16568188422458743,9.355587642323857e-05,-0.04078028523453273,-0.026544122253984687,-0.006855312498202108,-0.023310543525804348,0.008380706830197305,-0.03174950576589761,-0.011612658281703716,0.02130148570238602,0.023267904432290674,0.051994342565118354,-0.0041196618929481565,-0.015052671791965094,0.009674672361619303,-0.009072200383475117,-0.022406279081471563,0.002936042992571707,-0.06221220195145401,-0.03462622736241799,0.12724831601680692,-0.05609504141989911
RAET1L,,-0.014446439526392307,,,,,,,-0.013908771736468494,,,,,,,,0.023665783002958622,,0.0543204809029508,,,
NPTX2,0.014474744460808485,-0.00715413964187222,-0.016427464344051745,-0.002803506639181292,0.05245639517220357,-0.015168567971799095,-0.025300306696304814,0.07924853491627522,0.007404884710081346,0.09532590234787516,-0.025073144647941387,-0.043966579190279444,-0.051786694215439376,,0.05553610760608063,0.021399014182326113,0.0037357354784049394,0.07803111647999197,0.04359242597392056,-0.0020089027305071243,0.036631812150883666,-0.07600195319044876
FGF11,-0.014254883324669555,0.048468482943766364,-0.012501982891148322,0.03552205513881692,-0.049623116461811584,-0.012947546401870283,0.0965672947051336,0.0025778646060941736,0.038841413170062906,0.01068700962474944,0.000919607568380646,0.01858647154475168,0.040025271373632675,-0.04738625790134917,0.08495504921208319,-0.007004545791353679,0.029778937298948916,0.039362228760420205,-0.04633204076372735,0.04883970631486454,0.028785592653600502,0.07637916609518682
CD59,0.11010260039427816,-0.07915847880574309,0.07961624511627012,-0.025316987415134457,-0.002301889099896566,0.04173966389186274,-0.017715260406836294,-0.018436341479639705,0.010099084556117037,0.04422864964664194,-0.02609673138804702,0.08515960087229058,-0.06692984101177593,0.0058852288022344405,-0.051733944912016466,0.022283380138505345,-0.04793282529955866,0.09263656747657059,0.06187860689122601,-0.027465336521085435,-0.01860138364942335,-0.06749446201361417
COL9A2,0.04651237204430597,-0.04218425293874427,-0.05443861783616188,-0.041242572946405515,-0.02490330164945909,0.08497141222231526,0.03292261789630582,0.027747636585293552,-0.03181135031047767,0.009512415427588192,0.031198547276146075,0.020644151990282664,0.015208130250136582,-0.06351030963867525,-0.0053243854056052725,0.032744227176057676,0.039689731850289164,0.028066221374069292,-0.01246053168755767,-0.048135792967427725,0.09343624390165424,0.011559303164551294
DLL3,0.03735981444659592,-0.019740361681615744,-0.07156566225352513,-0.03959405522947635,0.039059020213229795,-0.016191318157026284,-0.037622476669967785,-0.0016047409573708774,-0.004496508262361675,0.011146328016428267,0.005726605028802593,-0.06801820104982488,0.05095175705472447,-0.06223438213800367,0.07242259641047347,0.04032499406235105,0.10037026517940523,-0.04288554805642105,-0.0009239439204541805,-0.07933621551914082,0.0309744744255995,-0.03690113597361144
FGF5,,,,,,,0.07503091924573693,,,-0.016804557534805187,,,,,,,,,,,0.014107170208765032,0.07497381802392276
LIN7C,-0.013959251964066409,-0.0012433407004511286,-0.025145908869318633,-0.02832111257846361,-0.0071181296799284945,0.012189968718153385,-0.010528414236398047,0.014196192688510675,-0.017199616314668428,0.0297035006517653,-0.016222559418761058,0.0742755038106822,0.00017209272508513453,-0.0932771406874547,0.08005672646710964,0.010876711088114131,-0.02363091521126933,0.05679528254046058,-0.027161925425543194,-0.0672958748286459,0.009418170907194802,-0.036724445536284345
GDF7,0.06174034036437566,0.05493435866395216,-0.018683341265794923,0.1055711541594234,,-0.028600488284061726,-0.030273790626066475,0.04724274949041257,-0.012733419474447743,0.127923958376472,,,,,-0.0351454149087685,,-0.026243573575738147,0.08008899536508526,0.0003429405319379175,,0.05237285170887039,-0.02267327019071049
PSPN,-0.0013139684009526812,-0.004052701582302817,-0.03366243693734669,0.02244820598052147,0.05049519454872799,0.0484158939842332,0.1294735247253048,-0.008084020824544038,0.007936849337661915,-0.03477548693401359,0.04234745149072453,-0.011280612617127076,0.005650958380358652,0.06360810798894222,0.03126236131288033,-0.02728428106941348,0.08861406418729807,0.042723314681986056,-0.010623247129778331,-0.062346403010238034,-0.0031933691839682093,0.03030400947651758
ANGPT1,0.06285782546115826,-0.02840268967401817,0.12527001456728368,-0.067552266982464,-0.03378288291666323,-0.03446373566838175,0.03149567987168279,0.04397386053229661,0.0015610780813292138,-0.031992098193902876,0.08860888070281114,-0.00787839303663091,0.06712747883632453,-0.008352600496915176,-0.0517250441604818,0.014678868825635658,0.07558276213125194,0.016204686245091582,0.019495792554600554,0.11237658519322113,0.0578079722974788,0.02291241313646101
PNOC,0.006074936265385099,-0.0232327790105407,-0.003539168945507617,-0.007666177549714085,0.06661884138036886,-0.028885039787667027,-0.010880198571747667,0.061329028148218966,0.0378443748988413,0.05138943040284841,-0.00021056747311968036,,,,,,0.0017805664615733253,,-0.03959468837595309,0.06394262517727664,-0.020743735324871816,-0.03740031891113456
L1CAM,0.1299977202718073,-0.00269909200017582,-0.04450003698974959,-0.033477359818757345,0.06881624919427405,-0.05473406769967411,-0.02482306586460089,0.02234164895006689,-0.062314026337086055,0.025419392600623276,0.010183391313324252,-0.04383253123146603,0.021352105204772803,0.1432908817033251,-0.014952788100540335,-0.038648221251547855,-0.0008874916552738059,-0.027710074466936737,-0.05201510879905142,0.03889653630217231,0.01256535690747475,-0.1464701252567324
APOA1,0.008289315285115643,0.025820969887603004,0.08521756618450328,-0.010236205642815986,0.004312063941625817,0.0033096519486306053,-0.03621934578910426,-0.019150207110007245,-0.006554722923498684,-0.04478590830456585,-0.009875163443407293,-0.022342434788175134,-0.0008445516567801135,-0.03864984805617225,-0.018047130862188523,-0.01856866018342655,0.05563909199724457,0.10737200903987944,-0.03940139766704961,,0.10138400070906363,0.011484842144845124
PSEN1,0.057036857570391765,-0.043370806933873775,-0.0347850613450129,-0.01699687586312048,0.04447477562163063,0.012287930302069214,-0.06501760185135261,-0.005045325025936849,0.03221525995799751,-0.0381605704359266,0.03671409038791215,0.13719709020676457,-0.05341502953408846,-0.06649867932217976,-0.07505070417377407,-0.011339518136022584,0.013744938369224594,-0.09941970965162786,-0.027004413851417518,0.029903870688812815,0.051049123591289686,-0.022789818016414092
CALM2,0.02381257874791339,-0.08865604815046776,0.036640759738345734,-0.0684538971154932,-0.009839133069793261,-9.244178827651212e-05,-0.022885794318435574,0.03179516226379864,0.04026444969296116,0.011645178444478807,0.005398884695830023,0.011714197293598093,-0.19480312240509276,0.025605912292141087,-0.06554776375113366,0.06998913371476365,0.06385378686325588,-0.05358378619188207,-0.009910607651906534,-0.012679859508709637,0.017764774377408563,-0.14349570472589715
CLEC2B,0.009777776182331709,0.022065495115810664,-0.00899431873087869,0.020029471121563284,-0.004600832173023543,0.01818888141097972,0.08428950099510492,-0.008177152370584393,0.006708040089206629,0.016445499169486677,-0.0015404631032873248,0.086975291990453,0.05725382662749669,-0.010091365987776527,-0.0004083560560742323,0.08412195631506762,0.04704782508408241,0.024398277950536097,0.08434168929362641,0.04131493815070244,0.020308064752130553,0.07395542973557329
NTNG1,-0.018153332487046717,0.001773680571933085,0.03956552097894667,-0.002367722152765951,-0.004108050175123551,0.017525008785529202,0.022867657003384986,-0.0026571247491990703,-0.019648725006590907,0.15439966547123632,-0.03240016589764858,-0.021132272787092374,-0.03137203188247277,-0.026205313385247255,0.13357727393795638,0.026543756124395402,0.0822404337483689,0.06661417301290821,-0.018779792467012557,-0.05557751707600953,0.007364816976684835,-0.06025753472566895
LRIG1,0.038595978503169814,-0.022037287989467965,-0.013198132247694314,-0.0455410952505519,-0.06106604599265386,0.0752309840468843,0.010480488893481937,-0.0026197719063931015,-0.034772696831337324,-0.00983366113370754,-0.016982605181799604,0.07297406332128556,-0.15909515331556678,0.0005677248897223442,0.05737405086789529,0.011985642477463754,0.07587425711742721,0.09254762985552993,0.008429854704162274,-0.05696537809791779,0.022208737893955284,-0.021419242839831886
CPAMD8,,0.09320345948732071,,-0.0174859371297005,0.03469479435168232,-0.03983477529925181,-0.01530979297679453,-0.016312721559498616,-0.02356850656415274,0.006637695476492377,0.017979555127666164,-0.030151615771180043,,-0.028393622224358876,0.03831638515656413,,0.02680630914763506,-0.051267044495243254,,-0.04506134622021499,-0.011216813341993858,0.008355122151365588
GHRL,,-0.038490060416551425,-0.02369780065497877,-0.0036353870396273517,0.06416361449109548,-0.02128528155663509,-0.006759400374795221,-0.018786350828902516,-0.011612658281703716,0.010189942794050182,0.13710623185121706,-0.040623867137993375,0.004768411011331013,0.12001738469079933,0.0780775789248836,,,-0.04076230777193315,-0.03612641697135397,,0.03786605050958427,0.1092711317833207
NPY,0.045162681686124584,0.017113473926146563,-0.012290409780216435,-0.01447317357631813,0.05880506174821676,0.017251973611861513,0.0109756265140311,0.00021483896637822957,-0.007916665777810389,0.00929016800115566,0.055754383691323545,-0.03521055785103755,-0.06242847788212161,,-0.027476826134408463,-0.0004693239438833287,0.013982893102328047,-0.019085340442485613,-0.04280485815427184,0.0005732037479738429,-0.050163129016850834,-0.06838996189343914
MMP2,-0.005126692200102838,-0.07540621336078963,-0.011060074471864413,-0.03406069767510265,0.04214014276306576,-0.03598711813480202,0.02311758980510803,-0.013884622442367564,-0.048638216944405344,-0.012764790104415533,0.02456092489920204,0.013012741889014388,-0.10617002059105349,-0.07164473192481052,0.012462631477526848,0.02416718787859917,0.06328668941613463,0.04401086422909832,0.05040105374751138,-0.05557868383688717,0.040577367074452926,0.0070353119383760165
LHB,,,,-0.015228930697411115,,,,,,,,,,,,,,,,,,
PPY,,-0.02435955189410823,,-0.004860338085095386,,,,0.08085302582858961,,,,,,,,0.05341484695124734,0.01595049437887902,,-0.03456953385760775,,0.008831148328108404,0.09556044924591
