,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CRH,-0.004358412725052814,-0.038064593058677015,0.008131612911876812,-0.008110554170899602,0.12895209048488138,-0.02500309977351949,0.004382012704613504,0.02528839718358154,0.005304290042902846,0.0066134470785362415,,,,0.0283180107891025,0.00578274338334121,0.015032153596113412,0.16749922891615343,-0.024278627510056456,-0.05283407446748394,-0.05870145491322847
BDNF,0.07134629453458417,-0.033590809996764864,-0.04934954077740256,-0.0020130126880247494,0.0534027961967741,-0.008867771860081794,0.017084115402909262,0.006831610864595666,0.023594146107656686,-0.012493433084777777,0.08149192483389975,-0.027427051110528282,,0.01611951100896913,-0.010038095141298789,-0.04495402114843506,0.06552149794795871,0.04327550771475615,-0.012449766804434489,0.09559440722262998
CCL5,0.02843637718785222,0.05599712129968602,0.03227514891006603,-0.011445396839660723,0.05680643251562249,0.06288349563068228,-0.029292663195933624,-0.004479205695184338,-0.03579578725895875,-0.015048827077177541,0.0819094639949232,0.02529307244837628,-0.011521988114376403,0.07710581071174469,0.03569131555009834,-0.015152367536653537,-0.047478680157115705,-0.011036551967255176,-0.0950063542392112,
GAD1,0.04809677233851229,-0.021960280088337704,-0.004108170582322408,0.12111290896352,-0.009417369735548489,0.013277517789400116,-0.06563557920522338,0.012646620345712222,0.03562287742341069,0.07476423646387419,0.006431219268801418,-0.03684728779247349,0.12364124010712606,0.05160306705202087,0.11933646769302753,-0.038251675917021506,-0.018878902502136523,0.06446164065265096,0.03695870417189335,0.05856813193161675
COL14A1,0.004826647303719985,0.02037889416774629,-0.01679238159422097,0.014707460115742923,0.0013127236005834478,0.06956514614105362,0.007309234688090866,-0.012487603337149185,-0.047782040307257086,-0.007680826521384609,0.10531578517425275,0.014366725136377328,-0.024238359327353794,-0.014893675162449783,-0.039300232921515736,-0.059900465979375615,0.08304811753912943,0.03623750637440792,-0.03246824423353405,
HLA-A,-0.031650576325406944,-0.06275653450725821,-0.00975065184067319,-0.10553070772397824,0.004255423263341569,0.08199841094926714,-0.04057461079872683,0.05331635479808303,-0.043154286961107624,-0.05642635726204796,0.02866415966100804,0.10953560090784155,0.04261623347144922,-0.1150745143865033,-0.11306298058707412,0.010966101867227223,0.035066080055887835,-0.06754194865309672,-0.021534255208429103,-0.09810995338159169
CD5L,0.020187321610971094,0.025672894426758984,,,,,,,0.06231194271750895,,,,-0.040953416154136904,,,,,,,
FGF18,0.020732464569078773,,-0.01630000567419851,0.03394481617554921,0.03073645029246646,,0.060017770542410254,,,,,,,-0.00288675089011637,-0.017742024989739247,,-0.009779563290694366,-0.016190492573903655,0.05865705975130731,
ADM,-0.12504696509226162,-0.016540805881200594,-0.06219155800065269,-0.15272362216610394,0.03983587045356398,0.12667661475512715,0.10914046811703675,-0.011056342279984257,-0.026132799738951457,-0.026736312949598454,0.06082072533261968,0.0032230357665941835,0.014791287716679199,-0.16307172230105174,-0.10154147763473283,0.03381953716462732,-0.0007653098690835647,0.015357713466946664,0.072931066049995,-0.004127555957635388
CCL15,0.008838008459649115,,,,,,,-0.013560199295899493,,,0.027866401824974997,,,,,,,-0.014042012952426122,,
GNAI2,0.027416344734241194,-0.023617455890003247,0.011797278867915355,0.07687080424745311,-0.003842710064825061,0.1158786355720862,0.015628731350197888,0.005623807572085056,-0.05968367466861351,-0.04285934184415299,-0.04755975311163468,-0.01515216489983883,0.0959315630067725,0.013017440551905039,-0.023623863728174675,-0.022425322276183945,-0.05112716526857926,0.022929608806598497,-0.021985815367712335,0.02212671656379062
HDC,,,,,,0.033117120499320855,,-0.018615152661284353,,,,,,,,,,-0.00017927015986584537,-0.024123398609617496,
COL11A1,-0.023113795934334595,-0.047516134327117196,0.011683031185983503,0.0252132500570719,0.0036236730889458624,0.005340038632249075,0.09710411533233938,0.06792645805665838,-0.017713318545718577,-0.03342363747404026,0.04270249622398926,0.009312424932419145,-0.020357374978187324,0.02534615082998947,0.007160092340833244,0.03905561518124539,-0.04292697127041271,-0.033476136511839914,0.09088952145738873,0.04547829288256689
NUCB2,-0.021805594940025468,0.005306274971685001,-0.0010641615161545003,0.01570534087709244,0.022689425590928347,0.07106081799201049,0.0021270339886135655,0.019102521640735053,-0.007531484885367282,-0.05218740496966627,0.09652603409030498,0.06503315282026378,0.04223779972891502,0.030789148125658007,0.009059359952640017,0.025365524274518585,0.051270289274684834,0.04444077881121486,0.07039147756398177,0.02741281657356565
FGF16,,,,,,,,,,,,,,,,,,,-0.02377047330755961,
CXCL1,0.08045195160263617,-0.008655316458338468,-0.024564637195645785,-0.02266307287209664,,0.05508500485909777,0.030794585767480454,-0.02147614875659161,0.021644829300285856,-0.01504882962857849,0.10455372722652445,0.08505227908289556,,-0.03246728132819444,-0.059764696987917414,-0.029675149654521286,-0.053823278658732265,0.01699292531383734,0.04669212545410986,-0.03580344654911489
VCAN,-0.007839657337149683,0.06557994748158644,-0.031359260418079876,0.0571250343389929,0.06600161447042681,0.0476090768365528,-0.037641272172817264,-0.01951071538847144,-0.04274900656230802,-0.059257887281831303,-0.10461005991145592,-0.06749779675334276,0.0339479345667561,0.10235875552683142,0.0651772433518513,0.05209751631238703,-0.002179176476868447,-0.0532108962990224,0.05243831515801523,-0.032882491869222465
MMP7,-0.0237295359343248,,-0.023377420703654804,,-0.030886858106433494,-0.020698178738621797,0.006326491743415707,0.0012074729601686891,0.0011377906344946847,-0.017145177732534614,0.06071100664514221,0.11845682801925897,,-0.030021803670116042,-0.036310989524074654,,0.012316818449887518,-0.03583300684512505,0.07197466567861151,
PTPN6,0.015240991676111237,0.009226505086039062,0.014582609650952046,0.050972324284282874,0.03980657790288898,0.12249535076924117,-0.016918800509252076,0.005684809960222395,-0.028554891779001335,-0.019977406773701748,0.10965287361417775,0.06301692074500437,0.09161048148725533,0.05688485870396158,0.03643244081906231,-0.02827994574799946,0.028317421098452877,0.00298407483299672,-0.06911353577336098,-0.013607478501351007
PTGS2,-0.0999271755684913,-0.01943148549559418,-0.041259593552102986,-0.04142635845294124,0.03237394448550907,-0.030570680292510286,-0.018345357934012436,0.0804222960575158,0.06586567846075546,0.026234728990619485,-0.020560520027811405,0.058115303980746526,-0.007170458573060569,-0.05123386043709853,-0.04299678848224567,0.029112393761437625,0.009158590941292583,0.022555793008190033,0.061174283466395515,-0.007113635149778412
XCL1,0.015597078935041904,,0.04869531530345623,0.05601659792819961,,,-0.022443409366157418,,-0.043465082734900434,,,,,,,,,,-0.04293195893173403,
CD58,0.01789329304634786,-0.024339694952618878,-0.03954752418568672,-0.02911199090481174,0.0007460353951754395,0.08696775551013175,0.013348518115176853,-0.02836980781079819,-0.007128315030069519,-0.027452076392679797,-0.0011357869556219168,0.09606546912244679,0.03138558032860864,0.07233212911416993,0.05033941288812808,-0.006428160269808828,0.007894948332488766,-0.007834869494851399,0.0013584752728161037,0.0302267815922412
TNFSF14,0.04754030616033861,-0.0026932545496159695,0.019732931076929406,-0.07521285070912564,,0.031117507758048734,0.08554359787475532,-0.020976546155359172,-0.007635233858216125,,-0.011624048704977455,0.042919952398883646,-0.01796802077756085,0.011124607153690201,0.013691529092150096,-0.0302140453063946,-0.027245358699217365,0.01749921112031802,-0.011669360465059168,-0.038878725912486
CNTN4,0.03372926470122672,0.0034553657725978123,0.024051291989670584,0.02538829179090515,-0.015316346768450036,-0.02112995657263874,-0.0378541492562423,0.03610633683379687,0.07643095534208078,0.05217104588371907,-0.037831805312267104,,0.031376424223327544,0.030257826951604495,0.06662905731528897,-0.04301979027441191,0.04309809331487229,-0.006194340915859398,-0.008205772998598915,0.012930840681257258
NTF4,,,0.027904742718083977,,,,,,,,,,,,,,,,,
INSL3,-0.00037749405906208403,,-0.016300002477047534,,,,-0.01575659120613812,,,,,,,-0.03222571118832523,0.01914067635035001,,-0.013536719827561518,-0.019226700821391853,,
BTLA,,,0.03180509364518554,0.0448152987983476,,,,0.03889724227778404,,,,,0.05549582364042173,,,,,0.1382655091789912,,
MFNG,0.0004344157644898847,0.0365632400555815,-0.018806081496209173,0.039257770713894045,0.04445450385714803,0.047116049493284136,-0.01151333988098624,0.01615889742025318,-0.02169831881290146,-0.046122466348963664,0.09141232265466884,0.009674360281085096,-0.043101248181325526,0.0667951020887105,0.046989619962893116,0.06841000080768851,-0.0026361995546484583,-0.03470885812277844,-0.010113571465119531,-0.04925166678735526
ICAM1,-0.016364007339296598,0.003853138752660405,0.010416476447147988,-0.047604543940726676,0.021173291833709508,0.0183567939627735,0.00021340881801640307,-0.03172213809977714,-0.02296445109405807,-0.04419599867015088,0.06858761524081516,0.11455152826264546,0.06863474594572322,0.024506389031799785,-0.0092076918634815,-0.04104815381632065,0.030218726990932032,0.0416851337942738,0.01803506113209102,-0.01044629228418753
PROS1,0.060020833626884165,0.05067400842806057,0.04842437949150709,-0.0769928970716405,-0.023627612627400298,0.09325806086631862,0.02767144830717995,-0.025413217066176587,-0.06307619204063813,-0.025359947618241015,0.06658776243109601,-0.0340022511129974,0.07923654594128791,-0.02580167245700908,0.007985104832746531,0.041157020720725426,0.05744630213515833,0.011069708404984635,0.024917713240517798,-0.08716532088713042
CLCF1,0.08967681912468403,0.02865939536144368,-0.006276036900494524,-0.031394939213970546,0.11134314343797456,0.10900909139831118,0.04558672673355153,-0.0011069744941625617,0.014582763872627564,-0.0117276971016266,0.04062876339902325,0.042488861185774475,-0.037129646248228405,0.007971526543087713,0.052905537190277234,0.0033820273437589797,0.06104529267201059,-0.012092448710662323,-0.002508028629605874,
PSAP,0.01205643281281378,-0.03391598699018814,-0.01123628585784921,-0.09708550108362696,-0.06962676592728403,-0.04211060971436305,-0.025675646720795534,0.04012001722551979,-0.03754314859546389,0.04256327251813269,0.060295958848150054,0.10606569917490181,0.07759193425485579,-0.07510134555868106,-0.040836712940916384,0.06300269698423777,0.08209034195701918,-0.030728324121431245,0.013564202390569434,-0.029985201813668004
EFEMP1,0.05931801436128579,0.06080247504427402,0.019900476927232395,-0.12132743036902227,-0.042587237570270844,0.08458632413034979,-0.08309317951516747,-0.015520373314988524,-0.05904929321840493,-0.042381122950194194,0.03046508251115488,0.07953649277419146,0.05501260146900829,-0.017923089853768705,0.048186317067132105,0.010105138284725862,0.015493581103828676,-0.07496077007988475,-0.018545579815072565,0.01640890798182332
C1QTNF1,-0.045131968915451175,0.029262142133361677,-0.0051399975685023965,0.026430508428463492,-0.01936342211386552,0.11083746888481967,0.02318822953915685,0.022367933594401247,-0.03832134796958191,0.027183814645837065,0.06403704829093942,0.12694412014755896,0.07317342278603425,-0.11707972051769484,-0.12381937059360962,-0.006150651260635117,0.01854416605201691,0.033928567054109196,-0.005390990396382455,0.014288125965793945
ALB,0.02810608983983921,-0.02156368712405538,0.013735188187893202,0.014986958031208702,-0.029545112888063656,-0.03471859068622613,0.014243009890881484,0.048737679576129615,-0.00376015306789338,-0.023999428808486007,0.020463036337242908,-0.04357382021240686,0.0008951487594949361,0.10569519105709974,-0.0333999551803276,0.005008867481481445,0.06710987739671942,0.017423282489319798,-0.01890870034329653,-0.06331910777104563
CCL13,,,,,,,,,,,,,,-0.0286480406318519,,,-0.030561328307633594,,,
EFNA3,-0.019106636296226855,0.007804472233553599,-0.044054565491586074,-0.050838154732610025,-0.026690440122034486,-0.02143404536991609,-0.047070171563245305,0.056693505882410886,0.04567632705791814,0.060438386101819466,0.005392611074733568,-0.03665388208150221,0.07620023659813455,0.075992146728286,0.022088761284345,0.004909075981369508,0.06667671437698845,0.09403963613404291,0.043811428334663303,0.08961178398506527
DRAXIN,0.03703902627302716,0.061722036639646226,-0.04100653371384202,0.027798168422455805,0.025743833457238678,0.0953599004875691,0.025417189269805514,-0.019130246471134524,0.028334511990725997,-0.06565306731184427,0.04605033554594563,0.10791729493453407,0.061372294232413645,-0.11209613696233611,-0.08139946408759628,-0.050288018513959386,-0.04482948100037483,0.05370077184671414,0.004747915285084356,-0.026997736642207813
RAET1L,-0.019539026363753213,,,,,,,-0.02291277543649163,,,,,,,-0.03308175730697558,,-0.010332991430795857,,,
NPTX2,0.009612085232211845,-0.025889622691819682,-0.04217056456556976,0.07841736236358836,0.010354394302647195,-0.08367924348421048,-0.030604538004533617,0.014966978322395416,-0.021717346056334387,-0.026293338930910737,0.04296194574869635,0.11472401107417199,-0.023012392171687907,0.0289471890925004,0.01748529340762059,-0.05536756234766166,-0.002637502505122331,0.005950820810164718,0.05201272692231937,0.029802667210732447
FGF11,-0.03674723574550915,0.030468222733376894,-0.012915652637895906,-0.04612412862317257,-0.0019285828522647395,0.1657053907342192,0.030020261884553753,-0.03664918749721733,-0.02926115187531074,-0.042916797340843735,0.017047407011497602,0.03553652014993146,0.04156273265590886,-0.03255104125006487,0.015302647583585965,-0.06784661686176605,0.027700130990271087,0.07240933623838387,-7.967388273057111e-05,-0.046858522882127586
CD59,0.08753749891353498,0.003227666436583568,0.019799803276915783,-3.8034470461939892e-06,0.025416898750797116,-0.019577285978196912,-0.0831938869765203,0.005780259218903989,0.0022370937182215195,0.048567898822470326,0.044014340897852354,0.05646582587906085,0.053629250213483234,0.030411385343012774,0.008721962508075746,-0.008882267440301484,0.02746234486809278,-0.06852964779547603,-0.008001969818240069,-0.073369450352717
COL9A2,0.0606503233629041,0.007231904810335044,-0.013935194194413292,0.07729464321027593,-0.014429650641821078,0.03861123661872656,-0.034599829632225805,0.08299109723148389,0.02901205836118333,-0.03033537637446396,0.04344613654758282,0.04076245401194696,0.051066038498925485,0.0956768802496479,0.11665092223762791,0.09003886249462655,-0.04139011210062784,-0.006862025799913583,-0.02158651003253908,-0.017841241224854875
DLL3,0.09740153019385103,-0.0418507342425605,0.02979937604774302,0.04953307784643437,0.0068336307474019,0.044636237803035536,-0.0026766991493101682,0.06444180509249976,-0.01398668344602528,-0.03371427093922976,-0.052679606826174626,0.1052229996838237,0.08887969350681456,0.13827529772784672,0.1479828182094743,0.017871549480918715,-0.014851796010988278,0.07492243732464611,-0.022811752661899578,0.07291425460431152
FGF5,,,,,,-0.027646218316735326,,,0.07175584134900177,,,,,,,,,0.004234592983861922,-0.0028171162322211795,
LIN7C,0.00015651364433372138,-0.032027100873794206,-0.008785706396589783,0.01086580006003416,-0.00960914632404447,0.08340687598335608,0.031441960348092414,-0.004912558245663593,-0.03545381695278274,0.020207145157623892,0.028402748666534167,0.0016354185253614453,0.012344143506780128,0.02677101292234483,-0.007911768849705732,-0.01414647654179519,-0.016335594808833245,0.02959775324293513,-0.030801128962456865,-0.05079206928763065
GDF7,0.05641521770717994,-0.03606928141403323,-0.029083963217553462,,-0.03263596366959472,0.05267396555432231,-0.04488712952180048,-0.020976545340210553,0.07835996907019048,,,,0.10816265418331858,,0.03262341680405813,-0.046008340969858806,-0.02214888418504681,-0.02742596905929815,-0.009094626149579345,
PSPN,-0.022162509253335964,0.023757594673527224,-0.039830043294831606,0.061877387475849505,-0.060718429638473494,0.02126805868774291,-0.028827482510292282,-0.0022399171678176497,-0.0312876035532455,-0.04182326369759312,0.07830195569701061,-0.0699389649054168,0.04708791740894504,0.013426335440244571,0.0681631944062733,0.03254350520701281,0.02450573798910011,0.05201531257378444,0.0033767262228624104,0.04038446544860633
ANGPT1,0.011953985599242876,0.02554785921213777,-0.021216716901807285,-0.008271291510769841,-0.05085508973698989,0.06536190868862331,-0.02235277728711794,0.004563359747304717,0.005037274343741027,-0.017580195783660327,0.0667839504101287,0.07470324996865671,0.04240914992350741,0.020187336393511657,-0.0039697980163776745,-0.05074567052708946,0.026551885468923463,0.06581347846663044,0.011059407786165026,-0.0778952531584268
PNOC,-0.01967962222616944,-0.015735875658950595,-0.02148803661852018,0.09008656362287885,0.008676057319777924,-0.06350766256721618,-0.029402512840135748,-0.037583826902678315,-0.0058032203490082455,-0.02194909618404508,,,,,-0.03015739746223549,,0.031917670061306185,-0.019843740137407646,-0.015485912285690778,0.004483962066432168
L1CAM,-0.020800785857378327,0.024145023079984097,-0.035903232543530554,-0.051634606830630966,-0.050598811136871855,-0.09059697592706288,-0.027116630197848136,0.008718055887935595,0.08644327395483233,0.09213413972913675,-0.06897839933950162,-0.026297390036972228,0.021301901421561322,-0.11266137386934288,-0.09222711069323157,-0.04578772091749025,0.030774337577249396,0.0468476719857455,-0.017117198857073933,0.07257740518124807
APOA1,0.07930232760693794,-0.021152511451335555,-0.0019283288004166117,-0.00900647881087109,-0.0062787919412584416,0.07833242245165871,-0.020517822733267518,0.04685785282378693,-0.036953199052829025,-0.024526620438230062,0.08279788147257827,-0.023764452321756887,-0.002764381785624752,-0.0026314427880194786,0.06748614147015515,0.04384191591865105,0.06180350603186065,0.0033605199665050507,-0.013274760514244838,-0.03247783919708956
PSEN1,0.059542479833642886,-0.010065895462991725,0.016982538160331073,-0.019168343321569345,0.024224947871425328,-0.028804510564100654,0.060520225049170304,0.07265932804060114,0.028099345318272653,-0.03840854418863178,-0.0398708889853155,0.08431716377252618,-0.03511496455109156,0.062181525347264566,0.011825025359717996,-0.03491012634199169,-0.012437156198884872,-0.035827695890484824,0.008194909190787943,0.04797034505903577
CALM2,0.10477670730763661,-0.04197533551164598,0.0031445382478727537,0.13321531302340112,-0.03947092001362236,-0.1259626303598783,-0.052886412863483716,3.350739245595968e-05,0.07807674189985235,0.09421936831248308,-0.08222749156956348,-0.019548971391897384,-0.026999677036704892,0.04704988903238025,0.05554857133990756,0.06771151197227722,0.02753074155637105,0.025261813993281965,-0.035225127330956105,0.01783632043688866
CLEC2B,-0.06368370882886258,0.0074394846765770736,-0.013983917301736615,0.0022725010996013143,0.016702730249805786,0.09398756027260985,0.004156493737133442,0.02984055866397986,0.01443780758353769,-0.016236192542680092,0.004736806053031241,0.08328201570033186,-0.02904666989011922,-0.03561575480173394,-0.043311613893502514,-0.03290173632630896,0.003730547142325045,0.028424504293724222,-0.010622366554647454,0.05139842362297492
NTNG1,0.03380861763481746,0.038170720480467255,-0.04326641357136227,0.025514527580782508,0.05843307791850477,0.08493137093087538,-0.042037122813872764,-0.02389882600100589,0.028453065387231788,0.0874086667284135,-0.049571815182892186,-0.10935787069216246,0.1231705335968228,0.03973828659757939,0.11591907692441009,0.03177439428516775,0.018306248014505287,-0.0024053258611959755,-0.027464820375741914,0.03547142054616685
LRIG1,0.05406149753588047,0.011283744521328192,0.012983885310709624,0.08048143681938412,0.017292280776458686,0.06953565512983169,0.08540562952439151,0.013444791377548764,-0.12534341136935082,-0.046273775206355186,-0.05094066924478936,0.03759502958826411,0.08947220205837692,0.18000335625471922,0.15479629371431552,-0.014245573696233681,-0.01798278922671293,0.016634578667413212,-0.020523034258305695,0.07955606230580886
CPAMD8,-0.015468925082016818,,-0.019279994424018756,-0.04163673091468312,0.02980729250117537,0.020794987447429872,-0.017477697621350544,0.1347999392115487,0.03620647692550589,0.012871919197015415,0.023007042185547014,,0.06390829330544377,,0.019045615033801765,0.017220731124198883,,-0.020145888647263695,0.011932999715974937,0.08625115792683456
GHRL,0.08156087402160378,0.009681870271425997,0.03230722812787331,0.028309737464699645,0.01770771743883405,0.042520532893119536,0.02589366394090885,0.011653620733830992,-0.0355426979246072,-0.01415751926761148,0.03891318777253973,0.15049830107113235,0.023349264458406616,,,-0.05175127136336524,-0.023958318480558214,0.06520422477322736,-0.02304949406529917,
NPY,0.06642206430110766,0.04527640261448485,0.043804766149671985,0.0340739186509811,-0.009184004433882268,0.004599940781380872,-0.02673396905246916,0.07899629447253975,0.011330283600027,0.016291738195084796,-0.037644901878352365,-0.04687493819028171,-0.04639133344057205,-0.05116670988698278,-0.024527982064314925,-0.011008019325556144,0.021529770850766444,-0.024278620722701604,-0.0032772800073376106,0.06932412444031859
MMP2,0.07374986439623157,-0.05287117879298787,0.018330387352045237,0.14247799987015797,0.08235810019625601,0.09432638397924911,-0.04063252590583248,-0.04744395316269639,-0.05230009081101007,-0.04523274523035005,0.08187131604142858,0.05428192909725925,0.10357430983749011,0.10396434483539914,0.0721120203123141,0.012732656797379331,-0.022943311334668322,-0.006346889893521761,-0.028718777145630616,0.0029795412873256074
LHB,,,0.019039478197744236,,,,,,,,,,,,,,,,,
PPY,0.025877280339001052,,-0.029228963405012586,,,,-0.012773353537270207,,,,,,,-0.04004954295781763,0.03484900712961899,,0.03882141224062553,0.04263054629074719,0.035201557289783365,
ALKAL2,-0.02609923161246527,-0.030428279792316625,-0.016547465983489565,,0.09881463118003465,-0.028356868436661475,0.0064001268563582915,-0.014358439904567545,-0.018464389199700428,0.02443736247894359,-0.0990281850757599,0.06384938640074773,0.07156675078779466,0.049806647281353075,-0.007935529665243964,0.05489383602241509,0.011407084497512215,-0.04878767952721615,-0.021845291104715378,-0.059131345223328774
CSF1,0.07018344630099162,0.049110972528507255,-0.021613286495728225,-0.02448151481557072,0.014546228584530287,0.09373812913851362,0.0063810737220774535,0.04973948610812394,0.019451732409040887,-0.05593868901731365,0.11343524030041918,0.033052948699287855,0.024301491268242503,0.016921687358701764,-0.012920078195685986,-0.016841671234099943,-0.032755986693080004,-0.022964046689674004,-0.014331302407802886,-0.05199115842641212
SEMA4C,-0.025078383703881824,0.06151112707591026,-0.017816703126879736,0.03606615538215387,0.012475357449599269,0.06870465247662012,-0.012391747320207029,-0.014430936932582109,-0.00881644888482043,-0.00734020316479421,0.03201878888873463,0.07254275578239577,0.07273813761784116,0.046283824147381074,-0.023361498575292662,-0.02739225799139091,0.02099696925871523,0.029179948351864948,-0.05150513333127626,-0.12122893408173065
BMP8A,,,,,,,,,,,,,,,,,,-0.017256998945239223,,
ICAM2,0.07560314110123961,-0.01572424156117719,-0.009119366058872745,0.0761982235529676,0.031015934835620696,0.10499564657865824,0.004918231534094804,-0.036919411595186934,0.049628595553830826,0.04811788631286702,-0.02165901712387062,-0.04952202402347752,0.06248532503484641,0.1365541597835759,0.12256382001565715,-0.040722154033167396,0.03378546109708252,-0.03040525083819698,0.03121860600964248,0.19518089558523022
SYTL3,0.015158444511095732,0.0238066911158953,-0.0021248663086746327,-0.020314192308501018,-0.021137513777710806,0.09066594690504982,0.021095559580582544,-0.021564694221240226,-0.0719315883304092,0.11102418612036836,0.10672338574801435,0.025121020392221992,0.0007328501129552212,0.044205594059753835,0.06844129708473813,-0.04226601652771444,-0.04229810003303913,0.014533768094255745,-0.025084488846393745,
IL1A,-0.006641686079550109,0.02437431118605974,0.03503835681716725,0.07084214407391408,-0.03239696041967171,0.011173390548246833,-0.025154727099608483,-0.020253550687680155,-0.048915739538326036,-0.021320490690996396,-0.10822100006275578,-0.00543707150783994,0.14430892605783374,-0.02081374057392689,0.010719890866239057,-0.05128007753843031,-0.0353286050106013,0.053812706310824944,0.0497071975630896,0.052221284667679606
HLA-G,0.027450989556943577,,0.04619757313284044,,-0.022794563203158057,,,,,,,0.029471201917187554,,0.011696914772019593,0.03123530371043479,,-0.012579558111904515,,,
PGF,0.03533402922573087,-0.0102625041139535,-0.03297555309813938,0.06241058402804416,0.0681030984823206,0.1183054917691726,0.05033983985015139,-0.01799459375263819,0.037959731150445555,-0.037248537101881404,0.051707846224917746,0.026336216396082298,0.09659128541422021,0.15487188338963342,0.15360070618839008,0.015140587968960534,-0.013763585854487599,-0.02673878593743407,-0.03300265825286843,0.035184626436060636
LGALS8,0.06210850912889782,-0.016688494028333563,0.00661664078221776,-0.03252926178098896,-0.0017798203339840137,0.06499257769887573,0.018553387324100855,-0.027111157651465392,0.03507964516435779,0.04356705752786503,0.04208874331292146,0.019685762001503352,0.09142798985324334,0.0007743084317212801,-0.012212589972075801,0.02723647900682412,0.03832506937632165,-0.00654978342999556,-0.006797672982299829,0.04241107515615198
DKK3,0.09007459909319451,-0.03383300100592809,0.033851587394504744,0.09596041957157253,-0.056219783106014984,-0.05664801819723885,0.018552221471763462,0.00594459014855172,0.0465728377157896,0.05932076711224783,-0.019266217634417056,-0.07778728455425188,0.09604908324607841,0.1513987357029646,0.15178748341275267,-0.014322562791686826,0.02986097975804448,0.03712322881755519,-0.04064341527384587,0.0733267342874056
COL16A1,0.0292247869809902,-0.03674254502072607,-0.02255901210321216,0.05364258859677978,-0.019155147495578156,0.039643686429676105,0.004367685716613323,0.04505401685470322,-0.0379012684617231,-0.015878528092584002,0.09915204058110193,0.0346737175339027,0.04189832976182569,0.0442560910150637,0.06111476890543673,-0.02687737386949815,0.009125972694744688,-0.02195087613245819,-0.007991316797391563,0.060753792830167644
TPH1,-0.006436837714237257,,0.003596638161692211,-0.012313646378186648,0.037223607975664284,0.02387826473671408,-0.029542086383792875,,,-0.01334979668035398,,-0.0762561484896125,,-0.05099164672540111,-0.0034270132446392976,-0.00998266239391539,-0.004187689748687655,0.006423291801702038,0.03431675898546631,-0.031059503623210097
TNC,0.014956906900859507,0.06305857330398584,-0.008062462916793028,-0.07822365177601617,0.01572944344450783,0.08660859328377397,0.06762966382320731,0.034275877538611894,-0.03863470666339552,-0.055495105218312746,0.020388462161013757,-0.002196950243282593,0.07654458955023888,-0.10735494701745268,-0.1211586964826302,-0.03357819199886475,0.04736415153890407,-0.03891695577387227,0.04164190229570451,-0.03937326316169661
TNFSF9,0.03437755405091679,-0.019416819154769366,0.0019396792555606466,-0.04163140755624522,0.005764479047262458,-0.04105050726726015,-0.010191243946751676,0.12329413146393357,0.019455846565680304,0.006802386253934245,,,0.0728660758786967,0.10900937633877089,0.03137332901874694,0.04726666608331771,0.044771820093774485,-0.01107081827886156,-0.003172116735846602,-0.015168784141887593
C4A,,-0.003046162311323405,-0.01990720172624445,,,,-0.015142169923551439,,0.01965433039249633,-0.011734978412885818,,0.03993155990907259,,-0.004750201392964305,,-0.03462543618396099,0.0808266395757729,-0.023239186401189563,,
CNTN2,0.06603596681301536,0.057045987157784576,-0.008282452345158467,0.09331156699444842,0.030727024392079427,-0.03043373119796877,-0.02501778415089667,-0.02173408384712644,-0.0005804794533112842,-0.02285373231425908,-0.09119905343134035,-0.00378336692200061,-0.08306279759924919,0.13183070478739636,0.13990142758685903,-0.0068859355667776605,0.06397354694056193,-0.04184720648878904,-0.02081934498219312,-0.06610619578904706
F7,-0.022107935937820605,,,,-0.003765257780130896,-0.02500971046446891,,,,,,,,0.07308596629760858,,,0.011160293419542418,,0.02874486411113734,
LUM,0.05049318365205137,0.009031909297700084,-0.010367250525894321,0.034719477873824636,0.041260535928233935,0.14393724175015113,-0.030139803860021963,0.024208764862675126,0.014617508702006878,-0.03770157168136034,0.07809190646544767,0.07123670377788903,0.05586650013703738,0.10150089308561228,0.13441322989749593,-0.03329292913684754,0.04867486103957398,-0.08759073626158079,-0.03788498768190515,
BTC,-0.027511777063078693,0.0017262251651209979,0.005494621437263702,0.06581765158973249,,,,0.024442836542000277,-0.034490276719379605,,,,,-0.013640682062028796,-0.03154004736431581,0.03965204393085957,-0.021433904792053194,0.11195047641389909,-0.05780916607282386,
APOC1,0.09843029940979839,0.030173460629923824,0.04397839085996812,0.04922595191700955,0.05551944291537904,0.1357966950504594,0.01170716017150636,-0.003250457480898618,-0.05316137606358933,-0.1016198538222483,0.09078806428243126,0.07735393101766745,0.08535109887332663,0.042561269514388565,0.07372506414485559,0.05676618791408215,0.08303342601829039,0.009123803413775493,-0.07884351419650822,-0.010134303518318592
PKM,-0.09177189954972313,-0.049903477590004776,-0.03804617253727809,-0.14629889601761,-0.05164324653666226,0.043275649894814465,0.0798091852684084,0.020029660124000644,0.05426079612280015,-0.03855418514265798,0.011507817035960113,0.020218896470790233,0.045931870301586956,-0.1419771629546884,-0.10849414789992351,-0.007177637325802425,0.046266827614877604,-0.008625429687242732,0.052436184527914556,0.11509318028753951
