,MGH258,UKF248,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
COL18A1,0.02798839553956532,0.03815339537479359,-0.01955005509270617,0.05988776793497655,-0.0015105451702008457,0.025094216710533485,0.016972791180465296,0.048736376925352265,-0.02221006223302756,0.048602200082364634,-0.042509904905855024,0.0009325869216394949,0.03830133316858319
NODAL,-0.012019934536113653,0.014678539211138333,-0.014894126938300558,0.11356786501833159,,,-0.014193149728053689,0.03562577772541964,0.02912267759102402,0.022653527681598954,-0.020523207882776732,-0.017841447057472606,-0.017044140131150836
INHBB,-0.010361487934537304,0.015205103222703334,0.03217151171505534,0.012098529891325059,0.004232164204322468,0.026601930545482627,0.023248519570660726,0.17399824178360515,-0.11148975866842031,0.08301006566153261,0.017081705234676368,-0.004375392001817597,0.12219155463409037
LCN1,,0.030528056937044513,,-0.01494742364257977,,,,0.013936819851657383,,,0.0677901589344547,-0.022974037112264457,-0.007744059775281453
ARF4,0.01817197580684081,0.09592221564795433,-0.012332642531704992,0.03560044589521102,0.014857378453462793,-0.007023976191466677,0.07039219667223497,0.007185907220799891,-0.0424597864158535,0.06416692871819292,0.013254358043707953,0.02393576423975589,0.06340220846193421
CXCL14,0.03175078533663318,-0.019817705583097905,0.0445885131906117,-0.03350022800338537,-0.002378761956348925,0.013240428563116313,-0.041464496362037286,0.09773259501554941,-0.07149005860636388,0.05791303516485971,0.012642331505253138,-0.004616015170293532,0.02211227814916773
LIF,-0.024395519708483936,0.06453871564758291,0.04652133759203105,0.03670052621955908,0.015593658867694827,0.08385113628994842,-0.010426944300377602,0.048892983859370596,-0.02580425319247484,0.024681594161520562,-0.006854307212669645,0.032860184979018804,0.11024317955608512
IL17B,,,,0.03704598857838455,,-0.014498459726724108,,-0.0205103473564776,-0.003777599147802984,,0.03624030134559537,0.0783999884350934,-0.0152774382759791
MMP1,,-0.00391392773254728,,,,-0.03405337437555914,,0.02219351336460365,,,-0.031945695892412036,0.0016185382728599032,0.003079876755588951
MATN1,,-0.019780000204544082,,-0.015671357488940853,-0.012673466951090964,-0.017703536415160395,-0.015894844558599082,,0.04180577836147867,,0.013612939297126966,-0.012485383042300546,0.04374912647698027
ADAM28,-0.0017531257326213567,0.023843224181529163,0.0022852495000329535,0.08063215433646713,-0.0054043107746092455,0.06053656025627414,0.017535570411846255,-0.009214024260890562,0.030872946927228404,-0.005820833918485198,0.0356740296095479,0.06911891122525479,0.04353757092356742
TCN2,0.001747669112123948,0.05936325747018722,-0.015598034956432106,0.04541329717651426,0.004208179897783748,-0.036339466019410946,-0.03791928000075116,-0.03789214549739667,0.013741358674670186,-0.03591868655457413,0.0314377983100135,0.02235999193953635,0.02725523428166794
THPO,,-0.02577415926389184,0.06227503651962976,0.020799910540279062,-0.026018078120930682,,0.06728883834849463,,-0.022471808928960814,0.15109892357841567,,-0.001236962036350843,0.10119500259017075
CUBN,0.08146115047493048,0.03207569791427735,-0.013650482147156945,0.09272486790578419,-0.02846680086438681,0.00037817093190108223,0.005207526502536452,0.0656474531229955,-0.01614577549120127,0.11623560593913937,0.034749637161536215,-0.03183356109133985,0.019279103581931974
TIMP3,0.007492307262503821,0.019882918055370295,0.023866533449106008,0.029422028903212296,-0.008398340273730482,-0.016568036324591633,-0.03271664642934564,0.12543938526305667,0.014928352015195103,0.07505974514440063,-0.021375991653333322,0.01988636563422159,0.08645203543975714
PIGF,-0.012697560695575096,0.014287813489342528,-0.014320656219002201,0.07232669481951391,-0.023332647694639694,0.019320138141102696,0.05687805148136655,-0.06112853247634376,0.03348550439344926,0.01756710165422732,0.03844170513058678,-0.010681441167545519,0.07406506614455544
CRH,,0.0015374944388637797,-0.0037059295922888622,-0.022985206931463727,0.05072095480069748,,-0.021740055891793533,,,,0.07560500343171946,-0.021769326615422538,0.06664403878750026
BDNF,,0.0942718864377924,-0.044610850448508245,-0.05936797682378817,-0.004231794474374725,-0.02730767136369794,-0.01790167941374453,0.11036206348761345,,,0.011836992452663597,-0.007616313879032947,0.1137605850655897
CCL5,-0.057944955291274816,-0.0001922085216502147,-0.010133182937637413,0.03462398820429228,0.005819813797230821,-0.022527901970205298,0.11724921953040243,0.02197898211394391,-0.042670526178190754,0.02526897048675157,-0.0459234759749831,0.020147036459475288,0.025217580362696404
GAD1,-0.006025869654641865,0.08312792406874993,-0.02546654050002669,-0.03404331646202581,-0.04203626592976085,-0.02652190128412555,-0.03882277511061688,-0.052215828204634704,-0.026743492178255442,0.012767159416981078,-0.0356630379859351,0.03249511953239552,-0.05163486120556222
COL14A1,-0.035013836556769345,-0.0356980063107626,0.03930624597330298,0.03165766034427146,-0.027529512813509537,-0.024545396928158717,0.009966418372821135,0.08929776743094721,0.06244741083736539,0.02850782289716965,-0.023719408632081152,0.06361362964434884,0.048725448030622724
HLA-A,0.005801698413386452,0.04040454030243983,0.05935612574205344,0.06446854881450151,0.09484625817180475,0.052292319377988526,0.06733842382012495,-0.03276222301657384,-0.08692760027014232,0.046885540105626525,-0.03942309933501317,0.041899971371406886,0.0047798840329193485
CD5L,0.058974250039665936,0.0015117816742745774,,,,,,,,-0.008352793760848394,,,
FGF18,,0.07010024151695625,0.022747414129652966,,-0.013580119133674148,-0.01838213236552055,,,,,-0.030254707420442953,-0.004476098614651435,0.12032589202069054
ADM,0.02502221836239327,-0.00998505437605796,0.07362759127868228,0.002798381224206399,0.0218388503968242,0.030735234588804696,0.061433935887049464,-0.007015216134403402,-0.16848731050935897,0.12884770911802554,-0.03454829191240748,0.07049158457122076,0.10856890866160077
CCL15,,0.0420698250920464,,,,,,-0.025635767022149307,,,,0.06336516924297254,
GNAI2,-0.05679388367921334,0.01652968766643832,-0.08159596622019424,0.025362513523896388,0.024472246987016992,-0.0015747804423471058,0.03178036800343401,0.011176408819827392,0.15151458528686623,0.08215030518747679,0.016723316986659513,0.025298238833587155,-0.009945484865181788
HDC,,,,-0.016508958834051658,,,,,0.00849915869816377,,,-0.032460128945200666,-0.0282804600320006
COL11A1,-0.022747217382040934,-0.012024524231426043,0.01765339086637124,0.07204851202451469,0.02666134904270992,0.002827739826996839,-0.04075715515691784,-0.02305674877856856,,0.0802417846761672,0.020559326582791648,0.051868155109042226,0.12127074287401429
NUCB2,0.03889731849021951,0.07360872339499919,0.07257986670096338,0.022209459899388086,0.039682583875093096,0.0039806041989058185,-0.04507673928493891,0.06663725014103714,0.05849724851259915,0.052622399541047186,0.02084826129168563,-0.01841484941077397,0.027550363208140062
FGF16,,,,,,,,,,,,,0.06483993858275013
CXCL1,,-0.019097727766678736,-0.049859119714205494,-0.03823608056500377,-0.028676726159237696,0.028407384738392515,0.039463406077873214,-0.02745518210053318,-0.05762013883733413,,-0.02310700515002168,0.06289239993943668,0.06723740379880047
VCAN,0.026730338597152507,-0.05833800801218585,-0.1232982701738121,0.006262047854858923,-0.0053143899043648695,0.026067654779759114,0.053689098698601403,-0.005973067470471597,0.13827169139350248,-0.04666662643711044,-0.0417535432976815,0.031179650126373724,0.07782887025536006
MMP7,,-0.0050584943806482145,0.02814729024210921,0.2322779213619499,0.009451695451616038,0.05159485414476884,0.07181483791796528,0.10326974821694107,,,0.011621782251357213,0.052941236180853994,0.09453554899402991
PTPN6,-0.03652149115828055,0.02414126894930834,-0.05069875056756724,-0.009073186942569362,-0.011042706311193267,0.03392104586276065,0.020762873720212432,-0.031609051212076245,-0.08357939456858035,-0.0030854073770943,-0.034516314656393994,0.006342834439875806,0.013458711460897322
PTGS2,-0.03914672186546031,0.017283600807333904,0.07476235448141724,-0.033075264866832446,0.02424113115264408,0.05561665985393253,0.0463930264380771,-0.03559997972218102,0.05541107116640981,-0.04232474188462977,-0.04371884593053555,0.0030733737709927413,0.11409607808581482
XCL1,-0.017638272595775707,-0.0019829251262664643,-0.016386825965730833,,-0.02055750896462029,-0.008533796591131168,,,,,,,0.04291749159828305
CD58,-0.0413091170211106,-0.005129029587934747,0.009958711437532929,0.024170427605846246,0.02358385788868045,-0.006992501602766882,0.05814868976457524,0.084271324819024,0.07473150011053194,0.07634608098588502,0.03860376043091181,-0.0058600105266151566,0.10029394369741572
TNFSF14,-0.028853373638704077,-0.00186606402783482,0.03511548746155823,-0.022733393789992885,0.06087680322683879,,,0.12340031266225981,,-0.007703490649946445,-0.03298391019749547,0.06380104952338274,0.04397654822040392
CNTN4,,0.08750246585426659,0.008899021504576683,0.003857797314325168,0.049831100996581605,,0.04557940073898278,0.017316164574312804,,0.01363396975475506,0.04967253248903272,-0.008655359159414148,0.06477759062373724
NTF4,,,0.0076573838082424186,,,,,,,,,,
INSL3,,-0.017326698200929056,-0.01506092256132707,,-0.014432578388044614,,,,,,-0.019145639055878395,-0.011452711785679939,
BTLA,,,-0.00010363892358372184,,,,,,,-0.04781513869996074,,-0.02608709024798167,
MFNG,-0.0727211090382133,0.031633343363552974,-0.006108054050396656,0.04316772755902086,-0.005366885978858219,0.005620898903098318,-0.0007961872329075724,-0.07519829828723529,0.028982750505012044,0.08030990052936327,0.02242135403718323,-0.03564670784827223,0.07105570869569403
ICAM1,0.027679075022790232,-0.0325765045004958,-0.006293378701601546,0.01368661350305308,0.03622758893422257,0.015240478919932918,0.035586903893532834,0.039221304269343706,0.035863759245798786,0.10420021551628866,0.014846863244719611,-0.02806027409810538,0.053050433191726684
PROS1,0.05554039697697536,-0.0009707009486209783,0.06216552706874083,0.06304860074359118,0.017552418590977677,0.06023904739392404,0.03409154415226203,0.050585641887896195,-0.02260468117592545,0.09929705162565074,0.039255485898251966,0.0353868011162976,0.08474374886766646
CLCF1,-0.015388762334512595,0.035103204458575496,0.041917955201883704,-0.05558679717776924,-0.008842578628388368,0.0034292560361322056,0.018935094522286863,0.04510165737088537,0.04789738548442251,0.09941536870783997,0.004675529659017892,0.07459282678621353,0.0896355330291234
PSAP,-0.0773164462704781,-0.017934435927261724,0.0012773114178099292,-0.008948573255531916,-0.040432583030334035,0.012821511960138466,-0.016835406828514272,0.06992322110808859,0.014745607272134387,0.11973336543835908,-0.013013821785554738,0.008814624304034055,-0.006354434953990023
EFEMP1,-0.021224261067010843,-0.010418400938492181,-0.006069179968521142,0.02457116440693999,-0.01312507398635935,-0.014764060741625477,0.08683104416909668,0.06445722003469449,-0.0641039358631135,0.16596068398513827,0.07805955182074857,0.09073345100748097,0.11487580185507341
C1QTNF1,-0.007672136448703867,-0.023085100844736334,0.05454992399605139,0.00502282023034855,0.0363499422944879,0.07421852231506343,0.011522526882141905,0.05265425715609791,0.05183182778983161,0.020462751909161754,0.0020086296249419593,-0.009528374226909995,0.09322434589861005
ALB,-0.026554006753202814,0.022859297034676162,0.02742881908342052,-0.018300800749986565,-0.0157565901611525,-0.016758575521907376,-0.014438312462316262,-0.03474369710453246,0.04544037935112669,0.107000781560809,-0.03356763195603361,0.012092534140809122,0.0996543564787227
CCL13,,,,,,0.1379767763148887,,,,,,,
EFNA3,0.10302524722980223,0.028272804366047573,0.10974603670796083,-0.06395025149145922,0.011718265709037229,0.018744730081621596,0.021528444896005305,-0.0034126219571972045,-0.10555490371364024,0.17351979940645185,0.09318565028489252,-0.0423197739588635,0.02093516403429352
DRAXIN,0.036782067422693056,0.052991716489603095,0.02372059784498683,0.05510387535763244,0.02083342261450071,0.02443456155663997,0.10882907115136033,-0.009708212712044095,-0.04990022186424073,0.06334050365541308,-0.04871084064549337,0.05251875021533613,0.05536864522720957
RAET1L,,-0.01349766617345843,,,,,,,,,-0.01938156129599201,,
NPTX2,0.016601983510614805,0.09634559648078889,-0.01341762673215257,-0.039886562150512374,-0.08062615214524384,0.045791454117063,0.021296647424477684,-0.08670528862447985,,0.024210462647829594,0.049512488555788346,0.019316713339487267,0.06497889177220813
FGF11,-0.05292384102834206,0.008837771895097555,0.0396902168301741,0.035066419024809274,0.012279303055383422,0.02634747617704942,0.0659900165809474,-0.06123776886649192,0.0036716661324666462,0.18953842704197665,0.03699337942360566,0.04825847377434937,0.09727661114582706
CD59,0.025920337875242477,0.02222414694777782,-0.028266377287737773,-0.024762728218360525,-0.01265014210171742,0.04676735313857493,-0.0424182321420334,0.07495294778938766,-0.0005309900408751901,0.02087229506982521,0.001586117304288052,0.008036848774387586,0.007012963704798028
COL9A2,0.009623469355593904,0.02999569349661321,-0.05833800034327129,-0.02216790819372819,-0.03230367738840424,0.023606024372924316,0.0348394017945982,0.1257769267654222,0.007603805906323668,-0.12177499302654426,0.021571849574863588,0.028870682021672624,-0.019334964039522604
DLL3,-0.03984847375509369,-0.01573079313840333,-0.08956293652794738,0.013619715163737507,-0.027504768724076194,-0.021474767745758398,-0.027000828292139574,-0.018768859443195736,0.007238966891220648,0.040892539551981785,0.02717191399161758,0.02442508586058863,-0.03700735059233283
FGF5,,,,-0.014572824613699725,,0.000177374167498685,,,,,,0.06492227007374307,0.06049583736665753
LIN7C,-0.0015365529908976047,-0.001215332996204702,-0.06165893028218777,0.05658578935117465,0.026618387633719223,-0.024275874213588435,0.036989646643005775,0.09480504308964864,0.020411382224703047,0.09981323011406769,0.005533553715264118,-0.03706398293625125,-0.006067670739368528
GDF7,-0.01826980421644959,0.011842451863389112,-0.02687308289755546,0.0034699065535277076,0.0009265688484081263,,,,,-0.028015061417986487,-0.016614818262905093,0.02875272914618238,-0.043230453163821084
PSPN,-0.03877405066012286,0.0663914033635681,-0.006136632839118534,-0.03457352678593938,0.015084795342553976,0.07118855516927552,-0.019313690002922226,0.01785525049697143,0.008616311899227526,0.108958034889781,0.0010233045460191017,0.010874907973484485,5.127373328323964e-05
ANGPT1,0.06564639961275404,0.034770683188950234,-0.015324701047741964,0.00436865960160853,-0.015153276976341737,-0.03143852537833354,-0.025190436192707104,0.014281303890757716,0.04242017592041351,-0.03185811221044866,0.04110062382972708,-0.014350787930637978,0.02285178336916938
PNOC,-0.025800761792090666,-0.022494725122454706,-0.06947132312071272,-0.03204805317991955,-0.007193299059567872,-0.016758575521907376,-0.03145057732665701,,,,0.005168615474562096,0.04669324867529337,0.012351587285676102
L1CAM,-0.027434927287048223,0.04054493439417939,-0.025360487290820338,0.017071868943940402,-0.041606758088757016,0.05601474656290306,-0.07577429867918117,0.03646372419679683,0.05240840829429384,-0.05381837173026518,0.013910131894670693,-0.02056715249127239,-0.018271147740671775
APOA1,-0.0011934877475686767,0.03423815480912932,-0.011365954301214337,0.005879974378709367,0.011224483040925604,0.05364781653792575,0.009357934564718682,-0.01148253980024397,0.07307130883751428,0.11117021305677602,0.049319719116983116,0.019368509924824643,0.07154948146195038
PSEN1,-0.007709471782703127,0.0032864117791288013,-0.023294021390790755,0.04162294332823665,-0.03788305222286929,-0.005891809022268289,-0.01286373706299584,0.14346261489707796,0.04611311475450221,-0.0501473284162599,0.016241554605083915,0.04046675221365081,0.00931741872846068
CALM2,-0.023811918221107852,0.008535789464032065,-0.0687402540818384,-0.07196184453174964,-0.031064691562997664,-0.028071496518997624,-0.019924019857126093,0.05434623067572878,0.03818239243403721,-0.06507906843398541,0.05774841000092104,-0.008397620043809721,-0.07249798057958866
CLEC2B,-0.07265752571976813,0.021294240547542576,0.025167243657794887,0.06809162225712724,-0.021006970993296598,-0.03137994781861563,0.004479876949661402,0.15990639891361033,-0.08610885951465809,0.033069203898268014,0.03283755440543343,0.030013377083658716,0.023486465537447782
NTNG1,0.00032902543436424785,0.0659775074361734,-0.03302193822078325,-0.008645917809987276,-0.0233058668532662,-0.02746246656328953,-0.0192863838487848,0.026749080292236282,-0.05269516571691928,-0.023410777868013002,-0.012857293771011689,0.0642838527381009,0.03279664310412051
LRIG1,-0.012375998578772036,-0.005904477405250749,-0.05675272794770763,0.06138648198595004,-0.01275855094018295,-0.024432122696825546,0.07292465107260361,0.04543862394554665,0.0029958716400385766,0.03278053821816639,0.01614695477306013,-0.021203731423890725,0.03305139585200098
CPAMD8,-0.016075859785445748,-0.027118207008016162,0.015014793722982825,-0.01318308102396755,0.0012018724211816814,,-0.02935756745391464,-0.0008373829441458355,0.02074349683960942,0.07587221897105982,-0.018665406497039138,0.04442627514681691,0.0840449383510621
GHRL,-0.025647878582193875,0.0024210438094344616,0.013408506579348197,-0.028035681068019482,0.012087596073679381,,0.04641369435554911,-0.03699090396877598,0.024503894648663118,0.13585396906382216,,-0.005796273649805625,-0.027021495031452538
NPY,-0.023583913716374638,0.057803620481835426,-0.01557208439459873,-0.04897668823654621,-0.04283115138780909,,0.005091971174953592,0.01745988742209988,,-0.04826426705631471,0.030141124212159396,0.04033415593953742,-0.044718715882104645
MMP2,-0.07119635323406279,-0.003322574888981394,-0.03865443272096997,0.054969118923400104,-0.0034839717911378993,0.007557143709124261,0.04325286878949847,-0.008993705534215723,-0.06657297683747816,0.021658288220269377,-0.025196917234710677,0.010371434523071637,0.014797198301378312
LHB,,,-0.015514983099730602,,,,,,,,,,
PPY,,0.039507916977119785,0.046477235470978207,,-0.011700019616745726,-0.01550093505400603,,,,,0.039958523937728765,0.020692805146160155,0.07521960716246841
ALKAL2,0.013956670125780486,0.09900765623469332,-0.015289574594510871,-0.014947421220032654,-0.028222333465561064,0.05876658835631317,0.0486523445994355,-0.04388848471581161,,-0.06686721751378613,0.07443011253657981,-0.0046482789371182715,0.0554491950777493
CSF1,-0.004791367505745056,-0.015655124477808455,0.056148240430964426,0.01762689858811931,-0.014239864138463293,0.008344009885405453,0.02184682391485012,0.028356388937027608,0.015924067871382657,0.0386178607731518,-0.03999699038820717,0.016648413775007188,0.06861277550380306
SEMA4C,0.018207022488018306,0.018310319284956477,-0.03535717453456007,0.008395787349804541,0.006261127763529349,0.0142065705574859,0.018748597678524073,0.07511241342277362,0.05110658150363914,0.0354184220542624,-0.005410331519949664,0.06940738308707137,0.039449240962438355
BMP8A,,,,,,,,,,,,0.00950315806638061,
ICAM2,0.0138348458212194,0.08742876021838913,0.011582048187180238,0.09657202667393924,-0.014513990703313545,0.05854609786044192,-0.010249848690084523,0.02482017494127105,-0.027942736651806556,0.006589924482408831,0.06006870399908697,0.0242978479864892,0.03462016463594602
SYTL3,0.040938560468291516,-0.04024321323014143,0.0013325444018563641,-0.013762058618749587,0.01195426979083904,-0.007176353222105621,0.009086688215940346,0.09794117419685691,0.074645814463306,0.011592771183084181,0.030739267452688658,0.06569548422331145,0.05368722434152811
IL1A,-0.01867989070402591,-0.024303417941269834,0.03652747274165413,-0.036259401850634664,0.052108228655238245,,0.03707496881608236,-0.02163716741097061,0.039320693379485606,-0.04120799543154689,0.034245769509811314,0.026517368133075283,-0.00718291337234412
HLA-G,,0.04540311967791308,0.018768221423901988,,,,,,0.004416188560552181,,0.07318411259871271,,
PGF,0.06053149940739414,0.07110699545199227,0.04307674091371411,0.09519264377543896,0.026724528588270773,0.05414774692137327,0.05406595398516406,0.04822515571978001,-0.11954370348402016,0.08689441889708252,0.008166376901616602,0.030024142696792138,0.012571862967442728
LGALS8,0.0180702608881549,0.030488008642460127,0.00782206413885671,0.02153347218777949,0.006665210024913224,-0.02381684230183555,-0.000310054103324583,0.017727768849802126,0.08274191877678914,0.0002585778141127596,-0.005148684551062716,0.013477701363401741,0.04324259011813055
DKK3,-0.023889721534030066,-0.04546016902833695,-0.053407150177339165,-0.040656778206391034,0.013265352583523153,0.0061002686697739315,-0.04298942872546046,-0.08291171525043717,0.0673016003004738,-0.04229999764664345,-0.04622295737444481,0.04120612524381517,-0.08540897487870452
COL16A1,0.004989762343829862,-0.004457411305355098,-0.03711244624383492,-0.005132713610538142,0.031685491599937256,0.02061528053862632,0.06482341934577694,-0.03307651345360072,0.06495157862642327,0.017618604548702007,0.017011137754605544,-0.012023221399609934,0.06246357990348017
TPH1,0.06472188967021116,-0.015250223772355609,0.018763864985108295,0.0805651117092184,0.017274716196597865,,-0.019128751784131297,,0.16112782344138496,,0.03640106019954941,0.07466936529996993,0.023744292268652892
TNC,0.09271080347075249,0.028016730120688497,0.022628723300881393,0.05631703903365198,0.003317663815195381,0.004309902747472944,0.08031431347050923,0.11329066312577657,0.061391755282759364,0.12922797957252669,0.003511767495796631,0.07447406831212308,0.09276805441338987
TNFSF9,0.0127688197121473,0.024209919270924824,0.019050608053919737,-0.024591982488410408,-0.036779434017222834,0.00729696434282314,-0.03245423562087306,,0.04403388832067328,0.0760628587844477,-0.001072370545605022,0.017516236929774255,0.0024290390864228763
C4A,,,0.04626678160719405,,-0.013869786397810032,0.10899043135678135,-0.01681489947952374,,,,,-0.03260902202724089,
CNTN2,-0.05895561107807314,-0.014346939085055774,-0.02781985279862745,-0.037014683149809054,-0.011298704589806334,-0.019463756097374243,-0.004065171416268795,0.08124329373568315,0.05756033982589201,-0.10553029272882,0.025230341964038137,0.00961176064549555,-0.0645176932775757
F7,,-0.014877742647415827,,-0.013183073361519866,,0.0055282126944613316,,,,,,,-0.010209529475726918
LUM,0.02468807702919181,0.0703169796847763,0.02361221924180864,0.08465184445785243,0.034177209756954714,-0.06563218671035449,0.02346644097130455,0.01558336752453693,0.07039296125114124,0.03943150161007707,0.02687527085978385,0.02765110985791064,0.06462953388524102
IZUMO1,-0.015360985996781843,,,,,,,,,,,,
BTC,,-0.013497660551246665,-0.014071074624170503,,,,,,0.0745463433290237,,-0.01368281809961845,0.03317188004463245,0.1553244540357088
APOC1,-0.09346371691698395,-0.029904954150282995,-0.050697442870587965,0.09509574531720469,-0.023279929942219654,-0.01392323125668872,-0.03399395666469054,0.0938800829730305,-0.06630630546080868,-0.03097727540688139,0.026808310558124042,0.040846193375339256,-0.01819940867804593
PKM,0.030492062013234122,0.016274745457413378,0.0259846167683378,0.024679568068483627,-0.0008501011586787576,0.009781484429156016,0.04838563570151336,-0.04210422981373542,-0.09270899419031937,0.16136697110585313,-0.022504183692275803,0.07733704466304973,0.08136723893340947
TNF,,-0.014627108673847205,-0.018314745716176067,-0.019347795964024462,-0.013846568593283069,0.0883730056374694,0.021659324896533414,-0.03395087332984261,0.018719949769954773,-0.022675524322784035,-0.019381566582317218,0.011994998265440477,-0.029489177586135885
GNAS,0.007771755269725567,0.05736521797043526,-0.05505352290497171,-0.030684414572826828,-0.002625233343247455,0.02048508564715624,0.06507852767846493,-0.033954593107156525,0.03573463661089253,-0.004337362671805894,0.007978785348826579,-0.043408736291692555,-0.0746832467265531
BMP8B,-0.037235552994697295,0.05575906845720608,0.049950279471563545,-0.023288950315481362,-0.005492649656297873,-0.03905831128339281,0.046957138365241076,0.0442755900499658,0.04738867129162984,-0.007878891045327118,0.014793031089175039,0.06767563292328477,0.027244007008857943
LIPH,,-0.015250220017869751,-0.023302673578099214,,0.0875035585498102,,,,,,-0.02160877931846745,-0.0238478432164532,0.01784276604633633
CCL28,,0.009973424121423694,,,0.014821821565586974,,0.12041938696851921,,,,,0.024871615036465722,0.07052215855521815
PTPN11,0.024164161413883837,0.015415988249984322,-0.04204663475361877,0.026756651233063873,-0.00911778091137449,0.02852072661224291,0.05050558267379364,-0.0337702012202756,-0.06401283540940547,-0.010065400489063825,0.03223315299091101,-2.1468312707370345e-05,-0.03887614529344788
ADAM12,-0.024218790350647154,0.0013991304094050309,0.025499166739995315,0.043751720625226864,0.05294668895438268,0.03303924923797214,0.01777769005892574,-0.0286369481218215,0.008411058871275896,-0.0014814256297465923,0.01181746100035393,0.03334431743315313,0.04403245111392344
EPO,,-0.02049133731030124,0.02536378984958582,,-0.011700020127453891,-0.01523754567417104,-0.019128754593253278,,-0.025321575265475883,0.1385214361312748,-0.022442364637112813,0.0003733443597964594,
EDN3,-0.001909504224440047,0.023976062304117036,0.03725607666191423,0.05746066691607386,-0.018134454154464685,,-0.002031253295096974,,,-0.037326096978130316,0.10271918543791399,0.0092926622929706,0.0976830813699013
CCL22,,,,,-0.023558243906363893,,,,,,-0.0006589653783911832,0.10200709833685923,
CCL2,0.0063188219675282455,0.05017674475779094,-0.02989652378347255,-0.03299883425210969,-0.010306422188782097,-0.038070924753939875,0.06425290738450835,0.11035866447712565,-0.043034989379254644,0.10727515809932403,0.01640583831976182,0.07554323733818706,0.11884375680953295
DSCAM,-0.008993138866612892,-0.035620368346879774,0.0027694252588338834,0.025352986453769183,-0.02534875162100509,0.028212886902623985,0.014664192877549104,-0.02579393681688899,-0.015767994769208465,0.04173740135087514,0.04278589907806793,0.013576017645481376,-0.015288461411176785
GPHA2,,-0.01699714511367242,,,,,,,,,,,
ANG,0.0195680873505852,0.04862568476925595,0.05818124044974419,0.04043635174604407,0.034744079030984476,0.0010063852193291734,0.04870828587679175,-0.060726388558982575,0.03381267908249367,0.12449858448035137,-0.014618250811846709,0.010891112062108495,0.01763035909012964
FBLN2,-0.02116837561285485,0.002416649931754821,0.00773813766627478,-0.04380902532921033,-0.02716096732288031,-0.015397900290606552,0.0005743242036313621,0.18412212706150288,,-0.02673700684415706,-0.027390046500770995,0.07316803189745082,0.0703128280185734
VTN,,-0.028828230492884147,-0.03054761563420905,0.09906963249156764,0.039227653538672885,,-0.01589484339206444,-0.023284830919192173,0.00853212546485119,,-0.015781018389440283,-0.03260902879726465,0.07867885340941909
VEGFA,0.03577460146566045,-0.04046659757556319,0.05971152174021751,0.043859995118677074,0.03205426971443139,-0.01049417371025763,0.06980587455573534,-0.06239161834199564,-0.10195583482254755,0.1666674115595135,-0.04616866603566496,0.006105986808483977,0.0803189944763887
F10,,,,-0.0038503025916736587,0.1380508957065772,-0.00909563929233831,,0.0354041640178485,-0.053590689272819486,,-0.02695253776512593,0.052215559775415185,0.0009876604999072684
SERPINA1,-0.005951811979991593,0.0014147582626220809,-0.04068662546233929,0.015219740061237469,0.0015393941023287777,0.045392062217980804,0.071754573809251,0.10049126658034974,-0.06966783523346146,-0.008958477609950194,-0.0026987905669099794,0.02798016644310354,-0.05937026084113292
VWF,0.06191764765658321,0.05093148007579448,-0.01758205001935746,0.09561427002864377,-0.09579295003274976,0.002592953676368014,-0.051458754236513526,0.010736058029112776,-0.011594238331046449,0.027572092514303436,0.036149139880835915,-0.016104513134198226,0.0027410428651837245
GDNF,,0.006335768523171707,-0.01932323563579388,,,-0.050631877692003203,-0.019128753103567226,,-0.07817212722526759,0.0729898581825611,0.03054192233245563,,
VASP,-0.030699294545029208,0.08357013324253246,-0.041467005158909824,0.015091794266541319,-0.00846237405640676,-0.0223973512841395,0.0631770204068986,0.018373234894686327,0.04573496282665306,0.02651445608069008,0.023586061421552115,0.061711170847809735,0.026556858696483006
ADAM15,-0.046920499884097695,0.00712251009877441,-0.019016609138299757,0.005523350328819561,0.01543809652169721,0.03676924956968422,0.0021128960542711336,0.027228360999821337,0.0014153039352177486,0.04996601605001665,-0.006137284323616305,-0.013151131589987436,0.11605623648738288
WNT2,,-0.026676535206881975,,-0.03383893534373044,,,-0.017901676831615088,,,,0.08067908333808102,0.042897357285735696,0.004777351857241079
CALCB,,,,-0.0145728244553321,,,,,,,-0.02729827316529244,,-0.04542990848727735
OLFM2,-0.010771364004916743,0.007565618111289145,-0.052852581735610346,-0.066521452045548,-0.025265871909856692,0.06800683861790653,-0.0027567106508802506,-0.007485798990356212,-0.05791678899454144,0.06831694859278313,-0.03203382910467619,0.026914264128337397,0.06459679226191307
MFAP2,0.05933472867822646,0.08994375744272674,0.05444197160397044,0.04177276093989418,-0.03072649074548621,0.03959205431120867,-0.044774201072883754,-0.03502744068512084,0.018613365286252598,-0.010397855983493125,0.02231317469685897,0.08162253640586219,0.03006539175181168
HLA-C,0.02542955724693364,0.09065190745733705,-0.0164425592334037,0.08720123406663843,0.05978352653679382,0.05209278566661149,0.05707328820853178,0.09610375308070626,0.009914612844464042,0.09180199306785994,0.04839543387527589,0.023012660046146504,0.06882880268633886
