,UKF259,UKF260,UKF275,UKF334,ZH1019inf,ZH916bulk
TGM2,-0.08397399674822308,-0.009849207749197337,0.020356146961629514,-0.016682352198385868,0.019618498967850617,-0.015190548955173888
VEGFC,-0.023266447087145585,-0.0213274295515959,0.025439124211506906,-0.014035394310368043,-0.032496310458742496,0.037010375361649465
WNT6,0.016508878453042695,-0.019090850251600046,0.041474787656648124,-0.01224938340981578,-0.023842021576704005,0.02594974238987743
NRG4,-0.03616817568101171,0.07092587598876599,-0.03167830680113715,-0.016373924540280926,,0.08039559628742088
PMCH,0.026156786090306163,,-0.0011493672045456583,,,-0.014385314542399719
COL9A1,-0.0377750197382366,0.021463492978124193,0.019925230108167977,-0.01865769774925569,-0.0259227578802276,0.01590700410030185
GDF11,0.01611358769056761,0.005216874213059931,-0.02325455874942057,-0.0093684050191091,0.03598106705993404,0.029861883654172073
IL24,,,,,,0.12753393861558734
SORBS1,0.07686570729584159,0.03013955130519575,-0.07880823223536837,-0.02977076064086854,0.11343615845682362,0.03661464571043831
DLL1,0.019015856960762835,-0.0025039286795758265,-0.006909236637168341,0.09892823354162851,-0.005670503758594544,-0.026268577823998027
TLN1,0.046493741867626774,-0.025941259729572754,-0.010749639206458609,0.01833145483582748,0.07185766702281951,0.03273514257451994
COL2A1,,-0.012374613026982697,,-0.01142784454038692,,0.008882851783274488
SHH,0.007570945297442959,-0.0066172545326609235,-0.0058797790908477025,-0.010906651365366232,,0.039870483243488644
PON2,0.0216941191568784,0.011987876826609593,-0.0030339128022005635,0.013040275723956486,0.033479136111447094,0.0035363074247361567
ICAM5,0.07325973595632547,0.061022898461841966,0.06850430302875217,-0.021300100972264126,,0.003498290240405101
HPX,0.0004145311341533868,0.03160238228238807,0.0032743815270269896,0.07657896926589092,-0.04108670334749507,0.03254207631376183
SFRP2,-0.00925711652654178,,-0.026969039030778474,0.04109644202758836,-0.007861043812229246,-0.0621946169373669
CFC1,,,-0.020751739057404798,,,-0.02796503145680856
CD70,0.004503818072930136,,-0.03870925919494235,,,0.10251741894733805
HP,-0.021738328423148105,0.0013899019521456204,-0.008837473056575467,0.004127239861992679,0.12218020790168602,-0.040562882949279615
CXCL2,-0.030967305958042722,0.04301023383103457,0.06575197213421778,-0.02158688440563317,,0.02179397843964024
NPPB,-0.05598713065979826,,-0.0028788645976407508,-0.014035395331202521,,
CCK,0.07962051204863839,0.059216978276817586,-0.02566878313800971,-0.0686345797565273,-0.031203300823783812,-0.06330170483478517
SEMA6A,0.047002398164469224,0.06758706628248284,0.034064383250153506,0.03556109559782266,0.04939852050439491,0.06388191232406473
IRAK4,0.007087262606239319,-0.017175296382141526,0.00662198395125363,0.001199095830187163,0.019697825014335354,0.0421049245526857
GSTP1,-0.08199784065087852,-0.035647072994101164,0.035305685906954605,0.004211939520714639,0.05682717510103741,0.04767972596016165
VCAM1,-0.0032441808257293162,-0.04498059489783258,0.007841115937012437,0.03699482897351909,0.06342165199899183,0.06292832287103838
NXPH3,0.032457345687021535,0.0006773467044003918,0.015864635005154126,-0.020610338177708604,0.009176160751998803,-0.019587355191873334
MTMR4,0.06119240856373685,0.018130423518699805,-0.037224936074640225,0.052495209732818786,-0.05861668891071554,0.028245585316020817
LAMC2,-0.010771367642894882,,-0.010190200537631049,,,-0.030433981590034215
IL10,0.06327850479316625,0.024737588817365777,-0.0031720265603001887,-0.01256367424277226,0.027290169103518166,0.09881437384607039
SEMA4D,0.026977470706430074,0.013669118034064466,0.010484314750280789,-0.0028541405314592753,0.01946882069612928,0.030145160876006518
TRH,0.01872920224096973,-0.012177557417457043,-0.009192671949194767,-0.007251370257593142,,-0.020554857305874093
SEMA6D,-0.021238130244694457,0.05129452464441695,-0.03229161218276694,0.05125409361848465,-0.11550876344142857,-0.042527580738122135
CEL,,-0.024025052289286662,,,0.047806578089181546,-0.001131622151036982
PDCD1LG2,0.019890111803200404,-0.02707574342045435,-0.015346781557572685,0.043343619054429884,0.013348569023375952,0.013475696850777557
SPINT1,0.011580016816393453,0.06126216460904733,-0.018667693873000966,0.036374160264981435,-0.03714278144673014,-0.020906533417904632
CTHRC1,0.013114912038024085,0.11738746864950236,0.05479432669974095,0.04171317213661948,-0.008485853371241333,-0.03971144198450448
PODXL,-0.03727407696475069,0.009965982134081687,-0.014976985520862183,-0.01539829559558968,0.0022175816960990895,-0.05248290824461133
JAM3,0.04238123966415386,-0.006263006026896618,-0.014707623225325376,0.01936097950602486,0.01578188166935116,-0.025393562874792226
TGFB2,0.08233855659459452,0.01643668479876793,-0.024363793407687774,0.02126228578145235,-0.04165210913146814,-0.0056020534697811914
COL18A1,-0.04188627403776362,-0.027786054031711433,-0.00747749147074301,0.04022296314641005,0.038749485122607584,-0.0008363533159921331
NODAL,0.016832043246084085,-0.00361952539875653,,-0.019295491762675074,0.05179801130976705,-0.015462294484711328
INHBB,0.021577863329050342,0.03843962964874126,0.026228417332213733,0.08523034249396942,0.017461442441857024,0.011918859421449336
LCN1,,,,,,-0.021346841520171776
ARF4,-0.05846467956202881,-0.034460536045944574,-0.0002771130351171416,-0.006959067432694614,0.06904363018705274,0.0016371090897576482
CXCL14,0.008898733912528344,0.05022014557024735,0.027014924373642963,0.011202549044414872,0.09043570483736878,0.056727588391655044
LIF,-0.011596929458232113,-0.05154250479519253,-0.032832197959557004,-0.023244297960063595,-0.01839149219836048,0.0471775423500572
IL17B,,,,,,-0.02413553906006212
MMP1,,-0.012177554760958017,,,,0.09262578020420405
MATN1,,,-0.018399281013094515,-0.01142784311824635,,-0.02199495910361871
ADAM28,0.003959068357437046,0.01703017543876585,-0.03842528401548328,0.06246601217480259,-0.009685820024773228,-0.04460388951377446
TCN2,0.0038675881016782252,0.046649126880631636,-0.007706700696843012,0.019541637418979352,-0.0011033333147550395,0.014736496391113393
THPO,-0.016694925459593404,,-0.03777292611525221,-0.011427844430991475,-0.025859649258195696,-0.03296144600726704
CUBN,0.001085051741772486,0.00983870115234543,-0.03899907682868955,-0.033426559611573994,0.10930168325299731,-0.011541019352904065
TIMP3,0.04040269499233398,0.03754077006741996,0.007761218114179578,-0.016641973821277786,-0.03367774551427079,-0.03793447383187911
PIGF,0.039228559618879645,-0.025975580380554128,-0.04083006572146309,0.017593054140251134,-0.007104858099058565,0.007685703311466722
CRH,-0.026213354712722316,-0.012374615297525211,0.00990797071451254,-0.015630347764484246,,0.016679122700687065
BDNF,0.05790971133212609,-0.02697861769660186,-0.035883304539267656,-0.01287068792269105,,0.06860139683811797
CCL5,-0.02588867597469721,-0.04248732868564342,0.0012858607579478657,-0.015503245232800653,-0.05820109226389455,-0.007181064558186954
GAD1,-0.025917012516942423,0.0553802415398043,-0.003871713711697631,-0.031646889409447244,0.02887634030494118,-0.05382759902340218
COL14A1,-0.022258399680528344,-0.010904342441509804,-0.01731850044287627,0.0004578708561387062,0.09268765633791749,0.07643036638478032
HLA-A,-0.02924472864117781,0.013225241934258893,0.022082995319443802,0.07708816777752689,0.05255943783632332,-0.01686339594737739
CD5L,,,,,-0.029518078996670256,
FGF18,-0.027674412926427156,0.047263291632455365,0.008625515798994765,,,0.03741001531742423
ADM,-0.04831448800745089,-0.02785749977482698,0.01767374133408356,0.07901666118257582,-0.008839956087158018,0.04703273323260065
GNAI2,-0.01598424366718636,-0.015550260837980012,-0.03541727379267093,0.03123382057590408,-0.0015827338812469747,0.020762490095663902
HDC,,,,,,-0.0219949491423099
COL11A1,0.04604822488124102,-0.044516591929751034,-0.014850161198383352,-0.024503247773820708,-0.030717749049796978,0.033274828201181654
NUCB2,-0.014724409878802958,-0.06511093985402792,-0.02973556504277598,0.03553919737971241,-0.01834075888731938,0.056644323632615415
FGF16,,,,,,0.07344752847420655
CXCL1,-0.027549015172178056,0.03764551012960958,-0.04163273910569145,-0.015503247861244346,,-0.0028542492758365655
VCAN,0.01749578030988903,-0.043906506101707855,0.024539870994834227,0.029170626831784487,-0.03777612597638632,-0.0012613228089644714
MMP7,-0.04979326331568148,,-0.01817106656538363,-0.017662897818166032,,0.05341760273376616
PTPN6,0.03961553251319113,-0.031233076583837793,-0.027939017744562138,0.040598156395696104,0.03396539160839499,0.04013251876421531
PTGS2,-0.028889164851298627,-0.014898183565917112,0.025112816069845608,0.02722460119659035,-0.03021053464149941,0.04526402566724619
XCL1,-0.03011075168416658,0.04382629159437999,0.09230793265328158,,,0.04109303046648646
CD58,0.02928594623768281,-0.012343973494052595,0.04306831155155512,0.005605157258095533,0.05200737638129954,0.010513984997183217
TNFSF14,0.029654657443632545,-0.03644601461726124,-0.036472970626948376,,0.04497063480662538,0.023095056342700853
CNTN4,-0.023876936356513497,0.0318016376242974,-0.026739683536018164,0.04276902669018326,0.021431996232596884,-0.049186873545709574
NTF4,0.009763574537314391,,,,,
INSL3,0.03525750822963481,,-0.020953150904164265,,,
BTLA,0.04217718884412169,-0.013499357464234734,,,-0.03312642095941298,
MFNG,0.024161251564073415,0.005753553991092778,0.040297302079874725,0.018630947292783473,0.03906713149082985,0.02150759905585745
ICAM1,-0.031659723943967565,-0.029944099738243222,0.02809626852277299,0.010486656768550588,-0.034305957554394154,0.014726290307281913
PROS1,-0.06943481475249974,-0.025897889171253557,0.026075050753690373,0.00826941539704846,0.07625538494243261,-0.025355469611400165
CLCF1,-0.022077524982156982,0.021965528911781197,0.03226910585382159,0.03802287838599538,0.08727657922519555,0.04035340277944157
PSAP,0.009285338706863818,0.03599652925927148,-0.023779281182154267,-0.03813060333250446,-0.003989180302337868,0.008883008716697439
EFEMP1,0.057066159849945286,-0.029420319844721477,-0.03439719656292763,0.03972038352269534,0.008846410129291068,-0.012934893123446955
C1QTNF1,-0.018125379797706682,0.0047938067048438355,0.042670546100906405,-0.035195806346312954,-0.05310829792861765,-0.00020356626307202455
ALB,-0.024424213777766893,-0.007552122006217188,-0.022875345105014766,-0.02472412157817698,0.018560792579830485,-0.031140899338021583
EFNA3,-0.00015959792678928113,-0.006705906547815366,0.03254857270124237,-0.02521159112615532,-0.05089604538486302,-0.02305779868925634
DRAXIN,0.0035687195778736458,-0.027257093565388826,-0.01605761900423684,0.05501888554538385,0.04514104090982439,0.010800025935815588
NPTX2,0.025008597544771635,0.00320947296110414,-0.0012038086309547318,0.0262953202347169,0.008815174134491847,-0.09481241289628184
FGF11,0.016351635973651756,-0.025704362463928754,0.00045597866443625586,0.03872527935192364,-0.03259683344667321,0.05837604578173125
CD59,-0.011208318985569567,0.055542614195165846,-0.029249023840778657,-0.028782992414616564,0.019350346076557747,-0.017239323797922573
COL9A2,0.03516564981109922,0.023776969510660904,-0.023273837530484516,0.028296696079962918,0.07434402879115529,0.04278094781879855
DLL3,0.015541206853699835,0.014469012731975645,0.04845458950715961,-0.08605689888720353,0.04285217604982459,0.015165968379808967
FGF5,,,,,,0.018141440799116764
LIN7C,0.07424932135659072,-0.03882477021330673,0.00927235908264003,0.03514778325706407,-0.006906620952297551,0.007411643249474455
GDF7,0.00992371018165871,,0.02457020054336327,,-0.001373896080073124,0.027978089595717445
PSPN,-0.013416926764096513,-0.0420174599866605,0.034073165047135354,0.011226925214574008,0.06535554617190345,0.03631177034409578
ANGPT1,-0.04035934198109003,0.030263566286689546,0.015521144351064308,-0.018111051783435854,-0.039492264207221454,-0.0005924243665765568
PNOC,0.047072834261740686,0.03860195860868777,-0.06776870751565858,-0.02261187659572742,,0.004953843165938427
L1CAM,0.039855153935063094,-0.006932861205450023,-0.016632520369389447,-0.05447909820749733,0.026926312049520663,0.0008361654787676443
APOA1,-0.015446042156084907,0.02437076822564082,0.04470657839565294,-0.035354922715532235,-0.033293754600911024,0.01815353885416568
PSEN1,0.03986435105143548,0.03742944254230063,-0.026473048043268412,0.04745863200025952,-0.04728304399028112,0.021097587692249738
CALM2,-0.006013483348275664,-0.009396671444842268,-0.004652328849782705,-0.09530342381053923,0.012309022025061683,-0.04057252328943272
CLEC2B,-0.0038063387486764223,-0.05930868571487803,0.026164300784626393,0.05325673881357056,0.02953106659290503,0.019435561309308208
NTNG1,0.0036512850614853183,-0.03290107067791161,0.06682212724900988,-0.0040593674686040535,-0.028819801582638045,0.028123418294253282
LRIG1,0.10651580859181072,-0.013366534650924038,0.005273332126340863,-0.01287900502229179,0.0379655935293157,0.041015314662410644
CPAMD8,-0.03273388596140744,0.07069419482432675,0.0006468632379365121,-0.021107074936141477,0.01774857034738111,-0.023840668182426823
GHRL,-0.03798713760542833,-0.027842979764211913,-0.012743723682412396,-0.01458502326913884,-0.035840585628279215,0.12613012465076293
NPY,0.004101646889359392,0.00443234590336547,-0.055441981453091274,-0.004581070096016474,-0.012272987545077515,-0.03104742951450481
MMP2,-0.0027546890470025493,0.0430340782432653,-0.05959045339580818,0.03794755344775737,0.06389935082622993,-0.019015806697805417
LHB,0.06934457051749757,,,,,
PPY,-0.03637512825217958,,0.11312752021454668,,,0.004958148603154847
ALKAL2,0.013413851729396574,,-0.0266600085887862,-0.028606969394493555,0.04840160598733962,0.0006901829380556635
CSF1,-0.05964715474599358,0.012108475305635793,-0.006940780151088916,0.036881949557097816,0.031472528277872336,0.06499462574735387
SEMA4C,-0.0033987177229916603,0.10978927939687244,0.007061815622639933,0.015143355191983359,-0.01462838769503477,0.010142169613789312
ICAM2,-0.05606870802876597,-0.037882189125936404,0.00569621999666439,-0.0010333569935704633,0.06887117518369192,0.012102934117667311
SYTL3,0.06014683963913373,-0.0035034302388556953,0.026470374566113897,-0.025862891314039998,0.02064914508675755,0.00648152691581763
IL1A,-0.06461000206343394,-0.04582108014626631,-0.029712293402085845,0.008636211922964652,-0.04215314641684605,0.06904495493698837
HLA-G,-0.030110748964912806,,,,,
PGF,0.01631265443949129,0.018209979797938727,0.002211762346842833,0.030998081526119128,-0.0026148115760844075,0.03148197044915439
LGALS8,0.05270711848127629,0.06393424512561388,-0.02842049766429497,-0.05001258910088705,0.0225426496867812,0.009596242439255765
DKK3,-0.05000841885778224,0.058893106130012425,0.042105165607173714,-0.11487214824335973,0.10396806222066092,-0.05807362254565098
COL16A1,0.07597280452765369,-0.022211142132789262,-0.0025073210337644503,0.0156713326453757,-0.02457220309511971,0.019093587377677294
TPH1,1.1380036562056557e-05,-0.01613835644968812,-0.03928513381640132,-0.013752910488115784,,0.06030615628109751
TNC,0.08693751820549706,0.006429246348284477,0.045461961067572165,0.026781230493607366,0.03501686732802142,0.044599857080431037
TNFSF9,-0.0013571696769816954,-0.01895694117444963,-0.0017813077682270139,-0.023333472172729946,-0.0344228706289149,0.013274991038497882
C4A,-0.03379876865035888,,-0.020136092081964593,-0.012089330763358887,,
CNTN2,-0.022565723237967194,0.017838410515462394,0.032258269934135664,0.006030828426837829,0.01031035535412233,-0.04414103926731095
F7,,,,,,0.005000479131597638
LUM,0.030137426572140257,-0.01831757691141952,0.024202798260257,-0.03884001779278641,0.024716044439676496,-0.024684959066882305
BTC,-0.022243683657252978,0.011340297877351503,,,,0.07216360200495377
APOC1,0.09507148666519576,0.05327951180443985,-0.0048953620941394925,0.03110679981511885,0.020810746978086273,0.012895075435917535
PKM,-0.013755341439923314,0.038925895938635324,-0.022153256629238578,0.01630323635533032,0.0334090741979366,0.0013563661011300923
TNF,0.019917288594300978,0.03735834955134839,0.056522591512226224,-0.01641859870700423,0.06675020065272044,-0.022935021584573563
GNAS,0.015385502486663672,0.03905674264703993,-0.003033929417209654,0.08637367517448855,-0.02420868004990236,-0.003272335971216658
BMP8B,0.006945207697605642,-0.03783421221418245,-0.0026749579764129296,0.029719991133210236,0.04908755672675599,-0.011411985060662943
LIPH,-0.02046194163039671,,-0.016235194751041272,,,0.004509343385719362
CCL28,,,-0.024999529060330913,-0.01090665544553183,,-0.0346996756834302
PTPN11,-0.005210445422639367,0.016391038942425253,0.03269614322762213,-0.013583655546279928,0.017817338570053805,-0.03463749422159658
ADAM12,-0.02734336074626905,-0.03737247179965695,-0.01534479400127982,-0.036279102828600716,0.07646193239142647,0.04193979907894813
EPO,-0.010724354768940904,-0.01731727556973653,2.988760513262335e-05,-0.013752912507777267,-0.03374637322741489,
EDN3,0.03133950238691593,0.0024454087382276093,0.027696213577132124,-0.013894822097416768,-0.02585959248237908,-0.008755689435952379
CCL22,,,-0.009885074251037122,,,
CCL2,-0.005602481383444173,-0.030714159787677515,0.004882125964250845,-0.023290580369602167,0.038130332199489324,0.030757972197512296
DSCAM,-0.060449676023771395,0.0063525924539674546,-0.06885411250378434,0.026758051740034886,-0.007710534993409694,-0.05345553231274524
ANG,-0.03870257916864795,-0.04955448210695452,-0.030968856755180293,0.0788928695399407,0.010914605514987952,0.039719425862557285
FBLN2,-0.01550120389047164,0.028126200928956815,-0.012831276670145523,-0.032473332908214574,-0.0465639679685099,-0.014121473917970783
VTN,0.00914115714054874,-0.017459498238723958,-0.01777618900290612,-0.011427842279548316,,-0.022838204556735867
VEGFA,0.023273022052786904,-0.05740657270363731,-0.015026350773968607,0.06494741578274499,-0.003722031077174413,0.0228726954305207
F10,,0.005988403498160552,-0.018624820681488043,,,-0.03019511918578521
SERPINA1,-0.01782703513521927,-0.012899750658533032,0.009848648666159738,0.043644619204537737,-0.03142617087142343,0.016831333543775636
VWF,-0.039901083334351585,0.0286047083086532,-0.013735365554361589,0.00966874409293992,0.02036882297429434,-0.010802501347533007
GDNF,0.01772760113168655,,,-0.013752911436744552,-0.028819793535360384,
VASP,0.06061204422903905,-0.022447881239506952,-0.04006049944053949,0.038357452989002054,0.0544092377062008,0.012588756535148038
ADAM15,-0.048664821086326956,-0.027669583506865124,-0.02988324063827211,0.03424551061817709,0.05686181450697341,-0.009648232900818766
WNT2,,-0.01402961880138031,,-0.012870686066229351,,0.022647019652380595
CALCB,,0.01391910658023606,,,,0.023052005649159605
OLFM2,0.006200275156036547,0.0662343345206683,-0.018408902759404606,0.006913673909638238,-0.012250360052111558,0.023913620824386916
MFAP2,-0.06744194909431253,-0.0018261050681581611,-0.03186959526397976,0.05400701243670551,-0.0045999701372113925,-0.012552236420234288
HLA-C,0.014629370782008124,0.022242154926730675,0.00888017920850274,0.041087024049915336,0.008380676658344953,0.02937063530679876
THBS1,-0.03222205694727407,-0.03142249478788841,0.05656652318909091,0.025294690962541812,0.09020528544778408,-0.05483380953394846
HSPA4,-0.034270902761183775,-0.029794623098725975,0.04472288047932737,0.0011735771671212041,0.09915530408722902,-0.05338852045487786
LMAN1,0.04416455034960101,0.0024933182121687704,-0.01609738272570341,0.09141047833123724,0.07294826899849699,-0.006496865168370633
LYPD3,0.023494882882755252,-0.017459499740967294,-0.02378181581955101,,-0.03671248881163457,-0.033403196395312265
