,UKF243,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
COL7A1,0.04739109377824852,0.08603155797726778,0.005617861458178166,0.004318672669141779,0.08258131493066863,0.00770101157727794,0.024125262649072974,-0.009174939249072348,-0.057080394665935084,0.028966949998604403,-0.041670075722177326,0.03776225273950564
CALR,-0.06968266496221975,0.07566114881366728,0.005312388153606334,0.006210493583327105,0.037982258450165056,-0.04750676967324481,-0.004368213590884413,-0.051972541135309226,-0.07191675187367626,-0.04365152077398469,-0.05163822139295578,-0.07397020053588194
PIGA,0.05655470615906922,0.03859511897997309,0.021009088202600633,0.03481374590491267,0.04988824672641899,0.03666372440746017,-0.04928583555524399,0.04710244878474824,0.011001061250845042,0.09422167444886448,0.0059840923591366465,0.025619521021059723
CD200,0.07651819847628945,0.04645723538601442,0.018040448366493884,-0.049948461543731434,-0.022991806840397,-0.012211810644059101,-0.011288276925103839,0.02509522310409296,-0.00638350894154797,-0.025025411218425275,-0.09072334809701596,-0.05792552891862386
GRP,,,,-0.01877027885880447,,-0.00017876286787730304,0.05138232456504818,-0.018859467883243324,0.0049294214473267475,-0.02205972211070921,-0.013768525320973798,
CDH1,,,0.02707122666152613,0.01312219002012078,0.0604178480573184,-0.035261657461330746,,-0.03132464759532295,0.06312798891986068,-0.014195356409993686,-0.044876925709472805,0.10154163473823198
LPL,-0.11735240531177799,-0.008313483232839635,0.05029454696158436,0.03738289765964128,0.05280038649964689,-0.03987239165058044,0.04377750209153215,-0.04387536346629183,-0.06678278831843393,0.06506395631850617,-0.028019164917539516,-0.046713303563436157
SEMA5A,-0.06312616333966167,0.02160833830854414,-0.010262987527280379,0.041274502789579164,0.058147387903033136,-0.010632382761611115,-0.030291537524081372,0.026149984671447978,-0.08577474149554129,0.04699993964886851,-0.038202670619393586,0.022857324327519468
SEMA7A,0.05894737914809949,-0.013416857727122242,-0.0010120030673716868,0.04410193044651526,-0.0067894502086396375,-0.01604204494392177,0.0018344691142707802,0.07336728979761639,0.026407671828421988,-0.02397291727667027,-0.04228770978292454,-0.003925777066426197
SEMA4G,0.11315370286833282,0.03703975234318478,0.09750863816845624,-0.0037497111307988554,0.03470476335034378,0.0007479302678258816,-0.029909960716340153,-0.022450161519212784,-0.0018276530389896586,-0.0019432295836763172,0.049468382491903495,0.17492057254184068
SEMA3B,-0.036647118551235335,-0.003954891979931106,-0.07557475374576639,0.019736246009742293,0.028321877207903245,0.04347274511120851,-0.02213666834967622,-0.029924110514278773,0.0440538992005388,0.03588389821693435,-0.0013186588310785373,0.10372378018577666
RPH3A,0.039291760762315615,-0.03435850523555261,-0.039383027984147244,0.0011563699990787802,0.030800089427039944,0.012719185334393087,-0.006084169366829272,0.01516613163067396,-0.041676436212620974,0.03649389672032088,-0.047764078357526336,0.0909890959144063
JAG2,0.10582944914898976,-0.048905814430753376,-0.020748359273334484,0.004924824288641314,-0.032964177145268114,-0.0026231254288637163,-0.03600748175836577,0.04972762558451582,0.032994272217259285,-0.01727134668041109,0.0012033498398519534,0.0009131615659152868
CGN,0.011486501765439387,-0.00021834455496195983,-0.04037747514695522,-0.0064459733135220415,0.006341503920137282,0.058733303565869296,-0.01283688993165661,-0.034679166151604414,0.022245497982263978,0.07188675833232001,-0.04199911299711551,0.0645023923313832
GDF15,-0.028254628325287696,0.009358880495937309,-0.0002081401247158573,0.07487251364365966,0.07463962136957995,-0.005708264502119854,,-0.039964013622436324,-0.05848100072631676,0.05526068460302519,-0.017133229858209496,
SEMA4F,-0.007011819408626275,-0.014309147126883335,0.04735975831948129,0.02083968185309472,-0.03799832151478147,0.04393520431799489,0.03138933626742585,0.04009553762802169,0.00011377255836210968,0.057434995246016106,-0.005763176172175299,-0.026269325783489703
NXPH1,0.05159847797661489,0.020410467345100887,-0.013523030958071605,0.025831328079186516,0.0008836467621290767,0.05285810507838352,-0.028479033177278734,0.014380181558639534,0.015943378013449406,0.07686381775242442,-0.07148059412834762,-0.09144833093334745
ARF1,0.02155363083135683,-0.030953559153928296,0.017711039042625495,-0.001132375419436034,-0.08753286887271557,-0.0052939042408088255,-0.04264058725637661,0.02390078399503335,0.027372967134124633,-0.04784337163417181,-0.05198504870124448,-0.045390732599713345
DSC3,,,,,,,,,,-0.018591259535464894,,
EBI3,-0.04461970181058562,0.14838037349878408,-0.012796339492679294,0.13038982437820798,-0.012272531546718453,-0.03560985677773571,0.018931905688613273,-0.03029020389888751,-0.011161938345074835,0.029553289484616913,0.025197741380144887,0.001813645687412344
TIMP1,-0.009983082534979978,-0.031199393750584926,-0.02900246575845769,0.020867136684722773,0.0314944222776787,-0.057297519675936014,-0.024449177047721,-0.06413105143031851,-0.050993379434479305,-0.08243297004910599,-0.013015150791368023,0.01635299456686213
SEMA3C,0.08357220614947679,-0.038650427821606596,-0.0051944508671289465,0.014214320069949039,-0.045832168597030064,-0.02290005437994672,0.039176619391410365,-0.0287734014472108,0.038220435363416995,-0.004592157452944909,-0.018634235372460232,0.05211148438460607
GNRH2,,,,,,,,,,0.044004616757656906,,
GAS6,0.06194848291163868,0.020667579003225117,-0.07785200186274101,-0.018953285161872425,0.04152932708455777,-0.007020946930651244,0.009585715165748814,0.05423753007653346,-0.07172074942572798,0.018068916169659444,0.029269308013349902,-0.016631836219467625
MEPE,0.07905727047149491,-0.014945183586723277,-0.009751777007406722,0.020234033364368187,-0.018799968205086764,-0.011133213488158754,-0.027235412198058296,-0.025080205724102033,,-0.02569018068064592,-0.08586620397515679,-0.035726030055212715
SERPINE1,-0.06616445174208406,-0.03219267657690306,0.07045129459623861,0.0301356077480543,-0.012154798547613426,-0.04296133976091007,-0.028546923256026514,0.08587891902137348,-0.012107462085782216,-0.07026148662088365,0.04853423746063365,-0.04929593572019336
RSPO2,0.07770628011142569,-0.01784624669112572,-0.014646521302912555,-0.04443830599976513,-0.016393643568852104,-0.011619365857588092,0.0033049799079240393,0.05262795994812605,0.026445086796051887,0.10076641695794535,-0.007680864163603892,-0.0518410789301472
SHBG,-0.030822765723540223,,-0.023436033613961772,-0.01549381388451695,0.03692538228895037,-0.0032348224886558034,0.006269390051629011,-0.017321181608971933,-0.03612153671058301,0.014772790445270747,0.028487570662832397,
LGALS3BP,-0.07858574933562255,-0.0010830781914268669,-0.0035169078880922756,0.024108152689465655,0.03984310485281003,0.011800821891519441,-0.004153193726125593,0.014999861502970372,0.015629570295462372,-0.015212557342989855,-0.005406395380563644,-0.05241307535073009
LAMB1,-0.013345129681017868,0.009324264535091591,0.032145710968280936,0.030428660723562685,0.030954064107192255,0.01837066352600158,-0.03612730746642045,-0.06102736183038375,-0.030175607449021744,-0.06246230966884099,-0.04206979970878645,0.14491981937064488
SPTBN2,-0.035938671604602,0.006113122118682467,-0.04517345253429324,0.022000217121523603,0.012536068936111653,-0.02514502340890212,-0.004297013813910939,0.01794241236059512,0.014611403891685974,0.017216374095796565,-0.010536126038656496,-0.03297561695710593
COL1A2,-0.016985860949217065,0.03624453303320607,-0.05090287462353813,0.017726007491456173,0.0292237529804526,0.028316594172641874,0.03248548556677324,-0.09117271483945018,-0.049332346811221915,-0.09746481672927579,-0.04095750364054569,-0.06364351136161124
DEFB1,,,,,,0.007249121709295449,,,,-0.008162318178243293,-0.005753278811642329,
SCT,,,,,,-0.012299225914694316,,,,,,
WNT11,,,-0.004933315949743575,,-0.011637044863769722,,-0.02505363053833722,,,-0.006931431743987153,-0.02311176955504991,
LGALS1,0.004360921101299058,-0.019758400287079248,0.07425587778127765,0.005488554377585106,0.030852671921602678,-0.038118356133665245,0.051722004618840335,-0.025108817176508383,-0.022292473007421224,-0.06166081853506496,0.016514260486433657,-0.042948083886766034
BCAN,-0.024076292480196236,0.0297723722745339,-0.058108015862711374,0.07139261511351287,0.04366861518591637,0.06919649466756572,-0.02014937273329871,-0.05216038515689716,0.04024621923228111,0.05836377606483335,-0.001022518810031419,-0.038997832390851736
ANOS1,-0.03299123311337702,0.09053804394693538,-0.044133451704379364,-0.013886609769087862,0.04005267493606272,0.042602925248883664,-0.0038428617956513555,-0.004557939731071867,0.057179995659041666,0.08670799068745448,-0.044114536202005054,-0.022310849990976832
EDA,0.020097370709839593,-0.02868000207657844,-0.0053862033480938255,0.060082958687912684,-0.013913988152435774,-0.005108934284530384,-0.028340823706248842,-0.021194536789402984,0.11077225119017858,0.03826573141232064,0.058979934465007634,-0.04679579716262296
FGF22,-0.01685800345285613,,,-0.0056102233638834365,-0.010666882821144988,,0.00412016379645625,-0.021084303082903627,-0.029231394504353345,-0.012629389867707123,0.033075188653099975,0.009569518105194465
SHANK1,,,0.049949641862875635,-0.0122643029521384,-0.010148861524886253,0.1532587639320726,-0.018739654509034365,-0.028351051382857758,,-0.03314446727163471,-0.019440232453816934,
RAET1G,,,,,,,,,,-0.023181293223365325,-0.02128484658052373,
TGFB1,-0.022473241892048,0.012129422053678684,0.009049446439607723,,0.043937785308404906,-0.019349450077778687,-0.008348318760844017,0.0015123292480756824,-0.08260413451798096,-0.0018607933927854289,0.022352683973486952,-0.12755062912424453
MSTN,0.0754666258916312,,-0.028289907229831417,0.004298448261529943,0.028090006069835298,-0.023520311583109594,0.060830092914623955,,0.014027596995530698,0.10817970465468627,0.0981100694588421,-0.040696281519325486
WNT4,0.14650663706402964,-0.03845006592032091,,0.07911501936221473,-0.012094475437226238,0.010065590879079543,-0.020578259414194083,-0.026763484417953377,-0.021059094741538276,0.009354604783388879,0.04744650931051333,0.09455732482216624
TNFSF4,-0.043418145682046196,-0.03130566713068548,-0.006703171564485361,0.009358248793276507,0.12251617350849049,0.0026157859689222344,-0.013941027568369778,-0.010480804318917,-0.03244459171485382,0.04045536654893939,-0.06865424759994715,-0.04243116194658895
NTN1,0.002269207946793774,0.030982276084067197,-0.026760594439955127,0.08633693573746345,0.05483002634085494,0.027931742398257707,0.03350387343022862,-0.052310804940331364,0.017052540771884287,0.052059511115643345,-0.05212667845784475,-0.06145884617301238
CXCL12,-0.01247682848352266,0.05067727672027834,-0.012135447940250932,0.017251624039492573,-0.03307690256274641,-0.0009799783564914306,0.013734204959426554,-0.018578417553634825,-0.05967506312480361,-0.044038358308636345,-0.041052630193817316,0.09675945246626426
GNRH1,-0.007628376108060256,0.03902892002263942,-0.004969697601627497,-0.0124762159883793,0.010853480700317827,0.029448797490557354,0.02061145874610093,-0.019823605404529335,-0.02133962456335067,0.06174227605431969,-0.02919287560687233,
FGF8,,,,-0.01743564668662701,,,,,,,,
RIMS1,0.08301040010169349,-0.023914956423464733,-0.006364762808563632,0.045537134044154555,-0.039585258057726405,0.047931960856708575,0.04054148265763442,0.013093684192217772,-0.04568804801766539,0.10736074634266123,-0.009795343861176788,0.03155187214837455
FGF14,-0.00188813772693483,-0.013802600997318781,-0.014127291176769774,0.010755256202810077,0.05583280276064855,0.0032423763825633186,-0.057984460807820846,0.022795399291755634,0.0537929215373877,0.06063537654953768,-0.049465604688981,-0.10800673209121951
IGF1,0.02344363179328249,-0.012326835853966165,-0.040203084475357025,-0.024679500369338084,-0.02912571774881484,-0.03201983584269249,-0.020579191642891882,0.024808977258502157,-0.05759191243972477,0.003492519735576463,0.006598258708429801,0.10271911015883398
TNFSF10,-0.03838887738454071,0.08314198369284818,0.008176022335259268,0.023698206563672917,0.012080344791633281,0.003520735754873329,0.038747568142431014,0.008154758236402233,-0.040520067134709965,0.0009955790892342904,-0.038343207224685975,-0.03246274583064906
GDF5,-0.01939310172744413,,,-0.014432374673126464,-0.018799979567122347,,0.08131152631901094,-0.025846158285297564,0.02631581748176505,0.020852560086413004,-0.013250587979242539,
CHAD,,0.0207416036578623,,0.0509119472884869,,,-0.012579167294369135,,-0.0237266124406826,,,0.006268145556835758
RGMA,-0.09498924484887257,0.00989204467397528,-0.04566066802411582,0.01383959288569893,0.06701620929088732,0.04198294933658023,-0.025679745416194385,0.0018389809855512244,-0.00987024496310806,0.08082968168376561,0.06359263587863763,0.1191543159748925
CLEC3A,,,,,,,-0.029724911728262766,,,,,
WNT16,-0.03528334594048804,0.09927197579023539,-0.022641166510418653,0.04905255353231982,0.02220394614453107,-0.021156811173354457,-0.01217848932807344,-0.02676348672962743,-0.019600708511439066,0.11779893470400095,-0.03232160432935035,
CX3CL1,0.07148620837454608,0.07821942707672945,-0.007729131618562672,0.004898539640657514,-0.03636174494660064,-0.006777336652492587,-0.0026885666136307706,-0.003225321249372572,0.005989541801915226,0.11645638370322584,-0.07193566430599148,-0.05994425839776141
FGF1,-0.029497524365833368,0.10329343715912227,-0.030108772573978457,0.006515974803064192,-0.03782108866870261,0.04781427358537836,-0.038729247667412744,0.10446853239568402,0.04507661015286405,0.0034283094167900964,0.010366788964560269,-0.06989246864987875
ALOX5AP,-0.01321988825065435,0.03553069658079442,0.0013000628533181883,0.03630212570297388,0.009431103877506867,0.020617147980493963,0.006742900542163186,-0.025892751218706742,0.020052408995528057,-0.05059253319267402,0.08614143457515203,0.16176658274856398
IL1RN,-0.06263842240386401,0.01088075277274327,-0.009624474556235309,-0.017126178158544374,-0.010834302679260829,-0.033273473095932704,,-0.03526249018235563,,0.040166139786778764,-0.0012699363395417271,
FGF23,,,,,,,,,,,,0.07669103690891839
NPW,0.031052504438541913,0.004452244068831956,-0.016407787663729065,-0.017740150504105247,,0.014691145867220333,,,-0.02189069895225377,0.0740883128066893,-0.02243858016845552,-0.03155916631639228
CXCL9,-0.03236447184436606,,-0.0006019615749370742,,-0.013103464885445976,0.000879285788464235,0.004132112419153218,-0.017847618279777912,-0.005423816598225502,-0.015867407413243974,-0.021041455850917896,
ANGPTL4,-0.004384136067080928,-0.005237939610895457,0.055131068396362774,0.06515288191410945,0.03045100323975026,0.033718143414948894,0.000175373007021668,-0.04183334702587231,-0.006686060441083361,-0.05160666280672744,-0.021357777233086274,-0.03978129085849148
UCN2,,-0.02985194846171036,-0.011377062618991724,,-0.011480750139867331,0.024397985248270686,,,,,,
OBP2A,,,,,,,,,,-0.0208828440656462,,
COL4A3,-0.03403078526794612,-0.008188018757943737,0.04727504290422582,,,-0.024929958759696166,-0.021534880046656543,,0.01925258303383837,-0.033780175049413136,-0.025514403999148776,
NRG3,0.031024913450918352,0.03618142437501093,-0.04089792343299098,-0.008773519890819976,-0.02057331636931578,-0.031383730430168004,0.008196192127889393,-0.002277030977295574,0.05315703346554265,0.05439825728890684,-0.02182509782797573,-0.03780315701590843
IL23A,0.004724197578097133,0.0778479768134334,0.014734605623303653,,-0.014044866450066409,,,,,0.02568443409074692,0.11819779529708359,
COLQ,-0.030228041024771366,0.020222840686410077,0.020369114165606623,0.10821384510185504,0.04371630681033465,-0.02609569886199678,-0.0012410727194993245,-0.0115704401089216,-0.026621469261142637,-0.003267335847951015,0.05779579624708214,0.009032513813166908
TNFSF12,-0.03714181208551252,-0.035665391348035064,0.03075825568409788,0.010587840166295012,0.047655142998979466,0.03810776760984722,0.025338670799144876,-0.04576778804848653,0.01353941708447667,0.026029231879256053,0.040316795679790254,-0.07814001500237475
DKK2,-0.03421192846803494,,-0.011544790497885702,-0.0244680972674207,-0.020446509210443872,-0.019758274584315606,0.017182166814016922,-0.031954915047824196,,-0.03742219419103678,-0.036081519056266546,
FYN,0.012156504763751078,0.035369340657425564,-0.02062912493559595,0.029670444126486808,0.02783441212759121,-0.0378853923731331,-0.0002039397471794317,-0.02887761210654571,0.05095433467708942,0.04569785668443649,0.02388950432616184,0.07174363446096402
ACE,0.04317885632788566,-0.013771083562924974,-0.050564135323649013,0.029632145575445853,-0.00338507512549327,0.0054373670737312765,-0.015619177825115422,-0.025007251773187803,-0.06191563495639373,-0.030763189482774487,-0.055528500270955974,0.10504944055874087
IL18,0.027980455152823627,0.001803104480513756,-0.005104356456703474,-0.03608437898124112,0.033647181136286626,0.042848573123789535,-0.03847582197107735,-0.03887873571323017,0.04960908133922771,0.030096285850371617,0.06463744737651039,0.044515617424086384
PPBP,,,,,,,,,0.058867732256387764,,-0.023855478794147785,
CCL27,0.09022101655544608,-0.027466796807779307,0.027205984026854618,,-0.017236514689803188,-0.006511343429665458,-0.010610651573173155,-0.021850767240056107,0.10919001209640537,0.018091713750091953,0.002956049064827815,
SERPING1,-0.05140256006714251,0.08698208799762663,-0.02249734556349244,-0.03048337330577142,0.07930409219702185,0.02275467667119137,-0.009118207443874817,-0.05528990464964439,0.03876846932829085,-0.07028835769248976,0.007175654846314411,-0.034679508472454865
AZGP1,0.05284863246146404,-0.02191277183696428,0.02512998340804169,0.03037901476266768,0.0010471380871573,0.0017890687609600892,-0.006553626939630756,0.02433232195939698,-0.07717535262374482,-0.002953591163412986,-0.0478204430163307,0.14114474477013336
INHA,0.05820655971504833,0.053409556389067504,0.03208897948324574,0.011798931312327923,-0.012556073872576371,-0.03508891102448574,-0.01634778402176817,-0.030196572066813872,-0.021890698822502414,0.06912087319516688,-0.03842233356086953,-0.02848105792560917
SEMA3G,0.008616072540514663,,-0.007444632144700009,0.04420944918963256,-0.022076726077237763,-0.021255101976400577,-0.005750051109273281,0.017709187641947018,-0.020195850095716585,0.0648862352990791,-0.017822427685596998,
COL6A1,-0.048044319910690345,-0.001939532836497981,0.0025926568202959406,0.025023484039742597,0.0765606448829661,-0.049895815497651076,-0.025265295821252164,-0.02203794957854133,-0.02210634057651488,-0.08241929431850956,-0.05284268936251477,0.028668652140376776
FGF17,0.0022605461872472845,-0.003924483256452827,0.07232852976759915,0.037316547398131485,-0.016908709854417812,0.034090767557933596,-0.020722432677422905,0.04049850893919971,,-0.01989494548858777,-0.021653645968477707,-0.03081594018753931
TNFSF8,-0.017084881567492764,,0.06498596445107717,,0.02420239173868271,-0.01577780723763858,,,-0.01960071613160277,-0.009625033598704444,-0.026863209467615008,
FGF20,,,0.020250912146089838,-0.014971931805938553,-0.017452032988513402,-0.02009281162393313,-0.02129393365685774,-0.013867253260418086,0.06464357734899419,-0.010083710265236807,-0.019885837120723854,
ICAM3,0.03481979349194455,-0.0226680833941752,0.0350782121288132,-0.020691995188645486,0.04757205748525989,-0.01568249696086212,0.01176745273253992,-0.02620770442706335,0.005183023322990618,0.005994846395498202,-0.03006852311365148,0.0017937702012801363
LAMA4,-0.06843000355919784,0.017763345639289663,-0.0028093815951955414,0.05192805806307714,0.06534037883210686,-0.01670336467971755,-0.011674726634498958,-0.03965610227364157,-0.06852657195681405,-0.003757355867120559,-0.0314227346158599,0.07995058227921167
INHBE,0.10502856916469284,,,,,,,,,,,
DLL4,0.026322838864449586,0.013776191500423914,0.005029935625432368,0.058143352580267295,0.02384465798962985,0.012088323838542076,0.004481166211357378,0.018592884814067994,-0.024836490978619282,-0.030266098030629317,0.0055683026910695885,-0.04519927411476787
SEMA3A,0.04133252287480776,0.01422815189907716,0.015710250503595227,-0.010351188772343908,-0.0252353216308939,-0.03711300952969909,0.02065047918230091,0.013275282367326618,0.03367450231296389,0.04636016411585577,0.009448270208160137,-0.07235311308059442
RLN2,,-0.019344681462722595,-0.014646524605640776,0.0032654121115448798,-0.01391398635867218,-0.016071666856108637,0.05988057937290597,-0.0231130792952347,0.03031383153592528,-0.02296099914880575,-0.023362055726260166,
C5,-0.049304307141104654,0.04499680681496402,-0.01811851967491045,0.033559414786048736,0.008236145070773587,0.07184227218142965,-0.021092221267864416,-0.03683087920412345,0.0526510708991405,0.07760744494178895,0.04569926441438654,-0.0596458372011142
COMP,,,,,,,,,-0.023472383151950323,-0.028364333691248692,,
EDN2,0.026449367645157967,,,,-0.014807810304837174,-0.019516359372889334,,,,,,
C1QA,0.05281983424643432,0.05132424756663245,-0.10622150924021487,-0.006463496388176874,0.05334981763450802,0.04202439859960361,0.012646791150539386,-0.023822807332115493,-0.031191813721957746,-0.01095425953516916,0.08497868447255433,0.01622211625903724
UTS2B,-0.018372684183871685,,0.044102530752268256,0.09804132869748947,,0.06530636295351498,0.020029893725023055,,,0.07468104050014575,,
COL9A3,-0.024585409696682377,0.031447973837855255,-0.010236046874482296,0.04803623723641008,0.07319738846223127,0.008929244972573622,0.03789656828564775,0.025197987956123477,0.035058214218568015,0.11054434460756944,-0.013226174211284409,0.12066609162646719
DLK1,,,-0.024377534442985144,-0.004828443646920361,,0.0071400224296490475,,,,,-0.07699764748786542,
HGF,-0.02010065424947755,0.002503686130422939,0.0026054055492965803,-0.031165898402579814,0.000744237705937021,0.008661272730798775,0.024921405898843924,-0.04692533737364414,-0.01660069275617461,-0.00615448926610444,-0.01017143296621607,0.056477508928089136
P4HB,-0.05762336609344854,-0.020680522398546345,0.05831274858293208,0.015878413587733113,0.026665608122633334,-0.008157941408469947,0.04147592815121762,0.036679779553143964,-0.033129033357109254,-0.017611851991487792,-0.009655333244413724,-0.00795622762064697
ADCYAP1,,0.050846816454648294,-0.018923925985679605,-0.03974677971342881,-0.021937751027830948,-0.005896484770050081,-0.020305778269269062,0.06279120541301021,-0.03952022088499298,0.013560756979326552,-0.04814360795564957,-0.03645167831203671
GREM1,-0.01837267279275532,,-0.012659188963228292,0.04102287752516366,-0.03327290031869507,0.010563692045929187,-0.012048092027554842,0.019863111122207244,-0.024297852720283623,0.044066143308787734,-0.038279274113058384,0.040064743042694084
EGF,-0.06424814638835354,,0.0501266292559406,0.04916334788174237,0.02865707260583339,0.009364945213599037,-0.018467328000656952,-0.02565934892433225,0.027185874726252206,0.11347427101707469,-0.011360085306841886,0.07673454046389
VEGFB,-0.07371520282370214,0.05756534317516227,0.025729106245985636,-0.005666641667628621,0.020967005839536295,0.0042344671532304505,-0.0021370717279601574,0.006349217181831559,0.03473789616134262,-0.027661478881491702,-0.010648449361701546,0.02179386565115986
FARP2,0.01612473564513353,0.000798555447029188,0.008917730148076349,0.051482827782152414,0.03717531920643348,0.01860038945165409,0.005690009182251551,0.04966177582743552,-0.01154896201625988,0.04106595432245778,-0.008199892517276432,0.09890854040713003
BMP3,,,,0.05183788805508178,,,-0.029352249354039198,-0.019586657064530305,,,,
IHH,,,,,,,0.004732955032083776,,,,,
LAMA2,0.04195193048956495,0.07762422396145337,0.013608446355464151,0.07799406622907143,0.03574098399613721,-0.029466797222204532,0.01927080142511522,-0.02036534631669035,-0.013252796983701359,-0.007600306382672891,0.015023400938309351,0.04434177901094062
SERPINC1,,,,,,-0.014863428675496329,,,,,,
NRG1,-0.03179348997546209,-0.017320112886029373,-0.025614474528091936,0.023285686543223046,0.008272263509054908,0.019167492457186876,0.007687002759214239,-0.045415402387847074,,0.0030394454885235085,-0.00428342499451665,
SPINK1,-0.015367282695010104,0.0165087739723455,0.09657551445151845,,,,,,,0.05121853513095147,0.06846224397408979,
EFEMP2,-0.09621734359618235,-0.0062062777578793926,-0.02119950385626506,0.05155547903298983,0.04213939490356274,-0.020220098508025638,0.010737132799737767,-0.01318686730937163,0.012323052061624722,0.0020532793126492345,-0.02357432828502805,0.036627492763051585
SELPLG,0.005554887375744135,0.00718830578828755,-0.07530548942562021,0.010828044020341834,0.010177999288211517,0.035652162381054724,-0.011147530463638191,0.024708646589731893,0.0032454713854468513,0.040017140609195846,0.04102061735249528,-0.14065856176733751
GDF6,-0.021544807958693027,0.10235888621684838,0.05651807292814252,0.01578569021637405,-0.013913987859576366,,,,,,,
HLA-E,-0.04762993894909479,0.017855508938001325,-0.0746603506014625,0.033663645910409955,0.027356645830185565,0.0042421866228222384,-0.005266694119934961,0.021967124820467247,-0.05862535610190577,-0.06728170620329198,-0.007288225705841009,0.1027464179598355
PTN,-0.04750485298598238,0.023204860015540917,-0.011380645633315048,0.06615931272982241,0.06317653509081526,-0.0406363393915786,0.0012558969465956925,-0.05952892392040928,-0.020267952602315807,0.07925825648734734,-0.020094004413812653,0.04011648731740566
CD274,-0.042688899299348444,0.045223849310561726,0.06741356435083029,0.022599853215154977,-0.023824773936684557,0.009100413188671476,-0.014291278316863594,-0.03272924929663717,-0.002316646069440401,-0.07643642509746841,0.045096366033552944,
FGF10,,,,,,,-0.013460811505440292,,,,,
CD14,-0.007377465501105235,0.07917749688085261,0.0037760028196952285,0.011935318807027454,0.05705231142761056,-0.029807705263501384,-0.045069042949413794,-0.006000992053168899,-0.05039725372882359,-0.02023895572087253,0.04382087973380952,-0.0250391283414446
SFTPD,0.07578738012227483,,,0.07243180165178612,,0.007076961234567016,-0.004899523284594357,,0.021345267445843443,0.06739236244406623,-0.03441632673057708,-0.04010403883147346
SLIT1,-0.00961524641838138,0.04631035509132842,0.007765877393347588,0.029689190488598752,0.057174712290945694,-0.022780735604258025,-0.01915131946245154,-0.03640578208552025,0.019825053444414327,0.05147886549731544,-0.07434096137197174,-0.052663611496109194
LPA,,,,-0.01309226590202291,,,,,,,,
CNTF,,,-0.011544789311078548,,-0.014557564981458604,-0.012669859155214794,-0.012048090986266672,-0.031324660463130156,0.07993631116233507,,,-0.04010421092420678
BST1,0.13929718845418207,0.012706343951839881,-0.052638214382524945,-0.003237274155872225,0.0963488734300144,-0.0430257436939947,-0.022630432643241296,-0.05048875684632312,0.04982739467787226,0.0821036261286201,-0.00971029035007579,-0.04128146237636393
AGTRAP,-0.005784824678134645,-0.021942247588231475,0.036276020599347376,0.08458408389112973,0.0522331818513162,0.03806163655508159,0.05609525888503086,-0.0134340165451849,0.03305650855067812,-0.0069429389513183636,-0.020423679519566508,-0.0013390622011912176
LAMC1,0.004920403265807877,-0.023937327876037497,0.00416099729231608,0.029783637535153527,0.04284280157833048,-0.018285249185966662,0.005266033644890526,-0.037007236228863816,-0.05265334585332312,-0.0351601057438197,-0.030985530170833765,-0.0016458468521775426
COL6A3,0.021324134576719195,-0.014129296125656476,-0.020298647315171114,0.06378596091508186,-0.001014075856861259,-0.026268619259341836,-0.033226556187577895,-0.05230428677299236,-0.03491799848244992,-0.053331879358887536,-0.0021338001991446096,-0.08125044416453772
FN1,-0.04314073705214111,-0.05056341858677868,0.05424034346176499,0.06683525270639798,0.018747929031351994,-0.06732550350936424,-0.02599420410183639,-0.02169095789071201,-0.07206289003529724,-0.10467193102611168,-0.07055315536877935,-0.024042093351373448
MIF,0.011571668785497372,0.010408051199632479,0.05532661388760577,0.021638652820661713,0.01124422610249805,0.009986440037645572,0.010261453786564484,-0.0858348736166322,0.05393024408958158,0.028861335072859713,-0.021716670409445894,-0.019290098452375736
JAG1,-0.02162200317396428,0.018452641978627258,0.02905957121571629,0.027594335478056446,0.02686252032650747,-0.03086027466042394,-0.018235542009215476,-0.07415952121688384,-0.033272877107474924,-0.05050240095448807,-0.050679662868929234,0.06510154427295953
NID2,0.1050368786816682,-0.017628690870350364,-0.020409137334266268,0.07905673446106905,0.0624205135156927,-0.0242625528274852,-0.026522907357878298,-0.039831409010852796,-0.0605706435209835,-0.05241443340889363,-0.00046208109996681617,0.17445216462457672
EFNB1,0.0155854342251828,0.040677682623935,-0.02365720132444539,0.061429963940410635,0.02322092592348907,0.002336083868109613,-0.0320588958859347,0.018494879531790184,0.06765252386060457,0.04140525473873922,-0.04367940702740915,-0.04160260989172931
COL4A2,0.034090849447378134,-0.09601922290545933,-0.06959034501337481,0.041579738331814574,0.021307803700892292,-0.07825194606207532,0.014257638020168257,-0.0016787730558332611,-0.07231212845885382,-0.08288016401116444,-0.06396143290715796,0.13325173107230565
SPP1,-0.04339467878448423,0.08063898080156415,0.0680972968689125,0.00483431918882563,0.07367732201661722,0.005707659759975383,0.021490892768768203,0.028601948843080045,0.03667874577461398,-0.044203545318389506,-0.007589425680821279,-0.05560700031999475
PODXL2,0.0967593017822899,0.00024009070918756302,-0.017078453831183855,0.0015712990222222882,0.05952735081769054,-0.03192128057548614,0.002661211488165397,-0.014405110603358756,-0.026276196301142155,0.0814854202203321,-0.039147093510411256,0.056137395818292614
IFNE,,,,,,,-0.013460810455180265,,,,,
