,UKF251,UKF269,ZH8811Bbulk,ZH916T1
GDF15,0.048005083414358475,0.016036766746161665,-0.01002789297708091,0.088634596077335
SEMA4F,-0.022677830953875218,-0.049430293146151945,0.09502627134170126,0.006091624878489754
NXPH1,-0.02214616328814583,0.017284147792615067,0.09889693512323806,0.0660483410770778
ARF1,0.05066278040137333,-0.058619809503034935,0.01986758973489865,0.013496924422264536
DSC3,,,,0.03997165622038157
EBI3,-0.038230464743242605,0.014253690350373742,-0.0002093670659381746,0.07983121795678065
TIMP1,0.0073043459177401585,0.04693180551360005,-0.0946142237673708,0.026430928563856888
SEMA3C,-0.03298962115618182,-0.010298456857079079,-0.0279244969323316,-0.0018699395066539685
GNRH2,,,,-0.01609961939813507
GAS6,-0.017472754068697294,0.021386575455365736,0.0428486194652396,-0.016332564505823287
MEPE,,-0.02698291630471814,0.09085295050182716,-0.020530069246032262
SERPINE1,0.033081906065193144,-0.06810420888188105,-0.08471277268214991,-0.050789859376154135
RSPO2,-0.019914032930579365,-0.053715367192586065,-0.01591659484869889,0.002543033289762821
SHBG,-0.0019121631594711803,0.00707472399361709,0.056497168172988756,0.02399091109582018
LGALS3BP,0.013309290761042232,0.0321410812374408,0.005012404075290861,0.0009527092700107675
LAMB1,-0.025047947408974446,0.07712154641286569,0.02821258049891969,0.030688461065799075
SPTBN2,0.04644444466581646,-0.06313957662131264,0.04563576848375211,0.025593915403818192
COL1A2,0.00565325964127453,0.07952997295892492,-0.047799020563819745,0.007869368641836778
DEFB1,-0.01126106446896867,,,-0.03181699383285437
WNT11,,0.23448848425087696,0.08589564640958061,0.06438869780523257
LGALS1,-0.023496227467268184,0.06807477096655623,-0.10157318529943178,-0.014314863221131981
BCAN,-0.021243935718586973,0.08816614926511587,0.1028796998699623,0.07599227941153579
ANOS1,-0.0013119737791716438,0.03276269747556801,0.043780917472471655,0.029855498647131277
EDA,-0.02323740887696687,-0.019970245358203867,-0.0339156319241968,0.059318758326268976
FGF22,-0.015506311299179669,-0.015309792189824744,0.11719398205785035,-0.013263760324020112
SHANK1,-0.012567906116550922,-0.01456629490682248,0.004530716673740146,-0.009551189097522096
NPVF,,,-0.018786822112080548,
RAET1G,,,,-0.01852511514046319
TGFB1,0.032061535040391616,0.02456255282154685,-0.02789340485121645,0.020380554781641844
MSTN,0.003244862074702555,0.05271537628865403,-0.006815483362644699,0.012713967552440484
WNT4,-0.014722939042098248,-0.017358764382582572,0.07482452138814837,-0.011632432927743994
TNFSF4,-0.01844135232632043,0.013979957760184274,0.08767566177711046,0.04709931889521073
NTN1,0.02169096552259179,0.027405233885048504,0.014694086626231345,0.04031846204133043
CXCL12,-0.04021344913139441,0.0596379501069453,-0.018065061266937,0.021178515714266752
GNRH1,0.012383396750425824,0.02233188993106801,0.03840510263054611,-0.016580876198785535
FGF8,,,-0.02593124014735697,
RIMS1,-0.019714059029336397,-0.010674872114541496,-0.030433361982150627,-0.03203740441906505
FGF14,0.03609861211108544,0.06028604955579661,0.04063378522140814,0.0029085683324605823
IGF1,0.030269085810185895,-0.041803092205149155,0.01212640532669315,0.007588348713541722
TNFSF10,0.060399816244912946,0.07603602047438478,0.03068610722091468,-0.0022759183971520426
GDF5,,0.04493039396184847,-0.029002854113830218,0.08338299210510801
CHAD,,,-0.045448428776680844,
RGMA,0.015364596500743271,0.10075817290809524,0.05932928034520256,0.10611116772420674
WNT16,-0.011432217035609864,0.00967460066464524,,-0.0348055120596351
CX3CL1,0.012035523476158357,-0.03589921581660906,0.011592526081144916,0.030285656560092113
FGF1,-0.023904153533619157,-0.0021550853550304774,0.03913140988549067,-0.0355701877131889
ALOX5AP,0.0516848321763562,0.12802234974557755,-0.026653509759914273,-0.01321426892521411
IL1RN,0.0017766187625032344,0.008697061613758663,-0.037959393846916926,-0.04652849635515698
PCSK9,,,0.0010219225248390932,
NPW,,,-0.013557064791318772,-0.025461151589135193
CXCL9,0.10739764811426294,-0.018806930546304616,,0.07983642458441997
ANGPTL4,0.11233557211998803,-0.01795161605094366,-0.03434300789837209,-0.03144945944179482
UCN2,,0.030222646058927955,-0.034601458410341436,
OBP2A,,,,-0.016688330847155066
COL4A3,0.02317357127667489,,-0.015762486762468546,0.0031350469929051356
NRG3,0.012585087520148476,-0.037652707077290064,-0.00958476690614711,0.06024570382357752
IL23A,-0.015249334752420598,0.05505222877895157,-0.025582016151187423,-0.0069372755368393895
COLQ,-0.028088866498250053,0.04418876127754782,0.027874655599798355,0.05142339097071047
SCGB1A1,-0.011600953184146003,,0.03880746345612612,
TNFSF12,0.00038821221099231545,0.04705655726084263,0.012656242177896354,-0.018611698082269895
DKK2,-0.013613560649358009,-0.02934613722377353,,-0.037323129082261
FYN,-0.04364781452165215,0.07460490528289943,0.08319982892260872,0.03790235493603351
ACE,-0.01467365354097532,0.03927211893444623,0.08949178646623673,0.04779513347781577
IL18,0.041183493738531536,0.06243991931904951,0.05532266328281639,-0.015341495040450768
PPBP,,,0.010584724400204745,
CCL27,,0.051796312343673274,0.009988133819789378,-0.03252077695191056
SERPING1,0.023719541177159055,0.07921304288988398,0.05850769930674147,-0.01614190437933956
AZGP1,-0.04382616484597272,-0.026421995276485432,-0.05002682133597953,-0.034516836990581216
INHA,0.05506494230376039,0.11825870133776391,-0.011005682216795635,-0.007045024265354736
SEMA3G,-0.029219482433072135,0.0515661506419798,,-0.04121686534153638
COL6A1,0.02991657622468026,0.09650203717718343,-0.06708628781930619,-0.007416949448693051
FGF17,-0.012722260017010678,-0.02426846140617784,0.15628219611901026,-0.01589886087622778
TNFSF8,-0.011261065628293815,-0.015550084006675222,0.01624406123296791,-0.0253768180742826
