,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
RAET1L,,,-0.027562991342075897,,,,,,,,0.04336934587015697,,,,,,,0.05951150726668788,,0.025653080894050394,,,
NPTX2,0.026663317811643272,0.4019872804905729,0.06442889631821892,-0.02507682455761263,0.05122113303505854,0.03997597685303986,0.22276589394773008,0.23845486295129525,0.6078037392920776,0.27353995945717324,0.03469540363879889,-0.1960909462433558,-0.09583646014881553,-0.014740943429218178,0.06919632157915102,,0.014762210810140019,0.07364866023586887,0.014480158177163414,-0.09960321548729294,0.0828427559454271,0.05936788976982148,0.14013308188723786
FGF11,-0.013349149560122583,-0.23077261131213475,0.011078159860951786,0.1417076400190594,-0.015284761374215446,0.02951035080984062,-0.06724044802744739,-0.12610429307314663,-0.283781248514864,-0.02526601065866206,-0.004193715066140329,0.02736465901701145,-0.2428893169727268,0.02429446386110105,-0.06643723131047112,-0.06743794236032978,-0.03844090414102439,-0.05166037698732335,-0.04445572267409947,0.06912756347684856,0.05944792169294864,-0.16619354316226181,0.06230474004937921
CD59,-0.029140848058156515,0.16671155667249885,-0.011214479280352694,0.03693663516306538,-0.017962276590191915,0.04719061157641596,0.15780853517353094,0.12559355817678186,0.36076245885475644,0.08041805166856845,0.03200609195006599,-0.1683199209282981,0.3339615748332659,0.0602829751913864,0.0972234632893881,0.08068096130342889,0.007371926975491409,-0.06142279710784037,0.05679519319770019,-0.2674462291665473,-0.02566557885075107,0.21163411037282925,0.09284324005652661
COL9A2,0.04159940665391283,-0.0875148565776925,0.04757050340061198,-0.002514968495368592,0.002961271212956045,0.052686586413322155,0.005055274374059224,-0.11576225277933662,-0.30015977885475353,0.10108117008193818,-0.03615460136464847,-0.15199618143811203,-0.10674189922165163,0.022371940043522446,0.12226671459087025,0.006178961311272966,0.24344171395262623,0.26690705761224204,0.09672802116038225,0.13941057249557431,0.03981689689941162,0.017018251895565835,-0.10716116595112347
DLL3,-0.09629682344515507,0.3812400378756121,0.12813748469470715,0.07903318899321914,0.08734021795030392,0.02504161242935071,0.10870906351840032,-0.20137580000499694,-0.11731821633690072,0.18862565622453792,0.08764567976868129,0.16025181996947238,-0.01330552630452838,-0.07751417689308679,0.05312576466596862,-0.0367357403139808,0.2799977956013826,0.3096679334421147,-0.004588721608187376,0.14979076639010058,-0.009660068838861627,0.18621600765052182,-0.0018684500363296845
FGF5,,,,,,,,,0.08584270926900314,,,0.10789977370104742,,,,,,,,,,0.03262908786005295,
LIN7C,0.007183950922110878,-0.03904132282087194,0.06338506605715213,0.04492289298197004,-0.011388840703929388,0.030681756861565882,0.021677432953992538,0.04218089103594789,-0.1670670714850373,-0.025046596184387697,-0.01932915472261049,0.18988349689114262,-0.011623149157367861,-0.00917190727491265,-0.02477056826229215,-0.012459554582793802,0.19749419838135768,0.0873856020622228,0.006980873598697609,0.17678694523082042,-0.03761006007081663,0.12345685385586024,0.10777701131437954
GDF7,0.06024911430419111,0.026428053157296058,0.003765358717626347,-0.009514842191740655,,-0.01072548512333588,,-0.05398056940379035,-0.07264650693626996,0.08106517710801338,0.0054702550148506305,0.15789622896986052,,,,,,0.05570442396904422,0.0443853178429668,-0.03400263551949234,,0.06687078248646254,
PSPN,0.04744381369453498,0.03680334142237693,0.022169688772190235,0.05328645343988753,-0.048732097720538055,0.026124381708392555,0.006267776170896337,-0.007754671411513214,-0.09017201394887599,-0.005109861177838595,-0.044891288265544026,0.11472776121891842,0.08888989920959083,0.0221290401158929,0.07686733638682686,0.10098697394618861,-0.025254683516180876,0.04902000899893091,-0.02303745472817171,0.04490211292962199,-0.06075742870793417,-0.06077682057674822,0.009773815559263986
ANGPT1,-0.02029158440975382,0.014582144135714816,-0.03367419957305473,-0.008807720764296697,0.02585430378488011,0.026823062283778173,0.0394652983078412,-0.017395457397260627,-0.2776600183548191,0.1985432549382167,-0.01617642801579347,-0.1905695125622824,0.008351751068597337,0.030638480116421923,0.08824577476545006,-0.011752511856834638,0.06968322990959376,0.07699660485214227,-0.004197763740982411,0.018592029291632648,0.09787296881254118,0.08190136533031438,-0.0042454303852496105
PNOC,0.039338707563492746,0.42525232478751585,0.045761347077600795,-0.05380763896349547,0.02165656139792957,0.09398541064874895,0.27023840415155015,0.26124465971654187,0.5603919449014313,0.2625586413760528,0.09126608161624468,0.28697113158711485,0.1849046967849078,,,,,0.029656938280925405,,-0.06972019619941758,0.006903828995250464,0.2864533045987564,0.23127640153214782
L1CAM,0.020494260343840425,0.4998131801720419,0.06654786391601045,0.07252533935228793,-0.010360442142788015,0.05185049965188835,0.01128726282952548,0.12659502076443022,0.40615394919590364,0.18621532357360288,0.14830341525300728,0.3381614759473249,0.5581850322847136,-0.0052796147444483825,-0.01519267081410422,0.026943969205407006,0.06725639174361592,-0.04643671798601709,-0.02138508001738343,0.23978640646663044,0.07043372440283557,0.29939700670789954,0.19941735706965863
APOA1,0.05846902524421015,-0.057899376418559335,0.07856067564361346,0.029142152764530013,0.11395612071419398,0.002860298342764941,0.014574617300837858,-0.02174863289761044,-0.10617149536270243,-0.02125308782910209,-0.018023880611796942,0.09013167933980627,-0.042007596224679325,-0.03015082686722964,-0.02644884193723073,-0.013810941830414312,0.06991597143116327,0.07722143217836788,0.03870902824759216,0.026424742932729898,,-0.014234285040252837,-0.028540367998036283
PSEN1,-0.004356793884663778,0.030256401001837643,0.016482064857969284,0.08619502291721194,0.07319488408229863,0.005361072983057561,0.03542156039639828,-0.05549316523488931,-0.22783256316663053,0.007639226299238274,-0.028096785452360433,-0.22070649294060668,-0.17899279117664912,0.01861581442272734,0.07921278610416883,-0.1125564767742834,-0.036001919179098264,0.02510278989501459,-0.027380070716011336,-0.03624033764086478,0.13359770940473203,-0.035247069478705186,-0.10899013712170906
CALM2,-0.034428548433055976,0.43281009806889464,0.09541434616401234,0.02553062425634068,0.03896793289975361,0.051551250368761646,0.2191363145114024,0.2983959713998138,0.5496090556621545,0.26629222379435796,0.25788697112077813,0.5526395694781169,0.459082296045384,0.06436404588127334,0.034313378018683005,0.06322665329072387,0.28225264423099056,0.35476837327581123,0.05684611693159635,0.32601255801939,0.16477365731646182,0.29220521913258646,0.18747720841661053
CLEC2B,-0.036063141953594544,-0.12912606306605312,-0.053239737091351824,-0.015437956513898687,-0.02948444706219033,-0.007033826003362201,-0.032330119780404266,0.034461230166366145,-0.28580743804913744,-0.0431650926875326,-0.026612537722427266,-0.17936951604224746,0.02700769669455973,0.07300758940401518,-0.009024615107040803,-0.08579101053990376,-0.09913787640648322,-0.10293045292294974,0.025595493183157188,-0.08959278571758351,-0.11902260882766429,-0.06856723881320334,0.14362882007449806
NTNG1,0.0634382072532017,0.24992782574812258,0.05742930607486488,0.042527527821886325,,-0.00550204244656447,0.08764780885691262,0.0477609031942309,0.013764126575822863,-0.0005905351152253654,0.028384091916671073,0.17439716107935865,0.20753256195072597,0.045963742630735376,-0.01820939708649628,-0.036214488627919816,0.13442559605434098,0.23969363448834705,0.027831577153247324,0.034037628360661175,0.07409796611850027,-0.027889937153527316,0.008475318766989462
LRIG1,0.029065108968798655,-0.10374989250100217,0.07448565956080487,-0.009782764990492446,0.02673996008212404,0.012546882081473221,-0.13824810047877392,-0.1328133263456093,-0.3689090980254493,-0.11373736852644646,-0.046085865150343075,-0.15489294118160113,-0.2066229267978802,-0.06054163400877956,0.1794512744692038,-0.08480151063869965,0.2185490380184735,0.23786289829697962,-0.03374188388630962,0.12563750842431978,0.042310489870842856,0.06316861491272537,-0.08694863251624807
CPAMD8,0.016109138297982488,,-0.004789224587502471,,,0.013312696045476309,0.059499744208379904,0.07548303943397736,-0.013403287427125805,-0.016161618415953472,0.0707240665696045,-0.03323559161749579,0.06010802264051695,-0.005241158153043863,,0.053908879898722235,,0.03465321407814518,-0.056069505654645364,,-0.04510485596160814,0.019215036206207733,-0.11136561542337103
GHRL,-0.014155890887721744,,-0.05904900232876608,-0.02077538450360272,,0.019706954468116586,0.0463759078473085,0.0033894613444262695,0.027872044573332727,-0.037997491018537805,0.004979104782704607,-0.07262778978650113,-0.0309818127227588,-0.04012284484989253,0.019397122951649054,-0.018565629529013392,,,-0.02684056323484782,0.013016239448207756,,-0.04050833479205198,
NPY,-0.021438960242639745,0.2678205484021884,0.07088086416620795,0.059533450437102536,0.009265797984953528,0.0327557090108228,0.14955095865299692,0.16813011295457428,0.41455263505631684,0.10062633929160236,-0.014290446884753406,0.04236248763813973,0.1469756611327664,-0.034776298990355746,0.0556337279883654,,-0.06290585420532616,-0.030420697258487204,0.000599349145404186,0.11060605065904788,0.03395411127057432,0.2021002769158389,0.013536871125655346
MMP2,-0.01117070378849544,0.23129715534255116,0.01697793789168974,-0.0012473539899215736,0.026289478261297763,-0.06750186252594616,0.08470585448537886,-0.08461257485670769,-0.4199187114101336,0.0010284451534739803,-0.01464052158407317,-0.16461923979923432,-0.35831080039830837,0.06518980444420401,0.20367115427624133,0.11062725413762922,0.08341497525129549,0.05410265825949113,0.04508754270867561,-0.03572972501592185,-0.016267526365170832,0.03950353245480823,0.047633839523343914
LHB,,,,,,0.00788371403502493,,,,,,,,,,,,,,,,,
PPY,,,-0.016310361184969525,,,-0.028975145498785056,,,,-0.04050671362025908,,,,,,,-0.05339638142074955,-0.09976421282107788,,0.0043044864102890395,,-0.030583428295292973,
ALKAL2,0.018138308612320873,0.08451443519900702,0.03526127935702786,-0.05802321631690005,,0.030326640602491017,,0.07090457565731127,-0.02329763343610289,-0.003581704950872248,-0.01314736070507006,-0.2342130773269943,-0.11880640639020955,-0.04760442903573782,0.06692509360820659,,0.008680861881178113,0.11200442809568845,0.007328715417552029,0.14509616456088023,,-0.07988057093880618,-0.02042958804367738
CSF1,0.07560215179733613,-0.24702391496333714,-0.04519296689820505,0.06411765996554178,0.023274158908491636,-0.035921521406483276,-0.18817651495090595,-0.16917673261970376,-0.3188833580087336,-0.04055326883617235,-0.09374954373832467,-0.2003115663720809,-0.2198006575615195,0.04833919138991723,0.038900865690687854,-0.05684799640825814,-0.03511113421570278,-0.028903292640190006,-0.047982127602131865,-0.09790748427852078,-0.006551707471721756,-0.12010269080569005,0.05579210343749487
SEMA4C,0.0353869124278929,0.03319827587522402,0.015751818770445104,0.019291376523013402,-0.048482796499683144,0.04195717549720657,0.0350984539917216,-0.07430527913424896,-0.015489795410918748,0.06269335980172425,-0.025263839601617804,-0.08933203748063147,-0.09528602246385705,0.0750913965089053,0.021606201526146653,0.03697657881927796,0.08967586730370553,0.11779935315065707,-0.005986107102665822,-0.08365897717306311,0.06427374316680977,0.09639914736641685,0.08224730977323469
ICAM2,0.06753978725539912,0.2514879858905306,0.02741859221848209,0.07641081979734535,-0.003716219012087054,-0.036165538694030046,0.06469105137166858,0.014549000161689515,-0.12291694411778159,0.012902200840965458,-0.07814471620963775,-0.03084427072227905,0.08139037701743282,-0.0006649044082383341,0.047337256028991,0.057524704183141546,0.11574906591461409,0.12018152753871644,0.0430230126361764,0.02675220369985079,-0.015976822489117817,0.16142261600155308,0.06774432141573737
SYTL3,0.004412518478274667,-0.05479557714784505,-0.03390104645994059,0.0027347333578950413,-0.03205660291524595,0.003357520887472213,-0.07561827762809033,-0.017238990564415056,-0.248676266041565,-0.08184648886009584,-0.04098571991047529,-0.0528218048235277,-0.10159398336275677,0.011671776384718701,-0.03784831402390336,-0.005203360878673871,-0.06688291956869032,0.02904618425633534,-0.022680837307492447,0.0573673134428724,-0.045838859662121284,-0.08585986633767789,
IL1A,-0.027973270870174347,0.033263772368964294,0.01630945565965285,0.06056552255467812,-0.025765167629928795,0.0020287097902025007,-0.06821953305404764,-0.039835589540043355,-0.08807490408042139,-0.16155336154077105,-0.020941944719615607,-0.12532471596416148,-0.05110894122720712,0.01022513531772304,-0.04143644342681844,0.01240880451745476,-0.03924718710445227,-0.036042790537946595,0.00164969258879046,0.017554561087318767,0.04494688795812814,-0.11347022472011621,-0.02066413221117514
HLA-G,,-8.036764744168391e-05,0.005503453172998157,,,0.001040080390846992,,0.026388602350924606,,,,,,,0.11748369256455982,-0.040906842523511684,0.02591857729058473,0.046879119016276755,,0.09065362028299097,,,
PGF,0.012278746189123432,-0.15339970827443397,-0.004114551181145427,0.01934021488853486,-0.016490661041353456,0.0008009915950496553,-0.04820273780603798,-0.0664186117281235,-0.267476896451977,-0.09701983091772734,-0.03985815898627568,-0.04225312899549376,-0.18141878279290047,0.012609305010007836,-0.04330822039087534,-0.0025389105991492685,0.06418330088500465,0.13389424085812973,-0.013024372142906512,-0.034664953524677994,0.015218509071602689,0.14660833853811753,0.049680690866058676
LGALS8,-0.031103053436327115,0.024357488680278067,0.011980106384528934,0.017401582849525005,0.05817602875181687,0.09438049252743788,0.015564893608095574,-0.010722221577670643,-0.03926563141133574,0.0580720852976397,0.05495712971193148,0.14980481010799312,0.10973141699196404,0.0003784815836418227,0.11829021170560745,0.02411170081452905,-0.03330045400380949,0.06536837708033386,0.05372897089559562,0.08301566744770399,0.045614197019423895,0.1310716226274595,0.026056677109462224
DKK3,0.019786461876487336,0.4438657155863603,0.10306676159887669,-0.13721596318583773,0.06481440331758025,-0.04499484138036653,0.26123215674184214,0.2994314380592832,0.5854197355964881,0.17899256299180588,0.18411346895012018,0.5496518307781539,0.5117191826173074,-0.012469257630472711,-0.00898603459003162,0.09433076109119455,0.15967241188850806,0.11381676372886983,-0.028199061540843652,-0.028292396649806983,0.20883033912543988,0.4448257076847483,0.15727756767186565
COL16A1,-0.018179967614847744,-0.0030232084925136474,0.02336457688530796,-0.038891455109357195,0.001215539073695711,0.034362840547572035,-0.05389005859864546,-0.0013156971158567398,-0.22099617155235393,0.002252591802646568,-0.03534656695849092,-0.04523547349387684,-0.3633705914298379,-0.005347010531333027,0.15046635887327323,-0.0349738774901706,0.008165266909713191,0.026148365541237655,0.04151714234246875,-0.02955306297322174,-0.04874450322757429,0.0003810802415100962,0.018410431325516882
TPH1,-0.02433157833251766,-0.012065833229899386,-0.04084978721767885,,0.1352727099433652,-0.041029588881518295,-0.038016458187833814,-0.017172204317453744,-0.05228286796313389,-0.028767091407018212,,,0.011200170343309692,,-0.04510301382467732,0.08865608663338051,0.05481077582860167,0.039297367187758156,-0.054259296569363985,0.003901141506937966,,-0.05376549965958285,-0.07623695594944448
TNC,0.11080851065095385,-0.3225126567791797,-0.03623751504228545,0.07656715885274647,-0.054712241692136204,0.0204247668500988,-0.18417452438051282,-0.2418674930062522,-0.5279697380293247,-0.32441599133924587,-0.041288046925737745,-0.4050277047589068,-0.41915724105233126,0.1665955800440252,0.04606425185428418,0.052261513953886195,-0.08319934765730616,-0.14025154352361,0.054431790980746124,-0.1642638849219661,0.08743994800990791,-0.16310953870200576,-0.07148528461745111
TNFSF9,-0.024073704388432454,0.2853815728437193,0.011346049835124062,0.0029967985986456857,0.05658937147281319,0.033779234033874755,0.10256145789008385,0.05758174419230926,0.2636994465183919,-0.020108190210112287,-0.04661500283157749,0.009014390458656471,0.07966648911147452,,,0.007225592104967425,0.0034569115408826343,-0.054997883785303736,0.1023031828290604,-0.003028392263129409,0.07426605116941531,-0.05315090303176065,0.08803624299118702
C4A,,,,0.004965230390358288,,0.0020413416148782563,,,,-0.005472431606833642,,-0.04951029245539331,-0.026275083035394935,,0.005194218561155635,,-0.016759919482426763,,-0.0380971524243512,-0.0668513315813752,0.09769533313058228,,
CNTN2,-0.06450603702003449,0.22266009147790145,0.023717837295895692,0.13220656680727297,-0.0016420570697095159,0.002336998062379671,0.039581673807415806,-0.12527445333794116,-0.27685638601966256,0.035590558577702006,-0.005437219659118408,-0.467182422192591,-0.06071220655019694,0.05249448243043008,0.12769123820154685,0.06256351120385836,0.23232430974220858,0.23971773369447683,0.0016998704828438277,0.17382354581822757,-0.05012849786741048,0.34396411319581205,-0.19309830612697765
F7,,,0.027313359385706646,,,,,0.03197443161450241,0.06448219167283978,,,,,,,,0.12511127396253996,,,-0.042652978612197245,,0.06903578811534293,
LUM,0.015890898663389965,0.0076839239456628575,0.06562545362654408,-0.03309839349347303,0.1503561860093936,-0.042265765854882634,-0.050145183513667216,0.025430993920143197,-0.2894933956807615,-0.09839576638046625,-0.0034888776546380543,-0.13265461019613062,-0.04949220728977225,0.08970611091485933,-0.03742839674252188,0.03035710933396636,0.028031576147747088,0.12226110662055281,0.0483658434119067,-0.05900112272294677,0.01065698128092542,0.051357313892496564,
IZUMO1,-0.023003187166845945,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.01770142965445141,-0.00858704641488989,,0.06951228479296806,-0.05248277130192984,,,,0.03506027880527955,0.02417767513399957,,,,0.13687982192730663,0.016620222297257996,0.05117776306701572,-0.032688794557207655,0.0005238747198093775,,-0.06030073794304237,
APOC1,-0.10601595506642923,0.2359914726484854,-0.007430958207057776,0.011433757488497306,0.03305725439476454,0.07292821250407472,0.2504646046604167,-0.27738313362753286,-0.5301461586085592,-0.01577712908006201,-0.12385511148025412,-0.5748632244997327,-0.2848675898154257,0.1960142845240171,-0.022991441450683065,-0.08004320086712673,0.2475799196595161,0.15030975645033245,0.013238000921294525,0.08386207032861484,-0.0680340489332476,-0.07852633135172479,-0.13184376693877567
PKM,0.06002542698043762,-0.2905701401554079,0.013947052971598779,-0.07094728710292861,-0.01783330148031685,0.03157150617598137,-0.1368645018831406,0.16961886643401977,0.0472633369757205,-0.11481808123283732,0.14836288035617856,0.4132034419403527,-0.19165834534462642,-0.014175640782782868,-0.0036827162152145917,0.014914153759811873,-0.2155311651686993,-0.2341042256270539,0.008229927935140532,-0.16870932324731902,-0.002774328141925955,-0.1271869286127434,0.16461103723840265
TNF,,0.22488326790498817,-0.02695414892520901,0.10940775937463659,,0.06009934891910101,-0.043299909562060014,-0.06466033704255159,-0.09607357291951164,-0.04463787836302963,-0.06864280069604015,-0.16119286081844536,-0.09060604455136827,-0.009483660697963558,-0.05899083322977169,-0.06590837075797772,-0.00913848486673032,-0.006833001588171348,,,,0.009322871155831865,-0.08636078666979552
GNAS,0.016935462455125325,0.3657557455926485,0.09616790393301841,0.007818815033028963,-0.026202064275835536,0.07427904649666454,0.26472933109886987,0.33434821635488654,0.6468948222077484,0.05100435457199141,0.11412708419659667,0.594842400633786,-0.3478295462900661,0.08037298262197294,0.026826736692232858,0.055038433340447564,-0.03575765692344724,0.0114370504605891,0.006544658582724092,0.1874298794724398,0.07323688471268429,0.3988210397288418,0.24858723369709315
BMP8B,0.028048741140890454,0.0505377232710984,0.04299223054113191,0.04014978805637339,0.05091342632774327,0.0439033986279856,-0.02819646254771959,-0.163734931197363,-0.055839686613786355,0.04669854368346929,0.018305940137502284,-0.22157201930642192,-0.09737129608577173,0.10557342782882446,0.029491349124591303,0.035786778759715865,0.04468629629321176,0.0062165655978687765,-0.015253719404614452,-0.01966666906512755,-0.03772231119227071,0.06162632204675947,0.14109023631927411
LIPH,,-0.06669984815059027,-0.026687492487539908,,-0.012758633358731926,-0.014982226159762305,,,,0.012742557875204629,,,,,0.007892522479980645,,0.0306244893379236,0.04669580404962885,,0.008641098619111344,,-0.025889936715472215,
CCL28,,0.07663034158094868,-0.019826149869665945,,,,,0.08115384599927321,,0.04800332289559229,-0.02754076024573878,-0.006703178127912173,-0.013634143892709154,,-0.056530869497056074,,,,-0.026334216570530547,,,-0.017588288216142844,
PTPN11,0.00041798510943475255,0.011780945425541183,0.051547673809961225,-0.021050350878136302,0.04956862995261388,0.013845383028580323,0.054010438158752276,-0.05654894447760544,-0.13128403975693456,0.07200693379920033,-0.029500072507578166,-0.1893692022060439,-0.07965394620470223,-0.06965455858226745,-0.12446594424380765,0.024721406112890795,-0.05750704664804884,0.039769070719627014,0.00393652890544955,0.02199599941273889,-0.044220577932584854,0.14443505202813103,-0.010136616501304051
ADAM12,0.008133938981918224,-0.06698754103145518,0.020055000616680946,0.02252040721532184,-0.04582494709009812,-0.028973153767673107,0.025752677643963384,-0.1177463645778752,-0.21028486543992683,-0.17202111576072954,0.07576344477865464,-0.07848390750856882,-0.1767938372026941,0.0033706664296040897,0.06733871177980365,0.03665860709739016,-0.056097993214378236,0.05403456623918577,-0.014811078823442302,-0.09522435694433075,-0.07528671537614812,-0.042074421626172476,
EPO,,0.0006230016744512304,0.012516852012173094,,,-0.018879022352692888,-0.03444636832488172,,,-0.018234854842216177,,,-0.03088103744528389,,,-0.03837421569614989,-0.037100625167221214,0.0509534600035061,,0.02794619170881789,,,
EDN3,-0.033808677869267494,-0.029760589172247946,-0.054287980318337294,-0.016793016143867676,0.022132513836017054,0.06909348577873717,0.18383685825310464,0.020977304533535617,-0.030500255641585424,-0.010379968524158747,-0.031493424594082504,0.12079693334374254,0.17023652212753862,,,,-0.0036529088269213,0.03268203480573465,0.03223447542312292,0.0026674657022880298,,-0.03643176374682959,0.11556251246586335
CCL22,,,,0.021787933459727692,,,,,,-0.033782752333688305,,,,,,,-0.037364023749402946,0.04168182623677175,-0.0326887960038871,-0.001752687325047721,0.04114165993051559,,
CCL2,0.014197353959060613,-0.21626483089538265,-0.02196949673279154,-0.021450360750205864,0.023705488152200208,-0.0386023229765671,-0.2506403950993621,-0.06674718786477812,-0.0651552054454356,-0.0717124566585611,-0.0703235086134232,-0.41415555125852155,-0.1904807106279009,0.11593050104905205,-0.0007530547151737482,-0.03412800870440543,-0.0626493906522656,-0.08167456538926827,-0.06835986052353626,-0.047198095595621034,0.03431762024363332,-0.17143749665031113,-0.09725814801079302
DSCAM,0.0025379744041921105,0.02067224334106093,-0.00845840698742048,0.07643342655287137,0.021844125267154808,0.020669819652606544,-0.049573972634611746,-0.11381542551140165,-0.0440200576890802,0.03826868603743728,0.015954749449933744,0.17478391895598572,-0.16365317786978928,0.11445266354729387,0.03041469858426008,0.1161367199822348,0.08180003777100038,0.2132290977547218,0.03689374831178008,0.0320108361293725,0.022130858041870566,0.0070217911477986495,0.0697865229787262
GPHA2,,,-0.054157898218314036,,,,,,,,,,,,,,,,,,,,
ANG,-0.05353232472383256,-0.28449372368650244,-0.05771623261098576,0.0869263002040594,-0.08533827667607649,0.026618203047126077,-0.03434184034781503,0.0006947291193451297,-0.19131781132623352,-0.05930783797953258,-0.004051949481793107,-0.13105892815187703,-0.17833799492469768,0.050993879681695754,0.005673087173344152,-0.008562399468125637,-0.058319462875960966,0.008566370885763145,-0.019873423136949023,-0.026364873500241037,-0.08765876573753349,-0.12774366243340932,
FBLN2,-0.03169979494432272,0.1490484399830654,0.027166150398600354,-0.03223550422981244,0.10059754326223566,-0.06184707961456154,0.13281880383220412,0.0650110881391622,0.026491351246008706,0.06733354496346008,-0.005433889279574206,-0.03406526939634401,0.09699259930213908,-0.016782289793894133,-0.048272645105961125,,0.013395025790493002,0.05967945041799032,0.01608997424211555,0.03203644591464339,0.004434066727414265,-0.07595351168915336,0.07350575504621092
VTN,,-0.022171821339085535,0.008691289875379331,,-0.005955238280849835,-0.02556640460177118,0.036985683095145466,-0.0573248278696339,-0.05305881133842659,0.054636174554661285,-0.07314403125884221,,0.0032515754629383557,-0.02525630785112285,-0.01596519223030244,-0.027462790570515802,-0.015920502332218023,-0.012668357692623216,,0.01687890519594915,,0.0013494496389542974,
VEGFA,0.025734524475353904,-0.4408168096594664,-0.032724437629665634,-0.006084738434042412,-0.09279434703164953,-0.013502265847885013,-0.23240757563756018,-0.11773456731227086,-0.06615599839944794,-0.2343052102492893,0.008654781782450644,0.07573780534553692,-0.44771309848070423,0.034053011135379604,-0.07689367889652084,-0.01591117270930333,-0.2398005745951132,-0.3236191897505491,-0.010040261265796331,-0.2582036238878643,0.005909716571183488,-0.3527909707863734,-0.07548656155344642
F10,,,,-0.027162046172446615,,,0.037179790370110294,0.023186129252398005,-0.0876258124227296,0.06349093129312855,-0.02213424292587168,0.04910169047182547,,0.025260224952774298,,-0.036829932704998965,,0.06306311848882369,-0.028281964658226046,0.01870746782494394,-0.06721122265132329,-0.03804274825599133,
SERPINA1,-0.044814778239826804,-0.018128916043498693,-0.010613684172503423,-0.01462848249744316,0.010156374521633111,0.0015549479451644086,-0.10216186255419847,-0.10949413011756798,-0.3304328201163577,0.014585819522210577,-0.024898158118024028,-0.4048048225951223,-0.10675915758205098,0.08370734250438588,0.07047029180340718,0.07745262446836555,-0.1459695667288228,-0.0992633597768194,0.04549282357613952,-0.19310342795062568,-0.0214754604635685,-0.11302583147627752,-0.06179701079275823
VWF,0.09701922150145453,0.21349344053950517,0.05027313903815421,0.019748853425397023,0.04507345393870066,-0.05168347488695783,0.15641927299449634,-0.039335395449870185,-0.36363753815232003,-0.06824205509338264,-0.05159214712279962,-0.11034040733749297,0.14166844621994598,-0.04308776030520065,-0.02058015562953463,0.018257596300349028,0.10512862604155489,0.07338735394225061,0.019908997932962743,-0.09623080862521682,-0.002375048211449603,0.26083869907861096,0.02011948447286126
GDNF,,,0.0030975009747068716,,0.0328535378026916,0.004530826801149342,,-0.027253302639725155,,,,,-0.0443663059220677,,,-0.05372340278096502,0.06520087474523747,0.00070458574366818,,-0.04174781877875139,,,-0.0024001696202595037
VASP,0.013116331920827024,-0.03405095042472481,-0.01625287736676873,-0.012122975638921441,0.07575339823361017,0.04658604983555007,-0.12662461035255107,-0.07296441025542019,-0.22746241939963774,-0.04139877715022146,-0.009152352434598995,-0.1746518120992746,-0.13261974685307773,0.043899513936721694,-0.04040321453105823,-0.020732454444388832,-0.044983923536463105,-0.00037348904563534117,0.010233077823517317,-0.0605053159309307,-0.034594383760984865,-0.10246163173698881,0.10033065668359918
ADAM15,0.027639686283493725,0.040587983735316385,0.017965871798152986,-0.01676225926025779,0.012165226137238028,-0.017392679463960285,-0.0849161842006147,-0.12219378442779666,-0.2845477752502498,-0.0908737945951718,-0.017302350108528083,-0.16392847161836965,-0.09422983875047952,-0.044492378598874706,-0.046802436896360544,-0.06288302583741112,-0.03682122296575468,0.02536237715923642,0.07016048608879576,-0.012573071558620474,-0.08192803543901116,-0.012540471699098402,0.07715528523522572
WNT2,,0.317797717650857,0.005894986439041273,,-0.019294847037388888,,0.0715559911000942,0.04956692830413377,0.30503689530315176,,0.06954608980707393,-0.01719832547195773,0.189307498517441,,0.0007332468627092687,,0.022403961792200104,-0.011671927578865428,,0.01739418123657169,,0.011168024777110121,
CALCB,,-0.05933111270955382,,0.03627451789136216,0.028986486710862923,,-0.027009298906580062,-0.05758846282285825,0.1543900069577565,,,0.010541110021511087,,,,,0.047435483800152195,0.06363810580423326,,-0.06356461806464742,,-0.07136262740565583,
OLFM2,0.00864740291087878,0.11268783558118585,0.10165624566575081,-0.005654528172333794,0.05007069024976308,-0.013696432967610089,0.07615069875007327,0.031590499036801965,0.3251180192760566,-0.029436809832393437,-0.00016034778904261624,0.1698199780374388,0.07271764088088753,0.025495932777477727,0.058706317695603014,-0.07437504628742136,0.2260113883406682,0.17729295442079182,-0.04070552388033819,0.17508940504690615,0.00986708405186743,0.044459472104329316,0.006410033568713633
MFAP2,0.03877025142401968,0.08907021956889981,0.00333646552113236,0.0070732535496259965,,-0.02357665927486793,-0.05980215801069912,-0.10448693888181589,-0.228282347077907,0.02725393418934542,-0.006168973510989091,-0.08177213210755485,-0.016536397704342926,-0.05065098612860204,0.05078133150468231,0.04877029468851023,-0.03995132580171885,0.08383427349518403,0.01940276495336688,0.03321473506329769,,0.04339003701979437,
