,UKF259,UKF304,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
SFTPD,,,-0.0299444153152097,-0.02948953113997701,-0.006870112918253814,0.0205634326554833,-0.015158705990973187,0.08564754957209506
SLIT1,-0.03392800894499223,0.016671135984114082,0.12383235996534767,-0.012698660227642477,-0.01958635547445797,-0.020467343339258426,-0.022009548572007844,0.00870826363733397
CNTF,-0.011791195191226197,0.004260946822922313,,,,,,
BST1,-0.021717157230340275,0.0026526129152622284,0.04821556922957724,-0.02307104013151556,0.07475665948872581,-0.010309419579571759,0.027154153578602784,0.020936857662348516
AGTRAP,0.11134012312609243,-0.027341890831520537,0.0537812116211481,-0.04979959364712821,0.06911958498968855,0.022412934634085196,0.027227005204552908,-0.03579968973803917
LAMC1,0.014057513643726552,-0.06375681765716978,0.17777972741880552,0.016989388360617787,0.06816916376174195,0.03545620197830978,-0.017579172798160667,0.0029462379273512045
COL6A3,0.011785963757688526,-0.0418344427299273,0.005927981266467291,-0.05373720459262423,0.04316216920044759,0.023321031578548385,0.0009687865534718866,0.02528643178959554
FN1,0.012299054643668168,-0.04245445250725932,0.05288899314377109,0.0851176314435438,0.02886841540774867,0.026761321321203967,-0.06723082625297028,-0.052340530491270076
MIF,0.010792993172277058,-0.031750166381539636,-0.037097132527325674,0.06803851356085634,-0.06930830196192628,0.07307204671309087,0.07000566115020303,0.013904493999765991
JAG1,0.013124151351849961,-0.019199933682090366,0.0906438979330786,-0.0004563713344104629,0.028693446744551928,0.003905403421715258,-0.04445783769953159,-0.017795857634140703
NID2,-0.0035481766543834577,0.08656253553847931,0.07486430767558372,0.1120541476024871,0.0778554939284364,-0.05228098822188772,-0.005199579456038942,-0.009453987094310699
EFNB1,-0.02970358231786874,-0.07120738073862076,0.025898010772796992,-0.024902881572889907,0.010699235464124063,0.007366734120060471,-0.017664626840829742,0.09423040065437552
COL4A2,-0.0018843040022808912,0.006074752648241794,0.1390994898733895,0.0894851552168268,0.05717460822338532,-0.0041639508316224805,-0.03388039339644631,0.008649636869356207
SPP1,-0.03127141826900989,-0.040538387237972845,-0.15466135676496354,-0.0003610154719998829,-0.006474920615699102,0.03579835500368703,-0.022519925132146984,0.019416109559323047
PODXL2,-0.026092097092459472,0.014131656967888387,-0.010116168033621328,-0.02088775834686245,-0.03750276016506345,-0.024466186024860764,0.05529449234701971,0.010458770040246182
FGF9,-0.004339623973152268,0.036123165836604,,,-0.011216253234761773,-0.03383749566746653,0.03481903614558213,-0.070359860404026
ITIH2,-0.01575349196337222,0.058623832582021765,,0.0737092754441801,0.06663198834961159,-0.03314925926813633,0.04505789105550972,0.06696749358517953
ADAM10,0.017492098032884644,0.017485284115781208,0.01420116966586204,0.02252745526138767,0.0061435535624747096,-0.023888925384947867,-0.009651084053291504,0.03875908604375261
CFH,0.044164564515780366,0.004459876411370483,0.05965426339988177,0.0016079709720920178,0.05427265848137238,-0.04399990377309817,-0.00675584530845101,-0.0387388260232234
COL4A5,-0.019609346599748924,-0.03977710117875539,-0.05791086568629435,-0.05070652844745805,0.06413885748323088,-0.03956822733085753,0.05475957320082066,0.01850595849596446
LTBP3,0.03875977701924879,-0.026456390318748774,-0.006385369514263866,-0.013749970341699126,-0.07067454168320392,0.026082642672771595,0.0010020047833225422,0.0002004500666253215
GNB3,0.012848207363213963,0.04060665797548501,-0.024605941120278665,0.11255671429185544,0.026982397540175635,0.0024187534268675357,0.023776370529409376,0.0035494712968360278
COL6A2,-0.01043846181020417,-0.035193072845457016,0.013509572379092004,0.07926809230215488,0.06912356900625898,0.04201334708650231,-0.021878548715268314,0.004462810030759905
GDF9,0.010085402621646805,,-0.04267289255213533,0.04134976265163179,-0.011433029261623515,0.08247603310716244,-0.028554217137336056,0.1408541898111909
NCAM1,0.002159552964433427,0.018618169268063842,0.022170804364313904,0.002106393598880145,-0.037932045905585104,-0.03325752121083904,-0.015250480759587012,-0.042580512138330466
APOC2,-0.030729742781875225,-0.013728091312283992,0.030945570400034345,-0.0008454112091848644,-0.007668479628451311,-0.014847454172425304,0.07011947413140127,0.021849394565314182
BST2,0.002977573521634165,0.0096382048543618,-0.047726739165615976,0.004504286554814161,0.06505441550116633,-0.014275734463164547,0.11933283358921422,0.03929953950508342
COL5A1,0.010616669535481179,-0.05094586740536133,0.10075629401273965,0.0049690286718349665,0.030616965118144497,0.023921166757975298,-0.01401995729591479,0.004686627210012419
CALM3,0.010011178509730595,0.05087283461792462,-0.007933445355948697,0.004633182646327753,0.02106358482948464,-0.005917590948254952,0.05826047881657806,-0.06668874708865931
THBS2,0.03922817442643733,0.030089455757394357,-0.030197294903562356,-0.046357777842618623,0.008995789016007606,0.03478232775466916,0.029167603721088967,0.0733670212704587
SERPINE2,0.02088813113038196,-0.030167008489323938,-0.011883935049884163,0.02165167014871398,-0.01592039915866309,-0.015694657964705882,-0.0061964088539618704,-0.0134018751398201
EFNB2,0.035195300613315536,0.008398895701747369,0.08994590066595559,-0.053225742277845295,0.029527025213615703,0.022266354590468378,0.0458567203014916,0.06704841820346445
PROK1,0.03576210087291799,,,,-0.013603782467905867,-0.01624552577730845,,-0.023177366640014626
MMP9,0.019760159694753796,-0.027301306114430986,0.039456822369696117,-0.05225446373973774,0.012465588389146189,0.013096994232046787,-0.04287970354793935,-0.051008242746179606
DMP1,,,,,,,,-0.01966369479288794
NPPA,-0.03424213297274533,-0.01810545705127484,0.01911863504971862,-0.02612854260988891,0.046100110964881716,-0.0026208901145672323,-0.020919251720030993,-0.0025377660209638642
APOB,,,,,,,-0.015856973220955153,-0.023177366276105917
C4B,-0.02011501710424554,,0.06222985992251056,,,,0.07597048125416893,
NTNG2,-0.011063097455679969,0.14891854098315896,-0.05130269728298553,-0.07333162280836014,0.011221124734709055,0.07039912994211697,0.06978567627041456,0.06411238498444295
LAMA1,0.008093715439896459,0.020774112493002213,,-0.012663784741827288,0.037525574781624035,0.046817719797236576,0.05250834788796806,0.01743261030935461
UCN,-0.015239043211506854,0.007568231136893957,0.0397973277072188,0.03150750476967661,0.00266930214067761,0.07375574436267592,0.09968503025175028,-0.02296902141116877
ARTN,0.0649238756340367,-0.001010561169320939,,-0.04946320453096386,0.00797892984056016,-0.02559509840193157,0.012987835026941801,0.04682677273631144
PDGFD,0.01878858705166707,-0.022065610492570924,0.038110254717267956,-0.059012604938819255,0.10407186424094428,0.05143014917957205,0.035980171555185375,0.07763358702754511
EDN1,0.007079903308748137,-0.041455180335894466,0.11127007542756709,0.0962837763553379,0.0056119191189758595,0.06439372693779224,0.003908212248807186,-0.016817328905229557
ARPC5,-0.020712050915102635,-0.020727343704612485,-0.07684549062754417,-0.026268837222886688,-0.011422768887249066,-0.016402456459635135,0.014924479040703783,-0.015697104352326192
GSTO1,0.011679688951120329,-0.02494539690714538,-0.0037718297255144354,0.003081267558770893,0.06197979760512931,0.03238783341890889,-0.001652139122470074,-0.01888321755431628
PROK2,,,,,-0.011820623383638205,0.17746021096128622,0.014643286228470598,
SYK,-0.042718486960341535,0.0015118346668570291,-0.014740961286947771,0.04733121520232525,0.016694282329805094,-0.032411131336252445,0.05054745961826794,-0.007917066954679301
CD40LG,,,,,,,0.030894831432893434,
ST6GAL1,-0.04474587293756787,0.017231591153114463,-0.01766677422739173,0.0029287536140265883,0.03503939895044086,-0.036795031420842304,0.052166738132450145,-0.007542393678857191
WNT3,0.07432378020653625,0.02342835943442626,-0.00888971762695114,-0.004119482118657933,-0.037493330902195345,0.032785671743727235,0.042068650947658034,-0.014887329973403503
HSP90B1,-0.020104637490535083,-0.034710595219639255,0.07175010682425809,-0.004669683252634595,-0.05275084999445987,-0.01135738301530287,-0.014604507497642489,-0.07302882562078136
ZP3,-0.017089579930563495,0.0796585774663004,-0.060922281721973136,0.02951796647071435,0.016526708208044253,-0.02344576170049818,0.032803110715565485,0.03731057079592648
NRG2,0.0018731072002057883,0.09732229549546491,0.02686744440003547,0.11488513230533345,0.012703304194227745,0.01954751556545827,0.0220991850803493,-0.003522619472801895
MELTF,-0.04211516935889194,-0.05397697370747361,-0.0451539850491233,0.06715910958260907,-0.013503199158683782,0.05575452018929101,0.0558364290367303,0.027602220583856352
NLGN1,-0.029626816987468073,-0.03167721026956012,0.03878380250877976,0.10141032994167848,0.0009364565515862526,-0.04603897015731575,0.023981444367148833,-0.002591904184078008
SLIT3,-0.01690834500237988,-0.046934052443983715,0.07194885031483532,0.22418534949844038,0.027340248896929518,-0.02262088229273019,-0.0011233308174098903,0.04787367907254774
CCL8,0.024336093499080325,-0.03626634658574072,-0.07252726489130493,-0.03296877343196677,0.02964005051381349,0.03532968060114558,0.07816885280015053,0.010552472945142133
S100A4,-0.03206297548867671,-0.016528856917685554,-0.08335891908909047,-0.05455781818042697,0.06453559069287977,-0.004990587322878839,0.07060259794653097,-0.00114334165944064
TNFSF13B,-0.04693981050459776,-0.013285871662388407,0.013638296789775432,-0.037623504910389266,0.015804204661724035,-0.03689963980303506,-0.016659270610340803,0.043855613756723345
HSPG2,0.020673009166671162,0.05104830737914346,0.0642415312374151,0.025152368266258825,0.05962630643760659,0.03792996758593804,-0.023979158831541416,0.016166039513755254
FAM3C,-0.02671819069854612,0.037570416210679095,0.06531790106411264,-0.07526418959607693,0.05401781827569412,-0.0414740349872778,0.017366437731444154,0.021799401095954234
FLT3LG,-0.03233123394641787,-0.03766622193074076,0.04003420017475801,0.01117800640958878,-0.049829879132507915,-0.01621179359731865,0.0826808864561463,-0.006533968823868679
A2M,-0.049789820405487656,0.0027590433192794567,-0.012845586538987758,0.045497394271136284,0.058254172884470316,0.001282192902299069,0.030521930187854977,-0.011671853442889622
VCL,0.0730785306283294,0.0701672344522393,0.09785142953735113,-0.03804851574006895,0.02729441896343573,0.013187353270714759,-0.00899957738660075,0.030760685376177804
FGF2,-0.026991954159850312,-0.02464980468470313,-0.05777692109080159,-0.0482384710973886,0.00994586232331967,0.0433874655078169,0.03564054414582366,0.025641914760239696
AGRP,-0.023847198743048786,-0.0175862289508241,-0.06241302368995044,0.018553885710803988,-0.014015866150565378,0.11434377581880562,,0.041961337916936264
CNTN3,0.06939701361101275,0.04877494428054571,,0.02804973101228503,0.027634885653551867,-0.026822945143069068,,-0.05525658408967595
RNASE2,-0.03830596821375378,-0.014327954676326249,-0.035804806203850154,-0.06287188155931467,0.08658094115910035,-0.012920236811122207,0.08403456573781744,0.03940030495805789
ADM2,0.04570644636255221,,,-0.033070053735490934,,,0.16492456672907296,-0.0185164443554049
GAL,0.0031104788899644423,-0.01802349324875747,-0.09488693235108439,-0.0426270333757587,-0.03268361506481371,0.09581467202827232,-0.016078945523764675,-0.012803277378396876
IL36B,,,,,,,,-0.024857459449014713
CXCL6,,-0.021634005220978376,,,-0.03247794523190996,0.05840275051462519,-0.0011066875812315877,-0.023910768633990206
PDGFC,0.014913604044736843,-0.03969461971482295,-0.003544332065700169,0.022332006502740535,0.009619246525148084,0.08479295310820444,0.05351724973133696,-0.006173696468386476
COL8A2,-0.029698082385014653,0.05808121501998033,0.015217592429636809,0.009888790327697494,0.009968779508897269,-0.008473680293141989,0.07256431426930893,-0.03156668545961131
SPON2,0.028197376238503925,0.060061337158363856,0.039092000592431245,0.027022779281940836,0.030055056201878788,-0.021174795032865724,-0.0006815020616552693,0.043362924011973225
LCN2,-0.01770974113307357,,,,-0.00012694919691303322,-0.010749112531468097,,
SEMA3D,0.014488374603335425,0.08654035740617405,,0.05809224431571902,,,,-0.034268716721846774
BMP6,0.010271115032014702,,,,-0.006993412364756851,0.000329411005511078,0.03922093225125275,-0.018982989326675293
TIMP2,0.0070802579428888915,-0.034623998604383525,0.10997396343152775,-0.026056724062936132,-0.02816881068169431,0.04861770226633119,0.003940562026607841,0.03647685511182739
EFNA1,-0.06278225995514554,0.01787121936814828,0.052279021286558675,0.07794158733853247,0.07708811792195093,0.0033928295711679116,0.05519109174528576,-0.014281773371100686
S100A12,-0.014546751659259732,,,,-0.014999394603315072,,-0.0177608585682245,-0.01626497294223812
TFPI,0.01105100267287528,0.04982164220404553,-0.053141023766924284,0.07430065358907689,0.008140273562317519,-0.02712179926507917,-0.0007255171895223834,0.010040990385749635
GPC3,-0.002494669580688687,-0.01885945712606532,,-0.03363201839178986,0.042817709710808706,0.02328996620979858,0.0784839635382969,0.11913220936606124
NMU,,0.06609868525492464,-0.04371729811898031,-0.07369261028225971,0.13734949956294512,0.10124249035140181,0.09237219849198969,0.013939661305429823
SCGB3A2,,,,,-0.016976088813987284,0.15570489610636232,0.0066507455102282,0.08480306023260283
LAMB3,0.006827537140640307,-0.029067023539962215,0.01209921022683529,-0.04499717040711358,0.07579294041650592,0.040705148671726234,0.0036735951004518972,-0.025145994576396328
LGALS9,0.0024725286068505454,0.02769785589341605,-0.10513804332409532,0.002043391398341351,0.03208064559521787,0.0045461052601353785,0.08743107102589097,0.03792124551394006
VIM,0.023192810548986097,-0.03065752489127541,0.027133906926367166,0.023986884230197673,0.024165957919885083,0.056324578240566095,0.06594117553007382,0.04323558521383538
PLAU,0.0022627127845503267,-0.029180637202788462,-0.058622292654750024,-0.019975896453779198,0.06677551088958651,-0.02385012264641517,0.08671406671922109,0.05209010968671809
TGFB3,0.0391316912062261,-0.001717046573295323,-0.0035052841590165395,-0.00956975549112514,0.07150645914437061,-0.022793241676342998,-0.043867353526818434,-0.023538916927642338
APLN,0.015530854456674584,-0.05320382549555259,0.08625743355319605,0.08304003032076741,0.011642057401370164,0.0255130390589918,-0.025729298783708505,0.0034616482940401684
SHANK2,-0.031933256569208444,0.06195368755376543,0.08143666352372468,,-0.012127728840709532,0.07803338352385374,-0.008950717534777297,-0.03387229085994254
LTF,0.04316234961434103,-0.048605123074986,-0.017722975372745257,-0.01246847542768016,0.031245605473143753,-0.03423393388399824,0.0324612227127676,-0.09982102928158662
PYY,,,,,-0.0198212562953114,0.027328212056952753,-0.02691212178021463,-0.01729940495756169
PENK,0.07944119154600933,0.009622055128177858,,,,,-0.01930624053169538,-0.02075682607547831
CTF1,0.0033650637581322837,-0.05025934610212846,0.11316842610814595,0.001026333129327744,-0.011878644929465368,-0.01955473724102721,0.015666417432162533,0.056749036012421934
COL3A1,0.03122570311031274,-0.012380640145770358,0.07549124084498399,0.05104132498811141,0.05758236906700035,-0.012936878839556078,-0.04052447405664419,0.01716066020841525
S100A10,0.00474821773096919,-0.055333490197724086,0.0011436240989495163,0.022165950921685957,0.004168992062615682,0.017873546571120627,0.011502075059083329,-0.002149451819702235
FGF13,-0.013679886275014909,-0.02351078968967146,,,0.006767119342446202,-0.03463272676491983,-0.02663349332024242,-0.04642683881973841
SEMA4A,-0.020528484521985184,0.007518431614703804,-0.04054003147369617,0.10581019994252806,0.06515199861506608,0.042481297353646474,0.0935481536161822,-0.01961590967342526
EFNA4,0.032322424621469455,-0.03179828134570893,0.047221488783313885,-0.02118571738196858,0.0891341943244976,-0.02474195666621495,0.013870352491452168,-0.0513667420601116
HSPA8,-0.015147609176233092,0.04343353846998309,-0.0062745484737654865,-0.05358866311352249,0.08000521547463824,-0.03994951478912813,-0.017257948844844568,-0.04062198592509456
NPB,0.07731383107481168,0.013207384983055648,-0.03449402481535398,0.013029732678741343,-0.012803633689424018,0.03972856104756978,0.05608750595354732,-0.039290994459513146
ULBP1,0.031167009774024923,,-0.05122972840272483,-0.03580123274845358,-0.018289979922642467,-0.0154132937287511,-0.009470542313819526,-0.049210801825252566
SEMA3E,-0.061442544851708275,0.02221587582330253,0.006111941685345885,-0.040306239499843605,0.054757953032397944,-0.024810557665727217,0.032461298582571324,0.035318471033189136
FGF3,,,,,0.031940546708892056,-0.02931284722230535,,
ADAM9,-0.08633513465587316,-0.022099704524630493,0.10718834284209974,-0.08772357152185849,0.0640112876095917,0.038240052739379284,0.06553437730599274,0.07481446875798195
ASIP,-0.011619888711242853,-0.0139891170091751,0.02353072131713936,0.07787374280637138,0.08900963861557826,-0.018474532389815414,0.019458814418158013,0.07874129008924959
IBSP,-0.0047080944771857765,-0.004312358702681849,0.03845314105484583,0.044920619153345206,0.07506527109338224,0.011136795238247416,-0.009033936333471196,0.010584264185591712
FAT4,0.02396229285205025,-0.020726408574938474,0.04213414239820124,-0.08007130646135592,0.004440252055694411,-0.051398070178051584,0.0204570759047373,-0.013245369953837067
MDK,-0.04536942790991957,-0.0006792232495719654,0.06464180536413934,0.019281628754663813,0.11254995227031855,0.022950859562087554,0.06208011753577771,0.0638509194424272
BMP5,-0.019055715319165847,,,,0.02446133047484016,0.00037896955487607293,-0.010502260033981867,0.11757277778842214
CAMP,0.028830476591629985,,,,0.029644553543488054,-0.03602069644574754,-0.021091557415772916,-0.02374895583713933
HSPA1A,-0.044460003083310544,0.01439949482719012,-0.04219953103081429,0.08532296153309613,-0.05112597456991504,0.0704284502004051,-0.05746125457994904,-0.00658488607861383
SOST,,,,0.054857526056644824,,,,
SEMA3F,0.006362585039266522,0.05498459650439455,0.10056205834251683,0.0327055111790688,0.10275100933965185,-0.022197162251860303,0.03590937336299871,-0.030971199775359108
ARF6,0.0240684925292357,0.00017778523232687312,-0.07786090149805003,0.008582096796777938,-0.06547767248146306,-0.014576143209733085,0.0038667279964453667,0.024200843100431618
IL6,0.002664292746810338,0.04078326164267537,-0.052444060426313235,-0.07607504941461832,0.0782945540589675,-0.023416469483667303,0.03792117290663107,0.028641713697637385
CALM1,-0.016257256893023358,0.01011873651464846,-0.021910135381798822,-0.029444389971581903,-0.012422287919174387,-0.03555227390970053,0.002191490235526801,-0.0727947764356039
VIP,-0.019697421738613018,-0.03907600308655099,,,,,-0.022263987658635676,-0.028521487289444827
NMB,-0.02546788908091376,-0.05203324588707101,-0.030865330059549795,-0.011915160020304462,-0.032964637822108685,0.0832467107897574,0.015605154574186474,0.06705658270897139
CCL26,-0.03242445897679571,,-0.006144725218605487,-0.0730231890658631,0.00302300407595218,0.09597980779469507,0.016296230536397383,0.11661509761909507
FBLN1,-0.02545198106519101,-0.009547210352069287,0.04778409048966525,-0.027980776230735558,0.03686492981680005,0.01507655838543103,0.025170511271451368,0.020492506990364655
SAA1,-0.008846908090368024,0.007825765066100483,-0.06583446030313604,-0.053756563275887875,0.07035044070402541,-0.0011567434695310126,0.08502137880819859,-0.0627442438995286
MICB,0.004833984841078388,0.08119728566529599,-0.03211949311839153,-0.016548440053713268,0.008792853638063964,0.07989103534415591,0.03148518426734924,0.005393598747691431
MMP13,,,,0.08825800860682242,,,-0.01930623237551759,
F13A1,-0.008701682048473627,-0.031028453410124255,0.014918616916136555,,0.02355834258789744,-0.026452806795841458,0.06048833634042884,-0.03962923349313855
CXCL11,-0.04270596000384311,0.04220012332880106,0.06390973512392871,-0.005759180556013843,,,-0.003807588869736842,0.01892464894489272
COL5A2,-0.0380622006302319,-0.003725839005666076,0.1430025358407473,-0.0565882603872377,0.08499716282685386,0.04244577010547959,0.005616091639666801,0.03871563214619462
EFNA5,-0.028472292218306966,0.013818606672654287,0.029099092847300154,0.05760179506975335,0.04173587620570235,-0.019811991951361806,0.03286061797646018,-0.05972936997206685
AREG,-0.018321005065060333,-0.03848811529821723,,,0.07819120166000296,0.09501294562818675,0.013497654878009515,0.01127105260261209
EDIL3,0.03386717525344631,-0.03304026350362996,0.0945602517359523,0.047349815080282014,-0.02888454211197046,-0.02591789196903178,-0.006409826762345403,-0.029524756055517205
CD86,0.022627625251723783,-0.0339424112832299,-0.10680697401434901,-0.0006037852777349989,0.006161829571711789,0.02694354394110085,0.0056533265394163685,-0.012142423457275517
AHSG,,,0.14503701376572017,,,0.08972499217396253,,
WNT9B,-0.011446117308201659,,,,,,,
HRAS,-0.035129534545507664,0.10515219576187387,0.0005647923668018,-0.05019455807378832,-0.07979627629028802,-0.015139816056181758,0.06255927377995588,0.06027384732131403
C1QTNF5,,,-0.056805833110379726,0.015336209457227244,-0.0032586636788433255,0.025663345452612403,0.03824399034615637,0.08460888575217737
RLN1,,,-0.042672908804020214,,-0.015188940888824155,-0.01704022231709926,0.011638728698940302,
COL4A1,0.00434583341320774,0.017564829224468077,0.12635294530624808,0.07775038389716206,0.0676343649289207,0.012045662785709694,-0.04686788395506806,-0.004765855672572613
CCL3,-0.02982325692920833,-0.04697352901276117,-0.1674377932457585,-0.07877481538634595,0.10094640051118536,0.11421023270952531,0.03498546271155599,0.0040881520180709
BGN,-0.028795715656992436,-0.050238783026654785,0.04589906774718392,0.0003527732839708826,0.00809037335014236,0.006110164933430658,-0.036823169463495654,-0.031106005544423544
RETN,-0.014123063077141017,-0.030845244633606248,-0.10648908262047192,-0.039343664093066825,-0.025125238413677087,0.0744166655417572,0.006223353991509686,-0.02336925459978106
S100A9,0.010134676386287423,-0.05917513003681345,-0.12207869883442901,-0.051128598335691194,0.036633277216810894,0.042078178987429396,-0.0033527704870515602,-0.04699182223637519
HCRT,-0.020003798805917,-0.001654100027564867,0.09536987605324826,-0.06241104804544068,0.03083204389286344,-0.024545619150901362,0.005076626366929878,0.006944714066261405
FADD,-0.005656194378611939,0.011953229977962694,0.008718983077882055,0.11222449225082823,0.028436928943445905,0.02117317867329003,0.06518385516695369,0.026155263230983262
ACTR2,0.010258073408553343,0.02305424737348146,-0.03599820108777566,-0.05980294480821815,-0.023115812864540192,0.03296933199921257,-0.04263446529467498,-0.017446584131940713
BMP2,0.0195622361098141,-0.015169349134189176,-0.014553958524592195,-0.039784535213860064,0.006992068420035567,0.014737980858266404,0.09717653598190934,-0.007961379982439752
PDYN,0.050699689324409825,0.04079309098847693,,,0.03554956427667421,0.07293499554078232,,-0.05442100959044599
CD55,0.038094209816389536,-0.02856898488829721,0.021722531445872714,-0.032199226412536815,0.05996991514402065,0.049294775955730015,0.0028995188045311013,-0.05529925800892764
OSTN,-0.023668266431299975,,,,,,,0.014823671344030776
PDX1,,,,,0.014786699718885899,0.022086408262185286,,
CD6,0.039703677801470355,-0.02185077293074363,0.03304410222927128,-0.0419933343068712,-0.01780760299476991,,-0.007457576865972521,-0.03314006422646166
IL16,-0.030273930603795417,-0.02340087035951322,0.016970396574506767,-0.07295519688890975,0.029775916187355287,-0.06505004212650381,0.043752909588326144,0.007528614178063921
LAMA5,-0.00420908138731783,-0.026076132716674243,0.10047640059250762,-0.006635110393789033,0.027256739373233946,0.037899785203749085,-0.00036711177753730444,0.09723734855460026
RGMB,0.008259205043353288,-0.011149627808314163,-0.008674183321062153,-0.10196145434025766,-0.05863693177790296,-0.07006794372420093,0.008300133929432692,-0.029181810603107962
INSL5,-0.019591782037144886,,,-0.04405975845232158,,,-0.0264932549303161,
IL12A,0.01658260418191577,0.040388937374570284,-0.028305753156317795,0.07738621050988705,-0.007286393493874126,0.012188898241885604,-0.022014716134562372,0.12973413289938907
S100A8,-0.00882961787144997,-0.030656756948978615,-0.08437372546120811,-0.012776666136120345,0.056083666230335665,-0.01989844558349589,0.03955315105240882,0.038916702740945996
TAC3,0.03708152382025549,0.06224873703859348,,,-0.030770731819580104,0.03013302210357945,-0.017835465729137998,-0.018472304455673945
TAC4,-0.022097624038768165,,,0.12038671291013732,,,,
MFAP5,,0.0035413038389973785,,0.015615277843913953,-0.03938858231877083,-0.022581332510188984,0.006197578874217429,-0.06371577436241893
CXCL16,-0.027551939725271663,-0.013821686854378498,-0.03825683297247308,0.04298778179249493,-0.005698643594534744,-0.0007271060369138151,0.02297934277799779,-0.01983272755593551
AGRN,-0.04112048659483007,0.0526267959072379,0.07365762819374172,0.028565901567910893,0.07612450018625634,-0.014361551852590903,0.01434850042142926,0.025319702632250158
COL4A6,-0.015623720621261983,,0.0892246589620143,-0.07387644464312819,0.0727810814748342,-0.011052543845008892,0.04688310565334759,0.000897243430970267
FST,-0.02557805858248348,0.11573964117910776,-0.021638948989487077,-0.012211174556207453,0.02867708707840348,-0.034999616573500904,0.015307426796927408,0.039271297781349634
MEGF10,0.04406116139798474,-0.04079274820887175,-0.0022487144857944214,-0.08218957751101498,0.031169920016590844,-0.014512426330051698,0.05155882804297018,0.02329886218415103
C1QB,-0.04548637700502395,-0.05448854975716,-0.08646609314108952,-0.08629424410793579,0.05897773524490635,-0.032109927521552534,0.0775723211546175,0.07828185112434698
HLA-B,0.002121933601224398,-0.03798967486039478,0.013826199380420004,0.05192791213050165,0.04301322499720248,0.02302478635592717,0.03161890832381099,-0.03868237802062741
PDGFA,-0.04425294981607633,-0.11347619078757219,-0.0691190337332664,0.010112973054723461,0.030580458420940648,-0.02369593221750884,-0.014004475055176826,-0.046882638211081816
LAMA3,0.08493916547142016,0.057254884505425416,,-0.025395735847876216,,-0.013415306747464991,-0.029059970711214276,-0.007957605305350345
DKK1,,0.024338678282380167,-0.024314791113483735,0.043976222107176555,0.06080854102800057,0.09029362698145604,0.0709809094061042,0.059744081917282754
INHBA,0.1541805675165802,-0.017630762657257125,0.07298875901831617,0.07013729374207976,-0.04837132740386456,0.039433854896199556,0.011189404781593304,0.013507430018749315
LEP,,,,,,,-0.015403998416742884,
IL7,-0.01894686539158061,-0.019104672785489617,,-0.005956451001264209,0.0013863519497662351,-0.025595095221520585,0.045519004585024836,0.004912106028495274
FABP5,0.0047659073587518344,-0.02340419325542212,-0.017771614559349183,-0.02239611754868317,0.012659664988381359,-0.048006530016961604,0.08745222957736504,0.0631797890964119
CCL4,0.002316561274647607,-0.0536674286337029,-0.045965680537223726,-0.037939151362614984,0.02889281499767537,0.046060388314169934,0.01754752388644101,0.046984704598738505
FBN1,-0.02060458426699775,0.04414178028642606,0.11387642621075765,0.03973862048894516,0.07438553762498008,0.007182918280781294,0.014480157640461322,0.004830571866165815
TCTN1,0.003981974064180661,-0.052869489540015385,0.026999943763790887,-0.048894685825166165,0.04149946529667895,-0.02560571057784279,0.03726535861758038,-0.017181039032995192
NCR3LG1,,,,,-0.024144479434064246,-0.020199235403791326,,-0.021381967584182617
BMP7,0.052653025095647,-0.009055132135052121,-0.018937299880120936,0.06964027748239428,0.03218421143251228,-0.0010954587658561943,0.03377626059103494,0.01657765724194623
NLGN2,0.014542721073914784,0.016863264317207652,0.06609621358898156,-0.026461981827071,0.03304476955137646,-0.0259971341512116,0.0367311393953613,0.0030887218245851905
CCL25,0.01122105305259606,,0.09374496159190138,,0.011691968575367574,-0.005620061768848367,0.044846159807928714,-0.021994956665363198
NPNT,-0.028660931369841543,0.03974722936912354,0.010716751259038293,-0.08761204874412402,0.06405773776734636,-0.025271396499274564,0.027808537840351383,0.030920878687530642
KITLG,0.03373168074578818,0.042961747406988104,0.06395871185265577,-0.0342872359206847,0.11399598080586763,0.032473399023332766,0.048338886733509535,0.043805123501571126
MADCAM1,0.023469143745570114,0.05966291485426724,0.13138412520585324,-0.06894202316114748,0.07702560726538647,-0.015751067353810287,0.0032290470411467224,-0.0032388734426852706
F12,0.0046926520264852275,0.053403885968424956,0.0491176312662397,-0.06060457662686216,0.02442900141406742,-0.06751928061303186,0.057202564505576904,0.09423844673234727
S100B,-0.005656371092156228,-0.008791422542663529,-0.03434143751247403,-0.07123066732506958,0.04327054070668538,-0.03388951618541441,0.06293883854903819,0.05978509615426331
IL27,-0.024725343834997,,-0.013920961046972548,,,-0.01910481393081235,-0.0274622060589451,-0.01827906381169706
CD99,-0.00027075944856908447,-0.040200984822764387,0.04631447401151114,-0.043203469104952825,0.07363826487269687,0.03946003808472615,0.014531881442948672,0.05145364320719292
PDGFB,0.011977616272305484,-0.009609078983590176,0.14855439079433444,0.10009461753733877,0.04546707363641299,0.06941394166593244,8.686253289164097e-06,0.0378956660380225
CLEC2D,-0.01864653039222524,-0.04393844250091816,0.1014941905445956,0.052503887386166695,0.042065252266512226,0.0533629835393286,0.039863855416588836,0.0483119878680923
F8,-0.03781213265878643,-0.05671081311939354,0.004717604057756098,0.0386602660743158,0.0015454653524952621,0.06572188801917071,0.04950306399075346,0.05999495905044481
