,MGH258,UKF243,UKF255,UKF259,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk
GNAI2,0.01275720564465252,0.05772085564154622,-0.025594348463443158,-0.0835588885035894,-0.007040270982925136,-0.020192028996381117,-0.03480880282692688,-0.01769789454442888,-0.02927150292961063,0.0812072136791363,-0.08508967639654777
HDC,,,,,,,-0.023085423268952125,,,-0.041566739412649295,
COL11A1,-0.02700072013905203,,0.05411016000509282,0.004785172730421906,0.03846471515301669,-0.02466617098765888,-0.02614272380972163,0.05609383497262515,0.015191209750052411,,0.0788641653047941
NUCB2,0.05877402524251817,-0.011903841868645659,0.019214720917996343,-0.004904583965063906,0.008822468555014801,-0.035137842721216214,0.012380996509810943,0.004142289913803829,-0.014800894905588146,-0.03211585541164416,-0.0006455393871508634
CXCL1,,0.0060964996291955455,-0.02452769705493535,0.030586437741142267,,0.08941059051541499,-0.01725674956730518,-0.04061845121662853,-0.020382224836066203,-0.07255464805762442,0.02448463188468179
VCAN,0.0039704469597267615,0.0414863394685691,-0.06838771857574394,-0.043263386045991864,0.047405819393385486,-0.011492927174368974,-0.020359694879313116,-0.03296873300917658,0.04667072808766077,-0.026612677621610945,-0.015048133903206347
MMP7,,-0.047105270625000806,,-0.028063611930358803,-0.002015964004238939,0.12643469279587682,-0.03333630172278834,-0.034743597690757966,0.006003522636924618,,0.02629526169131022
PTPN6,-0.062314367866575474,-0.0050734948297762915,-0.0606984882982513,-0.02343198935568156,0.010267515011402226,0.010751088690438396,-0.010174626209171254,-0.008545147701043943,0.04782190072008749,0.028749243483612134,-0.026235095577904797
PTGS2,-0.005742363937105796,-0.011476420935301773,0.09447004561377687,0.05097082610347483,0.0641452169651302,-0.05211166582780122,-0.004521194282840361,0.02011560119091216,0.0652728451699328,-0.027270080777317598,0.005018763452956949
XCL1,-0.02093645363721937,,,0.003923546924177084,,0.0665407115078016,,-0.03147464976529702,,,
CD58,-0.008471555376135476,0.06899947754136093,0.06879252757042649,-0.021860074617891585,0.04610079133280312,-0.03567717984719472,-0.03682300351180086,-0.04035929559672609,0.06580150941042455,0.05848840151096468,0.01931805348888563
TNFSF14,-0.03424866670950373,-0.008824711026498197,-0.06559783523496025,-0.017544668549607914,,0.0037078765971536023,-0.016855303429528904,,,,-0.024675182821691264
CNTN4,,0.04587983941787379,-0.010375041918656196,0.004207762677447608,0.03444987405406483,0.11061462772203647,-0.01787982960870002,,-0.013490750500535192,,0.021574404155975613
NTF4,,,,-0.019428129855180006,,,,,,,
INSL3,,,,-0.014116019222353521,,0.046615785557924956,,,,,0.0676025670335337
BTLA,,,,-0.009076030666190062,,,-0.021524798973704858,,,,
MFNG,0.05007508387677523,0.02549374534769167,-0.051860317130941434,0.05476196357011917,-0.0027149338966224812,0.017917263473334562,0.058648185348912814,-0.03394652374175834,0.0655986791176301,0.050515371766474686,0.0183856233007089
ICAM1,0.030676282739112524,0.009242311431500151,-0.048787206435326684,-0.0029542314875351,0.031331365046043495,-0.039838714981485834,-0.012596927503589907,0.00658927650647468,0.0454145941333622,-0.04437993235220522,0.01541064293093205
PROS1,0.054728041769994386,0.035717643099163275,0.039816664930625044,-0.03219521736476942,0.011097017562326221,0.013124998467994206,-0.007480746627979385,0.011410056178523429,-0.011232065826752997,0.042636484575369546,-0.009766940254893018
CLCF1,-0.004849073343441498,-0.02343455394867597,-0.014393104062407977,0.032407854521311494,-0.0005188125227150455,-0.005216381492114109,0.011452805816379495,-0.058902035769071555,0.010800363379987583,0.04781604967667881,0.015051107501229
PSAP,-0.02432320817349144,0.02768535348577895,-0.09123339395214283,-0.05858811043855513,-0.059625833560428505,0.03567065365853012,-0.0524300624875227,-0.03340675826519453,-0.025949511963488728,0.0686313580536891,0.06047837810570012
EFEMP1,0.008180725476986044,-0.022631979531178268,0.046817904823443696,-0.0036570598465475567,0.005863780022956535,0.018849603019866726,-0.08182249740230099,-0.02812769439207675,0.022029028026957744,0.0423030111848853,0.03836376392585256
C1QTNF1,0.001339279176064413,0.06584767646507284,-0.009234928026574066,-0.01072738373167092,0.05449748827802188,0.0013658052914850734,-0.013157266384316768,0.018240741607280276,0.09419104562996566,0.09551164683893004,0.010211998006470104
ALB,0.045781417733994585,0.013712443440787763,,0.05470769728400077,-0.019832426455409634,-0.01498484086717363,-0.019144064732489863,-0.015977960110691178,0.009448973019350847,0.06358298340199253,0.01509932611376786
CCL13,,,,,,,,0.03732983620045356,,,-0.018317152975970353
EFNA3,-0.022700297737481015,0.014133867696163187,-0.02605364148423098,0.042408582664672276,-0.017882118371668993,-0.006441118955002562,-0.0255845662396708,0.0838248017034832,0.06112681136484807,0.09808580210304142,0.060689294914340684
DRAXIN,0.1692354391809305,0.05539571104261077,0.03222632830998497,0.004626800824777667,0.015174255886962749,-0.06508410839465992,-0.015371744545765805,-0.028934526466317764,0.00011537032182591031,0.07628079481425108,0.03231341568494452
RAET1L,,,,,,,-0.018411123525025812,,,,
NPTX2,-0.036600164777449935,-0.006358856944502926,-0.04169249553722104,0.004493912239190432,-0.052944010011024514,0.07741872264564668,-0.006212213036071546,-0.036794880113871345,0.10777717582018895,,-0.0143261548585383
FGF11,-0.013912851454998893,0.033885901971901215,-0.016614783606245957,0.02262558677498458,0.04626482068199712,-0.007625691907455928,-0.034841546718667855,0.03054362547088139,0.05723855361674579,0.016455261789083114,0.006023390103022169
CD59,0.029102464103178023,0.05149072096602149,-0.02300103089751705,-0.03347703375908651,-0.00530829658524248,0.0672655158859563,-0.001191131447323993,0.010320889281961471,-0.026673238380565838,0.02396790306802291,0.012163668923942269
COL9A2,-0.06866159778729708,-0.01868650460097037,-0.09226336090731165,0.019200222250265575,0.0011458620859221378,-0.018596909302352325,-0.04489737044605745,-0.007867227238937163,0.01678981898738706,0.06996807328982589,0.0013767574890845295
DLL3,0.0008339291393604696,-0.008300806185803197,-0.09152427684764168,-0.0782172865772353,0.03187026411238941,0.04383834207599159,0.01422945637254051,-0.020474471829633925,-0.031189625848359846,-0.03421831882265455,0.04618286677716348
FGF5,,,,,,,,-0.019156852076486316,,,
LIN7C,-0.050357882823086536,0.04788051166420348,-0.0026900395239429784,-0.004798212239527049,0.017354556528050555,0.007445586614457277,0.03355831403487807,0.06385275088261617,0.01785423925520703,-0.01363508743951008,-0.02596891628457437
GDF7,-0.021686075371710734,-0.034543883772642385,,-0.025187099475556127,0.12079183854052086,0.04405446959718856,-0.016855302774531785,,,,
PSPN,-0.02421817133933201,0.009510508684935566,0.009997977987336534,0.007737035774849159,-0.008472010602751318,-0.010161283751066678,-0.04948586382365197,0.05332645009585802,-0.0037243570570675887,0.10793650170515871,-0.07030579019661186
ANGPT1,-0.04316715666451983,-0.03263711008913358,0.045551898447585684,-0.03226931846958337,-0.03413694274627665,0.07688312630631086,-0.005177138762154964,-0.04983984517398903,-0.0238107222932575,-0.06046060830625715,-0.018096557588863853
PNOC,-0.03062524689602638,-0.011203086152531485,-0.05034568846200031,-0.03353162136469312,-0.012579026135703837,0.07029716781654805,-0.054281747282829584,-0.015977960110691178,-0.02972798712014578,,
L1CAM,-0.032564985038463105,0.06869099428183482,0.010788834004882416,0.021693862167092067,0.08816912025323626,0.04947901703974537,0.011657727534052533,-0.026164588006877248,-0.03666685247936231,0.05824524667670019,0.02665921718787264
APOA1,-0.0025539445080906523,0.038860781508960884,-0.01422334492833967,0.0323039862008891,0.030526845824507313,-0.017873221066865643,0.04997011782582809,-0.008428593714609564,0.00578573231859554,0.04068627601442401,0.036218791551062286
PSEN1,-0.061267390183549424,0.007021068814168015,0.031003002117719426,-0.03537589938423781,0.0027172088076985635,0.00411433349135949,0.02339056554701808,-0.049286372058617176,-0.007861405487551832,0.00577122857691315,0.023369750410695847
CALM2,-0.024941808731084113,-0.009372650721330167,-0.039838842983807805,-0.04953986641991792,0.0004157175329764879,0.04658668181119529,-0.006408219054435348,-0.025610136074408315,-0.04508097090893198,0.0027965244592572935,0.07514772612694065
CLEC2B,-0.03471286061155623,-0.026584401853250263,0.10419511437591387,0.08479337255190951,0.00957627995412085,-0.013525578885095957,-0.02388818787022603,0.04915743780949606,-0.018688734531865595,-0.059535063230789144,0.07910959300912926
NTNG1,0.03766404244020696,-0.030652196743096768,,0.044920818525594854,-0.00804551976185169,0.02678791827724997,0.028190450689149875,-0.026183263292027647,-0.013593143688466843,-0.03224356334325168,-0.0077987419322984195
LRIG1,-0.019620066185650157,0.040976615771194096,-0.13102283682200477,-0.037604921483958026,-0.05974903827840786,-0.04083450356629249,-0.00933205603438132,0.0318817814142003,-0.009639008370248368,-0.07229962550458378,0.02343655873505894
CPAMD8,-0.019081885215734316,,,0.0005352006420067675,0.006764258599622869,0.021063353224075838,0.006166014124989595,,0.010862607065829411,0.048790635018431235,
GHRL,-4.3661959791038815e-05,,,-0.004647538341949163,-0.021083449711571813,-0.026694732350489914,-0.015371744545765805,,0.01640361102527369,-0.034882844487887255,
NPY,0.03988179074708051,-0.014330371577190424,-0.023016553141629207,-0.025500806888708333,0.008284236746900578,0.07654874534273642,0.025277205680962863,,-0.06487308954695348,,0.0031722977082820256
MMP2,-0.04353614824967987,0.0321911812181897,-0.03924606134853724,-0.049161143400981225,0.05136364596752918,-0.02785332056810028,-0.023639669924608735,-0.018588728994561234,0.0029331331758683595,0.03508469465676201,0.039547543640627354
LHB,,,,-0.014541592573661666,,,,,,,
PPY,,,,-0.025312671568953053,,-0.011126958961717432,,-0.014778900608083071,,,0.07283253441884698
ALKAL2,-0.028575280130733433,0.006556544828073877,,0.006282227090879519,0.048316045375499446,0.0944021827208944,0.0025751160150941947,0.04037966571338975,0.02378314653613296,,-0.013698416976202535
CSF1,-0.0445793290996035,0.0020443674699940715,-0.0350286018082131,-0.00038705887735823594,0.0427166131409071,-0.05091552301537341,-0.04179335138221809,0.019137687821536162,0.05034136288026704,0.004139282860746275,0.023666027141748414
SEMA4C,-0.053844959997071666,-0.023857136449675777,-0.0389169688798912,-0.035001743794233355,0.05616608026651736,-0.0018148602424888042,0.01889993529994371,-0.022369494715374093,0.039117830810181796,0.026768535893380085,-0.022602210859033595
ICAM2,-0.007938286624643012,0.029485444818108924,-0.04974660359652912,-0.02700846946933936,0.039494548987382826,0.001614583125765204,-0.05085166581149115,-0.012757128293569793,-0.017289704707589906,0.005773858820038986,-0.021482180572105457
SYTL3,-0.015301789197992874,0.0007495965703511958,-0.03667314463603819,-0.008655792222277874,0.040744156936776334,0.0021342522618481275,-0.03462981202414238,0.01590021709331746,0.09343638630020801,0.11892841658630336,0.043765998067434836
IL1A,-0.022172843942032523,-0.008994989538410445,0.021977895649678027,0.01896484049709952,-0.02832928827589491,-0.030787199341576515,-0.036142506371351336,,-0.017076272887597593,0.05810049270545575,0.003851987920310868
HLA-G,,0.023044201342775066,,0.022691886637621526,-0.015301058419460549,,,,,0.06874610509098701,0.03754893197967348
PGF,0.04177047717329164,0.021417614071693916,0.059898764066813964,-0.012819317905443934,0.043917754624644416,0.005064741883626676,-0.02779481403354841,0.011603031002695857,0.0385984773166984,0.01194973591307039,-0.0026139396933312306
LGALS8,0.03968497666879226,-0.018657478354089225,0.032704150842463545,-0.016546728632607813,0.08949187203763065,0.04017891734288508,-0.015728191944747612,0.027240960697339858,0.030918970358219985,0.034253412107133306,-0.02068445166632314
DKK3,-0.003324403457541166,0.00016611012836119992,-0.05335444573683597,-0.05970116003335427,-0.04569589103931398,-0.04960354968498477,-0.024982556064148502,0.03102207659170696,-0.05856364543541137,0.005931759945755067,0.04472326105260987
COL16A1,0.061893847629439155,0.020730532222513556,-0.06187123060312104,-0.03240272553862015,0.008221045001480458,-0.03694175743903973,-0.03589930262988822,-0.025088734282054614,0.05547465904473218,-0.02938399888335083,0.054050315568824024
TPH1,-0.0071818114582251815,0.13228970103920684,-0.03418018738598095,-0.02794893266308429,-0.016213605136966396,-0.02573432120835387,,,0.09340626042391188,0.017201221430849276,0.019423916087038664
TNC,0.003211891962393563,0.06248846602537737,0.02455771059801395,0.06639824151370066,0.03092035349427852,-0.04927171682934297,-0.03481335967681213,-0.015406118187746079,0.06532472535155981,0.018133606687087626,0.035688962785963826
TNFSF9,-0.019081876159161126,-0.006856741148751702,0.09613558700219925,-0.025187101169787493,-0.013043917598364018,-0.0011210565466112236,-0.025675455639284566,0.0352324231520602,-0.030676673706518658,-0.009549835741413134,0.025979866614706172
C4A,,,,-0.017239901811465,,-0.013190451735254799,,-0.017525901094001067,-0.015893924933776758,,-0.020392776585249746
CNTN2,-0.019416804876476238,0.03592676912025524,-0.03192318556423999,-0.035169781220350076,0.023167178673600963,0.0013343553237211052,0.01330443213870252,-0.018557133219439192,0.018386095564021192,0.06154750053201738,0.004968281620964332
F7,,,,,-0.014081562328114612,,,-0.015977962352797612,,,0.04190248215996091
LUM,0.008852882464944332,0.042813975049792216,-0.05780031273900971,-0.03364718906515693,0.0294706743533341,-0.026254997145905956,-0.026428295699071278,0.02575053119599299,0.0077956755074051086,0.04265827804260803,0.05767617890819738
IZUMO1,-0.018233337159140068,,,,,,,,,,
BTC,,,,0.005661307908230863,,,0.03625994373731144,,,-0.0007230875604835482,0.026821583330307607
APOC1,-0.016921616383964364,-0.04815712109741436,-0.0447671562321691,-0.006411333856647004,-0.015347824795157396,-0.019339934774141684,0.00905913356447499,-0.04156024143450652,-0.04670886261010453,-0.023182235188119377,-0.03528297904917559
PKM,-0.01728029740142104,0.03732498416348393,0.09913890198444929,0.041866480803323926,0.011609213342622948,-0.011717109513106483,0.07076395475363587,0.04674565892823918,0.06394943712385534,0.10804010792566603,0.0301304940399484
TNF,,0.02082903203417403,,-0.0062593519207509605,-0.03459445121328127,-0.030093072700483486,-0.022473150802160412,-0.02274485488685883,-0.0016710901312695032,-0.025857958616534792,0.005331113278053197
GNAS,0.05833963083827455,0.013976105937678002,0.035930482164571086,-0.06581124449229916,-0.02373891867372976,-0.010631824254774639,0.0201616605970116,0.009431995652803705,0.11858497077661277,-0.03191669804243261,-0.0681927738696472
BMP8B,0.02082823813177837,-0.003540127498061668,-0.0337387298224055,-0.022266210591754546,0.010599667513482836,-0.03425911617137504,-0.014921941137703025,-0.01525201453637003,0.0069263086037144135,0.00038148093172954433,0.04093943208112742
LIPH,,-0.010400504932077259,0.01680784537665715,-0.021840693146203512,,-0.010635109926214557,,,,,-0.01831715971257363
CCL28,,-0.03454385345042952,,,-0.017617736267197648,-0.016376319701564546,-0.01764950548613996,,0.07829217553651562,,
PTPN11,0.08299556499425133,-0.047268381300351874,-0.019860599795970924,-0.02830604895762515,0.04860703131978794,0.02781263424076358,-0.027621947918373205,0.07844652094475142,0.05227014702265157,-0.059030623951347075,-0.04679236456238085
ADAM12,-0.06669217770215696,0.07404759405660187,-0.07710954211017043,-0.013400873281554634,0.003376586193742966,-0.06023463838470875,-0.017057149863093438,-0.009308660058928518,0.06262981466277084,-0.042505428850083286,-0.04731497624964195
EPO,,0.03503813507874698,,0.029433826474717106,,-0.011126959447411388,,0.09073255521012864,0.16864940964140115,-0.049780252844167296,0.024331732016008488
EDN3,0.04482954837569215,0.06049644238047723,0.041719452582904805,-0.02771833805162645,-0.020197116485270016,-0.017246238363658295,0.03288120604700237,,-0.01826761660404482,,0.04489013836180568
CCL22,,,,,,0.05549136924601086,,,,,-0.022514481891633138
CCL2,-0.033613288801349284,-0.020774498978661658,0.036887863154162974,0.07986339524336643,0.006138513429771698,-0.007146219730755632,-0.010070761564203773,-0.028071188682927517,0.05449948442857507,0.0249348633034343,0.008462553422486589
DSCAM,-0.04441722387515306,-0.03052921370595194,-0.05613087644749621,-0.026451214340026986,0.05863949004926491,0.011015435196754124,-0.011169155057639648,-0.02137362922931924,0.03411440906664478,-0.0655801693742987,-0.0031942311475828444
ANG,0.01421638083213593,0.008847174136743683,0.07865216378437066,0.05125565407963476,0.06860427240041916,-0.022866663190018725,-0.012413533174466748,0.09759653578612965,0.0913178437160082,0.09796074011121092,0.06485574195798872
FBLN2,0.047279342799453124,0.054857563266610655,-0.03363316930767942,0.037708128418984695,0.009351404055890964,0.056157987493571225,-0.03524154647737155,0.0035300615062320508,0.041345429496252875,,0.047689881598158824
VTN,,-0.044719094340697395,0.008952330765265698,-0.0068366252951534276,-0.016213599835102895,-0.018280344791406385,-0.011181614089973566,,-0.015024261549422312,0.105781818984932,0.10929720283190504
VEGFA,-0.055375057821568575,0.03506928057808946,0.10002459332526467,0.10000436810694384,0.016295894799761432,-0.07714163797925024,0.009169972705689181,0.0735077875893057,0.09135147706383129,0.04971376535520324,0.045572848566190066
F10,,,,,-0.02819508175520068,0.010719309763296492,-0.02536570965600054,0.1522217582938257,,-0.032791523865003516,
SERPINA1,0.0345903029632029,0.031352272265727975,-0.05792125358268764,0.012836173083769812,-0.019116142844670333,-0.010591594945302025,0.009422656977306081,-0.0433904168122582,0.006646599987477575,-0.0027057404315910362,0.006084376142990227
VWF,0.07362194743171051,0.0054813864643863805,-0.07317287422898429,-0.06542465129224397,0.0021916797815438017,-0.012449575043392409,-0.006695580880338333,-0.049650619702528376,-0.060523020580715334,0.050667469609078655,0.048882744461214385
GDNF,,,0.05390216617092553,-0.01811092013535315,-0.025237096799816797,,,0.012572918612449637,0.01931104880723477,-0.04783262186526061,0.02297847171325946
VASP,-0.01859456615915669,-0.08047198730717212,-0.09006834539274722,-0.005969667344574704,0.01684364221792592,0.041983002794829076,-0.046010550878219855,0.05309616129935513,-0.0015287743633627998,0.024653017430137796,-0.004619666759015573
ADAM15,0.01982995894546016,0.012002233403667876,0.05162971978528247,-0.021626353812809546,0.023350127532569737,-0.027331014617974266,-0.022961411431182188,0.05507659064504684,-0.0014714574437050519,-0.06673584789990311,-0.019966767085663514
WNT2,,-0.040166963069668715,-0.011441442760019942,,0.041741988404975776,,-0.020024687653662998,,-0.016921178035997374,,-0.02467517163918339
CALCB,,-0.04204087394989841,-0.006049487976624147,,0.006759669077743904,,,,,,-0.02159528839570417
OLFM2,-0.08506896948863873,0.01878647699063359,-0.08272106163354453,-0.07921373430657938,0.02437955088122868,0.02234597142501002,-0.06063561570197493,0.01275385858165758,0.04972433655744709,0.0835306759053085,-0.006422671990487761
MFAP2,-0.04553540621549961,0.07065129770552965,,0.02231980599249444,0.05319140068329785,-0.029221523789009708,-0.03543855983269713,-0.01614402305365398,-0.01761259325911416,-0.006471070922245831,0.0399860114672694
HLA-C,0.02146151102173525,0.049822496773762055,-0.09441426764408217,0.02379600779421157,0.026161058726127884,-0.0037369638165739233,-0.023746559999264616,0.02978744067728879,0.04601004627946655,0.08228325359776524,0.06898531345679841
THBS1,-0.04141890005011944,0.02971026037551127,-0.02344602048804582,-0.02126147926815941,0.023726918121036295,-0.0677856318645512,-0.058529492439062226,0.017543375756575275,-0.040558782923884755,-0.04771512556118385,-0.027829631801099104
HSPA4,-0.007189315607531601,-0.05479566997977626,0.0259507618689997,0.015163820538342964,0.020277408037249346,0.01916358238563644,0.012916682119659075,0.001707358253312564,0.016505253664872162,-0.09230080572169752,-0.04996474381830747
LMAN1,-0.029734745778827974,-0.016684812149669305,0.07175678508879552,0.06010824355477794,-0.010503423432053125,-0.019020466957358945,-0.07341629309754774,0.0450093662819097,0.02690807458167324,0.000716564178525641,-0.01412690926140431
LYPD3,,,-0.0007811258044771301,-0.016325111794805676,0.05377839432077212,-0.015578638221736867,0.08724702352344153,-0.0005529725324601995,,-0.031234538232845548,0.11612115944079483
APOE,0.054186726838390896,-0.028638047587751344,-0.052710924209936234,-0.10136141874253518,-0.03983878299651405,0.024295508343143674,-0.007898127739511974,0.013242912510243437,-0.08842383006057809,0.0721120644678905,-0.066966051188906
SOSTDC1,-0.019081883630833078,0.04258261587783019,,,0.042212801009666144,0.09215738678511318,0.04751869436334004,,-0.027493818598404746,,0.0863839636912067
ANXA1,0.00480712620116275,0.05841553276704038,0.05032889270374169,0.02362928080129843,0.01716983620186887,-0.006647764188078809,-0.00396906487389598,0.03643990956491038,0.052061460969702926,0.04355878100275448,0.024043536214459642
WNT2B,0.02009962121471359,0.014346337060282838,-0.0032136535196414244,-0.04539067610010762,0.08536349003895442,-0.03976174182073881,-0.03322663567529958,-0.024981359900313957,0.05043286236788566,0.08036284316366112,-0.03497190982367258
AMH,,0.009816533332849157,-0.03232114212184869,0.027471680142764677,-0.029513897097696574,-0.01603894875743544,-0.019851497903257784,-0.0015346199484630764,0.027687602159738176,0.006467570540950181,-0.033142603780906436
GDF10,,-0.039199757445786375,,,0.0009838942401904078,-0.014984840448730411,-0.04096471870357167,,0.018675829619262115,-0.031687197098580845,0.09924707655664933
EFNB3,-0.00045823615270606415,0.028223869034258553,-0.03639664270796058,0.005086891295817387,-0.02099470399452286,0.04752025253514256,-0.01103603090379086,0.024986236804493828,0.016806058912640462,0.10478863678473499,0.03892288482429129
LTB,-0.021358831365885667,-0.03498442997202072,,0.09369561724585783,-0.016867251492194604,-0.019360049724120088,0.015590298749259126,-0.0015473989278079838,-0.03360635434084109,0.008913188326857228,0.026526445727607175
ANGPT2,0.041289554996482854,0.017037117849286375,-0.04679161167551509,-0.0361666266267629,0.06186296837241952,-0.0515984419047719,0.003849904636886076,0.013072875217338778,0.01654852018891815,-0.04719865485300135,0.044169744979099576
ADAM17,-0.047207852031406795,-0.04304754818918159,0.02218241464906546,-0.03163066154805302,-0.042285407748712964,0.005003497942023145,-0.04851853674162294,0.030049494604456082,0.08568172381884681,0.011001949784215474,0.006517276049431423
LRPAP1,-0.04185170660414904,0.12423537059238669,-0.07314707077044973,-0.053260205248629726,0.005395587197027189,0.037691009991225155,-0.05166219890011926,0.03081696524734174,0.02455898426533762,0.030059218199555333,0.004514544799993887
NID1,-0.01981942713372553,0.04426053688937128,-0.007289416639958706,-0.06320195347420238,0.02901596602759565,-0.051965311892789745,-0.012861759686812642,-0.003210338152740154,0.04070875409773049,0.017177792233967367,-0.03041660308623819
MST1,0.12497008352511557,0.1663060857611955,-0.0075654700196587975,0.029782078956222487,0.027973542636396148,-0.0069601119098189924,-0.018386940913706344,0.06314311009096853,0.015977566624210376,0.019651792209296484,0.019697234391637817
CCL14,,,,,,,,0.04582837708810951,,,
IL13,,,,,,,,,-0.02120563402342022,,
DCN,-0.004635027385043176,-0.041093201599010254,-0.06669822413071305,-0.005285531246579607,-0.01858065611449269,-0.023461800769515612,-0.07223886802684873,0.0009924727098780386,0.004559558226530168,0.05616127552098831,0.03258007348630875
IGFL2,,,,,,-0.013190453130965056,,,,,
COL7A1,-0.030805809898596274,0.027293589834666405,0.004442019491272807,0.004513847161142136,-0.041031132863126166,-0.0246383650672613,0.01808088412695284,0.008496442952109792,0.04782754628584493,-0.021636101864003287,0.05569584826123506
CALR,0.0010844992748216095,-0.03642783958152674,-0.016520247273197963,-0.05411224469598543,-0.01515041592331343,-0.030815306962411367,-0.031095109041383684,-0.02194799162354827,0.09677235492067848,0.015611484934626049,-0.01674529894114268
PIGA,-0.011626611602755941,0.02257975717818557,0.028430920490617073,-0.022989768038841882,-0.044730990480899784,-0.02941701968284548,-0.016773934247170465,0.0300397293702326,0.017268600320530486,0.02738803557594842,0.010517518076106328
CD200,0.012905056611611008,-0.04665743121256223,-0.0400605323287299,0.007813005080809524,-0.0212132014133044,0.03674389038083089,0.004006812315063319,-0.0485699764536431,-0.02969467839251109,0.04902282840408464,-0.026289760142373064
GRP,,,,,-0.021937009274141567,-0.02047977458433094,0.05474056800488846,,-0.01826761935345738,,
CDH1,-0.01416213538023775,,,-0.014651565310179292,-0.02538470869308995,0.013879221313039026,,,0.061875547758992726,0.05824600069786677,0.06458604680507558
LPL,0.012281162722052536,0.06457043350036541,0.02750510736380408,-0.006748715323473894,0.057310854475897226,-0.06753443798238642,0.03384766630284146,-0.016822552381883186,0.03261132521614724,0.023644599637195948,0.06284855365509594
SEMA5A,0.1198594540758546,0.03291110350381268,-0.037779951809928686,0.027606324406187963,0.0218007241118888,-0.00216140618294041,0.018314326696182544,0.01795797187694495,0.0557050255934849,-0.012458491004404706,0.01588270693240512
SEMA7A,0.05463890772169551,0.009172937715929303,-0.026519479525791766,0.004693636260083865,0.03105587217142493,-0.040532072292849664,0.04902669615818695,-0.006816297711404435,0.059785143015737584,0.048981698626859124,-0.02820851661800138
SEMA4G,-0.02614662469489352,0.024594257065019835,-0.014413992779086065,-0.02942630216259567,0.01238352552101525,0.019378194567189713,0.02588203026083536,-0.012455265282850474,-0.004656073718628138,-0.0779477015018953,0.05177160228915704
SEMA3B,-0.028943083120067208,0.04751324165144389,0.04790268788001846,-0.019121301447028782,-0.01783213911778793,0.0018986364565682255,-0.014457448059316758,0.021786244986213246,-0.02847712669808052,0.03381382575998738,0.052757312837817996
RPH3A,0.05793798280979517,0.01609631618947417,-0.04792347155308005,-0.010009396279359366,0.0441099696617031,0.0937220358373778,-0.03281048480237072,,0.0034564899942102463,,0.010702476858453172
JAG2,0.0639669814122232,0.033528067969226416,-0.06821415514395633,0.003479848280852116,0.09034167693477733,0.07370185464008161,-0.04136641484529431,0.027698194329429087,-0.036430197488854205,-0.025587289345610623,0.045282554757126926
CGN,0.006152862626528353,0.03389194022163383,-0.06826636864517442,0.04121212010153487,0.02997003668338008,-0.031057991898764434,-0.018596915696528483,,0.02562720373909981,-0.037478929496165936,0.10765767728923889
GDF15,0.027744720239235913,0.056338077907399475,0.007153136069692494,0.057739040578783984,0.0017673164882057069,-0.050773784309236826,,-0.027712482219194763,0.047361564940744096,-0.03629475270201564,0.055496309304002366
SEMA4F,0.010978908998044283,0.05186724530457368,-0.002751246469298077,0.01103584964915225,-0.0033713454141369066,0.03003342857343521,-0.021686650042934737,0.027816083834112992,0.011770939140944485,0.022476102230146292,0.011171712583094946
NXPH1,0.06196353139105282,0.004000753006117957,-0.011031103882889828,0.027391969505848966,0.014135306503633293,-0.004445835321558361,-0.04521641448207287,,0.014871788998593725,0.10585085758669707,0.010976841967848103
ARF1,0.05288214937667769,-0.023324922927600425,0.08227026065099734,0.027430920804967413,0.0029900453958226214,0.012469066008417157,-0.03645940061801757,-0.05881264472309442,0.00404814047607201,0.020759974277792782,0.030868377472231524
DSC3,,,,,,,,0.020989665544149327,,,
EBI3,0.004636363142714661,0.010356553528353723,-0.04562011276370669,-0.003958209466571663,0.05754700924862597,0.016524789653860308,0.012219330948004344,-0.021723773170970663,-0.03457352155693004,0.14148853052455249,0.035981056160900936
TIMP1,0.018122565863353642,0.03288786470816511,0.03034723406876226,0.014857336614186693,0.02743576751418741,-0.07086846094200967,-0.06917583157934563,-0.01325717705383792,0.020950760274328448,-0.024968889596366745,-0.020931672649465296
SEMA3C,-0.04579331567106675,0.04532644092390957,-0.002384844277954284,-0.03405525154797991,0.004687109293719355,-0.03843426943411509,-0.06615124761940953,0.038045788821743795,0.009241459103404785,-0.04470404147091781,0.03217424776620634
GAS6,-0.02729327438973234,0.011642257572641842,-0.03337768692623157,-0.013227785525692782,0.02727094836687887,0.014600076508426355,-0.016273635193846992,-4.267181239974963e-05,0.11640212074094212,-0.02105880994167647,-0.019580199702812266
MEPE,,0.019304471832594386,-0.045191536835165164,-0.027611136725142347,0.04485241174774848,0.09479482775451599,-0.031550201231952804,,0.02912535930868556,,0.056994850737901843
SERPINE1,0.009385759494716428,-0.03591059786641367,0.03352099539092851,0.05866180555742679,-0.0016294517220770772,-0.06940922254563843,-0.0036229342596912906,0.01409353489581934,-0.012487297654414241,0.0013263731230520326,-0.009748796735086595
RSPO2,-0.02016110430776908,0.03568775563852285,0.018204643488066677,-0.0027071254483882947,0.05554896729154558,0.019398234404032086,0.01869277827910781,,0.009129393436482265,,-0.011089664980145507
SHBG,0.08102828966477665,-0.03266569213349541,,-0.0003091095808980849,-0.018107772475476163,-0.022404373901709004,0.019253589940690416,,0.031007873700902442,0.03330072342136418,-0.0007767125991612899
