,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
WNT4,,-0.012422812338992308,0.10571240848988599,-0.02810817145063768,0.00036018299363297377,-0.014148201877693648,0.0591449187909495,,0.09023815920477835,,,-0.02007013390870573,0.018281793370314308,0.004984724805886284,0.002924470949777617,,0.04662081001810729,0.032098448463462895,-0.010349834313532957
TNFSF4,-0.02967123132974267,0.04642189784714996,-0.02681766899232888,0.07020058115292553,-0.03044390844942989,-0.024207741263400268,-0.02749929966035714,0.02846904459995533,0.06607527250922955,0.06966194094912011,0.15744732849090298,0.07538110883290369,-0.018735140520590908,-0.03987820706769589,0.00030446660839218015,,0.07561761699346431,-0.01224500777733604,-0.021900443155740773
NTN1,0.01948862139670694,0.026258252505200114,-0.0050564235079334175,0.0005251160780292827,0.0801694229584249,0.07170296678220876,0.010171567341237572,0.018040014147030256,0.05512851956119383,-0.0012266564931294479,0.03332853467319273,-0.05352921088818645,0.007723202607777261,-0.053842122254907636,0.06528310830476372,-0.0493362162709396,-0.07574821406343811,-0.04234672784426932,-0.012050145592799925
CXCL12,0.023112625257727757,0.09901517488576846,0.10564741282116658,0.09849720528023682,0.039287518518615824,0.06893699790517843,0.015005092754862212,0.048475811300454544,0.12700065550176418,0.09889882507490028,0.0914198198862017,-0.0004961445176492134,0.052800126903945345,-0.02637980060431981,0.0019320454855372934,-0.03395944962166626,0.17830525389563567,0.1381806813358665,0.05618330887636995
GNRH1,-0.011371834616108946,0.013949525781023759,-0.023765315747971555,-0.014009894343402045,-0.021058154939450475,0.12232416265007202,-0.018886361477030537,-0.053285816336569376,0.06263304822024673,-0.04544893777345366,0.0660753638173187,0.016118376988082907,0.08020229710405907,-0.03687350425543199,-0.02133961393961387,,0.07278572215671353,-0.03118098064627076,
FGF8,,,,0.057844066055450075,,,,,,,,,-0.00491993836370317,-0.004635586612086955,,,,,
RIMS1,-0.023231047406187425,-0.04391442175297424,0.05689038329405627,-0.02072765697292069,-0.05023220945757696,-0.038822486339638675,-0.012037149305706768,,-0.06622818764669902,,-0.028380651876710166,-0.04074298013076671,0.05945942381547875,0.009582231160129033,0.05735766572222725,0.011002114163623072,-0.016040834934110022,0.05751544850631356,-0.03634697355688687
FGF14,0.05024534019527122,-0.04204000819231771,0.03753910975854097,-0.000793940411997313,0.035070333353988924,-0.009814245625830508,-0.038613811270659444,,0.06612197175224459,-0.08971325432382311,0.08746843624996756,-0.021466304798461986,-0.044657779839703655,-0.017198200880711764,-0.016712972318340683,0.03853298390285787,0.010984824455712316,0.047815922697213964,-0.0934828096467132
IGF1,-0.06927426253581442,0.03033647461786662,0.04320050182100768,-0.031335207804221284,0.015695076765821214,0.025127755217541677,0.05469817573393284,-0.026421945306087855,-0.021718177877159187,-0.007218082626502198,0.005485442558121633,0.036441167360926986,-0.016075447991569007,-0.04069664354730988,-0.04868580558384672,-0.030437677221456894,0.03521065099305646,-0.009735065200410509,-0.07716927356298518
TNFSF10,-0.036302261457038375,-0.026306226668805756,0.10738864293388774,0.007942030476786077,0.0825253506481331,0.04884586801301285,0.06973509659386648,-0.012800985059872936,0.04830563947793928,0.14391997946985297,0.05586767838218283,0.024763161634620095,0.10562696839775748,0.009658932356821238,-0.0038558150929591025,0.011472541977582696,0.13914495275871322,-0.023739535609816793,0.11610522428482369
GDF5,-0.018178431218371687,0.053804763771409636,-0.01721533930438655,-0.016206520028446483,0.0852521221940726,,-0.02462417295983638,-0.004038713401354509,,,,0.0054946525523873364,0.03936582330961568,0.05485251133325279,-0.0031615396559515918,,-0.05337290238760683,0.05126028773372105,
CHAD,,,-0.018389579506004082,-0.0277302692530984,,,,,,,,,0.035444991239329295,0.0683924654156079,-0.023726600628605727,-0.05623654319070036,,,0.04166158622179824
RGMA,0.014048735951479463,-0.015432436437108801,-0.03678131797369043,-0.062025109284208256,0.015835022544064725,0.03756592888970642,-0.018569101552727656,-0.03323079511541799,-0.04583715476353055,0.06053598893417098,0.005035724966498861,0.05060947029330358,0.05164102334387705,0.03867724837779086,0.018749967682548534,-0.0467359177306337,-0.09706482147721088,-0.054235840306226586,-0.017453061256755845
WNT16,0.008890912102850368,0.023755077473039454,-0.011314793165741148,0.00033974557891615283,0.009032047359662222,-0.015838267515071898,-0.02549813086200575,0.051790140040007,,,,,,,0.005527750342223558,,0.019657523661915123,-0.0366937256570125,
CX3CL1,0.010761853260968603,0.036221089713857006,-0.031693393859448526,-0.0033340190982482573,-0.05676870153214012,-0.01659538018588978,-0.004928231986430366,-0.009804921580319212,0.07668045903796317,0.0376007844821812,0.08976447255011272,0.0868997908217236,0.01837592293853536,0.0931697978549633,0.06236032101694813,0.028088880457703334,0.03710396313047056,-0.00721646304046074,-0.0715664425083067
FGF1,0.06277164740984213,0.06601647867434916,0.03708796213598043,0.022438524789421106,0.00901733819107675,0.006495495032404387,0.02988137860514282,-0.032802961078026494,0.02367570273847708,0.13332896137491948,-0.02644942259167884,-0.07164209845438897,0.03731220022668408,-0.02963523382400958,-0.04741131454943309,0.046843306710613306,-0.03466390495771953,0.07327532253547635,0.013609873833860019
ALOX5AP,0.037380082975520895,-0.010345558501988827,-0.007854407095144449,0.016795720372852718,0.03296085031924807,-0.05816779395630614,-0.01924825127963494,-0.03051266751256065,0.09677252251763645,0.01760080724076677,-0.0459069128593779,0.03905939834217359,-0.003479487506098486,-0.08790306266229511,-0.05679824641310845,0.020008909184310846,-0.05270474245477793,-0.03887586820066035,0.05970862311797538
IL1RN,-0.0161776526788611,-0.04194201862276592,0.01029261304120182,-0.01923146783696031,-0.01718071069127793,0.07799765460152472,-1.0814398297790725e-05,0.066183026269395,,-0.06008156722163442,-0.03438447073527642,0.11847327333517124,-0.028454784747222996,-0.0011833048353922027,,-0.056835113069369,-0.021967894163629657,-0.04029302084198864,
PCSK9,,,,,,,,0.01879388204857773,,,,,-0.018491916829936415,-0.017477896675624677,,,,,
FGF23,,,,,,,,,,,,,,,,,,,0.05517292384321994
NPW,,,-0.02055942713406394,-0.019920914677179363,,-0.012773354094829612,,0.07780482946706765,0.02610142241986316,-0.017685323524187006,-0.00276004404761683,-0.04607765124030058,-0.028754118170022255,-0.03040685089754347,0.16266739482473733,,0.014991881790173456,-0.039313006914825886,-0.035339556827051075
CXCL9,-0.04918273695393151,0.033064295512630376,-0.018044462113536514,,0.05206915866208196,0.021300204224153588,0.07744815678575345,-0.029449367265962194,0.05483100980405325,,-0.06639717064416496,-0.030148851092448088,,,0.05314285156824851,,0.11815963551973992,0.08693237618186274,
ANGPTL4,-0.005548330158672095,-0.024371225295389178,-0.02581850565157747,0.013279007898894362,-0.008314166628035241,-0.015475890252598212,-0.05371338948589425,-0.020676204658841645,0.04207851255790947,-0.13289261712508935,-0.10320237687216448,0.015024314433810786,-0.026484911464407544,-0.06045020219544487,-0.018301925990205616,-0.04570989413434549,0.08327179950022129,-0.0621437988243319,-0.07624062486338738
CCL11,,,,,,,,-0.023023437335234674,,,,,,,,,,,
UCN2,,,,,0.06468203391451494,0.04401526858091191,,-0.020220818503252126,,-0.05348706953008222,,,-0.03197448898543596,-0.001585514940366905,,,,,
OBP2A,,,,,,,,-0.018416842109332077,-0.022299038081749177,0.027123529134835084,,,,,,,0.12653084997408529,,
COL4A3,,-0.010466730040193595,-0.05224033333832786,,,0.01182791299023765,,,,,,,,-0.013830616250132053,0.07716899406188918,,-0.012828956678020448,0.117196643571765,
NRG3,-0.029362507457469787,-0.014522973436208366,0.06611373700503409,0.0576786440735168,-0.0644085651524235,-0.03328367489688251,-0.005893790676620962,,0.12405966143051547,,0.01968783910273866,-0.06888181961939777,-0.02585774973701416,0.01436234020957872,-0.03559932497021281,0.05309470163977686,0.03127029431169319,0.0407890377233532,-0.014866586185731329
IL23A,,0.013894795217222713,-0.01868103352180473,,-0.02227192596696859,,,,-0.00852492363282762,-0.05808957538197485,0.007783174705277813,,-0.01849191037918086,-0.022446651573672302,,,-0.032659220853838676,0.006183473439774694,
COLQ,-0.029517201309623778,0.002491507625141819,-0.007438188588241319,0.006823575129878338,0.0475859277308476,-0.007684109801963163,-0.0371840408501198,-0.020341064399446676,0.11840814846315058,0.06745730374912905,0.0569590667243015,0.03470581153758523,-0.013038673717578005,0.014983711607286163,0.016999865049216693,,-0.021164631464829893,-0.007169109996814549,-0.002336959258107916
SCGB1A1,,,,,,,,,,,,,,-0.021979972739098155,,,,,
TNFSF12,0.008459623167306104,0.022569594567530077,0.01343873264420706,0.0307752079530679,0.0725895661292324,-0.01573586901310844,-0.01296105052044801,-0.020461964921304376,-0.010893356658105506,-0.05038465735811467,0.0885140560297498,0.05237562760471093,0.01241675710527437,0.046130654702802344,0.020852744659047472,0.06894842595491804,0.07523491112060642,0.008871405211886348,-0.09685989106512015
DKK2,,0.08790970768738098,-0.012506801939585492,-0.027475915599724923,-0.032423458139453805,-0.01479130460344416,-0.03044411267503936,-0.03653845262119015,,,,-0.04327024064485812,-0.02182841634364404,,,-0.05742852744703603,-0.011911253605646066,0.05506693620107814,
FYN,-0.01335046626716912,0.02690387195283623,-0.010720048701182611,-0.033226749926566136,0.06029985342163974,0.037247066444901326,0.07824134120019989,0.02839531070975556,-0.038366058308381586,-0.022790863195057097,-0.03543986485057229,0.01352236529781892,0.020236575394925002,0.10778542312137183,0.01783794246766263,0.02219370122530921,-0.07216263631497291,-0.09041568974800582,-0.03196511707921435
ACE,0.04161334152134989,0.14207374354679178,0.056278807727068336,0.09181176868154095,0.1367410666155297,0.08010517552148771,0.02392123258802907,0.007336960235497151,0.21015407017966842,0.21285498220330576,0.0825980732539391,0.22147231273072976,0.06493022981733175,0.05165799351551426,0.0689912823957415,,0.17317818031908763,0.10877149063689252,0.00658066642681483
IL18,-0.06500389351944988,0.015712438289111105,0.02882358110003774,0.01565009925178255,0.04995794846566808,-0.03151938092306522,0.022385159520502622,-0.04143356017769404,0.087126830087135,0.06428580811103551,-0.02127668705715668,-0.02554044370608081,0.0813359840407583,0.0692290764553385,-0.09034144239769158,-0.04509800961383312,0.05208381176110291,0.11343877481768849,0.09342903530132426
PPBP,,,-0.011839633744923325,,,,,-0.017211281400481462,,,,,-0.022641565919870286,-0.02068985434286326,-0.005201986981021004,,,-0.01470890069901468,
CCL27,0.08286417342781582,0.011841871614494116,-0.007672565522414318,,-0.012785875493715728,0.02041772537880333,-0.02081768075104372,,0.00022821758076380436,0.042017867997344326,0.0034566134934076085,0.033198184691858944,-0.03148981679509873,-0.012536896772884954,-0.027058751182359512,,0.011652486869776704,0.06709459782091692,
SERPING1,0.03701968537413923,0.03266871106455465,0.03608040572599425,-0.029448215571788196,0.06838958494311631,-0.012737314432713037,0.025691179237828324,-0.04916793515867638,0.0626522008247992,0.0968375254315814,0.04658661434897799,0.05928405568148299,0.008774532452631895,0.02116843295732042,0.030447218384080994,0.02489364226087362,-0.013143159545246407,-0.04440227512666037,-0.059254324393130164
AZGP1,0.069404540461176,-0.018226583995214284,-0.1264006985745142,-0.05413108770838896,-0.0042715604703619245,-0.01972274057658117,0.053798635427928836,,0.058374588996381684,0.06720322009270982,,0.022418378126947545,0.04283793999029302,-0.024251224143968308,0.09026800279943056,0.01481245519275329,-0.013905900431283055,-0.04767904629297849,0.025608874918367316
INHA,0.04953855687772648,-0.025888412897917896,-0.009975266108650198,-0.02536363822224071,0.03757714478357143,0.030603850404114966,-0.02876890271891439,-0.006776051896649434,,-0.07313923051119874,-0.09125651298566592,0.061394874717424996,-0.044389675355920956,0.031854075798695716,0.025444045255644056,,-0.042876040833317405,-0.016929094411790573,-0.03189272983215034
SEMA3G,0.058828391845246575,0.07644909248058383,0.0513039044297157,0.037448934381039044,-0.013256564649896052,0.06328312178470347,-0.023538966811391327,-0.025384253857150058,0.16776491120282253,0.04298644253820414,0.11359395597563951,0.07276857068194324,,,0.004909692146259022,,0.11060578137729467,0.10362516333112676,
COL6A1,-0.012400477672539777,0.08904875004496188,-0.01558518352322406,0.013565413850708509,0.06989801856778018,0.0826976964764805,-0.008212959230078738,0.009989820887654757,0.15473016342745238,0.07646311907183678,-0.037534564063404864,0.07856790423948662,0.011952371957439948,-0.03226881096270442,0.08853626036942021,0.038563388887692666,0.1555598509454131,0.0669180784850239,0.1536131186807289
FGF17,,0.001063609756871966,0.012453990288809285,-0.01333366471389773,-0.012454244396384423,-0.020959614200473323,-0.011341062305377127,-0.019552291300443215,,,,,0.013842605312877185,0.007433451154805742,,,0.017784265345986008,-0.045244262345555473,-0.03450730157187007
TNFSF8,-0.01999234117670215,,-0.011839630676018256,,-0.017180710838051217,-0.011811474318288597,,,0.04877450485179049,-0.0414373163564062,,,-0.024567803321724903,0.06759343931016466,-0.01960070637356562,,0.009803244302436839,-0.003166772502363105,
FGF20,0.0617398593527164,0.0653925564636614,0.05284175111405996,-0.016812403930261514,-0.027674907986855672,0.09174182569802894,-0.030444121408629427,,0.113754528939348,,0.064736767124673,0.029997701862518877,-0.01049635021654055,-0.02988002594449005,0.04129444970855931,,-0.022138090141633534,0.02628005208639657,
ICAM3,-0.02790072326508126,0.02877312711515169,-0.01416841837231383,0.038264870551789225,0.03549388282906939,0.03404086057490425,-0.013547170549904458,-0.011618397194653136,0.05399124835658107,-0.12817480741887868,0.12142149359286657,0.08929335906694622,-0.002422348532216008,-0.026121644379260955,-0.020925633743033942,-0.004712404083691403,0.09100122315118898,-0.05278773380416314,-0.054141690794968104
LAMA4,-0.04022721367505156,0.12602773910713266,0.011734984367643354,0.061092276983511024,0.12533993931743695,0.018659250587706167,0.019570134052968702,-0.0872690551180768,0.23918977634955604,0.22349537419509208,0.08363120706393079,0.15259285593875188,0.040450441692615545,0.008172272323123115,0.07647074110434209,-0.0076116405950425944,0.15156870466845754,0.018473692962391573,-0.03497869835717986
INHBE,,,,,,,,-0.022640555745444865,,,,,,,,,,,
DLL4,0.004451983495431387,0.06508168911610686,0.1304474706305605,0.03329977073239095,0.054484936693590245,-0.037436995549201255,-0.023722805383340248,-0.04431983329137683,0.22891579332076575,0.2204297203704109,0.0839299504736455,0.0649033225244202,-0.02402364098805148,0.05444911099441568,0.04810453261715492,0.027247680439661512,0.17484774420181545,0.030701657127319634,0.07451255136714308
SEMA3A,0.0797379572378602,-0.02543436064042006,-0.013166431464294356,0.007707375251137462,0.01680044801588299,-0.006550151761460755,-0.023756720643411035,-0.041516057108202616,0.03714194778268066,-0.0407267653195786,,,0.02583184331458855,0.02594349705320551,0.08611079983662595,-0.06292654166548158,-0.11030027760632201,-0.08499503717837466,-0.009463597999982701
RLN2,,,0.061362233982801204,-0.001355425817251032,-0.022064380262177035,-0.012031461499299475,-0.02202031171975081,,,-0.06478277131503926,,,-0.016988576325423513,,-0.032636487801897256,,-0.019322365726410617,-0.04074791105708526,
C5,0.01684990707681947,0.04192098059413034,0.0021434098527880535,0.04774845498610208,0.06051202106137891,0.003911168875772572,-0.035089545214968314,0.10938069600947913,-0.09795478117241611,0.1146560974374204,-0.02532243859628802,0.11416023373477563,-0.01396242141213559,0.029878776661801214,0.05196138632088086,0.07577429757002456,0.05336983500724249,-0.034460311316901984,-0.06679065701969956
COMP,,,,,,,,0.1335192476826749,,,,,,,-0.023472371466439174,,0.0021384555118526354,,
EDN2,,0.07517950638196823,0.148626227131577,,0.009117215939786441,-0.014610203689741244,,0.07064808804210101,,,,,,,,,,,
C1QA,-0.029643163276954047,0.024406229988877905,0.044093915533387346,-0.009917344824708053,0.05014458129383173,0.029895085214971008,0.05052976078377791,-0.04563776693331186,-0.0356482608419012,0.010276592666387202,0.059310556586314865,-0.002586386711975683,0.08310837781370342,0.04956140757454824,0.016681484066766984,-0.014764643363270524,0.038846144738365646,0.0751468349354407,0.00638948028932765
UTS2B,-0.016953920425548087,-0.016319457034068206,-0.012985876531132473,-0.014701670457571437,,-0.01039990465138052,,,,,-0.040906864277134636,,,,,,-0.03454656446109505,,
COL9A3,0.019101170164150742,-0.0043426449600837145,-0.041954732703907045,-0.014577080940323147,0.031724216383217534,0.070433373360589,0.00407761759751928,-0.05844751020203911,-0.08024769659410701,0.07778225494679203,0.10515621949558152,0.0051674013701688655,0.029034118492256886,-0.02899900928359276,-0.06507237807616774,-0.031412712776666706,0.008835244848003847,0.019566630991372055,0.11670347529716246
DLK1,,,-0.010576477585275032,0.023273915466403745,,-0.032090529275717844,,0.07914132381488133,0.13906650893969022,-0.03697865132557111,,,,,,,,-0.008044244829706683,
HGF,0.018241691322602425,-0.005669665247465932,0.006387118679020318,0.014149736195937741,0.005505818568632509,-0.03676215234907564,0.02868338778803504,0.038399740400815584,0.11929692875305366,0.030557850389738482,-0.05591089967084131,0.07366111394804782,0.042199404059732944,-0.013263703391245057,0.05756562241177903,-0.016135676483293813,0.01483072126659585,-0.03294537866727294,-0.05639581115031294
GIP,,,,,,,,0.03983059300422747,,,,,,,,,,,
P4HB,0.02020790480411796,0.025782272467696477,-0.042046425123368376,0.03563586693786146,0.06145023988219202,0.0467186147396679,0.028502492711923347,-0.04473448789894351,0.1033571846137228,0.11053673619321522,0.10081757501954725,0.06205608942604772,-0.05037226160741954,-0.025019936546727958,0.036078841396368716,-0.0384906152918871,0.13345104693357843,-0.03477149684605389,-0.03544205128618144
ADCYAP1,-0.018647197778026467,-0.026121606683031578,0.04722050505421831,0.07492203084685205,0.0096997377241972,0.007479857073140573,-0.04063119403665327,,0.12190577798984975,,-0.024609532115595814,-0.0478830787913032,-0.015583989607467463,0.0018155380854760197,0.0632607518444373,,0.018893759387620404,-0.007472074669102662,0.012024867806814356
GREM1,-0.05174972692773556,-0.02145133002938449,0.11417053583932836,0.043906434156078575,0.007150274276440189,-0.0329048390535319,0.039247026925359564,0.02240801348165535,0.06624632949985658,0.03394417038570288,-0.03950114097936801,-0.04145747994494756,0.00947058668123574,-0.04711011007110213,-0.03588958207271429,0.08079681598708169,0.07809468136321593,0.11671957665975928,0.07865176353594726
EGF,-0.05386755975834963,-0.009446596363872649,0.03625974374594492,-0.023528121465254858,0.04532242019800466,-0.012676127089974511,-0.02444619579339834,-0.0070141718908642865,0.0019434976293059613,0.07757029432194203,0.2019767979031239,-0.03351038269397451,-0.02077133644848079,-0.016687426995959376,-0.029333421684340333,,0.012849459201322052,0.020062224979703697,0.010429371893930953
VEGFB,-0.021996133123605294,-0.022478745041254567,-0.0413932818654004,-0.02665288678453622,0.006841767214665711,0.03678520779498654,0.030044119125340104,-0.041628161309182676,0.014827082849626874,-0.10862206235308061,-0.08940430169822801,-0.13209528014011818,-0.012184329106365334,-0.020703427257666055,0.010689895852918633,-0.019341084607173646,-0.08113643276446157,0.011817310794034716,-0.02406913197230353
FARP2,-0.05289935626255186,0.011572533405565737,0.00982140550011855,0.017134017540906023,0.03175594229982446,0.027717628029858447,-0.011578301704059902,-0.007674414745209466,0.11956325919059516,-0.05183105515002647,0.024394844414883113,-0.005807457301348776,-0.025872803404241664,0.04950230829843859,-0.0371524345230435,-0.07981967006841344,-0.023211128642501144,0.030672334913898733,-0.013935251277695404
BMP3,,,,-0.022937483153426495,,,-0.018660615861675344,,,,,,,,,,,,
IHH,,,,,,,,,,,,,0.055041245113982236,-0.020355894538376367,,,,,
LAMA2,-0.062158400289948346,0.08142198669112075,0.0326444183187886,0.05126447262574603,0.037601093924120754,-0.00802760979411466,0.01639109796453162,-0.006112207412092163,0.08988507712017108,0.027273684758366116,0.007972297647586491,0.1642288530715011,0.04855605513046136,0.07093913229496517,0.0019504014375896508,-0.11300155051766646,0.11062338888575206,0.005839060735790905,0.018828940723914948
SERPINC1,,,,,,-0.011126958482769156,,,,,,,,0.007820254014740064,,,,,
NRG1,,-0.0030771615948790316,-0.007440789371732032,0.033157960214617505,-0.03784122143100686,0.03178606411696581,-0.04326819913019956,0.01766388132809199,0.0016660466146081114,-0.08283937188387754,-0.07723428966323585,0.013103916780257047,-0.035795808766975044,-0.012045072802632567,,,-0.03867627963095785,0.0033522061755675864,
SPINK1,,-0.045631900211121394,-0.021172603432806778,,,,,-0.004273112355999704,,,,0.003233808194085831,-0.04689007442721279,-0.04556763097205983,,,-0.027155920956605618,-0.04805624566324481,
EFEMP2,-0.06627811940187098,0.07279686446900663,-0.019000118655518997,0.0014288748407305584,0.08323972994825472,0.04437537193315812,0.006169730610826986,-0.07158163249099518,0.16001912232800583,-0.018739780187192842,0.04966289666320458,-0.032922741514533546,-0.04654515357324828,0.007551002500361733,0.032276374315311884,0.005956395921492284,-0.00045753107286659335,-0.050809994484524564,-0.012661543298523622
SELPLG,0.03318971759101416,0.026737454400841115,0.0076450576513842905,-0.007374353777806187,0.01375775801521563,-0.03427001755709423,-0.039352602564283884,-0.027382606276480176,0.009031739738601746,0.0001752139051427796,-0.04240097265390438,0.05445938012695479,0.014430690630100287,0.07264338627336009,0.04954943698550049,0.08946594497536337,0.02905789447213133,0.035711009142377695,6.209190344848891e-05
GDF6,,-0.02588841037088327,,0.020539933395856292,-0.004612614786102835,,,,,,,,0.01580846870442141,-0.03299171847384362,,,,,
HLA-E,-0.09200580634858911,0.004285576694206774,0.01995963420303162,-0.010788449747411274,0.05770940414110045,0.017356364979598058,0.07425548345033112,-0.09586922410798339,0.06276810300112547,0.06078491839466718,0.019203731020164677,0.08053669904173416,0.033614147086052794,-0.0071935824674057075,0.05289052322874644,-0.008909246843658302,0.12000395883080346,0.12236674611740438,0.02639535438081617
PTN,0.038473002193064425,0.08132242409486101,-0.0888225264813101,-0.025951649113834446,0.1270974329574775,0.04063188898870566,0.0840246594080788,0.018797518548193094,0.05788142364520318,0.13361237989333696,0.10433390829523059,0.09056992362662335,-0.0091517369852287,-0.08192494108745556,0.10627007065777619,-0.0019411413828920193,-0.11179674770097041,-0.061898858356326025,-0.056260285542985816
CD274,0.058362590922950874,-0.03253337786031499,0.006480071305037271,-0.008112530598334196,0.00306680189248801,0.011213967598925815,-0.031181837030861397,-0.03238209901644942,0.09360927151079317,0.03397972063590856,0.09575701348884282,0.07862657445463274,0.04185401464435596,0.013113887964510147,0.08494983269726614,0.05546886340138161,-0.011728226049610553,-0.058969723530418995,
FGF10,,,,,,,,,,-0.004880610695883016,,,,,,,,,
CD14,-0.035051158684592215,0.018930611060080565,-0.04180801148238558,-0.021638770958387444,0.03992822327786085,-0.02502778393474613,0.06298452000187715,-0.02126356900925907,-0.024974298445041333,0.031932474110965545,-0.0015102763418874585,0.0011792308366102252,0.025838184479383092,0.03973677204083211,0.0421553514973437,0.09940121727692897,-0.028863236931895977,0.04253832572078184,-0.010113512509824767
SFTPD,,-0.02460682271041765,0.09535538905456577,-0.033239289045706694,,-0.019097899325843843,,,-0.0703623312694531,0.14803863123315522,0.017474145960133473,-0.04846437667112733,0.04968140242083899,-0.034461345006273326,-0.04255312903577546,0.0184120169329792,0.000500105315779027,0.033568693389778165,0.008186406792800518
SLIT1,-0.0523661834285912,-0.03503821680947104,-0.009649186101041297,-0.01670165801812819,0.029399132505796604,0.009680928099469575,0.011665234845687456,-0.021251018114387284,-0.03103507643064915,0.037837601584251306,0.005574978320008097,0.08006125747623519,-0.05373733030801268,-0.014111732589101119,0.006891038164687782,-0.053597909890447194,-0.013558666159888705,0.1276471348493818,-0.02091227780269477
LPA,,,,-0.014701674143338813,,,,,,,,,,,,,,,
CNTF,-0.02186750266276442,,-0.01183963175661836,,-0.02308494784760645,-0.009484823446895581,0.09405591041505584,,,,,,,,-0.020195848010803773,,,,0.059434070634884976
BST1,-0.020538738134500984,0.06867155584572333,-0.015258902726601098,0.024278500188711968,0.040199005620163375,0.05435540554038686,0.03376117435563515,-0.019392642956556058,0.02737637677641377,-0.013589582290959988,0.056733883112117654,0.07897199338934624,0.05306352038178218,0.014605839180260724,0.08725583996594409,-0.0586009726351914,-0.032207524519637896,0.006321737512318515,0.168615415831452
AGTRAP,0.05820935053971978,0.017293500736949245,0.040905035978308,0.004181175808256508,0.03810246923273916,0.0109246347127674,0.015270469702600115,-0.007051921940744087,0.06139448483858323,0.09039744589509129,0.0670936640985696,0.02122496208127037,0.06456814366064689,0.00946859139261231,-0.011329697571676296,0.030080765386927607,0.00825870758539876,-0.051948388147545745,-0.029490947869394143
LAMC1,0.12165271176903922,0.10735491738399087,-0.014109165282907255,0.009202445315655509,0.1028444721121588,0.05309143728285466,-0.04421911294949325,-0.024002472374443834,0.24033050695926442,0.2091922589576562,0.07089328732461825,0.12960268908082612,0.03919845682461854,-0.042862362323780046,0.08173970468288155,-0.11896097534207352,0.2081992298336271,0.03105631860761928,-0.045725965005516955
COL6A3,0.04139351555855578,0.07439001633001947,0.06434398454432036,0.023159871619860734,0.010239183383176547,-0.019665034379330818,0.048144266133231965,0.06938834284365643,0.11574714230118224,0.010328091668441643,-0.026821571634706012,0.03971857538982314,0.0450460559517585,-0.03918847919154593,0.008438245919762489,0.06360850308688067,0.16505023174145894,0.04934760234741221,-0.09574150486707046
FN1,0.026811512824807374,0.11607935484054754,-0.046938354758156615,0.03639486146479572,0.13445580951984168,0.051518303183452546,0.02753596549125895,0.034089653433646463,0.2805380326965578,0.2725393045099348,0.10571771185022714,0.19638482774338897,0.05022776962253138,0.02713192541502972,0.07172534571028329,0.05916432482624011,0.2009807215546713,0.03135693616526815,0.005512915108314489
MIF,0.03263820826976594,-0.10278654041789238,0.031155981284690677,0.021798771128600947,0.03658953659537414,0.006361227871637154,-0.029898591173839157,-0.07656693281961584,-0.08542735132237605,-0.1925246494191884,-0.11636751256227398,0.030439393967529427,-0.07581600366381419,-0.04724072877878935,-0.06686555249067777,-0.06946269076856662,-0.08308274779542565,-0.15389987946587555,-0.020442337322665247
JAG1,0.02883020136998535,0.1093331746066332,-0.021845408606882534,0.02743548882378589,0.12712848471487978,0.00957167949356636,0.13346660580315914,0.022424343924656438,0.10642682258797259,0.1430862957949123,0.03188221262770704,0.07892033059258263,0.06004552913347695,0.02333358471001679,0.02658049635568753,-0.024270391679842657,0.10982192515514208,0.025428803955449945,-0.026629657393575812
NID2,-0.028008132775140766,0.1407115830391162,0.04989922341501514,-0.005906454341204076,0.11081020780582465,0.02214035143048644,-0.037948212414808107,0.030612160554563034,0.18358804661672254,0.2195592668316117,0.03154405820844001,0.128386200606157,0.0304851195702556,0.06098461655977841,0.07398612824097242,0.011385480405079553,0.15766208417657487,0.07294493465151287,0.023477885801382867
EFNB1,0.00351348136054431,0.05387368410991806,0.021450265829896946,-0.029749060740825294,0.1098871778158366,-0.009314398878797234,0.03319603220643748,-0.07304138914642569,0.10515385389831809,-0.06016303562029451,0.02676363671990822,0.11611148815778448,0.009514951264306586,0.016764167589236774,-0.008745916086531602,0.031182604928284126,0.06171842179062315,-0.021065820054134467,-0.019413711561838673
COL4A2,-0.01140987295856677,0.10952738515606414,0.023851764079508463,0.014418440452537888,0.1305068132418533,0.06747495555739516,0.06092302717853028,-0.11099156119579126,0.25761141406770655,0.22780096382992812,0.12632316017826115,0.19135905714105292,0.10434271671347788,0.048707195677490815,0.1028163694081475,-0.07822074469039988,0.19152616936172592,0.1455037055811619,-0.04199261318747739
SPP1,-0.03539394947315154,-0.13788266403183297,-0.04416580290149368,-0.0248438548129483,0.07184663427444356,0.028257134891549227,0.04922921356802316,0.07491988239112346,0.059917245030244246,-0.13012556556010996,-0.13966299108704422,-0.12254195380742498,-0.02282856142790973,-0.08249769268529995,0.03271696080437447,0.0651608970949431,-0.08150108450102965,-0.11931596541447641,0.002911706959395138
