,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
CRH,,0.033116053693061615,-0.019717889974375544,0.019912808936148416,0.0882587993674692,-0.010498499116621877,0.224103007534477,0.005950369376414827,0.006571010815081306,0.034397600514054424,0.02601998522079283,,,0.04984400229197637,0.07045498390079453,-0.0021888087120270276,0.02293844464596727,0.07979448218654164,0.10694396874532708
BDNF,0.19149376961383313,0.04004464260505544,-0.01763881354996255,0.03767998472718609,-0.005225053536729697,0.10646472448415932,0.2668054972854807,0.03152102905948857,0.02562478818202601,0.058724920340374964,0.07702308971549764,-0.030665676700189205,,0.13226260943490348,0.028256617396449878,0.04725136846272557,0.16595854659044787,-0.0691945691321754,-0.0015705630119712767
CCL5,-0.09844060936181623,0.059644018969410344,-0.007371707016051604,-0.03765139803008435,0.0019512946857267583,0.03566712844269769,-0.066888635946699,-0.01984751862700261,-0.026830501256187703,-0.0672259594718838,-0.028569689431766677,-0.02756283144912768,0.006044438208745664,0.07130427851118327,-0.01933984119563002,0.12350726062662537,-0.0004993409390634038,-0.05689096100005693,
GAD1,0.3175652444188351,0.056525360578222286,-0.0515026836365401,0.014128348072068826,0.2972528825945755,0.12311790432702248,0.2816467230273319,0.0401402157111093,0.10671687382605917,0.3003949467306678,0.3992427442389116,0.007400848103135167,0.0547272688448544,0.04175849760378994,0.02363503467556105,-0.00014919770918790954,0.09399867285921217,0.13194247952326454,-0.050451593142941856
COL14A1,-0.010696410620067223,-0.022124432108978017,0.06822565659836448,-0.03430658110557732,-0.03883089502085283,0.015843127819121956,-0.06084879663477051,0.029769610836111588,-0.035439559093193664,-0.08914417381456666,-0.07885955488960042,-0.055928179212894565,0.007456619613433307,0.09035932352579831,0.04694739790111854,-0.0002406148394830456,0.036561828734618544,-0.07816673007671505,
HLA-A,-0.22355571581651887,0.028257062635130253,-0.035634070991159825,-0.03903504268361133,-0.23238544387658883,-0.1368039829266023,-0.2644543892354688,-0.13535157340420717,-0.008280343198187623,-0.3108043300978632,-0.3128236419955351,-0.02160432035673923,0.03120893279188046,0.08816668730913423,-0.06594113935939519,0.05113776933654651,0.03427255571083378,0.046914510869949175,-0.07526652379762357
CD5L,,0.05051672453077358,0.018899087143196273,,,,,,,0.007485763693723399,,,0.03613688974706876,,,,,,
FGF18,,0.002028758334755501,,0.03136714388543793,0.013484451196055257,0.09208881526498114,,-0.028234639840045987,,,,,,0.09672962747243141,0.03429145387295032,,0.062266937443646614,-0.020588482066062497,
ADM,-0.26011706165020154,-0.04141595740694669,-0.021974640123165978,0.04674459600210708,-0.1574316908725409,0.04729402376549293,-0.1258627156217242,-0.02134562959636958,-0.006678548345477257,-0.04455932188766229,-0.24238718322008962,0.02725197822683491,-0.029738352536467814,-0.037087977190990794,-0.266477296681061,-0.035876095433934274,0.07387396285031267,-0.1642989374524626,-0.008432225978473075
CCL15,,0.018286522091918275,,,,,,,-0.007600613474870451,,,0.035317590418865945,,,,,,,
GNAI2,-0.11318361460168434,-0.0034816645482685263,-0.04046538432860605,0.0008541090570097611,-0.09521278405861201,-0.07635695559866781,-0.28130473414234075,-0.03125791516702244,-0.09831080365011957,-0.2015580964014768,-0.18866664251990692,-0.052321526813292656,0.05586759842407782,-0.06969821160442166,0.05349085152776934,-0.07185324272586323,0.04975280487172208,0.02002989521920079,-0.044697385244128134
HDC,,,,,,,-0.11226881828761882,,-0.03293718644543662,,,,,,,,,0.018307907518843453,
COL11A1,,0.05858213470607103,-0.03680858690397975,-0.04006892729194527,-0.08489941879246606,-0.05764500832679715,0.035980056661714804,-0.03103655947125941,-0.016380547049272727,0.12034313357829902,-0.08368796114161628,0.013636902327058272,0.013080994705310935,0.1463028842783609,-0.059990359542628054,0.11924664387837564,0.09571772425838224,-0.0011598281680975122,0.043841590791460334
NUCB2,-0.018149475496621215,-0.03972999567374399,-0.020067578172804582,0.008784790924064893,0.004570878950125933,0.005106509608671357,-0.08780021288816761,-0.025749545668937054,0.027743962046801327,0.016316795205870708,-0.03343285774606903,-0.010979414013845985,0.02628438670316089,-0.03092791196147424,0.0106218456371781,0.019884701236502652,-0.06305987164319071,0.04768586275181922,0.058108953816758444
FGF16,,,,,,,,,,,,,,,,,,-0.035263456928877224,
CXCL1,0.005380295342973624,0.027149779721528367,-0.021152580441823745,-0.04235015602427599,0.028087495340775637,,-0.0451655490005956,-0.03412114811708073,0.06148112614381644,-0.04341253894460667,-0.03768009601472748,-0.027050366742901694,,0.05116174937700814,-0.04359423848462926,-0.029863527639299132,-0.04856106954941648,0.014346723757259535,-0.03860997424282293
VCAN,-0.11665883379377712,-0.02932791185176268,-0.016475810816213982,0.051198176294896404,-0.14167592736094156,-0.09890277745562231,-0.22214254666676975,0.016929814272738736,-0.0217730190782972,-0.031857172044641925,-0.28375431027154163,-0.07524633242139664,-0.0505315272472241,-0.07998519412195514,0.05322041627969809,0.011448476777182883,0.1479584874852239,0.07554280080153007,-0.0015118198986609449
MMP7,-0.02530070551652797,0.014045401767862694,,-0.0029825558518405486,,-0.009436078676555531,0.04183286104927911,0.01612810364290549,-0.005048101201906235,-0.03820395955113195,-0.042929048909200504,-0.037266612092877495,,0.12312295073916765,0.07515502012172731,,0.08564429387809092,0.08579114726885445,
PTPN6,-0.015558316899289106,0.0009408303632147562,-0.00382817965252392,0.0795940203117337,-0.021724952352991635,-0.0378589498430498,-0.11534910893093059,-0.008864352913011046,0.034737988452674326,-0.10430534674503422,-0.027419545277621114,-0.03347786460917221,-0.017524875467428192,0.055991246132762,0.10083226953962121,-0.011007017417227717,0.05065664238537541,0.015999693726455766,0.058522569416712036
PTGS2,-0.014631617123811178,-0.03513497964355267,-0.018877568460812122,-0.009596184091935828,-0.10136479986477723,0.030736117868930116,0.29818724452212625,0.035236573669505736,-0.015278594034351087,-0.02918141146851086,0.004900547652649156,-0.012941703692021198,0.053336491651988234,-0.0264606304960674,-0.10418824268928059,-0.019870781410211896,0.0003676404469127617,-0.07680010296317061,0.0884634058738981
XCL1,,0.030362239052580654,,-0.013918910730259703,-0.01439587219424232,,,-0.042741441066248734,,-0.014182055867663215,,,,,,,,0.022571310746238474,
CD58,-0.04834698662735811,0.06442087532076286,0.048236088173636345,0.003145248602494668,0.05789890021257042,-0.012059763058234507,-0.1573288699889554,-0.03395414984316342,-0.037487654302616545,0.01724955311792418,-0.10897156803440887,0.0914444825166569,0.02721435661804946,0.1751604680247255,0.05297900199518458,0.0019400807387161703,0.03103984834202916,0.004200634365317131,-0.028942648364343567
TNFSF14,0.024415588703487843,0.10156942238622459,0.03672042508862719,-0.05420359279856033,-0.05182775819740335,,-0.05216875392621914,-0.04146846026835741,-0.02404834709699479,-0.08436058362162877,,-0.03219191787968729,-0.01161922973260866,0.005460505479757033,0.021360807086686886,0.05620118547665463,-0.0343461501448433,0.03964521388888306,-0.04192631578123771
CNTN4,0.23592604037428097,0.10629993263951192,0.1141913646394971,-0.02501478673613568,0.20731828901938903,0.05497149446820248,0.18843190341982305,0.024868827250493105,0.05891374004904313,0.21826744716654456,0.23482157761051126,-0.030036698690472933,0.06411832332144918,0.0115556064385416,-0.004973173998836154,-0.020604065246210328,0.008529915679480487,0.13334231774328242,0.0010205854029685087
NTF4,,,,-0.017606812532116028,,,,,,,,,,,,,,,
INSL3,,-0.025063109457681,,-0.012792693172238526,,,,-0.030007001318509124,,,,,,0.003813075021080774,0.07911634610443696,,0.036283202522355694,,
BTLA,,,,-0.020305891820829744,0.03331558972566743,,,,-0.011605711570778629,,,,0.01228080358153523,,,,,,
MFNG,-0.020121797368600015,0.029721773758596224,0.051094761385792,0.02953467889957843,-0.04951436310487011,-0.02286351644851711,-0.10805214909400983,0.035560918372005985,0.0042144500904277606,-0.04810976786965638,0.023172817644595906,-0.04458560218438744,0.10430477797467676,0.16771009693369981,0.08996799205521938,0.013541925554785773,-0.0033522349770333413,-0.00340208897487905,-0.017628975430696095
ICAM1,-0.11255848189346315,0.023959508383439552,-0.00010057429115728954,0.028030121169615396,-0.12062486606612602,0.014234320552545816,-0.1437603586185913,-0.08615502493757966,-0.03931287589051004,-0.0806102107168209,-0.06031121558945695,0.01869430186378477,-0.05438941298174147,0.06671733035126293,-0.024954045422867034,0.060698750079047195,0.04747457780716893,0.023546228007300586,-0.04014631558944059
PROS1,-0.1232557056739813,-0.005333688601439856,0.009219474051696954,-0.03973938082623094,-0.12164625968056439,-0.0004655835816489288,-0.24229363844417026,-0.03768058332782383,-0.01920828938740786,-0.10553835953675596,0.02197118592952406,-0.02787159111650739,0.07524421865479435,0.07133976831211247,0.0337022099821707,0.05487780465294247,0.018628109622006263,0.07731686847355176,0.017247169347687313
CLCF1,-0.08634341481170094,0.049872658172670434,-0.011537152939084035,0.04468227981862023,-0.09851805086977375,0.008794423851806362,-0.023137810248627957,-0.05632028619506294,-0.041127553625275814,-0.048661292562807275,-0.06797472102901583,0.07766376062537185,0.08645220599940666,0.0786218320616762,0.07387848841011892,-0.011183122568552884,0.02733449391458932,-0.04593357656882858,
PSAP,0.21379646141373856,-0.014043581432959916,-0.030124162329354307,-0.044355675768173196,-0.006484253197684962,0.046530176573311835,0.1825065915020195,0.05685393981464721,0.049784806192488,-0.07938547947352086,0.2870468709490647,0.0673364930374895,-0.057316691245885384,0.1846211280541481,-0.025714706025966337,0.057363888664896855,0.065050411461027,0.10633456471643936,0.08383620636452252
EFEMP1,-0.16987340638748885,0.035979404765114686,-0.017572676165221842,-0.04677831058055775,-0.21672401203074285,-0.05672919198225183,-0.24697073742313694,-0.07332590176351314,-0.03131923735769367,-0.25782466180995806,-0.17902195733847703,-0.0642966905984027,-0.005911226177920711,0.20192583151817406,0.2427747012349208,0.02385746837206128,0.10408528642755868,0.02330198248092209,-0.02315192138296302
C1QTNF1,-0.22878202940319273,0.03933450755235441,0.016823143829438964,-0.051126879530725304,0.01594198999619326,0.020301076624856227,-0.1708014000941552,-0.06837667802692841,-0.02522190936726276,0.03886370101204569,-0.15484699507816568,0.058353757599096896,-0.0023967893414851963,0.1690550627410207,-0.015369668255498112,0.08155283437800218,0.1728230631320722,0.050844370269932326,0.028519603138528388
ALB,0.02677419876708249,0.018457231969741056,-0.005029070847217162,0.05619136240137565,0.01722914394753894,-0.012849395689375941,0.005660281236882191,-0.03275977507474109,0.05646244810650452,-0.11378339509129455,-0.0600911037018491,0.0560928568986862,0.11744027727154292,0.047859132652226286,0.007749600097955107,-0.05983304663884775,-0.0029475190212488265,-0.07938185793736141,0.07429189691241038
CCL13,,,,,,,,,,,,,,-0.043550479055070965,,,-0.022781713454976555,,
EFNA3,0.09150407743012193,1.9423356702879558e-05,0.0007037403112486213,-0.0034012516804422755,0.08775932841882671,0.11832777921373261,0.2605583352452132,0.0006603170903468524,0.12507546172575862,0.20157685959062932,-0.0010394247349848516,-0.04107285389343147,0.029739267526606612,0.16396319103315393,-0.016875919484584046,-0.009243405248718861,0.1334034991820045,0.12305353583674296,-0.012495523541204694
DRAXIN,0.11984107395406504,-0.011841796213504674,0.08329717724296655,-0.04807298890294253,0.06991924063011572,0.023074848678272183,-0.15517522152720892,0.00859727563837319,0.08770822946209543,-0.05230049077200977,-0.14890000718041432,0.08521790449237551,0.051130285864050155,0.16125223776352463,-0.0561867774013585,0.05247930566218399,0.16006233019902488,0.10736570988851858,0.039192416924414
RAET1L,,0.08504856731991005,,,,,,,-0.026268117380776328,,,,,,0.006180786943073067,,-0.009785329284448648,,
NPTX2,0.2795927049175894,0.1271029669074658,-0.01233357589513719,0.14498398498873802,0.24187653545016677,0.08314885410025129,0.3009602328974776,0.10988176189674775,-0.004476330622738365,-0.04658473358629864,-0.06894207304013673,0.02963111800927616,-0.004169459039464332,0.055051820699003044,0.1763664468152781,-0.017700898841698145,0.00924437434508473,0.06178993234369388,0.009234285943511642
FGF11,-0.18785022391704234,-0.016293875401773485,0.011673617913393807,-0.02864571553229374,-0.08151436552483073,-0.08929958728883726,-0.1767373781336396,0.03365667794404599,0.006920912216132035,0.07658226218415913,-0.17772416143188158,-0.021947639084028622,-0.0023786157007104724,0.047396066771840765,-0.04548773274454354,-0.052580129498606853,0.16818321479116646,-0.05317760487328317,0.00555914474326778
CD59,0.03577314318472969,0.027722653963248495,0.019581416964161488,0.027363884947653138,0.15288096372362533,0.08406051622366803,0.23535330952968714,-0.026260516860516787,0.05071155154140628,-0.04789321256010718,0.21443312261549977,-0.03325849271319073,0.0647819928456795,0.1030135469884714,0.05153057772558463,-0.01370373376119267,-0.1469115621458602,0.13503229934955535,1.6615796410482974e-05
COL9A2,-0.032981988413470525,0.024659164652418377,0.046530234917498,0.06381270171694052,0.016108200657999353,0.011090854447848074,-0.13139520421592316,0.017549886892142465,0.027816567624332624,-0.12195198661214193,-0.10696375664940624,-0.029010920452745486,-0.06593426176205047,0.07503169217213708,0.15144682615707966,0.037523754630651794,-0.07456329876612741,0.06876951101888056,0.050090324704578804
DLL3,0.27556309701239845,-0.007679401239339271,-0.013874266089398407,0.07483993187467385,0.05419552504593814,-0.024449274729674217,-0.05986842883798973,0.047508868562491265,0.09055741467609335,0.13764783108765496,-0.050401350081897583,-0.0045088481989461,0.009044430162382044,0.01638480315954406,0.1328370653777236,-0.0012648838188788509,-0.027207359917766242,0.1298203395087921,0.13255363664975858
FGF5,,,,,,,0.06134239308863251,,,0.07627224141946727,,,,,,,,-0.03989997117405425,
LIN7C,0.04240774467874481,0.05211570714420336,0.026614950273330468,0.040931373606165125,0.02360258608406896,0.008321409657466063,-0.05163974914797757,0.02113573252136778,-0.02194906266321279,0.09011459340988302,0.038735156761080095,-0.016510590355817593,-1.3407879897553498e-06,0.05869742231255627,0.0748664831711927,0.03168989339811672,0.07327691839114812,0.06610897379684491,-0.045908293541978666
GDF7,0.09036780290218546,-0.03347193820736369,-0.0011076637720763057,-0.02282589945607329,,0.012661337490979767,-0.05213457548121469,-0.011775143926518277,0.0007738152932074436,0.23795029871087897,,,0.12375272693494503,,0.06753742665812906,0.0032509777415442222,0.04895872855118056,0.04213062055813309,
PSPN,0.043711351272895,0.03967285769493678,0.0051155147502707716,-0.04826569730201715,0.020237699826584837,0.0037611424843532557,-0.0647766424992971,-0.006380368797816051,-0.03179887304021083,0.054173044608819124,0.030336166760203346,-0.021127854499756432,0.0472093255830817,-0.0029549498188385964,0.07234635764283741,-0.011972478490313864,0.04868989872447051,-0.0007931329586457106,-0.0682825717820817
ANGPT1,0.06713203059303233,0.05184560193467394,-0.04039325204680623,-0.024649489760597405,0.0018245110592249386,0.031165163192147696,-0.17534729539656232,0.037737163477534995,-0.0437284739621746,-0.10901376658134874,0.002977782064533814,-0.002241837991207464,-0.04973041906123351,0.107008879741482,0.009891959772845524,-0.027040748588188196,-0.020889260353702435,0.05384860961699107,0.11562139818293288
PNOC,0.25212608541254444,0.00458574591273208,0.08689221648886154,0.05852169113339731,0.3146523877832036,0.10476467342284003,0.24554352621464587,0.10486791722269331,0.039309869763161,0.2025742108781772,0.18645793625935206,,,,0.015083239877048328,,-0.06050912075718398,0.11920531092625135,0.046175941692775835
L1CAM,0.37585634385628436,0.06470742736967793,0.05359544326650112,0.061067523472375186,0.0691909540514885,0.03580816433029206,0.19679422374230907,0.026608296014965154,0.08567513474093304,0.21117754864401847,0.40080963846406187,-0.039324124399767395,-0.002093647206256253,0.21595676382078646,0.006069638290485433,-0.044308922795896155,0.32846020729205433,0.11662096521993702,0.04989172649874803
APOA1,0.005744169835360805,-0.02060391585655805,-0.0007234545514952535,-0.01992250597423114,0.019776522395581676,-0.013408872847086802,-0.053391884086974546,-0.008958412910929083,-0.008041170095088073,0.12926626206018996,-0.04037747309097705,0.02836432136663789,-0.02540513698390517,0.08102404202739352,0.008752065987635463,0.056209338285558935,0.09742346328895324,-0.07811866396771569,-0.03502368223522807
PSEN1,0.04857962259882938,0.08098327129113919,-0.004675855043108924,-0.0035731279900336876,0.04878840210353725,-0.02134341838750165,-0.14659743089892271,-0.04986569624732861,-0.058265223735742507,-0.20640298170346855,-0.1413065564549265,-0.005898064352068626,-0.02640200330720908,0.06167770433724289,0.04505427441565819,-0.003692138254615521,-0.017078588279920683,0.06050320695866846,-0.0345005066144292
CALM2,0.2761660934651056,0.11224346213035534,0.043090836702285765,0.04906728211801639,0.2083652147481164,0.06755662505384684,0.2671973476695285,0.07970392041628911,0.11669653858403321,0.31526748682143924,0.32543083274364354,-0.07220007005342001,-0.03128192865985023,0.23716872917886128,0.24751838763021058,-0.001753185555814236,0.12975753235519244,0.062118802105506764,0.12976323580927554
CLEC2B,-0.11866002725592488,0.02152444332374602,-0.008093889416694979,-0.026186936152946923,-0.05345620233829828,0.037500100698335224,-0.14784500825245625,-0.025856836200661985,0.0013607954640698257,-0.05289076553648026,0.001758616277412053,-0.050175821596587115,0.06426820447752153,-0.04597754222499728,-0.09338152670626969,0.05099255099839645,-0.01747942520693367,-0.040043187248803534,-0.04693776305937204
NTNG1,0.2054760440984078,0.002674011744362481,-0.0350856387265967,-0.012615742291138871,0.04672906516879175,0.04611747294282611,0.024936358021080855,-0.05078297610841139,0.08570920652911158,0.19255702266796243,0.23050130461347595,0.04920103087419114,-0.036291178506400124,0.07629304220329315,0.1624613905238567,0.04531422546530605,0.09665773397164026,0.017699543864747598,-0.06468651762732892
LRIG1,-0.07020075283903247,0.05176052277149724,-0.03477834482361294,0.005601299911499115,-0.1204467333541482,-0.0361960857807091,-0.16645000379564742,-0.08726569369413073,-0.057292971265919215,-0.06249406263020956,-0.180276081020108,0.00717421881979535,-0.012770386119242779,0.013737759228137598,0.17221247998145267,0.08201695096719332,-0.14862843161791056,0.02898371624938938,-0.014330618829496709
CPAMD8,,-0.03578078716000156,,-0.01513147334647625,-0.024576491624594916,0.007152954076394259,-0.03025262819454233,-0.025032137729401174,0.00775881840602104,-0.012129340587073824,0.09654296880946649,-5.370292692547679e-05,-0.03470395632161502,,-0.0038344496552293475,-0.05564798015405229,,0.08346863167211349,-0.09976664209561191
GHRL,,0.009270360999739139,0.003981872652239428,0.017574416011679857,0.02622301952505522,0.07317716157471392,-0.05035782150698023,-0.03174451899990403,-0.02193167568109716,0.015526059122546574,0.06631577308284534,-0.03644548831775608,0.0034695193697532323,,,0.019872513107584904,-0.04458996831331278,-0.05357176743761123,
NPY,0.21986743134973807,0.02761818982976157,-0.01382555802550541,0.08384921624176993,0.1445135505841084,0.026665610043717227,0.1744871944257909,0.007706739610634809,0.00044856662351984016,-0.019098514536905694,0.09464227421714094,0.014935372453666067,-0.008118022958014788,0.19967956293433953,0.087284398422488,-0.05863361010601451,0.0065653936013407455,0.05542486137383732,-0.05747335581452592
MMP2,0.058361702569001785,0.012577150448521661,-0.012572510788035365,0.006479350715908036,0.046158785515838414,-0.029459747323016337,-0.1991370971699391,-0.048681002096092996,-0.033382570762405604,-0.1021980644214679,-0.26488410250542316,0.02444790170588267,0.06679632469266165,0.1751885536209066,0.23202822690079955,0.010698758095649229,0.07904444961045604,0.09490571137381762,-0.04756513157340178
LHB,,,,0.052166627218092274,,,,,,,,,,,,,,,
PPY,,0.05567280078748779,,0.002743196880629305,,,,-0.024325695286511982,,,,,,0.16433233955121992,0.0009973300828331163,,0.025538535630843646,0.017959541020071246,
ALKAL2,0.020503881532548836,0.08255725633881882,0.006547823148142597,-0.012986909382554868,,0.11190865457905891,-0.03430144863820062,0.05359353381464133,-0.02226934668466851,-0.12219530452956882,-0.07885461714800454,0.04628138868813406,0.03126436443772925,0.06798682276657392,0.0723440734750267,-0.006135935641100337,0.09913018366553605,0.021478869634080584,-0.024208478660577057
CSF1,-0.14996226442767766,0.03858932234051346,0.004970310271675182,-0.05162299452050341,-0.17680287557093877,-0.02297961929335028,-0.14300586564697113,-0.08279323685106693,-0.03157184556876827,-0.15796699178824689,-0.1633104784445821,0.03316626362082538,-0.055933680372038413,0.16261435600761762,0.09967145521100275,0.0732820006073496,0.14082078333959983,-0.01511355599671988,-0.03494020341685536
SEMA4C,0.15443842375544387,0.018669063994258606,-0.017378604831947475,0.03630386799914407,0.053542888845553985,0.02635694911056286,0.006496619099068691,-0.012160955750639996,0.06237761889211023,-0.0005065616569329901,-0.09377097064975863,0.008396261520007104,-0.02283762468321544,0.0806101586390656,0.09144280850442024,0.05036912933262344,-0.016462301423525186,0.05080649801300916,-0.08727329599244549
ICAM2,0.12317914584934846,0.07270247504570793,0.026539511213201836,-0.0066682450011764285,0.12288213577109555,0.0349711513299337,-0.024017819458010778,-0.024516940135427687,-0.019753439657140028,-0.00793796477921526,0.12554887035405723,0.011066121463516147,0.05655699244892633,0.04277337611602345,0.07140846746847944,-0.038038734975216884,-0.043797358569750235,0.02811548522403062,-0.06731985809142801
SYTL3,-0.03434875261071028,-0.03227594734386297,0.0681407205566452,-0.03434164308301205,-0.050692911095217716,0.006006667513784291,-0.11485462935054024,-0.005549208034159239,0.004791493178338247,-0.05890548941554483,-0.03327243523414034,-0.030082355041677285,-0.008225792913520191,-0.0740308020284112,0.04978992067026575,-0.04178861681692686,0.04580702041834032,0.027371879810459777,
IL1A,0.02149528387174594,-0.0562982213406855,0.04952725478057667,0.0009597048895745346,-0.09006870129740206,-0.007008729854852584,-0.05960820227847082,-0.04255634838734689,0.014140352982006112,-0.016881320730067605,-0.02642535679778667,0.03133399083267359,-0.03199779997037223,-0.04679690497980372,0.006890833229498982,-0.010121325773822914,0.02193940694994869,0.03131330495512533,-0.04914798111389407
HLA-G,0.002768748034824848,0.004153779148389552,,-0.01391890947326516,,-0.023874604619024117,,,,,,,,0.07947919268882306,-8.598332419440668e-05,,0.006004272761084141,,
PGF,-0.09319704643014101,0.038401803494376906,0.04168568452673601,-0.041983036646597395,-0.029868465157248607,-0.0009309237614819557,-0.13987435050540203,-0.011741214675183883,-0.003532793422110357,0.01981313983770939,-0.13655470062958172,-0.03764840034537466,0.012816303910163855,-0.019765648241310337,0.10747774302145806,0.021929817630753683,0.021589603717930117,0.06314545463471916,0.019666050326713702
LGALS8,-0.03389948914659118,0.04610820999986714,-0.006246293091468177,0.029097140949569826,0.028066715932909138,-0.002163689880616307,-0.016550204453449034,0.029296428081975415,0.048342520650709854,0.1324858023576996,0.0761760572339675,0.027893920694055083,0.03966003277748406,0.08196648541960797,0.030205941814421933,0.005946906255879207,0.0420964500479112,0.037603287687962214,-0.018133882636928226
DKK3,0.2699639196355613,0.021585887171267876,0.016953824237025107,-0.016971322169573956,0.27582670204200466,0.06655796723648133,0.3081583673132338,0.0737835880087649,0.051987584154601266,0.2570338123741547,0.31183742313109497,-0.03719673742641373,-0.09605017270534243,0.0749426382857569,0.1300357071280762,0.02661436911020079,-0.09075921607724191,0.17549482892733517,0.08752071928587615
COL16A1,-0.05991630384312181,0.0868416361979782,-0.06067683707289855,-0.049924730403109636,-0.08054353456562512,0.01639821635766238,-0.10894016117024455,0.0005468030886436067,-0.021100710423198506,0.020263879701848654,-0.25222026303477824,0.06338438697801292,0.007313015692769622,0.07947102094681373,0.06905508426045127,0.07647051908184448,0.038124143400589575,0.06889354683814053,0.13634501836941817
TPH1,-0.039963412654361694,0.012537843462302316,,-0.025328820712018044,-0.03442299056957601,0.015624301763166634,-0.03596274240289074,-0.04592839946589142,,,-0.03342596288933755,,,0.012366692052858253,0.025235659776445724,0.048576753581475306,-0.01880930270096281,-0.06502595725930926,-0.03349416747468557
TNC,-0.19882237222272858,0.027442123713730286,-0.0017064791061279045,-0.024267606407727862,-0.17158701184398487,-0.12384396334518372,-0.2693695199421,-0.007623931359465808,-0.021840207599520656,-0.24421260316073176,-0.3200542552891208,0.029174530947773187,0.018545642175106652,0.19230639932994575,0.12791911084948862,0.07582735915526412,0.24060436208954528,-0.05087721630277755,-0.10465931962281542
TNFSF9,0.23896709009216766,-0.004445808812053404,0.027086937631827672,-0.02282590099147656,0.15748142585310568,0.007072700058946349,0.1428054635541736,0.044589376355073734,0.06089645500481784,0.026619549156743513,0.13317728324791125,,-0.03711275376441489,-0.0006905423471243498,-0.0696090717039862,0.023387076230560837,-0.024664291561151363,0.03740248057437655,-0.02308388751941583
C4A,,,-0.014658248479775598,-0.015623723000061217,,,,-0.018724823418266735,,0.04540055280897958,-0.029382691162147187,,,0.06915079319767783,,0.16478739812085508,0.00675231111950655,,
CNTN2,0.17594266725277868,0.04224424195791408,0.07632006380622144,-0.05038697147827749,0.09320095498982993,0.005295538618611363,-0.09874324053507866,-0.06769274702335505,-0.026532250446391528,-0.2575006781930541,-0.07643273060698723,-0.06050915538102465,0.026259612408168653,0.05027140773267874,0.07326606137724027,-0.08862149015954003,-0.07416427212041296,0.039764045747646665,-0.011844097528382575
F7,,0.02948898758020893,,,,0.052288167162443874,0.037194676008848855,,,,,,,-0.00261638863805081,,,0.10214923513565859,0.06689800718144517,
LUM,-0.033258431009015474,0.02557201502173408,0.008260386829215184,-0.052852152267115995,-0.007245404747222322,-0.004841510118410506,-0.17533166434295103,-0.04748220780436141,0.0007457467871396234,-0.0844049122837605,-0.021494028223423927,-0.02651095161497631,0.046526080183772925,0.06292240356008255,0.08784218064003521,0.06089015025230722,0.05420106729765516,0.09678264937179203,
BTC,,-0.04563011949791755,-0.02293755542906519,-0.035768854500246146,0.004312414601800884,,,,-0.034652423623269556,0.07561818923000377,,,,0.00963773783466683,-0.015122529122607281,0.04705459159777236,-0.03279114591857201,-0.06678535826520515,
APOC1,0.05372734867834302,0.004393380987126435,0.012635875542875862,0.015018304678251543,0.19687403788269198,-0.0992663195121283,-0.2863803853082494,-0.02568207133559258,-0.10589633784225763,-0.32356961105610016,-0.2322079234533816,0.006683869612817253,-0.030082175113199685,0.038078688484066585,0.15325730871871848,0.012213012683225492,-0.19652546055753584,-0.057378811689749176,0.006934241559171423
PKM,-0.10586740270317066,-0.06483273643280006,0.014798980490248081,-0.008585898069538862,-0.08838591829565352,0.06897474682411563,-0.005685885311990246,-0.03958265338422067,0.08178658295347706,0.25672347219844077,-0.12805564870744643,0.13378776807642553,0.006947668658743687,0.07145815064222223,-0.11278619237072801,0.05294744303991553,0.17637062325543046,-0.016817214162561284,-0.013645742370455802
TNF,0.043149133275414295,0.04881378170299354,-0.012981742804484771,-0.03449178668182313,-0.013604957201870587,-0.01948271085289523,-0.04439945993044815,-0.038184523216607306,-0.012948378018149733,-0.06324317519223042,-0.04967021125169382,0.004358219406377099,0.0023169842742949134,0.06463486776460124,0.019742310230296146,,,-0.03898512614022892,-0.007939839121384342
GNAS,0.19534653233490137,-0.02148864728090918,0.044542488438240394,0.05408370364767717,0.26239224008364787,0.10338918624271466,0.3197654297022344,0.05211952922420426,0.0829046852405716,0.32401305556314125,-0.23709590663046917,0.005315131068681979,-0.07319858197585073,-0.013040478746082582,0.016656638217902205,0.0791141162316171,0.13977439279029225,0.21460224349009116,0.05037355110340218
BMP8B,0.0029748285258567124,0.01761070515555475,-0.024483180344862503,-0.020178833403520415,-0.04632138309789512,-0.050951058874000206,-0.019231619998149374,0.023792851385633473,-0.021289917523035495,-0.12201229919748897,-0.07943757337030392,-0.023921739275956956,-0.05493563763479671,0.11588878980570136,0.029464454414758263,0.06426461005812235,0.056913772291529455,-0.004059087090301444,0.02453960461550937
LIPH,-0.04105451584839456,0.03420289178739245,,-0.01979320668860712,,,,0.023920227224519183,,,,,,0.01329806335812685,0.017613628263902247,,0.03147075506774765,0.024383300580914626,
CCL28,-0.030006658100897605,-0.009794956772230336,,,,0.050497035125272066,,0.06157576164434951,-0.025181476904024527,0.000814009643507718,-0.012562386304888982,,,,,-0.026136238298865522,,-0.0036177694488954554,
