,UKF255,UKF259,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
AZGP1,-0.020807338174667844,0.028901780966154398,0.03766953323336333,0.10249502183479815,0.002915705676509436,0.02544148807002221,0.03789699064139408,0.05699374425565098,0.15014467600488987
INHA,-0.03988759544995426,0.034019751384076195,-0.03656064395261468,0.06549992645365607,0.07512638021049603,0.12183102416872132,,0.011310092755254613,0.0064246144559255754
SEMA3G,,-0.01976752007238839,-0.011172769720462243,,,-0.02148363169888754,,0.09516794791965497,0.05306119178781215
OXT,,,,,,-0.012546252057562041,,,
COL6A1,-0.012703312118852284,-0.035360447562462746,0.023998973018709777,0.1291998671691076,0.07147995820526794,0.07887097139123785,-0.038423006694841215,0.19556107684982402,0.11785453555331264
FGF17,-0.027395729989333782,-0.019680782626820034,0.02236750229977601,0.020291543015672413,-0.03391799924256181,-0.024063947835084438,,-0.023148178731787955,0.04156268414327479
TNFSF8,,-0.013375561701719862,,-0.029142613118700533,-0.026952521283276822,-0.013340808069535375,,0.1024149708139434,0.07072049617198756
FGF20,,0.009889210462433056,0.019154340510479928,0.009357999320479479,-0.03191641605871767,-0.013531434639795536,,-0.023711828797567124,-0.02892385897153984
ICAM3,0.08735153330721811,0.07085260588361188,-0.01553931957563801,0.0704332458973694,-0.02876614197713471,0.021235753085433247,-0.016003029172806327,0.13964491257522926,0.03530025057881349
LAMA4,0.04737985960087085,-0.019924961116086635,0.08526397756710598,-0.00863049802037799,0.09532736030716568,-0.003909780784331475,0.009229443345768867,0.15178194695817007,0.10244494480701412
DLL4,0.04197125317439564,-0.04150953510526293,-0.011625957477232579,-0.056324812933979757,-0.022518662802781503,0.08621390696234522,-0.04287043607468957,0.15910195309808617,0.10124702311218113
SEMA3A,-0.06341296037266668,0.020427581820561373,-0.056917624628493244,0.09149056646514588,0.007121437213119381,-0.0016078275606431624,0.04197324632362076,0.0005608062686298665,0.03001334299372475
RLN2,0.07929442874314366,-0.013498519769972121,-0.02798427122429289,0.06643246310516161,,-0.014632684278770151,,0.08458665030897307,0.01366547956196781
C5,0.015022156348207236,0.017986135607638398,0.05566661725119738,0.007785284944464752,0.06457407382221644,0.006031850410491209,0.03337572787558265,0.05477937355057685,0.04544799810556681
COMP,,,,,,,,0.03675469943758438,
C1QA,0.030354150541006153,-0.10993610245693422,0.14695010069818257,0.11448962279672208,0.06661381261213026,0.02844717868531017,0.02887953811396715,0.10868845738799968,0.004421217708444961
UTS2B,,-0.01349851969242157,,,,,,-0.054236002233772916,
COL9A3,-0.017120401095788208,-0.006743074044909473,-0.009468647848403148,0.06689738280841823,-0.0446840304243082,0.000561715741882751,-0.011812009920301358,-0.03262703452393074,0.07861630557268529
DLK1,,-0.022466806254849085,,,,,,,0.002824559449682921
HGF,0.013228490462066885,-0.006728297431609685,0.010576979926806623,0.028442705949645965,0.05772966023461448,0.025376043250878094,-0.06864994234356192,0.04081435439563589,0.014109046490421901
P4HB,-0.026684357347398966,0.03943482433414091,0.07986498122024281,0.13881179344550382,0.018628763521708787,0.049352811658460546,-0.06614806545079366,0.1974241984692786,0.15130827039780526
ADCYAP1,-0.029194196632936556,0.02672506154073363,-0.0023077229912038277,0.04712231573932824,0.023532856192630222,0.02524232328105176,,-0.03838439547524407,-0.07002465716865047
GREM1,,-0.011666952884245269,0.05470763254912733,-0.024447195046225872,0.05507974658643376,0.037479559852111335,0.015765568185153088,0.10722572086574517,0.04615567782856584
EGF,,0.011748846429238227,0.12796119714183882,-0.02463920010061113,-0.023491952812503058,-0.018423194446274903,,0.0029950937316252286,-0.01048097853585382
VEGFB,-0.02404921503111936,0.039171462994065286,-0.031914056923178724,0.06503228013779776,0.0313296456887871,-0.045251995076525095,-0.0032472971025215586,-0.05255077491287941,0.03594687238305687
FARP2,-0.01490699780274471,0.01596819139167002,-0.05670753876449583,-0.01806780105164446,-0.018086916218596552,0.013650336196941289,-0.02032904040889656,0.022856740857215053,0.06630631793160012
BMP3,,,-0.02371463865414228,,,,,,
IHH,,,,0.03760709543421921,-0.028656287998600115,-0.014454811880475349,,,
LAMA2,0.00802985756747207,-0.035197776017132996,0.058729676921139146,0.022322015290623224,0.03354324121998578,0.06912989089252693,-0.10472556167934875,0.166165448231323,0.055770510738734964
SERPINC1,,,,,0.02978736587208458,-0.014274854285462053,,,
NRG1,0.00828686866892271,-0.023606794111535212,-0.05498691550129975,0.0014000013953897267,-0.03336226541095992,0.0037260684126028936,,0.010904258066426763,0.08148923540052443
SPINK1,0.03220736300710425,0.30489968108317034,,-0.029367875441406288,-0.009574504180892798,-0.017546668504289462,,-0.021827194635436545,0.025811552742255568
EFEMP2,0.03391816846788564,-0.07202848952390382,-0.013757035970730379,0.03955132041490116,0.024739370631044356,-0.013376946798918253,0.031058827933759803,0.10249769931906128,0.08783936767662415
SELPLG,0.08624722270836956,-0.10021607847375416,0.017983489475620774,0.03889081327337536,0.021980819498335264,0.027507378463679167,0.010332340790992524,-1.700283886668901e-05,0.017625529375492784
GDF6,-0.05020381256034421,-0.015121735106861421,,-0.031140122176278543,0.04039705734122633,-0.034770453302387455,,,
HLA-E,0.1054218774597937,-0.08559818928521987,0.10751957689088837,0.02814618494056219,0.06797083518683424,0.03212310901428927,-0.054601762091346186,0.057194413141549,0.02529755143193123
PTN,-0.04418876187260115,-0.16677910316264252,0.05197312467032699,0.09207661702620196,0.007632730822555323,0.05966011126344889,0.06407554720481419,-0.1012489670211471,0.0605932191584048
CD274,0.026660897175008514,0.05694272606623744,0.06080954509492371,0.0021101916844591447,0.12618670175720167,-0.0256948245043066,-0.05754836535843405,0.12600544460719476,0.1477100232543749
CD14,-0.009868332314121762,-0.0851285658158725,0.1571095432275959,0.052230539967653686,0.07938414715878803,0.040471386964898874,0.003910753553977376,-0.04100943184452808,0.0001184574801560264
SFTPD,,,,0.06796421576950992,-0.0009983169479065698,-0.01673759211532755,0.011161374084525305,-0.00738866431389921,0.02972333501102198
SLIT1,-0.07433753673067454,-0.10468965209934235,-0.11793285050774843,0.052601775948264574,0.06250418812463451,0.010920497756505873,0.06330705610784469,-0.031273264460974226,-0.0024642744210873454
CNTF,,-0.010639900655732303,0.004884867872764326,,,0.08805533140593513,,,
BST1,0.03973094779482397,0.06341541938174751,0.042311187074426396,0.036435088127898446,0.028876482886752403,0.0874650167985865,-0.04966076845977286,0.07519525402712185,0.04431558380268566
AGTRAP,0.008039506670151787,0.04110809859327316,0.10752749556002023,0.0424568838880463,0.01234694301536051,-0.032370649471435406,-0.056221081469618704,0.013966537977463037,0.0295973886075703
LAMC1,-0.005383694448768513,0.05601728482240539,0.11528975943459603,0.0644595717718507,0.06694613021919245,0.03735290949182649,-0.017055666123210994,0.17673025925501404,0.10457529120549942
COL6A3,0.07114486839708085,-0.013325678731372137,0.05025919182640819,0.08307628531909342,0.04640338578387684,0.04704078047712825,0.045744902576125304,0.21509000323301847,0.14399202460071078
FN1,0.039219611662535375,0.0012590585141816356,0.06434464304492038,0.08009047792417515,0.05367354124390576,0.04438656188581137,-0.04909928775103935,0.22109437044815786,0.14166861884439852
MIF,-0.04782031415495713,0.1547171741088033,0.06948362926375616,0.015519045497288482,-0.02732970561637068,0.026060449267863977,0.07878120285439724,-0.08848419972752586,0.020873489039442153
JAG1,0.10707489392079346,0.03550639342161092,0.10676205163470791,0.013513988967562411,0.08964449432724707,-0.011682981160024175,-0.07228366183309036,0.17396434549703424,0.10051779311736889
NID2,0.041873075421503876,-0.05350032150983941,0.057738576968300856,0.008701319592625604,0.06678336368663956,0.061044602317374776,0.08029789089463732,0.17777435201271363,0.06992171839784325
EFNB1,0.031019849681295925,-0.03427390214841837,0.09507251467903685,0.053892268192067036,-0.03171424192238053,-0.021138569232156734,0.0429178757899237,0.06842503655267726,0.13062219125320654
COL4A2,0.08704842023533807,-0.07767632726652729,0.13486626195558937,-0.003184449987698946,0.1039912126358114,0.05980043465782883,0.05282537807826882,0.18320369452179153,0.09762177061685197
SPP1,-0.06706320275950285,0.12543935133885506,0.07861126406956592,0.06999018336375781,0.04878539753237246,-0.0034125961712978656,-0.13216551591991121,-0.024163472194540268,0.07971544246265835
PODXL2,-0.04305239262478189,-0.03140536040376421,0.006688359499393604,-0.014105647809659077,-0.015615320039000399,0.0005673637317920992,0.0938129555264778,-0.05867090675469832,-0.00028952477221223197
FGF9,-0.02414385262147018,-0.0291323977863463,-0.05922773692942918,-0.014812546519404744,-0.0238350795569648,0.061039050404965586,,-0.009256056821331092,0.05304933107479719
ITIH2,,-0.014215318019320043,-0.031028863837019943,-0.057973822201261814,0.04532243131851853,0.08435228561264309,-0.005354121073031156,0.07349368563389126,0.10588001170725032
ADAM10,0.06149709956705589,-0.0699530420764524,0.05059105471289566,0.04455254806471171,0.044866304394427625,0.050324376323909986,0.034125803960007854,0.08115959620617763,0.07044622158651713
CFH,0.15174138917109004,-0.033080488166447555,0.09932627282056722,0.032413157417971475,-0.0045337775268132095,0.07521826658666184,0.015770217888802007,0.1755032869614349,0.10129403693988884
COL4A5,0.048068431279521845,-0.039537571662484665,0.04648586101505032,0.02146155933464963,-0.02190536576095816,-0.024785820936935776,0.03500464611395037,0.0050187732108804,0.007843563948211507
LTBP3,-0.01569941712804559,-0.012036646685297445,-0.030224907008048852,0.037400673908739954,0.012468806698200535,-0.0024492525331197145,-0.05946901085858068,0.03311404542694249,0.07459477631743733
GNB3,0.03289268539029954,0.03711235312639454,-0.055428393534266755,0.06545792220008206,-0.012441740149874078,0.06984096523533823,,0.056136973057472596,0.056758558580177206
COL6A2,0.057373930308455265,0.02396464708762343,0.09634433944646523,0.1226296194469427,0.05811924332703296,0.05324849348825029,-0.05304288216734132,0.20481881083731554,0.11787644523324402
GDF9,-0.02996382876303758,0.10694415569792826,,-0.018549110915882287,-0.016829326860911403,0.06457818467600948,,0.008929422157951237,0.0667624471868514
NCAM1,0.0021445783126619045,-0.13820102203881415,0.00299519707095448,-0.0931299655805448,-0.09504587818779814,0.003472795305662857,0.03781682089121281,-0.1434170797407014,-0.07427312883134495
APOC2,-0.015414956104783323,-0.04803129519737735,0.08730461171435212,-0.030374459596178724,0.014764789728194897,-0.007277952892020869,-0.035370914119554085,-0.024616028158911455,-0.005047133707642646
BST2,0.02024372058631559,-0.019850734444655016,0.16439263439434196,0.10627025604866529,0.01177101719138558,0.014343656675734655,0.06193883541326322,-0.0012676139252470772,0.05436784405192666
COL5A1,-0.030398522700800797,0.04686812733620649,0.10239677963035253,0.13994761645472606,0.062275180141363164,0.036642684958331714,0.0066754595640167065,0.24972425785750488,0.18898892858873825
CALM3,-0.029456835080669038,-0.11151120179373794,-0.14234193244633347,-0.0018108491772168252,-0.03247216975737468,-0.006793891987864351,0.04208772893009379,0.10916034726211897,-0.1482560726705272
THBS2,0.021553343305227436,-0.01868171678536893,0.06343131033363571,0.02354285817061326,0.004219861029989097,0.013422675757214899,0.05455442364063566,0.13011486660794208,0.15146412957087868
SERPINE2,-0.026787685301096282,0.08702463041684126,-0.0836695196416814,0.08845977303098156,0.1032611861500088,0.0542837012312562,-0.08950686996506353,-0.02057269599294107,0.12254529086045922
EFNB2,0.03999873352210176,0.03681802883574216,-0.05125563498353471,-0.0140570055506918,-0.014147508698752968,0.017083387765902208,0.04646812860420399,0.13729606925914806,0.10511373410436968
PROK1,-0.03427640615174784,0.029547735445441384,,-0.02015205065913979,-0.010253550531853103,0.09366670126972818,,,-0.011618888005247659
MMP9,0.09070132104068279,-0.0627717352630732,0.03554472921177381,0.080856908876509,0.08505952643574165,-0.026204381228279484,,0.1584108646932392,0.0847298218313028
DMP1,,,,,,,,,0.12203855034208722
NPPA,-0.07209354943251538,-0.027936612460267712,-0.02192127459589941,0.00770066525441666,0.03501252953537328,-0.004631688221796199,0.12397121947868725,-0.033264349395162866,0.01255867901012678
APOB,,,,,,,,0.05829565624319857,-0.03875155678165587
C4B,,-0.01815098301797105,,,,-0.01693937515946793,-0.016696681248131923,0.03331401104257418,
NTNG2,-0.06531340335742324,-0.0006656280825009062,-0.0076760859217024895,0.08110316611719608,0.04333664316875819,0.03815131749193811,-0.03850406083099231,0.027773504685070182,0.011333194974693005
LAMA1,0.029000515088424463,-0.05102483649822393,0.019705546290401898,0.04720465214856465,0.04325882725735505,0.02750118903263843,,0.11974395159173729,0.05666913521538535
UCN,0.0316844913837861,-0.003334667457243709,-0.035962522928632785,-0.017758053382750046,0.041692811875932725,0.02183299180505469,0.03719995642419889,-0.0027668013458301776,0.030126499363287547
ARTN,-0.02820720758937672,0.0451330248061913,-0.028477476990679793,-0.025839659718618076,0.05924857196970038,-0.02647487608299278,,0.041471872903476856,0.020728406489717886
PDGFD,0.2401487774438587,-0.004464434615274463,0.05502632743327798,-0.020313459866408614,0.017371335569404556,0.02663446302002196,-0.041171464982594504,0.06975987732874242,0.05468398957189922
EDN1,0.10537772758970866,0.0003086306982418852,0.04221247009335482,0.009891146735706586,0.05137869368891705,-0.011523917086811981,-0.024237310848718215,0.06636064141460851,0.03327205605336624
ARPC5,-0.036442870473022006,0.039619363539350486,0.14183057950747016,-0.023241947750477984,0.014046178644922734,0.027048440241312904,0.0364344383509608,0.17248865414732234,0.04144385097760097
GSTO1,0.03532200611955506,0.08585801163817808,0.028029845618757692,0.06226071537819016,-0.0012247501191346428,0.024088301095272574,-0.01780928372752273,0.136610233623227,-0.029604335610048032
PROK2,,,,-0.0175105564802786,-0.026447403244267566,,,-0.032158681278668146,
SYK,0.06252223054721441,-0.015461638889546393,-0.024912957834701967,-0.06697892107408786,-0.049104509784871325,0.012297535072071415,-0.0351543568066597,0.009860800769381704,0.036825017561059874
CD40LG,,,,,,,,-0.0020786351026014726,
ST6GAL1,-0.027998101948638124,-0.12448575101173984,0.0036447545242004075,-0.026277243663801082,0.024314930350839176,-0.01784914956786709,0.05033791373213337,0.017869859382270908,-0.02972725188153697
WNT3,0.023060854640073455,0.07707226961948405,-0.08794211455532223,-0.02693748750246397,0.029711800743993287,0.05257563271336226,-0.04231061592294053,-0.05326896035571339,-0.048566661294340896
HSP90B1,-0.03404107785305695,0.007525112846814474,0.125987900573379,0.09366247110108172,0.05809502829727587,0.03503648271291489,0.009298679440157345,0.1889668019603631,0.0986978040958491
ZP3,-0.008989247198359735,0.07605036184924725,-0.025391579706358042,0.051213433208424995,-0.037427242710964696,-0.023975911588138298,0.024722329727635422,0.06413406693988695,0.09768169206981904
NRG2,0.06823313453744771,-0.03068151524418773,-0.03218449828340639,0.0787804553126385,0.011820221947791261,0.0531718702854789,0.012144011450129846,-0.019275288732924636,0.03103412640757564
MELTF,-0.03495851665265431,0.06816455562337903,0.019912417567821247,0.04659040721694938,-0.027187014760011494,0.015299863897644261,0.04130812604010154,-0.02147235152535465,0.04200802079100515
NLGN1,-0.07549738712697952,-0.019702307362663422,-0.056075075874439786,-0.05408065319742982,-0.026048576548723997,0.04410176563799969,0.0049660820976435505,-0.012110877337744278,0.05916181509026254
SLIT3,0.12968957878591028,-0.0020227033793178127,-0.05178930560272434,0.011095647254617673,0.04250297289643063,0.018476292061649444,0.12830756848212854,0.21095921264098727,0.052414564467129846
CCL8,0.08023606747199022,-0.023787092303625516,0.03547534042550811,0.08302843272425786,0.012825409390977479,-0.01573573184710935,-0.04174437346888365,0.05959298918040809,0.07883906732460333
S100A4,0.09649187734452294,0.01872189398369486,0.10714039368874828,0.013364799415845485,0.06427829352981473,0.03836889411786776,0.04458589953122724,0.08269762078843021,0.14184971124471288
TNFSF13B,0.01808279803080836,-0.03714311499408434,0.10138910091663136,0.0469964816361592,0.05712680591455712,0.0382803570500277,0.0829723476646263,0.11200374274376776,-0.0004739250204141196
HSPG2,0.049252662819769054,-0.06375172827060892,0.21399831222738752,0.04957662336829014,0.044949083214287075,0.09241061902197938,0.029452681316844375,0.21846735562313474,0.10697531808104582
FAM3C,-0.03479369843597417,0.050889029644902224,-0.13429173588974283,0.026984214856461894,0.0528051182144017,-0.011891362121099784,0.04260065095718501,-0.042444995237473894,0.07764266442779336
FLT3LG,-0.03912384053446335,-0.017242695880675857,0.04417649291721984,0.06394283181326507,-0.02542682281476779,-0.026239434310054727,0.06996309180787541,-0.006536423125678468,0.035532197641126625
A2M,-0.004195971582638657,-0.13643628721336656,0.1584906014104785,0.06217728546804258,0.04591694653830058,0.05622822542805281,-0.08342561795660507,0.11041718949637233,0.07782132413263057
VCL,0.024221379297490086,0.012927641208680186,0.09123672554534522,0.014513390474549462,0.08917120537981912,0.045759706586138454,0.007180788070534183,0.11669070410992408,0.09693214583368877
FGF2,0.005995311238804483,0.033800796719156166,-0.012416177022821861,0.04432702636990004,-0.008923552135442733,-0.002331783119669921,0.05390603282664807,0.055657495961150674,0.05700109111450934
AGRP,,0.19343947444458143,-0.021292616521394386,-0.020762493472993287,-0.02013844058912396,-0.014092736675365003,,,-0.02892385182643857
CNTN3,,-0.025482896153681083,-0.051481616461230735,0.0013638170719040322,-0.019402307044366046,-0.026595617605063814,0.05897255457041072,,0.05552171694524407
RNASE2,0.02333444691585709,0.031762969888715194,0.13147369633084377,0.05100170972660667,0.07277486149229836,0.07012081712137641,-0.0006451082816804275,0.016900599444544775,0.03952164154965511
ADM2,,0.15867001819509344,,,,-0.017989798777455268,,0.0876196519259214,0.0038716540922086847
GAL,-0.0032931336058279934,0.15909373882061764,-0.05439492309571056,0.026418668896520815,0.04899358603423758,-0.018135307423422828,,0.049618431203375564,0.007347222247213175
IL36B,,,,,,,,,0.06092404675146581
CXCL6,,,0.13866830720725087,0.07838264054612043,-0.05384669831578432,-0.03143338070490723,,0.08180208337004848,0.21824968256654861
PDGFC,-0.007521605457130377,0.025609812843394836,0.08010817835796762,0.032111831460709124,-0.007666696437706018,-0.009238122235323026,0.09226197355771987,0.012301550518439295,0.1385284297369605
COL8A2,-0.06145097631747372,0.0020371781818726824,0.006069599903583358,8.136290257955459e-05,-0.005438164257170655,0.008775922370550285,0.11078404750567562,0.05913692509601119,0.018343458539636502
SPON2,0.06195451502343685,-0.05035114087257622,0.01424917153279035,0.05332010632181493,0.06837169634405822,0.07768050099837286,-0.04397192188989022,0.22424519568868273,0.10592395977454619
LCN2,,0.09250159527104504,,0.020174522920984927,0.049570134526045216,,,,
SEMA3D,-0.00011966852534215718,0.01977845081154979,-0.005328281076576374,,,,-0.03940973143525085,,0.06143205377237678
BMP6,,0.039362027945404214,,-0.03668020557901749,-0.005962598425848247,-0.026160191388826626,,0.07341759082148747,-0.03173873942427156
TIMP2,0.011322736483847878,-0.09354292110569921,0.12092640565763928,0.08556317551995762,-0.01607952090779169,0.0013546346283558137,-0.050578078414253505,0.05453097902800714,0.08074517532213812
EFNA1,-0.06471918434473051,0.0017985440601728585,0.1445545781147553,0.03371792318408063,0.023786253476666425,0.013249771459304952,-0.05937850610616618,0.11401662028998429,0.048006282107311164
S100A12,,-0.013126404067443566,,0.0565080200803466,,,,0.06799199505862474,0.009238188004583456
TFPI,-0.006892056836002781,0.0037741694220102184,0.14284428250334877,-0.03176015713123509,-0.035205933911832604,0.05327016032764283,-0.04451386454453978,0.22276321208443123,0.06930447506149928
GPC3,0.011043094401288419,-0.01649649119430316,0.024430200813837018,-0.04742659173461807,-0.03343624485118936,0.03812382806667403,,0.15860522810259642,0.10683753122698555
NMU,0.01597697556661657,,-0.028963317429220706,0.010283096068613442,0.04148242610713211,0.07963441717335669,,-0.027861797883371044,0.0168369446876271
SCGB3A2,,,,-0.025147638355774927,-0.011941235062560488,-0.02363373237866458,,0.1532739136504296,0.09630472792435268
LAMB3,0.08901948166454482,0.05626754160963302,-0.06168295252700652,-0.013119387849925855,0.00029649243363994354,-0.025981020318094652,0.0007911167647936132,0.06607568308013466,0.11045402641365841
LGALS9,-0.03810315100133799,-0.05071764928459868,0.11846271088043692,0.1018581301129589,0.06834663664959852,0.0034477096673542133,0.02951108474122254,0.012590841945918294,0.06596940710828418
VIM,0.02444052565022832,0.15135834937652112,0.17418313806486535,0.0963121164959705,0.026037550243594994,0.025643544563481228,6.250539511215516e-05,0.1105761076658989,0.03718155997164415
PLAU,0.0381595764537889,-0.014951195794827909,0.07551144628627378,0.09836033528766519,0.06277680545668947,0.045257224429642987,0.017863606968381553,0.11783672233921627,0.11880161636535772
TGFB3,0.08845275831432448,-0.017032307566202897,0.010936742724092974,0.02028430616186029,-0.009017356840942296,-0.021657526225337738,-0.09443848417644236,0.17297178656000073,0.035689238031684944
APLN,-0.05473824543763454,0.06290402699189951,0.04919177731768644,0.0533819340019182,-0.041921485265686405,0.030871162593279388,-0.0024784635346454995,0.09799309419455446,-0.013707671156232485
SHANK2,-0.02793971485020727,-0.007778529967296144,-0.09440790338778472,-0.002076133775920121,0.05064881482971559,-0.041267508143726234,-0.028967688801020842,0.05392619014992393,0.013319178523073426
LTF,-0.01694060590109506,-0.05051378242162108,0.15689653725077554,0.020552346072847612,0.015493356795572602,-0.04248637737366852,0.087412098140593,-0.02253740028777051,0.09883749598912125
PYY,,,,-0.029362345504514484,-0.014962913655337123,,,-0.028766625404958963,0.07609784300757726
PENK,,-0.0452447799255657,0.008913113800929528,,,-0.01898708000497369,0.1584394483926887,0.08211481745079516,-0.02852944082202342
CTF1,-0.02769449106553964,0.07348380088355504,0.053485685273140834,0.06939682556262532,0.04206577166842136,0.07426261129946383,0.0748089482716174,0.030236123457092576,0.0480275135386836
COL3A1,0.1069329077640429,-0.061253923366068316,0.12320108549040427,0.03470373175289924,0.08828653398908391,0.06223394954690425,-0.015727334180740734,0.20639443316890244,0.11979518764052109
S100A10,-0.05196164205436111,0.12540812788454797,0.14533520418268628,0.062304338582887635,0.002507164930112076,0.05606121562372599,0.11568312223583525,-0.020227367098305565,0.033969025220445426
FGF13,-0.05898558309221199,-0.03189504646509163,-0.09076010932424063,0.00927954720065685,0.005033971170704109,0.054824293087788675,0.1028320912113059,-0.057426735742603464,-0.06622175456483552
SEMA4A,0.03847170247074752,0.006360045180333735,-0.011469627472830595,0.050385041469155414,-0.0100501874322049,0.10350600823884004,0.01469740444485599,0.14994426760046456,-0.026269804309546244
EFNA4,0.002715359622492623,-0.007350055106624636,-0.024076451468696483,0.009818428075151566,-0.03827027951851784,0.04569975991249478,-0.042310583821663944,0.06690941159115166,0.05819711356446065
HSPA8,-0.07021378211866842,0.07392920276655807,0.05124641926845144,0.050892052225013265,0.019907135930926943,0.056069776043922145,-0.0029149039652772383,-0.07730121050357862,-0.010784178329679773
NPB,-0.020968918844110306,-0.011382563667167049,0.03724214473802556,0.005712560246483061,-0.04636221556322045,-0.0015301159775390866,0.004673896944118482,0.016311725161732803,0.11953985513361251
ULBP1,,0.11410587744442557,,0.06932702052515127,-0.02460474915383534,0.0367540254475359,,0.053444745886707785,0.08496283054568175
SEMA3E,0.023079334370673853,-0.024687776890420433,-0.0025332790780283323,-0.05063213543012971,0.027392742065935997,0.008512591391145791,0.056073144790157424,-0.03478921941092371,-0.028670018802895644
FGF3,,,,-0.013763841120267857,0.0012586283764589145,0.05455264089710252,,,
ADAM9,-0.03711519064762673,-0.08203117056117765,0.07416538828445593,0.05953877781394329,0.05101069979112215,0.017933442848011894,-0.06127062136698876,0.01946128716885807,0.06039584051199401
ASIP,-0.022969891760079443,-0.010485320572954752,0.011699549864606406,-0.03939799235769721,0.07596246932824384,-0.04214191592965026,-0.03570182414348379,0.016916119850026765,-0.010981032784802482
IBSP,-0.009964473418909088,0.03187960350773232,0.18676907056252526,0.11477568659640834,0.13290729019434297,0.009411687252074625,,0.17898349185002588,0.0631072574109087
MMP12,,,,,,-0.013340808069535375,,,
FAT4,-0.03306628691726507,-0.001989473475483375,0.09488273770032901,0.020172285397565482,0.009806139146389925,0.008065618877459078,-0.04335607784286939,0.07945401265574166,0.016837015651914897
MDK,0.0008475048089682089,-0.0891040571972103,0.15556789555278216,0.12016592898653616,0.06771258134550323,0.005860911920820624,0.06708548538604323,0.069270017267547,0.03446897525004245
BMP5,,0.09861498946553279,,0.0553787206789357,0.021495020195301407,0.057582825135758464,,-0.004844548001847759,0.0656576044872229
CAMP,,0.03713080633242339,,0.03794398711437113,0.0389540373438709,-0.019536252439156968,,-0.03154708318267899,0.01376529175625565
HSPA1A,0.036452046681560435,0.01731481066092082,0.007898641839974374,0.04015285742687471,0.02582299626536155,0.04708597753822187,0.08437268377780073,-0.10030371102544582,0.0640931135269326
SEMA3F,0.06917199506717979,0.001107020424378573,0.04441241058684443,0.0792299369157048,0.0818561265978244,0.08588348059007667,,0.1319202646696706,0.0821206761941502
ARF6,-0.011503310295206709,0.06783633548547831,0.0010703669272821958,-0.0229316396739364,0.004114041327951661,0.04222917420142346,0.03551185206507541,0.04873805676404005,0.14780678440031897
IL6,0.04737833393748492,0.15086420453175886,0.00795299801729919,0.012482968882711462,0.07575914163331511,-0.0346006429740919,-0.07468538334707184,0.03507410253869648,0.05374554473284411
CALM1,0.10796919356012132,-0.16613299698515088,-0.13820580198567592,-0.0684662755215674,0.009377563200780998,0.005555227983482287,0.05822548064902974,-0.05779611520488337,-0.12924004911524595
VIP,,-0.01777416174306497,-0.06099068685036854,,,,-0.036947243825512864,0.04146848167219129,-0.024832547784951604
NMB,0.05678065102675275,-0.061937149648453926,0.10258647226992955,-0.09647757774955971,-0.05386073726143587,-0.021098779547371802,0.03441018927250154,-0.07249662472555662,-0.00839346149999855
CCL26,0.007034388835959293,0.030335539644403994,,0.01198600012274156,0.09843100187593316,0.00947032038439759,,0.11007265390402483,0.1276125429513127
FBLN1,0.127421029412631,-0.04819711705966765,0.07987802823559217,0.04280602705670827,0.051556671972017076,0.0951207966934617,-0.04608867333617564,0.043961266438284054,0.049955064746553576
SAA1,-0.029388206399130146,0.0007375407256985261,0.05493334626598107,0.14983863699002167,0.14146489693250874,0.026560024268379657,,0.02940465341490023,0.0206171092849702
MICB,-0.033762047984978234,0.05585534988208719,0.11921642064901203,0.09469438184720742,0.03651447984945678,0.0640618570867657,,0.06755262808521173,0.14594110874272867
MMP13,,,,,,,,0.013644731521951916,
F13A1,0.0604675517281742,0.004353157870694537,0.16033420018808808,0.0892269593608681,0.08383676940030303,-0.003795542437281985,,0.12823949369002258,0.12067123698625622
CXCL11,,-0.038536141966903935,0.027855973806902926,,,,,0.0800002283278449,0.039964317328652625
COL5A2,0.013250835193766453,-0.10571884405531058,0.0551444147805916,0.03077732444646255,-0.00652705823921561,0.06377161210667585,0.036840620828203566,0.24766672584465127,0.11867988381935929
EFNA5,0.028582931460395433,-0.01427432363947321,-0.06235203031964998,0.05999402831476439,-0.05205387096741053,-0.026309626278337155,0.07696371885827642,0.02231588466900448,-0.04422212863787889
AREG,0.013078188536348415,-0.026106956627976213,0.11601540621720603,-0.04313824946540092,-0.00017323676022630983,-0.029085773447715315,-0.04662880653434778,0.21651225241013544,0.06929004728954909
EDIL3,0.022573975446043122,-0.010765981077793222,0.04823171085157002,-0.014394085924566334,0.020597987716793498,0.08699131465528674,-0.06833205905838304,0.21544685441557457,0.007551723469161529
CD86,-0.037247867426186,-0.03947859458791633,0.07293585232589034,0.022034333212867255,0.02325820674665798,-0.030049451852590503,-0.058790859566062004,0.007655879509765448,0.06431206383811111
AHSG,,,,,-0.024330992176189906,,,,
WNT9B,,-0.010328516242674366,,,,,,,
HRAS,-0.01248736986743112,0.04473079445149123,-0.025963949128348495,-0.05540748425394113,-0.03663575993008152,-0.018226518212923204,0.06468234733006023,-0.001584157191337272,-0.04097823109828265
C1QTNF5,,,,-0.023937023742602346,0.00022597286739275277,0.008019009756628297,0.11648578701391103,0.05234482776731951,0.1647912261962493
RLN1,,,,-0.022500235281796784,-0.027201868920186115,,,-0.006429415784427911,
