,UKF243,UKF260,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ARF1,0.03797368345955755,-0.04242958397668827,0.008432470504835969,0.02438542177921582,0.04313879993734925,0.05586881217167491,-0.04310954571744341,0.0284461632554599,0.05911806990948263,-0.00657372853075176,-0.018832850335499016
DSC3,,,,,,,,,,,-0.01619049910630082
EBI3,0.03899380146858599,-0.010514628340837622,0.020997446880814036,0.04040807949115053,-0.010145282623881247,-0.07098891367579103,0.0005748185564730176,0.04364725300820174,0.008542998934804251,0.04576210315895816,-0.01652665770281064
TIMP1,-0.02864774226663925,-0.06142653463079203,0.021194060925374524,-0.039354954388257764,-0.05133886778442251,-0.0352725178546245,-0.08818028045165714,-0.04519652468584874,0.06510020635327714,-0.04858694564842408,-0.034558215812707245
SEMA3C,0.0654284846917416,-0.060654335750966744,-0.003872567008038918,-0.045230729869677765,0.027598577504051352,0.030767853574583493,-0.0040826639311567865,-0.035375756213704423,-0.0028002957011708635,0.05511486669139495,0.00391799683302195
GNRH2,,,,,,,,,,,0.19228927896665504
GAS6,0.07224390511885115,0.0012452090288933965,0.031360802767873106,-0.02963907058533609,-0.03328875539863128,0.015368040213053536,0.02721913343948545,0.01758258213720644,0.03290712494099886,0.016604429569545668,0.01860481308344094
MEPE,-0.025109081749383852,0.026683467173942203,0.05218164389364799,0.10927082091249422,0.11812027621303656,,0.013456169095650613,0.06105945407199591,,-0.044979203984287966,-0.022372709420642456
SERPINE1,0.006294418883464374,-0.05798559325090165,0.02949411369921608,-0.025123215438091807,-0.03631746113032383,-0.03728737398776681,-0.06837739644875582,-0.04081541195374558,0.031098052244547668,-0.0793931349479501,-0.04348719997901499
RSPO2,-0.028025314329826998,0.017317081917378237,0.10427883819900637,0.10818055951360667,0.02714017747838796,,-0.03059026543031141,0.08094226526708631,-0.017316542335255914,0.08009140388596322,-0.03225379021447628
SHBG,-0.03464653664067797,-0.03323226798914794,-0.018065528530390743,0.010320597177126961,-0.01564874004669776,-0.011284270140947903,-0.03277878414125183,-0.0036812247560151995,-0.012812875283877983,0.095963373711341,0.01738038523991875
LGALS3BP,-0.0331734448345576,0.0030153446765256984,0.006796193693108844,-0.028037436612680322,-0.03766461022760684,0.07869276115265295,-0.040486640467602,0.03801274730923009,-0.018290923902048218,-0.058690452554109256,0.033636917677474405
LAMB1,-0.028893084235660633,-0.04900392074799457,-0.04298685289203974,0.04469427676514902,-0.05914132925839771,0.0010462768224188015,-0.023782395308932017,0.05089744628266915,0.032999421907927096,-0.008107478993347522,-0.045556977046867134
SPTBN2,0.07552539349072558,0.011604108025947973,-0.0578446928618335,0.06177645818077858,0.10464882642835664,0.08691960510425419,0.059146287276443124,0.0501870664810015,0.03139914911171769,-0.005471800350585678,0.056929282704807564
COL1A2,-0.021715590768975918,0.005670050584636776,-0.013998489768747712,-0.006384282824083723,0.003465249665181683,0.03246677572326056,-0.07715833161019917,0.08149471873914614,0.0486904732709568,-0.045884174029354095,-0.08100870774018513
DEFB1,,-0.007300276408863682,,,,,,,,,0.0013809037428533812
CEACAM16,,,,,0.05329129532565601,,,,,,
WNT11,,,0.01914312778962622,,,,0.03272398215239122,0.05320980337015493,,0.006644993778047372,0.05457740589827167
LGALS1,-0.05271465745588218,-0.013383891154005952,0.0731371125554201,-0.060319774558476175,-0.00013888910247259384,0.04116377901455102,-0.06308863967329392,-0.05270943011637119,-0.10558251847091085,-0.02258315289968907,-0.04986361152978916
BCAN,-0.006966998420682964,0.061044011866126104,-0.02836085046232156,0.029566274347762753,-0.008995244349332875,-0.017200481277520496,0.047035837811278416,0.07227040382379615,-0.00948462022626909,0.013466854176859949,0.06264401531569375
ANOS1,-0.045060005715424685,0.01017693642880116,0.02936960123749936,-0.023020452803403625,-0.006632917031332456,0.00043679531530143613,0.0059071326728743125,0.04837783190887974,0.01439408391498556,0.030295917114118123,0.042859273314530294
EDA,-0.037429345051936465,-0.0021195404541634595,-0.024609199321114383,-0.023076807506629042,0.01602952915415078,-0.06792946528770925,-0.015609252004112128,0.05894673865991282,0.04034899851934858,-0.04087257797240938,0.09504675409028779
FGF22,-0.006213983884683442,0.0220925479732429,0.031360522296253836,0.00017841035624766296,0.03373172238376971,,-0.0057316955232535735,-0.015350870791843193,-0.024782945879218372,0.1045513650261073,0.03598175279421154
SHANK1,,,-0.016272212050066986,-0.030868886726501885,0.07362058560050282,,0.029902048916222647,0.0065571383824133645,,-0.006460986202544867,0.11359997170401592
NPVF,,,,,,,0.04769257532321211,-0.026586317902457458,,,
RAET1G,,,,,,,,,,,-0.02018780419367689
TGFB1,-0.04033279574817966,0.015309265516442624,-0.025215451065521293,0.07055817324558493,-0.016247985160509525,0.06735919422230419,-0.04845596351061204,0.03099007502416449,0.03495413392529922,-0.013380623876322472,-0.03356964722609181
MSTN,0.031489037171816066,0.00566558420165272,0.009610172697727076,,-0.0046453391119492555,-0.05687849465212058,0.0034693966727291545,0.0005183713625796296,0.06454602585962738,0.007335940302451567,-0.016641811156935058
WNT4,-0.027627427526460396,0.039153763358292154,0.036360431050647464,-0.029140329145035917,-0.021709132881199404,,0.03793288234177069,-0.02926804892643227,-0.01785431089054439,0.009655672221518898,-0.019343308732573537
TNFSF4,0.024684634054490492,0.03707704413845888,0.03568035464355664,0.05413126445825318,0.008603727278996266,-0.08491993244063244,0.025239930639367462,0.0037854247989479793,-0.027507157088342497,0.03095354438476611,-0.010156611695910882
NTN1,-0.01374755291328473,-0.010064564276602888,-0.012938687203794267,-0.011978622856323458,-0.012189403456284612,0.0638886780914853,0.022536463738125498,0.07447525860720568,0.024581914186103514,-0.002087748960046756,0.09290824207030333
CXCL12,-0.008641930722145842,0.062243149388685026,-0.04795104229844844,-0.05245285797263888,0.03124037497014854,0.002227994590981818,-0.02180910787193816,0.028579774688211743,0.08193417374355917,-0.04467113798936609,-0.04981068310579544
GNRH1,-0.03213906104308071,-0.04231070566587797,-0.017993921470116178,-0.02158412474654421,0.019223295318684056,-0.07436804812063821,0.014696126032877977,-0.008962309800174803,-0.01809214954002955,0.12338256704277438,-0.0408648988421631
FGF8,,,,,,,-0.025323460556763273,-0.014375374228622048,,-0.03959677051267984,
RIMS1,0.08636486961830504,-0.0016353288336641708,-0.016948606150827113,0.04043601727510304,0.08645196618141962,-0.04110794339947332,0.04958359974051758,-0.039773823718670116,0.020472086754117456,0.043508600170397364,-0.022935276180795553
FGF14,0.09146648169476049,0.016448297839449635,0.02909400936159263,-0.047963012081795084,0.04862694385536512,0.17583263606272387,0.06857126119229451,0.031185658058403065,0.04866090568510826,-0.038288859545731885,0.03434543166747222
IGF1,-0.008156098891691825,-0.019388981722067537,0.05808722010428322,0.05153426626419481,-0.02487968586148757,0.034792391519323805,0.05515378943986225,0.043227031516542364,0.06404099666404224,-0.04462167843760826,0.023341222260388685
TNFSF10,0.05748573720084427,-0.032802230092376226,0.003142376844062315,-0.06899355382049972,-0.0075443946088516525,0.01824828735787314,-0.03608003625820616,0.03551976856402734,0.03396651636029763,0.0034060432230225623,-0.035423368093030906
GDF5,0.01047131150971876,-0.030649420439881614,-0.012997913822191254,-0.028141535975152496,-0.015893982594233788,,0.07341422623189538,0.053192715449686616,-0.013187565856221425,0.06067841832206756,0.008920199128071862
CHAD,,0.022845189255331917,-0.010922873606264233,,,,-0.02140796419162919,0.07502548256780812,-0.020115884376540945,-0.005676851048298294,
RGMA,-0.049480687189535785,0.04072333055169496,0.057372248431076,0.06402745041061982,-0.0346844248104502,-0.04357374162856543,0.028307840046788057,0.04814308560452881,0.007560001700026363,0.02309114184125196,0.06429873304893166
CLEC3A,,,-0.02581104505307867,,,,,,,,
WNT16,0.051237962579550364,0.01525012752232367,-0.03699735272674024,0.027597632255109476,,,,,0.04339662990455569,-0.026573859587954635,0.06062254179522997
CX3CL1,-0.021199156646649713,-0.00553341535008127,-0.04252360737511737,0.11360934280682228,0.05048779727870724,-0.02513297435978056,0.004351932752855336,0.06521543510916275,0.09363788388412647,0.016632761551153213,0.014835640941305626
FGF1,0.005968958370006527,0.044590072794069006,-0.07720875782012773,-0.038133756267599246,0.038189138474976105,0.007108668487823408,0.007043013612993923,0.04581601091813467,0.04745903912502719,0.022006636755094438,-0.005069192386857184
ALOX5AP,-0.021938943200992326,-0.01570888137092197,0.038279318637082276,-0.03717329202164625,0.04777967661093244,-0.019586532119398748,-0.03888770501653284,0.032077976330439247,-0.05756540609770856,-0.01088541603657559,0.010285269213888924
IL1RN,-0.03209920636580899,-0.0019919374993312674,,-0.024399775506354172,0.02287712885088282,0.1692040115413541,0.03417828264308021,-0.03515384660817789,,-0.009561128397470519,-0.041942414025970015
PCSK9,,,,,,,-0.02159629570666622,0.032238472127428405,,-0.02579408195382569,
NPW,0.0964108932037584,-0.03660308490547582,,,-0.019011869156590595,-0.004517572045121793,-0.007887366075889687,0.027311085886728037,-0.018559361145468863,-0.01791077761320796,0.03610920262797459
CXCL9,-0.020099861930594348,-0.01980029681445421,-0.012997911698035691,0.08832139722801817,,-0.03341141990636483,,,-0.021770455656779823,,-0.03115607226454302
ANGPTL4,-0.00045959032564470896,-0.0608461612330644,0.004374783726347302,-0.024671673265551145,-0.08916250134886053,-0.0883499770876852,-0.04690514002734675,-0.05772369099590664,0.019373374462794513,-0.07855670611488495,0.036178778241479165
UCN2,,,,,,,0.049840079557569354,-0.04896652385900089,,-0.02914718430806897,
OBP2A,,,,,,,,,,,-0.018186162564020683
COL4A3,0.07194616712470722,0.008642325287711116,-0.01869939141209965,,0.1497380915703297,,,-0.022306406134052468,-0.01506267739757286,-0.040765643359751684,-0.029418011883751174
NRG3,0.026310903775651318,-0.0024146407016232643,-0.040782294609058044,0.05460599309335143,0.06711651710067859,-0.03483869599253578,0.011991706787771374,0.030137249416001453,-0.03725127129798592,-0.008077187573179871,0.07825266708549278
IL23A,-0.04385584996470795,-0.007211614545072061,,,-0.026191168934601296,-0.025863167769893156,0.06008964065539469,0.021646623841867895,,,0.08487665851269349
COLQ,0.08801278826438161,0.029386160874841118,0.027094915620775598,-0.028417678301797915,0.013474724079035284,-0.05221219380084621,0.05520297146009452,0.09477021243123936,0.07949382747834241,0.05617260113308005,0.05947361945442053
SCGB1A1,,,,,,,,-0.03544991704393822,,0.08759219306015499,
TNFSF12,0.0019044417342825172,0.024179166769420484,-0.027212215888896968,-0.005670899321747213,-0.043388747422042837,-0.07839783665478656,0.02204652776404501,-0.009645364665380057,0.006364546086406367,0.052162189630362434,0.025895670924463335
DKK2,0.026381986026254144,0.04477065451631629,-0.008943946317819423,-0.019055593058422023,,,0.05889381669662069,,,0.022222623437501754,0.0014542524228358532
FYN,-0.04131499806367922,0.05107998818520459,0.011516696986982492,-0.02667159783588468,0.0034526146512181056,-0.07386960033407579,0.06939581064740886,0.0952910649048343,-0.02550048747408125,0.006557773833083991,0.011693992259868469
ACE,-0.028964209330938098,0.04201624895667158,0.13409094277083716,-0.05308355132285495,-0.0021371640359079797,0.0640102008663658,0.003888989710016297,0.08598860508110773,0.0790151834004367,0.01264130645400948,-0.019826453712353965
IL18,0.04089395082401584,-0.002155775477354534,0.0007670244873991193,-0.057396511255423534,0.029641849196934193,0.00761674602609566,0.01660942409566366,-0.0017710627902452146,-0.050944237191263696,-0.018195184487780694,-0.012541623281052171
PPBP,,-0.003144802475925314,,,,,-0.026442577984987413,-0.008816096288633762,-0.021367621668493642,,
CCL27,0.03960076360105276,-0.04247364261560341,0.02149242802277982,-0.023791317285266064,0.0004280376344326957,0.028118976272586093,-0.031087751559307118,-0.002661278566596049,0.01999367892347497,-0.00017300214372472603,-0.018341928284264165
SERPING1,-0.023920659415706886,-0.004425138480781858,-0.011442502373520782,-0.04229005408631507,0.05197862472822265,0.01420228473438727,-0.03900051238618485,-0.006053068145075429,-0.05130304423334657,0.028423275180826345,0.060033564248408125
AZGP1,-0.030496038234270394,0.03707619493670138,-0.0014313951926884258,-0.021187068926764595,-0.04744002629460814,,0.008269412643349537,0.020435176464880724,0.0038576598878796186,-0.025442688533568625,0.09438665803372659
INHA,0.03084589626504981,-0.006348700351087054,-0.01419527814787958,-0.015231763227298873,-0.0305888952243441,-0.03428112900995856,0.010739629028025062,0.019438153254438,-0.018559361035463136,-0.026517269135938815,0.015028583378393311
SEMA3G,-0.03508632655096921,0.004563898730452167,-0.017337994256628974,0.0915704734273287,0.09849370690556009,-0.03361993109845368,,,-0.017122435258174615,-0.024245483768595373,-0.0350149746834273
OXT,,,,,,,,,,-0.02499116866089983,
COL6A1,0.013468500842714502,-0.021445744407739827,-0.06722768589506063,-0.001785524180896148,-0.0651777963795968,-0.05709961736971762,-0.05699709697867749,0.02895295750289282,0.03228168457937629,-0.03421894686065741,-0.0581330354567774
FGF17,0.01960464414347393,-0.03787409531998752,0.09582155955506537,-0.03427914793612322,0.008166603057088292,,-0.011069042956280854,-0.016109863442965416,,0.09478880365690932,-0.01732583510753669
TNFSF8,-0.01920437577013754,-0.021078749133323228,,,,,0.030816020573950755,-0.030878609149425758,-0.01661786908630345,0.032225504832749025,-0.009576757036703461
FGF20,,-0.033919672492501704,-0.018490170332510693,-0.034792816767907735,-0.020783263262653034,-0.0421755709030077,-0.016734792846496708,0.004375629923065921,-0.030730859554005712,-0.00783688462284815,-0.029827629693675632
ICAM3,-0.03598242536348464,-0.041755610304811584,-0.014844359429621508,-0.005669503215305434,0.000853642879720104,-0.02004889215572217,0.13202985133452078,0.022221345056688352,-0.021561969829536246,-0.01853196548660503,-0.013088374512337988
LAMA4,-0.09307896937663228,-0.04649800186629612,-0.018362901471994875,-0.04314822351837897,-0.008998663697855873,0.011250716940341804,-0.09866256636063962,0.09320533241383513,0.024365627598534934,-0.045827499267889704,-0.05873396153511249
INHBE,-0.03020612183243696,,,,,,,,,,
DLL4,-0.027256184134545277,-0.04494951712046619,0.07578015729866208,-0.0271114153647192,-0.04406292084061345,0.06257462364117278,-0.023517149367801755,0.08204061759875131,0.05147635700096771,0.010235735363093669,-0.03247204519774494
SEMA3A,-0.0011570973145394036,0.007620174044798552,-0.005109644073012665,0.03734304849003414,0.06165986895896698,,0.05459189650067413,-0.025642897655145186,0.02594562565177167,-0.0047791390313437565,0.024283790715359875
RLN2,,-0.02067439429902073,0.028289111803357782,0.05864488977169189,-0.01637392068581157,,0.0017762814222875652,,-0.027669864105515293,-0.029147181093976994,-0.019995957535279357
C5,0.003636769388692295,-0.018295295583812227,-0.02300419108768595,-0.0401018016170291,0.017539380093849855,0.026899132364229552,-0.03506717314398482,0.03577304960612952,-0.02031569428827107,0.021316334350553783,0.034148345852833994
COMP,,,,,,,,,0.07909973113463635,,-0.024701538828122042
EDN2,-0.025972819547345767,0.00029646539464561,,,-0.043152918649378334,,,,,,
C1QA,-0.0072519941904954244,0.0052386186994122655,0.020283123144566758,-0.041965219133136056,-0.050634635662902126,-0.07805769905014333,-0.058876999185889775,0.03913038350767616,0.030496922076194147,-0.07323099081281227,-0.05070578672846027
UTS2B,-0.020651938942583718,-0.007536911698597733,-0.0224800116883976,,,0.130682305550784,,,,,0.017049958550758172
COL9A3,-0.01658161053248009,0.018715757906412007,-0.006517707285763472,-0.04677130444123198,-0.02237528980223182,0.09156713095637821,0.06944127408034237,0.13034728818151442,0.0007710358575910481,-0.03875451843103741,0.08135204879299605
DLK1,,0.0384849768473018,,,,,,,,,
HGF,-0.029888090137966727,0.01860294423527994,0.03619896405510478,0.0549656036585584,-0.024939300969897393,0.015758947831247476,0.024751527622638693,-0.01271847247564009,0.03322633194305048,-0.07902153072789653,0.06179412452869784
P4HB,0.005527486235206703,-0.0524302562073312,0.012401040147083573,0.008225198954180963,-0.077915866156545,-0.07295159786382602,-0.06886271433183595,-0.026769940666371436,0.04736002218112156,-0.0704219902571859,-0.049724852262590116
ADCYAP1,,-0.009024736987582445,-0.017632124950857194,0.015758074560388368,0.019553210983270192,0.018871484880512594,0.0260760874472644,0.05337395101995936,-0.03350601337824214,-0.011298939716500285,-0.030633303762042614
GREM1,0.08858562319146972,0.07253438553093566,-0.010461724797358395,-0.076703782447023,0.017601507891358534,0.12423778878670944,0.00187624265595869,0.03426268776894229,0.028007093831602214,0.08388442484654222,-0.0023050426236279347
EGF,0.05323145937429109,0.03598289859012763,-0.016035742658967206,-0.02793813621670209,0.039006450077839865,0.15816312425772072,0.04733968607543053,-0.026913950699822723,-0.03634014721641105,0.004760113858626328,0.053315639429727585
VEGFB,0.027547672486069937,-0.03552827698183508,0.029748984943467904,-0.07638001067726248,0.0006124566817096751,0.0059622327112524446,-0.05986985107338447,-0.017731312520162655,-0.027068493477142425,0.0009360482030972921,0.03724037438684799
FARP2,0.004098450439421256,0.0442890913676775,0.05760136818484223,-0.003579629826189785,0.04700035778801262,-0.009430175762821565,0.04745568594967641,0.037298914134774624,0.06075623707887347,-0.038063890570642134,0.040879723589110226
BMP3,,,-0.025487450977556954,-0.021326133204407422,,,,,,,
IHH,,,-0.029295931183917354,,,,-0.025971705809246848,0.016913521545933192,,0.08234439777916955,
LAMA2,0.0607675760412127,-0.019518793120803072,-0.030441210584159203,-0.05078245945529625,-0.0046007439835189365,0.08125764774182569,0.01511558225644195,0.03050150697251453,-0.008472450993641403,-0.007244532978968984,-0.0363588356734582
SERPINC1,,,,,,,,-0.026913952840886844,,-0.028434411282429857,
NRG1,0.03549008783583472,-0.00918580232397136,-0.02748965469665783,0.04343975946438213,-0.022391342386147595,0.01931191848600757,0.001544560837860852,0.021752804553438768,,-0.021865015661043596,0.06939681674281406
SPINK1,-0.04846279282876728,-0.0376947565740761,,,-0.01637392068581157,,-0.019549051891112945,-0.06691575939030986,,0.02996768363211463,-0.027873549929153852
EFEMP2,0.017612392239050735,-0.05889385850042956,0.00882921574744955,-0.022324070267137636,-0.05008235434639495,0.0041553762343399595,-0.01775295638826698,0.023740368092493587,0.022450023667810824,0.00028505070772479166,0.03712835318274035
SELPLG,0.03692195999481583,0.016559686130242907,0.010754099148833858,-0.004684631856852945,-0.024931538920526304,-0.049465906444844956,0.07564410831721714,0.041677729057856404,0.032049095296970344,-0.015702645999924724,-0.0006106942819340658
GDF6,0.12270396830932401,,,,,,0.023796176579770987,0.01247069877528998,,-0.016875823617974767,
HLA-E,0.0074118620440792185,-0.04356204198529592,-0.017550798223528202,-0.04217831175564168,0.020295226291832887,0.006472339616287775,-0.04794564665054484,-0.00022326599638932253,0.08473454466902859,-0.0477993876669103,-0.07966115100226222
PTN,-0.04569728486920633,0.006162931812276634,-0.004514047836108422,-0.067459084973594,-0.04601259665361379,0.04266827962489529,0.08665611358897818,0.05873099907321887,-0.0191525518592825,0.023289256357026854,0.12866576367635757
CD274,0.07270057312833565,0.14151556185687728,-0.012409551687648051,-0.035635909072219224,0.023132759186660645,0.01241932266643071,-0.03708977113695601,0.03493524871569172,-0.04529233261577412,-0.02331617336007919,0.055676026462003377
FGF10,,,-0.011688432093393627,,,,,,,,
CD14,0.05561569691709235,-0.05959403944196426,-0.014032008940392401,-0.06021674901744524,-0.009784276791319184,-0.08403914721880353,-0.03143292659433999,0.032311791825513296,-0.018659077718023172,-0.06710688626418088,-0.002277312676163754
SFTPD,-0.026255063361156846,-0.02367197718286857,-0.005438522506058185,,0.061840055312163245,-0.03124967411808306,0.007241237473567156,-9.941338252727012e-05,-0.03607738997012773,0.0492998577206323,0.03156266453935739
SLIT1,0.05404254335868464,0.0624178747329582,0.01245248694610283,0.03181939977261897,0.055312915299290485,-0.03895614914926476,-0.00829559359252965,0.04820657298768245,0.04785778285483403,0.0008621929219938197,0.04804346731835201
CNTF,,-0.02107875105717534,-0.0104617238931762,-0.034106579771047224,-0.019011869244737464,,,,-0.017122442014795968,-0.02914718430806897,
BST1,-0.026968540998818707,0.0023285273112387418,-0.004432235808276915,-0.031149172935791336,0.005390060370547863,-0.019524247537702613,-0.037027573515855054,0.12835671905442259,0.0584462053341829,-0.011882918162786677,0.022922659285953793
AGTRAP,-0.02083514066334199,-0.029033803515806964,0.02425453430337923,-0.03398566539330601,0.020346673073783166,-0.038178642592205506,0.026041868718068174,0.07082889052128738,0.01739508008465741,0.02778448313556445,0.018051851541246722
LAMC1,-0.029377439097843898,-0.015255189999350908,-0.009960424488208513,-0.007938513423812285,-0.054825701290577164,0.03533611490001944,-0.05261872850112254,0.02854938958532652,0.004778946414789993,-0.03380385333191359,-0.07375368911882628
COL6A3,-0.04146916303122701,-0.01361365124825524,-0.02885162945331125,-0.05694939076164956,-0.044723348662057225,-0.05779250722377855,-0.008883085760092365,0.10686425867866041,-0.0032863392231683585,-0.05250570813861329,-0.047495453472791375
FN1,0.013000243673349232,-0.010856302035410416,0.00838767946323176,-0.03313222966754837,-0.01531152758512862,-0.056281014422809486,-0.06945434365120194,-0.010379798623269836,0.04054420244683005,-0.03335267467490315,-0.0855901078847361
MIF,0.023460732219167522,-0.023743788356325297,-0.03323705706715933,0.024383536621319025,-0.06552010082977953,-0.029142771475792008,0.046376323082895125,-0.05123566128371901,0.023536740949779828,0.013842870012911006,0.07973400289827287
JAG1,-0.02640444695513108,-0.019947293040999677,0.04463162744609301,-0.075868695910941,-0.061100788403851906,-0.026152270022597297,-0.06879086677140199,-0.06822635421773804,-0.004637390104014479,0.005182160501358162,-0.04251883903935165
NID2,-0.023517762969230454,-0.0060901151591927685,-0.051555452085749,-0.043368806197304544,0.026176434401009915,0.028208344722798418,-0.03530339253956215,0.11759670559190502,0.047378789259105145,-0.029322677628272908,-0.04647029006822516
EFNB1,0.044111644588580426,0.06055513005777487,0.04262397192071057,0.07755153539176393,-0.0007471090794360489,0.011373619074015427,0.00900560893431565,0.07032051246293997,-0.03495717135080747,-0.012655587289444215,0.0877092640168125
COL4A2,-0.039788469322737205,0.009467694738416164,-0.042075323399470246,-0.020629484515277366,0.012645079193998853,0.007508733716047961,-0.05745323253498522,0.07634603894329822,0.06946502991801116,-0.010712777549816652,-0.0828827552863293
SPP1,0.010504404853713272,-0.04431155358549345,0.0069909929085683765,-0.0718759030615841,-0.05144806769234284,-0.02302511530189412,-0.03822770989762057,-0.07702623383006367,-0.13861975038166507,0.008046281603152286,0.010709247445885053
PODXL2,0.03163020928842076,0.016908302925425937,0.06821102637550779,0.04557954125238127,0.04098230177167529,0.0439217606957133,0.04976955585096979,0.04891329894236634,-0.005678042119796072,0.014814380404732258,0.08514912124828565
IFNE,,,-0.011688431181420897,,,,,,,,
FGF9,0.08911793173337582,0.024637691572586325,-0.029540813903830496,0.05993550803390828,-0.014672853724630376,,0.026141428418040562,0.03048156666264057,,0.02213995696255378,0.03107455902576561
ITIH2,-0.019204396215752168,-0.020589536076913627,-0.052230667194813805,-0.03886537321887171,-0.001659645326640404,0.10615627989508843,0.005723062001276626,0.10588397373587821,0.044744438932461404,0.03922346676270663,-0.005022018527905808
ADAM10,0.10456411456893751,0.012495678198304565,0.021372772733772694,0.002842722341385829,0.012365510564502405,-0.05552829921843615,0.01653565865100542,-0.01624559013157114,0.043136623154051645,-0.037469816483530496,-0.010938411376834782
CFH,-0.037375730648523044,0.0520999091176531,-0.03739341648485313,0.03343574980167552,-0.03312910866136396,0.0030824575013566227,-0.04369414080309925,0.06048517694521959,0.05528900478379573,-0.005526221961561824,-0.021532201632095484
COL4A5,-0.019941687765005236,-0.032884229499398065,-0.015554505412268046,0.002110066604943532,-0.022507677594235078,-0.04412274446146748,0.05428469446440299,0.07856132983637767,0.03744197157682171,-0.006472718938511911,0.0935638152663301
LTBP3,0.03880575617772808,0.014073315392650438,-0.003838490595937576,-0.006398703310524146,-0.03663028205425075,0.0491571758439494,-0.03412515596814312,-0.008148060684483812,0.0010832605005604813,-0.025590309845067154,0.048269504416893115
GNB3,-0.0071013184583682805,0.01986775881749337,-0.015471521407402287,0.08695652351439265,-0.031935251323592685,-0.012785374716712768,-0.039998783443085585,0.04988761471263115,-0.02925536570672527,-0.0180014955916847,0.015917157611172295
COL6A2,-0.009923815324609989,-0.0036940294283147545,0.008768838009636374,-0.0007325839301556732,-0.013571641056061571,0.06674171367584732,-0.057307544326753904,0.025746551313939686,-0.006275688708635073,-0.03364098792042816,-0.0643961568561039
PLG,,,,,0.014153553242277142,,,,,,
GDF9,-0.04760142277022187,-0.015622665708177304,-0.01603574257361795,,-0.016985522632826457,-0.07122051874708422,0.06311956545513746,0.07521649135942554,0.13863307589791174,0.014993081426980574,0.05600587449344677
NCAM1,0.07287186939577951,0.007377727126450355,-0.07715322111862133,-0.029440039960334487,0.03715814123061291,-0.05692833347841113,0.08091591590249252,-0.03387925662622289,-0.04015007333211432,-0.05641435130751401,0.0516159265501675
APOC2,0.08105802787107128,0.02932415895358807,-0.005358427416287421,-0.0405634880339309,0.0290530945109847,-0.042137517614509165,0.023925394360006444,0.006548476224006773,-0.07416739081800396,0.015469548417595519,0.0329980304258754
BST2,0.0015754098265349193,-0.02709842442075588,-0.034946669047534386,-0.023230157033615202,-0.03107330699114076,0.0797697123504466,-0.018492484075677055,0.04478662440014437,0.03341862884186132,0.021511748510647313,0.05262604570544187
COL5A1,-0.016286945013252667,-0.019958546387869994,0.07324642269821577,-0.05547034622503309,0.002935642239700718,-0.00865758934605283,-0.08716586694109027,0.032083561012534345,0.02490928809736047,-0.043877898025836186,-0.04133970289711635
CALM3,0.053321482932871055,0.033903455089957214,0.023710776567847352,0.059158464255301406,0.0753013907471738,-0.03687994116930881,0.08055483431953625,0.027773501977043227,-0.0016897383811109083,-0.015330295976701555,0.03797214525679508
THBS2,-0.07057904887829414,0.03251759843417767,-0.05433652107959006,-0.002713069103671863,-0.0693902873926933,-0.038555942909799204,-0.03038027773640038,0.020176683159967308,-0.00680820605725361,-0.03611994482192137,0.030185382669544583
SERPINE2,0.014385469461571283,-0.0831511472964343,-0.019130736339989535,-0.010633831021986026,0.031065731348448415,-0.028877198707956193,-0.07920618338944554,0.012170494933458438,0.0046400741775107345,-0.07214879247110083,0.004528799199627609
EFNB2,0.031525182537661116,-0.0056118506852128784,0.04232113156922184,0.07272754782027784,0.07339709006848372,-0.056566186744321664,0.02685124079983184,0.011523407613947784,0.03419022156773423,0.01151059260624744,0.044808117337758774
PROK1,,0.05422093935539776,,,,,0.0015205510172894114,-0.029710885202171546,-0.017122425301062987,0.028140913267446978,
LACRT,,,-0.01480323319473235,,,,,,,,
MMP9,-0.025399939133970414,-0.05994370351480413,,0.0058809202995269245,0.04202786759437137,-0.1024713570062067,-0.040004730637874485,-0.03194636785515005,0.1129038343725933,-0.05031580896428913,-0.058359083242261495
NPPA,-0.031665278365357034,0.061496639704619466,-0.015477788344619839,-0.019713394281927418,-0.037167710301933735,0.06965798269709082,0.08190409849590381,0.05638381780937789,0.0540216304085516,0.0790419674225209,-0.02166659610164787
APOB,,0.016898934663073815,-0.010922873588905433,,,,,,-0.01878896092953607,,-0.016423466707659685
C4B,-0.02789468675085058,,,,-0.028406006223802134,,,,-0.0190159768354167,0.07044754730282796,0.09431413842456703
NTNG2,0.00920179290573579,0.04365656989681207,-0.028851629888992165,0.002531951100509554,-0.02911985211014394,-0.01059528704979149,0.017597170852180075,0.055060790607942604,-0.0368988945348907,0.024792293461838102,0.020521780696167717
LAMA1,0.007149424847942721,0.01080908093444519,-0.01015681077015757,-0.039795337389561806,-0.031668087316337565,-0.020284834515960182,0.0357611219927344,0.08820973356039398,0.1309390012775629,-0.020745241253200035,0.02856340932399783
UCN,0.04252451821855809,0.024619175530148026,-0.015471524390759292,0.03542786592244354,-0.03464706380412109,-0.04319142920610224,-0.014846757518300143,0.016064068177690963,-0.03673170046327766,-0.00916196646187497,0.028798080824182715
