,UKF243,UKF266,UKF275,UKF296,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
LAMA4,0.029475748273050186,0.03684500793284965,-0.04935631916459027,-0.010831491044400399,-0.006602755655816267,0.0090583686198497,0.07940387692138436,-0.01965535667398026,-0.04590956498510615
INHBE,-0.028768118831737056,,,,,,,,
DLL4,0.023615801493660705,-0.0010610208473236695,-0.006595319061784267,0.02317632844598789,0.03385053856930164,-0.007464828406895951,0.1149643315169513,0.10405217040466183,0.014817517715768823
SEMA3A,-0.04664313538184347,0.004567224117852348,-0.0007402152888946932,-0.02885621665661003,,0.05165964201936411,0.029301552840830608,0.0986652240540742,-0.015722811419947205
RLN2,,-0.021141117757372326,-0.011679502822343377,-0.0022055672141196915,,0.0027515949263668647,0.05359569210410728,0.01121579116939203,
C5,0.05121324803319479,-0.00010590220439440267,-0.03852108778273425,0.077166739362947,0.04120141385220476,-0.0023024223844208503,0.026231558405635853,0.05198207057374865,0.027615258110073815
COMP,,,,,,-0.021501479524853002,-0.01052291884903672,,
EDN2,0.023890150196703295,,-0.014182808567294994,,,,,,
C1QA,0.07634733880632047,9.81239781701054e-05,0.013458129519057,0.03436150143644677,0.03989533053958147,-0.009319252280535527,0.0021064472920365204,-0.021313470684244586,0.005605760790170614
UTS2B,-0.01966877565090237,-0.015736701724506755,-0.010095674223366219,-0.008024652386250537,,,-0.022935302739347404,,
COL9A3,0.038157177163092484,-0.07472681422055906,-0.004068188951405471,0.03542754708904597,0.027072481707069242,0.0204436346144962,0.07551329943609329,0.08133880294372904,-0.015919867103568793
DLK1,,-0.042669102561626523,-0.021036366642694673,,,,,0.05894491993475903,
HGF,0.010832447485555546,-0.0164002728416607,-0.012192588400837449,-0.027591163353774137,-0.035496363850107175,-0.04185771429169531,-0.030823304135177747,0.08817713292226824,0.05430471782645462
P4HB,-0.08308405365212465,-0.05528999476716856,-0.016789285046812125,0.015718007602254096,-0.02349827754361598,-0.007507343784957491,-0.009093428767719644,-0.0989367257482518,0.023275501971563202
ADCYAP1,,-0.015425625393005614,-0.019360036241608997,0.038684227679926374,-0.023237431418900462,0.11944808861277958,0.0857654050764373,0.02896045999168012,0.017223930925933256
GREM1,-0.019668763456205617,-0.05309476756002857,-0.031942267414217025,0.009484937604722713,0.05843857329081189,-0.011171320436722525,0.005294633869890695,-0.03763871194302603,-0.08673387891127625
EGF,-0.03475884071451932,0.07772496528881902,0.013123196451011886,-0.029964263971633574,-0.029529884144604734,0.00957792293336453,-0.008181975486237782,0.044611216899266413,-0.00675695304852126
VEGFB,-0.06460215206791804,-0.004132630616839869,-0.04448874206228325,0.015712776079409962,-0.041457180101459906,-0.03724993699801099,0.0013476863512341785,-0.0354480098599964,0.012085622769117182
FARP2,0.03320241903356688,-0.06286840237168154,-0.011826896661296311,-0.02404195642851139,-0.05191127324911686,0.013903049125470466,-0.0013429431108506168,0.01978320309724905,0.06079488454949759
BMP3,,-0.024552334494103344,,-0.003205915984594927,,,,,
IHH,,,,-0.010403985154503113,,,,,
LAMA2,0.008730589067577118,-0.002277162258404719,-0.0021656317007102727,-0.009318427345643738,0.02580580779774427,0.017507431599904116,-0.00898032919506273,0.04146815496144689,-0.05145807867600721
SERPINC1,,,-0.01080145940800015,,,,,,
NRG1,-0.034036345219253604,0.015325642022176298,-0.014019530715626186,0.03039447437336931,-0.03528199825187754,,0.03402944901720328,0.02356754346304244,
SPINK1,-0.0318141593000569,,,,-0.022302982318155504,,-0.0030454432845444536,-0.07213192151587688,
EFEMP2,-0.02376333792881563,-0.06137687367007374,-0.04804617057844374,0.08442742937247726,0.002057997783885374,0.019114256073932082,0.01891507579715927,0.0008415092792533955,0.0630097284080942
SELPLG,-0.015211667082875082,-0.001556689008450359,0.022024926985210153,0.005294258374929761,0.017178023295482205,-0.03058746281056492,0.0332750018083482,-0.02350510725838627,0.039072666474912233
GDF6,0.029211820277324052,-0.007658858587911745,,,,,,,
HLA-E,0.05498727293266158,0.0385602331424662,0.004536098071451019,0.030120008743435334,-0.01923475805437041,0.04305981154425193,-0.021724432337889343,-0.03450061903237339,0.027384402268365325
PTN,0.029753482981911997,-0.07971021434107793,-0.036007292781852315,0.016470722489029706,0.05325753359706372,0.025946077671357336,0.07103279143991824,0.08499848361845998,-0.021231719569720912
CD274,-0.043104626782224306,-0.035108872767673646,-0.004673024609812588,0.0015559310471559183,-0.03939866724195529,-0.017051398305903773,0.05647713989691516,-0.007566492821611671,
FGF10,,,,-0.02184091327164746,,,,,
CD14,0.0765279855500811,-0.022512685803709978,-0.015092019692557256,0.03861372246733977,0.023931802575142404,0.03507421225108159,-0.006566793113238629,-0.10004778402281288,-0.019010497694520907
SFTPD,-0.025005155805782876,0.0068587031377501,0.043705926367409775,-0.03665552438208875,-0.028577969112882035,-0.04243028677016628,0.029249944336929873,0.12439305431166553,-0.0055231255645951625
SLIT1,-0.0014045595842067822,0.03258323662920168,0.008579197716769092,-0.02034965962570811,-0.023040176625624704,0.013311237730414658,0.09577518286895041,-0.012573210208874107,-0.015643772280259014
LPA,,-0.01573670566976059,,,,,,,
CNTF,,,-0.009207362066852439,0.03898144440803401,,0.03669170918768338,,,0.08661704027397484
BST1,0.021997853340863103,0.034263762595496114,0.0793344675688278,0.011282158600052588,-0.02531903388610392,0.015169865146135731,0.06509345297146903,-0.00696455442800959,0.02292043062866988
AGTRAP,-0.0010487056482693527,0.05192052398245076,-0.02243346158252353,0.02221070613001364,-0.004441673228185923,-0.06095203076201139,0.01714216606874845,0.04470123105811973,-0.04308322698668231
LAMC1,-0.001473872145231436,-0.03832877880188196,-0.04108686549277068,0.025054034815807116,0.006028540104640972,0.08350419095164037,0.055106742133529715,0.03121921374102968,0.03974287637216045
COL6A3,-0.023649591646920792,-0.0024948014958787183,-0.019089769314247208,0.009431225626874156,-0.04873240023385821,-0.025810761749383907,0.037855170374014806,-0.0694469035855282,0.07417489561428044
FN1,-0.05863426463122497,-0.06861800430344278,-0.03243230476435636,0.03926382450735279,0.028197601517787187,0.06978811935921805,0.03129482741330862,-0.03545421891294375,-0.02589804946008882
MIF,-0.15110572264270622,-0.038019389229325615,-0.06734949656162627,0.009275353698618016,0.021404837876959574,-0.018326846576019816,0.03420588495139508,-0.061159861047077366,-0.03783065587546422
JAG1,-0.0449363257937111,0.016446672855526152,-0.034609443432112176,-0.03489031421599788,-0.052373659479836784,-0.04893858172642111,0.04104835115723334,-0.04874454266440853,0.08333678570680841
NID2,-0.043308523579334936,-0.0200872142807589,-0.012694841419292453,0.01163174857792485,-0.0042114398143091375,0.00014136867367967035,0.06478283697472317,0.0178530209190613,0.006476406760272288
EFNB1,-0.05208940908549891,-0.02058078451584461,0.012029392522788663,0.046550489279260185,0.050565974052279195,0.07769321631945263,0.006456954039124202,-0.03716110605560569,0.006289663314988489
COL4A2,0.07210294807178434,-0.03681832394354888,-0.03839992490905427,0.04543112487503919,0.01887939711960336,-0.003966429580491432,0.058067204633601065,0.04088531514412812,-0.056696801101840874
SPP1,0.008334759354067852,-0.09006093175414519,0.0036767911739978097,0.0032851667553884614,-0.0781102972699776,-0.0912444085901468,0.007567972592060651,-0.08625694337902606,-0.05100417293097102
PODXL2,0.0207074567049509,-0.02927802233558152,-0.023290664711465455,-0.061989906286166276,0.02255202178241827,-0.016078674282325053,0.03614565947662424,0.029323587248903184,0.04820727248101591
IFNE,,,,-0.021840911567542316,,,,,
FGF9,-0.02520668581768931,0.023867011354401738,0.045309436560465474,0.0002592973201417048,,,-0.03046653428348984,0.07310729017327877,0.006058439076202067
ITIH2,0.07715375526760086,0.0356231708530803,,-0.01760351822029039,0.07771995121862954,-0.0315549633344573,-0.027123625202997128,-0.0544606371107027,
ADAM10,-0.006594971456318041,0.04263944473555574,-0.016738225786603503,-0.016410582501793766,0.07467616620175155,-0.04749268021354969,-0.0009062592574618054,0.052443243922634115,0.043828403235093676
CFH,0.03633728345077511,-0.012551706547092851,-0.02497308775931403,-0.008360365872164429,-0.009084466066963691,0.0752089153545667,0.016722403177928453,-0.017443067448518507,-0.019998531671277197
COL4A5,-0.010520490824289162,0.0036463226996668705,-0.04832395008910858,0.044520370910416295,0.04347332720485804,-0.033049661932317544,0.062255699854877666,0.09178463639472449,0.060898602605917375
LTBP3,-0.043489433236608546,0.015398665100959531,0.03430126690324283,-0.021713092106958466,-0.03349552006483078,0.01972376367518055,0.009603309885048062,0.016481485398762926,0.123968443028431
GNB3,-0.014886730023458887,0.013567450545892252,-0.026244141662866524,-0.02890996453070044,0.04341282837702842,-0.04353762072368592,-0.02998305656714531,-0.04937689080091324,
COL6A2,-0.05495538493371645,-0.007992340969970738,-0.01971643200366663,-0.034672103319912814,0.015764424718833225,0.04129695449705239,0.05094874412234801,-0.06807026796096616,-0.049175218192296026
GDF9,-0.017155484183450587,0.040273529751369705,-0.025679711930941426,0.017145576958658572,0.0681128835715167,0.08005930520826905,-0.0008598795326133526,0.0012521545628481259,0.37780563034658293
NCAM1,-0.00866157530292061,-0.07097993645225062,0.03311598982709032,0.003935273510611428,-0.012732615249528052,-0.042626742984477065,-0.009334214939415773,0.05302806935063994,-0.02884610906298673
APOC2,-0.04451969105403702,-0.04358358710230361,-0.025261500588435588,0.02091118052653679,-0.014179522086615229,-0.05075933303063788,0.035421104973396504,-0.060353867664828094,0.04565237785529015
BST2,0.020445919594125315,0.06567104609700798,0.010966231353707919,-0.0013709521734797164,-0.030841685780818556,0.0037185141267465837,0.02108873759669981,-0.06138373121931267,0.016912847104706728
COL5A1,-0.1023480116713432,0.010767016825872406,-0.0491918100748397,-0.028300673910247487,-0.019090756825802163,0.0063858830118862986,0.015704133759922214,-0.014582287230761432,-0.03141034908077656
CALM3,0.029772344150267367,0.040154830787661494,0.05569582759760032,-0.05735798824405958,0.052019091384055055,0.053376914725368166,0.034977332863165,0.03219493142706462,-0.034491049329609696
THBS2,-0.020387590148622712,-0.057635654342511534,0.07194574560525943,0.0006943022860449316,-0.007780952472533667,-0.0016172737170933155,-0.04963377971670181,0.10063524589733204,0.07304089995435263
SERPINE2,0.02881805651818143,-0.0001821046285029699,0.054084424371240045,0.012627243091279312,-0.014501575268778382,0.058027808075983706,0.06793413820461226,0.03870287518304838,0.0012481536013270052
EFNB2,-0.01589328177090368,0.03272453252849637,-0.039933302857730994,-0.015526343654843084,0.0005497615441442649,-0.008066030536396993,0.040183628757225955,-0.008162626846036717,-0.07105555134064012
PROK1,,-0.006564433036745163,0.05884382352360461,,,0.0016514081760693937,,0.04213626234821659,
LACRT,,,,0.0435657609664745,,,,,
MMP9,-0.024190740915978007,-0.030073518707334147,-0.015374945044843153,,0.026978143176809917,-0.015386886079373241,0.05543525108926739,0.011918906989187211,
DMP1,,,,,,,,-0.018448682755101017,
NPPA,-0.030157810258064837,-0.0370946091949335,-0.01350028053260684,-0.024478161872661993,-0.025630416778236974,-0.036897391829748494,0.12227396267012615,0.027004246577050955,
APOB,,,-0.018678160071519626,0.00754641495101133,-0.023842042404020807,0.025480214193458705,-0.017679682303562105,-0.02530427389143277,
C4B,-0.02656672272177645,,-0.012095960215908072,,,0.029127807062021376,-0.019577210590092587,,
NTNG2,0.09867806494505535,0.03726790689195633,-0.009677038902510421,-0.018585469223586528,0.0584155558501664,0.06711517612990592,0.0488054993726102,0.026904852520456414,0.009125992597678939
LAMA1,-0.07031845368642979,0.009579602572636754,0.0044684716792411615,0.03485217742586534,0.06363826670222637,0.011177220217472942,0.10339035363381446,0.05706711942473777,0.01509154943023379
UCN,-0.024254022795401526,-0.02885925304208479,-0.027388697463134437,-0.02890997010537813,-0.06353263451205528,0.014400586202869861,0.055844033240073844,0.15300777052404335,0.004904693945395756
ARTN,-0.030384151971807178,-0.011558028463754096,-0.015374946537298508,,-0.026951512084552195,-0.004889002484854624,0.030768883190808626,-0.008754766310455037,
PDGFD,-0.005049632523508609,0.02994476466527121,0.03918959484199396,-0.020368721137550255,-0.004843198267324572,0.02888139974864677,0.02264664305500184,-0.03517478345938282,-0.0392925649255292
EDN1,-0.0026463335962568463,0.013931379710541545,-0.035604404963266056,-0.026284765616756352,0.015154972428816752,-0.058993005871735234,0.0557154473266307,0.11369819060724835,-0.06775639998123073
ARPC5,0.002742078144416676,-0.019617231189036716,-0.057547247375357664,-0.02079450379002208,-0.005266279010400078,-0.04142425074404662,0.054434099101915295,-0.03381715028822276,-0.04563705456212809
GSTO1,0.042945234459624615,0.10165181093652705,0.011080243088857912,-0.05096714526210566,0.009231429984359114,-0.14951897161413136,0.05893788030708222,-0.010983014553876893,0.016830518480008234
PROK2,,,,0.02820131390566068,,,-0.016119756689009758,,
SYK,0.08273647987330653,0.04797339082627474,-0.011843891898848173,0.03404541371620429,0.028076836576624537,0.028236405184113744,0.04354069578775375,0.06411375172814322,-0.027931329940931737
CD40LG,,,,,,,-0.019119380646766874,,
ST6GAL1,0.09159446893521682,-0.016466025092214082,0.0030602626318272166,-0.02917803999088662,-0.057507697685622895,0.017041271838146067,0.03881814118504265,0.0582268096045209,-0.16829880008601708
WNT3,0.06453292896864188,0.013861326136178364,0.07221544551698733,0.007057515994148103,0.01640022038085672,0.0018051609196831607,0.046210796393863614,-0.0030299072246060127,0.03504374116964889
HSP90B1,0.007310281538777774,-0.04527500760861564,-0.04271384731846786,0.011050740259380704,-0.06177591505231411,-0.03541978577353358,0.030673642047229655,-0.11926971507529625,0.05682510587581462
ZP3,-0.002106880488467598,-0.03242521776193678,-0.04590165567195354,-0.02041039842278668,0.13856437983982064,-0.050562120982116814,0.05502009517743202,0.008288057179025955,0.06493130614110774
ANGPT4,,,,,,0.003064087064731206,,,
NRG2,0.035516240004959905,-0.006500411075270727,0.04160707058832145,-0.016439575207403967,-0.03708167606754348,0.008902167352141988,0.11338992559717918,-0.03600377684198136,0.04214307529037473
MELTF,0.08261770225388217,-0.04194899138971165,-0.03459738498618437,0.018748927215149244,0.01816924610300826,0.015657424478189852,0.04521117021965441,0.041069071850535106,-0.03996323203212639
NLGN1,0.0165612482169156,-0.0514093150417529,0.008878434612789489,-0.022842358898044045,0.09944714303098591,0.043993998452993656,0.05445732948287175,0.06704244126085689,-0.0010515247535853643
SLIT3,0.06351316478554517,0.05219075610734821,-0.02878045950869151,-0.02003176591083056,0.025479692002423813,0.003307504404929385,0.05069460899582114,0.016759585619700344,0.04535281036807303
CCL8,-0.04483808051878965,0.02812601417852822,-0.026456446836417184,0.057285894008216716,-0.022303006920199243,,0.013479266814795936,-0.05895738143758849,-0.046986151055090145
S100A4,-0.031100107798345867,-0.03363457238422581,0.030647591891024416,-0.003609070728727331,-0.09684891847144343,-0.0081785232207017,0.009204596608583053,-0.08951258296977035,0.027931149582210518
TNFSF13B,0.005205840125449047,-0.007878616463554405,0.04348208951736918,0.0018392535111802968,-0.0257069639552429,0.024025309694924623,0.04664444650279881,0.11926106209842939,0.05906847115910607
HSPG2,-0.024851365292874815,-0.020082630424113054,-0.036603214008833096,0.0002606012517621717,0.03363223777842037,0.020639378503018654,0.054033870594621475,0.0056407386188695365,0.07863463346334115
FAM3C,-0.048063342217681944,0.050485207431827085,0.019919338962701642,-0.024231313973497644,-0.0018607145924992839,-0.039894641461691326,0.019388337632746184,0.03681090562003622,0.015893817994024156
FLT3LG,-0.02825122362461182,-0.03229898578452355,0.03116008323672966,-0.007686993176399224,0.01946874007564496,0.029003269867235372,0.01486467647048068,0.05889011470040811,
A2M,0.045950661472299224,-0.05287145189949963,0.051161139802337365,0.0204226945533927,-0.029934855894027286,0.007595926503531519,0.065545711949059,0.031681351187208474,-0.038332476569279544
VCL,-0.007443540299872135,-0.05623005415235542,0.026590782197756468,-0.02757600728272802,0.04708095636510355,-0.039240404964009,0.029124054119306686,0.02815454689079701,-0.013526116853313714
FGF2,0.03347191515183407,-0.035509617192463025,0.044570045404645445,0.001820314872555407,-0.030843559073924807,-0.0029321367968596366,0.05005903812201,-0.009823830646044234,-0.04864161243359048
AGRP,,-0.01644536977814065,-0.010914867622999666,,-0.037588280047748474,,,-0.01209658611654203,
CNTN3,0.1070009555009616,0.03541767398510604,0.05138109154806443,0.001226379937130207,,0.05538605629736781,,0.0423972093479933,-0.020123050098532283
RNASE2,-0.06824177776917537,-0.00745126867466324,0.07123440791531044,-0.01482294543404891,0.08423010865188112,0.03021485122871329,0.059369144671421376,0.015506935528580866,0.026253281561888855
ADM2,-0.04467149958673334,,,,,,-0.018171478654931475,-0.03129832286270064,
GAL,-0.027317738080737862,-0.027191502623139897,0.026232442765932555,-0.03348903123729326,0.0019452208752243495,,-0.01792716962281142,0.027452705806890236,
IL36B,,,,,,,,-0.029516851988553573,
CXCL6,0.025408848363879636,,,-0.012139004990889306,,,-0.0328331568174398,-0.008442956711977702,
PDGFC,-0.01631141306194813,-0.005241264809901264,0.04001186903108141,0.017855810820220443,0.051503984204793074,0.01043790092292074,0.014493441437607432,-0.06229028370688111,0.008336678043762038
COL8A2,0.005271560027653759,0.02510695440635258,0.02877716509094631,-0.009352495915185886,0.04258585968703195,0.034090941130862945,0.040039389858610976,0.06809529322367096,-0.03643649854903786
SPON2,0.008550616413024993,0.05410577774003535,-0.026949232056593386,0.02068409402835396,-0.0798169168347077,-0.016325936822199696,0.0424841017082124,-0.023556920173784267,
LCN2,-0.020646116371405423,,,,,,,,
SEMA3D,,0.008014254024210524,0.11428423247876424,0.07052218913495537,-0.028522363419487138,0.059454338649649954,,0.02625909009872805,0.021133838801111263
BMP6,,-0.021504252136156712,-0.009973419029251276,0.0009953762478365224,,-0.040743154868680936,-0.03745420705107344,-0.032086923247338084,
TIMP2,0.003968656597380779,-0.019582156972095987,-0.006020671230441946,0.009436722152150379,0.015526958274890316,0.027952808482576988,0.03447551822473826,0.032932585049363,0.028347847026319
EFNA1,-0.04236439394620339,-0.03490992156846546,-0.02705688403464889,0.06326544858786769,-0.018208531097729064,-0.03082938703240309,0.03970799399682362,0.04200180021224974,-0.024038035611927015
S100A12,,,,,,-0.033103371364301484,0.0017439824139374427,0.04813773061532981,-0.04698628080117404
TFPI,0.005343958316695257,0.060255357672848404,-0.03455340614003649,-0.03961675299805847,0.0490448931198572,0.018473028960728156,0.015771747224441107,0.04245984720925155,0.05437356055216631
GPC3,-0.029470016485803857,-0.015775194624245866,-0.01308278830004601,-0.03233553321505431,-0.021331705754181068,0.01648846671585761,0.009641703904778955,-0.020134532843956294,
NMU,-0.02442883184170244,0.006348268732006578,,-0.012389496180588492,0.05210041756436205,,0.021156160420230215,-0.05848780992822418,
SCGB3A2,,,,,,,0.016423769307325007,-0.032086951968860404,
LAMB3,0.09456179176004699,-0.028697224702245193,0.008853073211049554,0.058554887590213475,-0.044652761213047225,0.019060335803551043,0.053620563069547836,-0.043445392095530735,-0.060841212345621176
LGALS9,0.059279545404524514,-0.02534840874643299,0.0043358431553970145,0.03047337072553231,0.03592267396280957,0.039988171420308874,0.01583687416867512,0.011544013727762733,0.02236674002888974
VIM,-0.10084620735883504,-0.057733657250908135,-0.0299263506873523,-0.026418791931523338,-0.020228476309691677,0.0038512012071814984,0.10576056007158767,-0.06957039009191998,-0.01969640064281115
PLAU,0.05550521979430155,0.013183858091896927,0.009626495797591705,0.004708212599922918,0.09519131692621437,0.005514244068183265,0.05986984922407668,-0.015403266795093812,-0.045038722137307176
TGFB3,0.028926367260101723,0.005212070143528587,0.04610030336944803,-0.023975284445046596,0.004743765522215785,0.02364886002567725,0.049715471741082776,-0.028005771011400917,0.05773458578596077
APLN,-0.05637011674851293,-0.05274080788069296,-0.0014285545013922407,-0.01361273115137095,-0.04706139435064417,0.037251288065703006,-0.008170292452187472,0.03739366486105254,0.020523184950073204
SHANK2,0.024575423475067866,0.0038433480639655697,0.028909385161068116,0.01708448416871755,,-0.03224932152173736,-0.0140001145332067,0.02901573690992428,-0.012062821668429995
LTF,0.04488964641671909,-0.026855213281184034,-0.028826029997316555,0.0007560630453830125,-0.05568760934609922,0.07697206150489339,0.04838954435451762,0.013396835425476192,0.06746558864943109
PYY,,,-0.012399692184918718,,,,0.027965744000171138,-0.029241162682311857,
PENK,0.05427267319869852,0.12714276835359736,0.10489952471217433,0.004793668502681314,,-0.037855182231493825,0.11428121643095544,-0.06862413433507253,-0.029331341654816635
CTF1,-0.06143862558060813,-0.03557941488266178,-0.01074516349147622,-0.03141315182283418,0.0041558406930690475,-0.021785044323982625,0.039857515014611156,0.0434620797213799,0.04135088586197169
COL3A1,0.01368263312073595,-0.040303415876826294,-0.045637693551574175,0.01258483831903166,-0.009120054368094677,0.02992872926365141,0.010642929875222208,-0.007961638865109422,-0.005784220725582409
S100A10,-0.10090258518749018,-0.09894741231228528,-0.05570680976264665,0.004603741200882938,-0.017474300634911368,-0.018705781778715354,-0.002265019041744596,-0.12826232256104295,0.08424280240313413
FGF13,0.0977500643727719,0.05987424526887947,0.012633224326291959,-0.017395030890430565,,0.0029087997609214657,0.0565100059571559,0.002496537966644785,0.03928259098390667
SEMA4A,0.013599679817252736,0.04114604169877881,0.06288050620670954,0.04902279336539561,-0.04037848162477038,0.1528037699295089,0.12016142298032487,0.09741405692966136,0.06773403648828581
EFNA4,-0.008279748559733643,0.03149929218205619,0.0009933356393271367,-0.029167119826656266,-0.011875151720475638,0.05382298680317001,-0.01947481919721696,0.05581812639439609,-0.04553182006523957
HSPA8,0.08615719554864967,0.08354575051588663,0.008116706756919794,-0.019064463189313558,0.0311367875460503,0.026271084926600866,-0.03747544330955406,0.04107714952274519,-0.00939677260108419
NPB,-0.028051087156241022,0.13211606416368057,-0.01478977559320341,0.10592368320256008,0.06677299416649615,0.004260353840795807,0.040817983512142456,0.09859676621505042,0.024122934294738215
ULBP1,-0.02348141260266439,0.1200484150425703,-0.015209830119520708,,,,0.006705018918328595,-0.00544093971565123,
SEMA3E,-0.01138855899853836,-0.07696648620435535,0.0027453730427224403,-0.011893239019078218,-0.01790040190794837,0.06708369386007328,0.006564999669240249,0.025235900044273646,-0.028668548321346222
ADAM9,-0.022035744478273507,0.041152494902067724,0.004568235155940046,0.03729295003043581,-0.031195352286429206,0.07361209928450528,0.05807142548241237,-0.025856825342856004,-0.009511814103064401
ASIP,-0.032921748045531316,,-0.013643002593215376,-0.018183663083368128,0.08003945965304578,0.03186244656414482,0.05714683441383281,0.05542021744281016,
IBSP,-0.01748410127637122,0.008499680594236536,,,0.05612459807084578,0.013338829820372678,0.01898411051642474,-0.0824112512949444,
FAT4,-0.04981011025557854,-0.004299782022075432,-0.006736383758707784,0.02893147424958907,0.040525025532680246,0.06027432968301646,0.04447659833640912,-0.025144338214019107,-0.006007293351483212
MDK,-0.013608691236685526,-0.06603198512960269,-0.0117906753848052,0.03808500148121763,0.003260924993471428,0.05823270845813227,0.03434768771865389,-0.015609905289112656,0.08454330057512205
BMP5,,,,,,,-0.03775372934458752,-0.009588656906375182,
CAMP,,,,,,,0.03048675767863328,0.0783397328993391,
HSPA1A,-0.014600351970810194,-0.025358475600486617,-0.09021193338020025,0.06960237410949748,0.040807435909280654,0.011440398108136927,-0.014482938192971235,-0.038615931396852925,0.027168266437875337
SOST,-0.026055462768079206,,,,,,,,
SEMA3F,0.054930515140718644,0.005925730421634733,0.023801401466369106,0.034598817187758084,0.044348803489384775,-0.02636744604499492,0.08941976944016981,0.04028468344229867,
ARF6,-0.0332467950029012,0.01675091353541474,-0.0039779737189111495,-0.01781640000471015,-0.001510164371947319,0.03037753244005903,-0.0024002001934451114,-0.0802252977598527,-0.06669888974184132
IL6,0.08614047512332004,0.055060298731527665,-0.036668292784500074,,,,0.04719482073146293,-0.001591144689613124,
CALM1,0.052316889791441466,0.05920681359046004,0.03866729449648822,0.031981963052169236,-0.022200504243785817,0.008463640158530336,0.06019273251218968,0.11954674337048253,0.02635825442326107
VIP,-0.03060899489967151,-0.04674008924621739,0.010169980098331245,-0.015135227064360164,,,-0.02482316285272735,-0.0035014390279812123,-0.03400496594805886
NMB,-0.0017618271242584845,-0.014003770016148966,-0.02908450763661564,0.03018908185317461,-0.01772433171516228,-0.01904111987599822,0.056664272692622135,0.005353560065165104,0.04557561609155715
CCL26,-0.03193015823637544,-0.01667523197881224,-0.009207362258234873,,0.08284209697522192,0.05221202690069588,0.031559473874267024,-0.0447402042646366,
FBLN1,0.08349074371267359,0.020257543019399457,0.019535765794284534,0.0034581095118357595,-0.05258986947333734,-0.006019523020289219,0.02154976584623379,0.07215994381431878,-0.0140965115578816
SAA1,-0.10742441024201456,,-0.036007215101895695,-0.021034707210154456,-0.04929340444685639,0.047283522582415964,0.010001852758073516,0.021937897970506475,
MICB,-0.026832832746909775,-0.027872723389854928,0.03129591753285879,-0.006614126859481255,0.041397653985153375,-0.029859586997801033,0.024334400895731103,0.00936895283469182,-0.03702267426271314
MMP13,,0.030928624178709983,,,-0.02165986154389196,,-0.0018897057262456302,,
F13A1,0.04212483501400839,-0.05302118738501693,-0.029917022805697684,-0.03305701904769012,-0.03262361711831688,0.0029956322950722603,0.005438673555826818,-0.058412276601557886,-0.03073135949094198
CXCL11,-0.06995064040803319,0.036765197834902674,-0.010291050551624532,-0.02685420850557572,,,-0.03506793443953677,0.027580398328248455,
COL5A2,-0.009033058704518645,-0.059699594509150355,-0.05047676693911949,0.00734711527718349,-0.033102919720604106,0.0027112405871039433,0.03386731763607552,-0.020948760685753746,0.084552093446331
EFNA5,0.03124955023160396,0.007070038377835405,-0.030585946676792933,0.0039998850605944105,-0.021331724439858913,-0.029935072802786077,0.05219449804832725,0.046380943526092205,0.05048071527621192
AREG,-0.020325198190205142,,-0.028498332097420913,,,0.035539241211635396,0.05194410532876674,0.027761892012711585,
EDIL3,0.050166511298911934,0.08703135660948291,0.031306362376567365,0.03167356872954667,-0.018836492779856533,-0.072032274084972,0.03406995741304193,-0.012225635576297814,0.03824211735247499
CD86,-0.004314788367389953,-0.02703024427655099,0.05406444565350897,-0.0202590032003968,-0.04305660143087935,0.013982821037649945,0.039334807785024524,-0.09745964635696297,-0.04094229846359972
WNT9B,-0.02780853916377981,,-0.010914867622999666,0.016207263088057387,,,,,
HRAS,-0.017053787595983947,-0.0015956896466995246,-0.029694618439028025,-0.045117089384672474,0.03602160729841315,-5.611550476558814e-05,0.05707075639765992,0.025790656239822886,0.038541864183872815
C1QTNF5,,,,,-0.037383133180519085,-0.0033175712339192595,0.031482205394478324,0.07253524391364351,
RLN1,,,,-0.01023660920004541,,0.0405399322657476,-0.016916772734782624,,
COL4A1,0.025309806484843,-0.029286343021888164,-0.06524220883603445,-0.036142044273625704,0.027539157883579336,-0.007338298667909767,0.049864743115267354,0.033478695613705874,-0.027653327271123178
CCL3,0.06657408175160011,0.05053486956954461,-0.06818750644035129,0.007709765467464158,-0.029193680473127693,-0.016404725688477517,0.025197836359690813,0.015360702208656797,-0.04489938499297267
BGN,0.0716870488949638,-0.02252823663733306,0.020612753249878112,-0.026814492320575364,0.0017032299043633892,-0.01666959680805286,0.04849420838561881,0.0047211021326710595,0.007177173296328163
RETN,,,,-0.012349053082487032,,,-0.01567069119512508,0.000256967562078705,
S100A9,-0.01721077275820972,-0.00413198720824021,-0.057618662479435055,0.027063028330804956,0.04318534805251432,-0.05382038981945014,-0.025284784767999075,-0.034799309660580424,-0.016903080353062597
HCRT,0.08213537527817999,-0.03217235606720344,-0.013082783592102567,0.01835094970768284,0.06870248026484176,-0.004289986532195116,0.02526532587402587,0.021990270240904414,-0.02149252945317791
FADD,0.05198871735358013,-0.053327467362266213,0.026230067852522475,0.028491824122827056,0.02974254454590985,0.04193790346432442,0.03469126325724403,0.02980389662903654,0.016817440077827338
ACTR2,0.020820715102138693,-0.05364873323200048,-0.0009089562955421839,0.02352800773378651,-0.01698742621893783,0.01527013240049247,-0.0347110073308023,-0.006831814018310976,-0.0007484974231579399
