,MGH258,UKF259,UKF260,UKF275,UKF304,ZH1007inf,ZH881T1,ZH916T1
NTNG1,-0.058064872286789256,0.006094855984387644,0.00829129601212922,0.0012746937155987642,-0.009277448127854806,0.030483815274927748,0.06392826297361626,0.03289580522515432
LRIG1,0.05243508302153687,0.012330897715982177,0.011852840134965936,-0.004819644786542293,-0.005964526880866108,0.058596639673565154,-0.06019452844343845,0.04404875032777436
CPAMD8,-0.01720534699496544,-0.01575054521901029,0.02119917030561883,-0.015384797080306446,-0.03497088340546112,-0.026223780948450744,,-0.023654423647411847
GHRL,-0.02744989422530922,0.01153608716921126,-0.006165203382200776,0.047678370334051194,-0.017289354337169587,0.006272597296237748,0.010468622405964002,0.03229943100569941
NPY,-0.025240915534540394,0.003980950539764751,0.056906862573623304,0.08627629263927927,0.04979687112721756,-0.03062369735558036,-0.06082479549253308,-0.028506897372711316
MMP2,0.03351897183003978,0.0037922641368890067,0.02498283226620242,-0.0005850943951461169,-0.01835350536714125,-0.03213940795509197,-0.04668368731890017,-0.0074542070949466304
LHB,,-0.013717535400452174,,,,,,
PPY,,0.023427524001538948,,0.03723233109033749,,,-0.0384590990305762,-0.045163358784630424
ALKAL2,-0.02576514870355751,0.030050957805519512,,-0.016378115690858487,-0.06096965416681566,-0.0035482696210619585,0.004245319458464735,0.029955567262917593
CSF1,-0.0331914662630458,-0.015200741311459936,-0.0371038928137843,0.029022247883983342,0.023853759788480283,-0.033624210994920946,0.017542430833688335,0.017868221679348605
SEMA4C,-0.015305614192671851,-0.008855914702456598,-0.04188655857474619,0.057748239065658034,0.024404786808125932,0.08139417745613252,-0.013431777453586822,-0.02118810527409704
BMP8A,,,,,,,,0.043923451759742715
ICAM2,0.0012572058003012272,-0.007121745585458637,-0.028090764168775914,0.019014859499047722,0.0031931843251046576,0.055905564531163326,-0.010554102559417659,-0.03973231936686429
SYTL3,0.09534203436943382,-0.001950045095712847,-0.041341571215006576,0.0017483736868969862,-0.04411083671021689,0.09449340755164926,0.015556739828872151,0.1007410725089476
IL1A,-0.0199923366886895,0.023006936829241417,-0.037230668896072336,0.030580220789055926,0.007949492344309472,-0.004130883673747706,0.014296791736433266,-0.005236393696360944
HLA-G,,0.06456447688602843,,,,,0.10596878506226928,
PGF,0.0652512341679317,-0.0019485565661970568,-0.041135402153945455,-0.02017473195723592,0.042228344313997995,0.061253097952862455,-0.04740516177412395,0.0016014644282727603
LGALS8,0.04798182849376387,0.030972827039924974,0.002376614046433629,0.06027578835167645,0.013691484559638397,-0.003955899036646803,-0.05500094368837781,-0.013064298136622804
DKK3,0.03095825386573555,0.0025709236500602297,0.005629750120920384,-0.042153000292063855,-0.00803420285954474,0.0062481020612775275,-0.022009752524655254,-0.06340237977309846
COL16A1,0.05344109117963163,-0.007966593339810514,0.017734832501097475,0.03910402275145611,0.007209428477492759,0.046433405604795266,-0.05722701927100182,0.02662515245191204
TPH1,-0.03205266136719912,-0.015217715363581092,-0.01802332870751147,-0.003387484579793729,,,-0.03490429940557729,-0.06565349477433577
TNC,0.0783994213380992,0.009152191998127066,-0.1176034235039576,-0.031728574526843425,-0.02450936131710029,0.02254769366280378,-0.005934389186079081,0.006395256263379663
TNFSF9,-0.017205338829027826,-0.011550461307417591,0.02573474712499289,0.11696984712517557,0.06526741037450151,,-0.03279633580843958,0.010172947990147172
C4A,,-0.01626293421447039,,-0.013328941641877248,-0.01865573918454174,,-0.021445085815427527,0.020059947123020148
CNTN2,-0.07753094005325595,-0.006769660305664506,0.08283881465520122,0.010137922668937404,-0.0023779494008111957,-0.06979809543217523,0.014919573014130359,-0.01318390210228423
F7,,,,,,,-0.003079969763594172,
LUM,-0.01466580770790937,-0.05291550604611606,-0.028774172687796945,0.015231363576856205,-0.0009178530007478685,0.06545394865125753,-5.604744697969499e-05,-0.029375396676911268
IZUMO1,-0.016440246293931492,,,,,,,
BTC,,-0.037232260688581514,-0.05330443764703693,,-0.0227362445693795,,-0.02053623703392521,0.02444354547666412
APOC1,-0.06665775035218044,-0.0012591743933937684,0.08840528941002009,0.017089489157254785,0.06706478407714404,0.09186101222152608,0.001272283575312908,0.03148682321094541
PKM,0.028080520230188345,-0.04720376138502481,-0.06338241749622223,-0.0008604136573910988,-0.054261504353002546,-0.02847938716699383,-0.06095759945531553,0.011920453129636148
TNF,,0.007822899938625977,-0.007933619208301582,0.17617016127031984,0.04533583172919218,-0.002394317472194901,,0.006724054110668543
GNAS,0.008162979882266717,-0.029100027476154207,0.054842334261155756,0.009929056468142553,0.015497105055582192,0.07961047900419961,0.06367553086906834,-0.03935849185236234
BMP8B,0.010031042492737436,0.060410692519849055,0.011226265359352316,0.03896450341447635,-0.055004347318376307,-0.026164670216450244,0.012204139865601326,-0.03632866944152188
LIPH,,-0.020603003411476997,,-0.010746770649453048,,,0.0002868062974176149,0.05522520754863877
CCL28,,,,-0.01654825884601609,-0.023173324605080575,,,0.0628630503524029
PTPN11,-0.042494426642329844,0.012801065463634364,-0.07032494491471099,-0.04562701422222124,0.05130717565588252,0.07905586595997344,-0.020456394889561746,0.03732968121393192
ADAM12,0.0049805539779515335,0.012165496430426071,0.024171347883335415,0.0005600315051120443,0.041882147395023085,0.05926623953946901,-0.0017390693192523732,-0.0055054615769993785
EPO,,0.0059956155688758155,-0.019339946473790476,-0.011243784223832437,,,-0.020303074032402585,0.00773702100922709
EDN3,-0.02416286869343244,0.02868670168527277,-0.019812951072095786,-0.0013803346684896412,-0.008751092882111065,,0.008311264184403092,0.11412826106515334
CCL22,,,,-0.022639603034017502,,,-0.017815063616061572,-0.025854704435833598
CCL2,0.012065964509046415,0.036758853210235434,-0.11933770990317237,0.03297459767968196,0.006880716925883602,-0.025465529247601107,0.01117553255473624,0.005181409230741577
DSCAM,0.06656938274813846,0.04998768701476964,0.016118625347927927,-0.03785230943619413,-0.03488277387309189,-0.05752336115769799,0.05123352711014116,-0.01665632030643073
ANG,0.07398537024754519,-0.002402409612726458,-0.003813812016656593,0.01826059202055024,0.07777387744402112,-0.05800273750029916,-0.06578766219561502,0.06546069226915652
FBLN2,0.018541667352437226,-0.03184873150673709,0.03963517071835091,0.08351978011398564,-0.024598454069903186,0.020774591706297255,0.008360011564829899,0.003089580577849127
VTN,,0.01591738792855471,-0.01949878085824662,-0.018472274779400777,,-0.022240478440982092,-0.026289740566365186,-0.02728644459949731
VEGFA,0.10112148884208257,0.015600617029774808,-0.05847556813478539,-0.04971463123861566,0.04050124595172277,0.048889018508361005,-0.016493206764760415,0.027068434869904536
F10,,,0.06211890187916063,-0.012328566384354854,-0.004942290885976118,-0.02412491997793782,-0.02417918533574556,-0.0010556311670617817
SERPINA1,0.009803316402051345,0.010031284650241827,-0.07828128789836741,0.05199711384757344,0.029008220848799966,0.05651625463733829,0.039013502934707706,-0.01371696759500704
VWF,0.048245777081670674,-0.04605893227339744,0.02295982561103276,0.0636880470321687,0.021098971971331718,0.06230015981328068,-0.04967497696899771,-0.06813692991963138
GDNF,,-0.017084592821108784,,,,,0.09193961816459638,
VASP,0.0019992614805434757,0.005902129888195557,-0.032828813713654995,-0.018948292933524822,0.0878642439452035,0.0181831442264596,-0.036177341459844796,-0.02068767400934519
ADAM15,0.02151585460533885,-0.02632725954721114,0.01259894955352283,0.009621376257625557,0.048773312436271726,-0.015368139255956629,0.008907959182440228,0.0014336517355912248
WNT2,,,-0.01566828890455243,,-0.026245502009161238,,0.007410104601232936,0.03960096513301262
CALCB,,,-0.02355251633763898,,-0.017570565928095562,,-0.0068024242268545955,
OLFM2,0.011913830256796288,0.012580841445754906,0.012016490990295581,0.01775126771373339,0.03046914068871543,-0.03903424789420192,0.041730337684861736,0.06096099268377421
MFAP2,-0.040155699921100435,0.018736575304801543,0.055514630844264244,0.05598017937356161,-0.020426095328306856,-0.06094009512452653,0.0034564269278869403,0.010196437141117485
HLA-C,0.01662177743116531,0.003812218129624645,-0.008685384180034632,-0.0335264428169221,0.001929328596622913,-0.0987110158366747,-0.03603793609964364,-0.05950843926923194
THBS1,-0.03734570978995761,-0.03632655491779397,-0.0753528360701679,0.0637695310056262,-0.06034716606822963,-0.023832384678655335,0.01584141341706285,-0.008580167975638715
HSPA4,0.03912339948946122,0.058348728337329785,0.014436288005252219,0.006735289224606862,0.09979914450754696,-0.00739279925721805,0.04649490327284278,-0.07323209462266854
LMAN1,0.042873494804446514,0.060112242623981134,0.022829537567566633,-0.0026152049433868134,-0.04198244228495001,0.02554759225063851,-0.02873168882508384,0.003790815254350258
LYPD3,,0.08019157611749497,-0.019498782535953114,0.0017953114378060544,-0.021143102486849412,-0.036109901218201595,-0.03233636116734947,-0.03469765427449139
APOE,-0.04494295903560347,-0.005638242625791356,0.018013217455819363,0.0452761169633829,-0.002899419215779054,-0.0021017611714140567,0.00615858427021638,0.027956097981234922
SOSTDC1,-0.017205345565925522,,-0.02434279874523596,-0.006977139574924891,-0.05002873918724388,,-0.017780031705585224,-0.027902358788668757
ANXA1,-0.012842844251457276,0.03098154932717148,-0.0680196592009876,0.03914137606308713,-0.006074580469206705,0.05408508935831666,-0.03096620220046549,-0.05073704624680737
WNT2B,-0.012168378259629454,0.06572892780242194,-0.014842170037000951,0.04543624926370995,0.06102316665712717,0.09294111137437423,-0.028061638267835438,-0.0023969544956294136
AMH,,-0.021398938308061225,-0.02421264341743661,-0.016207345758563363,,,0.023552631049367598,-0.001394290704587967
GDF10,,,-0.026831191133191636,-0.015142170098703684,0.0820332271604588,-0.04145980618473553,-0.006824195774178315,0.06922085560466265
EFNB3,-0.010011477224700143,-0.02160788533160614,0.06403196986761202,0.0024094920823288448,0.024172930347870197,-0.011203259792348506,0.03845930751842732,-0.004206328026130508
LTB,0.0001873359050019265,0.019133391868815183,0.03921619827845244,0.0235536794241625,-0.038382294363530516,-0.013453545605726733,-0.034269783249807444,0.03650025074831387
ANGPT2,0.055588997113082454,-0.010155297997867135,0.04218172300450864,0.031543093335423635,0.003682366282858947,0.1201946572855327,-0.03192119488445719,-0.041084564375026306
NRTN,,,,,,,-0.01807843061263601,
ADAM17,-0.01011351819154549,0.02885284552664473,-0.002396251312485795,-0.01493864306085589,-0.02741217934510015,-0.0013179795639057712,0.03490854500277316,0.02205912033287103
LRPAP1,0.042316330505531574,-0.0006816165329064928,-0.023452644597237105,-0.022261240072703435,-0.05267412631893421,0.003171520651478953,0.021711646515776208,0.018933316328187892
NID1,0.07768189678843312,-0.04363286572345418,0.012350560616706661,0.022522238161698738,0.015453021367833776,0.05566909858408463,-0.02908677600317895,-0.039213439356188165
MST1,-0.022160443637903954,-0.0014870068003655327,-0.0333491314683964,0.02744760695108552,0.04964560018894968,-0.029769784603304143,-0.056223758466826326,0.06973890551968699
DCN,0.008107240138311506,-0.05505240937214889,0.027267445228862625,-0.013729672891280752,0.015663911539279953,0.059704162996436265,-0.009303648493436052,-0.011823881515304559
IGFL2,,,,-0.013328943052241422,,,,-0.015452411498313706
COL7A1,-0.027776325178250665,0.030025814875689893,-0.006009697051408518,-0.006942623808501704,-0.04076779170696026,-0.028725912340824396,-0.0431740160087508,0.0010993568105451747
CALR,0.03109098781068209,-0.008456748168968116,-0.05581815224715969,-0.008484247938004655,-0.03579340646837838,0.11702104474312233,0.023623773521135042,0.004326852152247471
PIGA,-0.00909254590943938,-0.013788121959355486,0.07320824575110588,-0.040728960936023434,-0.05412310813078471,-0.016798701385115987,0.050661862057015124,0.05237619920641916
CD200,-0.005771668066861124,-0.0361367704491392,0.04284501187064641,0.014475375624039746,-0.04480469288273742,0.015328096325242591,0.05873906745387837,0.02864078637833724
GRP,,,,-0.020694796944956566,0.007758384902292253,-0.03836821124467535,-0.019829083455980157,-0.01985312118865824
CDH1,0.008694245249741625,0.04350468550668547,,-0.029618358542418097,-0.03227668331767906,0.00884870135239439,0.029591210440097226,-0.03366494264326934
LPL,0.0071574278301263965,0.002492928933330358,-0.05454036491495574,-0.03764814886488062,0.015590278376608056,0.08623082173111747,0.048842775126076605,0.019546733650885245
SEMA5A,7.339873099822997e-05,0.06386511721215993,-0.07149244583898731,0.01303826461148877,0.022388122549939153,0.04331998526693691,-0.011106733861635501,0.02701142224705004
SEMA7A,-0.03721867029919662,-0.01971527086764251,-0.042549511415921136,-0.01543934166245758,-0.0401919357131922,-0.05085623527504471,-0.05688042201477713,0.011343657865987454
SEMA4G,-0.00010289761192489357,-0.04025426004586852,-0.007871983022473264,0.05165522526665265,-0.03909462402364561,0.02990258025022201,0.03858171056038583,-0.04247349153752362
SEMA3B,-0.019984721449101756,0.007491658424967309,0.019353428458172155,-0.0020244107311398634,0.022767501774697288,-0.002938475783007314,6.594761611527437e-05,0.0020147273044763005
RPH3A,0.03884551567469483,-0.015713118062578687,-0.005922175747380408,0.030491911208768877,-0.043586211075115594,0.011954283372078866,-0.007680370244048049,-0.02919287320198799
JAG2,0.01587970439466647,-0.001719235028524275,0.005457701482337198,-0.010853616384843952,0.028637148887803356,0.007204724842302831,0.03737429062097527,0.0012360601999836212
CGN,0.04099352070733358,0.036099427933259466,-0.03071944983420678,-0.030413798678449996,0.028208854673349493,-0.018666565260486052,-0.037634160663577824,-0.02792304876651984
GDF15,0.1532290462064215,-0.00984841253790869,-0.022123291575270928,-0.049245146483801676,-0.04117862165470566,0.02889984948153847,-0.062375966580703636,-0.01969394808105522
SEMA4F,-0.013080011237107484,0.04967296464217479,-0.013906389503427817,-0.020183860201534752,-0.0005106574251406358,-0.016165913186048396,0.034593038870890366,-0.002352161654645778
NXPH1,0.022026032777313482,0.03190322890542276,0.006929438236678502,0.021810224941469673,-0.01031349373320433,0.007628560617668653,0.06862724276497562,-0.040243351098994025
ARF1,0.03581615176586498,0.0141810247384934,-0.014579269320088531,0.008790375882424118,-0.014363695057303633,0.036011065374375546,-0.046864681973080045,-0.014651438933480511
DSC3,,,,,,,,-0.016731603723521084
EBI3,-0.0524347959524002,-0.025062067223666405,0.03997550420108449,0.03655963003041916,0.0039776447311046705,0.11561380719467705,-0.02981635697153818,0.044658546348106516
TIMP1,-0.01605590779559709,-0.0529919694603758,-0.12854485968010437,-0.001191880389677625,-0.028508280063380888,0.07078206182918054,-0.011724856981700955,-0.01413227805869463
SEMA3C,0.03939030694557709,0.08179041670751963,-0.0004082803192360259,0.003966720864215855,-0.06650558080272705,-0.017709497565295298,0.06144115772836339,-0.05138081229704455
GNRH2,,,,,,,,0.07230043016835506
GAS6,-0.033325640385964875,0.0013338867337786612,-0.036535939704891454,0.06788636623551285,0.03473453533872342,-0.05310808515362026,-0.010951639903905514,0.037404608769923194
MEPE,,-0.03211275567385203,0.0040178552298223485,0.08506536712031713,-0.007870125021841,-0.02622379058691382,0.05359798267002142,0.04992292868110633
SERPINE1,0.04459468660504297,-0.013510250384979624,-0.09004196310244907,-0.01167511075982516,-0.017847487868065937,0.033152130344831,0.030133248512440904,0.010179332273970278
RSPO2,-0.01817843423200315,0.08301250250607912,0.01576346879979038,-0.026605129714923095,0.06646863989655796,,-0.022645774442936153,0.018334421398835034
SHBG,-0.020422573369753894,-0.007569199298615544,-0.02925034901172965,0.11156137626524629,0.01145373346552998,-0.024485972251755198,0.024308397771161273,0.004455267926666358
LGALS3BP,-0.0445196232194094,0.016884950294648492,-0.023995604091808977,0.01595504653106329,0.006371524556436899,0.07988348814034439,0.040227423948126555,0.0022668640359282386
LAMB1,0.028301592131101568,0.014185871118231507,-0.00844502435247191,0.0004853248814867149,-0.006992642952667614,0.06448197876211688,0.015018410239969956,0.010186137124649193
SPTBN2,-0.046907137280664264,-0.017117331032457127,0.053769489224236765,-0.05838782262953385,-0.018683552216400133,0.06082670039760473,-0.0326148533822485,-0.02281608538902409
COL1A2,0.035278027456795986,-0.03087346248059332,-0.026146163075971063,0.046958526163720836,-0.03013047904249128,0.10304624812968195,-0.02745331520564574,-0.03160039662796021
DEFB1,,,-0.015861048719022004,-0.011875303268358848,,,,0.11178885497080421
SCT,,,,-0.010914867117960785,,,,
WNT11,,0.0369061772682374,,,,,-0.04259609784820594,-0.0038487200792376606
LGALS1,-0.03968913984643434,0.03691394647837634,-0.028533726043450967,0.04396423977550103,0.01428803574379544,0.0874743435412786,-0.018048815487429763,-0.04139702950849213
BCAN,0.07813425314115591,0.00407265687823849,0.05001550365788236,0.05098567363848733,0.00891403675053608,-0.0781918356089726,-0.04018490583040045,0.014343707517251895
ANOS1,0.05398197369285161,-0.024433526032995336,0.002395102826217914,-0.01296601456241491,0.004389520736342417,-0.00788907790151626,-0.01739644019738516,0.03702047379669999
EDA,-0.007191730929821797,-0.0055080866541121895,-0.03405778208062723,-0.017102522216149784,-0.021838692675942472,-0.03400329079080874,-0.040710214406376004,0.07095222913356956
FGF22,,,-0.023012538271127456,,-0.0376602538089531,,0.042668100759699644,-0.01861442570241759
SHANK1,0.06316132495627688,-0.02835983578593842,,0.05267780249072424,-0.02921271195224479,,-0.059411359403737,-0.016054799255705014
RAET1G,,,,,,,,-0.020862503224819546
TGFB1,0.03048186966550144,0.028705884139728417,-0.029802419904698795,-0.026004510925207145,-0.06506664793828754,-0.0027429040830375334,-0.06307544017181761,0.0006611245446885007
MSTN,0.0030466940047864455,0.005525854856411933,-0.009339435065196426,-0.02883689798113488,,-0.023758955077619406,-0.03076109023159893,0.04992529459270692
WNT4,,,0.0033356639742200757,0.05017009694058727,-0.027576894788910494,-0.029118866915640747,0.0026100063225933372,0.03404361561675277
TNFSF4,0.06870930027193342,-0.013945299601538117,-0.03275530321443937,0.029747546894949906,-0.02974121370338717,-0.03373246928713487,-0.0472621801655385,-0.03093216448744298
NTN1,-0.04971376195147445,0.005309674284036565,-0.0231352636807062,0.012457874697453951,-0.04725757241423218,-0.05882069084889474,-0.021598911224043598,0.03357569904092226
CXCL12,-0.049182731091754237,0.05134166386079409,0.07321445903090862,0.08896547496420247,-0.0245529844177606,0.03876830558430714,-0.013188249144026488,0.024024697931592783
GNRH1,-0.027938338284787062,-0.0012964280664134668,-0.002818236324632699,-0.003389309737117051,-0.020426095198981847,0.11935722883103385,0.02402377652780934,0.01296677245021377
FGF8,,,,,,,0.05101974300989565,
RIMS1,-0.023231042087932783,0.030897072538045627,0.06788077206606345,-0.006412767738228946,-0.016921298562113374,-0.011140801793761639,0.036934104237569355,-0.011612079726323594
FGF14,0.020333120236542653,-0.025053999748388196,0.019987281148112063,0.025843837565300367,0.008811165648898056,0.12599158169782357,0.027595415830364626,-0.029210071060886293
IGF1,-0.04910342774141617,-0.020602568489087446,0.028976925846551902,0.013003042071237838,-0.041623095795976374,0.060287607995245684,0.018258844530787688,0.03540977153627524
TNFSF10,0.052526329020460893,-0.0038038467165600882,0.025466045364648585,0.010165114394939122,-0.027631564483765608,0.004216153482087866,-0.02819434867883944,0.0665379486012409
GDF5,-0.01817842705680615,,-0.02102694529550414,,0.01439348832439269,,0.015625443488949894,0.0357733108402445
CHAD,,,-0.02246117113599642,,,,0.07527657124268974,
RGMA,0.01894677882032971,0.016686920617446945,0.02081356248098749,-0.03577124818289132,-0.07281441541606161,-0.08758531249907003,-0.0014615408862827955,-0.004100229628976773
WNT16,0.021703164562536858,-0.026902266326385225,-0.013819973729205631,0.010998875685777426,0.052023342818755494,,0.002912573951900631,0.07693676209744231
CX3CL1,-0.0004844246085140212,-0.017292801473910793,-0.08983735142371932,0.04375553138153494,-0.030138863884259317,0.10391447646960705,0.053810687026167384,0.05246342421114914
FGF1,0.00863671004927511,0.007155206366282158,0.021113437165104214,0.02564846078561982,0.048437582169389794,0.02139256967933944,-0.01400321894049621,0.01522059544706766
ALOX5AP,-0.11070232877523821,0.028647705328451397,-0.03437186145658764,0.03165013778210867,-0.0007836932004683927,-0.031325986584513674,0.03783692237737426,0.01333022668255374
IL1RN,-0.016177648975331294,-0.009192846194769063,-0.05936709574187314,-0.009995158386318176,-0.03633420695780138,,-0.05037176150327323,0.06256635656539404
PCSK9,,,,,,,-0.01754793870745201,
NPW,,0.041783094948359585,0.01800798793335657,-0.015142171525777222,,-0.030327860508163707,-0.026138867616908278,0.15101077173484836
CXCL9,-0.0050624435147861475,0.03745714735890694,-0.022039642149338953,0.010497467065532092,-0.01839005279910069,0.040700744786625054,,0.03197389266106306
ANGPTL4,0.05175857521349459,0.009523473120736694,-0.06672590709708354,-0.05322008778532038,0.010058219964841004,0.01921149618792241,0.028369962952051072,-0.012697870929391671
UCN2,,-0.013518242023759477,,0.04904221282263765,,,-0.019829083455980157,
OBP2A,,,,,,0.07705614071624575,,-0.018793964489600624
COL4A3,,-0.01599482818321498,0.06456783175723521,-0.02212392788014652,,,-0.013718967874659921,-0.0035347759944769895
NRG3,0.003646948682719348,0.014161840031948984,0.03395209380400669,0.020023833689137134,0.028501038604962038,-0.05518225134223628,0.005841573171015974,0.029102387209101962
IL23A,,-0.021268170491009437,-0.03821655278762801,,,0.0022948007015612605,,0.03501172728749715
COLQ,0.002453349914748865,0.023292582634427128,-0.02414701591152056,-0.04045520734116503,-0.040215515265399626,-0.008644852640273122,-0.03191052563769967,-0.015600527512020805
SCGB1A1,,,,,,,-0.020303073910195313,
TNFSF12,0.03819045201913552,-0.01508498802456971,0.024192202492392508,-0.052601248970500634,-0.018933145215349285,0.009845562946030208,-0.003028865601214593,-0.030143563944835187
DKK2,,-0.013717536528584972,0.00825248274272416,0.030400779509615106,-0.0012550829546157788,,-0.02336973029891389,0.028846379243622787
FYN,0.02547147753165565,0.011438238304493014,0.05055765705753491,-0.06389685605354356,0.0740743444354404,0.06796583992398977,-0.023893345629057063,0.03896701510635162
ACE,0.04854306655516643,-0.006108938415115562,-0.0236436696621724,0.02170771895978446,-0.03955377802344042,0.12111060175081845,-0.04182697644610187,-0.05446950313157653
IL18,-0.062227640046404215,0.007927208259682496,-0.02061177251432584,-0.03799899319047039,0.0492423263552461,-0.03114766775322725,-0.008206637736354895,0.016027463219695916
PPBP,,,-0.01446101797191262,,,,,
CCL27,-0.018414205673101376,-0.03184873624356251,-0.029138918353476578,-0.024530188744532843,-0.022514867639274263,0.0860541094363008,-0.019948508297628117,-0.04825892817338817
SERPING1,0.025143696055734552,-0.00833281830731023,-0.055022749426949014,0.04688599652319156,0.019936720957270112,0.03679647271114363,-0.047830636952745684,0.06545031461769771
AZGP1,0.05468020013150851,0.039976249569749746,0.014261615099101321,0.00690086666318562,0.053743767821121474,-0.05927012422728064,0.030893729580363943,-0.0009581661803882056
INHA,0.12860606350243442,0.020974831887905915,0.016215708943140276,-0.022033149603456415,0.0030069172463515954,,0.01801490032781257,-0.036572238409203525
SEMA3G,-0.027938341193036155,-0.0022743343211637404,-0.02498475773068495,-0.01653139502201915,0.057519937081316426,-0.040375052850971004,-0.029112954998781613,0.02421661934591774
OXT,,,,,,,-0.01700170979816642,
COL6A1,-0.032566917718230635,0.05869905392075245,-0.053995002373952126,-0.025866818316328796,-0.05816030889028446,0.009334103734104066,0.011571464324054684,-0.06070888714171113
FGF17,,-0.02537352890564124,0.029780621793410414,-0.024846572872050072,0.055423580692316746,,0.05679965213341163,-0.017904883925756048
TNFSF8,-0.019992336599880475,-0.017244497228747338,-0.014461014223528816,0.026283373134782365,,-0.03206810244975296,-0.01807843061263601,-0.018527818457579316
FGF20,-0.02661894178248118,0.0009109678326748781,-0.029582591562903486,0.022100111250002445,0.035165659992984134,-0.022628821028060433,0.01651357990333297,-0.03082450249185287
ICAM3,0.09113390123056846,0.07328066708138126,0.08217971264517109,0.01762495298133097,0.031287869927809846,0.03656793869182891,-0.03308640733446196,0.02197912876397671
LAMA4,0.0856023419944674,0.013042731181336946,-0.050302436353394556,0.0443331390765418,0.03154575493222052,0.07624197024123537,-0.04129380278351921,-0.04793646860575334
DLL4,-0.012498087749472267,0.029112290006160956,-0.05336781985485743,-0.0014375076471688163,-0.025656836110880897,0.002089109854143504,-0.010690470740091766,-0.013013131641025077
SEMA3A,-0.018699051074857004,-0.01659619012599664,-0.04207875964100907,-0.013067050532149146,-0.03902064631343915,-0.010008811621660433,0.040535080928783856,0.09453908728075346
RLN2,,0.047515775428808506,-0.022180943203798365,-0.014262695011478713,-0.023815544568810458,,-0.019829081269405382,-0.020664244836185924
C5,0.0012573323534873565,0.029999468646652545,-0.017341810991826054,0.009757705277837871,-0.03795026331152339,-0.017084089125391173,-0.02031474897429507,0.009717771726069564
COMP,,,,,,,,-0.025527091927170165
EDN2,,,-0.01901865124368042,-0.01731966472190375,,,,
C1QA,-0.10825814501857373,-0.06089786288174391,0.009295202182626526,0.07562555620433312,-0.0009571730934412789,0.036062448722389485,0.027742433525303273,0.014407708317811505
UTS2B,0.09324647336558461,-0.0005465047673822078,-0.015861047558018117,-0.012328566084821505,,,,0.05506446232334099
COL9A3,-0.02512272818263943,-0.034768088468078294,0.09887470077926362,0.03430597018195847,0.018035525327713423,-0.017153259138031812,-0.008943760570000108,0.028428937875677428
DLK1,,0.022605993820381164,-0.012918189509517107,-0.0297987072127463,,0.04603581954954596,,
HGF,-0.007337070233379797,-0.008583502722160859,0.015431399939208572,0.011004994203599624,0.026345534435369605,-0.03215587463887571,0.013708783573441274,0.06040593406908759
P4HB,0.0648636967519064,-0.04094882536014749,-0.0015153440348384868,0.02259227978706748,0.054181254764324185,0.07003258368516449,-0.011047447949343809,-0.02694104177391865
ADCYAP1,-0.01864719350914679,0.007788991344603865,-0.026105944363916132,-0.023641956042598198,-0.023650742284091655,-0.01931732199875205,-0.012805429206257395,0.02427775226767843
GREM1,-0.01943603149579163,-0.015041666373863291,0.02966230079151712,-0.0019480989324942852,0.018424633479752466,0.07418984036549306,-0.007805721979419886,-0.04515587765582262
EGF,0.01873172881631687,0.03282612494655094,-0.029472181913806492,0.029719495417070266,-0.02643920180899843,-0.023758940784701192,0.036104407992694904,0.022682445660250468
VEGFB,0.043300190088241576,0.023385756257947195,-0.011528383267722625,0.0034632071309176797,-0.013337539815918143,-0.07011433419816962,0.039740451182007135,0.06870306929185258
FARP2,-0.004159031241807208,0.029966301561650727,0.047721416453457254,-0.0007693055242513874,-0.03314387694746005,-0.08347647179673971,0.022045796710839737,0.05524006933388221
BMP3,,,,,0.0064933234103105855,,,
IHH,,,,,,,-0.019588042361288645,
LAMA2,0.05154677910630365,-0.025841193184111825,0.024261414551610266,0.0422191454978093,-0.0016250704159760216,0.013211902190167286,-0.023793819829780672,-0.040005017771677295
SERPINC1,,,,-0.013190451987430006,,,-0.019344177755958328,
NRG1,,0.04027807770422868,-0.029250344487067852,0.02622983439631614,-0.03346165553099142,-0.023387758978118456,0.00132451355573748,0.03179114812752257
SPINK1,,0.025436648607700188,-0.025860377554777183,,,,-0.02377788717027623,0.045057846526695464
EFEMP2,0.002301137909690455,0.031396647549549614,-0.03239625594385674,-0.01640140212916653,0.011118969811505263,-0.024833321246731044,0.008650457087919524,0.029392743352796624
SELPLG,-0.019765981419145044,0.015876257467504037,-0.02001656528094855,-0.0031104172221980636,-0.00042289814148804177,0.054799982637100134,-0.012146107526182857,0.03560464119642945
GDF6,,0.038452148693775764,,,,,-0.00472206016257867,
HLA-E,-0.08473808342690851,0.005935319659358556,-0.00916159645567778,-0.014444544559100948,0.018346508121387762,0.10014948862985798,-0.04578750345503023,-0.007915428582535963
PTN,0.1015719226786048,0.05592794592513542,0.04346966770867128,0.03148681491340647,-0.01835599323943141,0.023421277564546372,-0.010254280095520894,0.03587276670444766
CD274,-0.010748476831908337,0.07780539442809695,-0.04795273728113806,0.005915610006217236,-0.0008121694712373074,-0.04311303138505567,0.025125407699126863,0.03820137333415441
CD14,-0.1018283889806402,0.02737402293161364,-0.06100349010631609,-0.0011475033945349859,-0.006103038469825607,0.04381857898686627,0.045732830077825366,-0.0035207837456649326
SFTPD,,,-0.016240090746150578,-0.02263960313219597,,-0.030029544624229017,-0.01284865742013282,0.017685747743426416
