,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
TRH,0.020644527496100202,,-0.05687080389101308,-0.02157313405070814,0.13807878431802023,0.03097302308800511,,0.073202070710439,,,0.020814681459138198,-0.015262353639926316,0.10498641022112026,0.046226089517846826
SEMA6D,0.010294097982483154,0.010443864629467193,0.028409753040516864,0.053674191941429944,0.09845181905613745,-0.05315723944752202,0.05799885849612115,-0.040375195097614,-0.018785916000193546,-0.02488114934991039,0.0002472709551669126,-0.034394309619500026,0.12573546609038722,0.15276940498741967
CEL,,,,-0.042561546280952434,,,,,,-0.02312877769154862,-0.02530566050202719,-0.024613334238304925,0.05311910391906158,-0.008888447950935605
PDCD1LG2,0.05846430113673885,-0.02188873541969336,0.04554814161929756,-0.02336697341821864,0.047773917936288345,0.07371866157072901,-0.01736267957390931,0.03896714029330113,-0.016674152341431565,-0.0024808951432300093,-0.01238346334059818,0.0360205465119573,0.036431913389871534,-0.008403899398926619
SPINT1,0.0032054026477050636,0.01207958159355385,0.003966655604348297,-0.057542024279009715,-0.0037514503539808463,0.048450204613833286,-0.023940156871909157,0.054904095959576966,-0.023193454080291494,0.03545163727488209,0.05983689548958941,-0.0022802578127162783,0.13696098902985676,0.017109630361643903
CTHRC1,-0.010189382824304774,-0.025843400933669297,0.06894944613523465,0.03246106471157786,0.07130205345567284,0.01648894041178287,-0.03226339508908852,0.0379554899669912,0.002822523989421428,0.03989684802114771,0.07658529183868197,0.04750935453119479,0.036363878951153596,0.0748768865587173
PODXL,0.022186810679528705,-0.03496392091172709,0.07415983975201695,0.12456431780944403,0.0884898925184076,-0.011139730471194343,-0.011170189768307933,0.02720081767696034,0.03237633126821559,0.059799858894516146,0.052960396781339306,0.08851954346744416,0.019619725230719778,0.09393711613527547
JAM3,-0.05320833609102215,0.05170775733521182,0.01345799027160279,0.06962057340158967,0.08500398583108894,-0.07772999715127743,-0.027733918894591293,0.050492158539807055,0.024386363917390415,0.05599519452780301,-0.0030943813288789195,0.016928616251229437,-0.018345280442199106,0.04013344093990623
TGFB2,-0.02977180623187034,-0.017154614441781884,0.0056595685186757285,0.08079687508378329,0.09587464810022137,0.028090117717856328,-0.03499074589265026,-0.015706227519042246,0.07066728894424797,0.020436827496142132,0.035919354218236284,-0.03366289389509534,0.006919979351710225,0.11588771772159981
COL18A1,0.02715192285327142,0.001147593206725577,-0.0011225123765997533,0.031584870185564495,0.057989032106962046,-0.06633148323749001,0.0033736743066625032,0.0444563051682199,-0.0025613716273763156,0.04927185577420642,0.0028333918352862236,0.028567194950753237,-0.09596057843164806,0.03423645378207821
NODAL,-0.009722189064293035,0.0035234299168593096,0.03811064910951242,-0.05195878179412821,-0.0029467965628611104,,,,,0.10101443058741974,0.02279989712011432,-0.021831715888202877,-0.02507589270586224,0.00435352216787474
INHBB,0.016246850429699686,0.046121796142932575,-0.02372641724731957,0.09954514720313996,0.08806714335778189,0.006854830490806036,-0.018619523901832313,0.1015869584923666,-0.03874386196058346,0.1775975674844613,0.03160982403341293,0.015854114630787546,0.11039534722271592,0.05968577280931966
LCN1,-0.018846672835013935,,,,0.005036285165177023,,,,,,-0.01808101466062867,,0.008959821315570358,0.06500672744480927
ARF4,0.03562825833173429,0.008510074348709927,-0.050193140167565174,0.021823636927811862,0.06561330926470664,-0.02952961454986288,-0.029535539051275508,-0.020963110920615976,0.07914469118603297,0.15957289000178557,0.051232137204796795,-0.0313907854446528,-0.06858902020943997,0.01101842317230058
CXCL14,0.05034265476514471,0.019229129227596693,-0.005152614447773723,-0.05835351637422137,-0.05941723466723346,-0.05252040347330371,0.00302145092205966,0.022406965201021842,-0.04337291897022886,0.07272122968275399,-0.026106215439018466,0.05094109090232823,0.12831032678534632,0.06960814538578222
LIF,0.02219507770973348,-0.020997620847322113,-0.025939459935902368,0.07443329178673709,0.021460515115344473,-0.06703185553831997,0.026519179173974332,0.05924333565182587,0.05389152626356159,0.03880050930574796,-0.022041251644760902,0.09724737632810435,-0.11330472558586947,0.04300150660310177
IL17B,,,,,-0.013797806009462602,,,,-0.010845431097944202,0.08672240336915527,0.060520950459344365,,-0.030533231556338,-0.034043928531378796
MMP1,0.0013961970312603791,,,-0.02157312934459117,,,,,-0.08752268490162422,,-0.015660329640530723,,-0.029704381862122844,-0.02161997019061437
MATN1,-0.024745131621151398,,,,-0.0266408384830796,-0.025544254921613115,,,-0.013940986331512866,-0.0013552636461321653,0.047558031950368125,-0.024176187280512466,0.004754910514859073,-0.015116386051339704
ADAM28,-0.00899555473082776,0.04262420273134867,0.05416686412811509,0.0073240751287873135,0.040642101499947014,0.021396616187134215,0.02914463238694591,0.11179428894563607,-0.019017928204603154,0.061526848839673465,0.009269975358812367,0.0014436754510084528,0.021405145088627817,0.05833040723683886
TCN2,-0.0064696594841793945,0.04180723009584798,-0.015871761883088555,0.022437459399303323,0.08234525059635348,0.007096224421021335,0.002687855316630201,-0.024029004649465627,0.02833391111297833,0.08032811272839499,0.050894785679297005,0.022393313475955037,0.07721878689605916,0.11663637568393628
THPO,-0.03224393108261967,,0.00042240046826843875,,0.0537771719723656,-0.013266155982854008,-0.02174476126766321,-0.043434233915913126,,-0.05325395225451606,,,0.09094816858445047,-0.005940896945488705
CUBN,0.03428880148661705,0.02708142250271549,0.031007859392560407,0.017056560625329804,0.0745829833928341,0.007417652685036324,-0.0050480646539802715,0.08444455895541969,-0.044313176890842465,-0.014647563362433995,0.06396624913834958,-0.007499990075129687,0.04880732185831635,0.060040351790265296
TIMP3,0.047807580280516376,0.005387375370634693,0.04973911195419392,-0.0147362259759682,0.0731527277058963,-0.00471777377099524,-0.08956529267119313,0.011247205262088037,-0.031103338263291726,-0.0199746008563181,0.027474310837783192,0.07775988386658435,-0.03532421604426223,0.06006446280079997
PIGF,-0.009442786000003287,0.0848646499608466,-0.015996924245557875,-0.011863081697940361,0.0702322502475311,0.05045740780589581,0.01072500996462295,-0.010474978900112357,0.027400247374295004,0.02226775967610506,0.0600459045642699,-0.02169579600289033,0.1761425210045256,0.027982638454161452
CRH,-0.022081121082957518,-0.020824301368575427,0.020800864385970636,-0.021922231650228777,-0.0390741635364654,-0.014591865140164995,-0.04175700444803516,-0.008571398768334897,,,0.037480274029871814,-0.040748660543546894,-0.020998336625308908,-0.008366102947986731
BDNF,0.11690999355548597,0.016157417291349504,0.04717015573000886,0.03449698230916422,-0.06557253281415289,-0.018878912216674048,0.018146644550343493,-0.04311159148642257,-0.003578364472684129,,-0.002860273790880782,0.06091627760468579,0.11953384274296588,0.08899564272238132
CCL5,-0.003095592019987757,0.0897602676529877,0.001731118458146931,0.003183016838652805,0.052118218616332035,0.07763051881371952,-0.055545835227318145,-0.01183777588238606,0.0029780452725924824,-0.014745189514175317,0.06585585880960328,-0.03323713709657788,0.04596092800099325,0.05987518501387425
GAD1,0.0032812381824925537,-0.04551696851532508,-0.0004014318205412933,-0.002045505187465954,-0.05821820028990761,0.039732333550202635,0.07047343790741317,-0.01670288557947763,-0.020885175403209288,0.13449519773405813,0.0898549666893259,0.008237520791014965,0.13807193124639294,-0.049238608696923154
COL14A1,0.05543851043297462,-0.02598610024341352,-0.04714334496437411,0.13953759273993907,-0.03609212848239889,0.09779232243630424,-0.016129774286556084,0.030278515783295174,0.006581764823871954,0.07679464355713894,0.021719243351246864,0.0378175352870763,0.09093704881676914,0.08520792449459053
HLA-A,0.049472139713045406,0.09392319684946994,0.03493831568701109,0.0715335535156663,0.12009973611251923,0.1508389043661297,-0.010605070646297926,0.05484505811643497,-0.12280195123432745,0.11042627656115872,-0.04530440231824572,0.019425917944271575,-0.062356921367741715,-0.08494241663258403
CD5L,-0.02208111852834,-0.028461352457437885,,,,,,0.018754900668217032,,,,,,
FGF18,0.013788414386486857,,-0.02750775998460007,-0.029910915599813594,,0.044413655182895,,,-0.014475359614157655,,0.04574559991221159,,0.022706015096778078,-0.004892821661254265
ADM,-0.005504651166476937,0.05267175416680879,-0.03314072745656973,0.027177029099431704,0.060649851464709685,-0.12996033786844152,-0.0050146618345851286,0.0004199366774402723,-0.05772022705166426,0.019027064698322143,-0.08608112804131275,0.09946769860540124,-0.005237124230025005,0.03956950787395858
CCL15,0.0405028539915594,,,,,,-0.041392006196456936,,,,,,-0.047068733619264884,
GNAI2,0.024302901161487544,0.0008294355966239414,-0.0004623954582676035,0.022483903771356686,0.12642379644431032,0.005179407229874468,-0.05688737354831897,0.052219842804427014,-0.07030342210313135,-0.0760540957015829,0.056897519492289814,0.034911999273371706,0.0013351771456085737,0.058388045634940725
HDC,,,,,0.03660107322273474,,-0.03254472976173044,,,0.0041111199447118685,,,0.17071360696547036,0.09521085485896794
COL11A1,-0.009144180759912883,-0.02197221669190444,-0.046127191815756766,0.010900998525850155,-0.010772517279710722,-0.03334122956712162,-0.02659506698937399,0.004919387610975332,0.0029567163661534134,,-0.026742341561514043,-0.0394230517187188,0.06986204498921036,0.11492629000781221
NUCB2,-0.04050975050650871,0.047086253534031765,0.023516114529147186,-0.03644666979401183,0.057496343978388084,0.024851863068795353,-0.006318678982538248,0.005169000205813175,0.043468206519403044,-0.017800629009206398,-0.009909543367264682,0.030500404406412777,-0.0009933779470291434,-0.07172104473644808
FGF16,,,,,,,,,,,,,,0.0853342406137587
CXCL1,-0.02547682263736218,0.03550368216394749,0.05992817975870889,-0.009157003368805443,0.012920379072891388,-0.049833900516817804,-0.01908736757951253,-0.04279959247385225,0.07731440684189037,-0.010823553884036967,-0.03618769002413709,-0.006959518711603131,0.11850194889680958,0.0422697056893617
VCAN,-0.02025847785498611,0.008592555902611543,-0.03356846281132033,-0.08379750978691514,0.05536544861941293,0.04468685478143048,0.028135253647750488,0.0568760257602339,0.057727150147114104,-0.1282399338174643,0.03224452521944605,0.005567390567945481,-0.14462861524589987,0.00023507503708533178
MMP7,0.043292671151792424,,-0.04374394684891912,,-0.01854733045096306,0.06294402802897685,-0.013295261591095146,0.11935478122929949,-0.0023428026658935276,,-0.035556414927382284,,-0.12991103235404833,-0.11242466525804863
PTPN6,0.03541854394001783,0.044413706326967284,0.01814771097300748,0.016535847929195987,0.09129596428555642,0.02251885469609577,-0.00670750907422054,0.09624982457361256,0.022542912514663588,0.0769732972970021,0.055073995663293795,0.022679136452088085,0.13258054313088713,0.043874994117399764
PTGS2,0.07431070369555813,-0.0199368276851497,-0.058089822214039806,0.03419691683922001,-0.048625116672712416,-0.05018448947026388,-0.011250677739706156,0.10025619344831087,-0.036735680771174214,-0.009640183846986375,-0.03446732459560446,0.004380366463629417,-0.035094602629154745,-0.04764051386859721
XCL1,-0.024196956475118638,,-0.0299294273192331,0.08973362872951236,,0.05567698936577421,,0.0883916920650959,0.033320708859142,,,,,0.022205110032699808
CD58,0.02031130822238277,0.038024267733908206,0.01813771275910996,0.017826369703167862,0.11104854128083613,-0.03632161166559915,0.028473158407719603,-0.07528767292598913,0.0925556154571484,0.045699258877867556,0.03132048132216622,0.0034063727162051832,0.11249576983641854,0.1125568927467459
TNFSF14,0.003158518795704183,-0.023299357083308346,0.025909268423563565,-0.03487868455298521,0.013100614676432566,0.016992285200412186,-0.025646722226041363,0.06028253996624245,,,-0.030770594994580933,-0.039255378658333694,0.07490797578879377,0.003354145649583416
CNTN4,0.05429225621249307,-0.018238662399390038,-0.042317552268579944,-0.010382420358701435,-0.06585773969664434,-0.02312783686136201,-0.004178172628363567,-0.040046961078096965,,,-0.04289065606980247,0.02049477350726323,0.004163625267287808,-0.0019956992785199372
NTF4,,,0.03144469488084238,,,,,,,,,,,
INSL3,-0.02167600723499786,,-0.0275077545891135,,,0.08325746380123428,,,,,-0.017860911631562656,,0.005908591227969904,
BTLA,,,0.02599198021158797,0.021265098233467908,,,0.06654036162578851,,,,,,0.011768171022940215,
MFNG,0.0085367336416213,-0.008228472593507332,-0.008078255823631284,-0.022501603473675833,0.05857446983531004,0.06860812711332245,-0.014571095476903415,0.018295692386647446,-0.0430813527191005,0.08123471072082439,0.04818414666557919,-0.01569727629425481,0.04333916756688183,0.02713287225630628
ICAM1,-0.0141237755868844,0.03143613925746001,0.049746805663766845,0.028095683991304462,0.10725188303513992,0.034714527809705395,0.04790002278739608,0.039118575742856765,0.015522667165197592,0.04908574303932309,-0.03794050813456058,-0.013799248848129641,0.13608998497106675,-0.019605834311231352
PROS1,0.030956850978570805,-0.012879004114758202,-0.01482271782074534,0.10361659626077159,0.09770754503323643,-0.022102156497837346,0.0021800241571157406,-0.013894724401362364,0.0474540004069524,0.05716860068377973,-0.011135167551411434,0.01673295115631909,0.019238858028987747,-0.0031593920420501334
CLCF1,0.01536207179733662,0.016680815549305096,-0.08108787917083078,0.1463012241914536,-0.005238512515660453,-0.0002915516880276926,-0.03928921456489797,0.065648766807672,-0.019289866231252787,0.03656403279098639,-0.042011867264083215,0.02189212563894442,-0.035938042035446,0.04709581925472376
PSAP,0.016230402589168153,0.021338570528560905,-0.011294639540101903,0.053999204696399475,-0.06816505620516562,0.1304538920089986,-0.019120750005901768,0.014564339159641485,-0.03309401082773237,-0.017064577292118018,0.008420237157935427,0.06207687051608264,0.09271639768768143,-0.14416669770713114
EFEMP1,0.08274147421035916,-0.043764298573756244,0.05905852725456012,0.15145548267756334,0.05224189954980145,0.13556951913670015,-0.012799440406993406,0.06211084511836179,-0.0001999632108040536,0.06231607604819611,-0.006501890686933183,0.05950540313583686,-0.07928734230618772,0.058343838955892416
C1QTNF1,-0.005129381881999306,0.041444751630885825,0.029314219839139264,-0.0065246650399106935,0.030926307927997096,-0.018145153585866332,0.037821876752949984,0.002687692899943556,-0.03567371214223849,0.11612833470210095,-0.05410594240218623,0.03290096669219556,0.011734407646939376,0.05944659721502286
ALB,0.006357520147438471,-0.008009054875328374,0.009236315852455752,-0.03681608721988911,-0.031110813293326576,0.0027571821602016644,0.020514570183563296,0.05275201725123987,-0.013196858910430301,-0.013224147196933607,0.05287983650538588,0.004305639110392774,0.0701586651360267,0.08476119784310276
CCL13,,,,,,,,,-0.02515187297570447,,,,,
EFNA3,0.024993428574023726,-0.04598950426029939,-0.05387959817507699,-0.027962976973989626,-0.07044533616921586,0.038218676783050735,-0.002246653034927426,-0.02749898699814895,-0.052900458389389636,-0.09427382142900345,-0.014117061548436467,0.01238390532165552,0.10476584825889594,0.015424112300053843
DRAXIN,-0.04558704620486491,-0.040860211326897405,-0.0009836553726937803,-0.009463979554440383,0.10603714382066451,-0.030808498558649332,-0.006246057336158536,0.04080647907096617,0.001377208080315482,0.08859207409779087,-0.00197011142322353,0.021625612318148153,0.14901431784538288,-0.048175888830655995
RAET1L,-0.016885820150995816,,,,,,0.006617468731804975,,,,0.07276340555960295,,,
NPTX2,0.09016254590405963,0.006100277565525216,-0.01897171099342938,-0.05492872503775055,-0.10480094275259973,-0.01997313583859543,-0.008448976419729198,0.06794780862901426,0.022027704381523603,,0.08401369309460105,0.08800674765236395,0.03613906584185489,-0.06228913144055934
FGF11,-0.03608175192890781,0.03931068788454709,-0.005771065656247577,0.01419324758072063,0.09356224190717057,-0.042313510702071594,-0.0029548524731315925,0.00994066185713143,-0.025514568794962427,0.0515959256388784,-0.04018892178787558,0.10230890969402566,0.07516955700227065,0.0495822253292033
CD59,0.056912377789967654,-0.007254562690556798,-0.01609442435417784,0.0765906567884265,-0.041559147640188046,0.12169203701719118,-0.03876106355916215,0.10385699141416446,-0.04272562667786536,0.04473541077778546,0.059180974841528934,0.04722768578476763,0.006680487265585759,-0.056830456904921084
COL9A2,-0.017131392247239058,0.04176643284630436,0.0017730802294033722,-0.01749714130700039,0.06061507998234145,0.051640894197386975,-0.00215336843237343,0.013248791772808922,0.04614944081733888,0.019605386060423696,0.07932377481500809,0.03798433658720335,0.1812056826615694,0.04296492888091495
DLL3,-0.025975686515794325,0.012601674604409025,0.050500675597437254,-0.019555816653682567,0.08823400638287125,0.011423866165483892,0.04560681848391433,-0.03259112224212722,0.07183663442959569,-0.027907856292844407,0.06300919333812868,-0.07673379974640912,0.138947629615186,-0.0018995004788422486
FGF5,,,,,-0.024773365488586007,,,-0.02565488849140692,-0.031838555503209236,,,,0.02078367377151793,-0.0007166669736518908
LIN7C,0.004233221048717055,-0.03460192425139582,-0.006422539661450418,0.03919197109583247,0.07627022758168775,-0.01396824864861151,-0.09141083245840986,0.026551272010398256,-0.009787472346133082,0.01903704138108529,0.0012809122141499909,-0.005016489087000031,0.04263058782310561,-0.025273927718050024
GDF7,0.013425514463565828,0.013845753696383604,-0.002506165679052183,,-0.025823596977836424,0.08435168004726935,0.04010954734148101,-0.023452423939704006,,,-0.015499916189901566,0.013060862587436632,0.0955453901887907,0.013532994734853674
PSPN,0.08280821695115657,0.013267030838940498,0.014447492569048504,0.06931069156268237,0.016389791880659633,0.048930731718525335,0.010803918103604664,-0.04808578196576541,-0.028173122386973833,-0.07711082304252745,0.06856873682345097,-0.0033709599288047954,0.10721306952715691,0.0386304665742013
ANGPT1,0.016435833102963555,-0.0060193835103454175,0.005223505781124262,0.019840212537940178,0.05481712024717975,0.008640103532301007,0.040075210041971024,0.046302900633843166,0.08163786583179443,0.04836119454121007,0.0451695535366006,0.04620599207562352,0.09869456874721354,0.021140498182399225
PNOC,0.01093186501246013,-0.00556896301801778,0.0064775762924148906,-0.014212564270357109,-0.05436113814110546,0.04580357049106195,0.04771303234482142,-0.039031969930311,0.10138733854889159,,-0.016482679055711026,,0.005301690097009886,-0.07568938778572216
L1CAM,0.05096852701132354,-0.002228469010512844,0.003472206583206174,0.03021322866134868,-0.016976789987875714,0.021915261954161745,0.013346772112836865,0.022159110496895302,0.0788663879437322,0.0512238231505096,-0.04915675859323122,0.13644765471464165,0.07562078640449657,-0.07672227291989218
APOA1,-0.027631787027553506,-0.015145557135075987,-0.027378623797058386,-0.03265489436351662,0.04117160380512863,-0.01285567447850973,0.02338343426737847,0.01674626068889963,0.004833119823773672,-0.07478512886136014,-0.01606057643220824,0.06071829947386637,0.14624454988038865,0.010453613161723519
PSEN1,0.03389490880570548,0.040725498519371364,-0.04856768513455653,-0.02163583892952596,-0.03951920791231243,0.02395553468612778,-0.03632922856932368,0.006699656219904458,-0.043750489983060324,0.024072987085032208,0.017148216056424276,0.001749304556239074,0.041660780320015606,0.0033243798350250267
CALM2,0.027420054887626992,0.016076791281589124,0.010538029981718286,-0.02811768051794109,-0.13572045480351416,-0.0012327197186821565,0.02256759394435321,-0.03643796714624683,0.03269541156061413,-0.07836214967595734,0.032457206098924496,0.0184509331928116,0.12120662342114434,0.02820352835783596
CLEC2B,-0.00044585900888754543,-0.03789183606850859,0.02731292671099894,0.028839608308895797,0.13741078537679655,0.0034990770475808266,0.041869204795535596,0.009139020381688448,-0.0032360780040983713,0.07264300031706744,0.04010838431654356,0.06609635940255688,0.04298901244087412,0.007969509116284716
NTNG1,0.02972960914993373,-0.0512476057567859,0.03975015996867841,-0.008449555961632462,-0.04605375218296901,0.06507752090217986,-0.02770333488554419,-0.02690342774321936,-0.0030873413467682864,-0.030301769752846777,0.03695984744348482,0.013702645816949237,0.13301172498353747,-0.03923968442388186
LRIG1,-0.0174295527747194,-0.07476759264603067,-0.008374000804290668,-0.027580656273545917,0.11896497368678405,-0.06183208899777969,-0.01825713454268314,0.07918514947646761,-0.0031409939766092036,0.011938559614889363,0.034294457458843415,-0.01642677387473825,0.15371006557285857,0.055730939981314655
CPAMD8,0.060882512441348756,,-0.03253676530676506,-0.029124917196382213,0.011229013608782897,0.01678435423377415,0.032080369192506814,-0.05787409103556094,,-0.04876803511017286,0.09758018400719101,0.10121521015530567,0.1128203525067926,-0.0040714194490529786
GHRL,0.06671028464109052,-0.024824185177200756,0.014383519951559986,-0.011485481349389884,0.012086150055686229,0.013730880886279719,-0.010717299313394865,-0.009833405597294101,,-0.05365669632769618,,-0.048625840375399854,0.05150875114177607,-0.047020062050106025
NPY,-0.009813279132598494,-0.00467300458175369,-0.030965300030727862,-0.033308865289472266,-0.07802404648202034,-0.003980829866506544,0.008470136946891433,0.0026854370803638832,,,0.015784780174559743,-0.02410058197881175,0.004224230601919651,-0.04974806842699499
MMP2,-0.013476529414529644,0.006615674109432529,-0.004187231812831096,0.07698826025544973,0.10010929071274928,0.03460906665198123,-0.047113307234331964,-0.004646267528806229,-0.019776385139903777,0.04064160747199691,0.0584167939586742,-0.047197515923056335,0.04583115028277538,0.03427410038866383
LHB,,,-0.02833706539714308,,,,,,,,,,,
PPY,-0.01617885743840077,,-0.0008258667403572112,,,-0.004354409699190195,,,-0.01220650601359575,,-0.01578440067555711,,0.09489005096561991,-0.03246168869163014
ALKAL2,0.0016500402448207515,-0.01570924111382192,-0.027925372035157096,,-0.02541016850278997,0.030922861924873524,-0.06486430306424186,0.06192864612167436,-0.031120748922024124,,0.039964639712166024,-0.02947681421161454,0.05044500021050293,0.031501538750158785
CSF1,0.06695143514050401,-0.009111280372917025,-0.011642165050239718,0.012467798543979721,0.1002320239423702,0.09820864305205357,-0.049039041004024,0.0558494211821561,0.04774320444161277,-0.020270004467705223,-0.05678464144026399,0.025380072677365244,0.165645163810241,0.1322217701764707
SEMA4C,0.017172075547238503,-0.03224210027839339,0.0147690694630178,-0.007147597553275315,0.026169509268995698,0.03976109593657485,0.018837676522251073,0.0014489336986216487,0.014446122597687176,0.017381777699495882,0.03569562734242562,0.05771786425216069,0.07706484649785549,0.03635707642911665
BMP8A,,,,,,,,,,,,,-0.014307945319993529,
ICAM2,0.016312666416920186,0.02042375619175273,-0.010403930362337782,-0.028707133135647753,0.08885857243604836,0.036193191877557554,0.017606837325665505,0.03909426081045315,0.01764771715327277,0.11031847321037803,0.09352061572869837,0.12769364072803102,0.10069713582061139,0.01696125675868988
SYTL3,-0.013937293682534126,0.0534927718423914,0.028465050007898517,0.040944643780148525,0.10542278230982134,0.05783386810557015,0.023909310967232887,0.04915709540642991,0.030601143841710206,0.01985108165185713,0.030019666423867518,-0.019581148692226498,0.05628558232778473,0.05582804359132843
IL1A,-6.358638801854283e-05,-0.010319097124057248,0.017247545474637038,0.0844894570751119,0.014034808795170443,0.028679957705111007,-0.022155006924540407,0.07619897750369618,,0.11487130754654681,0.00886535786796921,-0.0015852008024019764,0.10988297274048296,0.053540186420030486
HLA-G,-1.9889127214947285e-05,,0.029216155237881753,,,,,,,0.07523191520360048,0.06003102493630547,,,
PGF,0.04721176943840525,-0.04980431847124918,0.07127069059841772,0.04326835822242022,0.08840400422328734,-0.007364505690147645,0.01241516899865414,-0.03809402813202291,0.006750800696000572,0.1132986268952106,0.026733689309522114,0.09524800390553813,0.022370628652589406,0.0048975427648902895
LGALS8,0.022995292155176247,0.006921869550974943,0.044418265843513965,-0.019594073987582502,0.06857184408799631,0.040412984488005343,0.00886020636941415,-0.026411077370572286,0.032781021560317626,-0.01025242997048107,-0.024173650718373327,0.025704925302282234,0.054989178022918896,-0.042285533744601415
DKK3,0.011882163653314072,0.016256413977696123,0.018653610841205082,-0.039063428313695574,-0.07901690921460236,-0.0329329491410615,0.001464066143174654,-0.0348825923371453,-0.025034942705160292,-0.0030712260301057805,0.0780581143609292,0.06430606896610548,0.08627827887338531,-0.11541129695795119
COL16A1,-0.02845672658233483,-0.004095983816652204,0.05642598991521925,-0.015072830647930847,0.07138851127955917,0.014687055740677546,-0.005710743024289352,-0.09668580066841372,0.03396482971876211,0.016274485158626544,0.04091141523765447,0.09866478413766866,0.18569575914994252,0.09132765032468294
TPH1,-0.0010817932360324435,,-0.02372079129300504,-0.015685388628172457,-0.0266408382316013,-0.024708620612045415,,,,0.09608783865468397,0.02310631205980914,-0.011798541210019848,-0.005639171103838961,0.09675056750584186
TNC,0.10471515906595472,-0.001903049748853156,0.011830754964128654,0.09677418439598355,0.12434857364025263,-0.06268120302684461,0.05766146860577717,0.09371222529273461,-0.05894283445907706,0.03658727100418569,-0.06491268436430547,0.055503792984925776,-0.07625043079764603,-0.025520495289223906
TNFSF9,0.11784040649551251,-0.0008812846660581099,0.0173653890100808,0.03359777987337996,0.01626137845720299,0.056927602768138054,-0.04755882451709919,-0.02183633498430769,0.06679800146729752,0.01868390940983604,-0.028652311167652003,-0.02992327029361252,0.00026043888241219094,-0.00438473191218642
C4A,,-0.015480752974836328,0.00015823895612704204,,,-0.02107890018898089,,0.09596794263963415,-0.014475367469526315,,,-0.018037801650146602,-0.01098929468780678,
CNTN2,0.013394556849979125,0.01037409033310046,0.048015062971821086,-0.010022524272465107,0.004715107216836462,0.09837627698831469,-0.0817212908009009,0.0015122226858251037,0.058537080224364844,-0.03321425614105815,0.07487591617404046,-0.0568227583262619,0.090347346753274,-0.1260922868726334
F7,-0.018612320335130543,,,,-0.022410829973260746,,,,-0.013196860762278856,,,,,-0.028373730324858466
LUM,-0.000968905160927543,0.03326508326393391,0.024066061114497588,0.048124709556629425,0.13646583600845244,-0.04637802742920634,0.017980224987423445,-0.008060772142410045,0.047405246882564894,0.05901355828740336,0.01564142872516384,0.05843692060644651,-0.04321020459263247,0.013816085610882847
BTC,0.0035884114098705486,-0.024224628879357772,-0.001797852423047318,0.08090560495118734,,,0.017611961284749005,0.059920536161058746,,-0.0005883046943334098,-0.02641340849448227,-0.028258992960237903,0.06838479854970986,0.056268214151909045
APOC1,-0.06496393935626739,0.04544088049143312,0.028823148727681193,-0.10357658406046917,0.16272887206557446,0.09315923275696568,-0.08086288843762696,0.025591879433128677,0.0836475638028393,0.04914074951082648,0.04041287265439758,-0.018617328932449655,0.15063379036107682,0.09601448624776884
PKM,0.034343803752237646,-0.019921817910995957,-0.02492383189048887,0.00759569195441523,0.021648368907695368,-0.08916227415738028,-0.024171576216472503,-0.02638800647820739,-0.08015945353153647,-0.06067460454229608,-0.08338607349311113,0.06423761411682238,-0.01822472820920297,-0.030514691843643544
TNF,0.00697718430426333,0.0038240416324703333,0.08049140531425515,-0.03540435765635898,0.014164973886794554,0.01595219763274427,0.0056983378729114,-0.0284965880081528,0.0011700480627341355,0.09214456530169042,-0.018081007742686367,,0.19367603477251194,0.06470025422930696
GNAS,-0.0183514852262481,-0.04315382608920917,0.08188110439296291,-0.09624387522218099,-0.08561983361957308,-0.10739414093407941,0.01940482037689965,-0.051734661598594085,-0.02381786110760656,-0.17504690434796544,-0.031090800423112613,0.08016391639533121,0.08314724251521531,-0.10228344956042591
BMP8B,-0.013652507286381425,0.021063376291235454,-0.02168610798897262,0.0069010354273292525,0.020417764591531447,0.05136078258154613,0.032627578513127906,0.06584665491260941,0.10534321372515303,-0.003807240223854852,-0.001843343653040905,0.04878552915615331,-0.04369516019364787,-0.04192690885511183
LIPH,-0.019078296142131055,,-0.0351426346512765,,,0.007468938211806234,,,,,0.062292574457603,,0.14311981892321107,0.015938910426605998
CCL28,-0.013623988291333268,,,,,0.005668353588178467,-0.02054437224034031,-0.038350049160656985,,,,-0.02276555164423819,0.00104783574467731,0.08784751960418387
PTPN11,0.020241785044266367,-0.009958117503842324,0.02061252930862394,-0.02415401992116952,0.035489837794780175,0.018757326560612398,0.05763451074288197,-0.04420169864660524,0.05710735950966513,-0.0743864655762816,-0.05677556441578496,0.031749774460992294,0.05760303772955498,-0.10915485621656147
ADAM12,-0.006975997397936549,0.10309549181540119,-0.04423616616079691,0.033581821647052784,0.09504521521108948,-0.06642642106279534,0.014710356936240503,0.08373902904865096,0.06576763385552875,-0.03735522578700946,0.015491280906584384,0.040716770110215725,-0.019634793168115,0.049475157606984996
EPO,0.0014659649445552816,,-0.036549430610233184,-0.030678394233922903,,0.014952957318929865,,,-0.011999095038859604,-0.061165485248543025,0.06071675489465912,,0.041750005244490074,
