,UKF248,UKF259,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
TPH1,0.01416724987008915,-0.019115619823493364,-0.009762822890542491,0.0011184230930157632,-0.005179997529607803,-0.034163962150628564,0.0471364741867892
TNC,0.03725024941163575,0.0030516827436767933,0.015785594648279545,0.01313048259493032,0.012459289541077636,0.005399623476103688,-0.060819227757221414
TNFSF9,-0.03527440399985901,-0.017226670378488455,-0.004160405045076094,0.040256121598032886,-0.01156987748535757,0.002420601777181871,0.014957768298720496
C4A,,-0.011791198354332864,0.02149834673929842,-0.024140201822403118,,0.03408457513263245,0.060244528435302556
CNTN2,0.03709857501169794,-0.036654789855556945,0.008966047493308947,-0.058117190189295065,0.029206214549533677,0.04463744002506719,0.0606159734168681
F7,0.051214149548459924,,,0.025523720006723358,,,0.033859177162624425
LUM,-7.844245935951933e-05,-0.04563598906636236,0.007586710682419177,0.04153323940930355,-0.03689487310023191,-0.005911757590122224,0.004605234983852421
BTC,-0.017557281004092897,-0.0034945515210748597,,-0.02200437170646738,-0.018851740852656975,-0.02712365331383998,0.0068409468423609645
APOC1,0.009459674516458806,-0.011518349018543182,-0.016519403679120685,-0.03496173467540795,-0.011764504580981262,0.014311136751707677,0.10152942459138077
PKM,0.00529558470115726,0.03787545192896969,-0.05782481998837907,-0.0030069177134613738,-0.022308120551486336,0.02331870585256245,-0.08196113237470114
TNF,-0.015115645026337932,0.02112286750264913,0.03227715806136523,0.018092491339357992,0.0035318316372896755,,
GNAS,0.024115381774960934,-0.014862921231546124,-0.011329187712012776,0.03711305822817347,0.014746834131519606,0.006258413819849198,0.021415200342042633
BMP8B,-0.0023662296262864746,-0.015228932772234551,0.08109800296557328,0.025347696772489273,-0.034405530698579816,0.02505411674979533,-0.0352818877180025
LIPH,0.05091832491861106,-0.014937900917262815,-0.012208727823170309,0.03919110376045306,0.06387147479893393,,0.06731273160339953
CCL28,0.07463592211914666,,-0.018799432386571238,,,-0.02185091772964007,
PTPN11,-0.036544466686144327,-0.02789684946881967,-0.04656594192181965,-0.010645257395248927,-0.016931135006255624,0.0013799631181739117,-0.0629673553140035
ADAM12,0.040856777374679853,0.04348440908385084,0.026143430582891074,-0.0371356134593707,-0.06036283756706929,-0.020252650291911124,0.002584350621098514
EPO,0.07712194473085326,0.022162394227790663,-0.01277335357465853,-0.023548470565356795,0.07320625333803525,,-0.036720147393660175
EDN3,0.025468634628138313,0.05599712677134045,0.03534961860248524,0.07460361416152647,0.02921481383687975,0.011393200933048247,0.02114854756339453
CCL22,,,-0.015218604712039709,0.007227314593840321,-0.014816588780658016,0.050264401381476816,-0.01934878144141462
CCL2,0.0013660459150356334,-0.022722956690627807,0.043632265805712854,0.01929383279642973,-0.03678294676015253,0.0535496046433208,-0.06554225916561371
DSCAM,-0.009357665306008942,-0.05763379145377098,0.001604232039981291,0.05549051035402929,0.05095432848188253,-0.03983488479459796,0.036080511793874524
GPHA2,-0.022109287153508118,,,,,,
ANG,0.07029731567814133,0.017999083731842523,0.012920648857835849,0.001628978387929137,0.0010841241517245512,-0.010731669712683526,0.004091315495881571
FBLN2,-0.052135652668849924,0.0015973132561098629,-0.03827578078044444,-0.01745978412922139,-0.024278552001071853,-0.03515281150020268,-0.0026821951352113548
VTN,0.035584072771113334,-0.019582184596676856,0.08472855541371022,0.07249609239051841,-0.022457193653767228,,-0.0048339319960754345
VEGFA,0.045481013501078034,0.03270573031649308,-0.0014716279881504012,-0.004953151403989714,-0.03139817173165817,-0.017214271979474012,-0.10818554975750129
F10,,,-0.014005706118250114,,0.050209740877085005,-0.02346706921484982,0.0037782535410206012
SERPINA1,0.005863107479136399,-0.0027332282214807832,-0.0151481389745912,0.03894813666257379,-0.024406771816869125,0.06837222387330912,-0.08526563774282885
VWF,-0.019862571459744318,-0.08372581918271589,-0.015728263568177085,-0.019324288271977564,-0.06904057531818929,-0.016898139236384113,0.04559706258633528
GDNF,-0.031066098390702502,-0.012386929695470412,,0.02905916867931922,0.032075772234184216,,-0.03654527620980609
VASP,-0.01285819565125818,-0.06768242956233354,-0.043290489244356134,-0.006467833216387506,0.010751079470745937,-0.007025273627249701,-0.033203948469188484
ADAM15,-0.01711227203784481,-0.005710315623355088,0.041824995284753225,-0.0276865069823293,-0.03327025781903509,0.062445486783327384,-0.02765196643937339
WNT2,-0.003921501951698873,,,0.13621650276888073,0.01713519718478813,,0.01842769752751878
CALCB,,,,-0.025563690069667595,-0.005797814115126553,,-0.024162224612616703
OLFM2,-0.045122245954287564,-0.023976552229919953,-0.043007739450096456,-0.033763803171844374,0.012749266588652271,-0.01995159548794904,0.059355259114179465
MFAP2,-0.03830961637613026,0.010125103764295474,0.01552237375566602,0.08677457760718715,0.0007549828663961805,0.012003685696634004,0.04293240891835091
HLA-C,0.02304586188131808,0.030583736606500368,0.04063262950632781,0.04566953513323476,-0.05490828476186747,-0.05037685358003134,-0.0138500731820404
THBS1,4.869472377023661e-06,-0.04313083353601195,0.07267570926880808,-0.034751982147806074,-0.0002829791372813802,0.010716632896390266,-0.10439417717724647
HSPA4,0.05570221900733981,0.022981345698799064,-0.012338277348916878,0.0217157024273652,0.010619898351579586,-0.07734982336280137,0.06519387482925099
LMAN1,-0.01179263400217954,0.03882540024301833,0.010850912484149435,-0.01448242756918698,-0.05318680473113182,0.004834407735965017,-0.004580392876296705
LYPD3,0.06143312333077965,-0.011165529446414824,-0.0021709527157109075,0.004795772319020298,0.062061039812069195,,0.04272816280201628
APOE,-0.03832591076628528,-0.011969414068866776,-0.014420171413399848,-0.08553578033261157,-0.0578757796099942,-0.025848496717157866,0.059620414756091936
SOSTDC1,-0.044687414293222275,,0.004965917964746337,-0.0015208293174828057,0.007475663044747521,,0.02229278796006793
ANXA1,0.023693494027921116,-0.030684588441782613,-0.028885281315514263,-0.004293121923330476,0.0015723408552108967,-0.03838310192073153,0.026066941745195957
WNT2B,0.011169122863111666,0.0046601002861138075,0.02863388755204492,0.025424010870389493,0.03741372821966637,0.07437848486646348,0.06636092145426688
AMH,0.0011720858371591636,0.09563720291222233,-0.01841214254557339,-0.008830839671536517,-0.005019359319845923,-0.021850914943183586,-0.013102791871072918
GDF10,-0.022959179873366316,,0.047376029947171015,-0.036311880219995464,-0.03243792654068527,-0.027578308629382986,-0.06902024617054596
EFNB3,-0.030960334733377642,0.09887514812464135,0.02003852232866122,-0.005440424701619262,-0.033702284211288236,-0.018452483139017168,0.027489069584291016
LTB,-0.01125726134451725,0.0305957167470597,-0.022224648298389115,-0.028768227424059923,-0.005935479343936332,-0.023719665482355073,0.07507153067314029
ANGPT2,-0.03861501281241617,-0.029055528440586637,0.01424549735406888,0.01799845424063797,-0.01945238819572029,-0.025790093219074568,0.02809740497750375
NRTN,,,,,,0.00824052891913999,0.0034704728820542648
ADAM17,-0.030337944087004118,0.053525000451584794,-0.01632348271001952,0.01682604415066985,0.012965221411272973,0.030091537305170675,-0.01263002994202589
LRPAP1,-0.02581251675257875,0.0007925811974539983,0.010201814992706863,-0.007100339182445329,-0.012126262924038953,-0.014730237149565083,0.005489066312525277
NID1,-0.00875181183401079,-0.04768626519855718,-0.006989931681594616,-0.002732027175838286,-0.05644251262058377,0.021209021486814462,-0.02679756653241568
MST1,-0.008290733761417516,0.02913701025090796,-0.013730935505522682,-0.01692373349088788,0.021904310685237474,-0.007171438520736284,0.00876597392257745
DCN,-0.004746735119999114,-0.030932841227839607,0.016914310335137024,0.015591147679430584,-0.05831929928560983,-0.0016595865368466702,-0.02913800229018109
IGFL2,,,-0.015142170909140457,,-0.031643882064365164,,
COL7A1,-0.020613271052087365,-0.04610588308966374,0.033476481874684216,0.08425393135712402,-0.0011967004361336806,0.0029181463105326312,0.027381850532711645
CALR,0.03236303160338387,-0.01634762179194705,-0.0014587398980251602,0.018063281606541533,-0.11175908668302569,0.09557474051041738,-0.1349566882817399
PIGA,-0.06824716772786962,0.02766824788184955,0.00016586062332688494,-0.02415012517149792,0.014234569287465472,-0.035036946497865325,0.002541796616428514
CD200,-0.009684314713810272,-0.02040646970924533,-0.0017516303904588234,0.013974415706835396,0.06660725539290545,0.04544582794372867,0.004257537910830142
GRP,-0.03681557034631995,,-0.023510052600741977,,0.011214881534458038,0.0349198819270628,-0.02489018317081032
CDH1,0.009443730366045174,0.027803094591124615,-0.041498791355862596,0.01728755569972928,-0.02081285354498506,0.004542542867331859,-0.016463956374575955
LPL,-0.055015349946913594,-0.033524980486998,0.020548675665353074,0.02576045427210872,0.08839705190695649,-0.016586684752948052,-0.13493822235780487
SEMA5A,0.0488723750992424,-0.04181094220603957,0.01409435286209253,0.008800501026952495,-0.021559301080043197,0.03468401705909677,-0.02444949982465049
SEMA7A,-0.00836486466377411,-0.005324931574736305,-0.020127784630246944,0.015580185934938451,0.0337038500438495,0.045409658519121744,0.06479257041025646
SEMA4G,-0.021675646311029587,0.010001452624691948,-0.04676783650918136,0.04286828279972635,-0.036244112199287394,0.040421966294143304,0.021704467140735668
SEMA3B,-0.02990485044594907,-0.04493982209219512,-0.02315987999840435,-0.013427017509062665,-0.033624280585499995,0.07066292129340523,-0.0838071598306411
RPH3A,0.00835652697824285,0.016181975652537633,-0.007078625185264326,0.06375430024746745,0.011223269874353485,0.020104258692979795,-0.018698927904053142
JAG2,8.501260970220582e-05,-0.03515123699306711,-0.010018167167893124,0.035498098291911744,-0.06444150897758176,0.020553890497105463,0.004227283349033011
CGN,0.028059866115786553,0.08235753959548882,-0.004931526054308641,0.026467078871739432,0.08804260007225728,-0.04892876634642351,-0.06263017101387307
GDF15,0.06263198115635554,0.057202477296455244,0.0048671453601853275,0.014778370313660848,-0.026558707937993118,-0.024998542092003126,-0.039040454682128405
SEMA4F,-0.046752958109346425,0.12461982181471776,0.04044905806905317,-0.014233849467401284,0.08815250970893714,-0.011855272606999185,0.04129919732118855
NXPH1,-0.018410758402338752,0.06598108735279523,0.07605107040751123,0.011249421363692379,0.00500453890700943,0.007835341888873,0.02267629594866195
ARF1,0.05798051099570064,0.013896380830465009,0.005295065602899665,0.011462119779238292,0.08928875106254652,0.07050548591564776,-0.015080677055235232
DSC3,-0.016731871169192145,,,,,,
EBI3,-0.01802309118661488,-0.027824062709042256,-0.000448013783177407,-0.010291895972576568,-0.036809542387096536,-0.006916760188050386,0.004209316018694481
TIMP1,0.05159224707928688,-0.044867372042859635,0.042522598051050645,-0.020056455019881927,-0.0356398946597637,-0.007680283750396543,-0.0976021544191884
SEMA3C,0.03938060611633995,-0.010412692595050134,0.03753718045864544,0.011888889109658091,0.01652152646000727,0.009258357265601761,0.002130180747497677
GAS6,-0.018171239776775185,-0.023851724431869566,-0.01028811506729291,-0.016727716533284892,0.012278951012667723,0.006982138085777334,0.055817990698306535
MEPE,0.010772166083687112,-0.014636614195218235,-0.03291577554371649,0.027616230477073157,-0.036126487674073116,,-0.05534270931129368
SERPINE1,0.08630743330817513,0.03698658933717173,0.0348789878947161,-0.014064753730380125,-0.00454520247680109,0.0009078038906531357,-0.03576311119500887
RSPO2,-0.04515825883180994,-0.01261779876370741,-0.011426969209077271,0.07455290626992384,0.044756415270027515,0.035395944956568955,-0.003065012074041325
SHBG,-0.021672719028688208,-0.005846817481533835,-0.025719424144388218,-0.022454309336518735,0.03618691513955408,0.1338213156957498,0.02485475065254629
LGALS3BP,-0.06641186324359451,0.0016078326127860528,0.06621721906802532,0.004900008112877841,-0.01190181512851259,0.03157599310070375,-0.008076918800090524
LAMB1,-0.008646085294344841,-0.05669942679972512,0.04390414866703509,0.049875932501343645,0.022303949392354062,0.008468281918781146,-0.08151879278576177
SPTBN2,-0.01871684796067084,0.03811214627292663,0.01317254584577479,0.019973498612593652,0.06255876660676461,0.004051962861998519,0.04298442405065324
COL1A2,-0.01768481339954846,-0.015547937869094006,0.055056912219877234,0.012806848819300966,-0.06607296382299659,-0.01926200763012595,-0.06310387765806115
DEFB1,,,-0.01349078250110202,,,,
SCT,,,-0.012399691611175923,,,,
WNT11,-0.023982205256564703,-0.017053756099947963,,0.06886783847163452,-0.0023821184030358143,,0.027780934830976944
LGALS1,0.03933959791844648,0.04741649558912055,0.022321094095156726,0.009321251843442069,-0.03436222286081831,-0.0313833202026877,-0.10300130382616596
BCAN,-0.03177921373284989,0.008359590212582818,-0.0008372583833658327,0.034391350802715846,0.05625649478950761,0.040219921795020104,0.057141081162903715
ANOS1,-0.011956263546789393,-0.0714956572493169,0.020538421961130645,0.04407028043399421,-0.03368213235701588,-0.024345065476974948,0.027608256347161686
EDA,0.04054780426677347,0.0008682711909365084,-0.019429096017539282,0.008297938422306526,-0.03004016053191456,-0.015323288669218687,-0.05231716710009526
FGF22,-0.024966530758024727,,,0.03800710385323436,0.011697297099829097,-0.02954798791380639,-0.00435045208676158
SHANK1,-0.023982203716936774,-0.020561876758424632,-0.01814971377925723,0.008510447338262004,-0.005480539190360724,,0.025051211693106597
NPVF,,,,0.08862913686553042,-0.027245210872219927,,
TGFB1,-0.02357791525094291,-0.026274339982858,-0.029542083516658175,-0.02938987497568003,-0.019618274393389347,0.014445575188240257,0.02153992098954532
MSTN,-0.014587151068964499,0.010519631594773579,-0.032759779677081234,-0.030177577422356026,0.007835044981512693,0.11868363595862587,0.10528794047621573
WNT4,0.025909702375749875,,-0.019053593223086373,0.01377753245769184,-0.020942759530409725,0.07103289721718405,-0.03533398795560434
TNFSF4,0.020571779132467077,0.02813478931139391,-0.03260092405168175,-0.031258982144639735,0.01813267737346479,0.04277502694744324,0.013025811374792648
NTN1,-0.036074174859687745,-0.015972954860725686,-0.04379575493585817,0.035495080410781296,0.05552387457217784,0.0011354422665698376,0.04320653243676549
CXCL12,-0.051420252505207285,-0.014933058017966563,4.3191580608022286e-05,0.03631411261486048,-0.018189281268335772,-0.05835698509129316,0.0048028497207873305
GNRH1,0.04823775604054179,0.044821313192309156,0.041887598672916,-0.014763471581332285,0.010204742522675853,-0.021570745404881273,0.002167422990184443
FGF8,,,,0.0662690330004159,0.05061768419244849,,-0.016066591382250184
RIMS1,0.14070002658239608,-0.017972471992715056,0.0003912125898450259,0.06808555926189415,0.01946291112590471,0.021606532895890467,0.0002837707065519714
FGF14,-0.041980401894216764,0.014836051447508634,-0.008147463235314154,3.387122174618951e-05,0.01739770171318334,0.04665336955086036,-0.031223111542492653
IGF1,-0.0078004015654936885,0.00521964878296318,-0.03228138849092212,-0.007521078629497325,-0.013492405822545466,0.06300433459199409,-0.004059112024412569
TNFSF10,0.006856188416493194,-0.058875307978240296,0.05202205709576833,0.04004383981787146,0.006842680966558884,-0.012780718314064807,-0.03755149630562792
GDF5,-0.011139284497210283,,,-0.01700749178351986,-0.0018999445163551353,-0.028965789151782887,-0.06881700157918734
CHAD,,,,-0.011881585763046027,0.00876297330646619,-0.02398358578234949,-0.020712749336187164
RGMA,-0.023688437977442564,-0.01198559227780555,-0.004938808175247754,0.016856201540104115,0.03784520480764965,-0.02186397186207948,0.02393342164693707
WNT16,-0.04455391459428974,-0.01950508771985635,-0.021329629673039172,,,0.08415651815367517,-0.021311252142017373
CX3CL1,-0.036349469290176746,0.04976893803659679,0.02559339892425707,0.021148106191927092,0.01226928671957664,0.007800190306639858,-0.023095999347117115
FGF1,-0.022547164715481585,-0.05166479293966462,-0.018429179650293163,0.07527994868745781,-0.02916774279810836,0.021006857267525506,0.0942080693612914
ALOX5AP,0.04521661319503099,-0.007613410552885905,-0.042924705573925734,0.0008507582622675766,-0.05355138806054176,0.016003352204809765,-0.031628943949551236
IL1RN,0.08652545020369785,0.0598510340538607,0.00953076727206512,-0.03636084548525921,0.00021161020097619357,,-0.02490281135173483
PCSK9,,,,-0.023247351475000098,-0.028887450979313847,,-0.007981490013315332
NPW,,0.06740250348310148,0.04810058983338311,0.06703489383042836,-0.054432645542143755,0.00017449557458194543,-0.0471077134401563
CXCL9,-0.005357799317632281,-0.0183989726758189,-0.033467361204819315,,,-0.006035914856726464,
ANGPTL4,0.05988781174508368,0.0012610612052544729,0.06349311293041149,-0.023675151573453034,-0.02241276162723609,0.03908366019885012,-0.16075928095231026
UCN2,,-0.00980120014026737,-0.005196392461614094,-0.04019714075690578,-0.014947547116993972,,-0.03586288785741164
COL4A3,0.010829967901867852,-0.001464678141616887,0.019256166866263594,,-0.02285922936577329,-0.0372197305215079,-0.050158316521890796
NRG3,-0.014108475021671106,0.0022980293274978275,0.02906065651340432,-0.0253096740284494,0.04761692358759811,-0.0070842684563293,0.03605867701073258
IL23A,-0.02647169419975656,-0.015420170406280407,,-0.023247343365349647,-0.037099804342505135,,
COLQ,-0.041688548110135594,0.014490897428252037,-0.03954357733562685,0.11392053996958407,0.0064128934330501845,0.012705429408585506,0.02250828223934007
SCGB1A1,,,,,0.08017427022693573,,-0.026263244240291587
TNFSF12,0.017070516652305714,-0.03153509960873141,0.013541759363887998,0.010306175494072123,-0.05319167727585181,0.033665813398400364,0.03796401328236299
DKK2,0.021078391461880924,-0.009945695654197142,-0.019919669198184477,-0.027441874822939836,,,-0.03284065432489184
FYN,-0.056023512851722114,-0.00019643264399481336,-0.03779227636115216,-0.016913952637122465,0.024722588610682324,-0.048158828243398795,0.1058406587506571
ACE,0.04264120839654592,0.002148903203893338,0.004834226839107091,-0.0015854270450725973,-0.05104054568802562,-0.021226954869496693,0.11315101666281074
IL18,-0.013072519138803317,-0.04945695502232506,0.0008526138565665396,0.016364360173701537,-0.038045284547046705,-0.014522380312338986,0.06497663730553857
PPBP,,,,-0.02846413628853739,-0.009745403803009709,-0.02547599586766117,
CCL27,-0.017557287137722807,-0.02309145209777296,-0.006795071110011749,-0.027338506569320013,-0.03240598768251065,-0.027351827187707244,0.05482647753823854
SERPING1,-0.038930197467022976,-0.022203025971149898,0.04361695579847742,-0.013760644858267963,-0.07874852406501437,-0.05306976678136229,-0.013497870840145015
AZGP1,-0.022366812920368025,0.022824722073479208,0.030031281017213165,0.027043434387677857,0.002133847729007328,0.003750183774632628,-0.07141666938725268
INHA,-0.0031368642542937844,-0.03684896481449422,0.04393326428608531,0.03057063210845621,0.007405793639734601,0.022278012687613265,0.009202240296198014
SEMA3G,0.004639626289392075,-0.018477777624886303,-0.01232715742646174,,,0.0036522694640271666,0.025092741703181102
OXT,,,,,,,-0.0043164390630165755
COL6A1,0.0199756310561295,-0.029447091641571284,-0.00862336558460669,0.056923456267102567,-0.041666407821917696,-0.00320970189498696,-0.07889023788839969
FGF17,-0.01934810019189715,-0.00273591939950538,0.10089095235666566,-0.022029633335343538,-0.023867007663918336,,-0.04128661772634294
TNFSF8,,-0.012502866005814746,-0.015906687575643272,-0.030885730454087143,-0.03164387865982754,0.08345540744053977,-0.0087476372426877
FGF20,-0.03484426940328391,-0.02037365580500637,-0.036191014299415715,-0.021062151511956586,0.02343975504649441,0.08362075631011855,0.07728628173059196
ICAM3,-0.0020369196873714027,0.026312782701820622,-0.00848028657640063,0.06041966434817906,0.08507590271475376,0.0018163992162695734,0.06186197043484333
LAMA4,-0.006337034935691122,-0.02085071738139953,0.033798286008701724,0.02874384959020597,-0.05105098607737895,0.049025474277686394,-0.06151684372033032
DLL4,-0.06020397968489393,-0.04510244735276269,0.01857690502762325,0.014647088866599461,-0.06713641068002604,-0.010381621800264957,0.09441427307969932
SEMA3A,0.027211654410364234,-0.02404202500192011,0.01632986296726613,0.08665530168625821,0.013445969417988144,0.018483209540438465,0.051660057267229866
RLN2,,0.009857823248516761,-0.01620294757373414,-0.02135740759214436,,0.061582188563750376,-0.014029965656065378
C5,0.026003076366466007,0.029037374667894186,-0.0012958425709248202,0.017340248050046633,0.0423012449185251,-0.025859573319854227,-0.04373138713892386
COMP,,,,,,-0.0014988757041262046,
EDN2,-0.019836951620015954,,-0.01967577791278623,,,,
C1QA,-0.004683260372138783,-0.03274070295813121,-0.0045622141832649165,-0.05175765309314952,-0.034138203539243614,-0.03518128355106731,-0.09802694723715191
UTS2B,-0.021227774390495543,-0.01261780153647661,-0.014005705777969182,,,,
COL9A3,-0.004583495906787002,-0.014206389263651668,-0.02363218221176379,0.06299405275899594,0.07308835892560502,0.002542432743133314,0.005703486106332245
DLK1,,-0.006338034277281683,-0.029504418640540847,,,,
HGF,0.09568643665536274,0.06854105889804028,-0.014168377772206812,0.06512754706892765,0.060501972623500856,-0.02822965741733206,-0.021429531730802767
P4HB,-0.020901583942528834,0.008459489729886404,0.03795543598919294,-0.00035751994155374013,-0.08819643122425447,-0.04681507616733343,-0.11032081358494358
ADCYAP1,-0.030502652288984917,-0.025476693634902067,-0.006283660026231037,0.018563649398631827,0.002363492429592452,-0.0011115775182341113,0.06451398190169771
GREM1,0.05586001565264786,-0.010905736286881776,0.038220442929235245,0.06258867685876134,0.0011458541695938244,-0.017085179323812597,0.0616488763716141
EGF,-0.003265017432535335,-0.04561963473426136,0.0034827514139209844,-0.0261129532143247,0.03034903482216499,-0.04332730402469508,0.01585713699828541
VEGFB,-0.004416185851462297,0.008875145735419872,0.02455416970134386,-0.04943454397014748,-0.020010975630556455,-0.002894111710650273,-0.02223660236087446
FARP2,-0.013126062260982936,-0.01778654511663664,-0.019010173066847495,-0.0056267150110630845,0.05954991895518502,0.09374660494279725,-0.06295729431266389
IHH,,,,0.05008682415668833,0.026833145196696787,,0.010696899841538694
LAMA2,-0.008657646224233784,-0.004852238355081427,0.02277203707331472,0.025230621909775493,-0.08122741025297767,0.05156603885167276,-0.07728323560279902
SERPINC1,,,-0.01498483995164862,,0.045157857082704235,,-0.02439569050126194
NRG1,-0.03681556895657074,-0.022066556170529265,0.019032216993226297,-0.04500116215051245,-0.03089879135099082,,-0.05461861163051968
SPINK1,0.12981834718479204,-0.0013168901823108919,,-0.027692554719325413,0.0054095395613157045,,-0.006399061438555131
EFEMP2,0.015723879306946374,0.026202078429237618,0.05091590400817819,-0.02572024110347917,-0.04428657291646647,-0.01121050859719164,-0.02090648893101924
SELPLG,0.0012644928510875098,-0.02981027567527124,0.025239067371289448,0.010598533805864495,0.017244542625313133,0.00016208097512135543,-0.02288286683292018
GDF6,0.009766736040815134,0.006815926923733828,,0.007428610194165618,0.06643315451323822,,0.019259780311436964
HLA-E,-0.00045474435878083244,-0.0656239804385318,0.042778150062597414,-0.00022689788293023548,-0.05948786872203001,0.014697473308205845,0.005446734043165734
PTN,-0.036626762349689375,-0.014633958887683096,-0.016594010046105813,0.05350403301964855,0.003169993148183581,-0.008092108539195723,-0.01931248139964682
CD274,0.022566965848566576,0.030563244462616435,0.04076480072060847,0.041539570402967886,-0.07400606166709998,0.056228680445392476,0.003977690242587641
CD14,-0.024026611586794786,0.00866276428645885,0.012505030294350988,0.00978079252748442,0.0014595871201259758,-0.0021531828541545566,-0.0891470341416286
SFTPD,0.010799700882896874,,-0.02571942415833001,-0.0030118471279885002,0.0027256109568120747,0.007070229224167737,0.01247756073513513
SLIT1,-0.03877376210497643,-0.06795759547150176,0.023496128967783504,-0.04508867411890418,-0.017082753141199555,-0.012327214883482993,-0.061732363450259724
CNTF,,-0.009945694631777309,-0.012773352353338078,,,-0.02041459123438148,-0.014250104681854085
BST1,-0.0732200024596516,-0.013371360439486968,0.027120242366977746,0.08858006696799092,0.015994817632622397,0.05437682424727198,0.02004793409807617
AGTRAP,-0.012250177580314573,-0.008484228296745963,0.01205349967192881,-0.004316380186976127,-0.03328964656391604,0.057148586693253976,-0.007976153051578054
LAMC1,0.015122720273045577,-0.018061346683953584,0.015321876206052564,-0.014810889234912089,-0.052978868140242275,-0.04928486463493118,-0.05033662872425911
COL6A3,-0.02157322880322956,0.028011993462722207,-0.005073472921087196,0.03228544314509686,-0.07788053432647817,-0.008859048261087379,-0.03768989275690914
FN1,0.024246818372655056,-0.02696934754226355,0.0033287534859821983,-0.017686421333026295,-0.07708097232304392,-0.004870060785042566,-0.06565338923481517
MIF,0.06819771662129577,0.03294073879816165,-0.017438023956108523,0.04274205106985542,0.035023624022181746,-0.010241403488779435,-0.007483803184499319
JAG1,0.028450556939255574,0.03571506488246051,0.030438813104224385,-0.013624064404812935,0.03191589977515371,0.05989566563951676,-0.03880566730419901
NID2,0.0041797203405099575,-0.01405265839541272,0.07045370522950603,0.037699677105451336,-0.01319979111704949,0.04752071486201745,-0.00766348324908019
EFNB1,0.018532320365861294,-0.05326273197092649,0.04246255368231054,0.09071258872882998,0.02301941943872144,0.04573186696428681,0.040450682788526544
COL4A2,0.011419944237087786,-0.025421026066619522,-0.0014596506751043943,0.021025206581407708,-0.06762446136450947,-0.015370212652951163,-0.026394622373527136
SPP1,0.012956266763038867,0.002628825180581983,0.0008827371080614449,-0.013461998953210213,-0.022853936692187438,-0.02490682271829343,-0.09932737657629138
PODXL2,-0.007995153398256688,0.011080969888126714,-0.0021902523278892784,-0.0025045969196294746,0.03845043591020538,0.014593397746071005,-0.0009898812241833628
FGF9,-0.05139608989900397,-0.00460153561102289,0.06578771061858224,-0.02399381462439821,0.009782398609339145,,0.03308764888099202
ITIH2,0.05034695448778109,-0.013287831972151802,,0.014395531718210817,0.004173221865844659,-0.018402231451746024,-0.041290844591498184
ADAM10,0.004190535277607693,-0.020310214119143254,0.0332051178579426,0.020701839103702293,0.04130738688952856,0.05054920793324483,0.00012898576044306973
CFH,-0.06491839014062512,-0.04940669743636033,-0.03166491265547466,-0.06540693903264434,-0.023717001131629507,0.020469105959786058,-0.0012563972478087451
COL4A5,-0.03528402569943108,0.03455519229905481,-0.01070151580224998,-0.01911757961820563,-0.003181263001266999,-0.00655596826566679,0.0995317988075003
LTBP3,-0.007640333491966425,0.015517730680353416,0.029335351300269468,-0.05868430576576931,-0.04875855372042375,0.01210168416855057,-0.0594486419812969
GNB3,-0.01945832127183627,-0.018381056942263666,0.005430497184393335,-0.016387823949838703,0.0012325312732122777,0.009135223269337796,-0.02435905674208619
COL6A2,0.018360283807215484,-0.01473745478722988,0.007798724490282442,0.03284838151905936,-0.06934122313459658,0.029586884324247234,-0.09505608205767054
GDF9,-0.013346704182399761,-0.013127936455074422,-0.014637354224049931,-0.04379611292407705,0.11192196058581746,-0.029970359102201315,0.005177510283276214
NCAM1,-0.044079232991492634,-0.053266420834594465,0.009137607180865703,-0.012569177627479038,0.08081073932793792,0.003512831243538412,-0.023556194260609942
APOC2,-0.027542171175198388,0.013466250988277218,-0.006052060577776117,-0.005895653622361971,-0.01658627650850185,0.017180296757526817,0.008725178288638594
BST2,-0.06713290936364014,-0.01699085945323399,0.02802468383650129,0.01687591417445402,0.01795756437554735,-0.060588817932662506,0.023257340362479197
COL5A1,-0.003089773341006861,-0.0030412429332011466,0.004582188878698167,0.011831871186204984,-0.025762069859398447,-0.013256158895274052,-0.07596649935088898
CALM3,-0.04496178701702158,-0.03681979909432164,-0.02434501347869304,0.029142265796521266,0.0583702097255211,0.017848615273365273,0.04512002963011049
THBS2,0.03782326893404657,0.018559738807900985,0.07088788501093679,-0.0011532953167548213,-0.003422335209738622,0.04366896639031141,-0.07333437990894003
SERPINE2,0.05135811766274718,0.01643561763768369,-0.0089833177394577,0.019082214750770984,0.04875976444389741,0.02386393903284067,-0.10867108707018291
EFNB2,0.011361922736305888,-0.011596866077835232,0.003928777093203825,0.04563240617359244,0.03250413272347177,0.01991990046875147,0.03192858769285122
PROK1,-0.03246960920753201,-0.024145708724295684,-0.020635561309029264,-0.02135741233019031,-0.03044721482318015,-0.02041457130708218,0.05960909840632335
MMP9,-0.06565106132544735,0.011112333990133153,-0.021329626123644682,0.008759668088533555,-0.03216749673555545,-0.01254925357811921,-0.045287798445830314
DMP1,-0.023780851950616654,,,,,,
NPPA,-0.005536854941848874,0.0006515024702518874,0.0735116239058402,-0.00851080878730541,0.044091259928434406,0.022504896934232743,0.09309676031922545
APOB,,,0.019199689463600966,,,-0.0224015334240169,
